id	cd20a78a-7e98-4601-8cf0-3a121d58613c	99c7b545-c90e-407f-9086-0ef8e108f973
442914	0.0	0.0
50	8406.0	2479.0
85453	551.0	304.0
442915	0.0	0.0
85450	1109.0	880.0
51	6338.0	2966.0
442916	0.0	0.0
85451	842.0	603.0
52	2166.0	2326.0
442917	0.0	0.0
53	1412.0	3416.0
442918	0.0	0.0
54	328.0	474.0
442919	0.0	0.0
55	23.0	55.0
442909	0.0	3.0
56	1.0	3.0
58	53.0	32.0
59	7137.0	10651.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	67.0	165.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	16.0
85446	51.0	154.0
442900	0.0	0.0
106481355	0.0	0.0
85443	9.0	24.0
442901	0.0	0.0
85444	521.0	1081.0
442902	0.0	0.0
60	66623.0	107495.0
85441	843.0	637.0
442903	2.0	0.0
85442	16.0	197.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	7.0
85440	1406.0	1333.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	2.0
68	2.0	2.0
344595	120.0	385.0
69	4.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	9.0	41.0
106481321	0.0	0.0
85479	2.0	3.0
106481322	0.0	0.0
85476	2057.0	2213.0
85477	49.0	33.0
70	20.0	0.0
85474	17.0	17.0
71	43987.0	59986.0
72	817.0	447.0
73	8.0	6.0
74	0.0	0.0
75	3.0	5.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3551.0	2346.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	443.0	2786.0
81	11560.0	10670.0
85463	935.0	256.0
82	3.0	7.0
85464	1577.0	917.0
83	6.0	6.0
85461	1160.0	1595.0
85462	75.0	323.0
86	973.0	1361.0
87	4209.0	8046.0
85460	1099.0	785.0
88	27.0	2.0
89	1.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3991.0	1893.0
106481300	0.0	0.0
91	1522.0	2615.0
92	649.0	692.0
93	541.0	490.0
94	2940.0	721.0
95	242.0	102.0
97	102.0	114.0
98	548.0	245.0
344561	0.0	0.0
728661	1896.0	2734.0
728664	0.0	1.0
106481305	0.0	0.0
261734	232.0	437.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	14.0
106481309	10.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	2.0	0.0
3805	4.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	1.0
3809	5.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	291.0	280.0
3800	79.0	5061.0
3801	1299.0	434.0
3802	5.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1249.0	1374.0
728698	9.0	4.0
3814	0.0	0.0
3815	416.0	392.0
3816	4.0	10.0
261729	719.0	439.0
3817	0.0	7.0
3818	10.0	9.0
222166	7231.0	2563.0
3811	2.0	0.0
3812	0.0	0.0
285740	0.0	1.0
285741	54.0	7.0
728689	15.0	2.0
3827	0.0	0.0
246100	0.0	0.0
3820	28.0	19.0
3821	7.0	2.0
3822	0.0	0.0
3823	0.0	0.0
3824	60.0	21.0
645402	0.0	0.0
403313	300.0	553.0
403314	0.0	1.0
728637	0.0	2.0
728638	3.0	51.0
728633	0.0	0.0
728632	7.0	8.0
728635	17.0	7.0
3836	1475.0	1914.0
222183	73.0	153.0
3837	11438.0	8635.0
3838	433.0	1394.0
3839	1838.0	1915.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1033.0	552.0
3832	57.0	186.0
3833	21.0	72.0
3834	157.0	13.0
3835	773.0	1614.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	68.0	358.0
3848	60.0	25.0
3849	0.0	0.0
222171	22.0	1089.0
728619	1.0	3.0
3840	3854.0	3483.0
3841	780.0	317.0
3842	3849.0	4779.0
3843	10650.0	4569.0
3844	0.0	0.0
3845	860.0	3173.0
3846	2.0	5.0
645423	0.0	0.0
3860	0.0	8.0
246126	0.0	0.0
728658	1159.0	444.0
728655	1.0	3.0
728657	0.0	0.0
728656	0.0	0.0
3858	632.0	1031.0
3859	2.0	1.0
246135	0.0	1.0
3850	0.0	0.0
3851	2.0	2.0
3852	382.0	1176.0
645414	0.0	0.0
3853	4.0	49.0
3854	26.0	66.0
3855	114.0	15015.0
3856	1146.0	29488.0
3857	0.0	3.0
728640	0.0	1.0
645431	9.0	9.0
728642	135.0	100.0
728641	64.0	27.0
645434	22.0	1.0
645432	0.0	0.0
285704	1000.0	574.0
728643	1.0	2.0
222194	948.0	1382.0
285708	0.0	0.0
1204	0.0	0.0
1203	585.0	683.0
1201	410.0	920.0
1200	4370.0	5561.0
3861	472.0	803.0
645426	0.0	3.0
645425	0.0	0.0
1209	4444.0	3390.0
3866	151.0	21367.0
1208	0.0	5.0
1207	1863.0	2289.0
3868	863.0	242.0
285311	1.0	0.0
3880	190.0	22474.0
3881	1.0	3.0
285313	227.0	102.0
100128537	374.0	235.0
3882	0.0	17.0
100128536	2.0	0.0
285314	2.0	2.0
285315	179.0	172.0
1215	72.0	5.0
100141515	3.0	0.0
1213	11059.0	24625.0
1212	1910.0	890.0
1211	3873.0	2191.0
3872	324.0	722.0
3875	179.0	23669.0
3876	0.0	6.0
3879	0.0	3.0
3890	0.0	0.0
3891	0.0	1.0
3892	0.0	20.0
100128525	9.0	1.0
285326	0.0	0.0
1230	99.0	69.0
285329	6.0	6.0
440097	26.0	12.0
440093	22.0	10.0
3883	0.0	1.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	1.0	0.0
3887	0.0	3.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	0.0
100128516	26.0	43.0
285331	519.0	808.0
100128512	0.0	1.0
285335	1.0	25.0
100128514	0.0	0.0
1241	200.0	185.0
1240	835.0	469.0
1238	134.0	75.0
1237	0.0	2.0
1236	20.0	32.0
1235	0.0	0.0
1234	41.0	91.0
1233	19.0	97.0
1232	0.0	0.0
3895	9502.0	13260.0
100128511	1.0	27.0
100631247	0.0	0.0
3897	406.0	14.0
100631248	0.0	0.0
3898	10.0	23.0
100631249	0.0	0.0
3899	116.0	4427.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	1147.0	732.0
100631251	0.0	20.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	55.0	96.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	80.0	70.0
574501	1.0	1.0
574502	0.0	0.0
1244	34.0	38.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	867.0	652.0
1263	360.0	365.0
1262	2.0	9.0
116966	78.0	66.0
100887755	0.0	0.0
1261	3.0	3.0
100887754	0.0	0.0
1260	0.0	0.0
116969	21.0	20.0
1259	63.0	851.0
1258	0.0	0.0
440061	0.0	0.0
100887750	19.0	15.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	208.0	601.0
1271	7647.0	278.0
100887749	96.0	6.0
1270	7.0	16.0
100887748	0.0	0.0
440044	3.0	3.0
1269	4.0	18.0
440051	0.0	0.0
1268	418.0	120.0
440050	0.0	0.0
1267	3296.0	4112.0
1266	5227.0	16418.0
100887740	0.0	0.0
1265	5033.0	4552.0
1286	39.0	50.0
1285	22.0	8.0
1284	66849.0	16451.0
1282	62815.0	21434.0
1281	17975.0	259253.0
1280	2.0	1.0
440078	30.0	33.0
440077	0.0	0.0
440087	1.0	19.0
1278	22223.0	274262.0
1277	15042.0	321201.0
440081	23.0	14.0
116938	0.0	0.0
1297	4.0	20.0
116931	9.0	98.0
1296	191.0	3513.0
1295	736.0	6893.0
116933	0.0	1.0
1294	47.0	188.0
1293	28231.0	55685.0
116935	107.0	25.0
1292	28290.0	30397.0
440068	1.0	2.0
1291	22462.0	31611.0
116937	2.0	3.0
440067	0.0	1.0
1290	3396.0	34652.0
440073	435.0	34.0
440072	0.0	0.0
1289	2485.0	27005.0
1288	52.0	349.0
1287	112.0	3595.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1006.0	919.0
440021	0.0	0.0
442673	0.0	0.0
10018	811.0	1816.0
126328	1426.0	334.0
442676	0.0	2.0
126326	333.0	151.0
1299	40.0	15.0
1298	30.0	428.0
10011	869.0	657.0
10010	1536.0	1126.0
10013	1979.0	1384.0
128989	649.0	526.0
10015	5346.0	7361.0
10014	4926.0	1325.0
10017	14.0	6.0
10016	1712.0	1364.0
10020	2259.0	844.0
114335	0.0	0.0
114336	0.0	0.0
126321	536.0	673.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	2.0	6.0
10024	8.0	24.0
128977	1771.0	737.0
103021165	0.0	0.0
10023	268.0	244.0
103021164	0.0	0.0
10026	1026.0	1902.0
10025	1810.0	969.0
116986	155.0	76.0
116985	4727.0	1991.0
116988	2448.0	917.0
116987	1236.0	1350.0
114327	352.0	896.0
440043	0.0	0.0
126308	2929.0	1540.0
440041	0.0	0.0
126306	7.0	4.0
151306	431.0	23.0
100128590	1.0	3.0
100128596	4.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	28.0	5.0
440026	510.0	2200.0
440023	0.0	0.0
10008	295.0	130.0
10007	927.0	1146.0
10009	968.0	1723.0
116984	176.0	644.0
116983	635.0	531.0
151313	360.0	262.0
10000	2262.0	1309.0
128954	0.0	0.0
10002	2.0	10.0
10001	479.0	598.0
10004	183.0	61.0
10003	1795.0	139.0
10006	1753.0	2097.0
10005	369.0	209.0
126370	0.0	0.0
285352	49.0	66.0
100128579	0.0	0.0
285359	6.0	37.0
126375	212.0	259.0
126374	673.0	317.0
153918	0.0	0.0
100128574	0.0	0.0
285362	900.0	1782.0
285367	767.0	489.0
285368	118.0	437.0
100128569	39.0	17.0
126364	91.0	81.0
100128560	3.0	13.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	1.0
344191	0.0	0.0
126353	2.0	759.0
751071	177.0	39.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	1.0
106481282	0.0	0.0
285381	1354.0	898.0
106481283	0.0	0.0
285382	272.0	181.0
106481280	0.0	0.0
165918	1109.0	938.0
106481281	0.0	0.0
165904	1.0	49.0
285386	378.0	460.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	1.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	1.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	254.0	84.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	26.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	591.0	353.0
106481259	0.0	0.0
728716	1.0	0.0
126298	630.0	907.0
728710	0.0	0.0
126295	127.0	167.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	72.0	178.0
645318	0.0	0.0
645317	26.0	7.0
151242	5.0	0.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	10826.0	17054.0
100287908	0.0	0.0
645332	89.0	85.0
126282	644.0	476.0
100287902	3.0	15.0
163227	215.0	1287.0
100287900	0.0	0.0
163223	48.0	275.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	30.0	77.0
106481278	0.0	0.0
645328	0.0	0.0
151254	24.0	15.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	8.0
163259	179.0	66.0
645345	79.0	35.0
200403	3.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	107.0	170.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	6.0	1.0
728732	0.0	1.0
728734	0.0	1.0
126272	64.0	31.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	498.0	585.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	39.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	0.0
728723	718.0	77.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	3.0	0.0
107133524	1.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	6.0	83.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	162.0	1119.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	1.0	15.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	8.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	446.0	248.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	399.0	95.0
645382	0.0	0.0
645381	38.0	22.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	4.0	1.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	2.0
106481209	0.0	0.0
3902	23.0	15.0
3903	1170.0	452.0
106481210	0.0	0.0
3904	2.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	13421.0	4279.0
106481211	0.0	0.0
3909	1077.0	825.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	17.0
151230	364.0	437.0
728798	0.0	0.0
3913	11440.0	11087.0
3914	557.0	515.0
3915	29168.0	10970.0
3916	9365.0	8958.0
3918	400.0	577.0
3910	10018.0	4509.0
3911	2794.0	2915.0
3912	18185.0	9459.0
728782	33.0	1.0
728780	9.0	10.0
3924	6.0	4.0
3925	1218.0	1154.0
3927	8674.0	17643.0
3929	19.0	58.0
3920	3723.0	4797.0
3921	17593.0	6327.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	1.0	0.0
100873171	0.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1199.0	1318.0
3937	335.0	325.0
3938	1.0	0.0
3939	16624.0	31900.0
3930	2324.0	1097.0
100873179	0.0	0.0
3931	333.0	78.0
3932	81.0	57.0
3933	0.0	0.0
3934	3.0	5.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	16.0	1.0
3947	19.0	0.0
3948	2.0	3.0
3949	888.0	1104.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	45070.0	4154.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	2.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	5.0	5.0
3958	22216.0	5890.0
3959	9673.0	6352.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	124.0	239.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	83.0	87.0
3952	3012.0	359.0
3953	1633.0	416.0
3954	3273.0	1300.0
3955	1270.0	629.0
3956	33778.0	5982.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	35.0	77.0
1303	4259.0	41068.0
107133502	0.0	0.0
1302	46.0	19.0
1301	9.0	17140.0
1300	15.0	9739.0
3960	24.0	6.0
3963	5.0	1.0
3964	1659.0	3757.0
1308	78.0	458.0
3965	384.0	391.0
1307	2099.0	4642.0
151295	7.0	12.0
1306	9232.0	6512.0
100189589	1.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	504.0	943.0
100287932	1213.0	1663.0
3981	436.0	553.0
728776	4.0	17.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	14872.0	6034.0
1315	3229.0	9580.0
1314	8786.0	11965.0
1312	1778.0	1455.0
1311	32.0	7735.0
100329135	1.0	3.0
1310	1.0	0.0
574537	0.0	0.0
3972	1.0	1.0
3973	19.0	3.0
3975	0.0	0.0
3976	184.0	142.0
3977	8710.0	1476.0
1318	181.0	130.0
3978	244.0	604.0
1317	1016.0	2698.0
728763	1.0	3.0
3990	22.0	11.0
645313	26.0	3.0
3991	63941.0	3089.0
645312	0.0	0.0
3992	5409.0	1014.0
645311	1.0	0.0
728769	216.0	139.0
1330	0.0	0.0
1327	16502.0	3087.0
1326	887.0	290.0
1325	8.0	6.0
3982	0.0	0.0
3983	7623.0	3854.0
3984	349.0	1134.0
3985	879.0	4173.0
3987	3513.0	2176.0
3988	4398.0	2791.0
1329	4783.0	1332.0
116809	0.0	0.0
100128416	14.0	22.0
1340	6501.0	2816.0
1337	4214.0	1660.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	259.0	1526.0
100128410	1.0	2.0
3995	2828.0	349.0
100128412	0.0	0.0
3996	724.0	563.0
3998	4204.0	7959.0
1339	1.0	0.0
285440	1018.0	1023.0
285441	1.0	0.0
1352	731.0	377.0
1351	4450.0	940.0
1350	12195.0	4171.0
1349	3686.0	2040.0
1348	1.0	0.0
1347	4351.0	1350.0
1346	1818.0	160.0
1345	4695.0	5348.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	3.0	12.0
1363	4953.0	3144.0
1362	3796.0	4069.0
1361	1.0	2.0
1360	1026.0	25.0
1359	696.0	466.0
1358	28.0	1.0
1357	46.0	5.0
1356	115.0	66.0
1355	1859.0	1522.0
1353	1455.0	1157.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	35.0	35.0
285464	232.0	228.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2014.0	1712.0
1373	551.0	133.0
1371	823.0	428.0
1370	5.0	5.0
1369	0.0	0.0
1368	15903.0	1772.0
100873209	1.0	0.0
1366	89.0	1166.0
1365	4.0	915.0
1364	65.0	2296.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	11.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	19.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2054.0	2193.0
116843	314.0	242.0
1384	5157.0	5151.0
116842	12.0	31.0
1382	182.0	420.0
116844	59.0	60.0
1381	1.0	4.0
1380	1.0	100.0
440176	0.0	0.0
440184	2.0	0.0
1379	1.0	0.0
1378	43.0	8.0
1376	1021.0	705.0
1375	53.0	39.0
128821	0.0	1.0
100873237	1.0	0.0
128822	0.0	83.0
100873236	1.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	14.0	6.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	198.0	190.0
1396	72.0	596.0
1395	11.0	2.0
1394	11.0	11.0
1393	917.0	57.0
1392	1.0	0.0
285407	6.0	8.0
116835	1807.0	352.0
1390	432.0	397.0
1389	4899.0	3277.0
1388	2417.0	3299.0
1387	4306.0	4634.0
116841	921.0	766.0
1386	2406.0	1952.0
116840	828.0	574.0
100873226	0.0	0.0
100873225	0.0	1.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	45.0	77.0
100873255	0.0	0.0
100873254	19.0	6.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	30.0	38.0
100287895	0.0	0.0
285419	51.0	8.0
1399	2390.0	3614.0
1398	4109.0	2258.0
1397	3588.0	10760.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	5.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	240.0	17.0
285429	14.0	8.0
100287880	0.0	0.0
440193	633.0	644.0
100873248	0.0	0.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	2966.0	3083.0
153830	1378.0	814.0
645280	1.0	0.0
440138	178.0	428.0
440132	5.0	0.0
440142	0.0	1.0
10139	1681.0	706.0
126208	834.0	373.0
126206	0.0	1971.0
126205	0.0	40.0
107133497	122.0	10.0
126204	0.0	11.0
107133499	0.0	0.0
128866	4035.0	5326.0
10131	2581.0	1391.0
10134	13268.0	4964.0
107133494	0.0	0.0
10133	9341.0	2096.0
128869	484.0	765.0
10136	0.0	0.0
10135	3674.0	4413.0
100128493	0.0	0.0
103021294	18.0	18.0
10138	697.0	429.0
100128496	0.0	0.0
10137	1748.0	3359.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	2293.0	7924.0
128864	0.0	7.0
440125	4.0	0.0
440131	0.0	0.0
10143	0.0	0.0
128854	151.0	183.0
10142	2929.0	6569.0
10144	6586.0	1115.0
10147	1125.0	1876.0
100128483	0.0	0.0
10146	3826.0	11062.0
128859	0.0	0.0
10149	938.0	106.0
10148	24.0	14.0
128853	14.0	23.0
440159	0.0	0.0
10117	4.0	2.0
440163	1.0	0.0
10110	433.0	63.0
10112	9.0	75.0
10111	2174.0	3976.0
10114	7392.0	5639.0
10113	1406.0	1328.0
128848	0.0	0.0
10116	2818.0	5249.0
165829	4.0	5.0
100128469	3.0	1.0
153842	3.0	0.0
440145	500.0	482.0
10129	1452.0	1338.0
440153	0.0	0.0
10128	8304.0	6759.0
100033799	0.0	0.0
107133486	1.0	8.0
10121	4953.0	3456.0
100128465	0.0	0.0
10120	2995.0	1365.0
10123	491.0	894.0
138234	0.0	0.0
10125	33.0	47.0
10124	615.0	386.0
10127	866.0	1659.0
10126	564.0	657.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	19.0	25.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	1.0	0.0
285489	2.0	19.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	12235.0	7489.0
106481199	0.0	0.0
10109	5197.0	5771.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	7.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1575.0	977.0
10100	474.0	406.0
10103	46.0	1036.0
106481194	0.0	0.0
10102	704.0	579.0
106481195	0.0	0.0
10105	2553.0	1831.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	142.0	50.0
440119	40.0	21.0
126235	1.0	0.0
126231	46.0	85.0
106481165	1.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	57.0	50.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	70.0	51.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	1.0	1.0
440104	552.0	489.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	12.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	32.0	2.0
10090	636.0	196.0
10093	3360.0	2440.0
10092	2824.0	3235.0
10095	2334.0	1419.0
645204	1.0	2.0
10094	4284.0	5745.0
645203	3.0	1.0
10097	6846.0	11709.0
10096	4016.0	5843.0
645201	0.0	0.0
163115	110.0	50.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	2.0
728833	0.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	30.0	424.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	10.0
106481145	0.0	0.0
151126	54.0	884.0
106481146	0.0	0.0
10099	16379.0	2967.0
10098	64.0	454.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	428.0	184.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	79.0	31.0
106481156	0.0	0.0
114189	1.0	0.0
106481157	0.0	0.0
415117	0.0	25.0
415116	3478.0	1672.0
645207	0.0	0.0
645206	10.0	8.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	11.0	4.0
114182	0.0	0.0
10071	7.0	3.0
645220	0.0	0.0
728851	0.0	13.0
10073	692.0	475.0
405754	21.0	3.0
405753	1.0	2.0
10072	627.0	2686.0
10075	8080.0	11259.0
106481118	0.0	1.0
200523	0.0	0.0
106481119	0.0	0.0
106481116	0.0	0.0
728858	3.0	2.0
106481117	0.0	0.0
728855	95.0	36.0
163131	299.0	640.0
106481121	0.0	0.0
106481122	0.0	0.0
106481120	0.0	0.0
106481125	1.0	0.0
106481126	0.0	0.0
