id	7403bf3f-1678-4b86-b094-c87c993e583f	0d6f8d7e-2709-41be-a986-163c3763724d
9362	0.0	1.0
9363	34.0	119.0
106480669	0.0	0.0
9360	10301.0	10046.0
9361	1031.0	3956.0
106480671	0.0	0.0
106480670	3.0	1.0
106480673	1.0	0.0
106480672	0.0	0.0
402635	1.0	1.0
106480675	3.0	1.0
106480674	4.0	3.0
341277	856.0	37.0
644768	1.0	0.0
341276	0.0	0.0
9377	3103.0	4699.0
9378	496.0	33.0
9375	21784.0	20013.0
9376	0.0	0.0
9379	244.0	337.0
106480677	0.0	0.0
9370	25981.0	335.0
106480676	0.0	0.0
106480679	1.0	1.0
106480678	4.0	1.0
9373	3724.0	4405.0
9374	781.0	704.0
9371	5501.0	12180.0
9372	4498.0	3664.0
106480680	2.0	3.0
106480682	2.0	1.0
106480681	0.0	0.0
257468	23.0	25.0
106480684	1.0	0.0
106480683	0.0	0.0
106480686	3.0	3.0
106480685	0.0	0.0
100101440	5.0	1.0
9388	489.0	493.0
9389	8.0	1.0
644790	24.0	7.0
9386	4.0	5.0
106479659	0.0	0.0
106479658	0.0	0.0
113730	88.0	294.0
106479657	0.0	0.0
106479656	0.0	1.0
9380	2435.0	2896.0
106480644	1.0	1.0
106479655	1.0	0.0
9381	41.0	31.0
106479654	0.0	0.0
106480643	1.0	0.0
106480646	11.0	0.0
106479653	6.0	3.0
106479652	0.0	1.0
106480645	1.0	1.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	93.0	204.0
106480647	0.0	0.0
106479650	1.0	0.0
9382	2694.0	2889.0
106480649	0.0	0.0
9383	53.0	72.0
100113402	2.0	0.0
100113403	0.0	0.0
100113404	5.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	1.0	0.0
100113407	1484.0	1830.0
9399	303.0	531.0
9397	2571.0	1110.0
9398	224.0	262.0
106479649	1.0	1.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	2.0	2.0
9391	4707.0	7136.0
106480655	0.0	0.0
106479644	2.0	0.0
9392	3754.0	5009.0
106479643	1.0	0.0
106480654	0.0	0.0
106480657	0.0	1.0
106479642	0.0	0.0
9390	5.0	8.0
106479641	0.0	0.0
106480656	3.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	2.0	0.0
9394	2109.0	4941.0
125704	34.0	39.0
106480660	0.0	0.0
106480662	1.0	0.0
106480661	2.0	0.0
106480664	2.0	2.0
106480663	0.0	0.0
105376843	7.0	10.0
100551499	3.0	0.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	1.0
106480622	2.0	3.0
106479676	2.0	1.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	1.0	0.0
106479674	0.0	0.0
106480623	6.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	32.0	30.0
106479672	2.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	1.0	2.0
106480630	54.0	21.0
106479669	1.0	1.0
196074	1383.0	1419.0
106479668	3.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	1.0	0.0
106480632	0.0	0.0
106479664	0.0	1.0
106480635	0.0	0.0
400011	27.0	42.0
106480634	0.0	0.0
106479663	1.0	1.0
106479662	4.0	1.0
106480637	2.0	2.0
106479661	0.0	0.0
106480636	1.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	3.0	1.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	1.0	1.0
106480608	0.0	0.0
729366	1.0	1.0
106479619	0.0	0.0
106480607	0.0	1.0
106479618	15.0	2.0
106479617	0.0	1.0
139804	0.0	1.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	4.0	1.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	3.0	3.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	1.0	0.0
106480604	1.0	1.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	194.0	108.0
284695	5057.0	2855.0
343515	0.0	0.0
106479609	0.0	0.0
115827	302.0	322.0
106479608	0.0	2.0
106480619	0.0	1.0
729355	0.0	0.0
106480618	5.0	4.0
106479607	0.0	0.0
140807	2.0	3.0
106479606	0.0	1.0
729356	0.0	0.0
106479605	5.0	6.0
140809	19.0	104.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	4.0	0.0
106480613	0.0	0.0
106480612	3.0	0.0
729359	4504.0	135.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	73.0	93.0
115825	3664.0	2038.0
139818	3098.0	3365.0
106480617	0.0	0.0
106480616	1.0	0.0
343505	1.0	0.0
106480620	2.0	0.0
284688	0.0	4.0
100418804	1.0	2.0
140801	1.0	0.0
57758	8065.0	26461.0
140803	215.0	123.0
284680	56.0	21.0
115817	1547.0	987.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	46.0	27.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	3.0	0.0
257068	23.0	45.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	68.0	134.0
106479630	1.0	0.0
100418811	1.0	0.0
257062	6.0	4.0
55102	7485.0	3922.0
55101	2019.0	2995.0
55100	2520.0	2388.0
100418819	8.0	11.0
57761	754.0	2249.0
55106	733.0	1258.0
55105	1995.0	3339.0
57763	2124.0	1136.0
55103	3360.0	5436.0
284677	187.0	40.0
100418815	1.0	0.0
55109	3229.0	4200.0
55108	6911.0	9504.0
55107	27523.0	20548.0
284672	398.0	434.0
106479629	0.0	0.0
140828	0.0	0.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	1.0	1.0
106479625	0.0	0.0
106479624	2.0	0.0
729375	244.0	370.0
106479623	0.0	0.0
106479622	7.0	1.0
106479621	7.0	3.0
100418820	8.0	5.0
106479620	3.0	1.0
55113	341.0	694.0
100418829	1.0	0.0
55112	1878.0	2043.0
100418828	0.0	0.0
55111	685.0	2419.0
55110	1310.0	1324.0
55117	115.0	7.0
55116	837.0	878.0
55114	3770.0	5110.0
100127893	5.0	5.0
55119	6123.0	4665.0
55118	455.0	16.0
140823	339.0	3957.0
140825	57.0	24.0
100127889	25.0	32.0
729321	0.0	0.0
729323	0.0	0.0
100874201	2.0	1.0
100874200	1.0	0.0
100127888	108.0	1.0
55120	2179.0	1705.0
729327	11.0	1.0
57787	1234.0	2227.0
55124	105.0	11.0
55122	3166.0	2909.0
55128	980.0	477.0
55127	6363.0	7161.0
55125	4629.0	4306.0
57786	3043.0	3386.0
100418837	2.0	5.0
100874205	2.0	0.0
100874204	1.0	1.0
113220	508.0	276.0
100874203	14.0	2.0
55129	2719.0	4553.0
100874202	23.0	18.0
100874208	0.0	0.0
100874207	40.0	7.0
100874206	3.0	6.0
729310	0.0	0.0
100101268	34.0	81.0
113201	10795.0	14216.0
100101267	3412.0	3504.0
100418843	0.0	2.0
55131	2809.0	3091.0
55130	109.0	27.0
392505	0.0	0.0
55135	421.0	596.0
57798	3950.0	2889.0
57799	841.0	1725.0
55133	2007.0	2719.0
55132	2118.0	2597.0
392509	20.0	29.0
57794	800.0	1126.0
55139	2436.0	1840.0
127845	137.0	292.0
55138	57.0	90.0
57795	69.0	21.0
55137	1010.0	174.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	1.0
644717	0.0	0.0
644714	31.0	15.0
729344	2.0	5.0
100874223	108.0	26.0
644731	4.0	4.0
100874222	13.0	6.0
729342	9.0	8.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	0.0	7.0
55142	2482.0	2251.0
55140	3180.0	3188.0
55146	2683.0	3244.0
55145	1171.0	1021.0
55144	3896.0	3113.0
55143	230.0	1741.0
55149	2798.0	2440.0
127833	82.0	40.0
55148	4058.0	4888.0
115861	3.0	0.0
55147	6830.0	7852.0
100874227	1.0	1.0
100874226	2.0	1.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	11.0	9.0
100874212	22.0	12.0
100874211	11.0	27.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	0.0	0.0
55153	3694.0	4464.0
100418861	2.0	0.0
55152	1282.0	2248.0
55151	1013.0	743.0
79100	0.0	1.0
100526694	2.0	14.0
55150	33.0	27.0
729338	18.0	6.0
100526693	35.0	14.0
55157	2058.0	4154.0
79102	2392.0	3289.0
100996684	0.0	0.0
55156	3807.0	5024.0
79101	7251.0	3955.0
100996686	2.0	0.0
79104	12.0	9.0
55154	763.0	747.0
55159	3434.0	3287.0
100874216	0.0	0.0
79109	4582.0	11490.0
100874214	35.0	12.0
100874213	0.0	5.0
644739	5.0	8.0
100874219	0.0	1.0
127829	2385.0	3717.0
100874218	0.0	2.0
100874217	5.0	8.0
125242	3.0	2.0
100526664	8.0	1.0
100418877	30.0	6.0
140870	0.0	2.0
140871	0.0	0.0
140873	0.0	0.0
140875	1.0	1.0
140876	193.0	505.0
113263	2021.0	1683.0
392540	0.0	0.0
113246	2368.0	2958.0
164832	1096.0	1144.0
100418887	15.0	34.0
149224	60.0	15.0
392545	0.0	0.0
392547	0.0	1.0
150209	33.0	52.0
125228	1523.0	1755.0
140880	0.0	5.0
140881	0.0	0.0
140883	179.0	80.0
140885	10407.0	4965.0
140886	160.0	135.0
113251	4877.0	8262.0
113235	1596.0	947.0
149233	16.0	27.0
392517	4.0	5.0
392516	0.0	0.0
140890	10300.0	6322.0
140893	119.0	317.0
152877	62.0	85.0
100526648	0.0	2.0
140894	19.0	61.0
140895	0.0	0.0
392520	2.0	0.0
100526656	0.0	0.0
392522	2.0	1.0
392525	0.0	0.0
125208	436.0	273.0
125206	6.0	4.0
150223	379.0	830.0
150221	0.0	1.0
140838	706.0	680.0
152816	9.0	9.0
57700	4365.0	4204.0
152815	1823.0	1452.0
57701	1236.0	1599.0
57707	1401.0	2151.0
140831	283.0	497.0
57708	6293.0	5132.0
57709	38.0	16.0
140832	0.0	0.0
57703	4013.0	3408.0
140834	1.0	0.0
57704	2765.0	3294.0
140836	1.0	1.0
57705	513.0	3325.0
57706	1533.0	4052.0
140849	11.0	18.0
729399	8.0	9.0
729396	0.0	0.0
57710	437.0	306.0
57711	2336.0	1184.0
57713	2890.0	2131.0
57718	35.0	29.0
729391	0.0	2.0
57719	937.0	748.0
729392	1.0	0.0
57715	643.0	901.0
140846	2.0	0.0
57716	378.0	184.0
140848	4.0	0.0
57717	702.0	632.0
137209	328.0	78.0
113278	453.0	1174.0
392552	0.0	0.0
392557	21.0	8.0
57721	3464.0	3407.0
57722	465.0	1215.0
57724	5627.0	6779.0
140850	0.0	0.0
152831	223.0	44.0
57720	10159.0	16710.0
140851	1.0	0.0
140856	0.0	0.0
100125288	47.0	35.0
140857	0.0	0.0
57727	5131.0	7216.0
57728	4150.0	3147.0
392561	0.0	0.0
57732	634.0	401.0
57733	90.0	5.0
57730	769.0	386.0
140862	3591.0	1309.0
57731	58.0	33.0
140863	0.0	0.0
113277	671.0	1798.0
139886	1388.0	856.0
140865	0.0	0.0
402381	1.0	1.0
150160	1.0	1.0
79090	444.0	726.0
79092	324.0	702.0
79091	761.0	807.0
79094	24.0	131.0
79096	1234.0	2301.0
79095	679.0	2089.0
79098	4232.0	1790.0
79097	0.0	0.0
149175	676.0	1492.0
150159	67.0	56.0
137196	3.0	3.0
80086	3.0	3.0
79081	197.0	190.0
79080	799.0	1935.0
79083	2913.0	8122.0
79085	3128.0	4184.0
79084	1435.0	2082.0
79087	725.0	1499.0
402375	2.0	3.0
402374	0.0	0.0
79086	3677.0	3644.0
79089	2772.0	3004.0
79088	3494.0	3441.0
80072	43.0	37.0
80071	569.0	611.0
150165	0.0	1.0
80070	0.0	62.0
402360	1.0	0.0
9400	1584.0	1873.0
9404	1232.0	2783.0
9401	210.0	1461.0
9402	319.0	716.0
392479	2.0	3.0
92086	0.0	1.0
402359	3.0	1.0
9410	2354.0	4134.0
125170	795.0	856.0
9411	11278.0	12255.0
9414	5610.0	3665.0
9415	824.0	5888.0
9412	3783.0	2941.0
9413	6599.0	618.0
92070	1268.0	1924.0
80099	1.0	0.0
9407	6.0	8.0
9406	14696.0	6857.0
150185	0.0	0.0
80097	401.0	930.0
9409	389.0	798.0
80095	1352.0	1914.0
9421	0.0	0.0
9422	4535.0	5489.0
9420	1277.0	1703.0
414328	293.0	166.0
9425	2348.0	3610.0
9426	0.0	0.0
9423	625.0	357.0
9424	1054.0	3533.0
149134	33.0	24.0
9419	1932.0	1319.0
9416	4211.0	9997.0
414332	1.0	2.0
9432	0.0	0.0
9430	8.0	2.0
9431	194.0	14.0
9436	0.0	0.0
9437	9.0	37.0
9435	497.0	555.0
441933	1.0	1.0
441932	0.0	0.0
441931	0.0	1.0
92092	607.0	505.0
152789	16.0	111.0
221120	1193.0	1620.0
9429	669.0	741.0
9427	3.0	40.0
9443	1352.0	1033.0
9444	16392.0	10274.0
9441	437.0	405.0
9442	777.0	1327.0
9447	42.0	247.0
9448	8596.0	14597.0
9445	49527.0	34927.0
9446	2682.0	4969.0
106480589	11.0	1.0
106480588	0.0	0.0
9440	3902.0	2978.0
164781	1.0	0.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	206.0	694.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	3708.0	2652.0
106480598	1.0	0.0
106480597	0.0	0.0
150135	1.0	2.0
9439	6389.0	5136.0
106480590	0.0	0.0
414351	0.0	8.0
9454	379.0	939.0
9455	5620.0	2890.0
9452	9030.0	4137.0
9453	3360.0	5485.0
441958	0.0	1.0
9459	13407.0	7187.0
441957	3.0	1.0
9456	1365.0	1163.0
9457	423.0	187.0
106480599	0.0	0.0
441951	10159.0	7180.0
9450	368.0	610.0
9451	3105.0	3424.0
221143	507.0	427.0
150147	9.0	0.0
150142	4.0	6.0
9465	1151.0	480.0
100874241	52.0	19.0
9466	1130.0	1675.0
100127967	0.0	0.0
9463	831.0	1000.0
9464	87.0	131.0
100127969	0.0	0.0
9469	3174.0	2436.0
100874245	1.0	0.0
644632	0.0	0.0
100874244	5.0	3.0
9467	470.0	594.0
100874243	3.0	5.0
9468	249.0	136.0
106479579	12.0	11.0
100874242	5.0	5.0
441900	6.0	1.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	0.0	1.0
106480566	0.0	0.0
106479576	0.0	1.0
106480569	0.0	0.0
729409	14.0	10.0
106479575	3.0	2.0
106480568	0.0	1.0
106479574	0.0	3.0
729403	4.0	7.0
9462	5178.0	4875.0
106479573	1.0	0.0
55041	5884.0	10250.0
79012	2.0	2.0
106479572	0.0	0.0
55040	539.0	2765.0
106479571	0.0	0.0
80003	2147.0	2138.0
284739	20.0	120.0
106479570	0.0	0.0
106480570	0.0	0.0
79016	1301.0	1883.0
106480572	0.0	1.0
79015	16.0	29.0
80000	679.0	1564.0
106480571	0.0	0.0
104472519	3.0	2.0
80007	886.0	1085.0
79018	1906.0	1115.0
106480574	0.0	0.0
79017	2186.0	7028.0
80006	1940.0	1723.0
106480573	0.0	0.0
55049	268.0	307.0
80005	3528.0	4151.0
106480576	0.0	0.0
79019	91.0	598.0
80004	2188.0	3724.0
55048	1268.0	3811.0
106480575	3.0	0.0
100874249	4.0	2.0
644625	1.0	0.0
100874248	0.0	0.0
100874247	0.0	0.0
100127960	0.0	0.0
100874246	14.0	8.0
644623	22.0	29.0
644627	2.0	0.0
9476	112.0	55.0
9477	1607.0	2676.0
9474	3714.0	4560.0
9475	11547.0	8051.0
100127958	0.0	0.0
100874234	0.0	3.0
100874233	0.0	0.0
100127952	10.0	10.0
9478	39.0	35.0
106479569	0.0	0.0
100874232	0.0	0.0
9479	778.0	916.0
106479568	3.0	9.0
100874231	4.0	0.0
106480578	2.0	8.0
106479567	0.0	0.0
106479566	1.0	0.0
106480577	0.0	0.0
100996669	3.0	1.0
106479565	0.0	0.0
106479564	0.0	0.0
106480579	0.0	0.0
55054	2349.0	3936.0
9472	2185.0	254.0
106479563	0.0	0.0
9473	631.0	1782.0
106479562	0.0	0.0
100996665	0.0	0.0
9470	3178.0	5686.0
79001	1376.0	2552.0
55052	2366.0	3763.0
106479561	2.0	2.0
55051	1903.0	1521.0
79000	67.0	413.0
106479560	1.0	0.0
284729	4.0	2.0
79003	2280.0	1881.0
106480581	0.0	0.0
79002	3611.0	7550.0
55057	17.0	138.0
106480580	0.0	1.0
79005	822.0	1388.0
106480583	0.0	0.0
79004	912.0	1903.0
55055	1220.0	2399.0
106480582	0.0	0.0
79007	594.0	1823.0
106480585	0.0	0.0
79006	289.0	1047.0
284723	90.0	22.0
106480584	0.0	0.0
79009	4905.0	4511.0
106480587	0.0	4.0
79008	1.0	1.0
106480586	2.0	0.0
100874238	3.0	3.0
100874237	0.0	0.0
100874236	0.0	2.0
414301	2.0	0.0
100127950	0.0	0.0
100874235	9.0	7.0
644634	0.0	1.0
644637	0.0	0.0
100874239	11.0	2.0
9487	1053.0	456.0
100874263	1.0	2.0
9488	1084.0	952.0
729420	18.0	5.0
100874262	3.0	0.0
100127945	1.0	1.0
729423	2.0	3.0
100874261	95.0	165.0
9486	702.0	792.0
729422	0.0	0.0
92002	406.0	675.0
441925	0.0	0.0
100874267	1.0	0.0
100874266	2.0	6.0
9489	1396.0	1348.0
644651	0.0	0.0
100874264	1.0	6.0
55061	1029.0	572.0
257101	565.0	562.0
106480545	0.0	0.0
9480	68.0	200.0
221188	186.0	524.0
106480544	0.0	1.0
106479599	0.0	0.0
729428	0.0	0.0
106479598	0.0	0.0
106480547	0.0	0.0
80019	252.0	818.0
106479597	1.0	0.0
106480546	0.0	1.0
55065	69.0	51.0
106480549	0.0	0.0
106479596	0.0	0.0
55064	402.0	137.0
79031	906.0	2175.0
106479595	0.0	0.0
106480548	0.0	0.0
55063	555.0	555.0
79034	1753.0	2046.0
9481	2807.0	183.0
106479594	3.0	2.0
55062	1172.0	2077.0
79033	2320.0	3655.0
9482	1350.0	1300.0
106479593	0.0	0.0
79036	2113.0	2861.0
55069	11711.0	15125.0
80025	2108.0	3087.0
106479592	0.0	0.0
80024	1267.0	2707.0
221191	2.0	1.0
55068	188.0	263.0
79035	1020.0	3187.0
284716	141.0	292.0
106479591	0.0	0.0
79038	3076.0	2510.0
80023	1340.0	3182.0
106479590	0.0	0.0
106480550	0.0	0.0
55066	5979.0	3262.0
79037	22.0	20.0
80022	2926.0	1192.0
106480552	0.0	0.0
79039	1573.0	2721.0
80028	257.0	453.0
106480551	5.0	0.0
106480554	0.0	0.0
106480553	0.0	0.0
100874269	1.0	0.0
100874268	1.0	4.0
80021	1901.0	4422.0
80020	2189.0	7405.0
343578	941.0	948.0
644649	2.0	0.0
9498	396.0	2939.0
644660	58.0	75.0
9499	49.0	32.0
100874251	0.0	0.0
9496	12.0	3.0
414319	0.0	0.0
729412	0.0	1.0
100874250	12.0	0.0
9497	6115.0	5408.0
441915	0.0	2.0
100874256	0.0	0.0
414318	11.0	9.0
100874255	10.0	12.0
100874254	2.0	0.0
441911	0.0	0.0
414316	2.0	1.0
100874253	21.0	16.0
55072	1147.0	1393.0
221178	5699.0	4103.0
106479589	0.0	0.0
106480556	0.0	0.0
100996648	0.0	0.0
9491	6552.0	9545.0
55071	510.0	315.0
106479588	0.0	0.0
106480555	2.0	4.0
55070	983.0	747.0
106479587	0.0	0.0
106480558	0.0	0.0
80008	120.0	297.0
106480557	0.0	0.0
106479586	0.0	2.0
100996649	0.0	1.0
55076	1710.0	2194.0
106479585	0.0	0.0
79020	52.0	45.0
55075	11805.0	7001.0
9495	606.0	891.0
106480559	4.0	8.0
106479584	0.0	0.0
79023	1345.0	1689.0
55074	9343.0	6720.0
729416	36.0	10.0
106479583	0.0	0.0
79022	4557.0	7483.0
9493	625.0	2868.0
55073	399.0	157.0
106479582	1.0	1.0
79025	24.0	8.0
80014	3090.0	3103.0
106479581	1.0	1.0
79024	2.0	1.0
80013	2677.0	2165.0
55079	30.0	1.0
106479580	0.0	0.0
221180	0.0	0.0
80012	9601.0	7177.0
79027	7620.0	5690.0
106480561	0.0	0.0
79026	161270.0	169327.0
80011	4189.0	3917.0
106480560	0.0	0.0
80018	3949.0	4079.0
79029	916.0	828.0
106480563	0.0	0.0
80017	3008.0	1653.0
221184	1780.0	1685.0
257106	1231.0	2762.0
106480562	0.0	0.0
106480565	1.0	0.0
106480564	0.0	0.0
414325	0.0	0.0
100874259	15.0	3.0
100874258	0.0	0.0
343563	0.0	0.0
100874257	1.0	4.0
80010	877.0	1258.0
644659	0.0	0.0
100127922	2.0	0.0
257160	1515.0	1385.0
644672	0.0	3.0
100874284	1.0	1.0
100874283	2.0	3.0
100874282	12.0	0.0
106479539	0.0	0.0
100874289	0.0	0.0
106479538	0.0	0.0
100874288	0.0	0.0
106479537	0.0	0.0
100874287	0.0	0.0
106479536	1.0	0.0
106479535	0.0	2.0
100874286	0.0	0.0
55083	278.0	4962.0
79050	534.0	808.0
106479534	0.0	0.0
106480523	8.0	2.0
55082	10221.0	2756.0
106480522	0.0	0.0
106479533	0.0	0.0
55081	2731.0	3344.0
106479532	0.0	1.0
106480525	0.0	0.0
55080	1356.0	1494.0
106480524	0.0	0.0
106479531	0.0	0.0
79054	13.0	20.0
100874281	0.0	0.0
106480527	0.0	0.0
106479530	2.0	1.0
55086	383.0	249.0
79053	2862.0	4872.0
106480526	0.0	0.0
79056	2231.0	2703.0
106480529	0.0	0.0
55084	968.0	489.0
79055	0.0	0.0
106480528	0.0	0.0
79058	377.0	947.0
79057	596.0	168.0
55089	182.0	473.0
80045	1883.0	4216.0
100996631	0.0	0.0
55088	5433.0	5455.0
106480530	1.0	0.0
106480532	0.0	1.0
106480531	0.0	0.0
642007	0.0	0.0
642006	0.0	0.0
150197	3.0	4.0
92014	1054.0	1593.0
100874274	6.0	1.0
100127911	0.0	5.0
100874273	0.0	1.0
100874272	18.0	34.0
106479529	0.0	0.0
106479528	0.0	1.0
55090	1066.0	931.0
100874278	10.0	9.0
106479527	1.0	1.0
100874277	0.0	1.0
106479526	4.0	0.0
644684	0.0	0.0
106479525	0.0	1.0
100874276	0.0	0.0
92017	3180.0	4924.0
106479524	74.0	27.0
100874275	0.0	0.0
55094	1114.0	1004.0
106479523	0.0	0.0
106480534	0.0	0.0
55093	833.0	1744.0
106480533	1.0	1.0
106479522	2.0	0.0
79041	256.0	450.0
55092	543.0	864.0
106479521	0.0	1.0
106480536	0.0	0.0
402333	0.0	0.0
257177	0.0	0.0
106479520	0.0	0.0
106480535	3.0	0.0
100874270	0.0	0.0
106480538	0.0	0.0
79042	1879.0	3437.0
106480537	5.0	1.0
55096	152.0	86.0
55095	5895.0	7871.0
106480539	0.0	0.0
80036	309.0	23.0
79047	1374.0	3421.0
80034	5365.0	502.0
79048	4959.0	2994.0
106480541	0.0	0.0
80039	27.0	5.0
106480540	0.0	0.0
257169	77.0	48.0
106480543	2.0	0.0
106480542	0.0	0.0
284764	96.0	67.0
80032	92.0	47.0
80031	3445.0	585.0
105372127	0.0	1.0
106480509	4.0	0.0
644694	1.0	0.0
106480508	0.0	1.0
100127902	0.0	0.0
106479559	2.0	0.0
79070	535.0	898.0
106479558	0.0	0.0
106479557	0.0	0.0
79072	809.0	892.0
106479556	0.0	0.0
106480501	0.0	0.0
79071	588.0	1801.0
106479555	0.0	0.0
106480500	0.0	0.0
79074	3001.0	1836.0
106480503	2.0	1.0
106479554	14.0	14.0
79073	6046.0	11396.0
257144	243.0	461.0
106480502	0.0	0.0
106479553	0.0	0.0
106479552	0.0	0.0
106480505	0.0	0.0
79075	525.0	1296.0
100127905	0.0	0.0
106479551	8.0	3.0
106480504	1.0	2.0
79078	542.0	501.0
106479550	5.0	5.0
106480507	0.0	0.0
79077	1183.0	3369.0
100127907	71.0	110.0
106480506	0.0	0.0
80069	16.0	6.0
80067	3101.0	3068.0
284759	108.0	380.0
402317	1.0	2.0
284757	137.0	28.0
284756	59.0	17.0
106480510	1.0	0.0
80060	7.0	14.0
284751	19.0	40.0
80063	397.0	872.0
100874296	0.0	5.0
100874295	1.0	0.0
106480519	0.0	0.0
100874294	1.0	7.0
100874293	0.0	0.0
106479549	0.0	0.0
100874299	0.0	0.0
106479548	0.0	0.0
100874298	0.0	0.0
106479547	0.0	1.0
106479546	3.0	1.0
100996609	167.0	254.0
106479545	0.0	0.0
106480512	0.0	0.0
106480511	0.0	0.0
106479544	1.0	0.0
106479543	0.0	0.0
106480514	1.0	1.0
106480513	0.0	1.0
106479542	0.0	0.0
79065	3449.0	5949.0
100874292	11.0	2.0
106479541	1.0	0.0
106480516	1.0	1.0
100996600	0.0	0.0
79064	714.0	1143.0
100874291	81.0	35.0
106480515	0.0	0.0
106479540	0.0	0.0
106480518	0.0	0.0
100874290	54.0	13.0
79066	4884.0	3251.0
106480517	0.0	0.0
79068	9878.0	7289.0
284749	18.0	34.0
80055	4548.0	2146.0
106480521	16.0	19.0
80059	12.0	0.0
106480520	0.0	0.0
343521	13.0	2.0
80054	107.0	116.0
80052	8.0	5.0
729486	8.0	12.0
729484	2.0	2.0
100418910	18.0	11.0
57864	2.0	15.0
55201	1102.0	1404.0
55200	507.0	853.0
100418919	6.0	1.0
343637	27.0	23.0
55205	7201.0	7967.0
55204	4241.0	3351.0
57862	256.0	300.0
55203	107.0	1798.0
57863	310.0	964.0
55209	12570.0	15685.0
55208	869.0	911.0
55207	8151.0	9928.0
55206	7803.0	8496.0
729475	51.0	15.0
115708	412.0	391.0
100418920	0.0	0.0
115701	73.0	206.0
100418921	2.0	0.0
115703	670.0	296.0
115704	337.0	851.0
55212	1887.0	1523.0
55211	1.0	31.0
55210	238.0	465.0
55216	3770.0	4040.0
100418924	0.0	0.0
55215	1639.0	5989.0
55214	2090.0	488.0
55213	2598.0	3711.0
55219	2944.0	7295.0
55218	3635.0	3730.0
55217	1252.0	873.0
106479519	0.0	0.0
106479518	3.0	4.0
106479517	0.0	0.0
100874300	7.0	0.0
106479516	18.0	17.0
106479515	20.0	1.0
106479514	1.0	2.0
106479513	0.0	0.0
106479512	0.0	0.0
106479511	0.0	0.0
106479510	0.0	0.0
55223	507.0	1528.0
55222	344.0	636.0
55220	45.0	30.0
55227	3271.0	7398.0
55226	4480.0	7363.0
55225	4282.0	1857.0
100418937	8.0	8.0
55224	757.0	7299.0
100874303	0.0	2.0
55229	600.0	994.0
100874302	2.0	1.0
55228	2595.0	1691.0
100874301	4.0	23.0
100874308	0.0	6.0
100874307	7.0	8.0
100874306	50.0	17.0
100874305	1.0	0.0
140706	331.0	246.0
106479509	4.0	1.0
140707	1256.0	6618.0
106479508	0.0	1.0
106479507	0.0	0.0
139716	582.0	665.0
106479506	0.0	0.0
106479505	0.0	0.0
729493	6.0	0.0
106479504	2.0	1.0
106479503	0.0	0.0
729495	1.0	1.0
106479502	1.0	0.0
106479501	0.0	0.0
106479500	3.0	0.0
100418943	2.0	5.0
55230	4328.0	7013.0
257194	893.0	1568.0
55234	7701.0	8535.0
55233	15043.0	17262.0
100418949	0.0	0.0
55231	50.0	42.0
55238	776.0	1808.0
55237	0.0	0.0
55236	6395.0	8368.0
729490	2.0	0.0
140700	416.0	1437.0
55239	3121.0	3844.0
140701	0.0	0.0
729442	0.0	0.0
100874322	15.0	12.0
100874321	0.0	1.0
729440	229.0	415.0
353001	26.0	30.0
353004	67.0	130.0
100418955	8.0	11.0
