id	edc3bfaa-aad7-44d5-8aa0-bb5a311b24c5	5ec8fcf2-85bc-4c30-9329-62b1cc47b67f
85458	8896.0	880.0
106481345	0.0	1.0
85459	1610.0	736.0
106481346	0.0	0.0
85456	8897.0	7892.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4006.0	1318.0
442911	0.0	0.0
106481344	0.0	0.0
442912	3.0	0.0
85455	135.0	163.0
442913	0.0	0.0
85452	25.0	6.0
442914	0.0	0.0
50	4511.0	4775.0
85453	3394.0	3166.0
442915	0.0	0.0
85450	3465.0	2243.0
51	18396.0	2413.0
442916	0.0	0.0
85451	1785.0	720.0
52	4695.0	4989.0
442917	0.0	0.0
53	3011.0	4528.0
442918	1.0	0.0
54	3241.0	1342.0
442919	0.0	0.0
55	145.0	87.0
442909	0.0	1.0
56	5.0	17.0
58	519.0	61.0
59	104143.0	4352.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	20.0	1.0
106481352	2.0	0.0
106481353	0.0	0.0
85449	632.0	545.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	29.0	49.0
106481354	1.0	0.0
85446	296.0	157.0
442900	1.0	0.0
106481355	0.0	0.0
85443	46.0	17.0
442901	0.0	0.0
85444	1695.0	908.0
442902	0.0	0.0
60	337850.0	310081.0
85441	1081.0	5251.0
442903	21.0	0.0
85442	40.0	7.0
442904	0.0	0.0
442905	1.0	0.0
62	15.0	22.0
85440	7302.0	2552.0
442907	6.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	18.0	9.0
68	2.0	1.0
344595	1044.0	124.0
69	3.0	5.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	5.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	8.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	237.0	57.0
106481321	0.0	0.0
85479	32.0	42.0
106481322	0.0	0.0
85476	5781.0	2526.0
85477	562.0	137.0
70	101.0	5.0
85474	18.0	27.0
71	158871.0	119450.0
72	34834.0	640.0
73	32.0	26.0
74	1.0	1.0
75	26.0	23.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4617.0	3315.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	0.0
85465	4028.0	7443.0
81	28101.0	70689.0
85463	2218.0	601.0
82	3.0	3.0
85464	3709.0	835.0
83	11.0	0.0
85461	7874.0	1111.0
85462	1144.0	614.0
86	3022.0	3521.0
87	29795.0	14121.0
85460	3329.0	1517.0
88	20.0	41.0
89	6.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5499.0	1439.0
106481300	0.0	0.0
91	3398.0	1553.0
92	3500.0	569.0
93	923.0	860.0
94	3718.0	1067.0
95	144.0	213.0
97	368.0	156.0
98	1213.0	839.0
344561	0.0	0.0
728661	5331.0	2557.0
728664	1.0	0.0
106481305	1.0	0.0
261734	819.0	772.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	40.0	58.0
106481309	18.0	2.0
246119	0.0	0.0
106481307	3.0	0.0
261735	5.0	0.0
106481308	0.0	0.0
3804	2.0	4.0
3805	11.0	34.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	2.0
3809	8.0	11.0
246123	0.0	0.0
106481311	0.0	0.0
344558	950.0	155.0
3800	2401.0	115.0
3801	1128.0	2871.0
3802	8.0	7.0
728695	1.0	0.0
285735	2.0	0.0
261726	4199.0	1696.0
728698	5.0	6.0
3814	4.0	14.0
3815	17346.0	2082.0
3816	168.0	46.0
261729	7238.0	512.0
3817	91.0	1.0
3818	84.0	5.0
222166	18192.0	1891.0
3811	3.0	4.0
3812	0.0	1.0
285740	1.0	3.0
285741	51.0	10.0
728689	2.0	13.0
3827	2.0	0.0
246100	0.0	0.0
3820	298.0	124.0
3821	31.0	37.0
3822	5.0	1.0
3823	4.0	2.0
3824	329.0	265.0
645402	0.0	0.0
403313	1164.0	798.0
403314	1.0	0.0
728637	2.0	2.0
728638	6.0	5.0
728633	0.0	0.0
728632	33.0	29.0
728635	13.0	10.0
3836	6174.0	2856.0
222183	92.0	38.0
3837	17339.0	12146.0
3838	3621.0	8222.0
3839	6964.0	3056.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	2402.0	878.0
3832	430.0	1797.0
3833	105.0	2416.0
3834	40.0	11.0
3835	975.0	4226.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	468.0	228.0
3848	10.0	0.0
3849	5.0	0.0
222171	196.0	277.0
728619	9.0	2.0
3840	12267.0	6489.0
3841	1818.0	505.0
3842	14897.0	5159.0
3843	16966.0	10819.0
3844	1.0	0.0
3845	5351.0	3749.0
3846	16.0	5.0
645423	0.0	0.0
3860	10.0	0.0
246126	0.0	2.0
728658	465.0	419.0
728655	1.0	1.0
728657	3.0	0.0
728656	1.0	0.0
3858	1236.0	414.0
3859	21.0	3.0
246135	7.0	0.0
3850	1.0	1.0
3851	205.0	36.0
3852	42804.0	6902.0
645414	0.0	0.0
3853	558.0	1034.0
3854	3986.0	6118.0
3855	9788.0	25443.0
3856	12871.0	16286.0
3857	19.0	15.0
728640	5.0	1.0
645431	13.0	13.0
728642	244.0	232.0
728641	27.0	11.0
645434	75.0	0.0
645432	18.0	15.0
285704	1256.0	379.0
728643	6.0	0.0
222194	3362.0	1919.0
285708	0.0	0.0
1204	0.0	0.0
1203	1984.0	344.0
1201	994.0	3708.0
1200	19771.0	11221.0
3861	31263.0	730.0
645426	14.0	15.0
645425	0.0	0.0
1209	7896.0	6372.0
3866	18227.0	3228.0
1208	0.0	17.0
1207	4433.0	3531.0
3868	1157.0	4690.0
285311	0.0	0.0
3880	9103.0	39420.0
3881	1.0	1.0
285313	8370.0	88.0
100128537	733.0	18.0
3882	26.0	2.0
100128536	1.0	0.0
285314	4.0	4.0
285315	531.0	243.0
1215	1524.0	121.0
100141515	3.0	0.0
1213	52879.0	19705.0
1212	1394.0	2651.0
1211	5211.0	10391.0
3872	20452.0	6529.0
3875	7441.0	6035.0
3876	1.0	3.0
3879	1.0	0.0
3890	1.0	1.0
3891	0.0	4.0
3892	54.0	371.0
100128525	7.0	17.0
285326	0.0	0.0
1230	2534.0	1792.0
285329	6.0	13.0
440097	130.0	8.0
440093	18.0	3.0
3883	8.0	4.0
3884	2.0	1.0
3885	2.0	4.0
3886	0.0	0.0
100128521	1.0	0.0
3887	167.0	22369.0
3888	2.0	0.0
100631239	0.0	0.0
3889	4.0	73.0
100128516	194.0	27.0
285331	1779.0	789.0
100128512	0.0	0.0
285335	49.0	5.0
100128514	0.0	0.0
1241	785.0	307.0
1240	2658.0	1028.0
1238	978.0	119.0
1237	1.0	44.0
1236	110.0	291.0
1235	3.0	3.0
1234	382.0	939.0
1233	53.0	118.0
1232	11.0	14.0
3895	28353.0	8154.0
100128511	21.0	17.0
100631247	21.0	0.0
3897	537.0	1255.0
100631248	0.0	0.0
3898	1277.0	1867.0
100631249	0.0	0.0
3899	6470.0	123.0
100128505	4.0	0.0
100631250	0.0	0.0
285343	2239.0	1366.0
100631251	4.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	198.0	63.0
100631254	3.0	5.0
100128503	0.0	0.0
285349	472.0	26.0
574501	0.0	0.0
574502	0.0	0.0
1244	113.0	737.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	11515.0	295.0
1263	3382.0	1377.0
1262	9.0	11.0
116966	311.0	50.0
100887755	0.0	0.0
1261	71.0	22.0
100887754	6.0	0.0
1260	1.0	0.0
116969	46.0	15.0
1259	434.0	508.0
1258	11.0	8.0
440061	0.0	0.0
100887750	81.0	12.0
100887746	0.0	1.0
100887744	3.0	0.0
1272	4078.0	280.0
1271	1687.0	88.0
100887749	101.0	6.0
1270	193.0	24.0
100887748	0.0	0.0
440044	22.0	22.0
1269	12.0	10.0
440051	0.0	0.0
1268	505.0	43.0
440050	5.0	1.0
1267	3969.0	4708.0
1266	24382.0	9981.0
100887740	0.0	0.0
1265	7290.0	5325.0
1286	436.0	146.0
1285	195.0	73.0
1284	29323.0	14249.0
1282	36170.0	14151.0
1281	128853.0	106852.0
1280	90.0	8.0
440078	263.0	13.0
440077	2.0	0.0
440087	80.0	11.0
1278	142542.0	143464.0
1277	95096.0	210174.0
440081	80.0	92.0
116938	0.0	0.0
1297	3.0	470.0
116931	320.0	47.0
1296	3234.0	855.0
1295	6912.0	2576.0
116933	1.0	6.0
1294	611.0	216.0
1293	74645.0	29497.0
116935	24.0	16.0
1292	33019.0	22665.0
440068	2.0	14.0
1291	34345.0	23288.0
116937	6.0	1.0
440067	16.0	7.0
1290	13854.0	12546.0
440073	519.0	42.0
440072	16.0	4.0
1289	9981.0	10932.0
1288	1915.0	52.0
1287	5116.0	373.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	7061.0	1499.0
440021	0.0	0.0
442673	2.0	3.0
10018	2579.0	1278.0
126328	1013.0	2040.0
442676	0.0	0.0
126326	862.0	171.0
1299	61.0	35.0
1298	510.0	220.0
10011	1673.0	1219.0
10010	8705.0	3200.0
10013	3095.0	2761.0
128989	1472.0	1014.0
10015	22008.0	8501.0
10014	3304.0	3345.0
10017	75.0	18.0
10016	4607.0	6493.0
10020	4505.0	2529.0
114335	0.0	0.0
114336	0.0	0.0
126321	1174.0	8258.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	14.0	5.0
10024	42.0	766.0
128977	2634.0	635.0
103021165	2.0	0.0
10023	164.0	148.0
103021164	7.0	4.0
10026	6174.0	1399.0
10025	1735.0	2589.0
116986	132.0	279.0
116985	4281.0	3122.0
116988	2146.0	4469.0
116987	3836.0	2365.0
114327	2216.0	151.0
440043	0.0	0.0
126308	4572.0	2585.0
440041	0.0	0.0
126306	6.0	35.0
151306	444.0	66.0
100128590	19.0	0.0
100128596	1.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	3.0	2.0
440027	15.0	7.0
440026	2648.0	2222.0
440023	0.0	3.0
10008	830.0	204.0
10007	2882.0	2087.0
10009	4485.0	2568.0
116984	1827.0	1225.0
116983	940.0	1369.0
151313	450.0	672.0
10000	8702.0	1847.0
128954	0.0	0.0
10002	40.0	8.0
10001	1584.0	745.0
10004	301.0	60.0
10003	798.0	32.0
10006	7101.0	7143.0
10005	638.0	1155.0
126370	0.0	0.0
285352	128.0	40.0
100128579	0.0	0.0
285359	89.0	7.0
126375	653.0	611.0
126374	1748.0	482.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4127.0	1998.0
285367	1207.0	2613.0
285368	263.0	205.0
100128569	29.0	121.0
126364	744.0	595.0
100128560	41.0	4.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	5.0	4.0
344191	1.0	2.0
126353	134.0	1018.0
751071	173.0	135.0
442660	1.0	1.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	2.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	12.0	3.0
106481282	0.0	0.0
285381	3800.0	1235.0
106481283	0.0	0.0
285382	817.0	46.0
106481280	0.0	0.0
165918	2066.0	783.0
106481281	4.0	3.0
165904	39.0	94.0
285386	1666.0	70.0
138307	1.0	0.0
106481297	1.0	2.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	5.0	0.0
106481290	3.0	0.0
100128541	2.0	0.0
138311	428.0	174.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	32.0	1.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	4.0	130.0
126299	437.0	439.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2694.0	1136.0
728710	0.0	0.0
126295	380.0	393.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	8.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	0.0
106481267	0.0	0.0
151246	475.0	698.0
645318	0.0	0.0
645317	31.0	31.0
151242	60.0	18.0
106481260	0.0	0.0
106481261	6.0	0.0
647979	52942.0	16069.0
100287908	0.0	0.0
645332	320.0	302.0
126282	642.0	697.0
100287902	9.0	16.0
163227	737.0	318.0
100287900	0.0	0.0
163223	249.0	7.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	2.0	0.0
106481274	2.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	308.0	16.0
106481278	0.0	0.0
645328	0.0	3.0
151254	160.0	11.0
645326	6.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	31.0	11.0
163259	725.0	81.0
645345	52.0	157.0
200403	32.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	484.0	54.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	1.0	1.0
728732	8.0	1.0
728734	3.0	3.0
126272	207.0	77.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1759.0	1454.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	79.0	18.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	1.0	1.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	2.0	3.0
728723	267.0	82.0
106481253	3.0	0.0
107133522	4.0	0.0
106481254	4.0	0.0
107133524	13.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	20.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	411.0	34.0
645368	0.0	0.0
645367	0.0	0.0
106481217	1.0	0.0
200424	2137.0	2991.0
106481218	4.0	1.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	21.0	6.0
645360	0.0	0.0
106481219	5.0	0.0
106481220	17.0	3.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	851.0	688.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	2.0
106481236	7.0	0.0
106481233	0.0	0.0
106481234	1.0	0.0
138255	7.0	6.0
645387	365.0	124.0
645382	0.0	0.0
645381	49.0	52.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	2.0	0.0
106481206	6.0	0.0
106481207	5.0	1.0
106481204	1.0	2.0
106481205	3.0	1.0
106481208	10.0	2.0
106481209	0.0	0.0
3902	89.0	826.0
3903	4110.0	2014.0
106481210	0.0	0.0
3904	21.0	10.0
3906	10.0	5865.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	19926.0	794.0
106481211	0.0	0.0
3909	16637.0	343.0
106481212	0.0	0.0
684959	0.0	0.0
151234	69.0	0.0
151230	1315.0	446.0
728798	19.0	1.0
3913	26989.0	8108.0
3914	10254.0	426.0
3915	52784.0	10874.0
3916	24764.0	17686.0
3918	18237.0	1993.0
3910	34254.0	2591.0
3911	6913.0	4923.0
3912	19144.0	7923.0
728782	14.0	3.0
728780	90.0	4.0
3924	23.0	10.0
3925	4666.0	14892.0
3927	14495.0	6741.0
3929	390.0	301.0
3920	27559.0	11014.0
3921	30313.0	31288.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	1.0	0.0
3936	11548.0	7211.0
3937	2521.0	1696.0
3938	5.0	55.0
3939	40035.0	46043.0
3930	5529.0	4534.0
100873179	0.0	0.0
3931	791.0	105.0
3932	131.0	377.0
3933	0.0	0.0
3934	960.0	30944.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	6.0	6.0
3947	1.0	0.0
3948	146.0	130.0
3949	8363.0	4830.0
100873169	0.0	0.0
3940	1.0	1.0
100873168	0.0	0.0
3945	33079.0	15676.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	2.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	151.0	164.0
3958	21707.0	12911.0
3959	33165.0	17847.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	373.0	96.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	558.0	62.0
3952	35699.0	43.0
3953	12949.0	510.0
3954	2921.0	3132.0
3955	1682.0	393.0
3956	27853.0	9622.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	153.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	24.0	5.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	120.0	101.0
1303	28240.0	9794.0
107133502	0.0	0.0
1302	61.0	31.0
1301	312.0	3494.0
1300	96.0	1293.0
3960	51.0	10.0
3963	26.0	1.0
3964	10129.0	2149.0
1308	27845.0	459.0
3965	2482.0	4112.0
1307	3572.0	1698.0
151295	53.0	17.0
1306	18922.0	4108.0
100189589	8.0	1.0
728774	0.0	0.0
728773	2.0	1.0
3980	1836.0	1901.0
100287932	3251.0	2364.0
3981	1946.0	573.0
728776	7.0	23.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	35080.0	27332.0
1315	14807.0	12525.0
1314	22018.0	20662.0
1312	3363.0	5401.0
1311	335.0	2065.0
100329135	5.0	0.0
1310	10.0	82.0
574537	0.0	0.0
3972	10.0	3.0
3973	471.0	1.0
3975	0.0	0.0
3976	1320.0	1456.0
3977	23640.0	930.0
1318	403.0	99.0
3978	739.0	1107.0
1317	5425.0	4667.0
728763	3.0	0.0
3990	103.0	9.0
645313	73.0	0.0
3991	26149.0	232.0
645312	0.0	0.0
3992	2203.0	404.0
645311	0.0	0.0
728769	423.0	221.0
1330	0.0	0.0
1327	8624.0	9204.0
1326	2344.0	1919.0
1325	11.0	6.0
3982	0.0	1.0
3983	40979.0	7980.0
3984	1403.0	4625.0
3985	6257.0	7678.0
3987	9174.0	2965.0
3988	16761.0	6364.0
1329	2936.0	2392.0
116809	0.0	0.0
100128416	44.0	4.0
1340	8326.0	5166.0
1337	4508.0	3256.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	882.0	4000.0
100128410	0.0	1.0
3995	4840.0	892.0
100128412	0.0	0.0
3996	2000.0	2481.0
3998	14789.0	15368.0
1339	1.0	0.0
285440	4106.0	571.0
285441	1.0	0.0
1352	1361.0	839.0
1351	4191.0	5258.0
1350	11973.0	5741.0
1349	6088.0	3911.0
1348	1.0	1.0
1347	5057.0	5162.0
1346	2169.0	109.0
1345	6588.0	5175.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	2.0
1363	23281.0	1789.0
1362	19412.0	3854.0
1361	4.0	11.0
1360	5521.0	19.0
1359	3872.0	331.0
1358	92.0	16.0
1357	110.0	0.0
1356	3427.0	606.0
1355	4368.0	1619.0
1353	3053.0	1066.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	122.0	36.0
285464	1018.0	281.0
100873200	0.0	0.0
777774	1.0	0.0
1374	11168.0	3343.0
1373	1381.0	55.0
1371	1388.0	834.0
1370	39.0	2.0
1369	0.0	1.0
1368	11280.0	2686.0
100873209	1.0	0.0
1366	1496.0	6775.0
1365	655.0	13131.0
1364	3946.0	42068.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	14.0	11.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	3.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	7315.0	1727.0
116843	2580.0	802.0
1384	3669.0	1752.0
116842	84.0	24.0
1382	9790.0	4045.0
116844	773.0	386.0
1381	353.0	194.0
1380	27.0	324.0
440176	1.0	1.0
440184	9.0	2.0
1379	8.0	7.0
1378	1110.0	136.0
1376	2036.0	1722.0
1375	59.0	50.0
128821	1.0	0.0
100873237	0.0	0.0
128822	43.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	20.0	7.0
100873239	1.0	0.0
100873222	1.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	425.0	299.0
1396	79.0	52.0
1395	71.0	8.0
1394	169.0	211.0
1393	386.0	16.0
1392	4.0	0.0
285407	11.0	18.0
116835	914.0	195.0
1390	1985.0	1127.0
1389	12718.0	2180.0
1388	4796.0	4887.0
1387	10355.0	865.0
116841	1333.0	1529.0
1386	6256.0	1261.0
116840	1594.0	1642.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	2.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	233.0	40.0
100873255	0.0	0.0
100873254	24.0	4.0
100873253	1.0	0.0
285412	6.0	1.0
100873252	0.0	0.0
100287898	98.0	8.0
100287895	0.0	0.0
285419	178.0	4.0
1399	8275.0	4507.0
1398	10688.0	3716.0
1397	5471.0	3373.0
100873259	0.0	0.0
100873258	1.0	2.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	8.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	131.0	99.0
285429	32.0	6.0
100287880	0.0	0.0
440193	2202.0	2037.0
100873248	0.0	0.0
100873247	7.0	3.0
100873246	0.0	0.0
100873245	4.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6486.0	13497.0
153830	9704.0	1980.0
645280	3.0	0.0
440138	1135.0	225.0
440132	3.0	1.0
440142	1.0	1.0
10139	705.0	1652.0
126208	466.0	148.0
126206	18.0	0.0
126205	11.0	0.0
107133497	1.0	1.0
126204	11.0	0.0
107133499	0.0	0.0
128866	6378.0	9357.0
10131	2325.0	238.0
10134	14395.0	17488.0
107133494	3.0	0.0
10133	9507.0	10118.0
128869	1457.0	1746.0
10136	0.0	1.0
10135	13969.0	9725.0
100128493	0.0	0.0
103021294	14.0	26.0
10138	1527.0	512.0
100128496	0.0	0.0
10137	7928.0	4461.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	5.0
10140	8253.0	3209.0
128864	2.0	19.0
440125	0.0	2.0
440131	0.0	0.0
10143	1106.0	1.0
128854	719.0	227.0
10142	10543.0	4702.0
10144	6510.0	962.0
10147	4008.0	2091.0
100128483	0.0	0.0
10146	16855.0	8644.0
128859	1.0	0.0
10149	770.0	579.0
10148	127.0	155.0
128853	127.0	78.0
440159	2.0	0.0
10117	28.0	6.0
440163	11.0	2.0
10110	1512.0	25.0
10112	125.0	1545.0
10111	8179.0	3217.0
10114	26327.0	5910.0
10113	4329.0	4196.0
128848	0.0	0.0
10116	12450.0	5786.0
165829	92.0	326.0
100128469	16.0	6.0
153842	1.0	3.0
440145	1252.0	960.0
10129	7706.0	354.0
440153	0.0	0.0
10128	15146.0	20495.0
100033799	0.0	0.0
107133486	11.0	7.0
10121	9182.0	4547.0
100128465	0.0	0.0
10120	2644.0	2059.0
10123	5800.0	2135.0
138234	2.0	0.0
10125	501.0	3316.0
10124	4014.0	863.0
10127	1992.0	1725.0
10126	798.0	954.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	82.0	66.0
106481189	1.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	9.0
106481184	0.0	0.0
106481181	5.0	0.0
106481182	0.0	0.0
285489	19.0	24.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	7.0	0.0
10107	2.0	8.0
10106	27686.0	7626.0
106481199	1.0	0.0
10109	19935.0	10240.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	6.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	716.0	2783.0
10100	2074.0	517.0
10103	1111.0	74.0
106481194	0.0	0.0
10102	1275.0	1578.0
106481195	0.0	0.0
10105	3593.0	7444.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	549.0	22.0
440119	237.0	9.0
126235	2.0	0.0
126231	346.0	299.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	72.0	100.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	40.0	33.0
106481167	3.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	2.0	0.0
100128427	0.0	0.0
440107	9.0	0.0
440104	1752.0	370.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	2.0	0.0
128876	1.0	0.0
100128420	25.0	14.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	6.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	18.0	1.0
10090	2649.0	271.0
10093	4639.0	6036.0
10092	12177.0	9950.0
10095	3179.0	8012.0
645204	0.0	0.0
10094	11489.0	7847.0
645203	5.0	1.0
10097	27904.0	25094.0
10096	17255.0	10152.0
645201	1.0	1.0
163115	358.0	18.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	9.0	55.0
106481143	0.0	0.0
114194	0.0	0.0
138162	131.0	109.0
106481144	0.0	0.0
114195	27.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	29.0	8.0
106481145	0.0	0.0
151126	246.0	18.0
106481146	0.0	0.0
10099	30397.0	9013.0
10098	3294.0	1115.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	536.0	114.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	4.0
106481152	0.0	0.0
114185	4.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	149.0	30.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	65.0	27.0
415116	2326.0	3229.0
