id	f4d80dc6-a28c-4d31-99e8-f58e78678654	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259
106481346	0.0	0.0
85456	6707.0	7820.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1809.0	2451.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	37.0	37.0
442913	0.0	0.0
85452	2.0	4.0
442914	0.0	0.0
50	2613.0	4674.0
85453	1331.0	4784.0
442915	0.0	0.0
85450	1052.0	2409.0
51	4318.0	4264.0
442916	0.0	0.0
85451	1248.0	3839.0
52	2313.0	11095.0
442917	0.0	0.0
53	1826.0	2787.0
442918	0.0	0.0
54	1314.0	3809.0
442919	0.0	0.0
55	104.0	39.0
442909	3.0	0.0
56	4.0	62.0
58	726.0	7.0
59	37276.0	7374.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	257.0	1905.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	4.0
106481354	3.0	5.0
85446	97.0	101.0
442900	0.0	0.0
106481355	0.0	0.0
85443	15.0	59.0
442901	0.0	0.0
85444	968.0	6475.0
442902	0.0	0.0
60	168148.0	265205.0
85441	1473.0	2123.0
442903	6.0	9.0
85442	51.0	0.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	16.0
85440	1545.0	7917.0
442907	1.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	8.0
68	0.0	4.0
344595	417.0	274.0
69	4.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	98.0	56.0
106481321	0.0	1.0
85479	5.0	71.0
106481322	1.0	0.0
85476	2662.0	5410.0
85477	319.0	372.0
70	29.0	3.0
85474	9.0	67.0
71	97641.0	484379.0
72	17064.0	1958.0
73	15.0	91.0
74	0.0	0.0
75	9.0	9.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2761.0	4362.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1262.0	7350.0
81	19652.0	95566.0
85463	600.0	719.0
82	3.0	9.0
85464	887.0	3687.0
83	3.0	2.0
85461	3092.0	4110.0
85462	526.0	2280.0
86	1619.0	9749.0
87	14115.0	27877.0
85460	768.0	3366.0
88	20.0	67.0
89	3.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1950.0	1216.0
106481300	0.0	0.0
91	2162.0	3669.0
92	947.0	572.0
93	483.0	2383.0
94	2942.0	723.0
95	123.0	178.0
97	168.0	861.0
98	688.0	737.0
344561	0.0	0.0
728661	2203.0	2804.0
728664	0.0	0.0
106481305	0.0	0.0
261734	522.0	1032.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	32.0
106481309	13.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	35.0
3805	4.0	170.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	1.0	3.0
3809	13.0	29.0
246123	0.0	0.0
106481311	0.0	0.0
344558	530.0	289.0
3800	978.0	1830.0
3801	929.0	1489.0
3802	9.0	18.0
728695	1.0	1.0
285735	0.0	0.0
261726	2017.0	10816.0
728698	2.0	4.0
3814	1.0	1.0
3815	3034.0	1482.0
3816	35.0	407.0
261729	2476.0	493.0
3817	340.0	2.0
3818	23.0	17.0
222166	6274.0	1377.0
3811	1.0	7.0
3812	4.0	34.0
285740	0.0	1.0
285741	27.0	6.0
728689	5.0	12.0
3827	0.0	0.0
246100	0.0	0.0
3820	187.0	215.0
3821	17.0	89.0
3822	5.0	20.0
3823	2.0	8.0
3824	204.0	430.0
645402	0.0	0.0
403313	661.0	1119.0
403314	0.0	1.0
728637	1.0	1.0
728638	82.0	340.0
728633	0.0	0.0
728632	17.0	40.0
728635	19.0	5.0
3836	2314.0	5377.0
222183	70.0	22.0
3837	7986.0	34929.0
3838	1781.0	39177.0
3839	2365.0	2703.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1222.0	2506.0
3832	136.0	7713.0
3833	117.0	16749.0
3834	75.0	417.0
3835	986.0	8099.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	215.0	54.0
3848	1.0	0.0
3849	0.0	4.0
222171	442.0	23.0
728619	6.0	0.0
3840	4217.0	12582.0
3841	727.0	595.0
3842	4275.0	10739.0
3843	5981.0	13892.0
3844	0.0	0.0
3845	2077.0	5570.0
3846	8.0	5.0
645423	0.0	0.0
3860	1.0	0.0
246126	0.0	0.0
728658	269.0	713.0
728655	1.0	5.0
728657	1.0	2.0
728656	0.0	0.0
3858	678.0	898.0
3859	4.0	0.0
246135	2.0	0.0
3850	0.0	3.0
3851	47.0	1.0
3852	16075.0	1476.0
645414	0.0	0.0
3853	31.0	9.0
3854	955.0	62.0
3855	13676.0	82529.0
3856	18516.0	73429.0
3857	15.0	0.0
728640	6.0	4.0
645431	17.0	12.0
728642	214.0	255.0
728641	19.0	20.0
645434	15.0	8.0
645432	6.0	16.0
285704	707.0	981.0
728643	2.0	5.0
222194	1709.0	2593.0
285708	0.0	1.0
1204	0.0	0.0
1203	874.0	528.0
1201	988.0	1532.0
1200	5663.0	7079.0
3861	21352.0	162.0
645426	8.0	12.0
645425	0.0	0.0
1209	4375.0	21438.0
3866	11927.0	1381.0
1208	0.0	2.0
1207	2558.0	9021.0
3868	771.0	1492.0
285311	0.0	0.0
3880	15241.0	32157.0
3881	2.0	1.0
285313	1336.0	48.0
100128537	460.0	80.0
3882	6.0	0.0
100128536	0.0	3.0
285314	1.0	7.0
285315	277.0	477.0
1215	381.0	0.0
100141515	0.0	3.0
1213	15660.0	38005.0
1212	1581.0	3461.0
1211	3552.0	11825.0
3872	23390.0	1230.0
3875	14692.0	16326.0
3876	1.0	2.0
3879	0.0	1.0
3890	0.0	0.0
3891	0.0	6.0
3892	48.0	855.0
100128525	5.0	11.0
285326	0.0	0.0
1230	665.0	1241.0
285329	2.0	49.0
440097	26.0	1.0
440093	9.0	24.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	475.0	8209.0
3888	0.0	0.0
100631239	0.0	0.0
3889	13.0	104.0
100128516	45.0	26.0
285331	703.0	1497.0
100128512	0.0	0.0
285335	26.0	14.0
100128514	0.0	0.0
1241	302.0	521.0
1240	685.0	780.0
1238	228.0	6.0
1237	2.0	87.0
1236	208.0	760.0
1235	2.0	11.0
1234	392.0	1777.0
1233	96.0	432.0
1232	6.0	5.0
3895	11159.0	16077.0
100128511	24.0	29.0
100631247	4.0	0.0
3897	136.0	621.0
100631248	0.0	0.0
3898	662.0	1447.0
100631249	0.0	0.0
3899	2203.0	123.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	746.0	3128.0
100631251	2.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	91.0	192.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	113.0	38.0
574501	2.0	0.0
574502	0.0	0.0
1244	33.0	77.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7820.0	309.0
1263	1207.0	1126.0
1262	10.0	5.0
116966	75.0	310.0
100887755	0.0	2.0
1261	17.0	17.0
100887754	3.0	1.0
1260	0.0	0.0
116969	29.0	0.0
1259	94.0	39.0
1258	7.0	1.0
440061	0.0	0.0
100887750	23.0	27.0
100887746	0.0	2.0
100887744	0.0	1.0
1272	738.0	123.0
1271	1156.0	1885.0
100887749	14393.0	8256.0
1270	29.0	39.0
100887748	0.0	0.0
440044	13.0	2888.0
1269	28.0	14.0
440051	0.0	0.0
1268	303.0	155.0
440050	2.0	0.0
1267	3335.0	8242.0
1266	13917.0	16605.0
100887740	0.0	0.0
1265	5443.0	3193.0
1286	223.0	326.0
1285	116.0	75.0
1284	15685.0	13296.0
1282	17084.0	14008.0
1281	34267.0	110755.0
1280	64.0	3.0
440078	100.0	78.0
440077	0.0	0.0
440087	15.0	4.0
1278	45183.0	111277.0
1277	35717.0	149459.0
440081	28.0	309.0
116938	0.0	0.0
1297	3.0	1.0
116931	40.0	17.0
1296	1093.0	7014.0
1295	2549.0	1682.0
116933	2.0	6.0
1294	331.0	360.0
1293	15571.0	18373.0
116935	12.0	18.0
1292	19923.0	21772.0
440068	1.0	15.0
1291	15516.0	20096.0
116937	4.0	5.0
440067	5.0	20.0
1290	3898.0	13331.0
440073	399.0	205.0
440072	3.0	3.0
1289	2939.0	8658.0
1288	397.0	27.0
1287	1812.0	456.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3012.0	3113.0
440021	0.0	0.0
442673	3.0	2.0
10018	1379.0	3782.0
126328	1143.0	3709.0
442676	0.0	0.0
126326	503.0	201.0
1299	38.0	44.0
1298	479.0	263.0
10011	1194.0	1962.0
10010	2103.0	2152.0
10013	1733.0	3235.0
128989	812.0	1053.0
10015	6808.0	10753.0
10014	2369.0	7837.0
10017	16.0	37.0
10016	2872.0	3687.0
10020	2521.0	2601.0
114335	0.0	0.0
114336	0.0	0.0
126321	1085.0	2995.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	4.0	29.0
10024	24.0	4151.0
128977	1480.0	1332.0
103021165	1.0	0.0
10023	195.0	273.0
103021164	4.0	5.0
10026	2298.0	5916.0
10025	1859.0	2058.0
116986	129.0	498.0
116985	2861.0	4661.0
116988	1696.0	4248.0
116987	1798.0	2713.0
114327	834.0	537.0
440043	0.0	0.0
126308	2369.0	4006.0
440041	0.0	0.0
126306	8.0	269.0
151306	215.0	28.0
100128590	12.0	2.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	7.0	21.0
440026	1311.0	1400.0
440023	0.0	2.0
10008	394.0	241.0
10007	1418.0	5099.0
10009	1566.0	5376.0
116984	811.0	1954.0
116983	697.0	1537.0
151313	471.0	500.0
10000	2470.0	20206.0
128954	0.0	0.0
10002	17.0	2.0
10001	744.0	1549.0
10004	195.0	114.0
10003	248.0	26.0
10006	2905.0	7816.0
10005	444.0	904.0
126370	0.0	0.0
285352	54.0	53.0
100128579	0.0	0.0
285359	62.0	14.0
126375	439.0	992.0
126374	895.0	1249.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2885.0	1658.0
285367	613.0	3002.0
285368	236.0	540.0
100128569	24.0	25.0
126364	359.0	501.0
100128560	12.0	0.0
285370	0.0	3.0
285375	0.0	0.0
102682016	0.0	1.0
153932	1.0	3.0
344191	0.0	6.0
126353	171.0	521.0
751071	120.0	164.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	12.0
106481282	0.0	0.0
285381	1515.0	1927.0
106481283	0.0	0.0
285382	284.0	390.0
106481280	0.0	0.0
165918	1022.0	2693.0
106481281	1.0	2.0
165904	4.0	1249.0
285386	574.0	81.0
138307	3.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	1.0
106481290	0.0	0.0
100128541	0.0	3.0
138311	535.0	1267.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	19.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	635.0
126299	482.0	4193.0
106481259	0.0	1.0
728716	0.0	0.0
126298	1309.0	7910.0
728710	0.0	0.0
126295	192.0	487.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	272.0	2231.0
645318	0.0	0.0
645317	16.0	21.0
151242	1.0	0.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	19264.0	14258.0
100287908	0.0	0.0
645332	216.0	600.0
126282	601.0	1625.0
100287902	1.0	2.0
163227	437.0	716.0
100287900	0.0	1.0
163223	152.0	2.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	19.0	3.0
106481278	0.0	0.0
645328	1.0	2.0
151254	46.0	4.0
645326	1.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	2.0
163259	299.0	128.0
645345	58.0	77.0
200403	4.0	151.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	269.0	60.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	5.0
728732	1.0	3.0
728734	0.0	1.0
126272	110.0	129.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	863.0	1327.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	27.0	60.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	5.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	3.0
728723	80.0	70.0
106481253	0.0	0.0
107133522	7.0	9.0
106481254	5.0	0.0
107133524	2.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	6.0	0.0
151276	1.0	8.0
645348	0.0	0.0
106481250	0.0	0.0
645369	161.0	424.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	908.0	7480.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	12.0	9.0
645360	1.0	0.0
106481219	0.0	1.0
106481220	12.0	6.0
106481221	1.0	13.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	448.0	1037.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	240.0	337.0
645382	0.0	0.0
645381	27.0	249.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	81.0	1704.0
3903	1792.0	2927.0
106481210	0.0	0.0
3904	3.0	33.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2212.0	338.0
106481211	0.0	0.0
3909	3752.0	1037.0
106481212	0.0	0.0
684959	0.0	0.0
151234	143.0	0.0
151230	502.0	1487.0
728798	0.0	0.0
3913	11819.0	5147.0
3914	4102.0	222.0
3915	12336.0	8606.0
3916	14083.0	13448.0
3918	4860.0	930.0
3910	7585.0	2645.0
3911	5439.0	2861.0
3912	7603.0	4829.0
728782	3.0	12.0
728780	30.0	4.0
3924	3.0	16.0
3925	2217.0	94409.0
3927	8547.0	12677.0
3929	513.0	92.0
3920	7977.0	25078.0
3921	17994.0	65949.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6935.0	14652.0
3937	1189.0	3516.0
3938	0.0	6.0
3939	21006.0	24274.0
3930	1998.0	4802.0
100873179	0.0	0.0
3931	386.0	72.0
3932	276.0	1536.0
3933	7.0	1.0
3934	858.0	945.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	2.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	6.0	5.0
3947	1.0	4.0
3948	7.0	25.0
3949	2944.0	6589.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	10827.0	35894.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	92.0	54.0
3958	13232.0	4914.0
3959	18195.0	13963.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	186.0	283.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	176.0	155.0
3952	12136.0	1.0
3953	3259.0	173.0
3954	1702.0	8462.0
3955	1786.0	768.0
3956	14596.0	13033.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	13.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	4.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	19.0	63.0
1303	7418.0	13892.0
107133502	0.0	0.0
1302	61.0	63.0
1301	55.0	5324.0
1300	86.0	2099.0
3960	28.0	3.0
3963	11.0	1.0
3964	3830.0	1645.0
1308	5383.0	9.0
3965	2000.0	3898.0
1307	1918.0	952.0
151295	26.0	27.0
1306	8484.0	5527.0
100189589	2.0	2.0
728774	0.0	1.0
728773	0.0	0.0
3980	1035.0	5231.0
100287932	1807.0	4284.0
3981	679.0	483.0
728776	7.0	54.0
85508	0.0	0.0
105601840	0.0	0.0
85509	2.0	1.0
1316	10112.0	67335.0
1315	5857.0	7451.0
1314	8264.0	39230.0
1312	3982.0	3560.0
1311	248.0	47.0
100329135	2.0	1.0
1310	0.0	2.0
574537	0.0	0.0
3972	2.0	1.0
3973	68.0	1.0
3975	0.0	1.0
3976	478.0	95.0
3977	6774.0	407.0
1318	161.0	137.0
3978	592.0	3382.0
1317	2622.0	5476.0
728763	5.0	0.0
3990	24.0	26.0
645313	7.0	1.0
3991	11696.0	77.0
645312	2.0	0.0
3992	637.0	3156.0
645311	0.0	1.0
728769	314.0	380.0
1330	0.0	0.0
1327	7550.0	9798.0
1326	1546.0	626.0
1325	5.0	4.0
3982	0.0	3.0
3983	9943.0	4034.0
3984	1167.0	3010.0
3985	4000.0	2551.0
3987	3067.0	4949.0
3988	5315.0	6704.0
1329	2422.0	3832.0
116809	0.0	0.0
100128416	17.0	24.0
1340	3939.0	14719.0
1337	2916.0	11609.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1392.0	10219.0
100128410	0.0	0.0
3995	2199.0	1038.0
100128412	0.0	0.0
3996	1249.0	3952.0
3998	5179.0	18368.0
1339	1.0	24.0
285440	1677.0	899.0
285441	1.0	1.0
1352	506.0	2455.0
1351	3267.0	8488.0
1350	5854.0	9355.0
1349	2740.0	6978.0
1348	0.0	0.0
1347	2563.0	5991.0
1346	1095.0	98.0
1345	2966.0	17865.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	10.0
1363	9675.0	773.0
1362	6117.0	4241.0
1361	6.0	0.0
1360	628.0	0.0
1359	388.0	55.0
1358	24.0	5.0
1357	55.0	1.0
1356	3605.0	200.0
1355	2013.0	2956.0
1353	1329.0	3824.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	55.0	65.0
285464	510.0	436.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5375.0	7020.0
1373	222.0	29.0
1371	531.0	1172.0
1370	16.0	2.0
1369	0.0	0.0
1368	2386.0	3599.0
100873209	1.0	0.0
1366	2308.0	10796.0
1365	1592.0	6020.0
1364	5228.0	23383.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	10.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	1.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2466.0	4256.0
116843	839.0	876.0
1384	3876.0	5720.0
116842	44.0	56.0
1382	5114.0	783.0
116844	1485.0	35.0
1381	108.0	3892.0
1380	94.0	180.0
440176	0.0	4.0
440184	2.0	1.0
1379	3.0	31.0
1378	115.0	35.0
1376	960.0	1654.0
1375	75.0	68.0
128821	1.0	0.0
100873237	2.0	0.0
128822	14.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	1.0	0.0
128826	0.0	0.0
102800310	17.0	4.0
100873239	1.0	1.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	1.0	3.0
100873220	0.0	0.0
128820	0.0	0.0
116832	221.0	2478.0
1396	112.0	98.0
1395	66.0	10.0
1394	46.0	2883.0
1393	299.0	7.0
1392	2.0	0.0
285407	14.0	45.0
116835	1161.0	122.0
1390	1057.0	2119.0
1389	4450.0	2981.0
1388	3249.0	16200.0
1387	3683.0	11599.0
116841	1061.0	1611.0
1386	2170.0	3405.0
116840	1101.0	2817.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	94.0	83.0
100873255	0.0	0.0
100873254	36.0	26.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	32.0	2.0
100287895	0.0	0.0
285419	25.0	3.0
1399	3664.0	5605.0
1398	4704.0	7333.0
1397	7182.0	3546.0
100873259	0.0	1.0
100873258	1.0	0.0
100873257	4.0	1.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	197.0	223.0
285429	8.0	19.0
100287880	0.0	0.0
440193	1739.0	8440.0
100873248	0.0	0.0
100873247	2.0	2.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5152.0	17881.0
153830	2816.0	3462.0
645280	0.0	2.0
440138	304.0	212.0
440132	2.0	0.0
440142	3.0	0.0
10139	872.0	954.0
126208	512.0	807.0
126206	47.0	0.0
126205	10.0	0.0
107133497	0.0	3.0
126204	18.0	0.0
107133499	0.0	0.0
128866	4971.0	7350.0
10131	1338.0	10281.0
10134	8346.0	18369.0
107133494	0.0	0.0
10133	4522.0	16640.0
128869	803.0	1640.0
10136	0.0	0.0
10135	5808.0	8985.0
100128493	0.0	0.0
103021294	15.0	19.0
10138	605.0	1134.0
100128496	0.0	0.0
10137	3419.0	6656.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	5.0
10140	6036.0	8884.0
128864	3.0	7.0
440125	0.0	2.0
440131	1.0	1.0
10143	61.0	0.0
128854	330.0	211.0
10142	3576.0	5910.0
10144	1882.0	1630.0
10147	1710.0	9600.0
100128483	0.0	1.0
10146	7283.0	17724.0
128859	0.0	0.0
10149	95.0	1481.0
10148	135.0	331.0
128853	117.0	24.0
440159	1.0	5.0
10117	3.0	3.0
440163	1.0	0.0
10110	463.0	18.0
10112	47.0	6234.0
10111	2793.0	5480.0
10114	7049.0	3660.0
10113	2486.0	6504.0
128848	0.0	0.0
10116	4227.0	6830.0
165829	32.0	990.0
100128469	11.0	11.0
153842	0.0	2.0
440145	514.0	1961.0
10129	2606.0	417.0
440153	0.0	1.0
10128	6034.0	33218.0
100033799	0.0	0.0
107133486	8.0	3.0
10121	5052.0	10243.0
100128465	0.0	0.0
10120	2438.0	6362.0
10123	2666.0	9127.0
138234	1.0	3.0
10125	285.0	2930.0
10124	1630.0	1139.0
10127	1395.0	3691.0
10126	788.0	1127.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	30.0	42.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	35.0	1.0
100128448	0.0	2.0
126242	0.0	0.0
106481198	1.0	1.0
10107	0.0	2.0
10106	13427.0	10743.0
106481199	0.0	1.0
10109	9107.0	17204.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	7.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	977.0	2820.0
10100	834.0	144.0
10103	447.0	36.0
106481194	0.0	0.0
10102	966.0	2817.0
106481195	0.0	0.0
10105	2873.0	6916.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	587.0	1656.0
440119	194.0	4.0
126235	0.0	0.0
126231	106.0	296.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	56.0	88.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	31.0	78.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	22.0	10.0
440104	706.0	406.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	22.0	34.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	5.0
10090	559.0	230.0
10093	3885.0	6974.0
10092	6637.0	22003.0
10095	3682.0	6792.0
645204	3.0	0.0
10094	5308.0	10880.0
645203	1.0	7.0
10097	11095.0	24578.0
10096	6914.0	19356.0
645201	1.0	0.0
163115	128.0	38.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	378.0
106481143	0.0	1.0
114194	1.0	0.0
138162	122.0	197.0
106481144	0.0	0.0
114195	4.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	6.0
106481145	0.0	0.0
151126	203.0	70.0
106481146	0.0	0.0
10099	8706.0	3974.0
10098	1355.0	461.0
114190	0.0	0.0
106481140	0.0	0.0
114192	3.0	0.0
645212	397.0	149.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	60.0	62.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	47.0	22.0
415116	3493.0	3567.0
645207	0.0	1.0
645206	12.0	145.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	2.0	0.0
