id	01f17467-b7de-49d4-a9d7-00108f4de1f9	27a9c6bd-6e26-4055-867c-ab7276492464
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	930.0	3971.0
283487	291.0	46.0
283486	0.0	0.0
283483	0.0	0.0
283481	197.0	164.0
283480	1.0	2.0
106481828	0.0	1.0
106481829	0.0	2.0
728143	0.0	2.0
106481822	0.0	0.0
106481823	1.0	1.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	0.0	3.0
106481827	4.0	1.0
106481824	3.0	0.0
106481825	0.0	0.0
56547	0.0	0.0
106481830	0.0	0.0
56548	352.0	144.0
283471	0.0	11.0
731789	0.0	1.0
728170	0.0	4.0
283464	836.0	4270.0
283463	1.0	0.0
283461	4.0	1.0
283460	0.0	17.0
106481808	0.0	0.0
728167	0.0	3.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	1.0	1.0
728162	0.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	1.0	0.0
106481803	0.0	0.0
81501	1.0	8.0
81502	3391.0	7795.0
283459	795.0	2501.0
283458	9.0	6.0
283455	51.0	291.0
645900	0.0	2.0
283450	3164.0	5684.0
780776	50.0	53.0
728113	32.0	102.0
126410	33.0	3.0
728116	5.0	81.0
728115	1.0	6.0
728118	6.0	6.0
81533	2657.0	6080.0
126402	0.0	0.0
81532	1838.0	1108.0
645930	0.0	1.0
731779	7.0	1.0
728106	0.0	0.0
645922	0.0	0.0
645927	8.0	10.0
728134	5.0	5.0
474170	175.0	305.0
728130	37.0	49.0
645940	0.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	1759.0	2272.0
81556	1005.0	2956.0
81557	0.0	3.0
81558	1267.0	1064.0
645939	0.0	1.0
81551	1.0	5.0
101055625	5.0	0.0
81552	1133.0	367.0
81553	1512.0	753.0
344905	17.0	61.0
81554	2096.0	2967.0
474167	2.0	20.0
81550	912.0	1440.0
344901	43.0	0.0
645931	0.0	0.0
645950	0.0	1.0
728121	18.0	128.0
81537	762.0	438.0
81539	3743.0	11014.0
728128	1.0	6.0
81544	2551.0	3547.0
81545	1443.0	1519.0
81542	1336.0	2927.0
81543	657.0	554.0
93517	314.0	5238.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	757.0	836.0
126432	276.0	1981.0
163404	0.0	0.0
138474	0.0	5.0
391365	0.0	0.0
391367	1.0	2.0
728192	0.0	2.0
728194	0.0	5.0
728190	291.0	829.0
391378	50.0	1.0
138412	2.0	3.0
138428	4.0	23.0
138429	30.0	563.0
391356	371.0	1196.0
391358	2.0	2.0
56521	67.0	538.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	12.0	0.0
222537	1.0	6.0
163351	2.0	8.0
100271217	1.0	3.0
100271216	0.0	0.0
100271218	0.0	3.0
401164	25.0	239.0
100271206	1.0	1.0
100271207	0.0	0.0
100271201	0.0	0.0
100271204	1.0	4.0
391266	0.0	0.0
440799	2.0	0.0
391267	17.0	7.0
222553	157.0	77.0
391269	0.0	2.0
440795	0.0	0.0
401152	6666.0	8794.0
126393	19066.0	272.0
8200	48.0	37.0
8204	3534.0	1211.0
8202	2383.0	2638.0
391276	0.0	0.0
391279	0.0	1.0
401145	100.0	738.0
222545	0.0	0.0
126382	383.0	1603.0
222546	20.0	0.0
606293	0.0	0.0
401138	0.0	0.0
401137	0.0	0.0
151393	224.0	80.0
692231	0.0	0.0
440738	503.0	4.0
692233	2.0	10.0
440737	19.0	121.0
8216	2546.0	3335.0
8214	125.0	236.0
440732	2.0	37.0
440730	7.0	4.0
222584	56.0	805.0
151325	0.0	0.0
8208	208.0	2385.0
8209	29.0	3.0
8220	641.0	1701.0
8226	516.0	1530.0
692223	0.0	0.0
8227	1043.0	3040.0
8224	25.0	22.0
692225	7.0	19.0
8225	1458.0	1909.0
692226	0.0	0.0
100381178	0.0	2.0
692227	11.0	24.0
692229	0.0	1.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	393.0	286.0
8233	582.0	938.0
692210	1.0	12.0
8237	3019.0	3359.0
401190	443.0	1152.0
692212	3.0	61.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	11.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	895.0	3677.0
8242	4464.0	13661.0
8243	4078.0	8125.0
692201	0.0	0.0
692202	0.0	3.0
692203	0.0	0.0
692204	0.0	0.0
692205	5.0	4.0
692206	0.0	0.0
692207	0.0	1.0
692208	1.0	4.0
692209	0.0	0.0
8241	1817.0	3776.0
100310812	3.0	4.0
8239	8262.0	15868.0
151354	235.0	4816.0
100271291	0.0	0.0
93432	15.0	57.0
100271290	0.0	2.0
645841	0.0	0.0
93436	793.0	2636.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	5.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	0.0	0.0
106481783	0.0	1.0
283523	2.0	2.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	5.0	77.0
100271296	0.0	0.0
645834	0.0	0.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1522.0	3238.0
93426	10.0	1.0
8269	387.0	597.0
106481789	1.0	1.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	1.0
8263	269.0	638.0
8260	958.0	2652.0
283518	8.0	11.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	2.0	0.0
106481796	6.0	26.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	0.0	2.0
645846	0.0	0.0
100271288	0.0	1.0
645843	1.0	1.0
81440	0.0	0.0
100271284	0.0	4.0
8277	7.0	0.0
645864	6.0	1.0
342374	0.0	0.0
440714	1.0	0.0
342372	7.0	4.0
342371	3774.0	4792.0
440712	154.0	5.0
106481756	0.0	0.0
8270	318.0	1853.0
728218	0.0	0.0
106481757	0.0	2.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1093.0	2062.0
728215	198.0	14.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	20.0	27.0
81479	0.0	8.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	10.0	16.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	1.0
100310848	0.0	0.0
106481762	2.0	0.0
81470	0.0	0.0
100271274	0.0	1.0
100310841	0.0	1.0
81472	1.0	12.0
81473	0.0	0.0
100310840	75.0	55.0
100271273	0.0	0.0
645859	0.0	1.0
8288	5.0	32.0
8289	4375.0	13696.0
8287	0.0	1.0
643210	0.0	4.0
106481767	0.0	0.0
728207	1.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	18.0
100271267	1.0	8.0
100310856	1.0	1.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	0.0	3.0
100310853	0.0	0.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	7.0	12.0
100271262	0.0	2.0
100310851	0.0	0.0
342358	1.0	0.0
342357	370.0	1072.0
100310850	0.0	1.0
100271261	0.0	0.0
643220	0.0	19.0
643224	20.0	212.0
645884	0.0	1.0
8291	2546.0	4083.0
401136	0.0	0.0
106481734	3.0	15.0
8292	121.0	215.0
401135	0.0	0.0
106481735	27.0	45.0
106481732	3.0	4.0
8290	0.0	0.0
106481733	0.0	0.0
8295	3341.0	9710.0
106481738	0.0	0.0
93474	118.0	733.0
106481739	0.0	0.0
8293	2.0	2.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	80.0	308.0
106481741	0.0	0.0
106481742	0.0	5.0
100271259	0.0	1.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	4.0
100271253	0.0	24.0
645879	0.0	0.0
81493	457.0	25.0
81494	0.0	1.0
100271254	0.0	0.0
283562	0.0	0.0
81490	930.0	1192.0
81491	169.0	261.0
342346	8.0	3.0
100271250	0.0	2.0
100873064	0.0	0.0
643232	0.0	36.0
100873065	2.0	2.0
106481745	0.0	0.0
401124	3.0	4.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	7.0	26.0
106481749	0.0	3.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	3.0
100271245	1.0	9.0
106481753	5.0	7.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	0.0
106481751	0.0	0.0
401115	33.0	217.0
81488	993.0	1002.0
283554	94.0	878.0
283553	4.0	1.0
100271244	0.0	0.0
643226	2.0	1.0
283551	41.0	398.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	47.0	103.0
93492	7.0	1.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	4.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	9.0	156.0
100271235	0.0	0.0
283547	123.0	6.0
401106	38.0	127.0
100271234	0.0	0.0
106481720	2.0	2.0
100271230	0.0	0.0
643236	2.0	3.0
100271233	0.0	0.0
100271232	1.0	2.0
643253	115.0	440.0
93487	2711.0	3020.0
106481729	11.0	0.0
643255	5.0	49.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1041.0	664.0
100271229	1.0	0.0
100271224	0.0	1.0
106481730	0.0	0.0
100271223	0.0	2.0
106481731	1.0	7.0
100271226	0.0	1.0
100271225	0.0	3.0
100271220	0.0	0.0
100271222	0.0	0.0
344978	4.0	6.0
100271221	0.0	4.0
138716	437.0	1216.0
780852	0.0	0.0
728276	0.0	0.0
780853	0.0	0.0
728279	0.0	1.0
138715	10.0	122.0
780851	0.0	1.0
100126356	0.0	0.0
285796	1.0	0.0
81607	719.0	17736.0
81608	1164.0	3201.0
81609	1811.0	4894.0
81603	5119.0	4606.0
81605	1768.0	3146.0
81606	3267.0	1597.0
81610	94.0	1718.0
56654	3121.0	7793.0
56655	1026.0	1471.0
81611	1977.0	17277.0
56650	2378.0	3636.0
29028	720.0	4721.0
283129	0.0	2.0
56651	3.0	1.0
56652	346.0	3466.0
100126354	0.0	0.0
100126355	0.0	1.0
56658	537.0	1056.0
283120	3543.0	68.0
56659	36.0	10.0
100126350	1.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	1.0
106481708	1.0	0.0
100126345	0.0	0.0
728262	1.0	1.0
138724	0.0	10.0
100126346	0.0	0.0
100126347	2.0	0.0
728264	1304.0	26.0
100126348	1.0	2.0
728263	2.0	3.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	37.0	84.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	1.0
29035	2236.0	2247.0
100190924	0.0	0.0
56666	40.0	362.0
30012	0.0	9.0
29034	0.0	0.0
56667	3.0	8.0
106865375	0.0	0.0
81602	559.0	331.0
30014	0.0	0.0
106865374	0.0	0.0
56662	0.0	0.0
30011	3571.0	446.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	0.0
56664	2.0	0.0
100190923	0.0	1.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	1.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	634.0	1691.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	453.0	1312.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	7.0	90.0
100381202	5.0	0.0
56670	119.0	23.0
81626	2.0	8.0
81627	981.0	2092.0
81628	1570.0	5240.0
56676	0.0	1.0
30001	1410.0	2890.0
54012	0.0	0.0
56677	1.0	0.0
246175	2063.0	5494.0
56672	435.0	322.0
246176	69.0	1.0
56673	10.0	172.0
54016	0.0	0.0
283106	9.0	15.0
30000	4198.0	10281.0
56674	1362.0	1968.0
54015	0.0	0.0
81631	4073.0	7606.0
56675	156.0	1471.0
54014	2779.0	11126.0
283104	156.0	333.0
100126330	0.0	0.0
30009	28.0	19.0
283102	2.0	12.0
100126331	0.0	4.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	1.0	0.0
30008	4114.0	4095.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	229.0	2.0
100126327	1.0	1.0
100126328	0.0	0.0
66000	130.0	35.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	2.0
66004	2087.0	1201.0
100126325	0.0	0.0
66005	2154.0	4601.0
100126326	0.0	0.0
81618	3178.0	7022.0
81619	6661.0	14041.0
56681	7014.0	11370.0
66008	4747.0	2942.0
29018	0.0	0.0
81614	994.0	4578.0
54020	314.0	1933.0
81615	35.0	53.0
81616	7.0	26.0
81617	2265.0	909.0
767846	14.0	13.0
81621	452.0	676.0
81622	770.0	813.0
246184	167.0	406.0
767851	1.0	1.0
81623	0.0	0.0
54022	0.0	2.0
81624	85.0	1472.0
767853	0.0	0.0
54021	10.0	45.0
56683	397.0	1589.0
54028	18.0	49.0
54027	0.0	0.0
29015	1394.0	2934.0
54026	0.0	0.0
767850	0.0	0.0
81620	72.0	1373.0
54025	0.0	1.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	8.0	46.0
246182	2.0	38.0
100126316	0.0	0.0
728233	47.0	122.0
283171	0.0	0.0
100126317	2.0	4.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	1.0	3.0
100126313	0.0	0.0
285753	332.0	467.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	3.0	0.0
114785	1710.0	2412.0
285755	68.0	680.0
114786	74.0	2.0
114787	51.0	392.0
114788	2.0	0.0
285758	15.0	1.0
114789	2261.0	1682.0
54031	7.0	10.0
728239	0.0	2.0
54035	0.0	0.0
54034	0.0	0.0
114790	530.0	1511.0
54033	24.0	197.0
54032	0.0	0.0
114791	746.0	1966.0
54039	330.0	199.0
114792	62.0	21.0
126767	5.0	0.0
114793	2990.0	8905.0
54038	0.0	0.0
100190954	0.0	0.0
114794	67.0	2.0
114795	94.0	95.0
54036	0.0	6.0
93627	1530.0	2225.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	9993.0	7962.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	427.0	1203.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	1435.0	1547.0
100126302	0.0	0.0
100128963	1.0	16.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	3.0	4.0
100126309	0.0	0.0
728226	2.0	8.0
54041	0.0	0.0
728228	0.0	7.0
54045	0.0	1.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	1.0
114780	311.0	618.0
54043	3.0	0.0
645807	0.0	0.0
114781	1086.0	2289.0
126755	2.0	0.0
54049	0.0	1.0
114783	51.0	841.0
54048	1.0	1.0
114784	55.0	30.0
283159	0.0	0.0
54047	0.0	9.0
100128961	0.0	8.0
645805	38.0	48.0
283152	54.0	11.0
66035	417.0	1552.0
283150	0.0	10.0
728255	0.0	1.0
93654	0.0	2.0
66036	883.0	510.0
93653	71.0	99.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	3.0	3.0
93650	4.0	34.0
81669	2176.0	5108.0
54053	3.0	1.0
54052	2.0	0.0
114769	187.0	65.0
54051	0.0	0.0
54050	3.0	0.0
54055	57.0	12.0
100190938	557.0	349.0
54054	7.0	32.0
114770	10.0	0.0
114771	0.0	1.0
54059	212.0	683.0
283149	3230.0	2223.0
54058	124.0	1240.0
93649	1393.0	14.0
645811	5.0	20.0
81671	2990.0	3821.0
100271199	1.0	1.0
100190939	466.0	1577.0
283143	41.0	15.0
100271196	0.0	0.0
93643	1014.0	2251.0
100128946	2.0	0.0
285780	8.0	0.0
285782	3.0	25.0
100271180	0.0	0.0
285785	58.0	408.0
100190952	0.0	0.0
54064	2.0	11.0
728248	0.0	0.0
114757	2739.0	148.0
114758	0.0	0.0
54067	49.0	106.0
100190947	1.0	1.0
100190949	0.0	0.0
54065	1.0	2.0
114760	0.0	0.0
114761	0.0	0.0
126731	376.0	1434.0
54069	217.0	2073.0
283131	17247.0	5537.0
283130	382.0	434.0
692157	4.0	2.0
692158	0.0	0.0
138799	0.0	0.0
440498	210.0	1518.0
124152	238.0	885.0
199704	338.0	1134.0
124149	0.0	0.0
163747	4.0	19.0
692146	0.0	0.0
692147	4.0	3.0
692148	0.0	6.0
692149	0.0	0.0
163742	0.0	0.0
199713	0.0	2.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	3.0	0.0
126792	486.0	1201.0
378008	0.0	0.0
378009	0.0	0.0
29089	74.0	1216.0
29088	1009.0	4570.0
29087	1488.0	1965.0
378010	0.0	0.0
148137	259.0	754.0
126789	158.0	641.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	80.0	60.0
29081	951.0	2146.0
29080	642.0	1178.0
283189	0.0	0.0
29086	1204.0	2565.0
29085	1430.0	1197.0
29083	328.0	730.0
100381270	492.0	393.0
200810	9.0	131.0
114796	566.0	163.0
148156	678.0	3189.0
114798	7.0	0.0
114799	738.0	3354.0
29099	1161.0	985.0
29098	366.0	468.0
378001	0.0	0.0
29093	527.0	650.0
29092	497.0	1004.0
29091	564.0	10.0
29090	668.0	1255.0
56603	1342.0	134.0
29097	1123.0	3196.0
56604	2.0	7.0
56605	703.0	1676.0
29095	617.0	821.0
151790	2.0	1.0
283174	533.0	385.0
56606	169.0	516.0
29094	1196.0	3616.0
692199	0.0	0.0
391002	0.0	0.0
440459	0.0	16.0
391004	0.0	1.0
780816	0.0	0.0
124199	9.0	33.0
391003	0.0	0.0
30062	0.0	1.0
440456	411.0	655.0
780814	31.0	33.0
30061	5532.0	1351.0
780815	0.0	0.0
780812	0.0	1.0
780813	2.0	6.0
440452	0.0	0.0
780810	0.0	2.0
780811	0.0	0.0
29068	2127.0	3497.0
29066	2172.0	2023.0
29063	316.0	418.0
29062	765.0	1082.0
56616	195.0	825.0
163702	68.0	237.0
391013	0.0	4.0
391012	0.0	0.0
100381215	1.0	1.0
29079	1312.0	1857.0
29078	559.0	1611.0
56623	586.0	1481.0
56624	3.0	4.0
29071	865.0	1747.0
29070	315.0	1320.0
29075	5.0	32.0
29074	1164.0	1667.0
29072	3817.0	4841.0
163732	916.0	19855.0
200845	297.0	394.0
148103	199.0	879.0
200844	43.0	314.0
440482	14.0	74.0
151742	1872.0	5807.0
163720	22.0	0.0
148113	85.0	874.0
440465	576.0	1979.0
29057	17.0	29.0
148109	1.0	0.0
29058	5438.0	7639.0
56647	1227.0	2432.0
56648	435.0	126.0
56649	0.0	7.0
440419	0.0	0.0
440416	163.0	16.0
8303	3386.0	989.0
643157	0.0	0.0
200879	91.0	712.0
440406	3.0	10.0
8301	11135.0	12782.0
643155	1164.0	2405.0
8302	1.0	0.0
440400	185.0	188.0
199675	11.0	15.0
8310	724.0	1514.0
124093	15.0	87.0
8314	3220.0	3896.0
8315	1132.0	3355.0
8312	920.0	2453.0
342096	0.0	0.0
8313	505.0	27.0
440435	30.0	289.0
643160	0.0	0.0
643161	1.0	16.0
643159	3.0	6.0
8309	832.0	62.0
8321	2661.0	10378.0
8322	18209.0	1078.0
8320	19.0	16.0
8325	560.0	107.0
8326	154.0	40.0
8323	1440.0	6259.0
8324	3443.0	53369.0
440423	106.0	383.0
200894	465.0	729.0
643171	2.0	7.0
200895	577.0	580.0
8318	59.0	1494.0
8317	153.0	3763.0
8332	0.0	0.0
692110	0.0	1.0
8333	1.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	1.0
8336	0.0	11.0
8337	0.0	0.0
8334	791.0	1550.0
8335	0.0	0.0
148046	34.0	27.0
106481699	0.0	0.0
643182	0.0	1.0
643180	119.0	442.0
643181	0.0	0.0
8329	1.0	0.0
8328	17.0	3.0
8343	1.0	8.0
643198	0.0	0.0
8344	1.0	2.0
8341	31.0	78.0
8342	0.0	0.0
8347	38.0	35.0
8348	4.0	1.0
643199	0.0	0.0
8345	20.0	68.0
8346	0.0	2.0
692106	0.0	0.0
692107	0.0	1.0
161003	1.0	0.0
692108	0.0	2.0
692109	0.0	2.0
643193	0.0	1.0
8340	1.0	1.0
8338	12.0	16.0
8339	8.0	71.0
8354	0.0	0.0
8355	0.0	14.0
8352	0.0	2.0
8353	13.0	86.0
8358	0.0	1.0
8359	0.0	0.0
8356	0.0	4.0
8357	62.0	9.0
222235	27.0	117.0
106481679	0.0	0.0
222236	697.0	3197.0
106481677	1.0	0.0
222234	208.0	321.0
106481678	0.0	1.0
8350	0.0	1.0
8351	4.0	7.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	1.0
106481680	0.0	0.0
106481681	1.0	1.0
106481686	0.0	0.0
106481687	0.0	1.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	608.0	3371.0
8365	19.0	29.0
8366	0.0	0.0
8363	0.0	1.0
8364	1.0	3.0
8369	0.0	0.0
163688	9.0	11.0
8367	4.0	12.0
8368	0.0	0.0
106481688	0.0	1.0
222223	1152.0	300.0
106481689	1.0	0.0
8361	0.0	0.0
222229	373.0	1160.0
8362	1.0	4.0
8360	0.0	1.0
106481693	0.0	0.0
106481694	5.0	0.0
106481691	0.0	3.0
106481692	1.0	4.0
106481697	0.0	0.0
106481698	0.0	0.0
106481695	2.0	3.0
106481696	0.0	0.0
342035	1627.0	13.0
344697	4.0	54.0
106481690	0.0	1.0
728310	0.0	0.0
285830	75.0	110.0
8379	812.0	1231.0
93556	34.0	0.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	548.0	2123.0
106481655	0.0	0.0
285834	5.0	1.0
222256	189.0	44.0
106481656	0.0	1.0
8372	74.0	257.0
93550	289.0	424.0
8373	0.0	7.0
106481659	0.0	1.0
8370	3.0	1.0
728315	0.0	7.0
81577	1018.0	4127.0
106481660	0.0	0.0
81578	325.0	83.0
106481661	0.0	0.0
81579	2024.0	3957.0
81573	859.0	1669.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	17105.0	2618.0
106481662	0.0	0.0
81576	593.0	1870.0
106481663	9.0	19.0
81570	625.0	886.0
100271178	0.0	1.0
81571	235.0	1289.0
81572	431.0	1616.0
645715	10.0	31.0
8387	1.0	0.0
8388	1.0	0.0
728300	3.0	7.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	595.0	2354.0
8383	0.0	0.0
285848	3.0	2.0
8384	0.0	0.0
285849	13.0	50.0
8382	43.0	109.0
81566	1382.0	6196.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	264.0	769.0
81569	0.0	7.0
106481670	0.0	0.0
81562	1008.0	2310.0
106481675	0.0	0.0
81563	2679.0	131.0
246243	681.0	1686.0
100271168	1.0	3.0
106481676	1.0	0.0
106481673	2.0	1.0
81565	1959.0	2326.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	1.0
100271161	1.0	2.0
100271163	0.0	0.0
100271162	0.0	8.0
8398	438.0	1334.0
8399	2.0	9.0
8396	4563.0	4740.0
285852	0.0	3.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	3992.0	15135.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	2031.0	9316.0
106481639	0.0	0.0
8395	136.0	43.0
8392	1.0	0.0
106481637	0.0	2.0
106481638	0.0	0.0
100271158	2.0	4.0
106481642	14.0	33.0
106481643	0.0	0.0
246210	0.0	1.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	0.0	0.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	22.0	20.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	1.0
100271148	0.0	4.0
106481652	0.0	0.0
344657	2.0	4.0
100271142	0.0	0.0
344658	0.0	1.0
100271145	0.0	0.0
645745	0.0	1.0
344653	0.0	0.0
100271141	0.0	0.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	179.0	236.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	212.0	833.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	377.0	1152.0
283208	138.0	77.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	4.0
100271132	39.0	16.0
100271131	0.0	0.0
100271133	0.0	6.0
100271130	0.0	0.0
93587	215.0	427.0
645771	4.0	1.0
93589	208.0	235.0
106481624	2.0	6.0
285800	19.0	2.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	3.0	4.0
106481628	0.0	0.0
106481629	0.0	1.0
106481626	0.0	0.0
106481627	0.0	1.0
100271129	1.0	0.0
246283	0.0	0.0
246285	10.0	0.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	2.0
100271122	0.0	0.0
199692	477.0	3109.0
645784	80.0	1293.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	1.0	2.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	7.0	101.0
643115	30.0	0.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	2.0	10.0
643136	1.0	4.0
106481602	0.0	3.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	1.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	3.0	15.0
100271106	3.0	1.0
106481610	0.0	0.0
100271105	2.0	1.0
643126	0.0	0.0
199699	12.0	21.0
728393	0.0	0.0
100128899	3.0	1.0
728395	0.0	0.0
114625	880.0	2204.0
54112	46.0	2.0
56776	46.0	3.0
283248	130.0	2349.0
344729	0.0	1.0
100128894	0.0	0.0
100128893	17.0	5.0
100128890	18.0	7.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	5.0	10.0
114614	9.0	21.0
283238	0.0	0.0
100190800	61.0	150.0
283237	485.0	1747.0
283236	0.0	3.0
283234	207.0	232.0
728381	0.0	2.0
283232	595.0	1077.0
728380	4.0	6.0
100128881	138.0	3113.0
100128880	0.0	2.0
692099	290.0	557.0
114609	353.0	338.0
29128	116.0	2169.0
29123	4598.0	14141.0
344709	0.0	3.0
29122	16.0	134.0
29121	223.0	976.0
283229	557.0	2730.0
29127	428.0	3570.0
29126	133.0	335.0
29125	25.0	7.0
