id	3a04fb30-378c-48a0-a02e-85cf81b31b43	fced57a8-570a-4f05-aa10-4e16aa7ecc85
106481345	0.0	0.0
85459	1079.0	445.0
106481346	0.0	0.0
85456	12041.0	23550.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3257.0	2074.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	99.0	142.0
442913	0.0	0.0
85452	12.0	8.0
442914	0.0	0.0
50	7128.0	5402.0
85453	2013.0	650.0
442915	0.0	0.0
85450	3159.0	2488.0
51	10836.0	6794.0
442916	0.0	0.0
85451	1603.0	2924.0
52	2854.0	4642.0
442917	0.0	0.0
53	3429.0	10755.0
442918	0.0	0.0
54	2094.0	11259.0
442919	0.0	0.0
55	124.0	160.0
442909	4.0	1.0
56	0.0	15.0
58	210.0	129.0
59	52284.0	34436.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	25.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	503.0	884.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	13.0	2.0
106481354	0.0	0.0
85446	381.0	358.0
442900	0.0	1.0
106481355	0.0	0.0
85443	21.0	28.0
442901	0.0	0.0
85444	1017.0	3081.0
442902	0.0	0.0
60	216445.0	439501.0
85441	1596.0	19845.0
442903	12.0	4.0
85442	26.0	5.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	27.0
85440	4537.0	3208.0
442907	2.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	19.0
68	3.0	8.0
344595	533.0	281.0
69	0.0	13.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	124.0	194.0
106481321	0.0	1.0
85479	31.0	200.0
106481322	0.0	0.0
85476	4023.0	4686.0
85477	458.0	413.0
70	54.0	12.0
85474	18.0	38.0
71	136085.0	247626.0
72	17831.0	1450.0
73	17.0	24.0
74	0.0	0.0
75	13.0	10.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4593.0	7252.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	2710.0	4219.0
81	30236.0	40708.0
85463	1213.0	246.0
82	3.0	9.0
85464	3092.0	1569.0
83	5.0	4.0
85461	4787.0	1816.0
85462	736.0	1074.0
86	2375.0	4041.0
87	25177.0	24722.0
85460	1792.0	1834.0
88	10.0	8.0
89	7.0	13.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3346.0	3402.0
106481300	0.0	0.0
91	2804.0	2967.0
92	1569.0	1542.0
93	1002.0	1006.0
94	3773.0	2367.0
95	186.0	173.0
97	212.0	294.0
98	963.0	478.0
344561	0.0	0.0
728661	5391.0	6006.0
728664	0.0	0.0
106481305	0.0	0.0
261734	923.0	1084.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	94.0
106481309	12.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	2.0
106481308	0.0	0.0
3804	2.0	4.0
3805	6.0	42.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	0.0
3809	21.0	13.0
246123	0.0	0.0
106481311	0.0	1.0
344558	808.0	570.0
3800	1009.0	9666.0
3801	1262.0	1603.0
3802	11.0	7.0
728695	1.0	0.0
285735	0.0	0.0
261726	2521.0	3892.0
728698	1.0	7.0
3814	3.0	9.0
3815	5761.0	390.0
3816	57.0	29.0
261729	3543.0	639.0
3817	10.0	9.0
3818	38.0	4.0
222166	23769.0	684.0
3811	4.0	13.0
3812	4.0	8.0
285740	1.0	0.0
285741	19.0	13.0
728689	7.0	15.0
3827	3.0	0.0
246100	0.0	0.0
3820	171.0	291.0
3821	17.0	41.0
3822	4.0	10.0
3823	4.0	1.0
3824	317.0	704.0
645402	0.0	0.0
403313	944.0	1091.0
403314	0.0	1.0
728637	1.0	2.0
728638	78.0	1342.0
728633	0.0	0.0
728632	11.0	22.0
728635	28.0	37.0
3836	3956.0	4055.0
222183	210.0	180.0
3837	13271.0	31396.0
3838	2267.0	24829.0
3839	3632.0	3081.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1525.0	1357.0
3832	222.0	3187.0
3833	211.0	4788.0
3834	176.0	11.0
3835	1313.0	7975.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	373.0	334.0
3848	13.0	0.0
3849	5.0	3.0
222171	377.0	3344.0
728619	4.0	1.0
3840	6683.0	8162.0
3841	942.0	328.0
3842	8229.0	9311.0
3843	10930.0	6573.0
3844	0.0	0.0
3845	2336.0	5010.0
3846	4.0	7.0
645423	0.0	0.0
3860	10.0	15.0
246126	0.0	0.0
728658	497.0	654.0
728655	2.0	2.0
728657	1.0	0.0
728656	2.0	0.0
3858	855.0	1206.0
3859	2.0	0.0
246135	4.0	2.0
3850	0.0	2.0
3851	22.0	7.0
3852	23708.0	3828.0
645414	0.0	0.0
3853	94.0	208.0
3854	1296.0	873.0
3855	10704.0	93312.0
3856	16776.0	298456.0
3857	8.0	2.0
728640	3.0	5.0
645431	23.0	26.0
728642	229.0	359.0
728641	32.0	3.0
645434	27.0	1.0
645432	12.0	10.0
285704	851.0	788.0
728643	11.0	2.0
222194	1816.0	3547.0
285708	0.0	1.0
1204	0.0	0.0
1203	826.0	822.0
1201	1712.0	5740.0
1200	13914.0	16660.0
3861	21507.0	2794.0
645426	7.0	23.0
645425	0.0	0.0
1209	8743.0	15999.0
3866	4428.0	435.0
1208	0.0	0.0
1207	3232.0	6912.0
3868	1021.0	100.0
285311	0.0	0.0
3880	18304.0	202639.0
3881	1.0	3.0
285313	3465.0	140.0
100128537	650.0	63.0
3882	8.0	114.0
100128536	0.0	3.0
285314	1.0	0.0
285315	295.0	145.0
1215	194.0	0.0
100141515	7.0	1.0
1213	31150.0	55686.0
1212	2069.0	5356.0
1211	4874.0	12496.0
3872	24895.0	4494.0
3875	14499.0	171157.0
3876	3.0	46.0
3879	2.0	12.0
3890	1.0	2.0
3891	2.0	1.0
3892	75.0	130.0
100128525	0.0	2.0
285326	0.0	0.0
1230	1156.0	1764.0
285329	7.0	22.0
440097	83.0	10.0
440093	15.0	33.0
3883	1.0	0.0
3884	0.0	1.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	1.0
3887	477.0	273.0
3888	1.0	0.0
100631239	0.0	4.0
3889	4.0	18.0
100128516	86.0	12.0
285331	1038.0	750.0
100128512	0.0	0.0
285335	13.0	8.0
100128514	1.0	0.0
1241	395.0	417.0
1240	1621.0	2495.0
1238	291.0	59.0
1237	12.0	144.0
1236	200.0	1090.0
1235	8.0	10.0
1234	270.0	2432.0
1233	74.0	497.0
1232	10.0	6.0
3895	21654.0	11368.0
100128511	12.0	8.0
100631247	19.0	7.0
3897	222.0	505.0
100631248	0.0	0.0
3898	764.0	9155.0
100631249	0.0	0.0
3899	4931.0	9456.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1438.0	1703.0
100631251	4.0	0.0
100631252	11.0	0.0
100631253	0.0	0.0
285346	154.0	95.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	236.0	81.0
574501	0.0	3.0
574502	0.0	0.0
1244	70.0	20.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	11091.0	1384.0
1263	2235.0	2735.0
1262	10.0	5.0
116966	146.0	24.0
100887755	0.0	0.0
1261	7.0	6.0
100887754	1.0	0.0
1260	0.0	9.0
116969	32.0	33.0
1259	85.0	3.0
1258	5.0	1.0
440061	0.0	0.0
100887750	50.0	11.0
100887746	1.0	5.0
100887744	0.0	0.0
1272	1018.0	507.0
1271	1732.0	1168.0
100887749	58.0	8.0
1270	47.0	49.0
100887748	1.0	3.0
440044	24.0	54.0
1269	6.0	21.0
440051	2.0	2.0
1268	369.0	9.0
440050	2.0	3.0
1267	5152.0	19703.0
1266	16045.0	11767.0
100887740	0.0	0.0
1265	7701.0	13342.0
1286	174.0	332.0
1285	59.0	40.0
1284	41397.0	59386.0
1282	42337.0	61645.0
1281	93359.0	469430.0
1280	104.0	104.0
440078	149.0	81.0
440077	1.0	2.0
440087	13.0	10.0
1278	109564.0	516767.0
1277	66319.0	639432.0
440081	71.0	141.0
116938	0.0	0.0
1297	1.0	3.0
116931	88.0	62.0
1296	2441.0	10093.0
1295	4441.0	15420.0
116933	1.0	1.0
1294	286.0	847.0
1293	49541.0	141223.0
116935	24.0	27.0
1292	38946.0	73140.0
440068	1.0	4.0
1291	35074.0	56073.0
116937	7.0	4.0
440067	8.0	6.0
1290	12448.0	74232.0
440073	756.0	122.0
440072	6.0	1.0
1289	7078.0	59516.0
1288	670.0	80.0
1287	2442.0	259.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4869.0	3246.0
440021	0.0	1.0
442673	5.0	3.0
10018	2192.0	3103.0
126328	1507.0	2769.0
442676	0.0	0.0
126326	634.0	429.0
1299	25.0	58.0
1298	884.0	1195.0
10011	1529.0	2431.0
10010	3828.0	2519.0
10013	3362.0	4677.0
128989	1690.0	1678.0
10015	12968.0	12005.0
10014	4597.0	3291.0
10017	45.0	4.0
10016	4118.0	12308.0
10020	3576.0	1822.0
114335	0.0	0.0
114336	0.0	0.0
126321	1389.0	4405.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	7.0	5.0
10024	31.0	3945.0
128977	2365.0	1380.0
103021165	0.0	0.0
10023	407.0	382.0
103021164	5.0	7.0
10026	3357.0	2977.0
10025	2718.0	3935.0
116986	161.0	906.0
116985	6005.0	7467.0
116988	2972.0	7307.0
116987	3272.0	2292.0
114327	1218.0	932.0
440043	0.0	0.0
126308	3702.0	5185.0
440041	0.0	0.0
126306	10.0	36.0
151306	410.0	80.0
100128590	10.0	1.0
100128596	0.0	2.0
151300	2.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	8.0	19.0
440026	1538.0	2091.0
440023	0.0	1.0
10008	671.0	404.0
10007	2798.0	4756.0
10009	2283.0	3006.0
116984	1167.0	1291.0
116983	1015.0	3239.0
151313	606.0	884.0
10000	5202.0	2021.0
128954	0.0	0.0
10002	27.0	17.0
10001	1001.0	1105.0
10004	322.0	208.0
10003	468.0	40.0
10006	4208.0	4016.0
10005	709.0	2043.0
126370	0.0	0.0
285352	87.0	50.0
100128579	0.0	0.0
285359	54.0	38.0
126375	634.0	407.0
126374	1187.0	484.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4838.0	5128.0
285367	992.0	1900.0
285368	274.0	730.0
100128569	56.0	68.0
126364	600.0	815.0
100128560	14.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	1.0
153932	3.0	4.0
344191	0.0	0.0
126353	131.0	12174.0
751071	136.0	363.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	17.0
106481282	0.0	0.0
285381	2471.0	2298.0
106481283	0.0	0.0
285382	354.0	882.0
106481280	0.0	0.0
165918	1423.0	1678.0
106481281	1.0	0.0
165904	22.0	510.0
285386	1511.0	780.0
138307	2.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	457.0	522.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	10.0	7.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	2.0
126299	581.0	1528.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1894.0	2089.0
728710	0.0	0.0
126295	257.0	388.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	1.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	336.0	1234.0
645318	0.0	0.0
645317	10.0	25.0
151242	0.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	30223.0	40219.0
100287908	0.0	0.0
645332	300.0	347.0
126282	946.0	1600.0
100287902	9.0	38.0
163227	710.0	704.0
100287900	0.0	0.0
163223	177.0	229.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	77.0	31.0
106481278	0.0	0.0
645328	2.0	2.0
151254	79.0	13.0
645326	6.0	9.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	16.0
163259	265.0	132.0
645345	36.0	124.0
200403	8.0	21.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	245.0	94.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	5.0	4.0
728732	0.0	3.0
728734	0.0	2.0
126272	88.0	88.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1505.0	1740.0
106481243	0.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	5.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	73.0	23.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	3.0
106481248	1.0	1.0
106481249	0.0	0.0
107133516	8.0	5.0
728723	231.0	15.0
106481253	0.0	0.0
107133522	5.0	5.0
106481254	6.0	0.0
107133524	9.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	41.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	162.0	224.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1614.0	3152.0
106481218	3.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	27.0	17.0
645360	0.0	0.0
106481219	0.0	3.0
106481220	10.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	589.0	464.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	167.0	195.0
645382	0.0	0.0
645381	72.0	45.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	1.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	88.0	1004.0
3903	4647.0	4700.0
106481210	0.0	0.0
3904	8.0	20.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	11088.0	2304.0
106481211	0.0	0.0
3909	9726.0	1346.0
106481212	0.0	0.0
684959	0.0	0.0
151234	31.0	0.0
151230	780.0	837.0
728798	6.0	0.0
3913	32607.0	10766.0
3914	9989.0	1648.0
3915	44219.0	13836.0
3916	22214.0	24107.0
3918	10308.0	2707.0
3910	28483.0	9650.0
3911	7788.0	11711.0
3912	15807.0	18866.0
728782	6.0	9.0
728780	30.0	6.0
3924	7.0	8.0
3925	2896.0	13330.0
3927	18026.0	35997.0
3929	2112.0	56.0
3920	13581.0	14670.0
3921	22877.0	27869.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	7492.0	16144.0
3937	1545.0	3961.0
3938	7.0	1.0
3939	34172.0	65525.0
3930	3037.0	3121.0
100873179	0.0	0.0
3931	429.0	210.0
3932	238.0	2002.0
3933	0.0	13.0
3934	329.0	86.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	3.0
3947	1.0	0.0
3948	11.0	7.0
3949	6575.0	3392.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	30205.0	5328.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	1.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	63.0	67.0
3958	16324.0	6451.0
3959	37142.0	248577.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	261.0	503.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	463.0	172.0
3952	64379.0	14.0
3953	6329.0	230.0
3954	3280.0	6868.0
3955	2317.0	5659.0
3956	37178.0	24450.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	48.0	394.0
1303	30516.0	74306.0
107133502	0.0	0.0
1302	41.0	26.0
1301	68.0	36879.0
1300	34.0	35011.0
3960	24.0	12.0
3963	18.0	9.0
3964	7465.0	8973.0
1308	17004.0	2176.0
3965	2155.0	7681.0
1307	3972.0	7932.0
151295	11.0	24.0
1306	19182.0	19854.0
100189589	1.0	3.0
728774	0.0	0.0
728773	0.0	1.0
3980	1945.0	4363.0
100287932	2556.0	4216.0
3981	1020.0	582.0
728776	35.0	118.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	29165.0	8248.0
1315	9486.0	19790.0
1314	18022.0	38681.0
1312	4726.0	6747.0
1311	273.0	40040.0
100329135	0.0	6.0
1310	4.0	2.0
574537	0.0	0.0
3972	4.0	1.0
3973	157.0	1.0
3975	1.0	281.0
3976	998.0	169.0
3977	11929.0	626.0
1318	381.0	495.0
3978	826.0	3730.0
1317	4214.0	6515.0
728763	3.0	1.0
3990	66.0	42.0
645313	6.0	6.0
3991	36881.0	616.0
645312	0.0	0.0
3992	726.0	1236.0
645311	0.0	0.0
728769	347.0	267.0
1330	0.0	0.0
1327	11979.0	12737.0
1326	2697.0	428.0
1325	12.0	1.0
3982	1.0	3.0
3983	25287.0	2149.0
3984	1507.0	4917.0
3985	4970.0	4627.0
3987	5302.0	5346.0
3988	9057.0	8651.0
1329	3163.0	7267.0
116809	0.0	0.0
100128416	18.0	10.0
1340	7834.0	9046.0
1337	4610.0	11577.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	1466.0	20129.0
100128410	0.0	1.0
3995	6985.0	1267.0
100128412	0.0	0.0
3996	2190.0	2814.0
3998	9117.0	9730.0
1339	1.0	5.0
285440	2422.0	789.0
285441	0.0	0.0
1352	980.0	1192.0
1351	3907.0	13891.0
1350	8290.0	13713.0
1349	4087.0	4066.0
1348	0.0	4.0
1347	3980.0	9247.0
1346	3133.0	560.0
1345	5161.0	37017.0
1343	0.0	0.0
1342	2.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	27.0	3.0
1363	9802.0	4843.0
1362	12594.0	10240.0
1361	0.0	1.0
1360	6571.0	7.0
1359	799.0	398.0
1358	38.0	0.0
1357	173.0	2.0
1356	4173.0	86.0
1355	3350.0	2649.0
1353	1511.0	2197.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	57.0	89.0
285464	708.0	531.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9205.0	10130.0
1373	662.0	187.0
1371	678.0	1165.0
1370	66.0	18.0
1369	0.0	0.0
1368	6464.0	1104.0
100873209	0.0	0.0
1366	2677.0	11591.0
1365	889.0	10343.0
1364	5587.0	21041.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	0.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3842.0	4250.0
116843	1475.0	477.0
1384	4984.0	1969.0
116842	68.0	28.0
1382	5136.0	128317.0
116844	1019.0	1271.0
1381	204.0	256.0
1380	25.0	62.0
440176	2.0	1.0
440184	2.0	1.0
1379	3.0	21.0
1378	453.0	125.0
1376	1798.0	1844.0
1375	94.0	122.0
128821	3.0	0.0
100873237	0.0	0.0
128822	300.0	15.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	10.0	20.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	246.0	1016.0
1396	205.0	224.0
1395	51.0	18.0
1394	57.0	0.0
1393	512.0	21.0
1392	2.0	0.0
285407	7.0	42.0
116835	1478.0	654.0
1390	1444.0	1013.0
1389	8769.0	4004.0
1388	5552.0	17105.0
1387	9229.0	9218.0
116841	1493.0	3746.0
1386	3414.0	2607.0
116840	1772.0	2076.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	1.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	96.0	59.0
100873255	0.0	0.0
100873254	5.0	3.0
100873253	1.0	0.0
285412	4.0	3.0
100873252	0.0	0.0
100287898	75.0	24.0
100287895	0.0	0.0
285419	66.0	3.0
1399	5995.0	5811.0
1398	7490.0	4758.0
1397	5791.0	11264.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	5.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	121.0	143.0
285429	17.0	5.0
100287880	0.0	0.0
440193	2236.0	1539.0
100873248	0.0	0.0
100873247	5.0	5.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8385.0	20491.0
153830	5036.0	2235.0
645280	0.0	2.0
440138	735.0	357.0
440132	11.0	1.0
440142	3.0	1.0
10139	1035.0	5368.0
126208	518.0	1997.0
126206	205.0	3.0
126205	31.0	1.0
107133497	1.0	6.0
126204	28.0	0.0
107133499	0.0	0.0
128866	7134.0	17439.0
10131	2578.0	5236.0
10134	19351.0	28560.0
107133494	0.0	0.0
10133	10038.0	6498.0
128869	1153.0	4353.0
10136	0.0	0.0
10135	7286.0	4195.0
100128493	1.0	0.0
103021294	11.0	39.0
10138	718.0	811.0
100128496	0.0	0.0
10137	5325.0	8061.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	8.0
10140	8329.0	10772.0
128864	2.0	40.0
440125	1.0	4.0
440131	0.0	3.0
10143	100.0	7.0
128854	616.0	482.0
10142	7535.0	7350.0
10144	5824.0	460.0
10147	3196.0	3186.0
100128483	1.0	0.0
10146	11595.0	9894.0
128859	1.0	0.0
10149	419.0	39.0
10148	182.0	250.0
128853	122.0	33.0
440159	0.0	0.0
10117	10.0	1.0
440163	2.0	0.0
10110	1612.0	60.0
10112	94.0	3267.0
10111	5584.0	4803.0
10114	12833.0	5057.0
10113	4515.0	5670.0
128848	0.0	0.0
10116	6371.0	5310.0
165829	48.0	19.0
100128469	7.0	10.0
153842	1.0	2.0
440145	630.0	1244.0
10129	5579.0	1398.0
440153	0.0	0.0
10128	9297.0	12646.0
100033799	0.0	0.0
107133486	12.0	111.0
10121	9597.0	9157.0
100128465	0.0	0.0
10120	3554.0	6608.0
10123	2682.0	4187.0
138234	1.0	6.0
10125	284.0	699.0
10124	1833.0	1201.0
10127	1744.0	3004.0
10126	1185.0	1450.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	63.0	43.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	0.0
285489	55.0	1481.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	1.0	1.0
10107	4.0	0.0
10106	27134.0	18140.0
106481199	0.0	0.0
10109	13164.0	21201.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1223.0	4586.0
10100	671.0	961.0
10103	1216.0	2721.0
106481194	0.0	0.0
10102	1274.0	2666.0
106481195	0.0	0.0
10105	4643.0	4025.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	236.0	622.0
440119	198.0	29.0
126235	0.0	1.0
126231	167.0	99.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	3.0
442775	36.0	100.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	57.0	104.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	14.0
440104	1099.0	656.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	15.0	40.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	36.0	0.0
10090	1132.0	487.0
10093	4775.0	11745.0
10092	6759.0	17625.0
10095	4022.0	16806.0
645204	0.0	0.0
10094	7765.0	18773.0
645203	2.0	5.0
10097	14776.0	24049.0
10096	8858.0	18771.0
645201	1.0	1.0
163115	164.0	36.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	57.0
106481143	0.0	0.0
114194	0.0	0.0
138162	154.0	567.0
106481144	0.0	0.0
114195	25.0	10.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	13.0
106481145	0.0	0.0
151126	178.0	89.0
106481146	0.0	0.0
10099	22568.0	8571.0
10098	2379.0	975.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	447.0	167.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	6.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	125.0	35.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	63.0	21.0
415116	3731.0	5585.0
