id	e91a54c8-5b35-47e6-a65d-0e3b07b31d40	999edb9e-8a45-4115-84d5-fca75dcfa639
2533	668.0	752.0
23195	3999.0	3775.0
23196	8596.0	13227.0
2532	4877.0	11.0
23197	2904.0	4302.0
2531	3987.0	5717.0
2530	1220.0	2813.0
23198	6002.0	4596.0
345829	0.0	3.0
646759	0.0	0.0
646758	1.0	0.0
2539	2357.0	2983.0
2538	0.0	0.0
23190	5943.0	9665.0
25903	1249.0	6164.0
25902	579.0	906.0
25904	971.0	1738.0
100129866	1.0	7.0
25907	194.0	627.0
100130855	40.0	65.0
25906	424.0	409.0
25909	3393.0	4100.0
100127206	0.0	0.0
100129867	0.0	1.0
2551	1908.0	1554.0
2550	1367.0	2393.0
25901	885.0	1034.0
25900	505.0	823.0
2548	4585.0	13911.0
223075	60.0	10.0
2547	10841.0	15183.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	1.0
100379345	7.0	18.0
2542	804.0	839.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	2.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1920.0	2831.0
100874404	0.0	0.0
25914	636.0	621.0
100130848	0.0	0.0
25913	843.0	1356.0
100129858	32.0	36.0
25915	2101.0	2981.0
25917	1543.0	2294.0
2562	258.0	741.0
2561	20.0	180.0
2560	3.0	0.0
25912	7803.0	20426.0
25911	352.0	1200.0
2559	0.0	0.0
2558	0.0	6.0
2557	8.0	0.0
2556	1.0	2.0
2555	102.0	0.0
2554	0.0	4.0
2553	1461.0	2128.0
100129853	0.0	1.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	10.0	52.0
2572	0.0	0.0
2571	3.0	30.0
2570	15.0	25.0
2569	10.0	17.0
2568	13407.0	369.0
2567	16.0	0.0
2566	0.0	1.0
2565	8.0	0.0
2564	2263.0	61.0
2563	9.0	417.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	283.0	365.0
100874422	0.0	0.0
100874429	1.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	17.0	4.0
100129836	12.0	2.0
100874410	3.0	0.0
286676	152.0	1185.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	466.0	1109.0
2583	97.0	616.0
2582	483.0	812.0
2581	1627.0	2836.0
2580	3159.0	8342.0
100874419	0.0	0.0
100874414	2.0	1.0
100874413	0.0	1.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	687.0	1172.0
100874417	0.0	0.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	4.0	3.0
100874443	0.0	0.0
100874442	0.0	1.0
100129824	0.0	0.0
100874441	2.0	1.0
100874440	0.0	0.0
2595	853.0	728.0
2593	496.0	1358.0
100379300	0.0	0.0
2592	805.0	783.0
2591	1155.0	588.0
441389	87.0	9.0
2590	3445.0	4130.0
441386	4.0	7.0
127617	0.0	0.0
2589	4809.0	6367.0
2588	793.0	2022.0
2587	31.0	0.0
441391	3.0	4.0
284018	711.0	1694.0
2585	712.0	1059.0
100874447	0.0	0.0
100874446	0.0	1.0
100874445	0.0	0.0
284013	35.0	102.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	2.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	0.0	3.0
100874430	0.0	0.0
100129813	1.0	2.0
441377	0.0	0.0
441376	503.0	909.0
441381	0.0	0.0
127602	134.0	850.0
2597	37453.0	86525.0
2596	5.0	23.0
100874436	0.0	0.0
284004	622.0	2468.0
100874435	0.0	0.0
100874434	3.0	3.0
100874433	1.0	0.0
284001	1108.0	2970.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	3.0	3.0
100874464	0.0	1.0
100874462	1.0	3.0
100129801	0.0	2.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	1.0
100874466	0.0	0.0
100874450	0.0	0.0
50937	1431.0	1559.0
100874454	0.0	0.0
50939	7.0	20.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	0.0
50940	794.0	171.0
100874455	0.0	0.0
50943	29.0	106.0
50945	3.0	1.0
50944	21.0	63.0
100874459	0.0	2.0
23328	9012.0	921.0
23329	296.0	933.0
84281	680.0	61.0
84280	925.0	1793.0
644076	0.0	0.0
11340	657.0	807.0
644079	0.0	1.0
25983	1080.0	1923.0
127665	12.0	5.0
23321	3977.0	1009.0
115677	1314.0	395.0
644070	0.0	0.0
23322	423.0	765.0
25984	4338.0	169.0
23324	4227.0	7444.0
25987	12578.0	1585.0
23325	2718.0	3160.0
23326	11299.0	4878.0
25989	1023.0	2708.0
23327	4027.0	4535.0
25988	503.0	767.0
25981	744.0	382.0
25980	2263.0	3525.0
11342	3135.0	4114.0
84287	955.0	2516.0
84286	921.0	1889.0
11341	39.0	6.0
284058	2841.0	8150.0
84289	996.0	620.0
11344	1414.0	2198.0
11343	33297.0	9914.0
84288	387.0	879.0
84283	286.0	1798.0
11346	24999.0	5314.0
11345	3055.0	6420.0
84282	1101.0	2701.0
84285	900.0	2337.0
84284	1488.0	2203.0
23339	5092.0	7131.0
84270	580.0	2404.0
23331	3019.0	1368.0
25994	1988.0	1312.0
23332	4193.0	4061.0
25996	1457.0	1351.0
23333	978.0	3364.0
23334	3313.0	1937.0
25998	3035.0	5245.0
23335	1624.0	1662.0
23336	22760.0	859.0
441332	0.0	0.0
644082	0.0	0.0
23338	2658.0	2184.0
25999	1825.0	1613.0
441331	0.0	0.0
84279	758.0	705.0
25992	3505.0	3689.0
84276	1003.0	932.0
84275	1202.0	348.0
284047	44.0	18.0
84278	155.0	120.0
84277	678.0	688.0
84272	2959.0	4231.0
84271	4027.0	5637.0
84274	1061.0	1940.0
84273	1365.0	2330.0
23306	980.0	1902.0
23307	2510.0	3997.0
284040	33.0	11.0
23308	8.0	3.0
23309	2668.0	3336.0
25961	102.0	250.0
25960	6446.0	2771.0
25963	4648.0	8823.0
23300	3755.0	4628.0
23301	5349.0	2324.0
25962	3314.0	4301.0
23302	283.0	124.0
23303	3573.0	1780.0
644096	339.0	526.0
23304	3473.0	3533.0
25966	7328.0	638.0
23305	41.0	67.0
644094	0.0	0.0
11328	7367.0	8569.0
11329	2652.0	2859.0
11320	2215.0	7717.0
137012	3.0	0.0
113000	496.0	1287.0
11322	1351.0	4440.0
11321	1191.0	2167.0
284034	0.0	1.0
11326	1538.0	801.0
11325	7471.0	13755.0
23317	3496.0	4212.0
84290	3.0	0.0
25979	1311.0	1053.0
23318	1638.0	2054.0
84292	207.0	666.0
25972	1192.0	1873.0
23310	1268.0	5950.0
441359	0.0	0.0
25974	459.0	772.0
23312	1057.0	1495.0
25973	202.0	443.0
23313	2956.0	4615.0
25976	9810.0	1623.0
23314	337.0	1925.0
25975	971.0	85.0
441355	1.0	0.0
25978	2166.0	3254.0
23315	1207.0	662.0
25977	1422.0	3057.0
23316	180.0	581.0
11339	18.0	94.0
11338	4392.0	10349.0
441362	0.0	0.0
441361	0.0	0.0
140660	0.0	1.0
115650	45.0	56.0
127623	4.0	0.0
25970	2193.0	4043.0
284029	93.0	132.0
115653	0.0	0.0
84298	911.0	1157.0
11331	6398.0	6048.0
11330	3.0	1.0
11333	3342.0	6987.0
152641	41.0	61.0
11332	493.0	1554.0
84299	836.0	4723.0
11335	4112.0	10773.0
84294	878.0	1146.0
11334	1145.0	1728.0
84293	20956.0	5081.0
84296	124.0	383.0
11337	2676.0	3203.0
284021	112.0	188.0
84295	1051.0	1637.0
11336	3051.0	3232.0
25946	2658.0	3935.0
25949	2099.0	3713.0
25948	2657.0	3832.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	3.0	7.0
25941	3474.0	4662.0
25940	2085.0	2697.0
100130892	5.0	5.0
25943	2550.0	1219.0
25942	3712.0	5584.0
100130890	114.0	76.0
25945	628.0	226.0
11309	3422.0	1749.0
284099	5.0	7.0
284098	320.0	613.0
25957	4151.0	4792.0
140609	5959.0	2464.0
25959	7925.0	4702.0
100130889	6.0	0.0
100130887	29.0	27.0
25950	216.0	306.0
25953	1539.0	2404.0
25956	371.0	321.0
11317	1.0	1.0
11316	2869.0	6933.0
11319	1473.0	2318.0
11318	30.0	14.0
100379378	0.0	0.0
11311	1876.0	2922.0
11313	1498.0	4357.0
140603	0.0	0.0
11315	6571.0	10063.0
284086	176.0	914.0
11314	371.0	422.0
25925	1706.0	978.0
284085	0.0	0.0
25924	629.0	148.0
25927	800.0	383.0
284083	7.0	3.0
100130879	0.0	0.0
25926	1557.0	4256.0
139628	0.0	0.0
25929	1637.0	1696.0
25928	535.0	102.0
441328	0.0	0.0
127687	919.0	1461.0
100130873	1.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	4993.0	5745.0
441323	0.0	0.0
25920	2553.0	4848.0
25923	7184.0	6690.0
140612	447.0	140.0
100129880	0.0	0.0
284076	3.0	1.0
100129882	2.0	6.0
25936	942.0	1703.0
25938	1434.0	1684.0
25937	5949.0	2439.0
284071	12.0	283.0
100130866	0.0	0.0
25939	6900.0	4272.0
113026	2943.0	1313.0
441317	0.0	0.0
441315	0.0	0.0
25930	2954.0	5446.0
441314	0.0	0.0
441313	0.0	0.0
25932	15839.0	16610.0
127671	0.0	2.0
25934	1337.0	1357.0
127670	1.0	4.0
284069	151.0	705.0
140623	6.0	18.0
140625	1.0	0.0
284067	1.0	2.0
100129871	0.0	0.0
140628	0.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	1.0
406983	1.0	4.0
406986	0.0	0.0
406985	0.0	0.0
406988	5.0	4.0
406987	0.0	0.0
23287	895.0	708.0
23288	1493.0	2639.0
406980	0.0	0.0
84206	116.0	375.0
23281	21.0	47.0
84203	1.0	4.0
23283	2313.0	3403.0
23284	448.0	78.0
140596	0.0	0.0
23285	414.0	256.0
152579	1052.0	944.0
140597	107.0	34.0
23286	2849.0	2986.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	2.0
152573	31.0	23.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	1.0
406972	0.0	0.0
406974	0.0	0.0
406977	1.0	0.0
406976	0.0	0.0
23299	2545.0	2619.0
201725	254.0	429.0
23291	3015.0	3055.0
23293	1580.0	1098.0
23294	3316.0	2840.0
23295	2889.0	5164.0
406968	3.0	1.0
406967	0.0	0.0
646658	13.0	12.0
152586	2.0	1.0
406969	1.0	0.0
406960	0.0	0.0
11281	12.0	1.0
406962	17.0	9.0
646672	2.0	0.0
11280	114.0	33.0
406961	0.0	0.0
11283	18.0	2.0
406964	0.0	0.0
11282	2285.0	3876.0
406963	0.0	0.0
644016	0.0	4.0
11285	907.0	1350.0
406966	0.0	0.0
11284	799.0	2007.0
406965	0.0	0.0
23265	4025.0	6633.0
23266	3463.0	1555.0
23268	1255.0	1475.0
23269	2522.0	3633.0
84229	3.0	4.0
164592	7.0	14.0
59269	1989.0	2392.0
84225	288.0	93.0
23261	1376.0	1294.0
84224	514.0	621.0
23262	1920.0	2849.0
23263	3684.0	4822.0
23264	8364.0	7801.0
84226	111.0	124.0
84221	224.0	643.0
406957	0.0	0.0
84220	2.0	0.0
406956	0.0	0.0
84223	868.0	963.0
406959	0.0	0.0
406958	0.0	0.0
84222	20.0	123.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	6.0	6.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	990.0	1349.0
23277	5214.0	3049.0
23279	2527.0	1996.0
59277	7426.0	623.0
59272	96.0	3.0
59271	1672.0	293.0
59274	1135.0	1105.0
84218	1.0	0.0
84217	98.0	76.0
23270	2017.0	3073.0
23271	3184.0	4839.0
84219	433.0	916.0
23272	3799.0	4735.0
23274	1652.0	2211.0
84216	302.0	281.0
84215	154.0	61.0
23275	1143.0	2005.0
406946	0.0	0.0
84210	1.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	7153.0	7234.0
644037	9.0	12.0
11260	4023.0	5326.0
646698	1.0	0.0
11262	56.0	136.0
23243	2704.0	2392.0
23244	5765.0	8902.0
59286	2337.0	5092.0
23245	499.0	764.0
23246	1258.0	2679.0
23247	1235.0	1965.0
59283	12.0	37.0
23248	3204.0	4943.0
644030	0.0	0.0
59285	1.0	1.0
59284	0.0	3.0
84247	3419.0	3473.0
23240	1672.0	718.0
84246	782.0	871.0
84249	65.0	68.0
23241	4308.0	2501.0
23242	2377.0	2113.0
84248	3734.0	3765.0
84243	1907.0	1930.0
11264	1368.0	1852.0
84245	750.0	1380.0
11267	1863.0	6229.0
11266	361.0	608.0
11269	667.0	1498.0
84240	610.0	760.0
11270	478.0	947.0
644042	0.0	2.0
11272	104.0	39.0
11274	319.0	925.0
11273	4344.0	9973.0
23254	1408.0	3018.0
23255	182.0	838.0
23256	2392.0	3208.0
23258	6452.0	3339.0
23259	3631.0	6192.0
644041	1.0	0.0
84239	456.0	77.0
23250	2003.0	1156.0
84236	1709.0	2044.0
23251	48.0	150.0
23252	760.0	609.0
140564	108.0	232.0
23253	2622.0	3576.0
84232	4888.0	6129.0
11276	2569.0	5570.0
11275	1276.0	844.0
84231	3031.0	5746.0
49861	5.0	9.0
11278	1035.0	1022.0
49860	0.0	1.0
84233	590.0	407.0
11277	0.0	0.0
11279	1057.0	1016.0
84230	2457.0	957.0
23229	1352.0	1750.0
49856	524.0	1609.0
644054	0.0	0.0
49855	1012.0	1181.0
644059	0.0	0.0
49854	2059.0	595.0
11240	6051.0	932.0
23221	1255.0	752.0
25884	127.0	7.0
23223	1640.0	3392.0
25886	91.0	463.0
23224	11296.0	10001.0
25885	2660.0	4146.0
23225	1436.0	6126.0
25888	496.0	545.0
23228	879.0	249.0
644050	1.0	0.0
201780	2.0	15.0
84269	432.0	1394.0
152559	729.0	527.0
25880	384.0	529.0
84268	943.0	1236.0
23220	782.0	386.0
140576	4292.0	10116.0
84265	1506.0	1364.0
11243	598.0	1563.0
139599	8.0	10.0
84264	48.0	490.0
140578	89.0	3.0
84267	860.0	1845.0
11245	592.0	1155.0
84266	973.0	1968.0
11244	3584.0	1741.0
84261	372.0	1289.0
11247	58.0	43.0
139596	507.0	684.0
84260	705.0	1474.0
84263	6264.0	1900.0
11249	1.0	3.0
84262	540.0	1672.0
11248	258.0	1116.0
345557	277.0	5.0
406993	0.0	0.0
406992	3.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	4.0	1.0
406997	0.0	0.0
406996	0.0	0.0
11252	4702.0	4134.0
406999	0.0	0.0
11251	16.0	3.0
406998	0.0	0.0
23232	841.0	709.0
25895	578.0	504.0
23233	2524.0	2042.0
25894	851.0	610.0
25897	4536.0	1958.0
23234	428.0	1027.0
25896	819.0	2298.0
23235	17301.0	1289.0
23236	1239.0	1935.0
25898	1000.0	954.0
23237	367.0	10.0
644063	14.0	20.0
406991	0.0	0.0
23239	1513.0	1733.0
406990	0.0	0.0
25891	2273.0	766.0
84258	19.0	17.0
25890	3649.0	287.0
25893	64.0	30.0
23230	2230.0	2012.0
23231	1110.0	935.0
84259	653.0	543.0
84254	381.0	315.0
11254	833.0	11.0
84253	370.0	442.0
11253	2865.0	6148.0
406989	0.0	0.0
84256	1601.0	2253.0
11255	1.0	0.0
84255	1737.0	1580.0
84250	303.0	470.0
11258	1617.0	2653.0
11257	375.0	627.0
84251	213.0	973.0
11259	6127.0	3774.0
100874483	0.0	0.0
100874482	1.0	1.0
100874480	0.0	4.0
406900	1.0	0.0
100874484	2.0	3.0
201799	392.0	735.0
201798	26.0	66.0
50831	2.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	21.0	34.0
50835	0.0	0.0
50834	2.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	9.0	10.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	1.0
102465136	2.0	5.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	25.0	34.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	38.0	17.0
100499183	49.0	93.0
50848	3676.0	9864.0
2601	3.0	4.0
100499177	773.0	1342.0
102465141	1.0	1.0
50853	337.0	533.0
2609	0.0	0.0
102465140	0.0	0.0
50852	12.0	13.0
50855	123.0	368.0
50854	2647.0	4668.0
100499171	1.0	3.0
50856	83.0	60.0
50859	65.0	82.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	2.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	871.0	89.0
2613	2.0	5.0
2611	1.0	0.0
50862	3481.0	4004.0
50861	819.0	2879.0
2619	2378.0	1854.0
50863	1650.0	3015.0
100874499	0.0	0.0
2618	2709.0	3349.0
50865	2054.0	2345.0
2617	2728.0	6421.0
2616	13.0	43.0
2615	2711.0	4909.0
406940	1.0	0.0
406942	0.0	0.0
646612	7.0	13.0
406941	1.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	2112.0	38961.0
2624	324.0	1682.0
2623	3.0	2.0
2622	788.0	2256.0
2621	9297.0	14857.0
2620	95.0	23.0
406935	34.0	0.0
406934	0.0	0.0
646603	0.0	1.0
406937	0.0	0.0
406936	0.0	0.0
2629	1575.0	3727.0
406939	0.0	0.0
646609	2.0	1.0
2628	1063.0	1886.0
406938	0.0	0.0
2627	618.0	144.0
2626	0.0	4.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	1.0
646620	0.0	0.0
2636	1.0	1.0
2635	643.0	2850.0
2634	6183.0	8652.0
2633	1982.0	2584.0
2632	5823.0	1443.0
2631	3408.0	3487.0
2630	67.0	177.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	10.0	0.0
406928	0.0	0.0
2639	1253.0	1696.0
406927	0.0	0.0
646619	1.0	0.0
2638	1.0	0.0
2637	0.0	12.0
406929	0.0	0.0
646630	0.0	1.0
406920	0.0	1.0
406922	0.0	0.0
406921	0.0	0.0
2650	1837.0	1410.0
2647	788.0	1223.0
2646	12.0	13.0
2645	13.0	21.0
2644	174.0	186.0
2643	604.0	621.0
2642	0.0	2.0
2641	0.0	0.0
406913	3.0	0.0
646627	1.0	3.0
406912	0.0	0.0
646625	78.0	4.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	86.0	272.0
406919	0.0	0.0
2648	1505.0	5299.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	1.0	11.0
406911	1.0	0.0
406910	0.0	0.0
2661	43.0	97.0
2660	12.0	28.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	274.0	240.0
2652	0.0	0.0
2651	720.0	1115.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	7.0	1.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	102.0	30.0
2672	44.0	32.0
106144578	0.0	0.0
2671	419.0	942.0
2670	486.0	33.0
106144575	0.0	0.0
2669	1680.0	1931.0
2668	15.0	50.0
2667	0.0	0.0
100874529	0.0	3.0
2665	10687.0	14040.0
2664	4470.0	15006.0
2662	565.0	19.0
100874524	3.0	9.0
100874523	0.0	0.0
100129743	0.0	0.0
100874522	0.0	0.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	2.0	0.0
100129736	0.0	0.0
100130721	0.0	1.0
2683	9583.0	17889.0
106144568	3.0	0.0
2681	1015.0	166.0
2679	3.0	1.0
2678	383.0	1171.0
100874519	0.0	0.0
2677	3389.0	2838.0
100874518	0.0	0.0
2676	17.0	15.0
2675	176.0	27.0
2674	3363.0	19738.0
2673	5138.0	7180.0
101056700	10.0	7.0
100874512	0.0	1.0
100874511	1.0	1.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	1.0
100130718	0.0	0.0
100874515	1.0	1.0
100130717	16.0	14.0
100874514	0.0	0.0
100129727	11.0	24.0
100129726	20.0	15.0
100129723	0.0	0.0
100129722	9.0	21.0
2694	0.0	0.0
2693	0.0	0.0
2692	2.0	0.0
2691	1.0	0.0
2690	10040.0	145.0
2689	0.0	0.0
2688	2.0	0.0
2687	3216.0	12321.0
2686	968.0	1316.0
100130708	0.0	0.0
100129716	21.0	28.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	1.0	0.0
100130700	2.0	0.0
100129714	0.0	1.0
106144541	0.0	0.0
106144542	0.0	111.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	5.0	1.0
106144538	26.0	44.0
2697	8318.0	12673.0
106144539	0.0	0.0
2696	67.0	341.0
2695	0.0	43.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	524.0	4888.0
115509	991.0	737.0
259197	5.0	5.0
284129	603.0	3629.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	13.0	6.0
106144595	2.0	3.0
286749	29.0	7.0
106144598	0.0	0.0
106144599	1.0	0.0
284119	50018.0	23087.0
284116	1.0	1.0
284114	278.0	394.0
284111	16.0	7.0
284110	78.0	29.0
259173	988.0	519.0
106144584	4.0	8.0
286753	31202.0	21.0
106144585	0.0	0.0
106144586	0.0	1.0
284106	847.0	2457.0
284100	0.0	101.0
284184	576.0	1215.0
127544	985.0	2352.0
23443	1548.0	2513.0
115557	929.0	1247.0
127540	0.0	0.0
23446	4348.0	10092.0
115560	235.0	185.0
23440	0.0	1.0
127534	2.0	7.0
139538	0.0	0.0
23452	11895.0	7094.0
441459	0.0	9.0
441457	7.0	13.0
23456	824.0	885.0
115548	2253.0	1877.0
23457	222.0	379.0
441452	0.0	1.0
441461	22.0	20.0
152503	14006.0	3165.0
23450	6006.0	15285.0
23451	13724.0	20198.0
139542	0.0	0.0
284167	19.0	71.0
23428	2765.0	2436.0
284161	94.0	644.0
23429	2766.0	4787.0
100130799	0.0	2.0
23420	1526.0	2791.0
23421	272.0	846.0
23423	1998.0	5855.0
23424	803.0	1432.0
23426	250.0	303.0
152519	370.0	48.0
152518	434.0	637.0
441490	0.0	0.0
23438	1163.0	2434.0
23439	0.0	0.0
100130786	1.0	0.0
23430	1.0	2.0
100130785	0.0	0.0
23431	685.0	1228.0
23432	691.0	824.0
23433	7450.0	2881.0
441478	173.0	235.0
23434	0.0	0.0
23435	4285.0	5847.0
441476	7.0	15.0
23436	0.0	0.0
441484	0.0	1.0
441481	12.0	6.0
140545	46.0	170.0
100129795	0.0	0.0
139562	0.0	0.0
100129792	167.0	48.0
100129794	67.0	123.0
100129793	0.0	0.0
23405	4896.0	3454.0
23406	3507.0	4110.0
23408	742.0	1341.0
23409	47.0	76.0
100130776	361.0	1255.0
100130775	2.0	1.0
441425	0.0	0.0
23400	1876.0	3718.0
100130771	7.0	19.0
23401	367.0	1292.0
23403	727.0	1647.0
441420	0.0	0.0
23404	714.0	1442.0
127579	76.0	123.0
100129784	1.0	1.0
100129781	86.0	64.0
100129782	0.0	0.0
23416	83.0	15.0
23417	1028.0	726.0
23418	22.0	48.0
100129777	0.0	0.0
441416	12.0	6.0
23410	1065.0	1239.0
23411	1924.0	2068.0
23412	588.0	1005.0
23413	735.0	1257.0
441410	0.0	1.0
23414	755.0	685.0
23415	16.0	8.0
100129772	1.0	0.0
100130758	20.0	17.0
100130756	0.0	1.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	7.0	2.0
379024	0.0	0.0
379025	1427.0	1510.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	1.0
100874504	0.0	0.0
100874503	1.0	0.0
284196	7.0	6.0
284194	0.0	5.0
139516	0.0	0.0
100129755	0.0	0.0
100130742	16.0	35.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	2.0	0.0
441432	10.0	0.0
441430	1.0	0.0
115572	2324.0	321.0
379011	0.0	0.0
379012	0.0	0.0
379013	7.0	1.0
284186	12.0	16.0
284185	31.0	14.0
646531	14.0	12.0
100463285	2.0	1.0
84328	1032.0	1768.0
84327	2142.0	619.0
84329	221.0	271.0
84324	76.0	137.0
84326	737.0	1687.0
84320	975.0	2364.0
100500797	0.0	0.0
646527	2.0	0.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	122.0	294.0
100499227	10.0	14.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	0.0
127495	33.0	90.0
84309	582.0	1394.0
84317	1526.0	2630.0
84316	775.0	863.0
84319	806.0	818.0
84318	311.0	648.0
84313	1361.0	7045.0
84312	444.0	352.0
84315	440.0	622.0
84314	336.0	260.0
646538	1.0	0.0
343069	0.0	1.0
84311	1520.0	4422.0
84310	1540.0	3180.0
343068	0.0	0.0
343066	1.0	0.0
100996939	78.0	75.0
23386	5013.0	6553.0
23387	2649.0	2923.0
23389	9462.0	13110.0
441400	4.0	5.0
100996930	6.0	5.0
201853	133.0	534.0
23380	1348.0	2806.0
23381	4531.0	5945.0
23382	1408.0	2041.0
23383	2691.0	3845.0
23384	1528.0	1738.0
23385	6029.0	12648.0
106866914	0.0	0.0
84342	912.0	2225.0
106866913	2.0	0.0
84343	984.0	2058.0
60370	1558.0	309.0
84340	1148.0	1722.0
106866915	0.0	0.0
646567	1.0	3.0
100996928	3.0	2.0
23397	160.0	504.0
23398	978.0	1357.0
23399	3713.0	3670.0
23390	2144.0	2034.0
23392	8275.0	8321.0
84335	2029.0	2993.0
23394	5510.0	9383.0
84334	573.0	1026.0
23395	841.0	1179.0
84337	1357.0	3300.0
84336	1289.0	6517.0
23396	3041.0	5149.0
60386	166.0	580.0
84331	459.0	1048.0
60385	28.0	11.0
84330	340.0	661.0
84333	2942.0	2459.0
84332	12.0	16.0
152485	1367.0	1738.0
646575	0.0	0.0
646572	14.0	14.0
343045	0.0	0.0
646577	0.0	0.0
646576	20.0	12.0
23365	10994.0	9075.0
23366	384.0	737.0
23367	10589.0	16307.0
23368	1511.0	2575.0
23369	6795.0	11349.0
23360	2862.0	2543.0
23361	1841.0	3519.0
140432	0.0	0.0
23362	1026.0	701.0
23363	3828.0	5105.0
84364	4162.0	3416.0
84366	0.0	0.0
84365	1105.0	1956.0
343035	10.0	2.0
139452	0.0	0.0
646583	2.0	1.0
23376	2023.0	2504.0
23378	901.0	1353.0
23379	2979.0	3423.0
646581	1.0	0.0
23370	294.0	616.0
23371	15735.0	3455.0
23373	1025.0	1196.0
100499261	1.0	0.0
646597	0.0	0.0
646595	23.0	9.0
100499258	0.0	0.0
23344	20071.0	8257.0
23345	6115.0	2840.0
201895	6641.0	12728.0
23347	2771.0	2529.0
646592	0.0	0.0
23348	5750.0	3673.0
23349	63.0	8.0
140453	0.0	0.0
23341	1299.0	2439.0
140456	2.0	0.0
140458	0.0	2.0
100499252	5.0	10.0
140459	975.0	1816.0
100499251	0.0	0.0
23353	6921.0	9017.0
23354	639.0	1033.0
