id	40633fb7-6665-4897-ba2d-76502e35dcd7	432d86b3-b5d0-46c0-96d8-d7d5f4e6c3b6
54892	1186.0	1983.0
54891	3451.0	1029.0
54890	7457.0	4283.0
54897	4113.0	1685.0
54896	653.0	751.0
54894	2936.0	987.0
6524	14.0	26.0
6523	5839.0	1517.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1591.0	895.0
6526	4897.0	1576.0
6525	4838.0	2347.0
54898	1724.0	547.0
6528	3.0	211.0
91828	21.0	30.0
170067	3.0	0.0
6527	91.0	6.0
6529	82.0	42.0
6540	6.0	0.0
64221	1154.0	85.0
64220	126.0	434.0
6542	5091.0	2043.0
64223	2001.0	2872.0
6541	4484.0	6532.0
64222	2679.0	3978.0
390581	0.0	0.0
64225	8386.0	2411.0
6543	10.0	3.0
64224	2872.0	1282.0
105376261	4.0	1.0
6535	2136.0	4834.0
6534	1.0	10.0
6536	817.0	1953.0
6539	72.0	248.0
6538	340.0	14.0
64232	0.0	0.0
6551	1.0	0.0
6550	26.0	15.0
64231	1654.0	5249.0
6553	209.0	171.0
91851	5477.0	130.0
64236	901.0	618.0
6555	0.0	0.0
101928122	0.0	0.0
6554	16.0	5.0
6546	874.0	996.0
6545	284.0	627.0
6548	6532.0	4043.0
6547	8.0	9.0
6549	766.0	557.0
6560	4494.0	1016.0
64241	5.0	2.0
64240	8.0	9.0
6561	3.0	0.0
6564	22.0	6.0
6563	1722.0	91.0
100421854	40.0	17.0
101928136	2.0	13.0
6566	1223.0	578.0
6565	727.0	158.0
100421859	14.0	0.0
101928138	0.0	1.0
221756	179.0	213.0
6557	59.0	7.0
6556	52.0	260.0
6559	14.0	50.0
91833	2220.0	1156.0
6558	20300.0	1242.0
133083	0.0	1.0
6571	72.0	92.0
101928142	36.0	4.0
100421860	2.0	0.0
6570	7.0	28.0
100421861	0.0	0.0
6573	680.0	1763.0
6572	0.0	0.0
101928141	7.0	0.0
91875	1627.0	755.0
6575	5306.0	2495.0
6574	2332.0	3558.0
101928147	0.0	0.0
100421865	12.0	13.0
6576	4209.0	10611.0
221785	2089.0	727.0
245711	65.0	48.0
169044	66.0	537.0
221786	918.0	472.0
6568	0.0	0.0
6567	3111.0	1381.0
91869	1746.0	1180.0
6569	1.0	4.0
6582	1.0	0.0
91860	182.0	64.0
101928153	715.0	98.0
6581	263.0	112.0
101928154	34.0	6.0
6584	3005.0	1049.0
101928151	0.0	0.0
6583	441.0	291.0
6586	9150.0	701.0
6585	45.0	19.0
101928158	7.0	1.0
91862	1477.0	1256.0
6588	4.0	1.0
6580	27.0	4.0
169026	4.0	7.0
6579	126.0	18.0
6578	1729.0	968.0
6595	24145.0	6609.0
6594	7932.0	5819.0
30817	383.0	458.0
6597	9064.0	14461.0
6596	4562.0	4664.0
30816	50.0	1.0
30819	1067.0	49.0
6599	13810.0	6380.0
100421767	0.0	0.0
6598	4305.0	4886.0
30818	477.0	40.0
100421768	0.0	0.0
100421769	7.0	0.0
6591	4103.0	324.0
6590	8599.0	565.0
30820	54.0	9.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	3.0	0.0
282706	0.0	0.0
255104	3636.0	994.0
255101	28.0	7.0
54802	1763.0	1781.0
30813	26.0	7.0
30812	818.0	5.0
54801	1671.0	1477.0
54800	6311.0	2535.0
30815	4655.0	2570.0
30814	0.0	0.0
54806	2043.0	899.0
54805	1296.0	395.0
30811	1026.0	63.0
100421771	0.0	0.0
54809	2168.0	2642.0
100421784	9.0	0.0
54808	5230.0	2905.0
54807	743.0	500.0
29802	14.0	55.0
29801	2752.0	1805.0
29800	1099.0	477.0
101928104	7.0	3.0
29803	6787.0	7144.0
54813	2200.0	937.0
54812	4637.0	3341.0
54811	3872.0	1022.0
54810	1209.0	36.0
54816	4652.0	1152.0
54815	4916.0	6268.0
54814	915.0	800.0
100421794	3.0	0.0
54819	1213.0	647.0
100421796	267.0	98.0
100421797	0.0	0.0
101928113	7.0	4.0
100421799	0.0	0.0
54820	2067.0	1718.0
54823	953.0	408.0
54822	6014.0	1672.0
54821	74.0	700.0
54828	2131.0	1762.0
54827	18.0	1.0
54826	633.0	177.0
54825	25.0	9.0
54829	457.0	751.0
282756	0.0	0.0
54831	2.0	0.0
54830	147.0	78.0
282754	0.0	0.0
102724473	8.0	0.0
54834	1461.0	1198.0
54832	9630.0	2461.0
54839	619.0	142.0
54838	7060.0	4194.0
54836	2131.0	5828.0
54842	5266.0	2584.0
54841	1385.0	498.0
54840	1974.0	1950.0
54845	6867.0	11742.0
54843	5255.0	413.0
54849	2560.0	1082.0
54848	2027.0	96.0
54847	2135.0	1109.0
100359394	3.0	0.0
100359397	0.0	0.0
100359396	7.0	4.0
255119	4.0	8.0
54853	2315.0	1446.0
54852	706.0	533.0
54851	1201.0	734.0
54850	1354.0	1010.0
54857	9.0	25.0
54856	4702.0	2239.0
54855	3386.0	3846.0
54854	421.0	108.0
54859	1307.0	754.0
54858	3653.0	2863.0
255130	5.0	3.0
54860	0.0	0.0
100134015	25.0	6.0
54863	174.0	661.0
54862	4056.0	2513.0
54861	4551.0	1352.0
54868	1291.0	2867.0
54867	6627.0	7101.0
54866	18.0	9.0
54865	2193.0	1341.0
54869	1656.0	2100.0
255180	0.0	0.0
27249	5482.0	3703.0
27247	1833.0	1156.0
27248	5214.0	3955.0
100431168	0.0	1.0
400360	1.0	0.0
107161163	0.0	0.0
27241	1340.0	523.0
27242	3660.0	1885.0
27240	83.0	380.0
27245	6058.0	1413.0
400359	6.0	3.0
27246	4236.0	1788.0
27243	4943.0	8390.0
27244	3408.0	1049.0
678655	1771.0	455.0
642687	1.0	0.0
282791	35.0	1.0
282790	3.0	3.0
107161154	0.0	7.0
27258	2370.0	2587.0
100431177	0.0	0.0
255193	3.0	7.0
27252	1891.0	891.0
27253	232.0	437.0
27250	31854.0	7828.0
100431173	0.0	0.0
27257	915.0	769.0
100431172	2.0	3.0
255189	393.0	153.0
27254	186.0	21.0
282786	0.0	0.0
27255	68.0	6.0
123606	1386.0	1151.0
107161144	73.0	73.0
29889	4271.0	4367.0
29888	5124.0	3249.0
103344929	0.0	0.0
29887	893.0	3190.0
103344928	8.0	3.0
107161145	0.0	0.0
27229	1811.0	680.0
353500	31.0	51.0
29882	3500.0	4110.0
29881	90.0	7.0
29880	1923.0	1289.0
103344932	9.0	1.0
29886	2016.0	2090.0
282776	0.0	0.0
282775	0.0	0.0
29883	7511.0	3729.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1642.0	1235.0
27239	171.0	157.0
29899	758.0	812.0
27236	4091.0	1846.0
27237	863.0	1248.0
353513	0.0	0.0
353514	17.0	170.0
353511	533.0	167.0
27230	19434.0	20025.0
29893	208.0	310.0
27231	8.0	6.0
282769	0.0	0.0
29890	6462.0	3603.0
29896	5239.0	2782.0
27235	347.0	611.0
27232	237.0	36.0
29895	16.0	10.0
255167	12.0	4.0
29894	5856.0	9122.0
27233	290.0	21.0
282763	0.0	0.0
27201	13.0	3.0
27202	590.0	943.0
27200	1.0	0.0
30849	4066.0	3978.0
30851	1318.0	727.0
30850	1236.0	4659.0
400389	10.0	14.0
29844	795.0	574.0
29843	1944.0	1187.0
400385	10.0	4.0
29842	5583.0	1146.0
29841	6143.0	2650.0
30846	12898.0	2341.0
30845	2601.0	426.0
30848	0.0	0.0
30847	0.0	1.0
30844	5150.0	4656.0
30827	3516.0	2254.0
29855	6401.0	4889.0
123624	0.0	1.0
29851	44.0	534.0
29850	0.0	1.0
30835	117.0	196.0
30834	879.0	524.0
30837	4049.0	2101.0
30836	5214.0	2776.0
30833	1102.0	1314.0
30832	1636.0	100.0
64395	3098.0	2480.0
64397	11360.0	3063.0
64396	0.0	0.0
64399	28.0	12.0
64398	5069.0	1988.0
390634	0.0	0.0
390637	410.0	748.0
389634	16.0	39.0
389633	9.0	3.0
400511	1.0	0.0
389631	0.0	0.0
64393	4487.0	1448.0
389630	0.0	0.0
390643	0.0	0.0
400506	1583.0	1584.0
390649	0.0	0.0
390648	0.0	0.0
389626	2.0	3.0
400500	2.0	0.0
642612	0.0	0.0
160518	1810.0	241.0
341689	0.0	0.0
400508	16.0	6.0
642614	0.0	0.0
389662	10.0	1.0
390610	0.0	2.0
377677	538.0	121.0
390612	1.0	3.0
390616	8.0	1.0
389658	7.0	2.0
389655	38.0	2.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	2.0
341676	396.0	154.0
642641	77.0	19.0
389652	0.0	0.0
389649	5.0	3.0
390627	259.0	90.0
389644	3.0	5.0
389643	69.0	113.0
642633	1.0	3.0
642631	0.0	0.0
642636	2.0	4.0
101928085	71.0	62.0
642652	0.0	0.0
375035	7151.0	3253.0
221806	483.0	6.0
338017	2.0	0.0
389677	2067.0	1180.0
389676	2.0	4.0
101928099	31.0	32.0
642663	2.0	0.0
389674	28.0	13.0
389672	14.0	2.0
338002	0.0	5.0
400550	1.0	8.0
338004	0.0	0.0
390688	3.0	5.0
338005	0.0	3.0
389668	7.0	5.0
375033	1810.0	204.0
341640	166.0	604.0
642659	204.0	89.0
642658	21.0	63.0
221823	0.0	0.0
6610	829.0	1391.0
375057	763.0	22.0
390650	0.0	0.0
375056	9275.0	5830.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	3.0	0.0
6609	2332.0	1319.0
147525	213.0	83.0
6608	2349.0	299.0
387039	0.0	0.0
387036	102.0	16.0
6601	10644.0	3819.0
6603	9524.0	10658.0
6602	4963.0	2946.0
6605	6338.0	3995.0
6604	2324.0	762.0
375061	585.0	115.0
6607	1.0	2.0
6606	252.0	243.0
6621	1350.0	1626.0
6620	0.0	5.0
642683	0.0	0.0
390660	1.0	5.0
390664	0.0	1.0
387032	722.0	172.0
389692	1.0	3.0
390667	5.0	7.0
123591	123.0	47.0
389690	2.0	0.0
6619	2444.0	1575.0
6612	7020.0	8361.0
6611	3677.0	7760.0
6614	773.0	4498.0
6613	8745.0	14383.0
6616	99.0	16.0
6615	135.0	346.0
6618	1116.0	1656.0
6617	589.0	644.0
6632	2267.0	3290.0
6631	2779.0	2991.0
387066	10777.0	4692.0
387065	0.0	0.0
64319	5347.0	8082.0
64318	2203.0	1482.0
387063	6.0	2.0
245812	1217.0	1001.0
54991	638.0	1192.0
54996	2261.0	918.0
54995	844.0	418.0
54994	7714.0	4718.0
54993	767.0	470.0
6623	3173.0	124.0
6622	768.0	84.0
6625	14438.0	5488.0
54998	2540.0	6394.0
6624	4058.0	2861.0
54997	672.0	95.0
6627	1277.0	1859.0
6626	3486.0	3021.0
6629	2761.0	1937.0
6628	5340.0	5170.0
64320	1200.0	766.0
6641	1443.0	681.0
6640	1468.0	1221.0
64321	363.0	110.0
64324	10919.0	4103.0
6643	4939.0	2859.0
221838	3616.0	324.0
6642	16335.0	3329.0
64326	2970.0	2686.0
387055	0.0	0.0
64328	3052.0	1367.0
64327	3836.0	2820.0
221833	0.0	0.0
221830	2256.0	1152.0
6634	5954.0	4736.0
6633	8012.0	5935.0
6636	1671.0	1446.0
6635	3012.0	3198.0
6638	3380.0	1375.0
6637	1270.0	1954.0
101928062	5.0	5.0
6650	1797.0	2301.0
64333	359.0	1207.0
6652	3024.0	3105.0
64332	4933.0	1679.0
6651	31847.0	12658.0
6654	7000.0	3381.0
100421943	0.0	0.0
6653	19312.0	4099.0
387082	8.0	4.0
102724536	124.0	67.0
78987	2285.0	1547.0
78986	42.0	1.0
78989	100.0	21.0
6645	4091.0	1225.0
78988	2356.0	2165.0
6644	0.0	0.0
6647	10867.0	15865.0
6646	2205.0	3846.0
6649	3367.0	369.0
91949	2285.0	1332.0
6648	20644.0	18449.0
91947	3154.0	1865.0
91948	13.0	2.0
64342	2027.0	2455.0
6661	0.0	0.0
6660	574.0	38.0
245806	2.0	0.0
6663	0.0	0.0
64344	482.0	14.0
4000	25682.0	11782.0
4001	679.0	3635.0
6662	13311.0	4697.0
64343	1809.0	759.0
91942	791.0	459.0
6665	239.0	74.0
6664	113.0	502.0
101928079	173.0	16.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	0.0
196549	19.0	5.0
6656	1.0	0.0
6655	5734.0	1286.0
6658	1.0	0.0
6657	25.0	196.0
6659	11956.0	7406.0
196541	7.0	0.0
91937	2.0	45.0
6670	10651.0	5009.0
6672	6016.0	3232.0
6671	1691.0	635.0
4010	5029.0	2180.0
6674	561.0	2118.0
4012	7930.0	2553.0
91975	552.0	50.0
6676	143.0	464.0
4013	4260.0	1062.0
101928001	0.0	0.0
6675	5216.0	4318.0
4014	6.0	1.0
64359	3229.0	471.0
221883	8.0	1.0
100271927	10.0	0.0
102724515	552.0	246.0
196513	1405.0	587.0
4004	10.0	23.0
6667	15134.0	6135.0
4005	1699.0	481.0
6666	2148.0	2622.0
4007	609.0	696.0
6668	3198.0	2245.0
91966	1139.0	1028.0
4008	2302.0	566.0
4009	9.0	0.0
6683	1983.0	1764.0
4023	10362.0	240.0
100421975	1.0	0.0
6687	4567.0	2043.0
4025	18.0	4.0
100271918	2.0	1.0
101928017	50.0	23.0
78990	279.0	493.0
78992	2423.0	2481.0
78991	1163.0	814.0
78994	2357.0	2488.0
78996	1536.0	1113.0
78995	166.0	372.0
196527	13583.0	3185.0
78998	169.0	451.0
78997	33.0	5.0
196528	4409.0	1788.0
4015	1367.0	913.0
6678	47147.0	31035.0
6677	0.0	0.0
4016	678.0	1094.0
78999	451.0	850.0
4017	1766.0	955.0
4018	3.0	0.0
6692	10693.0	6548.0
6691	33.0	3.0
101928022	0.0	0.0
6694	0.0	0.0
64375	1010.0	578.0
64374	2917.0	2170.0
6693	670.0	1833.0
4033	496.0	472.0
6696	2571.0	4117.0
64377	137.0	24.0
4034	981.0	681.0
64376	3439.0	1303.0
6695	501.0	454.0
4035	43911.0	12468.0
6698	21.0	226.0
4036	8237.0	52.0
6697	2017.0	1738.0
6690	499.0	8.0
4026	30046.0	5151.0
6689	60.0	272.0
6688	598.0	3106.0
4040	8370.0	919.0
4041	11153.0	3021.0
64386	169.0	305.0
4043	6712.0	2814.0
64388	221.0	4.0
4045	436.0	34.0
4046	3333.0	5885.0
4047	4315.0	5011.0
221895	1343.0	456.0
4037	2479.0	1272.0
91978	129.0	267.0
4038	2123.0	45.0
6699	20.0	215.0
91977	211.0	78.0
196500	35.0	6.0
101928040	0.0	0.0
4051	110.0	675.0
54908	713.0	1102.0
4052	3433.0	2127.0
4053	38683.0	5352.0
54906	6349.0	5188.0
4054	14003.0	3897.0
4055	6640.0	4146.0
4056	4.0	1.0
4057	57635.0	393.0
4058	96.0	36.0
29945	2596.0	669.0
255220	0.0	0.0
29944	132.0	49.0
29943	5.0	17.0
29942	27.0	0.0
29949	0.0	13.0
29948	548.0	958.0
29947	0.0	0.0
29946	1925.0	1296.0
4050	187.0	998.0
29941	1221.0	596.0
29940	2746.0	1660.0
4048	8890.0	6141.0
4049	10.0	224.0
54910	4189.0	1461.0
54916	2269.0	880.0
54915	4483.0	3165.0
54914	4087.0	2399.0
54913	729.0	1145.0
4062	1.0	14.0
4063	167.0	368.0
54919	2058.0	2410.0
54918	8686.0	5877.0
4064	418.0	548.0
4065	2790.0	816.0
4066	243.0	380.0
4067	2130.0	2942.0
4068	77.0	599.0
4069	1062.0	43793.0
29956	12500.0	15050.0
255231	243.0	477.0
29954	2764.0	1203.0
29953	63.0	1.0
29959	7100.0	6921.0
29958	169.0	17.0
4060	18071.0	13192.0
29957	3833.0	4177.0
4061	14540.0	20387.0
29952	5308.0	8108.0
29951	116.0	8.0
29950	1404.0	716.0
4059	24037.0	10104.0
54923	86.0	91.0
54922	1632.0	440.0
54921	7542.0	4923.0
54920	573.0	805.0
54927	2294.0	2481.0
54926	6082.0	4063.0
54925	195.0	79.0
4074	5901.0	3775.0
54929	1445.0	3230.0
29929	1171.0	973.0
54928	7701.0	8317.0
4076	23094.0	18465.0
29928	1468.0	1317.0
4077	20353.0	2373.0
29923	1083.0	2491.0
29922	1207.0	891.0
29920	3214.0	2585.0
29927	21375.0	12311.0
29926	2047.0	1920.0
4070	32992.0	8584.0
4071	22393.0	2413.0
29925	1729.0	1166.0
29924	5532.0	7386.0
4072	8732.0	13349.0
54930	2240.0	1163.0
54934	2095.0	1753.0
54933	147.0	436.0
54932	906.0	1186.0
54931	1845.0	1304.0
54938	316.0	103.0
54937	30.0	0.0
54936	1920.0	2524.0
54935	1241.0	1360.0
4084	1568.0	1012.0
4085	411.0	1883.0
4086	2053.0	681.0
54939	2106.0	2240.0
4087	8316.0	4712.0
4088	6680.0	3289.0
4089	8468.0	3427.0
29934	5397.0	3029.0
29933	194.0	608.0
282809	1566.0	1333.0
282808	6.0	0.0
29937	3693.0	3841.0
4081	783.0	10.0
4082	17696.0	11762.0
29935	0.0	0.0
282801	0.0	0.0
54941	1423.0	813.0
29930	25.0	0.0
54940	8800.0	7550.0
54944	150.0	85.0
54943	178.0	86.0
54942	1949.0	1103.0
54949	756.0	674.0
54948	2057.0	1895.0
54947	6493.0	1149.0
255208	2.0	0.0
54946	3692.0	876.0
29909	65.0	295.0
29907	127.0	60.0
4097	2096.0	3039.0
29906	15.0	7.0
4099	2.0	16.0
29901	455.0	1241.0
4090	9459.0	2407.0
4091	630.0	560.0
4092	1824.0	1246.0
29904	7572.0	3077.0
4093	1311.0	94.0
29903	750.0	1303.0
4094	4347.0	1653.0
29902	350.0	345.0
54952	948.0	619.0
54951	746.0	1295.0
102724594	27.0	7.0
54956	1489.0	514.0
54955	2025.0	1408.0
54954	1533.0	397.0
100271893	0.0	0.0
54953	3236.0	2411.0
196472	0.0	0.0
196477	0.0	0.0
54959	17.0	0.0
54958	207.0	301.0
196475	18.0	0.0
54957	983.0	457.0
29919	1372.0	1402.0
255275	13.0	27.0
29911	3570.0	1488.0
29916	1805.0	2514.0
29915	1972.0	539.0
29914	2307.0	1057.0
54963	1865.0	995.0
100271884	1.0	0.0
54962	379.0	452.0
54961	4890.0	3996.0
54960	1449.0	692.0
54967	0.0	2.0
54965	1780.0	1845.0
196483	559.0	757.0
54964	472.0	555.0
54969	1174.0	586.0
54968	1122.0	2795.0
54970	2152.0	641.0
255239	404.0	73.0
54974	1230.0	452.0
100271873	0.0	0.0
54973	5601.0	6144.0
54972	2566.0	7126.0
54971	1142.0	657.0
100271874	58.0	5.0
54978	3200.0	4436.0
54977	2754.0	1101.0
54976	1681.0	2272.0
100271871	39.0	7.0
100271870	0.0	0.0
54979	110.0	853.0
255252	1989.0	991.0
54981	1448.0	737.0
54980	1025.0	518.0
54985	2453.0	2713.0
54984	537.0	341.0
102724560	7.0	23.0
54982	2011.0	2127.0
54989	4352.0	1110.0
196463	5118.0	6052.0
54988	330.0	109.0
54987	2483.0	903.0
54986	334.0	160.0
642569	0.0	0.0
642580	1.0	2.0
642585	7.0	5.0
642592	2.0	3.0
642597	0.0	0.0
27348	1985.0	2539.0
27349	1130.0	1090.0
27346	1372.0	5279.0
27347	1867.0	5276.0
27340	3464.0	2723.0
27341	2990.0	2793.0
27344	15.0	976.0
27345	377.0	53.0
27342	330.0	274.0
400456	184.0	30.0
27343	2189.0	1287.0
642587	7536.0	306.0
282890	468.0	16.0
100124541	0.0	0.0
400451	4679.0	3197.0
27351	2965.0	2670.0
27352	4318.0	3070.0
27350	3671.0	2498.0
100124540	0.0	0.0
338091	0.0	0.0
338094	8.0	5.0
100124537	0.0	0.0
100124536	2.0	1.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	76.0	22.0
338099	22.0	53.0
27327	7139.0	2416.0
29988	912.0	1358.0
27324	610.0	219.0
100124539	0.0	0.0
29986	40.0	11.0
100124538	0.0	0.0
27328	40.0	0.0
27329	13.0	1.0
29980	458.0	1259.0
29985	739.0	1824.0
29984	1205.0	1556.0
27320	2.0	2.0
29982	1374.0	1554.0
29999	13.0	2.0
27338	285.0	1905.0
29998	1181.0	819.0
27335	10337.0	5203.0
27336	6875.0	4948.0
29997	41372.0	7124.0
390601	1.0	7.0
27339	10714.0	10078.0
29992	217.0	1032.0
27330	1166.0	8.0
29991	10.0	0.0
29990	373.0	146.0
27333	4568.0	3240.0
29995	1797.0	1575.0
27334	64.0	343.0
29994	5987.0	1156.0
27332	11479.0	4486.0
29993	118.0	394.0
27304	984.0	870.0
29967	1585.0	463.0
377630	3.0	0.0
29966	2859.0	1434.0
29965	3112.0	667.0
27302	0.0	0.0
27303	4293.0	235.0
100124516	0.0	0.0
27309	2516.0	984.0
29969	4400.0	1942.0
27306	133.0	130.0
29968	1074.0	374.0
102388891	4.0	4.0
389616	0.0	0.0
27300	2223.0	1131.0
27301	1930.0	2485.0
389611	0.0	0.0
389610	8.0	1.0
29960	2260.0	1981.0
30968	4609.0	3332.0
389618	0.0	0.0
27315	2757.0	1851.0
29978	6267.0	3511.0
27316	15756.0	7324.0
27314	5303.0	5039.0
338069	12.0	5.0
27319	237.0	58.0
29979	11144.0	19371.0
29970	137.0	16.0
29974	12.0	4.0
54901	1393.0	600.0
54900	181.0	422.0
54905	2.0	10.0
54904	9710.0	3266.0
54903	1516.0	1300.0
54902	5787.0	1866.0
503519	0.0	0.0
100288687	0.0	0.0
202374	269.0	9.0
442038	0.0	0.0
253959	2909.0	1070.0
100132803	15.0	0.0
100132808	0.0	0.0
100616299	1.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	5.0	0.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	10.0	0.0
100132815	673.0	474.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	2.0
100288667	0.0	1.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	2.0	3.0
100616285	18.0	11.0
100616282	0.0	0.0
100616283	2.0	0.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	258.0	281.0
503543	2.0	1.0
100616290	0.0	0.0
503542	243.0	137.0
253933	0.0	0.0
253935	15.0	2.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	12.0
100288654	0.0	0.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	1.0
253943	7090.0	8178.0
6708	22.0	16.0
6707	104.0	835.0
6709	28594.0	17492.0
100132841	0.0	0.0
6700	30.0	270.0
6702	0.0	1.0
6701	1.0	9.0
6704	25.0	127.0
6703	19.0	76.0
6706	1.0	6.0
6705	3.0	10.0
6720	6137.0	10796.0
6719	0.0	0.0
6718	10.0	7.0
167465	317.0	142.0
6711	56253.0	11705.0
6710	332.0	46.0
102467077	0.0	0.0
6713	2836.0	9284.0
6712	5789.0	2431.0
102467075	0.0	0.0
6715	1015.0	882.0
102467074	0.0	0.0
6714	3818.0	3645.0
6717	5602.0	4899.0
6716	3.0	9.0
6731	9111.0	8402.0
6730	7081.0	8670.0
442013	4.0	3.0
6729	4120.0	3922.0
503583	0.0	0.0
100132863	4.0	1.0
253970	3.0	5.0
6722	5747.0	2442.0
6721	16533.0	9320.0
503582	0.0	0.0
6723	3322.0	3183.0
6726	9957.0	10514.0
6725	209.0	64.0
6728	1071.0	800.0
6727	12846.0	7343.0
6742	2928.0	2385.0
6741	6086.0	4631.0
100288613	1.0	0.0
503569	78.0	12.0
253986	23.0	2.0
100132871	0.0	0.0
253980	881.0	1157.0
442006	1.0	0.0
253982	115.0	15.0
6733	4820.0	1935.0
6732	3223.0	2821.0
6734	12432.0	8197.0
6737	1833.0	1694.0
6736	0.0	0.0
6738	4622.0	2769.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	5274.0	2280.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	3101.0	2299.0
6751	150.0	7.0
100616224	0.0	0.0
64431	1955.0	1022.0
6750	0.0	0.0
100129227	2.0	0.0
100616225	0.0	0.0
64434	2121.0	1193.0
100616222	0.0	0.0
6753	40.0	70.0
6752	237.0	1396.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	0.0	2.0
100616220	0.0	1.0
100616221	0.0	0.0
100130211	27.0	15.0
6744	10906.0	3156.0
6746	17338.0	11714.0
6745	13601.0	10209.0
6748	7250.0	8676.0
6747	15440.0	13951.0
6749	12895.0	13139.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	8246.0	6206.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	16.0
6764	11393.0	1288.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	6.0	10.0
100616212	0.0	0.0
64446	1.0	6.0
100616210	15.0	8.0
6755	1.0	0.0
100129213	1.0	0.0
6754	2.0	0.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	1.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	4.0
6770	51.0	20.0
100616205	0.0	0.0
6773	8790.0	7818.0
4110	0.0	15.0
100616202	1.0	0.0
6772	16449.0	41229.0
4111	0.0	0.0
100616203	0.0	0.0
6775	502.0	434.0
4112	1.0	0.0
4113	4.0	2.0
6774	21267.0	16151.0
100616201	0.0	0.0
346171	60.0	5.0
100048912	36.0	31.0
4103	1.0	57.0
4104	0.0	0.0
100129201	0.0	1.0
6768	7567.0	5775.0
4105	0.0	12.0
6767	26940.0	11444.0
4106	2.0	0.0
4107	23.0	16.0
4108	0.0	0.0
6769	549.0	33.0
4109	1.0	2.0
100616209	0.0	0.0
6780	10311.0	11090.0
6782	2151.0	2331.0
6781	2235.0	892.0
4121	6030.0	6496.0
100048924	0.0	0.0
6783	5.0	2.0
4122	5629.0	1974.0
4123	4587.0	1138.0
6786	7727.0	2280.0
4124	4438.0	1549.0
6785	203.0	36.0
100048922	4.0	0.0
100048923	0.0	0.0
6777	10460.0	4027.0
4114	0.0	0.0
4115	3.0	0.0
6776	6501.0	3413.0
6779	0.0	0.0
4116	1379.0	1056.0
4117	130.0	192.0
6778	14033.0	6177.0
4118	108.0	104.0
6791	4.0	5.0
6790	178.0	3015.0
6793	1707.0	2372.0
4130	2700.0	1097.0
6792	2952.0	723.0
346157	832.0	7.0
4131	15880.0	734.0
6795	110.0	46.0
100616268	0.0	0.0
4133	3670.0	116.0
6794	3657.0	4265.0
100616269	1.0	1.0
4134	22066.0	12414.0
64478	497.0	8.0
100616266	0.0	0.0
4135	740.0	24.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	4.0	1.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	2456.0	1139.0
4125	3815.0	9031.0
4126	2869.0	2405.0
6787	2419.0	902.0
6789	3621.0	3834.0
4128	6602.0	1523.0
4129	12778.0	461.0
4140	4874.0	2964.0
4141	4581.0	5567.0
100616259	0.0	0.0
4142	11.0	0.0
4143	119.0	11.0
4144	13459.0	6211.0
100616258	1.0	0.0
4145	292.0	327.0
4146	22.0	2.0
100616256	0.0	0.0
100616253	0.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	67.0	197.0
4137	7273.0	7336.0
4139	723.0	79.0
4150	2519.0	4901.0
4151	833.0	1347.0
64493	126.0	46.0
4152	5505.0	2915.0
100616248	0.0	0.0
4153	8.0	0.0
100616249	11.0	6.0
4154	13616.0	7615.0
348793	543.0	637.0
100616246	0.0	0.0
4155	3956.0	1070.0
100616247	0.0	0.0
100616244	0.0	0.0
64499	183.0	1263.0
4157	210.0	115.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	19505.0	4503.0
4148	144.0	253.0
4149	4984.0	4249.0
4161	0.0	0.0
100616239	0.0	0.0
4162	13346.0	2488.0
4163	5616.0	806.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	29.0	22.0
