id	0ecc60d5-6273-41f8-9fbc-70fb6373e47d	3ab0577a-0d95-4f3b-9ec8-850820c5ecb3
780810	0.0	0.0
780811	1.0	0.0
29068	6484.0	3651.0
29066	3494.0	2252.0
29063	563.0	647.0
29062	1343.0	1041.0
56616	443.0	778.0
163702	723.0	160.0
391013	11.0	5.0
391012	0.0	0.0
100381215	0.0	3.0
29079	1706.0	2434.0
29078	607.0	820.0
56623	769.0	729.0
56624	58.0	72.0
29071	928.0	2348.0
29070	737.0	836.0
29075	24.0	20.0
29074	1467.0	3785.0
29072	7581.0	5640.0
163732	1010.0	2650.0
200845	550.0	1118.0
148103	434.0	646.0
200844	40.0	238.0
440482	102.0	12.0
151742	1680.0	510.0
163720	369.0	1026.0
148113	60.0	697.0
440465	1712.0	1656.0
29057	20.0	10.0
148109	5.0	2.0
29058	4331.0	9617.0
56647	1788.0	6098.0
56648	273.0	586.0
56649	8.0	60.0
440419	0.0	0.0
440416	194.0	265.0
8303	3668.0	1319.0
643157	0.0	0.0
200879	506.0	530.0
440406	3.0	10.0
8301	11043.0	12564.0
643155	2171.0	6525.0
8302	2.0	1.0
440400	248.0	356.0
199675	1.0	7.0
8310	2204.0	2270.0
124093	87.0	408.0
8314	4483.0	4737.0
8315	1630.0	2121.0
8312	1645.0	2575.0
342096	0.0	0.0
8313	464.0	283.0
440435	26.0	8.0
643160	2.0	0.0
643161	1.0	2.0
643159	2.0	2.0
8309	909.0	545.0
8321	5620.0	4962.0
8322	10632.0	2581.0
8320	17.0	35.0
8325	1826.0	589.0
8326	31.0	18.0
8323	2191.0	1449.0
8324	6571.0	2732.0
440423	345.0	454.0
200894	782.0	783.0
643171	0.0	1.0
200895	819.0	431.0
8318	25.0	699.0
8317	135.0	527.0
8332	0.0	3.0
692110	0.0	2.0
8333	1.0	0.0
692111	3.0	1.0
8330	0.0	0.0
8331	0.0	4.0
8336	10.0	120.0
8337	0.0	0.0
8334	5452.0	13908.0
8335	1.0	2.0
148046	50.0	34.0
106481699	0.0	0.0
643182	0.0	0.0
643180	198.0	313.0
643181	0.0	0.0
8329	45.0	90.0
8328	2.0	1.0
8343	8.0	43.0
643198	0.0	0.0
8344	1.0	22.0
8341	135.0	254.0
8342	0.0	0.0
8347	100.0	986.0
8348	3.0	40.0
643199	0.0	0.0
8345	30.0	85.0
8346	0.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	5.0	3.0
692108	4.0	1.0
692109	4.0	8.0
643193	0.0	0.0
8340	7.0	6.0
8338	0.0	38.0
8339	157.0	625.0
8354	0.0	1.0
8355	20.0	66.0
8352	4.0	9.0
8353	68.0	111.0
8358	1.0	33.0
8359	0.0	4.0
8356	3.0	30.0
8357	155.0	976.0
222235	66.0	61.0
106481679	0.0	1.0
222236	1409.0	1435.0
106481677	6.0	1.0
222234	248.0	625.0
106481678	0.0	0.0
8350	3.0	4.0
8351	44.0	317.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	0.0
106481686	0.0	0.0
106481687	2.0	2.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	1695.0	3861.0
8365	164.0	1050.0
8366	0.0	2.0
8363	3.0	17.0
8364	1.0	7.0
8369	0.0	2.0
163688	66.0	24.0
8367	12.0	112.0
8368	0.0	0.0
106481688	0.0	0.0
222223	880.0	1172.0
106481689	0.0	0.0
8361	0.0	0.0
222229	558.0	1499.0
8362	17.0	54.0
8360	14.0	30.0
106481693	0.0	0.0
106481694	15.0	3.0
106481691	0.0	2.0
106481692	1.0	1.0
106481697	0.0	0.0
106481698	1.0	0.0
106481695	11.0	2.0
106481696	0.0	0.0
342035	481.0	116.0
344697	3.0	31.0
106481690	0.0	0.0
728310	0.0	0.0
285830	196.0	61.0
8379	879.0	1371.0
93556	30.0	0.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	875.0	671.0
106481655	0.0	0.0
285834	1.0	5.0
222256	228.0	302.0
106481656	4.0	0.0
8372	105.0	242.0
93550	575.0	696.0
8373	0.0	1.0
106481659	0.0	0.0
8370	9.0	77.0
728315	5.0	6.0
81577	1655.0	1524.0
106481660	0.0	0.0
81578	100.0	208.0
106481661	0.0	0.0
81579	2297.0	3152.0
81573	1350.0	1231.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	551.0	1414.0
106481662	0.0	0.0
81576	1036.0	986.0
106481663	49.0	17.0
81570	655.0	1408.0
100271178	0.0	0.0
81571	607.0	282.0
81572	833.0	2309.0
645715	14.0	10.0
8387	2.0	0.0
8388	1.0	0.0
728300	7.0	11.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	993.0	4385.0
8383	0.0	0.0
285848	5.0	5.0
8384	0.0	0.0
285849	32.0	119.0
8382	196.0	540.0
81566	1966.0	4134.0
106481671	0.0	0.0
106481672	3.0	7.0
81567	398.0	222.0
81569	1.0	214.0
106481670	0.0	0.0
81562	1820.0	1970.0
106481675	0.0	0.0
81563	7926.0	15148.0
246243	865.0	652.0
100271168	11.0	4.0
106481676	0.0	0.0
106481673	0.0	2.0
81565	2279.0	2199.0
106481674	1.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	5.0	2.0
100271163	1.0	0.0
100271162	1.0	0.0
8398	1420.0	392.0
8399	8.0	21.0
8396	7140.0	5129.0
285852	0.0	1.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	5767.0	8408.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	2848.0	6195.0
106481639	0.0	0.0
8395	678.0	553.0
8392	0.0	0.0
106481637	6.0	5.0
106481638	0.0	0.0
100271158	2.0	1.0
106481642	9.0	10.0
106481643	0.0	0.0
246210	1.0	0.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	4.0	1.0
246213	0.0	7.0
106481646	1.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	7.0	11.0
106481648	0.0	1.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	0.0	0.0
344657	4.0	33.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	1.0	1.0
645745	0.0	0.0
344653	0.0	1.0
100271141	1.0	1.0
100271140	0.0	0.0
106481619	0.0	2.0
106481613	0.0	0.0
246269	240.0	367.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	231.0	576.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	4.0	1.0
283209	999.0	2140.0
283208	34.0	1258.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	1.0	1.0
100271132	0.0	1.0
100271131	0.0	0.0
100271133	1.0	0.0
100271130	0.0	0.0
93587	359.0	673.0
645771	2.0	1.0
93589	145.0	302.0
106481624	14.0	17.0
285800	9.0	6.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	1.0	1.0
106481628	0.0	0.0
106481629	1.0	0.0
106481626	0.0	1.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	7.0	2.0
106481631	0.0	1.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	1.0	0.0
100271122	0.0	0.0
199692	1275.0	1802.0
645784	154.0	15.0
100271118	0.0	0.0
100271117	0.0	1.0
100271119	2.0	0.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	15.0	13.0
643115	1.0	27.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	3.0	1.0
643136	13.0	2.0
106481602	0.0	5.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	1.0	11.0
100271106	1.0	2.0
106481610	0.0	0.0
100271105	3.0	3.0
643126	1.0	1.0
199699	4.0	6.0
728393	0.0	0.0
100128899	2.0	1.0
728395	0.0	0.0
114625	1456.0	1269.0
54112	582.0	82.0
56776	124.0	30.0
283248	59.0	101.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	8.0	1.0
100128890	38.0	13.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
100128888	8.0	10.0
114614	6.0	60.0
283238	1.0	0.0
100190800	24.0	44.0
283237	933.0	1453.0
283236	0.0	1.0
283234	397.0	326.0
728381	0.0	0.0
283232	1622.0	1771.0
728380	6.0	15.0
100128881	240.0	171.0
100128880	0.0	0.0
692099	459.0	473.0
114609	625.0	511.0
29128	32.0	1009.0
29123	7248.0	3246.0
344709	0.0	0.0
29122	156.0	104.0
29121	553.0	652.0
283229	3594.0	3248.0
29127	620.0	2854.0
29126	149.0	94.0
29125	34.0	12.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	3.0	9.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	673.0	1613.0
54149	1451.0	949.0
54148	784.0	1763.0
54147	0.0	0.0
283212	136.0	329.0
692091	0.0	0.0
692092	0.0	0.0
692093	31.0	10.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	4.0	3.0
100128857	0.0	2.0
100271093	0.0	1.0
100271092	2.0	0.0
728350	4.0	6.0
285872	1.0	5.0
100128853	4.0	14.0
29109	1628.0	2269.0
29108	342.0	3817.0
285877	0.0	0.0
29107	353.0	1626.0
285878	4.0	25.0
29106	6.0	3.0
728358	0.0	0.0
29101	4020.0	6578.0
29100	810.0	2772.0
29105	1090.0	1636.0
29104	1096.0	1377.0
29103	2207.0	3095.0
29102	3325.0	4312.0
100271098	0.0	3.0
283284	113.0	141.0
728343	0.0	0.0
728342	4.0	0.0
100128849	0.0	0.0
728344	0.0	3.0
100271081	1.0	2.0
100128845	2.0	2.0
728340	196.0	419.0
285888	2.0	1.0
29119	286.0	34.0
107057644	41.0	10.0
29118	37.0	12.0
107057647	0.0	0.0
114655	0.0	2.0
29117	3254.0	3407.0
107057646	3.0	4.0
114657	0.0	0.0
114659	551.0	439.0
126638	0.0	2.0
54165	1674.0	2047.0
126637	0.0	1.0
29110	1452.0	2906.0
29116	3578.0	2889.0
29115	2503.0	3197.0
29114	0.0	0.0
29113	15.0	8.0
100271087	39.0	4.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	4.0	5.0
728378	92.0	21.0
728377	335.0	89.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	19.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1552.0	1508.0
81793	64.0	30.0
81794	465.0	515.0
81796	3.0	22.0
81790	1258.0	714.0
100271076	1.0	0.0
283267	532.0	542.0
91107	1064.0	1641.0
100128830	4.0	0.0
81792	965.0	4454.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	1.0
728366	1.0	0.0
728361	3.0	2.0
100128822	243.0	363.0
728369	0.0	0.0
81786	69.0	25.0
54187	1199.0	6591.0
81788	121.0	1505.0
81789	712.0	959.0
283257	0.0	0.0
100271065	0.0	0.0
645700	4.0	22.0
283254	178.0	356.0
126695	850.0	1139.0
148003	0.0	0.0
378108	17.0	0.0
151649	16.0	17.0
151648	26.0	389.0
151647	6.0	2.0
151645	21.0	20.0
200909	0.0	0.0
200916	710.0	2113.0
148014	10.0	11.0
151658	0.0	0.0
151651	74.0	43.0
56704	177.0	726.0
148022	798.0	1512.0
126669	1209.0	527.0
126668	124.0	44.0
100126297	0.0	0.0
100126299	0.0	1.0
100126296	0.0	1.0
200931	161.0	128.0
200933	968.0	1383.0
126661	237.0	399.0
56729	1.0	3.0
283298	741.0	1365.0
283297	1.0	0.0
136051	571.0	862.0
138639	544.0	826.0
692076	2.0	3.0
391121	0.0	0.0
391120	0.0	0.0
391123	30.0	7.0
200942	2267.0	1632.0
440577	4.0	9.0
440574	1072.0	1807.0
56731	2081.0	6353.0
100126270	2.0	0.0
692084	0.0	0.0
692085	0.0	0.0
692086	10.0	35.0
138649	34.0	92.0
200959	0.0	1.0
200958	96.0	151.0
391135	7.0	4.0
440567	82.0	149.0
391139	3.0	5.0
440563	0.0	1.0
440561	0.0	0.0
151613	3338.0	1763.0
692072	0.0	0.0
692075	9.0	10.0
692057	0.0	0.0
692058	2.0	1.0
124056	0.0	0.0
81706	131.0	77.0
391104	0.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	6971.0	2742.0
391109	0.0	0.0
440595	158.0	59.0
56751	0.0	0.0
692063	0.0	0.0
8402	2323.0	4670.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	303.0	465.0
391114	0.0	1.0
124044	393.0	908.0
391115	0.0	0.0
440585	31.0	233.0
391117	0.0	0.0
440584	57.0	139.0
391119	0.0	0.0
54101	1632.0	687.0
151636	3448.0	6650.0
440590	107.0	387.0
54103	1095.0	1285.0
54102	293.0	2949.0
54108	992.0	2169.0
54107	2739.0	3895.0
54106	4.0	2.0
692053	7.0	7.0
391040	1.0	1.0
645683	12.0	9.0
8410	0.0	0.0
645682	4.0	2.0
645688	12.0	3.0
391044	1.0	0.0
645687	4.0	3.0
8411	2893.0	3094.0
645686	1.0	1.0
8412	2070.0	1573.0
391045	36.0	3.0
440533	0.0	0.0
8406	2408.0	1518.0
8407	11997.0	47951.0
8404	43234.0	17293.0
8405	3392.0	4597.0
8408	4151.0	4085.0
8409	1419.0	3654.0
391051	1.0	18.0
8420	683.0	1153.0
645694	2.0	9.0
391053	0.0	0.0
645693	13.0	4.0
643031	0.0	1.0
8424	1028.0	63.0
8425	5681.0	1867.0
643037	1.0	0.0
163589	201.0	2946.0
643034	0.0	1.0
440525	39.0	90.0
391059	531.0	264.0
645691	7.0	9.0
163590	2937.0	7665.0
8417	4617.0	3778.0
8418	861.0	1185.0
8416	915.0	3460.0
8419	2.0	18.0
8431	2.0	0.0
8435	43.0	16.0
8436	4125.0	314.0
8433	0.0	0.0
8434	1932.0	1197.0
391026	0.0	0.0
440556	49.0	24.0
440560	0.0	0.0
8428	3597.0	3046.0
8427	1757.0	2672.0
103157000	0.0	0.0
8443	2439.0	6898.0
8440	2692.0	2889.0
8446	983.0	1621.0
8447	986.0	416.0
8444	470.0	668.0
8445	1625.0	3506.0
391037	12.0	7.0
391039	0.0	5.0
643050	0.0	0.0
285905	21.0	51.0
285908	614.0	689.0
8439	1726.0	1664.0
8437	202.0	771.0
8438	32.0	419.0
8453	1920.0	3095.0
8454	3438.0	5103.0
8451	4240.0	4900.0
8452	4023.0	4447.0
8458	1037.0	1237.0
8455	6836.0	5437.0
8456	25.0	56.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	5871.0	6833.0
106481583	0.0	0.0
106481584	2.0	3.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	227.0	111.0
8449	2134.0	2692.0
106481580	1.0	0.0
8464	358.0	589.0
8462	1829.0	828.0
8463	2309.0	6705.0
8468	1.0	0.0
391099	0.0	0.0
8467	6194.0	7238.0
342184	1101.0	1147.0
246312	0.0	1.0
106481589	0.0	0.0
8460	629.0	1211.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	24.0	18.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	1837.0	2247.0
106481590	0.0	0.0
106481591	3.0	0.0
8476	5004.0	5364.0
8473	16562.0	10207.0
440519	64.0	72.0
440518	1.0	0.0
8479	1052.0	1178.0
440515	1546.0	962.0
8477	83.0	228.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	0.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	24.0	1.0
8470	4777.0	3271.0
106481561	2.0	0.0
106481562	2.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	1.0	5.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	0.0	2.0
8487	294.0	679.0
8484	0.0	0.0
391075	0.0	1.0
440508	13.0	2.0
391077	0.0	1.0
391076	36.0	0.0
8488	2.0	4.0
440503	591.0	101.0
8489	5.0	2.0
106481569	3.0	0.0
106481567	1.0	0.0
106481568	0.0	0.0
8482	112.0	526.0
8483	2071.0	17647.0
8480	1458.0	3355.0
8481	3255.0	3470.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	1.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	34.0	12.0
8497	128.0	133.0
728431	330.0	740.0
8498	2557.0	3147.0
728430	16.0	2.0
100128934	0.0	0.0
8495	2416.0	2750.0
8496	5275.0	4314.0
91012	1618.0	3679.0
100128936	54.0	62.0
728432	0.0	0.0
100128930	0.0	0.0
8499	60.0	81.0
106481536	0.0	0.0
8490	10437.0	7471.0
106481537	0.0	0.0
285954	7.0	19.0
285955	19.0	23.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1075.0	1041.0
54075	0.0	0.0
101669766	18.0	128.0
728434	1.0	0.0
91010	2255.0	3165.0
285958	570.0	1212.0
101669767	0.0	0.0
8491	2641.0	2530.0
106481538	0.0	0.0
8492	576.0	55.0
54072	0.0	0.0
106481539	0.0	0.0
101669762	56.0	9.0
106481540	0.0	1.0
101669763	0.0	1.0
101669764	0.0	1.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	1.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	17.0	6.0
100271056	0.0	0.0
100271050	4.0	2.0
100271053	0.0	0.0
93664	4447.0	3011.0
100128923	4.0	1.0
93663	1663.0	1989.0
285961	18.0	8.0
93668	1.0	0.0
285962	227.0	104.0
106481547	0.0	0.0
54082	17.0	5.0
106481548	0.0	0.0
285965	17.0	7.0
285966	711.0	516.0
106481545	2.0	2.0
106481546	0.0	0.0
93661	35.0	0.0
100128927	973.0	3472.0
54084	14.0	25.0
106481549	0.0	0.0
106481550	0.0	1.0
81688	9733.0	18209.0
106481551	0.0	0.0
54089	0.0	0.0
81689	2056.0	1802.0
54088	1.0	3.0
106481554	0.0	2.0
100271047	0.0	0.0
106481555	1.0	0.0
106481552	0.0	0.0
106456574	2.0	0.0
106481553	0.0	0.0
93659	0.0	2.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2317.0	4653.0
342132	483.0	126.0
285971	617.0	919.0
285972	83.0	3.0
285973	51.0	145.0
100128911	0.0	1.0
728450	0.0	1.0
54093	921.0	980.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	3.0	0.0
106481513	7.0	9.0
54097	389.0	3098.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	84.0	190.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	12.0	12.0
54098	0.0	0.0
246330	657.0	334.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	17.0	55.0
100271033	18.0	18.0
645619	2.0	8.0
100271031	3.0	3.0
344787	195.0	361.0
100128902	0.0	0.0
728441	29.0	7.0
100128903	0.0	0.0
222389	831.0	544.0
106481525	7.0	4.0
106481526	4.0	3.0
285987	4.0	4.0
106481523	0.0	0.0
285989	640.0	546.0
106481524	0.0	0.0
106481529	0.0	1.0
728448	18.0	16.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	0.0	0.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	797.0	1049.0
91056	1141.0	778.0
645641	2.0	0.0
91050	1484.0	1441.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	15.0	80.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	5.0	2.0
106481503	0.0	0.0
106481504	2.0	3.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	2.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	1.0
283316	473.0	114.0
106481510	2.0	0.0
106481511	0.0	0.0
100271003	2.0	5.0
283314	359.0	148.0
100271006	1.0	0.0
283310	45.0	26.0
344758	5.0	0.0
100271001	0.0	0.0
344752	1.0	0.0
728411	335.0	367.0
728410	0.0	0.0
643003	0.0	0.0
643001	0.0	0.0
728419	0.0	0.0
728418	1.0	0.0
91074	2285.0	1303.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	54.0	135.0
285941	0.0	1.0
728405	0.0	0.0
285943	387.0	94.0
728407	221.0	103.0
728402	0.0	2.0
728403	0.0	0.0
643008	52.0	51.0
645668	0.0	1.0
100506658	828.0	2123.0
100506655	17.0	11.0
81849	380.0	132.0
56890	952.0	1059.0
56891	2.0	2.0
100506650	0.0	0.0
81846	3740.0	2086.0
81847	2050.0	2269.0
81848	1230.0	2217.0
56896	0.0	3.0
56897	1949.0	4435.0
81853	1468.0	4104.0
56898	2381.0	1869.0
81855	2856.0	3029.0
56899	603.0	478.0
56892	5100.0	2352.0
56893	2183.0	4612.0
121275	5.0	5.0
121278	1.0	0.0
56894	4908.0	5417.0
81850	0.0	1.0
145249	4.0	8.0
56895	822.0	803.0
81851	0.0	0.0
649137	0.0	4.0
81839	1294.0	2823.0
121274	1734.0	1166.0
121273	22.0	14.0
145264	12.0	21.0
121270	0.0	0.0
145258	52.0	127.0
121268	29.0	43.0
81844	7765.0	4173.0
145259	2.0	2.0
133283	171.0	111.0
375593	20.0	3.0
100506649	86.0	202.0
100506673	0.0	0.0
121260	1591.0	2248.0
145270	786.0	292.0
100506671	1.0	1.0
81875	2070.0	5105.0
81876	7684.0	14682.0
81870	0.0	0.0
81871	0.0	0.0
121256	0.0	0.0
81872	0.0	0.0
81873	900.0	2672.0
387597	94.0	34.0
100506668	638.0	1834.0
160897	1096.0	708.0
649159	1.0	0.0
145282	552.0	902.0
387590	2198.0	7309.0
81856	610.0	2957.0
81857	1603.0	7011.0
100506660	17.0	60.0
81858	1747.0	4808.0
135886	1.0	21.0
147872	2.0	37.0
81889	956.0	2348.0
145200	5.0	9.0
81892	707.0	3985.0
81893	12.0	2.0
81894	1437.0	1834.0
81890	1395.0	1274.0
135892	3.0	3.0
649179	0.0	1.0
100506600	20.0	16.0
613126	15.0	17.0
81887	2220.0	4026.0
81888	550.0	608.0
145216	4.0	4.0
338591	3.0	11.0
649186	0.0	2.0
338596	847.0	251.0
338599	0.0	2.0
169200	1500.0	690.0
145226	7.0	6.0
100506637	120.0	155.0
160857	269.0	44.0
160851	2357.0	1468.0
91227	0.0	0.0
157206	7.0	9.0
100506622	8.0	1.0
100856809	0.0	0.0
338588	0.0	1.0
145241	4.0	4.0
91219	0.0	0.0
650172	0.0	0.0
102724678	1.0	9.0
338579	2.0	3.0
326591	349.0	303.0
255738	11.0	86.0
338567	0.0	0.0
102724668	10.0	9.0
255743	1620.0	4751.0
56829	3534.0	4364.0
326586	0.0	1.0
102724655	1.0	0.0
554250	3.0	3.0
554251	388.0	267.0
338557	178.0	168.0
56832	0.0	0.0
56833	197.0	769.0
56834	1010.0	3012.0
554235	21.0	9.0
554236	5.0	13.0
56849	378.0	198.0
255725	3.0	1.0
56848	676.0	630.0
56852	1243.0	1219.0
56853	25.0	12.0
102724631	0.0	0.0
56850	2225.0	2623.0
56851	1782.0	3169.0
100820829	817.0	336.0
101243555	6.0	0.0
196872	141.0	225.0
8501	735.0	938.0
8502	9051.0	6825.0
8500	3911.0	3738.0
253128	8.0	4.0
664701	306.0	407.0
255783	391.0	700.0
54207	0.0	1.0
54206	3678.0	2669.0
54205	3008.0	8666.0
664709	16.0	31.0
54209	195.0	1202.0
196883	1335.0	500.0
8512	21.0	13.0
8513	13.0	716.0
8510	6.0	3.0
8511	25.0	15.0
54210	0.0	161.0
81831	2201.0	869.0
81832	2.0	71.0
81833	0.0	0.0
54212	0.0	0.0
170261	6.0	5.0
8505	1152.0	1650.0
8506	398.0	356.0
8503	3287.0	15078.0
8504	854.0	1027.0
8509	175.0	164.0
8507	1637.0	5801.0
255758	105.0	178.0
8508	2738.0	4172.0
8520	1861.0	3890.0
8521	4.0	74.0
169270	381.0	228.0
8522	3028.0	2747.0
102724605	0.0	0.0
554282	0.0	18.0
56886	5150.0	6696.0
54221	83.0	12.0
56888	2796.0	4219.0
554279	50.0	85.0
664722	4.0	3.0
56882	6663.0	12699.0
664721	3.0	2.0
255762	1.0	1.0
56884	3.0	0.0
8516	646.0	403.0
8517	249.0	266.0
8514	504.0	715.0
8515	1838.0	317.0
56889	13252.0	18043.0
8518	3019.0	3338.0
8519	2754.0	5952.0
8530	61.0	122.0
326624	103.0	126.0
8531	7383.0	7418.0
326625	1795.0	1952.0
8534	532.0	1099.0
326628	0.0	0.0
8535	1174.0	2482.0
326627	2.0	0.0
8532	48.0	31.0
8533	1755.0	4320.0
8527	3417.0	2214.0
8528	245.0	53.0
8525	2845.0	2334.0
8526	824.0	384.0
8529	2.0	0.0
8541	228.0	486.0
326613	0.0	0.0
8542	1789.0	3454.0
326615	0.0	0.0
8540	1929.0	2875.0
326614	0.0	0.0
8545	6343.0	6804.0
326617	0.0	0.0
8546	3124.0	5835.0
326616	1.0	2.0
8543	2217.0	2778.0
8544	452.0	415.0
253175	0.0	0.0
554300	0.0	0.0
8538	1311.0	666.0
8539	5557.0	6166.0
8536	365.0	168.0
8537	451.0	1374.0
8552	105.0	96.0
8553	13309.0	17859.0
8550	1998.0	2552.0
326603	5.0	7.0
8551	0.0	0.0
8556	1285.0	247.0
326606	0.0	0.0
8557	53.0	34.0
8554	3302.0	2059.0
8555	1940.0	725.0
326607	1.0	1.0
326609	2.0	13.0
255798	1.0	0.0
8549	16.0	27.0
8547	122.0	84.0
8548	1436.0	3545.0
101409261	15.0	2.0
326611	5.0	48.0
8563	1584.0	1230.0
8564	150.0	766.0
8562	3182.0	5760.0
8567	3856.0	3497.0
8568	1024.0	1504.0
8565	2664.0	4167.0
8566	7414.0	6052.0
253152	192.0	43.0
8560	2649.0	9562.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	3690.0	1962.0
8558	2056.0	2141.0
8559	479.0	551.0
8574	2080.0	3377.0
8575	1893.0	3092.0
8572	2175.0	1192.0
8573	3300.0	4369.0
8578	669.0	501.0
8576	1512.0	1789.0
8577	4.0	6.0
554354	0.0	0.0
8570	6561.0	8094.0
123811	1806.0	1710.0
8569	1455.0	1868.0
8585	0.0	0.0
8586	0.0	1.0
101928770	0.0	5.0
8583	0.0	0.0
101928773	9.0	4.0
8587	2.0	1.0
8588	0.0	0.0
101928776	0.0	1.0
8581	114.0	17.0
8582	0.0	1.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	18.0	5.0
101409257	2.0	1.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1080.0	1293.0
8596	0.0	1.0
101928781	19.0	5.0
8594	0.0	0.0
8595	0.0	0.0
101928784	19.0	11.0
8590	2.0	0.0
8591	0.0	0.0
100132066	0.0	16.0
100421113	0.0	0.0
100421114	1.0	1.0
101928790	0.0	0.0
101928795	0.0	1.0
253190	3093.0	695.0
100132073	0.0	0.0
100132074	67.0	380.0
100132079	0.0	1.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	43.0	6.0
