id	c3ed7c7a-b80a-4de2-8dfb-b60bcf336375	1324ee08-213e-44c7-b28a-849d091ce308
170062	0.0	0.0
101928190	0.0	0.0
54899	1093.0	1572.0
6526	2259.0	5357.0
6525	2782.0	2903.0
54898	3088.0	12135.0
6528	14.0	1.0
91828	15.0	10.0
170067	0.0	4.0
6527	64.0	70.0
6529	48.0	123.0
6540	1.0	0.0
64221	422.0	81.0
64220	300.0	1034.0
6542	6941.0	18631.0
64223	2909.0	3501.0
6541	3024.0	4291.0
64222	3371.0	5262.0
390581	1.0	0.0
64225	6368.0	4573.0
6543	59.0	17.0
64224	2423.0	2040.0
105376261	0.0	6.0
6535	1515.0	1085.0
6534	16.0	19.0
6536	462.0	672.0
6539	56.0	66.0
6538	162.0	49.0
64232	0.0	1.0
6551	0.0	0.0
6550	15.0	5.0
64231	1490.0	1268.0
6553	137.0	91.0
91851	4382.0	106.0
64236	789.0	1663.0
6555	0.0	0.0
101928122	0.0	0.0
6554	3.0	0.0
6546	285.0	272.0
6545	56.0	5.0
6548	3954.0	5172.0
6547	9.0	12.0
6549	1532.0	2052.0
6560	3037.0	2988.0
64241	2.0	0.0
64240	8.0	16.0
6561	0.0	0.0
6564	140.0	135.0
6563	432.0	19.0
100421854	20.0	15.0
101928136	9.0	0.0
6566	768.0	1349.0
6565	494.0	66.0
100421859	13.0	3.0
101928138	0.0	0.0
221756	105.0	78.0
6557	31.0	6.0
6556	55.0	187.0
6559	4.0	10.0
91833	1843.0	1674.0
6558	29687.0	14472.0
133083	5.0	7.0
6571	15.0	41.0
101928142	30.0	14.0
100421860	2.0	0.0
6570	2.0	0.0
100421861	0.0	0.0
6573	1391.0	3576.0
6572	0.0	0.0
101928141	6.0	0.0
91875	1389.0	2242.0
6575	3887.0	6102.0
6574	2305.0	5450.0
101928147	0.0	0.0
100421865	6.0	10.0
6576	8267.0	22369.0
221785	1352.0	982.0
245711	21.0	9.0
169044	52.0	224.0
221786	452.0	348.0
6568	0.0	1.0
6567	1561.0	1140.0
91869	1172.0	1455.0
6569	7.0	7.0
6582	0.0	4.0
91860	117.0	70.0
101928153	341.0	97.0
6581	451.0	102.0
101928154	82.0	2.0
6584	1277.0	1358.0
101928151	0.0	1.0
6583	217.0	131.0
6586	8176.0	2955.0
6585	376.0	143.0
101928158	9.0	2.0
91862	2527.0	4379.0
6588	6.0	8.0
6580	7.0	6.0
169026	129.0	295.0
6579	246.0	3.0
6578	1254.0	1624.0
6595	13298.0	6118.0
6594	3512.0	1832.0
30817	313.0	186.0
6597	8233.0	9812.0
6596	2332.0	4053.0
30816	1.0	4.0
30819	1067.0	28.0
6599	7666.0	8415.0
100421767	0.0	1.0
6598	3943.0	4523.0
30818	292.0	130.0
100421768	0.0	0.0
100421769	0.0	0.0
6591	3490.0	3044.0
6590	10718.0	600.0
30820	105.0	13.0
100421774	0.0	1.0
100421776	0.0	0.0
100421779	3.0	5.0
282706	0.0	0.0
255104	3658.0	2429.0
255101	26.0	6.0
54802	1342.0	1161.0
30813	7.0	5.0
30812	1057.0	23.0
54801	981.0	918.0
54800	2807.0	3916.0
30815	4859.0	3981.0
30814	0.0	0.0
54806	612.0	438.0
54805	1271.0	1385.0
30811	1088.0	2809.0
100421771	0.0	0.0
54809	940.0	2076.0
100421784	12.0	5.0
54808	3974.0	3244.0
54807	559.0	534.0
29802	10.0	38.0
29801	1487.0	1142.0
29800	911.0	327.0
101928104	13.0	2.0
29803	7949.0	8750.0
54813	523.0	854.0
54812	2480.0	2590.0
54811	1597.0	1349.0
54810	421.0	66.0
54816	2596.0	1561.0
54815	3849.0	3841.0
54814	450.0	222.0
100421794	0.0	0.0
54819	734.0	1095.0
100421796	139.0	383.0
100421797	0.0	0.0
101928113	22.0	1.0
100421799	0.0	0.0
54820	941.0	1009.0
54823	424.0	343.0
54822	2556.0	2241.0
54821	117.0	328.0
54828	2677.0	3007.0
54827	5.0	1.0
54826	467.0	566.0
54825	17.0	51.0
54829	407.0	22658.0
282756	0.0	0.0
54831	1.0	0.0
54830	54.0	36.0
282754	0.0	0.0
102724473	2.0	0.0
54834	859.0	928.0
54832	3854.0	4694.0
54839	416.0	194.0
54838	5943.0	8572.0
54836	2574.0	5119.0
54842	4726.0	4893.0
54841	987.0	859.0
54840	1391.0	1389.0
54845	7007.0	14732.0
54843	4267.0	5386.0
54849	2315.0	4060.0
54848	607.0	538.0
54847	1607.0	4175.0
100359394	0.0	0.0
100359397	0.0	0.0
100359396	5.0	18.0
255119	1.0	0.0
54853	2128.0	2547.0
54852	790.0	901.0
54851	776.0	556.0
54850	984.0	775.0
54857	31.0	100.0
54856	2323.0	2886.0
54855	2062.0	1845.0
54854	668.0	733.0
54859	1302.0	1059.0
54858	1728.0	997.0
255130	4.0	2.0
54860	0.0	0.0
100134015	21.0	12.0
54863	182.0	544.0
54862	3230.0	2008.0
54861	2806.0	2508.0
54868	1253.0	2734.0
54867	6204.0	9641.0
54866	23.0	32.0
54865	2532.0	2388.0
54869	1742.0	2534.0
255180	0.0	0.0
27249	4543.0	6281.0
27247	2425.0	2798.0
27248	3839.0	4493.0
100431168	1.0	0.0
400360	1.0	5.0
107161163	0.0	0.0
27241	1064.0	1591.0
27242	3246.0	2978.0
27240	106.0	88.0
27245	3435.0	2371.0
400359	0.0	0.0
27246	3196.0	3185.0
27243	5958.0	7079.0
27244	1820.0	968.0
678655	1072.0	763.0
642687	2.0	1.0
282791	6.0	2.0
282790	2.0	0.0
107161154	0.0	1.0
27258	3064.0	2200.0
100431177	0.0	0.0
255193	0.0	0.0
27252	869.0	1288.0
27253	120.0	578.0
27250	36739.0	24640.0
100431173	0.0	0.0
27257	1505.0	2742.0
100431172	0.0	0.0
255189	369.0	557.0
27254	95.0	173.0
282786	0.0	0.0
27255	25.0	29.0
123606	806.0	1099.0
107161144	36.0	29.0
29889	4092.0	4110.0
29888	3974.0	4279.0
103344929	0.0	0.0
29887	589.0	2027.0
103344928	2.0	2.0
107161145	0.0	0.0
27229	963.0	708.0
353500	11.0	119.0
29882	2339.0	2394.0
29881	115.0	159.0
29880	2240.0	3023.0
103344932	6.0	1.0
29886	2973.0	4990.0
282776	0.0	0.0
282775	0.0	0.0
29883	3917.0	1963.0
282770	0.0	0.0
103344930	2.0	2.0
353515	0.0	0.0
27238	1669.0	1925.0
27239	95.0	64.0
29899	725.0	1320.0
27236	2996.0	4799.0
27237	1004.0	1345.0
353513	0.0	0.0
353514	12.0	32.0
353511	239.0	105.0
27230	11790.0	15707.0
29893	170.0	319.0
27231	1.0	0.0
282769	0.0	0.0
29890	5861.0	4656.0
29896	3397.0	3068.0
27235	591.0	861.0
27232	85.0	102.0
29895	21.0	2.0
255167	20.0	14.0
29894	6598.0	9751.0
27233	87.0	29.0
282763	0.0	1.0
27201	13.0	9.0
27202	728.0	1033.0
27200	0.0	2.0
30849	2616.0	3013.0
30851	1298.0	1887.0
30850	1293.0	1305.0
400389	13.0	1.0
29844	1008.0	1828.0
29843	1226.0	2013.0
400385	14.0	4.0
29842	7892.0	1362.0
29841	3601.0	1144.0
30846	7465.0	8614.0
30845	1789.0	1591.0
30848	0.0	1.0
30847	0.0	0.0
30844	3963.0	5285.0
30827	2102.0	1637.0
29855	4474.0	5427.0
123624	5.0	5.0
29851	22.0	50.0
29850	12.0	14.0
30835	241.0	81.0
30834	763.0	1100.0
30837	2232.0	1851.0
30836	5065.0	3869.0
30833	1416.0	1436.0
30832	414.0	276.0
64395	1704.0	2173.0
64397	4907.0	3228.0
64396	0.0	1.0
64399	14.0	90.0
64398	2302.0	2989.0
390634	0.0	1.0
390637	314.0	251.0
389634	5.0	12.0
389633	0.0	0.0
400511	1.0	0.0
389631	0.0	0.0
64393	1997.0	4125.0
389630	0.0	0.0
390643	0.0	1.0
400506	1401.0	1310.0
390649	1.0	0.0
390648	0.0	0.0
389626	2.0	0.0
400500	2.0	5.0
642612	0.0	0.0
160518	887.0	1082.0
341689	0.0	0.0
400508	5.0	9.0
642614	0.0	1.0
389662	8.0	7.0
390610	0.0	10.0
377677	409.0	98.0
390612	6.0	0.0
390616	3.0	0.0
389658	1.0	0.0
389655	30.0	28.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	118.0	258.0
642641	40.0	25.0
389652	0.0	167.0
389649	8.0	24.0
390627	140.0	84.0
389644	10.0	6.0
389643	17.0	3.0
642633	0.0	0.0
642631	0.0	0.0
642636	6.0	0.0
101928085	115.0	143.0
642652	0.0	0.0
375035	5934.0	4506.0
221806	259.0	13.0
338017	2.0	3.0
389677	1066.0	2180.0
389676	4.0	3.0
101928099	77.0	148.0
642663	0.0	0.0
389674	13.0	11.0
389672	35.0	2.0
338002	0.0	0.0
400550	4.0	2.0
338004	0.0	1.0
390688	0.0	0.0
338005	4.0	13.0
389668	354.0	1788.0
375033	1079.0	231.0
341640	298.0	40.0
642659	167.0	94.0
642658	18.0	29.0
221823	0.0	0.0
6610	752.0	595.0
375057	719.0	87.0
390650	0.0	0.0
375056	6342.0	6837.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	1.0
387043	1.0	0.0
6609	2022.0	2685.0
147525	193.0	122.0
6608	1408.0	1576.0
387039	0.0	0.0
387036	24.0	24.0
6601	6811.0	6797.0
6603	12438.0	9400.0
6602	3912.0	5471.0
6605	6293.0	9631.0
6604	2412.0	2376.0
375061	586.0	312.0
6607	259.0	236.0
6606	294.0	280.0
6621	982.0	903.0
6620	7.0	11.0
642683	1.0	0.0
390660	0.0	8.0
390664	0.0	0.0
387032	400.0	304.0
389692	7.0	18.0
390667	4.0	0.0
123591	78.0	77.0
389690	0.0	1.0
6619	1362.0	2163.0
6612	8736.0	12055.0
6611	8178.0	14638.0
6614	314.0	892.0
6613	9819.0	11880.0
6616	32.0	114.0
6615	173.0	409.0
6618	993.0	1333.0
6617	484.0	446.0
6632	2498.0	2528.0
6631	4153.0	5815.0
387066	8212.0	5429.0
387065	0.0	1.0
64319	5022.0	5673.0
64318	1167.0	1066.0
387063	0.0	0.0
245812	918.0	1455.0
54991	473.0	430.0
54996	1652.0	686.0
54995	603.0	482.0
54994	9652.0	17325.0
54993	589.0	587.0
6623	3203.0	2440.0
6622	348.0	140.0
6625	8050.0	7068.0
54998	2687.0	3040.0
6624	5183.0	6512.0
54997	487.0	90.0
6627	1348.0	1291.0
6626	3575.0	2947.0
6629	4566.0	8150.0
6628	9825.0	18701.0
64320	1386.0	1646.0
6641	912.0	1200.0
6640	1997.0	2125.0
64321	296.0	80.0
64324	5311.0	6305.0
6643	4858.0	7951.0
221838	771.0	342.0
6642	10318.0	5610.0
64326	2984.0	4403.0
387055	0.0	0.0
64328	1596.0	2279.0
64327	2836.0	4760.0
221833	1.0	0.0
221830	1559.0	2067.0
6634	6969.0	7955.0
6633	9552.0	6363.0
6636	2721.0	4182.0
6635	2207.0	3595.0
6638	3289.0	2969.0
6637	1710.0	2563.0
101928062	2.0	5.0
6650	1318.0	1250.0
64333	185.0	184.0
6652	3394.0	3822.0
64332	884.0	835.0
6651	18151.0	23678.0
6654	2898.0	2679.0
100421943	0.0	0.0
6653	7080.0	7309.0
387082	0.0	1.0
102724536	59.0	4.0
78987	1693.0	1407.0
78986	5.0	7.0
78989	40.0	14.0
6645	1884.0	2008.0
78988	2411.0	2057.0
6644	0.0	0.0
6647	13904.0	21180.0
6646	1944.0	4240.0
6649	3373.0	272.0
91949	2145.0	2236.0
6648	15538.0	7864.0
91947	1514.0	978.0
91948	9.0	1.0
64342	1686.0	2223.0
6661	0.0	0.0
6660	221.0	45.0
245806	8.0	2.0
6663	0.0	0.0
64344	311.0	8.0
4000	21607.0	25919.0
4001	1811.0	4744.0
6662	7434.0	1794.0
64343	1265.0	1103.0
91942	972.0	1095.0
6665	224.0	25.0
6664	94.0	328.0
101928079	74.0	94.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	0.0
196549	10.0	13.0
6656	0.0	0.0
6655	2957.0	2686.0
6658	8.0	40.0
6657	87.0	13.0
6659	8482.0	14013.0
196541	1.0	0.0
91937	10.0	24.0
6670	7695.0	11258.0
6672	3662.0	2867.0
6671	533.0	670.0
4010	4128.0	6050.0
6674	542.0	1284.0
4012	3204.0	7204.0
91975	350.0	226.0
6676	462.0	1365.0
4013	3004.0	2191.0
101928001	0.0	0.0
6675	4162.0	5297.0
4014	1.0	0.0
64359	2224.0	3580.0
221883	6.0	26.0
100271927	11.0	6.0
102724515	19.0	18.0
196513	1231.0	1107.0
4004	6.0	2.0
6667	8463.0	8433.0
4005	1611.0	685.0
6666	2156.0	3876.0
4007	458.0	442.0
6668	2519.0	2249.0
91966	1231.0	1746.0
4008	1000.0	2267.0
4009	8.0	13.0
6683	966.0	1698.0
4023	16685.0	607.0
100421975	0.0	2.0
6687	3724.0	3920.0
4025	23.0	1.0
100271918	0.0	2.0
101928017	29.0	7.0
78990	205.0	349.0
78992	2565.0	3626.0
78991	731.0	908.0
78994	1664.0	1553.0
78996	1268.0	1271.0
78995	201.0	245.0
196527	6958.0	7174.0
78998	552.0	1275.0
78997	7.0	6.0
196528	1846.0	2457.0
4015	1424.0	14592.0
6678	46548.0	758383.0
6677	0.0	0.0
4016	1168.0	3980.0
78999	457.0	483.0
4017	2180.0	18488.0
4018	0.0	1.0
6692	12791.0	16715.0
6691	11.0	1.0
101928022	2.0	0.0
6694	0.0	0.0
64375	665.0	828.0
64374	4885.0	15599.0
6693	274.0	308.0
4033	243.0	105.0
6696	2106.0	24977.0
64377	110.0	197.0
4034	715.0	760.0
64376	1596.0	1811.0
6695	819.0	7482.0
4035	29807.0	45783.0
6698	57.0	0.0
4036	2602.0	2317.0
6697	3063.0	6734.0
6690	8.0	24.0
4026	9202.0	6986.0
6689	45.0	41.0
6688	416.0	700.0
4040	3154.0	2319.0
4041	7034.0	2514.0
64386	246.0	314.0
4043	7811.0	8680.0
64388	382.0	145.0
4045	217.0	428.0
4046	4211.0	3171.0
4047	4059.0	4485.0
221895	685.0	797.0
4037	2515.0	2360.0
91978	118.0	52.0
4038	609.0	349.0
6699	97.0	3.0
91977	41.0	41.0
196500	16.0	45.0
101928040	2.0	3.0
4051	248.0	114.0
54908	453.0	639.0
4052	2554.0	2292.0
4053	20238.0	8445.0
54906	2481.0	3624.0
4054	8092.0	6798.0
4055	5216.0	6071.0
4056	3.0	0.0
4057	33409.0	1019.0
4058	40.0	4.0
29945	1259.0	954.0
255220	0.0	0.0
29944	55.0	7.0
29943	17.0	33.0
29942	4.0	14.0
29949	34.0	87.0
29948	1003.0	1893.0
29947	0.0	0.0
29946	1814.0	3048.0
4050	218.0	200.0
29941	998.0	196.0
29940	1281.0	2691.0
4048	7035.0	5351.0
4049	27.0	30.0
54910	4532.0	9148.0
54916	1155.0	959.0
54915	5905.0	10470.0
54914	2050.0	2668.0
54913	1234.0	1970.0
4062	30.0	92.0
4063	92.0	73.0
54919	2172.0	3813.0
54918	6947.0	10799.0
4064	205.0	237.0
4065	896.0	184.0
4066	186.0	88.0
4067	1964.0	1106.0
4068	74.0	97.0
4069	1643.0	3875.0
29956	16207.0	32583.0
255231	151.0	163.0
29954	1108.0	1041.0
29953	55.0	2.0
29959	6266.0	12445.0
29958	156.0	101.0
4060	13377.0	80841.0
29957	2305.0	4788.0
4061	30597.0	77324.0
29952	6559.0	11701.0
29951	124.0	33.0
29950	958.0	1599.0
4059	23038.0	25264.0
54923	59.0	52.0
54922	1414.0	395.0
54921	6765.0	7781.0
54920	727.0	1041.0
54927	2895.0	4144.0
54926	4312.0	4745.0
54925	111.0	166.0
4074	4433.0	6509.0
54929	1265.0	1266.0
29929	763.0	1739.0
54928	10345.0	36312.0
4076	19835.0	29047.0
29928	1472.0	1751.0
4077	14888.0	17172.0
29923	2517.0	3933.0
29922	574.0	913.0
29920	2763.0	4136.0
29927	19716.0	32813.0
29926	2401.0	5013.0
4070	41571.0	39681.0
4071	20062.0	12280.0
29925	1226.0	1247.0
29924	4985.0	7349.0
4072	13334.0	19235.0
54930	2263.0	1891.0
54934	2078.0	2774.0
54933	267.0	301.0
54932	491.0	274.0
54931	1634.0	1925.0
54938	253.0	339.0
54937	11.0	13.0
54936	1960.0	2969.0
54935	1548.0	1913.0
4084	1247.0	1363.0
4085	673.0	1992.0
4086	1610.0	1633.0
54939	2369.0	3321.0
4087	5429.0	5676.0
4088	3498.0	2293.0
4089	4541.0	3144.0
29934	4572.0	5747.0
29933	74.0	90.0
282809	1331.0	2003.0
282808	5.0	2.0
29937	4719.0	6596.0
4081	509.0	103.0
4082	10245.0	18391.0
29935	0.0	0.0
282801	0.0	0.0
54941	621.0	231.0
29930	1.0	0.0
54940	7352.0	7751.0
54944	100.0	114.0
54943	129.0	119.0
54942	1213.0	1065.0
54949	785.0	1112.0
54948	2080.0	1792.0
54947	2347.0	828.0
255208	0.0	0.0
54946	4098.0	3543.0
29909	40.0	30.0
29907	53.0	44.0
4097	1717.0	2669.0
29906	5.0	16.0
4099	173.0	479.0
29901	445.0	691.0
4090	3658.0	6122.0
4091	437.0	285.0
4092	1081.0	2100.0
29904	4061.0	2389.0
4093	258.0	180.0
29903	835.0	1008.0
4094	2407.0	1288.0
29902	393.0	460.0
54952	1211.0	1438.0
54951	454.0	801.0
102724594	0.0	0.0
54956	1070.0	697.0
54955	1337.0	1285.0
54954	827.0	1444.0
100271893	1.0	0.0
54953	2315.0	2740.0
196472	2.0	7.0
196477	0.0	0.0
54959	26.0	33.0
54958	182.0	171.0
196475	29.0	3.0
54957	683.0	903.0
29919	1065.0	1204.0
255275	6.0	7.0
29911	2375.0	1229.0
29916	1680.0	2552.0
29915	853.0	1463.0
29914	2280.0	3360.0
54963	1772.0	2404.0
100271884	0.0	0.0
54962	327.0	443.0
54961	3770.0	3981.0
54960	1256.0	952.0
54967	0.0	0.0
54965	2950.0	6557.0
196483	560.0	769.0
54964	488.0	537.0
54969	1189.0	1190.0
54968	2004.0	5301.0
54970	1241.0	832.0
255239	180.0	6.0
54974	922.0	559.0
100271873	0.0	1.0
54973	3895.0	3124.0
54972	4611.0	13158.0
54971	736.0	599.0
100271874	18.0	23.0
54978	4292.0	8105.0
54977	2276.0	1661.0
54976	2585.0	4868.0
100271871	25.0	2.0
100271870	0.0	0.0
54979	330.0	1707.0
255252	1324.0	1065.0
54981	1620.0	1443.0
54980	610.0	601.0
54985	2520.0	3966.0
54984	452.0	100.0
102724560	45.0	49.0
54982	2594.0	3438.0
54989	1624.0	1288.0
196463	6663.0	16937.0
54988	275.0	94.0
54987	2461.0	1986.0
54986	155.0	203.0
642569	0.0	0.0
642580	5.0	1.0
642585	4.0	11.0
642592	2.0	6.0
642597	2.0	0.0
27348	1891.0	3052.0
27349	948.0	855.0
27346	2033.0	4221.0
27347	2548.0	2789.0
27340	2165.0	3054.0
27341	3621.0	4096.0
27344	704.0	1070.0
27345	310.0	689.0
27342	369.0	343.0
400456	139.0	22.0
27343	1810.0	1209.0
642587	4666.0	265.0
282890	220.0	105.0
100124541	0.0	0.0
400451	3863.0	4073.0
27351	1790.0	1191.0
27352	4068.0	4747.0
27350	2465.0	1008.0
100124540	0.0	0.0
338091	0.0	0.0
338094	14.0	11.0
100124537	2.0	0.0
100124536	2.0	0.0
100124535	0.0	0.0
100124534	2.0	0.0
29989	137.0	7.0
338099	24.0	78.0
27327	2714.0	1981.0
29988	1076.0	1605.0
27324	435.0	312.0
100124539	0.0	0.0
29986	65.0	46.0
100124538	0.0	0.0
27328	55.0	1.0
27329	0.0	5.0
29980	391.0	865.0
29985	782.0	1165.0
29984	1749.0	2539.0
27320	0.0	2.0
29982	1823.0	1423.0
29999	7.0	1.0
27338	471.0	1717.0
29998	660.0	579.0
27335	13662.0	11980.0
27336	6544.0	5864.0
29997	47393.0	7523.0
390601	28.0	96.0
27339	9516.0	10577.0
29992	101.0	279.0
27330	350.0	42.0
29991	2.0	16.0
29990	108.0	52.0
27333	2535.0	3453.0
29995	2992.0	4595.0
27334	38.0	86.0
29994	2144.0	1657.0
27332	7530.0	7502.0
29993	117.0	147.0
27304	997.0	1338.0
29967	1159.0	2942.0
377630	0.0	0.0
29966	1454.0	2108.0
29965	2158.0	1813.0
27302	0.0	3.0
27303	1678.0	960.0
100124516	0.0	0.0
27309	1951.0	1543.0
29969	1837.0	2007.0
27306	92.0	240.0
29968	562.0	280.0
102388891	5.0	0.0
389616	0.0	0.0
27300	1453.0	2087.0
27301	2842.0	4985.0
389611	0.0	0.0
389610	8.0	20.0
29960	2424.0	2890.0
30968	4399.0	4275.0
389618	0.0	0.0
27315	3290.0	4126.0
29978	3673.0	3706.0
27316	13269.0	10257.0
27314	4178.0	8058.0
338069	1.0	7.0
27319	207.0	53.0
29979	8840.0	11759.0
29970	98.0	47.0
29974	0.0	2.0
54901	1118.0	1381.0
54900	49.0	56.0
54905	1.0	1.0
54904	5553.0	8010.0
54903	981.0	1005.0
54902	4860.0	5842.0
503519	0.0	0.0
100288687	0.0	0.0
202374	345.0	37.0
442038	9.0	0.0
253959	1062.0	1440.0
100132803	6.0	1.0
100132808	0.0	0.0
100616299	0.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	2.0	1.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	8.0	19.0
100132815	429.0	163.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	0.0
100288667	0.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	1.0	0.0
100616285	2.0	2.0
100616282	0.0	0.0
100616283	6.0	4.0
100288661	0.0	3.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	133.0	231.0
503543	5.0	3.0
100616290	0.0	0.0
503542	75.0	177.0
253933	0.0	1.0
253935	15.0	0.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	0.0	0.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	2.0	4.0
253943	6527.0	16755.0
6708	18.0	10.0
6707	330.0	9.0
6709	18211.0	20729.0
100132841	0.0	0.0
6700	78.0	0.0
6702	0.0	0.0
6701	4.0	0.0
6704	40.0	0.0
6703	33.0	0.0
6706	3.0	0.0
6705	4.0	3.0
6720	12933.0	62023.0
6719	0.0	1.0
6718	5.0	9.0
167465	159.0	111.0
6711	27434.0	10104.0
6710	146.0	94.0
102467077	0.0	0.0
6713	6950.0	15047.0
6712	5169.0	7772.0
102467075	0.0	1.0
6715	871.0	1198.0
102467074	0.0	0.0
6714	3284.0	7826.0
6717	4044.0	5790.0
6716	10.0	4.0
6731	7005.0	9116.0
6730	6433.0	6055.0
442013	10.0	17.0
6729	3677.0	4988.0
503583	0.0	0.0
100132863	3.0	6.0
253970	2.0	0.0
6722	3958.0	3643.0
6721	8610.0	9044.0
503582	0.0	0.0
6723	2923.0	4637.0
6726	7036.0	14046.0
6725	248.0	248.0
6728	1253.0	1581.0
6727	14550.0	12269.0
6742	3079.0	3551.0
6741	5947.0	4853.0
100288613	0.0	1.0
503569	38.0	52.0
253986	12.0	13.0
100132871	0.0	0.0
253980	744.0	887.0
442006	0.0	1.0
253982	124.0	59.0
6733	3047.0	3983.0
6732	2289.0	3951.0
6734	8925.0	10919.0
6737	1479.0	1162.0
6736	0.0	0.0
6738	1812.0	3209.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	2634.0	3210.0
100616226	0.0	0.0
100616227	0.0	0.0
64432	1773.0	1076.0
6751	59.0	12.0
100616224	0.0	0.0
64431	1677.0	2595.0
6750	0.0	0.0
100129227	2.0	1.0
100616225	0.0	0.0
64434	990.0	752.0
100616222	0.0	0.0
6753	10.0	6.0
6752	665.0	1697.0
100129229	1.0	0.0
100616223	0.0	0.0
64433	4.0	1.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	2.0	3.0
6744	6432.0	5646.0
6746	18190.0	23197.0
6745	9463.0	15794.0
6748	6949.0	10431.0
6747	10037.0	14598.0
6749	14427.0	12794.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	4757.0	5315.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	3.0	6.0
6764	5546.0	3928.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	2.0	0.0
100616212	0.0	0.0
64446	2.0	0.0
100616210	5.0	2.0
6755	0.0	0.0
100129213	0.0	0.0
6754	0.0	0.0
6757	0.0	0.0
6756	11.0	14.0
6759	0.0	0.0
6758	1.0	0.0
100616219	0.0	0.0
100616206	0.0	1.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	45.0	19.0
100616205	0.0	0.0
6773	4119.0	6987.0
4110	6.0	0.0
100616202	0.0	0.0
6772	7925.0	29468.0
4111	0.0	1.0
100616203	0.0	0.0
6775	213.0	147.0
4112	0.0	0.0
4113	0.0	0.0
6774	15320.0	20742.0
100616201	0.0	0.0
346171	349.0	75.0
100048912	9.0	48.0
4103	12.0	0.0
4104	0.0	0.0
100129201	0.0	0.0
6768	8349.0	7295.0
4105	3.0	1.0
6767	22938.0	14707.0
4106	0.0	0.0
4107	3.0	2.0
4108	0.0	0.0
6769	202.0	37.0
4109	0.0	0.0
100616209	0.0	0.0
6780	8449.0	12274.0
6782	1393.0	4716.0
6781	655.0	1128.0
4121	2857.0	7150.0
100048924	3.0	1.0
6783	2.0	3.0
4122	2779.0	1446.0
4123	1926.0	1304.0
6786	5649.0	3911.0
4124	1993.0	5008.0
6785	97.0	142.0
100048922	0.0	0.0
100048923	1.0	0.0
6777	6733.0	5867.0
4114	0.0	0.0
4115	4.0	19.0
6776	6090.0	3253.0
6779	0.0	0.0
4116	1602.0	1586.0
4117	59.0	95.0
6778	14640.0	15081.0
4118	135.0	28.0
6791	0.0	1.0
6790	916.0	2484.0
6793	1794.0	2485.0
4130	1298.0	3161.0
6792	951.0	1715.0
346157	283.0	103.0
4131	2694.0	3761.0
6795	42.0	27.0
100616268	0.0	0.0
4133	1154.0	316.0
6794	2927.0	2388.0
100616269	4.0	0.0
4134	13860.0	15116.0
64478	454.0	459.0
100616266	0.0	0.0
4135	378.0	206.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	0.0	4.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	3221.0	8829.0
4125	4154.0	5200.0
4126	4714.0	8624.0
6787	1039.0	942.0
6789	1966.0	2592.0
4128	3763.0	174.0
4129	7460.0	847.0
4140	3307.0	3168.0
4141	4167.0	6727.0
100616259	0.0	0.0
4142	5.0	0.0
4143	57.0	7.0
4144	9461.0	13431.0
100616258	0.0	0.0
4145	206.0	89.0
4146	21.0	8.0
100616256	1.0	0.0
100616253	0.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	57.0	23.0
4137	4315.0	8087.0
4139	453.0	303.0
4150	3415.0	5467.0
4151	2268.0	4684.0
64493	81.0	60.0
4152	3340.0	1882.0
100616248	0.0	0.0
4153	0.0	0.0
100616249	8.0	16.0
4154	7524.0	7312.0
348793	746.0	1170.0
100616246	0.0	0.0
4155	2269.0	837.0
100616247	0.0	1.0
100616244	0.0	0.0
64499	165.0	554.0
4157	194.0	365.0
100616245	0.0	0.0
100616242	0.0	0.0
100616243	0.0	0.0
100616241	0.0	0.0
4147	12621.0	1957.0
4148	95.0	982.0
4149	4230.0	5161.0
4161	1.0	1.0
100616239	0.0	0.0
4162	9283.0	5727.0
4163	2137.0	907.0
100616237	0.0	0.0
100616235	0.0	0.0
4166	15.0	392.0
100616236	0.0	0.0
100616233	0.0	0.0
4168	8.0	3.0
100616231	0.0	0.0
100616232	0.0	0.0
100616230	0.0	0.0
4160	0.0	3.0
100288695	0.0	0.0
100288690	58.0	37.0
