id	57b2e9d8-ddae-4457-9959-0d911288e8dc	4dddb0ad-1c56-4100-9f5e-a0e9722a12f9
200010	29.0	15.0
1756	2219.0	471.0
1755	68.0	2.0
1750	4.0	1.0
1759	2928.0	208.0
1758	0.0	9.0
1757	233.0	136.0
1770	114.0	7.0
200014	2136.0	3522.0
1767	108.0	21.0
1763	125.0	413.0
1762	1253.0	1362.0
1761	0.0	1.0
1760	2172.0	1622.0
1769	2.0	5.0
1768	58.0	4.0
153478	491.0	1240.0
1781	3861.0	7001.0
1780	158.0	12.0
200025	2.0	3.0
1778	17739.0	32892.0
1777	3647.0	3576.0
1776	610.0	36.0
1775	28.0	11.0
1774	1327.0	1244.0
1773	801.0	551.0
200030	258.0	191.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	1.0	0.0
1791	0.0	0.0
442195	8.0	0.0
200035	209.0	58.0
442197	46.0	479.0
1789	154.0	413.0
442189	0.0	0.0
1788	1512.0	2664.0
1787	212.0	165.0
1786	3101.0	7345.0
1785	5725.0	6513.0
1783	3135.0	3739.0
1798	2134.0	2549.0
1797	782.0	891.0
1796	2473.0	617.0
1795	206.0	530.0
1794	2806.0	2271.0
1793	3919.0	1982.0
101180976	2.0	10.0
493753	1241.0	962.0
550112	406.0	283.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	1.0	0.0
503635	0.0	0.0
503638	41.0	29.0
503637	0.0	0.0
10536	2881.0	636.0
503643	3.0	0.0
10535	839.0	1740.0
100287472	0.0	4.0
10538	372.0	1632.0
503645	29.0	6.0
10537	91.0	1334.0
100287470	0.0	0.0
10539	2071.0	2324.0
503641	0.0	0.0
503640	2.0	2.0
100873677	0.0	0.0
100873676	1.0	1.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3411.0	2908.0
493987	4.0	5.0
10534	870.0	801.0
100873679	0.0	0.0
10533	2551.0	1659.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	0.0	0.0
10549	3886.0	5266.0
503634	0.0	0.0
10548	294.0	423.0
503633	0.0	0.0
503630	1.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5067.0	4104.0
10541	9356.0	10149.0
100873664	0.0	0.0
10540	7776.0	5210.0
100873663	0.0	0.0
10542	2616.0	1920.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	1823.0	762.0
100873667	0.0	0.0
100873691	0.0	1.0
100131608	0.0	0.0
100131609	2.0	2.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	3.0	2.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	3432.0	3508.0
10513	1825.0	2267.0
10516	11396.0	5885.0
10518	499.0	133.0
10517	6.0	2.0
10519	4444.0	2028.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	96.0	100.0
100131616	0.0	0.0
10512	6813.0	4987.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	1.0
100287441	0.0	0.0
503648	0.0	0.0
10525	4423.0	11028.0
58503	90.0	0.0
10524	1666.0	1229.0
58505	3132.0	4240.0
10527	4094.0	5947.0
58504	635.0	243.0
10526	2143.0	3126.0
10529	1602.0	2420.0
10528	4415.0	5543.0
58500	534.0	716.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	4.0	0.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	20063.0	13977.0
10520	568.0	817.0
58506	3982.0	4215.0
10523	1914.0	3054.0
58509	1097.0	1395.0
58508	2665.0	5246.0
10522	2391.0	1459.0
100033398	1.0	2.0
100131629	0.0	0.0
100873689	1.0	0.0
442361	0.0	0.0
58513	1845.0	2082.0
58516	915.0	1878.0
58510	0.0	0.0
58512	26.0	28.0
58511	376.0	1.0
58517	3815.0	5575.0
105371564	4.0	3.0
100131638	0.0	0.0
58525	2994.0	3959.0
58524	130.0	17.0
10505	674.0	616.0
58527	1061.0	2262.0
58526	2223.0	1554.0
10507	1094.0	3976.0
100131641	0.0	0.0
10509	2903.0	2519.0
58529	227.0	15.0
58528	1865.0	1785.0
10501	1194.0	457.0
10500	774.0	170.0
58530	0.0	0.0
442384	0.0	0.0
58538	12.0	3.0
58531	0.0	0.0
58533	3471.0	5061.0
100131656	0.0	5.0
100287404	0.0	0.0
100131661	2.0	1.0
503694	0.0	0.0
503693	101.0	12.0
493913	0.0	0.0
493911	144.0	97.0
751599	0.0	0.0
285033	179.0	130.0
100128017	0.0	0.0
442320	0.0	1.0
116412	121.0	82.0
442317	0.0	0.0
442318	0.0	0.0
442319	21.0	74.0
493901	0.0	0.0
100128015	0.0	1.0
100128010	6.0	11.0
493900	55.0	17.0
100128012	1.0	2.0
100128011	0.0	0.0
285045	2.0	0.0
442304	5.0	1.0
442308	1.0	3.0
285051	5.0	1.0
10590	322.0	0.0
10592	784.0	2647.0
10591	1092.0	1053.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	12491.0	13920.0
100873611	0.0	0.0
10595	13.0	1.0
10598	4397.0	7014.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	1.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	7.0	10.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	39.0	122.0
10570	109.0	49.0
116447	1471.0	1398.0
116449	22.0	35.0
116448	1.0	10.0
10579	2851.0	1120.0
100873639	0.0	0.0
100873638	9.0	12.0
10572	2604.0	479.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	9836.0	11396.0
100873631	0.0	0.0
10573	2801.0	1711.0
100873630	0.0	0.0
10576	4928.0	6237.0
100873637	0.0	0.0
10575	7749.0	9525.0
100873636	0.0	0.0
10578	446.0	948.0
100873635	0.0	0.0
10577	21933.0	15353.0
100873634	0.0	0.0
10581	6834.0	3055.0
10580	19036.0	4465.0
116437	2.0	0.0
100873629	0.0	0.0
116441	1404.0	309.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	66.0	103.0
116442	28.0	67.0
116444	11.0	7.0
128414	9.0	4.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2061.0	1401.0
100873620	0.0	0.0
10584	3.0	5.0
10587	1370.0	813.0
100873626	0.0	0.0
10586	3.0	1.0
100873625	0.0	0.0
10589	3740.0	4488.0
100873624	0.0	0.0
10588	152.0	130.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	127.0	3.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	1.0
10558	1818.0	3147.0
10557	689.0	609.0
10559	808.0	489.0
10550	11647.0	13311.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	5553.0	10998.0
100873653	0.0	0.0
10551	2213.0	1332.0
100873652	0.0	0.0
10554	3967.0	3924.0
100873659	0.0	0.0
10553	1705.0	2746.0
128408	0.0	1.0
100873658	0.0	0.0
10556	1134.0	1052.0
100873657	0.0	0.0
10555	15777.0	4986.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	1.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	65.0	13.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	1.0	0.0
102466725	0.0	0.0
102466724	0.0	1.0
10569	2621.0	1651.0
100287482	32.0	152.0
100287483	0.0	0.0
10568	2300.0	44244.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1675.0	9512.0
100873644	0.0	0.0
10560	658.0	1286.0
100873643	0.0	0.0
10563	8.0	3568.0
100873642	0.0	0.0
10562	3879.0	880.0
100873641	0.0	0.0
10565	2034.0	3621.0
100873648	0.0	0.0
10564	1724.0	4622.0
100873647	0.0	0.0
10567	4214.0	4019.0
100873646	0.0	0.0
10566	51.0	46.0
100873645	0.0	0.0
102466734	0.0	1.0
102466733	0.0	0.0
102466732	1.0	0.0
102466731	1.0	0.0
116369	30.0	22.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	12.0	158.0
574036	141.0	23.0
574038	0.0	0.0
83479	654.0	458.0
116379	93.0	167.0
100128092	1.0	4.0
83478	1023.0	438.0
83473	224.0	110.0
83475	502.0	569.0
100128098	2.0	10.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	282.0	53.0
102466741	4.0	2.0
102466740	0.0	0.0
128346	4249.0	1168.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	5630.0	168.0
100128083	4.0	2.0
83468	1477.0	915.0
100128081	20.0	2.0
83461	247.0	732.0
128338	4808.0	2601.0
83464	1280.0	653.0
83463	326.0	473.0
83460	43.0	64.0
100189028	4.0	6.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	0.0
153339	2915.0	3648.0
116349	169.0	197.0
102466759	0.0	1.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	167.0	20.0
346562	0.0	0.0
647415	0.0	21.0
128322	0.0	0.0
1809	12494.0	6491.0
116337	0.0	1.0
153328	58.0	4.0
1800	19.0	5.0
100128061	0.0	2.0
100128060	44.0	83.0
100128062	0.0	0.0
1808	10388.0	3401.0
83483	14484.0	3394.0
1807	34.0	6.0
1806	1999.0	3768.0
1805	45584.0	559.0
83480	517.0	908.0
1804	258.0	2.0
1803	1335.0	511.0
1802	998.0	1961.0
83482	2.0	4.0
1801	996.0	597.0
83481	523.0	776.0
131965	444.0	661.0
1811	32.0	0.0
1810	2202.0	3559.0
143941	43.0	21.0
1819	1439.0	1101.0
1818	0.0	1.0
1817	1.0	0.0
1816	0.0	5.0
1815	25.0	15.0
100128054	1.0	0.0
1814	0.0	0.0
285084	34.0	0.0
1813	130.0	2.0
1812	11.0	27.0
100128055	0.0	1.0
647436	13.0	13.0
128387	772.0	413.0
131973	1.0	0.0
1822	11146.0	9154.0
1821	10.0	41.0
1820	634.0	337.0
100128041	0.0	0.0
1829	3538.0	8488.0
1828	98.0	500.0
1827	3877.0	2090.0
285093	6.0	3.0
1826	43.0	0.0
100128043	0.0	0.0
1825	878.0	619.0
100128042	0.0	0.0
1824	2014.0	10224.0
1823	27.0	28.0
100128044	0.0	1.0
407977	17.0	3.0
407975	28.0	24.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	3.0	39.0
1832	8225.0	18350.0
1831	13514.0	2742.0
1830	962.0	1336.0
574016	6.0	71.0
100128036	0.0	0.0
1839	723.0	615.0
1838	1552.0	2026.0
346528	2.0	0.0
1837	899.0	667.0
1836	1796.0	1032.0
346525	0.0	0.0
1834	0.0	2.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	323.0	355.0
1843	32309.0	1686.0
1842	4987.0	280.0
1841	1247.0	1025.0
1840	2094.0	124.0
574028	1.0	12.0
574029	9.0	0.0
100128025	18.0	37.0
1849	1941.0	1718.0
346517	0.0	0.0
1848	6478.0	1882.0
1847	954.0	756.0
100128020	0.0	0.0
1846	2053.0	3182.0
100128023	0.0	3.0
1845	5207.0	5421.0
153396	364.0	525.0
1855	2699.0	2329.0
1854	2106.0	1685.0
100131671	0.0	0.0
1852	24.0	27.0
1850	500.0	546.0
100131678	0.0	0.0
1859	2449.0	2683.0
1857	3762.0	5808.0
1856	1501.0	1092.0
724068	0.0	0.0
724067	0.0	0.0
202781	395.0	369.0
1861	2158.0	2667.0
100131688	0.0	0.0
1869	498.0	952.0
724094	0.0	0.0
1880	1016.0	611.0
1877	1521.0	790.0
100131691	91.0	72.0
1876	522.0	632.0
1875	245.0	512.0
83417	0.0	1.0
100131693	3.0	12.0
100327036	1.0	0.0
83416	112.0	272.0
200132	44.0	50.0
1874	2949.0	2930.0
1872	0.0	3.0
1871	638.0	2446.0
1870	200.0	706.0
1879	3353.0	208.0
724087	1.0	6.0
1891	10227.0	3296.0
1890	5433.0	16194.0
83401	68.0	5.0
1889	15960.0	5486.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	1185.0	69.0
58472	2885.0	3361.0
200149	2.0	0.0
58475	4632.0	1982.0
724038	0.0	0.0
83439	3729.0	961.0
1896	461.0	637.0
58477	2793.0	4457.0
58476	1388.0	3553.0
1894	470.0	1924.0
1893	8199.0	2332.0
1892	10341.0	4984.0
58478	1350.0	1997.0
200150	45.0	0.0
724022	0.0	0.0
58484	656.0	192.0
724026	1.0	0.0
58483	0.0	3.0
724025	0.0	0.0
165324	1199.0	1221.0
724024	0.0	0.0
58486	1559.0	1510.0
58485	4569.0	3145.0
724023	0.0	0.0
58480	2255.0	1256.0
724029	3.0	2.0
200159	3.0	4.0
724028	0.0	0.0
724027	0.0	0.0
58488	1108.0	895.0
58487	1582.0	2709.0
200162	188.0	5.0
58489	464.0	372.0
58495	183.0	202.0
724059	0.0	0.0
58494	2688.0	309.0
58497	1288.0	2319.0
58496	169.0	100.0
58491	562.0	729.0
58490	1383.0	2096.0
58493	1275.0	1797.0
58492	195.0	426.0
58499	989.0	2503.0
58498	345.0	0.0
200172	16.0	23.0
83451	1342.0	4135.0
83450	292.0	56.0
83452	541.0	458.0
153364	285.0	288.0
83448	488.0	702.0
200186	2750.0	2634.0
83447	0.0	0.0
200185	943.0	948.0
83449	112.0	39.0
83444	165.0	144.0
83443	4060.0	2435.0
83446	0.0	1.0
83445	30.0	2.0
83440	2949.0	3592.0
83442	24848.0	11014.0
114984	1053.0	592.0
114987	235.0	395.0
391603	0.0	0.0
10657	7109.0	8443.0
126969	426.0	986.0
10656	629.0	128.0
10659	4450.0	1578.0
10658	4518.0	5053.0
114990	2799.0	1577.0
114991	914.0	2722.0
10651	1304.0	1139.0
10650	129.0	96.0
10653	9732.0	15729.0
10652	5055.0	8272.0
342667	7731.0	13674.0
10655	265.0	3.0
643812	0.0	0.0
342666	10.0	3.0
10654	3138.0	2131.0
136306	88.0	89.0
126961	0.0	1.0
10668	644.0	470.0
10667	829.0	360.0
643827	34.0	17.0
10669	914.0	448.0
10660	0.0	2.0
10661	6.0	9.0
731220	96.0	35.0
138971	0.0	0.0
10664	2676.0	2522.0
10663	193.0	1149.0
10666	78.0	422.0
731223	16.0	14.0
10665	0.0	1.0
136319	5868.0	9491.0
163933	127.0	13.0
317691	0.0	0.0
339005	199.0	57.0
10635	214.0	938.0
10634	3042.0	1161.0
10637	10.0	2.0
10636	913.0	759.0
10638	0.0	0.0
114971	1007.0	784.0
10631	14830.0	19747.0
643836	892.0	844.0
10630	1643.0	1270.0
643837	822.0	309.0
10633	263.0	25.0
643834	1.0	0.0
10632	7063.0	6107.0
100124394	0.0	0.0
10645	4773.0	3646.0
10648	0.0	0.0
10647	2272.0	0.0
148304	226.0	165.0
114960	0.0	4.0
10640	1976.0	3231.0
136332	29.0	20.0
10642	2.0	24.0
643847	1.0	0.0
10641	960.0	714.0
10644	388.0	1112.0
10643	5.0	612.0
317671	76.0	39.0
643862	0.0	0.0
391642	0.0	0.0
10609	1360.0	678.0
391647	2.0	4.0
10613	2659.0	2835.0
10612	857.0	272.0
10615	480.0	1373.0
10614	2661.0	2195.0
10617	1725.0	1956.0
401525	0.0	0.0
10616	4594.0	5042.0
10618	14030.0	13295.0
643854	5.0	8.0
643853	45.0	150.0
643859	0.0	0.0
10611	3941.0	3707.0
10610	1503.0	431.0
643872	2.0	1.0
643873	169.0	84.0
643870	7.0	13.0
317684	0.0	1.0
391655	1.0	0.0
391657	0.0	0.0
391656	2.0	1.0
317687	3.0	1.0
10623	1390.0	1331.0
10626	781.0	2041.0
10625	4710.0	8732.0
10628	114435.0	21018.0
10627	15711.0	9804.0
10629	650.0	397.0
342618	3.0	1.0
643865	0.0	0.0
643866	316.0	163.0
10620	240.0	192.0
10622	145.0	125.0
10621	546.0	1046.0
101954275	0.0	0.0
101954276	0.0	1.0
643880	0.0	0.0
101954273	9.0	4.0
643884	0.0	0.0
101954277	1.0	1.0
101954278	8.0	7.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	91.0	28.0
83606	5365.0	5617.0
101954271	0.0	1.0
83605	4152.0	4200.0
101954272	3.0	1.0
83608	682.0	563.0
83607	1448.0	1772.0
151903	2027.0	1485.0
401507	0.0	0.0
317649	2097.0	2561.0
391627	0.0	0.0
401505	729.0	840.0
388007	0.0	0.0
317648	725.0	473.0
100419709	3.0	24.0
100419705	0.0	0.0
643875	0.0	0.0
401509	14.0	40.0
401508	0.0	0.0
101954264	0.0	1.0
138948	40.0	69.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	2.0	1.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	1.0
317662	1263.0	1491.0
100419711	4.0	5.0
102464825	0.0	0.0
56000	79.0	20.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	22.0	76.0
102464824	0.0	0.0
56005	4167.0	5022.0
10602	2017.0	1387.0
56006	2002.0	1733.0
83604	2473.0	512.0
10603	285.0	671.0
10606	3195.0	5931.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2127.0	2320.0
10608	8410.0	2465.0
10607	2586.0	2288.0
10600	1844.0	1675.0
101929254	0.0	3.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	1.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	1.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	1907.0	2087.0
102464832	0.0	0.0
100271849	26.0	9.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	369.0	7312.0
112398	1784.0	761.0
100419735	0.0	0.0
391697	0.0	0.0
391696	1.0	1.0
100419733	0.0	0.0
388021	15.0	4.0
100419734	0.0	0.0
391698	1.0	0.0
100419731	0.0	0.0
100271836	35.0	48.0
100419732	1.0	0.0
100419730	0.0	0.0
100271846	0.0	186.0
388015	3.0	0.0
101954204	3.0	0.0
199953	980.0	925.0
161357	6.0	5.0
100420734	2.0	1.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	0.0
731275	19.0	21.0
199920	33.0	3.0
222826	2.0	1.0
101929286	0.0	0.0
391670	1.0	1.0
391672	1.0	0.0
161342	19.0	54.0
148398	122.0	19.0
100419758	58.0	9.0
100419751	1.0	0.0
124359	424.0	1133.0
101929293	17.0	2.0
100420752	0.0	1.0
100420754	0.0	0.0
10691	702.0	796.0
10690	24.0	497.0
101929212	14.0	7.0
101929218	0.0	0.0
388076	0.0	0.0
388077	1.0	1.0
100419764	0.0	0.0
199900	0.0	0.0
151963	364.0	408.0
10693	212.0	138.0
10692	7.0	2.0
10695	5552.0	4255.0
10694	5590.0	6994.0
10699	31.0	119.0
101929221	1.0	1.0
100420763	1.0	0.0
101929225	1.0	3.0
101929222	2.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	1783.0	961.0
101929239	1.0	0.0
100419788	0.0	0.0
148345	121.0	15.0
101929238	0.0	0.0
220213	1159.0	420.0
10678	1758.0	2870.0
151987	1676.0	3825.0
10671	1281.0	839.0
10670	5190.0	4425.0
10673	630.0	2098.0
10672	2472.0	3860.0
10675	59.0	219.0
10677	221.0	241.0
100419793	0.0	0.0
100420784	1.0	2.0
100420786	0.0	0.0
101929247	0.0	0.0
100420787	1.0	0.0
101929244	0.0	0.0
220202	4.0	7.0
222865	59.0	447.0
10682	1291.0	2134.0
10681	1002.0	812.0
10683	7.0	13.0
10686	0.0	16.0
136371	0.0	5.0
643803	0.0	0.0
10687	239.0	188.0
100419682	0.0	0.0
100420678	3.0	39.0
222894	0.0	0.0
100419687	0.0	0.0
283807	247.0	26.0
653194	0.0	0.0
83598	0.0	6.0
83597	0.0	6.0
653199	10.0	62.0
83594	496.0	357.0
83593	1111.0	1601.0
83596	487.0	871.0
83595	687.0	478.0
83590	1296.0	1480.0
653190	25.0	5.0
653192	0.0	0.0
83592	182.0	239.0
83591	175.0	216.0
1909	690.0	600.0
100420689	1.0	2.0
1908	325.0	0.0
161291	1035.0	2075.0
653188	7.0	8.0
653189	36.0	69.0
1907	64.0	1210.0
1906	931.0	1204.0
197258	1183.0	646.0
1903	1086.0	1576.0
197259	1191.0	1899.0
1902	2283.0	1530.0
1901	3954.0	1030.0
100420681	0.0	0.0
197257	910.0	248.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	1512.0	139.0
1917	301.0	167.0
1915	313236.0	134611.0
1912	6170.0	4967.0
1911	358.0	462.0
101929202	1.0	0.0
101929203	2.0	8.0
199899	0.0	0.0
148281	29.0	24.0
219287	2.0	0.0
161253	14.0	16.0
219285	1515.0	10243.0
283849	381.0	266.0
283848	258.0	124.0
1932	1.0	1.0
283847	4.0	0.0
256227	13.0	19.0
256223	0.0	0.0
1939	4226.0	1660.0
1938	151264.0	122472.0
1937	22.0	6.0
1936	7633.0	6222.0
1934	4.0	0.0
1933	16031.0	5818.0
161247	32.0	8.0
219293	420.0	193.0
1943	0.0	2.0
1942	3376.0	12220.0
256236	982.0	548.0
1949	459.0	279.0
199870	819.0	573.0
1948	1175.0	1140.0
1947	4207.0	946.0
1946	1067.0	1215.0
1945	655.0	1918.0
1944	277.0	668.0
161271	0.0	0.0
1954	4275.0	2724.0
1953	2213.0	1173.0
1952	1798.0	3224.0
1951	100.0	859.0
1950	482.0	34.0
283820	344.0	464.0
1959	1213.0	540.0
1958	49524.0	1831.0
1956	4888.0	6312.0
1955	1529.0	1252.0
1965	2858.0	4555.0
1964	3206.0	4942.0
199857	568.0	440.0
1962	641.0	753.0
1961	1.0	3.0
1960	673.0	232.0
220296	286.0	1.0
1969	1503.0	2335.0
1968	8339.0	9566.0
1967	3055.0	3344.0
114904	1018.0	1849.0
114905	605.0	4.0
114907	7048.0	2000.0
114908	8306.0	39244.0
340094	0.0	0.0
643783	69.0	100.0
114900	29.0	5.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	19084.0	7571.0
1974	14517.0	9603.0
1973	390.0	291.0
283888	2.0	11.0
401447	0.0	0.0
653113	76.0	61.0
1979	12046.0	7117.0
1978	1920.0	1131.0
1977	1126.0	1352.0
643790	14.0	23.0
1990	3.0	2.0
256281	1219.0	982.0
1987	0.0	0.0
1986	1.0	6.0
1984	15585.0	19959.0
1983	8074.0	13440.0
1982	28787.0	42459.0
283876	94.0	35.0
1981	16059.0	30413.0
1980	3.0	27.0
283871	841.0	830.0
283870	173.0	62.0
105375616	0.0	0.0
340075	145.0	271.0
340073	0.0	0.0
653125	2.0	1.0
401431	265.0	157.0
83528	0.0	2.0
1998	1529.0	1378.0
1997	2439.0	3344.0
283869	7.0	5.0
1996	7.0	38.0
401428	2.0	0.0
83538	72.0	14.0
1995	2.0	0.0
401427	42.0	81.0
283867	1.0	5.0
1994	2848.0	4229.0
1993	8.0	7.0
1992	3999.0	7136.0
1991	84.0	0.0
283860	2.0	0.0
83530	1.0	16.0
340069	0.0	0.0
1999	3373.0	11133.0
105375606	4.0	16.0
340061	3917.0	3871.0
653115	30.0	135.0
653121	443.0	245.0
653122	39.0	109.0
283854	0.0	0.0
653123	0.0	0.0
401491	99.0	62.0
100124412	0.0	0.0
653147	5.0	4.0
401498	0.0	0.0
653149	3.0	2.0
401497	0.0	0.0
401494	863.0	392.0
401492	239.0	1559.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	3157.0	2424.0
83539	399.0	4.0
83547	1071.0	282.0
83546	0.0	2.0
653140	67.0	2.0
83549	2090.0	2189.0
83548	1260.0	1656.0
83543	6950.0	4338.0
653145	309.0	428.0
83544	656.0	515.0
83541	891.0	1808.0
83540	110.0	731.0
126917	1632.0	950.0
340037	15.0	12.0
114926	1512.0	570.0
114928	826.0	547.0
339044	2.0	3.0
256297	0.0	0.0
401474	181.0	929.0
653174	0.0	0.0
653175	0.0	1.0
340024	2.0	0.0
114915	1497.0	362.0
401466	1327.0	1172.0
653162	31.0	29.0
653163	0.0	0.0
283899	2282.0	1169.0
653166	0.0	0.0
283897	337.0	309.0
339145	5.0	16.0
391723	0.0	0.0
391722	8.0	14.0
10778	1323.0	1163.0
10777	2.0	0.0
10772	2807.0	3309.0
340120	1.0	47.0
10771	3556.0	2076.0
10773	423.0	705.0
10776	5791.0	4356.0
10775	1454.0	1550.0
10788	2820.0	597.0
391739	3.0	3.0
10781	1684.0	1382.0
10780	435.0	599.0
10783	1560.0	2930.0
10782	1095.0	1956.0
10785	380.0	436.0
10787	4871.0	13112.0
10786	0.0	1.0
102606463	73.0	2.0
731308	0.0	0.0
339122	77.0	106.0
339123	3178.0	1647.0
102606462	20.0	14.0
391701	0.0	1.0
391703	1.0	1.0
151827	102.0	12.0
126826	0.0	2.0
643719	369.0	16.0
10755	4563.0	8473.0
151825	0.0	0.0
10758	1949.0	1429.0
126823	180.0	9.0
126820	35.0	24.0
10750	88.0	51.0
10752	1802.0	21.0
10751	0.0	0.0
10753	59.0	14.0
643714	2.0	0.0
138864	0.0	1.0
391712	9.0	5.0
391714	0.0	0.0
114836	301.0	615.0
10767	1671.0	1705.0
10766	5241.0	2516.0
151835	41.0	8.0
10769	4039.0	13418.0
391718	0.0	0.0
10768	7300.0	7548.0
126811	0.0	0.0
643723	16.0	3.0
10761	1.0	26.0
10763	9965.0	1136.0
10762	2015.0	2708.0
10765	2559.0	5345.0
101929179	0.0	2.0
388112	0.0	0.0
339105	96.0	32.0
83707	1043.0	742.0
83706	5713.0	3525.0
10734	218.0	94.0
10733	179.0	593.0
83714	495.0	51.0
10736	123.0	657.0
401648	2.0	0.0
643739	0.0	0.0
10735	3144.0	4516.0
401647	923.0	125.0
10738	1.0	0.0
401646	0.0	0.0
10737	11.0	3.0
10739	5.0	7.0
376132	0.0	0.0
10730	5224.0	7187.0
101929184	1.0	1.0
10732	710.0	1102.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	9.0	15.0
124221	52.0	17.0
124222	578.0	994.0
114897	8484.0	1235.0
114898	455.0	56.0
124220	1012.0	693.0
114899	1700.0	52.0
391777	6.0	21.0
10745	499.0	686.0
56104	23.0	483.0
83700	2549.0	439.0
401638	1.0	2.0
10744	0.0	1.0
56105	46.0	22.0
10747	56.0	23.0
401637	0.0	0.0
56106	119.0	192.0
10746	1858.0	3169.0
56107	113.0	40.0
10749	11800.0	11359.0
56100	159.0	58.0
401634	0.0	0.0
10748	129.0	60.0
56101	121.0	470.0
56102	19.0	13.0
56103	51.0	581.0
643744	12.0	5.0
10741	1028.0	3894.0
56108	50.0	18.0
10740	34.0	10.0
643749	152.0	42.0
56109	123.0	61.0
