id	05eb3daf-d392-4ede-87d6-8f0aef8b6372	8d13e259-238e-4d2f-b9d3-4cffd4302abb
106481345	0.0	0.0
85459	1894.0	684.0
106481346	0.0	0.0
85456	16171.0	10187.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4475.0	1630.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	200.0	124.0
442913	0.0	0.0
85452	19.0	15.0
442914	0.0	0.0
50	5476.0	4924.0
85453	4452.0	2074.0
442915	0.0	0.0
85450	5355.0	5122.0
51	4659.0	3697.0
442916	0.0	0.0
85451	2994.0	1088.0
52	5133.0	3751.0
442917	0.0	0.0
53	1685.0	2892.0
442918	0.0	0.0
54	1774.0	1664.0
442919	0.0	0.0
55	93.0	114.0
442909	4.0	0.0
56	10.0	16.0
58	12.0	8.0
59	86676.0	102715.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	21.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	802.0	1062.0
106481350	1.0	0.0
106481351	0.0	3.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	5.0
106481354	2.0	6.0
85446	212.0	120.0
442900	0.0	0.0
106481355	0.0	0.0
85443	37.0	129.0
442901	0.0	0.0
85444	1653.0	948.0
442902	0.0	0.0
60	223304.0	463589.0
85441	2011.0	921.0
442903	23.0	5.0
85442	128.0	22.0
442904	0.0	0.0
442905	0.0	0.0
62	14.0	19.0
85440	7271.0	2917.0
442907	3.0	0.0
442908	0.0	0.0
66	0.0	1.0
67	6.0	14.0
68	1.0	8.0
344595	807.0	316.0
69	2.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	1.0
106481318	1.0	0.0
106481319	3.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	175.0	95.0
106481321	0.0	0.0
85479	9.0	49.0
106481322	0.0	0.0
85476	4284.0	2229.0
85477	194.0	840.0
70	2.0	10.0
85474	29.0	42.0
71	184512.0	222208.0
72	21872.0	3157.0
73	42.0	5.0
74	0.0	0.0
75	27.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6361.0	3623.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	3702.0	1625.0
81	38052.0	48969.0
85463	1408.0	511.0
82	7.0	9.0
85464	2023.0	1371.0
83	18.0	2.0
85461	5194.0	3194.0
85462	1504.0	322.0
86	3195.0	5451.0
87	30773.0	33651.0
85460	2808.0	1157.0
88	49.0	3.0
89	4.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4665.0	6083.0
106481300	0.0	0.0
91	5382.0	2822.0
92	2380.0	2129.0
93	1367.0	541.0
94	1801.0	2741.0
95	243.0	62.0
97	330.0	167.0
98	979.0	369.0
344561	0.0	0.0
728661	5129.0	1661.0
728664	1.0	0.0
106481305	0.0	0.0
261734	1047.0	667.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	29.0	45.0
106481309	73.0	9.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	2.0
3805	1.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	16.0	0.0
3809	4.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	736.0	947.0
3800	1580.0	208.0
3801	1419.0	1623.0
3802	2.0	5.0
728695	2.0	16.0
285735	0.0	0.0
261726	3728.0	3330.0
728698	4.0	5.0
3814	5.0	7.0
3815	64361.0	2428.0
3816	243.0	121.0
261729	2576.0	1623.0
3817	43.0	33.0
3818	69.0	7.0
222166	9267.0	3283.0
3811	2.0	0.0
3812	5.0	0.0
285740	0.0	0.0
285741	31.0	27.0
728689	22.0	5.0
3827	1.0	4.0
246100	0.0	0.0
3820	302.0	122.0
3821	47.0	7.0
3822	11.0	1.0
3823	2.0	0.0
3824	168.0	160.0
645402	0.0	0.0
403313	1450.0	522.0
403314	1.0	0.0
728637	0.0	0.0
728638	140.0	225.0
728633	0.0	0.0
728632	13.0	16.0
728635	47.0	6.0
3836	3439.0	2905.0
222183	163.0	414.0
3837	20542.0	12092.0
3838	2239.0	2670.0
3839	3163.0	4578.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1948.0	2462.0
3832	485.0	786.0
3833	185.0	1411.0
3834	28.0	1.0
3835	2480.0	1785.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	619.0	125.0
3848	29.0	28.0
3849	1.0	6.0
222171	366.0	290.0
728619	9.0	2.0
3840	7576.0	6629.0
3841	1922.0	514.0
3842	8338.0	6065.0
3843	15439.0	9416.0
3844	0.0	0.0
3845	2327.0	3235.0
3846	13.0	12.0
645423	0.0	0.0
3860	11.0	945.0
246126	0.0	0.0
728658	1584.0	543.0
728655	5.0	0.0
728657	2.0	0.0
728656	2.0	0.0
3858	1108.0	1317.0
3859	3.0	5.0
246135	3.0	0.0
3850	0.0	42.0
3851	21.0	17003.0
3852	47912.0	24567.0
645414	2.0	0.0
3853	188.0	30782.0
3854	3215.0	4647.0
3855	28328.0	31369.0
3856	29254.0	36887.0
3857	19.0	136.0
728640	6.0	3.0
645431	28.0	12.0
728642	340.0	172.0
728641	12.0	6.0
645434	14.0	0.0
645432	16.0	8.0
285704	1350.0	850.0
728643	34.0	1.0
222194	3239.0	1480.0
285708	0.0	0.0
1204	0.0	0.0
1203	1204.0	841.0
1201	1339.0	1511.0
1200	10451.0	17513.0
3861	24673.0	14486.0
645426	9.0	12.0
645425	1.0	0.0
1209	5656.0	10522.0
3866	112611.0	15352.0
1208	0.0	0.0
1207	4872.0	4319.0
3868	1360.0	29429.0
285311	0.0	0.0
3880	28091.0	49915.0
3881	7.0	0.0
285313	4705.0	1408.0
100128537	707.0	32.0
3882	33.0	8.0
100128536	1.0	1.0
285314	4.0	1.0
285315	554.0	122.0
1215	134.0	45.0
100141515	0.0	1.0
1213	28225.0	31104.0
1212	2551.0	3185.0
1211	6424.0	4986.0
3872	69015.0	58193.0
3875	28339.0	18545.0
3876	4.0	4.0
3879	1.0	4.0
3890	1.0	0.0
3891	2.0	4.0
3892	263.0	11217.0
100128525	2.0	4.0
285326	0.0	0.0
1230	393.0	335.0
285329	19.0	8.0
440097	50.0	118.0
440093	40.0	9.0
3883	15.0	1.0
3884	3.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	1319.0	32105.0
3888	0.0	2.0
100631239	0.0	0.0
3889	65.0	6.0
100128516	177.0	55.0
285331	2226.0	630.0
100128512	0.0	0.0
285335	33.0	1.0
100128514	0.0	0.0
1241	845.0	138.0
1240	580.0	899.0
1238	164.0	1357.0
1237	2.0	36.0
1236	76.0	52.0
1235	16.0	4.0
1234	331.0	259.0
1233	44.0	117.0
1232	7.0	3.0
3895	29269.0	10955.0
100128511	72.0	1.0
100631247	36.0	2.0
3897	108.0	65.0
100631248	0.0	0.0
3898	3843.0	6818.0
100631249	0.0	1.0
3899	8036.0	234.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1779.0	931.0
100631251	1.0	1.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	245.0	55.0
100631254	3.0	1.0
100128503	0.0	1.0
285349	527.0	231.0
574501	5.0	0.0
574502	0.0	0.0
1244	104.0	45.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	17140.0	6313.0
1263	2473.0	1323.0
1262	13.0	3.0
116966	496.0	42.0
100887755	1.0	0.0
1261	5.0	0.0
100887754	3.0	0.0
1260	0.0	2.0
116969	197.0	90.0
1259	261.0	41.0
1258	9.0	127.0
440061	0.0	0.0
100887750	122.0	7.0
100887746	0.0	0.0
100887744	1.0	0.0
1272	2703.0	4134.0
1271	1071.0	20.0
100887749	28.0	31.0
1270	57.0	23.0
100887748	0.0	1.0
440044	24.0	16.0
1269	7.0	3.0
440051	0.0	1.0
1268	82.0	29.0
440050	3.0	2.0
1267	5590.0	6569.0
1266	16071.0	25878.0
100887740	0.0	0.0
1265	15606.0	27670.0
1286	946.0	112.0
1285	559.0	34.0
1284	25377.0	54897.0
1282	17892.0	72672.0
1281	89313.0	1923321.0
1280	640.0	55.0
440078	278.0	61.0
440077	0.0	1.0
440087	21.0	17.0
1278	66462.0	1933997.0
1277	48388.0	2561247.0
440081	189.0	33.0
116938	0.0	0.0
1297	23.0	1.0
116931	86.0	20.0
1296	3453.0	12254.0
1295	1252.0	32938.0
116933	4.0	1.0
1294	3482.0	560.0
1293	37683.0	330890.0
116935	94.0	21.0
1292	23174.0	117250.0
440068	0.0	4.0
1291	18459.0	100841.0
116937	18.0	0.0
440067	30.0	7.0
1290	7299.0	187530.0
440073	268.0	72.0
440072	8.0	3.0
1289	5369.0	137943.0
1288	1703.0	133.0
1287	4018.0	857.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2795.0	3670.0
440021	0.0	0.0
442673	6.0	3.0
10018	5266.0	2828.0
126328	1201.0	1052.0
442676	0.0	0.0
126326	107.0	388.0
1299	215.0	49.0
1298	1305.0	219.0
10011	1596.0	1767.0
10010	12135.0	2021.0
10013	4254.0	2584.0
128989	882.0	1031.0
10015	15243.0	7874.0
10014	8193.0	3747.0
10017	68.0	25.0
10016	4214.0	4106.0
10020	7084.0	1586.0
114335	0.0	0.0
114336	0.0	0.0
126321	1756.0	1711.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	6.0	2.0
10024	33.0	254.0
128977	1840.0	944.0
103021165	0.0	0.0
10023	423.0	123.0
103021164	17.0	2.0
10026	2905.0	3177.0
10025	2789.0	1428.0
116986	321.0	377.0
116985	8162.0	4211.0
116988	5592.0	2229.0
116987	6895.0	2147.0
114327	2620.0	590.0
440043	0.0	0.0
126308	2477.0	3569.0
440041	0.0	0.0
126306	93.0	30.0
151306	38.0	18.0
100128590	11.0	4.0
100128596	3.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	26.0	11.0
440026	1530.0	1974.0
440023	0.0	0.0
10008	150.0	459.0
10007	2679.0	2376.0
10009	5439.0	2092.0
116984	1783.0	564.0
116983	1541.0	1037.0
151313	1112.0	358.0
10000	3215.0	6328.0
128954	0.0	0.0
10002	43.0	8.0
10001	1421.0	1050.0
10004	362.0	377.0
10003	446.0	110.0
10006	6485.0	4026.0
10005	770.0	814.0
126370	0.0	0.0
285352	118.0	44.0
100128579	0.0	0.0
285359	126.0	6.0
126375	584.0	296.0
126374	1217.0	788.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3394.0	2478.0
285367	1124.0	817.0
285368	254.0	94.0
100128569	128.0	14.0
126364	170.0	268.0
100128560	30.0	59.0
285370	0.0	0.0
285375	1.0	0.0
102682016	2.0	0.0
153932	6.0	1.0
344191	0.0	0.0
126353	353.0	457.0
751071	154.0	142.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	16.0	1.0
106481282	0.0	0.0
285381	1971.0	1784.0
106481283	0.0	0.0
285382	295.0	476.0
106481280	0.0	0.0
165918	1873.0	1508.0
106481281	0.0	0.0
165904	14.0	40.0
285386	1653.0	142.0
138307	32.0	3.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	5.0	1.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	355.0	175.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	5.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	965.0	989.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1674.0	2855.0
728710	0.0	0.0
126295	484.0	208.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	432.0	531.0
645318	4.0	0.0
645317	28.0	7.0
151242	13.0	8.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40629.0	30267.0
100287908	0.0	0.0
645332	590.0	173.0
126282	654.0	1421.0
100287902	9.0	1.0
163227	506.0	349.0
100287900	0.0	0.0
163223	167.0	55.0
106481275	0.0	0.0
106481276	2.0	1.0
106481273	3.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	46.0	108.0
106481278	0.0	0.0
645328	3.0	7.0
151254	102.0	40.0
645326	8.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	16.0	48.0
163259	675.0	388.0
645345	54.0	51.0
200403	26.0	7.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	444.0	118.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	3.0	0.0
728732	1.0	1.0
728734	1.0	0.0
126272	151.0	80.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	685.0	905.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	96.0	53.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	0.0
728723	199.0	16.0
106481253	0.0	0.0
107133522	65.0	21.0
106481254	3.0	0.0
107133524	12.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	688.0	547.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	3275.0	1482.0
106481218	2.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	58.0	6.0
645360	0.0	0.0
106481219	6.0	0.0
106481220	33.0	3.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	2.0	1.0
138241	931.0	650.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	2.0
645387	634.0	215.0
645382	0.0	0.0
645381	35.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	4.0	0.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	121.0	70.0
3903	868.0	1170.0
106481210	0.0	0.0
3904	5.0	4.0
3906	116.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7049.0	8858.0
106481211	0.0	0.0
3909	21731.0	1491.0
106481212	0.0	0.0
684959	0.0	0.0
151234	10.0	5.0
151230	899.0	495.0
728798	47.0	0.0
3913	25039.0	24381.0
3914	22341.0	2192.0
3915	26972.0	39126.0
3916	19582.0	27330.0
3918	15285.0	3204.0
3910	9703.0	28299.0
3911	6064.0	2616.0
3912	23900.0	41992.0
728782	18.0	5.0
728780	64.0	12.0
3924	15.0	12.0
3925	4186.0	10625.0
3927	15314.0	14140.0
3929	56.0	2.0
3920	18310.0	21435.0
3921	54578.0	25630.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	16295.0	4062.0
3937	856.0	1321.0
3938	30.0	116.0
3939	22226.0	32131.0
3930	2833.0	2731.0
100873179	0.0	0.0
3931	533.0	238.0
3932	358.0	260.0
3933	0.0	3.0
3934	938.0	383.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	3.0
3947	1.0	0.0
3948	23.0	1.0
3949	17683.0	3632.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	28143.0	8279.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	183.0	44.0
3958	14251.0	20766.0
3959	15388.0	21598.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	598.0	162.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	388.0	372.0
3952	287.0	32.0
3953	2221.0	702.0
3954	3102.0	3595.0
3955	1222.0	1194.0
3956	9055.0	31125.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	17.0	0.0
100873183	0.0	0.0
100873182	1.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	47.0	1.0
728746	0.0	0.0
728748	4.0	1.0
100873181	0.0	1.0
100873180	0.0	0.0
1305	177.0	210.0
1303	8749.0	206207.0
107133502	0.0	0.0
1302	290.0	42.0
1301	536.0	45837.0
1300	45.0	39907.0
3960	41.0	15.0
3963	0.0	3.0
3964	5543.0	4153.0
1308	34257.0	3518.0
3965	1508.0	2559.0
1307	7618.0	16981.0
151295	52.0	17.0
1306	12973.0	20683.0
100189589	6.0	1.0
728774	0.0	0.0
728773	0.0	0.0
3980	2239.0	1130.0
100287932	2349.0	2300.0
3981	1717.0	695.0
728776	22.0	22.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	38994.0	13429.0
1315	11978.0	11628.0
1314	19782.0	21522.0
1312	6410.0	4902.0
1311	43.0	24077.0
100329135	2.0	0.0
1310	42.0	0.0
574537	0.0	0.0
3972	5.0	0.0
3973	7.0	0.0
3975	0.0	0.0
3976	4726.0	224.0
3977	11246.0	933.0
1318	158.0	104.0
3978	2753.0	1113.0
1317	4291.0	5835.0
728763	11.0	2.0
3990	98.0	41.0
645313	2.0	0.0
3991	10812.0	260.0
645312	0.0	0.0
3992	1846.0	1681.0
645311	3.0	0.0
728769	664.0	147.0
1330	0.0	0.0
1327	16922.0	10662.0
1326	1788.0	419.0
1325	6.0	3.0
3982	0.0	1.0
3983	20906.0	15841.0
3984	2349.0	4958.0
3985	13277.0	6750.0
3987	3867.0	6225.0
3988	6419.0	5603.0
1329	2768.0	3936.0
116809	0.0	0.0
100128416	18.0	10.0
1340	5064.0	11911.0
1337	3125.0	3816.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	2670.0	2106.0
100128410	0.0	1.0
3995	991.0	531.0
100128412	0.0	0.0
3996	2677.0	1788.0
3998	11562.0	12781.0
1339	0.0	1.0
285440	3791.0	839.0
285441	1.0	0.0
1352	1104.0	626.0
1351	3005.0	4399.0
1350	10266.0	7437.0
1349	3641.0	5734.0
1348	0.0	1.0
1347	3571.0	5167.0
1346	610.0	641.0
1345	6621.0	5457.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	32.0	11.0
1363	14778.0	13036.0
1362	12130.0	9274.0
1361	6.0	6.0
1360	14722.0	39.0
1359	568.0	1523.0
1358	13.0	0.0
1357	41.0	1.0
1356	3545.0	355.0
1355	3433.0	1555.0
1353	3089.0	1305.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	96.0	20.0
285464	665.0	251.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9292.0	11248.0
1373	1493.0	450.0
1371	977.0	611.0
1370	1.0	21.0
1369	1.0	0.0
1368	3962.0	3354.0
100873209	1.0	0.0
1366	4183.0	5448.0
1365	1744.0	620.0
1364	24860.0	7450.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	27.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	4548.0	3057.0
116843	1883.0	731.0
1384	1946.0	3313.0
116842	56.0	8.0
1382	10959.0	6204.0
116844	631.0	131.0
1381	2974.0	281.0
1380	117.0	9.0
440176	6.0	1.0
440184	15.0	0.0
1379	2.0	2.0
1378	42.0	28.0
1376	2038.0	858.0
1375	172.0	17.0
128821	4.0	0.0
100873237	0.0	0.0
128822	267.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	16.0	30.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	435.0	289.0
1396	81.0	365.0
1395	30.0	76.0
1394	269.0	32.0
1393	316.0	38.0
1392	0.0	0.0
285407	13.0	9.0
116835	1029.0	1124.0
1390	1494.0	1088.0
1389	7705.0	4016.0
1388	7137.0	8080.0
1387	14146.0	6298.0
116841	2380.0	1211.0
1386	4581.0	3082.0
116840	3738.0	1300.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	161.0	66.0
100873255	0.0	0.0
100873254	4.0	4.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	188.0	4.0
100287895	0.0	0.0
285419	83.0	18.0
1399	6559.0	5175.0
1398	7252.0	5684.0
1397	2854.0	22889.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	1.0
100873256	1.0	0.0
100873240	5.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	261.0	124.0
285429	17.0	5.0
100287880	0.0	0.0
440193	3791.0	1207.0
100873248	0.0	0.0
100873247	14.0	0.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11067.0	12151.0
153830	6054.0	6395.0
645280	13.0	0.0
440138	1033.0	527.0
440132	5.0	1.0
440142	2.0	1.0
10139	1649.0	1239.0
126208	986.0	1596.0
126206	28.0	1.0
126205	14.0	0.0
107133497	0.0	0.0
126204	8.0	0.0
107133499	0.0	0.0
128866	9333.0	12370.0
10131	5324.0	1797.0
10134	10405.0	17562.0
107133494	0.0	0.0
10133	7771.0	5408.0
128869	1205.0	2703.0
10136	1.0	0.0
10135	12212.0	6718.0
100128493	0.0	0.0
103021294	19.0	13.0
10138	794.0	646.0
100128496	0.0	2.0
10137	10480.0	4359.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	10.0
10140	6514.0	4323.0
128864	15.0	2.0
440125	2.0	1.0
440131	2.0	0.0
10143	24.0	5.0
128854	1227.0	522.0
10142	12637.0	3636.0
10144	6899.0	1027.0
10147	4129.0	1568.0
100128483	0.0	1.0
10146	13887.0	9934.0
128859	0.0	0.0
10149	273.0	674.0
10148	56.0	107.0
128853	158.0	26.0
440159	1.0	1.0
10117	77.0	22.0
440163	6.0	0.0
10110	311.0	18.0
10112	46.0	711.0
10111	8706.0	3045.0
10114	11958.0	6413.0
10113	3377.0	3780.0
128848	0.0	0.0
10116	11231.0	5223.0
165829	173.0	36.0
100128469	19.0	0.0
153842	1.0	2.0
440145	954.0	890.0
10129	3360.0	4074.0
440153	0.0	0.0
10128	19226.0	5730.0
100033799	0.0	0.0
107133486	4.0	1.0
10121	5081.0	9613.0
100128465	0.0	0.0
10120	5679.0	2237.0
10123	8311.0	5975.0
138234	3.0	2.0
10125	756.0	109.0
10124	2769.0	1239.0
10127	3798.0	1585.0
10126	1561.0	836.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	168.0	27.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	0.0	0.0
285489	211.0	2.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	1.0	2.0
10106	28479.0	32510.0
106481199	0.0	1.0
10109	10561.0	19472.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1399.0	1201.0
10100	592.0	1057.0
10103	1255.0	1336.0
106481194	0.0	0.0
10102	1440.0	6723.0
106481195	0.0	0.0
10105	4339.0	2067.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	228.0	227.0
440119	610.0	330.0
126235	2.0	0.0
126231	311.0	107.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	1.0
442775	40.0	36.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	35.0	54.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	8.0	0.0
440107	0.0	4.0
440104	1734.0	644.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	1.0
106481175	0.0	0.0
106481178	2.0	3.0
106481179	0.0	2.0
128876	0.0	16.0
100128420	16.0	6.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	0.0
10090	961.0	1700.0
10093	4596.0	6384.0
10092	8602.0	13588.0
10095	1835.0	5597.0
645204	2.0	0.0
10094	8008.0	11465.0
645203	2.0	5.0
10097	13308.0	22266.0
10096	10716.0	18134.0
645201	1.0	0.0
163115	229.0	105.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	11.0
106481143	0.0	0.0
114194	0.0	0.0
138162	140.0	82.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	24.0	3.0
106481145	0.0	0.0
151126	226.0	190.0
106481146	0.0	0.0
10099	9064.0	8809.0
10098	3088.0	2403.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1307.0	230.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	172.0	44.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	365.0	221.0
415116	4071.0	1201.0
