id	b07b373c-29e1-4e88-a3a9-783568cc12eb	f8c2f22d-5254-46c1-9b7d-429e5ac2854e
106481345	1.0	0.0
85459	728.0	2148.0
106481346	1.0	0.0
85456	19663.0	24898.0
442910	0.0	1.0
106481343	0.0	0.0
85457	2850.0	9486.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	133.0	192.0
442913	1.0	0.0
85452	35.0	7.0
442914	0.0	0.0
50	9750.0	6636.0
85453	2013.0	2713.0
442915	0.0	0.0
85450	2995.0	1689.0
51	15000.0	6648.0
442916	0.0	0.0
85451	1358.0	2416.0
52	3240.0	7232.0
442917	0.0	0.0
53	3293.0	2820.0
442918	0.0	0.0
54	912.0	2908.0
442919	0.0	0.0
55	37.0	64.0
442909	1.0	9.0
56	3.0	25.0
58	13.0	370.0
59	14531.0	14225.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	285.0	257.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	23.0	0.0
106481354	1.0	3.0
85446	166.0	675.0
442900	0.0	1.0
106481355	0.0	0.0
85443	78.0	39.0
442901	0.0	0.0
85444	1036.0	5917.0
442902	0.0	0.0
60	188791.0	340930.0
85441	1609.0	4254.0
442903	9.0	22.0
85442	19.0	2021.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	17.0
85440	4902.0	3088.0
442907	3.0	1.0
442908	0.0	1.0
66	0.0	0.0
67	3.0	8.0
68	0.0	3.0
344595	338.0	382.0
69	3.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	6.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	64.0	1032.0
106481321	1.0	0.0
85479	9.0	60.0
106481322	0.0	0.0
85476	4383.0	9389.0
85477	1851.0	188.0
70	76.0	1.0
85474	33.0	83.0
71	75361.0	238742.0
72	1375.0	1640.0
73	16.0	151.0
74	0.0	0.0
75	13.0	54.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6416.0	17259.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1124.0	6476.0
81	29306.0	36765.0
85463	1578.0	1018.0
82	2.0	8.0
85464	4997.0	1611.0
83	14.0	16.0
85461	3734.0	8487.0
85462	248.0	2379.0
86	1910.0	6884.0
87	17021.0	24369.0
85460	3152.0	2780.0
88	15.0	81.0
89	12.0	3.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3236.0	4591.0
106481300	0.0	0.0
91	2966.0	6261.0
92	1687.0	1010.0
93	855.0	2404.0
94	5105.0	1287.0
95	210.0	404.0
97	142.0	576.0
98	1223.0	275.0
344561	0.0	0.0
728661	3264.0	3655.0
728664	1.0	0.0
106481305	0.0	1.0
261734	656.0	1465.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	39.0
106481309	4.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	4.0
106481308	0.0	0.0
3804	14.0	0.0
3805	12.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	6.0	6.0
3809	34.0	0.0
246123	0.0	0.0
106481311	1.0	0.0
344558	1389.0	368.0
3800	237.0	1013.0
3801	2600.0	944.0
3802	18.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	2470.0	7870.0
728698	3.0	11.0
3814	5.0	1.0
3815	1569.0	1851.0
3816	30.0	13.0
261729	3946.0	1460.0
3817	0.0	11.0
3818	19.0	3.0
222166	59770.0	3803.0
3811	18.0	1.0
3812	12.0	2.0
285740	2.0	4.0
285741	49.0	9.0
728689	11.0	60.0
3827	1.0	4.0
246100	0.0	0.0
3820	190.0	11.0
3821	9.0	1.0
3822	19.0	5.0
3823	7.0	0.0
3824	442.0	34.0
645402	0.0	0.0
403313	680.0	2003.0
403314	0.0	227.0
728637	1.0	11.0
728638	4.0	588.0
728633	0.0	0.0
728632	6.0	21.0
728635	19.0	26.0
3836	4896.0	8579.0
222183	122.0	2474.0
3837	15205.0	27345.0
3838	1888.0	5800.0
3839	6143.0	2510.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2070.0	1685.0
3832	268.0	3122.0
3833	99.0	1613.0
3834	433.0	23.0
3835	1026.0	8934.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	163.0	891.0
3848	18.0	1.0
3849	0.0	0.0
222171	87.0	1600.0
728619	0.0	16.0
3840	10320.0	12959.0
3841	823.0	585.0
3842	10024.0	19240.0
3843	20727.0	14650.0
3844	0.0	0.0
3845	2029.0	8114.0
3846	3.0	9.0
645423	0.0	0.0
3860	0.0	16.0
246126	0.0	0.0
728658	385.0	605.0
728655	1.0	1.0
728657	1.0	2.0
728656	0.0	0.0
3858	975.0	1340.0
3859	2.0	3.0
246135	2.0	1.0
3850	0.0	17.0
3851	1.0	1.0
3852	188.0	108.0
645414	0.0	0.0
3853	1.0	0.0
3854	0.0	15.0
3855	153.0	13368.0
3856	723.0	138898.0
3857	3.0	0.0
728640	0.0	1.0
645431	15.0	45.0
728642	248.0	189.0
728641	15.0	4.0
645434	206.0	5.0
645432	4.0	8.0
285704	947.0	1135.0
728643	0.0	0.0
222194	1497.0	5607.0
285708	0.0	0.0
1204	0.0	0.0
1203	1492.0	1411.0
1201	832.0	5874.0
1200	13522.0	20376.0
3861	35.0	83.0
645426	6.0	4.0
645425	0.0	0.0
1209	7939.0	11820.0
3866	1.0	1605.0
1208	0.0	0.0
1207	3489.0	6799.0
3868	46.0	23.0
285311	0.0	0.0
3880	256.0	92886.0
3881	0.0	55.0
285313	4395.0	128.0
100128537	972.0	2065.0
3882	0.0	11.0
100128536	0.0	1.0
285314	0.0	2.0
285315	265.0	777.0
1215	267.0	5.0
100141515	0.0	0.0
1213	38694.0	63602.0
1212	3702.0	5347.0
1211	5891.0	6910.0
3872	16.0	154.0
3875	198.0	85558.0
3876	0.0	31.0
3879	0.0	3.0
3890	0.0	2.0
3891	0.0	0.0
3892	3.0	193.0
100128525	5.0	8.0
285326	0.0	0.0
1230	861.0	455.0
285329	11.0	33.0
440097	114.0	9.0
440093	5.0	17.0
3883	0.0	2.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	2.0
100128521	1.0	1.0
3887	3.0	30.0
3888	0.0	1.0
100631239	2.0	0.0
3889	0.0	0.0
100128516	166.0	217.0
285331	833.0	2006.0
100128512	0.0	0.0
285335	43.0	4.0
100128514	0.0	0.0
1241	548.0	1193.0
1240	3264.0	434.0
1238	434.0	575.0
1237	1.0	4.0
1236	83.0	96.0
1235	6.0	2.0
1234	202.0	181.0
1233	26.0	146.0
1232	12.0	3.0
3895	20240.0	50833.0
100128511	0.0	73.0
100631247	2.0	316.0
3897	402.0	48.0
100631248	0.0	0.0
3898	11.0	553.0
100631249	0.0	0.0
3899	2534.0	110.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	2280.0	2421.0
100631251	0.0	1.0
100631252	0.0	2.0
100631253	1.0	0.0
285346	131.0	331.0
100631254	2.0	1.0
100128503	0.0	0.0
285349	248.0	121.0
574501	2.0	5.0
574502	0.0	0.0
1244	218.0	74.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	2.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1632.0	432.0
1263	575.0	1114.0
1262	19.0	121.0
116966	68.0	242.0
100887755	0.0	0.0
1261	3.0	48.0
100887754	20.0	2.0
1260	0.0	8.0
116969	43.0	15.0
1259	240.0	101.0
1258	0.0	1.0
440061	0.0	0.0
100887750	36.0	54.0
100887746	0.0	0.0
100887744	1.0	4.0
1272	888.0	1179.0
1271	6214.0	48.0
100887749	94.0	14.0
1270	80.0	58.0
100887748	0.0	0.0
440044	6.0	36.0
1269	6.0	0.0
440051	0.0	0.0
1268	823.0	59.0
440050	1.0	3.0
1267	5823.0	8388.0
1266	14571.0	22232.0
100887740	0.0	0.0
1265	7342.0	5043.0
1286	280.0	18.0
1285	55.0	11.0
1284	114501.0	19532.0
1282	132196.0	25448.0
1281	275162.0	568441.0
1280	3.0	819.0
440078	108.0	274.0
440077	1.0	0.0
440087	21.0	230.0
1278	205727.0	592080.0
1277	170754.0	758216.0
440081	48.0	305.0
116938	0.0	0.0
1297	6.0	25.0
116931	62.0	231.0
1296	1212.0	5385.0
1295	7026.0	7636.0
116933	0.0	3.0
1294	69.0	3953.0
1293	82160.0	173415.0
116935	20.0	34.0
1292	74845.0	87012.0
440068	0.0	25.0
1291	60515.0	110206.0
116937	3.0	4.0
440067	0.0	2.0
1290	25161.0	62174.0
440073	500.0	70.0
440072	7.0	5.0
1289	17264.0	70288.0
1288	112.0	39.0
1287	494.0	2829.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4895.0	1768.0
440021	0.0	0.0
442673	3.0	17.0
10018	1293.0	5586.0
126328	1472.0	1173.0
442676	0.0	0.0
126326	1043.0	232.0
1299	89.0	165.0
1298	59.0	874.0
10011	1408.0	3497.0
10010	3835.0	3856.0
10013	4196.0	4541.0
128989	2121.0	1370.0
10015	12827.0	21533.0
10014	5935.0	6536.0
10017	9.0	13.0
10016	4148.0	10631.0
10020	3470.0	2663.0
114335	0.0	0.0
114336	0.0	0.0
126321	1169.0	1799.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	1.0
10021	3.0	151.0
10024	29.0	725.0
128977	4765.0	1289.0
103021165	0.0	6.0
10023	331.0	622.0
103021164	4.0	4.0
10026	2926.0	1768.0
10025	2724.0	2795.0
116986	361.0	98.0
116985	7508.0	6698.0
116988	3103.0	2198.0
116987	3050.0	15838.0
114327	1097.0	5255.0
440043	0.0	0.0
126308	4094.0	2576.0
440041	0.0	0.0
126306	3.0	13.0
151306	620.0	6.0
100128590	10.0	14.0
100128596	0.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	9.0	12.0
440026	829.0	4541.0
440023	0.0	2.0
10008	1772.0	455.0
10007	2110.0	4410.0
10009	2319.0	3658.0
116984	487.0	2310.0
116983	1421.0	2149.0
151313	608.0	1060.0
10000	5573.0	8073.0
128954	0.0	0.0
10002	2.0	55.0
10001	859.0	2365.0
10004	260.0	116.0
10003	1148.0	36.0
10006	3640.0	6602.0
10005	733.0	1674.0
126370	0.0	0.0
285352	110.0	74.0
100128579	0.0	0.0
285359	21.0	78.0
126375	581.0	832.0
126374	2448.0	1043.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4032.0	10933.0
285367	1226.0	1405.0
285368	127.0	2660.0
100128569	49.0	56.0
126364	819.0	272.0
100128560	20.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	2.0
153932	1.0	3.0
344191	3.0	1.0
126353	6.0	2665.0
751071	156.0	163.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	1.0	5.0
106481282	0.0	0.0
285381	2817.0	1949.0
106481283	0.0	0.0
285382	492.0	1189.0
106481280	0.0	0.0
165918	2106.0	3960.0
106481281	1.0	6.0
165904	0.0	93.0
285386	3823.0	2252.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	9.0	0.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	617.0	573.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	61.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	2.0	70.0
126299	833.0	684.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1484.0	2229.0
728710	0.0	0.0
126295	193.0	429.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	11.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	260.0	884.0
645318	0.0	0.0
645317	30.0	33.0
151242	9.0	9.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	52534.0	60228.0
100287908	0.0	0.0
645332	159.0	609.0
126282	1034.0	884.0
100287902	12.0	39.0
163227	527.0	1406.0
100287900	0.0	0.0
163223	87.0	4.0
106481275	0.0	2.0
106481276	0.0	6.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	120.0	13413.0
106481278	0.0	0.0
645328	0.0	9.0
151254	62.0	42.0
645326	2.0	9.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	91.0
163259	391.0	205.0
645345	47.0	33.0
200403	5.0	228.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	174.0	228.0
106481237	0.0	0.0
106481238	1.0	5.0
728737	0.0	1.0
728732	1.0	1.0
728734	2.0	2.0
126272	176.0	101.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1145.0	2406.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	92.0	30.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	2.0	6.0
728723	296.0	168.0
106481253	1.0	0.0
107133522	12.0	3.0
106481254	5.0	0.0
107133524	2.0	4.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	12.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	1.0	0.0
645369	38.0	126.0
645368	0.0	0.0
645367	0.0	5.0
106481217	0.0	0.0
200424	918.0	3418.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	11.0
645360	0.0	0.0
106481219	3.0	11.0
106481220	3.0	16.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	1.0
645359	0.0	0.0
138240	0.0	0.0
138241	769.0	506.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	2.0
645387	147.0	310.0
645382	0.0	0.0
645381	92.0	60.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	6.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	1.0
106481207	5.0	7.0
106481204	0.0	3.0
106481205	4.0	5.0
106481208	3.0	5.0
106481209	0.0	0.0
3902	36.0	92.0
3903	7621.0	758.0
106481210	0.0	0.0
3904	19.0	2.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	11912.0	1684.0
106481211	0.0	0.0
3909	3166.0	3065.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	10.0
151230	530.0	831.0
728798	0.0	6.0
3913	45106.0	26434.0
3914	3586.0	4366.0
3915	70029.0	37120.0
3916	23790.0	24571.0
3918	387.0	2483.0
3910	65702.0	7999.0
3911	5679.0	20348.0
3912	31079.0	15605.0
728782	10.0	14.0
728780	20.0	5.0
3924	5.0	11.0
3925	3761.0	10442.0
3927	22449.0	15923.0
3929	1692.0	129.0
3920	9720.0	21549.0
3921	14476.0	36479.0
3923	0.0	5.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	2.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7427.0	2665.0
3937	1432.0	600.0
3938	2.0	82.0
3939	48940.0	111870.0
3930	4555.0	1748.0
100873179	0.0	0.0
3931	580.0	299.0
3932	176.0	17.0
3933	0.0	9.0
3934	11.0	413.0
100189512	0.0	0.0
105371027	1.0	5.0
100873166	0.0	0.0
100873165	4.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	0.0
3947	5.0	0.0
3948	14.0	44.0
3949	1186.0	1599.0
100873169	1.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	41442.0	3040.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	83.0	14.0
3958	23842.0	19557.0
3959	44887.0	12427.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	204.0	1759.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	645.0	344.0
3952	94286.0	33.0
3953	6799.0	295.0
3954	3968.0	8117.0
3955	1593.0	5232.0
3956	68692.0	18488.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	22.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	54.0	233.0
1303	23712.0	45761.0
107133502	0.0	0.0
1302	104.0	18.0
1301	194.0	47950.0
1300	56.0	18318.0
3960	48.0	32.0
3963	0.0	0.0
3964	7161.0	14213.0
1308	35.0	93.0
3965	2215.0	1112.0
1307	3513.0	7361.0
151295	10.0	33.0
1306	32918.0	7360.0
100189589	3.0	6.0
728774	0.0	0.0
728773	0.0	1.0
3980	975.0	4164.0
100287932	3007.0	5012.0
3981	1377.0	841.0
728776	22.0	80.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	21755.0	7280.0
1315	10032.0	20028.0
1314	21338.0	64863.0
1312	4337.0	2677.0
1311	627.0	7491.0
100329135	0.0	1.0
1310	8.0	3.0
574537	0.0	0.0
3972	1.0	3.0
3973	396.0	0.0
3975	0.0	54.0
3976	104.0	567.0
3977	15348.0	1122.0
1318	304.0	150.0
3978	442.0	4228.0
1317	2992.0	7847.0
728763	8.0	64.0
3990	60.0	23.0
645313	5.0	4.0
3991	104662.0	371.0
645312	0.0	1.0
3992	1463.0	2483.0
645311	0.0	0.0
728769	415.0	430.0
1330	0.0	0.0
1327	17025.0	14263.0
1326	1145.0	294.0
1325	21.0	5.0
3982	2.0	0.0
3983	28129.0	4945.0
3984	1054.0	3150.0
3985	2142.0	6061.0
3987	9790.0	5187.0
3988	11204.0	6467.0
1329	4904.0	3793.0
116809	0.0	0.0
100128416	9.0	12.0
1340	8465.0	7989.0
1337	5052.0	9332.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	283.0	3979.0
100128410	1.0	0.0
3995	9085.0	656.0
100128412	0.0	0.0
3996	1999.0	3015.0
3998	8481.0	18355.0
1339	0.0	28.0
285440	2094.0	4279.0
285441	0.0	0.0
1352	1105.0	1811.0
1351	4676.0	6329.0
1350	10884.0	21649.0
1349	4831.0	5761.0
1348	0.0	2.0
1347	5521.0	6973.0
1346	6092.0	278.0
1345	6695.0	33817.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	24.0	39.0
1363	13159.0	6550.0
1362	13971.0	16699.0
1361	2.0	1.0
1360	196.0	69.0
1359	774.0	35.0
1358	49.0	2.0
1357	488.0	1.0
1356	551.0	29071.0
1355	3705.0	6558.0
1353	1949.0	2616.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	3.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	83.0	164.0
285464	510.0	1089.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4942.0	10472.0
1373	1137.0	236.0
1371	847.0	1381.0
1370	25.0	9.0
1369	0.0	1.0
1368	30737.0	950.0
100873209	0.0	0.0
1366	191.0	13872.0
1365	14.0	18192.0
1364	269.0	41060.0
100873204	1.0	2.0
100873203	0.0	0.0
100873202	10.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	18.0	3.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4162.0	5042.0
116843	1029.0	316.0
1384	5664.0	8102.0
116842	40.0	99.0
1382	1076.0	86541.0
116844	79.0	9505.0
1381	36.0	112.0
1380	6.0	11.0
440176	2.0	3.0
440184	2.0	140.0
1379	5.0	9.0
1378	320.0	27.0
1376	1471.0	3910.0
1375	87.0	130.0
128821	0.0	3.0
100873237	0.0	0.0
128822	0.0	91.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	13.0	147.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	1.0
116832	162.0	1754.0
1396	132.0	556.0
1395	77.0	3.0
1394	7.0	119.0
1393	836.0	3.0
1392	16.0	1.0
285407	4.0	17.0
116835	3468.0	415.0
1390	1519.0	1220.0
1389	11763.0	7207.0
1388	4196.0	11740.0
1387	8320.0	31278.0
116841	1156.0	7450.0
1386	4239.0	5803.0
116840	1450.0	3469.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	171.0	126.0
100873255	0.0	0.0
100873254	6.0	2.0
100873253	0.0	1.0
285412	3.0	7.0
100873252	0.0	0.0
100287898	37.0	88.0
100287895	0.0	0.0
285419	98.0	39.0
1399	5720.0	7499.0
1398	10735.0	9802.0
1397	4927.0	18054.0
100873259	1.0	0.0
100873258	3.0	3.0
100873257	3.0	3.0
100873256	0.0	0.0
100873240	1.0	8.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	82.0	111.0
285429	17.0	14.0
100287880	0.0	0.0
440193	1570.0	4187.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	0.0	4.0
10130	9163.0	15659.0
153830	6411.0	5740.0
645280	5.0	5.0
440138	911.0	1067.0
440132	5.0	0.0
440142	2.0	12.0
10139	1817.0	2944.0
126208	645.0	1137.0
126206	0.0	2.0
126205	0.0	17.0
107133497	2.0	3.0
126204	0.0	1.0
107133499	0.0	0.0
128866	8020.0	22450.0
10131	2899.0	11596.0
10134	30334.0	25060.0
107133494	0.0	0.0
10133	18169.0	4431.0
128869	1059.0	2795.0
10136	0.0	0.0
10135	5443.0	9586.0
100128493	0.0	0.0
103021294	26.0	45.0
10138	816.0	1233.0
100128496	0.0	0.0
10137	3782.0	12327.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	12.0
10140	4099.0	10366.0
128864	3.0	32.0
440125	1.0	1.0
440131	0.0	0.0
10143	58.0	207.0
128854	263.0	2337.0
10142	4905.0	15802.0
10144	13313.0	557.0
10147	2323.0	6806.0
100128483	0.0	0.0
10146	10834.0	27644.0
128859	0.0	0.0
10149	679.0	196.0
10148	131.0	7.0
128853	54.0	292.0
440159	0.0	0.0
10117	12.0	4.0
440163	10.0	0.0
10110	2449.0	14.0
10112	130.0	1905.0
10111	5980.0	17251.0
10114	21636.0	13592.0
10113	5097.0	4763.0
128848	0.0	0.0
10116	5284.0	9431.0
165829	15.0	32.0
100128469	5.0	13.0
153842	0.0	3.0
440145	593.0	1388.0
10129	6166.0	2013.0
440153	0.0	0.0
10128	10594.0	26861.0
100033799	0.0	0.0
107133486	8.0	22.0
10121	11171.0	6259.0
100128465	0.0	0.0
10120	4270.0	5326.0
10123	1058.0	3685.0
138234	1.0	2.0
10125	131.0	1033.0
10124	1607.0	458.0
10127	1512.0	11425.0
10126	801.0	2756.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	51.0	99.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	4.0	3.0
106481182	0.0	1.0
285489	3.0	786.0
100128448	1.0	1.0
126242	0.0	0.0
106481198	1.0	5.0
10107	5.0	0.0
10106	29275.0	29113.0
106481199	0.0	1.0
10109	15500.0	16943.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1824.0	5269.0
10100	1204.0	460.0
10103	115.0	4017.0
106481194	0.0	1.0
10102	1465.0	3446.0
106481195	0.0	0.0
10105	2324.0	7315.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	309.0	1330.0
440119	252.0	30.0
126235	0.0	0.0
126231	181.0	245.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	66.0	120.0
106481164	2.0	1.0
106481169	0.0	0.0
442777	56.0	40.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	3.0
106481162	0.0	0.0
106481160	0.0	3.0
100128427	0.0	0.0
440107	5.0	13.0
440104	961.0	1224.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	4.0
106481175	0.0	0.0
106481178	1.0	3.0
106481179	1.0	0.0
128876	0.0	2.0
100128420	6.0	0.0
100128423	1.0	0.0
128879	0.0	2.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	1.0
106481171	66.0	1.0
10090	1490.0	238.0
10093	5699.0	9119.0
10092	7275.0	15370.0
10095	4972.0	7974.0
645204	1.0	2.0
10094	8732.0	18133.0
645203	4.0	6.0
10097	18177.0	27326.0
10096	9410.0	16324.0
645201	1.0	0.0
163115	205.0	26.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	9.0	54.0
106481143	0.0	0.0
114194	0.0	0.0
138162	87.0	2382.0
106481144	0.0	0.0
114195	8.0	4.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	1.0
106481148	9.0	15.0
106481145	0.0	1.0
151126	129.0	28.0
106481146	0.0	0.0
10099	51881.0	11366.0
10098	245.0	432.0
114190	0.0	1.0
106481140	0.0	0.0
114192	1.0	0.0
645212	468.0	227.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	5.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	5.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	140.0	43.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	7.0	34.0
415116	4080.0	3914.0
645207	0.0	0.0
