id	57cbdd69-7be9-4865-86dd-82bfb0ea803d	4791874c-5ef8-4fbf-8085-055a28057529
85456	12191.0	3200.0
442910	0.0	7.0
106481343	0.0	0.0
85457	2438.0	6563.0
442911	0.0	0.0
106481344	0.0	10.0
442912	0.0	0.0
85455	37.0	22.0
442913	0.0	0.0
85452	36.0	113.0
442914	0.0	0.0
50	6197.0	5654.0
85453	3498.0	12661.0
442915	0.0	0.0
85450	1935.0	778.0
51	7404.0	4554.0
442916	0.0	0.0
85451	1170.0	525.0
52	2867.0	3512.0
442917	0.0	0.0
53	1991.0	1288.0
442918	0.0	0.0
54	1383.0	1728.0
442919	0.0	3.0
55	31.0	8.0
442909	3.0	13.0
56	2.0	8.0
58	76.0	54.0
59	25723.0	2408.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	23.0
106481352	0.0	9.0
106481353	0.0	0.0
85449	321.0	81.0
106481350	0.0	3.0
106481351	0.0	19.0
106481356	0.0	2.0
106481357	0.0	0.0
85445	7.0	9.0
106481354	5.0	29.0
85446	229.0	202.0
442900	0.0	25.0
106481355	0.0	2.0
85443	49.0	109.0
442901	0.0	1.0
85444	1007.0	3410.0
442902	0.0	0.0
60	148195.0	50260.0
85441	1803.0	2278.0
442903	4.0	21.0
85442	114.0	5.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	9.0
85440	3196.0	5444.0
442907	1.0	0.0
442908	0.0	3.0
66	0.0	3.0
67	6.0	0.0
68	5.0	0.0
344595	357.0	646.0
69	3.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	19.0
106481315	0.0	18.0
106481318	0.0	0.0
106481319	0.0	3.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	106.0	158.0
106481321	0.0	2.0
85479	11.0	27.0
106481322	0.0	0.0
85476	3725.0	8595.0
85477	182.0	407.0
70	253.0	15.0
85474	28.0	83.0
71	97009.0	73156.0
72	10502.0	90.0
73	43.0	200.0
74	2.0	0.0
75	14.0	60.0
106481327	0.0	10.0
106481328	0.0	0.0
106481325	0.0	1.0
153527	4291.0	3647.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	2.0
106481331	1.0	12.0
106481334	0.0	0.0
106481335	0.0	2.0
442920	0.0	0.0
106481332	0.0	6.0
106481333	3.0	1.0
85465	2385.0	12347.0
81	25456.0	15566.0
85463	1002.0	254.0
82	4.0	3.0
85464	3412.0	3932.0
83	7.0	102.0
85461	3662.0	3593.0
85462	693.0	1808.0
86	1749.0	3120.0
87	17647.0	3280.0
85460	1555.0	4316.0
88	8.0	9.0
89	1.0	22.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	2.0
90	2104.0	1129.0
106481300	0.0	0.0
91	3244.0	3899.0
92	1094.0	1347.0
93	1086.0	5249.0
94	3166.0	713.0
95	117.0	306.0
97	181.0	108.0
98	612.0	510.0
344561	0.0	0.0
728661	2606.0	2158.0
728664	0.0	7.0
106481305	0.0	34.0
261734	591.0	409.0
106481306	0.0	0.0
106481303	0.0	3.0
106481304	0.0	0.0
728666	33.0	2.0
106481309	10.0	17.0
246119	0.0	0.0
106481307	0.0	6.0
261735	3.0	127.0
106481308	0.0	1.0
3804	1.0	1.0
3805	7.0	2.0
106481312	0.0	6.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	4.0	2.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	1.0
344558	665.0	62.0
3800	1088.0	5680.0
3801	1135.0	354.0
3802	0.0	5.0
728695	13.0	30.0
285735	0.0	4.0
261726	1859.0	3407.0
728698	5.0	18.0
3814	3.0	1.0
3815	8090.0	999.0
3816	45.0	1.0
261729	2209.0	3784.0
3817	0.0	4.0
3818	8.0	10.0
222166	16323.0	1957.0
3811	5.0	5.0
3812	0.0	3.0
285740	0.0	23.0
285741	46.0	10.0
728689	4.0	13.0
3827	0.0	20.0
246100	0.0	0.0
3820	122.0	83.0
3821	12.0	5.0
3822	6.0	19.0
3823	2.0	13.0
3824	166.0	48.0
645402	0.0	1.0
403313	782.0	1318.0
403314	0.0	3.0
728637	0.0	1.0
728638	78.0	72.0
728633	0.0	0.0
728632	8.0	15.0
728635	14.0	27.0
3836	3261.0	4601.0
222183	307.0	372.0
3837	11803.0	17437.0
3838	2079.0	2785.0
3839	3097.0	2250.0
728629	0.0	2.0
403304	0.0	1.0
403305	0.0	0.0
3831	1441.0	1242.0
3832	487.0	1509.0
3833	174.0	402.0
3834	116.0	8.0
3835	1541.0	3633.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	222.0	1055.0
3848	42.0	21.0
3849	5.0	5.0
222171	795.0	2412.0
728619	0.0	20.0
3840	6244.0	8438.0
3841	816.0	2048.0
3842	7539.0	17944.0
3843	9927.0	6486.0
3844	0.0	0.0
3845	1945.0	3043.0
3846	13.0	10.0
645423	0.0	0.0
3860	1558.0	363.0
246126	0.0	0.0
728658	1129.0	463.0
728655	3.0	42.0
728657	5.0	1.0
728656	0.0	0.0
3858	887.0	494.0
3859	0.0	10.0
246135	6.0	62.0
3850	1.0	0.0
3851	517.0	2.0
3852	48010.0	484.0
645414	0.0	1.0
3853	1145.0	26.0
3854	1180.0	150.0
3855	14929.0	729.0
3856	19254.0	36079.0
3857	15.0	7.0
728640	3.0	9.0
645431	14.0	42.0
728642	176.0	97.0
728641	12.0	2.0
645434	37.0	4.0
645432	8.0	10.0
285704	635.0	427.0
728643	11.0	0.0
222194	1562.0	6905.0
285708	0.0	4.0
1204	1.0	0.0
1203	889.0	903.0
1201	846.0	1022.0
1200	8346.0	1514.0
3861	28720.0	260.0
645426	4.0	9.0
645425	0.0	2.0
1209	6554.0	2347.0
3866	27759.0	10021.0
1208	0.0	0.0
1207	2973.0	7497.0
3868	1203.0	131.0
285311	0.0	0.0
3880	28983.0	145801.0
3881	101.0	200.0
285313	1972.0	94.0
100128537	1448.0	4588.0
3882	38.0	20.0
100128536	2.0	3.0
285314	2.0	0.0
285315	244.0	510.0
1215	192.0	27.0
100141515	7.0	0.0
1213	26869.0	64462.0
1212	2371.0	1144.0
1211	3718.0	1730.0
3872	15882.0	594.0
3875	13145.0	31276.0
3876	6.0	15.0
3879	1.0	4.0
3890	2.0	3.0
3891	0.0	3.0
3892	33.0	15.0
100128525	5.0	1.0
285326	0.0	5.0
1230	481.0	115.0
285329	11.0	3.0
440097	36.0	3.0
440093	20.0	18.0
3883	14.0	39.0
3884	0.0	6.0
3885	1.0	2.0
3886	13.0	46.0
100128521	0.0	0.0
3887	210.0	62.0
3888	2.0	2.0
100631239	0.0	0.0
3889	1.0	0.0
100128516	89.0	56.0
285331	661.0	2120.0
100128512	0.0	2.0
285335	24.0	384.0
100128514	4.0	0.0
1241	525.0	308.0
1240	1235.0	279.0
1238	407.0	90.0
1237	1.0	11.0
1236	76.0	38.0
1235	5.0	13.0
1234	100.0	47.0
1233	28.0	13.0
1232	13.0	9.0
3895	14140.0	24805.0
100128511	18.0	52.0
100631247	68.0	393.0
3897	561.0	21.0
100631248	0.0	0.0
3898	1107.0	544.0
100631249	0.0	0.0
3899	7922.0	27233.0
100128505	1.0	41.0
100631250	0.0	0.0
285343	1016.0	1052.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	91.0	423.0
100631254	2.0	0.0
100128503	0.0	1.0
285349	189.0	94.0
574501	0.0	2.0
574502	0.0	2.0
1244	59.0	125.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	7.0
574509	0.0	0.0
1264	6986.0	222.0
1263	993.0	214.0
1262	5.0	16.0
116966	83.0	157.0
100887755	0.0	2.0
1261	35.0	18.0
100887754	2.0	0.0
1260	0.0	1.0
116969	30.0	49.0
1259	168.0	23.0
1258	9.0	0.0
440061	0.0	0.0
100887750	44.0	114.0
100887746	0.0	0.0
100887744	0.0	78.0
1272	830.0	45.0
1271	1542.0	410.0
100887749	78.0	1.0
1270	36.0	49.0
100887748	0.0	0.0
440044	14.0	6.0
1269	1.0	4.0
440051	1.0	8.0
1268	528.0	59.0
440050	3.0	10.0
1267	4163.0	3756.0
1266	11700.0	4986.0
100887740	0.0	0.0
1265	4368.0	1702.0
1286	167.0	95.0
1285	57.0	87.0
1284	42926.0	25077.0
1282	41275.0	38555.0
1281	119999.0	35462.0
1280	15207.0	88226.0
440078	130.0	268.0
440077	0.0	3.0
440087	46.0	205.0
1278	125770.0	32660.0
1277	99079.0	21755.0
440081	47.0	92.0
116938	0.0	0.0
1297	1.0	10.0
116931	97.0	1140.0
1296	2334.0	501.0
1295	2295.0	1941.0
116933	5.0	8.0
1294	531.0	202.0
1293	45245.0	18178.0
116935	73.0	26.0
1292	48017.0	5516.0
440068	1.0	0.0
1291	34033.0	3635.0
116937	6.0	605.0
440067	3.0	0.0
1290	11073.0	8115.0
440073	476.0	22.0
440072	3.0	14.0
1289	9693.0	3709.0
1288	554.0	37.0
1287	1061.0	1585.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2540.0	2305.0
440021	0.0	2.0
442673	2.0	16.0
10018	1520.0	2257.0
126328	1103.0	1407.0
442676	2.0	4.0
126326	478.0	58.0
1299	127.0	28.0
1298	563.0	394.0
10011	1193.0	1459.0
10010	2616.0	2414.0
10013	2701.0	3330.0
128989	1044.0	1229.0
10015	9142.0	16162.0
10014	2974.0	3054.0
10017	18.0	27.0
10016	3413.0	3296.0
10020	2099.0	2072.0
114335	0.0	0.0
114336	0.0	2.0
126321	1301.0	1042.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	1.0
10021	10.0	9.0
10024	78.0	89.0
128977	1849.0	1211.0
103021165	0.0	28.0
10023	371.0	458.0
103021164	3.0	32.0
10026	2756.0	3586.0
10025	1765.0	1360.0
116986	135.0	102.0
116985	5197.0	8463.0
116988	2476.0	2070.0
116987	4017.0	4890.0
114327	994.0	2256.0
440043	0.0	0.0
126308	2214.0	929.0
440041	0.0	1.0
126306	29.0	6.0
151306	186.0	6.0
100128590	2.0	22.0
100128596	2.0	2.0
151300	0.0	7.0
100128595	0.0	0.0
100128589	2.0	25.0
440027	27.0	10.0
440026	1320.0	6342.0
440023	0.0	1.0
10008	518.0	713.0
10007	1677.0	3241.0
10009	2078.0	5195.0
116984	472.0	279.0
116983	1125.0	550.0
151313	515.0	568.0
10000	3471.0	1291.0
128954	0.0	0.0
10002	117.0	411.0
10001	696.0	1416.0
10004	148.0	21.0
10003	249.0	40.0
10006	3164.0	5614.0
10005	516.0	1122.0
126370	0.0	0.0
285352	53.0	127.0
100128579	0.0	0.0
285359	46.0	36.0
126375	327.0	2393.0
126374	1005.0	415.0
153918	0.0	1.0
100128574	0.0	0.0
285362	2750.0	4793.0
285367	654.0	541.0
285368	461.0	1106.0
100128569	82.0	81.0
126364	479.0	62.0
100128560	11.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	4.0
153932	8.0	178.0
344191	0.0	2.0
126353	495.0	1242.0
751071	119.0	1466.0
442660	4.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	17.0
106481284	0.0	2.0
106481285	0.0	0.0
106481288	0.0	4.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	1743.0	1469.0
106481283	0.0	0.0
285382	366.0	247.0
106481280	0.0	2.0
165918	1150.0	2189.0
106481281	6.0	7.0
165904	13.0	17.0
285386	813.0	1707.0
138307	1.0	2.0
106481297	0.0	3.0
106481298	0.0	2.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	3.0
100128542	4.0	1.0
106481290	2.0	6.0
100128541	0.0	7.0
138311	511.0	342.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	14.0	39.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	1.0	2.0
126299	735.0	904.0
106481259	0.0	1.0
728716	0.0	2.0
126298	1468.0	4157.0
728710	0.0	0.0
126295	246.0	691.0
728712	0.0	0.0
106481264	0.0	12.0
106481265	0.0	0.0
106481262	0.0	5.0
106481263	1.0	0.0
106481268	0.0	0.0
728706	2.0	37.0
106481269	0.0	0.0
100033603	0.0	4.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	183.0	639.0
645318	0.0	0.0
645317	22.0	21.0
151242	1.0	3.0
106481260	0.0	1.0
106481261	0.0	4.0
647979	38086.0	119876.0
100287908	0.0	0.0
645332	380.0	632.0
126282	393.0	447.0
100287902	4.0	23.0
163227	550.0	1840.0
100287900	0.0	0.0
163223	296.0	2761.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	1.0
106481274	1.0	9.0
106481279	0.0	3.0
106481277	0.0	8.0
151258	62.0	255.0
106481278	1.0	24.0
645328	2.0	19.0
151254	52.0	76.0
645326	6.0	5.0
106481271	0.0	2.0
106481272	0.0	0.0
106481270	0.0	1.0
200407	7.0	21.0
163259	268.0	141.0
645345	80.0	15.0
200403	9.0	16.0
107133508	0.0	2.0
106481239	0.0	11.0
163255	169.0	215.0
106481237	0.0	1.0
106481238	2.0	12.0
728737	0.0	53.0
728732	2.0	25.0
728734	2.0	3.0
126272	81.0	183.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	844.0	611.0
106481243	0.0	6.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	1.0
106481247	0.0	0.0
106481244	0.0	5.0
114299	28.0	25.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	1.0
728724	0.0	2.0
106481248	0.0	11.0
106481249	1.0	2.0
107133516	12.0	6.0
728723	247.0	408.0
106481253	1.0	11.0
107133522	0.0	2.0
106481254	1.0	0.0
107133524	2.0	18.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	13.0
106481258	0.0	0.0
126259	7.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	3.0	51.0
645348	0.0	2.0
106481250	0.0	0.0
645369	98.0	30.0
645368	1.0	0.0
645367	0.0	1.0
106481217	0.0	7.0
200424	1384.0	2452.0
106481218	1.0	27.0
106481215	0.0	0.0
106481216	0.0	1.0
200420	50.0	323.0
645360	0.0	1.0
106481219	2.0	4.0
106481220	14.0	33.0
106481221	0.0	0.0
106481224	0.0	11.0
106481225	0.0	0.0
106481222	0.0	5.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	3.0
138241	346.0	401.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	5.0
106481230	0.0	41.0
106481235	0.0	0.0
85569	0.0	4.0
106481236	2.0	8.0
106481233	0.0	0.0
106481234	0.0	1.0
138255	2.0	1.0
645387	398.0	102.0
645382	0.0	0.0
645381	38.0	4.0
106481202	0.0	0.0
106481203	0.0	19.0
106481200	1.0	13.0
106481201	0.0	160.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	5.0	4.0
106481204	1.0	9.0
106481205	0.0	1.0
106481208	3.0	23.0
106481209	0.0	0.0
3902	24.0	12.0
3903	3583.0	185.0
106481210	0.0	0.0
3904	1.0	2.0
3906	11.0	2.0
106481213	0.0	0.0
106481214	0.0	3.0
3908	6713.0	1220.0
106481211	0.0	0.0
3909	7343.0	37924.0
106481212	0.0	3.0
684959	0.0	0.0
151234	4.0	4.0
151230	545.0	2997.0
728798	0.0	3.0
3913	24875.0	21644.0
3914	5444.0	262.0
3915	29897.0	10449.0
3916	19903.0	6824.0
3918	6768.0	511.0
3910	18077.0	4634.0
3911	7002.0	6505.0
3912	11789.0	4907.0
728782	13.0	10.0
728780	37.0	102.0
3924	9.0	13.0
3925	2527.0	3361.0
3927	17416.0	15047.0
3929	189.0	4.0
3920	9893.0	13593.0
3921	17019.0	11626.0
3923	0.0	2.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	6.0
100873176	3.0	12.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3030.0	1780.0
3937	707.0	260.0
3938	5.0	10.0
3939	30107.0	21337.0
3930	1984.0	609.0
100873179	0.0	0.0
3931	301.0	103.0
3932	87.0	31.0
3933	0.0	1.0
3934	315.0	3.0
100189512	0.0	0.0
105371027	1.0	23.0
100873166	0.0	2.0
100873165	1.0	11.0
100287964	0.0	1.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	5.0
3947	1.0	4.0
3948	4.0	36.0
3949	2099.0	1032.0
100873169	0.0	0.0
3940	2.0	1.0
100873168	0.0	0.0
3945	18901.0	6204.0
100873196	1.0	1.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	1.0	2.0
100873197	0.0	0.0
728758	5.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	2.0
3957	81.0	15.0
3958	12630.0	1703.0
3959	21863.0	1046.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	4.0	21.0
199223	226.0	223.0
574517	0.0	0.0
100631269	0.0	3.0
574518	0.0	0.0
107074708	0.0	0.0
199221	331.0	61.0
3952	43040.0	3.0
3953	4834.0	686.0
3954	4105.0	19709.0
3955	2324.0	4578.0
3956	23565.0	2854.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	27.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	40.0	33.0
1303	9823.0	9831.0
107133502	0.0	0.0
1302	62.0	13.0
1301	68.0	1240.0
1300	42.0	1491.0
3960	32.0	28.0
3963	13.0	2.0
3964	4281.0	4529.0
1308	8991.0	247.0
3965	1233.0	83.0
1307	4373.0	1016.0
151295	8.0	19.0
1306	14783.0	4280.0
100189589	2.0	55.0
728774	0.0	0.0
728773	1.0	4.0
3980	1533.0	7855.0
100287932	2017.0	2226.0
3981	704.0	760.0
728776	35.0	52.0
85508	0.0	2.0
105601840	1.0	0.0
85509	0.0	2.0
1316	26799.0	3069.0
1315	8080.0	20412.0
1314	15097.0	20158.0
1312	3863.0	3837.0
1311	1085.0	858.0
100329135	6.0	4.0
1310	4.0	2.0
574537	0.0	0.0
3972	1.0	11.0
3973	82.0	3.0
3975	0.0	5.0
3976	618.0	93.0
3977	17634.0	5552.0
1318	282.0	33.0
3978	983.0	2019.0
1317	2849.0	4016.0
728763	2.0	6.0
3990	31.0	10.0
645313	85.0	4.0
3991	30566.0	104.0
645312	0.0	0.0
3992	1166.0	339.0
645311	0.0	0.0
728769	299.0	281.0
1330	0.0	0.0
1327	8695.0	2903.0
1326	1648.0	430.0
1325	7.0	8.0
3982	0.0	11.0
3983	16815.0	1410.0
3984	1108.0	579.0
3985	2896.0	3445.0
3987	4824.0	2707.0
3988	5556.0	4290.0
1329	3767.0	2376.0
116809	0.0	1.0
100128416	13.0	42.0
1340	4514.0	3438.0
1337	2737.0	4776.0
1336	0.0	0.0
1332	0.0	30.0
1331	0.0	0.0
3993	1059.0	1516.0
100128410	0.0	2.0
3995	3973.0	127.0
100128412	0.0	2.0
3996	1743.0	1969.0
3998	9869.0	20440.0
1339	0.0	0.0
285440	2065.0	2878.0
285441	0.0	0.0
1352	711.0	935.0
1351	2590.0	1336.0
1350	6740.0	5066.0
1349	2964.0	4264.0
1348	0.0	1.0
1347	3149.0	3747.0
1346	1818.0	57.0
1345	8448.0	22761.0
1343	0.0	2.0
1342	0.0	1.0
100873211	0.0	4.0
100873210	0.0	1.0
285456	13.0	80.0
1363	7126.0	2077.0
1362	11480.0	30081.0
1361	0.0	12.0
1360	31129.0	60191.0
1359	1257.0	1118.0
1358	40.0	6.0
1357	198.0	5.0
1356	2653.0	220.0
1355	2485.0	4533.0
1353	1884.0	3547.0
100873215	0.0	0.0
100873214	0.0	3.0
100873213	0.0	2.0
100873212	3.0	9.0
100873219	0.0	6.0
100873218	0.0	4.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	112.0	59.0
285464	487.0	250.0
100873200	0.0	0.0
777774	5.0	13.0
1374	6315.0	16303.0
1373	923.0	2330.0
1371	509.0	755.0
1370	29.0	2.0
1369	0.0	0.0
1368	12365.0	12342.0
100873209	0.0	2.0
1366	2508.0	5661.0
1365	1283.0	916.0
1364	6330.0	10054.0
100873204	1.0	9.0
100873203	0.0	0.0
100873202	6.0	24.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	6.0
100873206	8.0	2.0
100873205	1.0	0.0
102800316	0.0	1.0
102800314	0.0	3.0
100873233	0.0	12.0
100873231	0.0	1.0
100873230	1.0	0.0
1385	2973.0	7228.0
116843	824.0	168.0
1384	2901.0	101.0
116842	49.0	45.0
1382	8906.0	6673.0
116844	986.0	901.0
1381	269.0	9.0
1380	33.0	5.0
440176	4.0	1.0
440184	66.0	245.0
1379	2.0	0.0
1378	219.0	49.0
1376	1346.0	1152.0
1375	64.0	82.0
128821	48.0	88.0
100873237	0.0	0.0
128822	3960.0	39579.0
100873236	0.0	0.0
100873235	5.0	16.0
100873234	0.0	0.0
128826	0.0	2.0
102800310	5.0	2.0
100873239	2.0	0.0
100873222	0.0	2.0
100873221	0.0	14.0
285401	0.0	9.0
100873220	0.0	1.0
128820	0.0	1.0
116832	311.0	545.0
1396	328.0	158.0
1395	57.0	24.0
1394	80.0	6.0
1393	397.0	2.0
1392	0.0	2.0
285407	18.0	23.0
116835	1622.0	1030.0
1390	961.0	1028.0
1389	6606.0	6511.0
1388	4118.0	2149.0
1387	6779.0	7975.0
116841	1147.0	2103.0
1386	2475.0	4556.0
116840	1705.0	2376.0
100873226	0.0	2.0
100873225	0.0	0.0
100873224	0.0	8.0
100873223	0.0	3.0
100873229	0.0	13.0
100873228	0.0	0.0
128817	1.0	30.0
100873227	0.0	3.0
100873251	0.0	0.0
100873250	0.0	5.0
116828	83.0	713.0
100873255	0.0	1.0
100873254	11.0	0.0
100873253	0.0	16.0
285412	4.0	7.0
100873252	0.0	0.0
100287898	86.0	43.0
100287895	0.0	4.0
285419	34.0	26.0
1399	4639.0	8759.0
1398	5368.0	6950.0
1397	5303.0	1078.0
100873259	0.0	7.0
100873258	6.0	4.0
100873257	4.0	1.0
100873256	0.0	0.0
100873240	0.0	6.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	111.0	155.0
285429	8.0	15.0
100287880	0.0	0.0
440193	3445.0	8751.0
100873248	0.0	1.0
100873247	1.0	7.0
100873246	0.0	0.0
100873245	4.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6788.0	11220.0
153830	3868.0	531.0
645280	0.0	7.0
440138	557.0	964.0
440132	1.0	0.0
440142	0.0	3.0
10139	1668.0	2862.0
126208	643.0	607.0
126206	100.0	681.0
126205	26.0	161.0
107133497	3.0	0.0
126204	16.0	25.0
107133499	0.0	0.0
128866	7190.0	6171.0
10131	2918.0	4411.0
10134	17131.0	8741.0
107133494	0.0	0.0
10133	8324.0	914.0
128869	1101.0	1644.0
10136	0.0	0.0
10135	6280.0	3467.0
100128493	0.0	2.0
103021294	32.0	515.0
10138	610.0	1622.0
100128496	0.0	3.0
10137	4928.0	17012.0
128861	0.0	5.0
128862	0.0	0.0
10141	1.0	4.0
10140	5539.0	7457.0
128864	11.0	421.0
440125	0.0	1.0
440131	1.0	2.0
10143	1637.0	0.0
128854	608.0	2255.0
10142	4598.0	20908.0
10144	4296.0	940.0
10147	2257.0	3633.0
100128483	0.0	0.0
10146	9614.0	26691.0
128859	0.0	3.0
10149	378.0	94.0
10148	87.0	10.0
128853	114.0	181.0
440159	0.0	2.0
10117	1.0	4.0
440163	1.0	0.0
10110	1209.0	124.0
10112	147.0	465.0
10111	4416.0	7687.0
10114	11869.0	32493.0
10113	3106.0	1966.0
128848	0.0	3.0
10116	6042.0	16386.0
165829	37.0	19.0
100128469	1.0	31.0
153842	0.0	0.0
440145	652.0	1608.0
10129	4239.0	7507.0
440153	0.0	0.0
10128	10151.0	27570.0
100033799	0.0	2.0
107133486	5.0	6.0
10121	6329.0	4779.0
100128465	0.0	3.0
10120	3012.0	2419.0
10123	2705.0	388.0
138234	0.0	1.0
10125	840.0	3073.0
10124	1352.0	477.0
10127	1710.0	4435.0
10126	813.0	2284.0
100128462	1.0	0.0
100128459	0.0	0.0
106481187	0.0	7.0
106481188	1.0	17.0
106481185	0.0	0.0
106481186	0.0	2.0
126248	50.0	56.0
106481189	0.0	0.0
106481180	0.0	5.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	9.0
106481181	1.0	3.0
106481182	0.0	1.0
285489	48.0	152.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	1.0	254.0
10107	0.0	2.0
10106	16415.0	8887.0
106481199	0.0	2.0
10109	9705.0	4713.0
106481196	0.0	0.0
106481197	0.0	6.0
10108	5.0	0.0
106481190	0.0	50.0
106481191	0.0	2.0
10101	1556.0	2973.0
10100	466.0	143.0
10103	574.0	673.0
106481194	0.0	0.0
10102	1259.0	1990.0
106481195	0.0	1.0
10105	4571.0	4250.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	18.0
285498	91.0	11.0
440119	228.0	35.0
126235	2.0	0.0
126231	99.0	854.0
106481165	0.0	0.0
106481166	0.0	5.0
106481163	0.0	7.0
442775	91.0	13.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	64.0	21.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	3.0
106481162	0.0	0.0
106481160	0.0	24.0
100128427	0.0	0.0
440107	5.0	3.0
440104	939.0	199.0
106481176	0.0	7.0
106481177	0.0	1.0
106481174	0.0	7.0
106481175	0.0	0.0
106481178	1.0	9.0
106481179	0.0	61.0
128876	13.0	3.0
100128420	5.0	5.0
100128423	0.0	20.0
128879	0.0	4.0
106481172	3.0	5.0
106481173	0.0	0.0
106481170	0.0	1.0
106481171	25.0	1.0
10090	827.0	66.0
10093	3495.0	3807.0
10092	5461.0	4358.0
10095	3341.0	1034.0
645204	0.0	11.0
10094	6157.0	5388.0
645203	1.0	7.0
10097	14580.0	11687.0
10096	6584.0	6580.0
645201	1.0	2.0
163115	92.0	78.0
200504	0.0	1.0
106481138	0.0	41.0
106481139	0.0	137.0
728833	0.0	20.0
106481143	0.0	54.0
114194	0.0	2.0
138162	139.0	126.0
106481144	0.0	97.0
114195	4.0	5.0
106481141	0.0	54.0
106481142	0.0	428.0
106481147	0.0	801.0
106481148	11.0	10.0
106481145	0.0	1.0
151126	181.0	23.0
106481146	0.0	22.0
10099	19690.0	5741.0
10098	2773.0	8778.0
114190	0.0	0.0
106481140	0.0	207.0
114192	0.0	1.0
645212	358.0	520.0
106481149	0.0	3276.0
106481154	0.0	312.0
106481155	0.0	100.0
114184	0.0	7.0
106481152	0.0	0.0
114185	0.0	1.0
114186	0.0	1.0
106481153	0.0	20.0
106481158	0.0	6.0
114187	0.0	2.0
106481159	0.0	0.0
114188	0.0	0.0
728819	73.0	34.0
106481156	0.0	1.0
114189	0.0	0.0
106481157	0.0	0.0
415117	41.0	32.0
415116	2606.0	2100.0
645207	0.0	0.0
645206	18.0	3.0
442707	0.0	1.0
106481150	0.0	1.0
106481151	0.0	5.0
442709	15.0	9.0
