id	c18ab48c-9c87-46d5-ae3d-a97f7b3875c8	deaa56c1-8031-4c65-b3bc-1228407e06ea
283767	0.0	0.0
56255	4687.0	2760.0
83872	5536.0	2815.0
10935	5989.0	5885.0
81211	0.0	0.0
56256	2079.0	2744.0
10938	2418.0	3628.0
83875	113.0	22.0
83874	1375.0	765.0
56257	2925.0	3233.0
22907	4724.0	3092.0
643414	29.0	2.0
439953	4.0	4.0
22908	3091.0	1838.0
83871	1964.0	2971.0
22909	1271.0	587.0
283761	1.0	0.0
439954	0.0	0.0
643418	1.0	0.0
10930	7.0	3.0
439950	0.0	0.0
22921	741.0	988.0
8022	0.0	0.0
440926	127.0	184.0
22924	980.0	753.0
440925	73.0	17.0
8028	2031.0	1277.0
22925	3381.0	1308.0
8029	252.0	163.0
22926	4714.0	5516.0
439934	0.0	0.0
22927	585.0	491.0
8027	1124.0	1003.0
22928	4429.0	4647.0
439936	5.0	22.0
56261	4216.0	1277.0
56262	4944.0	3215.0
10939	3509.0	2023.0
401321	174.0	124.0
8021	4424.0	3028.0
83858	975.0	315.0
22920	2034.0	3893.0
56260	179.0	146.0
10943	1282.0	855.0
56269	2.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	57.0	0.0
81204	0.0	0.0
10945	6754.0	10700.0
83868	0.0	0.0
81205	0.0	0.0
10944	6129.0	5014.0
83867	0.0	0.0
10947	1200.0	1045.0
56265	7613.0	1367.0
83862	1197.0	1391.0
401316	26.0	9.0
83861	1637.0	918.0
283755	462.0	129.0
10946	3659.0	2829.0
56267	1758.0	1515.0
10949	7490.0	6003.0
81201	0.0	0.0
10948	2096.0	1663.0
256158	562.0	110.0
83863	0.0	0.0
81202	0.0	0.0
22918	7937.0	9265.0
22919	6432.0	6156.0
439941	0.0	0.0
83860	956.0	581.0
8019	2442.0	1519.0
10941	0.0	0.0
643427	20.0	18.0
10940	415.0	274.0
8036	3156.0	3636.0
8034	1518.0	877.0
440957	321.0	196.0
440956	0.0	2.0
440955	7.0	0.0
8038	4258.0	10584.0
10907	1669.0	1619.0
10906	2461.0	2116.0
440952	71.0	32.0
10908	2679.0	2031.0
93210	2116.0	2055.0
8031	12316.0	8817.0
256130	1.0	0.0
56270	5288.0	4271.0
56271	2261.0	1037.0
8030	9024.0	6599.0
10910	1974.0	2055.0
83899	0.0	0.0
81236	0.0	0.0
283748	6.0	12.0
10912	1087.0	832.0
283747	1.0	1.0
10911	1.0	3.0
10914	9181.0	7742.0
256126	50.0	23.0
83895	0.0	7.0
10913	176.0	2.0
83894	9.0	8.0
10916	12917.0	11494.0
83897	0.0	0.0
401303	68.0	53.0
10915	3064.0	1849.0
283742	1627.0	1314.0
83896	0.0	6.0
83891	1332.0	1183.0
83890	21.0	13.0
83893	0.0	1.0
81230	0.0	0.0
83892	4588.0	3319.0
22900	2109.0	1207.0
93202	1.0	0.0
22901	792.0	906.0
22902	2052.0	928.0
8045	1283.0	1223.0
22903	2324.0	1186.0
22904	6052.0	4277.0
22905	2364.0	1146.0
8048	0.0	0.0
440944	541.0	190.0
22906	4435.0	3114.0
256144	0.0	0.0
10917	0.0	0.0
10919	3474.0	2899.0
83888	180.0	4.0
10921	4385.0	5564.0
283738	0.0	0.0
83887	5.0	0.0
10920	2297.0	2921.0
81226	0.0	0.0
10923	5468.0	4085.0
10922	2496.0	2330.0
83889	0.0	5.0
81228	0.0	0.0
83884	1.0	3.0
56287	0.0	0.0
81221	0.0	0.0
56288	3667.0	1403.0
10924	1746.0	364.0
10927	6504.0	5340.0
83886	157.0	157.0
81223	0.0	0.0
10926	367.0	301.0
81224	0.0	0.0
643447	1.0	5.0
643445	1.0	0.0
83882	199.0	135.0
83881	8.0	15.0
439965	16.0	18.0
643446	8.0	8.0
93233	37.0	65.0
256190	0.0	0.0
112401	1.0	0.0
106481976	1.0	0.0
8050	1715.0	1139.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	34.0	8.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	2.0	5.0
100271499	0.0	0.0
100271498	2.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	1.0	0.0
100271491	3.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	192.0	130.0
8065	2507.0	1412.0
81248	2.0	0.0
10901	1059.0	508.0
10900	57.0	21.0
10903	730.0	1174.0
81243	0.0	0.0
10902	2925.0	2157.0
81244	0.0	0.0
100271487	0.0	1.0
10905	3896.0	2532.0
10904	4411.0	4119.0
81246	0.0	0.0
283796	5.0	4.0
100271483	0.0	0.0
81240	0.0	0.0
342574	1.0	6.0
100271486	0.0	0.0
100271485	1.0	0.0
81242	4.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	7236.0	6450.0
440917	2.0	2.0
439927	0.0	2.0
440915	124.0	30.0
8078	4137.0	3287.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	1.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	3275.0	8727.0
106481959	0.0	0.0
8073	8603.0	14626.0
106481956	1.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	1.0	0.0
106481962	1.0	3.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	151.0	102.0
100271472	1.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	5.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	86.0	57.0
439916	0.0	0.0
8089	565.0	416.0
440902	0.0	1.0
643499	0.0	0.0
439915	0.0	0.0
440900	3.0	0.0
8082	2800.0	1640.0
106481965	0.0	0.0
106481966	2.0	1.0
106481963	1.0	0.0
106481964	0.0	0.0
8086	1802.0	1281.0
106481969	0.0	0.0
8087	5591.0	4593.0
106481967	17.0	9.0
8085	8162.0	3433.0
106481968	0.0	0.0
102724167	1.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	1.0	0.0
100271467	1.0	2.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	3460.0	6338.0
81264	0.0	0.0
100271460	1.0	2.0
731688	5.0	1.0
728034	0.0	0.0
8099	3228.0	2810.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	19.0	10.0
106481930	0.0	0.0
8092	31.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	95.0	95.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	3.0	0.0
56413	122.0	28.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	2.0	2.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	1.0	0.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	876.0	1197.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	7.0	5.0
106481916	2.0	1.0
106481917	0.0	0.0
572558	11.0	1.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	2.0	0.0
106481913	0.0	0.0
283349	3641.0	1385.0
100126572	0.0	0.0
106481929	2.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	3.0	7.0
728042	0.0	0.0
106481921	3.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	1.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	2.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	17.0	2.0
101234262	11.0	2.0
767612	0.0	0.0
767611	0.0	0.0
283337	2130.0	1081.0
344813	0.0	0.0
114548	224.0	203.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	0.0
126526	921.0	764.0
767600	0.0	0.0
344805	0.0	3.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	71.0	3.0
102800446	6.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	17.0	1.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	15.0	9.0
728013	183.0	65.0
283392	28.0	1.0
728012	0.0	0.0
728015	0.0	1.0
728010	3.0	0.0
81428	0.0	0.0
728019	1.0	1.0
56478	1985.0	1058.0
56479	73.0	222.0
126506	1.0	0.0
56474	1333.0	1453.0
81430	0.0	0.0
56475	11.0	1.0
81431	0.0	0.0
56476	1.0	2.0
56477	8353.0	297.0
93408	1.0	0.0
283385	84.0	175.0
283383	976.0	181.0
728005	10.0	1.0
81419	0.0	0.0
81421	1.0	0.0
283377	1314.0	578.0
643401	5.0	4.0
283375	7.0	4.0
283373	4273.0	1733.0
151525	609.0	343.0
126567	65.0	21.0
391211	0.0	0.0
151534	158.0	291.0
151531	9.0	6.0
114569	6136.0	14094.0
126549	30.0	7.0
114571	0.0	1.0
100527978	42.0	25.0
126541	0.0	0.0
126536	0.0	0.0
151556	445.0	389.0
391242	0.0	0.0
728075	0.0	0.0
440699	2.0	2.0
440695	19.0	0.0
728072	0.0	0.0
100527960	6.0	0.0
391253	0.0	0.0
728064	0.0	0.0
100527963	33.0	58.0
728066	0.0	0.0
440689	28.0	1066.0
391257	0.0	1.0
391256	8.0	2.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	13.0	8.0
728090	0.0	0.0
728088	1.0	0.0
100527943	11.0	2.0
114599	4.0	1.0
126581	0.0	0.0
151516	121.0	65.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	0.0
100527947	0.0	0.0
100527948	1.0	0.0
100527949	0.0	0.0
643384	2.0	1.0
391160	1.0	1.0
643382	7.0	7.0
391162	0.0	0.0
692312	1.0	1.0
163479	1.0	0.0
391169	0.0	0.0
100271332	1.0	0.0
391171	0.0	0.0
391174	12.0	5.0
643394	2.0	1.0
391175	1.0	0.0
391179	0.0	1.0
93380	2008.0	1274.0
100271323	1.0	0.0
100271322	0.0	0.0
100271325	7.0	1.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	12.0	7.0
391155	0.0	0.0
401024	343.0	29.0
163486	1421.0	1087.0
401022	235.0	116.0
425054	3.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	0.0	1.0
401018	1.0	0.0
100271303	0.0	0.0
100271302	1.0	0.0
401093	256.0	159.0
401097	71.0	414.0
151449	28.0	4.0
401082	0.0	0.0
8100	730.0	816.0
440606	2791.0	0.0
8106	3514.0	2150.0
440603	27.0	8.0
401089	13.0	0.0
391183	0.0	0.0
8110	136.0	9.0
8111	248.0	1745.0
391189	0.0	0.0
8115	11.0	0.0
401074	39.0	11.0
222484	1658.0	1441.0
391190	0.0	0.0
391192	3.0	0.0
391191	1.0	0.0
391194	0.0	0.0
8123	148.0	18.0
391196	0.0	0.0
391195	0.0	2.0
8128	372.0	109.0
8125	5143.0	4812.0
401067	0.0	0.0
8120	377.0	280.0
151477	11.0	9.0
151473	416.0	297.0
643300	32.0	32.0
645962	0.0	0.0
8139	1415.0	335.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2032.0	2541.0
81329	0.0	0.0
83998	1.0	0.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	2.0	2.0
283403	0.0	0.0
83990	169.0	150.0
83992	395.0	144.0
645954	60.0	26.0
81330	0.0	0.0
645958	102.0	58.0
645957	0.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	2.0	2.0
8148	6481.0	5658.0
222487	18.0	12.0
81318	0.0	0.0
8140	3111.0	676.0
83987	2476.0	752.0
81324	0.0	0.0
83986	2514.0	3805.0
81325	0.0	0.0
83989	1716.0	1110.0
83988	4720.0	411.0
81327	0.0	0.0
83983	100.0	120.0
81320	0.0	0.0
83982	582.0	920.0
83985	114.0	74.0
81322	0.0	0.0
643308	0.0	0.0
643309	0.0	0.0
645968	3.0	2.0
645980	0.0	0.0
100271390	2.0	3.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	187.0	200.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	0.0	0.0
81353	1.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	1.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	1.0	0.0
81352	3.0	2.0
100271392	1.0	5.0
100271391	1.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	4.0	1.0
93323	273.0	242.0
8165	5274.0	3106.0
645996	10.0	0.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1139.0	1100.0
106481891	2.0	6.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	1.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	0.0
106481893	0.0	1.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	2.0	0.0
100271387	0.0	0.0
81340	1.0	0.0
81341	0.0	0.0
100271386	0.0	0.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	0.0
8178	1383.0	1147.0
344892	0.0	0.0
643343	13.0	12.0
8170	40.0	31.0
106481855	0.0	0.0
401014	38.0	43.0
106481856	0.0	0.0
106481853	0.0	1.0
106481854	0.0	0.0
8174	11.0	13.0
106481859	1.0	0.0
8175	2622.0	2568.0
106481857	0.0	0.0
106481858	3.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	3.0
283446	36.0	3.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	155.0	39.0
645998	1.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	4950.0	3912.0
8187	297.0	461.0
93343	986.0	1390.0
93349	784.0	816.0
643353	1.0	0.0
106481866	3.0	2.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	4.0	2.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	234.0	196.0
100271364	0.0	0.0
81363	1.0	0.0
344875	5.0	0.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	1.0	5.0
8192	1169.0	1340.0
106481833	0.0	0.0
8193	32.0	7.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	473.0	0.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	1399.0	1388.0
106481836	96.0	41.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	7.0	6.0
81399	0.0	0.0
283422	0.0	1.0
344866	1.0	5.0
100271351	0.0	0.0
283420	49.0	4.0
100271354	0.0	0.0
81390	0.0	0.0
81392	4.0	3.0
643376	1.0	6.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	0.0	0.0
106481846	0.0	0.0
100307126	7.0	4.0
106481847	0.0	0.0
100271349	2.0	4.0
283417	260.0	24.0
283416	28.0	21.0
106481851	0.0	1.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	1.0	1.0
106481850	10.0	0.0
81382	0.0	1.0
81383	2.0	0.0
100271343	23.0	5.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	1.0	0.0
106481814	0.0	0.0
283489	1492.0	1119.0
283487	197.0	215.0
283486	2.0	1.0
283483	1.0	0.0
283481	127.0	52.0
283480	2.0	0.0
106481828	0.0	0.0
106481829	5.0	0.0
728143	1.0	0.0
106481822	0.0	0.0
106481823	2.0	1.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	1.0	0.0
106481827	1.0	0.0
106481824	2.0	4.0
106481825	1.0	0.0
56547	0.0	0.0
106481830	1.0	0.0
56548	243.0	167.0
283471	10.0	1.0
731789	0.0	0.0
728170	0.0	3.0
283464	1247.0	816.0
283463	16.0	30.0
283461	0.0	0.0
283460	1.0	0.0
106481808	0.0	0.0
728167	3.0	2.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	1.0	2.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	1.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	69.0	9.0
81502	5834.0	7934.0
283459	1363.0	931.0
283458	5.0	3.0
283455	171.0	38.0
645900	0.0	0.0
283450	5116.0	2287.0
780776	91.0	22.0
728113	246.0	9.0
126410	274.0	727.0
728116	21.0	4.0
728115	2.0	1.0
728118	20.0	7.0
81533	4048.0	2221.0
126402	0.0	1.0
81532	1505.0	1120.0
645930	0.0	0.0
731779	0.0	0.0
728106	1.0	0.0
645922	0.0	0.0
645927	7.0	0.0
728134	2.0	0.0
474170	317.0	172.0
728130	74.0	68.0
645940	0.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	2813.0	2972.0
81556	2016.0	1886.0
81557	0.0	0.0
81558	1304.0	731.0
645939	1.0	0.0
81551	9.0	0.0
101055625	18.0	3.0
81552	1156.0	2711.0
81553	1336.0	563.0
344905	2693.0	2.0
81554	2413.0	1965.0
474167	1.0	5.0
81550	1287.0	1190.0
344901	4.0	0.0
645931	0.0	0.0
645950	1.0	0.0
728121	21.0	11.0
81537	1075.0	508.0
81539	32666.0	15838.0
728128	14.0	2.0
81544	853.0	448.0
81545	2882.0	1783.0
81542	2251.0	2184.0
81543	213.0	326.0
93517	984.0	334.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	251.0	132.0
126432	390.0	311.0
163404	0.0	4.0
138474	0.0	0.0
391365	0.0	0.0
391367	1.0	1.0
728192	1.0	7.0
728194	0.0	0.0
728190	590.0	436.0
391378	1.0	0.0
138412	4.0	1.0
138428	15.0	10.0
138429	122.0	156.0
391356	584.0	506.0
391358	3.0	4.0
56521	755.0	1141.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	5.0	8.0
222537	0.0	8.0
163351	16.0	7.0
100271217	1.0	2.0
100271216	0.0	0.0
100271218	0.0	0.0
401164	69.0	17.0
100271206	0.0	0.0
100271207	1.0	0.0
100271201	0.0	0.0
100271204	1.0	0.0
391266	0.0	0.0
440799	0.0	0.0
391267	123.0	61.0
222553	48.0	17.0
391269	0.0	0.0
440795	0.0	0.0
401152	5968.0	6098.0
126393	1232.0	286.0
8200	47.0	11.0
8204	5894.0	5824.0
8202	4183.0	2680.0
391276	1.0	0.0
391279	0.0	0.0
401145	326.0	198.0
222545	0.0	0.0
126382	762.0	1069.0
222546	22.0	0.0
606293	2.0	41.0
401138	24.0	0.0
401137	1.0	0.0
151393	287.0	180.0
692231	1.0	0.0
440738	73.0	13.0
692233	6.0	0.0
440737	18.0	27.0
8216	2611.0	1715.0
8214	260.0	104.0
440732	7.0	6.0
440730	5.0	5.0
222584	326.0	102.0
151325	0.0	0.0
8208	630.0	379.0
8209	2.0	3.0
8220	886.0	560.0
8226	794.0	1049.0
692223	0.0	0.0
8227	2701.0	1548.0
8224	17.0	36.0
692225	22.0	12.0
8225	2112.0	1548.0
692226	0.0	0.0
100381178	7.0	2.0
692227	16.0	14.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	271.0	260.0
8233	849.0	829.0
692210	2.0	1.0
8237	4419.0	2650.0
401190	159.0	10.0
692212	14.0	6.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	2.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1359.0	1314.0
8242	7937.0	5430.0
8243	7187.0	3408.0
692201	0.0	0.0
692202	1.0	2.0
692203	0.0	0.0
692204	0.0	0.0
692205	8.0	7.0
692206	0.0	0.0
692207	0.0	1.0
692208	3.0	0.0
692209	0.0	0.0
8241	3023.0	2783.0
100310812	2.0	0.0
8239	9375.0	6607.0
151354	570.0	272.0
100271291	0.0	0.0
93432	515.0	2.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1431.0	1201.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	2.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	2.0	2.0
106481785	0.0	0.0
106481786	1.0	0.0
106481783	2.0	0.0
283523	0.0	1.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	9.0	5.0
100271296	0.0	0.0
645834	1.0	0.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1667.0	2225.0
93426	6.0	0.0
8269	539.0	673.0
106481789	2.0	1.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	2.0
8263	483.0	449.0
8260	1031.0	1118.0
283518	16.0	14.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	28.0	2.0
106481796	24.0	3.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	1.0	1.0
100271286	1.0	3.0
645846	0.0	0.0
100271288	0.0	0.0
645843	2.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	7.0	0.0
645864	17.0	63.0
342374	0.0	0.0
440714	2.0	1.0
342372	5.0	6.0
342371	3929.0	1622.0
440712	28.0	43.0
106481756	0.0	0.0
8270	351.0	940.0
728218	1.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1250.0	2162.0
728215	92.0	621.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	19.0	9.0
81479	0.0	0.0
100310849	1.0	0.0
106481760	0.0	0.0
100310846	31.0	17.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	1.0	0.0
100310848	0.0	0.0
106481762	1.0	0.0
81470	0.0	0.0
100271274	0.0	1.0
100310841	0.0	1.0
81472	0.0	0.0
81473	0.0	0.0
100310840	107.0	35.0
100271273	0.0	0.0
645859	0.0	0.0
8288	20.0	10.0
8289	8611.0	5948.0
8287	0.0	0.0
643210	2.0	3.0
106481767	0.0	0.0
728207	0.0	0.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	1.0	0.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	1.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	0.0	0.0
100310853	0.0	1.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	14.0	8.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	0.0	0.0
342357	440.0	533.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	5.0	3.0
643224	94.0	164.0
645884	0.0	0.0
8291	1814.0	2426.0
401136	0.0	0.0
106481734	11.0	3.0
8292	173.0	82.0
401135	1.0	0.0
106481735	19.0	8.0
106481732	0.0	0.0
8290	0.0	2.0
106481733	0.0	0.0
8295	5943.0	3141.0
106481738	0.0	0.0
93474	225.0	139.0
106481739	0.0	0.0
8293	0.0	0.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	336.0	371.0
106481741	0.0	0.0
106481742	0.0	0.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	4.0	1.0
100271253	0.0	0.0
645879	0.0	0.0
81493	234.0	318.0
81494	232.0	0.0
100271254	1.0	0.0
283562	0.0	0.0
81490	1163.0	1144.0
81491	74.0	43.0
342346	28.0	5.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	4.0	0.0
106481745	0.0	0.0
401124	7.0	6.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	12.0	5.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	1.0	0.0
100271245	1.0	1.0
106481753	6.0	3.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	1.0	0.0
106481751	0.0	0.0
401115	46.0	35.0
81488	1298.0	1032.0
283554	104.0	56.0
283553	18.0	2.0
100271244	0.0	0.0
643226	1.0	0.0
283551	113.0	148.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	104.0	49.0
93492	11.0	0.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	1.0	0.0
401109	134.0	31.0
100271235	0.0	0.0
283547	126.0	20.0
401106	38.0	33.0
100271234	0.0	0.0
106481720	1.0	0.0
100271230	0.0	0.0
643236	2.0	0.0
100271233	0.0	0.0
100271232	0.0	2.0
643253	218.0	136.0
93487	5089.0	3365.0
106481729	11.0	0.0
643255	8.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	2.0	5.0
106481727	15.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1579.0	1672.0
100271229	0.0	0.0
100271224	1.0	0.0
106481730	1.0	0.0
100271223	0.0	0.0
106481731	1.0	2.0
100271226	0.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	2.0	0.0
344978	2.0	2.0
100271221	1.0	0.0
138716	644.0	695.0
780852	0.0	1.0
728276	0.0	0.0
780853	0.0	0.0
728279	0.0	1.0
138715	14.0	5.0
780851	0.0	0.0
100126356	0.0	0.0
285796	4.0	0.0
81607	3358.0	4683.0
81608	2079.0	1515.0
81609	2537.0	4396.0
81603	4985.0	6966.0
81605	1982.0	2159.0
81606	5377.0	3741.0
81610	156.0	181.0
56654	4387.0	3522.0
56655	909.0	583.0
81611	1746.0	1725.0
56650	2627.0	1845.0
29028	1095.0	1276.0
283129	5.0	1.0
56651	6.0	0.0
56652	837.0	726.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	889.0	494.0
283120	390.0	1156.0
56659	88.0	45.0
100126350	0.0	1.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	1.0	3.0
100126345	0.0	0.0
728262	1.0	2.0
138724	5.0	0.0
100126346	0.0	1.0
100126347	0.0	2.0
728264	992.0	48.0
100126348	1.0	0.0
728263	5.0	0.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	16.0	0.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3272.0	3451.0
100190924	0.0	0.0
