id	96ddce60-2be5-4f57-814b-35722aa00fd9	be8c6402-fb97-4c31-8a18-a5b4783a1726
85459	2576.0	478.0
106481346	0.0	0.0
85456	21790.0	9335.0
442910	1.0	0.0
106481343	0.0	0.0
85457	4479.0	902.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	91.0	41.0
442913	0.0	0.0
85452	12.0	9.0
442914	0.0	0.0
50	4897.0	3703.0
85453	3962.0	2379.0
442915	0.0	0.0
85450	5225.0	2310.0
51	5561.0	3853.0
442916	0.0	0.0
85451	3487.0	1321.0
52	3774.0	3061.0
442917	0.0	0.0
53	2479.0	3801.0
442918	0.0	0.0
54	2976.0	2761.0
442919	0.0	0.0
55	171.0	41.0
442909	1.0	3.0
56	2.0	2.0
58	22.0	15.0
59	66018.0	28327.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	18.0	9.0
106481352	2.0	0.0
106481353	0.0	0.0
85449	1591.0	817.0
106481350	1.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	1.0
106481354	2.0	0.0
85446	377.0	165.0
442900	0.0	0.0
106481355	0.0	0.0
85443	89.0	69.0
442901	0.0	0.0
85444	2159.0	970.0
442902	0.0	0.0
60	177035.0	250504.0
85441	2298.0	999.0
442903	14.0	6.0
85442	92.0	92.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	9.0
85440	5432.0	2420.0
442907	2.0	1.0
442908	1.0	0.0
66	0.0	0.0
67	3.0	13.0
68	0.0	1.0
344595	907.0	417.0
69	2.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	5.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	193.0	96.0
106481321	2.0	0.0
85479	31.0	18.0
106481322	1.0	0.0
85476	5156.0	2680.0
85477	336.0	319.0
70	2.0	5.0
85474	42.0	27.0
71	166523.0	163636.0
72	11722.0	991.0
73	48.0	9.0
74	0.0	0.0
75	52.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5587.0	3082.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	4387.0	2338.0
81	37706.0	23387.0
85463	1038.0	468.0
82	4.0	4.0
85464	1795.0	1133.0
83	28.0	4.0
85461	5933.0	1984.0
85462	1440.0	481.0
86	2965.0	2511.0
87	33971.0	20163.0
85460	2242.0	1428.0
88	9.0	186.0
89	6.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5712.0	4050.0
106481300	0.0	0.0
91	5188.0	2974.0
92	2929.0	1074.0
93	1594.0	634.0
94	2147.0	1911.0
95	298.0	52.0
97	448.0	89.0
98	932.0	517.0
344561	0.0	0.0
728661	7402.0	2446.0
728664	0.0	0.0
106481305	1.0	1.0
261734	1436.0	750.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	25.0	36.0
106481309	17.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	7.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	2.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	10.0	2.0
3809	3.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	582.0	969.0
3800	3139.0	754.0
3801	1514.0	1074.0
3802	1.0	1.0
728695	0.0	16.0
285735	0.0	0.0
261726	3427.0	3083.0
728698	5.0	3.0
3814	9.0	42.0
3815	20114.0	2090.0
3816	281.0	178.0
261729	3158.0	1247.0
3817	428.0	25.0
3818	60.0	104.0
222166	6450.0	2149.0
3811	3.0	9.0
3812	1.0	8.0
285740	1.0	2.0
285741	22.0	18.0
728689	22.0	5.0
3827	1.0	2.0
246100	0.0	0.0
3820	215.0	118.0
3821	27.0	15.0
3822	5.0	6.0
3823	3.0	2.0
3824	266.0	188.0
645402	0.0	0.0
403313	1316.0	798.0
403314	0.0	2.0
728637	0.0	0.0
728638	93.0	87.0
728633	0.0	0.0
728632	28.0	5.0
728635	31.0	19.0
3836	3935.0	3000.0
222183	293.0	406.0
3837	17100.0	11570.0
3838	1545.0	4628.0
3839	3274.0	2027.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	2505.0	827.0
3832	526.0	973.0
3833	433.0	645.0
3834	166.0	10.0
3835	2555.0	1542.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	984.0	269.0
3848	1.0	2.0
3849	0.0	0.0
222171	589.0	2193.0
728619	19.0	0.0
3840	6713.0	4507.0
3841	2263.0	500.0
3842	11023.0	6388.0
3843	10641.0	6914.0
3844	0.0	0.0
3845	2782.0	2493.0
3846	17.0	4.0
645423	0.0	0.0
3860	5.0	0.0
246126	1.0	0.0
728658	1013.0	253.0
728655	1.0	1.0
728657	5.0	0.0
728656	3.0	1.0
3858	747.0	1152.0
3859	4.0	5.0
246135	3.0	0.0
3850	2.0	7.0
3851	112.0	3.0
3852	74422.0	5490.0
645414	0.0	0.0
3853	298.0	29.0
3854	2837.0	414.0
3855	16667.0	1759.0
3856	28624.0	25640.0
3857	18.0	2.0
728640	6.0	0.0
645431	53.0	273.0
728642	470.0	169.0
728641	4.0	9.0
645434	11.0	4.0
645432	13.0	11.0
285704	1557.0	553.0
728643	5.0	1.0
222194	4934.0	1265.0
285708	2.0	1.0
1204	0.0	0.0
1203	1310.0	757.0
1201	1773.0	1767.0
1200	13288.0	12104.0
3861	34098.0	5735.0
645426	12.0	9.0
645425	0.0	0.0
1209	7582.0	9625.0
3866	40874.0	1222.0
1208	7.0	11.0
1207	4229.0	3074.0
3868	455.0	209.0
285311	0.0	0.0
3880	32618.0	50952.0
3881	3.0	10.0
285313	5322.0	299.0
100128537	459.0	110.0
3882	27.0	14.0
100128536	1.0	0.0
285314	0.0	3.0
285315	487.0	224.0
1215	207.0	17.0
100141515	0.0	0.0
1213	29326.0	33795.0
1212	2239.0	2010.0
1211	5226.0	4773.0
3872	32875.0	2892.0
3875	21101.0	26562.0
3876	6.0	7.0
3879	0.0	2.0
3890	0.0	0.0
3891	1.0	1.0
3892	211.0	141.0
100128525	2.0	0.0
285326	0.0	0.0
1230	465.0	254.0
285329	12.0	9.0
440097	96.0	53.0
440093	22.0	14.0
3883	5.0	0.0
3884	0.0	2.0
3885	0.0	1.0
3886	2.0	1.0
100128521	0.0	0.0
3887	761.0	364.0
3888	1.0	0.0
100631239	1.0	0.0
3889	15.0	0.0
100128516	183.0	73.0
285331	3140.0	495.0
100128512	0.0	0.0
285335	54.0	15.0
100128514	0.0	0.0
1241	682.0	346.0
1240	792.0	875.0
1238	406.0	112.0
1237	9.0	11.0
1236	121.0	63.0
1235	37.0	4.0
1234	356.0	315.0
1233	55.0	165.0
1232	5.0	2.0
3895	28595.0	12740.0
100128511	39.0	15.0
100631247	194.0	11.0
3897	272.0	36.0
100631248	0.0	2.0
3898	2580.0	1534.0
100631249	0.0	0.0
3899	22013.0	4299.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1739.0	699.0
100631251	2.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	325.0	79.0
100631254	10.0	5.0
100128503	0.0	0.0
285349	386.0	138.0
574501	5.0	0.0
574502	0.0	0.0
1244	202.0	41.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9298.0	969.0
1263	2434.0	1145.0
1262	24.0	5.0
116966	503.0	163.0
100887755	0.0	0.0
1261	2.0	9.0
100887754	4.0	2.0
1260	4.0	1.0
116969	176.0	38.0
1259	248.0	35.0
1258	9.0	0.0
440061	0.0	0.0
100887750	151.0	11.0
100887746	0.0	0.0
100887744	1.0	0.0
1272	4271.0	3428.0
1271	708.0	147.0
100887749	25.0	6.0
1270	40.0	12.0
100887748	0.0	0.0
440044	29.0	23.0
1269	17.0	3.0
440051	1.0	0.0
1268	173.0	31.0
440050	3.0	2.0
1267	6361.0	5532.0
1266	15841.0	12155.0
100887740	0.0	0.0
1265	12085.0	11006.0
1286	688.0	61.0
1285	324.0	21.0
1284	32361.0	31288.0
1282	21544.0	35839.0
1281	364901.0	944273.0
1280	1387.0	89.0
440078	344.0	69.0
440077	2.0	1.0
440087	2648.0	20.0
1278	215206.0	1205283.0
1277	282411.0	1650902.0
440081	249.0	23.0
116938	0.0	0.0
1297	41.0	5.0
116931	179.0	38.0
1296	3993.0	14094.0
1295	954.0	10577.0
116933	2.0	8.0
1294	6756.0	1323.0
1293	76865.0	253674.0
116935	35.0	26.0
1292	54586.0	125152.0
440068	0.0	0.0
1291	47597.0	168744.0
116937	19.0	0.0
440067	62.0	3.0
1290	20745.0	108014.0
440073	249.0	84.0
440072	8.0	0.0
1289	17297.0	100592.0
1288	3406.0	332.0
1287	9605.0	1779.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2871.0	3002.0
440021	0.0	1.0
442673	8.0	5.0
10018	5299.0	1606.0
126328	1188.0	2094.0
442676	1.0	0.0
126326	289.0	513.0
1299	593.0	90.0
1298	5063.0	594.0
10011	1396.0	2212.0
10010	5982.0	2389.0
10013	5105.0	1939.0
128989	970.0	1027.0
10015	14989.0	7854.0
10014	7821.0	3469.0
10017	39.0	30.0
10016	3585.0	3222.0
10020	5490.0	1502.0
114335	0.0	0.0
114336	0.0	0.0
126321	1848.0	1657.0
10029	0.0	0.0
442668	1.0	0.0
10022	1.0	1.0
10021	3.0	6.0
10024	37.0	191.0
128977	1614.0	894.0
103021165	1.0	0.0
10023	476.0	321.0
103021164	14.0	2.0
10026	3876.0	2193.0
10025	3467.0	2382.0
116986	527.0	297.0
116985	9105.0	4058.0
116988	6224.0	1971.0
116987	3480.0	1276.0
114327	2965.0	751.0
440043	0.0	0.0
126308	3106.0	3660.0
440041	0.0	0.0
126306	30.0	16.0
151306	39.0	40.0
100128590	5.0	2.0
100128596	0.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	14.0	7.0
440026	2343.0	1447.0
440023	0.0	0.0
10008	264.0	296.0
10007	2877.0	2024.0
10009	4384.0	1717.0
116984	1358.0	700.0
116983	1692.0	1022.0
151313	885.0	441.0
10000	5439.0	3063.0
128954	0.0	0.0
10002	98.0	31.0
10001	1460.0	648.0
10004	380.0	124.0
10003	134.0	56.0
10006	6687.0	3279.0
10005	931.0	782.0
126370	0.0	0.0
285352	161.0	84.0
100128579	0.0	0.0
285359	192.0	65.0
126375	596.0	380.0
126374	1465.0	589.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3105.0	2845.0
285367	1299.0	962.0
285368	487.0	454.0
100128569	144.0	21.0
126364	289.0	271.0
100128560	21.0	21.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	5.0	3.0
344191	0.0	1.0
126353	471.0	2727.0
751071	182.0	125.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	19.0	0.0
106481282	0.0	0.0
285381	1572.0	1453.0
106481283	0.0	0.0
285382	230.0	288.0
106481280	1.0	0.0
165918	2033.0	1176.0
106481281	0.0	2.0
165904	21.0	14.0
285386	2013.0	7967.0
138307	20.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	1.0
106481290	4.0	0.0
100128541	1.0	3.0
138311	424.0	414.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	8.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	1.0
126299	1008.0	692.0
106481259	0.0	0.0
728716	1.0	0.0
126298	1911.0	1013.0
728710	1.0	0.0
126295	503.0	205.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	8.0	0.0
106481267	0.0	0.0
151246	564.0	388.0
645318	0.0	0.0
645317	38.0	13.0
151242	8.0	12.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	39653.0	25325.0
100287908	0.0	0.0
645332	559.0	296.0
126282	820.0	1061.0
100287902	13.0	25.0
163227	1177.0	369.0
100287900	0.0	0.0
163223	175.0	38.0
106481275	2.0	0.0
106481276	0.0	35.0
106481273	0.0	1.0
106481274	7.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	124.0	101.0
106481278	0.0	0.0
645328	3.0	17.0
151254	78.0	17.0
645326	9.0	4.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	32.0	24.0
163259	644.0	254.0
645345	64.0	94.0
200403	43.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	425.0	123.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	0.0	2.0
728732	1.0	0.0
728734	2.0	0.0
126272	145.0	65.0
106481242	0.0	0.0
107133511	3.0	2.0
114294	994.0	1136.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	46.0	16.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	8.0	1.0
728723	197.0	45.0
106481253	1.0	1.0
107133522	13.0	6.0
106481254	9.0	1.0
107133524	13.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	2.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	1146.0	297.0
645368	0.0	0.0
645367	28.0	0.0
106481217	0.0	0.0
200424	2967.0	1044.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	63.0	7.0
645360	1.0	0.0
106481219	3.0	0.0
106481220	14.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	2.0	0.0
138241	948.0	340.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	4.0	3.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	2.0
645387	238.0	109.0
645382	0.0	0.0
645381	31.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	7.0	2.0
106481207	1.0	1.0
106481204	1.0	2.0
106481205	1.0	0.0
106481208	7.0	0.0
106481209	0.0	0.0
3902	64.0	33.0
3903	882.0	1048.0
106481210	0.0	0.0
3904	5.0	11.0
3906	21.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8901.0	5930.0
106481211	0.0	0.0
3909	32741.0	2178.0
106481212	0.0	0.0
684959	0.0	0.0
151234	174.0	0.0
151230	1005.0	548.0
728798	49.0	0.0
3913	36390.0	16521.0
3914	27991.0	3739.0
3915	30606.0	24634.0
3916	25850.0	22579.0
3918	16786.0	3778.0
3910	11954.0	16063.0
3911	10467.0	2568.0
3912	20943.0	30330.0
728782	12.0	8.0
728780	146.0	33.0
3924	16.0	7.0
3925	3994.0	4507.0
3927	17391.0	23556.0
3929	336.0	198.0
3920	17652.0	10854.0
3921	25068.0	23038.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7938.0	4514.0
3937	1128.0	1270.0
3938	44.0	2.0
3939	17180.0	34068.0
3930	2894.0	1642.0
100873179	0.0	0.0
3931	581.0	209.0
3932	344.0	251.0
3933	0.0	2.0
3934	286.0	326.0
100189512	0.0	0.0
105371027	1.0	2.0
100873166	1.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	2.0
3947	3.0	0.0
3948	14.0	3.0
3949	5101.0	2627.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	17690.0	5766.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	4.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	88.0	24.0
3958	11652.0	10170.0
3959	20509.0	60053.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	903.0	183.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	685.0	411.0
3952	33.0	221.0
3953	4074.0	469.0
3954	2839.0	1445.0
3955	1567.0	4178.0
3956	9869.0	31237.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	366.0	127.0
1303	12964.0	126311.0
107133502	0.0	0.0
1302	350.0	33.0
1301	467.0	33045.0
1300	601.0	33361.0
3960	40.0	12.0
3963	1.0	0.0
3964	6095.0	4193.0
1308	41054.0	6452.0
3965	1296.0	1707.0
1307	12567.0	11102.0
151295	82.0	13.0
1306	14611.0	20570.0
100189589	12.0	1.0
728774	0.0	0.0
728773	2.0	0.0
3980	2760.0	1439.0
100287932	1868.0	2353.0
3981	1939.0	560.0
728776	39.0	18.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	53044.0	8251.0
1315	10961.0	9839.0
1314	17555.0	33110.0
1312	5648.0	3601.0
1311	417.0	6061.0
100329135	4.0	2.0
1310	20.0	0.0
574537	0.0	0.0
3972	5.0	1.0
3973	5.0	1.0
3975	7.0	4833.0
3976	936.0	157.0
3977	14872.0	1349.0
1318	155.0	95.0
3978	2959.0	1060.0
1317	4394.0	2028.0
728763	7.0	0.0
3990	53.0	51.0
645313	0.0	1.0
3991	1011.0	1967.0
645312	0.0	0.0
3992	890.0	2640.0
645311	1.0	0.0
728769	522.0	247.0
1330	0.0	0.0
1327	11231.0	8342.0
1326	907.0	188.0
1325	24.0	13.0
3982	4.0	0.0
3983	22005.0	5046.0
3984	1980.0	3163.0
3985	10065.0	3656.0
3987	3670.0	3366.0
3988	7183.0	5082.0
1329	2170.0	3417.0
116809	0.0	0.0
100128416	57.0	8.0
1340	4352.0	8723.0
1337	2952.0	6892.0
1336	0.0	0.0
1332	3.0	0.0
1331	0.0	0.0
3993	4260.0	2918.0
100128410	0.0	1.0
3995	795.0	1020.0
100128412	0.0	0.0
3996	3244.0	1855.0
3998	12102.0	8243.0
1339	0.0	1.0
285440	3367.0	3532.0
285441	3.0	2.0
1352	1066.0	667.0
1351	2888.0	5095.0
1350	7486.0	12334.0
1349	2738.0	3822.0
1348	0.0	0.0
1347	2621.0	5226.0
1346	444.0	369.0
1345	3724.0	37794.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	47.0	11.0
1363	22190.0	12194.0
1362	12823.0	6613.0
1361	17.0	0.0
1360	1551.0	274.0
1359	677.0	798.0
1358	1.0	2.0
1357	48.0	11.0
1356	4835.0	603.0
1355	3685.0	1765.0
1353	3139.0	1390.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	136.0	21.0
285464	686.0	188.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5033.0	3391.0
1373	968.0	228.0
1371	1407.0	562.0
1370	3.0	103.0
1369	0.0	0.0
1368	2407.0	1453.0
100873209	0.0	0.0
1366	3372.0	3067.0
1365	2133.0	1409.0
1364	17768.0	3359.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	31.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	6014.0	2373.0
116843	1599.0	778.0
1384	2719.0	4001.0
116842	117.0	101.0
1382	7804.0	22845.0
116844	273.0	2636.0
1381	760.0	46.0
1380	46.0	2.0
440176	3.0	2.0
440184	4.0	81.0
1379	3.0	2.0
1378	157.0	5.0
1376	2164.0	1144.0
1375	313.0	65.0
128821	0.0	14.0
100873237	1.0	0.0
128822	85.0	112.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	55.0
100873239	1.0	2.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	373.0	385.0
1396	117.0	541.0
1395	25.0	12.0
1394	86.0	16.0
1393	201.0	17.0
1392	0.0	0.0
285407	22.0	8.0
116835	1674.0	979.0
1390	1067.0	811.0
1389	8248.0	3270.0
1388	8614.0	5346.0
1387	17741.0	6628.0
116841	2316.0	1634.0
1386	5356.0	2573.0
116840	4194.0	1204.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	1.0
100873228	0.0	0.0
128817	3.0	0.0
100873227	0.0	0.0
100873251	2.0	0.0
100873250	1.0	0.0
116828	244.0	59.0
100873255	1.0	0.0
100873254	4.0	3.0
100873253	0.0	0.0
285412	3.0	1.0
100873252	0.0	0.0
100287898	92.0	35.0
100287895	0.0	0.0
285419	162.0	19.0
1399	6594.0	4843.0
1398	6781.0	3420.0
1397	4745.0	4153.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	11.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	215.0	139.0
285429	26.0	8.0
100287880	0.0	0.0
440193	5510.0	1940.0
100873248	0.0	0.0
100873247	5.0	1.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	2.0	0.0
10130	8853.0	6811.0
153830	5522.0	2643.0
645280	8.0	2.0
440138	914.0	238.0
440132	1.0	0.0
440142	8.0	0.0
10139	1981.0	838.0
126208	874.0	771.0
126206	16.0	1.0
126205	32.0	0.0
107133497	1.0	14.0
126204	33.0	0.0
107133499	0.0	0.0
128866	8787.0	7777.0
10131	3259.0	1924.0
10134	10773.0	11665.0
107133494	9.0	0.0
10133	6368.0	4351.0
128869	1229.0	1326.0
10136	0.0	0.0
10135	7596.0	1522.0
100128493	0.0	0.0
103021294	38.0	19.0
10138	1203.0	569.0
100128496	0.0	0.0
10137	7568.0	3900.0
128861	1.0	0.0
128862	0.0	0.0
10141	5.0	0.0
10140	15363.0	4986.0
128864	20.0	6.0
440125	1.0	0.0
440131	0.0	1.0
10143	2.0	21.0
128854	1555.0	597.0
10142	20455.0	3099.0
10144	4460.0	863.0
10147	5530.0	1888.0
100128483	0.0	0.0
10146	11431.0	7651.0
128859	0.0	13.0
10149	204.0	206.0
10148	81.0	94.0
128853	159.0	98.0
440159	2.0	0.0
10117	9.0	9.0
440163	10.0	1.0
10110	544.0	64.0
10112	76.0	992.0
10111	9044.0	4340.0
10114	13080.0	6316.0
10113	2808.0	2979.0
128848	0.0	0.0
10116	12126.0	6365.0
165829	114.0	59.0
100128469	29.0	8.0
153842	0.0	1.0
440145	935.0	456.0
10129	5467.0	2036.0
440153	0.0	0.0
10128	13396.0	5626.0
100033799	0.0	0.0
107133486	31.0	8.0
10121	5820.0	7799.0
100128465	0.0	0.0
10120	4606.0	2410.0
10123	7978.0	3701.0
138234	5.0	0.0
10125	532.0	859.0
10124	3442.0	1207.0
10127	3235.0	1326.0
10126	1945.0	1318.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	7.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	119.0	30.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	10.0	0.0
106481182	1.0	0.0
285489	287.0	243.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	5.0	3.0
10107	1.0	1.0
10106	29184.0	13136.0
106481199	0.0	0.0
10109	9956.0	14072.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1757.0	1330.0
10100	747.0	454.0
10103	1375.0	4546.0
106481194	0.0	0.0
10102	1382.0	1147.0
106481195	0.0	0.0
10105	2975.0	3903.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	239.0	140.0
440119	765.0	165.0
126235	0.0	0.0
126231	376.0	86.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	4.0
442775	50.0	57.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	36.0	49.0
106481167	3.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	70.0	1.0
440104	2693.0	489.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	4.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	12.0	7.0
100128423	1.0	0.0
128879	2.0	0.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	0.0	0.0
10090	1636.0	685.0
10093	4872.0	4878.0
10092	8199.0	9949.0
10095	2814.0	4806.0
645204	9.0	0.0
10094	6943.0	10102.0
645203	0.0	2.0
10097	15723.0	14974.0
10096	10266.0	10405.0
645201	0.0	0.0
163115	184.0	42.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	166.0	273.0
106481144	0.0	0.0
114195	8.0	7.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	34.0	11.0
106481145	0.0	0.0
151126	2447.0	51.0
106481146	1.0	0.0
10099	8102.0	13068.0
10098	5409.0	608.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1418.0	294.0
106481149	0.0	0.0
106481154	5.0	0.0
106481155	0.0	0.0
114184	3.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	105.0	87.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	199.0	17.0
415116	3432.0	5075.0
645207	0.0	0.0
645206	56.0	8.0
