id	8ab96801-8d29-476a-908a-7a99f11f713d	95c9a871-c81b-4a30-92a4-9227a0058553
106481340	0.0	0.0
85458	6925.0	4040.0
106481345	0.0	0.0
85459	1531.0	1038.0
106481346	0.0	0.0
85456	18555.0	7148.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4526.0	4144.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	947.0	757.0
442913	0.0	0.0
85452	77.0	10.0
442914	0.0	0.0
50	12437.0	3186.0
85453	3370.0	1011.0
442915	0.0	0.0
85450	5403.0	3814.0
51	13788.0	16559.0
442916	0.0	0.0
85451	2711.0	2665.0
52	3639.0	11068.0
442917	0.0	0.0
53	3103.0	4560.0
442918	0.0	0.0
54	1341.0	3903.0
442919	0.0	0.0
55	132.0	385.0
442909	2.0	1.0
56	3.0	8.0
58	21.0	108.0
59	66429.0	25930.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	19.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	717.0	715.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	3.0
106481354	2.0	1.0
85446	402.0	136.0
442900	0.0	0.0
106481355	0.0	1.0
85443	62.0	42.0
442901	0.0	0.0
85444	1718.0	5395.0
442902	0.0	0.0
60	266799.0	404237.0
85441	3168.0	1053.0
442903	15.0	4.0
85442	32.0	1.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	31.0
85440	5273.0	4712.0
442907	6.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	20.0
68	4.0	6.0
344595	829.0	822.0
69	4.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	5.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	3.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	136.0	76.0
106481321	2.0	1.0
85479	11.0	26.0
106481322	0.0	0.0
85476	5536.0	8009.0
85477	212.0	461.0
70	31.0	122.0
85474	21.0	49.0
71	163683.0	285866.0
72	12475.0	2122.0
73	40.0	14.0
74	0.0	0.0
75	31.0	19.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6459.0	4493.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2352.0	9767.0
81	38924.0	16146.0
85463	2415.0	666.0
82	5.0	6.0
85464	3607.0	1892.0
83	22.0	1.0
85461	5935.0	4518.0
85462	608.0	1312.0
86	2376.0	5840.0
87	32323.0	14860.0
85460	2633.0	3093.0
88	13.0	14.0
89	5.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5898.0	5791.0
106481300	0.0	0.0
91	3603.0	3763.0
92	2306.0	2391.0
93	1696.0	1065.0
94	4534.0	1218.0
95	417.0	115.0
97	292.0	272.0
98	1052.0	728.0
344561	0.0	0.0
728661	2982.0	785.0
728664	0.0	1.0
106481305	0.0	0.0
261734	979.0	397.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	19.0	51.0
106481309	20.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	5.0	0.0
3805	9.0	0.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	12.0	0.0
3809	11.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	903.0	539.0
3800	1718.0	4959.0
3801	2336.0	711.0
3802	4.0	2.0
728695	0.0	4.0
285735	0.0	0.0
261726	2843.0	5239.0
728698	5.0	9.0
3814	2.0	2.0
3815	14250.0	914.0
3816	49.0	62.0
261729	4399.0	2453.0
3817	29.0	16.0
3818	62.0	11.0
222166	18545.0	4252.0
3811	7.0	0.0
3812	5.0	3.0
285740	1.0	6.0
285741	34.0	21.0
728689	17.0	9.0
3827	0.0	0.0
246100	0.0	0.0
3820	178.0	117.0
3821	32.0	4.0
3822	3.0	6.0
3823	4.0	0.0
3824	251.0	911.0
645402	0.0	0.0
403313	1135.0	1912.0
403314	1.0	2.0
728637	0.0	6.0
728638	113.0	1234.0
728633	0.0	0.0
728632	43.0	29.0
728635	37.0	14.0
3836	3726.0	7474.0
222183	310.0	129.0
3837	20535.0	28784.0
3838	1637.0	19061.0
3839	4046.0	7345.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2591.0	1430.0
3832	430.0	3511.0
3833	211.0	1630.0
3834	217.0	4.0
3835	1725.0	3437.0
728620	3.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	425.0	335.0
3848	7.0	1.0
3849	0.0	3.0
222171	343.0	2361.0
728619	2.0	4.0
3840	7891.0	13355.0
3841	2106.0	924.0
3842	10458.0	13503.0
3843	17348.0	13983.0
3844	0.0	0.0
3845	3074.0	10502.0
3846	7.0	16.0
645423	0.0	0.0
3860	28.0	0.0
246126	0.0	0.0
728658	808.0	667.0
728655	3.0	0.0
728657	0.0	0.0
728656	2.0	0.0
3858	954.0	1500.0
3859	1.0	18.0
246135	5.0	2.0
3850	0.0	0.0
3851	4.0	23.0
3852	49258.0	11.0
645414	0.0	0.0
3853	86.0	1.0
3854	4041.0	2.0
3855	18872.0	18625.0
3856	14512.0	56339.0
3857	22.0	3.0
728640	1.0	6.0
645431	27.0	14.0
728642	421.0	75.0
728641	31.0	11.0
645434	85.0	8.0
645432	6.0	11.0
285704	1390.0	1193.0
728643	9.0	1.0
222194	3234.0	3027.0
285708	0.0	0.0
1204	1.0	1.0
1203	1211.0	1942.0
1201	1138.0	2318.0
1200	12449.0	20711.0
3861	36636.0	19.0
645426	10.0	5.0
645425	0.0	0.0
1209	10432.0	8379.0
3866	28772.0	371.0
1208	1.0	2.0
1207	3907.0	4526.0
3868	1269.0	163.0
285311	0.0	0.0
3880	15575.0	41034.0
3881	3.0	0.0
285313	7924.0	288.0
100128537	1303.0	94.0
3882	66.0	6.0
100128536	4.0	0.0
285314	0.0	4.0
285315	466.0	533.0
1215	586.0	79.0
100141515	3.0	2.0
1213	33327.0	122442.0
1212	3013.0	1010.0
1211	5895.0	6481.0
3872	36405.0	75.0
3875	10082.0	31040.0
3876	3.0	3.0
3879	0.0	4.0
3890	2.0	0.0
3891	1.0	0.0
3892	162.0	45.0
100128525	4.0	5.0
285326	0.0	0.0
1230	465.0	1043.0
285329	10.0	23.0
440097	78.0	21.0
440093	22.0	21.0
3883	12.0	6.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	0.0	1.0
3887	1475.0	23.0
3888	0.0	0.0
100631239	0.0	0.0
3889	11.0	2.0
100128516	148.0	34.0
285331	1305.0	1396.0
100128512	0.0	0.0
285335	40.0	79.0
100128514	1.0	0.0
1241	735.0	706.0
1240	1197.0	2313.0
1238	413.0	5209.0
1237	6.0	10.0
1236	152.0	52.0
1235	9.0	6.0
1234	220.0	179.0
1233	69.0	76.0
1232	6.0	17.0
3895	27415.0	38032.0
100128511	15.0	22.0
100631247	27.0	72.0
3897	478.0	76.0
100631248	0.0	0.0
3898	1493.0	3176.0
100631249	0.0	0.0
3899	5430.0	6261.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2360.0	3352.0
100631251	5.0	105.0
100631252	8.0	6.0
100631253	0.0	0.0
285346	207.0	105.0
100631254	3.0	0.0
100128503	0.0	0.0
285349	409.0	295.0
574501	4.0	1.0
574502	0.0	0.0
1244	122.0	84.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	8967.0	600.0
1263	2735.0	1472.0
1262	18.0	19.0
116966	449.0	39.0
100887755	0.0	2.0
1261	1.0	16.0
100887754	4.0	2.0
1260	0.0	0.0
116969	128.0	19.0
1259	186.0	29.0
1258	9.0	2.0
440061	0.0	0.0
100887750	98.0	40.0
100887746	0.0	1.0
100887744	4.0	0.0
1272	2127.0	1595.0
1271	6660.0	711.0
100887749	77.0	81.0
1270	38.0	36.0
100887748	0.0	1.0
440044	57.0	48.0
1269	11.0	7.0
440051	0.0	0.0
1268	543.0	78.0
440050	7.0	5.0
1267	7181.0	5237.0
1266	16223.0	26672.0
100887740	0.0	0.0
1265	15128.0	5621.0
1286	472.0	122.0
1285	322.0	5.0
1284	82396.0	21046.0
1282	74989.0	38470.0
1281	91066.0	625772.0
1280	273.0	44.0
440078	239.0	71.0
440077	6.0	5.0
440087	20.0	28.0
1278	139307.0	569704.0
1277	87094.0	602842.0
440081	135.0	32.0
116938	0.0	0.0
1297	9.0	0.0
116931	128.0	104.0
1296	2467.0	6972.0
1295	2813.0	24141.0
116933	0.0	4.0
1294	2284.0	154.0
1293	85054.0	172513.0
116935	32.0	19.0
1292	63108.0	26852.0
440068	1.0	0.0
1291	45734.0	35345.0
116937	7.0	3.0
440067	30.0	3.0
1290	11732.0	79152.0
440073	1490.0	75.0
440072	3.0	7.0
1289	10991.0	53596.0
1288	1231.0	539.0
1287	3274.0	12029.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4498.0	3494.0
440021	0.0	1.0
442673	5.0	1.0
10018	3445.0	5505.0
126328	1549.0	927.0
442676	1.0	0.0
126326	892.0	386.0
1299	127.0	83.0
1298	1051.0	926.0
10011	1613.0	1109.0
10010	5323.0	4466.0
10013	4984.0	2875.0
128989	1809.0	1235.0
10015	14427.0	27770.0
10014	8813.0	1596.0
10017	30.0	15.0
10016	4791.0	7493.0
10020	4883.0	3991.0
114335	0.0	0.0
114336	0.0	0.0
126321	1512.0	1222.0
10029	0.0	0.0
442668	0.0	0.0
10022	6.0	0.0
10021	21.0	22.0
10024	54.0	736.0
128977	2858.0	1627.0
103021165	1.0	0.0
10023	478.0	256.0
103021164	3.0	0.0
10026	3439.0	10346.0
10025	3817.0	2136.0
116986	639.0	122.0
116985	9489.0	2042.0
116988	5615.0	1442.0
116987	4530.0	2356.0
114327	1587.0	1468.0
440043	0.0	0.0
126308	5016.0	4078.0
440041	0.0	0.0
126306	29.0	11.0
151306	352.0	77.0
100128590	0.0	1.0
100128596	2.0	3.0
151300	1.0	0.0
100128595	1.0	0.0
100128589	1.0	0.0
440027	14.0	134.0
440026	1862.0	5266.0
440023	1.0	1.0
10008	788.0	431.0
10007	2455.0	3319.0
10009	3924.0	6889.0
116984	1015.0	1484.0
116983	1922.0	494.0
151313	951.0	577.0
10000	7077.0	3892.0
128954	0.0	0.0
10002	27.0	22.0
10001	1352.0	2146.0
10004	501.0	111.0
10003	1602.0	345.0
10006	5245.0	9165.0
10005	914.0	1073.0
126370	0.0	0.0
285352	135.0	89.0
100128579	0.0	0.0
285359	143.0	23.0
126375	755.0	501.0
126374	1797.0	478.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3390.0	5764.0
285367	1266.0	1366.0
285368	297.0	261.0
100128569	72.0	17.0
126364	270.0	291.0
100128560	38.0	12.0
285370	0.0	0.0
285375	0.0	0.0
102682016	6.0	1.0
153932	0.0	4.0
344191	0.0	5.0
126353	194.0	2930.0
751071	161.0	104.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	10.0
106481282	0.0	0.0
285381	2578.0	3537.0
106481283	0.0	0.0
285382	603.0	1951.0
106481280	0.0	0.0
165918	2604.0	2615.0
106481281	1.0	4.0
165904	5.0	101.0
285386	1692.0	387.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	12.0	2.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	805.0	101.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	59.0	3.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	6.0	24.0
126299	1058.0	461.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2491.0	2570.0
728710	0.0	0.0
126295	283.0	441.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	0.0
106481267	0.0	0.0
151246	430.0	2225.0
645318	0.0	0.0
645317	25.0	22.0
151242	11.0	5.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	42985.0	92217.0
100287908	0.0	0.0
645332	280.0	363.0
126282	1460.0	527.0
100287902	6.0	38.0
163227	680.0	1112.0
100287900	0.0	0.0
163223	101.0	565.0
106481275	0.0	1.0
106481276	2.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	143.0	83.0
106481278	0.0	0.0
645328	3.0	23.0
151254	139.0	46.0
645326	12.0	18.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	45.0
163259	645.0	286.0
645345	81.0	172.0
200403	35.0	16.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	385.0	128.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	2.0
728732	3.0	3.0
728734	3.0	0.0
126272	186.0	112.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1106.0	2086.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	107.0	37.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	2.0	0.0
107133516	5.0	1.0
728723	241.0	49.0
106481253	1.0	0.0
107133522	3.0	12.0
106481254	9.0	4.0
107133524	3.0	40.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	10.0	2.0
151276	1.0	22.0
645348	1.0	0.0
106481250	0.0	0.0
645369	446.0	76.0
645368	2.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	1670.0	2918.0
106481218	5.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	22.0	8.0
645360	0.0	0.0
106481219	4.0	0.0
106481220	9.0	31.0
106481221	0.0	0.0
106481224	1.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	802.0	858.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	8.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	291.0	552.0
645382	0.0	0.0
645381	59.0	97.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	12.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	4.0	3.0
106481204	0.0	0.0
106481205	2.0	0.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	128.0	97.0
3903	5600.0	2192.0
106481210	0.0	0.0
3904	2.0	2.0
3906	128763.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	11467.0	4614.0
106481211	0.0	0.0
3909	13919.0	290.0
106481212	0.0	0.0
684959	0.0	0.0
151234	63.0	0.0
151230	1042.0	1942.0
728798	3.0	0.0
3913	37313.0	9445.0
3914	15980.0	352.0
3915	56845.0	22914.0
3916	23044.0	22165.0
3918	9907.0	984.0
3910	32290.0	13524.0
3911	12453.0	4914.0
3912	34571.0	16173.0
728782	17.0	12.0
728780	57.0	10.0
3924	13.0	14.0
3925	3597.0	12546.0
3927	21523.0	170276.0
3929	210.0	602.0
3920	17964.0	26392.0
3921	29598.0	27260.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	5567.0	18112.0
3937	1334.0	1537.0
3938	12.0	41.0
3939	31933.0	74938.0
3930	4328.0	5597.0
100873179	0.0	0.0
3931	769.0	227.0
3932	216.0	69.0
3933	0.0	4.0
3934	173.0	1019.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	2.0
100873165	0.0	0.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	6.0
3947	2.0	0.0
3948	15.0	3.0
3949	8266.0	6844.0
100873169	4.0	1.0
3940	0.0	2.0
100873168	0.0	0.0
3945	43978.0	8480.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	185.0	40.0
3958	24576.0	34020.0
3959	43425.0	23998.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	505.0	340.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	589.0	119.0
3952	20158.0	675.0
3953	4962.0	1398.0
3954	4684.0	2693.0
3955	2597.0	1945.0
3956	33571.0	16234.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	18.0	9.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	16.0	7.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	152.0	107.0
1303	12115.0	76762.0
107133502	0.0	0.0
1302	196.0	8.0
1301	111.0	29039.0
1300	28.0	37124.0
3960	54.0	14.0
3963	1.0	0.0
3964	6775.0	11524.0
1308	19765.0	46.0
3965	1295.0	1798.0
1307	6979.0	2457.0
151295	60.0	43.0
1306	24613.0	13524.0
100189589	7.0	23.0
728774	0.0	0.0
728773	3.0	4.0
3980	1877.0	1847.0
100287932	2490.0	4937.0
3981	1315.0	1425.0
728776	17.0	20.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	50663.0	32027.0
1315	9793.0	24044.0
1314	22174.0	27151.0
1312	5118.0	3057.0
1311	33.0	16051.0
100329135	1.0	0.0
1310	6.0	0.0
574537	0.0	0.0
3972	2.0	1.0
3973	118.0	20.0
3975	0.0	76.0
3976	1837.0	520.0
3977	22776.0	3187.0
1318	240.0	356.0
3978	1570.0	918.0
1317	3924.0	12926.0
728763	11.0	3.0
3990	70.0	37.0
645313	115.0	56.0
3991	59125.0	4099.0
645312	0.0	0.0
3992	10043.0	7339.0
645311	4.0	2.0
728769	444.0	324.0
1330	0.0	0.0
1327	17143.0	5038.0
1326	3670.0	1342.0
1325	12.0	4.0
3982	0.0	0.0
3983	31907.0	8300.0
3984	1677.0	1943.0
3985	7285.0	3485.0
3987	8090.0	8994.0
3988	8496.0	9888.0
1329	4921.0	4001.0
116809	0.0	0.0
100128416	21.0	21.0
1340	7766.0	9559.0
1337	5239.0	7826.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1908.0	4988.0
100128410	0.0	1.0
3995	4875.0	872.0
100128412	0.0	0.0
3996	3285.0	1150.0
3998	12372.0	17730.0
1339	0.0	15.0
285440	2791.0	1295.0
285441	2.0	0.0
1352	1483.0	1278.0
1351	5332.0	8010.0
1350	11867.0	12146.0
1349	5053.0	8751.0
1348	2.0	2.0
1347	4718.0	6704.0
1346	2393.0	346.0
1345	5841.0	19377.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	40.0	21.0
1363	16966.0	6924.0
1362	14078.0	23803.0
1361	8.0	2.0
1360	7021.0	68.0
1359	1742.0	2834.0
1358	97.0	21.0
1357	165.0	17.0
1356	2291.0	13387.0
1355	3995.0	3026.0
1353	3103.0	8092.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	132.0	59.0
285464	989.0	515.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6795.0	14475.0
1373	1136.0	216.0
1371	1324.0	1721.0
1370	14.0	48.0
1369	1.0	0.0
1368	23533.0	5777.0
100873209	0.0	0.0
1366	2015.0	5660.0
1365	1267.0	3593.0
1364	11527.0	16314.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	22.0	23.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	57.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	5105.0	7231.0
116843	1444.0	737.0
1384	5783.0	11808.0
116842	67.0	39.0
1382	6138.0	14674.0
116844	783.0	3883.0
1381	398.0	15.0
1380	19.0	3.0
440176	2.0	4.0
440184	8.0	0.0
1379	5.0	6.0
1378	278.0	147.0
1376	2329.0	2033.0
1375	131.0	43.0
128821	3.0	0.0
100873237	0.0	0.0
128822	70.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	10.0	22.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	332.0	805.0
1396	151.0	403.0
1395	123.0	21.0
1394	252.0	5.0
1393	955.0	70.0
1392	6.0	0.0
285407	13.0	20.0
116835	3042.0	300.0
1390	1218.0	1823.0
1389	10516.0	8135.0
1388	7628.0	9148.0
1387	15129.0	8105.0
116841	2444.0	2138.0
1386	5682.0	6113.0
116840	2778.0	1316.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	153.0	123.0
100873255	0.0	0.0
100873254	21.0	8.0
100873253	0.0	0.0
285412	2.0	4.0
100873252	0.0	0.0
100287898	127.0	11.0
100287895	0.0	0.0
285419	85.0	65.0
1399	7117.0	7630.0
1398	8330.0	7935.0
1397	6156.0	13978.0
100873259	5.0	1.0
100873258	4.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	1.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	163.0	118.0
285429	25.0	96.0
100287880	0.0	0.0
440193	3440.0	1482.0
100873248	0.0	0.0
100873247	8.0	2.0
100873246	0.0	0.0
100873245	6.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8098.0	7655.0
153830	7218.0	2871.0
645280	4.0	0.0
440138	879.0	977.0
440132	0.0	2.0
440142	6.0	1.0
10139	2114.0	557.0
126208	896.0	493.0
126206	56.0	1.0
126205	4.0	1.0
107133497	54.0	2.0
126204	15.0	0.0
107133499	0.0	0.0
128866	8203.0	12859.0
10131	4351.0	2565.0
10134	20788.0	15868.0
107133494	0.0	2.0
10133	12565.0	2514.0
128869	1181.0	5755.0
10136	0.0	0.0
10135	11938.0	17745.0
100128493	0.0	0.0
103021294	27.0	25.0
10138	1105.0	1368.0
100128496	0.0	0.0
10137	6920.0	11132.0
128861	0.0	0.0
128862	0.0	0.0
10141	10.0	1.0
10140	9888.0	121678.0
128864	4.0	31.0
440125	1.0	2.0
440131	2.0	0.0
10143	4.0	80.0
128854	1061.0	1974.0
10142	11747.0	8464.0
10144	18427.0	2737.0
10147	4129.0	2785.0
100128483	0.0	0.0
10146	12667.0	17314.0
128859	1.0	0.0
10149	451.0	185.0
10148	114.0	50.0
128853	131.0	45.0
440159	1.0	0.0
10117	19.0	5.0
440163	6.0	0.0
10110	2410.0	238.0
10112	131.0	1630.0
10111	7156.0	6061.0
10114	18724.0	11702.0
10113	4381.0	4578.0
128848	0.0	0.0
10116	10025.0	9464.0
165829	72.0	16.0
100128469	13.0	23.0
153842	1.0	5.0
440145	968.0	2617.0
10129	6806.0	4641.0
440153	0.0	0.0
10128	15514.0	29843.0
100033799	0.0	0.0
107133486	5.0	3.0
10121	8296.0	7295.0
100128465	1.0	0.0
10120	5033.0	2144.0
10123	5922.0	3082.0
138234	2.0	6.0
10125	374.0	2615.0
10124	4041.0	2096.0
10127	2621.0	2593.0
10126	1288.0	807.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	3.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	131.0	69.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	3.0	1.0
106481182	1.0	0.0
285489	39.0	59.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	6.0	0.0
10107	1.0	1.0
10106	35514.0	19258.0
106481199	0.0	0.0
10109	12363.0	25101.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1887.0	1261.0
10100	1017.0	3743.0
10103	692.0	2626.0
106481194	0.0	0.0
10102	1403.0	1269.0
106481195	0.0	0.0
10105	4250.0	4128.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	349.0	81.0
440119	465.0	57.0
126235	0.0	2.0
126231	336.0	134.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	80.0	134.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	65.0	84.0
106481167	1.0	1.0
106481168	1.0	0.0
106481161	0.0	2.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	5.0	55.0
440104	1793.0	998.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	2.0	0.0
128876	1.0	0.0
100128420	12.0	2.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	4.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	22.0	10.0
10090	2066.0	681.0
10093	5751.0	6644.0
10092	8414.0	21621.0
10095	3868.0	3111.0
645204	3.0	0.0
10094	7022.0	20129.0
645203	3.0	4.0
10097	18139.0	39256.0
10096	10525.0	30176.0
645201	0.0	0.0
163115	278.0	129.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	105.0
106481143	0.0	0.0
114194	0.0	0.0
138162	136.0	474.0
106481144	0.0	0.0
114195	8.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	37.0	20.0
106481145	0.0	0.0
151126	355.0	17.0
106481146	0.0	0.0
10099	31343.0	8446.0
10098	2276.0	4086.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	739.0	319.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	134.0	68.0
106481156	0.0	0.0
