id	446db9e9-d5aa-48ba-a84d-cf6a7d8f8fc4	d6b9e128-8f20-43a1-9d16-b3e2b3d60e34
100873590	0.0	0.0
100873596	0.0	0.0
100873595	0.0	0.0
493829	16.0	6.0
100873594	0.0	0.0
100873593	0.0	0.0
100287559	5.0	5.0
442240	2.0	2.0
442242	0.0	2.0
100287551	0.0	3.0
442233	0.0	0.0
442234	0.0	0.0
442236	0.0	0.0
442237	2.0	3.0
442239	0.0	1.0
100131755	1157.0	169.0
100873599	0.0	0.0
100873598	0.0	0.0
493825	0.0	0.0
100873597	0.0	0.0
493821	4.0	1.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	0.0
100873584	0.0	0.0
100873583	0.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	10.0	6.0
442232	1.0	0.0
100131760	1.0	5.0
442227	0.0	0.0
442229	0.0	0.0
100873589	0.0	0.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	0.0	0.0
493812	683.0	135.0
442260	0.0	0.0
442262	1.0	2.0
442255	0.0	0.0
442256	0.0	0.0
442257	1.0	0.0
442258	2.0	2.0
100131775	0.0	0.0
100131777	0.0	0.0
100287528	0.0	0.0
442252	0.0	2.0
100287520	3.0	1.0
442253	0.0	0.0
442245	0.0	0.0
442247	2.0	5.0
442249	1.0	2.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	1.0
10491	14372.0	5968.0
100128139	8.0	4.0
10490	4913.0	7467.0
10493	15863.0	29937.0
10492	6738.0	10891.0
10495	545.0	1083.0
100128135	1.0	0.0
10494	6721.0	4373.0
10497	2208.0	8501.0
100128136	0.0	1.0
10499	1632.0	8447.0
128506	0.0	0.0
10498	1853.0	2340.0
100128132	0.0	0.0
100128127	0.0	0.0
128500	15.0	2.0
116512	0.0	4.0
116519	1.0	5.0
105419997	0.0	0.0
100128126	4.0	15.0
100861506	0.0	0.0
10471	1809.0	2045.0
100861507	0.0	0.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	0.0	0.0
444882	2.0	9.0
442221	0.0	2.0
442211	1.0	1.0
442213	79.0	38.0
442215	0.0	0.0
442216	2.0	0.0
116511	9.0	3.0
442217	2.0	0.0
442218	0.0	0.0
10473	2547.0	2753.0
10472	2261.0	1321.0
100533177	2.0	0.0
10475	1777.0	1193.0
100533178	0.0	0.0
100128115	2.0	0.0
10474	9208.0	6314.0
100533179	4.0	6.0
10477	3636.0	476.0
10476	5678.0	8620.0
10479	583.0	673.0
10478	1788.0	2452.0
100128110	0.0	0.0
100128109	0.0	0.0
10480	8642.0	6849.0
100861516	2.0	1.0
100861517	7.0	5.0
10482	5105.0	4885.0
100861518	3.0	2.0
10481	0.0	178.0
100861519	1.0	0.0
100861513	0.0	0.0
100861514	2.0	0.0
102466806	0.0	0.0
100861515	15.0	194.0
100861510	1.0	2.0
442210	1.0	0.0
100533181	0.0	0.0
100533182	92.0	46.0
442204	0.0	1.0
442205	0.0	0.0
10484	1559.0	4270.0
100128102	0.0	0.0
10483	3978.0	7808.0
10486	986.0	1331.0
10485	244.0	90.0
100128103	0.0	0.0
10488	4589.0	5132.0
10487	18511.0	15225.0
100533184	1.0	7.0
10489	6365.0	4961.0
128553	3224.0	477.0
100861523	0.0	2.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	2419.0	2510.0
10458	4224.0	7735.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	4505.0	6278.0
100873512	0.0	0.0
10450	3361.0	1737.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	3833.0	2898.0
10455	4576.0	2293.0
100873516	0.0	0.0
10454	2967.0	2739.0
100873515	0.0	0.0
10457	11382.0	3850.0
100873514	1.0	2.0
10456	5206.0	4999.0
100873513	0.0	1.0
346389	1224.0	103.0
10460	616.0	3377.0
100861530	7.0	1.0
100873509	0.0	0.0
10469	2786.0	2928.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	487.0	83.0
100873501	1.0	1.0
10461	879.0	669.0
100873500	0.0	0.0
10464	809.0	1435.0
10463	3097.0	7087.0
10466	1178.0	2296.0
100873505	0.0	0.0
10465	1453.0	869.0
100873504	0.0	0.0
10468	1177.0	99.0
100873503	0.0	0.0
10467	6896.0	5946.0
100873502	0.0	0.0
100873530	0.0	0.0
100861549	10.0	17.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	346.0	318.0
100861541	150.0	77.0
100861542	0.0	0.0
100861543	0.0	1.0
100861544	0.0	0.0
10437	64.0	19.0
10436	1229.0	2576.0
10439	1934.0	7011.0
10438	828.0	833.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	4749.0	8089.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	3.0	2.0
10432	3521.0	5333.0
10435	2468.0	592.0
100873536	17.0	18.0
10434	2347.0	22732.0
100873535	0.0	1.0
116535	2168.0	148.0
100861556	0.0	0.0
116534	10.0	2.0
100861552	0.0	3.0
100861553	0.0	0.0
100861554	0.0	1.0
100861555	77.0	11.0
10447	1824.0	1705.0
100873529	0.0	0.0
116540	294.0	218.0
100861550	0.0	0.0
10449	4912.0	3680.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	3983.0	1802.0
10440	2284.0	3987.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	3.0
100873520	0.0	0.0
10444	6757.0	9044.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	4236.0	5840.0
10446	1207.0	1576.0
100873525	0.0	0.0
10445	4748.0	5943.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	6889.0	3319.0
100533111	1.0	19.0
102466866	1.0	1.0
102466865	0.0	0.0
102466864	0.0	0.0
128467	5.0	3.0
647507	0.0	4.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	1.0	0.0
102466878	0.0	4.0
100128191	55.0	200.0
100128190	0.0	0.0
100533107	93.0	245.0
153443	405.0	603.0
100533105	1.0	13.0
647532	0.0	0.0
100533106	31.0	61.0
102466889	2.0	411.0
116461	1332.0	1287.0
100128181	0.0	0.0
100128183	2.0	21.0
102466880	0.0	0.0
128439	879.0	1111.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	300.0	562.0
100128177	0.0	0.0
100128176	0.0	1.0
100128162	0.0	0.0
10390	1140.0	1302.0
128497	27.0	39.0
647569	0.0	0.0
10392	894.0	465.0
10391	630.0	352.0
10394	0.0	0.0
10393	478.0	556.0
10396	363.0	1699.0
10395	3256.0	2419.0
1719	331.0	1309.0
10398	69927.0	6052.0
1718	33436.0	38312.0
100128159	0.0	0.0
10397	14198.0	26457.0
1717	4627.0	2220.0
1716	3255.0	1923.0
10399	119855.0	42174.0
128486	1158.0	1725.0
128488	5.0	1.0
128481	2.0	3.0
100508120	294.0	357.0
1723	863.0	639.0
100128140	6.0	1.0
100689073	0.0	0.0
100689074	0.0	0.0
100128145	0.0	2.0
1729	5488.0	7679.0
1728	6055.0	4420.0
1727	22268.0	11446.0
1725	4291.0	4715.0
100287512	1.0	1.0
100287513	0.0	0.0
1734	494.0	1405.0
1733	103.0	11.0
1731	919.0	277.0
1730	745.0	454.0
1739	2105.0	5623.0
1738	3620.0	5391.0
1737	1516.0	2238.0
1736	3155.0	5074.0
1735	165.0	7.0
100287505	2.0	2.0
751580	82.0	57.0
100287502	0.0	0.0
202658	0.0	1.0
1745	136.0	45.0
1743	5749.0	10037.0
1742	1338.0	489.0
1741	3293.0	9989.0
1740	183.0	50.0
1749	11.0	18.0
1748	44.0	514.0
1747	188.0	163.0
1746	145.0	21.0
200008	1.0	0.0
200010	40.0	20.0
1756	2119.0	291.0
1755	114.0	4.0
1750	4.0	0.0
1759	1066.0	601.0
1758	0.0	2.0
1757	559.0	86.0
1770	101.0	86.0
200014	2179.0	2086.0
1767	418.0	69.0
1763	70.0	365.0
1762	2266.0	1705.0
1761	0.0	0.0
1760	3624.0	2178.0
1769	2.0	4.0
1768	221.0	30.0
153478	989.0	130.0
1781	4404.0	5521.0
1780	177.0	115.0
200025	0.0	8.0
1778	17930.0	38881.0
1777	4644.0	5063.0
1776	312.0	53.0
1775	38.0	185.0
1774	1184.0	1561.0
1773	931.0	3897.0
200030	331.0	699.0
442190	0.0	2.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	0.0
1791	0.0	1.0
442195	23.0	0.0
200035	250.0	591.0
442197	47.0	19.0
1789	110.0	432.0
442189	0.0	1.0
1788	1372.0	3223.0
1787	293.0	224.0
1786	3088.0	4282.0
1785	6041.0	7330.0
1783	2249.0	5905.0
1798	2111.0	1943.0
1797	1474.0	759.0
1796	1187.0	1103.0
1795	96.0	531.0
1794	793.0	481.0
1793	4232.0	8605.0
101180976	2.0	3.0
493753	1522.0	1382.0
550112	678.0	575.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	0.0	1.0
503635	0.0	0.0
503638	23.0	9.0
503637	0.0	0.0
10536	2750.0	560.0
503643	2.0	0.0
10535	1134.0	1563.0
100287472	0.0	0.0
10538	1356.0	1423.0
503645	4.0	15.0
10537	69.0	37.0
100287470	0.0	0.0
10539	2646.0	2510.0
503641	0.0	0.0
503640	1.0	1.0
100873677	0.0	0.0
100873676	0.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3282.0	5072.0
493987	1.0	2.0
10534	2037.0	1100.0
100873679	0.0	0.0
10533	1726.0	2189.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	0.0	11.0
10549	4289.0	4130.0
503634	1.0	0.0
10548	525.0	1700.0
503633	0.0	0.0
503630	1.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5893.0	4185.0
10541	8729.0	8804.0
100873664	0.0	0.0
10540	9786.0	9215.0
100873663	0.0	0.0
10542	3913.0	2363.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	1342.0	487.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	3.0	0.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	0.0	3.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	4974.0	4201.0
10513	1690.0	4672.0
10516	9357.0	2122.0
10518	563.0	417.0
10517	8.0	2.0
10519	8578.0	6396.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	389.0	87.0
100131616	0.0	0.0
10512	6911.0	6167.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	1.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	1.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	8125.0	7276.0
58503	4372.0	261.0
10524	2750.0	2013.0
58505	3898.0	2974.0
10527	4461.0	11543.0
58504	343.0	113.0
10526	2054.0	5714.0
10529	4477.0	5420.0
10528	5373.0	9242.0
58500	728.0	1817.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	0.0	0.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	25473.0	24466.0
10520	623.0	4487.0
58506	6507.0	10599.0
10523	2907.0	6990.0
58509	1967.0	2000.0
58508	2457.0	7027.0
10522	3707.0	3741.0
100033398	3.0	1.0
100131629	0.0	0.0
100873689	0.0	2.0
442361	0.0	0.0
58513	2258.0	3526.0
58516	1947.0	3379.0
58510	0.0	0.0
58512	48.0	25.0
58511	14.0	28.0
58517	3183.0	7761.0
105371564	3.0	18.0
100131638	1.0	1.0
58525	3773.0	11752.0
58524	56.0	63.0
10505	920.0	731.0
58527	1863.0	767.0
58526	2916.0	486.0
10507	1874.0	2070.0
100131641	0.0	0.0
10509	7364.0	5767.0
58529	202.0	62.0
58528	790.0	308.0
10501	829.0	2384.0
10500	1067.0	959.0
58530	2.0	0.0
442384	0.0	0.0
58538	7.0	2.0
58531	0.0	0.0
58533	2438.0	5510.0
100131656	0.0	1.0
100287404	0.0	0.0
100131661	0.0	1.0
503694	0.0	0.0
503693	153.0	24.0
493913	0.0	0.0
493911	274.0	195.0
751599	0.0	1.0
285033	221.0	109.0
100128017	0.0	0.0
442320	0.0	0.0
116412	331.0	1314.0
442317	0.0	0.0
442318	0.0	0.0
442319	23.0	8.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	10.0	36.0
493900	139.0	362.0
100128012	1.0	3.0
100128011	0.0	0.0
285045	1.0	1.0
442304	1.0	0.0
442308	2.0	0.0
285051	5.0	2.0
10590	19.0	12.0
10592	650.0	2735.0
10591	2119.0	1232.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	1.0
10594	14765.0	21313.0
100873611	0.0	0.0
10595	8.0	6.0
10598	5612.0	9603.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	1.0
442325	37.0	42.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	1.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	74.0	21.0
10570	312.0	61.0
116447	2258.0	2494.0
116449	5.0	5.0
116448	3.0	17.0
10579	2640.0	4530.0
100873639	0.0	0.0
100873638	5.0	18.0
10572	5282.0	5925.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	15981.0	13386.0
100873631	0.0	0.0
10573	5005.0	6352.0
100873630	0.0	0.0
10576	7506.0	14756.0
100873637	1.0	0.0
10575	11543.0	6609.0
100873636	0.0	0.0
10578	809.0	109.0
100873635	0.0	0.0
10577	13646.0	6509.0
100873634	0.0	0.0
10581	12808.0	2838.0
10580	6499.0	1589.0
116437	0.0	2.0
100873629	0.0	0.0
116441	3335.0	6316.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	52.0	35.0
116442	96.0	1037.0
116444	8.0	4.0
128414	10.0	4.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2693.0	4036.0
100873620	0.0	0.0
10584	5.0	12.0
10587	2522.0	2383.0
100873626	0.0	0.0
10586	1.0	1.0
100873625	0.0	0.0
10589	5927.0	7369.0
100873624	0.0	0.0
10588	349.0	319.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	73.0	3.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	1795.0	3909.0
10557	1035.0	837.0
10559	977.0	535.0
10550	11634.0	7911.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	8868.0	11138.0
100873653	0.0	0.0
10551	23890.0	328622.0
100873652	0.0	1.0
10554	4801.0	5099.0
100873659	0.0	0.0
10553	1526.0	1680.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1524.0	1315.0
100873657	0.0	0.0
10555	12111.0	5062.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	25.0	23.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	0.0	4.0
10569	3374.0	5851.0
100287482	101.0	102.0
100287483	8.0	2.0
10568	3154.0	57.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	556.0	316.0
100873644	0.0	0.0
10560	1161.0	3392.0
100873643	0.0	0.0
10563	27.0	64.0
100873642	0.0	0.0
10562	2240.0	36.0
100873641	0.0	0.0
10565	2251.0	20629.0
100873648	0.0	1.0
10564	2018.0	8021.0
100873647	0.0	0.0
10567	7660.0	4475.0
100873646	1.0	0.0
10566	127.0	196.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	0.0	2.0
116369	24.0	6.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	52.0	43.0
574036	383.0	69.0
574038	0.0	0.0
83479	1008.0	1707.0
116379	51.0	0.0
100128092	1.0	0.0
83478	765.0	284.0
83473	186.0	144.0
83475	1121.0	999.0
100128098	118.0	491.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	1.0	0.0
102466742	0.0	0.0
128344	817.0	37.0
102466741	2.0	2.0
102466740	0.0	0.0
128346	910.0	239.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	2845.0	1678.0
100128083	6.0	1.0
83468	1810.0	393.0
100128081	9.0	2.0
83461	105.0	1659.0
128338	3196.0	1616.0
83464	1656.0	2984.0
83463	469.0	847.0
83460	170.0	284.0
100189028	3.0	0.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	2.0
102466750	0.0	0.0
153339	2894.0	6374.0
116349	447.0	266.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	213.0	101.0
346562	0.0	0.0
647415	0.0	5.0
128322	1.0	0.0
1809	7399.0	3114.0
116337	0.0	0.0
153328	12.0	75.0
1800	26.0	63.0
100128061	0.0	0.0
100128060	60.0	12.0
100128062	0.0	0.0
1808	9961.0	6052.0
83483	7307.0	12456.0
1807	16.0	1.0
1806	1718.0	744.0
1805	24651.0	1436.0
83480	876.0	351.0
1804	220.0	8.0
1803	546.0	108.0
1802	1525.0	1273.0
83482	1.0	14.0
1801	1656.0	2363.0
83481	1517.0	2445.0
131965	471.0	951.0
1811	132.0	50.0
1810	2945.0	3305.0
143941	213.0	609.0
1819	2212.0	4604.0
1818	0.0	0.0
1817	0.0	0.0
1816	0.0	0.0
1815	54.0	39.0
100128054	2.0	3.0
1814	0.0	1.0
285084	7.0	17.0
1813	432.0	43.0
1812	8.0	18.0
100128055	0.0	2.0
647436	19.0	5.0
128387	844.0	1230.0
131973	0.0	1.0
1822	18105.0	39534.0
1821	8.0	105.0
1820	387.0	1174.0
100128041	0.0	0.0
1829	5584.0	5682.0
1828	182.0	8.0
1827	19654.0	1432.0
285093	3.0	0.0
1826	21.0	2.0
100128043	0.0	0.0
1825	2603.0	77.0
100128042	0.0	0.0
1824	2583.0	1148.0
1823	79.0	5.0
100128044	0.0	0.0
407977	7.0	5.0
407975	114.0	49.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	2.0	0.0
1832	17390.0	29795.0
1831	10308.0	16012.0
1830	2140.0	67.0
574016	4.0	1.0
100128036	1.0	0.0
1839	1411.0	570.0
1838	2920.0	721.0
346528	0.0	1.0
1837	999.0	914.0
1836	2142.0	2732.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	1.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	8498.0	303.0
1843	22695.0	5677.0
1842	1586.0	876.0
1841	1683.0	1578.0
1840	1031.0	251.0
574028	6.0	0.0
574029	0.0	3.0
100128025	44.0	4.0
1849	2117.0	1151.0
346517	0.0	0.0
1848	9879.0	2124.0
1847	4004.0	3554.0
100128020	0.0	0.0
1846	13190.0	54554.0
100128023	0.0	1.0
1845	6379.0	6529.0
153396	454.0	1590.0
1855	4589.0	4272.0
1854	3436.0	2068.0
100131671	0.0	0.0
1852	94.0	6.0
1850	3193.0	3909.0
100131678	0.0	0.0
1859	2469.0	4675.0
1857	3721.0	8749.0
1856	2644.0	3968.0
724068	0.0	0.0
724067	0.0	0.0
202781	746.0	1634.0
1861	2553.0	3643.0
100131688	0.0	0.0
1869	249.0	1826.0
724094	4.0	2.0
1880	598.0	265.0
1877	2488.0	3898.0
100131691	111.0	428.0
1876	651.0	601.0
1875	383.0	918.0
83417	0.0	2.0
100131693	8.0	21.0
100327036	0.0	0.0
83416	79.0	7.0
200132	23.0	11.0
1874	3960.0	2521.0
1872	0.0	1.0
1871	450.0	826.0
1870	51.0	247.0
1879	1229.0	571.0
724087	5.0	0.0
1891	14733.0	4021.0
1890	3573.0	3940.0
83401	66.0	16.0
1889	23747.0	24050.0
724033	0.0	0.0
724032	0.0	0.0
724031	1.0	0.0
724030	0.0	0.0
58473	2718.0	855.0
58472	3331.0	1919.0
200149	0.0	0.0
58475	3206.0	1022.0
724038	0.0	0.0
83439	3756.0	637.0
1896	201.0	165.0
58477	3892.0	3888.0
58476	2004.0	1426.0
1894	471.0	3396.0
1893	1533.0	1923.0
1892	12662.0	9161.0
58478	1781.0	7018.0
200150	37.0	16.0
724022	0.0	0.0
58484	105.0	60.0
724026	2.0	2.0
58483	0.0	0.0
724025	0.0	0.0
165324	1697.0	1396.0
724024	0.0	0.0
58486	2299.0	2453.0
58485	6468.0	4697.0
724023	0.0	0.0
58480	2324.0	1949.0
724029	5.0	2.0
200159	6.0	6.0
724028	0.0	0.0
724027	3.0	1.0
58488	1157.0	594.0
58487	2251.0	3740.0
200162	77.0	12.0
58489	628.0	2397.0
58495	964.0	1566.0
724059	0.0	0.0
58494	2071.0	683.0
58497	1765.0	4199.0
58496	86.0	84.0
58491	687.0	2021.0
58490	1640.0	4182.0
58493	1774.0	4099.0
58492	211.0	300.0
58499	977.0	152.0
58498	353.0	1.0
200172	8.0	4.0
83451	3602.0	7120.0
83450	720.0	870.0
83452	685.0	1207.0
153364	336.0	843.0
83448	538.0	1647.0
200186	3270.0	3818.0
83447	0.0	1.0
200185	1537.0	1487.0
83449	30.0	35.0
83444	326.0	113.0
83443	7320.0	4162.0
83446	1.0	0.0
83445	6.0	14.0
83440	2230.0	3963.0
83442	10358.0	5170.0
114984	2157.0	3230.0
114987	577.0	1110.0
391603	0.0	0.0
10657	11014.0	13025.0
126969	1125.0	73.0
10656	896.0	401.0
10659	1713.0	741.0
10658	4695.0	10064.0
114990	3330.0	1802.0
114991	1170.0	3384.0
10651	1388.0	1515.0
10650	172.0	305.0
10653	40406.0	101828.0
10652	5710.0	8132.0
342667	37185.0	295.0
10655	109.0	35.0
643812	0.0	0.0
342666	14.0	21.0
10654	5236.0	3799.0
136306	74.0	1.0
126961	0.0	0.0
10668	1051.0	1013.0
10667	1212.0	1265.0
643827	14.0	4.0
10669	725.0	484.0
10660	0.0	0.0
10661	6.0	4.0
731220	38.0	27.0
138971	0.0	0.0
10664	2643.0	5181.0
10663	163.0	89.0
10666	65.0	63.0
731223	26.0	33.0
10665	1.0	0.0
136319	5463.0	13707.0
163933	88.0	216.0
317691	0.0	0.0
339005	152.0	87.0
10635	88.0	251.0
10634	3692.0	1404.0
10637	6.0	17.0
10636	1997.0	942.0
10638	0.0	0.0
114971	1338.0	1517.0
10631	8039.0	26485.0
643836	852.0	2027.0
10630	1954.0	154.0
643837	852.0	830.0
10633	319.0	17.0
643834	0.0	0.0
10632	9869.0	4696.0
100124394	0.0	0.0
10645	4207.0	8186.0
10648	0.0	0.0
10647	12925.0	1196.0
148304	322.0	382.0
114960	0.0	1.0
10640	1767.0	7585.0
136332	46.0	30.0
10642	1.0	0.0
643847	0.0	0.0
10641	1592.0	2307.0
10644	585.0	19.0
10643	0.0	1.0
317671	63.0	46.0
643862	0.0	0.0
391642	0.0	0.0
10609	1856.0	4517.0
391647	4.0	15.0
10613	2259.0	3419.0
10612	1233.0	3892.0
10615	141.0	2485.0
10614	5137.0	5950.0
10617	1956.0	2808.0
401525	0.0	0.0
10616	7886.0	8519.0
10618	12271.0	16081.0
643854	9.0	10.0
643853	42.0	97.0
643859	0.0	0.0
10611	4957.0	6768.0
10610	4049.0	12172.0
643872	2.0	4.0
643873	192.0	212.0
643870	7.0	7.0
317684	1.0	2.0
391655	0.0	0.0
391657	0.0	0.0
391656	21.0	8.0
317687	4.0	0.0
10623	1643.0	1377.0
10626	644.0	486.0
10625	3526.0	6050.0
10628	50391.0	85609.0
10627	21680.0	7066.0
10629	987.0	582.0
342618	0.0	1.0
643865	0.0	0.0
643866	201.0	382.0
10620	243.0	554.0
10622	95.0	86.0
10621	724.0	1138.0
101954275	1.0	1.0
101954276	0.0	0.0
643880	0.0	2.0
101954273	2.0	4.0
643884	0.0	0.0
101954277	1.0	1.0
101954278	22.0	5.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	101.0	11.0
83606	5308.0	21378.0
101954271	0.0	0.0
83605	4490.0	2693.0
101954272	8.0	1.0
83608	816.0	420.0
83607	1630.0	2235.0
151903	3461.0	2967.0
401507	0.0	0.0
317649	2585.0	2818.0
391627	0.0	0.0
401505	1021.0	1049.0
388007	0.0	0.0
317648	1108.0	1408.0
100419709	10.0	35.0
100419705	1.0	0.0
643875	0.0	0.0
401509	22.0	81.0
401508	0.0	0.0
101954264	0.0	1.0
138948	84.0	14.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	0.0	2.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1172.0	1936.0
100419711	7.0	10.0
102464825	0.0	0.0
56000	9.0	2.0
391632	2.0	2.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	42.0	157.0
102464824	0.0	1.0
56005	6071.0	3207.0
10602	2614.0	472.0
56006	2293.0	1647.0
83604	2169.0	859.0
10603	317.0	448.0
10606	4656.0	12183.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2349.0	4030.0
10608	9265.0	18240.0
10607	4526.0	4802.0
10600	2289.0	4466.0
101929254	0.0	1.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	1.0
100419724	0.0	0.0
391686	0.0	1.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	1926.0	5960.0
102464832	0.0	0.0
100271849	36.0	31.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	1329.0	396.0
112398	1990.0	1301.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	0.0
100419733	0.0	0.0
388021	2.0	17.0
100419734	0.0	0.0
391698	2.0	0.0
100419731	0.0	0.0
100271836	25.0	215.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	1.0	0.0
101954204	0.0	0.0
199953	1437.0	837.0
161357	3.0	0.0
100420734	4.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	0.0
731275	8.0	60.0
199920	166.0	61.0
222826	0.0	6.0
101929286	4.0	8.0
391670	0.0	1.0
391672	1.0	0.0
161342	35.0	6.0
148398	259.0	281.0
100419758	71.0	16.0
100419751	2.0	0.0
124359	757.0	3059.0
101929293	14.0	0.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	1450.0	1320.0
10690	20.0	0.0
101929212	20.0	12.0
101929218	0.0	0.0
388076	2.0	0.0
388077	1.0	0.0
100419764	0.0	0.0
199900	1.0	0.0
151963	628.0	773.0
10693	446.0	420.0
10692	5.0	38.0
10695	5702.0	3718.0
10694	7398.0	11092.0
10699	97.0	49.0
101929221	3.0	1.0
100420763	0.0	0.0
