id	f31566a9-ffde-40fa-b879-71827a3540a9	f95c523a-cfb0-4b7e-9a66-48dcf9d24515
64122	1046.0	1143.0
64121	1445.0	1657.0
6440	1.0	1.0
100421731	2.0	0.0
6443	2772.0	2443.0
101928256	0.0	0.0
6442	57.0	2.0
64123	2498.0	1079.0
100421733	0.0	0.0
6445	53.0	9.0
100421734	1.0	0.0
6444	1145.0	1574.0
160313	2.0	2.0
100421736	0.0	0.0
64127	392.0	724.0
162972	1374.0	549.0
64129	8457.0	440.0
255426	240.0	4.0
642818	0.0	0.0
642819	282.0	200.0
400709	21.0	12.0
6439	1.0	6.0
642812	1.0	5.0
64131	1768.0	1314.0
654817	40.0	43.0
6450	617.0	286.0
91750	804.0	454.0
64130	173.0	168.0
654816	28.0	31.0
6452	5003.0	2015.0
100421741	0.0	0.0
64132	2544.0	4427.0
6451	10018.0	35153.0
64135	1698.0	1871.0
91754	7480.0	4552.0
6453	3328.0	2280.0
6456	7.0	19.0
91752	19.0	23.0
64137	7.0	13.0
6455	3187.0	3137.0
147372	215.0	86.0
6447	698.0	267.0
6446	2471.0	1446.0
91748	4100.0	2327.0
6449	4111.0	3267.0
135398	584.0	263.0
91746	7784.0	4849.0
6448	2999.0	2468.0
91749	541.0	263.0
6461	552.0	477.0
6462	10.0	16.0
6465	0.0	0.0
100421754	0.0	0.0
64146	56.0	61.0
64145	3282.0	2934.0
6464	6423.0	14628.0
162998	10.0	2.0
100421756	5.0	2.0
101928276	0.0	0.0
64147	353.0	210.0
160335	1341.0	1281.0
6466	3.0	6.0
162993	560.0	370.0
64149	1161.0	1302.0
147381	3.0	16.0
255403	632.0	609.0
6458	78.0	26.0
6457	9.0	0.0
91734	0.0	1.0
6459	22.0	8.0
6472	3794.0	4959.0
6471	2.0	0.0
6474	239.0	264.0
6473	1.0	0.0
6476	0.0	0.0
6478	3037.0	11736.0
6477	886.0	702.0
101928200	18.0	0.0
100421648	0.0	0.0
6470	2997.0	3031.0
6469	0.0	3.0
6468	4878.0	4080.0
6483	1060.0	1402.0
6482	2845.0	3130.0
100421652	1.0	0.0
6484	619.0	1468.0
6487	829.0	553.0
196294	544.0	491.0
6489	835.0	115.0
497661	836.0	555.0
100421657	2.0	0.0
6480	4030.0	2692.0
102724386	2.0	9.0
6494	1769.0	1612.0
6493	113.0	66.0
6496	73.0	9.0
6495	158.0	1804.0
6498	2348.0	5617.0
101928223	0.0	0.0
6497	7832.0	3930.0
6499	3167.0	2675.0
6490	819.0	327.0
6492	126.0	65.0
6491	284.0	702.0
101928232	0.0	0.0
100124700	86.0	156.0
102724368	3.0	1.0
196264	1192.0	280.0
54700	3197.0	4164.0
54707	1764.0	1688.0
497634	0.0	0.0
54704	2207.0	1681.0
54708	3541.0	4588.0
160287	30.0	11.0
54714	35.0	9.0
54718	342.0	94.0
100421681	0.0	0.0
54716	19.0	22.0
54715	1.0	0.0
100421695	1.0	2.0
100421697	0.0	0.0
100421698	3.0	1.0
100421699	11.0	1.0
102724349	17.0	4.0
102724341	0.0	0.0
159296	1.0	1.0
54729	0.0	1.0
54726	4684.0	2971.0
100421694	0.0	0.0
255480	128.0	186.0
54732	5759.0	14375.0
54734	14.0	22.0
54733	801.0	499.0
54739	907.0	440.0
54738	1.0	0.0
54737	5929.0	2809.0
160298	28.0	14.0
102724321	0.0	0.0
255488	3896.0	2115.0
54742	297.0	226.0
54741	8891.0	4172.0
54749	785.0	1252.0
137902	31.0	28.0
27128	724.0	540.0
27129	1069.0	168.0
29789	5209.0	4709.0
27127	34.0	19.0
27120	46.0	49.0
27121	27.0	1.0
29781	2365.0	2341.0
29780	892.0	2015.0
27124	968.0	2345.0
27125	10591.0	8654.0
27122	7147.0	1535.0
29785	100.0	748.0
27123	81.0	302.0
125919	692.0	422.0
29799	476.0	302.0
390800	0.0	0.0
27131	4459.0	5535.0
654790	81.0	13.0
27132	311.0	407.0
27130	882.0	643.0
29798	446.0	294.0
27136	2.0	0.0
29797	0.0	0.0
27133	12.0	0.0
29796	1700.0	2150.0
27134	2109.0	1941.0
27106	2376.0	1053.0
27107	2409.0	2228.0
29768	61.0	12.0
29767	1878.0	895.0
29766	3907.0	3279.0
27109	1692.0	818.0
29761	3205.0	1553.0
29760	637.0	1062.0
389813	117.0	166.0
389812	3.0	2.0
27102	8757.0	19772.0
29765	0.0	0.0
29763	2276.0	1861.0
27101	2399.0	3906.0
389816	80.0	7.0
27115	406.0	208.0
29778	0.0	3.0
29777	1645.0	831.0
27113	537.0	781.0
29775	1689.0	926.0
27111	157.0	119.0
29774	104.0	95.0
27112	115.0	89.0
390831	0.0	0.0
390834	8.0	4.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1163.0	2227.0
125958	0.0	0.0
377841	57.0	54.0
390843	0.0	0.0
390844	3.0	2.0
389827	0.0	0.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	4.0	0.0
389856	510.0	324.0
125931	1.0	1.0
389852	2.0	0.0
100313914	0.0	1.0
389844	3.0	0.0
389840	26.0	8.0
100313923	0.0	0.0
100313921	2.0	1.0
389849	4.0	27.0
91893	188.0	116.0
91894	11.0	11.0
147670	21.0	11.0
147664	4.0	0.0
642721	0.0	0.0
64285	3053.0	2333.0
64284	1777.0	1836.0
64288	644.0	406.0
147685	69.0	16.0
121026	0.0	0.0
123688	349.0	296.0
341568	4.0	2.0
341567	2.0	1.0
642737	0.0	1.0
64283	3246.0	810.0
64282	1131.0	3183.0
389541	2217.0	2573.0
147694	1210.0	653.0
389537	98.0	155.0
147686	593.0	252.0
147687	757.0	429.0
121014	0.0	0.0
642741	33.0	11.0
159686	59.0	42.0
642746	2.0	1.0
642762	0.0	0.0
390502	1.0	0.0
390501	0.0	0.0
390503	0.0	1.0
121006	26.0	15.0
389524	755.0	295.0
147699	100.0	78.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	108.0	51.0
27286	193.0	1407.0
27283	0.0	0.0
27284	11.0	6.0
389558	223.0	138.0
27289	114.0	421.0
27287	74.0	13.0
27288	2.0	0.0
135656	4.0	1.0
390561	62.0	7.0
27296	73.0	69.0
389549	0.0	0.0
27297	2367.0	3739.0
27294	26.0	17.0
27295	3231.0	962.0
27299	2.0	262.0
642776	9.0	4.0
27292	2109.0	1343.0
27293	929.0	715.0
27290	3.0	3.0
642778	4.0	3.0
27291	1205.0	1048.0
160622	611.0	181.0
390531	15.0	4.0
147650	215.0	228.0
390530	4.0	5.0
390535	0.0	0.0
390539	0.0	0.0
147646	3.0	0.0
390538	0.0	0.0
654783	0.0	0.0
147645	193.0	1195.0
341511	2.0	1.0
6500	14947.0	11635.0
133015	846.0	851.0
400410	146.0	166.0
147660	54.0	19.0
121054	0.0	4.0
121053	401.0	187.0
147657	1283.0	1351.0
147658	52.0	4.0
400406	0.0	4.0
642799	0.0	0.0
642796	0.0	0.0
133022	374.0	514.0
642797	173.0	873.0
101928165	0.0	0.0
6511	3.0	251.0
390595	1092.0	105.0
6510	7018.0	12457.0
390594	0.0	0.0
100421803	0.0	0.0
100421804	30.0	4.0
390598	27.0	13.0
100421805	42.0	16.0
100421806	12.0	9.0
100421807	0.0	0.0
6509	8066.0	2454.0
54870	5441.0	3664.0
54875	537.0	492.0
54874	7136.0	4214.0
54873	4304.0	560.0
389599	0.0	3.0
54872	3634.0	3415.0
102724430	1.0	0.0
54879	744.0	360.0
6502	869.0	1062.0
54878	3627.0	1938.0
6504	139.0	170.0
54877	2440.0	1865.0
91801	833.0	559.0
6503	403.0	710.0
54876	4139.0	3030.0
6506	1000.0	745.0
6505	689.0	103.0
91807	16.0	17.0
6508	1122.0	664.0
6507	437.0	615.0
101928176	50.0	18.0
6520	7320.0	8070.0
6522	3825.0	7959.0
221717	0.0	0.0
6521	0.0	5.0
221718	1.0	1.0
100421813	17.0	3.0
64207	4192.0	2417.0
100421816	32.0	12.0
221711	52.0	17.0
64208	75.0	17.0
221710	786.0	645.0
54882	481.0	197.0
54881	2006.0	1277.0
54880	3663.0	2973.0
54886	307.0	5.0
54885	760.0	784.0
54884	6334.0	6778.0
54883	1770.0	1399.0
6513	2185.0	10062.0
6512	53.0	44.0
54888	4258.0	5770.0
6515	564.0	1138.0
54887	1815.0	1750.0
6514	1.0	0.0
6517	321.0	32.0
6519	19.0	3.0
6518	86.0	126.0
221749	1813.0	682.0
64210	5089.0	4768.0
6531	4.0	1.0
100421820	0.0	1.0
64211	2.0	0.0
6530	160.0	2.0
6533	2390.0	2826.0
6532	23.0	57.0
100421823	1.0	0.0
390572	2.0	6.0
64216	863.0	1955.0
64215	1736.0	1680.0
100421825	0.0	0.0
64218	2704.0	3229.0
100421827	0.0	0.0
100421828	3.0	2.0
64219	1891.0	1710.0
100421829	18.0	6.0
54893	2644.0	1145.0
54892	861.0	2232.0
54891	2680.0	1401.0
54890	4975.0	9682.0
54897	2740.0	2829.0
54896	604.0	1122.0
54894	2635.0	2279.0
6524	17.0	6.0
6523	2563.0	27.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1274.0	1848.0
6526	2912.0	1987.0
6525	2671.0	1927.0
54898	2881.0	1076.0
6528	6.0	12.0
91828	9.0	3.0
170067	0.0	0.0
6527	57.0	11.0
6529	26.0	31.0
6540	1.0	8.0
64221	1729.0	96.0
64220	142.0	1026.0
6542	6390.0	33043.0
64223	1932.0	3282.0
6541	3348.0	3570.0
64222	1949.0	4817.0
390581	0.0	0.0
64225	5996.0	3015.0
6543	15.0	240.0
64224	2169.0	2239.0
105376261	3.0	0.0
6535	1421.0	4645.0
6534	12.0	5.0
6536	1400.0	1181.0
6539	59.0	110.0
6538	136.0	578.0
64232	0.0	1.0
6551	0.0	0.0
6550	62.0	14.0
64231	1214.0	1194.0
6553	190.0	86.0
91851	3394.0	655.0
64236	709.0	1217.0
6555	0.0	0.0
101928122	0.0	1.0
6554	18.0	2.0
6546	564.0	395.0
6545	184.0	1525.0
6548	3991.0	8482.0
6547	9.0	12.0
6549	449.0	554.0
6560	3270.0	2221.0
64241	3.0	1.0
64240	8.0	16.0
6561	0.0	0.0
6564	29.0	52.0
6563	149.0	51.0
100421854	33.0	12.0
101928136	8.0	1.0
6566	931.0	893.0
6565	518.0	83.0
100421859	16.0	4.0
101928138	0.0	0.0
221756	164.0	104.0
6557	58.0	301.0
6556	49.0	89.0
6559	6.0	22.0
91833	1817.0	1164.0
6558	11456.0	2021.0
133083	0.0	0.0
6571	21.0	125.0
101928142	14.0	18.0
100421860	2.0	3.0
6570	2.0	3.0
100421861	0.0	0.0
6573	614.0	475.0
6572	0.0	0.0
101928141	6.0	0.0
91875	1432.0	603.0
6575	3407.0	2729.0
6574	1594.0	4914.0
101928147	0.0	0.0
100421865	9.0	3.0
6576	2867.0	16186.0
221785	1900.0	919.0
245711	45.0	36.0
169044	93.0	59.0
221786	763.0	628.0
6568	1.0	0.0
6567	1478.0	1524.0
91869	1446.0	973.0
6569	3.0	3.0
6582	0.0	3.0
91860	152.0	92.0
101928153	470.0	145.0
6581	369.0	44.0
101928154	30.0	12.0
6584	2118.0	1859.0
101928151	0.0	0.0
6583	278.0	96.0
6586	4533.0	2338.0
6585	72.0	87.0
101928158	6.0	4.0
91862	1382.0	549.0
6588	0.0	1.0
6580	47.0	13.0
169026	4.0	1.0
6579	793.0	6.0
6578	1579.0	1237.0
6595	16181.0	5963.0
6594	3658.0	2706.0
30817	273.0	186.0
6597	7088.0	23415.0
6596	2789.0	3491.0
30816	42.0	12.0
30819	1133.0	134.0
6599	11498.0	7315.0
100421767	1.0	0.0
6598	3276.0	4339.0
30818	377.0	256.0
100421768	0.0	0.0
100421769	6.0	0.0
6591	1838.0	955.0
6590	3479.0	87.0
30820	36.0	8.0
100421774	1.0	0.0
100421776	0.0	0.0
100421779	0.0	2.0
282706	0.0	0.0
255104	3494.0	2328.0
255101	33.0	19.0
54802	1299.0	945.0
30813	9.0	4.0
30812	502.0	16.0
54801	1246.0	1094.0
54800	5046.0	2420.0
30815	3126.0	2469.0
30814	0.0	0.0
54806	2085.0	636.0
54805	1068.0	807.0
30811	632.0	87.0
100421771	0.0	0.0
54809	980.0	1803.0
100421784	8.0	10.0
54808	4478.0	4169.0
54807	839.0	1176.0
29802	6.0	14.0
29801	2186.0	1193.0
29800	1002.0	446.0
101928104	12.0	2.0
29803	5938.0	6802.0
54813	1371.0	977.0
54812	3709.0	3476.0
54811	3166.0	3434.0
54810	459.0	48.0
54816	3951.0	1275.0
54815	3817.0	5160.0
54814	642.0	610.0
100421794	3.0	1.0
54819	838.0	660.0
100421796	196.0	69.0
100421797	0.0	0.0
101928113	11.0	6.0
100421799	0.0	0.0
54820	1473.0	2602.0
54823	672.0	423.0
54822	4305.0	2765.0
54821	63.0	436.0
54828	2203.0	1886.0
54827	9.0	3.0
54826	556.0	257.0
54825	12.0	97.0
54829	283.0	6417.0
282756	0.0	0.0
54831	2.0	2.0
54830	94.0	123.0
282754	0.0	0.0
102724473	2.0	4.0
54834	1044.0	1161.0
54832	7367.0	4032.0
54839	407.0	288.0
54838	6103.0	7125.0
54836	3238.0	1795.0
54842	3914.0	4562.0
54841	1261.0	779.0
54840	1553.0	1436.0
54845	5618.0	12818.0
54843	3855.0	4066.0
54849	2465.0	1021.0
54848	1432.0	409.0
54847	1093.0	2021.0
100359394	3.0	3.0
100359397	0.0	0.0
100359396	26.0	3.0
255119	3.0	8.0
54853	1997.0	1521.0
54852	319.0	66.0
54851	1133.0	490.0
54850	1118.0	983.0
54857	17.0	3.0
54856	3978.0	4880.0
54855	2589.0	3370.0
54854	405.0	179.0
54859	951.0	879.0
54858	2845.0	2290.0
255130	0.0	1.0
54860	0.0	0.0
100134015	23.0	6.0
54863	224.0	203.0
54862	3500.0	4440.0
54861	3629.0	1864.0
54868	1007.0	3205.0
54867	5859.0	5976.0
54866	30.0	21.0
54865	1587.0	3232.0
54869	1906.0	2073.0
255180	3.0	0.0
27249	4431.0	3790.0
27247	1439.0	629.0
27248	3818.0	6460.0
100431168	0.0	2.0
400360	0.0	0.0
107161163	0.0	0.0
27241	1212.0	960.0
27242	4111.0	960.0
27240	116.0	94.0
27245	4299.0	1880.0
400359	0.0	0.0
27246	3098.0	4038.0
27243	4013.0	5998.0
27244	2881.0	1342.0
678655	1605.0	1268.0
642687	1.0	0.0
282791	14.0	8.0
282790	5.0	1.0
107161154	1.0	1.0
27258	1606.0	2277.0
100431177	0.0	0.0
255193	3.0	0.0
27252	1217.0	1302.0
27253	128.0	511.0
27250	22833.0	51535.0
100431173	0.0	0.0
27257	717.0	988.0
100431172	0.0	1.0
255189	228.0	349.0
27254	71.0	153.0
282786	0.0	0.0
27255	38.0	14.0
123606	1119.0	1224.0
107161144	96.0	89.0
29889	3812.0	3425.0
29888	4634.0	6300.0
103344929	0.0	0.0
29887	524.0	1659.0
103344928	6.0	4.0
107161145	0.0	1.0
27229	1647.0	1030.0
353500	36.0	48.0
29882	3227.0	1618.0
29881	77.0	46.0
29880	1502.0	1030.0
103344932	10.0	1.0
29886	1890.0	2040.0
282776	0.0	0.0
282775	0.0	0.0
29883	5722.0	8534.0
282770	0.0	0.0
103344930	2.0	0.0
353515	0.0	0.0
27238	1233.0	1354.0
27239	123.0	41.0
29899	432.0	1192.0
27236	2626.0	4164.0
27237	829.0	832.0
353513	0.0	0.0
353514	10.0	43.0
353511	470.0	104.0
27230	12131.0	12656.0
29893	228.0	249.0
27231	2.0	1.0
282769	0.0	0.0
29890	5471.0	3510.0
29896	4880.0	3571.0
27235	312.0	579.0
27232	76.0	17.0
29895	9.0	12.0
255167	11.0	11.0
29894	7532.0	7442.0
27233	360.0	60.0
282763	2.0	0.0
27201	21.0	6.0
27202	707.0	347.0
27200	11.0	0.0
30849	3197.0	4122.0
30851	995.0	766.0
30850	945.0	1804.0
400389	15.0	1.0
29844	575.0	817.0
29843	1531.0	1948.0
400385	16.0	5.0
29842	3738.0	1625.0
29841	7139.0	1392.0
30846	6995.0	6727.0
30845	1826.0	1533.0
30848	0.0	0.0
30847	0.0	0.0
30844	3463.0	3479.0
30827	3342.0	1347.0
29855	4927.0	5860.0
123624	0.0	1.0
29851	30.0	124.0
29850	2.0	6.0
30835	212.0	95.0
30834	852.0	489.0
30837	3588.0	1338.0
30836	3951.0	2436.0
30833	917.0	576.0
30832	961.0	603.0
64395	2215.0	1473.0
64397	8891.0	3676.0
64396	0.0	0.0
64399	17.0	20.0
64398	3305.0	1597.0
390634	1.0	0.0
390637	382.0	393.0
389634	26.0	36.0
389633	10.0	11.0
400511	2.0	0.0
389631	0.0	0.0
64393	2745.0	2506.0
389630	0.0	0.0
390643	0.0	0.0
400506	1252.0	1746.0
390649	0.0	0.0
390648	0.0	0.0
389626	2.0	0.0
400500	2.0	29.0
642612	0.0	0.0
160518	1208.0	435.0
341689	0.0	2.0
400508	17.0	5.0
642614	0.0	0.0
389662	11.0	4.0
390610	0.0	6.0
377677	455.0	77.0
390612	1.0	5.0
390616	0.0	0.0
389658	1.0	1.0
389655	12.0	4.0
341674	0.0	0.0
642623	0.0	0.0
642627	1.0	0.0
341676	298.0	531.0
642641	57.0	23.0
389652	1.0	18.0
389649	13.0	4.0
390627	397.0	185.0
389644	2.0	0.0
389643	48.0	32.0
642633	1.0	1.0
642631	0.0	0.0
642636	3.0	2.0
101928085	58.0	86.0
642652	0.0	0.0
375035	6841.0	3571.0
221806	325.0	103.0
338017	1.0	0.0
389677	1847.0	1951.0
389676	0.0	0.0
101928099	11.0	24.0
642663	0.0	0.0
389674	18.0	21.0
389672	6.0	9.0
338002	0.0	9.0
400550	2.0	0.0
338004	0.0	1.0
390688	5.0	2.0
338005	1.0	0.0
389668	6.0	12.0
375033	1277.0	240.0
341640	174.0	324.0
642659	130.0	108.0
642658	14.0	10.0
221823	0.0	0.0
6610	681.0	483.0
375057	878.0	28.0
390650	0.0	0.0
375056	6099.0	8510.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	1.0
6609	1514.0	2643.0
147525	172.0	28.0
6608	2008.0	2013.0
387039	0.0	0.0
387036	131.0	47.0
6601	8791.0	10062.0
6603	9062.0	10687.0
6602	4006.0	3335.0
6605	4597.0	6151.0
6604	1820.0	1446.0
375061	385.0	339.0
6607	251.0	173.0
6606	232.0	233.0
6621	1557.0	571.0
6620	0.0	0.0
642683	0.0	0.0
390660	11.0	9.0
390664	0.0	0.0
387032	596.0	280.0
389692	0.0	0.0
390667	3.0	4.0
123591	118.0	57.0
389690	0.0	0.0
6619	1863.0	1373.0
6612	4529.0	5151.0
6611	2972.0	8490.0
6614	233.0	868.0
6613	6049.0	6101.0
6616	88.0	52.0
6615	167.0	272.0
6618	1068.0	1129.0
6617	439.0	185.0
6632	1683.0	1564.0
6631	2411.0	1810.0
387066	6612.0	782.0
387065	0.0	0.0
64319	4950.0	8671.0
64318	1778.0	1596.0
387063	3.0	0.0
245812	724.0	839.0
54991	681.0	551.0
54996	1547.0	947.0
54995	669.0	739.0
54994	5983.0	3335.0
54993	681.0	497.0
6623	2095.0	1751.0
6622	418.0	75.0
6625	15181.0	5806.0
54998	1937.0	2271.0
6624	3135.0	2051.0
54997	469.0	186.0
6627	1211.0	1074.0
6626	3227.0	2543.0
6629	2195.0	2648.0
6628	4456.0	6414.0
64320	969.0	921.0
6641	2582.0	616.0
6640	895.0	1451.0
64321	304.0	85.0
64324	7780.0	7429.0
6643	3787.0	3657.0
221838	813.0	326.0
6642	10661.0	5070.0
64326	2216.0	2801.0
387055	0.0	0.0
64328	2326.0	2118.0
64327	2663.0	5811.0
221833	0.0	0.0
221830	1404.0	1772.0
6634	4364.0	3131.0
6633	6587.0	5245.0
6636	1336.0	1543.0
6635	1934.0	2050.0
6638	2792.0	2611.0
6637	828.0	613.0
101928062	14.0	2.0
6650	1552.0	1363.0
64333	430.0	303.0
6652	1481.0	2801.0
64332	3725.0	189.0
6651	23886.0	16023.0
6654	5227.0	5111.0
100421943	0.0	0.0
6653	14146.0	3198.0
387082	8.0	5.0
102724536	65.0	19.0
78987	2525.0	2428.0
78986	31.0	1.0
78989	42.0	18.0
6645	2353.0	1653.0
78988	1470.0	1004.0
6644	0.0	0.0
6647	6471.0	5223.0
6646	1416.0	3033.0
6649	1476.0	141.0
91949	2195.0	2378.0
6648	14497.0	8760.0
91947	2580.0	1087.0
91948	3.0	0.0
64342	1737.0	2921.0
6661	0.0	0.0
6660	258.0	197.0
245806	2.0	0.0
6663	0.0	0.0
64344	505.0	37.0
4000	17852.0	14847.0
4001	602.0	1405.0
6662	9562.0	1299.0
64343	1406.0	1967.0
91942	558.0	353.0
6665	150.0	125.0
6664	43.0	67.0
101928079	117.0	75.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	0.0
196549	23.0	7.0
6656	0.0	0.0
6655	4235.0	1722.0
6658	1.0	0.0
6657	0.0	980.0
6659	10745.0	7374.0
196541	2.0	1.0
91937	6.0	8.0
6670	7834.0	7043.0
6672	4109.0	4374.0
6671	1233.0	704.0
4010	3370.0	3673.0
6674	324.0	1835.0
4012	5688.0	3138.0
91975	644.0	404.0
6676	154.0	672.0
4013	3187.0	1393.0
101928001	0.0	0.0
6675	3851.0	5214.0
4014	2.0	0.0
64359	2124.0	1458.0
221883	4.0	13.0
100271927	25.0	9.0
102724515	1.0	0.0
196513	1357.0	1339.0
4004	7.0	4.0
6667	12615.0	9036.0
4005	824.0	259.0
6666	1254.0	2159.0
4007	435.0	574.0
6668	2683.0	2058.0
91966	807.0	1156.0
4008	2033.0	1847.0
4009	7.0	10.0
6683	1404.0	1978.0
4023	7409.0	1128.0
100421975	0.0	2.0
6687	4897.0	1510.0
4025	30.0	5.0
100271918	3.0	2.0
101928017	103.0	54.0
78990	190.0	331.0
78992	2254.0	4897.0
78991	833.0	567.0
78994	1942.0	2176.0
78996	1169.0	1791.0
78995	163.0	231.0
196527	7438.0	5290.0
78998	142.0	361.0
78997	13.0	65.0
196528	3167.0	3171.0
4015	1203.0	3958.0
6678	35198.0	184666.0
6677	0.0	0.0
4016	389.0	3080.0
78999	293.0	222.0
4017	1049.0	5323.0
4018	2.0	0.0
6692	9503.0	8392.0
6691	12.0	1.0
101928022	0.0	0.0
6694	1.0	0.0
64375	893.0	707.0
64374	2119.0	1743.0
6693	579.0	697.0
4033	359.0	184.0
6696	147.0	2616.0
64377	654.0	1935.0
4034	1122.0	941.0
64376	2426.0	1751.0
6695	611.0	2252.0
4035	26339.0	29469.0
6698	0.0	0.0
4036	11629.0	243.0
6697	1567.0	2572.0
6690	25.0	1.0
4026	15937.0	9442.0
6689	16.0	70.0
6688	375.0	713.0
4040	5612.0	2196.0
4041	8849.0	4141.0
64386	205.0	955.0
4043	5209.0	9559.0
64388	147.0	122.0
4045	59.0	303.0
4046	1935.0	3310.0
4047	3022.0	4022.0
221895	794.0	875.0
4037	1595.0	1475.0
91978	59.0	60.0
4038	1108.0	224.0
6699	0.0	4.0
91977	150.0	186.0
196500	301.0	49.0
101928040	0.0	0.0
4051	0.0	288.0
54908	667.0	922.0
4052	2058.0	3404.0
4053	24699.0	10834.0
54906	4565.0	13873.0
4054	9796.0	7017.0
4055	3935.0	6727.0
4056	3.0	2.0
4057	22866.0	607.0
4058	71.0	4.0
29945	2205.0	1196.0
255220	0.0	0.0
29944	63.0	14.0
29943	2.0	2.0
29942	35.0	36.0
29949	1.0	3.0
29948	640.0	133.0
29947	0.0	0.0
29946	1745.0	3411.0
4050	107.0	246.0
29941	1191.0	212.0
29940	1512.0	1809.0
4048	7521.0	4458.0
4049	16.0	46.0
54910	3218.0	1720.0
54916	1327.0	465.0
54915	3372.0	2562.0
54914	3607.0	2798.0
54913	577.0	301.0
4062	7.0	6.0
4063	167.0	130.0
54919	1914.0	3248.0
54918	8190.0	7574.0
4064	529.0	277.0
4065	1775.0	812.0
4066	159.0	89.0
4067	1773.0	901.0
4068	100.0	178.0
4069	456.0	5644.0
29956	7573.0	33253.0
255231	42.0	77.0
29954	1864.0	1105.0
29953	51.0	16.0
29959	5340.0	7353.0
29958	121.0	70.0
4060	8964.0	37955.0
29957	2646.0	2599.0
4061	8949.0	18766.0
29952	4517.0	4145.0
29951	39.0	48.0
29950	811.0	1167.0
4059	16442.0	30498.0
54923	137.0	42.0
54922	1172.0	208.0
54921	6904.0	4642.0
54920	458.0	512.0
54927	1846.0	2562.0
54926	4549.0	5436.0
54925	157.0	184.0
4074	3039.0	2833.0
54929	1254.0	1674.0
29929	901.0	740.0
54928	4877.0	9172.0
4076	17520.0	21787.0
29928	1198.0	1112.0
4077	15789.0	13779.0
29923	639.0	1750.0
29922	689.0	816.0
29920	2853.0	4081.0
29927	17621.0	34304.0
29926	1989.0	2006.0
4070	16188.0	2461.0
4071	18964.0	1045.0
29925	1355.0	1420.0
29924	4284.0	7166.0
4072	9745.0	6509.0
54930	1727.0	439.0
54934	1836.0	1647.0
54933	125.0	165.0
54932	1089.0	267.0
54931	1363.0	1793.0
54938	322.0	265.0
54937	26.0	6.0
54936	1552.0	2429.0
54935	802.0	883.0
4084	1629.0	496.0
4085	262.0	1347.0
4086	1743.0	1471.0
54939	1911.0	2936.0
4087	6449.0	5871.0
4088	4210.0	1888.0
4089	6635.0	2924.0
29934	3587.0	3334.0
29933	295.0	503.0
282809	1214.0	1388.0
282808	3.0	4.0
29937	2717.0	4162.0
4081	478.0	60.0
4082	9667.0	7132.0
29935	1.0	5.0
282801	0.0	0.0
54941	1120.0	682.0
29930	11.0	0.0
54940	6462.0	9197.0
54944	65.0	27.0
54943	125.0	86.0
54942	1350.0	801.0
54949	541.0	922.0
54948	1509.0	1767.0
54947	3399.0	1251.0
255208	0.0	4.0
54946	4220.0	2054.0
29909	61.0	67.0
29907	139.0	76.0
4097	1867.0	1223.0
29906	24.0	67.0
4099	0.0	33.0
29901	313.0	547.0
4090	5729.0	3896.0
4091	274.0	88.0
4092	1582.0	2272.0
29904	5182.0	2652.0
4093	700.0	305.0
29903	645.0	1803.0
4094	1966.0	1250.0
29902	298.0	277.0
54952	901.0	763.0
54951	384.0	944.0
102724594	15.0	16.0
54956	1131.0	743.0
54955	1588.0	1393.0
54954	893.0	2629.0
100271893	0.0	1.0
54953	2266.0	3806.0
196472	1.0	2.0
196477	0.0	0.0
54959	8.0	0.0
54958	102.0	83.0
196475	327.0	6.0
54957	907.0	262.0
29919	1037.0	1445.0
255275	6.0	7.0
29911	3734.0	2362.0
29916	1454.0	1466.0
29915	1249.0	1355.0
29914	1927.0	1708.0
54963	1878.0	662.0
100271884	1.0	0.0
54962	354.0	290.0
54961	3414.0	6295.0
54960	1269.0	1203.0
54967	0.0	3.0
54965	1271.0	4197.0
196483	467.0	669.0
54964	387.0	570.0
54969	985.0	779.0
54968	690.0	1356.0
54970	1068.0	374.0
255239	192.0	70.0
54974	890.0	466.0
100271873	0.0	0.0
54973	5526.0	3777.0
54972	1031.0	4621.0
54971	1061.0	363.0
100271874	28.0	37.0
54978	2644.0	6402.0
54977	2190.0	1671.0
54976	1144.0	1341.0
100271871	39.0	17.0
100271870	0.0	0.0
54979	157.0	175.0
255252	1508.0	845.0
54981	1738.0	633.0
54980	869.0	390.0
54985	1411.0	2814.0
54984	376.0	223.0
102724560	1.0	0.0
54982	1786.0	1350.0
54989	2760.0	1743.0
196463	3781.0	8486.0
54988	296.0	63.0
54987	1947.0	928.0
54986	371.0	244.0
642569	0.0	0.0
642580	2.0	2.0
642585	7.0	6.0
642592	2.0	6.0
642597	0.0	0.0
27348	1454.0	1576.0
27349	779.0	1552.0
27346	1105.0	2933.0
27347	1034.0	2920.0
27340	3046.0	2721.0
27341	2386.0	2842.0
27344	23.0	15.0
27345	233.0	258.0
27342	259.0	159.0
400456	107.0	26.0
