id	284f0774-1db5-4f86-a26c-0f967fa05d2f	9ad28472-32f0-4cb5-ba51-17d3e75fe85d
6039	617.0	807.0
56906	273.0	93.0
56907	2099.0	616.0
56900	5601.0	2920.0
56901	508.0	396.0
56902	1337.0	1245.0
56903	5.0	0.0
100421222	0.0	0.0
375612	5.0	0.0
375611	89.0	38.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	5050.0	3172.0
554210	10.0	5.0
100528062	405.0	128.0
554212	0.0	0.0
6050	7581.0	4670.0
100528064	4.0	5.0
375616	19.0	40.0
6051	4795.0	4170.0
56910	10117.0	9833.0
554202	10.0	27.0
554203	1869.0	1056.0
56915	703.0	2178.0
56916	4327.0	2501.0
56917	831.0	162.0
56918	0.0	0.0
56911	237.0	82.0
56912	2398.0	515.0
56913	2117.0	1236.0
100421220	0.0	0.0
56914	12.0	0.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	2563.0	2059.0
6069	0.0	0.0
375607	0.0	0.0
554201	5.0	5.0
6060	0.0	0.0
56920	6447.0	1058.0
56926	2214.0	3168.0
56927	4160.0	3414.0
56928	2435.0	2999.0
56929	3669.0	2213.0
56922	3010.0	8041.0
56923	1.0	0.0
56924	56.0	24.0
56925	1213.0	1385.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	1.0	0.0
6075	0.0	0.0
6078	1.0	1.0
6079	0.0	0.0
101928601	17.0	3.0
6070	6.0	10.0
91252	2478.0	1550.0
6071	3.0	3.0
6074	0.0	0.0
101928603	2.0	1.0
101928604	1.0	0.0
101928607	30.0	11.0
387612	1.0	6.0
147700	358.0	620.0
387615	0.0	0.0
6086	0.0	0.0
6089	0.0	1.0
101928611	0.0	1.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	3.0	0.0
123722	13.0	11.0
387601	5.0	2.0
123720	2104.0	1096.0
147710	5.0	17.0
147711	25.0	17.0
147719	0.0	0.0
6098	1.0	0.0
6097	2775.0	1523.0
6092	180.0	20.0
6091	5049.0	650.0
6094	147.0	111.0
100528020	0.0	0.0
6093	7909.0	4867.0
100528021	3.0	1.0
6096	328.0	21.0
6095	3085.0	1358.0
91272	3061.0	1575.0
147727	2482.0	2137.0
387638	1.0	0.0
100528030	11.0	15.0
101928638	0.0	0.0
100528032	20.0	17.0
100421271	0.0	0.0
100506697	45.0	2.0
100506696	103.0	336.0
91298	1511.0	1017.0
100528007	0.0	0.0
123775	237.0	79.0
91289	3793.0	6605.0
399656	0.0	2.0
100506686	1088.0	452.0
100506685	8.0	5.0
100528016	5.0	1.0
100528017	746.0	284.0
100528018	0.0	0.0
100528019	8.0	2.0
100506681	4.0	4.0
91283	848.0	915.0
100506680	29.0	4.0
387646	86.0	122.0
387647	0.0	0.0
387644	52.0	132.0
387640	195.0	127.0
100421295	81.0	47.0
387680	4019.0	1740.0
375686	13.0	19.0
123745	8.0	3.0
100506898	140.0	33.0
100506897	0.0	0.0
390992	0.0	0.0
54471	3966.0	3934.0
54470	916.0	659.0
390996	3.0	0.0
390999	0.0	0.0
54475	1680.0	1120.0
387338	2513.0	1824.0
54474	2.0	4.0
54472	4049.0	1651.0
389997	0.0	0.0
54478	55.0	745.0
54477	5161.0	2592.0
387332	1.0	0.0
54476	5675.0	2119.0
91404	6920.0	5594.0
91405	7.0	2.0
91408	3293.0	3864.0
91409	228.0	37.0
375346	185.0	91.0
100506888	0.0	0.0
389992	1.0	0.0
102724826	274.0	259.0
389990	0.0	0.0
102724827	232.0	122.0
54482	1512.0	766.0
102724820	28.0	20.0
100506881	142.0	120.0
54480	3156.0	1161.0
387328	0.0	4.0
387325	4.0	58.0
145497	12.0	3.0
400866	0.0	1.0
387323	2.0	22.0
387321	7.0	3.0
54487	3161.0	3121.0
387322	0.0	0.0
375350	0.0	0.0
723809	26.0	9.0
338391	12.0	1.0
91433	564.0	1007.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	1.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	3389.0	2601.0
54491	814.0	680.0
54490	215.0	9.0
54497	5596.0	2187.0
54496	2341.0	2410.0
448835	0.0	0.0
54495	4753.0	1953.0
448834	0.0	1.0
387359	0.0	0.0
387357	312.0	91.0
54499	5498.0	9198.0
121498	0.0	0.0
54498	448.0	1263.0
170463	1236.0	1407.0
157489	478.0	190.0
338382	990.0	287.0
390980	403.0	213.0
338388	0.0	0.0
448831	1.0	0.0
400841	2.0	3.0
91419	362.0	288.0
91452	2535.0	1612.0
338376	13.0	12.0
145447	63.0	6.0
100313532	5.0	0.0
91442	206.0	289.0
375387	534.0	336.0
91445	3990.0	2326.0
107080554	0.0	0.0
133482	0.0	1.0
100506874	304.0	104.0
100506872	0.0	3.0
169436	114.0	41.0
170425	0.0	1.0
133491	1.0	1.0
91464	0.0	0.0
100506866	969.0	52.0
400892	4.0	16.0
400891	5.0	3.0
91461	989.0	181.0
145483	2672.0	416.0
145482	1094.0	428.0
338339	1.0	9.0
100506810	113.0	62.0
338328	1185.0	209.0
100506815	13.0	5.0
326337	0.0	0.0
326339	0.0	0.0
338321	9.0	2.0
338322	9.0	3.0
338323	29.0	1.0
338324	0.0	16.0
341965	0.0	0.0
326341	0.0	0.0
326340	1.0	0.0
326343	18.0	1.0
326342	46.0	14.0
54407	19237.0	9939.0
8710	7.0	56.0
100506834	599.0	103.0
8711	1609.0	773.0
54413	299.0	56.0
8703	2406.0	5756.0
101410540	0.0	0.0
8704	2026.0	3033.0
101410541	1.0	1.0
8701	148.0	56.0
101410542	3.0	0.0
54414	2500.0	1421.0
8702	1456.0	1511.0
100506835	22.0	14.0
101410543	7.0	1.0
8707	68.0	157.0
101410544	6.0	2.0
8708	451.0	56.0
101410545	1.0	0.0
101410546	0.0	0.0
8705	548.0	530.0
8706	1635.0	1620.0
326315	16.0	0.0
326317	0.0	0.0
8721	6647.0	5004.0
8722	7337.0	10149.0
8720	15656.0	13409.0
101410537	4.0	5.0
101410538	2361.0	2156.0
341947	3.0	3.0
8714	1908.0	566.0
8715	85.0	331.0
100506826	53.0	35.0
8712	0.0	0.0
8718	591.0	361.0
101410533	36.0	37.0
101410534	1.0	1.0
326325	0.0	0.0
101410535	131.0	99.0
8717	773.0	675.0
54429	107.0	13.0
101410536	3.0	0.0
326307	418.0	218.0
8732	1878.0	1814.0
8733	5316.0	10321.0
8731	5033.0	4338.0
54431	9717.0	5136.0
400836	0.0	0.0
170487	72.0	51.0
54435	84.0	24.0
54434	5424.0	2614.0
400831	9.0	10.0
54433	1128.0	1005.0
400830	306.0	90.0
54432	2155.0	2017.0
54439	2768.0	1801.0
8725	5531.0	6285.0
8726	1321.0	1254.0
54438	1552.0	364.0
54437	103.0	184.0
8723	2812.0	3935.0
326310	97.0	65.0
8724	8628.0	8694.0
54436	680.0	373.0
8729	8209.0	4982.0
100337589	5.0	1.0
170485	0.0	0.0
8727	2752.0	1691.0
8728	666.0	480.0
170482	2.0	3.0
8740	140.0	159.0
8743	13429.0	12398.0
8744	41.0	18.0
8741	825.0	431.0
8742	2096.0	632.0
102724868	0.0	0.0
102724866	2.0	1.0
54442	1438.0	3529.0
54441	33.0	15.0
54440	868.0	796.0
400823	20.0	4.0
102724862	0.0	0.0
54443	269.0	3830.0
8736	1504.0	186.0
8737	3735.0	2239.0
8735	27.0	3.0
326300	3.0	3.0
8738	625.0	402.0
8739	83.0	238.0
8751	7792.0	18462.0
8754	5917.0	4420.0
8755	0.0	0.0
102724853	0.0	4.0
54453	7152.0	3813.0
255512	104.0	64.0
54457	15.0	39.0
54456	29.0	10.0
554049	92.0	62.0
54455	3004.0	1482.0
54454	1715.0	1038.0
8747	29.0	7.0
8748	10.0	3.0
8745	212.0	28.0
54458	3296.0	2711.0
400818	761.0	456.0
8749	0.0	1.0
8761	8665.0	6159.0
6100	462.0	299.0
8760	8796.0	4522.0
6102	1510.0	607.0
8766	13800.0	5994.0
6101	17.0	1.0
8763	39459.0	28554.0
6103	1034.0	320.0
8764	3504.0	1399.0
54460	2624.0	2926.0
54464	6082.0	6107.0
54463	1810.0	1291.0
54462	6908.0	4534.0
54461	3531.0	2285.0
54468	3049.0	1138.0
54467	5494.0	3032.0
54466	18.0	7.0
54465	1752.0	895.0
255520	3032.0	1564.0
8759	0.0	0.0
8756	1.0	0.0
54469	4939.0	4146.0
8772	396.0	392.0
8773	4010.0	2644.0
8771	0.0	0.0
8776	3461.0	3872.0
8777	7443.0	4511.0
8774	2789.0	1457.0
8775	5549.0	10146.0
101928566	0.0	0.0
8767	1247.0	1416.0
6120	2493.0	1992.0
101928571	0.0	9.0
8784	49.0	95.0
6122	175401.0	100174.0
8781	0.0	0.0
6121	84.0	26.0
8787	309.0	641.0
6124	108142.0	53308.0
6123	8.0	16.0
8788	134.0	7.0
8785	19.0	72.0
6126	20.0	15.0
8786	231.0	46.0
6125	83044.0	49517.0
101928578	442.0	156.0
8780	4953.0	6875.0
6117	7262.0	11385.0
8778	16.0	21.0
6119	893.0	823.0
6118	3121.0	2363.0
8794	267.0	39.0
8795	3603.0	1603.0
6130	71944.0	34757.0
8792	1435.0	365.0
6133	60864.0	18384.0
6132	67049.0	57019.0
8793	925.0	223.0
8798	1102.0	982.0
6135	62858.0	31793.0
8799	2205.0	2004.0
6134	91049.0	69138.0
8796	41.0	144.0
6137	60573.0	40636.0
8797	966.0	570.0
6136	40133.0	18173.0
100421307	1.0	0.0
101735302	591.0	354.0
8790	1476.0	855.0
100134444	0.0	0.0
6128	51590.0	31185.0
8789	34.0	1.0
6129	57721.0	33416.0
6142	17084.0	21124.0
6141	39191.0	37012.0
100421311	6.0	11.0
6144	25126.0	8842.0
6143	57537.0	32101.0
100421313	7.0	9.0
6146	27584.0	12557.0
6145	2.0	0.0
6148	0.0	0.0
6147	30704.0	15809.0
100421318	0.0	0.0
100421319	0.0	4.0
100337590	0.0	0.0
100337591	4.0	2.0
6139	3022.0	2142.0
6138	75789.0	41634.0
6152	36117.0	30434.0
6155	32313.0	14043.0
6154	20768.0	10262.0
100421324	0.0	0.0
6157	40911.0	26441.0
6156	40741.0	47807.0
6159	35068.0	16985.0
6158	24739.0	22655.0
100421328	2.0	0.0
6150	823.0	635.0
101928527	465.0	221.0
6164	44456.0	14522.0
6163	36.0	10.0
6166	9175.0	3489.0
6165	37106.0	29860.0
6168	46880.0	24912.0
6167	42830.0	27576.0
100421338	0.0	0.0
6169	19174.0	11129.0
101928536	0.0	0.0
6160	48670.0	22444.0
101928537	0.0	0.0
6161	62537.0	34633.0
100421331	0.0	0.0
6175	76961.0	69501.0
6174	67.0	44.0
6176	65845.0	32502.0
101928545	200.0	56.0
6171	11727.0	7281.0
6170	8572.0	3921.0
6173	4236.0	2166.0
6172	481.0	343.0
100421340	0.0	2.0
100421341	5.0	4.0
100421354	0.0	0.0
6185	15814.0	40592.0
101928550	11.0	41.0
6188	79696.0	47628.0
6187	43833.0	44250.0
100421357	2.0	1.0
6189	44230.0	16904.0
101928555	123.0	17.0
6182	255.0	775.0
6181	31639.0	18800.0
6184	12755.0	28331.0
101928559	0.0	0.0
6183	723.0	1048.0
100421350	17.0	19.0
100421351	16.0	5.0
100421353	1.0	1.0
6197	6572.0	2106.0
6196	5578.0	1266.0
6199	1620.0	2033.0
6198	4035.0	2884.0
6191	153028.0	68973.0
6193	31213.0	43275.0
6192	0.0	0.0
91373	1134.0	615.0
6195	2645.0	2516.0
6194	124541.0	92966.0
390916	1158.0	1305.0
145407	640.0	178.0
100421363	2.0	0.0
100421376	0.0	0.0
100421379	2.0	1.0
91369	6117.0	3692.0
91368	834.0	885.0
652489	0.0	2.0
390924	29.0	10.0
389901	5.0	12.0
390928	2.0	7.0
390927	1247.0	1047.0
100421371	3.0	2.0
100421374	27.0	10.0
389903	3.0	0.0
100421389	16.0	0.0
91392	926.0	326.0
389935	1.0	0.0
389932	5.0	10.0
100421384	13.0	31.0
100421398	6.0	2.0
100421399	0.0	0.0
101928513	5.0	1.0
91380	0.0	0.0
390904	0.0	0.0
145438	150.0	24.0
100421390	0.0	0.0
100421391	0.0	0.0
100421395	10.0	17.0
100421397	0.0	1.0
375316	69.0	17.0
375318	1.0	0.0
390963	172.0	102.0
375307	51.0	6.0
389941	121.0	202.0
389948	0.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	139.0	77.0
387317	1.0	1.0
121457	950.0	411.0
389976	1.0	0.0
375341	736.0	413.0
387319	0.0	0.0
375323	10.0	3.0
389970	1.0	0.0
390940	196.0	53.0
133418	2486.0	825.0
390948	0.0	0.0
121441	2665.0	2024.0
390949	0.0	0.0
652411	1.0	3.0
145370	2.0	2.0
102724954	3.0	1.0
54596	319.0	28.0
375484	779.0	517.0
91526	1615.0	593.0
133396	4.0	9.0
196951	517.0	155.0
91523	988.0	353.0
91522	1055.0	93.0
121391	9.0	1.0
145376	167.0	37.0
400986	921.0	438.0
400984	28.0	2.0
196968	158.0	13.0
157378	2685.0	4257.0
723961	1.0	0.0
145389	612.0	322.0
157381	13.0	413.0
91543	716.0	1870.0
91544	1555.0	1172.0
102724923	5.0	1.0
652423	2.0	0.0
169355	3.0	11.0
400966	12.0	19.0
121364	0.0	0.0
400961	1709.0	1101.0
157376	0.0	0.0
91574	2177.0	2325.0
157313	96.0	963.0
157317	2.0	0.0
147991	3707.0	2456.0
399495	5.0	5.0
159963	3.0	9.0
100506965	1241.0	131.0
100506963	94.0	61.0
387495	0.0	0.0
387496	585.0	178.0
387494	2.0	3.0
387491	1.0	0.0
387492	109.0	125.0
387486	0.0	0.0
157310	113.0	33.0
100506994	174.0	204.0
338470	3.0	1.0
170302	50.0	2.0
204010	7.0	0.0
399473	174.0	95.0
399474	1040.0	131.0
91584	3111.0	297.0
159989	32.0	164.0
91582	1716.0	2342.0
107126360	6.0	0.0
133383	591.0	540.0
100506930	1472.0	2986.0
100820741	0.0	0.0
338448	0.0	0.0
8808	307.0	167.0
8809	273.0	89.0
54512	528.0	876.0
54511	311.0	139.0
54510	5491.0	823.0
54516	849.0	581.0
8802	6109.0	3817.0
8803	3420.0	1617.0
54514	2.0	4.0
8800	2246.0	845.0
8801	5337.0	3153.0
8807	116.0	63.0
400916	1248.0	772.0
54518	1564.0	520.0
8804	11165.0	11118.0
100506939	8.0	1.0
54517	1453.0	1209.0
8805	3702.0	1227.0
8820	69.0	80.0
8821	7784.0	739.0
338440	794.0	327.0
338442	670.0	58.0
8819	325.0	413.0
100820732	0.0	0.0
255620	2.0	2.0
54522	748.0	460.0
54521	2056.0	763.0
54520	4569.0	2174.0
100820735	1.0	1.0
8813	2157.0	2086.0
170393	8.0	9.0
8814	211.0	64.0
170392	4.0	55.0
100506925	0.0	0.0
8811	0.0	1.0
8812	762.0	541.0
8817	31.0	30.0
8818	1804.0	1876.0
54529	4118.0	2128.0
255626	0.0	0.0
8815	3987.0	6521.0
8816	7105.0	2723.0
170394	770.0	554.0
8831	2637.0	2100.0
8832	599.0	621.0
100506953	1.0	0.0
338433	0.0	0.0
338436	0.0	1.0
338427	0.0	0.0
338428	0.0	0.0
338429	1.0	0.0
54534	2251.0	898.0
54532	6418.0	2856.0
54531	1165.0	943.0
54538	3618.0	833.0
8824	4541.0	3128.0
8825	2120.0	124.0
54537	2682.0	2062.0
54536	1550.0	1731.0
8822	39.0	8.0
8823	33.0	9.0
54535	1451.0	3725.0
8828	6084.0	2053.0
8829	13257.0	6673.0
8826	29826.0	29204.0
54539	2443.0	1590.0
8842	6188.0	16268.0
8843	121.0	10.0
8840	91.0	287.0
8841	3695.0	2912.0
100158257	0.0	0.0
54541	1213.0	1465.0
54540	3986.0	1769.0
54545	6872.0	11344.0
54544	0.0	0.0
54543	11967.0	5166.0
54542	5772.0	4438.0
54549	1770.0	676.0
8835	3129.0	419.0
8836	646.0	3247.0
8833	5625.0	12566.0
8834	1160.0	742.0
54546	52.0	20.0
8839	1883.0	282.0
8837	13004.0	6362.0
8838	490.0	1704.0
101928483	69.0	23.0
8850	2847.0	1609.0
101928484	0.0	0.0
8853	2045.0	882.0
8854	844.0	87.0
8851	145.0	218.0
8852	0.0	0.0
400960	2178.0	1296.0
338412	4.0	11.0
338413	1.0	2.0
54552	874.0	671.0
400957	3.0	1.0
54551	44.0	2.0
54550	57.0	15.0
196996	1978.0	1042.0
400955	77.0	155.0
400954	193.0	59.0
54556	1520.0	665.0
54555	1806.0	3088.0
400952	15.0	12.0
54554	1120.0	1011.0
400950	2.0	1.0
8846	889.0	398.0
100820709	4.0	1.0
8847	186.0	227.0
54558	2063.0	631.0
8844	2086.0	473.0
54557	980.0	433.0
8848	20460.0	5630.0
196993	309.0	74.0
8861	6906.0	3802.0
101928492	474.0	157.0
8864	9153.0	2225.0
6201	30118.0	18741.0
6203	38318.0	28535.0
8862	326.0	200.0
101928496	1.0	0.0
8863	7891.0	3637.0
6202	69796.0	43249.0
723972	2.0	1.0
400946	61.0	67.0
400945	149.0	37.0
54567	1757.0	348.0
54566	3553.0	1079.0
400941	0.0	36.0
8857	4297.0	2730.0
8858	4.0	4.0
54569	0.0	0.0
8856	27.0	7.0
54568	0.0	0.0
8859	857.0	678.0
8871	3871.0	7006.0
8872	2851.0	4061.0
6210	35940.0	30819.0
8870	2019.0	892.0
100421500	1.0	0.0
8875	70.0	37.0
8876	58.0	68.0
8874	6022.0	4647.0
100421506	1.0	0.0
100421509	0.0	0.0
54570	0.0	1.0
400935	72.0	8.0
54574	0.0	0.0
54573	0.0	0.0
54572	3.0	0.0
400932	0.0	0.0
54571	2.0	0.0
54578	0.0	0.0
255631	105.0	54.0
400931	327.0	84.0
54577	0.0	0.0
54576	1.0	0.0
54575	0.0	0.0
6205	68591.0	56268.0
100506915	30.0	17.0
8869	1346.0	386.0
6204	11351.0	9721.0
6207	28142.0	13013.0
6206	54893.0	63343.0
8867	1864.0	1201.0
54579	0.0	0.0
6209	11874.0	7444.0
6208	52330.0	23664.0
170384	1524.0	590.0
100506916	0.0	0.0
8882	2461.0	2122.0
8883	3504.0	4202.0
8880	8947.0	8470.0
8881	6335.0	4520.0
8886	7414.0	4363.0
6223	41956.0	47027.0
100421512	0.0	0.0
8887	11487.0	6410.0
6222	104743.0	74655.0
8884	6880.0	2484.0
6224	54803.0	32561.0
100421515	11.0	17.0
54581	694.0	264.0
54580	0.0	0.0
54585	3274.0	1435.0
54584	201.0	188.0
54583	5258.0	2647.0
54587	6915.0	1250.0
54586	8.0	3.0
8879	5893.0	4535.0
170371	1384.0	325.0
170370	1.0	0.0
8877	1514.0	4267.0
6218	47401.0	29997.0
6217	30817.0	30326.0
8878	12096.0	7785.0
6219	1.0	2.0
100506907	0.0	0.0
100506906	207.0	80.0
255649	1.0	0.0
6230	39204.0	23350.0
8893	4281.0	4142.0
8894	3777.0	5844.0
101928440	1.0	0.0
8891	1729.0	2164.0
6232	48973.0	35468.0
8892	1661.0	1009.0
6231	15030.0	7053.0
8897	1196.0	779.0
6234	14172.0	11780.0
8898	2816.0	5438.0
6233	51635.0	18138.0
8895	12222.0	6738.0
6236	226.0	116.0
8896	2010.0	1140.0
6235	19854.0	12219.0
101928442	0.0	0.0
101928448	49.0	17.0
8890	2407.0	1222.0
280659	0.0	0.0
280657	0.0	26.0
280658	0.0	0.0
280655	3.0	1.0
253039	1607.0	993.0
6227	19858.0	17102.0
6226	14.0	1.0
6229	64183.0	45394.0
8888	7612.0	6223.0
6228	47055.0	32345.0
6241	240.0	3114.0
6240	4922.0	7204.0
100421411	0.0	0.0
6242	1951.0	2722.0
100421413	1.0	5.0
101928455	5.0	2.0
6244	0.0	6.0
6247	12.0	9.0
100421415	18.0	14.0
6246	0.0	0.0
280644	2.0	2.0
253044	4.0	2.0
6238	10192.0	28762.0
6237	2656.0	1402.0
8899	9203.0	7977.0
6239	5771.0	4194.0
6252	1827.0	307.0
100421420	3.0	12.0
6251	6133.0	15382.0
100421422	1.0	0.0
6253	1014.0	1398.0
6256	8692.0	4644.0
100421424	0.0	0.0
6258	91.0	4.0
6257	3732.0	4520.0
100421428	2.0	1.0
101928469	5.0	5.0
100421429	9.0	5.0
280637	0.0	0.0
280636	1936.0	1418.0
253018	174.0	106.0
253017	0.0	0.0
253012	552.0	15.0
6249	8955.0	6247.0
6248	0.0	0.0
6263	1028.0	975.0
100421431	1.0	4.0
6262	120.0	512.0
100421432	0.0	1.0
101928470	3.0	0.0
100421433	1.0	1.0
100421436	27.0	39.0
100421439	1.0	0.0
6261	1326.0	1401.0
6260	2.0	7.0
6259	7504.0	7930.0
100421430	0.0	0.0
6274	30.0	11.0
6273	219.0	223.0
6276	17.0	7.0
6275	5683.0	2608.0
6278	3.0	531.0
6277	22586.0	12741.0
6279	58.0	926.0
6272	10773.0	12840.0
6271	2528.0	18721.0
6285	2590.0	6519.0
6284	2690.0	2224.0
100421455	0.0	0.0
6286	21.0	31.0
6289	841.0	1860.0
6288	14085.0	14990.0
6281	10646.0	4710.0
6280	351.0	3992.0
6283	3.0	6.0
6282	11040.0	16150.0
123920	3667.0	1509.0
100421451	0.0	0.0
6296	1712.0	457.0
6295	10.0	2.0
6297	2970.0	639.0
6299	89.0	38.0
101928420	0.0	0.0
6290	0.0	0.0
6291	25.0	61.0
6294	4923.0	5019.0
6293	3605.0	3891.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	0.0	2.0
54505	4377.0	2941.0
280660	0.0	0.0
54504	1572.0	664.0
280661	6.0	14.0
54503	1569.0	1560.0
54502	6737.0	4061.0
54509	64.0	56.0
123904	3.0	1.0
54508	62.0	8.0
100421473	0.0	0.0
54507	2213.0	652.0
100421487	0.0	1.0
133308	686.0	499.0
147945	16.0	1.0
123970	4.0	0.0
100421480	1.0	0.0
147947	1301.0	304.0
147948	469.0	213.0
147949	422.0	227.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	5.0	1.0
100421499	0.0	0.0
101060006	3.0	1.0
101060005	1.0	1.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	1.0	0.0
107126294	11.0	1.0
147965	1091.0	688.0
147968	225.0	76.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	1.0	2.0
121360	0.0	0.0
101060032	13.0	11.0
135924	0.0	1.0
135927	14.0	5.0
121355	9.0	14.0
147906	368.0	136.0
135932	947.0	939.0
101060045	1.0	6.0
135935	0.0	0.0
101060040	5.0	0.0
147912	730.0	676.0
135942	2.0	1.0
135941	1.0	0.0
121340	3.0	0.0
135946	0.0	0.0
135948	1.0	0.0
104326190	0.0	0.0
104326191	30.0	1.0
147923	1129.0	625.0
147920	17.0	29.0
147929	329.0	248.0
104326192	0.0	0.0
104326193	0.0	12.0
375444	299.0	557.0
104326189	18.0	3.0
101060020	3.0	0.0
375449	7053.0	930.0
104326188	0.0	0.0
121328	2.0	8.0
91653	8462.0	15838.0
389762	0.0	0.0
351143	1.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	258.0	61.0
27085	494.0	1441.0
27086	10858.0	3144.0
389756	1.0	2.0
147429	42.0	31.0
27089	2729.0	2846.0
91646	61.0	37.0
91647	825.0	373.0
642968	0.0	9.0
135458	7.0	2.0
390766	0.0	5.0
27098	471.0	363.0
27099	4.0	3.0
27097	2096.0	3778.0
389741	126.0	86.0
27090	702.0	512.0
27091	0.0	0.0
27094	190.0	214.0
27095	3095.0	3677.0
27092	1598.0	95.0
642976	389.0	22.0
400629	0.0	1.0
27093	6.0	10.0
160428	1055.0	943.0
375133	79.0	127.0
387122	3.0	7.0
390730	1.0	0.0
390732	0.0	1.0
390735	1.0	0.0
387119	1404.0	342.0
27063	23.0	13.0
387117	0.0	0.0
27069	11248.0	8620.0
400612	3.0	7.0
27067	2793.0	2542.0
27068	3562.0	1909.0
221908	501.0	264.0
341799	0.0	0.0
400619	97.0	174.0
642987	123.0	18.0
400618	1497.0	1356.0
400617	143.0	30.0
64065	22560.0	23272.0
91662	12.0	8.0
91663	32076.0	15233.0
64064	7.0	1.0
64067	789.0	362.0
64066	23.0	7.0
91661	1186.0	1012.0
91664	1240.0	811.0
147463	1943.0	167.0
387111	18.0	7.0
27076	2910.0	397.0
390748	2.0	0.0
27077	739.0	427.0
400604	70.0	74.0
27074	179.0	1782.0
27075	5720.0	3856.0
389766	15.0	3.0
387103	318.0	1599.0
387104	17.0	4.0
27079	588.0	419.0
389763	0.0	0.0
341784	2.0	1.0
642996	0.0	0.0
27072	5358.0	2555.0
160419	2.0	0.0
64061	5318.0	1067.0
400609	0.0	0.0
160418	3380.0	1889.0
64063	525.0	1341.0
27071	655.0	1580.0
64062	6528.0	5479.0
91695	818.0	975.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	929.0	208.0
100313770	0.0	0.0
64077	1017.0	1401.0
91694	3267.0	1036.0
100313771	0.0	0.0
390790	7.0	1.0
221927	2673.0	2023.0
390792	12.0	28.0
400680	31.0	13.0
27043	4158.0	5494.0
27044	12496.0	11017.0
27042	2848.0	4692.0
389799	7.0	3.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1329.0	199.0
100313777	0.0	0.0
27040	55.0	46.0
100313774	0.0	0.0
64073	102.0	103.0
64087	7097.0	6129.0
221914	65.0	110.0
64089	1300.0	801.0
100313781	0.0	0.0
91683	1496.0	4431.0
91689	3053.0	2292.0
100313780	0.0	0.0
245908	0.0	0.0
91687	332.0	1064.0
245909	0.0	0.0
400673	611.0	419.0
389792	235.0	226.0
389791	1.0	2.0
387129	0.0	0.0
400668	4.0	1.0
389787	9.0	2.0
64081	859.0	795.0
64080	411.0	219.0
64083	7654.0	8204.0
64084	5848.0	654.0
64098	440.0	775.0
64097	1420.0	184.0
400660	58.0	12.0
8909	89.0	73.0
27022	8.0	48.0
8907	2737.0	2358.0
341757	1.0	0.0
400658	24.0	8.0
8908	5152.0	763.0
147407	8.0	3.0
27020	10115.0	7086.0
400657	1076.0	509.0
27023	1.0	1.0
400654	0.0	0.0
64090	12.0	4.0
64092	303.0	363.0
64091	666.0	205.0
8900	53.0	21.0
64094	6984.0	2026.0
8905	1493.0	1098.0
147409	6.0	0.0
64093	803.0	1370.0
8906	3201.0	1189.0
64096	0.0	0.0
8904	6129.0	6302.0
221935	1315.0	1231.0
221937	5631.0	3451.0
221938	0.0	0.0
400652	5.0	6.0
400650	4.0	8.0
27039	31.0	14.0
27032	11138.0	17061.0
27033	48.0	57.0
27030	2920.0	1163.0
27031	1964.0	778.0
27036	24.0	43.0
400645	0.0	0.0
27037	1783.0	2116.0
400644	10.0	3.0
27034	3256.0	1363.0
400643	2.0	72.0
27035	61.0	38.0
8912	330.0	129.0
100313769	1.0	1.0
8913	405.0	32.0
8910	4893.0	2195.0
8911	111.0	87.0
8916	3514.0	1563.0
8914	1125.0	5330.0
8915	1928.0	880.0
245935	0.0	0.0
245936	0.0	0.0
245937	6.0	5.0
245938	0.0	0.0
8930	3031.0	3304.0
245939	0.0	0.0
221960	637.0	553.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	7980.0	3122.0
8927	414.0	77.0
8928	13.0	16.0
8925	11692.0	4420.0
8926	41.0	14.0
221955	1308.0	828.0
8941	1.0	0.0
8942	1003.0	887.0
375189	48.0	29.0
8940	44.0	48.0
245940	0.0	0.0
206338	422.0	50.0
375190	800.0	263.0
196446	22.0	14.0
8934	2106.0	2698.0
8935	4537.0	2432.0
196441	4740.0	2949.0
8932	6092.0	6071.0
8933	3857.0	2434.0
8938	1104.0	261.0
8939	4577.0	2497.0
8936	938.0	1300.0
326105	13.0	3.0
245913	0.0	0.0
245915	0.0	0.0
221981	964.0	143.0
