id	a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc	95041603-df86-48f7-9ba5-8289883df2d0
85458	3214.0	1773.0
106481345	0.0	0.0
85459	591.0	477.0
106481346	0.0	0.0
85456	13637.0	18472.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2254.0	3428.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	185.0	669.0
442913	0.0	0.0
85452	8.0	76.0
442914	0.0	0.0
50	3877.0	6802.0
85453	3188.0	5969.0
442915	0.0	0.0
85450	1775.0	2609.0
51	5569.0	3829.0
442916	0.0	0.0
85451	1749.0	1496.0
52	3205.0	7177.0
442917	0.0	0.0
53	2071.0	4720.0
442918	0.0	0.0
54	1909.0	9129.0
442919	0.0	0.0
55	126.0	336.0
442909	0.0	2.0
56	3.0	9.0
58	30.0	54.0
59	70752.0	20363.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	450.0	718.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	4.0
106481354	3.0	2.0
85446	172.0	288.0
442900	0.0	0.0
106481355	0.0	0.0
85443	42.0	76.0
442901	0.0	0.0
85444	800.0	1533.0
442902	0.0	0.0
60	212802.0	517785.0
85441	1466.0	4801.0
442903	0.0	2.0
85442	96.0	71.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	25.0
85440	3120.0	2306.0
442907	8.0	5.0
442908	0.0	0.0
66	0.0	1.0
67	12.0	17.0
68	9.0	2.0
344595	500.0	1323.0
69	8.0	5.0
106481316	0.0	2.0
106481317	0.0	0.0
106481314	5.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	4.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	94.0	93.0
106481321	0.0	1.0
85479	2.0	91.0
106481322	0.0	0.0
85476	2935.0	5339.0
85477	667.0	454.0
70	9.0	17.0
85474	7.0	21.0
71	143479.0	221142.0
72	25605.0	768.0
73	35.0	40.0
74	0.0	0.0
75	4.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4640.0	7221.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1578.0	5169.0
81	36207.0	40007.0
85463	889.0	404.0
82	5.0	4.0
85464	1577.0	1253.0
83	0.0	5.0
85461	3351.0	4287.0
85462	502.0	1025.0
86	2040.0	7855.0
87	31458.0	32381.0
85460	939.0	1399.0
88	3.0	14.0
89	1.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2891.0	3767.0
106481300	0.0	0.0
91	2825.0	5255.0
92	1124.0	840.0
93	969.0	800.0
94	2430.0	2594.0
95	140.0	149.0
97	220.0	356.0
98	696.0	691.0
344561	0.0	0.0
728661	2237.0	3303.0
728664	0.0	0.0
106481305	0.0	0.0
261734	575.0	550.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	53.0	79.0
106481309	16.0	14.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	4.0
3805	4.0	13.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	0.0
3809	10.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	597.0	510.0
3800	620.0	7438.0
3801	1339.0	1520.0
3802	3.0	2.0
728695	0.0	4.0
285735	0.0	1.0
261726	2262.0	4997.0
728698	6.0	9.0
3814	6.0	51.0
3815	22906.0	2787.0
3816	108.0	99.0
261729	1624.0	1242.0
3817	1.0	9.0
3818	35.0	13.0
222166	6990.0	1733.0
3811	14.0	4.0
3812	0.0	1.0
285740	0.0	2.0
285741	49.0	20.0
728689	16.0	12.0
3827	0.0	3.0
246100	0.0	0.0
3820	180.0	206.0
3821	60.0	11.0
3822	13.0	4.0
3823	0.0	0.0
3824	209.0	111.0
645402	0.0	0.0
403313	919.0	1174.0
403314	2.0	0.0
728637	0.0	3.0
728638	234.0	116.0
728633	0.0	0.0
728632	30.0	68.0
728635	18.0	25.0
3836	2737.0	3965.0
222183	190.0	286.0
3837	12965.0	13108.0
3838	2155.0	5196.0
3839	2790.0	3248.0
728629	0.0	0.0
403304	3.0	0.0
403305	0.0	0.0
3831	1581.0	1470.0
3832	400.0	3185.0
3833	209.0	2850.0
3834	16.0	34.0
3835	1632.0	4471.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	221.0	327.0
3848	46.0	0.0
3849	7.0	4.0
222171	342.0	2514.0
728619	0.0	2.0
3840	5133.0	12228.0
3841	694.0	805.0
3842	4949.0	7560.0
3843	10460.0	8528.0
3844	0.0	0.0
3845	2072.0	5737.0
3846	20.0	12.0
645423	0.0	0.0
3860	3918.0	4.0
246126	3.0	0.0
728658	2165.0	887.0
728655	0.0	2.0
728657	2.0	2.0
728656	2.0	1.0
3858	890.0	1076.0
3859	1.0	4.0
246135	0.0	1.0
3850	0.0	2.0
3851	1171.0	0.0
3852	150647.0	11156.0
645414	0.0	0.0
3853	3705.0	42.0
3854	6519.0	1583.0
3855	36511.0	9697.0
3856	28126.0	44109.0
3857	65.0	3.0
728640	8.0	11.0
645431	19.0	98.0
728642	227.0	218.0
728641	8.0	6.0
645434	23.0	3.0
645432	0.0	16.0
285704	744.0	1312.0
728643	14.0	2.0
222194	1764.0	3228.0
285708	0.0	0.0
1204	1.0	0.0
1203	937.0	989.0
1201	844.0	1984.0
1200	7726.0	14565.0
3861	98468.0	7379.0
645426	18.0	29.0
645425	0.0	0.0
1209	5599.0	15222.0
3866	59970.0	4323.0
1208	1.0	0.0
1207	3467.0	20686.0
3868	3027.0	430.0
285311	0.0	0.0
3880	38371.0	54194.0
3881	17.0	0.0
285313	1727.0	120.0
100128537	380.0	143.0
3882	76.0	7.0
100128536	4.0	1.0
285314	3.0	1.0
285315	225.0	584.0
1215	679.0	16.0
100141515	2.0	2.0
1213	20499.0	88044.0
1212	3256.0	7657.0
1211	5588.0	9772.0
3872	74614.0	7993.0
3875	18053.0	37755.0
3876	11.0	11.0
3879	2.0	1.0
3890	1.0	0.0
3891	8.0	0.0
3892	174.0	71.0
100128525	1.0	22.0
285326	0.0	0.0
1230	715.0	1772.0
285329	16.0	10.0
440097	46.0	16.0
440093	22.0	7.0
3883	17.0	2.0
3884	4.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	947.0	165.0
3888	0.0	2.0
100631239	0.0	0.0
3889	22.0	5.0
100128516	77.0	15.0
285331	685.0	476.0
100128512	0.0	0.0
285335	16.0	14.0
100128514	0.0	0.0
1241	537.0	409.0
1240	1064.0	1587.0
1238	435.0	52.0
1237	0.0	95.0
1236	88.0	744.0
1235	0.0	10.0
1234	279.0	1272.0
1233	28.0	341.0
1232	0.0	4.0
3895	15576.0	14698.0
100128511	58.0	85.0
100631247	11.0	138.0
3897	552.0	89.0
100631248	0.0	0.0
3898	2317.0	3785.0
100631249	0.0	0.0
3899	3041.0	9876.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	898.0	932.0
100631251	0.0	40.0
100631252	3.0	10.0
100631253	0.0	0.0
285346	104.0	86.0
100631254	0.0	2.0
100128503	0.0	0.0
285349	241.0	106.0
574501	3.0	2.0
574502	0.0	0.0
1244	46.0	23.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	20245.0	1100.0
1263	1534.0	983.0
1262	0.0	6.0
116966	142.0	43.0
100887755	0.0	1.0
1261	15.0	8.0
100887754	17.0	7.0
1260	0.0	0.0
116969	20.0	28.0
1259	293.0	65.0
1258	15.0	5.0
440061	0.0	0.0
100887750	42.0	27.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1618.0	352.0
1271	577.0	87.0
100887749	52.0	43.0
1270	69.0	28.0
100887748	0.0	0.0
440044	39.0	23.0
1269	1.0	29.0
440051	0.0	1.0
1268	203.0	90.0
440050	0.0	3.0
1267	4484.0	9133.0
1266	13093.0	10758.0
100887740	0.0	0.0
1265	7601.0	14326.0
1286	263.0	108.0
1285	97.0	15.0
1284	22689.0	67926.0
1282	17441.0	56019.0
1281	92056.0	370199.0
1280	233.0	237.0
440078	125.0	93.0
440077	2.0	1.0
440087	60.0	21.0
1278	114787.0	425519.0
1277	94285.0	615952.0
440081	56.0	83.0
116938	0.0	0.0
1297	1.0	20.0
116931	41.0	360.0
1296	2989.0	3755.0
1295	2141.0	6060.0
116933	2.0	4.0
1294	2015.0	798.0
1293	29860.0	86878.0
116935	87.0	51.0
1292	47365.0	91714.0
440068	0.0	15.0
1291	26894.0	80167.0
116937	8.0	3.0
440067	17.0	10.0
1290	5960.0	43282.0
440073	381.0	109.0
440072	7.0	7.0
1289	6775.0	42050.0
1288	1243.0	202.0
1287	1920.0	3577.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2303.0	4956.0
440021	0.0	0.0
442673	1.0	3.0
10018	2053.0	4303.0
126328	1139.0	3183.0
442676	0.0	2.0
126326	373.0	796.0
1299	105.0	112.0
1298	1197.0	423.0
10011	1467.0	3668.0
10010	5610.0	2606.0
10013	2897.0	3960.0
128989	973.0	1714.0
10015	9215.0	11338.0
10014	4462.0	3023.0
10017	23.0	5.0
10016	3754.0	7079.0
10020	1885.0	1238.0
114335	0.0	0.0
114336	0.0	0.0
126321	1369.0	4074.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	4.0	3.0
10024	71.0	752.0
128977	1581.0	1723.0
103021165	0.0	1.0
10023	383.0	442.0
103021164	3.0	4.0
10026	2420.0	4958.0
10025	2900.0	5671.0
116986	183.0	319.0
116985	5032.0	9466.0
116988	3103.0	3473.0
116987	4394.0	2393.0
114327	1068.0	821.0
440043	0.0	0.0
126308	2361.0	4904.0
440041	0.0	0.0
126306	28.0	47.0
151306	274.0	43.0
100128590	9.0	0.0
100128596	3.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	28.0	14.0
440026	903.0	1485.0
440023	0.0	2.0
10008	242.0	321.0
10007	1896.0	3583.0
10009	2735.0	4729.0
116984	1041.0	639.0
116983	1283.0	2063.0
151313	542.0	814.0
10000	3336.0	1934.0
128954	0.0	0.0
10002	21.0	27.0
10001	869.0	1364.0
10004	251.0	138.0
10003	185.0	29.0
10006	3815.0	4619.0
10005	581.0	962.0
126370	0.0	0.0
285352	53.0	90.0
100128579	0.0	0.0
285359	78.0	14.0
126375	417.0	711.0
126374	1010.0	550.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2748.0	3113.0
285367	899.0	1654.0
285368	173.0	1032.0
100128569	62.0	38.0
126364	354.0	1110.0
100128560	14.0	19.0
285370	0.0	0.0
285375	0.0	0.0
102682016	2.0	0.0
153932	1.0	4.0
344191	0.0	1.0
126353	181.0	1783.0
751071	107.0	294.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	6.0
106481282	0.0	0.0
285381	1406.0	2017.0
106481283	0.0	0.0
285382	261.0	303.0
106481280	0.0	0.0
165918	1066.0	2698.0
106481281	6.0	0.0
165904	12.0	104.0
285386	969.0	14025.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	2.0
106481290	0.0	2.0
100128541	0.0	0.0
138311	375.0	1258.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	814.0	2826.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1375.0	1691.0
728710	0.0	0.0
126295	332.0	290.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	172.0	969.0
645318	0.0	0.0
645317	33.0	21.0
151242	7.0	52.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	22806.0	29221.0
100287908	0.0	0.0
645332	236.0	385.0
126282	742.0	2585.0
100287902	0.0	39.0
163227	510.0	1183.0
100287900	0.0	0.0
163223	136.0	28.0
106481275	0.0	0.0
106481276	1.0	1.0
106481273	2.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	40.0	231.0
106481278	0.0	0.0
645328	2.0	6.0
151254	43.0	42.0
645326	13.0	7.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	51.0
163259	273.0	125.0
645345	80.0	195.0
200403	24.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	225.0	162.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	5.0	16.0
728732	2.0	2.0
728734	0.0	0.0
126272	77.0	152.0
106481242	0.0	0.0
107133511	0.0	2.0
114294	868.0	1463.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	10.0	17.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	6.0
728723	79.0	52.0
106481253	0.0	2.0
107133522	7.0	6.0
106481254	3.0	2.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	17.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	0.0	0.0
106481250	1.0	0.0
645369	206.0	143.0
645368	0.0	1.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1339.0	2517.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	17.0	46.0
645360	0.0	0.0
106481219	0.0	3.0
106481220	10.0	11.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	520.0	459.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	6.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	19.0	0.0
645387	611.0	301.0
645382	0.0	0.0
645381	52.0	34.0
106481202	0.0	0.0
106481203	0.0	1.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	1.0	2.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	55.0	420.0
3903	1812.0	2819.0
106481210	0.0	0.0
3904	2.0	24.0
3906	20.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5440.0	2626.0
106481211	0.0	0.0
3909	14850.0	1058.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	1.0
151230	571.0	1702.0
728798	3.0	7.0
3913	25879.0	12548.0
3914	16878.0	3797.0
3915	20381.0	15510.0
3916	20900.0	19057.0
3918	20967.0	2909.0
3910	7230.0	9112.0
3911	7402.0	9630.0
3912	7226.0	14957.0
728782	41.0	8.0
728780	45.0	7.0
3924	6.0	9.0
3925	3649.0	14785.0
3927	13498.0	24395.0
3929	83.0	88.0
3920	10784.0	27521.0
3921	29188.0	55984.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5516.0	14038.0
3937	1047.0	3203.0
3938	13.0	6.0
3939	25145.0	67272.0
3930	1547.0	3069.0
100873179	0.0	0.0
3931	339.0	115.0
3932	235.0	661.0
3933	0.0	6.0
3934	2295.0	198.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	5.0
3947	1.0	1.0
3948	11.0	61.0
3949	3458.0	1235.0
100873169	0.0	2.0
3940	0.0	1.0
100873168	0.0	0.0
3945	16793.0	6307.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	2.0	0.0
100873193	2.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	1.0
728758	14.0	11.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	131.0	109.0
3958	18940.0	7607.0
3959	18805.0	39037.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	275.0	251.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	528.0	214.0
3952	22458.0	163.0
3953	6125.0	714.0
3954	2307.0	6073.0
3955	1529.0	2493.0
3956	16302.0	21903.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	10.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	142.0	261.0
1303	10276.0	22979.0
107133502	0.0	0.0
1302	81.0	13.0
1301	214.0	5496.0
1300	53.0	10214.0
3960	33.0	15.0
3963	18.0	9.0
3964	3927.0	8884.0
1308	21692.0	3124.0
3965	1788.0	8546.0
1307	4789.0	6419.0
151295	34.0	6.0
1306	9736.0	16470.0
100189589	0.0	3.0
728774	1.0	0.0
728773	0.0	0.0
3980	1370.0	2235.0
100287932	2133.0	4767.0
3981	548.0	529.0
728776	40.0	36.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	24078.0	8980.0
1315	7621.0	39873.0
1314	13560.0	42217.0
1312	4780.0	7321.0
1311	139.0	6461.0
100329135	0.0	3.0
1310	0.0	13.0
574537	0.0	0.0
3972	8.0	3.0
3973	108.0	3.0
3975	0.0	0.0
3976	624.0	180.0
3977	6551.0	1660.0
1318	153.0	194.0
3978	1376.0	4653.0
1317	2652.0	5363.0
728763	1.0	0.0
3990	38.0	19.0
645313	17.0	2.0
3991	10468.0	959.0
645312	0.0	0.0
3992	1066.0	733.0
645311	7.0	1.0
728769	325.0	336.0
1330	0.0	1.0
1327	12718.0	11656.0
1326	2202.0	998.0
1325	3.0	15.0
3982	3.0	0.0
3983	17208.0	7253.0
3984	2084.0	4920.0
3985	6529.0	6100.0
3987	3307.0	7043.0
3988	5437.0	14639.0
1329	3695.0	8123.0
116809	0.0	0.0
100128416	3.0	6.0
1340	5544.0	11010.0
1337	2926.0	8408.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1594.0	2656.0
100128410	2.0	0.0
3995	2521.0	985.0
100128412	0.0	0.0
3996	2173.0	2883.0
3998	6887.0	14197.0
1339	0.0	1.0
285440	1621.0	2284.0
285441	0.0	0.0
1352	689.0	752.0
1351	2926.0	11691.0
1350	7474.0	13849.0
1349	3729.0	5875.0
1348	0.0	1.0
1347	3134.0	8000.0
1346	1343.0	390.0
1345	3783.0	57831.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	4.0	5.0
1363	11505.0	9013.0
1362	6888.0	4050.0
1361	0.0	3.0
1360	2041.0	1510.0
1359	1331.0	476.0
1358	20.0	6.0
1357	84.0	6.0
1356	2648.0	376.0
1355	2405.0	2677.0
1353	1524.0	5064.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	75.0	82.0
285464	502.0	553.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4964.0	4739.0
1373	356.0	127.0
1371	592.0	854.0
1370	9.0	27.0
1369	0.0	0.0
1368	2474.0	2181.0
100873209	2.0	0.0
1366	3632.0	5484.0
1365	1575.0	3623.0
1364	12429.0	11242.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	10.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2700.0	4926.0
116843	1343.0	2197.0
1384	2153.0	12308.0
116842	62.0	27.0
1382	12575.0	63099.0
116844	757.0	6948.0
1381	865.0	21.0
1380	49.0	277.0
440176	1.0	2.0
440184	1.0	6.0
1379	3.0	7.0
1378	164.0	39.0
1376	1053.0	1622.0
1375	83.0	35.0
128821	8.0	11.0
100873237	0.0	0.0
128822	107.0	439.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	7.0	343.0
100873239	3.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	942.0	3273.0
1396	259.0	1150.0
1395	36.0	11.0
1394	439.0	42.0
1393	43.0	50.0
1392	0.0	0.0
285407	17.0	42.0
116835	1266.0	1341.0
1390	1031.0	2130.0
1389	5467.0	7912.0
1388	5538.0	9426.0
1387	7002.0	7284.0
116841	1502.0	3181.0
1386	2101.0	2898.0
116840	1954.0	2054.0
100873226	0.0	0.0
100873225	1.0	1.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	5.0
100873227	0.0	0.0
100873251	0.0	2.0
100873250	0.0	0.0
116828	185.0	47.0
100873255	0.0	0.0
100873254	10.0	3.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	1.0
100287898	67.0	57.0
100287895	0.0	0.0
285419	83.0	32.0
1399	4654.0	6766.0
1398	4712.0	5248.0
1397	8206.0	14802.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	2.0	1.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	218.0	138.0
285429	12.0	2.0
100287880	0.0	0.0
440193	2085.0	6373.0
100873248	0.0	0.0
100873247	5.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	7307.0	14330.0
153830	4824.0	2332.0
645280	1.0	0.0
440138	346.0	348.0
440132	6.0	1.0
440142	3.0	1.0
10139	1410.0	1863.0
126208	743.0	2371.0
126206	74.0	367.0
126205	0.0	56.0
107133497	0.0	1.0
126204	10.0	16.0
107133499	0.0	0.0
128866	8260.0	14165.0
10131	3237.0	3567.0
10134	11077.0	24257.0
107133494	0.0	9.0
10133	6981.0	4910.0
128869	883.0	2621.0
10136	0.0	0.0
10135	6296.0	6252.0
100128493	0.0	0.0
103021294	34.0	79.0
10138	525.0	1236.0
100128496	0.0	1.0
10137	4912.0	8036.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	4.0
10140	6695.0	12740.0
128864	0.0	21.0
440125	0.0	1.0
440131	7.0	1.0
10143	104.0	28940.0
128854	643.0	920.0
10142	4816.0	11019.0
10144	3179.0	1898.0
10147	2181.0	3671.0
100128483	1.0	0.0
10146	8809.0	20000.0
128859	0.0	1.0
10149	380.0	120.0
10148	121.0	345.0
128853	100.0	583.0
440159	5.0	0.0
10117	9.0	8.0
440163	8.0	0.0
10110	483.0	33.0
10112	174.0	1931.0
10111	4151.0	4304.0
10114	7410.0	9127.0
10113	3001.0	5893.0
128848	0.0	0.0
10116	6037.0	8291.0
165829	58.0	44.0
100128469	10.0	15.0
153842	1.0	1.0
440145	486.0	1378.0
10129	3408.0	2746.0
440153	0.0	0.0
10128	9309.0	11902.0
100033799	0.0	0.0
107133486	6.0	8.0
10121	6440.0	10191.0
100128465	0.0	0.0
10120	3528.0	4977.0
10123	6794.0	4588.0
138234	0.0	0.0
10125	448.0	919.0
10124	3408.0	1464.0
10127	2123.0	2456.0
10126	925.0	2141.0
100128462	0.0	1.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	56.0	60.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	5.0	0.0
106481182	0.0	0.0
285489	132.0	521.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	3.0
10107	5.0	0.0
10106	17415.0	10481.0
106481199	0.0	0.0
10109	11302.0	21213.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1495.0	3872.0
10100	882.0	880.0
10103	671.0	2307.0
106481194	0.0	0.0
10102	1119.0	1537.0
106481195	0.0	0.0
10105	2652.0	4352.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	134.0	258.0
440119	191.0	256.0
126235	1.0	0.0
126231	75.0	124.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	97.0	200.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	60.0	72.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	2.0	12.0
440104	838.0	696.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	4.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	25.0	0.0
100128420	4.0	11.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	5.0
10090	845.0	337.0
10093	4688.0	10086.0
10092	7506.0	14944.0
10095	4294.0	8791.0
645204	1.0	0.0
10094	7722.0	16171.0
645203	2.0	3.0
10097	9977.0	25903.0
10096	8405.0	17763.0
645201	1.0	1.0
163115	116.0	45.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	17.0
106481143	0.0	0.0
114194	0.0	0.0
138162	118.0	553.0
106481144	0.0	0.0
114195	7.0	10.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	36.0
106481145	5.0	0.0
151126	330.0	465.0
106481146	0.0	0.0
10099	10105.0	12937.0
10098	1876.0	792.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	522.0	435.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	129.0	137.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	127.0	17.0
