id	0d38dab7-b983-4829-9a5b-d79f0fee6f26	ff850c31-bb15-47a2-bd3d-2590ca013e68
85456	6627.0	7024.0
442910	1.0	0.0
106481343	0.0	0.0
85457	2382.0	4179.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	209.0	3908.0
442913	0.0	0.0
85452	28.0	19.0
442914	0.0	0.0
50	2633.0	6309.0
85453	2293.0	1526.0
442915	0.0	0.0
85450	1606.0	584.0
51	4322.0	4634.0
442916	0.0	0.0
85451	1479.0	1554.0
52	2593.0	3036.0
442917	0.0	0.0
53	2271.0	2159.0
442918	0.0	0.0
54	9858.0	7252.0
442919	0.0	0.0
55	182.0	75.0
442909	0.0	3.0
56	5.0	13.0
58	21.0	10.0
59	32012.0	9131.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	821.0	141.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	20.0	6.0
106481354	2.0	3.0
85446	174.0	429.0
442900	0.0	0.0
106481355	0.0	0.0
85443	33.0	57.0
442901	0.0	0.0
85444	1337.0	1160.0
442902	0.0	0.0
60	166792.0	107727.0
85441	1409.0	2388.0
442903	9.0	5.0
85442	28.0	3.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	8.0
85440	2488.0	2055.0
442907	1.0	3.0
442908	0.0	1.0
66	0.0	0.0
67	6.0	0.0
68	5.0	0.0
344595	502.0	782.0
69	3.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	95.0	337.0
106481321	1.0	0.0
85479	213.0	11.0
106481322	0.0	0.0
85476	2683.0	2900.0
85477	460.0	630.0
70	17.0	77.0
85474	28.0	27.0
71	115050.0	108445.0
72	8734.0	468.0
73	18.0	34.0
74	0.0	0.0
75	11.0	13.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2904.0	3169.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2005.0	5712.0
81	16470.0	20849.0
85463	902.0	598.0
82	6.0	4.0
85464	1348.0	1418.0
83	4.0	3.0
85461	3273.0	1629.0
85462	500.0	960.0
86	1790.0	2702.0
87	15190.0	9592.0
85460	1887.0	338.0
88	5.0	12.0
89	8.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2810.0	1404.0
106481300	0.0	0.0
91	2037.0	2607.0
92	1362.0	539.0
93	968.0	711.0
94	2162.0	910.0
95	140.0	209.0
97	277.0	443.0
98	545.0	899.0
344561	0.0	1.0
728661	2559.0	4167.0
728664	0.0	0.0
106481305	0.0	1.0
261734	795.0	1029.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	13.0
106481309	5.0	2.0
246119	0.0	0.0
106481307	2.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	2.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	0.0
3809	3.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	462.0	261.0
3800	606.0	765.0
3801	966.0	433.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2289.0	2461.0
728698	9.0	1.0
3814	4.0	3.0
3815	11529.0	258.0
3816	26.0	4.0
261729	2183.0	794.0
3817	69.0	0.0
3818	52.0	8.0
222166	3721.0	2420.0
3811	2.0	0.0
3812	4.0	2.0
285740	0.0	0.0
285741	32.0	6.0
728689	12.0	3.0
3827	0.0	0.0
246100	0.0	0.0
3820	171.0	43.0
3821	19.0	2.0
3822	1.0	0.0
3823	1.0	0.0
3824	165.0	65.0
645402	0.0	0.0
403313	844.0	1292.0
403314	3.0	5.0
728637	3.0	2.0
728638	81.0	100.0
728633	0.0	0.0
728632	11.0	33.0
728635	42.0	41.0
3836	2341.0	2558.0
222183	164.0	1232.0
3837	9604.0	13641.0
3838	1876.0	3838.0
3839	2361.0	1576.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1448.0	1448.0
3832	350.0	1367.0
3833	183.0	1002.0
3834	27.0	8.0
3835	1227.0	2028.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	354.0	735.0
3848	12.0	1.0
3849	0.0	0.0
222171	344.0	1593.0
728619	4.0	1.0
3840	4588.0	4136.0
3841	1017.0	646.0
3842	6889.0	6107.0
3843	6629.0	5507.0
3844	0.0	0.0
3845	2136.0	3265.0
3846	4.0	8.0
645423	0.0	0.0
3860	10.0	2.0
246126	0.0	0.0
728658	494.0	227.0
728655	0.0	2.0
728657	0.0	1.0
728656	1.0	1.0
3858	732.0	366.0
3859	3.0	1.0
246135	1.0	1.0
3850	0.0	0.0
3851	6.0	0.0
3852	25261.0	737.0
645414	0.0	0.0
3853	12.0	1.0
3854	1059.0	27.0
3855	16471.0	222.0
3856	11879.0	24789.0
3857	10.0	0.0
728640	7.0	4.0
645431	14.0	156.0
728642	213.0	227.0
728641	19.0	0.0
645434	12.0	4.0
645432	16.0	11.0
285704	816.0	655.0
728643	10.0	2.0
222194	2299.0	3875.0
285708	0.0	0.0
1204	0.0	0.0
1203	809.0	693.0
1201	1106.0	788.0
1200	10547.0	6201.0
3861	24851.0	890.0
645426	5.0	38.0
645425	0.0	0.0
1209	4531.0	9148.0
3866	30731.0	393.0
1208	6.0	0.0
1207	2709.0	3461.0
3868	439.0	7.0
285311	0.0	0.0
3880	12391.0	34528.0
3881	0.0	0.0
285313	1659.0	37.0
100128537	902.0	231.0
3882	47.0	1.0
100128536	0.0	0.0
285314	1.0	1.0
285315	341.0	429.0
1215	135.0	13.0
100141515	5.0	0.0
1213	20402.0	26015.0
1212	1337.0	1476.0
1211	3792.0	4031.0
3872	15224.0	432.0
3875	10167.0	19638.0
3876	3.0	6.0
3879	1.0	0.0
3890	0.0	0.0
3891	1.0	0.0
3892	77.0	6.0
100128525	5.0	7.0
285326	0.0	0.0
1230	1767.0	657.0
285329	7.0	6.0
440097	28.0	4.0
440093	19.0	9.0
3883	4.0	0.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	629.0	21.0
3888	2.0	0.0
100631239	0.0	0.0
3889	47.0	1.0
100128516	67.0	141.0
285331	932.0	692.0
100128512	0.0	0.0
285335	16.0	9.0
100128514	0.0	0.0
1241	473.0	301.0
1240	1088.0	353.0
1238	193.0	141.0
1237	8.0	4.0
1236	163.0	126.0
1235	4.0	9.0
1234	816.0	450.0
1233	158.0	132.0
1232	2.0	2.0
3895	14333.0	11885.0
100128511	28.0	74.0
100631247	10.0	31.0
3897	224.0	637.0
100631248	0.0	1.0
3898	943.0	34.0
100631249	0.0	0.0
3899	4792.0	20340.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1035.0	816.0
100631251	8.0	0.0
100631252	6.0	11.0
100631253	0.0	0.0
285346	164.0	185.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	317.0	137.0
574501	4.0	1.0
574502	0.0	0.0
1244	635.0	22.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	3.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6897.0	603.0
1263	1076.0	491.0
1262	14.0	13.0
116966	189.0	337.0
100887755	0.0	0.0
1261	8.0	2.0
100887754	1.0	0.0
1260	1.0	0.0
116969	106.0	7.0
1259	116.0	4.0
1258	2.0	0.0
440061	0.0	0.0
100887750	38.0	36.0
100887746	0.0	0.0
100887744	1.0	1.0
1272	1672.0	245.0
1271	540.0	1304.0
100887749	46.0	15.0
1270	17.0	8.0
100887748	0.0	0.0
440044	17.0	16.0
1269	3.0	39.0
440051	0.0	1.0
1268	361.0	6575.0
440050	3.0	0.0
1267	4702.0	4861.0
1266	12930.0	5555.0
100887740	0.0	0.0
1265	6096.0	1760.0
1286	198.0	85.0
1285	153.0	69.0
1284	16702.0	17707.0
1282	19945.0	20967.0
1281	302435.0	47629.0
1280	218.0	8495.0
440078	165.0	183.0
440077	0.0	0.0
440087	13.0	12.0
1278	240091.0	61386.0
1277	298556.0	91021.0
440081	72.0	72.0
116938	0.0	0.0
1297	3.0	5.0
116931	122.0	88.0
1296	2298.0	656.0
1295	2685.0	1439.0
116933	2.0	3.0
1294	1164.0	170.0
1293	60814.0	15398.0
116935	37.0	23.0
1292	35060.0	12549.0
440068	0.0	1.0
1291	39505.0	11243.0
116937	6.0	6.0
440067	15.0	7.0
1290	16013.0	7209.0
440073	442.0	137.0
440072	1.0	3.0
1289	15699.0	6100.0
1288	835.0	1647.0
1287	2497.0	3112.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3376.0	5128.0
440021	0.0	1.0
442673	11.0	2.0
10018	2468.0	2603.0
126328	1030.0	1475.0
442676	1.0	0.0
126326	380.0	287.0
1299	108.0	5.0
1298	634.0	273.0
10011	1221.0	1352.0
10010	3623.0	1712.0
10013	2548.0	2609.0
128989	955.0	1118.0
10015	8651.0	8376.0
10014	3494.0	3386.0
10017	24.0	14.0
10016	3244.0	4407.0
10020	3013.0	2018.0
114335	0.0	0.0
114336	0.0	0.0
126321	1766.0	2207.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	2.0	13.0
10024	59.0	301.0
128977	1511.0	1523.0
103021165	0.0	1.0
10023	299.0	494.0
103021164	2.0	5.0
10026	2987.0	2992.0
10025	1821.0	3099.0
116986	176.0	195.0
116985	5311.0	4458.0
116988	2765.0	4842.0
116987	2473.0	2138.0
114327	1316.0	2192.0
440043	0.0	0.0
126308	2595.0	2557.0
440041	0.0	2.0
126306	70.0	24.0
151306	66.0	14.0
100128590	8.0	2.0
100128596	2.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	1.0
440027	16.0	3.0
440026	1867.0	3197.0
440023	1.0	0.0
10008	499.0	346.0
10007	2121.0	1673.0
10009	3210.0	2521.0
116984	1113.0	329.0
116983	1203.0	1625.0
151313	413.0	311.0
10000	3839.0	788.0
128954	0.0	0.0
10002	39.0	21.0
10001	783.0	747.0
10004	388.0	91.0
10003	219.0	31.0
10006	3727.0	3372.0
10005	630.0	767.0
126370	0.0	0.0
285352	95.0	146.0
100128579	0.0	0.0
285359	83.0	99.0
126375	463.0	343.0
126374	769.0	201.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2581.0	3423.0
285367	773.0	811.0
285368	290.0	916.0
100128569	58.0	57.0
126364	482.0	371.0
100128560	15.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	1.0
344191	0.0	0.0
126353	134.0	159.0
751071	153.0	317.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	18.0	15.0
106481282	0.0	0.0
285381	1518.0	1069.0
106481283	0.0	0.0
285382	265.0	390.0
106481280	0.0	0.0
165918	1360.0	1144.0
106481281	1.0	1.0
165904	7.0	18.0
285386	492.0	184.0
138307	1.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	0.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	287.0	233.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	7.0	1.0
126299	504.0	1177.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1528.0	1787.0
728710	0.0	0.0
126295	261.0	181.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	307.0	480.0
645318	0.0	0.0
645317	19.0	27.0
151242	42.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	23319.0	18619.0
100287908	0.0	0.0
645332	200.0	282.0
126282	694.0	676.0
100287902	3.0	27.0
163227	570.0	1115.0
100287900	0.0	0.0
163223	199.0	12.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	3.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	60.0	49.0
106481278	0.0	0.0
645328	2.0	2.0
151254	26.0	2.0
645326	2.0	1.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	19.0	29.0
163259	293.0	63.0
645345	44.0	112.0
200403	16.0	13.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	440.0	244.0
106481237	0.0	0.0
106481238	3.0	0.0
728737	2.0	1.0
728732	5.0	2.0
728734	1.0	2.0
126272	142.0	313.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	977.0	884.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	12.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	18.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	1.0	0.0
728724	3.0	4.0
106481248	1.0	0.0
106481249	1.0	1.0
107133516	3.0	6.0
728723	90.0	20.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	8.0	0.0
107133524	12.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	1.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	1.0	2.0
645348	0.0	1.0
106481250	0.0	0.0
645369	248.0	54.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1352.0	1758.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	23.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	15.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	544.0	360.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	1.0
645387	245.0	99.0
645382	0.0	0.0
645381	30.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	5.0	1.0
106481207	4.0	1.0
106481204	4.0	1.0
106481205	0.0	0.0
106481208	0.0	3.0
106481209	1.0	0.0
3902	102.0	125.0
3903	1880.0	1132.0
106481210	0.0	0.0
3904	14.0	7.0
3906	4.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3577.0	611.0
106481211	0.0	0.0
3909	5151.0	1888.0
106481212	0.0	1.0
684959	0.0	0.0
151234	248.0	1.0
151230	706.0	940.0
728798	4.0	0.0
3913	15847.0	12344.0
3914	5880.0	313.0
3915	15455.0	8918.0
3916	19259.0	19581.0
3918	6128.0	772.0
3910	7863.0	2960.0
3911	6097.0	7949.0
3912	10472.0	4334.0
728782	20.0	10.0
728780	59.0	10.0
3924	11.0	9.0
3925	4363.0	6857.0
3927	10819.0	28927.0
3929	341.0	18.0
3920	11471.0	8992.0
3921	20703.0	15868.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	3.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	13623.0	4313.0
3937	1321.0	1262.0
3938	7.0	0.0
3939	15653.0	28548.0
3930	2485.0	985.0
100873179	0.0	0.0
3931	449.0	118.0
3932	310.0	273.0
3933	0.0	1.0
3934	466.0	6.0
100189512	0.0	0.0
105371027	1.0	1.0
100873166	0.0	0.0
100873165	2.0	4.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	6.0	1.0
3947	3.0	0.0
3948	3.0	1.0
3949	2290.0	3526.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	8621.0	4227.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	5.0
100873192	0.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	111.0	36.0
3958	12679.0	914.0
3959	13504.0	3955.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	721.0	267.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	276.0	70.0
3952	1454.0	28.0
3953	5268.0	317.0
3954	1788.0	3389.0
3955	1659.0	3339.0
3956	12556.0	5213.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	18.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	79.0	117.0
1303	10061.0	13302.0
107133502	0.0	1.0
1302	81.0	42.0
1301	626.0	948.0
1300	124.0	1392.0
3960	30.0	8.0
3963	15.0	1.0
3964	3469.0	4720.0
1308	12079.0	450.0
3965	3016.0	1973.0
1307	4764.0	1595.0
151295	68.0	22.0
1306	8166.0	4438.0
100189589	2.0	2.0
728774	1.0	0.0
728773	0.0	1.0
3980	1206.0	1998.0
100287932	1405.0	2013.0
3981	885.0	789.0
728776	13.0	23.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	12238.0	3619.0
1315	7412.0	9262.0
1314	10571.0	15040.0
1312	5219.0	4627.0
1311	682.0	815.0
100329135	2.0	5.0
1310	2.0	14.0
574537	0.0	0.0
3972	4.0	1.0
3973	30.0	0.0
3975	1.0	0.0
3976	565.0	109.0
3977	7797.0	2883.0
1318	125.0	43.0
3978	1053.0	1644.0
1317	3630.0	2142.0
728763	4.0	10.0
3990	52.0	16.0
645313	2.0	0.0
3991	1956.0	490.0
645312	0.0	0.0
3992	1280.0	763.0
645311	0.0	0.0
728769	338.0	593.0
1330	0.0	0.0
1327	7620.0	9081.0
1326	1164.0	245.0
1325	13.0	7.0
3982	0.0	0.0
3983	11142.0	2385.0
3984	1839.0	1728.0
3985	4604.0	1832.0
3987	4210.0	2490.0
3988	25565.0	5426.0
1329	1998.0	2805.0
116809	0.0	0.0
100128416	18.0	4.0
1340	3589.0	4674.0
1337	2516.0	4397.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1772.0	4122.0
100128410	1.0	1.0
3995	1039.0	260.0
100128412	0.0	0.0
3996	1928.0	1678.0
3998	9563.0	13485.0
1339	1.0	4.0
285440	2289.0	875.0
285441	0.0	0.0
1352	616.0	546.0
1351	2457.0	6348.0
1350	6412.0	7437.0
1349	2589.0	3144.0
1348	0.0	0.0
1347	2670.0	4586.0
1346	556.0	117.0
1345	2924.0	18302.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	24.0	17.0
1363	8564.0	4963.0
1362	8658.0	10128.0
1361	28.0	7.0
1360	11412.0	778637.0
1359	700.0	140.0
1358	3.0	0.0
1357	25.0	4.0
1356	2283.0	49.0
1355	2121.0	2688.0
1353	1658.0	1668.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	66.0	73.0
285464	563.0	752.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5136.0	4036.0
1373	268.0	52.0
1371	923.0	642.0
1370	2.0	3.0
1369	0.0	0.0
1368	2426.0	1840.0
100873209	1.0	2.0
1366	2222.0	4063.0
1365	1541.0	1264.0
1364	6895.0	4447.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	6.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	0.0
100873205	2.0	1.0
102800316	1.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3303.0	2622.0
116843	1368.0	687.0
1384	4679.0	3099.0
116842	50.0	42.0
1382	6638.0	2826.0
116844	416.0	22.0
1381	434.0	231.0
1380	99.0	152.0
440176	3.0	0.0
440184	3.0	0.0
1379	0.0	3.0
1378	265.0	29.0
1376	1158.0	1500.0
1375	136.0	171.0
128821	3.0	41.0
100873237	0.0	0.0
128822	243.0	2837.0
100873236	1.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	9.0	22.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	1.0
116832	238.0	259.0
1396	98.0	278.0
1395	45.0	2.0
1394	100.0	21.0
1393	113.0	14.0
1392	0.0	0.0
285407	8.0	11.0
116835	979.0	342.0
1390	883.0	526.0
1389	5489.0	3849.0
1388	4465.0	4696.0
1387	5249.0	4278.0
116841	1286.0	1992.0
1386	2832.0	3248.0
116840	1477.0	2019.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	4.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	127.0	61.0
100873255	0.0	0.0
100873254	14.0	6.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	58.0	19.0
100287895	0.0	0.0
285419	25.0	3.0
1399	4545.0	5225.0
1398	5065.0	4517.0
1397	4628.0	6343.0
100873259	0.0	1.0
100873258	1.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	256.0	94.0
285429	25.0	9.0
100287880	0.0	0.0
440193	1459.0	1972.0
100873248	0.0	0.0
100873247	8.0	6.0
100873246	0.0	0.0
100873245	1.0	2.0
100873249	0.0	0.0
128872	1.0	0.0
10130	7412.0	6752.0
153830	4151.0	955.0
645280	3.0	1.0
440138	400.0	429.0
440132	1.0	1.0
440142	2.0	0.0
10139	924.0	949.0
126208	455.0	590.0
126206	37.0	1.0
126205	37.0	5.0
107133497	0.0	0.0
126204	33.0	0.0
107133499	0.0	0.0
128866	4838.0	11497.0
10131	1716.0	2561.0
10134	8381.0	11762.0
107133494	0.0	0.0
10133	4624.0	3083.0
128869	790.0	1231.0
10136	0.0	0.0
10135	4217.0	1889.0
100128493	0.0	0.0
103021294	12.0	18.0
10138	805.0	689.0
100128496	0.0	0.0
10137	3928.0	4366.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	0.0
10140	8270.0	6029.0
128864	6.0	23.0
440125	1.0	0.0
440131	2.0	4.0
10143	22.0	0.0
128854	709.0	786.0
10142	5529.0	6005.0
10144	2567.0	664.0
10147	2331.0	3817.0
100128483	0.0	0.0
10146	9403.0	11688.0
128859	1.0	0.0
10149	106.0	37.0
10148	118.0	255.0
128853	86.0	445.0
440159	1.0	0.0
10117	50.0	2.0
440163	1.0	1.0
10110	106.0	40.0
10112	171.0	779.0
10111	3993.0	4338.0
10114	7391.0	5172.0
10113	2656.0	3250.0
128848	0.0	0.0
10116	6063.0	6001.0
165829	36.0	22.0
100128469	14.0	9.0
153842	1.0	1.0
440145	777.0	1731.0
10129	2925.0	3603.0
440153	0.0	0.0
10128	6688.0	8052.0
100033799	0.0	0.0
107133486	6.0	9.0
10121	5217.0	6581.0
100128465	1.0	0.0
10120	3050.0	4625.0
10123	4893.0	779.0
138234	0.0	0.0
10125	360.0	168.0
10124	4556.0	460.0
10127	1450.0	1411.0
10126	919.0	1935.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	33.0	85.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	79.0	172.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	16620.0	10918.0
106481199	0.0	0.0
10109	9644.0	8669.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	9.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	992.0	1658.0
10100	595.0	144.0
10103	1277.0	12691.0
106481194	0.0	0.0
10102	817.0	1433.0
106481195	0.0	0.0
10105	2794.0	2693.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	167.0	17.0
440119	456.0	1341.0
126235	1.0	0.0
126231	189.0	140.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	35.0	67.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	47.0	37.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	13.0	3.0
440104	1028.0	524.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	35.0	18.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	0.0
10090	1052.0	116.0
10093	3931.0	4574.0
10092	7451.0	7561.0
10095	4485.0	3887.0
645204	4.0	2.0
10094	6443.0	8312.0
645203	3.0	1.0
10097	13137.0	13147.0
10096	8970.0	8587.0
645201	0.0	0.0
163115	117.0	42.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	15.0
106481143	0.0	0.0
114194	0.0	0.0
138162	91.0	689.0
106481144	1.0	0.0
114195	17.0	6.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	14.0
106481145	0.0	2.0
151126	528.0	6147.0
106481146	0.0	0.0
10099	7073.0	12913.0
10098	1319.0	330.0
114190	0.0	0.0
106481140	0.0	0.0
114192	3.0	0.0
645212	509.0	883.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	6.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	72.0	41.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	146.0	16.0
415116	2409.0	5524.0
645207	0.0	0.0
645206	22.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	2.0
114182	4.0	0.0
10071	13.0	4.0
645220	0.0	0.0
