id	20b241da-8e69-4eb0-a7f2-4eb24cf76059	8e21887e-f3ca-4c2c-819a-538952264c23
100419866	0.0	0.0
100420859	0.0	0.0
124245	2033.0	7158.0
317729	8.0	5.0
136288	1.0	2.0
199800	119.0	30.0
101930150	0.0	0.0
163882	998.0	1586.0
388165	41.0	74.0
100419873	0.0	0.0
100271700	9.0	94.0
100271703	0.0	0.0
100271702	11.0	0.0
100420875	0.0	0.0
100420877	0.0	2.0
388199	2.0	1.0
22794	6741.0	9062.0
22795	277.0	2820.0
22796	1203.0	4061.0
22797	89.0	1148.0
22798	10.0	11.0
317705	0.0	2.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	1.0
138883	1.0	0.0
138881	0.0	2.0
100420881	0.0	0.0
388181	0.0	0.0
100419893	1.0	1.0
222967	8.0	6.0
219333	1578.0	3157.0
136227	4.0	16.0
222962	1203.0	72.0
148213	196.0	532.0
388182	86.0	42.0
100419895	0.0	0.0
317716	0.0	0.0
148203	188.0	1850.0
317719	22.0	2.0
148206	140.0	1014.0
163859	631.0	2841.0
101929110	8.0	0.0
101929111	0.0	0.0
219348	3277.0	53.0
219347	276.0	256.0
100420898	0.0	1.0
148223	1457.0	1107.0
10799	301.0	335.0
136242	0.0	0.0
10791	1982.0	1070.0
10794	32.0	219.0
10793	302.0	1251.0
10795	1384.0	564.0
10798	0.0	0.0
10797	1486.0	29804.0
101929121	0.0	0.0
101929120	0.0	0.0
101929127	11.0	1.0
317701	1.0	0.0
220323	4669.0	1983.0
148231	0.0	0.0
148229	108.0	55.0
151877	13.0	23.0
151871	3.0	58.0
93035	64.0	67.0
161176	1545.0	1525.0
56097	3.0	7.0
56098	4.0	14.0
56099	123.0	382.0
93034	0.0	13.0
283927	192.0	108.0
220359	36.0	65.0
653073	0.0	1.0
653075	0.0	2.0
256302	1735.0	341.0
105373144	0.0	0.0
81050	0.0	0.0
199786	33.0	44.0
256309	221.0	32.0
100420792	0.0	0.0
95681	712.0	2044.0
283914	0.0	0.0
81047	0.0	0.0
197131	967.0	1658.0
197135	52.0	457.0
653061	2.0	0.0
93058	437.0	190.0
161198	2397.0	462.0
283902	0.0	0.0
220382	91.0	26.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	2.0
100114903	1.0	1.0
199777	334.0	1059.0
81061	0.0	0.0
653082	467.0	391.0
81090	0.0	0.0
100271649	0.0	0.0
199746	838.0	381.0
100271655	19.0	4.0
81099	0.0	0.0
100271650	1.0	0.0
199745	376.0	209.0
148170	569.0	64.0
256364	3372.0	2261.0
163786	202.0	810.0
220388	56.0	39.0
100271639	0.0	0.0
163782	283.0	1336.0
100271646	10.0	6.0
283953	0.0	0.0
256355	35.0	59.0
100271644	1.0	0.0
283951	746.0	837.0
256356	1221.0	2626.0
100271643	0.0	3.0
100271640	0.0	0.0
81081	0.0	0.0
161159	31.0	22.0
148189	565.0	1824.0
93099	3315.0	1583.0
100271627	0.0	4.0
283948	253.0	22.0
256329	207.0	68.0
100271634	0.0	0.0
100271636	0.0	2.0
100271630	0.0	0.0
100271633	0.0	0.0
100271632	1.0	3.0
199720	20.0	15.0
93082	688.0	828.0
161145	733.0	406.0
100271617	0.0	0.0
100271616	2.0	0.0
161142	12.0	2.0
100271619	0.0	0.0
148198	41.0	4.0
100271618	2.0	0.0
100271624	0.0	0.0
100271623	1.0	0.0
283933	134.0	61.0
100271625	0.0	0.0
93081	421.0	1564.0
100271620	0.0	3.0
283932	65.0	299.0
100271622	6.0	1.0
100271621	0.0	0.0
199731	1967.0	1192.0
100124332	1.0	2.0
643664	2.0	1.0
256394	468.0	0.0
83637	4710.0	25889.0
83636	1950.0	1352.0
401565	9.0	3.0
401563	31.0	34.0
401562	21.0	8.0
401561	33.0	27.0
283999	1.0	0.0
283994	1.0	0.0
643668	4.0	1.0
283991	3231.0	2079.0
340198	13.0	48.0
643669	88.0	3.0
340192	1.0	0.0
643680	43.0	14.0
197196	9.0	3.0
56033	57.0	1929.0
401551	0.0	10.0
83657	205.0	1.0
83656	0.0	0.0
83659	15.0	1.0
283989	1930.0	2189.0
83658	7710.0	2659.0
401548	854.0	1277.0
56034	1078.0	1633.0
283987	4317.0	399.0
256369	0.0	0.0
401546	982.0	58.0
83655	0.0	0.0
283985	5.0	8.0
283982	0.0	0.0
283981	83.0	10.0
643677	3.0	12.0
83650	5.0	2.0
197187	137.0	111.0
449520	1.0	12.0
401541	191.0	502.0
401540	0.0	0.0
83639	8.0	1.0
83638	3868.0	2314.0
256380	45.0	54.0
449518	1.0	0.0
83648	246.0	256.0
401537	13.0	5.0
83647	0.0	0.0
83641	2998.0	2177.0
401535	4.0	16.0
83643	2678.0	938.0
401533	0.0	2.0
643689	5.0	12.0
283971	1.0	0.0
83640	468.0	867.0
283970	3.0	14.0
114826	867.0	878.0
114827	54.0	160.0
378706	0.0	1.0
378707	0.0	0.0
378708	142.0	126.0
339184	2.0	0.0
339186	0.0	0.0
56052	661.0	1192.0
114821	162.0	753.0
114822	961.0	574.0
114823	7629.0	4449.0
114824	4.0	432.0
114825	582.0	808.0
643699	74.0	34.0
340168	0.0	0.0
114815	55.0	4.0
114817	0.0	0.0
114818	762.0	310.0
114819	139.0	95.0
339175	646.0	963.0
56063	676.0	568.0
653017	0.0	0.0
56061	2268.0	9189.0
56062	92.0	17.0
114814	81.0	226.0
83667	1055.0	1619.0
83666	1671.0	8076.0
83660	2143.0	894.0
340156	69.0	257.0
83661	11.0	0.0
114804	370.0	58.0
114805	44.0	528.0
340152	39.0	125.0
339168	3.0	2.0
114800	14.0	282.0
114801	337.0	543.0
93010	167.0	563.0
114803	384.0	2785.0
83697	0.0	1.0
81034	907.0	6944.0
81035	2707.0	822.0
83696	1486.0	5199.0
83699	1909.0	231.0
81037	5205.0	14284.0
83698	48.0	1.0
401588	214.0	286.0
83693	1747.0	1918.0
81030	112.0	134.0
83692	3018.0	2398.0
81031	1241.0	3142.0
83695	1123.0	4064.0
81033	5.0	0.0
83694	291.0	470.0
340146	1.0	0.0
83690	1681.0	10382.0
81027	7.0	6.0
81029	893.0	2370.0
653042	0.0	0.0
653045	0.0	0.0
81025	0.0	0.0
401577	196.0	155.0
22877	4920.0	7640.0
22878	1314.0	2829.0
22879	2331.0	5685.0
22870	1930.0	5236.0
22871	66.0	8.0
22872	6900.0	28629.0
22873	659.0	2556.0
22874	4080.0	647.0
22875	551.0	1254.0
22876	996.0	1077.0
10899	7097.0	19411.0
10898	1718.0	1514.0
10891	141.0	104.0
136540	0.0	0.0
10890	4247.0	18006.0
10893	153.0	39.0
10892	844.0	2124.0
136541	1.0	2.0
10895	0.0	0.0
342426	0.0	4.0
10894	3327.0	198.0
10897	3078.0	8096.0
10896	2.0	17.0
22888	1118.0	770.0
22889	2138.0	8372.0
22880	2640.0	4746.0
124540	1587.0	1437.0
22881	477.0	281.0
22882	2613.0	9171.0
22883	13401.0	12574.0
22884	1096.0	2206.0
22885	2794.0	325.0
22887	3029.0	4181.0
342419	1.0	1.0
124538	0.0	0.0
124535	5.0	1.0
148523	146.0	317.0
283598	0.0	0.0
283596	295.0	406.0
283592	5.0	0.0
22856	2431.0	6518.0
161514	1.0	0.0
731424	1.0	6.0
22858	1220.0	3447.0
22859	3485.0	8592.0
22850	906.0	2251.0
22852	343.0	1206.0
22853	769.0	3001.0
22854	22.0	6.0
10877	0.0	0.0
10876	0.0	0.0
100419909	0.0	0.0
10879	166.0	0.0
10878	0.0	3.0
148534	344.0	754.0
104169670	2.0	7.0
104169671	0.0	1.0
100419903	3.0	7.0
283587	1.0	30.0
10871	93.0	310.0
10870	217.0	167.0
10873	1453.0	479.0
10875	1545.0	3109.0
10874	2.0	37.0
22866	88.0	182.0
22868	1330.0	2900.0
22869	521.0	1192.0
100309464	8.0	0.0
161502	6.0	17.0
100420901	0.0	0.0
22861	1860.0	3747.0
22862	1983.0	3561.0
22863	1372.0	1015.0
22864	1837.0	2078.0
22865	2.0	17.0
10888	132.0	255.0
56203	13.0	6.0
643609	0.0	0.0
56204	1885.0	987.0
10887	10.0	0.0
124512	1501.0	805.0
148545	4.0	5.0
283579	7.0	5.0
283578	1104.0	2105.0
10880	0.0	0.0
283576	2.0	1.0
10882	49.0	9.0
10881	0.0	0.0
10884	2869.0	1332.0
283571	3.0	16.0
10886	7.0	2.0
10885	1601.0	6386.0
22834	2596.0	3199.0
22835	350.0	1052.0
22836	1959.0	1198.0
22837	1117.0	3932.0
101929059	21.0	2.0
22838	2545.0	3339.0
22839	4579.0	3241.0
100420910	0.0	0.0
100420916	1.0	0.0
22832	430.0	642.0
124590	3.0	5.0
10855	93.0	987.0
10857	7434.0	12093.0
10856	5172.0	3351.0
10859	172.0	1067.0
10858	127.0	19.0
100126793	27.0	37.0
10850	0.0	0.0
643617	4.0	2.0
643615	1.0	4.0
100126791	116.0	170.0
22844	97.0	3.0
22845	991.0	966.0
22846	819.0	1682.0
22847	1008.0	2847.0
22848	1537.0	3497.0
22849	416.0	211.0
112597	647.0	2239.0
100420920	0.0	1.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	3327.0	3072.0
100420926	0.0	0.0
22841	845.0	906.0
100420927	0.0	0.0
100419930	0.0	1.0
22843	25.0	103.0
10866	951.0	12414.0
100420919	0.0	0.0
10865	9442.0	913.0
10868	2558.0	2057.0
10867	3422.0	3183.0
10869	3596.0	2720.0
10861	107.0	48.0
101929074	240.0	118.0
10864	1.0	0.0
101929071	0.0	0.0
10863	413.0	670.0
22813	3.0	0.0
22814	0.0	2.0
643641	1487.0	412.0
22815	0.0	0.0
22816	0.0	0.0
22818	10026.0	8571.0
10829	0.0	1.0
100419945	0.0	0.0
83849	30.0	146.0
83855	1326.0	1168.0
10833	0.0	0.0
83854	6.0	25.0
83857	1313.0	1628.0
10835	0.0	1.0
83856	126.0	385.0
10834	0.0	1.0
83851	1.0	4.0
10837	1.0	0.0
100419948	0.0	0.0
83850	149.0	497.0
10836	0.0	0.0
100419949	0.0	0.0
83853	34.0	4.0
10838	931.0	3127.0
83852	1128.0	1163.0
124565	7327.0	6330.0
100419947	0.0	2.0
22808	5280.0	3960.0
22809	2102.0	10218.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	340.0	3.0
22822	8106.0	2987.0
22823	899.0	1197.0
22824	528.0	549.0
101929086	0.0	2.0
22826	5034.0	5936.0
22827	8228.0	12544.0
643653	0.0	0.0
22828	1707.0	3050.0
22829	0.0	0.0
112574	1429.0	6437.0
100419955	0.0	0.0
56241	1431.0	881.0
100420946	0.0	0.0
56242	369.0	750.0
22820	9208.0	36944.0
22821	2201.0	3329.0
100419950	0.0	0.0
10844	4445.0	5970.0
83844	1.0	1.0
10846	157.0	242.0
10845	2193.0	3097.0
10848	4857.0	2729.0
56243	5788.0	7880.0
10847	6001.0	15097.0
56244	1.0	6.0
56245	9.0	2.0
10849	243.0	749.0
56246	216.0	13.0
643646	57.0	24.0
10840	1313.0	29.0
10842	2.0	0.0
101929093	0.0	0.0
10841	11.0	57.0
643648	0.0	0.0
101929010	0.0	3.0
100420950	0.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	2.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	1.0
100419978	0.0	0.0
100420968	0.0	1.0
100419974	1.0	6.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	1.0
100271601	0.0	0.0
100419979	1.0	1.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	1.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	1.0	0.0
391436	14.0	0.0
161582	62.0	6.0
124599	41.0	86.0
101929052	0.0	0.0
391485	1.0	0.0
222611	0.0	0.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	2296.0	551.0
391462	0.0	0.0
22891	48.0	107.0
22893	2240.0	5743.0
22894	2085.0	7886.0
22895	13.0	1.0
148581	1.0	0.0
22897	1885.0	1177.0
22898	888.0	1565.0
22890	1039.0	4054.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	172.0	112.0
222659	1.0	25.0
440894	59.0	96.0
222658	2929.0	15906.0
102724035	0.0	1.0
100271575	1.0	22.0
100271577	0.0	4.0
100271571	0.0	0.0
81175	4.0	17.0
81176	7.0	9.0
100271570	5.0	1.0
93145	1417.0	475.0
440888	0.0	0.0
222642	3.0	0.0
222643	170.0	33.0
401289	1.0	2.0
401288	36.0	10.0
401285	1.0	2.0
81166	0.0	0.0
100271564	5.0	11.0
81168	0.0	0.0
100271566	5.0	1.0
81169	0.0	0.0
81162	3.0	1.0
81163	0.0	0.0
100271563	3.0	0.0
81164	0.0	0.0
81160	1.0	0.0
391387	1.0	0.0
102724018	0.0	54.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	1.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	2.0
81192	0.0	0.0
81193	0.0	10.0
81194	0.0	0.0
450232	1.0	1.0
401260	0.0	2.0
220001	364.0	9.0
222662	0.0	2.0
401265	332.0	392.0
222663	89.0	201.0
220002	1848.0	2597.0
93166	317.0	83.0
401264	333.0	551.0
220004	317.0	199.0
100271539	0.0	0.0
401262	91.0	17.0
93164	384.0	296.0
100271547	0.0	0.0
100271549	0.0	3.0
81188	0.0	0.0
100271543	0.0	3.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	19.0	11.0
81185	0.0	0.0
81187	1.0	0.0
81182	0.0	0.0
207063	1160.0	978.0
440854	10.0	6.0
222698	134.0	23.0
222696	3.0	5.0
161497	41.0	13.0
100271529	4.0	0.0
222699	14.0	2.0
100271536	0.0	0.0
100271538	4.0	6.0
100271537	0.0	0.0
93190	1.0	0.0
283601	0.0	0.0
100271531	2.0	6.0
283600	3.0	3.0
220042	56.0	1748.0
93183	1061.0	1577.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	3476.0	2416.0
100271525	0.0	0.0
100271526	11.0	16.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	11.0	11.0
100271523	0.0	0.0
100271522	1.0	0.0
100271507	0.0	0.0
100271506	2.0	0.0
100271516	0.0	0.0
100271510	21.0	0.0
220064	1001.0	1352.0
220047	3.0	1.0
100271503	0.0	0.0
10808	4446.0	25604.0
56130	229.0	30.0
10807	1846.0	3756.0
56131	254.0	52.0
56132	91.0	377.0
10809	6493.0	4526.0
220081	8.0	17.0
83756	35.0	65.0
10811	1376.0	251.0
56137	1.0	312.0
10810	545.0	989.0
83755	0.0	0.0
56138	0.0	223.0
83758	125.0	172.0
10813	1466.0	2350.0
56139	213.0	568.0
401207	346.0	139.0
220082	5.0	8.0
83757	2.0	1.0
83752	3953.0	9373.0
56133	109.0	789.0
10815	275.0	77.0
10814	1.0	1.0
56134	0.0	105.0
10817	389.0	322.0
56135	5.0	213.0
10816	0.0	0.0
283643	755.0	649.0
56136	1.0	1.0
643535	0.0	1.0
643536	0.0	0.0
22800	1089.0	1320.0
22801	1191.0	1854.0
643550	4.0	3.0
22802	194.0	0.0
22803	3613.0	5205.0
440804	1.0	0.0
22806	309.0	1076.0
22807	268.0	1010.0
10819	190.0	264.0
56140	3.0	16.0
10818	1330.0	1355.0
56141	4.0	7.0
56142	1.0	9.0
56143	6.0	35.0
83737	1308.0	4916.0
220070	1.0	3.0
10822	2.0	0.0
283638	2867.0	5853.0
83744	124.0	261.0
10821	1.0	1.0
10824	1.0	8.0
83746	2690.0	3662.0
10823	0.0	0.0
83741	0.0	0.0
283635	1856.0	2479.0
10826	4871.0	159.0
220074	796.0	389.0
56144	5.0	15.0
10825	564.0	2372.0
56145	35.0	70.0
83740	0.0	0.0
83743	2571.0	2016.0
56146	4.0	9.0
10828	0.0	1.0
10827	976.0	987.0
83742	3069.0	2600.0
56147	1.0	113.0
283631	1.0	0.0
10820	10.0	0.0
440836	2090.0	2134.0
643563	2.0	1.0
56154	2.0	99.0
81109	0.0	0.0
283629	19.0	57.0
56159	0.0	31.0
81115	0.0	0.0
81116	1.0	0.0
56155	74.0	24.0
283624	392.0	197.0
102724097	75.0	18.0
256006	16.0	69.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	5.0	9.0
81114	0.0	0.0
81110	0.0	0.0
440829	3.0	1.0
440823	103.0	364.0
440822	1.0	3.0
56163	3.0	3.0
56164	6.0	208.0
256021	109.0	8.0
56165	549.0	12.0
83759	1098.0	1283.0
56160	1074.0	1429.0
10800	152.0	169.0
283617	0.0	0.0
81104	0.0	0.0
10802	673.0	4501.0
10801	12526.0	14385.0
10804	4.0	40.0
10803	0.0	3.0
56167	0.0	0.0
10806	1432.0	1094.0
56168	0.0	0.0
56169	49.0	628.0
643582	0.0	0.0
643586	1.0	6.0
256076	0.0	30.0
401253	5.0	11.0
56171	91.0	68.0
401251	24.0	17.0
56172	3463.0	18364.0
401250	39.0	0.0
81137	0.0	0.0
81138	5.0	7.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	10.0	29.0
283688	0.0	1.0
401247	13.0	14.0
81136	0.0	0.0
283687	125.0	264.0
283685	0.0	2.0
93109	828.0	863.0
283682	3.0	2.0
100126825	0.0	0.0
93107	0.0	0.0
643596	12.0	6.0
56180	447.0	992.0
93100	1565.0	2047.0
401242	3.0	1.0
256085	3.0	0.0
56181	2590.0	1398.0
81126	0.0	0.0
81127	0.0	0.0
83787	1747.0	2964.0
283677	0.0	0.0
401237	397.0	786.0
83786	2307.0	3602.0
401236	228.0	8.0
283673	508.0	26.0
93134	2553.0	2057.0
401233	0.0	0.0
401232	231.0	72.0
256051	367.0	447.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	188.0	56.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	955.0	479.0
283659	53.0	28.0
100271587	2.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	123.0	275.0
100271585	0.0	0.0
100271584	3.0	9.0
100271581	0.0	0.0
22998	3102.0	9954.0
22999	17.0	58.0
100151676	0.0	0.0
100151677	1.0	0.0
100151678	0.0	0.0
22990	2144.0	4264.0
100151671	0.0	0.0
100151672	0.0	2.0
22992	6655.0	17979.0
22993	2587.0	2739.0
100151674	0.0	0.0
22994	1039.0	488.0
83903	12.0	555.0
22995	207.0	1836.0
83902	0.0	7.0
22996	3102.0	2130.0
22997	32.0	86.0
100151670	0.0	1.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	4.0	3.0
100151684	0.0	6.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	1.0	3.0
83901	0.0	0.0
342538	12.0	0.0
83900	0.0	0.0
56300	0.0	26.0
56301	472.0	13.0
124411	623.0	1239.0
22976	800.0	1419.0
22977	265.0	18.0
22978	471.0	5894.0
22979	198.0	242.0
22970	79.0	10.0
22971	2568.0	343.0
22974	98.0	22684.0
83932	336.0	1135.0
10998	690.0	115.0
83931	3450.0	5682.0
342527	33.0	34.0
148418	153.0	50.0
83933	547.0	365.0
124404	2.0	0.0
10999	1396.0	1601.0
124401	1300.0	609.0
124402	1675.0	1024.0
83930	1253.0	1893.0
56311	5.0	6.0
10990	1017.0	289.0
100126693	0.0	5.0
10992	15027.0	19334.0
606500	0.0	0.0
10991	43.0	19.0
10994	3489.0	2157.0
10993	114.0	934.0
22987	37.0	12.0
22989	16.0	10.0
22980	10331.0	7723.0
22981	702.0	675.0
22982	1648.0	3598.0
22983	39.0	38.0
22984	2178.0	6908.0
22985	8083.0	7202.0
22986	1.0	5.0
58986	1730.0	3023.0
148423	1119.0	712.0
58985	91.0	136.0
342510	70.0	1132.0
283694	0.0	0.0
283693	47.0	9.0
283692	3.0	1.0
22954	944.0	1722.0
22955	2886.0	2588.0
112487	706.0	1212.0
22950	2056.0	2749.0
391524	0.0	1.0
22952	153.0	0.0
22953	4.0	5.0
391526	0.0	0.0
10975	3071.0	1438.0
83953	2.0	7.0
10978	729.0	952.0
83955	14.0	11.0
10979	2842.0	5581.0
112495	2379.0	1963.0
10970	4060.0	11505.0
56339	2324.0	2050.0
10972	11983.0	19782.0
10971	10258.0	15196.0
10974	0.0	0.0
10973	1293.0	7619.0
401409	14.0	38.0
112479	621.0	1874.0
112476	150.0	399.0
391530	0.0	0.0
83939	3488.0	11858.0
56341	9.0	0.0
391533	2.0	0.0
124460	230.0	924.0
83935	130.0	328.0
83938	410.0	282.0
391538	0.0	0.0
83937	1679.0	5237.0
10987	3694.0	5591.0
83943	889.0	290.0
83942	0.0	0.0
10989	4026.0	9959.0
10988	3913.0	3592.0
56342	258.0	283.0
124454	1131.0	5322.0
56344	0.0	0.0
83941	724.0	1549.0
83940	1282.0	3054.0
643503	0.0	0.0
10981	2106.0	865.0
112483	4945.0	629.0
10980	5722.0	4675.0
10983	24712.0	17516.0
10982	1854.0	3827.0
643507	1.0	7.0
10985	4615.0	12215.0
10984	334.0	57.0
22932	839.0	771.0
22933	4086.0	2830.0
22934	1241.0	3772.0
22936	2317.0	2476.0
22937	5381.0	4963.0
22938	3872.0	4484.0
112464	993.0	1261.0
22930	2923.0	7682.0
22931	3108.0	6267.0
81309	0.0	0.0
391504	0.0	0.0
10954	1173.0	4798.0
10953	2337.0	6159.0
10956	18345.0	10325.0
81315	0.0	0.0
10955	8582.0	15085.0
391508	0.0	3.0
81316	0.0	0.0
10957	7102.0	6008.0
124446	8472.0	4320.0
81310	0.0	0.0
10959	7370.0	12959.0
22929	2765.0	7604.0
10950	1475.0	1943.0
10952	4580.0	4977.0
10951	3027.0	7464.0
22943	20.0	54.0
22944	800.0	1348.0
22945	0.0	0.0
22947	0.0	0.0
22948	5609.0	51544.0
22949	2490.0	2262.0
83957	0.0	0.0
22941	1126.0	5295.0
83959	480.0	83.0
10965	733.0	524.0
391518	0.0	0.0
10964	420.0	2629.0
81304	0.0	0.0
10966	1971.0	1125.0
10969	2465.0	3460.0
81300	0.0	0.0
10961	12840.0	5574.0
10960	9475.0	4956.0
643529	164.0	337.0
10963	5964.0	28118.0
10962	298.0	485.0
148479	2474.0	2719.0
197407	905.0	859.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1151.0	3143.0
391548	0.0	2.0
767588	0.0	0.0
767589	2.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	1.0
391552	2.0	12.0
474383	0.0	1.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	14.0	9.0
767577	0.0	0.0
767579	4.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	3.0	1.0
207107	46.0	20.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	2.0	0.0
474345	0.0	0.0
474344	883.0	1324.0
474343	133.0	100.0
246717	2.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	10.0	9.0
161406	0.0	17.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	1.0
100151640	6.0	11.0
100151641	0.0	0.0
246715	1.0	6.0
767557	22.0	14.0
606553	0.0	0.0
606551	39.0	18.0
474354	7.0	1.0
100151657	0.0	0.0
100151658	0.0	1.0
100151654	0.0	0.0
161436	4.0	39.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	4.0
100151650	0.0	0.0
100151651	1.0	0.0
391589	3.0	30.0
100151652	0.0	0.0
100151668	0.0	2.0
391592	0.0	3.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	1864.0	3328.0
100151667	0.0	0.0
391598	7.0	0.0
100151661	0.0	3.0
100151663	0.0	0.0
474338	2.0	25.0
474337	0.0	0.0
197370	4861.0	2408.0
220112	3.0	3.0
246744	1.0	0.0
220115	18.0	0.0
93273	30.0	482.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	2.0	0.0
81295	0.0	0.0
100271452	0.0	1.0
220108	437.0	269.0
220107	12.0	172.0
100271448	3.0	1.0
100271447	4.0	2.0
100271449	0.0	0.0
100271444	2.0	0.0
100271445	0.0	2.0
81285	2.0	2.0
81282	0.0	0.0
197350	19.0	37.0
246720	2.0	2.0
401399	205.0	20.0
401398	45.0	24.0
246721	0.0	1.0
220134	19.0	1108.0
401397	895.0	1810.0
246723	0.0	4.0
220136	205.0	49.0
401393	1.0	0.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	5.0	2.0
100271433	1.0	0.0
100271435	0.0	0.0
100271434	0.0	1.0
197342	492.0	737.0
246731	1.0	0.0
401387	6.0	7.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	14.0	181.0
100271420	0.0	0.0
197358	164.0	309.0
199990	2046.0	1848.0
246785	23.0	45.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	2.0
220158	0.0	0.0
283726	68.0	61.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	34.0	253.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	42.0	88.0
100271413	0.0	0.0
197320	412.0	1701.0
439996	2.0	2.0
100887074	0.0	0.0
439992	85.0	35.0
100887073	0.0	0.0
197322	1760.0	651.0
439994	87.0	108.0
102724105	333.0	270.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	17.0	16.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	5.0	1.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	14.0	16.0
197335	1301.0	1736.0
440993	736.0	1182.0
440992	48.0	5.0
161394	28.0	28.0
199964	269.0	39.0
8000	102.0	82.0
8001	445.0	0.0
246777	138.0	20.0
246778	4.0	17.0
606495	64.0	278.0
199974	2848.0	4.0
8013	1515.0	1348.0
22911	499.0	832.0
439949	190.0	90.0
22913	7619.0	6978.0
643421	0.0	0.0
22914	19.0	24.0
22915	1387.0	82.0
439945	0.0	0.0
22916	3289.0	11104.0
731605	1.0	2.0
22917	6.0	6.0
10929	5386.0	6025.0
10928	3770.0	5867.0
56252	4442.0	8302.0
56253	36.0	69.0
401331	233.0	151.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2313.0	1698.0
56259	3411.0	1992.0
83876	77.0	194.0
81215	0.0	0.0
83879	115.0	5027.0
10934	2.0	2.0
83878	534.0	53.0
283768	0.0	0.0
10933	11943.0	18665.0
10936	29.0	194.0
56254	3084.0	5760.0
83873	25.0	20.0
256148	0.0	0.0
81210	3.0	0.0
283767	0.0	0.0
56255	2584.0	2640.0
83872	922.0	1440.0
10935	4115.0	5409.0
81211	0.0	0.0
56256	1170.0	189.0
10938	2773.0	9773.0
83875	151.0	27.0
83874	1868.0	1004.0
56257	5970.0	4104.0
22907	4266.0	5154.0
643414	22.0	2.0
439953	8.0	11.0
22908	2114.0	3581.0
83871	4901.0	2587.0
22909	404.0	1590.0
283761	0.0	10.0
439954	2.0	0.0
643418	0.0	1.0
10930	14.0	0.0
439950	2.0	0.0
22921	1855.0	948.0
8022	0.0	0.0
440926	217.0	433.0
22924	1540.0	953.0
