id	edea4e5b-ad4d-4a0b-9656-3d82d4a24698	bdceb6c5-77d1-43e6-9046-1340502c2a60
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	2.0
106481947	0.0	0.0
106481948	1.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	1.0	0.0
106481951	0.0	0.0
283358	1516.0	666.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	4.0	2.0
106481916	0.0	1.0
106481917	0.0	0.0
572558	12.0	5.0
106481910	0.0	1.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	3631.0	3698.0
100126572	0.0	0.0
106481929	3.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	1.0	0.0
728042	0.0	0.0
106481921	1.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	3.0	0.0
767604	0.0	0.0
106481924	0.0	1.0
767610	0.0	0.0
101234261	42.0	0.0
101234262	9.0	3.0
767612	0.0	0.0
767611	0.0	0.0
283337	5526.0	3234.0
344813	0.0	0.0
114548	294.0	128.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	0.0
126526	950.0	773.0
767600	0.0	0.0
344805	2.0	3.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	14.0	26.0
102800446	18.0	15.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	43.0	4.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	5.0	11.0
728013	191.0	104.0
283392	62.0	138.0
728012	0.0	0.0
728015	2.0	0.0
728010	4.0	0.0
81428	0.0	0.0
728019	5.0	0.0
56478	3370.0	1451.0
56479	121.0	34.0
126506	1.0	0.0
56474	3582.0	2309.0
81430	0.0	0.0
56475	15.0	11.0
81431	0.0	0.0
56476	2.0	6.0
56477	10929.0	7552.0
93408	0.0	0.0
283385	125.0	262.0
283383	677.0	225.0
728005	9.0	6.0
81419	0.0	0.0
81421	0.0	0.0
283377	1423.0	1280.0
643401	7.0	10.0
283375	26.0	11.0
283373	6174.0	5983.0
151525	1152.0	499.0
126567	63.0	32.0
391211	0.0	0.0
151534	276.0	625.0
151531	25.0	4.0
114569	11352.0	11283.0
126549	38.0	24.0
114571	1.0	1.0
100527978	95.0	27.0
126541	3.0	0.0
126536	1.0	0.0
151556	744.0	366.0
391242	0.0	0.0
728075	0.0	0.0
440699	3.0	0.0
440695	72.0	5.0
728072	0.0	0.0
100527960	3.0	1.0
391253	1.0	0.0
728064	0.0	0.0
100527963	38.0	72.0
728066	2.0	2.0
440689	67.0	134.0
391257	0.0	1.0
391256	13.0	14.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	2.0
728096	0.0	0.0
151507	38.0	9.0
728090	0.0	0.0
728088	4.0	0.0
100527943	6.0	3.0
114599	2.0	0.0
126581	0.0	0.0
151516	210.0	68.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	0.0
100527947	0.0	0.0
100527948	3.0	1.0
100527949	0.0	0.0
643384	0.0	0.0
391160	1.0	1.0
643382	22.0	21.0
391162	0.0	0.0
692312	2.0	1.0
163479	0.0	1.0
391169	0.0	0.0
100271332	0.0	0.0
391171	0.0	0.0
391174	18.0	3.0
643394	5.0	1.0
391175	0.0	0.0
391179	0.0	0.0
93380	3460.0	2772.0
100271323	0.0	1.0
100271322	0.0	0.0
100271325	5.0	1.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	9.0	12.0
391155	2.0	3.0
401024	295.0	76.0
163486	2773.0	3032.0
401022	337.0	363.0
425054	4.0	1.0
425057	0.0	0.0
100271305	2.0	0.0
100271304	0.0	0.0
100271300	1.0	0.0
401018	0.0	0.0
100271303	2.0	0.0
100271302	2.0	0.0
401093	272.0	215.0
401097	54.0	457.0
151449	62.0	17.0
401082	0.0	0.0
8100	1771.0	1189.0
440606	1.0	1.0
8106	4308.0	3477.0
440603	60.0	66.0
401089	8.0	3.0
391183	0.0	0.0
8110	101.0	28.0
8111	596.0	1133.0
391189	0.0	0.0
8115	30.0	10.0
401074	572.0	82.0
222484	2594.0	1557.0
391190	0.0	0.0
391192	1.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	331.0	53.0
391196	0.0	0.0
391195	5.0	0.0
8128	1118.0	97.0
8125	10087.0	6705.0
401067	0.0	0.0
8120	329.0	15.0
151477	45.0	14.0
151473	836.0	1516.0
643300	52.0	19.0
645962	0.0	0.0
8139	2079.0	996.0
645961	0.0	4.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3174.0	2756.0
81329	0.0	0.0
83998	19.0	1.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	7.0	7.0
283403	0.0	1.0
83990	263.0	480.0
83992	601.0	434.0
645954	148.0	33.0
81330	0.0	0.0
645958	225.0	96.0
645957	4.0	0.0
645974	5.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	8.0	3.0
8148	11100.0	9289.0
222487	53.0	19.0
81318	0.0	0.0
8140	1886.0	1672.0
83987	5907.0	1125.0
81324	1.0	0.0
83986	2985.0	5367.0
81325	0.0	1.0
83989	3937.0	1213.0
83988	6314.0	2414.0
81327	2.0	0.0
83983	129.0	69.0
81320	0.0	0.0
83982	1082.0	931.0
83985	187.0	145.0
81322	0.0	0.0
643308	1.0	0.0
643309	0.0	1.0
645968	9.0	4.0
645980	0.0	1.0
100271390	1.0	0.0
106481877	0.0	0.0
106481878	1.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	269.0	119.0
106481879	0.0	0.0
106481880	1.0	0.0
106481881	0.0	2.0
81358	2.0	0.0
81353	1.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	1.0	6.0
81352	3.0	0.0
100271392	9.0	1.0
100271391	5.0	1.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	14.0	5.0
93323	449.0	441.0
8165	10074.0	2815.0
645996	17.0	3.0
645993	1.0	1.0
106481888	1.0	2.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1980.0	1507.0
106481891	3.0	1.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	7.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	1.0	0.0
100271387	0.0	0.0
81340	1.0	0.0
81341	0.0	0.0
100271386	2.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	2.0
8178	1967.0	1372.0
344892	0.0	1.0
643343	48.0	7.0
8170	11.0	17.0
106481855	0.0	0.0
401014	42.0	42.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	17.0	5.0
106481859	0.0	0.0
8175	3621.0	2841.0
106481857	0.0	0.0
106481858	4.0	1.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	67.0	17.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	220.0	58.0
645998	0.0	0.0
643336	2.0	1.0
100271371	1.0	1.0
8189	7692.0	5332.0
8187	536.0	357.0
93343	1806.0	1708.0
93349	1090.0	984.0
643353	2.0	1.0
106481866	10.0	8.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	4.0	3.0
106481868	1.0	0.0
106481869	0.0	0.0
106481870	1.0	0.0
106481873	0.0	0.0
100271367	1.0	6.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	331.0	503.0
100271364	3.0	1.0
81363	0.0	0.0
344875	4.0	15.0
100271360	0.0	0.0
93377	2.0	0.0
106481839	0.0	0.0
643365	1.0	2.0
8192	1923.0	1679.0
106481833	0.0	0.0
8193	49.0	27.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	460.0	40.0
106481832	0.0	0.0
106481837	1.0	1.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3077.0	1368.0
106481836	267.0	26.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	6.0	1.0
81399	0.0	0.0
283422	1.0	0.0
344866	5.0	7.0
100271351	0.0	0.0
283420	72.0	11.0
100271354	0.0	0.0
81390	0.0	0.0
81392	3.0	2.0
643376	14.0	7.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	1.0
106481848	0.0	0.0
106481849	4.0	1.0
106481846	0.0	0.0
100307126	6.0	7.0
106481847	0.0	0.0
100271349	2.0	2.0
283417	538.0	47.0
283416	31.0	18.0
106481851	2.0	1.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	5.0	2.0
106481850	18.0	1.0
81382	0.0	0.0
81383	3.0	0.0
100271343	23.0	4.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	1.0	0.0
106481814	0.0	0.0
283489	3499.0	1482.0
283487	384.0	215.0
283486	7.0	4.0
283483	4.0	0.0
283481	227.0	51.0
283480	4.0	0.0
106481828	0.0	0.0
106481829	5.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	7.0	1.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	4.0	2.0
106481827	1.0	0.0
106481824	2.0	3.0
106481825	0.0	0.0
56547	4.0	0.0
106481830	0.0	0.0
56548	317.0	255.0
283471	17.0	2.0
731789	1.0	0.0
728170	3.0	5.0
283464	2855.0	1828.0
283463	8.0	2.0
283461	0.0	0.0
283460	5.0	1.0
106481808	0.0	0.0
728167	1.0	2.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	1.0
728162	4.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	1.0	0.0
106481802	2.0	2.0
106481803	0.0	0.0
81501	17.0	49.0
81502	10584.0	11028.0
283459	2071.0	1504.0
283458	17.0	7.0
283455	358.0	119.0
645900	0.0	0.0
283450	9069.0	3062.0
780776	155.0	42.0
728113	137.0	24.0
126410	2216.0	235.0
728116	49.0	1.0
728115	6.0	0.0
728118	22.0	14.0
81533	6903.0	2016.0
126402	0.0	0.0
81532	1881.0	1566.0
645930	0.0	5.0
731779	1.0	0.0
728106	0.0	1.0
645922	0.0	0.0
645927	10.0	0.0
728134	12.0	2.0
474170	633.0	225.0
728130	163.0	122.0
645940	2.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	4918.0	3667.0
81556	4113.0	2992.0
81557	1.0	1.0
81558	2080.0	1373.0
645939	0.0	0.0
81551	41.0	96.0
101055625	219.0	33.0
81552	2656.0	3123.0
81553	2034.0	762.0
344905	837.0	5.0
81554	3731.0	3222.0
474167	3.0	2.0
81550	2241.0	1256.0
344901	3.0	0.0
645931	0.0	0.0
645950	1.0	0.0
728121	41.0	17.0
81537	2336.0	1111.0
81539	44200.0	14036.0
728128	5.0	9.0
81544	878.0	1562.0
81545	4102.0	2384.0
81542	4738.0	3234.0
81543	378.0	169.0
93517	2126.0	808.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	615.0	160.0
126432	500.0	530.0
163404	3.0	32.0
138474	5.0	0.0
391365	0.0	0.0
391367	0.0	0.0
728192	3.0	34.0
728194	7.0	1.0
728190	789.0	518.0
391378	1.0	4.0
138412	6.0	1.0
138428	18.0	17.0
138429	176.0	46.0
391356	884.0	615.0
391358	8.0	4.0
56521	1633.0	2783.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	20.0	8.0
222537	3.0	103.0
163351	163.0	22.0
100271217	2.0	0.0
100271216	0.0	0.0
100271218	3.0	0.0
401164	75.0	41.0
100271206	1.0	1.0
100271207	3.0	0.0
100271201	0.0	0.0
100271204	0.0	0.0
391266	0.0	0.0
440799	0.0	1.0
391267	122.0	131.0
222553	66.0	41.0
391269	1.0	1.0
440795	0.0	0.0
401152	13150.0	7815.0
126393	1701.0	2589.0
8200	63.0	13.0
8204	20509.0	9197.0
8202	6340.0	4510.0
391276	0.0	0.0
391279	0.0	0.0
401145	390.0	135.0
222545	0.0	0.0
126382	1289.0	1557.0
222546	719.0	0.0
606293	4.0	51.0
401138	2.0	0.0
401137	1.0	0.0
151393	499.0	178.0
692231	0.0	0.0
440738	143.0	64.0
692233	2.0	1.0
440737	85.0	23.0
8216	3271.0	1691.0
8214	258.0	102.0
440732	6.0	5.0
440730	8.0	8.0
222584	456.0	872.0
151325	0.0	0.0
8208	648.0	807.0
8209	17.0	6.0
8220	1148.0	662.0
8226	1491.0	1023.0
692223	0.0	0.0
8227	4049.0	1324.0
8224	33.0	27.0
692225	19.0	14.0
8225	2744.0	1328.0
692226	3.0	0.0
100381178	7.0	7.0
692227	28.0	13.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	227.0	174.0
8233	1128.0	950.0
692210	1.0	1.0
8237	6830.0	4803.0
401190	133.0	25.0
692212	11.0	10.0
692213	0.0	0.0
692214	0.0	2.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	2929.0	1764.0
8242	11899.0	9129.0
8243	11350.0	9309.0
692201	0.0	0.0
692202	0.0	2.0
692203	0.0	0.0
692204	0.0	0.0
692205	11.0	3.0
692206	0.0	0.0
692207	1.0	0.0
692208	2.0	0.0
692209	0.0	0.0
8241	4952.0	3337.0
100310812	2.0	3.0
8239	18572.0	9767.0
151354	844.0	917.0
100271291	0.0	0.0
93432	236.0	0.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1741.0	1718.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	0.0
106481781	0.0	0.0
106481782	0.0	1.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	5.0	0.0
106481783	1.0	1.0
283523	3.0	0.0
106481784	0.0	0.0
100310869	3.0	0.0
100271297	0.0	0.0
283521	15.0	11.0
100271296	0.0	0.0
645834	0.0	2.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	3.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3449.0	4656.0
93426	19.0	0.0
8269	658.0	715.0
106481789	2.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	1.0
8263	478.0	859.0
8260	1384.0	2319.0
283518	17.0	9.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	2.0	2.0
81448	0.0	0.0
106481791	0.0	0.0
283514	7.0	7.0
106481796	28.0	10.0
81442	0.0	0.0
106481797	0.0	2.0
106481794	0.0	0.0
106481795	0.0	2.0
100271286	3.0	3.0
645846	3.0	0.0
100271288	0.0	1.0
645843	0.0	0.0
81440	0.0	0.0
100271284	2.0	0.0
8277	7.0	1.0
645864	49.0	17.0
342374	0.0	1.0
440714	1.0	2.0
342372	17.0	8.0
342371	7450.0	3892.0
440712	113.0	106.0
106481756	1.0	0.0
8270	695.0	3748.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1637.0	2470.0
728215	139.0	160.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	70.0	14.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	43.0	18.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	1.0
106481761	0.0	0.0
100310848	0.0	2.0
106481762	1.0	1.0
81470	0.0	0.0
100271274	1.0	2.0
100310841	1.0	1.0
81472	0.0	2.0
81473	0.0	0.0
100310840	172.0	85.0
100271273	0.0	0.0
645859	0.0	0.0
8288	44.0	6.0
8289	12696.0	9565.0
8287	3.0	0.0
643210	1.0	4.0
106481767	0.0	0.0
728207	2.0	1.0
106481768	3.0	2.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	1.0
100271267	1.0	0.0
100310856	2.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	1.0	0.0
106481773	0.0	0.0
100310853	3.0	2.0
100271263	1.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	40.0	1.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	0.0	0.0
342357	1001.0	469.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	10.0	6.0
643224	41.0	0.0
645884	0.0	0.0
8291	2215.0	2096.0
401136	0.0	0.0
106481734	23.0	4.0
8292	155.0	120.0
401135	0.0	2.0
106481735	43.0	7.0
106481732	1.0	0.0
8290	8.0	0.0
106481733	0.0	0.0
8295	9734.0	3782.0
106481738	0.0	0.0
93474	416.0	282.0
106481739	0.0	0.0
8293	21.0	6.0
106481736	0.0	0.0
106481737	0.0	1.0
8294	310.0	1282.0
106481741	0.0	0.0
106481742	1.0	0.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	0.0
100271253	0.0	0.0
645879	0.0	0.0
81493	395.0	280.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	1723.0	1097.0
81491	132.0	30.0
342346	36.0	4.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	1.0	3.0
100873065	1.0	0.0
106481745	0.0	0.0
401124	33.0	7.0
106481746	0.0	0.0
106481743	1.0	0.0
106481744	35.0	28.0
106481749	0.0	1.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	0.0	1.0
106481753	10.0	1.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	2.0	0.0
106481751	0.0	0.0
401115	55.0	201.0
81488	2730.0	1710.0
283554	228.0	321.0
283553	80.0	1.0
100271244	0.0	0.0
643226	5.0	0.0
283551	69.0	68.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	138.0	96.0
93492	3.0	0.0
106481712	0.0	3.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	1.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	1.0
106481715	0.0	0.0
401109	251.0	42.0
100271235	0.0	0.0
283547	140.0	69.0
401106	56.0	146.0
100271234	0.0	0.0
106481720	1.0	1.0
100271230	0.0	0.0
643236	5.0	1.0
100271233	0.0	0.0
100271232	0.0	0.0
643253	363.0	127.0
93487	6300.0	5804.0
106481729	3.0	1.0
643255	18.0	2.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	1.0	0.0
283537	2290.0	1006.0
100271229	0.0	0.0
100271224	1.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	4.0	0.0
100271226	0.0	1.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	2.0	0.0
344978	13.0	1.0
100271221	0.0	4.0
138716	1131.0	739.0
780852	0.0	0.0
728276	0.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	14.0	2.0
780851	0.0	1.0
100126356	0.0	0.0
285796	7.0	2.0
81607	3811.0	1838.0
81608	3291.0	2667.0
81609	4234.0	2713.0
81603	7835.0	8795.0
81605	3235.0	3963.0
81606	9080.0	5116.0
81610	125.0	862.0
56654	5233.0	4727.0
56655	1608.0	3193.0
81611	3337.0	4276.0
56650	4664.0	2982.0
29028	6216.0	3396.0
283129	8.0	0.0
56651	0.0	4.0
56652	1475.0	742.0
100126354	0.0	0.0
100126355	3.0	1.0
56658	1382.0	1145.0
283120	2988.0	3629.0
56659	58.0	59.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	2.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	0.0	0.0
100126345	0.0	0.0
728262	19.0	4.0
138724	4.0	7.0
100126346	0.0	0.0
100126347	1.0	2.0
728264	944.0	149.0
100126348	0.0	0.0
728263	12.0	4.0
106481701	0.0	0.0
106481702	1.0	0.0
56660	33.0	17.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	5932.0	6104.0
100190924	0.0	0.0
56666	213.0	36.0
30012	0.0	0.0
29034	0.0	0.0
56667	4.0	1.0
106865375	1.0	0.0
81602	1027.0	410.0
30014	0.0	0.0
106865374	0.0	0.0
56662	5.0	1.0
30011	3973.0	2426.0
283116	0.0	0.0
56663	2.0	0.0
30010	0.0	6.0
56664	2.0	0.0
100190923	0.0	1.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	1337.0	531.0
100126335	0.0	0.0
100126336	1.0	0.0
93611	1810.0	755.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	59.0	21.0
100381202	0.0	1.0
56670	77.0	159.0
81626	0.0	38.0
81627	2398.0	1459.0
81628	4038.0	2150.0
56676	2.0	2.0
30001	3546.0	3375.0
54012	0.0	0.0
56677	0.0	0.0
246175	7107.0	2870.0
56672	886.0	1079.0
246176	36.0	30.0
56673	12.0	6.0
54016	0.0	0.0
283106	25.0	12.0
30000	6584.0	3860.0
56674	5762.0	4406.0
54015	1.0	0.0
81631	7551.0	6419.0
56675	2311.0	624.0
54014	9505.0	4708.0
283104	311.0	133.0
100126330	0.0	0.0
30009	87.0	26.0
283102	26.0	15.0
100126331	0.0	1.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	1.0
30008	4287.0	4841.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	86.0	42.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	377.0	71.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	1.0
66004	2200.0	449.0
100126325	0.0	0.0
66005	6537.0	4623.0
100126326	1.0	0.0
81618	8470.0	4183.0
81619	10360.0	6690.0
56681	10401.0	8540.0
66008	9793.0	6272.0
29018	0.0	0.0
81614	2450.0	2147.0
54020	1575.0	1363.0
81615	228.0	117.0
81616	28.0	15.0
81617	6495.0	838.0
767846	47.0	18.0
81621	533.0	500.0
81622	2193.0	2097.0
246184	446.0	487.0
767851	2.0	4.0
81623	0.0	0.0
54022	2.0	1.0
81624	122.0	220.0
767853	0.0	0.0
54021	19.0	21.0
56683	1471.0	1219.0
54028	33.0	10.0
54027	0.0	0.0
29015	2269.0	1461.0
54026	0.0	0.0
767850	0.0	0.0
81620	351.0	775.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	85.0	121.0
246182	7.0	1.0
100126316	0.0	0.0
728233	291.0	60.0
283171	3.0	0.0
100126317	6.0	1.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	1.0
100126313	2.0	1.0
285753	648.0	484.0
728231	0.0	0.0
100126314	0.0	1.0
100128977	103.0	35.0
114785	5933.0	4366.0
285755	460.0	190.0
114786	25.0	0.0
114787	114.0	449.0
114788	7.0	181.0
285758	29.0	21.0
114789	1777.0	1493.0
54031	19.0	3.0
728239	0.0	0.0
54035	0.0	0.0
54034	0.0	0.0
114790	1564.0	1294.0
54033	116.0	1316.0
54032	0.0	2.0
114791	1539.0	831.0
54039	63.0	52.0
114792	62.0	8.0
126767	0.0	3.0
114793	3527.0	1260.0
54038	0.0	0.0
100190954	0.0	1.0
114794	21.0	9.0
114795	40.0	61.0
54036	0.0	0.0
93627	2770.0	1327.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	28459.0	23690.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	700.0	1124.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	5004.0	2586.0
100126302	0.0	0.0
100128963	8.0	7.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	19.0	5.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	3.0	0.0
54045	1.0	0.0
645809	0.0	1.0
54044	0.0	2.0
645808	0.0	0.0
114780	77.0	76.0
54043	0.0	4.0
645807	0.0	0.0
114781	2683.0	2055.0
126755	109.0	1.0
54049	1.0	1.0
114783	508.0	268.0
54048	0.0	1.0
114784	38.0	113.0
283159	0.0	0.0
54047	0.0	0.0
100128961	7.0	7.0
645805	115.0	79.0
283152	75.0	92.0
66035	1224.0	602.0
283150	1.0	0.0
728255	0.0	0.0
93654	1.0	4.0
66036	1940.0	1028.0
93653	112.0	21.0
100271192	0.0	0.0
100271191	1.0	0.0
66037	3.0	2.0
93650	7.0	4.0
81669	7737.0	3073.0
54053	1.0	1.0
54052	3.0	0.0
114769	294.0	240.0
54051	0.0	0.0
54050	2.0	0.0
54055	522.0	139.0
100190938	385.0	102.0
54054	26.0	4.0
114770	556.0	686.0
114771	1.0	0.0
54059	719.0	456.0
283149	6068.0	2523.0
54058	322.0	283.0
93649	271.0	217.0
645811	56.0	22.0
81671	7695.0	7414.0
100271199	0.0	0.0
100190939	1601.0	427.0
283143	219.0	101.0
100271196	0.0	0.0
93643	2103.0	1516.0
100128946	4.0	0.0
285780	2.0	7.0
285782	12.0	2.0
100271180	1.0	0.0
285785	222.0	69.0
100190952	0.0	0.0
54064	98.0	58.0
728248	0.0	1.0
114757	861.0	1445.0
114758	0.0	0.0
54067	119.0	42.0
100190947	0.0	2.0
100190949	0.0	0.0
54065	2.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	1347.0	758.0
54069	782.0	850.0
283131	31814.0	12286.0
283130	900.0	433.0
692157	6.0	3.0
692158	0.0	0.0
138799	4.0	0.0
440498	1236.0	361.0
124152	1059.0	797.0
199704	1032.0	506.0
124149	0.0	1.0
163747	6.0	9.0
692146	1.0	0.0
692147	10.0	7.0
692148	4.0	1.0
692149	0.0	0.0
163742	0.0	0.0
199713	24.0	2.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	0.0
126792	1966.0	1658.0
378008	0.0	0.0
378009	0.0	0.0
29089	236.0	1052.0
29088	1817.0	1754.0
29087	2845.0	1255.0
378010	0.0	0.0
148137	823.0	747.0
126789	428.0	574.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	180.0	131.0
29081	1608.0	1345.0
29080	1553.0	1280.0
283189	0.0	0.0
29086	2216.0	2015.0
29085	2168.0	3174.0
29083	651.0	382.0
100381270	1606.0	336.0
200810	40.0	82.0
114796	1194.0	465.0
148156	2146.0	642.0
114798	1.0	1.0
114799	2398.0	1188.0
29099	2421.0	2094.0
29098	722.0	747.0
378001	0.0	0.0
29093	1174.0	1001.0
29092	1012.0	523.0
29091	366.0	73.0
29090	1229.0	653.0
56603	1207.0	344.0
