id	c4261805-d89d-4cf0-8dd6-24a8f504a9ed	c443bbe4-b053-47fa-a7a9-97457e44e2a0
85459	1430.0	1281.0
106481346	0.0	0.0
85456	14997.0	25097.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3252.0	2220.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	274.0	115.0
442913	0.0	0.0
85452	10.0	8.0
442914	0.0	0.0
50	3764.0	5810.0
85453	3457.0	2696.0
442915	0.0	0.0
85450	2416.0	1695.0
51	3894.0	4271.0
442916	0.0	0.0
85451	2245.0	1290.0
52	3509.0	4244.0
442917	0.0	0.0
53	2108.0	4607.0
442918	0.0	0.0
54	1592.0	22771.0
442919	0.0	0.0
55	87.0	77.0
442909	1.0	1.0
56	14.0	6.0
58	61.0	33.0
59	66685.0	16831.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	991.0	630.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	4.0
106481354	1.0	4.0
85446	356.0	240.0
442900	0.0	0.0
106481355	0.0	0.0
85443	67.0	102.0
442901	0.0	0.0
85444	958.0	857.0
442902	0.0	0.0
60	183461.0	313528.0
85441	1615.0	3604.0
442903	3.0	3.0
85442	187.0	1060.0
442904	0.0	0.0
442905	0.0	0.0
62	40.0	7.0
85440	5462.0	3896.0
442907	13.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	10.0	9.0
68	12.0	2.0
344595	614.0	642.0
69	6.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	5.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	129.0	165.0
106481321	0.0	0.0
85479	4.0	35.0
106481322	0.0	0.0
85476	3871.0	4679.0
85477	161.0	271.0
70	5.0	8.0
85474	27.0	51.0
71	154844.0	254791.0
72	14145.0	270.0
73	30.0	21.0
74	1.0	1.0
75	11.0	11.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4682.0	7211.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	3.0
85465	2108.0	4544.0
81	32614.0	36705.0
85463	945.0	383.0
82	8.0	3.0
85464	1532.0	2628.0
83	1.0	11.0
85461	4750.0	4620.0
85462	1353.0	908.0
86	2496.0	4579.0
87	30876.0	21309.0
85460	1552.0	1757.0
88	5.0	34.0
89	0.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3615.0	2831.0
106481300	0.0	0.0
91	3521.0	3632.0
92	1838.0	1120.0
93	1135.0	888.0
94	1797.0	1704.0
95	186.0	214.0
97	246.0	196.0
98	720.0	726.0
344561	0.0	0.0
728661	2278.0	1636.0
728664	1.0	0.0
106481305	1.0	0.0
261734	804.0	646.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	37.0	36.0
106481309	13.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	1.0	1.0
3805	3.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	8.0	0.0
3809	0.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	619.0	322.0
3800	1054.0	439.0
3801	1118.0	1214.0
3802	3.0	2.0
728695	0.0	4.0
285735	0.0	0.0
261726	2530.0	4890.0
728698	9.0	7.0
3814	3.0	4.0
3815	32955.0	3157.0
3816	111.0	64.0
261729	1989.0	7905.0
3817	5.0	9.0
3818	49.0	14.0
222166	5028.0	3688.0
3811	7.0	3.0
3812	0.0	3.0
285740	0.0	2.0
285741	37.0	7.0
728689	15.0	16.0
3827	1.0	0.0
246100	0.0	0.0
3820	287.0	281.0
3821	42.0	39.0
3822	10.0	3.0
3823	3.0	2.0
3824	226.0	119.0
645402	0.0	0.0
403313	1065.0	1740.0
403314	1.0	0.0
728637	0.0	3.0
728638	100.0	43.0
728633	0.0	0.0
728632	21.0	11.0
728635	59.0	27.0
3836	2647.0	3922.0
222183	262.0	983.0
3837	15987.0	16156.0
3838	2216.0	5933.0
3839	2424.0	2924.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1581.0	979.0
3832	625.0	1010.0
3833	270.0	730.0
3834	13.0	24.0
3835	1874.0	1964.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	409.0	354.0
3848	31.0	51.0
3849	2.0	0.0
222171	408.0	3809.0
728619	1.0	0.0
3840	4671.0	6512.0
3841	945.0	337.0
3842	6047.0	11751.0
3843	11597.0	8354.0
3844	0.0	0.0
3845	1872.0	3209.0
3846	2.0	18.0
645423	0.0	0.0
3860	1250.0	0.0
246126	3.0	0.0
728658	2532.0	568.0
728655	4.0	1.0
728657	1.0	1.0
728656	3.0	2.0
3858	567.0	1456.0
3859	1.0	2.0
246135	0.0	0.0
3850	0.0	1.0
3851	418.0	2.0
3852	63218.0	5324.0
645414	0.0	0.0
3853	1037.0	8.0
3854	1831.0	212.0
3855	30528.0	12447.0
3856	30706.0	43544.0
3857	24.0	0.0
728640	0.0	2.0
645431	64.0	29.0
728642	197.0	165.0
728641	5.0	5.0
645434	3.0	2.0
645432	10.0	8.0
285704	1060.0	680.0
728643	20.0	4.0
222194	2353.0	3079.0
285708	1.0	1.0
1204	0.0	0.0
1203	913.0	823.0
1201	970.0	1253.0
1200	6966.0	11638.0
3861	41749.0	2472.0
645426	10.0	13.0
645425	0.0	0.0
1209	5774.0	10955.0
3866	46371.0	1306.0
1208	2.0	19.0
1207	4068.0	6137.0
3868	907.0	186.0
285311	0.0	0.0
3880	39041.0	65295.0
3881	12.0	3.0
285313	4758.0	555.0
100128537	229.0	131.0
3882	82.0	21.0
100128536	1.0	0.0
285314	2.0	0.0
285315	319.0	402.0
1215	224.0	97.0
100141515	0.0	3.0
1213	23007.0	38128.0
1212	2286.0	3976.0
1211	5130.0	6659.0
3872	27145.0	2553.0
3875	24090.0	35426.0
3876	10.0	4.0
3879	2.0	1.0
3890	1.0	0.0
3891	1.0	0.0
3892	162.0	56.0
100128525	5.0	34.0
285326	0.0	0.0
1230	331.0	835.0
285329	11.0	10.0
440097	81.0	59.0
440093	30.0	7.0
3883	15.0	1.0
3884	2.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	2.0	1.0
3887	367.0	222.0
3888	1.0	0.0
100631239	0.0	0.0
3889	67.0	8.0
100128516	85.0	78.0
285331	1379.0	520.0
100128512	0.0	0.0
285335	10.0	16.0
100128514	0.0	0.0
1241	599.0	388.0
1240	713.0	1177.0
1238	278.0	107.0
1237	2.0	5.0
1236	53.0	191.0
1235	24.0	22.0
1234	504.0	806.0
1233	15.0	210.0
1232	5.0	9.0
3895	20662.0	10436.0
100128511	33.0	51.0
100631247	10.0	70.0
3897	475.0	46.0
100631248	0.0	0.0
3898	3274.0	2093.0
100631249	0.0	0.0
3899	4700.0	3050.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1560.0	774.0
100631251	2.0	13.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	178.0	84.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	227.0	129.0
574501	1.0	0.0
574502	0.0	0.0
1244	43.0	8.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	13673.0	837.0
1263	1604.0	770.0
1262	7.0	10.0
116966	249.0	90.0
100887755	0.0	1.0
1261	4.0	6.0
100887754	13.0	2.0
1260	2.0	0.0
116969	132.0	38.0
1259	375.0	59.0
1258	7.0	3.0
440061	0.0	0.0
100887750	40.0	14.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	2588.0	811.0
1271	509.0	53.0
100887749	21.0	28.0
1270	44.0	31.0
100887748	0.0	0.0
440044	19.0	38.0
1269	4.0	7.0
440051	1.0	0.0
1268	154.0	46.0
440050	1.0	2.0
1267	5265.0	7879.0
1266	11847.0	13044.0
100887740	0.0	0.0
1265	10662.0	10931.0
1286	400.0	101.0
1285	105.0	19.0
1284	20265.0	35876.0
1282	10825.0	36904.0
1281	229412.0	463039.0
1280	289.0	45.0
440078	166.0	87.0
440077	0.0	0.0
440087	19.0	17.0
1278	170559.0	415537.0
1277	192267.0	506342.0
440081	57.0	44.0
116938	0.0	0.0
1297	9.0	5.0
116931	128.0	149.0
1296	4043.0	4162.0
1295	1048.0	7404.0
116933	1.0	17.0
1294	3239.0	672.0
1293	50747.0	130835.0
116935	93.0	31.0
1292	45385.0	82821.0
440068	5.0	1.0
1291	30459.0	67222.0
116937	2.0	3.0
440067	18.0	4.0
1290	11684.0	51550.0
440073	77.0	45.0
440072	6.0	2.0
1289	12385.0	44061.0
1288	1861.0	3061.0
1287	3585.0	12565.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2523.0	2536.0
440021	0.0	0.0
442673	4.0	1.0
10018	2857.0	2479.0
126328	990.0	1989.0
442676	0.0	0.0
126326	265.0	407.0
1299	314.0	185.0
1298	1773.0	687.0
10011	1042.0	2239.0
10010	8681.0	1800.0
10013	3183.0	3816.0
128989	840.0	800.0
10015	9051.0	7286.0
10014	4562.0	3978.0
10017	59.0	21.0
10016	3963.0	5880.0
10020	3494.0	1504.0
114335	0.0	0.0
114336	0.0	0.0
126321	1876.0	2402.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	9.0	2.0
10024	88.0	164.0
128977	1351.0	1252.0
103021165	11.0	1.0
10023	346.0	434.0
103021164	4.0	0.0
10026	2648.0	4059.0
10025	2522.0	4496.0
116986	255.0	276.0
116985	5918.0	6182.0
116988	4124.0	2524.0
116987	6108.0	2766.0
114327	1467.0	1111.0
440043	0.0	0.0
126308	2562.0	4190.0
440041	0.0	0.0
126306	16.0	60.0
151306	35.0	27.0
100128590	3.0	1.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	34.0	11.0
440026	1094.0	3365.0
440023	0.0	0.0
10008	187.0	197.0
10007	2483.0	2855.0
10009	4121.0	5229.0
116984	1644.0	681.0
116983	1137.0	1206.0
151313	668.0	960.0
10000	4130.0	2204.0
128954	0.0	0.0
10002	27.0	19.0
10001	1103.0	816.0
10004	242.0	117.0
10003	193.0	75.0
10006	4049.0	4404.0
10005	574.0	715.0
126370	0.0	0.0
285352	123.0	77.0
100128579	0.0	0.0
285359	86.0	26.0
126375	638.0	930.0
126374	1053.0	782.0
153918	0.0	0.0
100128574	2.0	1.0
285362	2906.0	2868.0
285367	1027.0	860.0
285368	364.0	240.0
100128569	70.0	65.0
126364	193.0	456.0
100128560	18.0	35.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	1.0
344191	1.0	0.0
126353	308.0	249.0
751071	140.0	211.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	23.0	43.0
106481282	0.0	0.0
285381	1413.0	1390.0
106481283	0.0	0.0
285382	200.0	946.0
106481280	0.0	0.0
165918	1354.0	1432.0
106481281	0.0	4.0
165904	8.0	51.0
285386	1377.0	10554.0
138307	16.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	1.0
106481290	0.0	1.0
100128541	3.0	0.0
138311	309.0	445.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	907.0	1977.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1931.0	2059.0
728710	0.0	0.0
126295	397.0	258.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	6.0	0.0
106481267	0.0	0.0
151246	302.0	491.0
645318	0.0	0.0
645317	37.0	21.0
151242	9.0	7.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25180.0	29127.0
100287908	0.0	0.0
645332	443.0	336.0
126282	625.0	1259.0
100287902	5.0	29.0
163227	439.0	1168.0
100287900	0.0	0.0
163223	117.0	439.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	56.0	79.0
106481278	0.0	0.0
645328	1.0	0.0
151254	14.0	11.0
645326	8.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	63.0
163259	369.0	261.0
645345	82.0	161.0
200403	23.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	318.0	178.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	5.0	2.0
728732	5.0	1.0
728734	0.0	2.0
126272	102.0	109.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	787.0	1353.0
106481243	0.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	26.0	36.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	5.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	24.0
728723	176.0	53.0
106481253	1.0	0.0
107133522	1.0	1.0
106481254	5.0	0.0
107133524	8.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	408.0	210.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2078.0	2148.0
106481218	2.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	42.0	17.0
645360	0.0	1.0
106481219	3.0	0.0
106481220	7.0	14.0
106481221	1.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	778.0	375.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	2.0
645387	847.0	201.0
645382	0.0	0.0
645381	38.0	20.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	1.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	60.0	65.0
3903	693.0	1120.0
106481210	0.0	0.0
3904	7.0	3.0
3906	25.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5618.0	4488.0
106481211	0.0	0.0
3909	12529.0	2500.0
106481212	0.0	0.0
684959	0.0	0.0
151234	6.0	1.0
151230	902.0	1093.0
728798	9.0	4.0
3913	25290.0	14842.0
3914	17537.0	3754.0
3915	22328.0	32537.0
3916	19872.0	19995.0
3918	20357.0	11483.0
3910	7663.0	7783.0
3911	7035.0	5846.0
3912	14117.0	13704.0
728782	43.0	19.0
728780	31.0	9.0
3924	8.0	5.0
3925	3889.0	6505.0
3927	14304.0	26978.0
3929	20.0	31.0
3920	11704.0	14319.0
3921	28076.0	24723.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5774.0	7180.0
3937	715.0	1296.0
3938	48.0	3.0
3939	17334.0	53678.0
3930	1571.0	2244.0
100873179	0.0	0.0
3931	314.0	148.0
3932	266.0	493.0
3933	0.0	0.0
3934	1938.0	94.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	3.0
100287964	0.0	0.0
100287960	1.0	1.0
100329109	0.0	0.0
100329108	4.0	2.0
3947	1.0	0.0
3948	13.0	42.0
3949	1825.0	1871.0
100873169	1.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	16407.0	5595.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	12.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	184.0	114.0
3958	13367.0	11187.0
3959	16945.0	26061.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	281.0	148.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	339.0	137.0
3952	509.0	174.0
3953	2031.0	636.0
3954	2459.0	2559.0
3955	2117.0	1328.0
3956	10368.0	15864.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	5.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	105.0	97.0
1303	11788.0	38080.0
107133502	0.0	0.0
1302	107.0	30.0
1301	405.0	3748.0
1300	31.0	9314.0
3960	20.0	19.0
3963	42.0	8.0
3964	4538.0	7341.0
1308	25949.0	3086.0
3965	1542.0	3092.0
1307	7069.0	9553.0
151295	14.0	9.0
1306	7209.0	12965.0
100189589	10.0	1.0
728774	0.0	0.0
728773	1.0	0.0
3980	2023.0	3650.0
100287932	1953.0	2463.0
3981	814.0	493.0
728776	51.0	79.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	25039.0	7303.0
1315	8464.0	21282.0
1314	14096.0	38636.0
1312	5150.0	1950.0
1311	103.0	9664.0
100329135	5.0	3.0
1310	6.0	1.0
574537	0.0	0.0
3972	1.0	1.0
3973	1.0	1.0
3975	0.0	0.0
3976	1665.0	316.0
3977	6512.0	3674.0
1318	136.0	372.0
3978	1763.0	2296.0
1317	3035.0	3977.0
728763	6.0	3.0
3990	53.0	24.0
645313	2.0	0.0
3991	811.0	762.0
645312	0.0	0.0
3992	659.0	581.0
645311	1.0	0.0
728769	374.0	502.0
1330	0.0	0.0
1327	12147.0	17503.0
1326	1673.0	242.0
1325	5.0	4.0
3982	2.0	0.0
3983	14218.0	5905.0
3984	2379.0	4285.0
3985	7771.0	3857.0
3987	2626.0	4640.0
3988	4881.0	5674.0
1329	3304.0	8406.0
116809	0.0	0.0
100128416	14.0	3.0
1340	4818.0	10697.0
1337	2455.0	5977.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2085.0	3720.0
100128410	1.0	1.0
3995	692.0	882.0
100128412	0.0	0.0
3996	2538.0	2215.0
3998	8433.0	10072.0
1339	2.0	3.0
285440	2307.0	1900.0
285441	0.0	0.0
1352	891.0	1197.0
1351	2586.0	8616.0
1350	7331.0	15426.0
1349	3051.0	6377.0
1348	0.0	0.0
1347	2774.0	4600.0
1346	567.0	406.0
1345	4297.0	42430.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	13.0	8.0
1363	10813.0	5983.0
1362	9038.0	21123.0
1361	3.0	2.0
1360	2229.0	5956.0
1359	527.0	1241.0
1358	6.0	4.0
1357	45.0	3.0
1356	1689.0	214.0
1355	2930.0	2419.0
1353	1702.0	2151.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	65.0	26.0
285464	525.0	419.0
100873200	0.0	0.0
777774	1.0	0.0
1374	5301.0	3981.0
1373	435.0	132.0
1371	879.0	756.0
1370	1.0	11.0
1369	0.0	0.0
1368	1102.0	1053.0
100873209	0.0	0.0
1366	3444.0	8271.0
1365	2099.0	6267.0
1364	16638.0	14471.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	10.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3720.0	4298.0
116843	1763.0	683.0
1384	1696.0	4377.0
116842	46.0	39.0
1382	16268.0	20110.0
116844	477.0	6962.0
1381	2285.0	73.0
1380	77.0	32.0
440176	1.0	1.0
440184	4.0	1.0
1379	2.0	3.0
1378	104.0	20.0
1376	1507.0	1778.0
1375	60.0	21.0
128821	0.0	27.0
100873237	0.0	0.0
128822	43.0	357.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	10.0	77.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	417.0	744.0
1396	108.0	312.0
1395	17.0	14.0
1394	124.0	39.0
1393	27.0	19.0
1392	0.0	0.0
285407	12.0	34.0
116835	1155.0	954.0
1390	762.0	976.0
1389	5348.0	5308.0
1388	6036.0	7788.0
1387	9673.0	8158.0
116841	1768.0	2945.0
1386	2866.0	3342.0
116840	2579.0	2261.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	2.0	0.0
116828	116.0	41.0
100873255	0.0	0.0
100873254	7.0	4.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	60.0	51.0
100287895	0.0	0.0
285419	59.0	14.0
1399	6392.0	5679.0
1398	5452.0	6241.0
1397	5242.0	5190.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	4.0	0.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	195.0	127.0
285429	10.0	8.0
100287880	0.0	0.0
440193	2758.0	3147.0
100873248	0.0	0.0
100873247	9.0	0.0
100873246	0.0	0.0
100873245	5.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8367.0	11815.0
153830	6658.0	2510.0
645280	0.0	0.0
440138	614.0	416.0
440132	10.0	1.0
440142	2.0	0.0
10139	1441.0	1732.0
126208	750.0	1700.0
126206	7.0	538.0
126205	0.0	149.0
107133497	3.0	35.0
126204	2.0	15.0
107133499	0.0	0.0
128866	7877.0	11355.0
10131	3538.0	2969.0
10134	8785.0	15749.0
107133494	0.0	1.0
10133	5583.0	5319.0
128869	978.0	1369.0
10136	0.0	0.0
10135	4502.0	12161.0
100128493	1.0	0.0
103021294	29.0	15.0
10138	554.0	779.0
100128496	0.0	1.0
10137	5902.0	7154.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	0.0
10140	6486.0	5190.0
128864	12.0	11.0
440125	3.0	2.0
440131	0.0	0.0
10143	0.0	298.0
128854	935.0	986.0
10142	9023.0	17113.0
10144	3482.0	934.0
10147	2920.0	3009.0
100128483	1.0	0.0
10146	9625.0	13481.0
128859	0.0	0.0
10149	257.0	50.0
10148	52.0	103.0
128853	151.0	238.0
440159	5.0	0.0
10117	10.0	12.0
440163	16.0	0.0
10110	132.0	10.0
10112	234.0	919.0
10111	6308.0	7502.0
10114	6516.0	9999.0
10113	2618.0	3666.0
128848	0.0	0.0
10116	7133.0	7453.0
165829	132.0	21.0
100128469	12.0	5.0
153842	1.0	0.0
440145	572.0	855.0
10129	3005.0	2453.0
440153	0.0	0.0
10128	10850.0	12688.0
100033799	0.0	0.0
107133486	6.0	15.0
10121	5222.0	6587.0
100128465	0.0	0.0
10120	3740.0	3104.0
10123	7679.0	2558.0
138234	0.0	0.0
10125	519.0	414.0
10124	3444.0	821.0
10127	2983.0	2010.0
10126	1291.0	1481.0
100128462	1.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	110.0	24.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	0.0	3.0
106481182	0.0	0.0
285489	96.0	83.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	21641.0	14767.0
106481199	0.0	0.0
10109	9877.0	14027.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1349.0	2495.0
10100	872.0	988.0
10103	1108.0	931.0
106481194	0.0	0.0
10102	1191.0	1433.0
106481195	0.0	0.0
10105	2837.0	3550.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	180.0	65.0
440119	602.0	209.0
126235	3.0	0.0
126231	134.0	151.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	123.0	117.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	44.0	42.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	2.0	3.0
440104	1168.0	623.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	5.0	2.0
106481179	0.0	0.0
128876	6.0	0.0
100128420	12.0	10.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	0.0
10090	952.0	399.0
10093	3917.0	5483.0
10092	7465.0	13271.0
10095	2986.0	7490.0
645204	2.0	0.0
10094	7306.0	12338.0
645203	1.0	3.0
10097	10750.0	21697.0
10096	7786.0	13315.0
645201	0.0	1.0
163115	95.0	47.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	14.0
106481143	0.0	0.0
114194	0.0	0.0
138162	145.0	814.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	15.0
106481145	0.0	0.0
151126	375.0	2316.0
106481146	0.0	0.0
10099	7156.0	5502.0
10098	2255.0	711.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	882.0	436.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	111.0	50.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	287.0	17.0
415116	2846.0	4071.0
645207	0.0	0.0
645206	26.0	3.0
442707	0.0	0.0
