id	47f0749e-01c7-4d8c-8926-06293c4a9b4e	7e56863a-53f2-4c94-9cf0-053d72b4d5ee
85458	6168.0	2941.0
106481345	0.0	0.0
85459	1311.0	950.0
106481346	0.0	0.0
85456	15938.0	15758.0
442910	0.0	3.0
106481343	0.0	0.0
85457	4590.0	2755.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	378.0	155.0
442913	0.0	0.0
85452	14.0	5.0
442914	0.0	0.0
50	5135.0	3854.0
85453	3199.0	796.0
442915	0.0	0.0
85450	2678.0	2198.0
51	4552.0	2234.0
442916	0.0	0.0
85451	2902.0	1163.0
52	3881.0	3275.0
442917	0.0	0.0
53	2769.0	2524.0
442918	0.0	0.0
54	3031.0	4800.0
442919	0.0	0.0
55	384.0	90.0
442909	2.0	0.0
56	0.0	4.0
58	13.0	81.0
59	95668.0	15585.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	22.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1103.0	685.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	7.0	0.0
106481354	0.0	0.0
85446	278.0	434.0
442900	0.0	0.0
106481355	1.0	0.0
85443	50.0	44.0
442901	0.0	0.0
85444	1230.0	2251.0
442902	0.0	0.0
60	209504.0	302738.0
85441	2087.0	2202.0
442903	3.0	6.0
85442	89.0	162.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	12.0
85440	3946.0	1896.0
442907	2.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	12.0
68	1.0	1.0
344595	1192.0	686.0
69	2.0	3.0
106481316	2.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	92.0	401.0
106481321	1.0	0.0
85479	20.0	26.0
106481322	0.0	0.0
85476	4473.0	3497.0
85477	83.0	1182.0
70	3.0	10.0
85474	33.0	24.0
71	166092.0	163949.0
72	20350.0	791.0
73	35.0	38.0
74	0.0	0.0
75	7.0	13.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6871.0	5079.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	3359.0	2644.0
81	47689.0	20967.0
85463	640.0	337.0
82	2.0	2.0
85464	1695.0	2443.0
83	20.0	10.0
85461	4082.0	2829.0
85462	1074.0	818.0
86	3395.0	2141.0
87	43339.0	16348.0
85460	1599.0	800.0
88	8.0	27.0
89	7.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4719.0	2538.0
106481300	0.0	0.0
91	5105.0	2984.0
92	2164.0	643.0
93	1505.0	1070.0
94	1543.0	1025.0
95	219.0	137.0
97	279.0	192.0
98	803.0	362.0
344561	0.0	0.0
728661	6564.0	3744.0
728664	1.0	0.0
106481305	0.0	0.0
261734	1099.0	902.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	19.0	22.0
106481309	14.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	2.0
3805	0.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	5.0
3809	5.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	292.0	580.0
3800	4313.0	1868.0
3801	1300.0	1064.0
3802	3.0	1.0
728695	0.0	3.0
285735	0.0	0.0
261726	2732.0	3321.0
728698	5.0	5.0
3814	5.0	25.0
3815	16640.0	2839.0
3816	88.0	19.0
261729	2386.0	9243.0
3817	22.0	0.0
3818	30.0	38.0
222166	7123.0	2833.0
3811	2.0	2.0
3812	1.0	3.0
285740	0.0	0.0
285741	15.0	20.0
728689	9.0	15.0
3827	1.0	0.0
246100	0.0	0.0
3820	196.0	131.0
3821	15.0	18.0
3822	5.0	6.0
3823	0.0	0.0
3824	119.0	123.0
645402	0.0	0.0
403313	1764.0	1200.0
403314	0.0	60.0
728637	0.0	0.0
728638	295.0	167.0
728633	0.0	0.0
728632	24.0	15.0
728635	60.0	37.0
3836	3302.0	2167.0
222183	398.0	396.0
3837	14029.0	13326.0
3838	1800.0	2839.0
3839	2688.0	2663.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2059.0	1069.0
3832	332.0	1147.0
3833	210.0	436.0
3834	9.0	19.0
3835	2792.0	3695.0
728620	5.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	630.0	492.0
3848	23.0	49.0
3849	0.0	2.0
222171	3013.0	3273.0
728619	7.0	3.0
3840	5192.0	4933.0
3841	1022.0	432.0
3842	6294.0	8146.0
3843	10763.0	6548.0
3844	0.0	0.0
3845	2132.0	2719.0
3846	6.0	15.0
645423	0.0	0.0
3860	2586.0	7.0
246126	0.0	0.0
728658	916.0	462.0
728655	1.0	1.0
728657	2.0	0.0
728656	3.0	1.0
3858	812.0	1237.0
3859	9.0	7.0
246135	1.0	0.0
3850	4.0	0.0
3851	648.0	4.0
3852	107857.0	11608.0
645414	0.0	0.0
3853	2033.0	11.0
3854	4204.0	2283.0
3855	41557.0	17154.0
3856	51024.0	36493.0
3857	16.0	9.0
728640	2.0	2.0
645431	47.0	47.0
728642	368.0	172.0
728641	0.0	5.0
645434	18.0	1.0
645432	5.0	12.0
285704	1112.0	584.0
728643	4.0	0.0
222194	2729.0	3115.0
285708	0.0	0.0
1204	0.0	0.0
1203	969.0	584.0
1201	1992.0	3176.0
1200	9173.0	13450.0
3861	73053.0	12468.0
645426	10.0	24.0
645425	0.0	0.0
1209	8979.0	5695.0
3866	38155.0	98407.0
1208	0.0	10.0
1207	4834.0	5811.0
3868	1629.0	159.0
285311	0.0	0.0
3880	56396.0	4193.0
3881	3.0	4.0
285313	2527.0	276.0
100128537	1449.0	732.0
3882	41.0	63.0
100128536	1.0	0.0
285314	1.0	4.0
285315	313.0	209.0
1215	48.0	36.0
100141515	0.0	0.0
1213	26644.0	29391.0
1212	2684.0	2224.0
1211	5700.0	6017.0
3872	57194.0	7353.0
3875	36798.0	30095.0
3876	5.0	3.0
3879	1.0	1.0
3890	2.0	0.0
3891	6.0	0.0
3892	293.0	115.0
100128525	4.0	16.0
285326	0.0	0.0
1230	297.0	582.0
285329	12.0	9.0
440097	29.0	9.0
440093	13.0	6.0
3883	13.0	12.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	1.0
3887	2835.0	475.0
3888	0.0	0.0
100631239	0.0	1.0
3889	50.0	9.0
100128516	142.0	32.0
285331	1650.0	671.0
100128512	0.0	0.0
285335	37.0	30.0
100128514	0.0	0.0
1241	476.0	304.0
1240	689.0	1084.0
1238	248.0	98.0
1237	8.0	14.0
1236	125.0	212.0
1235	15.0	7.0
1234	366.0	723.0
1233	70.0	125.0
1232	8.0	5.0
3895	23434.0	23430.0
100128511	92.0	56.0
100631247	100.0	89.0
3897	360.0	122.0
100631248	0.0	1.0
3898	2530.0	2406.0
100631249	0.0	0.0
3899	18363.0	5861.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1012.0	1309.0
100631251	3.0	125.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	239.0	71.0
100631254	2.0	2.0
100128503	0.0	0.0
285349	259.0	134.0
574501	5.0	0.0
574502	0.0	0.0
1244	50.0	50.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	17310.0	963.0
1263	1229.0	887.0
1262	22.0	13.0
116966	267.0	44.0
100887755	0.0	0.0
1261	40.0	72.0
100887754	3.0	1.0
1260	0.0	0.0
116969	90.0	18.0
1259	262.0	84.0
1258	6.0	5.0
440061	0.0	0.0
100887750	54.0	28.0
100887746	0.0	0.0
100887744	3.0	0.0
1272	1857.0	1213.0
1271	293.0	75.0
100887749	28.0	50.0
1270	10.0	15.0
100887748	0.0	0.0
440044	26.0	19.0
1269	3.0	21.0
440051	1.0	3.0
1268	127.0	70.0
440050	4.0	8.0
1267	6331.0	4373.0
1266	16944.0	8704.0
100887740	0.0	0.0
1265	14466.0	9298.0
1286	243.0	70.0
1285	124.0	13.0
1284	19956.0	20811.0
1282	10790.0	19000.0
1281	14739.0	415511.0
1280	859.0	75.0
440078	185.0	73.0
440077	0.0	0.0
440087	22.0	32.0
1278	28798.0	489357.0
1277	9580.0	693791.0
440081	115.0	70.0
116938	0.0	0.0
1297	13.0	0.0
116931	100.0	141.0
1296	6272.0	7511.0
1295	1475.0	12630.0
116933	3.0	20.0
1294	1431.0	949.0
1293	15747.0	97348.0
116935	49.0	26.0
1292	32782.0	70636.0
440068	2.0	3.0
1291	25347.0	63293.0
116937	3.0	12.0
440067	33.0	1.0
1290	2687.0	43554.0
440073	131.0	77.0
440072	4.0	9.0
1289	2254.0	40225.0
1288	2876.0	1056.0
1287	5861.0	4668.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2509.0	1751.0
440021	0.0	0.0
442673	3.0	6.0
10018	4150.0	2434.0
126328	1366.0	1298.0
442676	3.0	1.0
126326	268.0	235.0
1299	156.0	272.0
1298	2288.0	644.0
10011	1441.0	1383.0
10010	5967.0	2319.0
10013	4585.0	2245.0
128989	1344.0	1005.0
10015	13489.0	9770.0
10014	6764.0	4408.0
10017	29.0	10.0
10016	5069.0	4464.0
10020	2176.0	1152.0
114335	0.0	0.0
114336	0.0	0.0
126321	1528.0	1630.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	0.0
10021	1.0	7.0
10024	39.0	167.0
128977	1842.0	1037.0
103021165	0.0	0.0
10023	557.0	467.0
103021164	5.0	0.0
10026	3839.0	2474.0
10025	3888.0	3309.0
116986	274.0	184.0
116985	7596.0	6510.0
116988	5076.0	3498.0
116987	5651.0	3685.0
114327	2199.0	981.0
440043	0.0	0.0
126308	2707.0	2726.0
440041	0.0	0.0
126306	88.0	68.0
151306	80.0	22.0
100128590	1.0	4.0
100128596	2.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	12.0
440026	1521.0	2407.0
440023	0.0	4.0
10008	146.0	155.0
10007	2649.0	3115.0
10009	3679.0	2965.0
116984	948.0	1301.0
116983	1278.0	1341.0
151313	916.0	835.0
10000	4076.0	2053.0
128954	0.0	0.0
10002	43.0	26.0
10001	1218.0	913.0
10004	392.0	141.0
10003	126.0	43.0
10006	5275.0	3594.0
10005	727.0	571.0
126370	0.0	0.0
285352	91.0	44.0
100128579	0.0	0.0
285359	160.0	106.0
126375	582.0	475.0
126374	1250.0	626.0
153918	0.0	1.0
100128574	0.0	0.0
285362	5474.0	4377.0
285367	1167.0	862.0
285368	503.0	1280.0
100128569	94.0	47.0
126364	222.0	434.0
100128560	12.0	12.0
285370	0.0	0.0
285375	0.0	0.0
102682016	2.0	0.0
153932	2.0	0.0
344191	0.0	0.0
126353	683.0	2377.0
751071	127.0	200.0
442660	0.0	0.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	2.0
106481289	0.0	0.0
100128553	18.0	10.0
106481282	0.0	0.0
285381	1545.0	1201.0
106481283	0.0	0.0
285382	355.0	142.0
106481280	0.0	0.0
165918	1183.0	1043.0
106481281	2.0	0.0
165904	13.0	54.0
285386	1206.0	4207.0
138307	3.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	411.0	416.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	0.0
126299	1249.0	1109.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1420.0	1221.0
728710	0.0	0.0
126295	522.0	222.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	257.0	148.0
645318	1.0	0.0
645317	17.0	22.0
151242	15.0	5.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	31100.0	25778.0
100287908	0.0	0.0
645332	528.0	540.0
126282	800.0	860.0
100287902	27.0	94.0
163227	692.0	625.0
100287900	0.0	0.0
163223	298.0	28.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	104.0	71.0
106481278	0.0	0.0
645328	0.0	5.0
151254	53.0	32.0
645326	5.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	42.0
163259	353.0	95.0
645345	85.0	59.0
200403	30.0	46.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	454.0	157.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	2.0	1.0
728732	0.0	4.0
728734	0.0	1.0
126272	140.0	76.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	666.0	1067.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	1.0
114299	56.0	49.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	11.0	11.0
728723	95.0	67.0
106481253	0.0	3.0
107133522	63.0	48.0
106481254	23.0	2.0
107133524	9.0	0.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	19.0	17.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	1161.0	172.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1750.0	1170.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	43.0	14.0
645360	0.0	0.0
106481219	0.0	2.0
106481220	29.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	673.0	379.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	20.0	1.0
645387	299.0	206.0
645382	0.0	0.0
645381	34.0	22.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	0.0
106481207	3.0	2.0
106481204	0.0	0.0
106481205	3.0	1.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	52.0	101.0
3903	995.0	1461.0
106481210	0.0	0.0
3904	12.0	25.0
3906	3.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8239.0	3068.0
106481211	0.0	0.0
3909	21319.0	5850.0
106481212	0.0	0.0
684959	0.0	0.0
151234	11.0	2.0
151230	631.0	677.0
728798	6.0	1.0
3913	30906.0	21332.0
3914	26709.0	3613.0
3915	17874.0	10684.0
3916	35036.0	15848.0
3918	21734.0	3237.0
3910	4555.0	5160.0
3911	7726.0	5440.0
3912	6767.0	9099.0
728782	42.0	14.0
728780	82.0	15.0
3924	12.0	7.0
3925	3690.0	5339.0
3927	19947.0	13958.0
3929	53.0	73.0
3920	17798.0	14096.0
3921	27839.0	31444.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	15223.0	7763.0
3937	696.0	1286.0
3938	2.0	3.0
3939	24171.0	28449.0
3930	1414.0	1661.0
100873179	0.0	0.0
3931	507.0	155.0
3932	319.0	352.0
3933	0.0	1.0
3934	587.0	844.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	2.0
3947	0.0	0.0
3948	4.0	2.0
3949	4338.0	2449.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	15645.0	4592.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	62.0	48.0
3958	16288.0	10927.0
3959	16038.0	15981.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	485.0	347.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	464.0	171.0
3952	7153.0	415.0
3953	4289.0	1069.0
3954	2853.0	2327.0
3955	2120.0	1178.0
3956	6740.0	8220.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	8.0	2.0
728746	0.0	0.0
728748	0.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	173.0	100.0
1303	10680.0	41464.0
107133502	0.0	0.0
1302	131.0	24.0
1301	64.0	11194.0
1300	80.0	11807.0
3960	29.0	11.0
3963	37.0	7.0
3964	7117.0	10346.0
1308	51614.0	3210.0
3965	835.0	3232.0
1307	6186.0	9497.0
151295	26.0	9.0
1306	7254.0	9673.0
100189589	4.0	6.0
728774	2.0	0.0
728773	1.0	0.0
3980	2663.0	2345.0
100287932	2445.0	1867.0
3981	947.0	612.0
728776	52.0	19.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	45613.0	13902.0
1315	11171.0	13377.0
1314	19780.0	26795.0
1312	6605.0	2851.0
1311	2338.0	13039.0
100329135	0.0	7.0
1310	6.0	3.0
574537	0.0	0.0
3972	1.0	4.0
3973	13.0	3.0
3975	0.0	1.0
3976	393.0	447.0
3977	9626.0	1711.0
1318	274.0	82.0
3978	2244.0	2095.0
1317	5662.0	3384.0
728763	3.0	70.0
3990	133.0	16.0
645313	6.0	4.0
3991	5076.0	1966.0
645312	0.0	0.0
3992	1652.0	1612.0
645311	0.0	0.0
728769	628.0	283.0
1330	0.0	0.0
1327	13233.0	8123.0
1326	1022.0	748.0
1325	20.0	9.0
3982	0.0	0.0
3983	20452.0	8097.0
3984	1783.0	3780.0
3985	9760.0	5396.0
3987	2695.0	3504.0
3988	6775.0	6527.0
1329	4003.0	3873.0
116809	0.0	0.0
100128416	13.0	6.0
1340	7007.0	4839.0
1337	4050.0	3183.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2981.0	1810.0
100128410	3.0	1.0
3995	1334.0	755.0
100128412	0.0	0.0
3996	2774.0	1940.0
3998	10645.0	16442.0
1339	0.0	6.0
285440	2081.0	3035.0
285441	0.0	0.0
1352	1050.0	626.0
1351	3620.0	4432.0
1350	7518.0	11457.0
1349	4314.0	3090.0
1348	0.0	0.0
1347	3752.0	2409.0
1346	793.0	351.0
1345	4292.0	5132.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	38.0	18.0
1363	11363.0	4061.0
1362	13185.0	9904.0
1361	4.0	0.0
1360	12725.0	1556.0
1359	1533.0	1991.0
1358	3.0	3.0
1357	65.0	4.0
1356	956.0	15422.0
1355	3344.0	2560.0
1353	1983.0	1932.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	131.0	68.0
285464	645.0	651.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4918.0	3271.0
1373	736.0	246.0
1371	757.0	571.0
1370	10.0	28.0
1369	0.0	0.0
1368	1072.0	1377.0
100873209	0.0	0.0
1366	4333.0	2852.0
1365	1991.0	2890.0
1364	10005.0	16130.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	10.0	9.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4392.0	3372.0
116843	845.0	788.0
1384	2410.0	3154.0
116842	66.0	87.0
1382	8130.0	16153.0
116844	769.0	3469.0
1381	390.0	102.0
1380	69.0	761.0
440176	3.0	2.0
440184	2.0	2.0
1379	4.0	6.0
1378	38.0	70.0
1376	1961.0	1478.0
1375	77.0	52.0
128821	5.0	0.0
100873237	0.0	0.0
128822	952.0	8.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	11.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	628.0	976.0
1396	300.0	302.0
1395	24.0	7.0
1394	247.0	85.0
1393	31.0	16.0
1392	0.0	0.0
285407	12.0	30.0
116835	925.0	730.0
1390	828.0	851.0
1389	7701.0	5300.0
1388	8595.0	5310.0
1387	12728.0	10122.0
116841	2363.0	3247.0
1386	3608.0	3324.0
116840	2994.0	1556.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	179.0	59.0
100873255	1.0	0.0
100873254	1.0	1.0
100873253	0.0	0.0
285412	2.0	5.0
100873252	0.0	0.0
100287898	226.0	118.0
100287895	0.0	0.0
285419	85.0	13.0
1399	6731.0	5096.0
1398	6197.0	3479.0
1397	6858.0	7312.0
100873259	0.0	0.0
100873258	0.0	3.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	2.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	164.0	135.0
285429	15.0	16.0
100287880	0.0	0.0
440193	4526.0	2815.0
100873248	0.0	0.0
100873247	5.0	5.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10602.0	6646.0
153830	4597.0	1490.0
645280	2.0	0.0
440138	760.0	371.0
440132	0.0	0.0
440142	2.0	4.0
10139	2144.0	1624.0
126208	1015.0	1344.0
126206	437.0	32.0
126205	126.0	3.0
107133497	0.0	1.0
126204	103.0	0.0
107133499	0.0	0.0
128866	12076.0	8312.0
10131	2762.0	4213.0
10134	13466.0	9849.0
107133494	0.0	0.0
10133	6692.0	4928.0
128869	1187.0	1214.0
10136	0.0	0.0
10135	9407.0	9500.0
100128493	0.0	0.0
103021294	21.0	19.0
10138	646.0	686.0
100128496	0.0	0.0
10137	6183.0	5131.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	5.0
10140	13844.0	7585.0
128864	8.0	12.0
440125	2.0	0.0
440131	0.0	1.0
10143	162.0	886.0
128854	1445.0	675.0
10142	11726.0	17821.0
10144	4468.0	790.0
10147	3820.0	1649.0
100128483	0.0	0.0
10146	10495.0	8553.0
128859	1.0	1.0
10149	46.0	61.0
10148	93.0	84.0
128853	176.0	144.0
440159	0.0	0.0
10117	26.0	8.0
440163	2.0	0.0
10110	199.0	55.0
10112	65.0	574.0
10111	6449.0	6048.0
10114	9176.0	8393.0
10113	2788.0	2517.0
128848	0.0	0.0
10116	11685.0	4243.0
165829	88.0	30.0
100128469	6.0	1.0
153842	0.0	1.0
440145	631.0	727.0
10129	5454.0	3568.0
440153	0.0	0.0
10128	12267.0	10728.0
100033799	0.0	0.0
107133486	29.0	5.0
10121	7600.0	5551.0
100128465	0.0	0.0
10120	5130.0	2434.0
10123	5872.0	2687.0
138234	0.0	0.0
10125	417.0	534.0
10124	2321.0	1572.0
10127	2921.0	3046.0
10126	1965.0	1896.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	106.0	57.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	360.0	281.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	2.0
10107	0.0	0.0
10106	31230.0	15044.0
106481199	0.0	0.0
10109	11654.0	9964.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	2101.0	3241.0
10100	701.0	450.0
10103	2311.0	1424.0
106481194	0.0	0.0
10102	1393.0	1144.0
106481195	0.0	0.0
10105	4550.0	2128.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	185.0	634.0
440119	234.0	96.0
126235	0.0	0.0
126231	193.0	114.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	8.0
442775	86.0	103.0
106481164	3.0	0.0
106481169	0.0	0.0
442777	56.0	31.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	16.0
440104	1257.0	601.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	2.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	2.0	0.0
128876	10.0	0.0
100128420	37.0	10.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	5.0	1.0
106481173	2.0	0.0
106481170	0.0	0.0
106481171	3.0	0.0
10090	1065.0	387.0
10093	5332.0	5529.0
10092	7706.0	8384.0
10095	3387.0	6160.0
645204	0.0	2.0
10094	8844.0	7543.0
645203	5.0	2.0
10097	12502.0	14005.0
10096	8937.0	10017.0
645201	2.0	2.0
163115	148.0	50.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	3.0	0.0
728833	4.0	21.0
106481143	0.0	0.0
114194	0.0	0.0
138162	256.0	1102.0
106481144	0.0	0.0
114195	2.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	7.0
106481145	0.0	0.0
151126	145.0	122.0
106481146	0.0	0.0
10099	8466.0	5361.0
10098	6544.0	1132.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1059.0	366.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	96.0	45.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	97.0	43.0
