id	c1a570df-7a5f-44a1-9569-8a7eecb651d0	6c6c01b5-ee5b-4ef0-a44f-2b982033fe4c
106481346	0.0	0.0
85456	4342.0	5962.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4444.0	5844.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	69.0	293.0
442913	0.0	0.0
85452	9.0	269.0
442914	0.0	0.0
50	914.0	4947.0
85453	4002.0	4156.0
442915	0.0	0.0
85450	1409.0	494.0
51	4847.0	6795.0
442916	0.0	0.0
85451	1500.0	2267.0
52	5516.0	6809.0
442917	0.0	0.0
53	1530.0	4166.0
442918	0.0	0.0
54	880.0	4762.0
442919	0.0	0.0
55	79.0	159.0
442909	0.0	3.0
56	2.0	1.0
58	50.0	41.0
59	63260.0	6714.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	7.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	123.0	139.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	10.0	0.0
106481354	0.0	1.0
85446	114.0	184.0
442900	0.0	0.0
106481355	0.0	0.0
85443	13.0	14.0
442901	0.0	0.0
85444	1574.0	6350.0
442902	0.0	0.0
60	357894.0	208353.0
85441	225.0	2524.0
442903	2.0	2.0
85442	9.0	26.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	11.0
85440	3030.0	1492.0
442907	0.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	5.0
68	4.0	0.0
344595	614.0	234.0
69	5.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	94.0	156.0
106481321	0.0	0.0
85479	9.0	40.0
106481322	0.0	0.0
85476	4633.0	4854.0
85477	354.0	108.0
70	80.0	14.0
85474	4.0	17.0
71	146238.0	202303.0
72	23256.0	321.0
73	23.0	30.0
74	0.0	2.0
75	5.0	6.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5556.0	6615.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1960.0	5487.0
81	10852.0	26494.0
85463	1346.0	178.0
82	4.0	8.0
85464	1675.0	1088.0
83	1.0	11.0
85461	4190.0	1404.0
85462	290.0	1101.0
86	2831.0	3851.0
87	19497.0	9468.0
85460	1115.0	358.0
88	0.0	2.0
89	1.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4057.0	1935.0
106481300	0.0	0.0
91	2497.0	3399.0
92	1954.0	740.0
93	1438.0	715.0
94	1110.0	663.0
95	98.0	270.0
97	307.0	295.0
98	1313.0	745.0
344561	0.0	0.0
728661	1714.0	3940.0
728664	0.0	0.0
106481305	0.0	1.0
261734	328.0	561.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	35.0
106481309	64.0	9.0
246119	0.0	0.0
106481307	1.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	4.0
3805	4.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	0.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	295.0	129.0
3800	1649.0	372.0
3801	220.0	297.0
3802	2.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	4601.0	3503.0
728698	7.0	5.0
3814	0.0	2.0
3815	35034.0	2360.0
3816	33.0	25.0
261729	3413.0	208.0
3817	1.0	6.0
3818	16.0	12.0
222166	10342.0	1954.0
3811	1.0	3.0
3812	0.0	3.0
285740	0.0	4.0
285741	69.0	18.0
728689	7.0	25.0
3827	0.0	1.0
246100	0.0	0.0
3820	308.0	46.0
3821	71.0	2.0
3822	4.0	8.0
3823	6.0	2.0
3824	307.0	83.0
645402	0.0	0.0
403313	1659.0	1607.0
403314	0.0	0.0
728637	0.0	6.0
728638	12.0	61.0
728633	0.0	0.0
728632	7.0	29.0
728635	22.0	36.0
3836	3653.0	4167.0
222183	62.0	479.0
3837	8631.0	21771.0
3838	2162.0	8068.0
3839	4781.0	3137.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	697.0	719.0
3832	322.0	1151.0
3833	46.0	638.0
3834	55.0	4.0
3835	667.0	5256.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	190.0	473.0
3848	83.0	38.0
3849	6.0	0.0
222171	230.0	635.0
728619	0.0	1.0
3840	8705.0	6161.0
3841	2353.0	476.0
3842	9853.0	4418.0
3843	11424.0	8839.0
3844	0.0	0.0
3845	3637.0	2759.0
3846	2.0	4.0
645423	0.0	0.0
3860	1.0	364.0
246126	0.0	0.0
728658	1117.0	463.0
728655	11.0	3.0
728657	0.0	0.0
728656	6.0	8.0
3858	2335.0	2227.0
3859	0.0	9.0
246135	0.0	2.0
3850	0.0	0.0
3851	6.0	0.0
3852	67978.0	1096.0
645414	0.0	0.0
3853	28.0	4.0
3854	17839.0	659.0
3855	10138.0	21123.0
3856	10434.0	107095.0
3857	38.0	0.0
728640	2.0	1.0
645431	0.0	33.0
728642	34.0	405.0
728641	11.0	5.0
645434	33.0	1.0
645432	3.0	4.0
285704	1507.0	666.0
728643	8.0	2.0
222194	3697.0	3108.0
285708	0.0	0.0
1204	0.0	0.0
1203	1594.0	1724.0
1201	734.0	3970.0
1200	11084.0	13004.0
3861	38942.0	1542.0
645426	8.0	38.0
645425	0.0	0.0
1209	4084.0	11848.0
3866	21862.0	135654.0
1208	0.0	0.0
1207	5072.0	5810.0
3868	593.0	26.0
285311	0.0	0.0
3880	8693.0	243349.0
3881	1.0	1119.0
285313	632.0	28.0
100128537	304.0	299.0
3882	30.0	373.0
100128536	0.0	2.0
285314	0.0	3.0
285315	528.0	751.0
1215	501.0	252.0
100141515	3.0	0.0
1213	25477.0	63330.0
1212	787.0	1721.0
1211	5099.0	6444.0
3872	22931.0	1082.0
3875	4945.0	66359.0
3876	0.0	18.0
3879	1.0	3.0
3890	1.0	0.0
3891	0.0	0.0
3892	111.0	104.0
100128525	3.0	3.0
285326	0.0	0.0
1230	452.0	678.0
285329	5.0	13.0
440097	44.0	6.0
440093	37.0	30.0
3883	6.0	900.0
3884	17.0	2.0
3885	0.0	0.0
3886	1.0	93.0
100128521	1.0	0.0
3887	954.0	122.0
3888	0.0	0.0
100631239	0.0	1.0
3889	11.0	1.0
100128516	68.0	73.0
285331	1263.0	989.0
100128512	0.0	0.0
285335	5.0	21.0
100128514	0.0	0.0
1241	232.0	274.0
1240	446.0	419.0
1238	321.0	700.0
1237	0.0	12.0
1236	19.0	84.0
1235	1.0	6.0
1234	166.0	289.0
1233	7.0	94.0
1232	8.0	29.0
3895	16800.0	27175.0
100128511	77.0	44.0
100631247	0.0	39.0
3897	104.0	24.0
100631248	0.0	0.0
3898	1899.0	650.0
100631249	0.0	0.0
3899	3362.0	17926.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1704.0	1211.0
100631251	3.0	0.0
100631252	3.0	17.0
100631253	0.0	0.0
285346	116.0	100.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	259.0	166.0
574501	0.0	1.0
574502	0.0	0.0
1244	44.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	11191.0	235.0
1263	802.0	587.0
1262	1.0	20.0
116966	280.0	90.0
100887755	0.0	0.0
1261	15.0	4.0
100887754	4.0	2.0
1260	0.0	0.0
116969	15.0	19.0
1259	439.0	22.0
1258	34.0	0.0
440061	0.0	0.0
100887750	22.0	22.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1987.0	234.0
1271	1156.0	30.0
100887749	183.0	112.0
1270	64.0	20.0
100887748	0.0	0.0
440044	10.0	6.0
1269	0.0	1.0
440051	0.0	0.0
1268	412.0	19.0
440050	0.0	1.0
1267	1902.0	6532.0
1266	23491.0	5198.0
100887740	0.0	0.0
1265	2737.0	4519.0
1286	115.0	26.0
1285	111.0	8.0
1284	7415.0	6380.0
1282	12917.0	8119.0
1281	11478.0	78252.0
1280	103.0	538.0
440078	161.0	37.0
440077	0.0	0.0
440087	31.0	43.0
1278	22731.0	92730.0
1277	6288.0	123497.0
440081	5.0	24.0
116938	0.0	0.0
1297	15.0	3.0
116931	360.0	96.0
1296	2467.0	1412.0
1295	2208.0	2613.0
116933	2.0	3.0
1294	265.0	84.0
1293	17327.0	24161.0
116935	23.0	22.0
1292	4371.0	9934.0
440068	0.0	4.0
1291	8645.0	14327.0
116937	0.0	2.0
440067	2.0	1.0
1290	3031.0	9148.0
440073	168.0	24.0
440072	9.0	5.0
1289	1173.0	6295.0
1288	578.0	17.0
1287	2192.0	613.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2575.0	1550.0
440021	0.0	0.0
442673	0.0	2.0
10018	2537.0	2160.0
126328	422.0	2115.0
442676	0.0	0.0
126326	276.0	155.0
1299	21.0	61.0
1298	353.0	134.0
10011	996.0	1977.0
10010	12131.0	4740.0
10013	1457.0	3494.0
128989	519.0	1357.0
10015	13829.0	16321.0
10014	1901.0	3710.0
10017	76.0	1.0
10016	5106.0	6655.0
10020	2045.0	1580.0
114335	0.0	0.0
114336	0.0	0.0
126321	607.0	2051.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	1.0	0.0
10024	14.0	214.0
128977	1737.0	2774.0
103021165	0.0	3.0
10023	297.0	644.0
103021164	2.0	4.0
10026	6384.0	3225.0
10025	833.0	3391.0
116986	60.0	96.0
116985	848.0	3278.0
116988	1031.0	1872.0
116987	2503.0	3027.0
114327	1257.0	1271.0
440043	0.0	0.0
126308	2331.0	3126.0
440041	0.0	0.0
126306	6.0	10.0
151306	107.0	20.0
100128590	15.0	1.0
100128596	0.0	1.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	8.0	2.0
440027	39.0	22.0
440026	3341.0	3364.0
440023	0.0	0.0
10008	396.0	122.0
10007	2404.0	3826.0
10009	4863.0	2553.0
116984	1263.0	482.0
116983	397.0	632.0
151313	268.0	1152.0
10000	5115.0	623.0
128954	0.0	0.0
10002	16.0	42.0
10001	1399.0	1298.0
10004	145.0	98.0
10003	388.0	23.0
10006	7497.0	6044.0
10005	479.0	1016.0
126370	0.0	0.0
285352	97.0	145.0
100128579	0.0	0.0
285359	33.0	51.0
126375	403.0	486.0
126374	508.0	397.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2980.0	10820.0
285367	987.0	1484.0
285368	77.0	1945.0
100128569	14.0	17.0
126364	107.0	320.0
100128560	12.0	3.0
285370	0.0	2.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	3.0
344191	0.0	0.0
126353	14.0	866.0
751071	139.0	276.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	21.0	9.0
106481282	0.0	0.0
285381	2940.0	1634.0
106481283	0.0	0.0
285382	517.0	161.0
106481280	0.0	0.0
165918	2097.0	1435.0
106481281	0.0	2.0
165904	2.0	20.0
285386	1420.0	18795.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	175.0	117.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	2.0
126299	230.0	1141.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1304.0	1467.0
728710	0.0	1.0
126295	498.0	326.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	324.0	606.0
645318	0.0	0.0
645317	14.0	26.0
151242	7.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	33944.0	29263.0
100287908	0.0	0.0
645332	534.0	549.0
126282	367.0	1030.0
100287902	2.0	39.0
163227	1364.0	1123.0
100287900	0.0	0.0
163223	136.0	247.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	51.0	32.0
106481278	0.0	0.0
645328	0.0	8.0
151254	48.0	6.0
645326	2.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	9.0
163259	445.0	148.0
645345	8.0	14.0
200403	36.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	463.0	150.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	2.0	7.0
728732	2.0	1.0
728734	0.0	0.0
126272	186.0	101.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1159.0	2567.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	7.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	32.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	4.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	1.0
728723	78.0	7.0
106481253	0.0	0.0
107133522	0.0	15.0
106481254	0.0	0.0
107133524	7.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	1.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	4.0	1.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	163.0	43.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	885.0	1199.0
106481218	5.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	4.0	24.0
645360	2.0	0.0
106481219	0.0	0.0
106481220	22.0	22.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	3.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	827.0	427.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	14.0	1.0
645387	1191.0	205.0
645382	0.0	0.0
645381	14.0	19.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	0.0
106481207	0.0	2.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	62.0	57.0
3903	1150.0	818.0
106481210	0.0	0.0
3904	4.0	1.0
3906	94.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1999.0	681.0
106481211	0.0	0.0
3909	11867.0	939.0
106481212	0.0	0.0
684959	0.0	0.0
151234	9.0	5.0
151230	1264.0	405.0
728798	0.0	2.0
3913	4634.0	13784.0
3914	3682.0	384.0
3915	15450.0	3479.0
3916	12396.0	31659.0
3918	14576.0	524.0
3910	5153.0	2062.0
3911	1459.0	3757.0
3912	2566.0	3329.0
728782	19.0	17.0
728780	110.0	7.0
3924	2.0	8.0
3925	5150.0	5174.0
3927	8496.0	35977.0
3929	53.0	17.0
3920	22075.0	19683.0
3921	32575.0	23162.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	1.0
100873170	0.0	0.0
3936	5592.0	4170.0
3937	1033.0	836.0
3938	0.0	1.0
3939	37322.0	43735.0
3930	3402.0	664.0
100873179	0.0	0.0
3931	217.0	54.0
3932	177.0	120.0
3933	0.0	0.0
3934	1142.0	400.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	0.0
3947	0.0	0.0
3948	105.0	409.0
3949	1767.0	1335.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14167.0	1971.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	5.0	1.0
728758	0.0	3.0
100873192	0.0	1.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	38.0	48.0
3958	32291.0	20726.0
3959	11800.0	56154.0
574510	0.0	0.0
574511	0.0	1.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	142.0	289.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	174.0	38.0
3952	3003.0	3.0
3953	5009.0	409.0
3954	1184.0	5335.0
3955	1355.0	1388.0
3956	13383.0	18400.0
100873185	0.0	1.0
100873184	0.0	0.0
728741	16.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	15.0	1.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	12.0	44.0
1303	6460.0	7443.0
107133502	0.0	0.0
1302	8.0	2.0
1301	70.0	3171.0
1300	21.0	3652.0
3960	35.0	10.0
3963	2.0	0.0
3964	5901.0	6960.0
1308	8703.0	353.0
3965	1029.0	1727.0
1307	1114.0	832.0
151295	38.0	16.0
1306	7674.0	2519.0
100189589	8.0	2.0
728774	1.0	1.0
728773	2.0	2.0
3980	997.0	4196.0
100287932	3565.0	5179.0
3981	964.0	751.0
728776	0.0	26.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	49145.0	6181.0
1315	10230.0	16944.0
1314	10188.0	19873.0
1312	2362.0	5517.0
1311	21.0	2158.0
100329135	0.0	0.0
1310	1.0	0.0
574537	0.0	0.0
3972	0.0	1.0
3973	12.0	0.0
3975	3.0	0.0
3976	272.0	131.0
3977	11809.0	1305.0
1318	80.0	176.0
3978	347.0	1630.0
1317	2705.0	7063.0
728763	0.0	0.0
3990	35.0	14.0
645313	4.0	0.0
3991	3380.0	222.0
645312	0.0	0.0
3992	556.0	654.0
645311	0.0	0.0
728769	336.0	483.0
1330	0.0	0.0
1327	4732.0	7530.0
1326	4731.0	646.0
1325	10.0	13.0
3982	0.0	0.0
3983	15055.0	5769.0
3984	514.0	1842.0
3985	3181.0	4590.0
3987	5104.0	2303.0
3988	10843.0	7726.0
1329	2381.0	4966.0
116809	0.0	0.0
100128416	22.0	11.0
1340	6264.0	11367.0
1337	4084.0	13866.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	547.0	4170.0
100128410	3.0	0.0
3995	1086.0	561.0
100128412	0.0	0.0
3996	697.0	740.0
3998	13127.0	26910.0
1339	0.0	1.0
285440	2458.0	3661.0
285441	0.0	0.0
1352	1052.0	603.0
1351	3582.0	9518.0
1350	18247.0	12547.0
1349	9178.0	5449.0
1348	0.0	1.0
1347	5915.0	8768.0
1346	1102.0	180.0
1345	6726.0	149967.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	28.0
1363	10419.0	1998.0
1362	9860.0	14807.0
1361	1.0	1.0
1360	3819.0	802.0
1359	1844.0	3538.0
1358	20.0	2.0
1357	87.0	0.0
1356	6900.0	604.0
1355	3040.0	3373.0
1353	5290.0	3043.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	16.0	14.0
285464	426.0	599.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3988.0	6759.0
1373	808.0	41.0
1371	1521.0	506.0
1370	14.0	100.0
1369	0.0	0.0
1368	3799.0	845.0
100873209	0.0	0.0
1366	1718.0	5648.0
1365	567.0	6780.0
1364	8183.0	16604.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	25.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	4471.0	3000.0
116843	2223.0	349.0
1384	1086.0	4996.0
116842	19.0	35.0
1382	7777.0	44680.0
116844	574.0	21857.0
1381	449.0	879.0
1380	46.0	3.0
440176	1.0	2.0
440184	0.0	689.0
1379	12.0	2.0
1378	32.0	13.0
1376	1111.0	2555.0
1375	18.0	39.0
128821	13.0	127.0
100873237	0.0	1.0
128822	390.0	3523.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	9.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	694.0	955.0
1396	38.0	841.0
1395	26.0	3.0
1394	106.0	17.0
1393	206.0	28.0
1392	0.0	1.0
285407	1.0	34.0
116835	203.0	279.0
1390	1642.0	1257.0
1389	12483.0	6924.0
1388	2477.0	8664.0
1387	5601.0	9721.0
116841	1039.0	2112.0
1386	6093.0	3856.0
116840	901.0	1022.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	5.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	88.0	50.0
100873255	3.0	1.0
100873254	7.0	19.0
100873253	0.0	1.0
285412	1.0	1.0
100873252	1.0	0.0
100287898	42.0	59.0
100287895	0.0	0.0
285419	60.0	6.0
1399	5263.0	6408.0
1398	7241.0	3238.0
1397	5585.0	26693.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	2.0
100287887	431.0	220.0
285429	2.0	8.0
100287880	0.0	0.0
440193	674.0	7719.0
100873248	0.0	0.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	2126.0	15641.0
153830	4638.0	687.0
645280	0.0	1.0
440138	427.0	613.0
440132	10.0	0.0
440142	0.0	1.0
10139	338.0	1150.0
126208	267.0	989.0
126206	28.0	18.0
126205	15.0	5.0
107133497	0.0	0.0
126204	7.0	0.0
107133499	0.0	0.0
128866	9091.0	12205.0
10131	811.0	5102.0
10134	9587.0	27051.0
107133494	0.0	0.0
10133	4267.0	4129.0
128869	1830.0	1973.0
10136	0.0	0.0
10135	9983.0	4874.0
100128493	0.0	0.0
103021294	5.0	21.0
10138	1916.0	733.0
100128496	0.0	0.0
10137	6387.0	6620.0
128861	0.0	0.0
128862	0.0	0.0
10141	22.0	1.0
10140	32801.0	28904.0
128864	0.0	17.0
440125	0.0	0.0
440131	0.0	1.0
10143	1034.0	53743.0
128854	877.0	1395.0
10142	3751.0	8398.0
10144	5201.0	349.0
10147	1235.0	2072.0
100128483	0.0	0.0
10146	15886.0	25904.0
128859	0.0	0.0
10149	188.0	38.0
10148	121.0	118.0
128853	160.0	524.0
440159	0.0	1.0
10117	20.0	5.0
440163	8.0	0.0
10110	111.0	40.0
10112	37.0	637.0
10111	3659.0	6993.0
10114	15468.0	8242.0
10113	1894.0	3998.0
128848	0.0	1.0
10116	11684.0	9218.0
165829	53.0	9.0
100128469	20.0	16.0
153842	8.0	0.0
440145	2469.0	1934.0
10129	4358.0	3649.0
440153	1.0	0.0
10128	12258.0	14612.0
100033799	0.0	0.0
107133486	0.0	4.0
10121	4314.0	7106.0
100128465	0.0	0.0
10120	1337.0	3083.0
10123	13215.0	1085.0
138234	1.0	0.0
10125	226.0	2601.0
10124	10753.0	696.0
10127	1293.0	4454.0
10126	575.0	2239.0
100128462	0.0	1.0
100128459	0.0	2.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	54.0	48.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	25.0	1120.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	0.0
10107	0.0	0.0
10106	15055.0	13219.0
106481199	0.0	0.0
10109	14291.0	13098.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	465.0	4726.0
10100	2012.0	190.0
10103	421.0	2003.0
106481194	0.0	0.0
10102	1052.0	2168.0
106481195	0.0	0.0
10105	1835.0	3593.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	326.0	32.0
440119	294.0	65.0
126235	1.0	0.0
126231	102.0	145.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	4.0	2.0
442775	56.0	56.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	101.0	142.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	1.0
440104	441.0	607.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	3.0	0.0
100128420	15.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	1.0
10090	1666.0	122.0
10093	3180.0	6900.0
10092	15771.0	7832.0
10095	1222.0	3892.0
645204	7.0	1.0
10094	11181.0	14728.0
645203	0.0	5.0
10097	17264.0	22846.0
10096	14378.0	9698.0
645201	0.0	0.0
163115	249.0	18.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	205.0	1324.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	1.0
106481148	4.0	5.0
106481145	0.0	0.0
151126	116.0	22.0
106481146	0.0	0.0
10099	14217.0	9718.0
10098	2692.0	20671.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	774.0	660.0
106481149	0.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	4.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	10.0	0.0
728819	91.0	19.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	185.0	5.0
415116	1479.0	1714.0
645207	0.0	0.0
645206	65.0	7.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	7.0	4.0
