id	f76b3ebd-e168-41b4-ac1f-e58b583a0506	89898350-742a-4b99-b1b0-4db42205fdba
106481346	0.0	0.0
85456	16371.0	21855.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2667.0	4324.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	370.0	344.0
442913	0.0	0.0
85452	32.0	28.0
442914	0.0	0.0
50	4491.0	4436.0
85453	2243.0	2187.0
442915	0.0	1.0
85450	4740.0	2707.0
51	7027.0	4876.0
442916	0.0	0.0
85451	1843.0	1822.0
52	2328.0	3685.0
442917	0.0	0.0
53	1902.0	3822.0
442918	0.0	0.0
54	1541.0	1603.0
442919	0.0	0.0
55	87.0	69.0
442909	2.0	5.0
56	1.0	5.0
58	154.0	83.0
59	43082.0	35890.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	22.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	748.0	655.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	3.0
106481354	0.0	1.0
85446	300.0	622.0
442900	0.0	1.0
106481355	1.0	0.0
85443	56.0	24.0
442901	0.0	0.0
85444	986.0	1535.0
442902	0.0	0.0
60	196853.0	296981.0
85441	2594.0	3803.0
442903	11.0	15.0
85442	129.0	113.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	13.0
85440	3034.0	2564.0
442907	1.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	11.0
68	0.0	1.0
344595	481.0	474.0
69	1.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	116.0	201.0
106481321	0.0	0.0
85479	7.0	13.0
106481322	0.0	0.0
85476	2896.0	4801.0
85477	555.0	2113.0
70	8.0	8.0
85474	21.0	47.0
71	163708.0	259748.0
72	6940.0	801.0
73	35.0	30.0
74	0.0	0.0
75	14.0	23.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3733.0	5692.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	4.0
85465	2015.0	4864.0
81	30383.0	31764.0
85463	1089.0	351.0
82	3.0	4.0
85464	2156.0	2677.0
83	11.0	3.0
85461	3955.0	3645.0
85462	445.0	773.0
86	1786.0	3480.0
87	22512.0	33548.0
85460	1673.0	1846.0
88	8.0	5.0
89	11.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3100.0	3381.0
106481300	0.0	0.0
91	2608.0	3327.0
92	1304.0	1155.0
93	984.0	1170.0
94	2490.0	1451.0
95	128.0	193.0
97	214.0	234.0
98	574.0	459.0
344561	0.0	0.0
728661	4754.0	4610.0
728664	1.0	0.0
106481305	0.0	0.0
261734	705.0	812.0
106481306	0.0	1.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	11.0	25.0
106481309	15.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	2.0	1.0
3805	3.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	3.0
3809	2.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	853.0	482.0
3800	1702.0	1878.0
3801	1292.0	1334.0
3802	6.0	2.0
728695	0.0	0.0
285735	3.0	0.0
261726	2292.0	2538.0
728698	7.0	7.0
3814	1.0	16.0
3815	5242.0	1770.0
3816	57.0	49.0
261729	2657.0	2572.0
3817	8.0	13.0
3818	29.0	11.0
222166	7201.0	1664.0
3811	8.0	6.0
3812	2.0	1.0
285740	0.0	1.0
285741	12.0	14.0
728689	7.0	4.0
3827	1.0	0.0
246100	0.0	0.0
3820	125.0	124.0
3821	39.0	30.0
3822	8.0	8.0
3823	6.0	2.0
3824	244.0	125.0
645402	0.0	0.0
403313	706.0	955.0
403314	0.0	0.0
728637	0.0	1.0
728638	126.0	440.0
728633	0.0	0.0
728632	22.0	29.0
728635	14.0	23.0
3836	2503.0	2653.0
222183	286.0	206.0
3837	11055.0	20776.0
3838	2162.0	5768.0
3839	2776.0	3500.0
728629	0.0	1.0
403304	0.0	1.0
403305	0.0	0.0
3831	2072.0	1335.0
3832	431.0	1936.0
3833	269.0	986.0
3834	43.0	19.0
3835	1797.0	3775.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	379.0	801.0
3848	9.0	25.0
3849	2.0	10.0
222171	370.0	733.0
728619	9.0	2.0
3840	5385.0	7644.0
3841	1100.0	1055.0
3842	6680.0	11276.0
3843	8420.0	10177.0
3844	0.0	0.0
3845	2159.0	3389.0
3846	14.0	17.0
645423	0.0	0.0
3860	8.0	4.0
246126	0.0	0.0
728658	555.0	388.0
728655	2.0	2.0
728657	2.0	0.0
728656	5.0	1.0
3858	628.0	794.0
3859	5.0	2.0
246135	1.0	2.0
3850	0.0	2.0
3851	11.0	28.0
3852	44482.0	6842.0
645414	0.0	0.0
3853	86.0	36.0
3854	1126.0	291.0
3855	11608.0	15953.0
3856	25031.0	102440.0
3857	17.0	1.0
728640	5.0	2.0
645431	29.0	25.0
728642	288.0	281.0
728641	6.0	0.0
645434	44.0	3.0
645432	6.0	8.0
285704	841.0	1178.0
728643	2.0	1.0
222194	1995.0	2530.0
285708	0.0	0.0
1204	0.0	0.0
1203	830.0	876.0
1201	1017.0	1564.0
1200	8781.0	15186.0
3861	34325.0	4405.0
645426	7.0	16.0
645425	0.0	0.0
1209	5357.0	6893.0
3866	9940.0	1313.0
1208	3.0	25.0
1207	2862.0	5472.0
3868	824.0	150.0
285311	0.0	0.0
3880	19267.0	74205.0
3881	0.0	1.0
285313	3243.0	634.0
100128537	1480.0	776.0
3882	24.0	7.0
100128536	1.0	1.0
285314	1.0	0.0
285315	209.0	305.0
1215	295.0	89.0
100141515	2.0	3.0
1213	21465.0	38363.0
1212	2416.0	2618.0
1211	3753.0	5101.0
3872	27498.0	3054.0
3875	17247.0	58037.0
3876	3.0	12.0
3879	1.0	3.0
3890	2.0	0.0
3891	1.0	0.0
3892	108.0	128.0
100128525	0.0	0.0
285326	0.0	0.0
1230	723.0	705.0
285329	15.0	20.0
440097	73.0	29.0
440093	8.0	19.0
3883	1.0	8.0
3884	3.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	776.0	94.0
3888	0.0	0.0
100631239	0.0	0.0
3889	7.0	1.0
100128516	79.0	48.0
285331	946.0	992.0
100128512	0.0	0.0
285335	39.0	24.0
100128514	0.0	0.0
1241	536.0	332.0
1240	913.0	790.0
1238	242.0	119.0
1237	1.0	15.0
1236	219.0	218.0
1235	7.0	3.0
1234	334.0	497.0
1233	137.0	335.0
1232	3.0	20.0
3895	15176.0	18672.0
100128511	17.0	26.0
100631247	40.0	127.0
3897	388.0	66.0
100631248	0.0	0.0
3898	968.0	603.0
100631249	0.0	0.0
3899	5386.0	9119.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1068.0	1488.0
100631251	2.0	9.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	190.0	140.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	222.0	184.0
574501	3.0	0.0
574502	0.0	0.0
1244	80.0	77.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	5.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9958.0	1982.0
1263	2261.0	1014.0
1262	11.0	16.0
116966	219.0	146.0
100887755	0.0	1.0
1261	5.0	32.0
100887754	7.0	4.0
1260	2.0	32.0
116969	104.0	44.0
1259	64.0	16.0
1258	6.0	3.0
440061	0.0	0.0
100887750	51.0	36.0
100887746	3.0	1.0
100887744	0.0	0.0
1272	1825.0	1224.0
1271	1218.0	220.0
100887749	21.0	11.0
1270	34.0	57.0
100887748	0.0	0.0
440044	26.0	16.0
1269	5.0	7.0
440051	1.0	0.0
1268	611.0	285.0
440050	2.0	5.0
1267	4955.0	6759.0
1266	13980.0	16282.0
100887740	0.0	0.0
1265	10442.0	13310.0
1286	298.0	128.0
1285	103.0	18.0
1284	38696.0	20758.0
1282	37327.0	20502.0
1281	219865.0	533492.0
1280	695.0	862.0
440078	130.0	91.0
440077	2.0	1.0
440087	15.0	15.0
1278	197853.0	593361.0
1277	215829.0	743130.0
440081	86.0	81.0
116938	0.0	0.0
1297	21.0	0.0
116931	106.0	174.0
1296	2189.0	5225.0
1295	3638.0	10825.0
116933	0.0	1.0
1294	2960.0	940.0
1293	88939.0	149998.0
116935	21.0	21.0
1292	52034.0	65077.0
440068	2.0	4.0
1291	45231.0	62804.0
116937	3.0	3.0
440067	27.0	9.0
1290	20058.0	61498.0
440073	477.0	104.0
440072	3.0	0.0
1289	15619.0	49527.0
1288	1411.0	2788.0
1287	3746.0	6319.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3115.0	2200.0
440021	0.0	0.0
442673	2.0	2.0
10018	2595.0	3179.0
126328	1171.0	1513.0
442676	0.0	0.0
126326	300.0	256.0
1299	213.0	69.0
1298	1593.0	657.0
10011	1249.0	1896.0
10010	2597.0	1930.0
10013	3071.0	3367.0
128989	982.0	973.0
10015	9447.0	12726.0
10014	4902.0	3200.0
10017	23.0	5.0
10016	3758.0	7829.0
10020	2009.0	1419.0
114335	0.0	0.0
114336	0.0	0.0
126321	1442.0	2253.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	7.0	4.0
10024	86.0	316.0
128977	1600.0	1007.0
103021165	1.0	1.0
10023	308.0	317.0
103021164	4.0	10.0
10026	2205.0	2682.0
10025	2395.0	3179.0
116986	318.0	188.0
116985	7024.0	7588.0
116988	4022.0	2817.0
116987	2868.0	2687.0
114327	1246.0	1077.0
440043	0.0	0.0
126308	2828.0	3295.0
440041	0.0	0.0
126306	9.0	12.0
151306	170.0	47.0
100128590	2.0	1.0
100128596	0.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	2.0	12.0
440026	1608.0	4404.0
440023	0.0	1.0
10008	538.0	263.0
10007	1900.0	2967.0
10009	2354.0	2816.0
116984	729.0	1172.0
116983	1132.0	1621.0
151313	517.0	656.0
10000	4583.0	2450.0
128954	0.0	0.0
10002	17.0	28.0
10001	917.0	1041.0
10004	355.0	201.0
10003	216.0	78.0
10006	3445.0	4136.0
10005	602.0	653.0
126370	0.0	0.0
285352	92.0	155.0
100128579	0.0	0.0
285359	112.0	53.0
126375	348.0	466.0
126374	1713.0	1208.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2571.0	3387.0
285367	816.0	1139.0
285368	241.0	766.0
100128569	89.0	69.0
126364	378.0	302.0
100128560	39.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	2.0
344191	0.0	0.0
126353	789.0	3546.0
751071	119.0	424.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	3.0
106481282	0.0	0.0
285381	1801.0	1686.0
106481283	0.0	0.0
285382	315.0	158.0
106481280	0.0	0.0
165918	1407.0	1655.0
106481281	0.0	3.0
165904	22.0	13.0
285386	864.0	5001.0
138307	2.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	12.0	1.0
106481290	1.0	1.0
100128541	1.0	0.0
138311	520.0	359.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	12.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	782.0	1012.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1870.0	1244.0
728710	1.0	0.0
126295	202.0	302.0
728712	1.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	9.0	1.0
106481267	0.0	0.0
151246	390.0	602.0
645318	0.0	0.0
645317	15.0	19.0
151242	5.0	6.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27114.0	24366.0
100287908	0.0	0.0
645332	255.0	631.0
126282	871.0	1109.0
100287902	4.0	26.0
163227	710.0	911.0
100287900	0.0	1.0
163223	50.0	29.0
106481275	3.0	2.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	2.0	2.0
106481277	1.0	0.0
151258	94.0	49.0
106481278	0.0	0.0
645328	0.0	7.0
151254	55.0	16.0
645326	6.0	7.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	17.0
163259	379.0	149.0
645345	33.0	53.0
200403	21.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	397.0	213.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	3.0
728732	1.0	0.0
728734	7.0	4.0
126272	114.0	88.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	813.0	919.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	24.0	19.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	0.0	1.0
106481248	0.0	1.0
106481249	0.0	1.0
107133516	2.0	2.0
728723	130.0	105.0
106481253	0.0	1.0
107133522	3.0	0.0
106481254	5.0	4.0
107133524	0.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	0.0	1.0
645348	0.0	0.0
106481250	1.0	0.0
645369	293.0	193.0
645368	1.0	1.0
645367	6.0	0.0
106481217	1.0	0.0
200424	1403.0	1862.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	25.0	47.0
645360	1.0	1.0
106481219	0.0	0.0
106481220	11.0	20.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	536.0	579.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	170.0	145.0
645382	0.0	0.0
645381	28.0	17.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	7.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	4.0	5.0
106481204	2.0	0.0
106481205	0.0	0.0
106481208	6.0	4.0
106481209	0.0	0.0
3902	92.0	97.0
3903	1852.0	1013.0
106481210	0.0	0.0
3904	1.0	3.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	9758.0	4767.0
106481211	0.0	0.0
3909	10076.0	3317.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	0.0
151230	662.0	1002.0
728798	15.0	12.0
3913	31603.0	30969.0
3914	10552.0	3911.0
3915	30263.0	19930.0
3916	18046.0	19318.0
3918	6362.0	2129.0
3910	15169.0	8708.0
3911	9141.0	9133.0
3912	17501.0	18818.0
728782	11.0	5.0
728780	64.0	14.0
3924	7.0	7.0
3925	3416.0	6647.0
3927	15154.0	18200.0
3929	166.0	78.0
3920	11091.0	12296.0
3921	15618.0	31605.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5777.0	8160.0
3937	1346.0	1228.0
3938	2.0	2.0
3939	23761.0	51379.0
3930	2571.0	2084.0
100873179	0.0	0.0
3931	536.0	250.0
3932	255.0	294.0
3933	4.0	0.0
3934	79.0	175.0
100189512	0.0	0.0
105371027	0.0	4.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	0.0
3947	2.0	0.0
3948	70.0	182.0
3949	8352.0	5798.0
100873169	0.0	0.0
3940	1.0	1.0
100873168	0.0	0.0
3945	13366.0	4393.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	2.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	111.0	65.0
3958	11126.0	9342.0
3959	21430.0	41035.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	412.0	340.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	435.0	267.0
3952	21203.0	777.0
3953	5104.0	2988.0
3954	2933.0	3669.0
3955	1639.0	1143.0
3956	15827.0	19544.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	5.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	121.0	112.0
1303	21699.0	73380.0
107133502	0.0	0.0
1302	180.0	42.0
1301	341.0	12025.0
1300	1245.0	14626.0
3960	58.0	18.0
3963	24.0	11.0
3964	5196.0	9281.0
1308	16153.0	4768.0
3965	1545.0	3932.0
1307	8735.0	8940.0
151295	41.0	15.0
1306	9569.0	5822.0
100189589	2.0	21.0
728774	0.0	0.0
728773	0.0	0.0
3980	1559.0	1690.0
100287932	1703.0	2591.0
3981	738.0	721.0
728776	15.0	28.0
85508	1.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	28909.0	14437.0
1315	7529.0	15121.0
1314	13066.0	18446.0
1312	3858.0	2611.0
1311	316.0	8878.0
100329135	0.0	0.0
1310	7.0	3.0
574537	0.0	0.0
3972	3.0	1.0
3973	53.0	4.0
3975	0.0	0.0
3976	1461.0	520.0
3977	13913.0	5423.0
1318	138.0	153.0
3978	1364.0	2240.0
1317	2756.0	3526.0
728763	6.0	1.0
3990	19.0	15.0
645313	9.0	6.0
3991	17460.0	2851.0
645312	0.0	0.0
3992	3503.0	6141.0
645311	0.0	0.0
728769	281.0	300.0
1330	0.0	0.0
1327	8998.0	5714.0
1326	2376.0	671.0
1325	7.0	6.0
3982	0.0	0.0
3983	21164.0	13846.0
3984	1700.0	3013.0
3985	5245.0	4952.0
3987	4153.0	3358.0
3988	5708.0	6442.0
1329	1835.0	2917.0
116809	0.0	0.0
100128416	16.0	39.0
1340	3946.0	5496.0
1337	2677.0	4633.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1640.0	4008.0
100128410	2.0	0.0
3995	2210.0	1122.0
100128412	0.0	0.0
3996	1984.0	2423.0
3998	7628.0	9869.0
1339	0.0	3.0
285440	1398.0	1722.0
285441	1.0	0.0
1352	649.0	1148.0
1351	2345.0	5419.0
1350	5733.0	11301.0
1349	2588.0	3758.0
1348	0.0	1.0
1347	2342.0	3811.0
1346	1262.0	270.0
1345	4282.0	12436.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	17.0	18.0
1363	13480.0	7624.0
1362	9975.0	11369.0
1361	2.0	2.0
1360	534.0	25107.0
1359	1594.0	2181.0
1358	18.0	3.0
1357	68.0	13.0
1356	937.0	826.0
1355	2532.0	4123.0
1353	1657.0	1732.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	4.0	2.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	95.0	60.0
285464	827.0	705.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6953.0	7745.0
1373	594.0	343.0
1371	889.0	826.0
1370	12.0	38.0
1369	0.0	0.0
1368	4368.0	1044.0
100873209	0.0	0.0
1366	2105.0	4381.0
1365	784.0	812.0
1364	7921.0	7672.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	1.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	6.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3284.0	3887.0
116843	1042.0	1140.0
1384	2745.0	7318.0
116842	64.0	49.0
1382	5021.0	13622.0
116844	1195.0	5015.0
1381	126.0	28.0
1380	15.0	7.0
440176	1.0	2.0
440184	8.0	115.0
1379	3.0	4.0
1378	252.0	118.0
1376	1027.0	2197.0
1375	113.0	65.0
128821	1.0	6.0
100873237	0.0	0.0
128822	21.0	191.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	7.0
100873239	0.0	0.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	300.0	607.0
1396	131.0	239.0
1395	38.0	7.0
1394	45.0	27.0
1393	148.0	43.0
1392	2.0	0.0
285407	17.0	38.0
116835	1655.0	694.0
1390	1732.0	1178.0
1389	6048.0	5428.0
1388	4767.0	6647.0
1387	9043.0	11075.0
116841	1762.0	3603.0
1386	3153.0	4214.0
116840	2202.0	2489.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	3.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	192.0	119.0
100873255	0.0	0.0
100873254	2.0	1.0
100873253	0.0	0.0
285412	4.0	1.0
100873252	0.0	0.0
100287898	67.0	32.0
100287895	0.0	1.0
285419	56.0	17.0
1399	4772.0	4539.0
1398	5891.0	6073.0
1397	5408.0	8036.0
100873259	0.0	0.0
100873258	2.0	1.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	77.0	122.0
285429	18.0	12.0
100287880	0.0	0.0
440193	2618.0	3620.0
100873248	0.0	0.0
100873247	8.0	3.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	5903.0	10668.0
153830	3939.0	1860.0
645280	4.0	2.0
440138	513.0	743.0
440132	1.0	1.0
440142	4.0	1.0
10139	1483.0	1583.0
126208	705.0	938.0
126206	106.0	114.0
126205	17.0	8.0
107133497	0.0	0.0
126204	37.0	1.0
107133499	0.0	0.0
128866	6487.0	8750.0
10131	2251.0	4888.0
10134	10360.0	10937.0
107133494	0.0	0.0
10133	6355.0	5737.0
128869	851.0	1484.0
10136	0.0	0.0
10135	8206.0	4409.0
100128493	0.0	0.0
103021294	21.0	37.0
10138	680.0	970.0
100128496	1.0	1.0
10137	4873.0	6171.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	1.0
10140	5626.0	6582.0
128864	7.0	17.0
440125	2.0	1.0
440131	0.0	1.0
10143	4242.0	57535.0
128854	760.0	939.0
10142	6611.0	11762.0
10144	4425.0	1364.0
10147	2919.0	3388.0
100128483	0.0	0.0
10146	9192.0	17279.0
128859	0.0	0.0
10149	65.0	64.0
10148	91.0	117.0
128853	119.0	179.0
440159	3.0	1.0
10117	5.0	3.0
440163	2.0	2.0
10110	970.0	143.0
10112	216.0	1241.0
10111	4876.0	10157.0
10114	10352.0	9969.0
10113	3260.0	3801.0
128848	0.0	0.0
10116	6374.0	5927.0
165829	65.0	32.0
100128469	9.0	5.0
153842	1.0	2.0
440145	577.0	989.0
10129	4259.0	4740.0
440153	0.0	0.0
10128	7670.0	13097.0
100033799	0.0	0.0
107133486	10.0	30.0
10121	5980.0	8059.0
100128465	0.0	1.0
10120	3378.0	3751.0
10123	3993.0	3003.0
138234	0.0	0.0
10125	345.0	870.0
10124	1841.0	1353.0
10127	2160.0	2874.0
10126	1016.0	1165.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	63.0	31.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	1.0	2.0
106481182	0.0	0.0
285489	212.0	892.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	2.0
10107	0.0	0.0
10106	19599.0	14616.0
106481199	0.0	0.0
10109	9188.0	16499.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1683.0	3186.0
10100	827.0	651.0
10103	877.0	4791.0
106481194	0.0	0.0
10102	1014.0	1316.0
106481195	0.0	0.0
10105	2104.0	3296.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	210.0	74.0
440119	372.0	386.0
126235	1.0	1.0
126231	162.0	162.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	7.0
442775	22.0	48.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	30.0	29.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	0.0	1.0
440107	3.0	3.0
440104	999.0	766.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	1.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	10.0	9.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	3.0
10090	775.0	394.0
10093	4256.0	5871.0
10092	6163.0	7078.0
10095	3339.0	5300.0
645204	12.0	0.0
10094	5463.0	9751.0
645203	5.0	0.0
10097	12201.0	20916.0
10096	7676.0	11309.0
645201	0.0	1.0
163115	122.0	51.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	11.0
106481143	0.0	0.0
114194	0.0	0.0
138162	186.0	693.0
106481144	0.0	0.0
114195	5.0	4.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	12.0	18.0
106481145	0.0	1.0
151126	315.0	1465.0
106481146	1.0	0.0
10099	12441.0	10925.0
10098	1122.0	590.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	480.0	460.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	2.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	68.0	24.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	47.0	9.0
415116	3267.0	3307.0
645207	1.0	0.0
645206	15.0	9.0
442707	0.0	0.0
