id	7bca938a-45fa-4a07-ba7b-71796388e645	0c7d119e-22c0-47ed-b736-3404ab2c7065
442911	0.0	2.0
106481344	0.0	0.0
442912	0.0	1.0
85455	17.0	12.0
442913	0.0	0.0
85452	9.0	1.0
442914	0.0	0.0
50	4247.0	1475.0
85453	1284.0	1004.0
442915	0.0	0.0
85450	2005.0	765.0
51	7156.0	4677.0
442916	0.0	0.0
85451	1023.0	512.0
52	2014.0	2087.0
442917	0.0	0.0
53	3388.0	1344.0
442918	0.0	0.0
54	5323.0	4622.0
442919	0.0	1.0
55	128.0	177.0
442909	0.0	15.0
56	3.0	11.0
58	4.0	8.0
59	8266.0	7509.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	0.0
106481352	0.0	10.0
106481353	0.0	0.0
85449	500.0	174.0
106481350	0.0	6.0
106481351	0.0	7.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	14.0	2.0
106481354	2.0	12.0
85446	195.0	287.0
442900	0.0	3.0
106481355	0.0	1.0
85443	43.0	11.0
442901	0.0	0.0
85444	444.0	616.0
442902	0.0	0.0
60	183961.0	96208.0
85441	1159.0	1282.0
442903	3.0	8.0
85442	5.0	63.0
442904	0.0	0.0
442905	0.0	0.0
62	32.0	11.0
85440	2547.0	3028.0
442907	2.0	3.0
442908	0.0	1.0
66	0.0	0.0
67	7.0	8.0
68	5.0	3.0
344595	189.0	796.0
69	6.0	3.0
106481316	0.0	3.0
106481317	0.0	0.0
106481314	1.0	8.0
106481315	0.0	9.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	45.0	159.0
106481321	0.0	0.0
85479	29.0	78.0
106481322	0.0	0.0
85476	2305.0	5106.0
85477	404.0	4551.0
70	13.0	0.0
85474	14.0	20.0
71	92487.0	66966.0
72	495.0	372.0
73	14.0	65.0
74	0.0	0.0
75	13.0	38.0
106481327	0.0	6.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3949.0	2558.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	6.0
106481333	0.0	0.0
85465	832.0	2265.0
81	15670.0	11273.0
85463	1002.0	604.0
82	3.0	0.0
85464	2871.0	1546.0
83	16.0	54.0
85461	1979.0	2737.0
85462	647.0	558.0
86	1403.0	1923.0
87	7233.0	7791.0
85460	1346.0	2768.0
88	19.0	6.0
89	2.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3285.0	1227.0
106481300	0.0	0.0
91	1679.0	1264.0
92	1086.0	921.0
93	707.0	1547.0
94	5419.0	774.0
95	85.0	120.0
97	186.0	153.0
98	667.0	386.0
344561	0.0	0.0
728661	1218.0	1139.0
728664	0.0	4.0
106481305	1.0	16.0
261734	501.0	492.0
106481306	0.0	2.0
106481303	0.0	7.0
106481304	0.0	0.0
728666	21.0	10.0
106481309	5.0	17.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	26.0
106481308	0.0	0.0
3804	2.0	0.0
3805	7.0	0.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	0.0
3809	12.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	893.0	224.0
3800	96.0	1421.0
3801	1328.0	467.0
3802	10.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1671.0	2336.0
728698	9.0	12.0
3814	0.0	4.0
3815	807.0	1359.0
3816	115.0	4.0
261729	1542.0	6699.0
3817	1.0	3.0
3818	30.0	4.0
222166	13711.0	3810.0
3811	11.0	0.0
3812	2.0	2.0
285740	0.0	28.0
285741	37.0	9.0
728689	14.0	7.0
3827	6.0	0.0
246100	0.0	0.0
3820	147.0	56.0
3821	12.0	11.0
3822	0.0	6.0
3823	3.0	0.0
3824	152.0	121.0
645402	0.0	0.0
403313	347.0	663.0
403314	2.0	8.0
728637	2.0	5.0
728638	9.0	41.0
728633	0.0	0.0
728632	11.0	5.0
728635	18.0	15.0
3836	2514.0	3050.0
222183	214.0	57.0
3837	11934.0	8582.0
3838	3699.0	1891.0
3839	3374.0	1985.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1597.0	1385.0
3832	559.0	1003.0
3833	359.0	410.0
3834	70.0	6.0
3835	808.0	1397.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	110.0	520.0
3848	35.0	6.0
3849	0.0	6.0
222171	44.0	633.0
728619	0.0	11.0
3840	5575.0	5484.0
3841	533.0	711.0
3842	6447.0	9920.0
3843	10969.0	5534.0
3844	0.0	0.0
3845	2286.0	2475.0
3846	4.0	12.0
645423	0.0	0.0
3860	2169.0	0.0
246126	8.0	3.0
728658	1189.0	162.0
728655	1.0	15.0
728657	0.0	4.0
728656	0.0	0.0
3858	918.0	219.0
3859	0.0	7.0
246135	0.0	31.0
3850	2.0	0.0
3851	722.0	13.0
3852	4570.0	1498.0
645414	0.0	0.0
3853	1659.0	4.0
3854	418.0	126.0
3855	71.0	11713.0
3856	515.0	7951.0
3857	1.0	1.0
728640	5.0	30.0
645431	11.0	54.0
728642	180.0	54.0
728641	11.0	8.0
645434	26.0	6.0
645432	5.0	9.0
285704	552.0	597.0
728643	3.0	2.0
222194	1127.0	2392.0
285708	1.0	0.0
1204	0.0	0.0
1203	670.0	434.0
1201	623.0	642.0
1200	16167.0	3734.0
3861	320.0	829.0
645426	3.0	0.0
645425	0.0	0.0
1209	5177.0	2432.0
3866	1119.0	1008.0
1208	0.0	8.0
1207	2289.0	2344.0
3868	477.0	125.0
285311	2.0	0.0
3880	1190.0	53535.0
3881	2.0	2.0
285313	1983.0	394.0
100128537	1095.0	3192.0
3882	1.0	0.0
100128536	0.0	0.0
285314	2.0	0.0
285315	149.0	183.0
1215	221.0	22.0
100141515	7.0	1.0
1213	27545.0	40234.0
1212	2438.0	1144.0
1211	5339.0	2258.0
3872	1325.0	2506.0
3875	300.0	9528.0
3876	0.0	5.0
3879	0.0	0.0
3890	1.0	0.0
3891	0.0	2.0
3892	0.0	21.0
100128525	1.0	1.0
285326	0.0	0.0
1230	3960.0	1235.0
285329	4.0	1.0
440097	54.0	16.0
440093	14.0	1.0
3883	0.0	1.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	3.0
100128521	0.0	0.0
3887	0.0	19.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	1.0
100128516	54.0	26.0
285331	542.0	1529.0
100128512	0.0	0.0
285335	7.0	612.0
100128514	0.0	0.0
1241	307.0	228.0
1240	5528.0	757.0
1238	790.0	101.0
1237	3.0	3.0
1236	86.0	45.0
1235	3.0	13.0
1234	277.0	344.0
1233	12.0	69.0
1232	7.0	1.0
3895	9823.0	16955.0
100128511	0.0	22.0
100631247	0.0	22.0
3897	233.0	25.0
100631248	0.0	0.0
3898	106.0	622.0
100631249	0.0	0.0
3899	412.0	2699.0
100128505	0.0	27.0
100631250	0.0	0.0
285343	1419.0	1621.0
100631251	0.0	51.0
100631252	0.0	19.0
100631253	0.0	0.0
285346	65.0	346.0
100631254	3.0	1.0
100128503	0.0	0.0
285349	190.0	180.0
574501	0.0	0.0
574502	0.0	8.0
1244	202.0	56.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	5.0
574509	0.0	0.0
1264	674.0	654.0
1263	523.0	262.0
1262	12.0	9.0
116966	89.0	120.0
100887755	0.0	0.0
1261	12.0	3.0
100887754	0.0	0.0
1260	0.0	0.0
116969	13.0	8.0
1259	149.0	46.0
1258	2.0	0.0
440061	0.0	0.0
100887750	17.0	49.0
100887746	1.0	0.0
100887744	2.0	3.0
1272	294.0	1164.0
1271	4851.0	74.0
100887749	68.0	0.0
1270	21.0	34.0
100887748	0.0	0.0
440044	5.0	9.0
1269	2.0	0.0
440051	2.0	0.0
1268	746.0	82.0
440050	0.0	8.0
1267	4162.0	2039.0
1266	10426.0	8980.0
100887740	0.0	0.0
1265	3880.0	2961.0
1286	109.0	70.0
1285	18.0	65.0
1284	54321.0	11073.0
1282	63547.0	17187.0
1281	439379.0	295071.0
1280	10.0	7.0
440078	57.0	98.0
440077	0.0	1.0
440087	29.0	16.0
1278	323640.0	225744.0
1277	373728.0	188042.0
440081	30.0	14.0
116938	0.0	0.0
1297	7.0	0.0
116931	50.0	595.0
1296	2291.0	3673.0
1295	4008.0	11838.0
116933	0.0	10.0
1294	92.0	371.0
1293	91224.0	106795.0
116935	42.0	24.0
1292	75862.0	27399.0
440068	0.0	2.0
1291	60776.0	17812.0
116937	1.0	10.0
440067	3.0	0.0
1290	25702.0	42227.0
440073	722.0	40.0
440072	1.0	6.0
1289	29813.0	22832.0
1288	96.0	162.0
1287	254.0	4581.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4416.0	1190.0
440021	0.0	1.0
442673	0.0	34.0
10018	886.0	1269.0
126328	1055.0	964.0
442676	0.0	1.0
126326	492.0	47.0
1299	28.0	20.0
1298	39.0	420.0
10011	1132.0	999.0
10010	1535.0	1749.0
10013	2275.0	1252.0
128989	1474.0	516.0
10015	8316.0	9099.0
10014	3587.0	1162.0
10017	6.0	5.0
10016	2346.0	3403.0
10020	1946.0	930.0
114335	0.0	0.0
114336	0.0	0.0
126321	1162.0	1010.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	0.0	10.0
10024	164.0	92.0
128977	2235.0	510.0
103021165	0.0	8.0
10023	459.0	168.0
103021164	0.0	5.0
10026	2067.0	2562.0
10025	1626.0	965.0
116986	157.0	122.0
116985	6928.0	3645.0
116988	2832.0	939.0
116987	3010.0	2261.0
114327	661.0	1078.0
440043	0.0	0.0
126308	3635.0	947.0
440041	0.0	0.0
126306	2.0	1.0
151306	661.0	11.0
100128590	3.0	65.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	33.0
440027	13.0	2.0
440026	741.0	2115.0
440023	0.0	0.0
10008	1405.0	419.0
10007	3387.0	2206.0
10009	1632.0	2173.0
116984	472.0	975.0
116983	1063.0	626.0
151313	350.0	335.0
10000	4091.0	2054.0
128954	0.0	0.0
10002	11.0	45.0
10001	556.0	910.0
10004	255.0	61.0
10003	415.0	99.0
10006	3145.0	2373.0
10005	580.0	450.0
126370	0.0	0.0
285352	61.0	120.0
100128579	0.0	0.0
285359	17.0	36.0
126375	289.0	838.0
126374	977.0	448.0
153918	0.0	1.0
100128574	0.0	0.0
285362	3003.0	4483.0
285367	905.0	439.0
285368	116.0	590.0
100128569	38.0	49.0
126364	1298.0	296.0
100128560	7.0	5.0
285370	1.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	0.0	58.0
344191	0.0	0.0
126353	1.0	147.0
751071	113.0	244.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	10.0
106481284	0.0	1.0
106481285	0.0	0.0
106481288	0.0	3.0
106481289	0.0	0.0
100128553	0.0	16.0
106481282	0.0	0.0
285381	1993.0	1241.0
106481283	0.0	0.0
285382	338.0	133.0
106481280	0.0	3.0
165918	1400.0	1729.0
106481281	3.0	2.0
165904	3.0	4.0
285386	723.0	1161.0
138307	0.0	0.0
106481297	0.0	3.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	6.0	0.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	258.0	119.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	54.0	5.0
106481291	0.0	3.0
106481292	0.0	0.0
645323	0.0	0.0
126299	653.0	486.0
106481259	0.0	1.0
728716	0.0	0.0
126298	1213.0	2331.0
728710	0.0	0.0
126295	121.0	371.0
728712	0.0	0.0
106481264	0.0	1.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	42.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	286.0	610.0
645318	0.0	0.0
645317	31.0	8.0
151242	2.0	4.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	20612.0	37737.0
100287908	0.0	0.0
645332	63.0	104.0
126282	786.0	486.0
100287902	3.0	36.0
163227	428.0	1580.0
100287900	0.0	0.0
163223	146.0	84.0
106481275	1.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	24.0
106481279	0.0	20.0
106481277	0.0	4.0
151258	46.0	45.0
106481278	0.0	17.0
645328	0.0	1.0
151254	88.0	171.0
645326	5.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	1.0
200407	1.0	16.0
163259	276.0	113.0
645345	48.0	63.0
200403	5.0	16.0
107133508	0.0	6.0
106481239	0.0	7.0
163255	155.0	169.0
106481237	0.0	0.0
106481238	0.0	8.0
728737	0.0	37.0
728732	4.0	15.0
728734	0.0	10.0
126272	111.0	54.0
106481242	0.0	0.0
107133511	0.0	7.0
114294	1108.0	893.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	26.0	58.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	1.0
728724	0.0	0.0
106481248	0.0	11.0
106481249	0.0	0.0
107133516	5.0	16.0
728723	219.0	206.0
106481253	0.0	5.0
107133522	0.0	0.0
106481254	0.0	1.0
107133524	0.0	31.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	6.0
106481258	0.0	0.0
126259	0.0	1.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	1.0	0.0
106481250	0.0	0.0
645369	59.0	89.0
645368	1.0	0.0
645367	1.0	0.0
106481217	0.0	6.0
200424	1171.0	1612.0
106481218	0.0	24.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	4.0	9.0
645360	0.0	0.0
106481219	0.0	4.0
106481220	0.0	13.0
106481221	0.0	0.0
106481224	0.0	17.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	491.0	347.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	3.0
106481230	0.0	78.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	399.0	70.0
645382	0.0	0.0
645381	39.0	29.0
106481202	0.0	0.0
106481203	0.0	14.0
106481200	0.0	4.0
106481201	0.0	6.0
645398	0.0	0.0
106481206	1.0	7.0
106481207	0.0	3.0
106481204	0.0	2.0
106481205	0.0	0.0
106481208	0.0	5.0
106481209	0.0	0.0
3902	58.0	11.0
3903	4242.0	1375.0
106481210	0.0	0.0
3904	23.0	12.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	14209.0	6111.0
106481211	0.0	0.0
3909	2221.0	4462.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	4.0
151230	324.0	640.0
728798	0.0	2.0
3913	21782.0	19570.0
3914	1339.0	1139.0
3915	45305.0	7529.0
3916	24610.0	8242.0
3918	395.0	1262.0
3910	28489.0	6644.0
3911	2795.0	3289.0
3912	21430.0	9628.0
728782	6.0	5.0
728780	20.0	68.0
3924	3.0	17.0
3925	4768.0	2438.0
3927	16959.0	5604.0
3929	1232.0	41.0
3920	8685.0	10085.0
3921	16529.0	12584.0
3923	0.0	5.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	2.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	9.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	13115.0	11191.0
3937	1475.0	460.0
3938	0.0	2.0
3939	31463.0	13162.0
3930	3086.0	2032.0
100873179	0.0	0.0
3931	276.0	54.0
3932	152.0	96.0
3933	0.0	0.0
3934	170.0	16.0
100189512	0.0	0.0
105371027	0.0	17.0
100873166	0.0	0.0
100873165	8.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	10.0
3947	6.0	1.0
3948	9.0	2.0
3949	956.0	1028.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19402.0	2554.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	104.0	21.0
3958	18256.0	6676.0
3959	22715.0	7479.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	137.0	334.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	284.0	171.0
3952	17059.0	864.0
3953	5409.0	1795.0
3954	2330.0	2855.0
3955	2168.0	1388.0
3956	42418.0	6276.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	5.0
728746	0.0	0.0
728748	0.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	34.0	33.0
1303	12746.0	64499.0
107133502	0.0	0.0
1302	50.0	8.0
1301	39.0	13841.0
1300	28.0	11357.0
3960	13.0	10.0
3963	1.0	2.0
3964	3340.0	6282.0
1308	41.0	1599.0
3965	2923.0	531.0
1307	3891.0	5803.0
151295	18.0	11.0
1306	16691.0	4171.0
100189589	4.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	786.0	2432.0
100287932	1671.0	1248.0
3981	690.0	695.0
728776	9.0	14.0
85508	2.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	20509.0	5976.0
1315	6366.0	11790.0
1314	13419.0	24261.0
1312	3526.0	1141.0
1311	248.0	4580.0
100329135	2.0	2.0
1310	0.0	4.0
574537	0.0	0.0
3972	0.0	6.0
3973	38.0	15.0
3975	0.0	0.0
3976	382.0	81.0
3977	8428.0	3144.0
1318	156.0	331.0
3978	442.0	1010.0
1317	2210.0	3724.0
728763	1.0	37.0
3990	72.0	18.0
645313	9.0	3.0
3991	33390.0	1325.0
645312	0.0	0.0
3992	893.0	526.0
645311	0.0	0.0
728769	164.0	84.0
1330	0.0	0.0
1327	10114.0	3447.0
1326	1302.0	480.0
1325	14.0	0.0
3982	4.0	0.0
3983	20103.0	5308.0
3984	1491.0	1359.0
3985	1281.0	1357.0
3987	4365.0	3295.0
3988	17234.0	17775.0
1329	3901.0	1914.0
116809	0.0	0.0
100128416	15.0	13.0
1340	5185.0	3687.0
1337	2742.0	1963.0
1336	0.0	0.0
1332	0.0	25.0
1331	0.0	0.0
3993	341.0	1361.0
100128410	1.0	0.0
3995	2994.0	411.0
100128412	0.0	3.0
3996	1333.0	1180.0
3998	7494.0	12459.0
1339	0.0	0.0
285440	1164.0	891.0
285441	0.0	0.0
1352	589.0	360.0
1351	3279.0	2288.0
1350	8104.0	6159.0
1349	3016.0	1697.0
1348	0.0	0.0
1347	3176.0	1533.0
1346	1771.0	140.0
1345	4525.0	3576.0
1343	0.0	2.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	5.0	9.0
1363	9788.0	3216.0
1362	8305.0	10616.0
1361	0.0	10.0
1360	325.0	9.0
1359	1039.0	799.0
1358	34.0	2.0
1357	141.0	9.0
1356	880.0	433.0
1355	2168.0	1638.0
1353	1247.0	1374.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	7.0
100873212	0.0	4.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	51.0	42.0
285464	343.0	202.0
100873200	0.0	0.0
777774	0.0	1.0
1374	5243.0	3624.0
1373	490.0	247.0
1371	827.0	873.0
1370	4.0	1.0
1369	0.0	0.0
1368	14756.0	3343.0
100873209	1.0	6.0
1366	118.0	3304.0
1365	3.0	983.0
1364	153.0	3392.0
100873204	0.0	9.0
100873203	0.0	0.0
100873202	9.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	4.0
100873206	17.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	3.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3012.0	3488.0
116843	1011.0	762.0
1384	3592.0	2729.0
116842	48.0	82.0
1382	2300.0	13352.0
116844	105.0	1773.0
1381	4.0	10.0
1380	6.0	2.0
440176	0.0	3.0
440184	0.0	9.0
1379	2.0	4.0
1378	614.0	395.0
1376	966.0	901.0
1375	35.0	28.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	1.0	0.0
100873235	0.0	5.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	21.0	36.0
100873239	0.0	1.0
100873222	0.0	9.0
100873221	0.0	4.0
285401	0.0	5.0
100873220	0.0	0.0
128820	0.0	0.0
116832	218.0	408.0
1396	391.0	103.0
1395	22.0	13.0
1394	9.0	32.0
1393	333.0	26.0
1392	0.0	0.0
285407	5.0	6.0
116835	2208.0	278.0
1390	787.0	532.0
1389	6700.0	3531.0
1388	2984.0	1718.0
1387	5213.0	4792.0
116841	873.0	1963.0
1386	2652.0	2833.0
116840	1289.0	613.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	2.0
100873229	0.0	26.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	94.0	369.0
100873255	1.0	0.0
100873254	8.0	0.0
100873253	0.0	28.0
285412	3.0	14.0
100873252	0.0	0.0
100287898	26.0	19.0
100287895	0.0	0.0
285419	44.0	56.0
1399	3791.0	2604.0
1398	5965.0	4458.0
1397	3537.0	3506.0
100873259	0.0	11.0
100873258	0.0	11.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	1.0	14.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	4.0
100287887	133.0	54.0
285429	14.0	15.0
100287880	0.0	0.0
440193	1099.0	3947.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	0.0	7.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6536.0	6653.0
153830	4313.0	982.0
645280	0.0	0.0
440138	371.0	985.0
440132	14.0	1.0
440142	0.0	1.0
10139	1487.0	1029.0
126208	658.0	597.0
126206	1.0	2.0
126205	0.0	1.0
107133497	27.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	5361.0	3054.0
10131	1620.0	1955.0
10134	13697.0	4478.0
107133494	0.0	4.0
10133	9500.0	2240.0
128869	660.0	647.0
10136	0.0	0.0
10135	4473.0	3437.0
100128493	0.0	0.0
103021294	11.0	48.0
10138	547.0	713.0
100128496	0.0	0.0
10137	2703.0	4196.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	8.0
10140	1677.0	4501.0
128864	0.0	75.0
440125	1.0	2.0
440131	0.0	5.0
10143	2.0	63938.0
128854	301.0	400.0
10142	2782.0	24048.0
10144	4748.0	3337.0
10147	1527.0	2476.0
100128483	0.0	0.0
10146	7934.0	13320.0
128859	0.0	1.0
10149	2147.0	114.0
10148	39.0	26.0
128853	27.0	53.0
440159	1.0	2.0
10117	8.0	3.0
440163	0.0	0.0
10110	679.0	104.0
10112	731.0	823.0
10111	3475.0	5760.0
10114	9651.0	10520.0
10113	3283.0	1243.0
128848	0.0	1.0
10116	3829.0	7002.0
165829	11.0	60.0
100128469	3.0	0.0
153842	1.0	0.0
440145	525.0	665.0
10129	2318.0	2462.0
440153	0.0	0.0
10128	7053.0	10479.0
100033799	0.0	0.0
107133486	2.0	19.0
10121	7632.0	3005.0
100128465	0.0	0.0
10120	2856.0	1547.0
10123	2452.0	766.0
138234	0.0	1.0
10125	62.0	346.0
10124	1262.0	923.0
10127	938.0	1779.0
10126	551.0	491.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	7.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	10.0	33.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	7.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	4.0	0.0
285489	7.0	34.0
100128448	0.0	2.0
126242	3.0	0.0
106481198	3.0	3.0
10107	0.0	1.0
10106	19544.0	5103.0
106481199	0.0	0.0
10109	13550.0	6109.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	1082.0	832.0
10100	567.0	310.0
10103	150.0	400.0
106481194	0.0	0.0
10102	544.0	515.0
106481195	0.0	0.0
10105	1690.0	826.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	123.0	93.0
440119	201.0	36.0
126235	1.0	0.0
126231	145.0	463.0
106481165	0.0	0.0
106481166	0.0	3.0
106481163	0.0	5.0
442775	88.0	24.0
106481164	0.0	3.0
106481169	0.0	0.0
442777	38.0	33.0
106481167	0.0	5.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	12.0
100128427	0.0	0.0
440107	1.0	2.0
440104	954.0	196.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	2.0
106481175	0.0	0.0
106481178	0.0	9.0
106481179	0.0	19.0
128876	2.0	0.0
100128420	20.0	5.0
100128423	0.0	9.0
128879	2.0	0.0
106481172	1.0	7.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	23.0	0.0
10090	1380.0	322.0
10093	4558.0	2737.0
10092	8322.0	6011.0
10095	8186.0	3188.0
645204	0.0	21.0
10094	7891.0	4937.0
645203	3.0	1.0
10097	15675.0	11391.0
10096	9428.0	7839.0
645201	0.0	0.0
163115	184.0	96.0
200504	0.0	3.0
106481138	0.0	8.0
106481139	1.0	36.0
728833	11.0	8.0
106481143	0.0	5.0
114194	0.0	0.0
138162	34.0	322.0
106481144	0.0	0.0
114195	20.0	14.0
106481141	0.0	1.0
106481142	0.0	5.0
106481147	0.0	33.0
106481148	2.0	28.0
106481145	0.0	0.0
151126	88.0	452.0
106481146	0.0	4.0
10099	18176.0	4966.0
10098	283.0	2688.0
114190	0.0	0.0
106481140	0.0	9.0
114192	0.0	0.0
645212	271.0	158.0
106481149	0.0	157.0
106481154	0.0	120.0
106481155	0.0	1.0
114184	3.0	10.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	4.0
106481158	0.0	10.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	102.0	21.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	3.0	41.0
415116	1910.0	632.0
645207	2.0	0.0
645206	15.0	2.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	1.0
442709	8.0	2.0
114182	0.0	0.0
10071	57.0	2.0
645220	0.0	0.0
728851	5.0	13.0
10073	782.0	516.0
405754	32.0	120.0
405753	3.0	0.0
10072	1201.0	1322.0
10075	14317.0	17393.0
106481118	0.0	4.0
