id	22562d81-b588-454e-bf1a-c67bd24f0d54	02759563-fa2b-4d96-ab78-dd7fee7513d4
10742	1503.0	94.0
101929198	3.0	0.0
101929196	0.0	0.0
100420811	0.0	0.0
114884	641.0	167.0
317774	0.0	2.0
114885	669.0	1377.0
401630	0.0	0.0
317772	0.0	8.0
100419821	7.0	0.0
56110	96.0	7.0
317778	0.0	0.0
83729	11.0	0.0
317775	0.0	0.0
83734	419.0	386.0
10712	1570.0	6223.0
83733	363.0	55.0
10714	970.0	2437.0
126868	2.0	70.0
317769	0.0	0.0
100419829	0.0	0.0
10713	3129.0	5085.0
317768	0.0	0.0
10716	0.0	1.0
100419827	0.0	0.0
56111	102.0	14.0
10715	104.0	3.0
56112	48.0	6.0
56113	218.0	41.0
83732	1092.0	1263.0
10718	11.0	16.0
10717	584.0	627.0
56114	93.0	34.0
388125	74.0	62.0
401629	0.0	0.0
317781	1319.0	683.0
388122	1.0	2.0
83719	3502.0	1899.0
56120	7.0	2.0
56121	109.0	18.0
114876	4299.0	2440.0
388121	72.0	183.0
83716	1183.0	618.0
83715	1460.0	2317.0
114879	2723.0	1147.0
100420829	0.0	2.0
10723	3230.0	2013.0
56126	131.0	10.0
83723	21.0	2.0
126859	9.0	166.0
56127	141.0	15.0
10725	1447.0	598.0
56128	54.0	13.0
56129	573.0	12.0
10724	8267.0	9991.0
114880	512.0	39.0
56122	434.0	43.0
388115	1351.0	1123.0
401613	5.0	0.0
114881	724.0	61.0
10726	9560.0	5005.0
56123	163.0	18.0
401612	119.0	175.0
114882	1990.0	1427.0
56124	57.0	14.0
10728	11220.0	13371.0
114883	4943.0	3290.0
56125	102.0	9.0
643766	0.0	0.0
10721	34.0	306.0
10720	156.0	2.0
100420830	0.0	1.0
136259	22.0	12.0
100420834	0.0	0.0
317751	34.0	42.0
124274	0.0	0.0
388152	23.0	5.0
317754	0.0	0.0
317753	0.0	0.0
317749	1471.0	352.0
342705	2.0	5.0
151888	24.0	16.0
151887	3610.0	2024.0
136263	0.0	2.0
100420841	0.0	0.0
101929145	212.0	53.0
100420843	0.0	0.0
100293090	3287.0	3930.0
148254	344.0	200.0
317762	1639.0	1227.0
317761	1.0	1.0
100419854	0.0	0.0
317760	21.0	14.0
317767	0.0	0.0
100271715	24.0	16.0
148252	767.0	243.0
100271722	212.0	253.0
199834	0.0	0.0
388135	30.0	16.0
101929152	3.0	0.0
100420854	0.0	0.0
222950	115.0	10.0
100419867	0.0	6.0
148266	240.0	297.0
100419868	4.0	1.0
148268	406.0	376.0
100419866	1.0	0.0
100420859	0.0	0.0
124245	2818.0	1613.0
317729	8.0	0.0
136288	0.0	2.0
199800	35.0	17.0
101930150	0.0	0.0
163882	1046.0	625.0
388165	58.0	39.0
100419873	0.0	0.0
100271700	56.0	56.0
100271703	0.0	0.0
100271702	21.0	38.0
100420875	1.0	1.0
100420877	0.0	0.0
388199	0.0	1.0
22794	6297.0	2699.0
22795	491.0	577.0
22796	1959.0	808.0
22797	90.0	95.0
22798	10.0	10.0
317705	0.0	0.0
317703	0.0	0.0
317702	1.0	0.0
138882	0.0	3.0
138883	0.0	0.0
138881	7.0	0.0
100420881	0.0	0.0
388181	6.0	0.0
100419893	0.0	0.0
222967	2.0	1.0
219333	1557.0	1008.0
136227	102.0	4.0
222962	648.0	6677.0
148213	298.0	354.0
388182	59.0	11.0
100419895	0.0	0.0
317716	5.0	0.0
148203	167.0	420.0
317719	15.0	6.0
148206	244.0	432.0
163859	883.0	808.0
101929110	0.0	0.0
101929111	2.0	0.0
219348	595.0	83.0
219347	151.0	176.0
100420898	2.0	0.0
148223	1419.0	594.0
10799	545.0	424.0
136242	0.0	3.0
10791	826.0	304.0
10794	65.0	33.0
10793	272.0	636.0
10795	1691.0	973.0
10798	0.0	0.0
10797	3426.0	2607.0
101929121	0.0	0.0
101929120	0.0	0.0
101929127	34.0	3.0
317701	0.0	0.0
220323	1796.0	649.0
148231	0.0	0.0
148229	87.0	6.0
151877	18.0	0.0
151871	0.0	0.0
93035	11.0	0.0
161176	1282.0	753.0
56097	4.0	9.0
56098	5.0	3.0
56099	738.0	47.0
93034	3.0	10.0
283927	175.0	25.0
220359	24.0	19.0
653073	0.0	0.0
653075	0.0	1.0
256302	2443.0	1007.0
105373144	7.0	0.0
81050	0.0	0.0
199786	9.0	18.0
256309	149.0	27.0
100420792	0.0	0.0
95681	850.0	578.0
283914	0.0	0.0
81047	0.0	0.0
197131	1531.0	709.0
197135	13.0	10.0
653061	3.0	0.0
93058	274.0	98.0
161198	1879.0	410.0
283902	0.0	0.0
220382	82.0	397.0
81078	3.0	1.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	0.0
199777	798.0	625.0
81061	0.0	0.0
653082	367.0	45.0
81090	0.0	0.0
100271649	0.0	0.0
199746	214.0	208.0
100271655	8.0	4.0
81099	0.0	0.0
100271650	8.0	7.0
199745	326.0	494.0
148170	373.0	58.0
256364	2693.0	1640.0
163786	188.0	419.0
220388	74.0	32.0
100271639	0.0	0.0
163782	224.0	1985.0
100271646	12.0	25.0
283953	3.0	1.0
256355	32.0	23.0
100271644	2.0	0.0
283951	517.0	365.0
256356	792.0	2212.0
100271643	1.0	2.0
100271640	0.0	0.0
81081	0.0	0.0
161159	6.0	8.0
148189	533.0	333.0
93099	2122.0	47659.0
100271627	5.0	0.0
283948	120.0	8.0
256329	98.0	77.0
100271634	0.0	2.0
100271636	0.0	0.0
100271630	0.0	4.0
100271633	0.0	2.0
100271632	1.0	1.0
199720	36.0	40.0
93082	108.0	7.0
161145	691.0	558.0
100271617	0.0	0.0
100271616	0.0	1.0
161142	5.0	1.0
100271619	0.0	0.0
148198	27.0	22.0
100271618	1.0	2.0
100271624	0.0	0.0
100271623	1.0	6.0
283933	129.0	31.0
100271625	0.0	0.0
93081	326.0	809.0
100271620	4.0	8.0
283932	85.0	92.0
100271622	0.0	2.0
100271621	0.0	0.0
199731	2734.0	1871.0
100124332	0.0	0.0
643664	1.0	0.0
256394	977.0	1.0
83637	3881.0	4620.0
83636	1384.0	1219.0
401565	2.0	0.0
401563	6.0	11.0
401562	0.0	3.0
401561	23.0	48.0
283999	0.0	0.0
283994	8.0	0.0
643668	5.0	2.0
283991	2110.0	1410.0
340198	5.0	0.0
643669	2.0	7.0
340192	0.0	0.0
643680	6.0	1.0
197196	2.0	0.0
56033	22.0	16.0
401551	2.0	5.0
83657	149.0	22.0
83656	0.0	0.0
83659	0.0	0.0
283989	1252.0	1240.0
83658	5589.0	5921.0
401548	1346.0	774.0
56034	714.0	196.0
283987	6665.0	534.0
256369	0.0	0.0
401546	5018.0	39.0
83655	0.0	0.0
283985	4.0	1971.0
283982	11.0	0.0
283981	53.0	72.0
643677	5.0	7.0
83650	0.0	2.0
197187	111.0	49.0
449520	0.0	0.0
401541	206.0	105.0
401540	0.0	2.0
83639	6.0	0.0
83638	2273.0	1347.0
256380	85.0	14.0
449518	0.0	0.0
83648	302.0	4.0
401537	9.0	2.0
83647	0.0	0.0
83641	2971.0	607.0
401535	12.0	0.0
83643	503.0	456.0
401533	2.0	0.0
643689	3.0	3.0
283971	0.0	0.0
83640	819.0	560.0
283970	9.0	4.0
114826	656.0	305.0
114827	124.0	28.0
378706	0.0	0.0
378707	0.0	0.0
378708	128.0	175.0
339184	6.0	0.0
339186	0.0	0.0
56052	1295.0	407.0
114821	195.0	0.0
114822	1286.0	955.0
114823	5602.0	2519.0
114824	0.0	5.0
114825	787.0	487.0
643699	23.0	13.0
340168	0.0	0.0
114815	181.0	12.0
114817	0.0	0.0
114818	947.0	38.0
114819	130.0	73.0
339175	764.0	490.0
56063	375.0	744.0
653017	0.0	0.0
56061	3437.0	2293.0
56062	21.0	7.0
114814	110.0	45.0
83667	1465.0	1745.0
83666	3949.0	563.0
83660	1918.0	362.0
340156	107.0	64.0
83661	5.0	4.0
114804	519.0	41.0
114805	18.0	24.0
340152	18.0	33.0
339168	0.0	0.0
114800	58.0	6.0
114801	208.0	163.0
93010	218.0	46.0
114803	870.0	1074.0
83697	0.0	2.0
81034	643.0	1035.0
81035	1206.0	163.0
83696	2643.0	2145.0
83699	2012.0	829.0
81037	5519.0	3656.0
83698	30.0	1.0
401588	136.0	136.0
83693	1553.0	613.0
81030	41.0	24.0
83692	2765.0	1346.0
81031	4362.0	292.0
83695	1409.0	1654.0
81033	12.0	0.0
83694	213.0	25.0
340146	7.0	0.0
83690	3406.0	247.0
81027	11.0	3.0
81029	1243.0	52.0
653042	0.0	0.0
653045	0.0	0.0
81025	0.0	4.0
401577	153.0	137.0
22877	3589.0	2838.0
22878	1704.0	1966.0
22879	2520.0	827.0
22870	3647.0	3869.0
22871	24.0	0.0
22872	9291.0	7578.0
22873	690.0	957.0
22874	5136.0	3675.0
22875	529.0	1932.0
22876	1241.0	1393.0
10899	6531.0	16485.0
10898	1563.0	1382.0
10891	90.0	414.0
136540	0.0	0.0
10890	6476.0	9753.0
10893	154.0	30.0
10892	970.0	1909.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	156.0	26.0
10897	2948.0	2792.0
10896	4.0	23.0
22888	911.0	1639.0
22889	1279.0	2571.0
22880	2976.0	2680.0
124540	3664.0	481.0
22881	421.0	360.0
22882	2756.0	410.0
22883	17677.0	4219.0
22884	1574.0	969.0
22885	5489.0	463.0
22887	3331.0	2433.0
342419	0.0	0.0
124538	0.0	0.0
124535	1.0	3.0
148523	190.0	1445.0
283598	0.0	0.0
283596	148.0	152.0
283592	1.0	0.0
22856	2473.0	1153.0
161514	0.0	0.0
731424	1.0	1.0
22858	1568.0	1156.0
22859	3701.0	1465.0
22850	1535.0	2026.0
22852	321.0	460.0
22853	1404.0	1674.0
22854	41.0	3.0
10877	0.0	0.0
10876	2.0	0.0
100419909	0.0	0.0
10879	516.0	0.0
10878	16.0	0.0
148534	112.0	234.0
104169670	4.0	0.0
104169671	0.0	0.0
100419903	2.0	1.0
283587	1.0	0.0
10871	27.0	26.0
10870	62.0	34.0
10873	1052.0	336.0
10875	893.0	523.0
10874	33.0	45.0
22866	50.0	16.0
22868	1620.0	1557.0
22869	800.0	394.0
100309464	0.0	4.0
161502	0.0	5.0
100420901	0.0	0.0
22861	1092.0	562.0
22862	2382.0	1329.0
22863	1235.0	547.0
22864	1682.0	1494.0
22865	1.0	0.0
10888	27.0	3.0
56203	6.0	46.0
643609	0.0	0.0
56204	3704.0	820.0
10887	14.0	1.0
124512	896.0	589.0
148545	19.0	3.0
283579	0.0	0.0
283578	1397.0	843.0
10880	0.0	0.0
283576	0.0	0.0
10882	251.0	18.0
10881	0.0	0.0
10884	1966.0	1291.0
283571	12.0	6.0
10886	26.0	1.0
10885	2668.0	2387.0
22834	9548.0	1128.0
22835	271.0	666.0
22836	5731.0	1104.0
22837	1380.0	1994.0
101929059	7.0	64.0
22838	3048.0	2183.0
22839	4694.0	5432.0
100420910	4.0	0.0
100420916	0.0	0.0
22832	451.0	431.0
124590	17.0	137.0
10855	70.0	47.0
10857	9004.0	12718.0
10856	5489.0	6145.0
10859	74.0	81.0
10858	78.0	22.0
100126793	21.0	6.0
10850	0.0	0.0
643617	2.0	5.0
643615	2.0	9.0
100126791	34.0	1.0
22844	47.0	206.0
22845	1197.0	818.0
22846	972.0	431.0
22847	877.0	1306.0
22848	1682.0	2126.0
22849	347.0	265.0
112597	473.0	119.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	6071.0	1829.0
100420926	0.0	0.0
22841	799.0	794.0
100420927	0.0	0.0
100419930	0.0	0.0
22843	18.0	20.0
10866	1114.0	233.0
100420919	0.0	0.0
10865	3568.0	319.0
10868	1931.0	1031.0
10867	4778.0	1422.0
10869	4294.0	1797.0
10861	125.0	32.0
101929074	268.0	5.0
10864	4.0	0.0
101929071	0.0	0.0
10863	320.0	55.0
22813	4.0	0.0
22814	0.0	0.0
643641	1169.0	568.0
22815	0.0	0.0
22816	0.0	0.0
22818	11199.0	5611.0
10829	2.0	0.0
100419945	0.0	0.0
83849	17.0	159.0
83855	974.0	558.0
10833	1.0	0.0
83854	23.0	12.0
83857	2584.0	155.0
10835	1.0	1.0
83856	85.0	73.0
10834	0.0	0.0
83851	22.0	0.0
10837	0.0	0.0
100419948	0.0	0.0
83850	89.0	224.0
10836	0.0	0.0
100419949	0.0	0.0
83853	38.0	2.0
10838	1249.0	597.0
83852	969.0	339.0
124565	8267.0	4881.0
100419947	0.0	0.0
22808	3139.0	428.0
22809	1977.0	3412.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	5.0	0.0
22822	3397.0	370.0
22823	733.0	1286.0
22824	468.0	864.0
101929086	0.0	1.0
22826	5120.0	3411.0
22827	8107.0	7380.0
643653	0.0	0.0
22828	2231.0	1450.0
22829	2.0	0.0
112574	1397.0	2117.0
100419955	0.0	0.0
56241	6549.0	1776.0
100420946	0.0	0.0
56242	653.0	498.0
22820	9672.0	9891.0
22821	1142.0	1642.0
100419950	2.0	1.0
10844	4685.0	3705.0
83844	6.0	1.0
10846	84.0	95.0
10845	2088.0	2045.0
10848	3145.0	5267.0
56243	8877.0	3004.0
10847	9449.0	3685.0
56244	8.0	0.0
56245	6.0	1.0
10849	208.0	613.0
56246	127.0	17.0
643646	79.0	24.0
10840	1610.0	18.0
10842	0.0	0.0
101929093	0.0	0.0
10841	14.0	18.0
643648	0.0	0.0
101929010	0.0	1.0
100420950	0.0	2.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	1.0
100271611	0.0	0.0
100419968	2.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	0.0
100271601	0.0	0.0
100419979	1.0	0.0
100420972	0.0	1.0
100420975	0.0	0.0
100419989	0.0	2.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	1.0	0.0
391436	0.0	0.0
161582	53.0	25.0
124599	12.0	28.0
101929052	0.0	1.0
391485	0.0	0.0
222611	0.0	30.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	949.0	384.0
391462	0.0	0.0
22891	147.0	16.0
22893	2157.0	2566.0
22894	2259.0	1875.0
22895	5.0	4.0
148581	0.0	0.0
22897	1691.0	958.0
22898	432.0	157.0
22890	1811.0	866.0
391470	0.0	0.0
391472	0.0	1.0
391475	0.0	0.0
101929008	63.0	44.0
222659	1.0	1.0
440894	40.0	28.0
222658	4101.0	5021.0
102724035	0.0	1.0
100271575	0.0	3.0
100271577	0.0	0.0
100271571	0.0	0.0
81175	11.0	16.0
81176	0.0	5.0
100271570	0.0	4.0
93145	1194.0	1273.0
440888	0.0	0.0
222642	2.0	0.0
222643	66.0	20.0
401289	4.0	0.0
401288	57.0	6.0
401285	0.0	1.0
81166	0.0	0.0
100271564	1.0	7.0
81168	0.0	0.0
100271566	1.0	5.0
81169	0.0	0.0
81162	0.0	8.0
81163	0.0	0.0
100271563	1.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	1.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	0.0	0.0
100271551	0.0	1.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	0.0	0.0
401260	0.0	9.0
220001	43.0	56.0
222662	22.0	25.0
401265	183.0	35.0
222663	107.0	198.0
220002	2181.0	3555.0
93166	85.0	32.0
401264	646.0	111.0
220004	106.0	43.0
100271539	0.0	0.0
401262	26.0	29.0
93164	254.0	195.0
100271547	0.0	0.0
100271549	0.0	1.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	3.0
100271545	0.0	0.0
401258	6.0	116.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1335.0	947.0
440854	23.0	4.0
222698	186.0	3.0
222696	28.0	0.0
161497	0.0	12.0
100271529	7.0	2.0
222699	33.0	14.0
100271536	0.0	0.0
100271538	14.0	6.0
100271537	1.0	0.0
93190	0.0	0.0
283601	0.0	0.0
100271531	3.0	19.0
283600	0.0	1.0
220042	95.0	700.0
93183	1181.0	2448.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4193.0	11478.0
100271525	0.0	0.0
100271526	3.0	14.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	0.0	4.0
100271523	0.0	0.0
100271522	0.0	2.0
100271507	0.0	0.0
100271506	1.0	1.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	614.0	459.0
220047	7.0	0.0
100271503	0.0	0.0
10808	18288.0	7662.0
56130	393.0	21.0
10807	1396.0	834.0
56131	801.0	51.0
56132	63.0	16.0
10809	11228.0	4462.0
220081	5.0	2.0
83756	10.0	372.0
10811	405.0	84.0
56137	9.0	0.0
10810	527.0	715.0
83755	0.0	0.0
56138	152.0	4.0
83758	107.0	63.0
10813	1702.0	2247.0
56139	44.0	8.0
401207	193.0	100.0
220082	4.0	27.0
83757	16.0	0.0
83752	10886.0	2869.0
56133	194.0	854.0
10815	305.0	77.0
10814	10.0	0.0
56134	13.0	8.0
10817	246.0	86.0
56135	12.0	26.0
10816	0.0	0.0
283643	317.0	288.0
56136	4.0	2.0
643535	0.0	1.0
643536	0.0	0.0
22800	789.0	697.0
22801	3791.0	346.0
643550	4.0	0.0
22802	81.0	1.0
22803	6982.0	3970.0
440804	0.0	0.0
22806	159.0	304.0
22807	299.0	191.0
10819	124.0	11.0
56140	7.0	0.0
10818	2013.0	1002.0
56141	1.0	5.0
56142	5.0	5.0
56143	9.0	0.0
83737	1860.0	1885.0
220070	0.0	0.0
10822	0.0	2.0
283638	3659.0	2011.0
83744	217.0	28.0
10821	0.0	6.0
10824	0.0	4.0
83746	2117.0	1385.0
10823	0.0	4.0
83741	0.0	0.0
283635	3515.0	1124.0
10826	3651.0	2669.0
220074	784.0	546.0
56144	30.0	2.0
10825	679.0	1189.0
56145	103.0	7.0
83740	0.0	0.0
83743	2796.0	2320.0
56146	7.0	2.0
10828	2.0	1.0
10827	1006.0	785.0
83742	3167.0	384.0
56147	4.0	1.0
283631	1.0	0.0
10820	6.0	0.0
440836	569.0	197.0
643563	5.0	1.0
56154	0.0	0.0
81109	0.0	0.0
283629	34.0	12.0
56159	3.0	4.0
81115	0.0	0.0
81116	0.0	0.0
56155	55.0	12.0
283624	397.0	269.0
102724097	130.0	11.0
256006	17.0	22.0
56156	0.0	1.0
81113	0.0	0.0
56157	0.0	0.0
56158	2.0	6.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	2.0
440823	25.0	35.0
440822	0.0	7.0
56163	1.0	0.0
56164	23.0	7.0
256021	147.0	22.0
56165	28.0	3617.0
83759	1066.0	903.0
56160	1363.0	644.0
10800	216.0	53.0
283617	0.0	0.0
81104	0.0	0.0
10802	894.0	915.0
10801	12870.0	11371.0
10804	260.0	366.0
10803	0.0	1.0
56167	0.0	0.0
10806	1564.0	408.0
56168	0.0	0.0
56169	17.0	374.0
643582	0.0	1.0
643586	5.0	0.0
256076	0.0	245.0
401253	5.0	5.0
56171	170.0	14.0
401251	8.0	6.0
56172	4114.0	2925.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	4.0	11.0
283688	0.0	0.0
401247	10.0	11.0
81136	0.0	0.0
283687	247.0	152.0
283685	0.0	0.0
93109	504.0	880.0
283682	0.0	0.0
100126825	0.0	0.0
93107	0.0	0.0
643596	9.0	4.0
56180	411.0	1425.0
93100	1574.0	1972.0
401242	0.0	0.0
256085	0.0	0.0
56181	2843.0	2404.0
81126	0.0	0.0
81127	0.0	0.0
83787	2154.0	2342.0
283677	0.0	4.0
401237	389.0	355.0
83786	2582.0	4059.0
401236	60.0	28.0
283673	414.0	23.0
93134	4034.0	1017.0
401233	0.0	0.0
401232	180.0	109.0
256051	525.0	245.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	93.0	13.0
81153	0.0	0.0
100271596	3.0	2.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	945.0	143.0
283659	223.0	16.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	4.0
283651	76.0	16.0
100271585	0.0	0.0
100271584	4.0	1.0
100271581	0.0	0.0
22998	4267.0	1724.0
22999	21.0	12.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	2617.0	1184.0
100151671	0.0	0.0
100151672	2.0	0.0
22992	6570.0	7662.0
22993	2952.0	1348.0
100151674	1.0	1.0
22994	1142.0	726.0
83903	32.0	187.0
22995	122.0	210.0
83902	3.0	0.0
22996	8006.0	1366.0
22997	36.0	4.0
100151670	0.0	0.0
100151686	3.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	0.0	0.0
100151684	1.0	14.0
100151685	0.0	0.0
100151681	1.0	0.0
56302	8.0	0.0
83901	0.0	0.0
342538	8.0	11.0
83900	0.0	0.0
56300	9.0	0.0
56301	176.0	416.0
124411	704.0	645.0
22976	955.0	1277.0
22977	453.0	71.0
22978	1022.0	2565.0
22979	185.0	244.0
22970	49.0	22.0
22971	2936.0	438.0
22974	459.0	9444.0
83932	522.0	514.0
10998	670.0	235.0
83931	3286.0	3660.0
342527	39.0	238.0
148418	218.0	28.0
83933	144.0	111.0
124404	4.0	4.0
10999	2316.0	2763.0
124401	469.0	269.0
124402	1336.0	458.0
83930	1479.0	871.0
56311	5.0	9.0
10990	64.0	40.0
100126693	0.0	0.0
10992	14374.0	10413.0
606500	0.0	0.0
10991	174.0	5.0
10994	4668.0	2262.0
10993	143.0	189.0
22987	3.0	3.0
22989	8.0	11.0
22980	8530.0	2541.0
22981	659.0	841.0
22982	1824.0	857.0
22983	52.0	89.0
22984	3414.0	5448.0
22985	8624.0	4216.0
22986	0.0	0.0
58986	1854.0	506.0
148423	624.0	729.0
58985	72.0	14.0
342510	6.0	4.0
283694	0.0	0.0
283693	13.0	11.0
283692	0.0	3.0
22954	984.0	493.0
22955	2443.0	1802.0
112487	985.0	569.0
22950	1687.0	1915.0
391524	0.0	1.0
22952	400.0	8.0
22953	3.0	167.0
391526	0.0	0.0
10975	3348.0	2287.0
83953	1.0	2.0
10978	785.0	625.0
83955	28.0	16.0
10979	3261.0	303.0
112495	2226.0	2874.0
10970	5979.0	2808.0
56339	1984.0	836.0
10972	16442.0	10379.0
10971	16949.0	28360.0
10974	0.0	0.0
10973	1849.0	1908.0
401409	66.0	7.0
112479	643.0	383.0
112476	63.0	25.0
391530	0.0	0.0
83939	7830.0	4080.0
56341	3.0	0.0
391533	0.0	0.0
124460	113.0	246.0
83935	206.0	120.0
83938	274.0	319.0
391538	0.0	2.0
83937	1012.0	701.0
10987	3098.0	2624.0
83943	888.0	330.0
83942	0.0	0.0
10989	5486.0	5721.0
10988	4368.0	3698.0
56342	233.0	244.0
124454	1688.0	894.0
56344	0.0	0.0
83941	938.0	509.0
83940	1447.0	1729.0
643503	0.0	0.0
10981	1078.0	794.0
112483	2656.0	1373.0
10980	5975.0	6940.0
10983	24096.0	12560.0
10982	1887.0	581.0
643507	0.0	5.0
10985	7653.0	3592.0
10984	344.0	767.0
22932	110.0	98.0
22933	3369.0	3830.0
22934	1245.0	1710.0
22936	2213.0	3369.0
22937	5454.0	4467.0
22938	4165.0	2449.0
112464	643.0	324.0
22930	3795.0	2142.0
22931	5134.0	3037.0
81309	0.0	0.0
391504	1.0	0.0
10954	1304.0	671.0
10953	2065.0	1454.0
10956	19319.0	5990.0
81315	0.0	0.0
10955	10536.0	4938.0
391508	0.0	0.0
81316	0.0	0.0
10957	5658.0	5976.0
124446	5401.0	2855.0
81310	0.0	0.0
10959	14818.0	12842.0
22929	3304.0	3677.0
10950	746.0	1379.0
10952	4411.0	3134.0
10951	3792.0	4628.0
22943	47.0	39.0
22944	769.0	727.0
22945	0.0	0.0
22947	0.0	0.0
22948	11332.0	9151.0
22949	4410.0	1152.0
83957	0.0	0.0
22941	1430.0	376.0
83959	927.0	161.0
10965	1394.0	500.0
391518	0.0	0.0
10964	340.0	135.0
81304	0.0	0.0
10966	1197.0	347.0
10969	4038.0	2788.0
81300	5.0	0.0
10961	16037.0	3929.0
10960	12886.0	3719.0
643529	165.0	16.0
10963	7281.0	16340.0
10962	564.0	1166.0
148479	1866.0	2782.0
197407	931.0	572.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	928.0	782.0
391548	0.0	1.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	2.0
391552	1.0	10.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	11.0	5.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	7.0	3.0
207107	5.0	6.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	1.0	0.0
474344	1473.0	194.0
474343	159.0	49.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	11.0	76.0
161406	4.0	3.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	14.0	15.0
100151641	0.0	0.0
246715	0.0	1.0
767557	20.0	4.0
606553	0.0	0.0
606551	44.0	17.0
474354	1.0	0.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	32.0	21.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	0.0	0.0
100151650	0.0	1.0
100151651	0.0	0.0
391589	25.0	15.0
100151652	0.0	0.0
100151668	2.0	0.0
391592	1.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3027.0	2092.0
100151667	0.0	0.0
391598	1.0	3.0
100151661	0.0	0.0
100151663	0.0	0.0
474338	21.0	3.0
474337	0.0	0.0
197370	3982.0	1292.0
220112	3.0	1.0
246744	0.0	0.0
220115	17.0	10.0
93273	17.0	18.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	1.0
81295	0.0	0.0
100271452	1.0	0.0
220108	218.0	114.0
220107	13.0	2.0
100271448	0.0	2.0
100271447	0.0	2.0
100271449	0.0	0.0
100271444	0.0	4.0
100271445	0.0	0.0
81285	0.0	2.0
81282	0.0	0.0
197350	152.0	13.0
246720	6.0	3.0
401399	139.0	10.0
401398	29.0	23.0
246721	0.0	0.0
220134	38.0	1032.0
401397	1950.0	2043.0
246723	4.0	6.0
220136	241.0	121.0
401393	6.0	0.0
100271437	0.0	0.0
100271439	0.0	1.0
100271438	2.0	3.0
100271433	1.0	0.0
100271435	1.0	0.0
100271434	0.0	0.0
197342	202.0	318.0
246731	0.0	8.0
401387	2.0	0.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	28.0	66.0
100271420	0.0	0.0
197358	204.0	78.0
199990	2079.0	1355.0
246785	49.0	40.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	1.0	0.0
