id	d7047346-49fd-444e-84d2-c3e4b7cda15b	4dcd18d6-b7b2-4a92-bcbe-361c7278e84e
106481340	0.0	0.0
85458	6067.0	4574.0
106481345	0.0	0.0
85459	1551.0	755.0
106481346	0.0	0.0
85456	18818.0	23261.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4004.0	4699.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	174.0	117.0
442913	0.0	0.0
85452	6.0	29.0
442914	1.0	0.0
50	4442.0	5734.0
85453	4242.0	2261.0
442915	0.0	0.0
85450	5243.0	9407.0
51	5222.0	5038.0
442916	0.0	0.0
85451	2632.0	1693.0
52	3875.0	3758.0
442917	0.0	0.0
53	2208.0	4600.0
442918	0.0	0.0
54	2317.0	3577.0
442919	0.0	0.0
55	312.0	123.0
442909	3.0	1.0
56	3.0	4.0
58	27.0	7672.0
59	89036.0	52146.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	23.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1269.0	1586.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	12.0	26.0
106481354	1.0	0.0
85446	353.0	338.0
442900	1.0	0.0
106481355	0.0	0.0
85443	31.0	167.0
442901	0.0	0.0
85444	1637.0	1173.0
442902	0.0	0.0
60	251650.0	434550.0
85441	2260.0	2108.0
442903	21.0	0.0
85442	143.0	48.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	18.0
85440	5081.0	3109.0
442907	5.0	0.0
442908	0.0	0.0
66	0.0	1.0
67	8.0	19.0
68	2.0	5.0
344595	843.0	837.0
69	8.0	1.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	5.0	0.0
106481315	2.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	114.0	167.0
106481321	0.0	0.0
85479	45.0	42.0
106481322	0.0	0.0
85476	5261.0	4845.0
85477	154.0	884.0
70	7.0	155.0
85474	24.0	65.0
71	162187.0	283905.0
72	22329.0	3326.0
73	99.0	74.0
74	0.0	1.0
75	32.0	19.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6526.0	6355.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	4006.0	2258.0
81	47217.0	44724.0
85463	839.0	506.0
82	55.0	98.0
85464	1481.0	1702.0
83	27.0	2.0
85461	5306.0	4045.0
85462	1350.0	819.0
86	3786.0	3495.0
87	39441.0	32534.0
85460	2478.0	1997.0
88	6.0	1087.0
89	0.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4305.0	6079.0
106481300	0.0	0.0
91	4067.0	3768.0
92	1676.0	1671.0
93	747.0	558.0
94	1841.0	5345.0
95	166.0	191.0
97	350.0	208.0
98	873.0	682.0
344561	0.0	0.0
728661	4351.0	3739.0
728664	0.0	1.0
106481305	1.0	0.0
261734	1233.0	997.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	25.0
106481309	14.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	4.0	0.0
106481308	0.0	0.0
3804	5.0	4.0
3805	0.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	1.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	376.0	1314.0
3800	3229.0	1855.0
3801	1552.0	2051.0
3802	1.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	3280.0	4269.0
728698	10.0	8.0
3814	7.0	0.0
3815	19816.0	3891.0
3816	34.0	182.0
261729	3480.0	4810.0
3817	1078.0	16.0
3818	22.0	3.0
222166	6112.0	3352.0
3811	0.0	2.0
3812	0.0	0.0
285740	0.0	0.0
285741	30.0	29.0
728689	16.0	26.0
3827	0.0	0.0
246100	0.0	0.0
3820	161.0	277.0
3821	22.0	7.0
3822	2.0	5.0
3823	1.0	0.0
3824	263.0	152.0
645402	0.0	0.0
403313	1571.0	1102.0
403314	2.0	17.0
728637	0.0	6.0
728638	65.0	38.0
728633	0.0	0.0
728632	26.0	17.0
728635	54.0	42.0
3836	5032.0	4037.0
222183	208.0	498.0
3837	16844.0	15890.0
3838	3302.0	4094.0
3839	4237.0	3845.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2439.0	1441.0
3832	350.0	719.0
3833	209.0	523.0
3834	13.0	8.0
3835	2183.0	3252.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	637.0	386.0
3848	8.0	4.0
3849	1.0	6.0
222171	1123.0	1757.0
728619	11.0	3.0
3840	9490.0	6469.0
3841	1832.0	667.0
3842	10282.0	8583.0
3843	11924.0	11199.0
3844	0.0	0.0
3845	3745.0	3857.0
3846	14.0	7.0
645423	0.0	0.0
3860	27.0	0.0
246126	0.0	0.0
728658	1231.0	560.0
728655	1.0	2.0
728657	1.0	0.0
728656	2.0	0.0
3858	1838.0	1224.0
3859	10.0	14.0
246135	2.0	0.0
3850	2.0	1.0
3851	4.0	42.0
3852	146605.0	13282.0
645414	1.0	0.0
3853	78.0	2.0
3854	7038.0	581.0
3855	49948.0	30709.0
3856	53141.0	59852.0
3857	42.0	5.0
728640	9.0	5.0
645431	17.0	11.0
728642	367.0	276.0
728641	7.0	20.0
645434	2.0	2.0
645432	11.0	1.0
285704	879.0	1099.0
728643	12.0	1.0
222194	3896.0	2098.0
285708	0.0	0.0
1204	0.0	0.0
1203	1273.0	1315.0
1201	1706.0	3784.0
1200	8144.0	20560.0
3861	70551.0	8596.0
645426	15.0	17.0
645425	0.0	0.0
1209	7028.0	9244.0
3866	49964.0	4963.0
1208	3.0	3.0
1207	4252.0	4942.0
3868	2140.0	269.0
285311	0.0	0.0
3880	65320.0	92262.0
3881	1.0	17.0
285313	1594.0	1026.0
100128537	518.0	177.0
3882	153.0	3.0
100128536	1.0	7.0
285314	3.0	1.0
285315	553.0	286.0
1215	44.0	283.0
100141515	0.0	1.0
1213	30839.0	44124.0
1212	2754.0	3967.0
1211	5396.0	7392.0
3872	103556.0	11025.0
3875	33122.0	37132.0
3876	11.0	19.0
3879	1.0	0.0
3890	2.0	2.0
3891	2.0	0.0
3892	315.0	67.0
100128525	2.0	0.0
285326	0.0	0.0
1230	251.0	484.0
285329	20.0	9.0
440097	12.0	66.0
440093	20.0	15.0
3883	17.0	0.0
3884	3.0	2.0
3885	0.0	0.0
3886	2.0	0.0
100128521	1.0	1.0
3887	2426.0	331.0
3888	1.0	0.0
100631239	0.0	1.0
3889	17.0	2.0
100128516	138.0	104.0
285331	2119.0	714.0
100128512	0.0	0.0
285335	53.0	25.0
100128514	0.0	0.0
1241	414.0	237.0
1240	637.0	3185.0
1238	251.0	214.0
1237	0.0	5.0
1236	79.0	161.0
1235	6.0	24.0
1234	226.0	569.0
1233	12.0	154.0
1232	5.0	12.0
3895	30314.0	15771.0
100128511	46.0	17.0
100631247	17.0	27.0
3897	675.0	406.0
100631248	0.0	0.0
3898	2873.0	2324.0
100631249	0.0	0.0
3899	7097.0	6718.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1291.0	1287.0
100631251	17.0	183.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	221.0	71.0
100631254	2.0	0.0
100128503	0.0	0.0
285349	315.0	201.0
574501	2.0	0.0
574502	0.0	0.0
1244	404.0	31.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	26591.0	4493.0
1263	3453.0	2788.0
1262	21.0	16.0
116966	443.0	77.0
100887755	0.0	0.0
1261	7.0	24.0
100887754	4.0	4.0
1260	1.0	0.0
116969	114.0	94.0
1259	314.0	73.0
1258	23.0	0.0
440061	0.0	0.0
100887750	82.0	18.0
100887746	1.0	0.0
100887744	1.0	0.0
1272	3747.0	2270.0
1271	555.0	372.0
100887749	21.0	32.0
1270	105.0	22.0
100887748	0.0	0.0
440044	22.0	3.0
1269	4.0	47.0
440051	0.0	0.0
1268	509.0	562.0
440050	5.0	0.0
1267	6321.0	7905.0
1266	31909.0	23189.0
100887740	0.0	0.0
1265	11057.0	17356.0
1286	426.0	353.0
1285	258.0	31.0
1284	15115.0	103574.0
1282	8511.0	103582.0
1281	12264.0	1361705.0
1280	636.0	100.0
440078	321.0	141.0
440077	2.0	4.0
440087	13.0	32.0
1278	21349.0	1321852.0
1277	8340.0	1854899.0
440081	118.0	37.0
116938	0.0	0.0
1297	31.0	7.0
116931	97.0	53.0
1296	4833.0	14318.0
1295	1466.0	24981.0
116933	2.0	0.0
1294	5631.0	1776.0
1293	14847.0	324995.0
116935	75.0	36.0
1292	19299.0	208096.0
440068	0.0	0.0
1291	16126.0	206318.0
116937	9.0	0.0
440067	23.0	0.0
1290	2554.0	116694.0
440073	129.0	229.0
440072	9.0	7.0
1289	2196.0	117605.0
1288	1704.0	368.0
1287	5131.0	3147.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1678.0	4838.0
440021	0.0	0.0
442673	8.0	0.0
10018	3601.0	3722.0
126328	1281.0	2125.0
442676	0.0	0.0
126326	261.0	1535.0
1299	355.0	115.0
1298	2416.0	2290.0
10011	1457.0	2273.0
10010	4240.0	2602.0
10013	4380.0	3487.0
128989	967.0	1382.0
10015	15415.0	13423.0
10014	6142.0	5403.0
10017	44.0	18.0
10016	4669.0	5047.0
10020	4379.0	2383.0
114335	0.0	0.0
114336	0.0	0.0
126321	1733.0	2070.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	3.0	17.0
10024	47.0	94.0
128977	1694.0	1788.0
103021165	3.0	1.0
10023	277.0	520.0
103021164	7.0	8.0
10026	4830.0	4291.0
10025	3320.0	4993.0
116986	197.0	430.0
116985	5716.0	9195.0
116988	4172.0	4004.0
116987	3886.0	2838.0
114327	1790.0	832.0
440043	0.0	0.0
126308	2373.0	4674.0
440041	0.0	0.0
126306	15.0	38.0
151306	19.0	79.0
100128590	3.0	3.0
100128596	1.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	19.0	9.0
440026	1857.0	2146.0
440023	0.0	0.0
10008	127.0	415.0
10007	2385.0	4130.0
10009	4481.0	2892.0
116984	1916.0	743.0
116983	1248.0	1420.0
151313	834.0	740.0
10000	5374.0	5278.0
128954	0.0	0.0
10002	43.0	17.0
10001	1334.0	1138.0
10004	360.0	469.0
10003	164.0	184.0
10006	6383.0	4448.0
10005	709.0	834.0
126370	0.0	0.0
285352	118.0	71.0
100128579	0.0	0.0
285359	114.0	26.0
126375	405.0	543.0
126374	1380.0	1303.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3429.0	5678.0
285367	1024.0	1258.0
285368	320.0	549.0
100128569	127.0	47.0
126364	141.0	582.0
100128560	17.0	42.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	4.0	1.0
344191	0.0	0.0
126353	179.0	2510.0
751071	125.0	163.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	33.0	12.0
106481282	0.0	0.0
285381	2424.0	2051.0
106481283	0.0	0.0
285382	357.0	711.0
106481280	0.0	0.0
165918	1773.0	1738.0
106481281	1.0	0.0
165904	24.0	1181.0
285386	906.0	347.0
138307	2.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	8.0	4.0
106481290	1.0	0.0
100128541	0.0	2.0
138311	302.0	479.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	755.0	1123.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1723.0	1826.0
728710	0.0	0.0
126295	596.0	159.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	0.0
106481267	0.0	0.0
151246	474.0	407.0
645318	0.0	0.0
645317	18.0	34.0
151242	24.0	13.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	34073.0	29686.0
100287908	0.0	0.0
645332	401.0	330.0
126282	540.0	1848.0
100287902	14.0	16.0
163227	922.0	514.0
100287900	0.0	0.0
163223	163.0	113.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	96.0	134.0
106481278	0.0	0.0
645328	1.0	5.0
151254	41.0	6.0
645326	2.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	32.0
163259	464.0	219.0
645345	68.0	57.0
200403	46.0	29.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	435.0	225.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	6.0	0.0
728732	0.0	2.0
728734	3.0	2.0
126272	84.0	107.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1150.0	1249.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	40.0	47.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	1.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	3.0	0.0
728723	135.0	83.0
106481253	1.0	0.0
107133522	1.0	1.0
106481254	14.0	1.0
107133524	7.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	15.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	7.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	421.0	274.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1854.0	1491.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	57.0	16.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	16.0	8.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	609.0	683.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	8.0	6.0
645387	406.0	280.0
645382	0.0	0.0
645381	47.0	49.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	1.0	0.0
645398	0.0	0.0
106481206	1.0	0.0
106481207	0.0	0.0
106481204	1.0	0.0
106481205	1.0	0.0
106481208	13.0	0.0
106481209	0.0	0.0
3902	36.0	85.0
3903	652.0	1925.0
106481210	0.0	0.0
3904	2.0	4.0
3906	61.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4770.0	14203.0
106481211	0.0	0.0
3909	26493.0	3716.0
106481212	0.0	0.0
684959	0.0	0.0
151234	654.0	16.0
151230	1291.0	837.0
728798	1.0	2.0
3913	26244.0	51230.0
3914	21268.0	4203.0
3915	24732.0	49304.0
3916	23504.0	37626.0
3918	29171.0	5142.0
3910	4427.0	22068.0
3911	8096.0	11725.0
3912	7637.0	38464.0
728782	12.0	8.0
728780	127.0	6.0
3924	16.0	11.0
3925	3245.0	5626.0
3927	13416.0	28179.0
3929	202.0	105.0
3920	18881.0	15126.0
3921	28945.0	38015.0
3923	3.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	1.0	1.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	3.0
100873170	1.0	0.0
3936	6251.0	11242.0
3937	808.0	1946.0
3938	5.0	3.0
3939	27035.0	37653.0
3930	2655.0	2837.0
100873179	0.0	0.0
3931	479.0	175.0
3932	174.0	368.0
3933	0.0	2.0
3934	584.0	207.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	5.0
3947	0.0	1.0
3948	13.0	1.0
3949	14300.0	7481.0
100873169	0.0	2.0
3940	0.0	0.0
100873168	0.0	0.0
3945	10756.0	10907.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	116.0	113.0
3958	14184.0	15173.0
3959	11080.0	39497.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	5.0
199223	1421.0	249.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	834.0	264.0
3952	1088.0	732.0
3953	6646.0	4177.0
3954	3026.0	3104.0
3955	770.0	2092.0
3956	7647.0	36162.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	28.0	4.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	90.0	403.0
1303	14475.0	100336.0
107133502	0.0	0.0
1302	255.0	69.0
1301	203.0	26283.0
1300	42.0	20893.0
3960	34.0	1.0
3963	0.0	0.0
3964	7193.0	10777.0
1308	34423.0	5847.0
3965	1086.0	3513.0
1307	8200.0	21034.0
151295	46.0	15.0
1306	5935.0	34710.0
100189589	3.0	4.0
728774	0.0	1.0
728773	0.0	1.0
3980	3565.0	3789.0
100287932	2608.0	3215.0
3981	1275.0	862.0
728776	37.0	29.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	98453.0	34252.0
1315	12024.0	15425.0
1314	19447.0	39206.0
1312	7312.0	8343.0
1311	97.0	28317.0
100329135	7.0	4.0
1310	10.0	2.0
574537	0.0	0.0
3972	3.0	0.0
3973	10.0	3.0
3975	0.0	0.0
3976	680.0	666.0
3977	25917.0	4736.0
1318	164.0	208.0
3978	1946.0	1564.0
1317	5371.0	4228.0
728763	5.0	12.0
3990	23.0	87.0
645313	7.0	0.0
3991	1525.0	2962.0
645312	0.0	0.0
3992	812.0	1015.0
645311	0.0	1.0
728769	405.0	277.0
1330	0.0	0.0
1327	10703.0	15170.0
1326	1421.0	931.0
1325	3.0	1.0
3982	0.0	0.0
3983	19321.0	12905.0
3984	1776.0	4807.0
3985	9238.0	6360.0
3987	4765.0	5675.0
3988	6777.0	11690.0
1329	2482.0	3653.0
116809	0.0	0.0
100128416	29.0	7.0
1340	4712.0	9156.0
1337	3297.0	5451.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2651.0	2861.0
100128410	2.0	1.0
3995	1074.0	1037.0
100128412	0.0	0.0
3996	2778.0	2796.0
3998	12391.0	14793.0
1339	1.0	116.0
285440	1995.0	1085.0
285441	0.0	0.0
1352	1048.0	972.0
1351	2813.0	4740.0
1350	8112.0	10570.0
1349	3374.0	4632.0
1348	0.0	0.0
1347	3194.0	4844.0
1346	638.0	1755.0
1345	3549.0	5184.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	21.0	23.0
1363	15742.0	18542.0
1362	15442.0	15094.0
1361	43.0	2.0
1360	678.0	445.0
1359	265.0	5123.0
1358	3.0	11.0
1357	51.0	19.0
1356	12566.0	1207.0
1355	3416.0	3334.0
1353	2607.0	1821.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	3.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	79.0	42.0
285464	604.0	326.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8051.0	5107.0
1373	774.0	327.0
1371	939.0	734.0
1370	1.0	37.0
1369	1.0	0.0
1368	1165.0	3018.0
100873209	0.0	0.0
1366	5456.0	5007.0
1365	2615.0	2619.0
1364	19527.0	15747.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	37.0	10.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	6281.0	4562.0
116843	1406.0	1466.0
1384	5141.0	17447.0
116842	68.0	39.0
1382	8629.0	45919.0
116844	872.0	2554.0
1381	446.0	95.0
1380	95.0	756.0
440176	3.0	3.0
440184	7.0	0.0
1379	4.0	0.0
1378	71.0	112.0
1376	1584.0	2027.0
1375	115.0	50.0
128821	6.0	0.0
100873237	0.0	0.0
128822	134.0	4.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	8.0
102800310	3.0	51.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	514.0	541.0
1396	132.0	342.0
1395	37.0	43.0
1394	170.0	94.0
1393	111.0	119.0
1392	0.0	0.0
285407	16.0	23.0
116835	906.0	2579.0
1390	1265.0	1505.0
1389	7228.0	6782.0
1388	7178.0	8874.0
1387	13543.0	13634.0
116841	2125.0	3377.0
1386	4506.0	3804.0
116840	3087.0	2526.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	2.0	0.0
100873250	1.0	0.0
116828	128.0	58.0
100873255	0.0	0.0
100873254	8.0	9.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	102.0	22.0
100287895	0.0	0.0
285419	66.0	48.0
1399	6909.0	6983.0
1398	8449.0	7509.0
1397	7010.0	17485.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	3.0	1.0
100873256	0.0	0.0
100873240	5.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	170.0	363.0
285429	10.0	11.0
100287880	0.0	0.0
440193	2493.0	3259.0
100873248	0.0	0.0
100873247	8.0	2.0
100873246	0.0	0.0
100873245	5.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9712.0	12494.0
153830	6917.0	3949.0
645280	7.0	0.0
440138	948.0	683.0
440132	2.0	0.0
440142	1.0	0.0
10139	1823.0	2418.0
126208	889.0	1040.0
126206	156.0	12.0
126205	85.0	23.0
107133497	0.0	0.0
126204	70.0	3.0
107133499	0.0	0.0
128866	9177.0	10998.0
10131	2750.0	3951.0
10134	11611.0	13843.0
107133494	1.0	0.0
10133	5708.0	6880.0
128869	1503.0	2084.0
10136	0.0	0.0
10135	12338.0	6859.0
100128493	0.0	0.0
103021294	39.0	25.0
10138	1302.0	896.0
100128496	0.0	4.0
10137	9874.0	6581.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	12134.0	16952.0
128864	22.0	9.0
440125	5.0	1.0
440131	1.0	1.0
10143	0.0	0.0
128854	857.0	876.0
10142	11373.0	11338.0
10144	3834.0	1718.0
10147	4649.0	2531.0
100128483	0.0	0.0
10146	15940.0	12495.0
128859	0.0	0.0
10149	123.0	165.0
10148	48.0	168.0
128853	116.0	87.0
440159	1.0	0.0
10117	24.0	13.0
440163	4.0	0.0
10110	92.0	70.0
10112	61.0	611.0
10111	6538.0	5435.0
10114	16057.0	9686.0
10113	3104.0	4613.0
128848	0.0	0.0
10116	13050.0	7362.0
165829	103.0	44.0
100128469	25.0	1.0
153842	2.0	0.0
440145	1022.0	685.0
10129	5755.0	5635.0
440153	0.0	0.0
10128	12330.0	11736.0
100033799	0.0	0.0
107133486	20.0	21.0
10121	7862.0	12043.0
100128465	1.0	0.0
10120	4883.0	4373.0
10123	10532.0	4342.0
138234	1.0	0.0
10125	278.0	174.0
10124	4256.0	2360.0
10127	2927.0	2822.0
10126	1422.0	1971.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	67.0	23.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	75.0	81.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	0.0
10107	0.0	0.0
10106	20665.0	20558.0
106481199	0.0	0.0
10109	10810.0	17942.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	1450.0	2868.0
10100	1280.0	1540.0
10103	810.0	7498.0
106481194	0.0	0.0
10102	1513.0	1528.0
106481195	1.0	0.0
10105	8662.0	2641.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	112.0	252.0
440119	555.0	955.0
126235	1.0	0.0
126231	304.0	88.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	8.0
442775	56.0	64.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	51.0	58.0
106481167	2.0	4.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	18.0	20.0
440104	1226.0	967.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	2.0	0.0
100128420	12.0	12.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	6.0
10090	1605.0	1646.0
10093	5247.0	9169.0
10092	9137.0	14325.0
10095	2867.0	10342.0
645204	2.0	0.0
10094	7342.0	11265.0
645203	1.0	3.0
10097	18192.0	22832.0
10096	16019.0	14371.0
645201	1.0	0.0
163115	252.0	149.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	5.0
728833	1.0	13.0
106481143	0.0	0.0
114194	0.0	0.0
138162	104.0	570.0
106481144	0.0	0.0
114195	0.0	14.0
106481141	1.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	13.0	6.0
106481145	0.0	0.0
151126	342.0	419.0
106481146	0.0	0.0
10099	7993.0	13423.0
10098	3350.0	1982.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	850.0	448.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	70.0	67.0
106481156	0.0	0.0
