id	08ca348b-8c35-4f2e-ba37-c5bcb02c7896	b3ae3d7d-e056-444a-8d27-39faa849ae37
27074	245.0	313.0
27075	2904.0	5400.0
389766	2.0	5.0
387103	209.0	417.0
387104	7.0	4.0
27079	373.0	429.0
389763	0.0	0.0
341784	4.0	5.0
642996	1.0	1.0
27072	2917.0	2405.0
160419	0.0	3.0
64061	3537.0	700.0
400609	1.0	1.0
160418	1693.0	4438.0
64063	443.0	125.0
27071	764.0	258.0
64062	3097.0	2346.0
91695	338.0	208.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	2300.0	38.0
100313770	0.0	0.0
64077	1063.0	1408.0
91694	2287.0	1008.0
100313771	0.0	0.0
390790	3.0	1.0
221927	1786.0	3846.0
390792	3.0	2.0
400680	10.0	22.0
27043	3672.0	3419.0
27044	11906.0	10017.0
27042	2027.0	1327.0
389799	3.0	15.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	711.0	402.0
100313777	0.0	0.0
27040	23.0	8.0
100313774	0.0	0.0
64073	123.0	890.0
64087	5126.0	23821.0
221914	42.0	191.0
64089	676.0	907.0
100313781	0.0	0.0
91683	2004.0	4023.0
91689	1633.0	835.0
100313780	0.0	0.0
245908	0.0	0.0
91687	154.0	441.0
245909	0.0	0.0
400673	276.0	397.0
389792	265.0	712.0
389791	6.0	1.0
387129	1.0	2.0
400668	2.0	1.0
389787	40.0	39.0
64081	618.0	654.0
64080	247.0	134.0
64083	5802.0	8497.0
64084	7895.0	2352.0
64098	629.0	438.0
64097	544.0	426.0
400660	23.0	3.0
8909	43.0	3.0
27022	0.0	6.0
8907	2467.0	2513.0
341757	1.0	1.0
400658	9.0	11.0
8908	9130.0	794.0
147407	2.0	2.0
27020	5852.0	6168.0
400657	430.0	332.0
27023	1.0	0.0
400654	0.0	0.0
64090	2.0	3.0
64092	365.0	308.0
64091	262.0	156.0
8900	102.0	33.0
64094	6903.0	3766.0
8905	1299.0	1246.0
147409	4.0	9.0
64093	1039.0	789.0
8906	1756.0	1082.0
64096	0.0	0.0
8904	4427.0	7720.0
221935	1115.0	1017.0
221937	2784.0	1919.0
221938	0.0	0.0
400652	15.0	9.0
400650	1.0	3.0
27039	19.0	4.0
27032	6060.0	8225.0
27033	26.0	9.0
27030	1804.0	930.0
27031	746.0	308.0
27036	75.0	70.0
400645	0.0	0.0
27037	1547.0	1669.0
400644	6.0	3.0
27034	1297.0	903.0
400643	36.0	1398.0
27035	37.0	60.0
8912	353.0	2035.0
100313769	0.0	3.0
8913	166.0	76.0
8910	3109.0	846.0
8911	80.0	333.0
8916	2358.0	2308.0
8914	1094.0	4326.0
8915	1476.0	1144.0
245935	0.0	0.0
245936	0.0	0.0
245937	6.0	1.0
245938	0.0	0.0
8930	1703.0	2479.0
245939	0.0	0.0
221960	261.0	315.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4854.0	2755.0
8927	154.0	25.0
8928	1.0	3.0
8925	6163.0	2046.0
8926	9.0	14.0
221955	1033.0	1301.0
8941	0.0	0.0
8942	351.0	1405.0
375189	26.0	21.0
8940	21.0	15.0
245940	0.0	0.0
206338	447.0	23.0
375190	434.0	231.0
196446	4.0	38.0
8934	1267.0	634.0
8935	3300.0	1069.0
196441	2217.0	2363.0
8932	4923.0	8553.0
8933	3089.0	3547.0
8938	882.0	581.0
8939	3286.0	3936.0
8936	686.0	1063.0
326105	2.0	4.0
245913	0.0	0.0
245915	0.0	0.0
221981	537.0	185.0
245910	0.0	0.0
206358	757.0	1180.0
245911	0.0	1.0
245912	9.0	0.0
196415	1.0	1.0
642909	2.0	9.0
642907	0.0	0.0
8945	1633.0	1622.0
54659	0.0	0.0
54658	0.0	0.0
8943	7472.0	10841.0
54657	2.0	0.0
8944	0.0	0.0
196410	41.0	8.0
245927	0.0	0.0
245928	0.0	0.0
6300	336.0	498.0
245929	0.0	0.0
6302	2287.0	1761.0
6301	6316.0	5452.0
160492	3.0	2.0
54662	2780.0	1854.0
54661	8.0	5.0
54660	42.0	17.0
54665	1606.0	832.0
54664	3469.0	3198.0
54663	1193.0	694.0
8970	13.0	94.0
8971	3771.0	8008.0
101928363	8.0	3.0
8974	1715.0	5471.0
6311	2298.0	2806.0
8975	1940.0	1112.0
6310	2195.0	2348.0
91612	2748.0	1270.0
100421601	0.0	0.0
8972	13.0	3.0
8973	1.0	28.0
245972	140.0	327.0
245973	229.0	325.0
54677	1062.0	2120.0
54676	2239.0	3266.0
54675	1584.0	1858.0
147468	0.0	0.0
54674	372.0	32.0
6304	2516.0	1321.0
6303	7643.0	7163.0
8968	0.0	3.0
6305	4497.0	2923.0
91603	909.0	457.0
91608	327.0	111.0
6307	1604.0	6642.0
642924	10.0	2.0
8969	20.0	110.0
6309	2350.0	2278.0
91607	2452.0	1289.0
6320	264.0	1056.0
6322	682.0	184.0
8985	2176.0	3441.0
8986	1563.0	1661.0
64002	0.0	1.0
101928378	142.0	89.0
6324	538.0	108.0
64005	410.0	278.0
6323	0.0	1.0
101928376	3.0	11.0
54680	1660.0	1272.0
642938	20.0	48.0
54682	2115.0	765.0
54681	1377.0	1258.0
196403	1347.0	446.0
6315	0.0	0.0
6314	2753.0	1088.0
6317	1.0	0.0
8976	4512.0	3776.0
6319	23308.0	45913.0
6318	11.0	3.0
642935	8.0	4.0
8992	5475.0	10099.0
8993	1.0	2.0
6331	261.0	10.0
8991	6075.0	9950.0
6330	1772.0	228.0
100421621	19.0	9.0
8996	1239.0	2521.0
101928388	7.0	2.0
6332	1560.0	94.0
8997	1825.0	524.0
8994	1730.0	3061.0
6335	130.0	134.0
8995	13.0	2.0
6334	300.0	165.0
147495	7836.0	1519.0
100421629	0.0	0.0
8989	7.0	77.0
6326	348.0	38.0
8987	464.0	131.0
6328	429.0	5.0
91624	1943.0	963.0
6327	328.0	20.0
8988	0.0	0.0
6329	754.0	13.0
642946	15.0	15.0
6340	174.0	48.0
6342	5816.0	5249.0
6341	1765.0	1267.0
6344	26.0	1.0
100421633	0.0	0.0
6343	4.0	25.0
100421634	3.0	0.0
6346	0.0	0.0
6345	71.0	7.0
100421638	2.0	2.0
642958	2.0	1.0
642959	0.0	0.0
6337	3654.0	2734.0
642952	0.0	0.0
6336	6.0	2.0
6339	191.0	72.0
91614	42.0	165.0
8999	48.0	1.0
6338	856.0	549.0
642954	24.0	33.0
6351	428.0	333.0
6352	1510.0	516.0
6355	115.0	175.0
6354	0.0	32.0
6357	70.0	12.0
6356	0.0	62.0
100421528	0.0	2.0
6348	433.0	365.0
6347	1958.0	670.0
196394	271.0	232.0
6362	1185.0	319.0
6361	25.0	3.0
6364	13.0	48.0
6363	732.0	6.0
100421533	45.0	60.0
6366	2362.0	27.0
100421535	0.0	0.0
6368	13.0	7.0
6367	634.0	195.0
101928337	0.0	0.0
6360	19.0	0.0
255349	8.0	0.0
6359	0.0	1.0
6358	608.0	2.0
6373	32.0	325.0
101928340	4.0	0.0
6372	36.0	1.0
100421542	0.0	0.0
6375	30.0	5.0
6374	112.0	55.0
100421545	19.0	17.0
6376	37436.0	497.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	3.0	5.0
255313	0.0	0.0
196374	0.0	0.0
6369	13.0	0.0
6383	5911.0	9091.0
6386	10479.0	14266.0
6385	26303.0	9689.0
6388	1656.0	3030.0
6387	20891.0	4810.0
6389	4455.0	7360.0
255330	0.0	0.0
6382	6538.0	26345.0
102724246	23.0	13.0
255324	4.0	57.0
196385	60.0	53.0
196383	2007.0	958.0
100421550	1.0	0.0
6397	6773.0	5773.0
100421565	0.0	0.0
6396	3517.0	5541.0
100421566	0.0	0.0
6399	755.0	631.0
6398	1021.0	1959.0
6391	3887.0	4874.0
6390	2351.0	2924.0
6392	3062.0	2467.0
282997	59.0	38.0
282996	71.0	70.0
100134229	325.0	205.0
282991	1281.0	1354.0
100421560	0.0	0.0
100421577	17.0	8.0
100421579	4.0	11.0
255394	686.0	216.0
102724224	8.0	17.0
54600	0.0	0.0
54602	1532.0	1184.0
282980	0.0	2.0
54606	2889.0	3222.0
100421572	1.0	0.0
100421588	0.0	0.0
100421589	73.0	9.0
282974	318.0	606.0
282973	199.0	107.0
54619	461.0	735.0
100421581	3.0	1.0
196335	1.0	3.0
100421582	13.0	11.0
54617	2842.0	1428.0
100421598	0.0	0.0
100421599	0.0	1.0
255374	59.0	63.0
282969	234.0	255.0
102724201	3.0	0.0
282966	0.0	0.0
54622	1594.0	1588.0
100134259	57.0	30.0
54621	1204.0	371.0
54620	697.0	1849.0
54626	72.0	222.0
54625	3112.0	7150.0
54623	3972.0	4144.0
54629	1781.0	1392.0
54627	147.0	145.0
27005	1114.0	3479.0
27006	4.0	10.0
27000	1599.0	1504.0
27004	5.0	1.0
27018	2398.0	2012.0
27019	30.0	34.0
400591	1.0	0.0
27010	314.0	179.0
27012	2.0	1.0
27013	3406.0	2999.0
400581	7.0	3.0
400578	13.0	0.0
400569	589.0	425.0
400566	250.0	275.0
389715	2.0	0.0
100313829	1.0	0.0
390729	2.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	4.0	6.0
389730	0.0	17.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1601.0	2132.0
390872	0.0	0.0
390874	0.0	3.0
654835	0.0	0.0
400759	113.0	45.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	4.0
400752	66.0	11.0
137994	124.0	72.0
642843	13.0	1.0
91768	2222.0	1856.0
64151	90.0	1210.0
64150	289.0	4.0
64168	862.0	68.0
64167	360.0	154.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1155.0	1065.0
400746	186.0	1.0
400745	4.0	3.0
389866	12.0	14.0
150962	393.0	401.0
64175	1131.0	3990.0
162968	130.0	132.0
64174	214.0	81.0
162966	550.0	373.0
162967	1108.0	1170.0
162962	437.0	351.0
162963	171.0	334.0
125981	11.0	5.0
149992	0.0	0.0
390856	0.0	0.0
390858	2.0	23.0
27187	6.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	486.0	212.0
149986	1724.0	2559.0
147323	3.0	2.0
326293	1.0	0.0
100313839	0.0	0.0
389898	1.0	2.0
100313837	0.0	0.0
326295	0.0	0.0
27189	1.0	9.0
100313838	0.0	0.0
326294	1.0	0.0
125972	1.0	2.0
642864	1.0	2.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	156.0	61.0
27183	3013.0	3791.0
64170	405.0	393.0
642869	2.0	1.0
27180	163.0	210.0
27181	322.0	123.0
64172	462.0	312.0
100313830	0.0	0.0
375248	273.0	116.0
91782	2474.0	2197.0
27197	20.0	30.0
147339	2034.0	1643.0
27198	1466.0	365.0
27195	0.0	0.0
125965	63.0	17.0
27196	0.0	0.0
125963	2.0	0.0
125962	0.0	0.0
27199	163.0	0.0
400720	355.0	418.0
149998	4.0	8.0
389884	2.0	5.0
326286	0.0	1.0
27190	182.0	0.0
64180	9.0	0.0
27193	0.0	0.0
100313842	1.0	0.0
642879	0.0	1.0
100313843	0.0	0.0
27194	0.0	0.0
400728	14.0	10.0
64184	0.0	1.0
100313840	0.0	1.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	16.0	1.0
387264	14.0	23.0
387263	1332.0	705.0
206412	44.0	15.0
27164	1.0	107.0
27165	29.0	10.0
27163	1463.0	1106.0
400799	5.0	11.0
400798	24.0	23.0
27166	1713.0	2846.0
400797	0.0	0.0
326272	0.0	0.0
326275	7.0	0.0
326277	0.0	1.0
326279	10.0	8.0
27160	3.0	1.0
27161	3086.0	3847.0
326278	4.0	9.0
100313895	0.0	0.0
642888	0.0	1.0
100313896	1.0	1.0
387254	0.0	0.0
400793	1794.0	3194.0
150928	100.0	168.0
27175	999.0	533.0
149934	0.0	0.0
27173	5347.0	8715.0
150921	9.0	1.0
27179	1.0	0.0
27177	0.0	0.0
27178	0.0	1.0
341883	1.0	4.0
341880	0.0	2.0
27170	0.0	0.0
326269	0.0	1.0
137964	4064.0	5526.0
390892	0.0	0.0
375298	318.0	421.0
149951	2052.0	4236.0
27148	1300.0	1219.0
390895	0.0	0.0
206426	0.0	1.0
27143	1195.0	532.0
27141	39.0	6.0
27146	61.0	145.0
106029310	0.0	0.0
27147	1115.0	222.0
27145	506.0	225.0
123355	749.0	371.0
137970	1.0	0.0
375287	775.0	490.0
387276	0.0	0.0
27159	1.0	0.0
387273	8.0	8.0
150947	0.0	0.0
150946	258.0	436.0
27153	1123.0	1436.0
27154	3820.0	2903.0
400769	2.0	1.0
27151	2797.0	1953.0
27152	1122.0	740.0
123346	0.0	1.0
27158	589.0	1260.0
400765	0.0	0.0
100293516	521.0	571.0
387266	0.0	0.0
27156	8.0	3.0
149954	0.0	1.0
387267	0.0	2.0
375295	156.0	599.0
100313886	2.0	1.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	3.0	2.0
160365	37.0	19.0
160364	44.0	20.0
102724316	965.0	677.0
54754	2.0	0.0
54753	897.0	199.0
54752	5.0	3.0
54751	3452.0	8668.0
54758	1480.0	1168.0
54757	1129.0	546.0
54756	3215.0	473.0
101928290	67.0	33.0
6401	1483.0	116.0
6400	7050.0	5715.0
102724307	1.0	1.0
54760	97.0	119.0
54765	6496.0	5195.0
54764	1641.0	1120.0
54763	269.0	1.0
54762	823.0	167.0
54769	76.0	8.0
54768	48.0	109.0
54766	1.0	2.0
159371	297.0	73.0
100421700	0.0	0.0
100421701	2.0	2.0
100421702	2.0	1.0
100421704	6.0	24.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	1.0	1.0
100421708	3.0	3.0
100421709	0.0	0.0
54776	3651.0	2056.0
91703	45.0	3.0
6403	1234.0	14.0
6402	499.0	105.0
6405	2157.0	5515.0
54778	2118.0	1434.0
6404	1604.0	1105.0
54777	41.0	99.0
6407	0.0	2.0
6406	0.0	0.0
64100	1.0	0.0
64102	775.0	4.0
6421	16707.0	19400.0
100421710	0.0	0.0
64101	109.0	223.0
6423	13766.0	21744.0
6422	60692.0	143.0
64106	34.0	0.0
64105	133.0	452.0
64108	374.0	168.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	17.0	1.0
54780	1742.0	1214.0
54785	238.0	244.0
54784	407.0	371.0
6414	12999.0	2021.0
6416	2039.0	2350.0
54788	3592.0	3875.0
6415	6231.0	7946.0
6418	14220.0	20390.0
6419	1206.0	1201.0
6430	15040.0	3833.0
64111	0.0	0.0
162989	1014.0	1454.0
64110	1668.0	1891.0
6432	7248.0	6125.0
6431	11022.0	10837.0
64112	2243.0	783.0
64115	4277.0	679.0
6434	7063.0	7805.0
101928243	24.0	23.0
6433	2725.0	1961.0
64114	13093.0	4767.0
101928244	5.0	0.0
100421724	5.0	3.0
64116	1799.0	1407.0
64118	2794.0	2952.0
101928248	6.0	3.0
100421728	0.0	0.0
54790	1956.0	1386.0
100421729	0.0	1.0
104548973	1.0	1.0
104548972	1.0	1.0
54793	2910.0	1188.0
400713	922.0	879.0
104548971	1.0	1.0
104548970	1.0	0.0
54798	332.0	7.0
255411	3.0	0.0
54797	502.0	771.0
54796	903.0	1499.0
54795	2197.0	3193.0
6425	9.0	0.0
6424	8586.0	6809.0
150992	1.0	0.0
6427	6121.0	7628.0
54799	1676.0	688.0
6426	7252.0	9565.0
6429	5527.0	3411.0
6428	16254.0	12633.0
162979	58.0	419.0
6441	40.0	17.0
64122	813.0	1538.0
64121	1831.0	1223.0
6440	0.0	0.0
100421731	1.0	2.0
6443	3797.0	2015.0
101928256	1.0	0.0
6442	9.0	3.0
64123	3569.0	1111.0
100421733	0.0	0.0
6445	152.0	6.0
100421734	0.0	0.0
6444	845.0	1356.0
160313	1.0	1.0
100421736	0.0	0.0
64127	316.0	1083.0
162972	786.0	512.0
64129	7751.0	169.0
255426	126.0	17.0
642818	0.0	0.0
642819	320.0	216.0
400709	34.0	13.0
6439	2.0	12.0
642812	4.0	6.0
64131	1841.0	769.0
654817	64.0	34.0
6450	502.0	167.0
91750	719.0	344.0
64130	98.0	126.0
654816	59.0	28.0
6452	5256.0	2719.0
100421741	0.0	0.0
64132	1698.0	1907.0
6451	7810.0	33335.0
64135	1219.0	1702.0
91754	6558.0	2659.0
6453	7432.0	2796.0
6456	16.0	13.0
91752	17.0	20.0
64137	6.0	15.0
6455	3318.0	6707.0
147372	270.0	40.0
6447	247.0	279.0
6446	6721.0	2106.0
91748	4693.0	1729.0
6449	3538.0	4602.0
135398	236.0	242.0
91746	6056.0	4095.0
6448	2345.0	1343.0
91749	281.0	151.0
6461	593.0	767.0
6462	23.0	8.0
6465	0.0	1.0
100421754	0.0	0.0
64146	51.0	138.0
64145	2525.0	1639.0
6464	7174.0	8770.0
162998	6.0	3.0
100421756	3.0	0.0
101928276	0.0	0.0
64147	360.0	489.0
160335	834.0	1759.0
6466	1.0	4.0
162993	434.0	144.0
64149	818.0	479.0
147381	176.0	10510.0
255403	279.0	340.0
6458	20.0	18.0
6457	4.0	16.0
91734	1.0	0.0
6459	11.0	28.0
6472	2681.0	8024.0
6471	1.0	0.0
6474	269.0	453.0
6473	0.0	0.0
6476	0.0	0.0
6478	1188.0	3968.0
6477	847.0	813.0
101928200	17.0	0.0
100421648	1.0	1.0
6470	2537.0	1288.0
6469	0.0	1.0
6468	3874.0	2385.0
6483	1153.0	1370.0
6482	3996.0	3237.0
100421652	0.0	0.0
6484	860.0	1432.0
6487	996.0	344.0
196294	408.0	479.0
6489	735.0	156.0
497661	317.0	446.0
100421657	2.0	0.0
6480	3684.0	2706.0
102724386	9.0	5.0
6494	1736.0	1554.0
6493	65.0	634.0
6496	10.0	4.0
6495	221.0	105.0
6498	4210.0	3010.0
101928223	11.0	0.0
6497	8731.0	5147.0
6499	2167.0	2208.0
6490	1151.0	64.0
6492	401.0	87.0
6491	190.0	797.0
101928232	0.0	0.0
100124700	10.0	157.0
102724368	10.0	9.0
196264	1636.0	1989.0
54700	3033.0	3501.0
54707	1486.0	1229.0
497634	0.0	0.0
54704	3043.0	1983.0
54708	2871.0	2741.0
160287	2.0	5.0
54714	7.0	2.0
54718	237.0	118.0
100421681	0.0	0.0
54716	101.0	284.0
54715	1.0	20.0
100421695	4.0	3.0
100421697	0.0	0.0
100421698	1.0	3.0
100421699	2.0	0.0
102724349	18.0	8.0
102724341	0.0	0.0
159296	0.0	4.0
54729	0.0	0.0
54726	3308.0	1706.0
100421694	0.0	0.0
255480	186.0	237.0
54732	5380.0	9796.0
54734	15.0	15.0
54733	480.0	325.0
54739	633.0	659.0
54738	0.0	0.0
54737	4704.0	2030.0
160298	4.0	6.0
102724321	0.0	0.0
255488	2208.0	2255.0
54742	110.0	71.0
54741	9290.0	4798.0
54749	1540.0	977.0
137902	27.0	224.0
27128	1064.0	657.0
27129	9591.0	101.0
29789	3907.0	6580.0
27127	40.0	262.0
27120	19.0	61.0
27121	7.0	1.0
29781	1973.0	2410.0
29780	1786.0	2136.0
27124	570.0	625.0
27125	9159.0	9225.0
27122	5604.0	3036.0
29785	120.0	169.0
27123	338.0	226.0
125919	406.0	269.0
29799	221.0	252.0
390800	0.0	1.0
27131	5491.0	4448.0
654790	99.0	29.0
27132	185.0	187.0
27130	724.0	582.0
29798	118.0	227.0
27136	0.0	1.0
29797	0.0	0.0
27133	37.0	0.0
29796	1365.0	2560.0
27134	1062.0	4771.0
27106	3153.0	819.0
27107	1963.0	1741.0
29768	0.0	0.0
29767	1497.0	410.0
29766	3542.0	4402.0
27109	1695.0	840.0
29761	3462.0	2279.0
29760	487.0	192.0
389813	61.0	201.0
389812	0.0	0.0
27102	6273.0	12672.0
29765	0.0	0.0
29763	1481.0	2333.0
27101	2049.0	5657.0
389816	20.0	138.0
27115	387.0	151.0
29778	1.0	2.0
29777	1296.0	991.0
27113	245.0	505.0
29775	1680.0	1550.0
27111	169.0	1201.0
29774	105.0	22.0
27112	72.0	162.0
390831	0.0	0.0
390834	3.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	905.0	1628.0
125958	0.0	0.0
377841	41.0	110.0
390843	0.0	0.0
390844	2.0	3.0
389827	1.0	0.0
652170	0.0	1.0
389860	2.0	3.0
390811	0.0	0.0
389857	0.0	0.0
390816	19.0	0.0
389856	284.0	190.0
125931	2.0	0.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	28.0	4.0
100313923	0.0	0.0
100313921	1.0	0.0
389849	18.0	61.0
91893	97.0	143.0
91894	8.0	7.0
147670	20.0	20.0
147664	1.0	4.0
642721	0.0	0.0
64285	1980.0	2364.0
64284	696.0	644.0
64288	608.0	1829.0
147685	45.0	76.0
121026	0.0	0.0
123688	276.0	180.0
341568	0.0	0.0
341567	1.0	0.0
642737	2.0	3.0
64283	2309.0	1034.0
64282	1061.0	1161.0
389541	1738.0	1170.0
147694	1112.0	593.0
389537	62.0	203.0
147686	295.0	250.0
147687	432.0	254.0
121014	0.0	0.0
642741	52.0	35.0
159686	81.0	24.0
642746	0.0	2.0
642762	0.0	0.0
390502	0.0	0.0
390501	1.0	0.0
390503	0.0	4.0
121006	14.0	8.0
389524	569.0	163.0
147699	57.0	21.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	73.0	8.0
27286	2105.0	2104.0
27283	0.0	0.0
27284	37.0	6.0
389558	255.0	172.0
27289	405.0	1863.0
27287	82.0	21.0
27288	0.0	0.0
135656	2.0	0.0
390561	8.0	7.0
27296	35.0	15.0
389549	1.0	0.0
27297	2187.0	2631.0
27294	22.0	20.0
27295	13575.0	2367.0
27299	151.0	208.0
642776	6.0	2.0
27292	2131.0	1411.0
27293	434.0	453.0
27290	5.0	31.0
642778	44.0	4.0
27291	1177.0	518.0
160622	1305.0	204.0
390531	39.0	2.0
147650	263.0	191.0
390530	37.0	0.0
390535	0.0	0.0
390539	0.0	0.0
147646	1.0	10.0
390538	0.0	0.0
654783	0.0	0.0
147645	191.0	148.0
341511	1.0	1.0
6500	12677.0	16773.0
133015	663.0	367.0
400410	78.0	118.0
147660	66.0	19.0
121054	1.0	5.0
121053	329.0	394.0
147657	635.0	1474.0
147658	7.0	1.0
400406	8.0	18.0
642799	0.0	0.0
642796	0.0	0.0
133022	198.0	219.0
642797	128.0	216.0
101928165	0.0	0.0
6511	2.0	15.0
390595	373.0	81.0
6510	9365.0	11749.0
390594	1.0	0.0
100421803	0.0	0.0
100421804	2.0	2.0
390598	28.0	5.0
100421805	14.0	6.0
100421806	12.0	2.0
100421807	0.0	0.0
6509	1788.0	3502.0
54870	4388.0	3482.0
54875	587.0	283.0
54874	5304.0	7779.0
54873	8934.0	467.0
389599	1.0	0.0
54872	2367.0	1897.0
102724430	0.0	0.0
54879	591.0	272.0
6502	605.0	2401.0
54878	2787.0	1531.0
6504	164.0	38.0
54877	2366.0	1792.0
91801	632.0	343.0
6503	873.0	763.0
54876	2788.0	1093.0
6506	242.0	155.0
6505	318.0	2197.0
91807	18.0	47.0
6508	728.0	790.0
6507	1597.0	1029.0
101928176	12.0	0.0
6520	8637.0	11482.0
6522	3058.0	4233.0
221717	0.0	0.0
6521	3.0	0.0
221718	1.0	1.0
100421813	13.0	1.0
64207	4183.0	1790.0
100421816	17.0	3.0
221711	36.0	7.0
64208	19.0	9.0
221710	590.0	903.0
54882	380.0	205.0
54881	1804.0	1386.0
54880	2649.0	2477.0
54886	114.0	0.0
54885	571.0	545.0
54884	14482.0	6965.0
54883	1796.0	2488.0
6513	2657.0	3813.0
6512	137.0	34.0
54888	3547.0	5461.0
6515	7004.0	968.0
54887	1411.0	1347.0
6514	1.0	0.0
6517	634.0	13.0
6519	13.0	3.0
6518	196.0	222.0
221749	4531.0	1201.0
64210	3578.0	2225.0
6531	2.0	13.0
100421820	1.0	0.0
64211	1.0	1.0
6530	78.0	1.0
6533	2377.0	1750.0
6532	33.0	16.0
100421823	2.0	1.0
390572	5.0	8.0
64216	660.0	2732.0
64215	1638.0	5148.0
100421825	0.0	0.0
64218	1849.0	1517.0
100421827	0.0	0.0
100421828	6.0	3.0
64219	2182.0	1331.0
100421829	53.0	18.0
54893	2915.0	863.0
54892	911.0	1528.0
54891	1331.0	923.0
54890	4463.0	3818.0
54897	1941.0	1694.0
54896	442.0	607.0
54894	965.0	238.0
6524	5.0	3.0
6523	2114.0	54.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1197.0	917.0
6526	1452.0	3085.0
6525	4051.0	5363.0
54898	365.0	291.0
6528	2.0	2.0
91828	24.0	9.0
170067	1.0	1.0
6527	50.0	7.0
6529	37.0	144.0
6540	3.0	3.0
64221	805.0	107.0
64220	185.0	439.0
6542	5243.0	10839.0
64223	1375.0	1794.0
6541	3575.0	2330.0
64222	1792.0	3091.0
390581	1.0	0.0
64225	5664.0	2072.0
6543	8.0	28.0
64224	2195.0	1397.0
105376261	1.0	6.0
6535	1657.0	3723.0
6534	12.0	5.0
6536	374.0	1067.0
6539	107.0	46.0
6538	108.0	8.0
64232	0.0	0.0
6551	0.0	0.0
6550	25.0	15.0
64231	2796.0	1726.0
6553	112.0	116.0
91851	18068.0	41.0
64236	823.0	1000.0
6555	0.0	0.0
101928122	0.0	0.0
6554	3.0	0.0
6546	756.0	444.0
6545	68.0	2.0
6548	3511.0	4158.0
6547	27.0	5.0
6549	52.0	897.0
6560	4326.0	2391.0
64241	2.0	0.0
64240	4.0	7.0
6561	0.0	0.0
6564	23.0	12.0
6563	80.0	24.0
100421854	74.0	44.0
101928136	13.0	0.0
6566	1326.0	1961.0
6565	329.0	70.0
100421859	3.0	0.0
101928138	1.0	0.0
221756	128.0	59.0
6557	27.0	20.0
6556	91.0	501.0
6559	11.0	1.0
91833	1560.0	1615.0
6558	15815.0	4557.0
133083	0.0	1.0
6571	65.0	41.0
101928142	14.0	0.0
100421860	3.0	0.0
6570	2.0	4.0
100421861	0.0	0.0
6573	551.0	1261.0
6572	0.0	0.0
101928141	11.0	0.0
91875	1065.0	497.0
6575	2654.0	2845.0
6574	2451.0	4385.0
101928147	0.0	0.0
100421865	29.0	16.0
6576	3222.0	7093.0
221785	1115.0	657.0
245711	30.0	15.0
169044	116.0	268.0
221786	367.0	307.0
6568	0.0	0.0
6567	2247.0	1015.0
91869	1147.0	1046.0
6569	2.0	3.0
6582	0.0	1.0
91860	147.0	93.0
101928153	237.0	139.0
6581	316.0	42.0
101928154	77.0	2.0
6584	1349.0	1223.0
101928151	0.0	4.0
6583	250.0	192.0
6586	14600.0	3945.0
6585	51.0	11.0
101928158	9.0	33.0
91862	514.0	1083.0
6588	5.0	13.0
6580	18.0	11.0
169026	141.0	856.0
6579	82.0	0.0
6578	1763.0	1025.0
6595	13868.0	7064.0
6594	3217.0	1440.0
30817	356.0	200.0
6597	6325.0	10121.0
6596	2013.0	2402.0
30816	14.0	0.0
30819	6123.0	28.0
6599	7993.0	14560.0
100421767	0.0	0.0
6598	2719.0	5012.0
30818	260.0	112.0
100421768	0.0	0.0
100421769	3.0	0.0
6591	1226.0	2194.0
6590	6624.0	491.0
30820	45.0	4.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	1.0	8.0
282706	0.0	0.0
255104	2730.0	867.0
255101	7.0	2.0
54802	1156.0	892.0
30813	7.0	0.0
30812	281.0	24.0
54801	1128.0	1701.0
54800	3054.0	2076.0
30815	4702.0	2337.0
30814	0.0	0.0
54806	1054.0	1034.0
54805	596.0	172.0
30811	568.0	1709.0
100421771	0.0	0.0
54809	890.0	1621.0
100421784	10.0	9.0
54808	3306.0	2749.0
54807	710.0	288.0
29802	42.0	8.0
29801	1674.0	1180.0
29800	781.0	691.0
101928104	10.0	1.0
29803	3770.0	4615.0
54813	832.0	2217.0
