id	a19d9498-5d19-4aef-9db9-d62deef77142	dcaf948d-c02a-4b7b-913b-e91c74b7641c
100873512	0.0	0.0
10450	2413.0	552.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	3139.0	1287.0
10455	3624.0	1113.0
100873516	0.0	0.0
10454	2631.0	709.0
100873515	0.0	0.0
10457	4531.0	9820.0
100873514	0.0	0.0
10456	3609.0	2085.0
100873513	0.0	0.0
346389	1260.0	664.0
10460	1047.0	1542.0
100861530	0.0	3.0
100873509	0.0	0.0
10469	1709.0	673.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	395.0	25.0
100873501	0.0	0.0
10461	781.0	216.0
100873500	0.0	0.0
10464	759.0	411.0
10463	3245.0	1803.0
10466	1426.0	948.0
100873505	0.0	0.0
10465	1365.0	731.0
100873504	0.0	0.0
10468	728.0	465.0
100873503	0.0	0.0
10467	4057.0	1388.0
100873502	0.0	0.0
100873530	1.0	0.0
100861549	14.0	7.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	355.0	96.0
100861541	35.0	11.0
100861542	0.0	0.0
100861543	1.0	0.0
100861544	0.0	0.0
10437	29.0	31.0
10436	801.0	354.0
10439	1314.0	310.0
10438	487.0	630.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	3703.0	2053.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	3286.0	1136.0
10435	990.0	318.0
100873536	5.0	7.0
10434	2247.0	7293.0
100873535	0.0	0.0
116535	811.0	191.0
100861556	0.0	0.0
116534	40.0	0.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	0.0
100861555	43.0	9.0
10447	1329.0	741.0
100873529	0.0	0.0
116540	100.0	28.0
100861550	0.0	0.0
10449	2847.0	1888.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	2344.0	1072.0
10440	2152.0	2375.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	0.0
100873520	0.0	0.0
10444	5353.0	1539.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	3106.0	1099.0
10446	1068.0	122.0
100873525	0.0	0.0
10445	3071.0	1096.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	9009.0	1007.0
100533111	4.0	2.0
102466866	0.0	0.0
102466865	0.0	1.0
102466864	0.0	0.0
128467	1.0	1.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	1.0	0.0
100128191	55.0	51.0
100128190	0.0	0.0
100533107	38.0	22.0
153443	434.0	282.0
100533105	1.0	5.0
647532	0.0	0.0
100533106	17.0	2.0
102466889	4.0	0.0
116461	1286.0	913.0
100128181	0.0	0.0
100128183	2.0	4.0
102466880	0.0	0.0
128439	488.0	480.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	549.0	33.0
100128177	0.0	0.0
100128176	0.0	0.0
100128162	0.0	0.0
10390	1241.0	499.0
128497	21.0	1.0
647569	0.0	0.0
10392	743.0	210.0
10391	682.0	199.0
10394	0.0	0.0
10393	419.0	360.0
10396	486.0	148.0
10395	1894.0	767.0
1719	542.0	411.0
10398	30501.0	8545.0
1718	30382.0	5387.0
100128159	0.0	0.0
10397	7218.0	12753.0
1717	4048.0	6869.0
1716	2244.0	1387.0
10399	120400.0	35184.0
128486	1027.0	505.0
128488	7.0	0.0
128481	3.0	3.0
100508120	227.0	88.0
1723	788.0	177.0
100128140	7.0	3.0
100689073	0.0	0.0
100689074	0.0	0.0
100128145	2.0	0.0
1729	7542.0	4782.0
1728	8553.0	2232.0
1727	11987.0	5148.0
1725	2713.0	894.0
100287512	2.0	1.0
100287513	0.0	0.0
1734	2191.0	1291.0
1733	19.0	12.0
1731	414.0	177.0
1730	632.0	289.0
1739	2586.0	1029.0
1738	3854.0	1543.0
1737	1906.0	886.0
1736	4082.0	2165.0
1735	49.0	12.0
100287505	0.0	0.0
751580	28.0	1.0
100287502	0.0	0.0
202658	1.0	2.0
1745	45.0	36.0
1743	5866.0	2953.0
1742	1054.0	244.0
1741	4419.0	2148.0
1740	146.0	28.0
1749	15.0	103.0
1748	80.0	79.0
1747	310.0	362.0
1746	286.0	2.0
200008	1.0	0.0
200010	33.0	0.0
1756	2295.0	152.0
1755	191.0	5.0
1750	4.0	10.0
1759	816.0	471.0
1758	0.0	3.0
1757	711.0	82.0
1770	54.0	15.0
200014	1883.0	425.0
1767	431.0	174.0
1763	167.0	149.0
1762	1638.0	530.0
1761	0.0	1.0
1760	2030.0	654.0
1769	2.0	0.0
1768	72.0	3.0
153478	982.0	171.0
1781	5338.0	3531.0
1780	97.0	55.0
200025	3.0	0.0
1778	20920.0	12576.0
1777	3752.0	2676.0
1776	190.0	21.0
1775	19.0	12.0
1774	726.0	458.0
1773	654.0	302.0
200030	244.0	61.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	1.0	0.0
1791	1.0	0.0
442195	1.0	1.0
200035	139.0	30.0
442197	89.0	149.0
1789	204.0	212.0
442189	0.0	0.0
1788	1973.0	901.0
1787	251.0	69.0
1786	4429.0	2000.0
1785	6112.0	4361.0
1783	3545.0	1911.0
1798	2886.0	1076.0
1797	792.0	167.0
1796	583.0	208.0
1795	149.0	51.0
1794	545.0	508.0
1793	5330.0	2053.0
101180976	1.0	0.0
493753	1225.0	811.0
550112	553.0	390.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	1.0	0.0
503635	2.0	0.0
503638	11.0	9.0
503637	0.0	0.0
10536	1738.0	1794.0
503643	1.0	6.0
10535	1296.0	854.0
100287472	4.0	2.0
10538	587.0	172.0
503645	4.0	0.0
10537	177.0	306.0
100287470	0.0	0.0
10539	2278.0	1652.0
503641	0.0	0.0
503640	0.0	0.0
100873677	0.0	0.0
100873676	1.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	3318.0	1428.0
493987	4.0	0.0
10534	1311.0	485.0
100873679	0.0	0.0
10533	1653.0	667.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	0.0	0.0
10549	3539.0	3066.0
503634	0.0	0.0
10548	375.0	189.0
503633	0.0	0.0
503630	0.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	6043.0	1168.0
10541	7322.0	5013.0
100873664	0.0	0.0
10540	7520.0	3072.0
100873663	0.0	0.0
10542	2534.0	3741.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	735.0	339.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	2.0	1.0
100873690	0.0	0.0
100873695	1.0	0.0
100873694	1.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	5224.0	627.0
10513	2572.0	2353.0
10516	4494.0	1259.0
10518	312.0	79.0
10517	1.0	0.0
10519	4799.0	4531.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	303.0	125.0
100131616	0.0	0.0
10512	9088.0	4694.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	11252.0	3433.0
58503	3631.0	0.0
10524	1858.0	882.0
58505	4901.0	5831.0
10527	6621.0	3594.0
58504	169.0	166.0
10526	2457.0	2558.0
10529	5042.0	5013.0
10528	5602.0	2978.0
58500	581.0	347.0
100873688	1.0	0.0
100873687	0.0	0.0
100131623	2.0	0.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	20016.0	4685.0
10520	596.0	311.0
58506	5071.0	1990.0
10523	3241.0	1130.0
58509	1200.0	285.0
58508	3535.0	1650.0
10522	2958.0	488.0
100033398	0.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	2425.0	1596.0
58516	2636.0	883.0
58510	0.0	0.0
58512	14.0	9.0
58511	12.0	15.0
58517	3656.0	2326.0
105371564	1.0	5.0
100131638	0.0	0.0
58525	3654.0	1246.0
58524	30.0	13.0
10505	699.0	204.0
58527	1695.0	1638.0
58526	1647.0	227.0
10507	1569.0	635.0
100131641	0.0	0.0
10509	8884.0	5874.0
58529	61.0	3.0
58528	792.0	298.0
10501	999.0	603.0
10500	756.0	193.0
58530	0.0	0.0
442384	0.0	0.0
58538	8.0	8.0
58531	0.0	0.0
58533	2442.0	2196.0
100131656	1.0	1.0
100287404	0.0	0.0
100131661	0.0	2.0
503694	0.0	0.0
503693	103.0	24.0
493913	0.0	0.0
493911	247.0	69.0
751599	0.0	0.0
285033	174.0	49.0
100128017	0.0	0.0
442320	0.0	1.0
116412	225.0	35.0
442317	0.0	0.0
442318	0.0	0.0
442319	13.0	2.0
493901	1.0	0.0
100128015	0.0	0.0
100128010	39.0	44.0
493900	95.0	6.0
100128012	5.0	0.0
100128011	1.0	0.0
285045	2.0	0.0
442304	0.0	0.0
442308	0.0	2.0
285051	6.0	0.0
10590	95.0	0.0
10592	955.0	991.0
10591	1493.0	481.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	1.0	0.0
100873616	0.0	0.0
10594	15314.0	4946.0
100873611	0.0	0.0
10595	1.0	0.0
10598	5374.0	3110.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	4.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	37.0	4.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	1.0	0.0
100873601	0.0	0.0
128434	346.0	0.0
10570	134.0	111.0
116447	2304.0	689.0
116449	10.0	6.0
116448	24.0	0.0
10579	2358.0	638.0
100873639	0.0	0.0
100873638	4.0	1.0
10572	2400.0	1670.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	15062.0	7920.0
100873631	0.0	0.0
10573	3147.0	1932.0
100873630	0.0	0.0
10576	8836.0	6368.0
100873637	0.0	0.0
10575	11785.0	5663.0
100873636	0.0	0.0
10578	66.0	67.0
100873635	1.0	0.0
10577	9297.0	5082.0
100873634	0.0	0.0
10581	4326.0	3402.0
10580	2001.0	850.0
116437	0.0	2.0
100873629	0.0	0.0
116441	2212.0	430.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	34.0	23.0
116442	109.0	61.0
116444	3.0	6.0
128414	1.0	31.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2475.0	845.0
100873620	0.0	0.0
10584	7.0	3.0
10587	1492.0	352.0
100873626	0.0	0.0
10586	0.0	0.0
100873625	0.0	0.0
10589	3770.0	2200.0
100873624	0.0	0.0
10588	273.0	88.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	76.0	2.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	1.0
10558	2145.0	2048.0
10557	725.0	261.0
10559	1008.0	306.0
10550	10126.0	4582.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	6852.0	2179.0
100873653	0.0	0.0
10551	19284.0	26804.0
100873652	1.0	0.0
10554	3388.0	1230.0
100873659	0.0	0.0
10553	1393.0	539.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1166.0	821.0
100873657	0.0	0.0
10555	3434.0	2338.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	7.0	5.0
100873640	0.0	2.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	0.0	0.0
10569	2588.0	1472.0
100287482	120.0	10.0
100287483	0.0	0.0
10568	8858.0	155.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	488.0	434.0
100873644	0.0	0.0
10560	1299.0	870.0
100873643	0.0	0.0
10563	477.0	184.0
100873642	0.0	0.0
10562	2849.0	6.0
100873641	0.0	0.0
10565	3022.0	3639.0
100873648	0.0	0.0
10564	3223.0	1833.0
100873647	0.0	0.0
10567	3971.0	3053.0
100873646	0.0	0.0
10566	130.0	25.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	0.0	0.0
116369	18.0	6.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	49.0	93.0
574036	194.0	53.0
574038	0.0	0.0
83479	783.0	457.0
116379	231.0	0.0
100128092	0.0	1.0
83478	513.0	226.0
83473	210.0	190.0
83475	799.0	298.0
100128098	51.0	8.0
102466745	0.0	3.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	344.0	19.0
102466741	2.0	0.0
102466740	0.0	0.0
128346	197.0	214.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	908.0	46.0
100128083	3.0	2.0
83468	1240.0	930.0
100128081	8.0	0.0
83461	185.0	428.0
128338	2582.0	1706.0
83464	897.0	283.0
83463	334.0	267.0
83460	113.0	72.0
100189028	2.0	0.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	6.0
153339	3424.0	3705.0
116349	298.0	103.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	76.0	11.0
346562	0.0	0.0
647415	1.0	0.0
128322	0.0	0.0
1809	6560.0	6440.0
116337	0.0	0.0
153328	15.0	16.0
1800	10.0	8.0
100128061	0.0	0.0
100128060	51.0	20.0
100128062	0.0	0.0
1808	8719.0	2645.0
83483	7341.0	3519.0
1807	28.0	0.0
1806	1885.0	832.0
1805	1563.0	1589.0
83480	649.0	314.0
1804	284.0	3.0
1803	338.0	570.0
1802	1554.0	299.0
83482	6.0	0.0
1801	1183.0	271.0
83481	1407.0	1574.0
131965	439.0	274.0
1811	280.0	13.0
1810	2989.0	1846.0
143941	270.0	78.0
1819	1654.0	897.0
1818	0.0	0.0
1817	0.0	0.0
1816	4.0	0.0
1815	21.0	27.0
100128054	1.0	1.0
1814	2.0	0.0
285084	9.0	0.0
1813	403.0	0.0
1812	9.0	1.0
100128055	1.0	0.0
647436	23.0	7.0
128387	569.0	221.0
131973	0.0	0.0
1822	15460.0	3588.0
1821	1.0	52.0
1820	242.0	246.0
100128041	0.0	0.0
1829	7220.0	5852.0
1828	125.0	1.0
1827	12509.0	1465.0
285093	0.0	0.0
1826	7.0	0.0
100128043	0.0	0.0
1825	2076.0	580.0
100128042	2.0	0.0
1824	4353.0	1621.0
1823	54.0	7.0
100128044	0.0	0.0
407977	1.0	0.0
407975	40.0	5.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	2.0	244.0
1832	28219.0	19132.0
1831	4160.0	3640.0
1830	1768.0	310.0
574016	0.0	5.0
100128036	0.0	1.0
1839	614.0	291.0
1838	2966.0	563.0
346528	0.0	0.0
1837	1265.0	1179.0
1836	1433.0	817.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	1827.0	147.0
1843	9306.0	7516.0
1842	439.0	762.0
1841	1536.0	1164.0
1840	546.0	278.0
574028	2.0	0.0
574029	3.0	2.0
100128025	31.0	4.0
1849	1378.0	282.0
346517	0.0	0.0
1848	10130.0	1114.0
1847	3206.0	1557.0
100128020	0.0	0.0
1846	16820.0	2345.0
100128023	0.0	0.0
1845	3528.0	1510.0
153396	448.0	322.0
1855	3242.0	1903.0
1854	2021.0	2070.0
100131671	0.0	0.0
1852	106.0	1.0
1850	2294.0	367.0
100131678	0.0	0.0
1859	3558.0	1797.0
1857	4336.0	2466.0
1856	1919.0	585.0
724068	0.0	0.0
724067	0.0	1.0
202781	512.0	133.0
1861	2388.0	1023.0
100131688	0.0	0.0
1869	676.0	399.0
724094	0.0	0.0
1880	184.0	319.0
1877	1544.0	441.0
100131691	57.0	18.0
1876	586.0	264.0
1875	454.0	238.0
83417	0.0	3.0
100131693	10.0	12.0
100327036	0.0	0.0
83416	58.0	45.0
200132	23.0	3.0
1874	2299.0	558.0
1872	2.0	2.0
1871	823.0	457.0
1870	221.0	216.0
1879	610.0	158.0
724087	2.0	2.0
1891	7959.0	2084.0
1890	2633.0	2397.0
83401	23.0	21.0
1889	26097.0	10042.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	2379.0	38.0
58472	2579.0	2673.0
200149	0.0	0.0
58475	1311.0	993.0
724038	0.0	0.0
83439	3318.0	403.0
1896	191.0	45.0
58477	4341.0	2970.0
58476	2643.0	1063.0
1894	906.0	3445.0
1893	3685.0	17624.0
1892	8793.0	5492.0
58478	1778.0	1562.0
200150	13.0	8.0
724022	0.0	0.0
58484	66.0	53.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1315.0	460.0
724024	0.0	0.0
58486	1922.0	633.0
58485	4319.0	1402.0
724023	0.0	0.0
58480	1348.0	769.0
724029	1.0	0.0
200159	8.0	2.0
724028	0.0	0.0
724027	7.0	0.0
58488	1362.0	296.0
58487	1626.0	721.0
200162	53.0	7.0
58489	1037.0	956.0
58495	604.0	259.0
724059	0.0	0.0
58494	2386.0	393.0
58497	1912.0	1180.0
58496	54.0	22.0
58491	648.0	204.0
58490	1789.0	727.0
58493	1606.0	1195.0
58492	195.0	61.0
58499	1133.0	153.0
58498	88.0	21.0
200172	11.0	0.0
83451	2577.0	738.0
83450	594.0	104.0
83452	464.0	588.0
153364	434.0	205.0
83448	715.0	520.0
200186	1961.0	970.0
83447	0.0	0.0
200185	997.0	506.0
83449	15.0	2.0
83444	160.0	19.0
83443	5045.0	2872.0
83446	0.0	0.0
83445	4.0	0.0
83440	1949.0	1267.0
83442	6617.0	3439.0
114984	1243.0	659.0
114987	468.0	148.0
391603	0.0	0.0
10657	9464.0	5342.0
126969	1212.0	467.0
10656	622.0	495.0
10659	1568.0	609.0
10658	5129.0	1985.0
114990	2046.0	558.0
114991	1566.0	612.0
10651	1486.0	1210.0
10650	89.0	24.0
10653	30621.0	15422.0
10652	5333.0	3009.0
342667	21779.0	28.0
10655	48.0	13.0
643812	0.0	0.0
342666	20.0	8.0
10654	3507.0	1608.0
136306	54.0	7.0
126961	0.0	0.0
10668	530.0	472.0
10667	1046.0	535.0
643827	23.0	2.0
10669	897.0	162.0
10660	0.0	0.0
10661	8.0	4.0
731220	19.0	49.0
138971	0.0	0.0
10664	3487.0	1832.0
10663	210.0	61.0
10666	72.0	124.0
731223	6.0	0.0
10665	3.0	0.0
136319	6667.0	5564.0
163933	88.0	19.0
317691	0.0	0.0
339005	74.0	24.0
10635	128.0	417.0
10634	2681.0	1207.0
10637	14.0	0.0
10636	792.0	124.0
10638	0.0	0.0
114971	1015.0	466.0
10631	11204.0	80510.0
643836	1110.0	561.0
10630	1217.0	1576.0
643837	633.0	414.0
10633	213.0	52.0
643834	0.0	0.0
10632	7752.0	3235.0
100124394	0.0	0.0
10645	4123.0	1459.0
10648	0.0	0.0
10647	3833.0	27.0
148304	298.0	152.0
114960	1.0	0.0
10640	1920.0	2128.0
136332	46.0	10.0
10642	1.0	20.0
643847	0.0	0.0
10641	1179.0	268.0
10644	469.0	66.0
10643	1.0	7.0
317671	77.0	26.0
643862	1.0	0.0
391642	0.0	0.0
10609	2402.0	2143.0
391647	4.0	4.0
10613	2579.0	1513.0
10612	1603.0	403.0
10615	728.0	1103.0
10614	3365.0	1030.0
10617	2219.0	1807.0
401525	0.0	0.0
10616	4841.0	1692.0
10618	11427.0	4041.0
643854	2.0	0.0
643853	58.0	38.0
643859	0.0	0.0
10611	5314.0	3903.0
10610	3373.0	1132.0
643872	2.0	1.0
643873	190.0	29.0
643870	15.0	19.0
317684	0.0	0.0
391655	0.0	0.0
391657	0.0	0.0
391656	4.0	0.0
317687	1.0	0.0
10623	1612.0	887.0
10626	729.0	406.0
10625	5254.0	3247.0
10628	22846.0	13466.0
10627	15136.0	9643.0
10629	712.0	169.0
342618	1.0	0.0
643865	0.0	0.0
643866	145.0	68.0
10620	245.0	130.0
10622	127.0	38.0
10621	589.0	315.0
101954275	0.0	0.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	7.0	0.0
643884	0.0	0.0
101954277	1.0	0.0
101954278	11.0	0.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	69.0	5.0
83606	6128.0	2647.0
101954271	0.0	0.0
83605	2963.0	1201.0
101954272	4.0	2.0
83608	802.0	694.0
83607	1697.0	1237.0
151903	2102.0	651.0
401507	0.0	0.0
317649	2248.0	743.0
391627	0.0	0.0
401505	848.0	806.0
388007	0.0	0.0
317648	810.0	208.0
100419709	5.0	9.0
100419705	0.0	0.0
643875	0.0	0.0
401509	27.0	8.0
401508	0.0	0.0
101954264	0.0	0.0
138948	68.0	4.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	0.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1218.0	583.0
100419711	4.0	0.0
102464825	0.0	0.0
56000	2.0	3.0
391632	2.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	31.0	29.0
102464824	1.0	0.0
56005	3861.0	3585.0
10602	1775.0	543.0
56006	2169.0	820.0
83604	1262.0	828.0
10603	360.0	75.0
10606	6881.0	5078.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2522.0	2762.0
10608	8220.0	2086.0
10607	3178.0	1018.0
10600	1848.0	1148.0
101929254	0.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	1.0	0.0
102464835	0.0	0.0
148362	1969.0	1602.0
102464832	0.0	0.0
100271849	17.0	17.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	1720.0	3599.0
112398	1232.0	316.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	0.0
100419733	0.0	0.0
388021	5.0	0.0
100419734	0.0	0.0
391698	2.0	3.0
100419731	0.0	0.0
100271836	34.0	14.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	0.0	0.0
101954204	0.0	0.0
199953	1550.0	182.0
161357	0.0	0.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	2.0	4.0
731275	23.0	14.0
199920	149.0	48.0
222826	1.0	0.0
101929286	1.0	0.0
391670	2.0	1.0
391672	1.0	1.0
161342	18.0	13.0
148398	341.0	1518.0
100419758	68.0	11.0
100419751	0.0	0.0
124359	726.0	417.0
101929293	10.0	1.0
100420752	0.0	0.0
100420754	0.0	0.0
10691	1198.0	432.0
10690	130.0	6.0
101929212	28.0	2.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	724.0	244.0
10693	258.0	16.0
10692	16.0	13.0
10695	4114.0	1405.0
10694	9882.0	6803.0
10699	138.0	236.0
101929221	0.0	0.0
100420763	0.0	0.0
101929225	0.0	0.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	3595.0	2430.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	17.0	3.0
101929238	2.0	0.0
220213	959.0	422.0
10678	2511.0	1738.0
151987	2348.0	1376.0
10671	1218.0	1150.0
10670	5617.0	2413.0
10673	75.0	687.0
10672	3159.0	4712.0
10675	119.0	61.0
10677	166.0	56.0
100419793	0.0	0.0
100420784	4.0	1.0
100420786	0.0	0.0
101929247	0.0	0.0
100420787	3.0	4.0
101929244	0.0	0.0
220202	2.0	0.0
222865	898.0	67.0
10682	2108.0	972.0
10681	1582.0	565.0
10683	9.0	13.0
10686	12.0	1.0
136371	0.0	0.0
643803	0.0	0.0
10687	536.0	236.0
100419682	0.0	0.0
100420678	5.0	4.0
222894	0.0	0.0
100419687	2.0	0.0
283807	236.0	25.0
653194	0.0	0.0
83598	3.0	0.0
83597	0.0	0.0
653199	48.0	18.0
83594	573.0	431.0
83593	1095.0	242.0
83596	748.0	575.0
83595	299.0	61.0
83590	1994.0	641.0
653190	4.0	1.0
653192	1.0	0.0
83592	74.0	39.0
83591	186.0	149.0
1909	651.0	2853.0
100420689	0.0	4.0
1908	1068.0	0.0
161291	2907.0	1322.0
653188	15.0	0.0
653189	45.0	31.0
1907	258.0	117.0
1906	757.0	38.0
197258	1646.0	164.0
1903	2156.0	2129.0
197259	354.0	252.0
1902	1355.0	835.0
1901	1124.0	368.0
100420681	0.0	0.0
197257	573.0	47.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	732.0	99.0
1917	3661.0	3967.0
1915	496789.0	185822.0
1912	8470.0	2591.0
1911	478.0	143.0
101929202	3.0	0.0
101929203	5.0	0.0
199899	0.0	0.0
148281	32.0	21.0
219287	2.0	136.0
161253	47.0	16.0
219285	691.0	675.0
283849	299.0	74.0
283848	137.0	10.0
1932	2.0	1.0
283847	1.0	0.0
256227	12.0	6.0
256223	0.0	0.0
1939	3812.0	1013.0
1938	264106.0	58815.0
1937	77.0	5.0
1936	10837.0	6212.0
1934	13.0	6.0
1933	24578.0	8620.0
161247	23.0	3.0
219293	719.0	192.0
1943	0.0	4.0
1942	4166.0	2512.0
256236	359.0	289.0
1949	1332.0	198.0
199870	521.0	223.0
1948	3588.0	1544.0
1947	2343.0	495.0
1946	2335.0	126.0
1945	1079.0	565.0
1944	411.0	343.0
161271	0.0	0.0
1954	4230.0	807.0
1953	1302.0	907.0
1952	8644.0	1351.0
1951	369.0	231.0
1950	724.0	217.0
283820	417.0	470.0
1959	7403.0	918.0
1958	50373.0	11633.0
1956	4512.0	811.0
1955	4393.0	3253.0
1965	3834.0	2591.0
1964	2998.0	2013.0
199857	694.0	326.0
1962	588.0	526.0
1961	14.0	3.0
1960	8869.0	175.0
220296	50.0	2.0
1969	2657.0	375.0
1968	11674.0	3732.0
1967	2766.0	1103.0
114904	850.0	2039.0
114905	57.0	29.0
114907	14554.0	2458.0
114908	11261.0	6253.0
340094	0.0	0.0
643783	98.0	39.0
114900	63.0	6.0
653108	2.0	3.0
401450	0.0	0.0
114902	0.0	0.0
1975	24828.0	7253.0
1974	15551.0	9590.0
1973	199.0	55.0
283888	2.0	0.0
401447	0.0	0.0
653113	185.0	74.0
1979	8724.0	3638.0
1978	2124.0	1049.0
1977	1404.0	1404.0
643790	7.0	9.0
1990	0.0	0.0
256281	1521.0	472.0
1987	1.0	0.0
1986	4.0	0.0
1984	16690.0	6809.0
1983	8243.0	6045.0
1982	38922.0	22565.0
283876	62.0	16.0
1981	23023.0	10041.0
1980	4.0	0.0
283871	803.0	449.0
283870	46.0	25.0
