id	b504f2d6-3354-4b56-9238-bf58fcf4185a	6c60605b-a647-481e-976d-f2945740faf8
106481342	0.0	18.0
106481340	0.0	0.0
85458	5003.0	4347.0
106481345	0.0	0.0
85459	730.0	2475.0
106481346	0.0	0.0
85456	11098.0	15122.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2399.0	4075.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	305.0	447.0
442913	0.0	0.0
85452	9.0	17.0
442914	0.0	0.0
50	3411.0	7127.0
85453	1999.0	6992.0
442915	0.0	0.0
85450	4176.0	3709.0
51	4778.0	10182.0
442916	0.0	0.0
85451	1377.0	1845.0
52	2050.0	5494.0
442917	0.0	0.0
53	2085.0	6595.0
442918	0.0	0.0
54	1521.0	10790.0
442919	0.0	0.0
55	108.0	139.0
442909	0.0	4.0
56	3.0	20.0
58	138.0	18.0
59	87448.0	15361.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	16.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	625.0	1550.0
106481350	0.0	3.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	9.0	22.0
106481354	0.0	4.0
85446	213.0	658.0
442900	0.0	1.0
106481355	0.0	0.0
85443	27.0	83.0
442901	0.0	0.0
85444	954.0	5662.0
442902	0.0	0.0
60	238706.0	429171.0
85441	1479.0	6236.0
442903	1.0	5.0
85442	39.0	540.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	77.0
85440	2481.0	6375.0
442907	1.0	2.0
442908	0.0	2.0
66	0.0	1.0
67	3.0	15.0
68	1.0	10.0
344595	507.0	671.0
69	4.0	18.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	7.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	6.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	86.0	436.0
106481321	0.0	0.0
85479	10.0	162.0
106481322	0.0	0.0
85476	2660.0	9776.0
85477	185.0	812.0
70	445.0	21.0
85474	21.0	38.0
71	138273.0	202395.0
72	18769.0	835.0
73	14.0	14.0
74	0.0	3.0
75	6.0	40.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3348.0	8349.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	4.0
85465	1610.0	5944.0
81	37777.0	38322.0
85463	1075.0	1330.0
82	0.0	7.0
85464	1535.0	5112.0
83	4.0	8.0
85461	3956.0	5691.0
85462	789.0	2445.0
86	1665.0	7661.0
87	27139.0	21684.0
85460	1264.0	3519.0
88	40.0	43.0
89	14.0	10.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3281.0	5889.0
106481300	0.0	0.0
91	2127.0	8216.0
92	1317.0	2432.0
93	748.0	1510.0
94	3303.0	3768.0
95	84.0	162.0
97	175.0	612.0
98	572.0	1289.0
344561	0.0	0.0
728661	2938.0	7061.0
728664	0.0	1.0
106481305	0.0	3.0
261734	609.0	891.0
106481306	0.0	0.0
106481303	0.0	2.0
106481304	0.0	0.0
728666	11.0	71.0
106481309	23.0	9.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	7.0
106481308	0.0	0.0
3804	5.0	5.0
3805	2.0	18.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	5.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	862.0	1437.0
3800	824.0	821.0
3801	845.0	1298.0
3802	0.0	1.0
728695	1.0	0.0
285735	0.0	0.0
261726	2218.0	8521.0
728698	3.0	28.0
3814	0.0	10.0
3815	5746.0	1350.0
3816	100.0	62.0
261729	2368.0	2021.0
3817	9.0	3.0
3818	28.0	82.0
222166	6838.0	5046.0
3811	7.0	10.0
3812	4.0	10.0
285740	1.0	5.0
285741	21.0	56.0
728689	12.0	24.0
3827	0.0	5.0
246100	1.0	0.0
3820	169.0	1043.0
3821	12.0	78.0
3822	1.0	14.0
3823	3.0	3.0
3824	104.0	604.0
645402	0.0	0.0
403313	745.0	2509.0
403314	0.0	0.0
728637	0.0	2.0
728638	119.0	278.0
728633	0.0	0.0
728632	17.0	71.0
728635	17.0	19.0
3836	2317.0	7365.0
222183	308.0	218.0
3837	9028.0	32452.0
3838	1766.0	16328.0
3839	2919.0	8991.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1039.0	2018.0
3832	220.0	8413.0
3833	115.0	3693.0
3834	92.0	20.0
3835	1139.0	6441.0
728620	0.0	3.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	205.0	679.0
3848	22.0	17.0
3849	2.0	0.0
222171	421.0	2752.0
728619	0.0	2.0
3840	4665.0	16894.0
3841	1111.0	2063.0
3842	6531.0	22261.0
3843	8211.0	20364.0
3844	0.0	0.0
3845	2314.0	11945.0
3846	3.0	16.0
645423	0.0	0.0
3860	4.0	2.0
246126	0.0	0.0
728658	392.0	2685.0
728655	2.0	0.0
728657	0.0	0.0
728656	0.0	0.0
3858	685.0	1219.0
3859	2.0	2.0
246135	1.0	3.0
3850	0.0	1.0
3851	3.0	51.0
3852	50672.0	8766.0
645414	0.0	0.0
3853	22.0	559.0
3854	2825.0	2933.0
3855	10628.0	9888.0
3856	19399.0	50307.0
3857	10.0	0.0
728640	5.0	7.0
645431	9.0	42.0
728642	192.0	421.0
728641	6.0	41.0
645434	16.0	23.0
645432	4.0	34.0
285704	751.0	1452.0
728643	3.0	4.0
222194	1767.0	4822.0
285708	3.0	3.0
1204	0.0	0.0
1203	930.0	1615.0
1201	1076.0	2490.0
1200	10645.0	30761.0
3861	51827.0	154.0
645426	8.0	28.0
645425	0.0	1.0
1209	5691.0	14372.0
3866	10795.0	629.0
1208	0.0	6.0
1207	2540.0	6831.0
3868	405.0	1448.0
285311	0.0	0.0
3880	18738.0	35798.0
3881	0.0	3.0
285313	2276.0	578.0
100128537	137.0	437.0
3882	26.0	4.0
100128536	0.0	4.0
285314	1.0	8.0
285315	287.0	290.0
1215	115.0	35.0
100141515	3.0	2.0
1213	19819.0	92282.0
1212	1993.0	3761.0
1211	3789.0	10162.0
3872	48862.0	2559.0
3875	12727.0	53371.0
3876	1.0	35.0
3879	1.0	3.0
3890	0.0	1.0
3891	1.0	1.0
3892	119.0	103.0
100128525	4.0	12.0
285326	0.0	0.0
1230	411.0	3471.0
285329	4.0	55.0
440097	53.0	129.0
440093	14.0	32.0
3883	6.0	0.0
3884	0.0	0.0
3885	0.0	39.0
3886	0.0	0.0
100128521	0.0	0.0
3887	1038.0	1121.0
3888	0.0	0.0
100631239	0.0	1.0
3889	9.0	1.0
100128516	58.0	56.0
285331	754.0	3309.0
100128512	0.0	0.0
285335	9.0	493.0
100128514	0.0	0.0
1241	202.0	808.0
1240	1318.0	5995.0
1238	532.0	254.0
1237	5.0	384.0
1236	98.0	1596.0
1235	13.0	196.0
1234	179.0	4393.0
1233	94.0	1997.0
1232	4.0	13.0
3895	15091.0	47200.0
100128511	17.0	12.0
100631247	7.0	35.0
3897	435.0	564.0
100631248	0.0	0.0
3898	812.0	1439.0
100631249	0.0	0.0
3899	4362.0	4199.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1121.0	3247.0
100631251	0.0	10.0
100631252	4.0	0.0
100631253	0.0	1.0
285346	90.0	278.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	201.0	299.0
574501	0.0	0.0
574502	0.0	0.0
1244	77.0	125.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	18991.0	399.0
1263	3294.0	1447.0
1262	4.0	6.0
116966	118.0	101.0
100887755	0.0	0.0
1261	15.0	22.0
100887754	4.0	9.0
1260	0.0	36.0
116969	56.0	22.0
1259	110.0	51.0
1258	2.0	1.0
440061	0.0	0.0
100887750	19.0	55.0
100887746	0.0	1.0
100887744	0.0	0.0
1272	1669.0	1429.0
1271	1469.0	1587.0
100887749	30.0	46.0
1270	56.0	46.0
100887748	0.0	0.0
440044	13.0	51.0
1269	1.0	139.0
440051	0.0	1.0
1268	484.0	2967.0
440050	0.0	3.0
1267	3818.0	7453.0
1266	15745.0	29292.0
100887740	0.0	0.0
1265	7229.0	10053.0
1286	246.0	693.0
1285	71.0	89.0
1284	26289.0	58237.0
1282	21723.0	78831.0
1281	92408.0	590846.0
1280	186.0	273.0
440078	91.0	90.0
440077	5.0	3.0
440087	29.0	117.0
1278	124591.0	536491.0
1277	110472.0	519266.0
440081	27.0	289.0
116938	0.0	0.0
1297	1.0	5.0
116931	83.0	298.0
1296	2932.0	4305.0
1295	2633.0	26585.0
116933	1.0	23.0
1294	739.0	243.0
1293	46362.0	192574.0
116935	36.0	102.0
1292	44297.0	56260.0
440068	1.0	44.0
1291	28463.0	54180.0
116937	3.0	6.0
440067	4.0	72.0
1290	7829.0	69088.0
440073	505.0	140.0
440072	3.0	5.0
1289	7650.0	41313.0
1288	1046.0	111.0
1287	2602.0	6867.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3135.0	8636.0
440021	0.0	0.0
442673	0.0	9.0
10018	1948.0	5807.0
126328	1099.0	1995.0
442676	0.0	0.0
126326	625.0	1231.0
1299	74.0	152.0
1298	540.0	250.0
10011	980.0	2412.0
10010	3547.0	5699.0
10013	2162.0	4239.0
128989	904.0	2077.0
10015	9861.0	23271.0
10014	4743.0	4355.0
10017	34.0	10.0
10016	2586.0	11094.0
10020	2314.0	2804.0
114335	0.0	1.0
114336	0.0	0.0
126321	919.0	3404.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	1.0
10021	6.0	87.0
10024	24.0	1556.0
128977	1459.0	2351.0
103021165	0.0	5.0
10023	313.0	452.0
103021164	2.0	21.0
10026	2816.0	7933.0
10025	2132.0	2036.0
116986	127.0	927.0
116985	4835.0	8611.0
116988	2894.0	3971.0
116987	2585.0	3445.0
114327	679.0	2059.0
440043	0.0	0.0
126308	2643.0	5657.0
440041	0.0	0.0
126306	9.0	27.0
151306	168.0	85.0
100128590	4.0	12.0
100128596	1.0	2.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	12.0	46.0
440026	1218.0	7306.0
440023	0.0	1.0
10008	357.0	962.0
10007	1813.0	4870.0
10009	2018.0	10575.0
116984	778.0	4373.0
116983	730.0	1794.0
151313	423.0	748.0
10000	5781.0	8073.0
128954	0.0	0.0
10002	19.0	16.0
10001	883.0	2096.0
10004	248.0	233.0
10003	343.0	546.0
10006	3832.0	12749.0
10005	491.0	1876.0
126370	0.0	0.0
285352	56.0	137.0
100128579	0.0	0.0
285359	11.0	63.0
126375	532.0	1671.0
126374	1915.0	800.0
153918	0.0	1.0
100128574	0.0	0.0
285362	2809.0	4927.0
285367	749.0	1296.0
285368	304.0	1145.0
100128569	25.0	95.0
126364	212.0	765.0
100128560	18.0	20.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	17.0
344191	0.0	11.0
126353	259.0	2107.0
751071	83.0	307.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	10.0
106481282	0.0	0.0
285381	1848.0	3908.0
106481283	0.0	0.0
285382	557.0	718.0
106481280	0.0	0.0
165918	1234.0	4258.0
106481281	0.0	3.0
165904	9.0	117.0
285386	501.0	3565.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	29.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	366.0	285.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	5.0	6.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	20.0
126299	660.0	1322.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1327.0	5033.0
728710	0.0	0.0
126295	149.0	598.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	13.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	320.0	3295.0
645318	0.0	0.0
645317	10.0	37.0
151242	13.0	5.0
106481260	0.0	0.0
106481261	0.0	2.0
647979	23878.0	70236.0
100287908	0.0	0.0
645332	250.0	450.0
126282	948.0	2323.0
100287902	4.0	14.0
163227	360.0	1736.0
100287900	0.0	1.0
163223	132.0	664.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	1.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	26.0	77.0
106481278	0.0	0.0
645328	1.0	17.0
151254	20.0	57.0
645326	5.0	28.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	31.0
163259	322.0	445.0
645345	63.0	181.0
200403	34.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	169.0	377.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	4.0
728732	0.0	6.0
728734	2.0	5.0
126272	109.0	219.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	743.0	3085.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	0.0	2.0
114299	18.0	42.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	1.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	2.0	1.0
728723	84.0	197.0
106481253	0.0	1.0
107133522	0.0	2.0
106481254	2.0	2.0
107133524	0.0	7.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	47.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	1.0
151276	1.0	6.0
645348	0.0	0.0
106481250	0.0	0.0
645369	137.0	204.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1009.0	5077.0
106481218	0.0	12.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	21.0
645360	1.0	0.0
106481219	0.0	4.0
106481220	5.0	18.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	3.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	511.0	848.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	3.0
106481236	1.0	10.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	188.0	946.0
645382	0.0	0.0
645381	49.0	45.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	3.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	79.0	457.0
3903	1584.0	7281.0
106481210	0.0	0.0
3904	2.0	36.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	9892.0	16349.0
106481211	0.0	0.0
3909	16099.0	1868.0
106481212	0.0	0.0
684959	0.0	0.0
151234	51.0	3.0
151230	779.0	1622.0
728798	3.0	5.0
3913	24229.0	20926.0
3914	8832.0	1065.0
3915	30976.0	45326.0
3916	18523.0	29777.0
3918	15261.0	2047.0
3910	12212.0	26206.0
3911	9865.0	5191.0
3912	12435.0	36563.0
728782	8.0	12.0
728780	46.0	43.0
3924	4.0	23.0
3925	3162.0	33517.0
3927	14152.0	47568.0
3929	416.0	665.0
3920	13529.0	35616.0
3921	17720.0	37955.0
3923	0.0	2.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5087.0	43252.0
3937	1015.0	7761.0
3938	3.0	7.0
3939	21906.0	91401.0
3930	2973.0	10178.0
100873179	0.0	0.0
3931	317.0	253.0
3932	258.0	2962.0
3933	0.0	1.0
3934	105.0	40.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	0.0	10.0
3947	0.0	4.0
3948	1.0	21.0
3949	8697.0	3497.0
100873169	0.0	1.0
3940	0.0	4.0
100873168	0.0	0.0
3945	11662.0	27632.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	2.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	0.0	15.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	54.0	130.0
3958	13118.0	19237.0
3959	21011.0	57183.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	230.0	500.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	293.0	226.0
3952	5884.0	1306.0
3953	6995.0	5629.0
3954	1936.0	5666.0
3955	1540.0	3880.0
3956	15663.0	17676.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	7.0	12.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	11.0
728746	0.0	0.0
728748	1.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	67.0	164.0
1303	15587.0	65107.0
107133502	0.0	0.0
1302	55.0	55.0
1301	24.0	11115.0
1300	49.0	15443.0
3960	11.0	51.0
3963	0.0	0.0
3964	3744.0	15159.0
1308	19730.0	138.0
3965	1334.0	7278.0
1307	4647.0	8495.0
151295	11.0	44.0
1306	11386.0	26819.0
100189589	2.0	18.0
728774	0.0	2.0
728773	0.0	4.0
3980	1056.0	2726.0
100287932	1635.0	5052.0
3981	873.0	1741.0
728776	29.0	99.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	37740.0	29599.0
1315	6763.0	37837.0
1314	10859.0	68997.0
1312	3835.0	3359.0
1311	899.0	5830.0
100329135	2.0	2.0
1310	9.0	65.0
574537	0.0	0.0
3972	1.0	1.0
3973	14.0	25.0
3975	0.0	1.0
3976	1377.0	542.0
3977	11615.0	8205.0
1318	171.0	199.0
3978	681.0	5293.0
1317	2802.0	8570.0
728763	1.0	2.0
3990	58.0	46.0
645313	4.0	7.0
3991	11348.0	7689.0
645312	0.0	0.0
3992	857.0	1570.0
645311	0.0	0.0
728769	211.0	541.0
1330	0.0	0.0
1327	7958.0	11830.0
1326	3632.0	969.0
1325	4.0	13.0
3982	0.0	0.0
3983	20147.0	19127.0
3984	1145.0	3688.0
3985	4884.0	6495.0
3987	4174.0	10552.0
3988	5532.0	17655.0
1329	2045.0	3881.0
116809	0.0	0.0
100128416	8.0	43.0
1340	4260.0	17010.0
1337	2734.0	6189.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1084.0	4078.0
100128410	1.0	1.0
3995	1718.0	1551.0
100128412	0.0	0.0
3996	1760.0	2096.0
3998	7547.0	24544.0
1339	1.0	1.0
285440	2232.0	4928.0
285441	0.0	2.0
1352	665.0	1540.0
1351	2538.0	5726.0
1350	6389.0	17564.0
1349	2577.0	10202.0
1348	0.0	2.0
1347	2271.0	10839.0
1346	1357.0	528.0
1345	3184.0	24071.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	2.0
100873210	0.0	0.0
285456	13.0	34.0
1363	14691.0	14180.0
1362	9191.0	19011.0
1361	1.0	3.0
1360	1383.0	3777.0
1359	877.0	2561.0
1358	27.0	28.0
1357	65.0	30.0
1356	2297.0	598.0
1355	2136.0	4751.0
1353	1600.0	3235.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	26.0	136.0
285464	439.0	613.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6540.0	33325.0
1373	483.0	555.0
1371	707.0	1950.0
1370	16.0	58.0
1369	0.0	2.0
1368	3144.0	7379.0
100873209	0.0	0.0
1366	1760.0	6047.0
1365	1492.0	1211.0
1364	22187.0	6266.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	16.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	18.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3396.0	9136.0
116843	947.0	2880.0
1384	2169.0	4709.0
116842	10.0	147.0
1382	3432.0	9627.0
116844	717.0	4464.0
1381	164.0	46.0
1380	17.0	870.0
440176	1.0	4.0
440184	1.0	0.0
1379	2.0	29.0
1378	158.0	293.0
1376	1150.0	2359.0
1375	26.0	122.0
128821	0.0	0.0
100873237	0.0	0.0
128822	7.0	27.0
100873236	0.0	0.0
100873235	0.0	3.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	11.0	31.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	0.0	2.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	2.0
116832	214.0	828.0
1396	141.0	411.0
1395	31.0	52.0
1394	64.0	68.0
1393	172.0	254.0
1392	1.0	1.0
285407	11.0	16.0
116835	1357.0	1240.0
1390	1463.0	2236.0
1389	6166.0	11304.0
1388	4941.0	13811.0
1387	8084.0	16743.0
116841	1144.0	4558.0
1386	2976.0	8558.0
116840	1443.0	2703.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	2.0	1.0
100873251	0.0	2.0
100873250	0.0	0.0
116828	40.0	270.0
100873255	0.0	0.0
100873254	4.0	12.0
100873253	0.0	0.0
285412	1.0	15.0
100873252	1.0	1.0
100287898	33.0	18.0
100287895	0.0	0.0
285419	49.0	45.0
1399	4717.0	14783.0
1398	4874.0	9766.0
1397	6930.0	5491.0
100873259	0.0	0.0
100873258	0.0	3.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	2.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	89.0	399.0
285429	10.0	95.0
100287880	0.0	0.0
440193	2009.0	6122.0
100873248	0.0	0.0
100873247	0.0	9.0
100873246	0.0	0.0
100873245	0.0	8.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5024.0	16939.0
153830	4066.0	7000.0
645280	1.0	0.0
440138	399.0	1228.0
440132	1.0	1.0
440142	0.0	2.0
10139	1147.0	2518.0
126208	568.0	1440.0
126206	32.0	63.0
126205	43.0	60.0
107133497	3.0	8.0
126204	11.0	16.0
107133499	0.0	0.0
128866	6317.0	22379.0
10131	1540.0	5349.0
10134	9149.0	21910.0
107133494	0.0	0.0
10133	5624.0	13541.0
128869	825.0	3321.0
10136	0.0	0.0
10135	8285.0	8780.0
100128493	0.0	0.0
103021294	13.0	40.0
10138	794.0	3012.0
100128496	0.0	0.0
10137	4583.0	10803.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	6.0
10140	12344.0	7144.0
128864	0.0	16.0
440125	0.0	3.0
440131	0.0	17.0
10143	63.0	119674.0
128854	575.0	674.0
10142	5919.0	16981.0
10144	3106.0	3401.0
10147	1432.0	6360.0
100128483	0.0	2.0
10146	9379.0	30586.0
128859	0.0	8.0
10149	209.0	705.0
10148	109.0	570.0
128853	75.0	184.0
440159	0.0	0.0
10117	8.0	19.0
440163	1.0	3.0
10110	270.0	265.0
10112	86.0	4703.0
10111	3738.0	11940.0
10114	10942.0	17779.0
10113	2732.0	5463.0
128848	0.0	0.0
10116	7639.0	12623.0
165829	45.0	55.0
100128469	8.0	15.0
153842	1.0	6.0
440145	683.0	2545.0
10129	5874.0	4945.0
440153	0.0	0.0
10128	7235.0	22684.0
100033799	0.0	0.0
107133486	14.0	4.0
10121	6349.0	12078.0
100128465	0.0	0.0
10120	3230.0	3660.0
10123	3210.0	6020.0
138234	1.0	4.0
10125	328.0	4229.0
10124	1857.0	3255.0
10127	1669.0	4459.0
10126	931.0	1287.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	41.0	92.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	2.0	5.0
285489	50.0	158.0
100128448	0.0	0.0
126242	0.0	3.0
106481198	1.0	0.0
10107	0.0	0.0
10106	20091.0	31634.0
106481199	1.0	2.0
10109	8565.0	31576.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	6.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1035.0	2091.0
10100	1245.0	1444.0
10103	606.0	14116.0
106481194	0.0	0.0
10102	770.0	2807.0
106481195	0.0	0.0
10105	1594.0	5928.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	118.0	654.0
440119	382.0	706.0
126235	0.0	2.0
126231	103.0	340.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	2.0
442775	36.0	150.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	34.0	155.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	13.0
440104	896.0	1310.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	4.0
106481179	0.0	3.0
128876	0.0	1.0
100128420	37.0	201.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	1.0	0.0
106481173	1.0	1.0
106481170	0.0	0.0
106481171	2.0	5.0
10090	1369.0	978.0
10093	4253.0	9042.0
10092	6223.0	43701.0
10095	3563.0	9053.0
645204	0.0	0.0
10094	5791.0	24151.0
645203	0.0	11.0
10097	11553.0	53021.0
10096	7684.0	30231.0
645201	0.0	0.0
163115	172.0	205.0
200504	0.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	58.0
106481143	0.0	0.0
114194	0.0	0.0
138162	65.0	604.0
106481144	0.0	0.0
114195	1.0	21.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	62.0
106481145	0.0	2.0
151126	318.0	1601.0
106481146	0.0	0.0
10099	10000.0	18625.0
10098	2246.0	1371.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	414.0	566.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	78.0	84.0
106481156	0.0	0.0
