id	8b86fbec-ded3-4910-9a7b-c9e9d1c7a377	b98a0c48-8404-47bd-a781-22dfc6c1475a
106481346	0.0	0.0
85456	10928.0	15315.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2993.0	2554.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	199.0	88.0
442913	0.0	0.0
85452	23.0	35.0
442914	0.0	0.0
50	3351.0	3552.0
85453	3846.0	781.0
442915	0.0	0.0
85450	3316.0	2478.0
51	3985.0	2276.0
442916	0.0	0.0
85451	2297.0	1327.0
52	3398.0	3008.0
442917	0.0	0.0
53	1716.0	3123.0
442918	0.0	0.0
54	1417.0	2065.0
442919	0.0	0.0
55	77.0	41.0
442909	0.0	3.0
56	26.0	5.0
58	21.0	118.0
59	54594.0	23501.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1167.0	742.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	3.0
106481354	0.0	0.0
85446	251.0	424.0
442900	0.0	0.0
106481355	0.0	0.0
85443	51.0	35.0
442901	0.0	0.0
85444	1216.0	1249.0
442902	0.0	0.0
60	191095.0	279456.0
85441	2472.0	3182.0
442903	7.0	2.0
85442	64.0	140.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	15.0
85440	5265.0	1932.0
442907	0.0	2.0
442908	4.0	0.0
66	0.0	0.0
67	12.0	1.0
68	5.0	0.0
344595	649.0	298.0
69	3.0	4.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	7.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	120.0	559.0
106481321	11.0	0.0
85479	0.0	22.0
106481322	0.0	0.0
85476	5270.0	2685.0
85477	129.0	196.0
70	0.0	1.0
85474	14.0	31.0
71	152163.0	200993.0
72	10270.0	1577.0
73	43.0	13.0
74	1.0	0.0
75	15.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3400.0	4181.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	3.0
85465	3112.0	2096.0
81	26577.0	20725.0
85463	989.0	222.0
82	12.0	2.0
85464	2164.0	1164.0
83	19.0	5.0
85461	4437.0	3428.0
85462	1524.0	1343.0
86	2471.0	2337.0
87	28238.0	22089.0
85460	2029.0	543.0
88	14.0	7.0
89	9.0	14.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3669.0	3058.0
106481300	0.0	0.0
91	3244.0	3206.0
92	1625.0	630.0
93	697.0	898.0
94	1692.0	1778.0
95	149.0	310.0
97	182.0	165.0
98	539.0	436.0
344561	0.0	0.0
728661	4537.0	3175.0
728664	1.0	0.0
106481305	0.0	0.0
261734	990.0	753.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	42.0	23.0
106481309	19.0	1.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	0.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	5.0
3809	4.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	353.0	334.0
3800	1263.0	865.0
3801	1062.0	842.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2559.0	3343.0
728698	5.0	3.0
3814	5.0	14.0
3815	22418.0	2008.0
3816	117.0	84.0
261729	2743.0	1414.0
3817	45.0	12.0
3818	15.0	1.0
222166	3973.0	1649.0
3811	5.0	5.0
3812	3.0	2.0
285740	4.0	0.0
285741	16.0	8.0
728689	12.0	5.0
3827	0.0	0.0
246100	0.0	0.0
3820	195.0	159.0
3821	75.0	27.0
3822	13.0	5.0
3823	21.0	1.0
3824	191.0	222.0
645402	0.0	0.0
403313	1036.0	1108.0
403314	2.0	47.0
728637	0.0	1.0
728638	259.0	430.0
728633	0.0	0.0
728632	9.0	3.0
728635	35.0	36.0
3836	2863.0	1849.0
222183	133.0	308.0
3837	13695.0	12345.0
3838	2848.0	3529.0
3839	2537.0	1906.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1781.0	1145.0
3832	735.0	881.0
3833	293.0	559.0
3834	23.0	13.0
3835	1549.0	2810.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	544.0	397.0
3848	45.0	141.0
3849	0.0	5.0
222171	543.0	1657.0
728619	10.0	3.0
3840	5477.0	3892.0
3841	1019.0	265.0
3842	7248.0	5499.0
3843	10845.0	7744.0
3844	0.0	0.0
3845	2631.0	2748.0
3846	0.0	6.0
645423	0.0	0.0
3860	9.0	1.0
246126	0.0	0.0
728658	539.0	424.0
728655	0.0	2.0
728657	0.0	0.0
728656	0.0	0.0
3858	688.0	843.0
3859	2.0	1.0
246135	0.0	0.0
3850	0.0	0.0
3851	9.0	4.0
3852	52644.0	9690.0
645414	0.0	0.0
3853	216.0	74.0
3854	5429.0	1301.0
3855	28395.0	24924.0
3856	28406.0	65305.0
3857	22.0	1.0
728640	11.0	0.0
645431	24.0	49.0
728642	151.0	170.0
728641	4.0	0.0
645434	3.0	0.0
645432	14.0	7.0
285704	724.0	565.0
728643	1.0	4.0
222194	1960.0	1486.0
285708	1.0	0.0
1204	0.0	0.0
1203	991.0	735.0
1201	971.0	2167.0
1200	8279.0	11415.0
3861	23923.0	8654.0
645426	17.0	9.0
645425	0.0	0.0
1209	6204.0	6760.0
3866	34124.0	3201.0
1208	26.0	55.0
1207	3370.0	4131.0
3868	1099.0	711.0
285311	0.0	0.0
3880	23995.0	64967.0
3881	0.0	1.0
285313	2489.0	265.0
100128537	262.0	121.0
3882	85.0	63.0
100128536	0.0	0.0
285314	0.0	0.0
285315	336.0	201.0
1215	195.0	48.0
100141515	0.0	3.0
1213	26785.0	21801.0
1212	1529.0	2757.0
1211	3998.0	6200.0
3872	34948.0	9683.0
3875	18733.0	41395.0
3876	3.0	3.0
3879	1.0	0.0
3890	0.0	0.0
3891	6.0	0.0
3892	263.0	73.0
100128525	1.0	5.0
285326	0.0	0.0
1230	338.0	335.0
285329	9.0	8.0
440097	18.0	11.0
440093	14.0	8.0
3883	18.0	2.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	2980.0	194.0
3888	13.0	0.0
100631239	0.0	0.0
3889	116.0	12.0
100128516	162.0	67.0
285331	1140.0	543.0
100128512	0.0	0.0
285335	11.0	2.0
100128514	0.0	0.0
1241	593.0	283.0
1240	917.0	622.0
1238	157.0	189.0
1237	0.0	7.0
1236	84.0	271.0
1235	57.0	34.0
1234	358.0	442.0
1233	58.0	226.0
1232	4.0	2.0
3895	20211.0	14798.0
100128511	24.0	28.0
100631247	25.0	14.0
3897	304.0	89.0
100631248	0.0	0.0
3898	2817.0	2595.0
100631249	0.0	0.0
3899	4831.0	2045.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1190.0	929.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	194.0	70.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	271.0	103.0
574501	1.0	0.0
574502	0.0	0.0
1244	57.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6321.0	1393.0
1263	1817.0	993.0
1262	23.0	65.0
116966	255.0	38.0
100887755	0.0	0.0
1261	12.0	5.0
100887754	1.0	2.0
1260	0.0	11.0
116969	68.0	39.0
1259	151.0	30.0
1258	12.0	1.0
440061	0.0	0.0
100887750	75.0	10.0
100887746	0.0	3.0
100887744	0.0	0.0
1272	2279.0	1010.0
1271	1110.0	86.0
100887749	17.0	10.0
1270	54.0	11.0
100887748	0.0	0.0
440044	22.0	6.0
1269	13.0	11.0
440051	0.0	1.0
1268	277.0	49.0
440050	7.0	2.0
1267	3976.0	6461.0
1266	17012.0	20616.0
100887740	0.0	0.0
1265	9508.0	12408.0
1286	294.0	87.0
1285	211.0	10.0
1284	19197.0	23159.0
1282	14642.0	20123.0
1281	78436.0	429514.0
1280	768.0	109.0
440078	220.0	61.0
440077	0.0	3.0
440087	11.0	4.0
1278	54691.0	449668.0
1277	50181.0	650658.0
440081	135.0	50.0
116938	0.0	0.0
1297	14.0	4.0
116931	127.0	130.0
1296	3160.0	7040.0
1295	1271.0	7613.0
116933	0.0	6.0
1294	2976.0	1188.0
1293	31413.0	107403.0
116935	41.0	31.0
1292	23677.0	85422.0
440068	0.0	1.0
1291	20377.0	69085.0
116937	0.0	2.0
440067	40.0	5.0
1290	6715.0	47176.0
440073	203.0	92.0
440072	1.0	5.0
1289	5151.0	48248.0
1288	2228.0	2421.0
1287	5443.0	11122.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2107.0	1446.0
440021	0.0	0.0
442673	3.0	0.0
10018	3242.0	2098.0
126328	974.0	1770.0
442676	0.0	0.0
126326	171.0	232.0
1299	219.0	250.0
1298	1390.0	368.0
10011	1291.0	1666.0
10010	4336.0	2773.0
10013	3181.0	1937.0
128989	684.0	970.0
10015	11200.0	8372.0
10014	3607.0	3152.0
10017	34.0	18.0
10016	3583.0	4606.0
10020	2258.0	820.0
114335	0.0	0.0
114336	0.0	0.0
126321	1500.0	2884.0
10029	0.0	0.0
442668	1.0	0.0
10022	4.0	0.0
10021	4.0	16.0
10024	97.0	136.0
128977	1169.0	1123.0
103021165	4.0	0.0
10023	286.0	358.0
103021164	9.0	2.0
10026	2836.0	1755.0
10025	2336.0	3093.0
116986	337.0	197.0
116985	4233.0	4726.0
116988	2714.0	2754.0
116987	3624.0	1887.0
114327	1534.0	849.0
440043	0.0	0.0
126308	2396.0	2788.0
440041	0.0	0.0
126306	26.0	61.0
151306	111.0	26.0
100128590	0.0	1.0
100128596	2.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	8.0	9.0
440026	1072.0	1101.0
440023	0.0	0.0
10008	129.0	132.0
10007	1900.0	2869.0
10009	3378.0	1398.0
116984	1744.0	972.0
116983	1312.0	1539.0
151313	565.0	774.0
10000	3671.0	2510.0
128954	0.0	0.0
10002	47.0	16.0
10001	935.0	722.0
10004	235.0	154.0
10003	155.0	28.0
10006	4460.0	3074.0
10005	580.0	542.0
126370	0.0	0.0
285352	60.0	57.0
100128579	0.0	0.0
285359	132.0	13.0
126375	323.0	310.0
126374	824.0	615.0
153918	0.0	0.0
100128574	5.0	0.0
285362	2455.0	4063.0
285367	802.0	1012.0
285368	355.0	894.0
100128569	55.0	23.0
126364	255.0	348.0
100128560	23.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	0.0
344191	0.0	0.0
126353	612.0	2255.0
751071	174.0	179.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	5.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	13.0
106481282	0.0	0.0
285381	1337.0	1037.0
106481283	0.0	0.0
285382	301.0	135.0
106481280	0.0	0.0
165918	999.0	781.0
106481281	0.0	0.0
165904	8.0	25.0
285386	1114.0	4156.0
138307	14.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	2.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	296.0	281.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	6.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	646.0	1159.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1409.0	1417.0
728710	0.0	0.0
126295	260.0	232.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	191.0	329.0
645318	0.0	0.0
645317	26.0	14.0
151242	14.0	7.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25436.0	19138.0
100287908	0.0	0.0
645332	281.0	289.0
126282	404.0	1764.0
100287902	5.0	23.0
163227	634.0	429.0
100287900	0.0	0.0
163223	137.0	29.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	2.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	83.0	33.0
106481278	0.0	0.0
645328	0.0	4.0
151254	57.0	12.0
645326	5.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	13.0
163259	381.0	89.0
645345	38.0	59.0
200403	4.0	28.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	215.0	69.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	3.0
728732	1.0	0.0
728734	0.0	2.0
126272	83.0	68.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	1063.0	906.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	84.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	9.0	19.0
728723	93.0	32.0
106481253	0.0	1.0
107133522	9.0	3.0
106481254	0.0	0.0
107133524	5.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	29.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	0.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	287.0	174.0
645368	0.0	0.0
645367	13.0	0.0
106481217	3.0	0.0
200424	2537.0	1188.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	14.0
645360	0.0	0.0
106481219	4.0	0.0
106481220	12.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	2.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	462.0	366.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	1.0
645387	194.0	205.0
645382	0.0	0.0
645381	63.0	30.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	12.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	94.0	116.0
3903	865.0	977.0
106481210	0.0	0.0
3904	0.0	15.0
3906	11.0	4.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6663.0	2968.0
106481211	0.0	0.0
3909	20834.0	3024.0
106481212	0.0	0.0
684959	0.0	0.0
151234	37.0	5.0
151230	708.0	383.0
728798	0.0	0.0
3913	17626.0	14637.0
3914	14603.0	19098.0
3915	21401.0	22387.0
3916	16655.0	20980.0
3918	13457.0	10934.0
3910	7280.0	6984.0
3911	7196.0	8995.0
3912	14415.0	14617.0
728782	13.0	16.0
728780	29.0	9.0
3924	26.0	3.0
3925	3467.0	4856.0
3927	10271.0	18369.0
3929	111.0	313.0
3920	12173.0	7260.0
3921	30749.0	39054.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7317.0	5322.0
3937	1455.0	1280.0
3938	22.0	16.0
3939	21859.0	30839.0
3930	1900.0	921.0
100873179	0.0	0.0
3931	360.0	123.0
3932	325.0	501.0
3933	0.0	0.0
3934	474.0	651.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	7.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	3.0
3947	1.0	0.0
3948	6.0	30.0
3949	9541.0	3480.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16115.0	5369.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	14.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	147.0	90.0
3958	11863.0	12629.0
3959	17915.0	31929.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	445.0	372.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	364.0	192.0
3952	1733.0	106.0
3953	2846.0	399.0
3954	2335.0	2511.0
3955	993.0	3795.0
3956	9202.0	21277.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	29.0	1.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	96.0	234.0
1303	9638.0	49990.0
107133502	0.0	0.0
1302	154.0	22.0
1301	260.0	15430.0
1300	141.0	14640.0
3960	23.0	0.0
3963	43.0	14.0
3964	3532.0	5921.0
1308	17897.0	5061.0
3965	1425.0	2392.0
1307	6649.0	8823.0
151295	75.0	8.0
1306	11550.0	11657.0
100189589	18.0	2.0
728774	0.0	0.0
728773	0.0	0.0
3980	1803.0	2205.0
100287932	2040.0	2558.0
3981	838.0	444.0
728776	4.0	36.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	45228.0	12351.0
1315	9164.0	8469.0
1314	15281.0	18676.0
1312	4054.0	4344.0
1311	118.0	14053.0
100329135	0.0	0.0
1310	1.0	2.0
574537	0.0	0.0
3972	13.0	3.0
3973	10.0	0.0
3975	0.0	0.0
3976	892.0	1071.0
3977	14801.0	1421.0
1318	91.0	98.0
3978	1611.0	1465.0
1317	3367.0	2922.0
728763	5.0	44.0
3990	30.0	23.0
645313	3.0	0.0
3991	3445.0	1294.0
645312	0.0	0.0
3992	1545.0	973.0
645311	1.0	0.0
728769	450.0	266.0
1330	0.0	0.0
1327	7802.0	8452.0
1326	1049.0	374.0
1325	19.0	6.0
3982	0.0	0.0
3983	14853.0	7369.0
3984	1666.0	3117.0
3985	5826.0	4388.0
3987	3499.0	2813.0
3988	5558.0	4578.0
1329	3249.0	4827.0
116809	0.0	0.0
100128416	36.0	5.0
1340	4160.0	6604.0
1337	2489.0	3879.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2118.0	3121.0
100128410	0.0	0.0
3995	1235.0	936.0
100128412	0.0	0.0
3996	2185.0	1461.0
3998	9000.0	9039.0
1339	0.0	1.0
285440	2132.0	1179.0
285441	9.0	2.0
1352	949.0	478.0
1351	2714.0	4088.0
1350	6316.0	10081.0
1349	3153.0	3097.0
1348	0.0	1.0
1347	2502.0	2110.0
1346	449.0	312.0
1345	5601.0	11211.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	30.0	12.0
1363	12870.0	6127.0
1362	10364.0	7267.0
1361	7.0	0.0
1360	667.0	6526.0
1359	860.0	2003.0
1358	4.0	3.0
1357	84.0	8.0
1356	2450.0	251.0
1355	2595.0	2037.0
1353	1771.0	1125.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	13.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	132.0	30.0
285464	741.0	420.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4332.0	2909.0
1373	612.0	139.0
1371	652.0	387.0
1370	0.0	17.0
1369	0.0	0.0
1368	2513.0	669.0
100873209	5.0	0.0
1366	3872.0	3741.0
1365	2387.0	2269.0
1364	11998.0	13518.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	9.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3698.0	2092.0
116843	1499.0	712.0
1384	1459.0	9786.0
116842	40.0	21.0
1382	8081.0	3262.0
116844	374.0	5712.0
1381	1063.0	664.0
1380	92.0	6.0
440176	8.0	2.0
440184	28.0	1.0
1379	5.0	9.0
1378	46.0	30.0
1376	1728.0	2010.0
1375	131.0	49.0
128821	3.0	0.0
100873237	0.0	0.0
128822	9.0	11.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	6.0	73.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	354.0	871.0
1396	68.0	404.0
1395	25.0	18.0
1394	349.0	54.0
1393	17.0	22.0
1392	3.0	0.0
285407	8.0	34.0
116835	489.0	746.0
1390	898.0	715.0
1389	4884.0	4222.0
1388	5590.0	7484.0
1387	9335.0	6662.0
116841	1678.0	2505.0
1386	3231.0	2197.0
116840	2095.0	1505.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	140.0	37.0
100873255	0.0	0.0
100873254	9.0	0.0
100873253	3.0	0.0
285412	3.0	1.0
100873252	0.0	0.0
100287898	148.0	20.0
100287895	0.0	0.0
285419	81.0	19.0
1399	5168.0	4269.0
1398	6213.0	3288.0
1397	5673.0	11655.0
100873259	3.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	109.0	273.0
285429	17.0	2.0
100287880	0.0	0.0
440193	2312.0	1209.0
100873248	0.0	0.0
100873247	9.0	0.0
100873246	1.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7531.0	8990.0
153830	4748.0	1673.0
645280	3.0	1.0
440138	692.0	323.0
440132	2.0	1.0
440142	3.0	0.0
10139	1017.0	1947.0
126208	583.0	1448.0
126206	166.0	0.0
126205	14.0	2.0
107133497	0.0	0.0
126204	3.0	0.0
107133499	0.0	0.0
128866	5573.0	9551.0
10131	3276.0	3645.0
10134	8134.0	11068.0
107133494	0.0	0.0
10133	4289.0	4751.0
128869	1154.0	1553.0
10136	0.0	0.0
10135	9625.0	4164.0
100128493	0.0	0.0
103021294	17.0	28.0
10138	682.0	732.0
100128496	0.0	0.0
10137	6729.0	4407.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	9.0
10140	6365.0	4228.0
128864	8.0	11.0
440125	2.0	0.0
440131	0.0	2.0
10143	0.0	0.0
128854	830.0	597.0
10142	8181.0	5182.0
10144	4502.0	713.0
10147	3034.0	1934.0
100128483	0.0	0.0
10146	9124.0	7118.0
128859	0.0	0.0
10149	284.0	38.0
10148	197.0	140.0
128853	152.0	90.0
440159	1.0	0.0
10117	10.0	0.0
440163	6.0	4.0
10110	189.0	29.0
10112	247.0	563.0
10111	4920.0	4669.0
10114	9726.0	3774.0
10113	2090.0	2999.0
128848	0.0	0.0
10116	9029.0	4744.0
165829	111.0	22.0
100128469	3.0	5.0
153842	0.0	0.0
440145	555.0	557.0
10129	3261.0	1840.0
440153	0.0	0.0
10128	12367.0	9050.0
100033799	0.0	0.0
107133486	2.0	5.0
10121	5461.0	6238.0
100128465	0.0	0.0
10120	3449.0	3089.0
10123	5443.0	3155.0
138234	0.0	1.0
10125	506.0	231.0
10124	2176.0	685.0
10127	1977.0	2149.0
10126	779.0	1764.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	65.0	33.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	3.0
106481182	0.0	0.0
285489	96.0	332.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	17779.0	12670.0
106481199	0.0	0.0
10109	10189.0	12531.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1145.0	2938.0
10100	714.0	368.0
10103	1884.0	4835.0
106481194	0.0	0.0
10102	944.0	1591.0
106481195	0.0	0.0
10105	2972.0	3015.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	211.0	282.0
440119	450.0	178.0
126235	2.0	0.0
126231	173.0	65.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	75.0	67.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	28.0	47.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	8.0	22.0
440104	1123.0	542.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	4.0	0.0
128876	0.0	0.0
100128420	21.0	23.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	1.0
10090	1081.0	421.0
10093	3304.0	5796.0
10092	6070.0	8142.0
10095	2417.0	8092.0
645204	0.0	0.0
10094	6755.0	10185.0
645203	1.0	1.0
10097	12127.0	13158.0
10096	9493.0	10127.0
645201	0.0	1.0
163115	98.0	34.0
200504	0.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	131.0	1221.0
106481144	0.0	0.0
114195	1.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	27.0	1.0
106481145	0.0	0.0
151126	547.0	1681.0
106481146	0.0	0.0
10099	8031.0	8106.0
10098	2682.0	989.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	568.0	350.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	8.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	67.0	42.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	107.0	54.0
415116	2770.0	3710.0
645207	0.0	0.0
645206	19.0	2.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
