id	dc0592cf-5a96-4aed-86b2-eb7de5492b7c	71c9e9d3-9276-468c-a3a0-053880a75511
100873599	0.0	0.0
100873598	0.0	0.0
493825	0.0	1.0
100873597	0.0	0.0
493821	0.0	2.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	1.0
100873584	0.0	0.0
100873583	2.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	5.0	19.0
442232	0.0	1.0
100131760	0.0	0.0
442227	0.0	0.0
442229	0.0	0.0
100873589	0.0	1.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	0.0	1.0
493812	1612.0	1133.0
442260	1.0	0.0
442262	1.0	3.0
442255	2.0	2.0
442256	0.0	0.0
442257	4.0	1.0
442258	0.0	0.0
100131775	0.0	0.0
100131777	1.0	0.0
100287528	1.0	0.0
442252	0.0	2.0
100287520	3.0	13.0
442253	0.0	1.0
442245	1.0	1.0
442247	1.0	2.0
442249	0.0	2.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	1.0
10491	35265.0	14169.0
100128139	4.0	0.0
10490	10496.0	3167.0
10493	18959.0	12011.0
10492	13414.0	14769.0
10495	1455.0	670.0
100128135	1.0	0.0
10494	3607.0	7730.0
10497	4554.0	2517.0
100128136	0.0	0.0
10499	4696.0	6483.0
128506	1.0	0.0
10498	1941.0	3526.0
100128132	0.0	0.0
100128127	0.0	0.0
128500	7.0	3.0
116512	0.0	1.0
116519	2.0	0.0
105419997	8.0	0.0
100128126	13.0	3.0
100861506	0.0	0.0
10471	714.0	2797.0
100861507	0.0	1.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	0.0	0.0
444882	2.0	5.0
442221	1.0	2.0
442211	2.0	0.0
442213	107.0	37.0
442215	1.0	1.0
442216	3.0	0.0
116511	26.0	0.0
442217	3.0	1.0
442218	0.0	0.0
10473	4010.0	6569.0
10472	4647.0	152.0
100533177	0.0	2.0
10475	2813.0	2992.0
100533178	0.0	0.0
100128115	0.0	0.0
10474	3682.0	6672.0
100533179	2.0	5.0
10477	4144.0	1694.0
10476	7378.0	7508.0
10479	1558.0	582.0
10478	2030.0	2461.0
100128110	1.0	0.0
100128109	0.0	0.0
10480	9390.0	17363.0
100861516	3.0	0.0
100861517	6.0	15.0
10482	5560.0	8083.0
100861518	0.0	0.0
10481	0.0	1.0
100861519	24.0	9.0
100861513	3.0	3.0
100861514	0.0	0.0
102466806	0.0	0.0
100861515	18.0	64.0
100861510	2.0	3.0
442210	5.0	0.0
100533181	0.0	0.0
100533182	75.0	35.0
442204	0.0	0.0
442205	0.0	0.0
10484	6953.0	4474.0
100128102	0.0	0.0
10483	4216.0	8203.0
10486	4141.0	1392.0
10485	30.0	27.0
100128103	0.0	0.0
10488	2681.0	3637.0
10487	22063.0	36223.0
100533184	0.0	1.0
10489	5704.0	7458.0
128553	4946.0	611.0
100861523	0.0	0.0
102466816	0.0	1.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	1039.0	1340.0
10458	1619.0	8062.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	7243.0	9805.0
100873512	0.0	0.0
10450	2555.0	3349.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	1179.0	7218.0
10455	4840.0	5517.0
100873516	0.0	0.0
10454	1352.0	1261.0
100873515	0.0	0.0
10457	20781.0	16802.0
100873514	0.0	0.0
10456	4388.0	8740.0
100873513	1.0	0.0
346389	1479.0	10033.0
10460	331.0	4739.0
100861530	3.0	0.0
100873509	0.0	0.0
10469	895.0	2981.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	575.0	6.0
100873501	1.0	1.0
10461	1256.0	1494.0
100873500	0.0	0.0
10464	1542.0	963.0
10463	5792.0	9127.0
10466	2954.0	4157.0
100873505	0.0	0.0
10465	909.0	2272.0
100873504	0.0	0.0
10468	1357.0	1117.0
100873503	0.0	0.0
10467	3372.0	4274.0
100873502	7.0	0.0
100873530	0.0	0.0
100861549	45.0	10.0
100861545	0.0	1.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	579.0	351.0
100861541	72.0	16.0
100861542	0.0	0.0
100861543	2.0	0.0
100861544	0.0	0.0
10437	14.0	45.0
10436	1082.0	1366.0
10439	2747.0	1714.0
10438	1132.0	1185.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	3154.0	5405.0
100873531	1.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	2689.0	6516.0
10435	2337.0	1584.0
100873536	12.0	6.0
10434	4116.0	12122.0
100873535	0.0	0.0
116535	1930.0	181.0
100861556	0.0	0.0
116534	9.0	5.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	0.0	3.0
100861555	19.0	29.0
10447	2212.0	3144.0
100873529	0.0	2.0
116540	126.0	283.0
100861550	0.0	0.0
10449	8845.0	2133.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	1226.0	2407.0
10440	2997.0	8707.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	1.0
100873520	0.0	0.0
10444	6193.0	4029.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	7554.0	5023.0
10446	394.0	539.0
100873525	0.0	0.0
10445	2404.0	4131.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	11167.0	2576.0
100533111	4.0	19.0
102466866	0.0	0.0
102466865	1.0	1.0
102466864	0.0	0.0
128467	2.0	0.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	1.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	0.0	1.0
100128191	56.0	318.0
100128190	0.0	0.0
100533107	63.0	125.0
153443	918.0	2211.0
100533105	6.0	4.0
647532	0.0	0.0
100533106	40.0	51.0
102466889	0.0	17.0
116461	1999.0	2237.0
100128181	0.0	1.0
100128183	9.0	0.0
102466880	0.0	0.0
128439	533.0	720.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	369.0	124.0
100128177	0.0	0.0
100128176	0.0	1.0
100128162	0.0	0.0
10390	3338.0	3203.0
128497	20.0	21.0
647569	0.0	0.0
10392	1378.0	1349.0
10391	983.0	170.0
10394	0.0	0.0
10393	764.0	522.0
10396	1471.0	257.0
10395	10903.0	1675.0
1719	2177.0	1392.0
10398	43901.0	8824.0
1718	27398.0	71823.0
100128159	0.0	0.0
10397	27586.0	6753.0
1717	1921.0	11797.0
1716	1998.0	3515.0
10399	76894.0	70909.0
128486	2773.0	1519.0
128488	0.0	1.0
128481	4.0	2.0
100508120	339.0	170.0
1723	778.0	759.0
100128140	8.0	6.0
100689073	0.0	0.0
100689074	0.0	0.0
100128145	6.0	0.0
1729	6675.0	18323.0
1728	8325.0	15977.0
1727	34589.0	10283.0
1725	1788.0	5117.0
100287512	1.0	1.0
100287513	0.0	0.0
1734	608.0	419.0
1733	22.0	30.0
1731	520.0	426.0
1730	2976.0	1194.0
1739	5593.0	6298.0
1738	8491.0	8275.0
1737	4043.0	5330.0
1736	2839.0	12291.0
1735	89.0	17.0
100287505	0.0	0.0
751580	41.0	64.0
100287502	0.0	0.0
202658	0.0	2.0
1745	4.0	4.0
1743	9538.0	6097.0
1742	548.0	738.0
1741	2380.0	5625.0
1740	225.0	237.0
1749	30.0	55.0
1748	48.0	10.0
1747	124.0	18.0
1746	47.0	45.0
200008	8.0	0.0
200010	62.0	14.0
1756	7169.0	279.0
1755	3.0	7.0
1750	8.0	0.0
1759	704.0	552.0
1758	2.0	16.0
1757	132.0	415.0
1770	198.0	4.0
200014	2331.0	2007.0
1767	574.0	1096.0
1763	143.0	1211.0
1762	1379.0	2033.0
1761	2.0	3.0
1760	1443.0	1856.0
1769	10.0	6.0
1768	323.0	77.0
153478	710.0	1808.0
1781	8402.0	7897.0
1780	299.0	62.0
200025	2.0	2.0
1778	28364.0	30770.0
1777	2983.0	10358.0
1776	878.0	4.0
1775	12.0	84.0
1774	1355.0	1302.0
1773	668.0	814.0
200030	649.0	573.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	1.0
1791	1.0	0.0
442195	14.0	0.0
200035	169.0	102.0
442197	59.0	40.0
1789	201.0	445.0
442189	0.0	0.0
1788	1347.0	6200.0
1787	615.0	246.0
1786	2372.0	9070.0
1785	5071.0	9704.0
1783	9042.0	6080.0
1798	2639.0	2844.0
1797	702.0	3717.0
1796	1080.0	1059.0
1795	108.0	306.0
1794	1247.0	1151.0
1793	9758.0	4053.0
101180976	1.0	0.0
493753	1882.0	1532.0
550112	687.0	1331.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	1.0	0.0
503635	0.0	0.0
503638	56.0	238.0
503637	0.0	0.0
10536	482.0	3235.0
503643	2.0	2.0
10535	474.0	2353.0
100287472	0.0	0.0
10538	263.0	390.0
503645	17.0	10.0
10537	220.0	205.0
100287470	0.0	1.0
10539	2609.0	4943.0
503641	0.0	0.0
503640	1.0	2.0
100873677	0.0	0.0
100873676	0.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	5475.0	10825.0
493987	1.0	1.0
10534	829.0	2597.0
100873679	0.0	0.0
10533	1879.0	1899.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	1.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	1.0
100287461	1.0	16.0
10549	3946.0	7329.0
503634	0.0	0.0
10548	417.0	1421.0
503633	0.0	2.0
503630	4.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5960.0	14529.0
10541	7667.0	12489.0
100873664	0.0	0.0
10540	7468.0	7491.0
100873663	0.0	0.0
10542	3270.0	5683.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	872.0	824.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	1.0	0.0
100873690	0.0	0.0
100873695	1.0	1.0
100873694	2.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2724.0	5445.0
10513	5930.0	4627.0
10516	13540.0	1630.0
10518	726.0	122.0
10517	2.0	0.0
10519	4259.0	11436.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	67.0	14.0
100131616	0.0	0.0
10512	11827.0	9409.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	2.0
100287441	0.0	0.0
503648	0.0	0.0
10525	5401.0	31600.0
58503	1922.0	0.0
10524	2306.0	2918.0
58505	3644.0	5478.0
10527	11030.0	29402.0
58504	115.0	185.0
10526	4979.0	4012.0
10529	6630.0	8098.0
10528	3877.0	9011.0
58500	770.0	746.0
100873688	0.0	3.0
100873687	0.0	0.0
100131623	2.0	0.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	1.0
10521	44303.0	27729.0
10520	1216.0	821.0
58506	2167.0	4841.0
10523	2163.0	5534.0
58509	585.0	1278.0
58508	9040.0	16521.0
10522	1428.0	1662.0
100033398	1.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	2277.0	5713.0
58516	2708.0	6002.0
58510	1.0	0.0
58512	23.0	14.0
58511	25.0	4.0
58517	7773.0	7026.0
105371564	3.0	17.0
100131638	1.0	0.0
58525	3514.0	5676.0
58524	96.0	25.0
10505	852.0	799.0
58527	1234.0	4168.0
58526	2083.0	3371.0
10507	1436.0	1621.0
100131641	0.0	0.0
10509	4009.0	4310.0
58529	44.0	44.0
58528	2778.0	656.0
10501	625.0	451.0
10500	739.0	272.0
58530	0.0	0.0
442384	0.0	0.0
58538	6.0	11.0
58531	0.0	0.0
58533	5847.0	4989.0
100131656	4.0	0.0
100287404	0.0	0.0
100131661	5.0	0.0
503694	0.0	0.0
503693	157.0	44.0
493913	0.0	0.0
493911	381.0	245.0
751599	0.0	0.0
285033	260.0	219.0
100128017	0.0	0.0
442320	0.0	0.0
116412	74.0	41.0
442317	0.0	0.0
442318	0.0	0.0
442319	85.0	6.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	13.0	22.0
493900	207.0	127.0
100128012	2.0	10.0
100128011	0.0	0.0
285045	5.0	1.0
442304	0.0	2.0
442308	0.0	0.0
285051	1.0	5.0
10590	11.0	118.0
10592	1939.0	1859.0
10591	376.0	1293.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	24953.0	29528.0
100873611	0.0	0.0
10595	7.0	4.0
10598	3434.0	6446.0
100873615	0.0	0.0
100873614	0.0	1.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	1.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	33.0	29.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	14.0	154.0
10570	69.0	87.0
116447	633.0	1169.0
116449	20.0	5.0
116448	0.0	20.0
10579	4203.0	8191.0
100873639	0.0	0.0
100873638	8.0	9.0
10572	1575.0	1545.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	10813.0	13578.0
100873631	0.0	0.0
10573	1381.0	2400.0
100873630	0.0	0.0
10576	6964.0	18408.0
100873637	2.0	0.0
10575	10968.0	12371.0
100873636	0.0	0.0
10578	210.0	57.0
100873635	0.0	6.0
10577	12748.0	5600.0
100873634	0.0	0.0
10581	9095.0	10622.0
10580	94645.0	1991.0
116437	1.0	1.0
100873629	0.0	0.0
116441	3950.0	413.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	104.0	24.0
116442	58.0	1214.0
116444	2.0	10.0
128414	2.0	3.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	1784.0	1375.0
100873620	1.0	0.0
10584	4.0	408.0
10587	823.0	1093.0
100873626	0.0	0.0
10586	5.0	12.0
100873625	0.0	0.0
10589	1022.0	5953.0
100873624	0.0	0.0
10588	192.0	322.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	101.0	4.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	6.0	2.0
10558	4534.0	3256.0
10557	924.0	1133.0
10559	1244.0	977.0
10550	19378.0	17599.0
100873655	2.0	0.0
100873654	0.0	0.0
10552	8376.0	10443.0
100873653	0.0	0.0
10551	8796.0	145290.0
100873652	0.0	2.0
10554	4862.0	5379.0
100873659	0.0	0.0
10553	1428.0	928.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1871.0	2044.0
100873657	0.0	0.0
10555	14110.0	923.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	154.0	18.0
100873640	0.0	1.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	2.0	5.0
10569	5390.0	5315.0
100287482	46.0	359.0
100287483	1.0	3.0
10568	3245.0	15.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1195.0	3713.0
100873644	0.0	0.0
10560	2618.0	5471.0
100873643	0.0	0.0
10563	7.0	246.0
100873642	0.0	0.0
10562	1667.0	0.0
100873641	0.0	0.0
10565	6069.0	10877.0
100873648	1.0	0.0
10564	7299.0	11483.0
100873647	0.0	0.0
10567	2700.0	4838.0
100873646	0.0	0.0
10566	166.0	75.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	3.0	1.0
102466731	0.0	0.0
116369	34.0	35.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	2.0
116372	9.0	64.0
574036	218.0	79.0
574038	0.0	0.0
83479	1794.0	1444.0
116379	24.0	0.0
100128092	1.0	4.0
83478	2018.0	560.0
83473	314.0	373.0
83475	209.0	633.0
100128098	24.0	39.0
102466745	0.0	2.0
102466744	1.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	577.0	434.0
102466741	0.0	1.0
102466740	0.0	0.0
128346	958.0	787.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	5158.0	170.0
100128083	8.0	7.0
83468	1393.0	1586.0
100128081	8.0	1.0
83461	70.0	995.0
128338	6286.0	4059.0
83464	2677.0	2100.0
83463	93.0	252.0
83460	44.0	78.0
100189028	0.0	3.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	0.0
153339	8430.0	7697.0
116349	226.0	192.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	176.0	119.0
346562	1.0	0.0
647415	0.0	0.0
128322	0.0	0.0
1809	10182.0	10436.0
116337	0.0	0.0
153328	78.0	1235.0
1800	5.0	60.0
100128061	0.0	0.0
100128060	86.0	45.0
100128062	0.0	0.0
1808	15259.0	2865.0
83483	12130.0	4199.0
1807	40.0	2.0
1806	4515.0	1624.0
1805	33616.0	3638.0
83480	847.0	752.0
1804	222.0	2.0
1803	1744.0	1084.0
1802	1075.0	4030.0
83482	2.0	0.0
1801	1148.0	1035.0
83481	721.0	732.0
131965	752.0	1725.0
1811	233.0	15.0
1810	4714.0	11121.0
143941	130.0	18.0
1819	1607.0	1254.0
1818	1.0	0.0
1817	2.0	0.0
1816	0.0	0.0
1815	7.0	55.0
100128054	3.0	7.0
1814	0.0	0.0
285084	16.0	1.0
1813	176.0	5.0
1812	63.0	0.0
100128055	0.0	3.0
647436	30.0	9.0
128387	1518.0	1096.0
131973	0.0	1.0
1822	16878.0	16961.0
1821	7.0	88.0
1820	521.0	591.0
100128041	0.0	0.0
1829	12413.0	11568.0
1828	125.0	1.0
1827	11627.0	5379.0
285093	4.0	0.0
1826	11.0	3.0
100128043	0.0	1.0
1825	3787.0	3.0
100128042	0.0	0.0
1824	4190.0	293.0
1823	211.0	6.0
100128044	0.0	0.0
407977	11.0	1.0
407975	56.0	22.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	1193.0
1832	28328.0	134952.0
1831	26859.0	16101.0
1830	2671.0	1.0
574016	5.0	2.0
100128036	0.0	0.0
1839	1835.0	799.0
1838	1270.0	1821.0
346528	2.0	0.0
1837	1183.0	186.0
1836	3048.0	4444.0
346525	0.0	0.0
1834	0.0	2.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	1326.0	1257.0
1843	75842.0	7228.0
1842	13930.0	2086.0
1841	669.0	2464.0
1840	3454.0	48.0
574028	1.0	0.0
574029	4.0	2.0
100128025	17.0	9.0
1849	1899.0	2502.0
346517	0.0	0.0
1848	14857.0	2381.0
1847	4220.0	5330.0
100128020	0.0	0.0
1846	13021.0	7273.0
100128023	0.0	0.0
1845	8658.0	3926.0
153396	1138.0	854.0
1855	1411.0	4042.0
1854	3182.0	3514.0
100131671	4.0	2.0
1852	16.0	10.0
1850	968.0	2786.0
100131678	0.0	0.0
1859	6604.0	7367.0
1857	5451.0	11184.0
1856	1716.0	1177.0
724068	0.0	0.0
724067	0.0	0.0
202781	637.0	475.0
1861	3024.0	2525.0
100131688	0.0	0.0
1869	106.0	1442.0
724094	1.0	0.0
1880	1496.0	798.0
1877	660.0	2243.0
100131691	73.0	76.0
1876	1238.0	1260.0
1875	409.0	759.0
83417	0.0	2.0
100131693	6.0	14.0
100327036	1.0	0.0
83416	136.0	6.0
200132	183.0	37.0
1874	2767.0	3091.0
1872	3.0	4.0
1871	1070.0	3625.0
1870	26.0	1465.0
1879	12030.0	344.0
724087	20.0	15.0
1891	7920.0	8288.0
1890	812.0	3411.0
83401	396.0	75.0
1889	19601.0	8332.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	496.0	969.0
58472	2945.0	4462.0
200149	0.0	0.0
58475	5127.0	6202.0
724038	0.0	0.0
83439	4615.0	519.0
1896	484.0	69.0
58477	3013.0	13783.0
58476	2591.0	3418.0
1894	964.0	7973.0
1893	1611.0	4189.0
1892	12543.0	16817.0
58478	2100.0	3425.0
200150	56.0	3.0
724022	0.0	0.0
58484	226.0	198.0
724026	1.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	2408.0	1862.0
724024	0.0	0.0
58486	3496.0	3056.0
58485	3454.0	3471.0
724023	0.0	0.0
58480	4299.0	195.0
724029	9.0	1.0
200159	7.0	6.0
724028	0.0	0.0
724027	1.0	0.0
58488	1536.0	224.0
58487	3405.0	9639.0
200162	129.0	20.0
58489	638.0	6296.0
58495	471.0	618.0
724059	0.0	0.0
58494	5731.0	581.0
58497	3118.0	3695.0
58496	176.0	181.0
58491	583.0	891.0
58490	2950.0	3992.0
58493	2581.0	2217.0
58492	315.0	718.0
58499	2629.0	2423.0
58498	12.0	2.0
200172	14.0	43.0
83451	1357.0	5407.0
83450	563.0	220.0
83452	1713.0	1212.0
153364	904.0	698.0
83448	1741.0	2698.0
200186	3183.0	3352.0
83447	1.0	0.0
200185	955.0	882.0
83449	17.0	22.0
83444	125.0	258.0
83443	3511.0	7143.0
83446	0.0	1.0
83445	6.0	3.0
83440	3024.0	3871.0
83442	6361.0	13718.0
114984	549.0	1598.0
114987	712.0	197.0
391603	2.0	0.0
10657	12671.0	17077.0
126969	625.0	564.0
10656	827.0	748.0
10659	10218.0	1371.0
10658	7670.0	12213.0
114990	996.0	1238.0
114991	2033.0	1969.0
10651	1878.0	3425.0
10650	82.0	288.0
10653	8853.0	33876.0
10652	4293.0	21700.0
342667	11771.0	2.0
10655	308.0	79.0
643812	0.0	0.0
342666	14.0	15.0
10654	1326.0	1857.0
136306	49.0	5.0
126961	0.0	0.0
10668	1321.0	706.0
10667	1058.0	979.0
643827	49.0	0.0
10669	317.0	1061.0
10660	1.0	0.0
10661	2.0	4.0
731220	70.0	119.0
138971	0.0	0.0
10664	4758.0	4748.0
10663	87.0	97.0
10666	149.0	117.0
731223	23.0	2.0
10665	1.0	1.0
136319	13384.0	17117.0
163933	24.0	14.0
317691	0.0	0.0
339005	437.0	146.0
10635	146.0	1556.0
10634	1765.0	1320.0
10637	8.0	10.0
10636	258.0	1116.0
10638	0.0	0.0
114971	989.0	988.0
10631	7394.0	101682.0
643836	1863.0	2659.0
10630	1419.0	3091.0
643837	1830.0	1367.0
10633	46.0	23.0
643834	2.0	3.0
10632	9993.0	6043.0
100124394	0.0	0.0
10645	5791.0	7250.0
10648	2.0	1.0
10647	4607.0	63663.0
148304	388.0	448.0
114960	0.0	1.0
10640	5654.0	3879.0
136332	60.0	154.0
10642	2.0	25.0
643847	0.0	0.0
10641	951.0	3222.0
10644	503.0	46.0
10643	9.0	12.0
317671	163.0	140.0
643862	2.0	1.0
391642	0.0	0.0
10609	421.0	2757.0
391647	1.0	3.0
10613	4634.0	3172.0
10612	854.0	2628.0
10615	214.0	1995.0
10614	3575.0	3137.0
10617	3059.0	3973.0
401525	0.0	0.0
10616	3355.0	3267.0
10618	28356.0	30799.0
643854	2.0	0.0
643853	83.0	623.0
643859	0.0	0.0
10611	12413.0	8066.0
10610	2438.0	4895.0
643872	6.0	5.0
643873	352.0	421.0
643870	15.0	0.0
317684	1.0	5.0
391655	1.0	0.0
391657	0.0	0.0
391656	6.0	1.0
317687	0.0	2.0
10623	2360.0	3112.0
10626	652.0	1531.0
10625	5144.0	6356.0
10628	254501.0	39874.0
10627	21675.0	12815.0
10629	491.0	860.0
342618	4.0	4.0
643865	0.0	0.0
643866	295.0	342.0
10620	270.0	568.0
10622	262.0	184.0
10621	1169.0	826.0
101954275	2.0	1.0
101954276	1.0	2.0
643880	0.0	0.0
101954273	4.0	0.0
643884	0.0	0.0
101954277	7.0	0.0
101954278	14.0	4.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	200.0	9.0
83606	7717.0	7654.0
101954271	0.0	4.0
83605	2197.0	3555.0
101954272	6.0	2.0
83608	939.0	1547.0
83607	3228.0	4540.0
151903	935.0	1783.0
401507	0.0	0.0
317649	8316.0	3519.0
391627	0.0	0.0
401505	907.0	910.0
388007	0.0	0.0
317648	992.0	1284.0
100419709	15.0	78.0
100419705	0.0	0.0
643875	0.0	0.0
401509	93.0	10.0
401508	0.0	0.0
101954264	1.0	0.0
138948	14.0	38.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	6.0	0.0
102464827	0.0	0.0
391630	0.0	7.0
102464828	0.0	0.0
317662	2682.0	1952.0
100419711	4.0	11.0
102464825	0.0	0.0
56000	9.0	532.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	16.0	144.0
102464824	0.0	0.0
56005	1882.0	8238.0
10602	4506.0	6520.0
56006	1039.0	2319.0
83604	6129.0	1522.0
10603	94.0	228.0
10606	5468.0	30400.0
100419717	0.0	0.0
56001	1.0	0.0
10605	4492.0	5463.0
10608	5435.0	4800.0
10607	1616.0	4377.0
10600	4978.0	8440.0
101929254	0.0	1.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	5205.0	2669.0
102464832	0.0	0.0
100271849	26.0	30.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	869.0	2222.0
112398	908.0	1263.0
100419735	0.0	0.0
391697	0.0	0.0
391696	2.0	0.0
100419733	0.0	0.0
388021	4.0	0.0
100419734	0.0	0.0
391698	0.0	0.0
100419731	0.0	0.0
100271836	90.0	290.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	34.0
388015	0.0	1.0
101954204	0.0	0.0
199953	849.0	877.0
161357	4.0	0.0
100420734	4.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	3.0	2.0
731275	48.0	44.0
199920	150.0	266.0
222826	3.0	9.0
101929286	0.0	42.0
391670	3.0	0.0
391672	3.0	1.0
161342	19.0	67.0
148398	35.0	87.0
100419758	60.0	10.0
100419751	0.0	0.0
124359	2051.0	2801.0
101929293	58.0	0.0
100420752	0.0	1.0
100420754	0.0	0.0
10691	1363.0	2406.0
10690	47.0	3.0
101929212	36.0	6.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	1.0	0.0
199900	0.0	0.0
151963	709.0	639.0
10693	316.0	118.0
10692	15.0	2.0
10695	1877.0	3725.0
10694	10630.0	27220.0
10699	54.0	669.0
101929221	0.0	4.0
100420763	0.0	0.0
101929225	4.0	1.0
101929222	8.0	0.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	2222.0	8401.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	17.0	28.0
101929238	0.0	2.0
220213	2735.0	1344.0
10678	3671.0	6225.0
151987	5047.0	8483.0
10671	2567.0	1477.0
10670	7259.0	6818.0
10673	371.0	1458.0
