id	fe6c451e-0747-4a02-9d35-59d0a9f4a468	7411d69d-b4ea-4099-9709-451756f03af1
102466724	0.0	0.0
10569	5162.0	3498.0
100287482	41.0	57.0
100287483	0.0	2.0
10568	2411.0	1078.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	780.0	3295.0
100873644	0.0	0.0
10560	5940.0	10228.0
100873643	1.0	0.0
10563	362.0	1619.0
100873642	0.0	0.0
10562	1833.0	58.0
100873641	0.0	0.0
10565	8776.0	5684.0
100873648	0.0	0.0
10564	13249.0	3254.0
100873647	0.0	0.0
10567	3298.0	5064.0
100873646	0.0	0.0
10566	188.0	31.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	0.0	1.0
116369	23.0	15.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	1.0
116372	30.0	146.0
574036	205.0	31.0
574038	0.0	0.0
83479	2224.0	1319.0
116379	45.0	12.0
100128092	0.0	2.0
83478	1274.0	724.0
83473	188.0	165.0
83475	676.0	747.0
100128098	1407.0	20.0
102466745	2.0	0.0
102466744	2.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	564.0	86.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	405.0	1136.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	728.0	841.0
100128083	6.0	3.0
83468	1818.0	1060.0
100128081	3.0	2.0
83461	160.0	359.0
128338	3486.0	2097.0
83464	2403.0	677.0
83463	184.0	418.0
83460	107.0	135.0
100189028	2.0	0.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	1.0	0.0
153339	9232.0	3664.0
116349	326.0	214.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	93.0	59.0
346562	0.0	0.0
647415	0.0	1.0
128322	0.0	1.0
1809	10014.0	10239.0
116337	0.0	0.0
153328	36.0	830.0
1800	22.0	109.0
100128061	1.0	0.0
100128060	43.0	23.0
100128062	0.0	0.0
1808	12720.0	8371.0
83483	4104.0	15882.0
1807	13.0	8.0
1806	3080.0	1575.0
1805	2964.0	2026.0
83480	921.0	459.0
1804	344.0	14.0
1803	1228.0	510.0
1802	1666.0	1055.0
83482	0.0	0.0
1801	1895.0	638.0
83481	4281.0	1226.0
131965	933.0	556.0
1811	7210.0	4.0
1810	4682.0	3872.0
143941	1424.0	56.0
1819	2399.0	1062.0
1818	0.0	0.0
1817	2.0	0.0
1816	2.0	0.0
1815	17.0	25.0
100128054	5.0	6.0
1814	1.0	3.0
285084	14.0	1.0
1813	281.0	28.0
1812	9.0	3.0
100128055	2.0	2.0
647436	20.0	1.0
128387	1070.0	573.0
131973	0.0	0.0
1822	15735.0	8798.0
1821	37.0	65.0
1820	384.0	620.0
100128041	0.0	0.0
1829	19546.0	8220.0
1828	416.0	39.0
1827	17796.0	2364.0
285093	2.0	3.0
1826	79.0	11.0
100128043	0.0	0.0
1825	3925.0	1760.0
100128042	1.0	0.0
1824	7198.0	1954.0
1823	259.0	49.0
100128044	1.0	1.0
407977	4.0	1.0
407975	28.0	9.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	40.0
1832	65397.0	28426.0
1831	27258.0	13131.0
1830	5542.0	1580.0
574016	1.0	2.0
100128036	1.0	0.0
1839	1434.0	1472.0
1838	2354.0	733.0
346528	0.0	0.0
1837	3711.0	487.0
1836	2655.0	1113.0
346525	0.0	2.0
1834	2.0	2.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	3.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	1917.0	696.0
1843	48595.0	16999.0
1842	1693.0	1354.0
1841	1219.0	1454.0
1840	450.0	494.0
574028	2.0	0.0
574029	35.0	13.0
100128025	34.0	6.0
1849	1408.0	1414.0
346517	0.0	0.0
1848	16125.0	3739.0
1847	3895.0	3514.0
100128020	0.0	0.0
1846	20769.0	5676.0
100128023	0.0	0.0
1845	7938.0	2732.0
153396	1661.0	640.0
1855	2752.0	1624.0
1854	2031.0	2241.0
100131671	0.0	2.0
1852	112.0	18.0
1850	2642.0	588.0
100131678	3.0	0.0
1859	6645.0	3741.0
1857	6057.0	7843.0
1856	2717.0	1147.0
724068	0.0	0.0
724067	0.0	0.0
202781	696.0	551.0
1861	3609.0	3604.0
100131688	0.0	0.0
1869	343.0	1144.0
724094	0.0	0.0
1880	565.0	1097.0
1877	2128.0	1232.0
100131691	139.0	63.0
1876	959.0	725.0
1875	657.0	435.0
83417	0.0	9.0
100131693	27.0	7.0
100327036	0.0	0.0
83416	52.0	508.0
200132	23.0	12.0
1874	2441.0	2144.0
1872	6.0	10.0
1871	1711.0	1462.0
1870	119.0	366.0
1879	1241.0	1285.0
724087	29.0	8.0
1891	11012.0	3932.0
1890	2895.0	11491.0
83401	12.0	66.0
1889	37066.0	14322.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	1338.0	598.0
58472	2694.0	2679.0
200149	0.0	0.0
58475	1759.0	1471.0
724038	0.0	0.0
83439	2109.0	1638.0
1896	230.0	221.0
58477	6578.0	5774.0
58476	5629.0	2698.0
1894	2738.0	2838.0
1893	1115.0	5382.0
1892	7952.0	7765.0
58478	3059.0	2088.0
200150	102.0	12.0
724022	0.0	0.0
58484	88.0	187.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	2444.0	979.0
724024	0.0	0.0
58486	2800.0	1205.0
58485	4057.0	3289.0
724023	0.0	0.0
58480	6086.0	1842.0
724029	6.0	2.0
200159	36.0	1.0
724028	0.0	0.0
724027	2.0	1.0
58488	1297.0	1508.0
58487	4308.0	1614.0
200162	60.0	70.0
58489	1635.0	2292.0
58495	785.0	581.0
724059	0.0	0.0
58494	2217.0	1665.0
58497	3464.0	3164.0
58496	81.0	30.0
58491	705.0	235.0
58490	3698.0	1770.0
58493	3249.0	1714.0
58492	340.0	123.0
58499	2966.0	1202.0
58498	227.0	0.0
200172	13.0	13.0
83451	4475.0	3071.0
83450	743.0	140.0
83452	1193.0	661.0
153364	794.0	421.0
83448	2012.0	858.0
200186	2822.0	2921.0
83447	1.0	0.0
200185	831.0	1756.0
83449	8.0	23.0
83444	146.0	158.0
83443	3499.0	4170.0
83446	0.0	0.0
83445	14.0	9.0
83440	3244.0	2749.0
83442	5781.0	10017.0
114984	1255.0	1247.0
114987	1200.0	226.0
391603	2.0	0.0
10657	13657.0	10363.0
126969	1511.0	285.0
10656	962.0	461.0
10659	2676.0	2814.0
10658	9281.0	3741.0
114990	1558.0	1181.0
114991	2879.0	1550.0
10651	2224.0	1827.0
10650	91.0	130.0
10653	35024.0	27612.0
10652	6986.0	4770.0
342667	25222.0	577.0
10655	32.0	49.0
643812	0.0	0.0
342666	69.0	10.0
10654	3919.0	4425.0
136306	32.0	7.0
126961	0.0	0.0
10668	1014.0	499.0
10667	1364.0	896.0
643827	129.0	16.0
10669	415.0	775.0
10660	0.0	0.0
10661	6.0	1.0
731220	35.0	36.0
138971	0.0	0.0
10664	6511.0	3964.0
10663	116.0	289.0
10666	98.0	312.0
731223	16.0	4.0
10665	1.0	2.0
136319	14616.0	7784.0
163933	70.0	85.0
317691	0.0	0.0
339005	124.0	75.0
10635	233.0	272.0
10634	2949.0	1812.0
10637	6.0	3.0
10636	980.0	936.0
10638	0.0	0.0
114971	1441.0	503.0
10631	25626.0	96814.0
643836	2259.0	1561.0
10630	1623.0	1048.0
643837	905.0	452.0
10633	79.0	48.0
643834	0.0	0.0
10632	7671.0	5734.0
100124394	0.0	0.0
10645	4489.0	4935.0
10648	6.0	0.0
10647	10294.0	358.0
148304	725.0	307.0
114960	1.0	0.0
10640	5353.0	2567.0
136332	105.0	19.0
10642	12.0	38.0
643847	0.0	0.0
10641	1385.0	735.0
10644	214.0	147.0
10643	12.0	61.0
317671	96.0	57.0
643862	0.0	0.0
391642	0.0	0.0
10609	1237.0	1605.0
391647	3.0	1.0
10613	4563.0	2283.0
10612	1749.0	826.0
10615	532.0	1174.0
10614	5254.0	2762.0
10617	5174.0	2556.0
401525	0.0	0.0
10616	4149.0	5407.0
10618	30276.0	11839.0
643854	15.0	4.0
643853	145.0	56.0
643859	0.0	0.0
10611	23269.0	4742.0
10610	4199.0	8821.0
643872	1.0	3.0
643873	399.0	176.0
643870	7.0	6.0
317684	0.0	5.0
391655	0.0	0.0
391657	0.0	0.0
391656	3.0	1.0
317687	2.0	2.0
10623	2224.0	2541.0
10626	784.0	752.0
10625	7748.0	5726.0
10628	76801.0	68717.0
10627	22173.0	16310.0
10629	813.0	485.0
342618	1.0	6.0
643865	0.0	0.0
643866	221.0	443.0
10620	385.0	453.0
10622	215.0	90.0
10621	986.0	705.0
101954275	1.0	0.0
101954276	1.0	0.0
643880	0.0	0.0
101954273	10.0	0.0
643884	0.0	0.0
101954277	1.0	1.0
101954278	6.0	10.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	121.0	58.0
83606	12131.0	7628.0
101954271	1.0	0.0
83605	2158.0	2691.0
101954272	4.0	0.0
83608	663.0	1245.0
83607	3602.0	2017.0
151903	1770.0	1330.0
401507	0.0	0.0
317649	3543.0	1552.0
391627	0.0	0.0
401505	864.0	927.0
388007	1.0	0.0
317648	1115.0	686.0
100419709	22.0	9.0
100419705	0.0	0.0
643875	0.0	0.0
401509	99.0	29.0
401508	0.0	0.0
101954264	4.0	0.0
138948	29.0	20.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	3.0	2.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	2414.0	1545.0
100419711	4.0	1.0
102464825	0.0	0.0
56000	19.0	24.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	79.0	106.0
102464824	1.0	1.0
56005	5199.0	6143.0
10602	4217.0	1956.0
56006	1840.0	1513.0
83604	4025.0	1260.0
10603	243.0	264.0
10606	11035.0	8448.0
100419717	0.0	0.0
56001	0.0	0.0
10605	4312.0	3402.0
10608	7344.0	6350.0
10607	2830.0	2036.0
10600	3957.0	2289.0
101929254	3.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	5617.0	3526.0
102464832	0.0	0.0
100271849	10.0	36.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	1.0
102464829	1.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	3701.0	862.0
112398	1435.0	720.0
100419735	0.0	0.0
391697	0.0	0.0
391696	1.0	1.0
100419733	0.0	0.0
388021	6.0	45.0
100419734	0.0	0.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	169.0	51.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	2.0	0.0
101954204	1.0	0.0
199953	1163.0	602.0
161357	2.0	0.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	3.0	0.0
731275	26.0	25.0
199920	485.0	838.0
222826	13.0	2.0
101929286	19.0	3.0
391670	0.0	1.0
391672	1.0	0.0
161342	20.0	30.0
148398	139.0	81.0
100419758	48.0	24.0
100419751	0.0	0.0
124359	2199.0	929.0
101929293	1.0	9.0
100420752	1.0	0.0
100420754	0.0	0.0
10691	1935.0	946.0
10690	147.0	11.0
101929212	70.0	4.0
101929218	0.0	0.0
388076	0.0	0.0
388077	1.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	1405.0	398.0
10693	485.0	83.0
10692	15.0	10.0
10695	4695.0	5724.0
10694	13241.0	9708.0
10699	137.0	226.0
101929221	1.0	0.0
100420763	0.0	0.0
101929225	0.0	1.0
101929222	19.0	3.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	6599.0	5720.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	11.0	22.0
101929238	0.0	2.0
220213	1197.0	910.0
10678	5044.0	1866.0
151987	6063.0	1942.0
10671	1933.0	1345.0
10670	6647.0	3245.0
10673	211.0	951.0
10672	5607.0	5514.0
10675	312.0	28.0
10677	305.0	166.0
100419793	0.0	2.0
100420784	3.0	1.0
100420786	0.0	1.0
101929247	0.0	0.0
100420787	6.0	1.0
101929244	0.0	0.0
220202	3.0	0.0
222865	212.0	122.0
10682	5420.0	2404.0
10681	2327.0	1202.0
10683	9.0	4.0
10686	35.0	13.0
136371	0.0	0.0
643803	0.0	0.0
10687	807.0	803.0
100419682	0.0	0.0
100420678	40.0	19.0
222894	0.0	0.0
100419687	2.0	0.0
283807	284.0	63.0
653194	0.0	0.0
83598	0.0	0.0
83597	0.0	0.0
653199	161.0	49.0
83594	2488.0	663.0
83593	1550.0	1960.0
83596	539.0	783.0
83595	426.0	330.0
83590	1523.0	1926.0
653190	44.0	0.0
653192	3.0	0.0
83592	218.0	61.0
83591	387.0	297.0
1909	1327.0	2314.0
100420689	1.0	4.0
1908	1755.0	83.0
161291	6390.0	3687.0
653188	33.0	21.0
653189	71.0	46.0
1907	100.0	169.0
1906	1978.0	790.0
197258	1704.0	599.0
1903	13371.0	3933.0
197259	457.0	713.0
1902	1879.0	1124.0
1901	2663.0	3675.0
100420681	0.0	0.0
197257	6732.0	251.0
449491	0.0	0.0
100420695	0.0	1.0
449493	0.0	0.0
449492	0.0	0.0
1910	2675.0	1529.0
1917	979.0	424.0
1915	406172.0	281968.0
1912	8991.0	7560.0
1911	837.0	318.0
101929202	0.0	0.0
101929203	0.0	0.0
199899	2.0	11.0
148281	502.0	39.0
219287	2.0	0.0
161253	47.0	22.0
219285	1821.0	3783.0
283849	215.0	392.0
283848	280.0	46.0
1932	2.0	0.0
283847	2.0	0.0
256227	14.0	18.0
256223	0.0	0.0
1939	4567.0	2477.0
1938	182380.0	121538.0
1937	17.0	22.0
1936	7255.0	9188.0
1934	8.0	7.0
1933	17293.0	15416.0
161247	19.0	14.0
219293	909.0	67.0
1943	0.0	5.0
1942	3843.0	3891.0
256236	563.0	941.0
1949	1112.0	330.0
199870	1200.0	469.0
1948	3926.0	3337.0
1947	1448.0	1395.0
1946	2046.0	550.0
1945	1260.0	794.0
1944	871.0	203.0
161271	0.0	0.0
1954	5924.0	1657.0
1953	1318.0	831.0
1952	24406.0	15177.0
1951	310.0	166.0
1950	2583.0	1663.0
283820	1452.0	362.0
1959	8371.0	2207.0
1958	103957.0	21275.0
1956	10621.0	3049.0
1955	9346.0	8389.0
1965	6339.0	4146.0
1964	6981.0	2506.0
199857	928.0	633.0
1962	1298.0	667.0
1961	25.0	65.0
1960	17670.0	2079.0
220296	63.0	29.0
1969	1923.0	1017.0
1968	14436.0	12360.0
1967	3851.0	2605.0
114904	1066.0	2821.0
114905	74.0	84.0
114907	35399.0	7675.0
114908	20396.0	11392.0
340094	1.0	0.0
643783	235.0	98.0
114900	10.0	18.0
653108	12.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	30045.0	14782.0
1974	27619.0	14774.0
1973	462.0	91.0
283888	0.0	1.0
401447	1.0	0.0
653113	157.0	32.0
1979	16230.0	8818.0
1978	1130.0	1768.0
1977	2752.0	2080.0
643790	26.0	13.0
1990	1.0	1.0
256281	833.0	896.0
1987	7.0	1.0
1986	2.0	0.0
1984	19692.0	13835.0
1983	16811.0	8312.0
1982	83433.0	39315.0
283876	71.0	53.0
1981	37987.0	23054.0
1980	26.0	6.0
283871	1010.0	818.0
283870	96.0	72.0
105375616	1.0	3.0
340075	96.0	191.0
340073	0.0	0.0
653125	2.0	0.0
401431	81.0	30.0
83528	1.0	1.0
1998	3261.0	1962.0
1997	10180.0	5601.0
283869	36.0	16.0
1996	8.0	14.0
401428	0.0	2.0
83538	177.0	51.0
1995	2.0	1.0
401427	9.0	2.0
283867	10.0	53.0
1994	5831.0	4533.0
1993	103.0	237.0
1992	4653.0	4538.0
1991	9.0	1.0
283860	3.0	3.0
83530	11.0	5.0
340069	4.0	0.0
1999	13576.0	7387.0
105375606	26.0	9.0
340061	1757.0	3728.0
653115	115.0	62.0
653121	850.0	505.0
653122	115.0	97.0
283854	0.0	4.0
653123	0.0	0.0
401491	51.0	15.0
100124412	0.0	0.0
653147	9.0	4.0
401498	0.0	8.0
653149	38.0	106.0
401497	0.0	0.0
401494	653.0	671.0
401492	2727.0	244.0
83550	1.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	5602.0	4733.0
83539	743.0	173.0
83547	589.0	184.0
83546	2.0	11.0
653140	5.0	7.0
83549	2203.0	1417.0
83548	3937.0	1160.0
83543	5031.0	3021.0
653145	102.0	167.0
83544	2259.0	771.0
83541	1448.0	2366.0
83540	139.0	778.0
126917	7273.0	859.0
340037	19.0	4.0
114926	2539.0	1620.0
114928	1351.0	473.0
339044	2.0	0.0
256297	0.0	0.0
401474	2371.0	502.0
653174	0.0	0.0
653175	4.0	0.0
340024	0.0	1.0
114915	1063.0	621.0
401466	1470.0	1412.0
653162	28.0	9.0
653163	0.0	0.0
283899	2300.0	1407.0
653166	0.0	0.0
283897	110.0	497.0
339145	2.0	13.0
391723	0.0	0.0
391722	35.0	15.0
10778	2884.0	1634.0
10777	1.0	6.0
10772	7404.0	3255.0
340120	7.0	6.0
10771	11719.0	5075.0
10773	1027.0	729.0
10776	14638.0	8561.0
10775	2149.0	1796.0
10788	19285.0	1701.0
391739	0.0	3.0
10781	1865.0	1408.0
10780	784.0	453.0
10783	6788.0	2069.0
10782	2000.0	1158.0
10785	607.0	367.0
10787	16856.0	6750.0
10786	1.0	3.0
102606463	827.0	62.0
731308	0.0	0.0
339122	256.0	127.0
339123	3493.0	2844.0
102606462	0.0	4.0
391701	0.0	0.0
391703	1.0	0.0
151827	92.0	59.0
126826	2.0	0.0
643719	555.0	16.0
10755	4797.0	6602.0
151825	0.0	0.0
10758	3541.0	2482.0
126823	335.0	17.0
126820	73.0	45.0
10750	29.0	104.0
10752	1864.0	365.0
10751	0.0	0.0
10753	576.0	840.0
643714	14.0	2457.0
138864	1.0	0.0
391712	5.0	7.0
391714	1.0	0.0
114836	73.0	952.0
10767	5008.0	3327.0
10766	6443.0	7266.0
151835	2.0	6.0
10769	5682.0	5405.0
391718	0.0	0.0
10768	20136.0	12918.0
126811	0.0	1.0
643723	27.0	1.0
10761	25.0	102.0
10763	15000.0	7780.0
10762	4748.0	3732.0
10765	10001.0	8684.0
101929179	0.0	1.0
388112	3.0	3.0
339105	34.0	19.0
83707	1696.0	820.0
83706	566.0	1961.0
10734	264.0	135.0
10733	329.0	562.0
83714	422.0	344.0
10736	41.0	224.0
401648	5.0	1.0
643739	0.0	0.0
10735	12009.0	4893.0
401647	255.0	223.0
10738	1.0	7.0
401646	0.0	0.0
10737	8.0	15.0
10739	8.0	8.0
376132	0.0	0.0
10730	15126.0	9772.0
101929184	0.0	1.0
10732	913.0	799.0
138804	0.0	0.0
138805	0.0	3.0
138802	0.0	0.0
138803	0.0	0.0
643751	26.0	9.0
124221	24.0	52.0
124222	754.0	2356.0
114897	1445.0	1888.0
114898	97.0	53.0
124220	3366.0	3248.0
114899	250.0	646.0
391777	21.0	4.0
10745	1071.0	739.0
56104	228.0	210.0
83700	3151.0	2194.0
401638	0.0	0.0
10744	1.0	4.0
56105	73.0	57.0
10747	129.0	22.0
401637	0.0	2.0
56106	415.0	175.0
10746	5870.0	3345.0
56107	140.0	104.0
10749	11397.0	5196.0
56100	273.0	175.0
401634	1.0	0.0
10748	138.0	52.0
56101	755.0	371.0
56102	90.0	45.0
56103	197.0	118.0
643744	4.0	5.0
10741	3741.0	1175.0
56108	116.0	71.0
10740	62.0	21.0
643749	159.0	80.0
56109	349.0	172.0
10743	4402.0	2241.0
342732	12.0	6.0
10742	2465.0	883.0
101929198	85.0	2.0
101929196	3.0	3.0
100420811	2.0	0.0
114884	2020.0	916.0
317774	0.0	1.0
114885	2104.0	1082.0
401630	0.0	0.0
317772	3.0	2.0
100419821	2.0	1.0
56110	176.0	121.0
317778	1.0	0.0
83729	9.0	14.0
317775	0.0	0.0
83734	647.0	284.0
10712	1877.0	2400.0
83733	621.0	24.0
10714	1881.0	961.0
126868	190.0	10.0
317769	0.0	0.0
100419829	1.0	0.0
10713	4325.0	3446.0
317768	0.0	0.0
10716	3.0	2.0
100419827	0.0	0.0
56111	220.0	119.0
10715	22.0	11.0
56112	94.0	48.0
56113	313.0	91.0
83732	1773.0	1198.0
10718	29.0	63.0
10717	982.0	660.0
56114	51.0	38.0
388125	369.0	68.0
401629	0.0	0.0
317781	1570.0	1081.0
388122	2.0	2.0
83719	2149.0	2402.0
56120	5.0	12.0
56121	167.0	153.0
114876	7700.0	1705.0
388121	381.0	637.0
83716	3148.0	4524.0
83715	1019.0	628.0
114879	3789.0	1738.0
100420829	0.0	0.0
10723	6353.0	4815.0
56126	211.0	264.0
83723	70.0	5.0
126859	17.0	9.0
56127	223.0	402.0
10725	5944.0	1675.0
56128	48.0	64.0
56129	222.0	124.0
10724	16116.0	10965.0
114880	481.0	256.0
56122	770.0	369.0
388115	2529.0	243.0
401613	5.0	1.0
114881	880.0	471.0
10726	8741.0	4957.0
56123	287.0	176.0
401612	246.0	178.0
114882	6089.0	2652.0
56124	97.0	137.0
10728	20539.0	11134.0
114883	10019.0	3574.0
56125	109.0	113.0
643766	0.0	0.0
10721	138.0	376.0
10720	80730.0	7.0
100420830	3.0	0.0
136259	14.0	4.0
100420834	0.0	0.0
317751	42.0	14.0
124274	15.0	2.0
388152	36.0	26.0
317754	2.0	0.0
317753	0.0	0.0
317749	2369.0	637.0
342705	1.0	1.0
151888	22.0	340.0
151887	11860.0	15213.0
136263	0.0	0.0
100420841	0.0	0.0
101929145	402.0	169.0
100420843	0.0	0.0
100293090	5441.0	8522.0
148254	760.0	369.0
317762	1988.0	1083.0
317761	16.0	3.0
100419854	0.0	0.0
317760	13.0	17.0
317767	2.0	3.0
100271715	58.0	18.0
148252	608.0	190.0
100271722	229.0	61.0
199834	0.0	0.0
388135	54.0	45.0
101929152	8.0	1.0
100420854	0.0	0.0
222950	77.0	28.0
100419867	0.0	0.0
148266	641.0	124.0
100419868	9.0	1.0
148268	716.0	186.0
100419866	1.0	0.0
100420859	0.0	0.0
124245	3278.0	2129.0
317729	0.0	0.0
136288	5.0	3.0
199800	47.0	44.0
101930150	1.0	0.0
163882	2686.0	1828.0
388165	89.0	44.0
100419873	0.0	0.0
100271700	56.0	42.0
100271703	0.0	0.0
100271702	120.0	59.0
100420875	0.0	0.0
100420877	0.0	1.0
388199	2.0	1.0
22794	8951.0	3644.0
22795	609.0	4071.0
22796	4136.0	2869.0
22797	177.0	546.0
22798	11.0	19.0
317705	0.0	0.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	0.0	0.0
138881	16.0	0.0
100420881	0.0	0.0
388181	0.0	0.0
100419893	2.0	1.0
222967	0.0	1.0
219333	3268.0	1264.0
136227	25.0	34.0
222962	140.0	628.0
148213	533.0	98.0
388182	80.0	17.0
100419895	0.0	0.0
317716	0.0	1.0
148203	336.0	129.0
317719	17.0	2.0
148206	457.0	95.0
163859	2871.0	1879.0
101929110	6.0	7.0
101929111	0.0	0.0
219348	939.0	322.0
219347	217.0	149.0
100420898	3.0	2.0
148223	1478.0	1220.0
10799	595.0	211.0
136242	0.0	5.0
10791	1698.0	1146.0
10794	275.0	90.0
10793	744.0	333.0
10795	2988.0	663.0
10798	0.0	0.0
10797	5594.0	3375.0
101929121	0.0	0.0
101929120	49.0	0.0
101929127	8.0	3.0
317701	0.0	0.0
220323	1744.0	2093.0
148231	0.0	0.0
148229	231.0	162.0
151877	12.0	7.0
151871	0.0	0.0
93035	104.0	16.0
161176	1139.0	628.0
56097	32.0	28.0
56098	17.0	16.0
56099	1365.0	594.0
93034	47.0	28.0
283927	221.0	71.0
220359	26.0	54.0
653073	0.0	2.0
653075	3.0	2.0
256302	2200.0	730.0
105373144	80.0	3.0
81050	0.0	0.0
199786	23.0	100.0
256309	399.0	131.0
100420792	2.0	0.0
95681	1214.0	668.0
283914	0.0	0.0
81047	0.0	0.0
197131	5008.0	1786.0
197135	17.0	64.0
653061	2.0	2.0
93058	378.0	139.0
161198	995.0	2419.0
283902	1.0	1.0
220382	24.0	13.0
81078	13.0	28.0
81079	0.0	3.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	1.0
199777	2353.0	342.0
81061	0.0	0.0
653082	239.0	84.0
81090	0.0	0.0
100271649	0.0	0.0
199746	296.0	331.0
100271655	7.0	3.0
81099	0.0	0.0
100271650	20.0	33.0
199745	440.0	353.0
148170	749.0	594.0
256364	2729.0	2020.0
163786	529.0	326.0
220388	38.0	31.0
100271639	0.0	0.0
163782	493.0	196.0
100271646	28.0	10.0
283953	1.0	0.0
256355	8.0	7.0
100271644	0.0	1.0
283951	557.0	659.0
256356	3632.0	811.0
100271643	0.0	0.0
100271640	1.0	0.0
81081	0.0	0.0
161159	3.0	1.0
148189	651.0	436.0
93099	2134.0	1065.0
100271627	12.0	2.0
283948	130.0	55.0
256329	181.0	47.0
100271634	0.0	1.0
100271636	0.0	0.0
100271630	0.0	0.0
100271633	1.0	0.0
100271632	1.0	0.0
199720	27.0	33.0
93082	70.0	58.0
161145	2117.0	1045.0
100271617	0.0	0.0
100271616	2.0	0.0
161142	4.0	3.0
100271619	0.0	0.0
148198	178.0	9.0
100271618	0.0	2.0
100271624	1.0	0.0
100271623	1.0	0.0
283933	157.0	74.0
100271625	0.0	0.0
93081	433.0	139.0
100271620	3.0	0.0
283932	258.0	166.0
100271622	1.0	1.0
100271621	0.0	0.0
199731	2873.0	1835.0
100124332	0.0	0.0
643664	2.0	0.0
256394	1817.0	138.0
83637	6398.0	4834.0
83636	1712.0	1065.0
401565	3.0	1.0
401563	24.0	8.0
401562	4.0	2.0
401561	14.0	16.0
283999	1.0	0.0
283994	3.0	1.0
643668	10.0	3.0
283991	1401.0	2280.0
340198	0.0	3.0
643669	16.0	3.0
340192	0.0	0.0
643680	14.0	8.0
197196	2.0	2.0
56033	18.0	53.0
401551	2.0	0.0
83657	114.0	20.0
83656	1.0	3.0
83659	16.0	20.0
283989	1647.0	1174.0
83658	4690.0	6578.0
401548	3265.0	1083.0
56034	2447.0	1596.0
283987	9649.0	7278.0
256369	0.0	0.0
401546	4087.0	1276.0
83655	0.0	0.0
283985	4.0	6.0
283982	4.0	0.0
283981	16.0	7.0
643677	11.0	6.0
83650	3.0	5.0
197187	186.0	60.0
449520	5.0	1.0
401541	392.0	591.0
401540	0.0	0.0
83639	4.0	4.0
83638	1547.0	1138.0
256380	24.0	147.0
449518	0.0	0.0
83648	267.0	366.0
401537	4.0	4.0
83647	0.0	0.0
83641	9616.0	5120.0
401535	11.0	2.0
83643	963.0	1254.0
401533	2.0	0.0
643689	11.0	9.0
283971	0.0	2.0
83640	885.0	834.0
283970	14.0	5.0
114826	1374.0	477.0
114827	121.0	86.0
378706	3.0	0.0
378707	0.0	0.0
378708	143.0	75.0
339184	36.0	2.0
339186	0.0	0.0
56052	1575.0	1352.0
114821	435.0	216.0
114822	1656.0	1684.0
114823	7229.0	2976.0
114824	3.0	0.0
114825	1487.0	915.0
643699	77.0	20.0
340168	0.0	0.0
114815	728.0	626.0
114817	1.0	0.0
114818	1499.0	239.0
