id	cbb39a6a-61e7-4295-b712-daf6af43dc82	d5887901-f651-47bf-a6e3-6656e48588c9
106481346	0.0	0.0
85456	13071.0	9987.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2888.0	2623.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	192.0	318.0
442913	0.0	0.0
85452	22.0	168.0
442914	0.0	0.0
50	3613.0	9090.0
85453	4122.0	382.0
442915	0.0	0.0
85450	3149.0	3695.0
51	3916.0	4701.0
442916	0.0	0.0
85451	1797.0	2167.0
52	2436.0	6356.0
442917	0.0	0.0
53	1574.0	3057.0
442918	0.0	0.0
54	1579.0	3927.0
442919	0.0	0.0
55	95.0	20.0
442909	2.0	0.0
56	9.0	24.0
58	113.0	44.0
59	76262.0	19978.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	802.0	183.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	9.0	6.0
106481354	5.0	1.0
85446	226.0	176.0
442900	0.0	0.0
106481355	0.0	0.0
85443	5.0	13.0
442901	0.0	0.0
85444	1040.0	2829.0
442902	0.0	0.0
60	193288.0	289581.0
85441	1633.0	1742.0
442903	11.0	24.0
85442	91.0	2.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	14.0
85440	3467.0	1800.0
442907	5.0	0.0
442908	0.0	0.0
66	0.0	1.0
67	5.0	9.0
68	0.0	2.0
344595	491.0	390.0
69	4.0	8.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	3.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	102.0	136.0
106481321	0.0	0.0
85479	2.0	66.0
106481322	0.0	0.0
85476	2784.0	7130.0
85477	241.0	412.0
70	3.0	15.0
85474	19.0	33.0
71	138582.0	504606.0
72	30998.0	481.0
73	36.0	69.0
74	0.0	1.0
75	7.0	28.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3642.0	8062.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	1.0
85465	2036.0	4804.0
81	34995.0	26898.0
85463	986.0	181.0
82	1.0	5.0
85464	1236.0	1729.0
83	12.0	2.0
85461	4331.0	3584.0
85462	614.0	1054.0
86	2280.0	11068.0
87	29691.0	16906.0
85460	1105.0	317.0
88	71.0	55.0
89	5.0	3.0
728675	0.0	0.0
106481301	0.0	1.0
106481302	0.0	0.0
90	2607.0	2388.0
106481300	0.0	0.0
91	2517.0	3677.0
92	1061.0	782.0
93	712.0	1888.0
94	1663.0	895.0
95	131.0	329.0
97	279.0	598.0
98	607.0	581.0
344561	0.0	0.0
728661	3678.0	2245.0
728664	0.0	0.0
106481305	0.0	0.0
261734	718.0	831.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	33.0	67.0
106481309	12.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	8.0	3.0
3805	9.0	12.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	1.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	441.0	201.0
3800	1537.0	644.0
3801	1513.0	596.0
3802	0.0	2.0
728695	0.0	1.0
285735	1.0	0.0
261726	2624.0	5460.0
728698	5.0	8.0
3814	3.0	4.0
3815	22298.0	592.0
3816	36.0	10.0
261729	2155.0	2861.0
3817	85.0	6.0
3818	42.0	12.0
222166	5524.0	2571.0
3811	1.0	3.0
3812	1.0	4.0
285740	0.0	0.0
285741	15.0	4.0
728689	10.0	10.0
3827	0.0	5.0
246100	0.0	0.0
3820	148.0	31.0
3821	17.0	6.0
3822	3.0	3.0
3823	3.0	1.0
3824	202.0	92.0
645402	0.0	0.0
403313	813.0	626.0
403314	0.0	1.0
728637	4.0	0.0
728638	138.0	515.0
728633	0.0	0.0
728632	16.0	62.0
728635	24.0	27.0
3836	2645.0	5675.0
222183	119.0	78.0
3837	9654.0	24177.0
3838	2476.0	17789.0
3839	2212.0	2743.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1460.0	986.0
3832	646.0	5683.0
3833	551.0	5434.0
3834	23.0	14.0
3835	1768.0	5853.0
728620	0.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	323.0	481.0
3848	60.0	1.0
3849	1.0	7.0
222171	231.0	2098.0
728619	4.0	4.0
3840	4887.0	8151.0
3841	1104.0	746.0
3842	5447.0	9214.0
3843	8279.0	9161.0
3844	0.0	0.0
3845	2217.0	2321.0
3846	1.0	7.0
645423	0.0	0.0
3860	28.0	5.0
246126	0.0	0.0
728658	727.0	545.0
728655	1.0	0.0
728657	0.0	0.0
728656	0.0	0.0
3858	609.0	1450.0
3859	6.0	2.0
246135	2.0	2.0
3850	4.0	2.0
3851	7.0	6.0
3852	91031.0	108.0
645414	0.0	0.0
3853	146.0	58.0
3854	3957.0	109.0
3855	32132.0	29381.0
3856	29121.0	173610.0
3857	28.0	0.0
728640	7.0	9.0
645431	10.0	12.0
728642	219.0	174.0
728641	2.0	0.0
645434	14.0	0.0
645432	14.0	11.0
285704	636.0	869.0
728643	25.0	0.0
222194	1913.0	2164.0
285708	0.0	27.0
1204	0.0	0.0
1203	801.0	818.0
1201	990.0	1768.0
1200	5972.0	9102.0
3861	60006.0	58.0
645426	3.0	26.0
645425	0.0	3.0
1209	4866.0	11033.0
3866	58585.0	524.0
1208	7.0	17.0
1207	3027.0	9805.0
3868	2071.0	690.0
285311	0.0	0.0
3880	27979.0	166761.0
3881	11.0	3.0
285313	2338.0	85.0
100128537	684.0	136.0
3882	80.0	30.0
100128536	0.0	0.0
285314	0.0	4.0
285315	265.0	528.0
1215	189.0	4.0
100141515	3.0	0.0
1213	20183.0	47887.0
1212	2299.0	2228.0
1211	3488.0	4595.0
3872	79354.0	204.0
3875	18497.0	85642.0
3876	1.0	13.0
3879	0.0	4.0
3890	1.0	1.0
3891	2.0	0.0
3892	210.0	93.0
100128525	1.0	1.0
285326	0.0	0.0
1230	505.0	1195.0
285329	8.0	13.0
440097	25.0	3.0
440093	11.0	19.0
3883	13.0	29.0
3884	3.0	0.0
3885	0.0	2.0
3886	1.0	0.0
100128521	0.0	0.0
3887	1982.0	50.0
3888	0.0	0.0
100631239	0.0	0.0
3889	16.0	2.0
100128516	103.0	95.0
285331	1006.0	1509.0
100128512	0.0	0.0
285335	23.0	109.0
100128514	0.0	0.0
1241	586.0	169.0
1240	488.0	674.0
1238	391.0	54.0
1237	7.0	95.0
1236	88.0	101.0
1235	5.0	0.0
1234	257.0	491.0
1233	34.0	87.0
1232	6.0	58.0
3895	13994.0	20703.0
100128511	34.0	26.0
100631247	36.0	11.0
3897	439.0	37.0
100631248	0.0	0.0
3898	1938.0	572.0
100631249	0.0	0.0
3899	3667.0	9181.0
100128505	1.0	2.0
100631250	0.0	0.0
285343	830.0	2006.0
100631251	4.0	8.0
100631252	5.0	2.0
100631253	0.0	0.0
285346	151.0	225.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	184.0	104.0
574501	1.0	2.0
574502	0.0	0.0
1244	66.0	110.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	3.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	25472.0	1006.0
1263	2891.0	680.0
1262	9.0	11.0
116966	204.0	7.0
100887755	0.0	0.0
1261	20.0	5.0
100887754	0.0	1.0
1260	0.0	89.0
116969	68.0	4.0
1259	247.0	27.0
1258	13.0	0.0
440061	0.0	0.0
100887750	48.0	26.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1932.0	1787.0
1271	1088.0	58.0
100887749	27.0	4.0
1270	112.0	72.0
100887748	0.0	0.0
440044	44.0	6.0
1269	3.0	2.0
440051	0.0	0.0
1268	148.0	55.0
440050	1.0	4.0
1267	4421.0	5217.0
1266	14388.0	14723.0
100887740	0.0	0.0
1265	9249.0	6732.0
1286	230.0	129.0
1285	187.0	20.0
1284	17602.0	20603.0
1282	9553.0	27246.0
1281	28448.0	235436.0
1280	968.0	6.0
440078	168.0	23.0
440077	0.0	0.0
440087	54.0	28.0
1278	50798.0	266002.0
1277	29046.0	285013.0
440081	157.0	152.0
116938	0.0	0.0
1297	10.0	0.0
116931	77.0	260.0
1296	2855.0	2944.0
1295	1860.0	8905.0
116933	1.0	5.0
1294	2956.0	649.0
1293	21071.0	55100.0
116935	37.0	27.0
1292	22747.0	26225.0
440068	2.0	6.0
1291	16236.0	18826.0
116937	1.0	3.0
440067	29.0	3.0
1290	3190.0	34376.0
440073	249.0	9.0
440072	2.0	4.0
1289	3151.0	18606.0
1288	1045.0	46.0
1287	2652.0	1850.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2333.0	1562.0
440021	0.0	0.0
442673	1.0	5.0
10018	1792.0	4334.0
126328	1047.0	3371.0
442676	1.0	1.0
126326	200.0	189.0
1299	149.0	68.0
1298	1384.0	2612.0
10011	1196.0	2135.0
10010	4661.0	2590.0
10013	3095.0	2165.0
128989	870.0	1554.0
10015	9349.0	21048.0
10014	5038.0	4119.0
10017	31.0	5.0
10016	3321.0	6890.0
10020	2178.0	1522.0
114335	0.0	0.0
114336	0.0	0.0
126321	1438.0	4221.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	0.0
10021	8.0	1.0
10024	147.0	1563.0
128977	1385.0	2681.0
103021165	0.0	1.0
10023	213.0	290.0
103021164	28.0	0.0
10026	2634.0	2212.0
10025	2154.0	1854.0
116986	201.0	155.0
116985	5000.0	3064.0
116988	3513.0	1974.0
116987	3103.0	4985.0
114327	1372.0	1943.0
440043	0.0	0.0
126308	2023.0	2017.0
440041	0.0	0.0
126306	13.0	22.0
151306	78.0	25.0
100128590	2.0	4.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	7.0	11.0
440026	1335.0	2585.0
440023	0.0	0.0
10008	299.0	531.0
10007	1584.0	4463.0
10009	2647.0	2856.0
116984	1108.0	681.0
116983	1091.0	903.0
151313	589.0	1707.0
10000	3778.0	1462.0
128954	0.0	0.0
10002	28.0	13.0
10001	841.0	1053.0
10004	312.0	93.0
10003	193.0	64.0
10006	3907.0	4615.0
10005	606.0	2574.0
126370	0.0	0.0
285352	63.0	173.0
100128579	0.0	0.0
285359	56.0	111.0
126375	322.0	369.0
126374	1057.0	235.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2433.0	3653.0
285367	793.0	2370.0
285368	236.0	988.0
100128569	142.0	95.0
126364	186.0	379.0
100128560	9.0	6.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	7.0
153932	3.0	5.0
344191	0.0	3.0
126353	239.0	156.0
751071	92.0	368.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	19.0	11.0
106481282	0.0	0.0
285381	1528.0	2746.0
106481283	0.0	0.0
285382	541.0	114.0
106481280	0.0	0.0
165918	1186.0	2345.0
106481281	0.0	1.0
165904	46.0	247.0
285386	991.0	453.0
138307	15.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	0.0	0.0
106481290	1.0	2.0
100128541	0.0	6.0
138311	255.0	105.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	6.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	42.0	975.0
126299	674.0	630.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1520.0	2243.0
728710	0.0	0.0
126295	245.0	409.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	304.0	2667.0
645318	0.0	0.0
645317	21.0	45.0
151242	27.0	16.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	25566.0	32508.0
100287908	0.0	0.0
645332	329.0	940.0
126282	742.0	1444.0
100287902	12.0	62.0
163227	674.0	1030.0
100287900	0.0	0.0
163223	103.0	11.0
106481275	0.0	1.0
106481276	0.0	4.0
106481273	1.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	20.0	29.0
106481278	0.0	0.0
645328	1.0	10.0
151254	33.0	10.0
645326	1.0	7.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	21.0	9.0
163259	395.0	87.0
645345	59.0	135.0
200403	8.0	20.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	286.0	223.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	3.0
728732	2.0	4.0
728734	0.0	0.0
126272	73.0	171.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	594.0	1119.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	32.0	27.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	1.0
728723	149.0	76.0
106481253	0.0	0.0
107133522	1.0	3.0
106481254	8.0	0.0
107133524	6.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	10.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	1.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	271.0	28.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	1735.0	3123.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	38.0	14.0
645360	0.0	2.0
106481219	0.0	0.0
106481220	5.0	14.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	439.0	586.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	221.0	351.0
645382	0.0	0.0
645381	25.0	20.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	6.0
106481201	2.0	0.0
645398	0.0	0.0
106481206	4.0	0.0
106481207	4.0	2.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	2.0	4.0
106481209	0.0	0.0
3902	117.0	385.0
3903	926.0	1841.0
106481210	0.0	0.0
3904	5.0	18.0
3906	123.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5382.0	817.0
106481211	0.0	0.0
3909	14676.0	500.0
106481212	0.0	0.0
684959	0.0	0.0
151234	39.0	2.0
151230	708.0	1037.0
728798	10.0	0.0
3913	21637.0	13640.0
3914	12074.0	529.0
3915	16979.0	7191.0
3916	16320.0	13373.0
3918	21900.0	132.0
3910	5822.0	6030.0
3911	7472.0	2022.0
3912	7285.0	9568.0
728782	7.0	6.0
728780	38.0	10.0
3924	4.0	24.0
3925	4768.0	17149.0
3927	11169.0	13036.0
3929	65.0	131.0
3920	13007.0	16550.0
3921	20114.0	70522.0
3923	2.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6295.0	4894.0
3937	745.0	1578.0
3938	29.0	20.0
3939	16547.0	159847.0
3930	2008.0	4402.0
100873179	0.0	0.0
3931	447.0	106.0
3932	276.0	219.0
3933	0.0	1.0
3934	496.0	70.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	4.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	4.0	1.0
3947	1.0	0.0
3948	29.0	234.0
3949	11157.0	5060.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	11428.0	2078.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	0.0	7.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	136.0	45.0
3958	12477.0	14234.0
3959	17087.0	14672.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	352.0	573.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	467.0	84.0
3952	6977.0	19.0
3953	5015.0	701.0
3954	2062.0	2324.0
3955	1261.0	471.0
3956	10393.0	17801.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	30.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	119.0	189.0
1303	9147.0	69743.0
107133502	0.0	0.0
1302	462.0	31.0
1301	315.0	24876.0
1300	120.0	15223.0
3960	40.0	21.0
3963	33.0	1.0
3964	4099.0	7692.0
1308	21665.0	59.0
3965	1476.0	2479.0
1307	5144.0	2153.0
151295	36.0	19.0
1306	4189.0	4457.0
100189589	4.0	6.0
728774	1.0	0.0
728773	0.0	0.0
3980	1529.0	5554.0
100287932	1832.0	3368.0
3981	853.0	790.0
728776	15.0	40.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	27391.0	5197.0
1315	6652.0	7093.0
1314	13792.0	27135.0
1312	4743.0	5536.0
1311	231.0	4203.0
100329135	5.0	4.0
1310	29.0	0.0
574537	0.0	0.0
3972	7.0	12.0
3973	33.0	0.0
3975	0.0	423.0
3976	1916.0	260.0
3977	6855.0	636.0
1318	132.0	304.0
3978	1480.0	3277.0
1317	2718.0	7130.0
728763	1.0	2.0
3990	51.0	15.0
645313	1.0	10.0
3991	4102.0	579.0
645312	0.0	0.0
3992	738.0	32459.0
645311	0.0	0.0
728769	324.0	404.0
1330	0.0	0.0
1327	8805.0	7392.0
1326	1672.0	417.0
1325	5.0	2.0
3982	1.0	0.0
3983	16067.0	10662.0
3984	1411.0	1669.0
3985	8347.0	5945.0
3987	2996.0	4502.0
3988	4681.0	6978.0
1329	1853.0	4457.0
116809	0.0	0.0
100128416	19.0	12.0
1340	3970.0	9093.0
1337	2601.0	7418.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1853.0	3182.0
100128410	0.0	1.0
3995	1529.0	1870.0
100128412	0.0	0.0
3996	1960.0	2468.0
3998	8946.0	13057.0
1339	0.0	2.0
285440	2165.0	2413.0
285441	5.0	0.0
1352	531.0	949.0
1351	1990.0	9672.0
1350	5618.0	16015.0
1349	2305.0	7684.0
1348	0.0	1.0
1347	2543.0	4624.0
1346	807.0	154.0
1345	3429.0	16215.0
1343	0.0	0.0
1342	0.0	0.0
100873211	2.0	0.0
100873210	1.0	0.0
285456	8.0	20.0
1363	8679.0	1659.0
1362	7365.0	12008.0
1361	0.0	3.0
1360	11257.0	1979.0
1359	716.0	2368.0
1358	9.0	1.0
1357	30.0	0.0
1356	7356.0	1722.0
1355	2043.0	4152.0
1353	1762.0	2615.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	78.0	17.0
285464	556.0	253.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5796.0	14369.0
1373	410.0	47.0
1371	675.0	837.0
1370	10.0	7.0
1369	0.0	0.0
1368	1434.0	1282.0
100873209	0.0	0.0
1366	3689.0	5750.0
1365	1352.0	829.0
1364	13606.0	10997.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	0.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	27.0	1.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3113.0	3371.0
116843	1196.0	332.0
1384	1653.0	3842.0
116842	50.0	101.0
1382	9825.0	29775.0
116844	1141.0	310.0
1381	769.0	11502.0
1380	45.0	3.0
440176	1.0	2.0
440184	3.0	76.0
1379	5.0	14.0
1378	131.0	34.0
1376	974.0	1656.0
1375	169.0	93.0
128821	3.0	0.0
100873237	0.0	0.0
128822	853.0	7.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	121.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	319.0	1104.0
1396	193.0	157.0
1395	37.0	14.0
1394	209.0	39.0
1393	38.0	12.0
1392	1.0	1.0
285407	10.0	66.0
116835	1036.0	212.0
1390	1017.0	1218.0
1389	5083.0	3101.0
1388	5893.0	11430.0
1387	7761.0	5357.0
116841	1602.0	2868.0
1386	2688.0	4145.0
116840	2093.0	2139.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	102.0	41.0
100873255	0.0	0.0
100873254	1.0	5.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	0.0	0.0
100287898	79.0	2.0
100287895	0.0	0.0
285419	49.0	29.0
1399	4509.0	8050.0
1398	4601.0	5441.0
1397	6719.0	5834.0
100873259	2.0	4.0
100873258	0.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	89.0	97.0
285429	13.0	20.0
100287880	0.0	0.0
440193	1899.0	1880.0
100873248	0.0	0.0
100873247	8.0	2.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6725.0	9486.0
153830	4015.0	2095.0
645280	1.0	3.0
440138	559.0	529.0
440132	3.0	1.0
440142	2.0	1.0
10139	1315.0	1716.0
126208	778.0	838.0
126206	35.0	0.0
126205	8.0	0.0
107133497	2.0	0.0
126204	18.0	0.0
107133499	0.0	0.0
128866	6472.0	16373.0
10131	2388.0	4585.0
10134	8684.0	8826.0
107133494	0.0	6.0
10133	5257.0	2949.0
128869	769.0	4193.0
10136	0.0	0.0
10135	6492.0	4425.0
100128493	0.0	0.0
103021294	25.0	38.0
10138	619.0	956.0
100128496	1.0	0.0
10137	5529.0	8436.0
128861	0.0	1.0
128862	0.0	0.0
10141	13.0	4.0
10140	5335.0	16894.0
128864	6.0	50.0
440125	0.0	2.0
440131	0.0	1.0
10143	376.0	40459.0
128854	604.0	774.0
10142	6789.0	4900.0
10144	2724.0	638.0
10147	3140.0	3764.0
100128483	2.0	0.0
10146	8734.0	21118.0
128859	0.0	0.0
10149	1112.0	15.0
10148	98.0	79.0
128853	75.0	170.0
440159	1.0	1.0
10117	9.0	0.0
440163	3.0	0.0
10110	276.0	74.0
10112	491.0	4668.0
10111	4494.0	7343.0
10114	8711.0	9003.0
10113	2668.0	5044.0
128848	0.0	0.0
10116	6653.0	5429.0
165829	83.0	255.0
100128469	19.0	10.0
153842	0.0	2.0
440145	636.0	1867.0
10129	3135.0	1247.0
440153	0.0	0.0
10128	7085.0	15895.0
100033799	0.0	0.0
107133486	7.0	6.0
10121	4621.0	7553.0
100128465	0.0	1.0
10120	3625.0	3918.0
10123	4402.0	2728.0
138234	1.0	0.0
10125	450.0	252.0
10124	2006.0	307.0
10127	1785.0	2635.0
10126	1081.0	2602.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	84.0	71.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	144.0	99.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	1.0	0.0
10106	18127.0	10916.0
106481199	0.0	0.0
10109	8682.0	13452.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	10.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1233.0	2759.0
10100	714.0	241.0
10103	997.0	4638.0
106481194	0.0	0.0
10102	867.0	1634.0
106481195	0.0	0.0
10105	2196.0	4313.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	185.0	29.0
440119	233.0	52.0
126235	1.0	0.0
126231	161.0	191.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	8.0
442775	22.0	24.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	29.0	39.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	3.0	3.0
440104	997.0	759.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	16.0	8.0
100128423	0.0	0.0
128879	1.0	1.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	1.0	1.0
10090	843.0	144.0
10093	3625.0	7247.0
10092	7623.0	10033.0
10095	2508.0	4338.0
645204	1.0	0.0
10094	5489.0	13396.0
645203	1.0	1.0
10097	10396.0	24083.0
10096	8301.0	15505.0
645201	3.0	1.0
163115	94.0	43.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	12.0	196.0
106481143	0.0	0.0
114194	0.0	0.0
138162	107.0	806.0
106481144	0.0	0.0
114195	3.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	10.0
106481145	0.0	0.0
151126	205.0	410.0
106481146	0.0	0.0
10099	7046.0	8146.0
10098	2361.0	1857.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	520.0	496.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	87.0	20.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	97.0	23.0
415116	2155.0	3534.0
645207	0.0	0.0
645206	9.0	5.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
