id	49c4c177-b1d5-42e3-acaa-bfa4f6982437	75965f7b-8ec7-481e-ae22-68ba7f7eafed
85458	7717.0	1467.0
106481345	1.0	0.0
85459	2149.0	591.0
106481346	0.0	0.0
85456	12846.0	10778.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4617.0	2512.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	73.0	66.0
442913	0.0	0.0
85452	5.0	20.0
442914	0.0	0.0
50	4102.0	4747.0
85453	4250.0	4516.0
442915	0.0	0.0
85450	1976.0	1832.0
51	5647.0	12205.0
442916	0.0	0.0
85451	2518.0	4504.0
52	4565.0	4133.0
442917	0.0	0.0
53	2281.0	3781.0
442918	0.0	0.0
54	2549.0	3552.0
442919	0.0	0.0
55	128.0	315.0
442909	1.0	3.0
56	7.0	7.0
58	8.0	88.0
59	54474.0	28327.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	7.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	777.0	799.0
106481350	0.0	0.0
106481351	1.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	4.0
106481354	0.0	3.0
85446	467.0	440.0
442900	0.0	1.0
106481355	0.0	0.0
85443	25.0	26.0
442901	0.0	0.0
85444	1477.0	984.0
442902	0.0	0.0
60	150133.0	297498.0
85441	1456.0	2812.0
442903	20.0	3.0
85442	180.0	34.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	12.0
85440	5469.0	3409.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	11.0
68	1.0	4.0
344595	1031.0	515.0
69	1.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	0.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	227.0	81.0
106481321	1.0	5.0
85479	20.0	49.0
106481322	0.0	0.0
85476	4417.0	3321.0
85477	387.0	664.0
70	2.0	4.0
85474	31.0	74.0
71	149650.0	320700.0
72	12233.0	1945.0
73	28.0	17.0
74	2.0	0.0
75	24.0	24.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6237.0	3632.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	1.0
85465	5168.0	3157.0
81	31047.0	23673.0
85463	1351.0	280.0
82	7.0	4.0
85464	2297.0	1482.0
83	49.0	4.0
85461	6120.0	3898.0
85462	1349.0	1856.0
86	3251.0	3112.0
87	28101.0	20310.0
85460	2510.0	1838.0
88	12.0	759.0
89	9.0	17.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3836.0	3474.0
106481300	0.0	0.0
91	4113.0	2570.0
92	2877.0	901.0
93	2562.0	1161.0
94	2104.0	1726.0
95	193.0	92.0
97	348.0	204.0
98	951.0	426.0
344561	0.0	1.0
728661	7382.0	10563.0
728664	1.0	0.0
106481305	1.0	0.0
261734	947.0	573.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	17.0
106481309	11.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	4.0	1.0
106481308	0.0	0.0
3804	0.0	1.0
3805	0.0	11.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	12.0	1.0
3809	4.0	11.0
246123	0.0	0.0
106481311	0.0	0.0
344558	400.0	751.0
3800	1321.0	443.0
3801	1023.0	871.0
3802	1.0	2.0
728695	0.0	12.0
285735	0.0	0.0
261726	4022.0	3179.0
728698	10.0	8.0
3814	5.0	5.0
3815	55604.0	2848.0
3816	289.0	39.0
261729	3265.0	672.0
3817	31.0	22.0
3818	40.0	11.0
222166	8395.0	2600.0
3811	1.0	11.0
3812	4.0	11.0
285740	1.0	1.0
285741	32.0	26.0
728689	128.0	27.0
3827	1.0	0.0
246100	0.0	0.0
3820	257.0	123.0
3821	142.0	20.0
3822	1.0	0.0
3823	6.0	7.0
3824	366.0	229.0
645402	0.0	0.0
403313	1376.0	1154.0
403314	2.0	2.0
728637	0.0	2.0
728638	187.0	470.0
728633	0.0	0.0
728632	20.0	9.0
728635	30.0	13.0
3836	3700.0	3288.0
222183	161.0	113.0
3837	18479.0	8750.0
3838	2185.0	13354.0
3839	3132.0	2675.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2051.0	1396.0
3832	947.0	1760.0
3833	511.0	1113.0
3834	45.0	15.0
3835	2254.0	2780.0
728620	1.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	662.0	187.0
3848	13.0	9.0
3849	4.0	2.0
222171	785.0	2688.0
728619	20.0	3.0
3840	6775.0	5050.0
3841	1742.0	400.0
3842	10847.0	7331.0
3843	15417.0	9026.0
3844	0.0	0.0
3845	2985.0	3427.0
3846	5.0	3.0
645423	0.0	0.0
3860	2.0	2.0
246126	0.0	0.0
728658	1664.0	307.0
728655	3.0	0.0
728657	1.0	0.0
728656	0.0	1.0
3858	782.0	669.0
3859	6.0	0.0
246135	6.0	2.0
3850	0.0	6.0
3851	0.0	5.0
3852	52476.0	4810.0
645414	0.0	0.0
3853	12.0	103.0
3854	901.0	1102.0
3855	28134.0	12956.0
3856	19482.0	41963.0
3857	15.0	1.0
728640	6.0	1.0
645431	38.0	70.0
728642	385.0	800.0
728641	4.0	4.0
645434	16.0	1.0
645432	10.0	8.0
285704	1301.0	850.0
728643	52.0	6.0
222194	3892.0	1628.0
285708	0.0	0.0
1204	1.0	0.0
1203	1068.0	676.0
1201	1299.0	4033.0
1200	10346.0	12360.0
3861	43374.0	3267.0
645426	8.0	7.0
645425	0.0	0.0
1209	6257.0	12043.0
3866	86217.0	4552.0
1208	3.0	17.0
1207	5367.0	18321.0
3868	279.0	110.0
285311	0.0	0.0
3880	37514.0	33758.0
3881	5.0	2.0
285313	3129.0	618.0
100128537	1493.0	588.0
3882	33.0	4.0
100128536	1.0	1.0
285314	1.0	1.0
285315	433.0	281.0
1215	130.0	84.0
100141515	2.0	4.0
1213	29125.0	62923.0
1212	1802.0	1767.0
1211	5665.0	5480.0
3872	24085.0	3742.0
3875	21438.0	27486.0
3876	9.0	9.0
3879	0.0	1.0
3890	2.0	0.0
3891	0.0	0.0
3892	105.0	41.0
100128525	3.0	5.0
285326	0.0	0.0
1230	446.0	779.0
285329	14.0	28.0
440097	78.0	16.0
440093	21.0	27.0
3883	10.0	2.0
3884	1.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	0.0
3887	623.0	872.0
3888	1.0	3.0
100631239	0.0	0.0
3889	60.0	22.0
100128516	127.0	34.0
285331	2066.0	530.0
100128512	0.0	0.0
285335	48.0	34.0
100128514	0.0	0.0
1241	827.0	431.0
1240	1066.0	1387.0
1238	271.0	137.0
1237	2.0	58.0
1236	147.0	579.0
1235	23.0	19.0
1234	636.0	629.0
1233	91.0	369.0
1232	1.0	11.0
3895	31779.0	12264.0
100128511	44.0	30.0
100631247	60.0	117.0
3897	457.0	216.0
100631248	0.0	0.0
3898	2327.0	4394.0
100631249	0.0	0.0
3899	12396.0	6157.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1809.0	790.0
100631251	1.0	67.0
100631252	6.0	7.0
100631253	0.0	0.0
285346	357.0	82.0
100631254	2.0	2.0
100128503	0.0	0.0
285349	469.0	126.0
574501	1.0	0.0
574502	0.0	0.0
1244	63.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	11787.0	1382.0
1263	1274.0	805.0
1262	23.0	30.0
116966	487.0	149.0
100887755	0.0	0.0
1261	40.0	19.0
100887754	12.0	0.0
1260	1.0	2.0
116969	72.0	79.0
1259	184.0	30.0
1258	14.0	4.0
440061	0.0	0.0
100887750	110.0	34.0
100887746	0.0	1.0
100887744	0.0	0.0
1272	2491.0	2053.0
1271	511.0	161.0
100887749	10878.0	13464.0
1270	75.0	24.0
100887748	0.0	0.0
440044	24.0	18.0
1269	10.0	70.0
440051	1.0	0.0
1268	225.0	58.0
440050	2.0	3.0
1267	5548.0	4342.0
1266	13077.0	8723.0
100887740	0.0	0.0
1265	8469.0	10118.0
1286	351.0	281.0
1285	225.0	45.0
1284	22507.0	37676.0
1282	14978.0	41520.0
1281	62735.0	599510.0
1280	656.0	47.0
440078	280.0	73.0
440077	2.0	2.0
440087	30.0	13.0
1278	57674.0	738080.0
1277	44023.0	1037455.0
440081	127.0	69.0
116938	0.0	0.0
1297	21.0	5.0
116931	112.0	63.0
1296	3270.0	7934.0
1295	1547.0	8701.0
116933	3.0	9.0
1294	1985.0	730.0
1293	28647.0	130723.0
116935	68.0	22.0
1292	20139.0	73553.0
440068	0.0	0.0
1291	16455.0	71205.0
116937	12.0	0.0
440067	28.0	5.0
1290	4978.0	65904.0
440073	175.0	107.0
440072	9.0	3.0
1289	4167.0	59886.0
1288	1857.0	193.0
1287	5685.0	1799.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2753.0	3102.0
440021	0.0	2.0
442673	7.0	3.0
10018	4363.0	3944.0
126328	1179.0	1966.0
442676	3.0	0.0
126326	279.0	565.0
1299	110.0	56.0
1298	892.0	175.0
10011	1146.0	1732.0
10010	9104.0	1793.0
10013	3858.0	2721.0
128989	1001.0	1304.0
10015	15099.0	8101.0
10014	6765.0	2615.0
10017	48.0	13.0
10016	4585.0	4658.0
10020	5297.0	1784.0
114335	0.0	0.0
114336	0.0	0.0
126321	1477.0	2444.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	4.0	4.0
10024	111.0	659.0
128977	2092.0	1046.0
103021165	0.0	0.0
10023	416.0	285.0
103021164	7.0	6.0
10026	4445.0	1853.0
10025	2769.0	4248.0
116986	288.0	277.0
116985	7283.0	6161.0
116988	4175.0	2966.0
116987	7333.0	2252.0
114327	2489.0	762.0
440043	0.0	0.0
126308	2839.0	4853.0
440041	0.0	0.0
126306	12.0	12.0
151306	48.0	52.0
100128590	7.0	3.0
100128596	0.0	1.0
151300	3.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	20.0	14.0
440026	2480.0	1031.0
440023	0.0	8.0
10008	305.0	243.0
10007	3025.0	2835.0
10009	6165.0	2421.0
116984	2092.0	967.0
116983	1116.0	5765.0
151313	904.0	341.0
10000	6315.0	2295.0
128954	0.0	0.0
10002	35.0	28.0
10001	1432.0	944.0
10004	355.0	188.0
10003	206.0	64.0
10006	6066.0	3133.0
10005	743.0	576.0
126370	0.0	0.0
285352	183.0	84.0
100128579	0.0	0.0
285359	169.0	40.0
126375	681.0	476.0
126374	1250.0	473.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4206.0	2822.0
285367	1125.0	1461.0
285368	428.0	226.0
100128569	68.0	11.0
126364	253.0	502.0
100128560	30.0	28.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	7.0	7.0
344191	2.0	0.0
126353	169.0	2561.0
751071	204.0	137.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	24.0
106481282	0.0	0.0
285381	1752.0	1238.0
106481283	0.0	0.0
285382	219.0	235.0
106481280	1.0	0.0
165918	2194.0	1308.0
106481281	6.0	3.0
165904	6.0	24.0
285386	1646.0	604.0
138307	3.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	4.0	0.0
100128541	3.0	0.0
138311	342.0	232.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	9.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	813.0	665.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2281.0	1984.0
728710	0.0	0.0
126295	428.0	236.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	4.0	1.0
106481267	0.0	0.0
151246	571.0	496.0
645318	0.0	0.0
645317	33.0	18.0
151242	1.0	6.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40299.0	19534.0
100287908	0.0	0.0
645332	478.0	261.0
126282	908.0	1125.0
100287902	5.0	62.0
163227	1246.0	842.0
100287900	0.0	0.0
163223	220.0	36.0
106481275	3.0	1.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	4.0	2.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	37.0	29.0
106481278	0.0	0.0
645328	2.0	18.0
151254	71.0	21.0
645326	5.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	33.0
163259	606.0	147.0
645345	32.0	131.0
200403	53.0	26.0
107133508	0.0	0.0
106481239	2.0	0.0
163255	614.0	91.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	9.0	7.0
728732	1.0	2.0
728734	0.0	0.0
126272	148.0	68.0
106481242	0.0	0.0
107133511	2.0	3.0
114294	944.0	804.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	40.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	6.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	2.0	0.0
728723	137.0	36.0
106481253	0.0	0.0
107133522	13.0	12.0
106481254	7.0	1.0
107133524	17.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	15.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	2.0
151276	1.0	1.0
645348	0.0	0.0
106481250	1.0	0.0
645369	222.0	119.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	3393.0	2698.0
106481218	5.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	85.0	12.0
645360	0.0	0.0
106481219	6.0	0.0
106481220	24.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	1099.0	425.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	16.0	3.0
645387	565.0	108.0
645382	0.0	0.0
645381	36.0	45.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	2.0
106481207	5.0	0.0
106481204	1.0	0.0
106481205	2.0	0.0
106481208	5.0	4.0
106481209	0.0	0.0
3902	87.0	245.0
3903	1203.0	2269.0
106481210	0.0	0.0
3904	3.0	6.0
3906	409.0	7.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6393.0	3284.0
106481211	0.0	0.0
3909	23214.0	1118.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	0.0
151230	1220.0	347.0
728798	22.0	8.0
3913	27012.0	13564.0
3914	19278.0	2900.0
3915	24836.0	24174.0
3916	21691.0	19021.0
3918	23143.0	6292.0
3910	8298.0	12795.0
3911	7391.0	8292.0
3912	14341.0	17794.0
728782	18.0	5.0
728780	72.0	17.0
3924	19.0	11.0
3925	5084.0	5425.0
3927	15752.0	15200.0
3929	23.0	202.0
3920	17539.0	9217.0
3921	43441.0	28700.0
3923	1.0	1.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	1.0	0.0
3936	9234.0	12052.0
3937	1162.0	1698.0
3938	175.0	19.0
3939	17295.0	28392.0
3930	2778.0	1784.0
100873179	0.0	0.0
3931	334.0	141.0
3932	462.0	635.0
3933	0.0	5.0
3934	545.0	647.0
100189512	0.0	0.0
105371027	4.0	0.0
100873166	0.0	1.0
100873165	0.0	1.0
100287964	2.0	0.0
100287960	1.0	1.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	0.0	0.0
3948	14.0	3.0
3949	2888.0	5416.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	22635.0	8553.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	1.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	0.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	137.0	105.0
3958	13519.0	7869.0
3959	15839.0	75493.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	425.0	323.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	388.0	272.0
3952	2423.0	445.0
3953	3490.0	590.0
3954	2958.0	3906.0
3955	1964.0	4941.0
3956	9671.0	26839.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	12.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	5.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	78.0	67.0
1303	7289.0	80126.0
107133502	0.0	0.0
1302	107.0	18.0
1301	342.0	32175.0
1300	26.0	24987.0
3960	41.0	10.0
3963	28.0	8.0
3964	6471.0	5648.0
1308	33212.0	3168.0
3965	1276.0	4614.0
1307	4843.0	6170.0
151295	33.0	16.0
1306	9419.0	15123.0
100189589	11.0	0.0
728774	0.0	0.0
728773	1.0	0.0
3980	2895.0	2889.0
100287932	1847.0	2883.0
3981	1418.0	473.0
728776	28.0	15.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	28935.0	9261.0
1315	11481.0	13275.0
1314	19329.0	35919.0
1312	5346.0	6082.0
1311	49.0	13530.0
100329135	2.0	0.0
1310	26.0	14.0
574537	0.0	0.0
3972	0.0	1.0
3973	15.0	6.0
3975	0.0	0.0
3976	433.0	251.0
3977	15128.0	1727.0
1318	150.0	117.0
3978	2086.0	2092.0
1317	4954.0	3709.0
728763	3.0	0.0
3990	149.0	49.0
645313	3.0	1.0
3991	2225.0	2167.0
645312	0.0	0.0
3992	1153.0	2248.0
645311	1.0	1.0
728769	522.0	259.0
1330	0.0	0.0
1327	12914.0	12404.0
1326	1447.0	354.0
1325	8.0	9.0
3982	3.0	0.0
3983	21209.0	6568.0
3984	1871.0	3272.0
3985	8987.0	3862.0
3987	4622.0	3137.0
3988	9067.0	8174.0
1329	2148.0	3296.0
116809	0.0	0.0
100128416	44.0	16.0
1340	4355.0	8021.0
1337	2911.0	7104.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	2043.0	28403.0
100128410	3.0	0.0
3995	765.0	571.0
100128412	0.0	0.0
3996	2400.0	2076.0
3998	13848.0	10245.0
1339	0.0	0.0
285440	2310.0	1159.0
285441	0.0	0.0
1352	1025.0	888.0
1351	2474.0	5739.0
1350	9279.0	8830.0
1349	2989.0	3156.0
1348	1.0	0.0
1347	2984.0	4498.0
1346	634.0	422.0
1345	4126.0	17349.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	51.0	14.0
1363	15846.0	6951.0
1362	16473.0	4230.0
1361	3.0	2.0
1360	430.0	85719.0
1359	576.0	750.0
1358	10.0	1.0
1357	29.0	16.0
1356	1543.0	172.0
1355	4052.0	2297.0
1353	3093.0	11156.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	119.0	100.0
285464	819.0	454.0
100873200	0.0	1.0
777774	0.0	0.0
1374	6823.0	5742.0
1373	1008.0	204.0
1371	1127.0	688.0
1370	2.0	35.0
1369	0.0	0.0
1368	2287.0	1389.0
100873209	1.0	0.0
1366	3784.0	8073.0
1365	1182.0	1994.0
1364	12261.0	9529.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	33.0	10.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	6354.0	2819.0
116843	1915.0	927.0
1384	2073.0	7876.0
116842	111.0	34.0
1382	10507.0	24228.0
116844	734.0	833.0
1381	1745.0	201.0
1380	82.0	596.0
440176	2.0	2.0
440184	8.0	0.0
1379	5.0	1.0
1378	141.0	163.0
1376	1585.0	1976.0
1375	107.0	74.0
128821	2.0	1.0
100873237	0.0	0.0
128822	53.0	9.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	18.0
100873239	5.0	0.0
100873222	2.0	0.0
100873221	2.0	1.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	398.0	259.0
1396	81.0	369.0
1395	41.0	21.0
1394	91.0	18.0
1393	21.0	35.0
1392	0.0	0.0
285407	25.0	9.0
116835	813.0	544.0
1390	957.0	585.0
1389	8468.0	3101.0
1388	6868.0	6847.0
1387	13658.0	9199.0
116841	2264.0	2199.0
1386	5026.0	2131.0
116840	3123.0	2312.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	1.0
116828	235.0	73.0
100873255	2.0	0.0
100873254	46.0	47.0
100873253	1.0	0.0
285412	4.0	1.0
100873252	0.0	0.0
100287898	172.0	301.0
100287895	0.0	0.0
285419	119.0	19.0
1399	7964.0	5059.0
1398	6901.0	5700.0
1397	4011.0	12756.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	8.0	3.0
100873256	0.0	0.0
100873240	4.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	2.0	0.0
100287887	247.0	148.0
285429	24.0	38.0
100287880	0.0	0.0
440193	4005.0	5998.0
100873248	0.0	0.0
100873247	12.0	1.0
100873246	0.0	1.0
100873245	2.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9166.0	8343.0
153830	5699.0	1858.0
645280	4.0	4.0
440138	970.0	606.0
440132	5.0	0.0
440142	8.0	1.0
10139	1470.0	1401.0
126208	536.0	785.0
126206	169.0	5.0
126205	50.0	26.0
107133497	2.0	11.0
126204	69.0	3.0
107133499	0.0	0.0
128866	8245.0	6032.0
10131	4101.0	2976.0
10134	10090.0	13845.0
107133494	0.0	4.0
10133	7759.0	4467.0
128869	1179.0	1292.0
10136	1.0	0.0
10135	6397.0	2022.0
100128493	0.0	0.0
103021294	13.0	63.0
10138	935.0	543.0
100128496	0.0	0.0
10137	7483.0	4916.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	1.0
10140	8595.0	24930.0
128864	11.0	14.0
440125	2.0	1.0
440131	0.0	2.0
10143	0.0	134.0
128854	1239.0	901.0
10142	13853.0	7164.0
10144	5438.0	1167.0
10147	4525.0	2766.0
100128483	0.0	0.0
10146	15495.0	9307.0
128859	0.0	7.0
10149	428.0	104.0
10148	82.0	126.0
128853	150.0	36.0
440159	1.0	0.0
10117	24.0	7.0
440163	6.0	4.0
10110	271.0	56.0
10112	283.0	1123.0
10111	8952.0	3915.0
10114	12862.0	4195.0
10113	2731.0	3768.0
128848	0.0	0.0
10116	12874.0	5092.0
165829	135.0	23.0
100128469	12.0	6.0
153842	0.0	1.0
440145	992.0	593.0
10129	5052.0	2275.0
440153	0.0	0.0
10128	17860.0	9928.0
100033799	0.0	0.0
107133486	14.0	3.0
10121	5897.0	10454.0
100128465	0.0	0.0
10120	4485.0	2574.0
10123	6180.0	2582.0
138234	2.0	4.0
10125	746.0	360.0
10124	5173.0	1052.0
10127	2756.0	1689.0
10126	1482.0	1043.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	120.0	52.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	5.0	1.0
106481182	0.0	0.0
285489	143.0	138.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	6.0	1.0
10107	2.0	1.0
10106	29590.0	15502.0
106481199	1.0	0.0
10109	10747.0	12118.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1205.0	2060.0
10100	1027.0	427.0
10103	670.0	18264.0
106481194	0.0	0.0
10102	1463.0	1442.0
106481195	0.0	0.0
10105	3359.0	2772.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	264.0	72.0
440119	622.0	147.0
126235	1.0	1.0
126231	462.0	87.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	58.0	55.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	40.0	65.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	6.0	0.0
440107	4.0	4.0
440104	1681.0	837.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	2.0	1.0
128876	5.0	1.0
100128420	34.0	29.0
100128423	1.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	0.0
10090	1264.0	942.0
10093	4865.0	6183.0
10092	8874.0	10462.0
10095	2510.0	6254.0
645204	3.0	3.0
10094	8205.0	11164.0
645203	2.0	1.0
10097	16125.0	15289.0
10096	10050.0	11239.0
645201	0.0	0.0
163115	229.0	50.0
200504	0.0	6.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	8.0
106481143	0.0	0.0
114194	0.0	0.0
138162	135.0	245.0
106481144	0.0	0.0
114195	3.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	16.0	44.0
106481145	0.0	0.0
151126	627.0	169.0
106481146	0.0	0.0
10099	9191.0	6116.0
10098	3581.0	688.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1105.0	277.0
106481149	0.0	0.0
106481154	1.0	1.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	3.0
728819	114.0	87.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	365.0	64.0
