id	d46b61b0-6f34-48ca-8c7d-23ae4d0b1a7c	acf02cd5-270d-40c0-864d-abebe048f309
114823	6887.0	2617.0
114824	0.0	1.0
114825	821.0	1260.0
643699	119.0	28.0
340168	0.0	0.0
114815	341.0	2266.0
114817	0.0	0.0
114818	1475.0	82.0
114819	161.0	162.0
339175	778.0	966.0
56063	501.0	383.0
653017	0.0	0.0
56061	3267.0	5352.0
56062	115.0	49.0
114814	75.0	123.0
83667	1528.0	780.0
83666	2867.0	5895.0
83660	9038.0	2272.0
340156	59.0	36.0
83661	34.0	114.0
114804	1438.0	121.0
114805	129.0	74.0
340152	188.0	34.0
339168	1.0	2.0
114800	170.0	27.0
114801	430.0	305.0
93010	450.0	151.0
114803	1229.0	4308.0
83697	3.0	2.0
81034	1257.0	924.0
81035	4822.0	7083.0
83696	2475.0	2235.0
83699	3644.0	1048.0
81037	8142.0	4357.0
83698	32.0	22.0
401588	185.0	105.0
83693	1643.0	1946.0
81030	126.0	49.0
83692	9748.0	2342.0
81031	1540.0	3031.0
83695	1345.0	1518.0
81033	5.0	1.0
83694	507.0	372.0
340146	0.0	12.0
83690	766.0	691.0
81027	14.0	6.0
81029	370.0	236.0
653042	0.0	0.0
653045	1.0	8.0
81025	4.0	0.0
401577	150.0	179.0
22877	7690.0	2392.0
22878	2355.0	3742.0
22879	3163.0	1709.0
22870	4321.0	2960.0
22871	139.0	116.0
22872	12357.0	12737.0
22873	750.0	318.0
22874	3867.0	5943.0
22875	1759.0	2695.0
22876	1129.0	1030.0
10899	7369.0	7835.0
10898	1627.0	821.0
10891	233.0	70.0
136540	0.0	0.0
10890	7432.0	9530.0
10893	165.0	78.0
10892	1315.0	1745.0
136541	1.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	10365.0	86.0
10897	3591.0	1791.0
10896	3.0	24.0
22888	1062.0	799.0
22889	1529.0	3446.0
22880	2903.0	3210.0
124540	3335.0	7257.0
22881	555.0	297.0
22882	2769.0	3527.0
22883	15852.0	14421.0
22884	1936.0	1384.0
22885	6355.0	3024.0
22887	3943.0	4298.0
342419	0.0	0.0
124538	0.0	0.0
124535	7.0	7.0
148523	184.0	503.0
283598	0.0	0.0
283596	115.0	108.0
283592	2.0	0.0
22856	3882.0	5029.0
161514	0.0	0.0
731424	18.0	1.0
22858	1801.0	2088.0
22859	5702.0	4344.0
22850	1579.0	1963.0
22852	424.0	859.0
22853	1405.0	1597.0
22854	49.0	447.0
10877	0.0	1.0
10876	0.0	7.0
100419909	0.0	0.0
10879	62.0	0.0
10878	2.0	6.0
148534	1224.0	429.0
104169670	3.0	2.0
104169671	1.0	0.0
100419903	6.0	13.0
283587	7.0	7.0
10871	196.0	45.0
10870	494.0	52.0
10873	1261.0	426.0
10875	4240.0	1049.0
10874	16.0	8.0
22866	224.0	23.0
22868	1591.0	1991.0
22869	840.0	1004.0
100309464	0.0	0.0
161502	12.0	6.0
100420901	0.0	0.0
22861	2099.0	417.0
22862	3398.0	5339.0
22863	1605.0	2141.0
22864	2151.0	2221.0
22865	36.0	40.0
10888	26.0	13.0
56203	28.0	11.0
643609	3.0	0.0
56204	3467.0	7151.0
10887	42.0	7.0
124512	1033.0	785.0
148545	21.0	150.0
283579	8.0	1.0
283578	1730.0	2749.0
10880	1.0	0.0
283576	1.0	0.0
10882	13.0	7.0
10881	0.0	0.0
10884	3717.0	21232.0
283571	20.0	18.0
10886	8.0	16.0
10885	2032.0	2639.0
22834	4743.0	5858.0
22835	353.0	1096.0
22836	5535.0	1953.0
22837	5658.0	2301.0
101929059	1.0	3.0
22838	3066.0	2493.0
22839	6755.0	3897.0
100420910	0.0	3.0
100420916	1.0	0.0
22832	506.0	902.0
124590	16.0	7.0
10855	192.0	188.0
10857	10865.0	7490.0
10856	4084.0	3515.0
10859	480.0	177.0
10858	195.0	41.0
100126793	49.0	30.0
10850	0.0	0.0
643617	3.0	3.0
643615	13.0	1.0
100126791	114.0	172.0
22844	136.0	6.0
22845	1467.0	957.0
22846	1812.0	680.0
22847	1091.0	1368.0
22848	2415.0	3182.0
22849	530.0	750.0
112597	794.0	539.0
100420920	0.0	0.0
100420921	0.0	2.0
100420924	0.0	0.0
124583	4371.0	7072.0
100420926	4.0	0.0
22841	1214.0	1578.0
100420927	0.0	0.0
100419930	0.0	0.0
22843	45.0	32.0
10866	2070.0	2086.0
100420919	0.0	0.0
10865	4647.0	2231.0
10868	2232.0	1707.0
10867	6473.0	5779.0
10869	4974.0	4358.0
10861	265.0	287.0
101929074	99.0	64.0
10864	0.0	1.0
101929071	0.0	0.0
10863	567.0	242.0
22813	0.0	1.0
22814	0.0	5.0
643641	1236.0	1182.0
22815	0.0	0.0
22816	0.0	0.0
22818	9580.0	10750.0
10829	1.0	3.0
100419945	0.0	0.0
83849	63.0	16.0
83855	1092.0	1269.0
10833	1.0	0.0
83854	43.0	11.0
83857	4369.0	492.0
10835	3.0	4.0
83856	214.0	633.0
10834	0.0	0.0
83851	50.0	5.0
10837	0.0	0.0
100419948	0.0	0.0
83850	79.0	124.0
10836	0.0	0.0
100419949	4.0	0.0
83853	20.0	18.0
10838	1402.0	1307.0
83852	1175.0	1057.0
124565	14978.0	5856.0
100419947	3.0	1.0
22808	12797.0	833.0
22809	2561.0	1559.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	2497.0	54.0
22822	4269.0	1342.0
22823	1028.0	1250.0
22824	601.0	292.0
101929086	3.0	0.0
22826	5954.0	4345.0
22827	7556.0	4939.0
643653	0.0	0.0
22828	2334.0	3414.0
22829	3.0	0.0
112574	2649.0	1996.0
100419955	0.0	0.0
56241	4423.0	4911.0
100420946	0.0	0.0
56242	543.0	1308.0
22820	14229.0	12050.0
22821	7013.0	1260.0
100419950	1.0	0.0
10844	4525.0	3298.0
83844	0.0	2.0
10846	281.0	294.0
10845	2404.0	3252.0
10848	2803.0	1757.0
56243	7556.0	9099.0
10847	8943.0	14313.0
56244	5.0	0.0
56245	8.0	11.0
10849	199.0	308.0
56246	1383.0	1.0
643646	61.0	18.0
10840	3736.0	4.0
10842	0.0	0.0
101929093	0.0	0.0
10841	14.0	10.0
643648	0.0	0.0
101929010	0.0	0.0
100420950	3.0	2.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	1.0	0.0
100419963	5.0	2.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	1.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	1.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	0.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	3.0	1.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	8.0	0.0
391436	4.0	5.0
161582	46.0	149.0
124599	341.0	15.0
101929052	0.0	0.0
391485	1.0	0.0
222611	0.0	1.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	3413.0	384.0
391462	0.0	0.0
22891	129.0	210.0
22893	2682.0	2350.0
22894	2654.0	3344.0
22895	19.0	0.0
148581	0.0	0.0
22897	1533.0	1526.0
22898	1763.0	625.0
22890	1815.0	2138.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	45.0	25.0
222659	2.0	2.0
440894	97.0	78.0
222658	6040.0	5003.0
102724035	0.0	0.0
100271575	2.0	0.0
100271577	0.0	0.0
100271571	0.0	0.0
81175	10.0	5.0
81176	8.0	8.0
100271570	0.0	2.0
93145	1054.0	670.0
440888	0.0	0.0
222642	1.0	0.0
222643	85.0	82.0
401289	7.0	2.0
401288	35.0	34.0
401285	0.0	1.0
81166	0.0	0.0
100271564	3.0	20.0
81168	0.0	0.0
100271566	6.0	3.0
81169	0.0	0.0
81162	0.0	1.0
81163	0.0	0.0
100271563	0.0	4.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	4.0	3.0
100271551	1.0	0.0
81198	0.0	0.0
81191	2.0	0.0
81192	0.0	0.0
81193	0.0	2.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	365.0	23.0
222662	8.0	4.0
401265	2287.0	41.0
222663	155.0	215.0
220002	3317.0	1427.0
93166	272.0	243.0
401264	561.0	460.0
220004	152.0	82.0
100271539	0.0	0.0
401262	32.0	12.0
93164	541.0	711.0
100271547	0.0	0.0
100271549	3.0	1.0
81188	1.0	0.0
100271543	0.0	1.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	14.0	5.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1444.0	972.0
440854	29.0	3.0
222698	169.0	11.0
222696	16.0	12.0
161497	9.0	5.0
100271529	7.0	4.0
222699	33.0	25.0
100271536	0.0	0.0
100271538	9.0	8.0
100271537	0.0	0.0
93190	12.0	2.0
283601	0.0	0.0
100271531	0.0	0.0
283600	2.0	6.0
220042	142.0	293.0
93183	1246.0	3357.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4409.0	5786.0
100271525	0.0	0.0
100271526	9.0	16.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	4.0	6.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	2.0	1.0
100271516	0.0	0.0
100271510	5.0	3.0
220064	863.0	632.0
220047	6.0	21.0
100271503	0.0	0.0
10808	3927.0	6900.0
56130	107.0	27.0
10807	1396.0	930.0
56131	370.0	114.0
56132	280.0	87.0
10809	4785.0	5289.0
220081	13.0	7.0
83756	63.0	151.0
10811	524.0	572.0
56137	15.0	20.0
10810	3085.0	395.0
83755	0.0	0.0
56138	43.0	17.0
83758	504.0	141.0
10813	1197.0	1254.0
56139	230.0	41.0
401207	179.0	483.0
220082	5.0	2.0
83757	0.0	0.0
83752	9732.0	5536.0
56133	558.0	1095.0
10815	392.0	188.0
10814	1.0	6.0
56134	92.0	9.0
10817	290.0	188.0
56135	177.0	20.0
10816	7.0	0.0
283643	458.0	442.0
56136	20.0	34.0
643535	0.0	0.0
643536	0.0	0.0
22800	2075.0	710.0
22801	2088.0	5993.0
643550	2.0	1.0
22802	306.0	16.0
22803	5321.0	7048.0
440804	2.0	2.0
22806	869.0	145.0
22807	503.0	2134.0
10819	95.0	87.0
56140	10.0	2.0
10818	1918.0	5680.0
56141	12.0	7.0
56142	40.0	9.0
56143	20.0	13.0
83737	2714.0	3291.0
220070	2.0	5.0
10822	4.0	0.0
283638	4512.0	2623.0
83744	214.0	599.0
10821	6.0	0.0
10824	9.0	2.0
83746	2799.0	2232.0
10823	0.0	1.0
83741	0.0	0.0
283635	2426.0	2333.0
10826	6500.0	446.0
220074	787.0	1248.0
56144	90.0	299.0
10825	853.0	1156.0
56145	76.0	23.0
83740	0.0	0.0
83743	2579.0	1963.0
56146	16.0	26.0
10828	1.0	3.0
10827	1488.0	2538.0
83742	4622.0	2340.0
56147	12.0	24.0
283631	2.0	5.0
10820	23.0	1.0
440836	1062.0	558.0
643563	4.0	2.0
56154	0.0	1.0
81109	0.0	0.0
283629	54.0	74.0
56159	10.0	15.0
81115	0.0	0.0
81116	0.0	0.0
56155	57.0	45.0
283624	782.0	243.0
102724097	102.0	210.0
256006	6.0	68.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	1.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	2.0	5.0
440823	221.0	483.0
440822	4.0	0.0
56163	0.0	0.0
56164	6.0	6.0
256021	39.0	7.0
56165	49.0	58.0
83759	1050.0	1153.0
56160	1374.0	932.0
10800	458.0	466.0
283617	0.0	0.0
81104	0.0	0.0
10802	1858.0	2648.0
10801	17474.0	11276.0
10804	144.0	93.0
10803	6.0	2.0
56167	0.0	0.0
10806	1545.0	2438.0
56168	0.0	5.0
56169	25.0	98.0
643582	0.0	0.0
643586	6.0	3.0
256076	1.0	17.0
401253	7.0	4.0
56171	112.0	669.0
401251	10.0	4.0
56172	5933.0	10078.0
401250	37.0	1.0
81137	0.0	0.0
81138	4.0	0.0
83795	9.0	33.0
102724076	0.0	0.0
102724077	7.0	1.0
283688	0.0	0.0
401247	4.0	0.0
81136	0.0	0.0
283687	258.0	85.0
283685	0.0	0.0
93109	797.0	359.0
283682	24.0	2.0
100126825	0.0	0.0
93107	0.0	0.0
643596	5.0	2.0
56180	511.0	809.0
93100	2548.0	1148.0
401242	2.0	2.0
256085	1.0	0.0
56181	3752.0	2229.0
81126	0.0	0.0
81127	0.0	0.0
83787	1911.0	2210.0
283677	0.0	0.0
401237	228.0	235.0
83786	2390.0	2152.0
401236	188.0	339.0
283673	508.0	2180.0
93134	2342.0	2558.0
401233	0.0	0.0
401232	164.0	213.0
256051	541.0	561.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	1.0	0.0
283663	240.0	52.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	1.0	1.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1080.0	1248.0
283659	93.0	103.0
100271587	1.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	58.0	188.0
100271585	0.0	0.0
100271584	3.0	4.0
100271581	0.0	0.0
22998	11345.0	9756.0
22999	123.0	103.0
100151676	0.0	2.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4117.0	2989.0
100151671	0.0	0.0
100151672	0.0	9.0
22992	7518.0	8847.0
22993	3311.0	3930.0
100151674	1.0	1.0
22994	870.0	654.0
83903	29.0	89.0
22995	172.0	197.0
83902	0.0	2.0
22996	3297.0	8161.0
22997	59.0	198.0
100151670	0.0	0.0
100151686	0.0	1.0
100151687	1.0	2.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	6.0	0.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	5.0	18.0
83901	0.0	0.0
342538	13.0	12.0
83900	3.0	0.0
56300	6.0	0.0
56301	1662.0	1.0
124411	864.0	2075.0
22976	786.0	1364.0
22977	675.0	1208.0
22978	945.0	896.0
22979	173.0	296.0
22970	53.0	28.0
22971	675.0	678.0
22974	504.0	1369.0
83932	493.0	1136.0
10998	408.0	204.0
83931	6122.0	1715.0
342527	81.0	2.0
148418	45.0	16.0
83933	334.0	172.0
124404	11.0	42.0
10999	2521.0	1157.0
124401	844.0	757.0
124402	1396.0	709.0
83930	1779.0	962.0
56311	8.0	1.0
10990	2327.0	44.0
100126693	0.0	0.0
10992	15387.0	11334.0
606500	0.0	0.0
10991	318.0	89.0
10994	4437.0	2056.0
10993	146.0	207.0
22987	61.0	17.0
22989	9.0	8.0
22980	7572.0	3096.0
22981	867.0	515.0
22982	3836.0	1902.0
22983	37.0	20.0
22984	2661.0	2799.0
22985	8575.0	10186.0
22986	1.0	43.0
58986	2829.0	2186.0
148423	832.0	670.0
58985	107.0	33.0
342510	111.0	35.0
283694	0.0	0.0
283693	26.0	20.0
283692	0.0	4.0
22954	1251.0	1269.0
22955	3188.0	2010.0
112487	1178.0	946.0
22950	1749.0	1827.0
391524	0.0	0.0
22952	7.0	14.0
22953	15.0	7.0
391526	0.0	0.0
10975	3595.0	2390.0
83953	36.0	0.0
10978	804.0	666.0
83955	16.0	19.0
10979	8868.0	2149.0
112495	2526.0	1812.0
10970	5817.0	8358.0
56339	1832.0	1948.0
10972	21531.0	22862.0
10971	14784.0	12444.0
10974	0.0	0.0
10973	2126.0	3212.0
401409	36.0	164.0
112479	770.0	2173.0
112476	152.0	174.0
391530	0.0	0.0
83939	5196.0	5499.0
56341	3.0	11.0
391533	0.0	0.0
124460	436.0	131.0
83935	401.0	157.0
83938	701.0	81.0
391538	2.0	0.0
83937	3862.0	633.0
10987	3028.0	2650.0
83943	830.0	586.0
83942	5.0	0.0
10989	5734.0	6297.0
10988	4130.0	4094.0
56342	257.0	172.0
124454	1612.0	2908.0
56344	0.0	0.0
83941	1217.0	1520.0
83940	968.0	930.0
643503	0.0	0.0
10981	1807.0	817.0
112483	2967.0	1012.0
10980	5924.0	4164.0
10983	28520.0	30273.0
10982	2817.0	1070.0
643507	1.0	9.0
10985	7687.0	6537.0
10984	294.0	343.0
22932	482.0	237.0
22933	5532.0	1667.0
22934	1236.0	850.0
22936	3639.0	3776.0
22937	6952.0	3394.0
22938	3886.0	4471.0
112464	2335.0	325.0
22930	5152.0	5777.0
22931	5118.0	7586.0
81309	0.0	0.0
391504	0.0	0.0
10954	1746.0	1154.0
10953	1601.0	1506.0
10956	22760.0	13329.0
81315	0.0	0.0
10955	15127.0	12605.0
391508	0.0	0.0
81316	0.0	0.0
10957	6683.0	3919.0
124446	7666.0	6489.0
81310	0.0	0.0
10959	15053.0	18745.0
22929	3211.0	2791.0
10950	1013.0	418.0
10952	5047.0	2923.0
10951	3737.0	5262.0
22943	58.0	102.0
22944	634.0	774.0
22945	0.0	0.0
22947	0.0	0.0
22948	7947.0	6778.0
22949	3035.0	2353.0
83957	0.0	0.0
22941	1285.0	3035.0
83959	385.0	132.0
10965	2631.0	1312.0
391518	0.0	0.0
10964	1291.0	869.0
81304	0.0	0.0
10966	1332.0	759.0
10969	2736.0	2524.0
81300	0.0	0.0
10961	13020.0	8584.0
10960	9954.0	7552.0
643529	108.0	209.0
10963	6224.0	6212.0
10962	281.0	697.0
148479	2282.0	2171.0
197407	701.0	1073.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	3.0
124491	1177.0	651.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	1.0	4.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	8.0	5.0
767577	0.0	0.0
767579	1.0	2.0
767578	0.0	0.0
246705	0.0	1.0
767558	0.0	0.0
246704	1.0	1.0
207107	75.0	28.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	3.0	0.0
767563	0.0	0.0
474345	4.0	1.0
474344	4488.0	672.0
474343	113.0	57.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	9.0	9.0
161406	2.0	11.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	9.0	18.0
100151641	0.0	0.0
246715	0.0	1.0
767557	14.0	12.0
606553	0.0	0.0
606551	35.0	20.0
474354	0.0	0.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	32.0	16.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	2.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	11.0	16.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	4.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2769.0	2725.0
100151667	0.0	0.0
391598	2.0	0.0
100151661	0.0	2.0
100151663	0.0	0.0
474338	6.0	9.0
474337	0.0	0.0
197370	3381.0	3970.0
220112	1.0	3.0
246744	0.0	12.0
220115	12.0	1.0
93273	7.0	6.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	1.0
81295	0.0	1.0
100271452	1.0	0.0
220108	453.0	86.0
220107	22.0	27.0
100271448	1.0	1.0
100271447	1.0	3.0
100271449	0.0	1.0
100271444	8.0	2.0
100271445	0.0	0.0
81285	16.0	13.0
81282	0.0	0.0
197350	3.0	63.0
246720	4.0	4.0
401399	2631.0	3.0
401398	35.0	59.0
246721	0.0	0.0
220134	69.0	123.0
401397	1752.0	1403.0
246723	3.0	13.0
220136	73.0	211.0
401393	6.0	36.0
100271437	0.0	1.0
100271439	3.0	0.0
100271438	0.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	412.0	477.0
246731	0.0	5.0
401387	3.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	35.0	44.0
100271420	0.0	0.0
197358	292.0	196.0
199990	2145.0	1226.0
246785	35.0	48.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	2.0	0.0
220158	3.0	0.0
283726	84.0	201.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	89.0	40.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	121.0	109.0
100271413	0.0	0.0
197320	736.0	228.0
439996	0.0	0.0
100887074	0.0	0.0
439992	44.0	34.0
100887073	0.0	0.0
197322	1495.0	658.0
439994	116.0	163.0
102724105	324.0	266.0
220147	0.0	1.0
100271404	0.0	0.0
100887067	7.0	23.0
102724101	0.0	0.0
100271406	0.0	4.0
100271405	2.0	0.0
100271400	1.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	17.0	24.0
197335	1010.0	1978.0
440993	756.0	658.0
440992	25.0	9.0
161394	65.0	359.0
199964	99.0	15.0
8000	221.0	62.0
8001	68.0	0.0
246777	129.0	47.0
246778	2.0	3.0
606495	206.0	195.0
199974	12284.0	104410.0
8013	902.0	55.0
22911	1022.0	1395.0
439949	101.0	11.0
22913	8717.0	4964.0
643421	0.0	0.0
22914	12.0	2.0
22915	3458.0	296.0
439945	0.0	3.0
22916	4176.0	5522.0
731605	1.0	8.0
22917	40.0	1.0
10929	4150.0	1466.0
10928	6044.0	4608.0
56252	5423.0	4856.0
56253	56.0	8.0
401331	210.0	99.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2782.0	2416.0
56259	3208.0	1729.0
83876	115.0	18.0
81215	0.0	0.0
83879	99.0	78.0
10934	2.0	2.0
83878	804.0	64.0
283768	7.0	0.0
10933	16409.0	12065.0
10936	58.0	47.0
56254	4409.0	4909.0
83873	11.0	4.0
256148	0.0	0.0
81210	1.0	4.0
283767	0.0	0.0
56255	5613.0	3650.0
83872	1521.0	3591.0
10935	9062.0	12514.0
81211	0.0	0.0
56256	1707.0	4163.0
10938	5518.0	2058.0
83875	75.0	31.0
83874	1610.0	850.0
56257	4934.0	3762.0
22907	4588.0	4061.0
643414	4.0	0.0
439953	7.0	3.0
22908	3073.0	3420.0
83871	3398.0	2432.0
22909	1054.0	1114.0
283761	0.0	0.0
439954	0.0	0.0
643418	3.0	0.0
10930	6.0	1.0
439950	0.0	0.0
22921	2360.0	1487.0
8022	0.0	0.0
440926	186.0	502.0
22924	2235.0	1248.0
440925	85.0	151.0
8028	1356.0	1747.0
22925	2127.0	1630.0
8029	252.0	65.0
22926	4529.0	9739.0
439934	0.0	0.0
22927	1947.0	333.0
8027	1359.0	1495.0
22928	5409.0	7734.0
439936	4.0	3.0
56261	2428.0	1546.0
56262	4606.0	2833.0
10939	3159.0	3184.0
401321	258.0	98.0
8021	4721.0	4107.0
83858	568.0	327.0
22920	2645.0	5059.0
56260	182.0	231.0
10943	1598.0	1162.0
56269	1.0	2.0
83866	0.0	0.0
81203	0.0	0.0
10942	102.0	106.0
81204	0.0	0.0
10945	11916.0	8760.0
83868	0.0	0.0
81205	0.0	0.0
10944	6452.0	8388.0
83867	0.0	0.0
10947	1077.0	1251.0
56265	2643.0	1176.0
83862	4357.0	1642.0
401316	29.0	11.0
83861	1122.0	2580.0
283755	173.0	52.0
10946	5498.0	4875.0
56267	1627.0	2007.0
10949	10712.0	7938.0
81201	0.0	0.0
10948	2718.0	1541.0
256158	1248.0	68.0
83863	0.0	0.0
81202	0.0	0.0
22918	9950.0	3462.0
22919	7870.0	5696.0
439941	0.0	1.0
83860	1008.0	990.0
8019	2177.0	2715.0
10941	2.0	0.0
643427	20.0	20.0
10940	335.0	336.0
8036	3555.0	5345.0
8034	2330.0	1761.0
440957	903.0	459.0
440956	0.0	1.0
440955	1.0	0.0
8038	2668.0	5646.0
10907	2892.0	1873.0
10906	2920.0	4096.0
440952	105.0	79.0
10908	3694.0	1991.0
93210	2525.0	2016.0
8031	15510.0	13888.0
256130	2.0	0.0
56270	5742.0	5150.0
56271	2994.0	2823.0
8030	5587.0	8442.0
10910	2941.0	2644.0
83899	0.0	0.0
81236	0.0	0.0
283748	1.0	21.0
10912	702.0	816.0
283747	1.0	1.0
10911	4.0	0.0
10914	8088.0	10529.0
256126	37.0	40.0
83895	3.0	0.0
10913	29.0	19.0
83894	19.0	10.0
10916	21621.0	31773.0
83897	1.0	0.0
401303	91.0	92.0
10915	1988.0	2140.0
283742	2309.0	3050.0
83896	0.0	8.0
83891	890.0	2002.0
83890	79.0	3.0
83893	0.0	0.0
81230	0.0	0.0
83892	7418.0	3015.0
22900	1871.0	1177.0
93202	1.0	0.0
22901	1059.0	1274.0
22902	1700.0	1774.0
8045	830.0	1056.0
22903	1791.0	1422.0
22904	3341.0	4171.0
22905	1605.0	2025.0
8048	0.0	0.0
440944	500.0	393.0
22906	4582.0	4555.0
256144	0.0	0.0
10917	9.0	2.0
10919	3794.0	4649.0
83888	1623.0	5.0
10921	5391.0	6198.0
283738	0.0	0.0
83887	6.0	1.0
10920	3086.0	2933.0
81226	0.0	0.0
10923	13064.0	14110.0
10922	3502.0	2178.0
83889	3.0	0.0
81228	0.0	0.0
83884	0.0	4.0
56287	8.0	0.0
81221	2.0	0.0
56288	3271.0	3152.0
10924	971.0	811.0
10927	5619.0	8052.0
83886	76.0	70.0
81223	0.0	0.0
10926	342.0	459.0
81224	0.0	0.0
643447	2.0	3.0
643445	0.0	0.0
83882	104.0	143.0
83881	24.0	1.0
439965	9.0	27.0
643446	13.0	11.0
93233	67.0	188.0
256190	0.0	0.0
112401	1.0	0.0
106481976	0.0	0.0
8050	1821.0	1949.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	8.0	19.0
106481975	0.0	1.0
106481978	0.0	2.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	0.0
100271498	1.0	0.0
106481981	0.0	0.0
100271495	5.0	2.0
643459	0.0	0.0
81251	0.0	0.0
100271491	1.0	2.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	266.0	27.0
8065	2163.0	3461.0
81248	0.0	0.0
10901	1291.0	909.0
10900	43.0	8.0
10903	817.0	1343.0
81243	0.0	0.0
10902	2562.0	3780.0
81244	0.0	0.0
100271487	0.0	5.0
10905	4441.0	4939.0
10904	11260.0	3606.0
81246	0.0	0.0
283796	5.0	1.0
100271483	0.0	0.0
81240	0.0	0.0
342574	2.0	1.0
100271486	0.0	0.0
100271485	0.0	6.0
81242	0.0	3.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	10271.0	7957.0
440917	3.0	22.0
439927	0.0	0.0
440915	74.0	1.0
8078	5873.0	5998.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	12178.0	2750.0
106481959	0.0	0.0
8073	16878.0	21479.0
106481956	0.0	5.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	7.0	2.0
106481962	0.0	3.0
81278	0.0	3.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	101.0	30.0
100271472	0.0	1.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	63.0	78.0
439916	3.0	0.0
8089	576.0	1015.0
440902	3.0	0.0
