id	f5aa7410-7a2e-4267-ba3a-2a6a391f6b45	b40a318f-fc61-49e5-ab41-c2e41510a12c
106481346	0.0	0.0
85456	20943.0	7050.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2040.0	3739.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	33.0	105.0
442913	0.0	0.0
85452	0.0	4.0
442914	0.0	0.0
50	7255.0	5671.0
85453	1727.0	9218.0
442915	0.0	0.0
85450	4076.0	1016.0
51	11727.0	1919.0
442916	0.0	0.0
85451	1253.0	1559.0
52	2221.0	4177.0
442917	0.0	0.0
53	2525.0	1774.0
442918	0.0	0.0
54	2519.0	1595.0
442919	0.0	0.0
55	39.0	62.0
442909	0.0	1.0
56	1.0	20.0
58	2.0	11.0
59	5672.0	4120.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	559.0	390.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	175.0	6.0
106481354	0.0	14.0
85446	245.0	463.0
442900	0.0	0.0
106481355	0.0	0.0
85443	31.0	8.0
442901	0.0	0.0
85444	706.0	3882.0
442902	0.0	0.0
60	156222.0	165179.0
85441	1682.0	8742.0
442903	1.0	12.0
85442	9.0	1.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	11.0
85440	3397.0	2947.0
442907	0.0	1.0
442908	0.0	0.0
66	0.0	2.0
67	6.0	5.0
68	2.0	3.0
344595	323.0	230.0
69	3.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	7.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	80.0	97.0
106481321	0.0	0.0
85479	28.0	34.0
106481322	0.0	0.0
85476	3025.0	4102.0
85477	1036.0	375.0
70	10.0	6.0
85474	13.0	89.0
71	81287.0	246510.0
72	163.0	66.0
73	4.0	35.0
74	0.0	0.0
75	19.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3862.0	4094.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	779.0	6591.0
81	21052.0	23512.0
85463	1596.0	116.0
82	2.0	4.0
85464	3172.0	6295.0
83	13.0	10.0
85461	3654.0	7117.0
85462	204.0	2875.0
86	1436.0	4607.0
87	15268.0	15919.0
85460	1977.0	3847.0
88	11.0	206.0
89	16.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2726.0	2267.0
106481300	0.0	0.0
91	2007.0	3977.0
92	1123.0	641.0
93	677.0	2454.0
94	4800.0	501.0
95	160.0	284.0
97	182.0	302.0
98	972.0	278.0
344561	0.0	0.0
728661	3124.0	2780.0
728664	0.0	0.0
106481305	0.0	0.0
261734	635.0	886.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	34.0
106481309	7.0	6.0
246119	28.0	5.0
106481307	0.0	0.0
261735	5.0	0.0
106481308	0.0	0.0
3804	4.0	0.0
3805	5.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	3.0
3809	7.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1040.0	227.0
3800	165.0	590.0
3801	2091.0	408.0
3802	5.0	0.0
728695	1.0	79.0
285735	0.0	0.0
261726	1956.0	4488.0
728698	3.0	4.0
3814	1.0	33.0
3815	611.0	580.0
3816	9.0	5.0
261729	2188.0	1544.0
3817	0.0	0.0
3818	8.0	6.0
222166	42572.0	718.0
3811	3.0	0.0
3812	1.0	0.0
285740	0.0	0.0
285741	22.0	7.0
728689	6.0	7.0
3827	0.0	0.0
246100	0.0	0.0
3820	78.0	27.0
3821	18.0	14.0
3822	1.0	3.0
3823	4.0	0.0
3824	177.0	69.0
645402	0.0	0.0
403313	505.0	1221.0
403314	0.0	0.0
728637	0.0	2.0
728638	8.0	55.0
728633	0.0	0.0
728632	13.0	48.0
728635	7.0	24.0
3836	3532.0	4751.0
222183	215.0	220.0
3837	10411.0	20902.0
3838	1677.0	21986.0
3839	3968.0	1883.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1815.0	1444.0
3832	207.0	6178.0
3833	112.0	4837.0
3834	91.0	9.0
3835	835.0	5587.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	121.0	731.0
3848	2.0	0.0
3849	0.0	1.0
222171	115.0	1625.0
728619	5.0	0.0
3840	6962.0	7783.0
3841	596.0	634.0
3842	7359.0	9501.0
3843	13642.0	5557.0
3844	0.0	0.0
3845	1692.0	4313.0
3846	12.0	12.0
645423	0.0	0.0
3860	0.0	16.0
246126	1154.0	2597.0
728658	546.0	762.0
728655	0.0	0.0
728657	3.0	0.0
728656	0.0	0.0
3858	627.0	2901.0
3859	2.0	1.0
246135	1.0	3.0
3850	0.0	11.0
3851	1.0	0.0
3852	160.0	167.0
645414	0.0	0.0
3853	2.0	116.0
3854	0.0	34.0
3855	256.0	2554.0
3856	1074.0	47254.0
3857	3.0	3.0
728640	2.0	1.0
645431	10.0	21.0
728642	242.0	201.0
728641	14.0	1.0
645434	95.0	8.0
645432	8.0	6.0
285704	731.0	826.0
728643	0.0	2.0
222194	1152.0	4276.0
285708	0.0	1.0
1204	0.0	0.0
1203	1057.0	311.0
1201	773.0	1112.0
1200	11222.0	10869.0
3861	54.0	8.0
645426	9.0	13.0
645425	0.0	0.0
1209	5972.0	9847.0
3866	2.0	689.0
1208	0.0	13.0
1207	2674.0	7943.0
3868	385.0	22.0
285311	0.0	0.0
3880	1490.0	111604.0
3881	0.0	2.0
285313	1850.0	47.0
100128537	338.0	152.0
3882	0.0	37.0
100128536	1.0	1.0
285314	2.0	3.0
285315	207.0	326.0
1215	158.0	3.0
100141515	7.0	1.0
1213	26934.0	70269.0
1212	2791.0	1476.0
1211	4116.0	4706.0
3872	5.0	17.0
3875	446.0	27243.0
3876	0.0	8.0
3879	0.0	1.0
3890	0.0	0.0
3891	0.0	1.0
3892	4.0	106.0
100128525	1.0	4.0
285326	0.0	0.0
1230	724.0	497.0
285329	6.0	21.0
440097	135.0	2.0
440093	3.0	12.0
3883	0.0	15.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	0.0	0.0
3887	3.0	35.0
3888	0.0	1.0
100631239	0.0	0.0
3889	0.0	1.0
100128516	114.0	7.0
285331	775.0	1430.0
100128512	0.0	2.0
285335	8.0	23.0
100128514	0.0	0.0
1241	278.0	472.0
1240	1816.0	474.0
1238	247.0	51.0
1237	5.0	49.0
1236	61.0	208.0
1235	0.0	5.0
1234	143.0	534.0
1233	13.0	102.0
1232	0.0	7.0
3895	16475.0	37773.0
100128511	0.0	30.0
100631247	5.0	86.0
3897	288.0	24.0
100631248	0.0	0.0
3898	56.0	3278.0
100631249	0.0	0.0
3899	1368.0	11574.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1425.0	1524.0
100631251	0.0	31.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	136.0	213.0
100631254	10.0	1.0
100128503	1.0	0.0
285349	161.0	197.0
574501	4.0	0.0
574502	0.0	0.0
1244	108.0	195.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	2.0	0.0
574509	0.0	0.0
1264	303.0	117.0
1263	1046.0	885.0
1262	9.0	3.0
116966	87.0	1191.0
100887755	0.0	0.0
1261	1.0	9.0
100887754	2.0	0.0
1260	1.0	39.0
116969	13.0	8.0
1259	35.0	1.0
1258	0.0	1.0
440061	0.0	0.0
100887750	27.0	14.0
100887746	0.0	0.0
100887744	0.0	2.0
1272	212.0	214.0
1271	4657.0	1.0
100887749	88.0	10.0
1270	36.0	84.0
100887748	0.0	0.0
440044	13.0	77.0
1269	5.0	4.0
440051	0.0	1.0
1268	811.0	2.0
440050	2.0	9.0
1267	4531.0	3727.0
1266	12654.0	3769.0
100887740	0.0	0.0
1265	5105.0	3724.0
1286	152.0	42.0
1285	39.0	1.0
1284	82986.0	9392.0
1282	85850.0	11239.0
1281	158303.0	153255.0
1280	1.0	11.0
440078	78.0	39.0
440077	3.0	3.0
440087	10.0	24.0
1278	137268.0	147708.0
1277	78056.0	206509.0
440081	59.0	275.0
116938	0.0	0.0
1297	6.0	1.0
116931	77.0	265.0
1296	1152.0	2357.0
1295	7094.0	5703.0
116933	1.0	37.0
1294	70.0	800.0
1293	66775.0	63346.0
116935	15.0	46.0
1292	70782.0	23323.0
440068	0.0	4.0
1291	64062.0	26704.0
116937	4.0	1.0
440067	1.0	12.0
1290	21756.0	20309.0
440073	811.0	11.0
440072	1.0	2.0
1289	11319.0	13184.0
1288	138.0	2125.0
1287	652.0	9204.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4259.0	1662.0
440021	0.0	0.0
442673	0.0	4.0
10018	1207.0	5861.0
126328	1322.0	1775.0
442676	0.0	0.0
126326	674.0	114.0
1299	39.0	66.0
1298	68.0	340.0
10011	1073.0	1185.0
10010	2599.0	2098.0
10013	3362.0	5019.0
128989	1655.0	1008.0
10015	10402.0	12001.0
10014	5608.0	3283.0
10017	24.0	2.0
10016	2846.0	3149.0
10020	2795.0	1479.0
114335	0.0	0.0
114336	0.0	0.0
126321	1439.0	2367.0
10029	1.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	1.0	0.0
10024	36.0	2433.0
128977	3411.0	1334.0
103021165	0.0	3.0
10023	225.0	261.0
103021164	3.0	6.0
10026	2159.0	2377.0
10025	3138.0	2523.0
116986	170.0	200.0
116985	7470.0	6691.0
116988	3156.0	3550.0
116987	2594.0	4554.0
114327	856.0	906.0
440043	0.0	0.0
126308	3444.0	3577.0
440041	0.0	0.0
126306	3.0	13.0
151306	944.0	18.0
100128590	3.0	9.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	4.0	26.0
440026	782.0	2658.0
440023	0.0	1.0
10008	1189.0	135.0
10007	1855.0	3850.0
10009	1550.0	4051.0
116984	486.0	1555.0
116983	1295.0	1342.0
151313	394.0	257.0
10000	4378.0	716.0
128954	0.0	0.0
10002	7.0	95.0
10001	706.0	936.0
10004	300.0	83.0
10003	395.0	32.0
10006	2936.0	4513.0
10005	655.0	954.0
126370	0.0	0.0
285352	76.0	130.0
100128579	0.0	0.0
285359	7.0	98.0
126375	675.0	589.0
126374	1426.0	193.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2965.0	2286.0
285367	985.0	1173.0
285368	121.0	965.0
100128569	54.0	141.0
126364	291.0	166.0
100128560	2.0	7.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	5.0
344191	3.0	5.0
126353	29.0	1924.0
751071	119.0	210.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	8.0
106481282	0.0	0.0
285381	2412.0	1740.0
106481283	0.0	0.0
285382	405.0	59.0
106481280	0.0	0.0
165918	1310.0	1447.0
106481281	3.0	1.0
165904	0.0	37.0
285386	2187.0	2588.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	1.0
106481290	0.0	1.0
100128541	3.0	3.0
138311	568.0	365.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	61.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	171.0
126299	571.0	1267.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1400.0	2907.0
728710	0.0	2.0
126295	97.0	402.0
728712	0.0	2.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	11.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	260.0	2576.0
645318	0.0	0.0
645317	20.0	14.0
151242	12.0	9.0
106481260	0.0	0.0
106481261	0.0	2.0
647979	30283.0	28821.0
100287908	0.0	0.0
645332	153.0	1522.0
126282	870.0	2160.0
100287902	3.0	53.0
163227	441.0	1372.0
100287900	0.0	0.0
163223	129.0	0.0
106481275	0.0	0.0
106481276	0.0	4.0
106481273	0.0	2.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	92.0	41.0
106481278	0.0	0.0
645328	3.0	7.0
151254	70.0	24.0
645326	2.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	27.0
163259	253.0	29.0
645345	41.0	57.0
200403	2.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	156.0	58.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	5.0	12.0
728732	2.0	3.0
728734	0.0	1.0
126272	100.0	159.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1127.0	2837.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	46.0	21.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	10.0
728723	380.0	64.0
106481253	0.0	0.0
107133522	9.0	14.0
106481254	4.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	28.0	62.0
645368	0.0	1.0
645367	0.0	0.0
106481217	0.0	0.0
200424	807.0	4611.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	54.0
645360	0.0	1.0
106481219	0.0	0.0
106481220	5.0	11.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	414.0	450.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	6.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	138.0	188.0
645382	0.0	0.0
645381	59.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	4.0
645398	0.0	0.0
106481206	1.0	0.0
106481207	2.0	0.0
106481204	0.0	1.0
106481205	1.0	1.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	87.0	369.0
3903	4190.0	941.0
106481210	0.0	0.0
3904	3.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10335.0	949.0
106481211	0.0	0.0
3909	3223.0	954.0
106481212	0.0	0.0
684959	0.0	0.0
151234	9.0	27.0
151230	440.0	1173.0
728798	0.0	0.0
3913	42216.0	15532.0
3914	6304.0	800.0
3915	47702.0	18108.0
3916	18993.0	8105.0
3918	250.0	2640.0
3910	38938.0	3633.0
3911	7322.0	9261.0
3912	14935.0	7077.0
728782	4.0	4.0
728780	15.0	5.0
3924	4.0	22.0
3925	2152.0	16089.0
3927	19800.0	31509.0
3929	454.0	1.0
3920	8148.0	17451.0
3921	12791.0	35616.0
3923	0.0	4.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	1.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	1.0
100873175	1.0	0.0
100873170	1.0	0.0
3936	8076.0	6017.0
3937	1058.0	1021.0
3938	2.0	11.0
3939	31237.0	29863.0
3930	3006.0	2908.0
100873179	0.0	0.0
3931	483.0	193.0
3932	112.0	319.0
3933	0.0	2.0
3934	0.0	11.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	2.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	2.0	1.0
3948	7.0	28.0
3949	2153.0	5283.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	27975.0	5971.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	73.0	37.0
3958	19746.0	4576.0
3959	34541.0	20093.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	144.0	576.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	552.0	88.0
3952	74782.0	6.0
3953	5802.0	289.0
3954	2999.0	7079.0
3955	2196.0	2993.0
3956	55241.0	15515.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	7.0	1.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	32.0	63.0
1303	37949.0	32475.0
107133502	0.0	0.0
1302	61.0	30.0
1301	60.0	7268.0
1300	15.0	10471.0
3960	30.0	18.0
3963	1.0	1.0
3964	5977.0	17089.0
1308	39.0	32.0
3965	1389.0	1932.0
1307	5193.0	2560.0
151295	22.0	59.0
1306	26358.0	4020.0
100189589	3.0	2.0
728774	0.0	0.0
728773	0.0	2.0
3980	852.0	3867.0
100287932	1987.0	2569.0
3981	942.0	412.0
728776	9.0	48.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	30896.0	8985.0
1315	6853.0	9826.0
1314	14313.0	14687.0
1312	4152.0	3371.0
1311	1493.0	6019.0
100329135	0.0	0.0
1310	2.0	0.0
574537	0.0	0.0
3972	1.0	6.0
3973	332.0	0.0
3975	0.0	9.0
3976	263.0	71.0
3977	12386.0	2122.0
1318	283.0	87.0
3978	375.0	5685.0
1317	2241.0	3885.0
728763	18.0	8.0
3990	23.0	43.0
645313	6.0	6.0
3991	80097.0	443.0
645312	0.0	0.0
3992	1268.0	7135.0
645311	0.0	1.0
728769	236.0	310.0
1330	0.0	0.0
1327	10741.0	8542.0
1326	2052.0	210.0
1325	17.0	13.0
3982	1.0	0.0
3983	22380.0	9430.0
3984	1188.0	2589.0
3985	1628.0	2086.0
3987	6713.0	3221.0
3988	12847.0	5287.0
1329	2797.0	2683.0
116809	0.0	0.0
100128416	17.0	18.0
1340	5701.0	5933.0
1337	3643.0	6431.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	394.0	3762.0
100128410	0.0	0.0
3995	7013.0	1051.0
100128412	0.0	0.0
3996	1740.0	1123.0
3998	6163.0	16179.0
1339	0.0	4.0
285440	1222.0	906.0
285441	0.0	0.0
1352	762.0	489.0
1351	2699.0	2503.0
1350	6145.0	7359.0
1349	2977.0	3657.0
1348	0.0	2.0
1347	3105.0	4038.0
1346	3881.0	106.0
1345	4113.0	47457.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	37.0
1363	7783.0	1186.0
1362	10518.0	32836.0
1361	0.0	0.0
1360	303.0	7469.0
1359	597.0	135.0
1358	55.0	0.0
1357	290.0	1.0
1356	580.0	1759.0
1355	2697.0	3237.0
1353	1576.0	2091.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	71.0	78.0
285464	573.0	712.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5396.0	9922.0
1373	794.0	3367.0
1371	667.0	476.0
1370	5.0	2.0
1369	0.0	0.0
1368	18496.0	1010.0
100873209	0.0	0.0
1366	166.0	3112.0
1365	52.0	2740.0
1364	188.0	9759.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	9.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	27.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2990.0	5159.0
116843	862.0	718.0
1384	5910.0	5704.0
116842	34.0	76.0
1382	1291.0	43496.0
116844	269.0	6709.0
1381	22.0	9.0
1380	4.0	2.0
440176	3.0	2.0
440184	7.0	36.0
1379	3.0	2.0
1378	200.0	32.0
1376	1247.0	2509.0
1375	53.0	311.0
128821	0.0	26.0
100873237	2.0	0.0
128822	1.0	184.0
100873236	2.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	40.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	142.0	756.0
1396	222.0	273.0
1395	74.0	6.0
1394	19.0	1.0
1393	491.0	13.0
1392	1.0	0.0
285407	10.0	136.0
116835	2427.0	212.0
1390	868.0	715.0
1389	8803.0	4196.0
1388	4217.0	7157.0
1387	7488.0	9400.0
116841	1052.0	4197.0
1386	3164.0	5157.0
116840	1517.0	1597.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	8.0
100873227	0.0	1.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	92.0	90.0
100873255	0.0	0.0
100873254	45.0	6.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	20.0	40.0
100287895	0.0	0.0
285419	62.0	21.0
1399	4521.0	8410.0
1398	7716.0	3835.0
1397	5142.0	3092.0
100873259	3.0	1.0
100873258	2.0	1.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	118.0	94.0
285429	15.0	27.0
100287880	0.0	0.0
440193	1530.0	4726.0
100873248	0.0	0.0
100873247	1.0	12.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5890.0	11010.0
153830	3735.0	1283.0
645280	0.0	2.0
440138	544.0	312.0
440132	34.0	0.0
440142	0.0	3.0
10139	1593.0	1317.0
126208	574.0	801.0
126206	0.0	0.0
126205	0.0	0.0
107133497	1.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	5632.0	8469.0
10131	2014.0	3868.0
10134	19263.0	10169.0
107133494	0.0	0.0
10133	16852.0	5671.0
128869	733.0	1675.0
10136	0.0	0.0
10135	4673.0	5498.0
100128493	0.0	0.0
103021294	28.0	32.0
10138	619.0	1847.0
100128496	0.0	0.0
10137	3095.0	8650.0
128861	0.0	1.0
128862	0.0	0.0
10141	1.0	5.0
10140	2741.0	10869.0
128864	5.0	50.0
440125	0.0	4.0
440131	0.0	2.0
10143	62.0	6959.0
128854	243.0	1492.0
10142	4747.0	14758.0
10144	8639.0	545.0
10147	2198.0	8432.0
100128483	2.0	0.0
10146	7962.0	14704.0
128859	0.0	0.0
10149	510.0	21.0
10148	64.0	65.0
128853	44.0	160.0
440159	0.0	0.0
10117	4.0	0.0
440163	3.0	0.0
10110	1658.0	72.0
10112	73.0	4078.0
10111	4720.0	8375.0
10114	14042.0	7699.0
10113	3850.0	4542.0
128848	0.0	0.0
10116	4084.0	6762.0
165829	17.0	7.0
100128469	1.0	7.0
153842	1.0	2.0
440145	415.0	804.0
10129	3442.0	3943.0
440153	0.0	0.0
10128	7948.0	15355.0
100033799	0.0	0.0
107133486	2.0	22.0
10121	8846.0	7466.0
100128465	0.0	0.0
10120	3891.0	3674.0
10123	1203.0	1724.0
138234	0.0	3.0
10125	155.0	7994.0
10124	1472.0	598.0
10127	1434.0	2634.0
10126	616.0	1877.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	44.0	86.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	2.0	2.0
106481182	0.0	0.0
285489	10.0	659.0
100128448	0.0	1.0
126242	1.0	0.0
106481198	0.0	1.0
10107	1.0	0.0
10106	24005.0	12816.0
106481199	0.0	1.0
10109	11567.0	9020.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1419.0	2222.0
10100	584.0	105.0
10103	156.0	1461.0
106481194	0.0	0.0
10102	989.0	1551.0
106481195	0.0	0.0
10105	1273.0	3055.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	224.0	458.0
440119	172.0	18.0
126235	0.0	0.0
126231	200.0	252.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	49.0	68.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	38.0	33.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	1.0
440104	1069.0	874.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	10.0	13.0
100128423	0.0	2.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	32.0	5.0
10090	1448.0	150.0
10093	3858.0	3692.0
10092	5946.0	8428.0
10095	5107.0	4461.0
645204	0.0	0.0
10094	5689.0	9933.0
645203	3.0	1.0
10097	13395.0	17768.0
10096	6888.0	9640.0
645201	0.0	2.0
163115	177.0	50.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	6.0	77.0
106481143	0.0	0.0
114194	0.0	0.0
138162	63.0	378.0
106481144	0.0	0.0
114195	5.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	26.0
106481145	0.0	0.0
151126	185.0	1871.0
106481146	0.0	0.0
10099	31589.0	5202.0
10098	164.0	5363.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	323.0	425.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	4.0	1.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	107.0	77.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	4.0	8.0
415116	3856.0	4203.0
645207	0.0	0.0
645206	22.0	4.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	1.0	6.0
