id	9da11996-ba83-4163-bc96-c20a038ee77b	9683e884-734f-4487-97e6-5ada5e3d3ebc
106481341	0.0	0.0
106481342	12.0	10.0
106481340	0.0	0.0
85458	4627.0	5143.0
106481345	0.0	0.0
85459	1180.0	1082.0
106481346	0.0	0.0
85456	17778.0	10501.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3598.0	4172.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	79.0	61.0
442913	0.0	0.0
85452	10.0	7.0
442914	0.0	0.0
50	6418.0	4934.0
85453	4573.0	2296.0
442915	0.0	0.0
85450	2214.0	1995.0
51	5816.0	5367.0
442916	0.0	0.0
85451	2801.0	2307.0
52	5210.0	4230.0
442917	0.0	0.0
53	4437.0	4122.0
442918	0.0	0.0
54	9820.0	3570.0
442919	0.0	0.0
55	124.0	112.0
442909	2.0	4.0
56	19.0	12.0
58	69.0	33.0
59	84215.0	24297.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1777.0	1717.0
106481350	0.0	0.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	14.0	9.0
106481354	1.0	0.0
85446	504.0	708.0
442900	0.0	0.0
106481355	0.0	0.0
85443	166.0	50.0
442901	0.0	0.0
85444	1488.0	1618.0
442902	0.0	0.0
60	330896.0	238031.0
85441	2555.0	2064.0
442903	25.0	18.0
85442	333.0	136.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	11.0
85440	5132.0	3136.0
442907	4.0	4.0
442908	0.0	0.0
66	0.0	0.0
67	11.0	4.0
68	2.0	1.0
344595	585.0	955.0
69	7.0	4.0
106481316	2.0	0.0
106481317	0.0	0.0
106481314	2.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	157.0	178.0
106481321	0.0	1.0
85479	240.0	85.0
106481322	0.0	0.0
85476	5692.0	5910.0
85477	585.0	533.0
70	5.0	59.0
85474	30.0	45.0
71	245740.0	189528.0
72	17530.0	1263.0
73	24.0	26.0
74	0.0	0.0
75	27.0	30.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7698.0	6855.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	5.0	2.0
85465	4463.0	3230.0
81	37821.0	26235.0
85463	1333.0	980.0
82	8.0	3.0
85464	2892.0	3427.0
83	5.0	10.0
85461	5915.0	4374.0
85462	1843.0	933.0
86	4546.0	3837.0
87	44686.0	20806.0
85460	3058.0	1997.0
88	8.0	16.0
89	3.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5469.0	3786.0
106481300	0.0	0.0
91	4170.0	4366.0
92	2696.0	1710.0
93	1479.0	2189.0
94	4042.0	3171.0
95	443.0	320.0
97	381.0	279.0
98	816.0	447.0
344561	0.0	0.0
728661	8652.0	9177.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1576.0	955.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	18.0
106481309	11.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	2.0	4.0
3805	6.0	13.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	13.0	3.0
3809	16.0	18.0
246123	0.0	0.0
106481311	0.0	0.0
344558	682.0	860.0
3800	1065.0	970.0
3801	1449.0	867.0
3802	4.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	4079.0	3424.0
728698	8.0	7.0
3814	3.0	11.0
3815	15965.0	6320.0
3816	406.0	161.0
261729	3025.0	3004.0
3817	812.0	130.0
3818	38.0	19.0
222166	5485.0	5769.0
3811	13.0	4.0
3812	6.0	3.0
285740	1.0	0.0
285741	33.0	37.0
728689	15.0	15.0
3827	4.0	0.0
246100	0.0	0.0
3820	463.0	490.0
3821	20.0	14.0
3822	9.0	2.0
3823	11.0	2.0
3824	165.0	198.0
645402	0.0	0.0
403313	1561.0	1236.0
403314	1.0	3.0
728637	2.0	0.0
728638	409.0	356.0
728633	1.0	0.0
728632	15.0	29.0
728635	37.0	16.0
3836	4541.0	4332.0
222183	229.0	323.0
3837	25564.0	28111.0
3838	6069.0	5054.0
3839	4489.0	3980.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2899.0	1970.0
3832	1485.0	1787.0
3833	1078.0	960.0
3834	39.0	13.0
3835	2739.0	2880.0
728620	3.0	1.0
403300	1.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	467.0	520.0
3848	14.0	6.0
3849	4.0	0.0
222171	609.0	1061.0
728619	6.0	7.0
3840	7884.0	6462.0
3841	1053.0	1146.0
3842	11311.0	11326.0
3843	17141.0	14178.0
3844	0.0	0.0
3845	3367.0	3971.0
3846	13.0	10.0
645423	0.0	0.0
3860	5.0	4.0
246126	0.0	0.0
728658	1362.0	988.0
728655	3.0	1.0
728657	0.0	0.0
728656	1.0	0.0
3858	1353.0	1262.0
3859	5.0	7.0
246135	7.0	1.0
3850	1.0	0.0
3851	25.0	0.0
3852	48225.0	7271.0
645414	0.0	0.0
3853	192.0	61.0
3854	3845.0	1239.0
3855	32141.0	11456.0
3856	40489.0	34550.0
3857	11.0	0.0
728640	8.0	4.0
645431	30.0	16.0
728642	167.0	99.0
728641	5.0	4.0
645434	6.0	17.0
645432	10.0	21.0
285704	1351.0	1291.0
728643	19.0	2.0
222194	2921.0	2934.0
285708	0.0	0.0
1204	0.0	0.0
1203	1271.0	1234.0
1201	1741.0	1893.0
1200	15671.0	15424.0
3861	31714.0	5667.0
645426	26.0	11.0
645425	0.0	0.0
1209	9947.0	8965.0
3866	43118.0	9762.0
1208	6.0	4.0
1207	5973.0	4816.0
3868	1381.0	403.0
285311	0.0	0.0
3880	42436.0	31903.0
3881	3.0	2.0
285313	3572.0	2784.0
100128537	693.0	703.0
3882	107.0	28.0
100128536	4.0	0.0
285314	3.0	5.0
285315	395.0	236.0
1215	172.0	183.0
100141515	3.0	3.0
1213	43287.0	43448.0
1212	3136.0	1849.0
1211	8669.0	5424.0
3872	18059.0	1800.0
3875	28893.0	25493.0
3876	12.0	11.0
3879	1.0	1.0
3890	0.0	0.0
3891	0.0	1.0
3892	155.0	62.0
100128525	6.0	2.0
285326	1.0	0.0
1230	1226.0	726.0
285329	29.0	13.0
440097	240.0	92.0
440093	18.0	18.0
3883	4.0	4.0
3884	0.0	1.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	4313.0	771.0
3888	1.0	0.0
100631239	0.0	1.0
3889	8.0	3.0
100128516	107.0	76.0
285331	1219.0	1379.0
100128512	0.0	0.0
285335	28.0	24.0
100128514	0.0	0.0
1241	914.0	620.0
1240	2498.0	2292.0
1238	281.0	220.0
1237	11.0	85.0
1236	369.0	1096.0
1235	40.0	41.0
1234	1150.0	1424.0
1233	212.0	580.0
1232	12.0	7.0
3895	21015.0	17178.0
100128511	24.0	18.0
100631247	34.0	32.0
3897	720.0	212.0
100631248	0.0	0.0
3898	4834.0	736.0
100631249	0.0	0.0
3899	10640.0	9242.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1852.0	1933.0
100631251	3.0	5.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	184.0	152.0
100631254	4.0	2.0
100128503	0.0	0.0
285349	463.0	305.0
574501	0.0	0.0
574502	0.0	0.0
1244	280.0	72.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	7.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10051.0	1872.0
1263	1035.0	822.0
1262	69.0	54.0
116966	193.0	142.0
100887755	1.0	1.0
1261	4.0	23.0
100887754	5.0	8.0
1260	1.0	0.0
116969	115.0	103.0
1259	150.0	95.0
1258	42.0	5.0
440061	0.0	0.0
100887750	55.0	53.0
100887746	1.0	0.0
100887744	2.0	2.0
1272	3988.0	2922.0
1271	1365.0	532.0
100887749	22.0	36.0
1270	37.0	57.0
100887748	0.0	0.0
440044	33.0	13.0
1269	55.0	72.0
440051	0.0	0.0
1268	147.0	301.0
440050	1.0	1.0
1267	8611.0	4924.0
1266	23983.0	20364.0
100887740	0.0	0.0
1265	13740.0	9355.0
1286	457.0	312.0
1285	141.0	67.0
1284	35212.0	27516.0
1282	21344.0	26855.0
1281	436613.0	880029.0
1280	986.0	76.0
440078	204.0	101.0
440077	2.0	3.0
440087	69.0	88.0
1278	252334.0	620254.0
1277	343928.0	717936.0
440081	135.0	85.0
116938	0.0	0.0
1297	23.0	28.0
116931	120.0	66.0
1296	4048.0	3740.0
1295	1311.0	9878.0
116933	0.0	1.0
1294	3296.0	604.0
1293	97104.0	168601.0
116935	78.0	50.0
1292	58396.0	71669.0
440068	2.0	5.0
1291	51939.0	66538.0
116937	8.0	6.0
440067	30.0	8.0
1290	33678.0	60301.0
440073	430.0	293.0
440072	3.0	5.0
1289	26078.0	41658.0
1288	2455.0	408.0
1287	7383.0	3603.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4815.0	4449.0
440021	1.0	0.0
442673	9.0	5.0
10018	4661.0	3658.0
126328	2103.0	1683.0
442676	0.0	0.0
126326	404.0	703.0
1299	535.0	162.0
1298	1330.0	486.0
10011	2176.0	1624.0
10010	6012.0	2921.0
10013	4712.0	3763.0
128989	1537.0	1321.0
10015	15377.0	14348.0
10014	5060.0	4266.0
10017	88.0	18.0
10016	6547.0	5760.0
10020	4340.0	1882.0
114335	0.0	0.0
114336	0.0	0.0
126321	3504.0	1479.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	4.0
10021	37.0	9.0
10024	342.0	311.0
128977	2210.0	1963.0
103021165	2.0	0.0
10023	365.0	422.0
103021164	9.0	5.0
10026	4450.0	3946.0
10025	3666.0	2090.0
116986	837.0	475.0
116985	10038.0	8402.0
116988	5412.0	2927.0
116987	5351.0	5319.0
114327	1944.0	1781.0
440043	0.0	0.0
126308	4352.0	4189.0
440041	0.0	0.0
126306	88.0	76.0
151306	62.0	72.0
100128590	11.0	9.0
100128596	0.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	29.0	23.0
440026	2282.0	2525.0
440023	0.0	0.0
10008	568.0	422.0
10007	3015.0	3235.0
10009	5446.0	3908.0
116984	1594.0	1410.0
116983	1974.0	1224.0
151313	884.0	432.0
10000	3749.0	6838.0
128954	0.0	0.0
10002	29.0	14.0
10001	1317.0	1411.0
10004	465.0	344.0
10003	230.0	423.0
10006	6337.0	5431.0
10005	1209.0	805.0
126370	0.0	0.0
285352	195.0	175.0
100128579	0.0	0.0
285359	113.0	72.0
126375	755.0	1030.0
126374	1304.0	1170.0
153918	1.0	0.0
100128574	0.0	0.0
285362	5537.0	5155.0
285367	1555.0	1254.0
285368	434.0	1347.0
100128569	123.0	56.0
126364	808.0	521.0
100128560	40.0	27.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	0.0
344191	1.0	0.0
126353	1008.0	371.0
751071	396.0	360.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	18.0	6.0
106481282	0.0	0.0
285381	2379.0	1935.0
106481283	0.0	0.0
285382	396.0	448.0
106481280	0.0	0.0
165918	2035.0	2292.0
106481281	2.0	2.0
165904	11.0	11.0
285386	1373.0	1503.0
138307	14.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	6.0	8.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	459.0	494.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	18.0	5.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	1470.0	1049.0
106481259	0.0	0.0
728716	0.0	0.0
126298	3302.0	2140.0
728710	0.0	0.0
126295	434.0	284.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	3.0
106481269	0.0	0.0
100033603	0.0	2.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	542.0	578.0
645318	0.0	0.0
645317	31.0	21.0
151242	12.0	9.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	41030.0	39211.0
100287908	0.0	0.0
645332	564.0	358.0
126282	1536.0	2054.0
100287902	9.0	26.0
163227	987.0	1055.0
100287900	0.0	0.0
163223	112.0	55.0
106481275	0.0	0.0
106481276	1.0	3.0
106481273	0.0	0.0
106481274	6.0	0.0
106481279	0.0	0.0
106481277	1.0	0.0
151258	64.0	163.0
106481278	0.0	1.0
645328	3.0	2.0
151254	45.0	27.0
645326	6.0	10.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	44.0	28.0
163259	440.0	389.0
645345	71.0	66.0
200403	12.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	465.0	421.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	1.0	3.0
728734	0.0	1.0
126272	176.0	110.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	1575.0	1471.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	94.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	5.0	0.0
106481248	0.0	0.0
106481249	1.0	3.0
107133516	5.0	3.0
728723	219.0	143.0
106481253	0.0	1.0
107133522	0.0	1.0
106481254	5.0	7.0
107133524	8.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	18.0	20.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	5.0
151276	0.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	488.0	299.0
645368	0.0	0.0
645367	5.0	0.0
106481217	0.0	0.0
200424	3599.0	2878.0
106481218	2.0	10.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	34.0	29.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	17.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	1301.0	960.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	14.0	0.0
645387	457.0	335.0
645382	0.0	0.0
645381	67.0	25.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	2.0
106481201	1.0	0.0
645398	0.0	0.0
106481206	3.0	5.0
106481207	1.0	6.0
106481204	1.0	0.0
106481205	2.0	5.0
106481208	5.0	8.0
106481209	0.0	0.0
3902	160.0	141.0
3903	3073.0	2731.0
106481210	0.0	0.0
3904	10.0	30.0
3906	15.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10166.0	19204.0
106481211	0.0	0.0
3909	17264.0	9401.0
106481212	0.0	0.0
684959	0.0	0.0
151234	698.0	5.0
151230	1234.0	729.0
728798	7.0	8.0
3913	35281.0	38379.0
3914	16583.0	2880.0
3915	31892.0	32697.0
3916	30075.0	25002.0
3918	13007.0	2276.0
3910	13507.0	14470.0
3911	10294.0	7163.0
3912	25555.0	21485.0
728782	39.0	25.0
728780	55.0	22.0
3924	13.0	21.0
3925	9388.0	13081.0
3927	25198.0	14936.0
3929	1823.0	126.0
3920	21749.0	17275.0
3921	55344.0	47995.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	13508.0	17880.0
3937	2582.0	2759.0
3938	80.0	2.0
3939	29843.0	27532.0
3930	3543.0	3223.0
100873179	0.0	0.0
3931	544.0	291.0
3932	728.0	1069.0
3933	1.0	0.0
3934	664.0	574.0
100189512	0.0	0.0
105371027	1.0	1.0
100873166	1.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	8.0	4.0
3947	2.0	1.0
3948	1.0	3.0
3949	4515.0	1077.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	33526.0	15206.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	127.0	176.0
3958	14421.0	13231.0
3959	31470.0	31678.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	651.0	492.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	380.0	233.0
3952	200.0	1571.0
3953	2865.0	5170.0
3954	4727.0	3795.0
3955	4549.0	1561.0
3956	31045.0	19498.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	8.0	11.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	101.0	91.0
1303	14235.0	34765.0
107133502	0.0	0.0
1302	97.0	53.0
1301	475.0	1332.0
1300	312.0	7768.0
3960	37.0	24.0
3963	22.0	7.0
3964	4965.0	7222.0
1308	26610.0	3653.0
3965	4630.0	3868.0
1307	10189.0	8880.0
151295	88.0	26.0
1306	25717.0	16195.0
100189589	6.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	3152.0	2882.0
100287932	3317.0	2781.0
3981	1236.0	1054.0
728776	55.0	41.0
85508	1.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10950.0	10930.0
1315	13699.0	11302.0
1314	25510.0	20888.0
1312	9288.0	4943.0
1311	460.0	4510.0
100329135	4.0	5.0
1310	13.0	10.0
574537	0.0	0.0
3972	11.0	3.0
3973	9.0	10.0
3975	0.0	0.0
3976	588.0	475.0
3977	13273.0	9130.0
1318	230.0	156.0
3978	2594.0	2201.0
1317	5978.0	3764.0
728763	7.0	5.0
3990	58.0	59.0
645313	3.0	4.0
3991	845.0	5341.0
645312	0.0	0.0
3992	2034.0	1981.0
645311	2.0	1.0
728769	436.0	349.0
1330	0.0	0.0
1327	18735.0	10754.0
1326	768.0	723.0
1325	19.0	7.0
3982	1.0	1.0
3983	16465.0	16080.0
3984	4584.0	3278.0
3985	7055.0	5450.0
3987	6056.0	6101.0
3988	18856.0	12182.0
1329	4022.0	3355.0
116809	0.0	0.0
100128416	24.0	31.0
1340	7629.0	7606.0
1337	4835.0	5309.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3109.0	2409.0
100128410	1.0	1.0
3995	1491.0	1019.0
100128412	0.0	0.0
3996	4624.0	3196.0
3998	15198.0	12182.0
1339	0.0	0.0
285440	2228.0	1759.0
285441	1.0	0.0
1352	1438.0	1201.0
1351	5287.0	4938.0
1350	13614.0	14452.0
1349	4895.0	4667.0
1348	0.0	1.0
1347	4901.0	4864.0
1346	1113.0	906.0
1345	7639.0	6166.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	13.0
1363	23618.0	18738.0
1362	15291.0	15512.0
1361	49.0	26.0
1360	86.0	43.0
1359	961.0	4611.0
1358	7.0	7.0
1357	34.0	14.0
1356	17776.0	2102.0
1355	4181.0	4238.0
1353	2373.0	2133.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	209.0	163.0
285464	841.0	655.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8579.0	7718.0
1373	1279.0	448.0
1371	1452.0	1178.0
1370	1.0	9.0
1369	0.0	0.0
1368	2742.0	2737.0
100873209	2.0	1.0
1366	7092.0	3081.0
1365	2383.0	792.0
1364	8909.0	3912.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	10.0	11.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5609.0	5234.0
116843	2729.0	1948.0
1384	6337.0	7162.0
116842	81.0	62.0
1382	18823.0	7623.0
116844	1901.0	395.0
1381	3375.0	64.0
1380	206.0	379.0
440176	2.0	4.0
440184	3.0	4.0
1379	4.0	9.0
1378	514.0	328.0
1376	2197.0	2365.0
1375	121.0	77.0
128821	0.0	0.0
100873237	0.0	0.0
128822	11.0	4.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	20.0	29.0
100873239	3.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	628.0	843.0
1396	98.0	109.0
1395	28.0	41.0
1394	250.0	70.0
1393	108.0	145.0
1392	0.0	0.0
285407	30.0	17.0
116835	1622.0	1518.0
1390	1263.0	1440.0
1389	6883.0	8272.0
1388	8546.0	7789.0
1387	11687.0	11079.0
116841	2646.0	2396.0
1386	4901.0	4286.0
116840	3003.0	2421.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	204.0	151.0
100873255	1.0	1.0
100873254	58.0	74.0
100873253	0.0	1.0
285412	4.0	3.0
100873252	0.0	0.0
100287898	125.0	73.0
100287895	0.0	0.0
285419	95.0	62.0
1399	8808.0	8231.0
1398	8655.0	5976.0
1397	7832.0	4867.0
100873259	0.0	1.0
100873258	5.0	3.0
100873257	3.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	247.0	204.0
285429	68.0	107.0
100287880	0.0	0.0
440193	3632.0	4092.0
100873248	0.0	0.0
100873247	12.0	5.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	18617.0	9920.0
153830	7329.0	4310.0
645280	4.0	0.0
440138	800.0	873.0
440132	0.0	0.0
440142	6.0	1.0
10139	2209.0	1560.0
126208	973.0	798.0
126206	134.0	121.0
126205	23.0	5.0
107133497	3.0	8.0
126204	15.0	4.0
107133499	0.0	0.0
128866	10961.0	9108.0
10131	5609.0	3373.0
10134	16627.0	13528.0
107133494	5.0	1.0
10133	6838.0	7456.0
128869	2174.0	2034.0
10136	0.0	0.0
10135	7706.0	5802.0
100128493	0.0	0.0
103021294	25.0	35.0
10138	1135.0	997.0
100128496	0.0	1.0
10137	8857.0	7315.0
128861	0.0	0.0
128862	0.0	0.0
10141	22.0	3.0
10140	5983.0	8316.0
128864	20.0	12.0
440125	2.0	1.0
440131	1.0	3.0
10143	9.0	2.0
128854	1203.0	785.0
10142	8839.0	7878.0
10144	3239.0	3140.0
10147	4784.0	3918.0
100128483	0.0	0.0
10146	19108.0	14480.0
128859	2.0	4.0
10149	294.0	71.0
10148	296.0	374.0
128853	165.0	618.0
440159	0.0	1.0
10117	52.0	43.0
440163	8.0	3.0
10110	119.0	228.0
10112	1121.0	1187.0
10111	8286.0	8096.0
10114	10405.0	10932.0
10113	4711.0	3590.0
128848	0.0	0.0
10116	10955.0	10015.0
165829	136.0	76.0
100128469	12.0	15.0
153842	2.0	2.0
440145	1248.0	1300.0
10129	3305.0	4778.0
440153	0.0	0.0
10128	15914.0	13011.0
100033799	0.0	0.0
107133486	9.0	10.0
10121	10097.0	8792.0
100128465	0.0	1.0
10120	5651.0	3116.0
10123	4798.0	2893.0
138234	0.0	0.0
10125	795.0	1042.0
10124	4808.0	2914.0
10127	2833.0	2601.0
10126	1804.0	1340.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	6.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	94.0	81.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	0.0	0.0
285489	109.0	471.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	1.0	3.0
10107	1.0	0.0
10106	25537.0	26534.0
106481199	1.0	0.0
10109	18071.0	15294.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2355.0	1978.0
10100	699.0	741.0
10103	4064.0	863.0
106481194	0.0	0.0
10102	1903.0	1412.0
106481195	0.0	0.0
10105	7268.0	6250.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	269.0	215.0
440119	1365.0	826.0
126235	0.0	0.0
126231	199.0	206.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	68.0	41.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	48.0	54.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	2.0	1.0
100128427	1.0	2.0
440107	16.0	7.0
440104	1604.0	1575.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	2.0
106481179	0.0	1.0
128876	1.0	0.0
100128420	42.0	52.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	7.0
10090	1535.0	1002.0
10093	8817.0	7347.0
10092	13728.0	9975.0
10095	7983.0	5973.0
645204	0.0	0.0
10094	12270.0	11419.0
645203	2.0	3.0
10097	23358.0	20270.0
10096	16993.0	11949.0
645201	0.0	0.0
163115	256.0	179.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	15.0	18.0
106481143	0.0	0.0
114194	0.0	0.0
138162	290.0	305.0
106481144	0.0	0.0
114195	13.0	14.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	18.0	21.0
106481145	0.0	0.0
151126	858.0	662.0
106481146	0.0	1.0
10099	10928.0	9851.0
10098	4581.0	4005.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	689.0	638.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	6.0	4.0
106481152	0.0	0.0
114185	0.0	1.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
