id	e84e835c-ce99-46bd-a50b-068cfb983143	512b0f65-4ee9-4d01-b453-075499fe9d83
100820732	1.0	0.0
255620	0.0	0.0
54522	386.0	560.0
54521	1166.0	2027.0
54520	1713.0	2824.0
100820735	3.0	1.0
8813	1820.0	2170.0
170393	0.0	1.0
8814	132.0	212.0
170392	0.0	25.0
100506925	0.0	0.0
8811	2.0	1.0
8812	428.0	969.0
8817	98.0	170.0
8818	1539.0	2846.0
54529	2324.0	2589.0
255626	0.0	0.0
8815	3023.0	4768.0
8816	3510.0	5989.0
170394	425.0	889.0
8831	894.0	2401.0
8832	659.0	1254.0
100506953	1.0	0.0
338433	0.0	0.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1265.0	1761.0
54532	4945.0	4480.0
54531	775.0	1777.0
54538	3272.0	2260.0
8824	2494.0	3814.0
8825	484.0	1595.0
54537	1418.0	2441.0
54536	972.0	1637.0
8822	7.0	12.0
8823	64.0	12.0
54535	502.0	1046.0
8828	2104.0	5443.0
8829	6330.0	16699.0
8826	18659.0	37763.0
54539	2335.0	2811.0
8842	9823.0	1434.0
8843	36.0	24.0
8840	22.0	3055.0
8841	2649.0	3185.0
100158257	0.0	1.0
54541	654.0	978.0
54540	1334.0	1860.0
54545	4952.0	6775.0
54544	0.0	0.0
54543	8434.0	7235.0
54542	2652.0	6642.0
54549	669.0	2716.0
8835	1778.0	2446.0
8836	543.0	566.0
8833	3088.0	6176.0
8834	905.0	1192.0
54546	39.0	29.0
8839	8321.0	1933.0
8837	6884.0	8289.0
8838	199.0	225.0
101928483	12.0	21.0
8850	2045.0	2007.0
101928484	0.0	0.0
8853	911.0	2430.0
8854	926.0	1281.0
8851	57.0	156.0
8852	0.0	2.0
400960	789.0	1229.0
338412	4.0	2.0
338413	0.0	0.0
54552	401.0	1300.0
400957	0.0	4.0
54551	39.0	329.0
54550	46.0	74.0
196996	1100.0	1002.0
400955	48.0	38.0
400954	79.0	112.0
54556	1002.0	1046.0
54555	1265.0	2506.0
400952	12.0	35.0
54554	348.0	909.0
400950	2.0	0.0
8846	381.0	718.0
100820709	1.0	2.0
8847	118.0	134.0
54558	993.0	1673.0
8844	1197.0	2355.0
54557	713.0	1055.0
8848	18181.0	13997.0
196993	65.0	385.0
8861	2183.0	4572.0
101928492	256.0	404.0
8864	7246.0	4379.0
6201	26853.0	20005.0
6203	30993.0	33014.0
8862	214.0	254.0
101928496	0.0	0.0
8863	2018.0	4797.0
6202	62137.0	48603.0
723972	3.0	2.0
400946	18.0	25.0
400945	59.0	78.0
54567	855.0	1490.0
54566	1686.0	3022.0
400941	4.0	4.0
8857	2524.0	2730.0
8858	3.0	4.0
54569	1.0	4.0
8856	18.0	3.0
54568	0.0	0.0
8859	469.0	954.0
8871	2352.0	5807.0
8872	2391.0	3413.0
6210	30309.0	22818.0
8870	2917.0	4286.0
100421500	0.0	1.0
8875	362.0	264.0
8876	116.0	82.0
8874	3456.0	4624.0
100421506	1.0	3.0
100421509	0.0	0.0
54570	1.0	0.0
400935	7.0	23.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	4.0
400932	2.0	2.0
54571	0.0	5.0
54578	0.0	0.0
255631	15.0	357.0
400931	94.0	151.0
54577	0.0	0.0
54576	0.0	0.0
54575	0.0	0.0
6205	62098.0	52904.0
100506915	11.0	8.0
8869	1395.0	1500.0
6204	8663.0	6802.0
6207	27641.0	19621.0
6206	41872.0	36569.0
8867	818.0	1786.0
54579	0.0	0.0
6209	9500.0	9550.0
6208	38408.0	32281.0
170384	1157.0	2280.0
100506916	0.0	0.0
8882	2030.0	2943.0
8883	2384.0	3178.0
8880	3890.0	7046.0
8881	3383.0	3749.0
8886	4282.0	5856.0
6223	31330.0	29101.0
100421512	1.0	0.0
8887	8141.0	14103.0
6222	60204.0	56623.0
8884	6042.0	3206.0
6224	42685.0	30861.0
100421515	8.0	17.0
54581	201.0	451.0
54580	0.0	0.0
54585	1812.0	2435.0
54584	160.0	202.0
54583	3214.0	4884.0
54587	9588.0	13833.0
54586	0.0	0.0
8879	2513.0	6236.0
170371	1503.0	1286.0
170370	3.0	0.0
8877	1509.0	2094.0
6218	34233.0	30887.0
6217	27707.0	20397.0
8878	8680.0	23684.0
6219	0.0	0.0
100506907	1.0	0.0
100506906	33.0	120.0
255649	0.0	0.0
6230	31309.0	23190.0
8893	1882.0	3803.0
8894	3374.0	3584.0
101928440	0.0	0.0
8891	1497.0	1863.0
6232	31852.0	29534.0
8892	1178.0	1346.0
6231	2460.0	2514.0
8897	557.0	857.0
6234	8790.0	9042.0
8898	1887.0	3607.0
6233	35938.0	26742.0
8895	6424.0	12710.0
6236	553.0	100.0
8896	1740.0	2481.0
6235	16915.0	9858.0
101928442	0.0	0.0
101928448	9.0	3.0
8890	1375.0	2523.0
280659	0.0	0.0
280657	0.0	1.0
280658	0.0	0.0
280655	1.0	2.0
253039	375.0	865.0
6227	15272.0	10775.0
6226	1.0	0.0
6229	42821.0	37860.0
8888	3294.0	6725.0
6228	28193.0	26573.0
6241	279.0	485.0
6240	2939.0	3909.0
100421411	0.0	0.0
6242	1120.0	1873.0
100421413	3.0	6.0
101928455	5.0	2.0
6244	0.0	2.0
6247	5.0	3.0
100421415	1.0	9.0
6246	0.0	0.0
280644	2.0	0.0
253044	1.0	11.0
6238	5528.0	41369.0
6237	2629.0	1385.0
8899	3984.0	7119.0
6239	2278.0	5119.0
6252	854.0	1309.0
100421420	7.0	9.0
6251	4806.0	7459.0
100421422	0.0	3.0
6253	762.0	725.0
6256	4406.0	7944.0
100421424	0.0	0.0
6258	39.0	60.0
6257	1894.0	3200.0
100421428	0.0	3.0
101928469	8.0	6.0
100421429	4.0	2.0
280637	0.0	1.0
280636	1466.0	2927.0
253018	32.0	47.0
253017	0.0	0.0
253012	95.0	339.0
6249	5636.0	10435.0
6248	0.0	0.0
6263	338.0	348.0
100421431	2.0	4.0
6262	51.0	405.0
100421432	0.0	2.0
101928470	0.0	1.0
100421433	2.0	1.0
100421436	80.0	17.0
100421439	0.0	1.0
6261	373.0	1039.0
6260	10.0	10.0
6259	4945.0	5917.0
100421430	1.0	0.0
6274	114.0	40.0
6273	717.0	66.0
6276	4.0	6.0
6275	16691.0	2892.0
6278	8.0	1.0
6277	42247.0	19943.0
6279	1566.0	89.0
6272	5146.0	27365.0
6271	1466.0	799.0
6285	2406.0	509.0
6284	3208.0	3722.0
100421455	0.0	0.0
6286	50.0	230.0
6289	3025.0	298.0
6288	16571.0	2130.0
6281	21470.0	7528.0
6280	3336.0	271.0
6283	96.0	11.0
6282	14913.0	14040.0
123920	4229.0	5800.0
100421451	0.0	0.0
6296	358.0	447.0
6295	5.0	5.0
6297	804.0	2450.0
6299	63.0	172.0
101928420	0.0	0.0
6290	0.0	0.0
6291	45.0	15.0
6294	2225.0	5869.0
6293	2024.0	3741.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	6.0	0.0
54505	2133.0	4348.0
280660	0.0	0.0
54504	3373.0	2977.0
280661	6.0	22.0
54503	818.0	2506.0
54502	3450.0	8375.0
54509	33.0	73.0
123904	0.0	0.0
54508	27.0	75.0
100421473	0.0	0.0
54507	2531.0	1127.0
100421487	0.0	1.0
133308	546.0	861.0
147945	2.0	2.0
123970	1.0	0.0
100421480	0.0	1.0
147947	582.0	1146.0
147948	180.0	301.0
147949	240.0	337.0
100421484	0.0	1.0
100421485	0.0	0.0
100421498	2.0	1.0
100421499	0.0	0.0
101060006	0.0	0.0
101060005	1.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	0.0	0.0
147965	491.0	755.0
147968	49.0	75.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	0.0	20.0
121360	0.0	0.0
101060032	15.0	16.0
135924	0.0	0.0
135927	1.0	1.0
121355	6.0	6.0
147906	180.0	1128.0
135932	602.0	260.0
101060045	0.0	0.0
135935	0.0	1.0
101060040	0.0	0.0
147912	441.0	883.0
135942	0.0	0.0
135941	2.0	0.0
121340	3.0	2.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	12.0	15.0
147923	385.0	972.0
147920	17.0	384.0
147929	158.0	304.0
104326192	2.0	0.0
104326193	0.0	1.0
375444	113.0	244.0
104326189	11.0	13.0
101060020	0.0	2.0
375449	2526.0	5379.0
104326188	0.0	0.0
121328	1.0	7.0
91653	4035.0	9232.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	86.0	125.0
27085	213.0	328.0
27086	5558.0	11237.0
389756	17.0	4.0
147429	17.0	41.0
27089	2589.0	2955.0
91646	8.0	13.0
91647	462.0	651.0
642968	0.0	0.0
135458	7.0	10.0
390766	0.0	0.0
27098	101.0	229.0
27099	2.0	3.0
27097	1484.0	2050.0
389741	76.0	75.0
27090	929.0	939.0
27091	0.0	0.0
27094	115.0	283.0
27095	2711.0	3518.0
27092	659.0	3678.0
642976	22.0	85.0
400629	0.0	1.0
27093	3.0	3.0
160428	527.0	4981.0
375133	131.0	183.0
387122	0.0	1.0
390730	0.0	2.0
390732	1.0	0.0
390735	0.0	0.0
387119	456.0	1012.0
27063	19.0	6.0
387117	1.0	0.0
27069	8342.0	9713.0
400612	2.0	11.0
27067	1706.0	3584.0
27068	2765.0	3359.0
221908	338.0	364.0
341799	0.0	0.0
400619	94.0	644.0
642987	83.0	73.0
400618	590.0	677.0
400617	114.0	54.0
64065	14832.0	18271.0
91662	46.0	84.0
91663	49165.0	19795.0
64064	8.0	12.0
64067	410.0	623.0
64066	168.0	96.0
91661	451.0	1213.0
91664	382.0	1227.0
147463	1063.0	1103.0
387111	2.0	2.0
27076	1526.0	1918.0
390748	1.0	0.0
27077	328.0	406.0
400604	18.0	114.0
27074	150.0	302.0
27075	3183.0	20004.0
389766	5.0	2.0
387103	277.0	353.0
387104	4.0	22.0
27079	334.0	482.0
389763	1.0	0.0
341784	3.0	3.0
642996	0.0	0.0
27072	2897.0	6304.0
160419	0.0	4.0
64061	1802.0	2733.0
400609	0.0	0.0
160418	1472.0	4559.0
64063	271.0	487.0
27071	680.0	541.0
64062	2437.0	4320.0
91695	144.0	265.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	1416.0	338.0
100313770	0.0	0.0
64077	1151.0	763.0
91694	1791.0	2364.0
100313771	0.0	0.0
390790	4.0	4.0
221927	1354.0	2783.0
390792	2.0	3.0
400680	12.0	23.0
27043	2392.0	3473.0
27044	7320.0	15973.0
27042	1087.0	2521.0
389799	3.0	3.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	589.0	2068.0
100313777	0.0	0.0
27040	11.0	27.0
100313774	0.0	0.0
64073	102.0	286.0
64087	3958.0	5158.0
221914	20.0	88.0
64089	553.0	1132.0
100313781	0.0	0.0
91683	669.0	568.0
91689	1682.0	1889.0
100313780	2.0	0.0
245908	0.0	0.0
91687	234.0	548.0
245909	0.0	0.0
400673	227.0	442.0
389792	261.0	871.0
389791	2.0	3.0
387129	0.0	1.0
400668	1.0	0.0
389787	11.0	14.0
64081	462.0	907.0
64080	271.0	301.0
64083	6103.0	11822.0
64084	4560.0	11326.0
64098	371.0	512.0
64097	424.0	1247.0
400660	18.0	81.0
8909	58.0	60.0
27022	6.0	14.0
8907	2321.0	3350.0
341757	1.0	1.0
400658	10.0	28.0
8908	4247.0	682.0
147407	3.0	1.0
27020	6189.0	12763.0
400657	385.0	709.0
27023	1.0	4.0
400654	0.0	0.0
64090	0.0	6.0
64092	429.0	529.0
64091	345.0	367.0
8900	90.0	59.0
64094	7599.0	8384.0
8905	1660.0	1812.0
147409	3.0	8.0
64093	536.0	128.0
8906	1001.0	1761.0
64096	1.0	1.0
8904	994.0	1064.0
221935	1388.0	1720.0
221937	2332.0	4228.0
221938	0.0	0.0
400652	3.0	13.0
400650	5.0	5.0
27039	4.0	12.0
27032	5070.0	10701.0
27033	8.0	46.0
27030	824.0	2072.0
27031	827.0	921.0
27036	49.0	64.0
400645	0.0	0.0
27037	745.0	1178.0
400644	16.0	17.0
27034	1079.0	2929.0
400643	1.0	0.0
27035	24.0	65.0
8912	146.0	1012.0
100313769	0.0	0.0
8913	61.0	1106.0
8910	4666.0	2913.0
8911	42.0	47.0
8916	1560.0	3532.0
8914	608.0	1768.0
8915	1498.0	2323.0
245935	1.0	0.0
245936	0.0	0.0
245937	6.0	3.0
245938	0.0	0.0
8930	1685.0	2533.0
245939	0.0	0.0
221960	300.0	514.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	2.0
245934	0.0	0.0
8929	0.0	0.0
8924	2913.0	6916.0
8927	100.0	388.0
8928	4.0	5.0
8925	3860.0	11846.0
8926	4.0	48.0
221955	640.0	1369.0
8941	0.0	16.0
8942	584.0	529.0
375189	32.0	38.0
8940	13.0	50.0
245940	0.0	0.0
206338	477.0	32.0
375190	458.0	549.0
196446	5.0	28.0
8934	1564.0	2275.0
8935	3665.0	5116.0
196441	1201.0	3168.0
8932	4939.0	5360.0
8933	3910.0	5218.0
8938	275.0	737.0
8939	2469.0	5246.0
8936	809.0	941.0
326105	0.0	4.0
245913	0.0	0.0
245915	0.0	0.0
221981	565.0	1864.0
245910	0.0	0.0
206358	664.0	2684.0
245911	0.0	0.0
245912	3.0	2.0
196415	0.0	0.0
642909	0.0	1.0
642907	0.0	2.0
8945	1435.0	2944.0
54659	0.0	0.0
54658	0.0	0.0
8943	4758.0	12538.0
54657	0.0	0.0
8944	0.0	0.0
196410	28.0	124.0
245927	0.0	0.0
245928	0.0	0.0
6300	289.0	554.0
245929	0.0	0.0
6302	2176.0	3004.0
6301	5258.0	9613.0
160492	1.0	7.0
54662	2336.0	3456.0
54661	8.0	12.0
54660	44.0	86.0
54665	1394.0	3102.0
54664	3389.0	8677.0
54663	781.0	947.0
8970	9.0	88.0
8971	3467.0	4862.0
101928363	10.0	15.0
8974	1847.0	5343.0
6311	1297.0	3713.0
8975	1428.0	3159.0
6310	2128.0	6677.0
91612	3223.0	3993.0
100421601	0.0	0.0
8972	108.0	1669.0
8973	2.0	3.0
245972	4.0	36.0
245973	132.0	123.0
54677	990.0	2087.0
54676	1438.0	2919.0
54675	1881.0	2532.0
147468	1.0	0.0
54674	246.0	1483.0
6304	1964.0	3641.0
6303	10490.0	10065.0
8968	0.0	4.0
6305	2365.0	4758.0
91603	617.0	1202.0
91608	150.0	162.0
6307	993.0	3327.0
642924	10.0	18.0
8969	16.0	193.0
6309	2088.0	4549.0
91607	2535.0	4701.0
6320	255.0	2129.0
6322	504.0	844.0
8985	2283.0	4864.0
8986	1046.0	1965.0
64002	0.0	0.0
101928378	42.0	76.0
6324	680.0	944.0
64005	272.0	456.0
6323	0.0	2.0
101928376	6.0	25.0
54680	1246.0	2542.0
642938	10.0	404.0
54682	2306.0	4515.0
54681	1141.0	1962.0
196403	1334.0	2807.0
6315	1.0	0.0
6314	1651.0	2981.0
6317	1.0	0.0
8976	4305.0	9247.0
6319	14841.0	5157.0
6318	1.0	1.0
642935	14.0	22.0
8992	5992.0	11746.0
8993	8.0	6.0
6331	106.0	71.0
8991	5576.0	4943.0
6330	1950.0	3671.0
100421621	9.0	29.0
8996	658.0	1325.0
101928388	2.0	9.0
6332	335.0	1075.0
8997	1425.0	2102.0
8994	1206.0	3192.0
6335	341.0	187.0
8995	13.0	90.0
6334	120.0	443.0
147495	5201.0	3403.0
100421629	1.0	0.0
8989	3.0	19.0
6326	276.0	1135.0
8987	181.0	232.0
6328	357.0	423.0
91624	1179.0	2444.0
6327	313.0	617.0
8988	0.0	2.0
6329	276.0	847.0
642946	86.0	220.0
6340	202.0	725.0
6342	6702.0	11280.0
6341	1541.0	2404.0
6344	6.0	10.0
100421633	0.0	0.0
6343	2.0	25.0
100421634	0.0	0.0
6346	0.0	0.0
6345	69.0	147.0
100421638	0.0	0.0
642958	1.0	2.0
642959	0.0	2.0
6337	3552.0	5890.0
642952	0.0	0.0
6336	0.0	1.0
6339	92.0	147.0
91614	38.0	149.0
8999	43.0	119.0
6338	882.0	1025.0
642954	6.0	41.0
6351	702.0	473.0
6352	1157.0	1378.0
6355	621.0	469.0
6354	3.0	2.0
6357	480.0	65.0
6356	4.0	20.0
100421528	1.0	2.0
6348	333.0	376.0
6347	8697.0	2663.0
196394	220.0	452.0
6362	569.0	42.0
6361	8.0	19.0
6364	14.0	7.0
6363	180.0	984.0
100421533	16.0	31.0
6366	10644.0	602.0
100421535	0.0	0.0
6368	28.0	59.0
6367	207.0	177.0
101928337	0.0	0.0
6360	11.0	27.0
255349	9.0	3.0
6359	0.0	0.0
6358	785.0	688.0
6373	21.0	151.0
101928340	4.0	10.0
6372	31.0	26.0
100421542	0.0	0.0
6375	44.0	48.0
6374	71.0	18.0
100421545	9.0	31.0
6376	22479.0	5891.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	5.0
255313	0.0	0.0
196374	0.0	2.0
6369	55.0	13.0
6383	8021.0	9699.0
6386	14859.0	16942.0
6385	18467.0	17635.0
6388	1723.0	3842.0
6387	31821.0	30000.0
6389	3549.0	6856.0
255330	0.0	0.0
6382	5912.0	16480.0
102724246	10.0	14.0
255324	11.0	7.0
196385	27.0	163.0
196383	1528.0	1467.0
100421550	0.0	1.0
6397	3834.0	6360.0
100421565	0.0	0.0
6396	3407.0	5905.0
100421566	0.0	0.0
6399	758.0	1456.0
6398	1350.0	901.0
6391	3401.0	5657.0
6390	2891.0	3911.0
6392	3275.0	4276.0
282997	51.0	73.0
282996	34.0	116.0
100134229	384.0	443.0
282991	1757.0	2327.0
100421560	0.0	0.0
100421577	13.0	26.0
100421579	6.0	2.0
255394	883.0	1199.0
102724224	14.0	36.0
54600	0.0	0.0
54602	2036.0	2836.0
282980	0.0	0.0
54606	2071.0	3237.0
100421572	1.0	0.0
100421588	4.0	3.0
100421589	54.0	96.0
282974	279.0	667.0
282973	76.0	214.0
54619	401.0	748.0
100421581	0.0	3.0
196335	0.0	0.0
100421582	12.0	19.0
54617	2086.0	3476.0
100421598	0.0	0.0
100421599	0.0	4.0
255374	56.0	145.0
282969	179.0	166.0
102724201	11.0	12.0
282966	0.0	0.0
54622	2311.0	3452.0
100134259	103.0	84.0
54621	1164.0	1397.0
54620	561.0	1347.0
54626	38.0	37.0
54625	3186.0	7355.0
54623	2361.0	4768.0
54629	1851.0	5724.0
54627	144.0	438.0
27005	940.0	1653.0
27006	2.0	6.0
27000	1368.0	2347.0
27004	0.0	1087.0
27018	2465.0	4843.0
27019	16.0	39.0
400591	0.0	5.0
27010	311.0	368.0
27012	2.0	4.0
27013	2667.0	5597.0
400581	5.0	3.0
400578	3.0	1.0
400569	539.0	551.0
400566	248.0	282.0
389715	0.0	4.0
100313829	0.0	0.0
390729	1.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	0.0	12.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1854.0	3303.0
390872	0.0	0.0
390874	0.0	0.0
654835	0.0	0.0
400759	118.0	156.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	1.0
389873	1.0	3.0
400752	62.0	85.0
137994	163.0	433.0
642843	11.0	9.0
91768	2177.0	2253.0
64151	123.0	319.0
64150	75.0	92.0
64168	406.0	450.0
64167	2635.0	3289.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1253.0	1391.0
400746	1223.0	881.0
400745	1.0	11.0
389866	4.0	17.0
150962	402.0	857.0
64175	1343.0	5745.0
162968	102.0	245.0
64174	284.0	158.0
162966	318.0	568.0
162967	939.0	2512.0
162962	380.0	862.0
162963	145.0	343.0
125981	2.0	15.0
149992	0.0	0.0
390856	0.0	1.0
390858	0.0	5.0
27187	0.0	6.0
390857	0.0	1.0
400736	0.0	0.0
400735	0.0	0.0
27185	317.0	685.0
149986	1173.0	3227.0
147323	2.0	4.0
326293	0.0	0.0
100313839	0.0	0.0
389898	0.0	5.0
100313837	0.0	0.0
326295	0.0	2.0
27189	0.0	0.0
100313838	0.0	0.0
326294	1.0	0.0
125972	0.0	0.0
642864	0.0	3.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	85.0	278.0
27183	2659.0	3867.0
64170	188.0	165.0
642869	1.0	0.0
27180	130.0	153.0
27181	125.0	122.0
64172	337.0	508.0
100313830	0.0	0.0
375248	141.0	341.0
91782	1962.0	3215.0
27197	25.0	38.0
147339	1515.0	2970.0
27198	1401.0	3484.0
27195	0.0	0.0
125965	51.0	73.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	357.0	89.0
400720	244.0	912.0
149998	2.0	9.0
389884	0.0	0.0
326286	0.0	1.0
27190	202.0	79.0
64180	13.0	4.0
27193	0.0	0.0
100313842	0.0	2.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	11.0	23.0
64184	1.0	4.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	43.0	14.0
387264	0.0	17.0
387263	1118.0	3181.0
206412	27.0	31.0
27164	1.0	16.0
27165	27.0	31.0
27163	1160.0	1305.0
400799	1.0	1.0
400798	12.0	63.0
27166	1708.0	2443.0
400797	0.0	0.0
326272	0.0	1.0
326275	0.0	6.0
326277	1.0	1.0
326279	2.0	1.0
27160	3.0	1.0
27161	2112.0	3426.0
326278	2.0	5.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	1.0
387254	0.0	0.0
400793	1231.0	3277.0
150928	32.0	77.0
27175	1083.0	1152.0
149934	0.0	0.0
27173	4815.0	9007.0
150921	11.0	145.0
27179	0.0	1.0
27177	0.0	0.0
27178	0.0	0.0
341883	2.0	1.0
341880	1.0	31.0
27170	0.0	0.0
326269	1.0	0.0
137964	3343.0	6091.0
390892	0.0	0.0
375298	311.0	501.0
149951	2002.0	2466.0
27148	982.0	1720.0
390895	0.0	0.0
206426	0.0	0.0
27143	894.0	1060.0
27141	32.0	81.0
27146	52.0	158.0
106029310	0.0	0.0
27147	1195.0	664.0
27145	830.0	1311.0
123355	816.0	1467.0
137970	3.0	10.0
375287	781.0	2625.0
387276	0.0	0.0
27159	1.0	0.0
387273	6.0	3.0
150947	0.0	0.0
150946	246.0	657.0
27153	758.0	1565.0
27154	2226.0	6466.0
400769	1.0	2.0
27151	1855.0	689.0
27152	637.0	1857.0
123346	0.0	5.0
27158	396.0	784.0
400765	0.0	0.0
100293516	442.0	923.0
387266	1.0	0.0
27156	21.0	11.0
149954	0.0	1.0
387267	0.0	0.0
375295	381.0	935.0
100313886	1.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	9.0	3.0
160365	22.0	44.0
160364	54.0	45.0
102724316	703.0	1511.0
54754	0.0	1.0
54753	857.0	1707.0
54752	5.0	3.0
54751	3447.0	5773.0
54758	694.0	1402.0
54757	1131.0	2128.0
54756	5244.0	9342.0
101928290	52.0	88.0
6401	8563.0	3282.0
6400	5532.0	14590.0
102724307	1.0	2.0
54760	60.0	115.0
54765	5343.0	10189.0
54764	1298.0	1937.0
54763	340.0	55.0
54762	697.0	1778.0
54769	19.0	315.0
54768	19.0	83.0
54766	0.0	0.0
159371	248.0	272.0
100421700	0.0	0.0
100421701	0.0	3.0
100421702	0.0	3.0
100421704	6.0	7.0
100421705	0.0	0.0
100421706	0.0	2.0
100421707	0.0	0.0
100421708	1.0	8.0
100421709	0.0	0.0
54776	2065.0	3593.0
91703	27.0	22.0
6403	1229.0	3056.0
6402	758.0	877.0
6405	2488.0	4437.0
54778	1136.0	3859.0
6404	1582.0	1424.0
54777	52.0	53.0
6407	0.0	0.0
6406	2.0	2.0
64100	0.0	0.0
64102	344.0	68.0
6421	11301.0	20017.0
100421710	0.0	0.0
64101	260.0	230.0
6423	24714.0	102662.0
6422	44136.0	35916.0
64106	4.0	12.0
64105	99.0	123.0
64108	580.0	415.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	17.0	7.0
54780	1827.0	1648.0
54785	189.0	380.0
54784	284.0	645.0
6414	18186.0	22626.0
6416	1864.0	3167.0
54788	2651.0	3309.0
6415	11222.0	10382.0
6418	14043.0	22196.0
6419	1407.0	1890.0
6430	19206.0	15660.0
64111	0.0	0.0
162989	945.0	1311.0
64110	1529.0	3655.0
6432	6286.0	6968.0
6431	11641.0	14143.0
64112	1958.0	2563.0
64115	6456.0	3198.0
6434	6654.0	8629.0
101928243	30.0	21.0
6433	1778.0	3057.0
64114	12722.0	10188.0
101928244	0.0	3.0
100421724	3.0	6.0
64116	1683.0	3117.0
64118	1835.0	2804.0
101928248	12.0	15.0
100421728	0.0	0.0
54790	1390.0	3531.0
100421729	1.0	0.0
104548973	2.0	0.0
104548972	1.0	1.0
54793	2824.0	1997.0
400713	687.0	1070.0
104548971	1.0	9.0
104548970	1.0	0.0
54798	243.0	283.0
255411	0.0	1.0
54797	568.0	1034.0
54796	796.0	4673.0
54795	1822.0	4053.0
6425	8.0	5.0
6424	15701.0	17525.0
150992	0.0	0.0
6427	6095.0	7243.0
54799	1223.0	3326.0
6426	6557.0	12403.0
6429	3202.0	5917.0
6428	15529.0	17293.0
162979	41.0	202.0
6441	41.0	45.0
64122	537.0	818.0
64121	1718.0	2270.0
6440	0.0	0.0
100421731	0.0	0.0
6443	3592.0	4727.0
101928256	0.0	0.0
6442	64.0	80.0
64123	3751.0	6581.0
100421733	0.0	0.0
6445	188.0	17.0
100421734	0.0	1.0
6444	1243.0	5554.0
160313	0.0	0.0
100421736	0.0	0.0
64127	116.0	630.0
162972	242.0	1075.0
64129	5399.0	6524.0
255426	155.0	19.0
642818	0.0	0.0
642819	444.0	353.0
400709	26.0	39.0
6439	3.0	3.0
642812	1.0	3.0
64131	1324.0	3325.0
654817	129.0	50.0
6450	333.0	563.0
91750	677.0	940.0
64130	99.0	129.0
654816	117.0	39.0
6452	3567.0	3485.0
100421741	0.0	0.0
64132	1169.0	4813.0
6451	10186.0	22497.0
64135	1403.0	3299.0
91754	4556.0	9244.0
6453	4519.0	6886.0
6456	8.0	2.0
91752	24.0	54.0
64137	5.0	15.0
6455	3407.0	6095.0
147372	448.0	294.0
6447	416.0	1094.0
6446	10530.0	5622.0
91748	2985.0	7255.0
6449	2917.0	4867.0
135398	141.0	909.0
91746	4396.0	7905.0
6448	1654.0	2209.0
91749	211.0	412.0
6461	592.0	1217.0
6462	2.0	13.0
6465	0.0	0.0
100421754	0.0	0.0
64146	47.0	90.0
64145	2375.0	3650.0
6464	5723.0	12905.0
162998	66.0	122.0
100421756	2.0	2.0
101928276	1.0	0.0
64147	522.0	335.0
160335	736.0	2819.0
6466	1.0	2.0
162993	328.0	654.0
64149	841.0	1093.0
147381	9.0	27.0
255403	158.0	353.0
6458	9.0	45.0
6457	3.0	18.0
91734	1.0	1.0
6459	2.0	12.0
6472	2016.0	3304.0
6471	1.0	2.0
6474	505.0	1205.0
6473	4.0	2.0
6476	0.0	0.0
6478	1137.0	3380.0
6477	852.0	1221.0
101928200	3.0	9.0
100421648	1.0	1.0
6470	2771.0	1595.0
6469	6.0	30.0
6468	3476.0	3694.0
6483	1369.0	3585.0
6482	2667.0	4273.0
100421652	0.0	0.0
6484	1203.0	3959.0
6487	753.0	963.0
196294	381.0	454.0
6489	706.0	373.0
497661	417.0	891.0
100421657	0.0	1.0
6480	3607.0	5808.0
102724386	4.0	6.0
6494	1409.0	2593.0
6493	77.0	492.0
6496	3.0	20.0
6495	302.0	897.0
6498	4168.0	9439.0
101928223	1.0	1.0
6497	7614.0	9805.0
6499	1405.0	3394.0
6490	80.0	140.0
6492	519.0	665.0
6491	189.0	502.0
101928232	0.0	0.0
100124700	6.0	189.0
