id	f5d3e683-9177-45fc-93e3-357bf7366ac4	94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9
106481346	0.0	0.0
85456	9264.0	11220.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2251.0	2376.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	74.0	219.0
442913	1.0	0.0
85452	6.0	2.0
442914	0.0	0.0
50	5945.0	7043.0
85453	1940.0	3383.0
442915	0.0	0.0
85450	2469.0	1838.0
51	13309.0	7158.0
442916	0.0	0.0
85451	967.0	4080.0
52	2934.0	6304.0
442917	0.0	0.0
53	2374.0	4281.0
442918	0.0	0.0
54	2475.0	7638.0
442919	0.0	0.0
55	73.0	129.0
442909	1.0	11.0
56	2.0	6.0
58	0.0	115.0
59	7209.0	19700.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	23.0	11.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	265.0	530.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	42.0	5.0
106481354	0.0	1.0
85446	131.0	378.0
442900	1.0	0.0
106481355	0.0	0.0
85443	7.0	20.0
442901	0.0	0.0
85444	980.0	1167.0
442902	0.0	0.0
60	199572.0	614243.0
85441	939.0	5127.0
442903	13.0	6.0
85442	3.0	1.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	30.0
85440	4218.0	2891.0
442907	1.0	5.0
442908	0.0	1.0
66	0.0	0.0
67	5.0	12.0
68	1.0	6.0
344595	337.0	461.0
69	2.0	5.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	4.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	104.0	123.0
106481321	0.0	1.0
85479	37.0	180.0
106481322	0.0	0.0
85476	4745.0	3683.0
85477	436.0	131.0
70	1.0	15.0
85474	11.0	259.0
71	93079.0	196408.0
72	127.0	1436.0
73	6.0	20.0
74	1.0	0.0
75	10.0	47.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4699.0	7422.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1339.0	7196.0
81	14707.0	118207.0
85463	1695.0	241.0
82	2.0	5.0
85464	3425.0	1887.0
83	4.0	3.0
85461	2808.0	2410.0
85462	268.0	609.0
86	1853.0	3329.0
87	11072.0	27318.0
85460	2361.0	971.0
88	16.0	18.0
89	7.0	8.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	4004.0	3094.0
106481300	0.0	0.0
91	2752.0	2325.0
92	1431.0	784.0
93	858.0	1772.0
94	2891.0	2173.0
95	98.0	226.0
97	195.0	534.0
98	951.0	615.0
344561	0.0	1.0
728661	3528.0	5534.0
728664	0.0	0.0
106481305	0.0	0.0
261734	539.0	704.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	68.0
106481309	8.0	5.0
246119	0.0	0.0
106481307	1.0	0.0
261735	4.0	2.0
106481308	0.0	0.0
3804	2.0	1.0
3805	2.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	5.0
3809	9.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1403.0	759.0
3800	138.0	1446.0
3801	973.0	1037.0
3802	4.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	2651.0	4076.0
728698	1.0	8.0
3814	0.0	1.0
3815	1085.0	375.0
3816	21.0	30.0
261729	3475.0	524.0
3817	0.0	26.0
3818	32.0	11.0
222166	36845.0	1661.0
3811	6.0	4.0
3812	2.0	3.0
285740	4.0	0.0
285741	29.0	10.0
728689	7.0	9.0
3827	0.0	1.0
246100	0.0	0.0
3820	110.0	166.0
3821	3.0	27.0
3822	1.0	3.0
3823	0.0	1.0
3824	206.0	192.0
645402	0.0	0.0
403313	565.0	995.0
403314	1.0	6.0
728637	1.0	2.0
728638	6.0	252.0
728633	0.0	0.0
728632	14.0	37.0
728635	9.0	35.0
3836	4603.0	11093.0
222183	66.0	264.0
3837	13212.0	28201.0
3838	2247.0	14773.0
3839	5539.0	3794.0
728629	0.0	0.0
403304	0.0	2.0
403305	0.0	0.0
3831	1995.0	2247.0
3832	111.0	1447.0
3833	49.0	1651.0
3834	51.0	16.0
3835	525.0	3880.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	149.0	425.0
3848	41.0	8.0
3849	0.0	3.0
222171	43.0	698.0
728619	6.0	6.0
3840	10492.0	5940.0
3841	904.0	983.0
3842	10794.0	8069.0
3843	17635.0	12690.0
3844	0.0	0.0
3845	2755.0	4446.0
3846	7.0	17.0
645423	0.0	0.0
3860	0.0	0.0
246126	0.0	3.0
728658	248.0	2411.0
728655	1.0	4.0
728657	0.0	2.0
728656	0.0	1.0
3858	1008.0	1275.0
3859	4.0	7.0
246135	3.0	2.0
3850	0.0	0.0
3851	0.0	0.0
3852	105.0	3191.0
645414	0.0	0.0
3853	0.0	259.0
3854	0.0	1131.0
3855	21.0	1625.0
3856	262.0	113930.0
3857	0.0	1.0
728640	1.0	6.0
645431	1.0	124.0
728642	134.0	410.0
728641	23.0	4.0
645434	114.0	2.0
645432	4.0	16.0
285704	935.0	821.0
728643	7.0	1.0
222194	1644.0	2601.0
285708	0.0	0.0
1204	0.0	0.0
1203	1434.0	1360.0
1201	739.0	1647.0
1200	17304.0	15855.0
3861	34.0	2751.0
645426	6.0	17.0
645425	0.0	0.0
1209	5939.0	11464.0
3866	1.0	2103.0
1208	0.0	3.0
1207	3041.0	3223.0
3868	17.0	151.0
285311	1.0	0.0
3880	29.0	78510.0
3881	0.0	15.0
285313	3255.0	366.0
100128537	1731.0	1192.0
3882	0.0	24.0
100128536	0.0	2.0
285314	0.0	4.0
285315	298.0	207.0
1215	269.0	6.0
100141515	2.0	2.0
1213	40112.0	118242.0
1212	1250.0	3355.0
1211	4827.0	7721.0
3872	1.0	4583.0
3875	127.0	60236.0
3876	0.0	12.0
3879	0.0	3.0
3890	0.0	0.0
3891	0.0	2.0
3892	2.0	77.0
100128525	3.0	6.0
285326	0.0	0.0
1230	1785.0	1416.0
285329	5.0	7.0
440097	161.0	23.0
440093	6.0	38.0
3883	0.0	1.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	1.0
100128521	0.0	1.0
3887	0.0	339.0
3888	1.0	0.0
100631239	1.0	0.0
3889	0.0	12.0
100128516	126.0	12.0
285331	1083.0	994.0
100128512	0.0	0.0
285335	10.0	30.0
100128514	0.0	0.0
1241	362.0	838.0
1240	3439.0	1506.0
1238	1121.0	194.0
1237	11.0	88.0
1236	61.0	366.0
1235	2.0	2.0
1234	223.0	1491.0
1233	61.0	289.0
1232	5.0	9.0
3895	15908.0	17083.0
100128511	0.0	29.0
100631247	0.0	256.0
3897	199.0	281.0
100631248	0.0	0.0
3898	7.0	635.0
100631249	0.0	0.0
3899	1440.0	1394.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1896.0	1484.0
100631251	0.0	22.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	199.0	150.0
100631254	1.0	0.0
100128503	0.0	1.0
285349	281.0	135.0
574501	1.0	3.0
574502	0.0	0.0
1244	339.0	65.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	208.0	858.0
1263	907.0	1082.0
1262	11.0	13.0
116966	234.0	9.0
100887755	0.0	0.0
1261	15.0	425.0
100887754	5.0	1.0
1260	0.0	0.0
116969	14.0	11.0
1259	96.0	10.0
1258	0.0	1.0
440061	0.0	0.0
100887750	45.0	53.0
100887746	0.0	1.0
100887744	0.0	1.0
1272	295.0	343.0
1271	5944.0	28.0
100887749	95.0	60.0
1270	54.0	12.0
100887748	0.0	0.0
440044	5.0	47.0
1269	9.0	18.0
440051	0.0	0.0
1268	1038.0	11.0
440050	7.0	8.0
1267	3130.0	7714.0
1266	14314.0	8956.0
100887740	0.0	0.0
1265	3464.0	7079.0
1286	25.0	343.0
1285	9.0	28.0
1284	33884.0	31700.0
1282	56013.0	36923.0
1281	64978.0	333219.0
1280	3.0	32.0
440078	109.0	84.0
440077	1.0	1.0
440087	24.0	22.0
1278	78523.0	444511.0
1277	29497.0	604916.0
440081	36.0	135.0
116938	0.0	0.0
1297	4.0	0.0
116931	61.0	49.0
1296	1500.0	6307.0
1295	7170.0	9853.0
116933	0.0	6.0
1294	19.0	1842.0
1293	67369.0	126904.0
116935	13.0	37.0
1292	32929.0	50258.0
440068	2.0	9.0
1291	29665.0	45670.0
116937	2.0	11.0
440067	6.0	8.0
1290	14097.0	52741.0
440073	470.0	30.0
440072	8.0	1.0
1289	6188.0	47115.0
1288	38.0	259.0
1287	154.0	4635.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4587.0	2476.0
440021	0.0	1.0
442673	6.0	2.0
10018	1279.0	5208.0
126328	794.0	2531.0
442676	0.0	1.0
126326	445.0	296.0
1299	14.0	46.0
1298	51.0	221.0
10011	1138.0	2631.0
10010	2930.0	2773.0
10013	2611.0	3850.0
128989	1370.0	1943.0
10015	14331.0	14358.0
10014	3022.0	3395.0
10017	7.0	6.0
10016	3095.0	7161.0
10020	3795.0	947.0
114335	0.0	0.0
114336	0.0	1.0
126321	708.0	2857.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	5.0
10021	1.0	2.0
10024	10.0	504.0
128977	3054.0	1144.0
103021165	1.0	0.0
10023	164.0	262.0
103021164	4.0	8.0
10026	3148.0	2455.0
10025	1141.0	4268.0
116986	129.0	298.0
116985	3768.0	7722.0
116988	1576.0	3219.0
116987	3202.0	3200.0
114327	992.0	1798.0
440043	0.0	0.0
126308	3965.0	3843.0
440041	0.0	0.0
126306	0.0	36.0
151306	1394.0	85.0
100128590	14.0	10.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	6.0	23.0
440026	945.0	1846.0
440023	0.0	0.0
10008	1421.0	336.0
10007	2368.0	4936.0
10009	2459.0	2952.0
116984	670.0	1471.0
116983	929.0	2943.0
151313	270.0	785.0
10000	7019.0	1784.0
128954	0.0	0.0
10002	10.0	19.0
10001	928.0	1843.0
10004	218.0	179.0
10003	867.0	49.0
10006	4190.0	5119.0
10005	597.0	2451.0
126370	0.0	0.0
285352	69.0	88.0
100128579	0.0	0.0
285359	20.0	277.0
126375	419.0	561.0
126374	943.0	369.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3175.0	3352.0
285367	823.0	2000.0
285368	68.0	990.0
100128569	11.0	34.0
126364	645.0	456.0
100128560	1.0	24.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	0.0
344191	3.0	0.0
126353	0.0	3846.0
751071	141.0	145.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	24.0
106481282	0.0	0.0
285381	3067.0	1969.0
106481283	0.0	0.0
285382	364.0	92.0
106481280	0.0	0.0
165918	2237.0	1425.0
106481281	0.0	2.0
165904	1.0	605.0
285386	1124.0	297.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	13.0	1.0
106481290	1.0	0.0
100128541	1.0	0.0
138311	243.0	221.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	142.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	3.0
126299	345.0	1091.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1778.0	2292.0
728710	1.0	1.0
126295	208.0	582.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	209.0	733.0
645318	0.0	0.0
645317	9.0	21.0
151242	14.0	59.0
106481260	0.0	0.0
106481261	2.0	1.0
647979	39386.0	43290.0
100287908	0.0	0.0
645332	111.0	496.0
126282	491.0	1576.0
100287902	1.0	35.0
163227	452.0	559.0
100287900	0.0	1.0
163223	234.0	262.0
106481275	0.0	0.0
106481276	2.0	3.0
106481273	0.0	0.0
106481274	1.0	2.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	49.0	26.0
106481278	0.0	1.0
645328	1.0	16.0
151254	126.0	19.0
645326	0.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	37.0
163259	366.0	114.0
645345	66.0	94.0
200403	5.0	81.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	232.0	417.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	2.0	3.0
728732	0.0	0.0
728734	0.0	0.0
126272	114.0	107.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1185.0	1407.0
106481243	2.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	66.0	11.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	2.0	4.0
728723	220.0	99.0
106481253	1.0	0.0
107133522	9.0	14.0
106481254	2.0	0.0
107133524	4.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	2.0	0.0
106481258	0.0	2.0
126259	2.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	2.0
151276	1.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	27.0	107.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	840.0	2992.0
106481218	6.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	2.0	23.0
645360	0.0	0.0
106481219	3.0	0.0
106481220	6.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	696.0	614.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	150.0	417.0
645382	0.0	0.0
645381	88.0	77.0
106481202	0.0	0.0
106481203	1.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	2.0	2.0
106481204	0.0	1.0
106481205	2.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	56.0	418.0
3903	6297.0	2718.0
106481210	0.0	0.0
3904	5.0	20.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	14313.0	1860.0
106481211	0.0	0.0
3909	2116.0	2027.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	7.0
151230	598.0	529.0
728798	0.0	0.0
3913	23184.0	18529.0
3914	1387.0	2884.0
3915	48883.0	26959.0
3916	18847.0	27584.0
3918	206.0	9160.0
3910	45858.0	8666.0
3911	2915.0	18927.0
3912	13634.0	16186.0
728782	10.0	8.0
728780	26.0	19.0
3924	8.0	12.0
3925	2065.0	11318.0
3927	13435.0	26291.0
3929	165.0	111.0
3920	12242.0	15426.0
3921	14966.0	55074.0
3923	0.0	0.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7935.0	10545.0
3937	1764.0	2659.0
3938	3.0	4.0
3939	37190.0	55748.0
3930	4171.0	2443.0
100873179	0.0	0.0
3931	666.0	248.0
3932	151.0	711.0
3933	0.0	5.0
3934	0.0	88.0
100189512	0.0	0.0
105371027	0.0	45.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	3.0
3947	1.0	1.0
3948	8.0	19.0
3949	987.0	5058.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	31239.0	4418.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	3.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	1.0
728758	2.0	12.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	3.0
3957	38.0	44.0
3958	22601.0	14665.0
3959	22389.0	53238.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	231.0	774.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	395.0	153.0
3952	46952.0	26.0
3953	14231.0	653.0
3954	2607.0	4139.0
3955	1287.0	1397.0
3956	55923.0	30218.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	14.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	11.0	237.0
1303	27978.0	54984.0
107133502	0.0	0.0
1302	23.0	17.0
1301	21.0	27753.0
1300	13.0	22029.0
3960	19.0	75.0
3963	0.0	12.0
3964	6595.0	5807.0
1308	22.0	1747.0
3965	1373.0	4036.0
1307	2114.0	3608.0
151295	36.0	41.0
1306	17128.0	6878.0
100189589	2.0	9.0
728774	0.0	0.0
728773	1.0	0.0
3980	988.0	3344.0
100287932	2290.0	2931.0
3981	996.0	944.0
728776	2.0	31.0
85508	0.0	0.0
105601840	0.0	2.0
85509	0.0	0.0
1316	25030.0	15719.0
1315	10514.0	10249.0
1314	17551.0	35069.0
1312	2322.0	3970.0
1311	143.0	21538.0
100329135	1.0	3.0
1310	3.0	0.0
574537	0.0	0.0
3972	0.0	4.0
3973	393.0	0.0
3975	0.0	117.0
3976	152.0	141.0
3977	20905.0	1012.0
1318	295.0	115.0
3978	191.0	2282.0
1317	3050.0	3680.0
728763	2.0	7.0
3990	118.0	31.0
645313	5.0	4.0
3991	51931.0	531.0
645312	0.0	0.0
3992	850.0	4617.0
645311	0.0	1.0
728769	244.0	495.0
1330	0.0	0.0
1327	9014.0	20683.0
1326	1530.0	432.0
1325	6.0	5.0
3982	1.0	0.0
3983	41064.0	1224.0
3984	625.0	3072.0
3985	1204.0	4920.0
3987	7948.0	5404.0
3988	13280.0	5486.0
1329	3256.0	8136.0
116809	0.0	0.0
100128416	27.0	14.0
1340	6327.0	11934.0
1337	3722.0	12326.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	205.0	7529.0
100128410	1.0	1.0
3995	6806.0	1286.0
100128412	0.0	0.0
3996	1105.0	1872.0
3998	9973.0	12147.0
1339	0.0	10.0
285440	2285.0	964.0
285441	0.0	0.0
1352	968.0	921.0
1351	3443.0	8709.0
1350	10383.0	14134.0
1349	4446.0	6298.0
1348	0.0	0.0
1347	4615.0	7547.0
1346	3553.0	481.0
1345	5391.0	29431.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	7.0
1363	14787.0	4488.0
1362	12252.0	6152.0
1361	2.0	8.0
1360	137.0	11556.0
1359	950.0	112.0
1358	66.0	2.0
1357	120.0	3.0
1356	568.0	86.0
1355	3305.0	1890.0
1353	1920.0	6213.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	5.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	106.0	167.0
285464	602.0	848.0
100873200	0.0	0.0
777774	0.0	1.0
1374	5757.0	4967.0
1373	1307.0	176.0
1371	869.0	1706.0
1370	2.0	10.0
1369	0.0	0.0
1368	21985.0	1838.0
100873209	0.0	0.0
1366	73.0	5487.0
1365	1.0	3695.0
1364	292.0	9403.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	10.0	13.0
100873201	1.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	11.0	15.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4597.0	3320.0
116843	920.0	445.0
1384	3805.0	1018.0
116842	77.0	71.0
1382	934.0	28478.0
116844	99.0	1452.0
1381	4.0	6.0
1380	22.0	4.0
440176	0.0	3.0
440184	4.0	4.0
1379	8.0	16.0
1378	409.0	80.0
1376	1433.0	1785.0
1375	52.0	99.0
128821	0.0	145.0
100873237	0.0	0.0
128822	1.0	3076.0
100873236	0.0	0.0
100873235	3.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	10.0	9.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	2.0
116832	126.0	698.0
1396	150.0	1007.0
1395	19.0	3.0
1394	0.0	13.0
1393	237.0	15.0
1392	1.0	0.0
285407	5.0	43.0
116835	1233.0	468.0
1390	1135.0	1056.0
1389	10995.0	4203.0
1388	3032.0	8133.0
1387	7429.0	5640.0
116841	811.0	3833.0
1386	4716.0	3422.0
116840	914.0	2508.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	4.0
100873228	0.0	0.0
128817	0.0	14.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	213.0	277.0
100873255	1.0	1.0
100873254	11.0	6.0
100873253	1.0	2.0
285412	2.0	2.0
100873252	0.0	0.0
100287898	18.0	49.0
100287895	0.0	0.0
285419	80.0	9.0
1399	6291.0	4246.0
1398	10379.0	4854.0
1397	4284.0	28576.0
100873259	1.0	0.0
100873258	4.0	1.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	81.0	669.0
285429	24.0	69.0
100287880	0.0	0.0
440193	850.0	4150.0
100873248	1.0	0.0
100873247	4.0	10.0
100873246	0.0	0.0
100873245	4.0	3.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5225.0	10270.0
153830	5683.0	7153.0
645280	1.0	0.0
440138	857.0	772.0
440132	2.0	1.0
440142	0.0	0.0
10139	764.0	2477.0
126208	331.0	1315.0
126206	0.0	0.0
126205	0.0	1.0
107133497	1.0	4.0
126204	1.0	0.0
107133499	0.0	0.0
128866	4635.0	21817.0
10131	1702.0	2926.0
10134	16424.0	23726.0
107133494	0.0	3.0
10133	14528.0	6387.0
128869	970.0	3447.0
10136	0.0	0.0
10135	7838.0	3165.0
100128493	0.0	0.0
103021294	10.0	52.0
10138	782.0	720.0
100128496	0.0	0.0
10137	4216.0	7439.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	2.0
10140	4494.0	13707.0
128864	2.0	18.0
440125	1.0	2.0
440131	0.0	4.0
10143	0.0	1.0
128854	228.0	1825.0
10142	5656.0	3647.0
10144	14777.0	514.0
10147	2302.0	3902.0
100128483	0.0	0.0
10146	11758.0	12191.0
128859	0.0	1.0
10149	1277.0	62.0
10148	66.0	85.0
128853	28.0	386.0
440159	0.0	4.0
10117	3.0	0.0
440163	6.0	0.0
10110	1085.0	39.0
10112	25.0	1729.0
10111	5664.0	5097.0
10114	20721.0	4657.0
10113	4127.0	7343.0
128848	0.0	1.0
10116	6291.0	4850.0
165829	27.0	19.0
100128469	3.0	13.0
153842	0.0	0.0
440145	622.0	1457.0
10129	4906.0	1698.0
440153	0.0	0.0
10128	12072.0	17784.0
100033799	0.0	0.0
107133486	1.0	5.0
10121	8673.0	8605.0
100128465	0.0	0.0
10120	2470.0	6625.0
10123	1464.0	4826.0
138234	0.0	0.0
10125	182.0	350.0
10124	1516.0	624.0
10127	1339.0	2467.0
10126	554.0	2305.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	24.0	41.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	4.0
106481182	0.0	0.0
285489	2.0	154.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	5.0	5.0
10107	0.0	1.0
10106	26659.0	12215.0
106481199	0.0	0.0
10109	14202.0	16999.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	15.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	620.0	2414.0
10100	1036.0	434.0
10103	152.0	6852.0
106481194	0.0	0.0
10102	847.0	1556.0
106481195	1.0	0.0
10105	2004.0	2884.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	294.0	41.0
440119	259.0	71.0
126235	0.0	0.0
126231	240.0	525.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	15.0
442775	54.0	127.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	43.0	75.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	8.0
440104	1286.0	1177.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	2.0
106481179	1.0	0.0
128876	0.0	2.0
100128420	14.0	23.0
100128423	0.0	0.0
128879	2.0	1.0
106481172	0.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	110.0	0.0
10090	2925.0	230.0
10093	3956.0	11342.0
10092	8022.0	24488.0
10095	2632.0	7717.0
645204	2.0	1.0
10094	8273.0	23685.0
645203	5.0	1.0
10097	19572.0	21789.0
10096	10676.0	15014.0
645201	0.0	2.0
163115	215.0	133.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	2.0	2.0
728833	10.0	53.0
106481143	0.0	0.0
114194	0.0	0.0
138162	37.0	548.0
106481144	0.0	0.0
114195	12.0	6.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	20.0	30.0
106481145	0.0	0.0
151126	152.0	71.0
106481146	0.0	0.0
10099	42062.0	8295.0
10098	162.0	2984.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	272.0	223.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	156.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	19.0	13.0
415116	1567.0	3125.0
645207	0.0	0.0
645206	18.0	11.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	1.0	0.0
