id	6a508e94-c094-4c0f-85c3-5ea50b54a399	cc55afdc-78e2-48c5-b1ac-386033852bca
85459	1405.0	1002.0
106481346	0.0	0.0
85456	13878.0	13207.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3971.0	4034.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	321.0	186.0
442913	0.0	0.0
85452	18.0	5.0
442914	0.0	0.0
50	4208.0	3971.0
85453	4325.0	1463.0
442915	0.0	0.0
85450	3208.0	1943.0
51	5289.0	3908.0
442916	0.0	0.0
85451	2517.0	1955.0
52	3759.0	3970.0
442917	0.0	0.0
53	2644.0	3040.0
442918	0.0	0.0
54	1767.0	2140.0
442919	0.0	0.0
55	294.0	56.0
442909	2.0	2.0
56	7.0	5.0
58	16.0	118.0
59	55958.0	20395.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	700.0	586.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	5.0	4.0
106481354	5.0	1.0
85446	307.0	692.0
442900	1.0	0.0
106481355	0.0	0.0
85443	57.0	74.0
442901	1.0	0.0
85444	2009.0	2946.0
442902	0.0	0.0
60	216546.0	269881.0
85441	1863.0	1830.0
442903	12.0	11.0
85442	259.0	238.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	6.0
85440	4534.0	2779.0
442907	2.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	7.0
68	1.0	1.0
344595	722.0	330.0
69	3.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	162.0	175.0
106481321	1.0	0.0
85479	40.0	18.0
106481322	0.0	0.0
85476	4005.0	4919.0
85477	236.0	643.0
70	1.0	2.0
85474	16.0	71.0
71	169535.0	182901.0
72	8706.0	6021.0
73	37.0	37.0
74	0.0	0.0
75	19.0	16.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4605.0	4357.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	3718.0	3107.0
81	30309.0	23050.0
85463	921.0	396.0
82	3.0	0.0
85464	1410.0	1331.0
83	19.0	2.0
85461	5000.0	3715.0
85462	1439.0	2000.0
86	3243.0	3228.0
87	27666.0	22300.0
85460	3307.0	948.0
88	11.0	6.0
89	6.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4017.0	3318.0
106481300	0.0	0.0
91	3512.0	4381.0
92	2069.0	802.0
93	1134.0	1971.0
94	1407.0	1688.0
95	214.0	214.0
97	337.0	190.0
98	752.0	484.0
344561	0.0	0.0
728661	3984.0	3893.0
728664	0.0	0.0
106481305	2.0	1.0
261734	1070.0	789.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	21.0	13.0
106481309	8.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	0.0	14.0
3805	1.0	14.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	1.0
3809	2.0	18.0
246123	0.0	0.0
106481311	0.0	0.0
344558	304.0	319.0
3800	1931.0	1409.0
3801	1240.0	708.0
3802	1.0	4.0
728695	0.0	0.0
285735	0.0	0.0
261726	3055.0	4197.0
728698	3.0	4.0
3814	6.0	4.0
3815	22426.0	1714.0
3816	173.0	117.0
261729	2891.0	4035.0
3817	445.0	15.0
3818	42.0	15.0
222166	6555.0	3747.0
3811	1.0	17.0
3812	0.0	11.0
285740	1.0	0.0
285741	14.0	22.0
728689	17.0	11.0
3827	0.0	1.0
246100	0.0	0.0
3820	103.0	187.0
3821	37.0	22.0
3822	5.0	30.0
3823	2.0	13.0
3824	110.0	148.0
645402	0.0	0.0
403313	1432.0	1369.0
403314	2.0	10.0
728637	0.0	2.0
728638	156.0	312.0
728633	0.0	0.0
728632	20.0	26.0
728635	38.0	30.0
3836	3362.0	3149.0
222183	187.0	311.0
3837	13733.0	15000.0
3838	2837.0	4024.0
3839	2975.0	3069.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2075.0	1283.0
3832	535.0	1586.0
3833	386.0	658.0
3834	13.0	9.0
3835	2131.0	2929.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	489.0	459.0
3848	2.0	1.0
3849	2.0	0.0
222171	568.0	1979.0
728619	10.0	12.0
3840	6317.0	6252.0
3841	1437.0	542.0
3842	8348.0	7851.0
3843	10493.0	9436.0
3844	0.0	0.0
3845	2867.0	3441.0
3846	9.0	17.0
645423	0.0	0.0
3860	7.0	8.0
246126	1.0	0.0
728658	764.0	700.0
728655	3.0	1.0
728657	2.0	0.0
728656	0.0	0.0
3858	1092.0	728.0
3859	8.0	1.0
246135	0.0	1.0
3850	0.0	3.0
3851	1.0	0.0
3852	77619.0	9374.0
645414	0.0	0.0
3853	321.0	135.0
3854	10604.0	1829.0
3855	35333.0	16059.0
3856	32615.0	65080.0
3857	22.0	4.0
728640	5.0	2.0
645431	28.0	56.0
728642	269.0	250.0
728641	0.0	1.0
645434	11.0	3.0
645432	7.0	8.0
285704	1071.0	709.0
728643	5.0	2.0
222194	2883.0	3564.0
285708	6.0	1.0
1204	1.0	0.0
1203	1077.0	904.0
1201	1428.0	2321.0
1200	7168.0	12538.0
3861	39621.0	7523.0
645426	11.0	4.0
645425	0.0	0.0
1209	7139.0	7981.0
3866	33710.0	2152.0
1208	17.0	47.0
1207	3985.0	4578.0
3868	1358.0	432.0
285311	0.0	0.0
3880	40895.0	46082.0
3881	6.0	0.0
285313	1284.0	796.0
100128537	683.0	452.0
3882	110.0	23.0
100128536	1.0	0.0
285314	2.0	1.0
285315	462.0	268.0
1215	22.0	39.0
100141515	2.0	2.0
1213	28054.0	28836.0
1212	2053.0	1675.0
1211	4298.0	4467.0
3872	33145.0	8732.0
3875	25233.0	36923.0
3876	6.0	2.0
3879	1.0	1.0
3890	1.0	0.0
3891	0.0	0.0
3892	192.0	53.0
100128525	3.0	2.0
285326	0.0	0.0
1230	213.0	318.0
285329	19.0	25.0
440097	47.0	31.0
440093	27.0	9.0
3883	14.0	0.0
3884	2.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	1007.0	177.0
3888	1.0	1.0
100631239	0.0	0.0
3889	20.0	0.0
100128516	98.0	85.0
285331	1549.0	1101.0
100128512	0.0	0.0
285335	27.0	18.0
100128514	0.0	0.0
1241	650.0	293.0
1240	548.0	585.0
1238	196.0	119.0
1237	1.0	37.0
1236	65.0	601.0
1235	8.0	48.0
1234	173.0	511.0
1233	39.0	305.0
1232	5.0	11.0
3895	28445.0	24119.0
100128511	44.0	61.0
100631247	10.0	84.0
3897	154.0	225.0
100631248	0.0	0.0
3898	2848.0	1794.0
100631249	0.0	0.0
3899	8948.0	3671.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1329.0	1646.0
100631251	13.0	5.0
100631252	10.0	0.0
100631253	0.0	0.0
285346	163.0	130.0
100631254	7.0	2.0
100128503	2.0	0.0
285349	325.0	134.0
574501	6.0	0.0
574502	0.0	0.0
1244	693.0	55.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9313.0	1799.0
1263	3092.0	897.0
1262	23.0	28.0
116966	303.0	33.0
100887755	0.0	0.0
1261	7.0	191.0
100887754	4.0	1.0
1260	0.0	0.0
116969	76.0	32.0
1259	186.0	55.0
1258	12.0	2.0
440061	0.0	0.0
100887750	69.0	34.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1802.0	570.0
1271	461.0	106.0
100887749	30.0	18.0
1270	62.0	19.0
100887748	0.0	0.0
440044	27.0	13.0
1269	3.0	42.0
440051	0.0	1.0
1268	253.0	132.0
440050	10.0	6.0
1267	5989.0	5015.0
1266	16208.0	13595.0
100887740	0.0	0.0
1265	10295.0	9937.0
1286	349.0	191.0
1285	194.0	39.0
1284	16046.0	28041.0
1282	9744.0	26780.0
1281	111484.0	269853.0
1280	453.0	203.0
440078	170.0	93.0
440077	3.0	1.0
440087	16.0	11.0
1278	91327.0	276757.0
1277	114103.0	397162.0
440081	85.0	59.0
116938	0.0	0.0
1297	28.0	8.0
116931	75.0	108.0
1296	3215.0	3951.0
1295	1180.0	3826.0
116933	1.0	30.0
1294	2942.0	2203.0
1293	31413.0	81727.0
116935	33.0	29.0
1292	19507.0	54060.0
440068	0.0	2.0
1291	16419.0	53249.0
116937	6.0	5.0
440067	35.0	7.0
1290	7585.0	33230.0
440073	245.0	88.0
440072	7.0	3.0
1289	6909.0	29914.0
1288	1655.0	869.0
1287	4816.0	6227.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1781.0	2291.0
440021	0.0	1.0
442673	0.0	7.0
10018	3565.0	3506.0
126328	1396.0	1231.0
442676	2.0	0.0
126326	192.0	319.0
1299	228.0	231.0
1298	1718.0	623.0
10011	1385.0	1248.0
10010	5584.0	3226.0
10013	3734.0	2929.0
128989	999.0	1160.0
10015	13379.0	12220.0
10014	5596.0	3972.0
10017	40.0	12.0
10016	4664.0	4904.0
10020	4053.0	1243.0
114335	0.0	0.0
114336	0.0	0.0
126321	2014.0	2250.0
10029	0.0	0.0
442668	2.0	0.0
10022	0.0	0.0
10021	4.0	12.0
10024	64.0	200.0
128977	1627.0	969.0
103021165	1.0	5.0
10023	303.0	520.0
103021164	6.0	3.0
10026	3683.0	2510.0
10025	3173.0	3300.0
116986	200.0	286.0
116985	5360.0	5447.0
116988	4321.0	3109.0
116987	4524.0	3517.0
114327	3016.0	2324.0
440043	0.0	0.0
126308	2588.0	3504.0
440041	0.0	0.0
126306	13.0	24.0
151306	70.0	23.0
100128590	1.0	2.0
100128596	6.0	0.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	10.0	14.0
440026	2209.0	2304.0
440023	0.0	0.0
10008	214.0	234.0
10007	2096.0	3932.0
10009	4496.0	2511.0
116984	1285.0	1165.0
116983	1376.0	1433.0
151313	775.0	539.0
10000	4310.0	3783.0
128954	0.0	0.0
10002	43.0	36.0
10001	1115.0	1051.0
10004	358.0	142.0
10003	153.0	53.0
10006	5303.0	5503.0
10005	690.0	561.0
126370	0.0	0.0
285352	96.0	77.0
100128579	1.0	0.0
285359	158.0	39.0
126375	371.0	438.0
126374	1292.0	758.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4206.0	5008.0
285367	994.0	1068.0
285368	379.0	530.0
100128569	101.0	60.0
126364	135.0	246.0
100128560	19.0	15.0
285370	1.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	6.0	0.0
344191	2.0	1.0
126353	365.0	3561.0
751071	157.0	224.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	6.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	21.0	24.0
106481282	0.0	0.0
285381	2047.0	1365.0
106481283	0.0	0.0
285382	288.0	189.0
106481280	0.0	0.0
165918	1473.0	1200.0
106481281	2.0	0.0
165904	15.0	34.0
285386	1114.0	6478.0
138307	3.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	2.0	0.0
100128541	0.0	0.0
138311	401.0	253.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	7.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	823.0	942.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2267.0	2055.0
728710	0.0	0.0
126295	520.0	316.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	523.0	538.0
645318	1.0	0.0
645317	28.0	29.0
151242	6.0	5.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	32765.0	25315.0
100287908	0.0	0.0
645332	495.0	461.0
126282	600.0	2567.0
100287902	6.0	25.0
163227	849.0	636.0
100287900	2.0	0.0
163223	222.0	20.0
106481275	1.0	2.0
106481276	1.0	0.0
106481273	1.0	1.0
106481274	2.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	61.0	94.0
106481278	0.0	0.0
645328	3.0	4.0
151254	53.0	21.0
645326	9.0	10.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	12.0
163259	376.0	131.0
645345	56.0	112.0
200403	43.0	29.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	406.0	155.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	3.0
728732	2.0	2.0
728734	1.0	1.0
126272	114.0	67.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	945.0	874.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	47.0	26.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	1.0
728724	3.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	1.0
728723	139.0	36.0
106481253	0.0	0.0
107133522	7.0	3.0
106481254	9.0	1.0
107133524	6.0	15.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	3.0	3.0
645348	1.0	0.0
106481250	1.0	0.0
645369	262.0	188.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	2081.0	2086.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	31.0	15.0
645360	2.0	1.0
106481219	4.0	0.0
106481220	20.0	30.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	589.0	472.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	1.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	1.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	3.0
645387	302.0	260.0
645382	0.0	0.0
645381	58.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	1.0	3.0
106481204	1.0	0.0
106481205	2.0	1.0
106481208	5.0	3.0
106481209	0.0	0.0
3902	38.0	75.0
3903	633.0	1039.0
106481210	0.0	0.0
3904	0.0	1.0
3906	4.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1785.0	4184.0
106481211	0.0	0.0
3909	16226.0	2977.0
106481212	0.0	0.0
684959	0.0	0.0
151234	267.0	0.0
151230	1009.0	677.0
728798	11.0	16.0
3913	23923.0	18035.0
3914	13068.0	7331.0
3915	18658.0	19188.0
3916	21267.0	20533.0
3918	14962.0	10406.0
3910	8414.0	6757.0
3911	9413.0	8608.0
3912	6872.0	12057.0
728782	12.0	5.0
728780	123.0	9.0
3924	12.0	9.0
3925	4891.0	8069.0
3927	15948.0	14328.0
3929	93.0	205.0
3920	15545.0	12178.0
3921	27151.0	31007.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	4076.0	9169.0
3937	685.0	1296.0
3938	10.0	3.0
3939	21728.0	29042.0
3930	2029.0	1190.0
100873179	0.0	0.0
3931	434.0	157.0
3932	112.0	577.0
3933	0.0	1.0
3934	632.0	141.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	0.0	0.0
3948	5.0	22.0
3949	8364.0	2291.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	13159.0	5755.0
100873196	0.0	0.0
100631260	3.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	1.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	88.0	100.0
3958	14677.0	12041.0
3959	13828.0	19427.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	1984.0	462.0
574517	0.0	0.0
100631269	1.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	447.0	139.0
3952	2448.0	348.0
3953	2477.0	1250.0
3954	3006.0	3545.0
3955	2068.0	2985.0
3956	12485.0	13454.0
100873185	0.0	0.0
100873184	0.0	1.0
728741	7.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	2.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	113.0	165.0
1303	7741.0	34633.0
107133502	0.0	0.0
1302	119.0	17.0
1301	139.0	2561.0
1300	25.0	7412.0
3960	46.0	8.0
3963	0.0	1.0
3964	5488.0	8285.0
1308	23812.0	6818.0
3965	924.0	2638.0
1307	5467.0	5362.0
151295	59.0	29.0
1306	5487.0	9137.0
100189589	9.0	1.0
728774	1.0	0.0
728773	0.0	0.0
3980	2344.0	2609.0
100287932	2236.0	2938.0
3981	1128.0	831.0
728776	14.0	25.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	42960.0	13988.0
1315	9910.0	10049.0
1314	16242.0	23561.0
1312	6856.0	3993.0
1311	179.0	4088.0
100329135	3.0	3.0
1310	6.0	4.0
574537	0.0	0.0
3972	6.0	1.0
3973	21.0	0.0
3975	0.0	0.0
3976	1912.0	370.0
3977	14042.0	2271.0
1318	160.0	134.0
3978	1926.0	2049.0
1317	4874.0	3408.0
728763	2.0	4.0
3990	44.0	14.0
645313	10.0	5.0
3991	3749.0	1673.0
645312	0.0	0.0
3992	1463.0	775.0
645311	0.0	0.0
728769	455.0	262.0
1330	0.0	0.0
1327	9245.0	6299.0
1326	1715.0	1302.0
1325	14.0	9.0
3982	0.0	0.0
3983	15902.0	12304.0
3984	1961.0	3523.0
3985	6997.0	4639.0
3987	3994.0	3648.0
3988	5377.0	5870.0
1329	2160.0	2476.0
116809	1.0	0.0
100128416	18.0	20.0
1340	4507.0	4966.0
1337	3308.0	3855.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	3152.0	4209.0
100128410	1.0	0.0
3995	1064.0	1445.0
100128412	0.0	0.0
3996	3061.0	2728.0
3998	11314.0	11133.0
1339	0.0	0.0
285440	2389.0	2610.0
285441	7.0	0.0
1352	905.0	959.0
1351	2850.0	3527.0
1350	7110.0	7779.0
1349	3260.0	2665.0
1348	1.0	1.0
1347	2859.0	3383.0
1346	734.0	280.0
1345	4236.0	27410.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	18.0	11.0
1363	14704.0	8962.0
1362	12706.0	10047.0
1361	23.0	1.0
1360	2204.0	114.0
1359	71.0	528.0
1358	8.0	3.0
1357	53.0	4.0
1356	8220.0	1193.0
1355	2925.0	3563.0
1353	2258.0	1666.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	108.0	79.0
285464	845.0	818.0
100873200	1.0	0.0
777774	0.0	0.0
1374	4820.0	4863.0
1373	452.0	170.0
1371	891.0	778.0
1370	0.0	7.0
1369	1.0	0.0
1368	1271.0	681.0
100873209	2.0	0.0
1366	5121.0	6417.0
1365	2657.0	2093.0
1364	18137.0	15714.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	11.0	9.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4505.0	3619.0
116843	1535.0	1198.0
1384	5106.0	5842.0
116842	80.0	60.0
1382	9104.0	9973.0
116844	916.0	7836.0
1381	751.0	66.0
1380	173.0	24.0
440176	2.0	3.0
440184	7.0	30.0
1379	6.0	11.0
1378	126.0	44.0
1376	1841.0	2034.0
1375	96.0	125.0
128821	1.0	1.0
100873237	0.0	0.0
128822	19.0	12.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	1.0	0.0
128826	0.0	0.0
102800310	4.0	22.0
100873239	1.0	2.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	625.0	1042.0
1396	124.0	397.0
1395	17.0	13.0
1394	137.0	55.0
1393	32.0	10.0
1392	1.0	0.0
285407	21.0	21.0
116835	995.0	646.0
1390	1065.0	1245.0
1389	6219.0	5624.0
1388	7435.0	8606.0
1387	10418.0	10189.0
116841	2153.0	2707.0
1386	4041.0	3537.0
116840	2503.0	2945.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	167.0	67.0
100873255	0.0	1.0
100873254	8.0	2.0
100873253	1.0	1.0
285412	2.0	1.0
100873252	1.0	0.0
100287898	150.0	46.0
100287895	0.0	0.0
285419	55.0	28.0
1399	6793.0	6013.0
1398	6502.0	5504.0
1397	6154.0	9359.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	2.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	1.0
100287887	105.0	112.0
285429	17.0	16.0
100287880	0.0	0.0
440193	3254.0	2440.0
100873248	0.0	0.0
100873247	3.0	2.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8719.0	8650.0
153830	5332.0	1958.0
645280	19.0	0.0
440138	689.0	500.0
440132	5.0	2.0
440142	1.0	2.0
10139	1476.0	1618.0
126208	781.0	833.0
126206	144.0	21.0
126205	36.0	11.0
107133497	0.0	0.0
126204	52.0	1.0
107133499	0.0	0.0
128866	7431.0	8681.0
10131	3058.0	3589.0
10134	10596.0	11184.0
107133494	0.0	2.0
10133	5039.0	6663.0
128869	1265.0	1415.0
10136	0.0	0.0
10135	9101.0	5939.0
100128493	0.0	0.0
103021294	14.0	40.0
10138	958.0	1059.0
100128496	0.0	0.0
10137	7496.0	4955.0
128861	0.0	0.0
128862	0.0	0.0
10141	18.0	3.0
10140	10024.0	5615.0
128864	11.0	16.0
440125	3.0	0.0
440131	0.0	2.0
10143	0.0	1.0
128854	1081.0	825.0
10142	11677.0	9872.0
10144	3972.0	807.0
10147	3785.0	3246.0
100128483	1.0	0.0
10146	13906.0	11951.0
128859	0.0	0.0
10149	101.0	50.0
10148	75.0	174.0
128853	157.0	67.0
440159	0.0	1.0
10117	11.0	1.0
440163	5.0	1.0
10110	197.0	83.0
10112	173.0	655.0
10111	5980.0	6010.0
10114	11284.0	8385.0
10113	3045.0	3777.0
128848	2.0	0.0
10116	11330.0	5741.0
165829	98.0	16.0
100128469	9.0	14.0
153842	0.0	0.0
440145	1013.0	932.0
10129	4790.0	3327.0
440153	0.0	0.0
10128	10969.0	11390.0
100033799	0.0	0.0
107133486	16.0	13.0
10121	6492.0	9051.0
100128465	0.0	0.0
10120	4324.0	3720.0
10123	6011.0	2477.0
138234	0.0	1.0
10125	474.0	812.0
10124	3045.0	1275.0
10127	2275.0	2470.0
10126	1511.0	1760.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	80.0	41.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	4.0	3.0
106481182	0.0	2.0
285489	159.0	634.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	4.0	0.0
10107	3.0	1.0
10106	21706.0	17669.0
106481199	0.0	0.0
10109	9569.0	11201.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1576.0	2474.0
10100	1012.0	441.0
10103	910.0	1709.0
106481194	0.0	0.0
10102	1214.0	1615.0
106481195	1.0	0.0
10105	5061.0	4413.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	168.0	92.0
440119	375.0	167.0
126235	0.0	1.0
126231	211.0	116.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	6.0
442775	33.0	56.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	56.0	61.0
106481167	1.0	1.0
106481168	2.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	22.0	27.0
440104	1255.0	865.0
106481176	2.0	3.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	1.0	3.0
128876	46.0	1.0
100128420	9.0	15.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	3.0
10090	1097.0	312.0
10093	4926.0	5566.0
10092	7085.0	10098.0
10095	2712.0	7605.0
645204	1.0	3.0
10094	7003.0	10029.0
645203	3.0	4.0
10097	14662.0	17902.0
10096	10373.0	10796.0
645201	1.0	0.0
163115	155.0	57.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	19.0
106481143	0.0	0.0
114194	0.0	0.0
138162	167.0	596.0
106481144	0.0	0.0
114195	5.0	3.0
106481141	1.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	21.0	20.0
106481145	0.0	0.0
151126	175.0	259.0
106481146	0.0	0.0
10099	7677.0	7841.0
10098	3770.0	1444.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	1.0
645212	711.0	448.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	2.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	115.0	34.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	185.0	28.0
415116	3062.0	2962.0
645207	0.0	0.0
