id	87ba691e-883a-4e45-9649-ab80e53c9243	519e5c0f-8649-4676-8618-79cdc1770de0
85458	7329.0	2897.0
106481345	1.0	0.0
85459	1540.0	1392.0
106481346	0.0	0.0
85456	15017.0	13301.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4147.0	3908.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	76.0	66.0
442913	0.0	0.0
85452	41.0	3.0
442914	0.0	0.0
50	6832.0	10988.0
85453	3957.0	9229.0
442915	0.0	0.0
85450	2174.0	1560.0
51	7967.0	13047.0
442916	0.0	0.0
85451	2759.0	4891.0
52	4044.0	6527.0
442917	0.0	0.0
53	2157.0	1621.0
442918	0.0	0.0
54	1554.0	1772.0
442919	0.0	0.0
55	107.0	127.0
442909	1.0	0.0
56	3.0	6.0
58	109.0	20.0
59	57823.0	11711.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	30.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	393.0	165.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	1.0
106481354	1.0	6.0
85446	294.0	171.0
442900	1.0	1.0
106481355	0.0	0.0
85443	44.0	43.0
442901	0.0	0.0
85444	1698.0	1909.0
442902	0.0	0.0
60	190631.0	206269.0
85441	2204.0	3269.0
442903	15.0	22.0
85442	29.0	87.0
442904	0.0	0.0
442905	0.0	0.0
62	7.0	25.0
85440	5214.0	5520.0
442907	2.0	1.0
442908	2.0	0.0
66	0.0	0.0
67	3.0	4.0
68	2.0	5.0
344595	1183.0	663.0
69	1.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	144.0	191.0
106481321	1.0	4.0
85479	20.0	24.0
106481322	0.0	0.0
85476	4418.0	10757.0
85477	343.0	126.0
70	24.0	4.0
85474	28.0	17.0
71	133369.0	301329.0
72	10385.0	782.0
73	32.0	31.0
74	0.0	3.0
75	13.0	10.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5292.0	6200.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	15.0
85465	2968.0	12380.0
81	29169.0	28221.0
85463	1932.0	795.0
82	1.0	15.0
85464	3013.0	2857.0
83	19.0	7.0
85461	5668.0	3249.0
85462	613.0	3177.0
86	2775.0	5204.0
87	22034.0	14273.0
85460	2790.0	1177.0
88	16.0	1906.0
89	7.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4190.0	2028.0
106481300	0.0	0.0
91	4414.0	5254.0
92	2159.0	1304.0
93	2090.0	2473.0
94	3891.0	1213.0
95	236.0	226.0
97	327.0	259.0
98	706.0	381.0
344561	0.0	0.0
728661	8010.0	3035.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1037.0	623.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	72.0
106481309	18.0	9.0
246119	0.0	0.0
106481307	1.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	2.0	1.0
3805	2.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	8.0	3.0
3809	8.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	684.0	271.0
3800	2180.0	729.0
3801	1803.0	556.0
3802	4.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	3013.0	6441.0
728698	4.0	16.0
3814	4.0	42.0
3815	38686.0	4750.0
3816	35.0	11.0
261729	4183.0	2198.0
3817	37.0	5.0
3818	46.0	12.0
222166	15490.0	1719.0
3811	1.0	0.0
3812	10.0	9.0
285740	0.0	1.0
285741	26.0	19.0
728689	14.0	18.0
3827	1.0	1.0
246100	0.0	0.0
3820	519.0	172.0
3821	50.0	15.0
3822	4.0	4.0
3823	2.0	2.0
3824	198.0	82.0
645402	0.0	0.0
403313	1304.0	1769.0
403314	1.0	0.0
728637	0.0	2.0
728638	22.0	110.0
728633	0.0	0.0
728632	26.0	50.0
728635	26.0	13.0
3836	3323.0	10265.0
222183	163.0	120.0
3837	17490.0	18665.0
3838	1387.0	101145.0
3839	3376.0	5115.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2210.0	1344.0
3832	364.0	11783.0
3833	178.0	3602.0
3834	48.0	0.0
3835	1982.0	10911.0
728620	1.0	5.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	1.0
403302	0.0	0.0
403303	0.0	0.0
728621	516.0	346.0
3848	7.0	5.0
3849	0.0	107.0
222171	762.0	1722.0
728619	7.0	1.0
3840	6594.0	13698.0
3841	1867.0	1513.0
3842	9404.0	13089.0
3843	15525.0	18869.0
3844	0.0	0.0
3845	3043.0	5997.0
3846	9.0	3.0
645423	2.0	0.0
3860	10.0	0.0
246126	0.0	0.0
728658	776.0	823.0
728655	2.0	0.0
728657	1.0	0.0
728656	1.0	0.0
3858	884.0	588.0
3859	3.0	0.0
246135	5.0	10.0
3850	0.0	2.0
3851	0.0	4.0
3852	39669.0	5232.0
645414	0.0	0.0
3853	30.0	2.0
3854	1205.0	440.0
3855	15120.0	5394.0
3856	17318.0	83477.0
3857	18.0	1.0
728640	1.0	3.0
645431	22.0	21.0
728642	292.0	150.0
728641	12.0	3.0
645434	45.0	0.0
645432	9.0	8.0
285704	1435.0	1029.0
728643	26.0	2.0
222194	3415.0	3890.0
285708	0.0	0.0
1204	0.0	1.0
1203	1195.0	927.0
1201	1383.0	1486.0
1200	8902.0	8475.0
3861	32535.0	4349.0
645426	17.0	25.0
645425	0.0	0.0
1209	7481.0	10523.0
3866	51878.0	5891.0
1208	0.0	5.0
1207	4078.0	39341.0
3868	391.0	56.0
285311	0.0	0.0
3880	29774.0	21794.0
3881	1.0	0.0
285313	5711.0	406.0
100128537	1432.0	945.0
3882	10.0	13.0
100128536	0.0	0.0
285314	0.0	3.0
285315	568.0	1004.0
1215	676.0	70.0
100141515	3.0	11.0
1213	28558.0	1173600.0
1212	1831.0	1821.0
1211	4813.0	6519.0
3872	17172.0	1630.0
3875	15944.0	76981.0
3876	2.0	21.0
3879	0.0	6.0
3890	0.0	0.0
3891	0.0	0.0
3892	122.0	31.0
100128525	1.0	1.0
285326	0.0	0.0
1230	295.0	522.0
285329	10.0	21.0
440097	26.0	14.0
440093	19.0	31.0
3883	8.0	20.0
3884	0.0	0.0
3885	2.0	0.0
3886	0.0	1.0
100128521	0.0	0.0
3887	136.0	102.0
3888	0.0	1.0
100631239	0.0	0.0
3889	15.0	2.0
100128516	147.0	74.0
285331	1796.0	1083.0
100128512	0.0	0.0
285335	66.0	137.0
100128514	0.0	0.0
1241	712.0	632.0
1240	1295.0	791.0
1238	421.0	79.0
1237	0.0	98.0
1236	105.0	442.0
1235	34.0	13.0
1234	447.0	611.0
1233	21.0	274.0
1232	2.0	7.0
3895	24113.0	27548.0
100128511	47.0	28.0
100631247	29.0	76.0
3897	420.0	227.0
100631248	0.0	0.0
3898	2027.0	7966.0
100631249	0.0	0.0
3899	6853.0	2546.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1730.0	1939.0
100631251	33.0	6.0
100631252	3.0	2.0
100631253	0.0	0.0
285346	230.0	169.0
100631254	6.0	1.0
100128503	0.0	0.0
285349	379.0	97.0
574501	4.0	0.0
574502	0.0	0.0
1244	102.0	307.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	2.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9728.0	884.0
1263	1333.0	602.0
1262	15.0	6.0
116966	337.0	80.0
100887755	0.0	0.0
1261	6.0	128.0
100887754	5.0	5.0
1260	1.0	2.0
116969	63.0	18.0
1259	99.0	24.0
1258	6.0	3.0
440061	0.0	0.0
100887750	78.0	43.0
100887746	1.0	0.0
100887744	0.0	1.0
1272	3637.0	626.0
1271	2640.0	89.0
100887749	53.0	21.0
1270	38.0	59.0
100887748	0.0	0.0
440044	32.0	33.0
1269	8.0	36.0
440051	0.0	2.0
1268	490.0	70.0
440050	4.0	2.0
1267	5426.0	3871.0
1266	14043.0	8642.0
100887740	0.0	0.0
1265	8335.0	4257.0
1286	809.0	116.0
1285	517.0	56.0
1284	34726.0	15276.0
1282	29040.0	18308.0
1281	38697.0	179650.0
1280	448.0	276.0
440078	271.0	287.0
440077	1.0	51.0
440087	36.0	13.0
1278	65554.0	198840.0
1277	35675.0	241656.0
440081	170.0	273.0
116938	0.0	0.0
1297	13.0	16.0
116931	116.0	309.0
1296	2661.0	1462.0
1295	1856.0	2241.0
116933	1.0	3.0
1294	2355.0	1307.0
1293	47417.0	81627.0
116935	35.0	36.0
1292	37000.0	24447.0
440068	0.0	6.0
1291	29155.0	26104.0
116937	12.0	9.0
440067	28.0	12.0
1290	6265.0	21746.0
440073	475.0	30.0
440072	7.0	4.0
1289	5842.0	24519.0
1288	1181.0	271.0
1287	2904.0	3302.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4020.0	2524.0
440021	0.0	0.0
442673	12.0	0.0
10018	3995.0	3747.0
126328	1486.0	1863.0
442676	3.0	4.0
126326	401.0	182.0
1299	166.0	48.0
1298	1326.0	1358.0
10011	1031.0	1511.0
10010	6863.0	3695.0
10013	4324.0	2978.0
128989	1186.0	1168.0
10015	14671.0	21428.0
10014	7668.0	1853.0
10017	35.0	23.0
10016	4376.0	6772.0
10020	5176.0	1407.0
114335	0.0	0.0
114336	0.0	3.0
126321	1602.0	2846.0
10029	0.0	0.0
442668	0.0	1.0
10022	1.0	0.0
10021	4.0	77.0
10024	50.0	3782.0
128977	2646.0	1903.0
103021165	2.0	4.0
10023	438.0	672.0
103021164	6.0	23.0
10026	3307.0	3192.0
10025	2909.0	3327.0
116986	418.0	1045.0
116985	8126.0	5296.0
116988	4707.0	4441.0
116987	6639.0	4703.0
114327	2401.0	947.0
440043	0.0	0.0
126308	3659.0	2668.0
440041	0.0	0.0
126306	21.0	146.0
151306	113.0	9.0
100128590	5.0	2.0
100128596	3.0	2.0
151300	3.0	0.0
100128595	0.0	0.0
100128589	0.0	3.0
440027	11.0	19.0
440026	2051.0	2236.0
440023	0.0	1.0
10008	433.0	139.0
10007	2482.0	3739.0
10009	4343.0	4455.0
116984	1163.0	1284.0
116983	1722.0	1615.0
151313	918.0	475.0
10000	5820.0	1419.0
128954	0.0	0.0
10002	33.0	44.0
10001	1269.0	1546.0
10004	511.0	103.0
10003	915.0	134.0
10006	5262.0	4585.0
10005	807.0	1097.0
126370	0.0	0.0
285352	121.0	101.0
100128579	0.0	0.0
285359	115.0	67.0
126375	766.0	559.0
126374	1375.0	329.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3438.0	3672.0
285367	1236.0	2498.0
285368	359.0	2183.0
100128569	137.0	86.0
126364	158.0	190.0
100128560	31.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	5.0	8.0
344191	3.0	0.0
126353	188.0	6504.0
751071	208.0	95.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	4.0
106481282	0.0	0.0
285381	1886.0	2379.0
106481283	0.0	0.0
285382	679.0	238.0
106481280	0.0	1.0
165918	1999.0	2440.0
106481281	2.0	0.0
165904	3.0	67.0
285386	1906.0	144.0
138307	19.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	12.0
100128542	8.0	1.0
106481290	0.0	0.0
100128541	2.0	3.0
138311	466.0	1916.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	38.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	0.0
126299	761.0	391.0
106481259	0.0	0.0
728716	1.0	0.0
126298	1681.0	2190.0
728710	0.0	0.0
126295	505.0	810.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	4.0	0.0
106481267	0.0	0.0
151246	466.0	1660.0
645318	0.0	0.0
645317	19.0	21.0
151242	5.0	3.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	43512.0	27285.0
100287908	0.0	0.0
645332	485.0	717.0
126282	1192.0	867.0
100287902	8.0	5.0
163227	773.0	1475.0
100287900	1.0	0.0
163223	243.0	12.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	56.0	13.0
106481278	0.0	0.0
645328	2.0	110.0
151254	64.0	28.0
645326	16.0	8.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	22.0
163259	627.0	119.0
645345	40.0	60.0
200403	19.0	11.0
107133508	0.0	1.0
106481239	0.0	0.0
163255	534.0	171.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	2.0	2.0
728732	2.0	4.0
728734	0.0	0.0
126272	233.0	84.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	873.0	1565.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	2.0
114299	67.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	1.0
106481248	0.0	1.0
106481249	0.0	2.0
107133516	3.0	0.0
728723	195.0	178.0
106481253	0.0	0.0
107133522	16.0	232.0
106481254	6.0	1.0
107133524	7.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	2.0
106481258	0.0	0.0
126259	30.0	22.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	5.0	5.0
151276	1.0	7.0
645348	0.0	0.0
106481250	0.0	0.0
645369	535.0	107.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	2127.0	7788.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	39.0	17.0
645360	0.0	1.0
106481219	2.0	0.0
106481220	25.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	797.0	570.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	282.0	568.0
645382	0.0	0.0
645381	63.0	32.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	5.0	2.0
106481204	0.0	1.0
106481205	0.0	0.0
106481208	2.0	5.0
106481209	0.0	0.0
3902	130.0	149.0
3903	2530.0	993.0
106481210	0.0	0.0
3904	3.0	11.0
3906	3.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	13831.0	2809.0
106481211	0.0	0.0
3909	16493.0	2866.0
106481212	0.0	0.0
684959	0.0	0.0
151234	87.0	22.0
151230	1070.0	827.0
728798	0.0	0.0
3913	29251.0	27453.0
3914	11826.0	1421.0
3915	38309.0	16321.0
3916	21069.0	15013.0
3918	9711.0	1322.0
3910	16108.0	4134.0
3911	8572.0	14964.0
3912	28207.0	9550.0
728782	11.0	14.0
728780	126.0	14.0
3924	15.0	12.0
3925	2938.0	8753.0
3927	16259.0	15007.0
3929	121.0	25.0
3920	15502.0	29690.0
3921	29725.0	40715.0
3923	2.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4484.0	12314.0
3937	960.0	960.0
3938	9.0	35.0
3939	22357.0	65202.0
3930	3049.0	5150.0
100873179	0.0	0.0
3931	621.0	155.0
3932	487.0	451.0
3933	0.0	0.0
3934	517.0	794.0
100189512	0.0	0.0
105371027	0.0	4.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	3.0
3947	1.0	4.0
3948	6.0	17.0
3949	4788.0	4033.0
100873169	0.0	0.0
3940	0.0	3.0
100873168	0.0	0.0
3945	23664.0	39015.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	6.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	138.0	155.0
3958	21771.0	4438.0
3959	22800.0	87077.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	427.0	210.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	428.0	152.0
3952	6600.0	4.0
3953	4867.0	538.0
3954	3219.0	9349.0
3955	2471.0	1602.0
3956	21867.0	16797.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	16.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	258.0	134.0
1303	15728.0	31486.0
107133502	0.0	0.0
1302	174.0	60.0
1301	355.0	3213.0
1300	24.0	4800.0
3960	107.0	11.0
3963	11.0	8.0
3964	6502.0	10339.0
1308	21391.0	2485.0
3965	1090.0	1211.0
1307	8224.0	3357.0
151295	44.0	43.0
1306	18321.0	5309.0
100189589	9.0	16.0
728774	1.0	0.0
728773	0.0	0.0
3980	2427.0	9763.0
100287932	1887.0	4405.0
3981	1410.0	1111.0
728776	33.0	44.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	26047.0	22292.0
1315	9837.0	13652.0
1314	20489.0	32565.0
1312	5453.0	15411.0
1311	27.0	230.0
100329135	4.0	14.0
1310	33.0	12.0
574537	0.0	0.0
3972	3.0	1.0
3973	43.0	2.0
3975	0.0	106.0
3976	909.0	474.0
3977	22655.0	5709.0
1318	243.0	80.0
3978	1656.0	6431.0
1317	4032.0	5171.0
728763	12.0	5.0
3990	86.0	22.0
645313	14.0	2.0
3991	40010.0	645.0
645312	0.0	0.0
3992	3879.0	786.0
645311	2.0	0.0
728769	474.0	362.0
1330	0.0	0.0
1327	12369.0	17251.0
1326	1493.0	900.0
1325	13.0	3.0
3982	2.0	0.0
3983	25389.0	11902.0
3984	1802.0	2305.0
3985	7167.0	7526.0
3987	5768.0	4251.0
3988	6723.0	5782.0
1329	2987.0	6034.0
116809	0.0	0.0
100128416	25.0	21.0
1340	5514.0	8672.0
1337	3581.0	12695.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2326.0	10641.0
100128410	2.0	2.0
3995	2583.0	423.0
100128412	0.0	0.0
3996	3147.0	1978.0
3998	11384.0	21019.0
1339	1.0	0.0
285440	3111.0	1375.0
285441	6.0	1.0
1352	1119.0	2062.0
1351	3265.0	3988.0
1350	9386.0	15695.0
1349	3843.0	6585.0
1348	0.0	0.0
1347	3426.0	9383.0
1346	1368.0	131.0
1345	4323.0	26539.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	31.0	5.0
1363	15605.0	7679.0
1362	12913.0	11027.0
1361	9.0	8.0
1360	92.0	71780.0
1359	3381.0	1602.0
1358	44.0	1.0
1357	130.0	3.0
1356	582.0	78.0
1355	3764.0	9207.0
1353	2931.0	7456.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	132.0	68.0
285464	1039.0	362.0
100873200	0.0	0.0
777774	0.0	0.0
1374	10252.0	9713.0
1373	656.0	1524.0
1371	1174.0	3033.0
1370	15.0	0.0
1369	0.0	0.0
1368	8117.0	737.0
100873209	1.0	0.0
1366	1977.0	8323.0
1365	1127.0	2275.0
1364	9664.0	13310.0
100873204	0.0	4.0
100873203	0.0	4.0
100873202	5.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	41.0	10.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5212.0	4695.0
116843	1667.0	2223.0
1384	3861.0	4925.0
116842	79.0	56.0
1382	6841.0	51427.0
116844	172.0	1707.0
1381	1019.0	59.0
1380	73.0	44.0
440176	3.0	2.0
440184	12.0	2.0
1379	4.0	5.0
1378	63.0	85.0
1376	1623.0	4200.0
1375	112.0	60.0
128821	10.0	3.0
100873237	0.0	0.0
128822	401.0	42.0
100873236	1.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	8.0	82.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	357.0	340.0
1396	177.0	1116.0
1395	114.0	36.0
1394	129.0	10.0
1393	448.0	35.0
1392	1.0	0.0
285407	25.0	18.0
116835	1760.0	314.0
1390	911.0	931.0
1389	8923.0	5508.0
1388	6331.0	9281.0
1387	13777.0	8396.0
116841	2353.0	6329.0
1386	4670.0	3858.0
116840	2645.0	3882.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	1.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	5.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	231.0	125.0
100873255	1.0	0.0
100873254	8.0	1.0
100873253	0.0	0.0
285412	2.0	5.0
100873252	0.0	0.0
100287898	148.0	26.0
100287895	0.0	0.0
285419	97.0	28.0
1399	7740.0	7880.0
1398	6771.0	7923.0
1397	4072.0	10251.0
100873259	1.0	1.0
100873258	2.0	1.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	4.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	145.0	133.0
285429	16.0	40.0
100287880	0.0	0.0
440193	3343.0	6530.0
100873248	0.0	0.0
100873247	14.0	13.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8837.0	11626.0
153830	5549.0	2062.0
645280	3.0	13.0
440138	823.0	1009.0
440132	0.0	1.0
440142	0.0	8.0
10139	1745.0	1886.0
126208	698.0	1130.0
126206	61.0	6.0
126205	50.0	4.0
107133497	6.0	2.0
126204	68.0	1.0
107133499	0.0	0.0
128866	7646.0	6303.0
10131	4008.0	11249.0
10134	14134.0	13880.0
107133494	1.0	5.0
10133	9734.0	4259.0
128869	1344.0	1764.0
10136	1.0	0.0
10135	5508.0	4066.0
100128493	0.0	0.0
103021294	22.0	6.0
10138	938.0	1899.0
100128496	0.0	2.0
10137	7016.0	9633.0
128861	0.0	0.0
128862	0.0	0.0
10141	9.0	1.0
10140	8945.0	54718.0
128864	7.0	12.0
440125	3.0	0.0
440131	0.0	0.0
10143	0.0	5.0
128854	1096.0	481.0
10142	12037.0	13042.0
10144	10882.0	1576.0
10147	4343.0	5754.0
100128483	0.0	0.0
10146	13775.0	21643.0
128859	0.0	0.0
10149	618.0	41.0
10148	58.0	204.0
128853	93.0	139.0
440159	1.0	0.0
10117	80.0	5.0
440163	10.0	1.0
10110	978.0	79.0
10112	89.0	3343.0
10111	7548.0	6852.0
10114	15002.0	7317.0
10113	3537.0	5106.0
128848	1.0	0.0
10116	11103.0	9546.0
165829	112.0	167.0
100128469	13.0	13.0
153842	0.0	4.0
440145	932.0	2938.0
10129	5047.0	3729.0
440153	0.0	0.0
10128	14365.0	25204.0
100033799	0.0	0.0
107133486	13.0	10.0
10121	6381.0	13448.0
100128465	0.0	0.0
10120	5135.0	6326.0
10123	5415.0	3242.0
138234	8.0	1.0
10125	350.0	380.0
10124	4000.0	1776.0
10127	2719.0	3159.0
10126	1505.0	1132.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	113.0	64.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	1.0
106481184	0.0	0.0
106481181	2.0	2.0
106481182	0.0	0.0
285489	79.0	233.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	0.0
10107	1.0	2.0
10106	31329.0	18920.0
106481199	0.0	0.0
10109	10001.0	14729.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	8.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1616.0	2810.0
10100	793.0	355.0
10103	595.0	16941.0
106481194	0.0	0.0
10102	1156.0	4960.0
106481195	0.0	0.0
10105	4095.0	14834.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	375.0	43.0
440119	906.0	138.0
126235	1.0	1.0
126231	336.0	208.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	1.0
442775	31.0	44.0
106481164	1.0	0.0
106481169	1.0	0.0
442777	31.0	20.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	4.0
440107	0.0	49.0
440104	1732.0	848.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	3.0
100128420	20.0	101.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	18.0	5.0
10090	1976.0	418.0
10093	4419.0	8647.0
10092	6427.0	10607.0
10095	2089.0	4460.0
645204	2.0	1.0
10094	6325.0	20222.0
645203	2.0	4.0
10097	14420.0	25429.0
10096	8588.0	12590.0
645201	0.0	3.0
163115	270.0	39.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	4.0	65.0
106481143	0.0	0.0
114194	0.0	0.0
138162	100.0	430.0
106481144	0.0	0.0
114195	10.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	14.0	18.0
106481145	0.0	0.0
151126	308.0	88.0
106481146	0.0	1.0
10099	16640.0	8061.0
10098	2633.0	1205.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	2.0
645212	956.0	685.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	2.0	0.0
728819	142.0	10.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
