id	f4bb4f4b-2e42-4098-9edf-042f1fffea0f	0404b823-fd3c-47dd-9861-0f9f01a02d2e
85458	4019.0	5119.0
106481345	0.0	0.0
85459	795.0	1475.0
106481346	0.0	1.0
85456	7416.0	11688.0
442910	0.0	1.0
106481343	0.0	0.0
85457	3076.0	5572.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	219.0	309.0
442913	0.0	0.0
85452	14.0	9.0
442914	0.0	0.0
50	2975.0	5824.0
85453	2295.0	2153.0
442915	0.0	0.0
85450	2190.0	3552.0
51	3832.0	6745.0
442916	0.0	0.0
85451	1851.0	2207.0
52	2894.0	5234.0
442917	0.0	0.0
53	1538.0	3266.0
442918	0.0	0.0
54	1359.0	2565.0
442919	0.0	0.0
55	136.0	165.0
442909	0.0	3.0
56	4.0	11.0
58	10.0	43.0
59	40642.0	27330.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	6.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	697.0	1181.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	9.0	23.0
106481354	4.0	8.0
85446	248.0	509.0
442900	0.0	0.0
106481355	0.0	0.0
85443	7.0	22.0
442901	0.0	0.0
85444	1139.0	3391.0
442902	0.0	0.0
60	167257.0	300525.0
85441	1420.0	2519.0
442903	15.0	7.0
85442	71.0	165.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	48.0
85440	2668.0	4259.0
442907	2.0	5.0
442908	0.0	1.0
66	0.0	1.0
67	4.0	11.0
68	0.0	11.0
344595	626.0	895.0
69	4.0	11.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	2.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	69.0	132.0
106481321	0.0	0.0
85479	9.0	57.0
106481322	0.0	0.0
85476	2833.0	6958.0
85477	182.0	546.0
70	3.0	2.0
85474	16.0	55.0
71	135492.0	224141.0
72	10305.0	2940.0
73	19.0	28.0
74	1.0	0.0
75	13.0	31.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3117.0	5257.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	1.0	3.0
85465	2034.0	5573.0
81	20345.0	30351.0
85463	926.0	999.0
82	4.0	12.0
85464	1313.0	3515.0
83	10.0	23.0
85461	3675.0	5733.0
85462	508.0	1424.0
86	2127.0	3890.0
87	18179.0	28134.0
85460	1189.0	2307.0
88	9.0	8.0
89	8.0	14.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2700.0	4548.0
106481300	0.0	0.0
91	2813.0	3902.0
92	1522.0	2191.0
93	1100.0	1742.0
94	1363.0	2215.0
95	178.0	292.0
97	262.0	321.0
98	555.0	690.0
344561	0.0	0.0
728661	4548.0	7004.0
728664	0.0	2.0
106481305	0.0	0.0
261734	755.0	1126.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	13.0	38.0
106481309	8.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	6.0
106481308	0.0	0.0
3804	1.0	9.0
3805	1.0	33.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	6.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	377.0	744.0
3800	1002.0	2500.0
3801	1040.0	1162.0
3802	3.0	8.0
728695	0.0	2.0
285735	1.0	0.0
261726	2405.0	4151.0
728698	0.0	8.0
3814	5.0	3.0
3815	21704.0	15843.0
3816	36.0	131.0
261729	2059.0	2444.0
3817	313.0	25.0
3818	39.0	19.0
222166	5354.0	4516.0
3811	3.0	15.0
3812	2.0	16.0
285740	0.0	2.0
285741	18.0	44.0
728689	6.0	15.0
3827	0.0	3.0
246100	0.0	0.0
3820	218.0	472.0
3821	68.0	64.0
3822	34.0	45.0
3823	7.0	12.0
3824	329.0	690.0
645402	0.0	0.0
403313	747.0	1199.0
403314	1.0	0.0
728637	0.0	7.0
728638	129.0	542.0
728633	0.0	0.0
728632	21.0	20.0
728635	37.0	20.0
3836	2198.0	4920.0
222183	132.0	189.0
3837	10010.0	21231.0
3838	1501.0	5222.0
3839	2133.0	4491.0
728629	0.0	1.0
403304	0.0	1.0
403305	0.0	0.0
3831	1452.0	2212.0
3832	224.0	1138.0
3833	121.0	560.0
3834	44.0	30.0
3835	1567.0	3705.0
728620	3.0	6.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	343.0	746.0
3848	15.0	110.0
3849	0.0	16.0
222171	529.0	848.0
728619	2.0	13.0
3840	4315.0	8244.0
3841	1203.0	1289.0
3842	6714.0	11429.0
3843	7684.0	14345.0
3844	0.0	0.0
3845	2126.0	4762.0
3846	5.0	10.0
645423	0.0	0.0
3860	7.0	29.0
246126	0.0	0.0
728658	418.0	1581.0
728655	2.0	0.0
728657	2.0	0.0
728656	0.0	3.0
3858	735.0	1201.0
3859	8.0	3.0
246135	0.0	1.0
3850	2.0	2.0
3851	12.0	10.0
3852	42124.0	24578.0
645414	0.0	0.0
3853	152.0	143.0
3854	3910.0	3065.0
3855	22031.0	20262.0
3856	22328.0	81864.0
3857	24.0	13.0
728640	4.0	3.0
645431	19.0	29.0
728642	127.0	169.0
728641	2.0	3.0
645434	10.0	2.0
645432	8.0	43.0
285704	904.0	1198.0
728643	15.0	5.0
222194	2238.0	3691.0
285708	1.0	0.0
1204	0.0	1.0
1203	762.0	1477.0
1201	1242.0	2381.0
1200	5703.0	16144.0
3861	34339.0	20023.0
645426	21.0	18.0
645425	0.0	0.0
1209	4949.0	7287.0
3866	43759.0	26083.0
1208	3.0	8.0
1207	2881.0	5682.0
3868	1275.0	486.0
285311	0.0	0.0
3880	20116.0	68174.0
3881	1.0	2.0
285313	1599.0	1018.0
100128537	1319.0	1057.0
3882	55.0	50.0
100128536	1.0	0.0
285314	2.0	5.0
285315	311.0	456.0
1215	126.0	140.0
100141515	2.0	4.0
1213	17606.0	53265.0
1212	1417.0	2516.0
1211	3597.0	5730.0
3872	30885.0	12593.0
3875	16146.0	43532.0
3876	2.0	16.0
3879	1.0	4.0
3890	0.0	2.0
3891	2.0	0.0
3892	237.0	595.0
100128525	1.0	4.0
285326	0.0	0.0
1230	360.0	968.0
285329	4.0	20.0
440097	35.0	69.0
440093	11.0	33.0
3883	10.0	29.0
3884	2.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	1379.0	3591.0
3888	1.0	0.0
100631239	0.0	0.0
3889	21.0	7.0
100128516	92.0	88.0
285331	960.0	1541.0
100128512	0.0	0.0
285335	28.0	24.0
100128514	0.0	0.0
1241	486.0	523.0
1240	571.0	1541.0
1238	182.0	286.0
1237	6.0	181.0
1236	91.0	1491.0
1235	8.0	53.0
1234	408.0	1561.0
1233	76.0	1313.0
1232	5.0	19.0
3895	14488.0	39850.0
100128511	30.0	23.0
100631247	5.0	56.0
3897	418.0	297.0
100631248	0.0	0.0
3898	1457.0	1469.0
100631249	0.0	0.0
3899	6202.0	14172.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1010.0	1884.0
100631251	3.0	11.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	175.0	362.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	240.0	310.0
574501	1.0	2.0
574502	0.0	0.0
1244	300.0	74.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9165.0	2752.0
1263	2150.0	1714.0
1262	10.0	7.0
116966	277.0	163.0
100887755	0.0	0.0
1261	15.0	78.0
100887754	1.0	5.0
1260	0.0	0.0
116969	54.0	37.0
1259	245.0	180.0
1258	7.0	8.0
440061	0.0	0.0
100887750	30.0	70.0
100887746	0.0	0.0
100887744	1.0	1.0
1272	1618.0	3887.0
1271	858.0	154.0
100887749	24.0	22.0
1270	23.0	40.0
100887748	1.0	1.0
440044	29.0	44.0
1269	21.0	210.0
440051	0.0	0.0
1268	154.0	305.0
440050	0.0	3.0
1267	4063.0	6289.0
1266	12164.0	21960.0
100887740	0.0	0.0
1265	7472.0	12551.0
1286	292.0	667.0
1285	223.0	187.0
1284	10250.0	16314.0
1282	6777.0	15811.0
1281	12886.0	540690.0
1280	133.0	82.0
440078	161.0	182.0
440077	1.0	1.0
440087	6.0	36.0
1278	21106.0	548176.0
1277	9991.0	634740.0
440081	95.0	82.0
116938	0.0	0.0
1297	12.0	9.0
116931	121.0	209.0
1296	2449.0	7592.0
1295	526.0	10809.0
116933	0.0	0.0
1294	1311.0	1854.0
1293	15348.0	179719.0
116935	19.0	78.0
1292	14382.0	70256.0
440068	0.0	11.0
1291	11579.0	80965.0
116937	6.0	3.0
440067	11.0	48.0
1290	2405.0	58032.0
440073	188.0	124.0
440072	6.0	4.0
1289	1859.0	42276.0
1288	1343.0	1209.0
1287	3746.0	5777.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1919.0	4139.0
440021	0.0	0.0
442673	1.0	11.0
10018	3140.0	5298.0
126328	1090.0	1204.0
442676	1.0	0.0
126326	182.0	492.0
1299	137.0	113.0
1298	813.0	680.0
10011	1297.0	1905.0
10010	5605.0	6569.0
10013	2789.0	3979.0
128989	874.0	1734.0
10015	8516.0	17708.0
10014	4533.0	4075.0
10017	30.0	24.0
10016	3535.0	7132.0
10020	3174.0	3002.0
114335	0.0	0.0
114336	0.0	0.0
126321	1467.0	3421.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	3.0
10021	5.0	5.0
10024	18.0	152.0
128977	1639.0	2303.0
103021165	0.0	1.0
10023	318.0	562.0
103021164	6.0	4.0
10026	2534.0	5106.0
10025	2107.0	3235.0
116986	190.0	683.0
116985	4356.0	8015.0
116988	3298.0	4165.0
116987	3060.0	5381.0
114327	1361.0	2007.0
440043	0.0	0.0
126308	2370.0	5278.0
440041	0.0	0.0
126306	62.0	59.0
151306	84.0	26.0
100128590	6.0	11.0
100128596	0.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	4.0
440027	5.0	19.0
440026	1728.0	2480.0
440023	0.0	1.0
10008	248.0	400.0
10007	1857.0	3820.0
10009	4079.0	5752.0
116984	1033.0	3057.0
116983	1201.0	1639.0
151313	635.0	777.0
10000	3124.0	5210.0
128954	0.0	0.0
10002	25.0	38.0
10001	886.0	1408.0
10004	309.0	309.0
10003	198.0	150.0
10006	3714.0	6469.0
10005	657.0	930.0
126370	0.0	0.0
285352	75.0	155.0
100128579	0.0	0.0
285359	80.0	63.0
126375	391.0	803.0
126374	859.0	997.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2537.0	5950.0
285367	898.0	1495.0
285368	266.0	956.0
100128569	65.0	102.0
126364	184.0	509.0
100128560	7.0	40.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	11.0
344191	1.0	0.0
126353	281.0	2059.0
751071	162.0	236.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	1671.0	2478.0
106481283	0.0	0.0
285382	339.0	305.0
106481280	1.0	2.0
165918	1370.0	2318.0
106481281	0.0	2.0
165904	11.0	178.0
285386	390.0	571.0
138307	16.0	24.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	7.0	4.0
106481290	1.0	1.0
100128541	1.0	0.0
138311	320.0	241.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	6.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	3.0
126299	471.0	1183.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1579.0	2567.0
728710	0.0	3.0
126295	304.0	377.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	1.0
106481267	0.0	0.0
151246	333.0	655.0
645318	0.0	0.0
645317	23.0	18.0
151242	8.0	7.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	24640.0	39001.0
100287908	0.0	0.0
645332	341.0	458.0
126282	484.0	2088.0
100287902	20.0	33.0
163227	691.0	1137.0
100287900	0.0	0.0
163223	234.0	408.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	2.0	0.0
106481274	3.0	3.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	47.0	96.0
106481278	0.0	0.0
645328	1.0	3.0
151254	25.0	35.0
645326	7.0	8.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	16.0	20.0
163259	359.0	321.0
645345	46.0	137.0
200403	21.0	27.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	475.0	405.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	10.0
728732	1.0	4.0
728734	1.0	0.0
126272	115.0	123.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	720.0	2506.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	4.0	8.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	11.0	24.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	10.0
728723	73.0	67.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	4.0	5.0
107133524	9.0	10.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	29.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	2.0	5.0
645348	0.0	0.0
106481250	0.0	0.0
645369	310.0	515.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	1487.0	3289.0
106481218	4.0	7.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	31.0	43.0
645360	0.0	1.0
106481219	2.0	1.0
106481220	5.0	7.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	573.0	759.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	235.0	505.0
645382	0.0	0.0
645381	36.0	30.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	3.0
106481207	0.0	2.0
106481204	1.0	0.0
106481205	1.0	1.0
106481208	2.0	7.0
106481209	0.0	0.0
3902	132.0	197.0
3903	990.0	2829.0
106481210	0.0	0.0
3904	7.0	63.0
3906	7.0	2.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4223.0	9325.0
106481211	0.0	0.0
3909	7474.0	4958.0
106481212	0.0	0.0
684959	0.0	0.0
151234	465.0	75.0
151230	651.0	909.0
728798	3.0	15.0
3913	17011.0	24485.0
3914	10303.0	7210.0
3915	10846.0	19043.0
3916	14737.0	25323.0
3918	6725.0	4530.0
3910	3988.0	8035.0
3911	5487.0	6813.0
3912	8229.0	20028.0
728782	18.0	18.0
728780	75.0	31.0
3924	7.0	5.0
3925	1933.0	5381.0
3927	9756.0	17496.0
3929	285.0	160.0
3920	10291.0	17332.0
3921	23319.0	32619.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	2.0
3936	5296.0	22323.0
3937	781.0	3850.0
3938	10.0	5.0
3939	15739.0	44984.0
3930	1866.0	3177.0
100873179	0.0	0.0
3931	524.0	243.0
3932	373.0	1669.0
3933	0.0	1.0
3934	544.0	335.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	1.0	2.0
100329109	0.0	0.0
100329108	4.0	5.0
3947	0.0	0.0
3948	10.0	4.0
3949	3781.0	3231.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	9160.0	10877.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	8.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	110.0	295.0
3958	11582.0	12526.0
3959	11694.0	26868.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	540.0	479.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	324.0	260.0
3952	3521.0	114.0
3953	4253.0	3772.0
3954	2018.0	4332.0
3955	1642.0	1577.0
3956	9046.0	19773.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	2.0
728746	0.0	0.0
728748	3.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	129.0	198.0
1303	8337.0	71016.0
107133502	0.0	0.0
1302	126.0	63.0
1301	54.0	14734.0
1300	61.0	12657.0
3960	44.0	15.0
3963	33.0	23.0
3964	4482.0	7582.0
1308	15916.0	11526.0
3965	1133.0	3795.0
1307	4160.0	9220.0
151295	46.0	33.0
1306	6380.0	11011.0
100189589	2.0	9.0
728774	0.0	1.0
728773	0.0	0.0
3980	1744.0	3813.0
100287932	1446.0	3163.0
3981	1004.0	1672.0
728776	19.0	50.0
85508	0.0	2.0
105601840	0.0	0.0
85509	0.0	0.0
1316	19898.0	25004.0
1315	7250.0	14338.0
1314	10664.0	23173.0
1312	5054.0	4385.0
1311	91.0	5732.0
100329135	1.0	2.0
1310	8.0	66.0
574537	0.0	0.0
3972	8.0	3.0
3973	13.0	2.0
3975	0.0	10.0
3976	1531.0	1560.0
3977	5647.0	4870.0
1318	116.0	193.0
3978	1302.0	2009.0
1317	3279.0	6555.0
728763	5.0	4.0
3990	25.0	58.0
645313	1.0	7.0
3991	5533.0	757.0
645312	0.0	0.0
3992	1021.0	1950.0
645311	1.0	1.0
728769	345.0	366.0
1330	0.0	0.0
1327	8987.0	9406.0
1326	1447.0	2489.0
1325	9.0	12.0
3982	1.0	1.0
3983	11369.0	15751.0
3984	1527.0	4148.0
3985	6453.0	10230.0
3987	2933.0	6057.0
3988	4271.0	8343.0
1329	2150.0	3492.0
116809	0.0	0.0
100128416	19.0	26.0
1340	3632.0	5643.0
1337	2545.0	4026.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	2457.0	3595.0
100128410	0.0	1.0
3995	1312.0	1017.0
100128412	0.0	0.0
3996	2279.0	3000.0
3998	8217.0	18358.0
1339	1.0	0.0
285440	2203.0	2593.0
285441	1.0	5.0
1352	611.0	1177.0
1351	2446.0	4507.0
1350	6205.0	9213.0
1349	2380.0	3568.0
1348	0.0	0.0
1347	2427.0	3801.0
1346	594.0	373.0
1345	2610.0	30347.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	41.0
1363	7991.0	12196.0
1362	7444.0	14184.0
1361	5.0	2.0
1360	64.0	372.0
1359	1091.0	10864.0
1358	2.0	1.0
1357	32.0	3.0
1356	2059.0	10008.0
1355	2198.0	4167.0
1353	1692.0	2335.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	10.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	101.0	154.0
285464	744.0	896.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5007.0	5043.0
1373	628.0	652.0
1371	888.0	1277.0
1370	5.0	50.0
1369	0.0	0.0
1368	1468.0	1612.0
100873209	0.0	1.0
1366	3319.0	5399.0
1365	2003.0	2918.0
1364	12568.0	11549.0
100873204	2.0	2.0
100873203	0.0	0.0
100873202	2.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	11.0	8.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	3161.0	6557.0
116843	973.0	1559.0
1384	3298.0	12450.0
116842	79.0	69.0
1382	6235.0	8350.0
116844	503.0	3849.0
1381	676.0	295.0
1380	77.0	1274.0
440176	1.0	2.0
440184	4.0	42.0
1379	4.0	10.0
1378	54.0	266.0
1376	1083.0	2075.0
1375	119.0	97.0
128821	0.0	0.0
100873237	0.0	1.0
128822	17.0	4.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	12.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	1.0	3.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	236.0	405.0
1396	100.0	368.0
1395	9.0	11.0
1394	462.0	342.0
1393	55.0	40.0
1392	0.0	0.0
285407	18.0	33.0
116835	573.0	756.0
1390	742.0	1598.0
1389	5431.0	8921.0
1388	4854.0	7926.0
1387	6874.0	14344.0
116841	1401.0	2415.0
1386	2969.0	5736.0
116840	1584.0	2351.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	131.0	159.0
100873255	1.0	0.0
100873254	6.0	8.0
100873253	0.0	3.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	91.0	101.0
100287895	0.0	0.0
285419	60.0	55.0
1399	4849.0	8736.0
1398	4531.0	7086.0
1397	4905.0	8631.0
100873259	0.0	0.0
100873258	0.0	5.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	1.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	237.0	270.0
285429	20.0	15.0
100287880	0.0	0.0
440193	1606.0	6304.0
100873248	0.0	0.0
100873247	8.0	2.0
100873246	0.0	0.0
100873245	1.0	3.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6385.0	12212.0
153830	3843.0	5292.0
645280	2.0	1.0
440138	441.0	1083.0
440132	1.0	0.0
440142	1.0	4.0
10139	994.0	1748.0
126208	485.0	793.0
126206	22.0	8.0
126205	20.0	4.0
107133497	6.0	5.0
126204	14.0	0.0
107133499	0.0	0.0
128866	5076.0	9929.0
10131	1973.0	4645.0
10134	6853.0	12391.0
107133494	1.0	2.0
10133	4356.0	8275.0
128869	723.0	1390.0
10136	0.0	0.0
10135	6069.0	8939.0
100128493	0.0	0.0
103021294	9.0	45.0
10138	606.0	1257.0
100128496	1.0	1.0
10137	5089.0	8355.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	11.0
10140	10148.0	18178.0
128864	4.0	15.0
440125	0.0	1.0
440131	0.0	4.0
10143	683.0	3949.0
128854	688.0	815.0
10142	7474.0	20076.0
10144	3555.0	2363.0
10147	2832.0	4443.0
100128483	0.0	0.0
10146	9514.0	18898.0
128859	0.0	1.0
10149	118.0	137.0
10148	75.0	278.0
128853	119.0	373.0
440159	2.0	2.0
10117	38.0	24.0
440163	3.0	3.0
10110	227.0	85.0
10112	40.0	669.0
10111	4666.0	10101.0
10114	7980.0	13755.0
10113	2808.0	4636.0
128848	0.0	0.0
10116	7250.0	11554.0
165829	61.0	75.0
100128469	10.0	18.0
153842	1.0	0.0
440145	693.0	1316.0
10129	2714.0	3882.0
440153	0.0	0.0
10128	8346.0	15743.0
100033799	0.0	0.0
107133486	13.0	19.0
10121	4850.0	9195.0
100128465	0.0	0.0
10120	3291.0	4097.0
10123	5947.0	9005.0
138234	0.0	0.0
10125	376.0	2029.0
10124	3834.0	3521.0
10127	1715.0	3143.0
10126	1024.0	1772.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	81.0	113.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	3.0
106481184	0.0	0.0
106481181	1.0	8.0
106481182	0.0	3.0
285489	48.0	389.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	5.0	4.0
10107	0.0	0.0
10106	19323.0	25582.0
106481199	0.0	0.0
10109	7563.0	19238.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1097.0	2561.0
10100	402.0	686.0
10103	727.0	2663.0
106481194	0.0	0.0
10102	822.0	1425.0
106481195	0.0	0.0
10105	3138.0	4782.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	186.0	225.0
440119	542.0	486.0
126235	0.0	2.0
126231	241.0	460.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	4.0
442775	27.0	108.0
106481164	3.0	1.0
106481169	0.0	0.0
442777	23.0	79.0
106481167	3.0	1.0
106481168	0.0	0.0
106481161	1.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	0.0
440107	6.0	17.0
440104	1248.0	1103.0
106481176	1.0	3.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	6.0
106481179	0.0	2.0
128876	0.0	0.0
100128420	20.0	45.0
100128423	1.0	1.0
128879	0.0	2.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	0.0
10090	893.0	981.0
10093	3454.0	6339.0
10092	5590.0	11389.0
10095	2290.0	8269.0
645204	1.0	0.0
10094	5144.0	12523.0
645203	0.0	5.0
10097	11204.0	32962.0
10096	7472.0	19267.0
645201	2.0	1.0
163115	162.0	158.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	3.0	7.0
106481143	0.0	0.0
114194	0.0	0.0
138162	108.0	435.0
106481144	0.0	0.0
114195	5.0	12.0
106481141	1.0	2.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	12.0	14.0
106481145	1.0	0.0
151126	222.0	1268.0
106481146	1.0	0.0
10099	6280.0	9467.0
10098	1906.0	3187.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	551.0	605.0
106481149	0.0	5.0
106481154	2.0	0.0
106481155	0.0	0.0
114184	4.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	72.0	33.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
