id	78847e00-15b8-45a5-8b5a-db379f48a1c1	20ff57b5-eeb2-4312-a5e0-11ac8c8d573a
342374	0.0	0.0
440714	0.0	8.0
342372	37.0	14.0
342371	9036.0	3031.0
440712	236.0	35.0
106481756	0.0	0.0
8270	541.0	2284.0
728218	0.0	1.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1716.0	2121.0
728215	267.0	275.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	69.0	19.0
81479	0.0	0.0
100310849	0.0	1.0
106481760	0.0	0.0
100310846	52.0	30.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	2.0	0.0
81470	1.0	0.0
100271274	1.0	0.0
100310841	2.0	3.0
81472	0.0	1.0
81473	0.0	0.0
100310840	359.0	48.0
100271273	0.0	0.0
645859	0.0	0.0
8288	55.0	5.0
8289	11974.0	8597.0
8287	0.0	0.0
643210	4.0	5.0
106481767	0.0	0.0
728207	6.0	16.0
106481768	1.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	2.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	1.0	0.0
100271267	1.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	3.0	0.0
81466	2.0	0.0
106481773	0.0	0.0
100310853	0.0	0.0
100271263	1.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	54.0	15.0
100271262	0.0	0.0
100310851	2.0	1.0
342358	0.0	0.0
342357	1155.0	701.0
100310850	2.0	6.0
100271261	1.0	1.0
643220	5.0	2.0
643224	173.0	79.0
645884	0.0	0.0
8291	2333.0	1466.0
401136	1.0	0.0
106481734	24.0	11.0
8292	217.0	431.0
401135	0.0	1.0
106481735	51.0	21.0
106481732	0.0	1.0
8290	1.0	1.0
106481733	0.0	0.0
8295	10429.0	5648.0
106481738	0.0	0.0
93474	800.0	113.0
106481739	0.0	0.0
8293	10.0	1.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	268.0	344.0
106481741	0.0	0.0
106481742	1.0	1.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	3.0	2.0
100271253	2.0	0.0
645879	1.0	0.0
81493	352.0	442.0
81494	0.0	1.0
100271254	0.0	0.0
283562	0.0	1.0
81490	1299.0	816.0
81491	196.0	18.0
342346	29.0	2.0
100271250	1.0	0.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	5.0	1.0
106481745	0.0	0.0
401124	47.0	3.0
106481746	2.0	0.0
106481743	0.0	0.0
106481744	52.0	11.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	1.0
100271245	1.0	0.0
106481753	9.0	3.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	1.0	0.0
106481751	0.0	0.0
401115	22.0	85.0
81488	4093.0	554.0
283554	296.0	175.0
283553	67.0	18.0
100271244	1.0	0.0
643226	2.0	0.0
283551	207.0	314.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	181.0	146.0
93492	11.0	4.0
106481712	0.0	1.0
106481713	0.0	0.0
106481710	3.0	1.0
106481711	0.0	1.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	1.0	0.0
401109	181.0	54.0
100271235	0.0	0.0
283547	770.0	27.0
401106	82.0	265.0
100271234	0.0	0.0
106481720	3.0	0.0
100271230	0.0	0.0
643236	1.0	0.0
100271233	0.0	1.0
100271232	2.0	0.0
643253	364.0	127.0
93487	11520.0	7272.0
106481729	12.0	3.0
643255	7.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	3.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	1.0	0.0
100271228	0.0	0.0
283537	3006.0	1092.0
100271229	0.0	1.0
100271224	0.0	0.0
106481730	0.0	1.0
100271223	0.0	2.0
106481731	0.0	1.0
100271226	1.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	1.0	1.0
344978	4.0	0.0
100271221	1.0	0.0
138716	915.0	1374.0
780852	2.0	0.0
728276	1.0	1.0
780853	0.0	0.0
728279	0.0	1.0
138715	18.0	1.0
780851	0.0	0.0
100126356	0.0	0.0
285796	13.0	0.0
81607	6680.0	14608.0
81608	3791.0	2661.0
81609	5400.0	4764.0
81603	9252.0	6626.0
81605	3151.0	2687.0
81606	8634.0	3131.0
81610	600.0	947.0
56654	3060.0	1684.0
56655	1680.0	705.0
81611	6791.0	3842.0
56650	7159.0	2753.0
29028	3272.0	4929.0
283129	6.0	2.0
56651	114.0	2.0
56652	872.0	893.0
100126354	0.0	0.0
100126355	1.0	0.0
56658	1279.0	1007.0
283120	733.0	785.0
56659	110.0	53.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	2.0	0.0
106481709	1.0	0.0
106481707	0.0	1.0
106481708	0.0	0.0
100126345	0.0	0.0
728262	14.0	1.0
138724	4.0	2.0
100126346	0.0	1.0
100126347	0.0	1.0
728264	4574.0	66.0
100126348	0.0	1.0
728263	9.0	4.0
106481701	1.0	0.0
106481702	0.0	0.0
56660	25.0	21.0
106481700	1.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	1.0	1.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	7510.0	6405.0
100190924	0.0	0.0
56666	69.0	83.0
30012	4.0	13.0
29034	0.0	0.0
56667	8.0	2.0
106865375	1.0	0.0
81602	1204.0	380.0
30014	0.0	0.0
106865374	0.0	0.0
56662	3.0	0.0
30011	5348.0	1345.0
283116	0.0	0.0
56663	2.0	0.0
30010	10.0	2035.0
56664	3.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	897.0	2063.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	940.0	304.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	48.0	8.0
100381202	0.0	0.0
56670	240.0	11.0
81626	2.0	0.0
81627	3372.0	3680.0
81628	2308.0	1218.0
56676	0.0	1.0
30001	6607.0	8015.0
54012	0.0	0.0
56677	0.0	0.0
246175	8888.0	2414.0
56672	901.0	595.0
246176	62.0	5.0
56673	41.0	1.0
54016	1.0	1.0
283106	48.0	31.0
30000	6766.0	5155.0
56674	6302.0	4420.0
54015	1.0	0.0
81631	10258.0	2996.0
56675	213.0	315.0
54014	12785.0	8777.0
283104	499.0	87.0
100126330	0.0	0.0
30009	53.0	3.0
283102	9.0	3.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	2.0	0.0
30008	4833.0	2946.0
100128991	0.0	0.0
100128990	1.0	0.0
66002	378.0	4.0
100126327	1.0	0.0
100126328	0.0	0.0
66000	336.0	607.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	1.0	0.0
66004	2773.0	3092.0
100126325	0.0	0.0
66005	4312.0	4605.0
100126326	1.0	0.0
81618	4564.0	1581.0
81619	12233.0	5121.0
56681	17408.0	10660.0
66008	9090.0	3086.0
29018	0.0	0.0
81614	3559.0	996.0
54020	2249.0	1887.0
81615	195.0	377.0
81616	42.0	9.0
81617	8886.0	951.0
767846	25.0	16.0
81621	341.0	5102.0
81622	1536.0	1933.0
246184	507.0	341.0
767851	3.0	2.0
81623	2.0	0.0
54022	0.0	0.0
81624	815.0	338.0
767853	0.0	0.0
54021	22.0	5.0
56683	1297.0	1747.0
54028	45.0	13.0
54027	1.0	0.0
29015	5180.0	1046.0
54026	0.0	0.0
767850	1.0	0.0
81620	309.0	777.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	40.0	53.0
246182	1.0	5.0
100126316	0.0	0.0
728233	115.0	52.0
283171	5.0	4.0
100126317	13.0	2.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	1.0
100126313	6.0	1.0
285753	1247.0	800.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	8.0	0.0
114785	4918.0	5109.0
285755	860.0	488.0
114786	84.0	1.0
114787	174.0	116.0
114788	7.0	0.0
285758	53.0	22.0
114789	4642.0	1104.0
54031	20.0	6.0
728239	1.0	2.0
54035	0.0	0.0
54034	0.0	1.0
114790	1396.0	1238.0
54033	261.0	55.0
54032	0.0	2.0
114791	2436.0	661.0
54039	174.0	78.0
114792	79.0	38.0
126767	1.0	0.0
114793	7590.0	1185.0
54038	5.0	2.0
100190954	0.0	0.0
114794	25.0	10.0
114795	84.0	71.0
54036	0.0	0.0
93627	3790.0	2058.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	22083.0	9687.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	1124.0	831.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	4149.0	1577.0
100126302	1.0	0.0
100128963	4.0	3.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	1.0	2.0
100126309	1.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	3.0	0.0
54045	0.0	2.0
645809	0.0	0.0
54044	0.0	0.0
645808	0.0	0.0
114780	857.0	2.0
54043	0.0	6.0
645807	0.0	0.0
114781	2516.0	2980.0
126755	1.0	4.0
54049	2.0	2.0
114783	317.0	705.0
54048	2.0	0.0
114784	84.0	448.0
283159	0.0	0.0
54047	3.0	1.0
100128961	4.0	1.0
645805	107.0	69.0
283152	70.0	262.0
66035	936.0	708.0
283150	2.0	0.0
728255	1.0	1.0
93654	2.0	2.0
66036	2811.0	935.0
93653	376.0	36.0
100271192	0.0	0.0
100271191	0.0	0.0
66037	2.0	0.0
93650	11.0	3.0
81669	8109.0	11744.0
54053	3.0	9.0
54052	3.0	0.0
114769	565.0	57.0
54051	0.0	0.0
54050	0.0	0.0
54055	207.0	8.0
100190938	542.0	29.0
54054	22.0	14.0
114770	87.0	152.0
114771	2.0	1.0
54059	629.0	928.0
283149	5447.0	4808.0
54058	305.0	652.0
93649	224.0	15.0
645811	22.0	526.0
81671	23136.0	12464.0
100271199	1.0	0.0
100190939	2625.0	292.0
283143	276.0	114.0
100271196	0.0	0.0
93643	2300.0	1804.0
100128946	0.0	0.0
285780	16.0	4.0
285782	5.0	6.0
100271180	0.0	1.0
285785	194.0	70.0
100190952	0.0	2.0
54064	28.0	154.0
728248	1.0	0.0
114757	1801.0	607.0
114758	0.0	0.0
54067	114.0	53.0
100190947	3.0	0.0
100190949	1.0	0.0
54065	2.0	1.0
114760	0.0	0.0
114761	0.0	0.0
126731	1950.0	1061.0
54069	1185.0	2321.0
283131	43783.0	33121.0
283130	887.0	709.0
692157	7.0	9.0
692158	0.0	0.0
138799	0.0	0.0
440498	1076.0	206.0
124152	1353.0	1537.0
199704	1019.0	795.0
124149	0.0	0.0
163747	14.0	5.0
692146	0.0	0.0
692147	7.0	4.0
692148	24.0	0.0
692149	0.0	0.0
163742	0.0	0.0
199713	8.0	4.0
136157	0.0	0.0
283197	0.0	1.0
283193	0.0	0.0
163778	1.0	6.0
148145	11.0	0.0
126792	1271.0	1407.0
378008	0.0	0.0
378009	0.0	0.0
29089	671.0	1509.0
29088	2654.0	2661.0
29087	2996.0	1052.0
378010	0.0	0.0
148137	1108.0	1690.0
126789	350.0	1624.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	283.0	180.0
29081	2340.0	1329.0
29080	2678.0	1312.0
283189	0.0	0.0
29086	1891.0	1684.0
29085	1877.0	3842.0
29083	1012.0	433.0
100381270	2286.0	2981.0
200810	69.0	377.0
114796	962.0	267.0
148156	2936.0	1575.0
114798	9.0	2.0
114799	3040.0	1260.0
29099	2588.0	1360.0
29098	660.0	365.0
378001	0.0	0.0
29093	1543.0	1266.0
29092	1275.0	557.0
29091	712.0	20.0
29090	1622.0	838.0
56603	2099.0	179.0
29097	3711.0	1831.0
56604	0.0	0.0
56605	2152.0	400.0
29095	1677.0	2901.0
151790	33.0	10.0
283174	757.0	131.0
56606	969.0	243.0
29094	3362.0	1080.0
692199	0.0	0.0
391002	0.0	0.0
440459	46.0	27.0
391004	2.0	0.0
780816	0.0	0.0
124199	27.0	17.0
391003	0.0	0.0
30062	0.0	0.0
440456	1286.0	904.0
780814	38.0	24.0
30061	65641.0	74997.0
780815	0.0	0.0
780812	0.0	0.0
780813	5.0	3.0
440452	0.0	4.0
780810	5.0	0.0
780811	0.0	0.0
29068	12236.0	2663.0
29066	5907.0	3487.0
29063	1058.0	851.0
29062	2085.0	689.0
56616	872.0	606.0
163702	885.0	293.0
391013	5.0	17.0
391012	0.0	0.0
100381215	2.0	2.0
29079	4191.0	1563.0
29078	1399.0	270.0
56623	988.0	484.0
56624	129.0	65.0
29071	2809.0	2015.0
29070	1508.0	1441.0
29075	27.0	13.0
29074	2516.0	1414.0
29072	13434.0	6882.0
163732	2016.0	1861.0
200845	974.0	2854.0
148103	605.0	319.0
200844	164.0	387.0
440482	149.0	143.0
151742	4394.0	1137.0
163720	539.0	595.0
148113	89.0	1563.0
440465	1757.0	1517.0
29057	28.0	24.0
148109	3.0	0.0
29058	10470.0	7174.0
56647	4789.0	6441.0
56648	1244.0	364.0
56649	163.0	166.0
440419	0.0	2.0
440416	303.0	138.0
8303	5680.0	1143.0
643157	0.0	0.0
200879	2062.0	3670.0
440406	2.0	2.0
8301	25685.0	9736.0
643155	5921.0	3528.0
8302	14.0	1.0
440400	325.0	157.0
199675	4.0	10.0
8310	1926.0	845.0
124093	73.0	849.0
8314	5125.0	3729.0
8315	2943.0	1608.0
8312	1716.0	1683.0
342096	0.0	2.0
8313	1542.0	303.0
440435	78.0	429.0
643160	3.0	0.0
643161	0.0	0.0
643159	12.0	6.0
8309	1417.0	8566.0
8321	6527.0	2495.0
8322	22689.0	4800.0
8320	155.0	20.0
8325	1340.0	616.0
8326	28.0	4.0
8323	7270.0	3353.0
8324	10166.0	2762.0
440423	588.0	202.0
200894	1912.0	1290.0
643171	0.0	0.0
200895	1907.0	1133.0
8318	491.0	723.0
8317	651.0	506.0
8332	2.0	1.0
692110	0.0	2.0
8333	0.0	2.0
692111	1.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	6.0	6.0
8337	1.0	0.0
8334	1904.0	1814.0
8335	0.0	1.0
148046	70.0	93.0
106481699	2.0	0.0
643182	0.0	0.0
643180	345.0	104.0
643181	0.0	2.0
8329	8.0	10.0
8328	8.0	1.0
8343	6.0	24.0
643198	0.0	0.0
8344	4.0	4.0
8341	55.0	89.0
8342	0.0	1.0
8347	51.0	177.0
8348	1.0	2.0
643199	1.0	0.0
8345	10.0	36.0
8346	0.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	25.0	1.0
692108	2.0	3.0
692109	10.0	5.0
643193	0.0	2.0
8340	7.0	7.0
8338	11.0	4.0
8339	55.0	192.0
8354	0.0	0.0
8355	18.0	15.0
8352	3.0	0.0
8353	35.0	96.0
8358	1.0	0.0
8359	0.0	0.0
8356	1.0	1.0
8357	38.0	72.0
222235	152.0	36.0
106481679	0.0	2.0
222236	2482.0	1052.0
106481677	6.0	1.0
222234	447.0	129.0
106481678	0.0	0.0
8350	2.0	3.0
8351	6.0	22.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	2.0	0.0
106481680	0.0	0.0
106481681	5.0	0.0
106481686	0.0	0.0
106481687	0.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	1294.0	622.0
8365	41.0	149.0
8366	3.0	1.0
8363	2.0	4.0
8364	2.0	3.0
8369	0.0	0.0
163688	15.0	43.0
8367	10.0	33.0
8368	0.0	1.0
106481688	0.0	0.0
222223	2360.0	121.0
106481689	2.0	0.0
8361	1.0	0.0
222229	537.0	822.0
8362	3.0	5.0
8360	4.0	1.0
106481693	4.0	0.0
106481694	8.0	0.0
106481691	1.0	2.0
106481692	4.0	3.0
106481697	2.0	2.0
106481698	0.0	0.0
106481695	15.0	9.0
106481696	0.0	0.0
342035	1043.0	188.0
344697	14.0	22.0
106481690	3.0	1.0
728310	0.0	0.0
285830	290.0	21.0
8379	871.0	1738.0
93556	66.0	1.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	3.0
222255	1551.0	406.0
106481655	0.0	0.0
285834	29.0	1.0
222256	548.0	110.0
106481656	6.0	0.0
8372	157.0	170.0
93550	1215.0	857.0
8373	2.0	11.0
106481659	0.0	0.0
8370	10.0	9.0
728315	4.0	2.0
81577	3116.0	1272.0
106481660	0.0	0.0
81578	541.0	151.0
106481661	0.0	0.0
81579	5994.0	3037.0
81573	3381.0	1143.0
106481664	0.0	1.0
100271179	1.0	0.0
106481665	0.0	0.0
81575	25794.0	1461.0
106481662	0.0	0.0
81576	1114.0	1013.0
106481663	72.0	18.0
81570	1079.0	1043.0
100271178	2.0	3.0
81571	772.0	503.0
81572	824.0	1659.0
645715	40.0	14.0
8387	2.0	0.0
8388	0.0	0.0
728300	11.0	2.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	1144.0	1599.0
8383	0.0	0.0
285848	3.0	10.0
8384	0.0	0.0
285849	32.0	17.0
8382	684.0	455.0
81566	5045.0	5257.0
106481671	0.0	0.0
106481672	0.0	0.0
81567	513.0	698.0
81569	19.0	11.0
106481670	0.0	0.0
81562	2722.0	2201.0
106481675	0.0	0.0
81563	15286.0	8961.0
246243	1574.0	1111.0
100271168	7.0	12.0
106481676	0.0	0.0
106481673	4.0	1.0
81565	4424.0	1642.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	6.0	2.0
100271163	3.0	0.0
100271162	3.0	1.0
8398	933.0	976.0
8399	27.0	41.0
8396	18689.0	54793.0
285852	1.0	1.0
645740	0.0	1.0
8390	0.0	0.0
106481635	0.0	0.0
285855	13127.0	9098.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	7781.0	5107.0
106481639	0.0	0.0
8395	667.0	49.0
8392	0.0	0.0
106481637	5.0	11.0
106481638	0.0	0.0
100271158	2.0	2.0
106481642	45.0	8.0
106481643	0.0	0.0
246210	0.0	2.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	2.0	1.0
246213	3.0	0.0
106481646	1.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	7.0	31.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	2.0	0.0
106481652	3.0	2.0
344657	17.0	60.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	1.0
645745	0.0	0.0
344653	0.0	1.0
100271141	3.0	0.0
100271140	1.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	567.0	397.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	671.0	1136.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	2.0	0.0
283209	3103.0	1022.0
283208	123.0	973.0
106481620	2.0	0.0
106481621	0.0	0.0
100271138	0.0	1.0
100271132	20.0	1.0
100271131	0.0	0.0
100271133	1.0	4.0
100271130	0.0	0.0
93587	710.0	656.0
645771	11.0	0.0
93589	307.0	246.0
106481624	17.0	11.0
285800	43.0	5.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	3.0	2.0
106481628	0.0	0.0
106481629	8.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	7.0	0.0
106481631	0.0	0.0
100271125	1.0	0.0
106481632	0.0	0.0
106481630	0.0	3.0
100271122	0.0	0.0
199692	2517.0	1373.0
645784	167.0	31.0
100271118	0.0	0.0
100271117	0.0	0.0
100271119	4.0	4.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	19.0	12.0
643115	20.0	5273.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	3.0	0.0
643136	7.0	4.0
106481602	1.0	2.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	2.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	11.0	5.0
100271106	9.0	6.0
106481610	0.0	0.0
100271105	5.0	0.0
643126	2.0	0.0
199699	8.0	44.0
728393	0.0	0.0
100128899	2.0	1.0
728395	0.0	0.0
114625	2798.0	3138.0
54112	70.0	31.0
56776	151.0	12.0
283248	154.0	44.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	22.0	1.0
100128890	83.0	28.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	1.0
100128888	7.0	2.0
114614	107.0	15.0
283238	0.0	10.0
100190800	60.0	176.0
283237	1145.0	1115.0
283236	0.0	4.0
283234	356.0	272.0
728381	1.0	0.0
283232	1480.0	499.0
728380	17.0	7.0
100128881	207.0	66.0
100128880	0.0	0.0
692099	743.0	284.0
114609	943.0	776.0
29128	443.0	1362.0
29123	7128.0	3584.0
344709	1.0	0.0
29122	63.0	10.0
29121	1250.0	511.0
283229	2733.0	7588.0
29127	2157.0	3939.0
29126	525.0	94.0
29125	76.0	16.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	11.0	6.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	921.0	964.0
54149	5648.0	333.0
54148	1803.0	679.0
54147	0.0	0.0
283212	132.0	176.0
692091	0.0	0.0
692092	0.0	0.0
692093	43.0	8.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	0.0
100128857	1.0	2.0
100271093	1.0	0.0
100271092	0.0	0.0
728350	8.0	19.0
285872	8.0	0.0
100128853	0.0	0.0
29109	2012.0	1589.0
29108	814.0	745.0
285877	0.0	0.0
29107	1088.0	527.0
285878	0.0	1.0
29106	49.0	0.0
728358	0.0	0.0
29101	8208.0	9235.0
29100	1365.0	922.0
29105	2567.0	1006.0
29104	1283.0	204.0
29103	4790.0	1490.0
29102	6128.0	5628.0
100271098	1.0	0.0
283284	142.0	101.0
728343	0.0	0.0
728342	6.0	0.0
100128849	27.0	7.0
728344	3.0	1.0
100271081	2.0	2.0
100128845	0.0	1.0
728340	425.0	255.0
285888	0.0	0.0
29119	121.0	7.0
107057644	31.0	6.0
29118	124.0	12.0
107057647	0.0	0.0
114655	2.0	0.0
29117	6059.0	2780.0
107057646	3.0	0.0
114657	0.0	0.0
114659	964.0	252.0
126638	0.0	0.0
54165	5099.0	2644.0
126637	6.0	2.0
29110	4368.0	2089.0
29116	6479.0	2019.0
29115	3413.0	1492.0
29114	27.0	0.0
29113	55.0	0.0
100271087	57.0	23.0
100271089	0.0	0.0
100271085	4.0	2.0
100128836	5.0	3.0
728378	84.0	10.0
728377	191.0	54.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	27.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	2743.0	2470.0
81793	393.0	18.0
81794	436.0	683.0
81796	58.0	15.0
81790	3484.0	2000.0
100271076	0.0	1.0
283267	1233.0	705.0
91107	2248.0	865.0
100128830	7.0	1.0
81792	2094.0	4623.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	4.0	1.0
728361	4.0	0.0
100128822	484.0	67.0
728369	0.0	0.0
81786	88.0	23.0
54187	2591.0	3011.0
81788	130.0	575.0
81789	804.0	849.0
283257	0.0	0.0
100271065	0.0	0.0
645700	7.0	19.0
283254	411.0	369.0
126695	1057.0	1229.0
148003	0.0	0.0
378108	5.0	1.0
151649	68.0	27.0
151648	345.0	701.0
151647	12.0	7.0
151645	38.0	19.0
200909	1.0	0.0
200916	1842.0	1017.0
148014	4.0	4.0
151658	3.0	0.0
151651	268.0	81.0
56704	377.0	342.0
148022	1661.0	987.0
126669	2980.0	241.0
126668	162.0	46.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	3.0	0.0
200931	357.0	109.0
200933	2170.0	1873.0
126661	368.0	227.0
56729	1.0	2.0
283298	4479.0	800.0
283297	0.0	0.0
136051	614.0	324.0
138639	996.0	728.0
692076	3.0	1.0
391121	0.0	0.0
391120	0.0	0.0
391123	15.0	74.0
200942	1988.0	1319.0
440577	14.0	20.0
440574	2200.0	1262.0
56731	3113.0	5015.0
100126270	8.0	3.0
692084	0.0	0.0
692085	0.0	0.0
692086	92.0	21.0
138649	89.0	56.0
200959	1.0	82.0
200958	491.0	658.0
391135	10.0	5.0
440567	128.0	80.0
391139	5.0	0.0
440563	0.0	0.0
440561	0.0	0.0
151613	4690.0	2318.0
692072	0.0	0.0
692075	24.0	9.0
692057	0.0	0.0
692058	3.0	0.0
124056	0.0	2.0
81706	951.0	79.0
391104	1.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	6443.0	2795.0
391109	0.0	0.0
440595	319.0	155.0
56751	0.0	0.0
692063	0.0	0.0
8402	3412.0	2079.0
391110	0.0	0.0
8403	0.0	0.0
391112	0.0	0.0
124045	443.0	469.0
391114	0.0	2.0
124044	380.0	447.0
391115	0.0	1.0
440585	167.0	108.0
391117	0.0	0.0
440584	34.0	159.0
391119	0.0	0.0
54101	2622.0	573.0
151636	8575.0	7763.0
440590	564.0	353.0
54103	2975.0	554.0
54102	1019.0	2388.0
54108	3169.0	1860.0
54107	5629.0	4594.0
54106	1.0	2.0
692053	10.0	1.0
391040	0.0	3.0
645683	14.0	5.0
8410	0.0	0.0
645682	1.0	1.0
645688	9.0	7.0
391044	1.0	0.0
645687	2.0	0.0
8411	8382.0	5179.0
645686	0.0	0.0
8412	2521.0	3080.0
391045	29.0	0.0
440533	7.0	1.0
8406	10119.0	741.0
8407	43508.0	61149.0
8404	76629.0	11667.0
8405	5763.0	3006.0
8408	3604.0	2675.0
8409	3268.0	1665.0
391051	3.0	10.0
8420	1368.0	358.0
645694	10.0	3.0
391053	1.0	0.0
645693	28.0	21.0
643031	5.0	2.0
8424	4110.0	10.0
8425	9864.0	2620.0
643037	9.0	9.0
163589	707.0	572.0
643034	0.0	1.0
440525	104.0	105.0
391059	844.0	375.0
645691	18.0	14.0
163590	7803.0	6896.0
8417	10274.0	2606.0
8418	2383.0	1020.0
8416	1344.0	3120.0
8419	8.0	34.0
8431	1.0	0.0
8435	55.0	3.0
8436	13794.0	103.0
8433	0.0	0.0
8434	8623.0	1030.0
391026	0.0	0.0
440556	83.0	151.0
440560	0.0	0.0
8428	6026.0	2442.0
8427	1687.0	1313.0
103157000	0.0	0.0
8443	5346.0	3602.0
8440	3951.0	1772.0
8446	2638.0	1388.0
8447	2526.0	120.0
8444	1815.0	977.0
8445	4210.0	3289.0
391037	31.0	12.0
391039	3.0	3.0
643050	0.0	0.0
285905	51.0	21.0
285908	736.0	242.0
8439	4430.0	2072.0
8437	254.0	867.0
8438	212.0	343.0
8453	3921.0	2772.0
8454	8377.0	2610.0
8451	9200.0	7150.0
8452	9300.0	5061.0
8458	2776.0	1370.0
8455	13553.0	7018.0
8456	48.0	487.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	12454.0	7668.0
106481583	0.0	0.0
106481584	6.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
