id	d8f60cfe-3faa-406f-8ed6-2bb201dc36f4	96833a09-14ce-4483-b17d-f4328e0b68f5
85457	1900.0	1546.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	49.0	24.0
442913	0.0	0.0
85452	1.0	5.0
442914	0.0	0.0
50	6036.0	3159.0
85453	2109.0	233.0
442915	0.0	0.0
85450	2342.0	1341.0
51	8791.0	8262.0
442916	0.0	0.0
85451	1048.0	993.0
52	2299.0	6538.0
442917	0.0	0.0
53	2783.0	1128.0
442918	0.0	0.0
54	2235.0	1193.0
442919	0.0	3.0
55	69.0	16.0
442909	1.0	1.0
56	2.0	36.0
58	13.0	37.0
59	33552.0	6243.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	1.0
106481352	0.0	5.0
106481353	0.0	0.0
85449	333.0	1071.0
106481350	0.0	3.0
106481351	0.0	7.0
106481356	0.0	6.0
106481357	0.0	0.0
85445	6.0	2.0
106481354	0.0	2.0
85446	341.0	184.0
442900	0.0	0.0
106481355	0.0	1.0
85443	71.0	25.0
442901	0.0	0.0
85444	956.0	2968.0
442902	0.0	0.0
60	167933.0	116625.0
85441	865.0	4078.0
442903	9.0	5.0
85442	54.0	6.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	13.0
85440	3494.0	9145.0
442907	1.0	3.0
442908	0.0	1.0
66	0.0	7.0
67	5.0	1.0
68	4.0	1.0
344595	392.0	148.0
69	4.0	3.0
106481316	0.0	3.0
106481317	0.0	0.0
106481314	1.0	10.0
106481315	0.0	11.0
106481318	0.0	0.0
106481319	0.0	5.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	96.0	47.0
106481321	0.0	2.0
85479	9.0	19.0
106481322	0.0	5.0
85476	3266.0	3170.0
85477	671.0	117.0
70	44.0	7.0
85474	11.0	206.0
71	89111.0	72987.0
72	8696.0	192.0
73	12.0	95.0
74	0.0	0.0
75	7.0	44.0
106481327	0.0	6.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3174.0	2111.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	2.0
106481333	2.0	0.0
85465	1163.0	8952.0
81	23346.0	34833.0
85463	979.0	172.0
82	2.0	2.0
85464	2705.0	1905.0
83	1.0	39.0
85461	3490.0	2672.0
85462	440.0	1500.0
86	1505.0	3562.0
87	19986.0	10998.0
85460	1910.0	3292.0
88	8.0	11.0
89	10.0	11.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2436.0	1917.0
106481300	0.0	0.0
91	2313.0	1189.0
92	1276.0	742.0
93	718.0	2453.0
94	3688.0	631.0
95	153.0	203.0
97	85.0	101.0
98	899.0	1206.0
344561	0.0	0.0
728661	2913.0	2415.0
728664	0.0	2.0
106481305	0.0	7.0
261734	575.0	805.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	12.0	9.0
106481309	3.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	17.0
106481308	0.0	0.0
3804	1.0	0.0
3805	0.0	0.0
106481312	0.0	2.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	13.0
3809	9.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1295.0	140.0
3800	306.0	132.0
3801	950.0	1403.0
3802	4.0	1.0
728695	4.0	0.0
285735	0.0	0.0
261726	1885.0	4657.0
728698	2.0	8.0
3814	3.0	6.0
3815	2972.0	19295.0
3816	35.0	19.0
261729	2679.0	298.0
3817	0.0	0.0
3818	24.0	14.0
222166	21662.0	4188.0
3811	12.0	1.0
3812	6.0	0.0
285740	2.0	36.0
285741	50.0	15.0
728689	9.0	4.0
3827	0.0	3.0
246100	0.0	0.0
3820	150.0	45.0
3821	24.0	7.0
3822	7.0	2.0
3823	1.0	1.0
3824	178.0	244.0
645402	0.0	0.0
403313	623.0	887.0
403314	0.0	12.0
728637	0.0	7.0
728638	12.0	30.0
728633	0.0	0.0
728632	7.0	3.0
728635	17.0	15.0
3836	3381.0	2710.0
222183	127.0	28.0
3837	9843.0	11321.0
3838	1830.0	4300.0
3839	3170.0	3608.0
728629	0.0	2.0
403304	0.0	1.0
403305	0.0	0.0
3831	1224.0	1312.0
3832	228.0	1974.0
3833	86.0	1651.0
3834	307.0	98.0
3835	789.0	2570.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	1.0
403302	0.0	0.0
403303	0.0	0.0
728621	171.0	354.0
3848	44.0	1.0
3849	0.0	0.0
222171	203.0	16.0
728619	1.0	21.0
3840	6194.0	6335.0
3841	624.0	1431.0
3842	7199.0	7526.0
3843	9497.0	10544.0
3844	0.0	0.0
3845	1665.0	5259.0
3846	3.0	0.0
645423	0.0	0.0
3860	1.0	8.0
246126	0.0	0.0
728658	411.0	118.0
728655	1.0	25.0
728657	1.0	1.0
728656	0.0	0.0
3858	701.0	607.0
3859	1.0	51.0
246135	2.0	24.0
3850	0.0	0.0
3851	0.0	9.0
3852	8020.0	30873.0
645414	0.0	0.0
3853	21.0	398.0
3854	1490.0	48559.0
3855	4299.0	37174.0
3856	5549.0	20011.0
3857	3.0	67.0
728640	1.0	23.0
645431	16.0	5.0
728642	207.0	120.0
728641	20.0	8.0
645434	56.0	12.0
645432	6.0	29.0
285704	608.0	413.0
728643	2.0	59.0
222194	1107.0	2300.0
285708	0.0	2.0
1204	0.0	1.0
1203	1047.0	375.0
1201	800.0	1209.0
1200	13088.0	2421.0
3861	6884.0	79911.0
645426	11.0	8.0
645425	0.0	0.0
1209	6313.0	2618.0
3866	3605.0	40888.0
1208	2.0	0.0
1207	2568.0	10720.0
3868	383.0	43788.0
285311	0.0	1.0
3880	6550.0	36575.0
3881	1.0	0.0
285313	2830.0	44.0
100128537	674.0	1085.0
3882	13.0	0.0
100128536	0.0	1.0
285314	3.0	1.0
285315	230.0	259.0
1215	250.0	8.0
100141515	4.0	0.0
1213	28905.0	38253.0
1212	1752.0	1487.0
1211	4044.0	5521.0
3872	6294.0	16004.0
3875	4223.0	6942.0
3876	2.0	17.0
3879	0.0	1.0
3890	0.0	1.0
3891	1.0	2.0
3892	30.0	204.0
100128525	7.0	5.0
285326	0.0	0.0
1230	1358.0	577.0
285329	11.0	10.0
440097	118.0	0.0
440093	10.0	10.0
3883	3.0	2.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	233.0	52.0
3888	0.0	0.0
100631239	2.0	1.0
3889	5.0	41.0
100128516	79.0	3.0
285331	616.0	1278.0
100128512	0.0	2.0
285335	20.0	35.0
100128514	0.0	0.0
1241	314.0	484.0
1240	2317.0	373.0
1238	428.0	5.0
1237	5.0	18.0
1236	108.0	33.0
1235	2.0	1.0
1234	205.0	175.0
1233	40.0	45.0
1232	6.0	2.0
3895	13767.0	11217.0
100128511	15.0	156.0
100631247	4.0	2.0
3897	277.0	126.0
100631248	0.0	0.0
3898	333.0	7986.0
100631249	0.0	0.0
3899	3737.0	62.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1102.0	1964.0
100631251	5.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	91.0	299.0
100631254	0.0	6.0
100128503	0.0	1.0
285349	204.0	146.0
574501	0.0	11.0
574502	0.0	1.0
1244	99.0	45.0
574503	0.0	1.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	3.0
574509	0.0	0.0
1264	4653.0	423.0
1263	766.0	326.0
1262	4.0	25.0
116966	59.0	10.0
100887755	0.0	0.0
1261	19.0	3.0
100887754	3.0	1.0
1260	0.0	0.0
116969	23.0	7.0
1259	141.0	691.0
1258	1.0	119.0
440061	0.0	0.0
100887750	25.0	57.0
100887746	0.0	0.0
100887744	0.0	3.0
1272	1252.0	59.0
1271	1914.0	11.0
100887749	90.0	0.0
1270	32.0	49.0
100887748	1.0	0.0
440044	12.0	80.0
1269	9.0	2.0
440051	0.0	0.0
1268	335.0	3.0
440050	0.0	2.0
1267	4291.0	4257.0
1266	14450.0	7060.0
100887740	0.0	0.0
1265	5269.0	3206.0
1286	450.0	251.0
1285	53.0	90.0
1284	43754.0	20314.0
1282	54038.0	28852.0
1281	173117.0	136062.0
1280	176.0	11.0
440078	104.0	90.0
440077	1.0	0.0
440087	16.0	53.0
1278	143288.0	126154.0
1277	151578.0	112953.0
440081	21.0	205.0
116938	0.0	0.0
1297	3.0	7.0
116931	72.0	18.0
1296	1464.0	2217.0
1295	4241.0	5230.0
116933	4.0	0.0
1294	131.0	560.0
1293	44848.0	49820.0
116935	20.0	5.0
1292	37240.0	20556.0
440068	0.0	0.0
1291	38526.0	11133.0
116937	0.0	12.0
440067	6.0	0.0
1290	14144.0	30018.0
440073	626.0	27.0
440072	3.0	22.0
1289	13327.0	16227.0
1288	607.0	5.0
1287	1661.0	19.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4032.0	858.0
440021	0.0	1.0
442673	2.0	70.0
10018	1260.0	1106.0
126328	1188.0	934.0
442676	0.0	0.0
126326	580.0	85.0
1299	32.0	940.0
1298	257.0	2098.0
10011	1149.0	926.0
10010	2731.0	1498.0
10013	2337.0	2495.0
128989	1279.0	479.0
10015	10095.0	7374.0
10014	3002.0	4177.0
10017	8.0	19.0
10016	2997.0	4504.0
10020	2016.0	395.0
114335	0.0	0.0
114336	0.0	0.0
126321	968.0	2448.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	5.0	0.0
10024	32.0	392.0
128977	2504.0	283.0
103021165	2.0	10.0
10023	337.0	359.0
103021164	4.0	13.0
10026	2468.0	1529.0
10025	1811.0	888.0
116986	145.0	109.0
116985	4209.0	2151.0
116988	1825.0	2686.0
116987	2186.0	2025.0
114327	891.0	1139.0
440043	0.0	0.0
126308	3005.0	676.0
440041	0.0	0.0
126306	4.0	9.0
151306	592.0	9.0
100128590	11.0	22.0
100128596	1.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	23.0
440027	7.0	3.0
440026	890.0	1462.0
440023	1.0	0.0
10008	837.0	224.0
10007	2092.0	1376.0
10009	1917.0	2051.0
116984	623.0	1558.0
116983	828.0	1240.0
151313	266.0	1215.0
10000	3779.0	8590.0
128954	0.0	0.0
10002	5.0	10.0
10001	655.0	784.0
10004	187.0	42.0
10003	376.0	213.0
10006	2941.0	8709.0
10005	513.0	845.0
126370	0.0	1.0
285352	84.0	75.0
100128579	0.0	0.0
285359	11.0	14.0
126375	484.0	2223.0
126374	975.0	2026.0
153918	0.0	1.0
100128574	0.0	0.0
285362	3595.0	2499.0
285367	846.0	1069.0
285368	194.0	249.0
100128569	17.0	235.0
126364	728.0	193.0
100128560	6.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	111.0
344191	3.0	1.0
126353	54.0	357.0
751071	127.0	226.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	9.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	2.0	10.0
106481282	0.0	0.0
285381	1968.0	923.0
106481283	0.0	0.0
285382	510.0	776.0
106481280	0.0	6.0
165918	1069.0	2345.0
106481281	0.0	5.0
165904	3.0	43.0
285386	1345.0	133.0
138307	2.0	14.0
106481297	0.0	7.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	645.0	1476.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	15.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	4.0	581.0
126299	480.0	419.0
106481259	0.0	0.0
728716	0.0	4.0
126298	1192.0	2438.0
728710	0.0	2.0
126295	154.0	354.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	2.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	38.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	200.0	482.0
645318	0.0	0.0
645317	15.0	47.0
151242	9.0	1.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	27730.0	29362.0
100287908	0.0	0.0
645332	151.0	141.0
126282	712.0	1192.0
100287902	8.0	49.0
163227	479.0	1251.0
100287900	0.0	1.0
163223	225.0	15.0
106481275	0.0	2.0
106481276	0.0	4.0
106481273	0.0	1.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	4.0
151258	90.0	29.0
106481278	0.0	4.0
645328	0.0	1.0
151254	105.0	57.0
645326	5.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	21.0
163259	199.0	56.0
645345	50.0	59.0
200403	9.0	6.0
107133508	0.0	1.0
106481239	0.0	13.0
163255	192.0	161.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	1.0	90.0
728732	2.0	8.0
728734	0.0	5.0
126272	100.0	124.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	959.0	511.0
106481243	0.0	3.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	2.0
106481244	0.0	2.0
114299	41.0	16.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	3.0
106481249	0.0	0.0
107133516	2.0	27.0
728723	135.0	102.0
106481253	1.0	2.0
107133522	0.0	0.0
106481254	2.0	2.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	3.0
106481257	0.0	0.0
106481258	1.0	0.0
126259	15.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	3.0
645348	0.0	2.0
106481250	1.0	1.0
645369	115.0	433.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	4.0
200424	1044.0	7377.0
106481218	1.0	14.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	8.0	1.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	6.0	16.0
106481221	0.0	0.0
106481224	0.0	7.0
106481225	0.0	0.0
106481222	0.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	2.0
138241	428.0	437.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	37.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	1.0
138255	1.0	0.0
645387	193.0	80.0
645382	0.0	0.0
645381	67.0	32.0
106481202	0.0	0.0
106481203	0.0	1.0
106481200	0.0	6.0
106481201	0.0	1.0
645398	0.0	1.0
106481206	4.0	2.0
106481207	2.0	12.0
106481204	0.0	4.0
106481205	1.0	1.0
106481208	3.0	5.0
106481209	0.0	0.0
3902	24.0	78.0
3903	6925.0	742.0
106481210	0.0	0.0
3904	5.0	2.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7902.0	2126.0
106481211	0.0	0.0
3909	4103.0	1896.0
106481212	0.0	1.0
684959	0.0	0.0
151234	32.0	9.0
151230	401.0	1341.0
728798	11.0	13.0
3913	27388.0	40074.0
3914	5121.0	1360.0
3915	41713.0	19199.0
3916	18087.0	11942.0
3918	5080.0	5980.0
3910	35165.0	4932.0
3911	6095.0	9854.0
3912	16037.0	4753.0
728782	8.0	2.0
728780	20.0	19.0
3924	6.0	4.0
3925	2540.0	10516.0
3927	15138.0	5045.0
3929	1500.0	108.0
3920	9422.0	16849.0
3921	14302.0	13654.0
3923	0.0	15.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	2.0
100873176	0.0	7.0
100873175	0.0	1.0
100873170	0.0	1.0
3936	7192.0	2620.0
3937	1424.0	308.0
3938	0.0	43.0
3939	31074.0	18438.0
3930	2885.0	6067.0
100873179	0.0	0.0
3931	315.0	144.0
3932	162.0	122.0
3933	2.0	2.0
3934	134.0	698.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	7.0
3947	5.0	4.0
3948	5.0	1.0
3949	3067.0	6315.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	30843.0	20626.0
100873196	0.0	3.0
100631260	0.0	2.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	3.0	1.0
100873199	0.0	2.0
100873198	0.0	7.0
100873197	0.0	0.0
728758	5.0	4.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	120.0	79.0
3958	13786.0	5879.0
3959	32107.0	3693.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	128.0	493.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	391.0	553.0
3952	63823.0	49.0
3953	4177.0	1770.0
3954	2568.0	3149.0
3955	2792.0	230.0
3956	37951.0	7567.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	34.0	181.0
1303	19855.0	37887.0
107133502	0.0	0.0
1302	29.0	51.0
1301	114.0	10065.0
1300	38.0	6181.0
3960	8.0	10.0
3963	3.0	0.0
3964	4815.0	3700.0
1308	5139.0	126.0
3965	2124.0	303.0
1307	2540.0	3055.0
151295	10.0	49.0
1306	16575.0	5289.0
100189589	2.0	30.0
728774	0.0	0.0
728773	0.0	2.0
3980	1148.0	5301.0
100287932	2112.0	4699.0
3981	711.0	1074.0
728776	5.0	17.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	8.0
1316	15219.0	15061.0
1315	7468.0	9555.0
1314	14421.0	26872.0
1312	3897.0	2182.0
1311	265.0	7365.0
100329135	1.0	0.0
1310	6.0	1.0
574537	0.0	0.0
3972	1.0	0.0
3973	227.0	4.0
3975	0.0	7.0
3976	304.0	260.0
3977	9393.0	170.0
1318	288.0	45.0
3978	333.0	1167.0
1317	2821.0	2574.0
728763	1.0	2.0
3990	31.0	17.0
645313	60.0	1.0
3991	40604.0	267.0
645312	0.0	0.0
3992	4079.0	1174.0
645311	0.0	0.0
728769	257.0	176.0
1330	0.0	0.0
1327	9906.0	7494.0
1326	1447.0	1465.0
1325	18.0	4.0
3982	0.0	0.0
3983	17395.0	5454.0
3984	1128.0	1675.0
3985	2807.0	2860.0
3987	4820.0	3720.0
3988	8257.0	2872.0
1329	2867.0	2846.0
116809	0.0	0.0
100128416	7.0	10.0
1340	6627.0	13904.0
1337	3594.0	2110.0
1336	0.0	0.0
1332	2.0	28.0
1331	0.0	0.0
3993	635.0	5904.0
100128410	0.0	0.0
3995	7630.0	426.0
100128412	0.0	0.0
3996	1599.0	3523.0
3998	6276.0	15080.0
1339	0.0	7.0
285440	1683.0	1482.0
285441	0.0	1.0
1352	923.0	1055.0
1351	3670.0	2157.0
1350	6944.0	3643.0
1349	3564.0	1912.0
1348	0.0	0.0
1347	3151.0	3423.0
1346	2857.0	192.0
1345	4256.0	4191.0
1343	0.0	9.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	2.0
285456	29.0	79.0
1363	13683.0	1387.0
1362	8751.0	4398.0
1361	3.0	9.0
1360	287.0	2.0
1359	1063.0	12.0
1358	60.0	2.0
1357	377.0	0.0
1356	1918.0	699.0
1355	2315.0	1402.0
1353	1249.0	1806.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	0.0	3.0
100873219	0.0	4.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	47.0	54.0
285464	377.0	165.0
100873200	0.0	0.0
777774	0.0	2.0
1374	4076.0	3146.0
1373	659.0	91.0
1371	528.0	1040.0
1370	71.0	2.0
1369	0.0	0.0
1368	9477.0	1365.0
100873209	0.0	9.0
1366	800.0	5867.0
1365	296.0	1816.0
1364	1574.0	19643.0
100873204	0.0	7.0
100873203	0.0	0.0
100873202	5.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	2.0
100873206	3.0	12.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	5.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2829.0	2943.0
116843	1314.0	1573.0
1384	3788.0	1149.0
116842	24.0	51.0
1382	2696.0	19113.0
116844	271.0	13.0
1381	104.0	321.0
1380	31.0	9.0
440176	2.0	3.0
440184	0.0	40.0
1379	5.0	11.0
1378	1151.0	132.0
1376	1360.0	1069.0
1375	34.0	88.0
128821	0.0	0.0
100873237	1.0	0.0
128822	21.0	0.0
100873236	2.0	2.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	11.0	4.0
100873239	0.0	1.0
100873222	0.0	2.0
100873221	0.0	6.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	160.0	544.0
1396	104.0	53.0
1395	78.0	18.0
1394	54.0	227.0
1393	755.0	12.0
1392	7.0	0.0
285407	9.0	12.0
116835	1413.0	166.0
1390	922.0	1136.0
1389	6891.0	2506.0
1388	3409.0	2896.0
1387	5791.0	5608.0
116841	967.0	2062.0
1386	2978.0	2055.0
116840	970.0	1667.0
100873226	0.0	0.0
100873225	0.0	1.0
100873224	2.0	0.0
100873223	0.0	0.0
100873229	0.0	2.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	85.0	238.0
100873255	0.0	4.0
100873254	9.0	0.0
100873253	0.0	13.0
285412	0.0	7.0
100873252	0.0	1.0
100287898	56.0	13.0
100287895	0.0	4.0
285419	56.0	39.0
1399	4355.0	3740.0
1398	6544.0	5485.0
1397	5116.0	2408.0
100873259	0.0	4.0
100873258	2.0	5.0
100873257	2.0	0.0
100873256	0.0	2.0
100873240	0.0	24.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	123.0	40.0
285429	15.0	34.0
100287880	1.0	0.0
440193	1052.0	2579.0
100873248	0.0	0.0
100873247	0.0	4.0
100873246	0.0	1.0
100873245	0.0	0.0
100873249	0.0	1.0
128872	0.0	0.0
10130	5854.0	22439.0
153830	4668.0	4269.0
645280	4.0	1.0
440138	484.0	599.0
440132	19.0	0.0
440142	1.0	2.0
10139	894.0	1934.0
126208	422.0	781.0
126206	75.0	0.0
126205	7.0	0.0
107133497	1.0	0.0
126204	11.0	0.0
107133499	0.0	0.0
128866	4528.0	3596.0
10131	1730.0	4575.0
10134	15547.0	3955.0
107133494	0.0	0.0
10133	9157.0	11196.0
128869	858.0	1119.0
10136	0.0	1.0
10135	4078.0	7701.0
100128493	0.0	0.0
103021294	7.0	93.0
10138	618.0	682.0
100128496	0.0	0.0
10137	3484.0	5124.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	7.0
10140	3202.0	5721.0
128864	6.0	60.0
440125	1.0	0.0
440131	0.0	0.0
10143	3.0	2.0
128854	397.0	256.0
10142	4037.0	17664.0
10144	4268.0	2043.0
10147	1786.0	4752.0
100128483	0.0	0.0
10146	8181.0	13739.0
128859	0.0	0.0
10149	324.0	45.0
10148	126.0	8.0
128853	87.0	3.0
440159	0.0	12.0
10117	5.0	0.0
440163	3.0	2.0
10110	1924.0	36.0
10112	111.0	1446.0
10111	4117.0	3907.0
10114	10071.0	8455.0
10113	4980.0	4044.0
128848	0.0	1.0
10116	4572.0	4953.0
165829	35.0	451.0
100128469	2.0	7.0
153842	0.0	2.0
440145	435.0	1318.0
10129	4943.0	671.0
440153	0.0	4.0
10128	7366.0	24374.0
100033799	0.0	0.0
107133486	12.0	7.0
10121	7532.0	3530.0
100128465	0.0	5.0
10120	2725.0	2483.0
10123	1677.0	2786.0
138234	1.0	0.0
10125	236.0	2206.0
10124	1656.0	962.0
10127	1117.0	1991.0
10126	661.0	1050.0
100128462	0.0	1.0
100128459	0.0	0.0
106481187	1.0	3.0
106481188	4.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	32.0	152.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	3.0
106481182	0.0	0.0
285489	50.0	21.0
100128448	0.0	1.0
126242	2.0	3.0
106481198	1.0	4.0
10107	0.0	0.0
10106	19024.0	5972.0
106481199	0.0	1.0
10109	11540.0	5632.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	90.0
106481190	0.0	2.0
106481191	0.0	3.0
10101	983.0	1504.0
10100	812.0	170.0
10103	666.0	136.0
106481194	0.0	0.0
10102	878.0	794.0
106481195	0.0	1.0
10105	3198.0	912.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	266.0	17.0
440119	147.0	5.0
126235	0.0	0.0
126231	192.0	1565.0
106481165	0.0	0.0
106481166	0.0	3.0
106481163	0.0	0.0
442775	58.0	44.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	58.0	20.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	27.0
100128427	0.0	3.0
440107	1.0	2.0
440104	708.0	260.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	4.0
106481175	0.0	1.0
106481178	0.0	6.0
106481179	0.0	7.0
128876	2.0	1.0
100128420	19.0	0.0
100128423	0.0	1.0
128879	0.0	5.0
106481172	0.0	7.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	33.0	2.0
10090	931.0	176.0
10093	3767.0	3028.0
10092	6350.0	9758.0
10095	3812.0	4793.0
645204	1.0	19.0
10094	6483.0	4170.0
645203	4.0	3.0
10097	12365.0	13889.0
10096	7120.0	8997.0
645201	0.0	0.0
163115	151.0	97.0
200504	0.0	2.0
106481138	0.0	3.0
106481139	0.0	4.0
728833	4.0	52.0
106481143	0.0	1.0
114194	0.0	0.0
138162	109.0	156.0
106481144	0.0	2.0
114195	11.0	10.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	5.0
106481148	5.0	4.0
106481145	0.0	0.0
151126	158.0	0.0
106481146	0.0	1.0
10099	21728.0	3477.0
10098	1452.0	462.0
114190	0.0	2.0
106481140	0.0	3.0
114192	0.0	1.0
645212	284.0	343.0
106481149	0.0	24.0
106481154	0.0	1.0
106481155	0.0	1.0
114184	3.0	6.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	9.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	96.0	144.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	27.0	198.0
415116	1970.0	2258.0
645207	0.0	3.0
645206	11.0	9.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	3.0	2.0
114182	0.0	0.0
10071	20.0	8.0
645220	0.0	0.0
728851	9.0	12.0
10073	911.0	615.0
