id	2c6a02ee-c88a-4e23-8915-6976b95386e3	9f0d673f-ff69-4d01-910c-f04921b538a2
106481604	0.0	0.0
106481605	0.0	0.0
285829	18.0	9.0
100271106	6.0	4.0
106481610	0.0	0.0
100271105	1.0	0.0
643126	0.0	1.0
199699	5.0	48.0
728393	0.0	0.0
100128899	0.0	0.0
728395	0.0	0.0
114625	1369.0	860.0
54112	368.0	24.0
56776	86.0	13.0
283248	91.0	609.0
344729	1.0	0.0
100128894	0.0	0.0
100128893	35.0	15.0
100128890	54.0	34.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	1.0
100128888	4.0	1.0
114614	57.0	48.0
283238	2.0	0.0
100190800	63.0	80.0
283237	1020.0	868.0
283236	1.0	0.0
283234	1307.0	345.0
728381	0.0	0.0
283232	1557.0	622.0
728380	7.0	2.0
100128881	252.0	344.0
100128880	0.0	0.0
692099	683.0	289.0
114609	625.0	581.0
29128	251.0	3172.0
29123	7519.0	5437.0
344709	0.0	1.0
29122	222.0	28.0
29121	679.0	340.0
283229	6969.0	1911.0
29127	912.0	4852.0
29126	213.0	221.0
29125	85.0	10.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	6.0	7.0
100128867	0.0	0.0
54145	0.0	0.0
54143	0.0	0.0
283219	1250.0	426.0
54149	1241.0	1062.0
54148	1413.0	2840.0
54147	0.0	0.0
283212	296.0	159.0
692091	0.0	0.0
692092	0.0	1.0
692093	0.0	12.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	1.0	0.0
100128857	1.0	1.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	18.0	4.0
285872	5.0	3.0
100128853	0.0	2.0
29109	2137.0	968.0
29108	1698.0	399.0
285877	0.0	0.0
29107	1109.0	998.0
285878	0.0	1.0
29106	54.0	25.0
728358	0.0	0.0
29101	8838.0	10050.0
29100	2055.0	2827.0
29105	2201.0	2433.0
29104	1098.0	366.0
29103	3403.0	3946.0
29102	4361.0	6830.0
100271098	1.0	3.0
283284	307.0	42.0
728343	1.0	0.0
728342	23.0	1.0
100128849	0.0	0.0
728344	1.0	0.0
100271081	1.0	1.0
100128845	0.0	2.0
728340	158.0	273.0
285888	6.0	3.0
29119	22.0	39.0
107057644	14.0	5.0
29118	52.0	47.0
107057647	0.0	0.0
114655	1.0	0.0
29117	5445.0	4717.0
107057646	7.0	2.0
114657	0.0	0.0
114659	432.0	522.0
126638	0.0	0.0
54165	1782.0	3316.0
126637	0.0	0.0
29110	2120.0	2318.0
29116	3842.0	1248.0
29115	4433.0	4714.0
29114	1.0	45.0
29113	149.0	6.0
100271087	27.0	4.0
100271089	0.0	0.0
100271085	0.0	0.0
100128836	3.0	0.0
728378	3.0	2.0
728377	374.0	510.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	12.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1598.0	1947.0
81793	228.0	30.0
81794	545.0	586.0
81796	32.0	14.0
81790	1602.0	1460.0
100271076	1.0	1.0
283267	724.0	783.0
91107	2750.0	3990.0
100128830	6.0	2.0
81792	576.0	739.0
100271078	0.0	0.0
100271073	0.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	1.0	0.0
728366	1.0	2.0
728361	3.0	10.0
100128822	386.0	209.0
728369	0.0	0.0
81786	148.0	39.0
54187	4214.0	2355.0
81788	163.0	458.0
81789	923.0	780.0
283257	0.0	0.0
100271065	0.0	0.0
645700	5.0	4.0
283254	293.0	319.0
126695	1650.0	2359.0
148003	0.0	0.0
378108	13.0	5.0
151649	18.0	14.0
151648	50.0	660.0
151647	8.0	8.0
151645	37.0	22.0
200909	0.0	1.0
200916	2162.0	1179.0
148014	8.0	2.0
151658	4.0	0.0
151651	24.0	9.0
56704	302.0	200.0
148022	1615.0	1373.0
126669	1095.0	328.0
126668	231.0	21.0
100126297	0.0	0.0
100126299	2.0	3.0
100126296	4.0	0.0
200931	243.0	176.0
200933	1311.0	2321.0
126661	483.0	299.0
56729	3.0	10.0
283298	1340.0	297.0
283297	0.0	0.0
136051	947.0	1265.0
138639	550.0	623.0
692076	10.0	8.0
391121	0.0	0.0
391120	0.0	0.0
391123	20.0	30.0
200942	2251.0	613.0
440577	14.0	8.0
440574	2305.0	3040.0
56731	4461.0	2582.0
100126270	3.0	1.0
692084	0.0	0.0
692085	0.0	0.0
692086	12.0	17.0
138649	123.0	32.0
200959	0.0	0.0
200958	401.0	639.0
391135	9.0	4.0
440567	166.0	282.0
391139	7.0	15.0
440563	0.0	0.0
440561	0.0	0.0
151613	3212.0	1035.0
692072	0.0	0.0
692075	9.0	28.0
692057	0.0	0.0
692058	0.0	0.0
124056	0.0	0.0
81706	367.0	1572.0
391104	0.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	4476.0	2111.0
391109	0.0	0.0
440595	261.0	74.0
56751	0.0	0.0
692063	0.0	0.0
8402	4655.0	6730.0
391110	0.0	0.0
8403	1.0	22.0
391112	0.0	0.0
124045	590.0	436.0
391114	0.0	0.0
124044	935.0	415.0
391115	0.0	0.0
440585	76.0	17.0
391117	0.0	0.0
440584	83.0	20.0
391119	0.0	0.0
54101	2674.0	2151.0
151636	4706.0	10058.0
440590	235.0	189.0
54103	1395.0	1032.0
54102	3458.0	139.0
54108	1768.0	2742.0
54107	4734.0	3693.0
54106	4.0	6.0
692053	5.0	0.0
391040	4.0	3.0
645683	26.0	6.0
8410	0.0	0.0
645682	0.0	0.0
645688	12.0	5.0
391044	0.0	0.0
645687	0.0	1.0
8411	1673.0	1636.0
645686	0.0	0.0
8412	2850.0	1769.0
391045	10.0	2.0
440533	0.0	0.0
8406	7757.0	547.0
8407	35781.0	81623.0
8404	67457.0	7802.0
8405	5031.0	3269.0
8408	3854.0	2648.0
8409	3991.0	3603.0
391051	3.0	0.0
8420	1188.0	1826.0
645694	2.0	3.0
391053	1.0	0.0
645693	38.0	15.0
643031	1.0	1.0
8424	2284.0	956.0
8425	6551.0	3878.0
643037	0.0	1.0
163589	733.0	1549.0
643034	0.0	0.0
440525	85.0	66.0
391059	309.0	243.0
645691	12.0	4.0
163590	5431.0	9924.0
8417	4163.0	5474.0
8418	1739.0	215.0
8416	1489.0	380.0
8419	11.0	15.0
8431	13.0	0.0
8435	52.0	6.0
8436	4673.0	288.0
8433	3.0	0.0
8434	2047.0	864.0
391026	2.0	0.0
440556	91.0	6.0
440560	0.0	0.0
8428	3919.0	11089.0
8427	2470.0	4865.0
103157000	0.0	16.0
8443	3684.0	7212.0
8440	4439.0	2720.0
8446	1466.0	1511.0
8447	1789.0	202.0
8444	884.0	645.0
8445	1373.0	1557.0
391037	18.0	1.0
391039	6.0	4.0
643050	0.0	0.0
285905	37.0	10.0
285908	545.0	501.0
8439	2233.0	2566.0
8437	253.0	753.0
8438	107.0	1027.0
8453	3224.0	3754.0
8454	5688.0	8202.0
8451	5635.0	11534.0
8452	5356.0	2284.0
8458	1204.0	2468.0
8455	6479.0	6931.0
8456	68.0	19.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	6268.0	9168.0
106481583	0.0	0.0
106481584	7.0	0.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	194.0	368.0
8449	3424.0	3956.0
106481580	0.0	0.0
8464	647.0	658.0
8462	1633.0	3122.0
8463	3848.0	3361.0
8468	6.0	5.0
391099	1.0	0.0
8467	9941.0	15883.0
342184	1399.0	599.0
246312	0.0	2.0
106481589	0.0	0.0
8460	1667.0	818.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	28.0	35.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	2751.0	966.0
106481590	0.0	0.0
106481591	0.0	0.0
8476	4721.0	7426.0
8473	10201.0	9809.0
440519	29.0	354.0
440518	1.0	0.0
8479	1939.0	2170.0
440515	1549.0	163.0
8477	381.0	101.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	0.0	1.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	18.0	7.0
8470	7904.0	3762.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	2.0	0.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	0.0
8487	538.0	567.0
8484	1.0	3.0
391075	0.0	1.0
440508	134.0	3.0
391077	1.0	1.0
391076	0.0	0.0
8488	11.0	1.0
440503	502.0	73.0
8489	4.0	3.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	345.0	667.0
8483	1956.0	220.0
8480	2290.0	3228.0
8481	4260.0	1429.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	0.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	5.0	18.0
8497	274.0	303.0
728431	442.0	114.0
8498	4271.0	6170.0
728430	3.0	1.0
100128934	0.0	0.0
8495	2593.0	3046.0
8496	3898.0	4377.0
91012	3709.0	2861.0
100128936	114.0	102.0
728432	1.0	0.0
100128930	0.0	1.0
8499	38.0	10.0
106481536	0.0	0.0
8490	9846.0	4881.0
106481537	0.0	0.0
285954	3.0	3.0
285955	19.0	9.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1204.0	1167.0
54075	2.0	0.0
101669766	26.0	22.0
728434	0.0	0.0
91010	2505.0	1388.0
285958	1661.0	1299.0
101669767	0.0	0.0
8491	1945.0	2725.0
106481538	0.0	0.0
8492	590.0	2757.0
54072	1.0	2.0
106481539	1.0	0.0
101669762	44.0	366.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	1.0	0.0
100271059	1.0	0.0
81695	2.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	30.0	168.0
100271056	0.0	1.0
100271050	4.0	2.0
100271053	1.0	0.0
93664	4846.0	2510.0
100128923	2.0	0.0
93663	2402.0	3519.0
285961	15.0	25.0
93668	3.0	1.0
285962	270.0	341.0
106481547	0.0	0.0
54082	12.0	2.0
106481548	0.0	0.0
285965	12.0	11.0
285966	402.0	428.0
106481545	1.0	1.0
106481546	1.0	0.0
93661	24.0	14.0
100128927	2037.0	1536.0
54084	15.0	1.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	16010.0	17695.0
106481551	0.0	0.0
54089	4.0	1.0
81689	2658.0	2517.0
54088	0.0	13.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	1.0	0.0
106481552	0.0	0.0
106456574	0.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	4512.0	3343.0
342132	396.0	327.0
285971	966.0	859.0
285972	26.0	9.0
285973	77.0	208.0
100128911	0.0	0.0
728450	0.0	0.0
54093	1298.0	814.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	1.0	0.0
54090	4.0	2.0
106481513	7.0	4.0
54097	1746.0	128.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	258.0	133.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	6.0	8.0
54098	1.0	0.0
246330	1307.0	497.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	373.0	7.0
100271033	31.0	41.0
645619	1.0	1.0
100271031	5.0	6.0
344787	186.0	347.0
100128902	0.0	1.0
728441	41.0	6.0
100128903	0.0	0.0
222389	1141.0	1002.0
106481525	4.0	4.0
106481526	0.0	0.0
285987	6.0	1.0
106481523	0.0	0.0
285989	835.0	652.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	55.0	27.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	1.0	2.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	1473.0	1069.0
91056	1007.0	1271.0
645641	4.0	2.0
91050	2219.0	1310.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	32.0	374.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	25.0	16.0
106481503	0.0	0.0
106481504	0.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	3.0	1.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	2.0	0.0
100271007	3.0	0.0
283316	1156.0	149.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	8.0	2.0
283314	439.0	485.0
100271006	2.0	0.0
283310	24.0	100.0
344758	2.0	0.0
100271001	0.0	0.0
344752	5.0	0.0
728411	386.0	355.0
728410	0.0	0.0
643003	7.0	0.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	1673.0	77.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	0.0
728400	0.0	0.0
645676	110.0	81.0
285941	0.0	0.0
728405	0.0	0.0
285943	354.0	166.0
728407	77.0	142.0
728402	0.0	3.0
728403	0.0	0.0
643008	60.0	35.0
645668	0.0	4.0
100506658	696.0	839.0
100506655	19.0	15.0
81849	412.0	467.0
56890	965.0	935.0
56891	2.0	3.0
100506650	0.0	0.0
81846	2666.0	2124.0
81847	3019.0	3357.0
81848	2415.0	1405.0
56896	6.0	25.0
56897	4662.0	6802.0
81853	3112.0	4073.0
56898	3140.0	4036.0
81855	3690.0	2173.0
56899	392.0	182.0
56892	4403.0	537.0
56893	3207.0	8602.0
121275	2.0	6.0
121278	2.0	1.0
56894	6178.0	7053.0
81850	0.0	0.0
145249	1.0	3.0
56895	936.0	1817.0
81851	7.0	0.0
649137	0.0	3.0
81839	1589.0	2597.0
121274	1661.0	1434.0
121273	44.0	3.0
145264	21.0	1.0
121270	0.0	2.0
145258	253.0	35.0
121268	45.0	86.0
81844	10536.0	9082.0
145259	10.0	5.0
133283	416.0	154.0
375593	13.0	2.0
100506649	240.0	77.0
100506673	0.0	0.0
121260	2173.0	1655.0
145270	941.0	675.0
100506671	0.0	0.0
81875	3559.0	7402.0
81876	14086.0	7998.0
81870	0.0	0.0
81871	0.0	0.0
121256	0.0	0.0
81872	0.0	0.0
81873	3233.0	2596.0
387597	20.0	23.0
100506668	1062.0	632.0
160897	840.0	3115.0
649159	0.0	0.0
145282	752.0	494.0
387590	1918.0	125.0
81856	454.0	964.0
81857	2947.0	3093.0
100506660	31.0	111.0
81858	3228.0	2900.0
135886	1.0	20.0
147872	2.0	0.0
81889	1577.0	1435.0
145200	36.0	81.0
81892	2159.0	3038.0
81893	3.0	9.0
81894	2906.0	2403.0
81890	2350.0	2924.0
135892	15.0	2.0
649179	7.0	1.0
100506600	45.0	10.0
613126	22.0	7.0
81887	3778.0	4739.0
81888	1125.0	442.0
145216	16.0	3.0
338591	0.0	0.0
649186	1.0	0.0
338596	908.0	29.0
338599	0.0	0.0
169200	1629.0	563.0
145226	16.0	14.0
100506637	157.0	132.0
160857	336.0	489.0
160851	1213.0	1863.0
91227	1.0	2.0
157206	21.0	6.0
100506622	31.0	8.0
100856809	0.0	0.0
338588	0.0	2.0
145241	1.0	5.0
91219	4.0	0.0
650172	0.0	0.0
102724678	0.0	2.0
338579	1.0	3.0
326591	544.0	548.0
255738	28.0	107.0
338567	0.0	0.0
102724668	33.0	9.0
255743	2193.0	1326.0
56829	5089.0	5283.0
326586	0.0	0.0
102724655	0.0	0.0
554250	1.0	3.0
554251	278.0	249.0
338557	138.0	27.0
56832	0.0	0.0
56833	1008.0	640.0
56834	1721.0	1104.0
554235	19.0	4.0
554236	8.0	4.0
56849	766.0	37.0
255725	0.0	0.0
56848	968.0	639.0
56852	1484.0	1582.0
56853	47.0	95.0
102724631	0.0	0.0
56850	4378.0	4139.0
56851	3443.0	2050.0
100820829	319.0	207.0
101243555	8.0	0.0
196872	176.0	102.0
8501	906.0	297.0
8502	13254.0	5839.0
8500	3887.0	3931.0
253128	8.0	8.0
664701	250.0	40.0
255783	974.0	468.0
54207	21.0	12.0
54206	16215.0	31139.0
54205	4852.0	19527.0
664709	42.0	24.0
54209	1940.0	277.0
196883	1573.0	302.0
8512	20.0	19.0
8513	9.0	9.0
8510	16.0	2.0
8511	33.0	1.0
54210	58.0	296.0
81831	1199.0	3399.0
81832	9.0	7.0
81833	0.0	0.0
54212	4.0	1.0
170261	42.0	13.0
8505	1525.0	2035.0
8506	712.0	467.0
8503	5288.0	2394.0
8504	1437.0	1825.0
8509	245.0	79.0
8507	1670.0	3557.0
255758	379.0	380.0
8508	6484.0	6752.0
8520	4878.0	3444.0
8521	26.0	5.0
169270	528.0	200.0
8522	4739.0	561.0
102724605	0.0	0.0
554282	3.0	4.0
56886	5865.0	9344.0
54221	48.0	6.0
56888	3867.0	4822.0
554279	87.0	4.0
664722	2.0	2.0
56882	7638.0	14328.0
664721	10.0	4.0
255762	8.0	9.0
56884	4.0	0.0
8516	554.0	224.0
8517	282.0	322.0
8514	1387.0	1331.0
8515	1330.0	240.0
56889	15343.0	19308.0
8518	3421.0	3158.0
8519	10918.0	6433.0
8530	286.0	122.0
326624	367.0	95.0
8531	17580.0	22551.0
326625	2778.0	1131.0
8534	204.0	141.0
326628	0.0	0.0
8535	1958.0	2505.0
326627	9.0	0.0
8532	88.0	22.0
8533	3492.0	4792.0
8527	3173.0	5240.0
8528	529.0	87.0
8525	5185.0	4248.0
8526	772.0	711.0
8529	1.0	0.0
8541	542.0	492.0
326613	0.0	0.0
8542	6337.0	2264.0
326615	0.0	0.0
8540	2638.0	3251.0
326614	0.0	2.0
8545	6627.0	4636.0
326617	2.0	0.0
8546	4525.0	7498.0
326616	0.0	0.0
8543	3899.0	3465.0
8544	769.0	830.0
253175	0.0	0.0
554300	0.0	0.0
8538	2144.0	3152.0
8539	7320.0	7429.0
8536	404.0	101.0
8537	762.0	108.0
8552	65.0	93.0
8553	22844.0	12387.0
8550	2614.0	2002.0
326603	3.0	4.0
8551	0.0	0.0
8556	1792.0	316.0
326606	0.0	0.0
8557	64.0	39.0
8554	2535.0	2232.0
8555	1552.0	1246.0
326607	0.0	2.0
326609	8.0	1.0
255798	0.0	1.0
8549	30.0	292.0
8547	137.0	177.0
8548	2346.0	2510.0
101409261	5.0	4.0
326611	0.0	0.0
8563	2229.0	1571.0
8564	221.0	90.0
8562	5732.0	4737.0
8567	4761.0	2854.0
8568	2401.0	2803.0
8565	5309.0	7013.0
8566	9320.0	25166.0
253152	92.0	226.0
8560	6449.0	5844.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2601.0	3463.0
8558	3390.0	891.0
8559	771.0	793.0
8574	4970.0	2979.0
8575	3303.0	2501.0
8572	7730.0	1086.0
8573	3823.0	2749.0
8578	939.0	371.0
8576	2696.0	687.0
8577	1.0	18.0
554354	0.0	2.0
8570	9047.0	23739.0
123811	2782.0	3136.0
8569	2542.0	1867.0
8585	0.0	2.0
8586	0.0	0.0
101928770	0.0	0.0
8583	0.0	0.0
101928773	8.0	0.0
8587	1.0	0.0
8588	0.0	0.0
101928776	0.0	0.0
8581	340.0	92.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	2.0
101409258	22.0	9.0
101409257	1.0	0.0
101409254	0.0	0.0
101409253	0.0	0.0
123803	1737.0	2430.0
8596	0.0	0.0
101928781	28.0	3.0
8594	0.0	0.0
8595	0.0	0.0
101928784	16.0	22.0
8590	0.0	0.0
8591	0.0	0.0
100132066	0.0	26.0
100421113	0.0	0.0
100421114	4.0	0.0
101928790	0.0	0.0
101928795	0.0	1.0
253190	1798.0	206.0
100132073	0.0	1.0
100132074	245.0	232.0
100132079	0.0	0.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	20.0	5.0
100421125	0.0	0.0
91133	593.0	179.0
100421129	1.0	0.0
91137	3061.0	2987.0
101928720	3.0	0.0
375519	12.0	3.0
100856810	0.0	0.0
100421136	6.0	2.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	435.0	310.0
101928736	104.0	88.0
147837	405.0	182.0
100421131	2.0	6.0
100421133	0.0	0.0
91156	53.0	3.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	0.0	0.0
101928744	1.0	2.0
91151	219.0	127.0
147841	176.0	1461.0
100421143	0.0	0.0
91149	2.0	1.0
101928752	0.0	0.0
91147	785.0	495.0
387509	1250.0	1486.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	779.0	688.0
100506574	1.0	4.0
399520	35.0	1.0
100421178	0.0	0.0
100506564	4.0	2.0
121227	2384.0	1216.0
387521	1582.0	2638.0
387522	3.0	5.0
100421172	6.0	8.0
100421175	0.0	1.0
100421177	0.0	0.0
100506599	198.0	94.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	0.0	2.0
121214	5.0	2.0
387559	1.0	0.0
123876	22.0	0.0
123872	459.0	133.0
100421180	0.0	0.0
147808	697.0	344.0
100421185	0.0	0.0
147804	346.0	336.0
123879	1847.0	1133.0
147807	1141.0	476.0
100421188	0.0	0.0
375567	3.0	0.0
399512	1123.0	546.0
399511	62.0	140.0
91181	3.0	24.0
448990	7.0	15.0
101928715	3.0	1.0
100506581	81.0	74.0
100856881	0.0	0.0
100506775	9.0	10.0
100506779	73.0	34.0
160762	0.0	1.0
93953	112.0	43.0
104326057	0.0	0.0
399687	6267.0	7105.0
104326058	0.0	0.0
100506776	87.0	23.0
348094	506.0	164.0
160760	2346.0	1656.0
348093	359.0	899.0
387695	7.0	0.0
104326055	6.0	3.0
93948	7.0	0.0
399693	2.0	4.0
104326053	0.0	0.0
399694	817.0	2522.0
104326054	0.0	1.0
104326051	0.0	1.0
104326052	10.0	14.0
133150	0.0	0.0
399697	1.0	7.0
100506765	0.0	0.0
387694	3.0	31.0
102724706	0.0	0.0
54361	1589.0	144.0
54360	273.0	21.0
54363	1.0	1.0
387684	0.0	0.0
147798	7022.0	3487.0
159770	0.0	0.0
100506769	0.0	0.0
93973	1479.0	1641.0
399668	1667.0	578.0
100506795	116.0	44.0
399669	152.0	64.0
399664	1472.0	884.0
399666	0.0	0.0
93974	5534.0	3963.0
399665	9792.0	2967.0
100506791	0.0	0.0
81993	1.0	2.0
399671	82.0	18.0
399670	0.0	0.0
160777	0.0	0.0
91300	5154.0	2011.0
100506783	90.0	26.0
91304	6247.0	2067.0
100506787	0.0	0.0
100293948	2.0	1.0
204219	79.0	12.0
121130	0.0	0.0
145165	14.0	13.0
54386	7179.0	3468.0
123787	0.0	1.0
652670	0.0	0.0
121129	0.0	0.0
100506733	0.0	0.0
147746	41.0	11.0
255812	410.0	312.0
147741	0.0	1.0
147744	1.0	18.0
100506737	30.0	1.0
100506736	85.0	25.0
160728	55.0	57.0
100506724	0.0	0.0
100506723	3.0	5.0
93986	239.0	1335.0
100506721	0.0	0.0
100913183	2.0	1.0
100913182	4.0	1.0
91319	1371.0	453.0
93979	37.0	13.0
91316	128.0	42.0
133121	178.0	140.0
93978	4.0	1.0
100506753	166.0	114.0
91355	352.0	94.0
91353	7.0	0.0
100506757	9.0	1.0
100506755	626.0	114.0
91351	1903.0	959.0
100506759	1.0	0.0
107080641	0.0	0.0
100506742	26.0	0.0
348021	0.0	0.0
107080653	0.0	0.0
255809	178.0	112.0
100506749	13.0	10.0
107080654	1.0	0.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	572.0	248.0
338692	1984.0	1224.0
338699	1284.0	502.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	1284.0	1992.0
723779	0.0	0.0
723778	2.0	0.0
107080624	2.0	0.0
107080626	0.0	0.0
107080627	0.0	9.0
56937	4640.0	10502.0
196792	61.0	61.0
107080620	11.0	6.0
56938	408.0	2400.0
107080621	1.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	4.0	3.0
56935	1303.0	1869.0
56936	35.0	15.0
56940	3501.0	4403.0
107080639	6.0	0.0
56941	3961.0	5871.0
56942	1062.0	2332.0
56943	3474.0	4593.0
107080636	4.0	6.0
107080637	3.0	6.0
56948	625.0	399.0
56949	5261.0	5171.0
107080632	1.0	2.0
56944	6445.0	1199.0
56945	2186.0	3000.0
56946	1476.0	2191.0
56947	4602.0	1842.0
107080630	2.0	2.0
100506713	233.0	185.0
100506712	0.0	1.0
100506710	3397.0	3621.0
338674	0.0	0.0
338675	0.0	0.0
56951	6473.0	4104.0
56952	563.0	2464.0
56953	339.0	541.0
102724774	0.0	1.0
56954	3900.0	2871.0
56950	2646.0	6393.0
100506715	0.0	1.0
100506714	465.0	329.0
56955	5.0	1.0
56956	0.0	32.0
56957	2814.0	3765.0
8600	17.0	21.0
8601	12.0	31.0
723790	0.0	0.0
338661	2.0	0.0
338662	0.0	0.0
338657	1366.0	437.0
56963	2310.0	5043.0
56964	233.0	45.0
56965	3014.0	3714.0
56961	11.0	5.0
56967	3269.0	1835.0
56969	40.0	4.0
8611	6270.0	1954.0
8612	4831.0	3848.0
81926	2136.0	1196.0
145173	972.0	116.0
81928	618.0	2420.0
338651	55.0	264.0
81929	2351.0	3979.0
338653	1.0	0.0
81930	119.0	801.0
56975	7302.0	14858.0
81931	513.0	1007.0
81932	2439.0	1260.0
56970	4501.0	5060.0
56971	244.0	102.0
8604	3006.0	2646.0
8605	555.0	178.0
8602	3477.0	3403.0
8603	2648.0	2067.0
8608	49.0	98.0
56977	524.0	1609.0
8609	3008.0	761.0
56978	112.0	16.0
56979	0.0	0.0
8607	3651.0	6656.0
8622	601.0	3112.0
8623	3932.0	624.0
8620	0.0	0.0
8621	3685.0	3877.0
338645	308.0	9.0
56984	3673.0	4127.0
56985	630.0	447.0
56986	1895.0	1384.0
338637	0.0	0.0
56987	5697.0	4138.0
102724742	0.0	0.0
56980	791.0	417.0
56981	1221.0	423.0
56983	1376.0	1251.0
8615	6420.0	8961.0
54329	197.0	78.0
54328	249.0	173.0
8613	13213.0	3406.0
8614	70875.0	6570.0
8618	45.0	10.0
8630	67.0	256.0
8633	1509.0	421.0
8634	1983.0	2419.0
8631	980.0	990.0
8632	269.0	208.0
56990	4039.0	5380.0
169166	47.0	1.0
554175	1.0	1.0
54332	1720.0	756.0
56995	2372.0	4692.0
255877	932.0	839.0
664616	0.0	0.0
56996	2794.0	3667.0
54331	1241.0	340.0
56997	4170.0	3879.0
664614	0.0	0.0
56998	4289.0	2868.0
664613	0.0	0.0
664612	0.0	0.0
56992	183.0	1323.0
56993	4727.0	3496.0
56994	11154.0	1968.0
8626	7040.0	865.0
8624	1673.0	2675.0
8625	2628.0	3471.0
56999	2632.0	1696.0
664617	0.0	0.0
8629	1625.0	1104.0
8641	149.0	291.0
8644	2967.0	463.0
8645	381.0	2542.0
8642	2164.0	1278.0
8643	384.0	124.0
652624	8.0	3.0
196743	381.0	118.0
54346	3.0	2.0
54345	822.0	292.0
54344	1409.0	1743.0
8637	312.0	266.0
8638	370.0	1071.0
8635	4798.0	2731.0
8636	2541.0	1982.0
8639	8193.0	1934.0
196740	1457.0	387.0
8651	307.0	171.0
8650	5230.0	2963.0
8655	12119.0	10696.0
101928685	1.0	2.0
8653	7.0	1.0
8654	1986.0	889.0
101928684	0.0	0.0
101928689	8.0	16.0
101928687	0.0	0.0
8648	5329.0	4214.0
8649	3658.0	4234.0
8646	1591.0	211.0
8647	8.0	3.0
8662	14345.0	33534.0
8663	473.0	640.0
6001	2390.0	1833.0
8660	4900.0	3225.0
8661	20596.0	24782.0
6000	20.0	1.0
6003	68.0	9.0
8666	13610.0	8039.0
8667	18864.0	10679.0
6002	4078.0	1584.0
8664	22613.0	10997.0
6005	0.0	1.0
6004	616.0	534.0
8665	16021.0	5887.0
101928698	13.0	1.0
