id	2eeb46a1-0422-4a77-b58d-3b7d57d51b44	95e7a64b-f228-4d19-8e57-a02adde8d01d
106481345	0.0	2.0
85459	1465.0	912.0
106481346	0.0	0.0
85456	14974.0	11613.0
442910	1.0	0.0
106481343	0.0	0.0
85457	4071.0	2764.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	97.0	65.0
442913	1.0	0.0
85452	22.0	2.0
442914	0.0	0.0
50	3439.0	5124.0
85453	3233.0	877.0
442915	0.0	0.0
85450	2416.0	1879.0
51	4482.0	3898.0
442916	0.0	0.0
85451	2662.0	2284.0
52	3608.0	4333.0
442917	0.0	0.0
53	1805.0	5919.0
442918	0.0	0.0
54	1377.0	6032.0
442919	0.0	0.0
55	242.0	92.0
442909	1.0	12.0
56	8.0	2.0
58	8.0	8.0
59	46648.0	8822.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	9.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	618.0	782.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	1.0	0.0
85445	6.0	15.0
106481354	0.0	3.0
85446	210.0	473.0
442900	0.0	0.0
106481355	0.0	0.0
85443	45.0	25.0
442901	0.0	0.0
85444	1340.0	1491.0
442902	0.0	0.0
60	130954.0	295922.0
85441	2416.0	4836.0
442903	17.0	0.0
85442	138.0	99.0
442904	0.0	0.0
442905	0.0	0.0
62	7.0	7.0
85440	3771.0	1874.0
442907	5.0	5.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	4.0
68	3.0	3.0
344595	672.0	378.0
69	1.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	0.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	129.0	206.0
106481321	1.0	0.0
85479	7.0	202.0
106481322	0.0	0.0
85476	3360.0	3692.0
85477	128.0	230.0
70	4.0	1.0
85474	35.0	30.0
71	117343.0	192328.0
72	7989.0	1064.0
73	45.0	17.0
74	0.0	0.0
75	28.0	20.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4115.0	5361.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	4.0
85465	2242.0	3175.0
81	27061.0	22749.0
85463	907.0	376.0
82	2.0	2.0
85464	1761.0	3397.0
83	25.0	4.0
85461	4649.0	2617.0
85462	1019.0	731.0
86	2137.0	2578.0
87	20684.0	15158.0
85460	1706.0	1565.0
88	10.0	11.0
89	8.0	4.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3073.0	2395.0
106481300	0.0	0.0
91	3908.0	3504.0
92	2097.0	927.0
93	1356.0	657.0
94	1237.0	2263.0
95	185.0	229.0
97	252.0	157.0
98	836.0	680.0
344561	2.0	0.0
728661	2164.0	2225.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1056.0	811.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	26.0	35.0
106481309	13.0	10.0
246119	0.0	0.0
106481307	2.0	0.0
261735	6.0	0.0
106481308	0.0	0.0
3804	1.0	48.0
3805	2.0	117.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	7.0
3809	0.0	0.0
246123	0.0	0.0
106481311	2.0	0.0
344558	385.0	393.0
3800	2349.0	1251.0
3801	1146.0	553.0
3802	2.0	21.0
728695	1.0	0.0
285735	1.0	0.0
261726	2388.0	3108.0
728698	7.0	11.0
3814	9.0	5.0
3815	27775.0	3395.0
3816	107.0	81.0
261729	2808.0	1761.0
3817	287.0	7.0
3818	24.0	13.0
222166	6953.0	1988.0
3811	1.0	7.0
3812	1.0	16.0
285740	3.0	0.0
285741	16.0	17.0
728689	12.0	8.0
3827	5.0	2.0
246100	0.0	0.0
3820	91.0	896.0
3821	61.0	162.0
3822	11.0	74.0
3823	3.0	23.0
3824	317.0	2066.0
645402	0.0	0.0
403313	1352.0	1633.0
403314	2.0	1.0
728637	2.0	1.0
728638	13.0	31.0
728633	1.0	0.0
728632	14.0	29.0
728635	47.0	48.0
3836	2446.0	3050.0
222183	128.0	172.0
3837	12317.0	20350.0
3838	1120.0	5909.0
3839	2163.0	2644.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1957.0	1440.0
3832	557.0	1541.0
3833	192.0	897.0
3834	25.0	17.0
3835	1937.0	2942.0
728620	0.0	0.0
403300	1.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	499.0	366.0
3848	18.0	82.0
3849	0.0	16.0
222171	799.0	1847.0
728619	8.0	1.0
3840	5225.0	5663.0
3841	1663.0	839.0
3842	8009.0	7160.0
3843	8853.0	8363.0
3844	0.0	0.0
3845	2019.0	2966.0
3846	4.0	7.0
645423	1.0	0.0
3860	4.0	0.0
246126	0.0	0.0
728658	421.0	490.0
728655	0.0	2.0
728657	1.0	1.0
728656	0.0	1.0
3858	1060.0	916.0
3859	1.0	1.0
246135	3.0	0.0
3850	0.0	1.0
3851	2.0	2.0
3852	63514.0	5646.0
645414	0.0	0.0
3853	209.0	29.0
3854	4163.0	233.0
3855	24785.0	10365.0
3856	24275.0	51034.0
3857	9.0	0.0
728640	10.0	5.0
645431	37.0	72.0
728642	290.0	417.0
728641	1.0	0.0
645434	12.0	0.0
645432	24.0	65.0
285704	939.0	489.0
728643	8.0	2.0
222194	2983.0	2746.0
285708	1.0	0.0
1204	0.0	0.0
1203	922.0	946.0
1201	1265.0	1429.0
1200	6601.0	16058.0
3861	37478.0	5230.0
645426	6.0	14.0
645425	0.0	0.0
1209	4999.0	7146.0
3866	56163.0	4341.0
1208	7.0	17.0
1207	3543.0	5507.0
3868	473.0	31.0
285311	0.0	0.0
3880	30582.0	79929.0
3881	9.0	1.0
285313	1445.0	407.0
100128537	828.0	209.0
3882	52.0	9.0
100128536	0.0	0.0
285314	1.0	2.0
285315	364.0	248.0
1215	24.0	73.0
100141515	0.0	4.0
1213	19333.0	30735.0
1212	2043.0	2712.0
1211	4809.0	5529.0
3872	20024.0	2148.0
3875	19071.0	26981.0
3876	4.0	8.0
3879	1.0	1.0
3890	2.0	0.0
3891	1.0	0.0
3892	114.0	137.0
100128525	9.0	2.0
285326	0.0	0.0
1230	211.0	1409.0
285329	10.0	16.0
440097	29.0	37.0
440093	11.0	12.0
3883	7.0	2.0
3884	0.0	3.0
3885	0.0	0.0
3886	1.0	0.0
100128521	1.0	0.0
3887	575.0	75.0
3888	1.0	0.0
100631239	1.0	1.0
3889	41.0	3.0
100128516	105.0	79.0
285331	1780.0	1097.0
100128512	0.0	1.0
285335	47.0	10.0
100128514	0.0	0.0
1241	756.0	422.0
1240	533.0	2847.0
1238	153.0	106.0
1237	8.0	171.0
1236	160.0	4971.0
1235	21.0	98.0
1234	318.0	3665.0
1233	55.0	1621.0
1232	3.0	31.0
3895	20597.0	11642.0
100128511	80.0	49.0
100631247	50.0	13.0
3897	172.0	296.0
100631248	4.0	0.0
3898	2239.0	1487.0
100631249	0.0	0.0
3899	8997.0	10969.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1336.0	1353.0
100631251	14.0	54.0
100631252	3.0	4.0
100631253	0.0	0.0
285346	232.0	125.0
100631254	4.0	0.0
100128503	6.0	0.0
285349	317.0	159.0
574501	0.0	0.0
574502	0.0	0.0
1244	97.0	39.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	1.0
574509	0.0	0.0
1264	7713.0	907.0
1263	1132.0	848.0
1262	15.0	6.0
116966	288.0	46.0
100887755	0.0	0.0
1261	3.0	18.0
100887754	2.0	1.0
1260	0.0	3.0
116969	154.0	41.0
1259	128.0	21.0
1258	23.0	0.0
440061	0.0	0.0
100887750	92.0	39.0
100887746	1.0	1.0
100887744	3.0	0.0
1272	2006.0	507.0
1271	503.0	223.0
100887749	22.0	8.0
1270	32.0	23.0
100887748	1.0	0.0
440044	35.0	26.0
1269	11.0	596.0
440051	1.0	0.0
1268	226.0	258.0
440050	3.0	0.0
1267	5257.0	6526.0
1266	12376.0	10014.0
100887740	0.0	0.0
1265	7111.0	10733.0
1286	319.0	1140.0
1285	200.0	226.0
1284	20294.0	20411.0
1282	13847.0	16998.0
1281	88398.0	113551.0
1280	891.0	122.0
440078	245.0	55.0
440077	1.0	2.0
440087	13.0	18.0
1278	55168.0	116218.0
1277	68119.0	149855.0
440081	117.0	82.0
116938	0.0	0.0
1297	37.0	2.0
116931	111.0	95.0
1296	2852.0	2045.0
1295	782.0	1871.0
116933	3.0	1.0
1294	6654.0	428.0
1293	16476.0	58210.0
116935	41.0	29.0
1292	25667.0	36965.0
440068	4.0	17.0
1291	21980.0	29085.0
116937	8.0	5.0
440067	36.0	35.0
1290	4999.0	12873.0
440073	120.0	111.0
440072	7.0	4.0
1289	4967.0	11106.0
1288	1981.0	1011.0
1287	5688.0	3574.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1458.0	2710.0
440021	0.0	1.0
442673	15.0	2.0
10018	4229.0	4043.0
126328	1211.0	1607.0
442676	2.0	0.0
126326	139.0	190.0
1299	395.0	262.0
1298	2858.0	613.0
10011	1150.0	1797.0
10010	5452.0	3138.0
10013	3418.0	2574.0
128989	765.0	1295.0
10015	11052.0	10046.0
10014	5945.0	3424.0
10017	27.0	16.0
10016	3793.0	4800.0
10020	3370.0	1566.0
114335	0.0	0.0
114336	0.0	0.0
126321	1549.0	2668.0
10029	0.0	0.0
442668	2.0	0.0
10022	0.0	1.0
10021	11.0	21.0
10024	39.0	277.0
128977	1589.0	1539.0
103021165	2.0	0.0
10023	467.0	826.0
103021164	5.0	7.0
10026	2643.0	2322.0
10025	3184.0	3988.0
116986	257.0	1309.0
116985	6360.0	8743.0
116988	4500.0	2942.0
116987	4448.0	2031.0
114327	2218.0	817.0
440043	0.0	0.0
126308	1917.0	5409.0
440041	0.0	0.0
126306	56.0	658.0
151306	72.0	47.0
100128590	11.0	4.0
100128596	5.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	15.0	10.0
440026	1909.0	1844.0
440023	0.0	0.0
10008	170.0	290.0
10007	2031.0	3431.0
10009	4233.0	2709.0
116984	1433.0	2791.0
116983	1648.0	1325.0
151313	864.0	597.0
10000	3363.0	1962.0
128954	0.0	0.0
10002	37.0	10.0
10001	1164.0	1108.0
10004	306.0	271.0
10003	253.0	73.0
10006	5095.0	4855.0
10005	646.0	710.0
126370	0.0	0.0
285352	102.0	107.0
100128579	0.0	0.0
285359	159.0	55.0
126375	502.0	559.0
126374	1248.0	538.0
153918	0.0	1.0
100128574	1.0	0.0
285362	3036.0	3066.0
285367	962.0	1233.0
285368	391.0	1133.0
100128569	122.0	87.0
126364	153.0	925.0
100128560	21.0	19.0
285370	2.0	0.0
285375	0.0	0.0
102682016	5.0	0.0
153932	4.0	4.0
344191	4.0	0.0
126353	252.0	3248.0
751071	111.0	159.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	29.0	13.0
106481282	0.0	0.0
285381	1171.0	1537.0
106481283	0.0	0.0
285382	291.0	136.0
106481280	0.0	0.0
165918	1388.0	1349.0
106481281	3.0	3.0
165904	6.0	148.0
285386	1045.0	1015.0
138307	2.0	3.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	9.0	9.0
106481290	0.0	0.0
100128541	1.0	1.0
138311	467.0	184.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	9.0	4.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	25.0
126299	1034.0	1518.0
106481259	2.0	0.0
728716	1.0	0.0
126298	1608.0	1528.0
728710	0.0	0.0
126295	402.0	321.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	9.0	2.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	345.0	504.0
645318	1.0	0.0
645317	27.0	13.0
151242	16.0	36.0
106481260	0.0	0.0
106481261	3.0	0.0
647979	29756.0	23111.0
100287908	0.0	0.0
645332	346.0	318.0
126282	579.0	1659.0
100287902	11.0	12.0
163227	648.0	548.0
100287900	1.0	0.0
163223	94.0	16.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	1.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	24.0	25.0
106481278	0.0	0.0
645328	3.0	8.0
151254	59.0	11.0
645326	1.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	6.0
163259	437.0	115.0
645345	62.0	104.0
200403	35.0	22.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	456.0	229.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	12.0	5.0
728732	4.0	2.0
728734	1.0	2.0
126272	137.0	125.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	659.0	1796.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	5.0	1.0
106481246	0.0	0.0
106481247	1.0	0.0
106481244	1.0	0.0
114299	29.0	17.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	18.0	9.0
728723	164.0	45.0
106481253	1.0	0.0
107133522	12.0	7.0
106481254	13.0	6.0
107133524	10.0	10.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	11.0	162.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	0.0	1.0
645348	3.0	0.0
106481250	1.0	0.0
645369	347.0	218.0
645368	2.0	0.0
645367	4.0	1.0
106481217	0.0	0.0
200424	2361.0	2120.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	59.0	63.0
645360	0.0	0.0
106481219	3.0	0.0
106481220	25.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	1.0	0.0
645359	0.0	0.0
138240	3.0	0.0
138241	801.0	645.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	3.0	0.0
106481235	0.0	0.0
85569	4.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	1.0	0.0
138255	2.0	0.0
645387	166.0	160.0
645382	0.0	0.0
645381	18.0	12.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	5.0
106481207	4.0	1.0
106481204	2.0	0.0
106481205	0.0	0.0
106481208	8.0	0.0
106481209	0.0	0.0
3902	65.0	1351.0
3903	998.0	4541.0
106481210	0.0	0.0
3904	6.0	100.0
3906	89.0	105.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	2214.0	3090.0
106481211	0.0	0.0
3909	20635.0	3401.0
106481212	0.0	0.0
684959	0.0	0.0
151234	46.0	12.0
151230	756.0	585.0
728798	7.0	4.0
3913	13480.0	11883.0
3914	17375.0	1907.0
3915	18176.0	11835.0
3916	17702.0	20200.0
3918	15243.0	2645.0
3910	5417.0	4290.0
3911	7947.0	5476.0
3912	7619.0	9323.0
728782	14.0	25.0
728780	146.0	22.0
3924	5.0	7.0
3925	2591.0	5578.0
3927	12174.0	23769.0
3929	94.0	84.0
3920	13912.0	11233.0
3921	27626.0	37517.0
3923	2.0	1.0
100873174	4.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	2.0	0.0
3936	6225.0	46760.0
3937	858.0	6324.0
3938	35.0	21.0
3939	15201.0	24478.0
3930	1727.0	3246.0
100873179	0.0	0.0
3931	389.0	156.0
3932	254.0	4948.0
3933	0.0	4.0
3934	629.0	138.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	2.0
3947	0.0	1.0
3948	13.0	1.0
3949	2150.0	1111.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13582.0	11783.0
100873196	0.0	0.0
100631260	9.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	5.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	275.0	564.0
3958	10092.0	9630.0
3959	12590.0	33449.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	1.0
199223	568.0	353.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	491.0	128.0
3952	3507.0	257.0
3953	1440.0	925.0
3954	2120.0	3479.0
3955	1098.0	1798.0
3956	7754.0	8405.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	27.0	4.0
728746	0.0	0.0
728748	7.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	134.0	97.0
1303	4802.0	9746.0
107133502	0.0	0.0
1302	226.0	44.0
1301	680.0	262.0
1300	22.0	1391.0
3960	44.0	16.0
3963	24.0	0.0
3964	5582.0	5557.0
1308	29282.0	3263.0
3965	1269.0	6156.0
1307	8017.0	5257.0
151295	38.0	19.0
1306	6824.0	7448.0
100189589	11.0	3.0
728774	0.0	0.0
728773	7.0	1.0
3980	1667.0	2100.0
100287932	1496.0	2561.0
3981	1334.0	905.0
728776	27.0	31.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	45181.0	13620.0
1315	8053.0	11473.0
1314	12987.0	21218.0
1312	4673.0	4890.0
1311	88.0	736.0
100329135	3.0	4.0
1310	6.0	86.0
574537	0.0	0.0
3972	3.0	1.0
3973	30.0	0.0
3975	2.0	0.0
3976	816.0	188.0
3977	15666.0	4462.0
1318	150.0	192.0
3978	2125.0	2361.0
1317	3105.0	3797.0
728763	3.0	9.0
3990	76.0	27.0
645313	3.0	1.0
3991	5990.0	1240.0
645312	0.0	0.0
3992	696.0	860.0
645311	3.0	0.0
728769	533.0	440.0
1330	0.0	0.0
1327	9705.0	10599.0
1326	1222.0	965.0
1325	21.0	9.0
3982	2.0	0.0
3983	14144.0	8617.0
3984	1640.0	3676.0
3985	7429.0	4883.0
3987	3326.0	3613.0
3988	4581.0	10833.0
1329	3508.0	4848.0
116809	0.0	0.0
100128416	34.0	13.0
1340	3629.0	6428.0
1337	2299.0	3645.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2215.0	2577.0
100128410	1.0	0.0
3995	1139.0	713.0
100128412	0.0	0.0
3996	2259.0	2234.0
3998	9367.0	10570.0
1339	2.0	3.0
285440	1579.0	1595.0
285441	3.0	0.0
1352	870.0	1148.0
1351	2711.0	4886.0
1350	6838.0	9845.0
1349	2382.0	3479.0
1348	1.0	0.0
1347	2202.0	3494.0
1346	658.0	226.0
1345	3310.0	13085.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	10.0
1363	14371.0	6236.0
1362	11750.0	7592.0
1361	14.0	14.0
1360	6603.0	1838.0
1359	151.0	1550.0
1358	7.0	3.0
1357	51.0	3.0
1356	5383.0	3578.0
1355	2918.0	2825.0
1353	2482.0	1952.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	126.0	99.0
285464	741.0	505.0
100873200	4.0	0.0
777774	0.0	0.0
1374	4431.0	3878.0
1373	605.0	149.0
1371	1184.0	937.0
1370	1.0	6.0
1369	0.0	0.0
1368	1761.0	2233.0
100873209	2.0	0.0
1366	3283.0	3039.0
1365	3028.0	1748.0
1364	15549.0	6242.0
100873204	3.0	0.0
100873203	0.0	0.0
100873202	4.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	1.0
100873206	25.0	2.0
100873205	2.0	0.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	4235.0	3461.0
116843	1403.0	847.0
1384	1892.0	9980.0
116842	69.0	53.0
1382	6467.0	12026.0
116844	804.0	2602.0
1381	934.0	99.0
1380	59.0	1119.0
440176	2.0	3.0
440184	17.0	722.0
1379	10.0	21.0
1378	81.0	585.0
1376	1691.0	1949.0
1375	188.0	105.0
128821	2.0	1.0
100873237	0.0	1.0
128822	67.0	25.0
100873236	0.0	0.0
100873235	12.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	64.0
100873239	2.0	1.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	414.0	568.0
1396	110.0	479.0
1395	14.0	5.0
1394	167.0	25.0
1393	117.0	37.0
1392	0.0	0.0
285407	20.0	17.0
116835	933.0	638.0
1390	751.0	1018.0
1389	6107.0	7296.0
1388	5772.0	6728.0
1387	11251.0	7535.0
116841	1754.0	2548.0
1386	3845.0	3404.0
116840	2740.0	2177.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	203.0	66.0
100873255	2.0	0.0
100873254	5.0	1.0
100873253	2.0	0.0
285412	1.0	3.0
100873252	3.0	0.0
100287898	144.0	65.0
100287895	0.0	0.0
285419	55.0	23.0
1399	5415.0	6214.0
1398	5225.0	5078.0
1397	4751.0	5368.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	5.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	127.0	139.0
285429	12.0	17.0
100287880	0.0	0.0
440193	3076.0	6253.0
100873248	0.0	0.0
100873247	6.0	2.0
100873246	0.0	0.0
100873245	7.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5981.0	9904.0
153830	4489.0	3715.0
645280	8.0	1.0
440138	614.0	486.0
440132	5.0	1.0
440142	5.0	4.0
10139	1718.0	2322.0
126208	1089.0	1248.0
126206	20.0	1155.0
126205	26.0	25.0
107133497	2.0	23.0
126204	28.0	10.0
107133499	0.0	0.0
128866	6513.0	9052.0
10131	2847.0	2586.0
10134	7919.0	10618.0
107133494	0.0	0.0
10133	5674.0	9351.0
128869	796.0	1315.0
10136	5.0	0.0
10135	8356.0	4683.0
100128493	0.0	0.0
103021294	18.0	36.0
10138	838.0	848.0
100128496	0.0	0.0
10137	6228.0	5995.0
128861	1.0	0.0
128862	0.0	0.0
10141	9.0	1.0
10140	10082.0	6635.0
128864	17.0	10.0
440125	0.0	4.0
440131	4.0	8.0
10143	69.0	32.0
128854	1249.0	677.0
10142	10264.0	6132.0
10144	4665.0	1381.0
10147	3232.0	2810.0
100128483	1.0	0.0
10146	9746.0	11388.0
128859	0.0	0.0
10149	267.0	223.0
10148	93.0	613.0
128853	141.0	400.0
440159	0.0	0.0
10117	7.0	15.0
440163	10.0	1.0
10110	269.0	47.0
10112	80.0	642.0
10111	5916.0	5134.0
10114	8982.0	6191.0
10113	2477.0	4127.0
128848	0.0	0.0
10116	10797.0	5721.0
165829	149.0	18.0
100128469	13.0	12.0
153842	2.0	0.0
440145	859.0	843.0
10129	4209.0	1362.0
440153	0.0	0.0
10128	10523.0	10595.0
100033799	0.0	0.0
107133486	13.0	12.0
10121	4188.0	7210.0
100128465	0.0	0.0
10120	3913.0	4018.0
10123	5366.0	4801.0
138234	2.0	2.0
10125	511.0	2222.0
10124	2842.0	1215.0
10127	2613.0	2147.0
10126	1428.0	1445.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	130.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	3.0	3.0
106481182	0.0	0.0
285489	139.0	446.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	3.0	4.0
10107	2.0	0.0
10106	23075.0	14273.0
106481199	1.0	0.0
10109	7658.0	19953.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1608.0	2560.0
10100	719.0	269.0
10103	917.0	3788.0
106481194	0.0	0.0
10102	1253.0	1439.0
106481195	0.0	0.0
10105	3007.0	8405.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	214.0	97.0
440119	248.0	200.0
126235	2.0	1.0
126231	237.0	89.0
106481165	0.0	0.0
106481166	1.0	0.0
106481163	0.0	1.0
442775	68.0	90.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	16.0	33.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	3.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	1.0
440107	6.0	85.0
440104	1526.0	747.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	1.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	2.0	0.0
100128420	23.0	131.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	3.0
10090	853.0	771.0
10093	3449.0	7618.0
10092	6009.0	12930.0
10095	2623.0	11276.0
645204	4.0	0.0
10094	5770.0	13529.0
645203	1.0	2.0
10097	11305.0	25239.0
10096	7500.0	16686.0
645201	1.0	0.0
163115	97.0	83.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	10.0
106481143	0.0	0.0
114194	0.0	0.0
138162	179.0	527.0
106481144	0.0	0.0
114195	3.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	19.0	33.0
106481145	0.0	0.0
151126	124.0	269.0
106481146	0.0	0.0
10099	7178.0	7245.0
10098	2423.0	1916.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	1042.0	475.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	4.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	1.0
106481159	0.0	0.0
114188	2.0	0.0
728819	125.0	32.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	247.0	47.0
415116	3693.0	3077.0
