id	8a987f43-454e-4b94-a2ec-6079c58eb99b	0a3fb653-84e8-426a-999a-8dc8127dfd6d
106481343	0.0	0.0
85457	2166.0	4491.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	20.0	2513.0
442913	0.0	0.0
85452	66.0	17.0
442914	0.0	0.0
50	10378.0	6441.0
85453	1352.0	291.0
442915	0.0	0.0
85450	2062.0	637.0
51	11802.0	4076.0
442916	0.0	0.0
85451	1008.0	2330.0
52	2208.0	3780.0
442917	0.0	0.0
53	2269.0	3602.0
442918	0.0	0.0
54	614.0	931.0
442919	0.0	0.0
55	31.0	111.0
442909	0.0	2.0
56	5.0	3.0
58	30.0	198.0
59	32421.0	10318.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	19.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	214.0	117.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	6.0	1.0
106481354	0.0	1.0
85446	268.0	703.0
442900	0.0	0.0
106481355	0.0	0.0
85443	85.0	92.0
442901	0.0	0.0
85444	468.0	454.0
442902	0.0	0.0
60	153403.0	122714.0
85441	1374.0	3813.0
442903	5.0	9.0
85442	4.0	134.0
442904	0.0	0.0
442905	0.0	0.0
62	30.0	8.0
85440	3481.0	2084.0
442907	2.0	5.0
442908	0.0	1.0
66	0.0	0.0
67	6.0	3.0
68	4.0	2.0
344595	264.0	689.0
69	7.0	0.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	53.0	83.0
106481321	0.0	0.0
85479	13.0	50.0
106481322	0.0	0.0
85476	3471.0	4510.0
85477	411.0	177.0
70	159.0	37.0
85474	10.0	12.0
71	59797.0	200348.0
72	5318.0	427.0
73	12.0	23.0
74	0.0	0.0
75	14.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3977.0	5209.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	918.0	5439.0
81	23886.0	24267.0
85463	1073.0	183.0
82	8.0	0.0
85464	4238.0	1938.0
83	10.0	10.0
85461	3753.0	6760.0
85462	182.0	1968.0
86	1364.0	4095.0
87	21333.0	17902.0
85460	1908.0	245.0
88	24.0	9.0
89	1.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2721.0	1544.0
106481300	0.0	0.0
91	2088.0	4096.0
92	1252.0	591.0
93	685.0	868.0
94	3845.0	731.0
95	181.0	162.0
97	90.0	216.0
98	850.0	256.0
344561	0.0	0.0
728661	3368.0	2000.0
728664	1.0	0.0
106481305	0.0	0.0
261734	444.0	323.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	15.0
106481309	10.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	2.0	2.0
3805	2.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	3.0
3809	6.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	946.0	271.0
3800	137.0	1103.0
3801	2001.0	387.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	1.0
261726	1679.0	2897.0
728698	5.0	2.0
3814	0.0	7.0
3815	1301.0	554.0
3816	9.0	9.0
261729	2353.0	232.0
3817	0.0	2.0
3818	12.0	11.0
222166	39264.0	1805.0
3811	4.0	0.0
3812	0.0	0.0
285740	1.0	0.0
285741	36.0	8.0
728689	27.0	15.0
3827	0.0	0.0
246100	0.0	0.0
3820	59.0	27.0
3821	24.0	3.0
3822	7.0	0.0
3823	3.0	1.0
3824	150.0	16.0
645402	0.0	0.0
403313	424.0	1098.0
403314	0.0	0.0
728637	1.0	0.0
728638	22.0	184.0
728633	0.0	0.0
728632	6.0	50.0
728635	21.0	29.0
3836	3444.0	4647.0
222183	125.0	1948.0
3837	12959.0	18267.0
3838	1327.0	4734.0
3839	4557.0	1688.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1755.0	1101.0
3832	105.0	1748.0
3833	43.0	1237.0
3834	509.0	2.0
3835	678.0	3027.0
728620	1.0	5.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	115.0	138.0
3848	18.0	26.0
3849	0.0	1.0
222171	63.0	10351.0
728619	1.0	0.0
3840	7651.0	4966.0
3841	707.0	243.0
3842	7500.0	5493.0
3843	16603.0	8286.0
3844	0.0	0.0
3845	2050.0	2668.0
3846	0.0	5.0
645423	3.0	0.0
3860	1623.0	8849.0
246126	2.0	11.0
728658	900.0	850.0
728655	3.0	0.0
728657	0.0	2.0
728656	0.0	15.0
3858	743.0	553.0
3859	3.0	1.0
246135	10.0	0.0
3850	0.0	2.0
3851	512.0	2670.0
3852	7518.0	19238.0
645414	0.0	0.0
3853	1218.0	6735.0
3854	548.0	1678.0
3855	1401.0	1156.0
3856	1493.0	24358.0
3857	1.0	0.0
728640	0.0	0.0
645431	9.0	39.0
728642	175.0	102.0
728641	23.0	1.0
645434	94.0	2.0
645432	6.0	1.0
285704	826.0	451.0
728643	0.0	0.0
222194	1174.0	3332.0
285708	4.0	2.0
1204	0.0	0.0
1203	985.0	539.0
1201	562.0	799.0
1200	10633.0	5184.0
3861	4171.0	1527.0
645426	3.0	29.0
645425	0.0	0.0
1209	7144.0	8867.0
3866	2667.0	4891.0
1208	0.0	0.0
1207	2492.0	6533.0
3868	410.0	1855.0
285311	0.0	0.0
3880	1660.0	73370.0
3881	4.0	23.0
285313	2234.0	93.0
100128537	1239.0	499.0
3882	1.0	1.0
100128536	1.0	1.0
285314	2.0	2.0
285315	219.0	268.0
1215	106.0	13.0
100141515	3.0	7.0
1213	27765.0	33898.0
1212	2882.0	2795.0
1211	4614.0	3663.0
3872	3953.0	6644.0
3875	867.0	43555.0
3876	0.0	12.0
3879	0.0	2.0
3890	0.0	1.0
3891	1.0	3.0
3892	5.0	22.0
100128525	11.0	7.0
285326	0.0	0.0
1230	526.0	376.0
285329	8.0	11.0
440097	94.0	4.0
440093	6.0	8.0
3883	3.0	3.0
3884	1.0	0.0
3885	0.0	1.0
3886	2.0	0.0
100128521	0.0	0.0
3887	8.0	10.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	3.0
100128516	99.0	86.0
285331	603.0	560.0
100128512	0.0	0.0
285335	17.0	14.0
100128514	0.0	0.0
1241	441.0	810.0
1240	1856.0	579.0
1238	588.0	33.0
1237	1.0	11.0
1236	83.0	72.0
1235	2.0	2.0
1234	120.0	295.0
1233	20.0	116.0
1232	5.0	3.0
3895	13899.0	22536.0
100128511	2.0	25.0
100631247	1.0	144.0
3897	179.0	1423.0
100631248	0.0	0.0
3898	168.0	1979.0
100631249	0.0	0.0
3899	1425.0	25465.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2061.0	497.0
100631251	0.0	14.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	84.0	108.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	117.0	39.0
574501	2.0	0.0
574502	0.0	0.0
1244	69.0	28.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	5623.0	656.0
1263	978.0	354.0
1262	9.0	3.0
116966	78.0	1063.0
100887755	0.0	0.0
1261	4.0	141.0
100887754	1.0	1.0
1260	0.0	0.0
116969	23.0	20.0
1259	65.0	7.0
1258	0.0	3.0
440061	0.0	0.0
100887750	23.0	8.0
100887746	0.0	0.0
100887744	2.0	0.0
1272	386.0	277.0
1271	4589.0	125.0
100887749	133.0	28.0
1270	50.0	33.0
100887748	0.0	0.0
440044	6.0	10.0
1269	7.0	2.0
440051	0.0	0.0
1268	314.0	140.0
440050	0.0	3.0
1267	4341.0	4872.0
1266	11060.0	3978.0
100887740	0.0	0.0
1265	8104.0	1982.0
1286	93.0	63.0
1285	34.0	10.0
1284	91476.0	23255.0
1282	90389.0	26111.0
1281	84644.0	114755.0
1280	8.0	139.0
440078	71.0	198.0
440077	1.0	0.0
440087	26.0	1963.0
1278	81117.0	139068.0
1277	48647.0	195552.0
440081	30.0	112.0
116938	0.0	0.0
1297	8.0	2.0
116931	66.0	108.0
1296	687.0	1971.0
1295	6114.0	4289.0
116933	1.0	25.0
1294	116.0	271.0
1293	45479.0	38973.0
116935	34.0	42.0
1292	44924.0	22067.0
440068	0.0	0.0
1291	42753.0	19739.0
116937	1.0	3.0
440067	0.0	1.0
1290	12643.0	16603.0
440073	1120.0	49.0
440072	5.0	2.0
1289	8023.0	16054.0
1288	317.0	130.0
1287	557.0	1961.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3559.0	1429.0
440021	0.0	0.0
442673	1.0	3.0
10018	951.0	3500.0
126328	1102.0	1181.0
442676	3.0	0.0
126326	1071.0	232.0
1299	34.0	11.0
1298	37.0	413.0
10011	1086.0	1052.0
10010	2801.0	1570.0
10013	3035.0	2881.0
128989	1297.0	1021.0
10015	8945.0	6950.0
10014	5136.0	3526.0
10017	12.0	8.0
10016	3066.0	3536.0
10020	3263.0	1494.0
114335	0.0	0.0
114336	0.0	0.0
126321	796.0	1535.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	0.0
10021	2.0	4.0
10024	18.0	427.0
128977	3317.0	2035.0
103021165	0.0	1.0
10023	219.0	749.0
103021164	4.0	3.0
10026	1163.0	313.0
10025	1857.0	2707.0
116986	95.0	110.0
116985	5027.0	4894.0
116988	3203.0	1760.0
116987	2108.0	3273.0
114327	508.0	958.0
440043	0.0	0.0
126308	3466.0	2556.0
440041	0.0	0.0
126306	5.0	7.0
151306	360.0	18.0
100128590	13.0	1.0
100128596	3.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	13.0	18.0
440026	844.0	923.0
440023	0.0	0.0
10008	459.0	187.0
10007	1713.0	2089.0
10009	1780.0	3544.0
116984	282.0	236.0
116983	984.0	815.0
151313	432.0	350.0
10000	3375.0	856.0
128954	0.0	0.0
10002	4.0	33.0
10001	645.0	744.0
10004	198.0	50.0
10003	1110.0	42.0
10006	2774.0	3512.0
10005	523.0	563.0
126370	0.0	0.0
285352	92.0	57.0
100128579	0.0	0.0
285359	20.0	18.0
126375	482.0	530.0
126374	1953.0	344.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2551.0	1499.0
285367	955.0	955.0
285368	143.0	1089.0
100128569	42.0	47.0
126364	289.0	122.0
100128560	5.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	4.0
344191	0.0	0.0
126353	15.0	7942.0
751071	126.0	249.0
442660	1.0	0.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	6.0
106481282	0.0	0.0
285381	2111.0	745.0
106481283	0.0	0.0
285382	722.0	171.0
106481280	0.0	0.0
165918	1802.0	1182.0
106481281	3.0	0.0
165904	14.0	26.0
285386	1350.0	2739.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	2.0	0.0
100128541	0.0	0.0
138311	490.0	317.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	65.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	578.0	1729.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1535.0	1845.0
728710	0.0	0.0
126295	122.0	332.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	108.0	740.0
645318	0.0	0.0
645317	22.0	11.0
151242	22.0	0.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	30034.0	28280.0
100287908	0.0	0.0
645332	122.0	498.0
126282	830.0	659.0
100287902	9.0	18.0
163227	433.0	706.0
100287900	0.0	0.0
163223	112.0	15.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	40.0	34.0
106481278	1.0	1.0
645328	0.0	2.0
151254	48.0	4.0
645326	2.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	52.0
163259	294.0	78.0
645345	59.0	71.0
200403	16.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	162.0	177.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	2.0
728732	1.0	1.0
728734	7.0	1.0
126272	91.0	65.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	908.0	1963.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	68.0	11.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	11.0
728723	316.0	57.0
106481253	0.0	0.0
107133522	2.0	12.0
106481254	2.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	1.0
151276	2.0	1.0
645348	1.0	0.0
106481250	0.0	0.0
645369	29.0	58.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	636.0	2518.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	0.0	63.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	27.0
106481221	0.0	5.0
106481224	0.0	0.0
106481225	0.0	3.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	462.0	181.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	355.0	294.0
645382	0.0	0.0
645381	27.0	1.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	4.0
106481207	1.0	0.0
106481204	0.0	1.0
106481205	2.0	1.0
106481208	5.0	5.0
106481209	0.0	0.0
3902	50.0	44.0
3903	4751.0	732.0
106481210	0.0	0.0
3904	5.0	3.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8255.0	1354.0
106481211	0.0	0.0
3909	2011.0	2369.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	0.0
151230	384.0	1351.0
728798	0.0	6.0
3913	31094.0	6885.0
3914	2537.0	580.0
3915	52698.0	6876.0
3916	19086.0	11063.0
3918	1249.0	483.0
3910	41485.0	4554.0
3911	4960.0	3750.0
3912	22241.0	5988.0
728782	11.0	7.0
728780	29.0	17.0
3924	4.0	4.0
3925	2163.0	4973.0
3927	19938.0	24078.0
3929	353.0	50.0
3920	7601.0	11274.0
3921	12526.0	21924.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	2.0	1.0
3936	2800.0	8436.0
3937	888.0	638.0
3938	0.0	6.0
3939	39067.0	40930.0
3930	3661.0	651.0
100873179	0.0	0.0
3931	386.0	55.0
3932	96.0	138.0
3933	0.0	2.0
3934	147.0	697.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	14.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	14.0	1.0
3947	3.0	3.0
3948	7.0	0.0
3949	3222.0	2287.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	34044.0	2915.0
100873196	0.0	0.0
100631260	0.0	2.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	25.0	26.0
3958	20056.0	2005.0
3959	33598.0	28220.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	113.0	101.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	378.0	175.0
3952	65393.0	138.0
3953	3343.0	211.0
3954	4032.0	2764.0
3955	1857.0	2739.0
3956	45702.0	8329.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	10.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	77.0	56.0
1303	12417.0	18767.0
107133502	0.0	0.0
1302	78.0	21.0
1301	65.0	7097.0
1300	23.0	5002.0
3960	20.0	2.0
3963	0.0	18.0
3964	4466.0	7604.0
1308	888.0	228.0
3965	1100.0	1552.0
1307	3204.0	2588.0
151295	19.0	31.0
1306	19980.0	5575.0
100189589	4.0	2.0
728774	1.0	1.0
728773	0.0	1.0
3980	697.0	4908.0
100287932	2343.0	3300.0
3981	782.0	230.0
728776	6.0	35.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	22821.0	6896.0
1315	6142.0	11302.0
1314	15782.0	23913.0
1312	2912.0	4415.0
1311	750.0	5407.0
100329135	1.0	2.0
1310	4.0	0.0
574537	0.0	1.0
3972	0.0	0.0
3973	177.0	1.0
3975	1.0	0.0
3976	364.0	165.0
3977	8131.0	1973.0
1318	105.0	35.0
3978	287.0	3273.0
1317	2268.0	1426.0
728763	4.0	0.0
3990	25.0	5.0
645313	34.0	3.0
3991	85501.0	1549.0
645312	0.0	0.0
3992	1979.0	721.0
645311	0.0	0.0
728769	176.0	309.0
1330	0.0	0.0
1327	13131.0	6143.0
1326	1654.0	786.0
1325	6.0	1.0
3982	0.0	0.0
3983	17056.0	2596.0
3984	760.0	2368.0
3985	1596.0	3465.0
3987	7449.0	1907.0
3988	6138.0	7074.0
1329	6731.0	4107.0
116809	0.0	0.0
100128416	24.0	7.0
1340	5932.0	8773.0
1337	3589.0	5710.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	381.0	3900.0
100128410	0.0	1.0
3995	7401.0	396.0
100128412	0.0	0.0
3996	1080.0	1726.0
3998	7555.0	11551.0
1339	0.0	4.0
285440	924.0	847.0
285441	0.0	0.0
1352	827.0	823.0
1351	3635.0	5214.0
1350	9517.0	6442.0
1349	3846.0	3563.0
1348	0.0	0.0
1347	4459.0	2481.0
1346	3562.0	114.0
1345	5124.0	104684.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	11.0	16.0
1363	8909.0	2125.0
1362	9369.0	13566.0
1361	0.0	1.0
1360	82.0	64525.0
1359	476.0	1085.0
1358	88.0	0.0
1357	316.0	6.0
1356	749.0	140.0
1355	2927.0	2300.0
1353	1522.0	1731.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	1.0
100873219	0.0	0.0
100873218	1.0	0.0
100873217	0.0	0.0
100873216	1.0	0.0
285463	123.0	39.0
285464	515.0	191.0
100873200	1.0	0.0
777774	0.0	0.0
1374	3817.0	4195.0
1373	640.0	45.0
1371	952.0	387.0
1370	59.0	10.0
1369	0.0	0.0
1368	18198.0	635.0
100873209	1.0	0.0
1366	263.0	5169.0
1365	73.0	1711.0
1364	845.0	16589.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	14.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	18.0	24.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3663.0	3674.0
116843	761.0	692.0
1384	4926.0	959.0
116842	49.0	29.0
1382	1089.0	25544.0
116844	103.0	3544.0
1381	33.0	58.0
1380	6.0	2.0
440176	3.0	1.0
440184	5.0	0.0
1379	6.0	1.0
1378	109.0	23.0
1376	1268.0	809.0
1375	67.0	64.0
128821	0.0	20.0
100873237	0.0	0.0
128822	0.0	1704.0
100873236	1.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	13.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	197.0	152.0
1396	162.0	527.0
1395	62.0	4.0
1394	54.0	2.0
1393	1403.0	36.0
1392	5.0	0.0
285407	7.0	28.0
116835	2703.0	323.0
1390	914.0	1242.0
1389	9353.0	7992.0
1388	2384.0	5465.0
1387	6481.0	9120.0
116841	832.0	1699.0
1386	3634.0	2736.0
116840	1092.0	2424.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	2.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	7.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	3.0	0.0
116828	128.0	37.0
100873255	0.0	0.0
100873254	24.0	13.0
100873253	0.0	0.0
285412	1.0	5.0
100873252	0.0	0.0
100287898	23.0	34.0
100287895	0.0	0.0
285419	50.0	5.0
1399	4711.0	5508.0
1398	7525.0	4895.0
1397	5087.0	4833.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	4.0	4.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	98.0	305.0
285429	17.0	1.0
100287880	0.0	0.0
440193	1214.0	8290.0
100873248	0.0	0.0
100873247	4.0	0.0
100873246	0.0	0.0
100873245	5.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	5557.0	8982.0
153830	4727.0	2278.0
645280	1.0	0.0
440138	503.0	371.0
440132	6.0	0.0
440142	0.0	1.0
10139	1518.0	1082.0
126208	632.0	1091.0
126206	0.0	4.0
126205	1.0	0.0
107133497	50.0	18.0
126204	1.0	0.0
107133499	0.0	0.0
128866	5029.0	10439.0
10131	2379.0	4553.0
10134	22062.0	12424.0
107133494	0.0	0.0
10133	16284.0	3012.0
128869	558.0	1373.0
10136	0.0	0.0
10135	5184.0	5084.0
100128493	0.0	0.0
103021294	11.0	43.0
10138	690.0	956.0
100128496	0.0	0.0
10137	3106.0	5686.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	1.0
10140	5150.0	4607.0
128864	2.0	15.0
440125	0.0	1.0
440131	0.0	1.0
10143	1.0	2759.0
128854	265.0	1277.0
10142	3812.0	3383.0
10144	10294.0	676.0
10147	1911.0	2635.0
100128483	1.0	0.0
10146	7929.0	9850.0
128859	0.0	0.0
10149	500.0	33.0
10148	102.0	49.0
128853	30.0	678.0
440159	0.0	0.0
10117	9.0	0.0
440163	2.0	0.0
10110	2586.0	37.0
10112	23.0	781.0
10111	4471.0	7850.0
10114	13568.0	8216.0
10113	4147.0	4046.0
128848	0.0	0.0
10116	4291.0	4025.0
165829	12.0	4.0
100128469	2.0	11.0
153842	0.0	0.0
440145	504.0	701.0
10129	3618.0	2198.0
440153	0.0	0.0
10128	9480.0	12977.0
100033799	0.0	0.0
107133486	0.0	5.0
10121	8164.0	6524.0
100128465	0.0	0.0
10120	3050.0	2385.0
10123	1076.0	1091.0
138234	0.0	0.0
10125	76.0	1902.0
10124	1289.0	234.0
10127	1158.0	2054.0
10126	583.0	1571.0
100128462	0.0	0.0
100128459	2.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	28.0	21.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	2.0	335.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	0.0
10106	22152.0	12470.0
106481199	0.0	0.0
10109	10555.0	9185.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	3.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1511.0	1878.0
10100	823.0	110.0
10103	122.0	12978.0
106481194	0.0	0.0
10102	1069.0	1367.0
106481195	0.0	0.0
10105	2515.0	3578.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	245.0	11.0
440119	145.0	60.0
126235	0.0	2.0
126231	106.0	153.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	3.0
442775	103.0	120.0
106481164	2.0	0.0
106481169	0.0	0.0
442777	108.0	34.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	5.0
440104	718.0	298.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	6.0	37.0
100128420	10.0	1.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	58.0	1.0
10090	906.0	182.0
10093	3452.0	2653.0
10092	5182.0	4119.0
10095	2953.0	2144.0
645204	1.0	0.0
10094	5403.0	8543.0
645203	5.0	5.0
10097	13849.0	13211.0
10096	7597.0	8141.0
645201	0.0	1.0
163115	150.0	13.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	8.0
106481143	0.0	0.0
114194	0.0	0.0
138162	57.0	169.0
106481144	0.0	0.0
114195	7.0	4.0
106481141	0.0	7.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	13.0
106481145	0.0	0.0
151126	42.0	123.0
106481146	0.0	0.0
10099	37538.0	9439.0
10098	351.0	3211.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	301.0	278.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	72.0	24.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	13.0	5.0
415116	4983.0	7412.0
645207	0.0	0.0
645206	13.0	4.0
442707	0.0	0.0
106481150	0.0	1.0
106481151	0.0	0.0
442709	14.0	3.0
114182	2.0	1.0
10071	11.0	1.0
645220	0.0	0.0
728851	2.0	18.0
10073	838.0	522.0
