id	7f92fd47-9938-4069-bc1d-ce6d7d6c1dc4	eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0
157381	4.0	16.0
91543	3355.0	350.0
91544	300.0	1615.0
102724923	2.0	12.0
652423	0.0	1.0
169355	0.0	17.0
400966	6.0	29.0
121364	0.0	1.0
400961	1831.0	913.0
157376	1.0	0.0
91574	812.0	2578.0
157313	11.0	165.0
157317	0.0	0.0
147991	2076.0	2353.0
399495	2.0	155.0
159963	22.0	4.0
100506965	558.0	650.0
100506963	86.0	106.0
387495	0.0	5.0
387496	1157.0	53.0
387494	3.0	67.0
387491	7.0	24.0
387492	64.0	315.0
387486	0.0	0.0
157310	56.0	43.0
100506994	24.0	108.0
338470	26.0	47.0
170302	0.0	4.0
204010	3.0	23.0
399473	37.0	474.0
399474	1102.0	129.0
91584	17528.0	921.0
159989	2.0	43.0
91582	1311.0	680.0
107126360	11.0	15.0
133383	612.0	244.0
100506930	592.0	1604.0
100820741	0.0	0.0
338448	0.0	0.0
8808	15.0	24.0
8809	362.0	137.0
54512	232.0	150.0
54511	101.0	6.0
54510	14351.0	1378.0
54516	1210.0	713.0
8802	11788.0	2020.0
8803	8002.0	1000.0
54514	2.0	7.0
8800	6392.0	2661.0
8801	9828.0	2623.0
8807	37.0	35.0
400916	4401.0	287.0
54518	3350.0	986.0
8804	12696.0	3890.0
100506939	0.0	23.0
54517	751.0	434.0
8805	2270.0	1223.0
8820	74.0	71.0
8821	1912.0	5160.0
338440	57.0	1013.0
338442	4081.0	51.0
8819	193.0	120.0
100820732	0.0	33.0
255620	0.0	2.0
54522	310.0	544.0
54521	1585.0	1241.0
54520	3370.0	3652.0
100820735	2.0	2.0
8813	1896.0	547.0
170393	4.0	2.0
8814	158.0	337.0
170392	4.0	25.0
100506925	1.0	1.0
8811	4.0	2.0
8812	617.0	1134.0
8817	78.0	22.0
8818	1135.0	1017.0
54529	3312.0	849.0
255626	0.0	0.0
8815	2142.0	495.0
8816	7698.0	4552.0
170394	674.0	428.0
8831	789.0	2702.0
8832	791.0	2353.0
100506953	3.0	10.0
338433	0.0	2.0
338436	0.0	0.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	9.0
54534	1382.0	846.0
54532	8316.0	3627.0
54531	1106.0	494.0
54538	9609.0	640.0
8824	4030.0	1221.0
8825	1829.0	100.0
54537	2551.0	1750.0
54536	1056.0	1003.0
8822	10.0	19.0
8823	78.0	6.0
54535	430.0	544.0
8828	5404.0	3711.0
8829	33339.0	5426.0
8826	22737.0	22356.0
54539	3679.0	804.0
8842	11.0	177.0
8843	355.0	26.0
8840	84.0	1310.0
8841	2530.0	1569.0
100158257	0.0	0.0
54541	983.0	347.0
54540	1700.0	2277.0
54545	6271.0	4553.0
54544	0.0	0.0
54543	12498.0	3653.0
54542	5343.0	4189.0
54549	59.0	258.0
8835	2650.0	469.0
8836	911.0	61.0
8833	3578.0	3566.0
8834	1504.0	402.0
54546	0.0	0.0
8839	5041.0	344.0
8837	21300.0	13773.0
8838	20.0	17.0
101928483	19.0	19.0
8850	5652.0	1174.0
101928484	0.0	1.0
8853	2003.0	1642.0
8854	479.0	127.0
8851	43.0	76.0
8852	1.0	0.0
400960	1511.0	7247.0
338412	0.0	81.0
338413	0.0	98.0
54552	512.0	1449.0
400957	2.0	3.0
54551	190.0	43.0
54550	9.0	18.0
196996	16.0	998.0
400955	1.0	4.0
400954	68.0	1127.0
54556	956.0	253.0
54555	1126.0	588.0
400952	20.0	146.0
54554	590.0	634.0
400950	7.0	20.0
8846	578.0	556.0
100820709	0.0	2.0
8847	199.0	661.0
54558	1377.0	2708.0
8844	1691.0	830.0
54557	958.0	294.0
8848	12565.0	4240.0
196993	3.0	2791.0
8861	2499.0	3278.0
101928492	189.0	154.0
8864	4417.0	2776.0
6201	25968.0	7214.0
6203	20583.0	5970.0
8862	266.0	83.0
101928496	0.0	0.0
8863	12502.0	3945.0
6202	50742.0	16920.0
723972	0.0	83.0
400946	38.0	1226.0
400945	83.0	247.0
54567	2208.0	388.0
54566	16041.0	1890.0
400941	16.0	4.0
8857	117.0	6613.0
8858	1.0	185.0
54569	0.0	0.0
8856	4.0	29.0
54568	0.0	0.0
8859	383.0	573.0
8871	705.0	4651.0
8872	2363.0	1327.0
6210	30215.0	13918.0
8870	1000.0	2627.0
100421500	0.0	5.0
8875	69.0	91.0
8876	325.0	86.0
8874	10064.0	5118.0
100421506	0.0	302.0
100421509	0.0	0.0
54570	0.0	4.0
400935	0.0	37.0
54574	0.0	0.0
54573	0.0	2.0
54572	0.0	1.0
400932	0.0	87.0
54571	0.0	0.0
54578	2.0	2.0
255631	28.0	700.0
400931	159.0	8379.0
54577	0.0	0.0
54576	0.0	2.0
54575	0.0	1.0
6205	63020.0	13747.0
100506915	7.0	37.0
8869	1539.0	325.0
6204	6197.0	2063.0
6207	30601.0	6196.0
6206	59756.0	5759.0
8867	1356.0	1349.0
54579	0.0	0.0
6209	7808.0	2857.0
6208	33760.0	5218.0
170384	1698.0	1153.0
100506916	0.0	0.0
8882	1865.0	1082.0
8883	2166.0	570.0
8880	5005.0	5811.0
8881	5200.0	3093.0
8886	4989.0	2638.0
6223	16099.0	4686.0
100421512	0.0	1.0
8887	8040.0	6530.0
6222	69647.0	15801.0
8884	4493.0	2827.0
6224	75816.0	11770.0
100421515	28.0	40.0
54581	701.0	790.0
54580	0.0	0.0
54585	1545.0	1271.0
54584	63.0	1122.0
54583	5545.0	2452.0
54587	7223.0	3355.0
54586	3.0	3.0
8879	5864.0	6544.0
170371	2799.0	206.0
170370	0.0	0.0
8877	149.0	587.0
6218	39146.0	16605.0
6217	31184.0	3123.0
8878	10505.0	5363.0
6219	2.0	3.0
100506907	0.0	0.0
100506906	133.0	2054.0
255649	0.0	0.0
6230	34768.0	16043.0
8893	2462.0	2796.0
8894	3746.0	1814.0
101928440	0.0	1.0
8891	2876.0	946.0
6232	38855.0	28483.0
8892	1402.0	1117.0
6231	8076.0	3124.0
8897	887.0	1015.0
6234	7776.0	1173.0
8898	3531.0	1415.0
6233	30546.0	3531.0
8895	12201.0	6397.0
6236	107.0	10.0
8896	1723.0	525.0
6235	16519.0	18030.0
101928442	0.0	3.0
101928448	3.0	3.0
8890	2052.0	1662.0
280659	0.0	0.0
280657	0.0	0.0
280658	0.0	0.0
280655	5.0	56.0
253039	2023.0	2411.0
6227	10001.0	1768.0
6226	2.0	52.0
6229	44372.0	24602.0
8888	5218.0	9111.0
6228	35455.0	5124.0
6241	35.0	562.0
6240	4113.0	2112.0
100421411	0.0	0.0
6242	365.0	1315.0
100421413	2.0	16.0
101928455	9.0	0.0
6244	1.0	13.0
6247	6.0	19.0
100421415	9.0	123.0
6246	0.0	0.0
280644	0.0	0.0
253044	0.0	1.0
6238	4385.0	8769.0
6237	5327.0	438.0
8899	5542.0	5302.0
6239	5719.0	13144.0
6252	2472.0	2517.0
100421420	9.0	22.0
6251	8953.0	1547.0
100421422	2.0	0.0
6253	253.0	308.0
6256	13535.0	4554.0
100421424	0.0	43.0
6258	720.0	9.0
6257	2399.0	1736.0
100421428	0.0	18.0
101928469	2.0	4.0
100421429	1.0	112.0
280637	0.0	0.0
280636	1404.0	729.0
253018	81.0	243.0
253017	0.0	0.0
253012	7.0	37.0
6249	6423.0	8567.0
6248	0.0	0.0
6263	370.0	509.0
100421431	1.0	172.0
6262	149.0	215.0
100421432	0.0	3.0
101928470	21.0	4.0
100421433	0.0	45.0
100421436	17.0	72.0
100421439	1.0	1.0
6261	227.0	708.0
6260	4.0	263.0
6259	5168.0	3412.0
100421430	0.0	3.0
6274	50.0	10.0
6273	7.0	51.0
6276	1.0	3.0
6275	7258.0	336.0
6278	1.0	0.0
6277	21833.0	466.0
6279	165.0	11.0
6272	34180.0	9883.0
6271	1880.0	507.0
6285	7525.0	73.0
6284	2988.0	1055.0
100421455	0.0	0.0
6286	11.0	115.0
6289	188.0	62.0
6288	1997.0	111.0
6281	15399.0	2592.0
6280	350.0	32.0
6283	8.0	0.0
6282	9372.0	4057.0
123920	2672.0	1678.0
100421451	0.0	3.0
6296	89.0	565.0
6295	0.0	71.0
6297	468.0	656.0
6299	8.0	218.0
101928420	0.0	0.0
6290	0.0	0.0
6291	8.0	1.0
6294	2484.0	2306.0
6293	3230.0	2442.0
100421478	0.0	0.0
100421479	0.0	181.0
280664	1.0	1.0
54505	3276.0	2608.0
280660	0.0	0.0
54504	1638.0	413.0
280661	17.0	4.0
54503	391.0	931.0
54502	1596.0	7693.0
54509	23.0	45.0
123904	1.0	3.0
54508	57.0	79.0
100421473	0.0	1.0
54507	4065.0	4280.0
100421487	0.0	0.0
133308	671.0	168.0
147945	1.0	0.0
123970	3.0	9.0
100421480	1.0	15.0
147947	774.0	735.0
147948	210.0	325.0
147949	296.0	243.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	0.0	373.0
100421499	0.0	15.0
101060006	1.0	10.0
101060005	0.0	0.0
101060004	0.0	7.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	17.0	0.0
147965	414.0	440.0
147968	15.0	248.0
107126289	1.0	3.0
107126287	0.0	0.0
101060039	4.0	4.0
121360	0.0	0.0
101060032	16.0	9.0
135924	0.0	14.0
135927	2.0	14.0
121355	4.0	12.0
147906	205.0	196.0
135932	70.0	53.0
101060045	4.0	21.0
135935	0.0	0.0
101060040	0.0	50.0
147912	521.0	160.0
135942	0.0	0.0
135941	0.0	3.0
121340	2.0	5.0
135946	0.0	1.0
135948	0.0	2.0
104326190	0.0	0.0
104326191	12.0	15.0
147923	567.0	414.0
147920	0.0	42.0
147929	187.0	462.0
104326192	0.0	216.0
104326193	0.0	18.0
375444	120.0	351.0
104326189	9.0	4.0
101060020	0.0	17.0
375449	7470.0	10931.0
104326188	0.0	0.0
121328	4.0	12.0
91653	2917.0	1036.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	8.0	27.0
27085	169.0	268.0
27086	4908.0	12909.0
389756	364.0	2.0
147429	1.0	532.0
27089	5520.0	2602.0
91646	43.0	60.0
91647	614.0	987.0
642968	1.0	1.0
135458	0.0	2.0
390766	0.0	1.0
27098	8.0	372.0
27099	2.0	413.0
27097	1646.0	1958.0
389741	73.0	34.0
27090	683.0	353.0
27091	0.0	0.0
27094	195.0	412.0
27095	2938.0	1641.0
27092	3.0	762.0
642976	3.0	277.0
400629	0.0	1.0
27093	1.0	2.0
160428	2076.0	1884.0
375133	311.0	264.0
387122	0.0	314.0
390730	3.0	2.0
390732	1.0	0.0
390735	2.0	0.0
387119	722.0	453.0
27063	7.0	27.0
387117	0.0	0.0
27069	18948.0	2046.0
400612	8.0	34.0
27067	4630.0	2168.0
27068	2805.0	1222.0
221908	180.0	116.0
341799	0.0	1.0
400619	0.0	90.0
642987	119.0	235.0
400618	86.0	85.0
400617	47.0	6.0
64065	2843.0	3403.0
91662	26.0	124.0
91663	27548.0	3731.0
64064	1.0	15.0
64067	266.0	683.0
64066	65.0	3.0
91661	654.0	737.0
91664	583.0	532.0
147463	2240.0	252.0
387111	19.0	56.0
27076	19.0	640.0
390748	0.0	14.0
27077	302.0	448.0
400604	63.0	28.0
27074	61.0	140.0
27075	5933.0	9301.0
389766	11.0	33.0
387103	104.0	49.0
387104	33.0	3.0
27079	281.0	168.0
389763	0.0	0.0
341784	2.0	1.0
642996	1.0	30.0
27072	5235.0	3834.0
160419	0.0	1.0
64061	1781.0	1420.0
400609	0.0	0.0
160418	2273.0	1326.0
64063	1.0	755.0
27071	84.0	997.0
64062	4145.0	4589.0
91695	201.0	701.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	6.0	5494.0
100313770	0.0	8.0
64077	1132.0	689.0
91694	5935.0	605.0
100313771	0.0	6.0
390790	7.0	3.0
221927	1683.0	546.0
390792	0.0	34.0
400680	3.0	67.0
27043	2065.0	1486.0
27044	8515.0	4211.0
27042	1276.0	2971.0
389799	0.0	173.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	7120.0	509.0
100313777	0.0	0.0
27040	15.0	50.0
100313774	0.0	0.0
64073	27.0	17.0
64087	8058.0	4314.0
221914	7.0	48.0
64089	1414.0	748.0
100313781	0.0	0.0
91683	53.0	2043.0
91689	2277.0	666.0
100313780	0.0	16.0
245908	0.0	0.0
91687	351.0	514.0
245909	0.0	0.0
400673	341.0	806.0
389792	147.0	178.0
389791	1.0	22.0
387129	0.0	0.0
400668	1.0	0.0
389787	21.0	3.0
64081	1024.0	860.0
64080	161.0	485.0
64083	5995.0	3734.0
64084	12757.0	6962.0
64098	193.0	655.0
64097	2054.0	3796.0
400660	14.0	98.0
8909	106.0	112.0
27022	1.0	22.0
8907	4112.0	1303.0
341757	3.0	2.0
400658	7.0	38.0
8908	80694.0	1012.0
147407	5.0	8.0
27020	5642.0	4926.0
400657	744.0	421.0
27023	0.0	0.0
400654	0.0	1.0
64090	0.0	20.0
64092	252.0	303.0
64091	186.0	211.0
8900	1.0	6.0
64094	6824.0	1805.0
8905	1830.0	417.0
147409	36.0	2.0
64093	1079.0	36.0
8906	519.0	2246.0
64096	0.0	1.0
8904	4118.0	2076.0
221935	2922.0	411.0
221937	3139.0	3059.0
221938	0.0	0.0
400652	18.0	35.0
400650	2.0	0.0
27039	16.0	145.0
27032	8482.0	4066.0
27033	7.0	162.0
27030	1089.0	2205.0
27031	1112.0	537.0
27036	21.0	29.0
400645	0.0	0.0
27037	609.0	851.0
400644	5.0	7.0
27034	2334.0	1013.0
400643	9.0	2.0
27035	21.0	4.0
8912	393.0	4528.0
100313769	1.0	28.0
8913	51.0	295.0
8910	4076.0	464.0
8911	9.0	50.0
8916	2070.0	3493.0
8914	835.0	886.0
8915	1219.0	877.0
245935	0.0	0.0
245936	0.0	0.0
245937	5.0	4.0
245938	0.0	0.0
8930	1780.0	1717.0
245939	0.0	0.0
221960	232.0	151.0
245930	0.0	82.0
245931	0.0	0.0
245932	2.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	5324.0	6985.0
8927	75.0	311.0
8928	3.0	11.0
8925	11638.0	22401.0
8926	15.0	57.0
221955	738.0	755.0
8941	0.0	0.0
8942	112.0	241.0
375189	54.0	92.0
8940	27.0	100.0
245940	0.0	0.0
206338	9129.0	100.0
375190	814.0	875.0
196446	4.0	271.0
8934	2248.0	1296.0
8935	4739.0	906.0
196441	3286.0	3952.0
8932	7859.0	4846.0
8933	5725.0	584.0
8938	332.0	1217.0
8939	3285.0	2278.0
8936	1076.0	90.0
326105	2.0	194.0
245913	0.0	0.0
245915	0.0	0.0
221981	1438.0	294.0
245910	0.0	0.0
206358	1092.0	1251.0
245911	0.0	52.0
245912	2.0	44.0
196415	0.0	0.0
642909	3.0	6.0
642907	0.0	2.0
8945	1776.0	9851.0
54659	0.0	0.0
54658	2.0	0.0
8943	6349.0	5712.0
54657	0.0	0.0
8944	0.0	0.0
196410	91.0	1.0
245927	0.0	0.0
245928	0.0	0.0
6300	653.0	295.0
245929	0.0	0.0
6302	3139.0	1225.0
6301	6472.0	2961.0
160492	0.0	0.0
54662	3889.0	1362.0
54661	13.0	254.0
54660	52.0	235.0
54665	1914.0	1127.0
54664	5997.0	1444.0
54663	616.0	767.0
8970	34.0	309.0
8971	2927.0	821.0
101928363	16.0	238.0
8974	1130.0	945.0
6311	3138.0	4964.0
8975	4692.0	3340.0
6310	3620.0	9297.0
91612	7610.0	3002.0
100421601	0.0	0.0
8972	15.0	780.0
8973	1.0	230.0
245972	4.0	27.0
245973	223.0	134.0
54677	760.0	471.0
54676	2846.0	2324.0
54675	9673.0	773.0
147468	0.0	0.0
54674	866.0	285.0
6304	4201.0	1046.0
6303	9559.0	4286.0
8968	0.0	196.0
6305	3682.0	2346.0
91603	495.0	408.0
91608	4286.0	141.0
6307	918.0	483.0
642924	31.0	7.0
8969	39.0	290.0
6309	5656.0	1287.0
91607	3871.0	1018.0
6320	127.0	140.0
6322	1527.0	125.0
8985	2310.0	642.0
8986	939.0	493.0
64002	0.0	0.0
101928378	92.0	261.0
6324	472.0	407.0
64005	113.0	368.0
6323	16.0	2.0
101928376	1.0	13.0
54680	1353.0	1157.0
642938	8.0	908.0
54682	1925.0	2539.0
54681	1082.0	2968.0
196403	495.0	1863.0
6315	0.0	0.0
6314	2063.0	5037.0
6317	0.0	0.0
8976	5222.0	1639.0
6319	1277710.0	7654.0
6318	0.0	0.0
642935	4.0	10.0
8992	9225.0	3242.0
8993	1.0	75.0
6331	31.0	31.0
8991	17220.0	6328.0
6330	2158.0	319.0
100421621	19.0	2.0
8996	1239.0	1598.0
101928388	5.0	7.0
6332	308.0	71.0
8997	4167.0	1536.0
8994	2029.0	5633.0
6335	961.0	92.0
8995	48.0	13.0
6334	86.0	1248.0
147495	8452.0	323.0
100421629	1.0	121.0
8989	12.0	109.0
6326	56.0	33.0
8987	1925.0	66.0
6328	439.0	76.0
91624	1423.0	523.0
6327	72.0	18.0
8988	0.0	0.0
6329	5415.0	169.0
642946	21.0	42.0
6340	4.0	10.0
6342	18654.0	2780.0
6341	3984.0	1969.0
6344	274.0	53.0
100421633	0.0	6.0
6343	0.0	24.0
100421634	7.0	5.0
6346	0.0	0.0
6345	261.0	133.0
100421638	0.0	0.0
642958	0.0	0.0
642959	0.0	2.0
6337	88.0	3705.0
642952	0.0	0.0
6336	0.0	1.0
6339	137.0	654.0
91614	56.0	63.0
8999	15.0	24.0
6338	729.0	39.0
642954	28.0	205.0
6351	380.0	112.0
6352	225.0	211.0
6355	1011.0	25.0
6354	0.0	0.0
6357	1623.0	23.0
6356	1.0	10.0
100421528	3.0	113.0
6348	467.0	97.0
6347	5305.0	458.0
196394	302.0	328.0
6362	167.0	28.0
6361	3.0	3.0
6364	2.0	4.0
6363	83.0	63.0
100421533	27.0	7.0
6366	2924.0	41.0
100421535	0.0	0.0
6368	65.0	3.0
6367	16.0	90.0
101928337	0.0	8.0
6360	111.0	11.0
255349	4.0	1.0
6359	1.0	0.0
6358	2224.0	68.0
6373	92.0	18.0
101928340	4.0	106.0
6372	2.0	1.0
100421542	1.0	2.0
6375	17.0	10.0
6374	2.0	1.0
100421545	4.0	57.0
6376	4203.0	664.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	0.0	0.0
255313	0.0	0.0
196374	0.0	0.0
6369	100.0	0.0
6383	15875.0	4235.0
6386	22483.0	2628.0
6385	2896.0	14570.0
6388	1569.0	972.0
6387	41644.0	4005.0
6389	8477.0	2373.0
255330	0.0	0.0
6382	46.0	5019.0
102724246	8.0	8.0
255324	0.0	4.0
196385	111.0	517.0
196383	1740.0	758.0
100421550	0.0	63.0
6397	13842.0	2341.0
100421565	0.0	0.0
6396	2999.0	3564.0
100421566	0.0	1.0
6399	609.0	1238.0
6398	403.0	244.0
6391	8889.0	6477.0
6390	6908.0	1392.0
6392	8523.0	362.0
282997	77.0	33.0
282996	187.0	146.0
100134229	340.0	117.0
282991	1386.0	581.0
100421560	0.0	0.0
100421577	33.0	32.0
100421579	5.0	54.0
255394	1232.0	1514.0
102724224	24.0	85.0
54600	2.0	0.0
54602	2713.0	499.0
282980	0.0	0.0
54606	2856.0	3153.0
100421572	0.0	0.0
100421588	0.0	12.0
100421589	91.0	80.0
282974	292.0	195.0
282973	51.0	1003.0
54619	434.0	644.0
100421581	0.0	10.0
196335	0.0	12.0
100421582	12.0	116.0
54617	2774.0	3838.0
100421598	0.0	4.0
100421599	0.0	82.0
255374	31.0	26.0
282969	399.0	31.0
102724201	29.0	31.0
282966	0.0	0.0
54622	1842.0	913.0
100134259	41.0	23.0
54621	3507.0	1791.0
54620	241.0	908.0
54626	0.0	94.0
54625	7462.0	8777.0
54623	2244.0	1806.0
54629	4319.0	1770.0
54627	216.0	499.0
27005	1367.0	1597.0
27006	1.0	11.0
27000	1179.0	775.0
27004	0.0	4.0
27018	2462.0	653.0
27019	2.0	103.0
400591	3.0	5.0
27010	329.0	196.0
27012	0.0	1.0
27013	4690.0	869.0
400581	1.0	0.0
400578	0.0	0.0
400569	637.0	312.0
400566	76.0	295.0
389715	1.0	7.0
100313829	2.0	9.0
390729	3.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	49.0	127.0
389730	0.0	0.0
100038246	0.0	40.0
389727	0.0	0.0
91775	1623.0	1690.0
390872	0.0	0.0
390874	0.0	8.0
654835	0.0	0.0
400759	324.0	30.0
400757	0.0	2.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	7.0
400752	39.0	57.0
137994	139.0	410.0
642843	3.0	46.0
91768	8445.0	2919.0
64151	48.0	208.0
64150	1868.0	94.0
64168	405.0	26.0
64167	456.0	420.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1430.0	335.0
400746	7.0	43.0
400745	0.0	17.0
389866	15.0	4.0
150962	602.0	903.0
64175	1674.0	974.0
162968	19.0	345.0
64174	136.0	185.0
162966	457.0	501.0
162967	1255.0	1556.0
162962	388.0	926.0
162963	174.0	399.0
125981	2.0	0.0
149992	0.0	1.0
390856	0.0	8.0
390858	6.0	33.0
27187	2.0	1.0
390857	0.0	2.0
400736	0.0	0.0
400735	0.0	0.0
27185	477.0	660.0
149986	1318.0	1173.0
147323	3.0	9.0
326293	0.0	1.0
100313839	0.0	5.0
389898	18.0	8.0
100313837	0.0	0.0
326295	0.0	93.0
27189	0.0	4.0
100313838	0.0	0.0
326294	0.0	80.0
125972	1.0	3.0
642864	1.0	6.0
100313835	0.0	4.0
326296	0.0	21.0
326298	0.0	0.0
375260	109.0	169.0
27183	3717.0	1370.0
64170	65.0	343.0
642869	0.0	1.0
27180	63.0	136.0
27181	61.0	250.0
64172	636.0	545.0
100313830	0.0	2.0
375248	370.0	7112.0
91782	2197.0	1545.0
27197	3.0	171.0
147339	1623.0	2265.0
27198	6392.0	3998.0
27195	0.0	0.0
125965	4.0	48.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	27.0	4.0
400720	351.0	1295.0
149998	13.0	9.0
389884	1.0	6.0
326286	0.0	10.0
27190	9.0	12.0
64180	10.0	3.0
27193	0.0	0.0
100313842	0.0	14.0
642879	0.0	1.0
100313843	0.0	1.0
27194	0.0	0.0
400728	45.0	151.0
64184	0.0	4.0
100313840	0.0	3.0
100313841	0.0	1.0
100313892	0.0	2.0
642891	30.0	1.0
387264	0.0	55.0
387263	3073.0	1674.0
206412	69.0	469.0
27164	0.0	5.0
27165	20.0	138.0
27163	1103.0	1009.0
400799	3.0	795.0
400798	28.0	573.0
27166	1574.0	422.0
400797	0.0	0.0
326272	0.0	1.0
326275	2.0	7.0
326277	0.0	2.0
326279	10.0	27.0
27160	5.0	10.0
27161	4479.0	6399.0
326278	2.0	1.0
100313895	0.0	0.0
642888	8.0	0.0
100313896	0.0	2.0
387254	0.0	0.0
400793	627.0	3105.0
150928	45.0	26.0
27175	1272.0	1162.0
149934	0.0	0.0
27173	3716.0	4395.0
150921	19.0	11.0
27179	0.0	2.0
27177	0.0	0.0
27178	4.0	5.0
341883	26.0	18.0
341880	0.0	20.0
27170	0.0	0.0
326269	2.0	262.0
137964	3420.0	5809.0
390892	0.0	0.0
375298	106.0	163.0
149951	2440.0	1391.0
27148	1235.0	3041.0
390895	0.0	0.0
206426	0.0	11.0
27143	865.0	1110.0
27141	19.0	12.0
27146	16.0	253.0
106029310	0.0	0.0
27147	2484.0	155.0
27145	2077.0	432.0
123355	1274.0	577.0
137970	0.0	0.0
375287	2049.0	694.0
387276	0.0	0.0
27159	42.0	1.0
387273	2.0	39.0
150947	0.0	2.0
150946	509.0	339.0
27153	630.0	201.0
27154	2963.0	4423.0
400769	0.0	1.0
27151	1090.0	393.0
27152	1813.0	2778.0
123346	0.0	8.0
27158	397.0	436.0
400765	0.0	1.0
100293516	366.0	6418.0
387266	0.0	0.0
27156	6.0	3.0
149954	0.0	2.0
387267	0.0	1.0
375295	447.0	210.0
100313886	2.0	18.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	18.0	12.0
160365	17.0	53.0
160364	104.0	79.0
102724316	1720.0	1719.0
54754	0.0	2.0
54753	395.0	170.0
54752	5.0	11.0
54751	1068.0	2209.0
54758	869.0	1091.0
54757	934.0	1065.0
54756	1307.0	2011.0
101928290	155.0	100.0
6401	2342.0	68.0
6400	14534.0	10975.0
102724307	5.0	5.0
54760	82.0	267.0
54765	10512.0	9212.0
54764	2217.0	2015.0
54763	0.0	3.0
54762	126.0	448.0
54769	1.0	3.0
54768	16.0	1118.0
54766	0.0	20.0
159371	476.0	44.0
100421700	2.0	8.0
100421701	0.0	87.0
100421702	1.0	53.0
100421704	8.0	11.0
100421705	0.0	4.0
100421706	4.0	15.0
100421707	0.0	180.0
100421708	3.0	291.0
100421709	0.0	6.0
54776	2265.0	1480.0
91703	0.0	10.0
6403	2517.0	147.0
6402	291.0	235.0
6405	1666.0	2470.0
54778	2225.0	2428.0
6404	751.0	890.0
54777	14.0	942.0
6407	1.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	869.0	65.0
6421	10894.0	17594.0
100421710	0.0	61.0
64101	253.0	508.0
6423	2132.0	11033.0
6422	17806.0	594.0
64106	2.0	10.0
64105	35.0	148.0
64108	286.0	98.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	10.0	7.0
54780	2143.0	1064.0
54785	241.0	130.0
54784	285.0	109.0
6414	35031.0	1536.0
6416	2359.0	6205.0
54788	2758.0	2995.0
6415	6763.0	2587.0
6418	10122.0	7630.0
6419	1623.0	1975.0
6430	15801.0	10459.0
64111	0.0	0.0
162989	505.0	570.0
64110	746.0	1241.0
6432	6663.0	2847.0
6431	8452.0	7809.0
64112	2210.0	850.0
64115	8553.0	620.0
6434	6792.0	4839.0
101928243	29.0	161.0
6433	2165.0	3231.0
64114	29743.0	4409.0
101928244	0.0	13.0
100421724	10.0	18.0
64116	987.0	249.0
64118	1823.0	1262.0
101928248	17.0	11.0
100421728	0.0	0.0
54790	2207.0	7984.0
100421729	0.0	75.0
104548973	2.0	183.0
104548972	0.0	65.0
54793	2593.0	1404.0
400713	965.0	1126.0
104548971	20.0	18.0
104548970	0.0	14.0
54798	13.0	169.0
255411	2.0	22.0
54797	747.0	463.0
54796	2270.0	2293.0
54795	653.0	3263.0
6425	9.0	31.0
6424	1757.0	1123.0
150992	0.0	3.0
6427	5642.0	3353.0
54799	2247.0	1843.0
6426	7992.0	5968.0
6429	5828.0	2922.0
6428	13017.0	4868.0
162979	13.0	115.0
6441	14.0	25.0
64122	1098.0	560.0
64121	5426.0	409.0
6440	0.0	7.0
100421731	0.0	8.0
6443	8701.0	744.0
101928256	0.0	5.0
6442	66.0	31.0
64123	10829.0	469.0
100421733	0.0	0.0
6445	881.0	11.0
100421734	0.0	0.0
6444	2969.0	1691.0
160313	0.0	38.0
100421736	0.0	0.0
64127	94.0	448.0
162972	588.0	1038.0
64129	7491.0	643.0
255426	10.0	13.0
642818	0.0	1.0
642819	268.0	609.0
400709	39.0	43.0
6439	1.0	78.0
642812	2.0	0.0
64131	2154.0	1525.0
654817	48.0	5.0
6450	368.0	169.0
91750	1715.0	933.0
64130	96.0	80.0
654816	44.0	9.0
6452	3283.0	4493.0
100421741	0.0	0.0
64132	947.0	1388.0
6451	8104.0	5217.0
64135	2310.0	806.0
91754	11078.0	5658.0
6453	14247.0	3784.0
6456	38.0	8.0
91752	4.0	37.0
64137	14.0	5.0
6455	2607.0	1211.0
147372	526.0	438.0
6447	28.0	87.0
6446	3015.0	2072.0
91748	3895.0	10896.0
6449	2636.0	1268.0
135398	545.0	76.0
91746	4998.0	3628.0
6448	1494.0	1909.0
91749	310.0	1179.0
6461	313.0	506.0
6462	30.0	104.0
