id	cbfa8434-6acf-4122-ab58-991efcc6aa6b	dd538c2f-a55d-4f4c-a83a-1507bf365403
106481344	0.0	0.0
442912	0.0	0.0
85455	69.0	88.0
442913	0.0	0.0
85452	16.0	27.0
442914	0.0	0.0
50	5880.0	5064.0
85453	966.0	1540.0
442915	0.0	0.0
85450	1654.0	822.0
51	4547.0	4337.0
442916	0.0	0.0
85451	745.0	1222.0
52	1796.0	3653.0
442917	0.0	0.0
53	2081.0	6171.0
442918	0.0	0.0
54	581.0	2979.0
442919	0.0	0.0
55	4.0	92.0
442909	0.0	3.0
56	6.0	19.0
58	4.0	37.0
59	16393.0	6919.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	1.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	356.0	169.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	1.0
106481354	0.0	0.0
85446	82.0	489.0
442900	0.0	3.0
106481355	0.0	0.0
85443	32.0	26.0
442901	0.0	0.0
85444	426.0	1624.0
442902	0.0	0.0
60	148840.0	268665.0
85441	895.0	5838.0
442903	0.0	1.0
85442	9.0	8.0
442904	0.0	0.0
442905	0.0	0.0
62	3.0	34.0
85440	1045.0	3066.0
442907	3.0	0.0
442908	0.0	0.0
66	0.0	5.0
67	3.0	11.0
68	0.0	4.0
344595	172.0	439.0
69	1.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	24.0	196.0
106481321	0.0	0.0
85479	4.0	29.0
106481322	0.0	0.0
85476	1862.0	4960.0
85477	251.0	135.0
70	24.0	13.0
85474	21.0	17.0
71	89733.0	311236.0
72	639.0	692.0
73	4.0	18.0
74	0.0	1.0
75	4.0	13.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3565.0	5237.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	414.0	5410.0
81	19863.0	25720.0
85463	511.0	231.0
82	1.0	9.0
85464	1324.0	1381.0
83	2.0	3.0
85461	1479.0	1901.0
85462	64.0	1217.0
86	1017.0	3875.0
87	10028.0	16416.0
85460	774.0	2340.0
88	8.0	183.0
89	0.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1644.0	2364.0
106481300	0.0	0.0
91	1116.0	3410.0
92	596.0	551.0
93	333.0	1033.0
94	5701.0	769.0
95	163.0	284.0
97	95.0	224.0
98	894.0	467.0
344561	0.0	0.0
728661	1542.0	4763.0
728664	0.0	0.0
106481305	0.0	0.0
261734	373.0	811.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	9.0	33.0
106481309	3.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	1.0	0.0
3805	0.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	0.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	539.0	190.0
3800	98.0	270.0
3801	1665.0	348.0
3802	0.0	0.0
728695	2.0	3.0
285735	0.0	0.0
261726	1308.0	4742.0
728698	2.0	13.0
3814	15.0	68.0
3815	329.0	1168.0
3816	10.0	4.0
261729	662.0	2053.0
3817	0.0	3.0
3818	14.0	3.0
222166	20856.0	2077.0
3811	1.0	0.0
3812	0.0	0.0
285740	0.0	0.0
285741	27.0	8.0
728689	6.0	16.0
3827	2.0	0.0
246100	0.0	0.0
3820	54.0	77.0
3821	6.0	4.0
3822	3.0	2.0
3823	0.0	0.0
3824	46.0	36.0
645402	0.0	0.0
403313	350.0	847.0
403314	0.0	2.0
728637	0.0	0.0
728638	2.0	175.0
728633	0.0	0.0
728632	12.0	7.0
728635	17.0	11.0
3836	1650.0	4298.0
222183	135.0	177.0
3837	6168.0	21542.0
3838	1048.0	7713.0
3839	2340.0	3603.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1660.0	1817.0
3832	59.0	1708.0
3833	37.0	1347.0
3834	308.0	16.0
3835	889.0	3089.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	54.0	268.0
3848	31.0	14.0
3849	1.0	0.0
222171	134.0	2581.0
728619	0.0	0.0
3840	4191.0	7265.0
3841	389.0	652.0
3842	3201.0	11561.0
3843	7394.0	11824.0
3844	0.0	0.0
3845	1010.0	4901.0
3846	1.0	1.0
645423	1.0	0.0
3860	5.0	2.0
246126	2.0	2.0
728658	331.0	423.0
728655	4.0	1.0
728657	0.0	0.0
728656	0.0	0.0
3858	780.0	1441.0
3859	3.0	3.0
246135	0.0	0.0
3850	0.0	6.0
3851	0.0	13.0
3852	203.0	3273.0
645414	0.0	0.0
3853	1.0	12.0
3854	0.0	351.0
3855	250.0	7842.0
3856	585.0	179628.0
3857	6.0	2.0
728640	0.0	0.0
645431	8.0	52.0
728642	121.0	138.0
728641	9.0	2.0
645434	70.0	2.0
645432	1.0	1.0
285704	458.0	439.0
728643	1.0	0.0
222194	572.0	2335.0
285708	0.0	61.0
1204	0.0	0.0
1203	622.0	788.0
1201	798.0	1198.0
1200	5376.0	7438.0
3861	222.0	3151.0
645426	5.0	12.0
645425	0.0	0.0
1209	6059.0	9500.0
3866	1.0	763.0
1208	0.0	1.0
1207	2200.0	4715.0
3868	178.0	265.0
285311	0.0	0.0
3880	104.0	127437.0
3881	1.0	5.0
285313	389.0	77.0
100128537	310.0	153.0
3882	1.0	32.0
100128536	2.0	2.0
285314	0.0	2.0
285315	122.0	235.0
1215	176.0	12.0
100141515	1.0	0.0
1213	12229.0	50473.0
1212	4621.0	2240.0
1211	5754.0	5082.0
3872	15.0	2525.0
3875	360.0	79912.0
3876	0.0	11.0
3879	0.0	0.0
3890	0.0	1.0
3891	0.0	7.0
3892	0.0	28.0
100128525	3.0	18.0
285326	0.0	0.0
1230	127.0	238.0
285329	1.0	25.0
440097	80.0	12.0
440093	6.0	5.0
3883	0.0	0.0
3884	2.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	1.0	236.0
3888	0.0	3.0
100631239	0.0	0.0
3889	0.0	1.0
100128516	36.0	7.0
285331	261.0	518.0
100128512	0.0	0.0
285335	0.0	18.0
100128514	0.0	0.0
1241	322.0	116.0
1240	778.0	380.0
1238	135.0	317.0
1237	0.0	9.0
1236	38.0	134.0
1235	0.0	13.0
1234	69.0	221.0
1233	2.0	110.0
1232	4.0	2.0
3895	5631.0	13436.0
100128511	4.0	12.0
100631247	0.0	34.0
3897	331.0	125.0
100631248	0.0	0.0
3898	11.0	1322.0
100631249	0.0	0.0
3899	714.0	3806.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	978.0	1877.0
100631251	0.0	1.0
100631252	0.0	8.0
100631253	0.0	0.0
285346	38.0	78.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	75.0	62.0
574501	0.0	2.0
574502	0.0	0.0
1244	32.0	8.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1730.0	774.0
1263	924.0	551.0
1262	0.0	7.0
116966	42.0	193.0
100887755	0.0	0.0
1261	0.0	1.0
100887754	4.0	2.0
1260	0.0	75.0
116969	57.0	12.0
1259	163.0	21.0
1258	0.0	3.0
440061	0.0	0.0
100887750	6.0	9.0
100887746	2.0	1.0
100887744	0.0	0.0
1272	203.0	332.0
1271	3952.0	106.0
100887749	58.0	14.0
1270	9.0	20.0
100887748	0.0	0.0
440044	4.0	12.0
1269	1.0	11.0
440051	0.0	0.0
1268	491.0	2282.0
440050	0.0	0.0
1267	3421.0	10673.0
1266	8771.0	12273.0
100887740	0.0	0.0
1265	4334.0	1724.0
1286	23.0	72.0
1285	1.0	9.0
1284	52036.0	21014.0
1282	40063.0	22602.0
1281	30336.0	173686.0
1280	0.0	434.0
440078	47.0	25.0
440077	0.0	0.0
440087	13.0	11.0
1278	42861.0	177251.0
1277	23678.0	234035.0
440081	18.0	90.0
116938	0.0	0.0
1297	13.0	1.0
116931	51.0	130.0
1296	561.0	2151.0
1295	3887.0	4232.0
116933	0.0	0.0
1294	23.0	338.0
1293	14232.0	56503.0
116935	11.0	37.0
1292	39705.0	30971.0
440068	0.0	0.0
1291	28336.0	28596.0
116937	0.0	1.0
440067	0.0	0.0
1290	4885.0	20387.0
440073	295.0	22.0
440072	2.0	3.0
1289	2840.0	21867.0
1288	103.0	3017.0
1287	227.0	8069.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1886.0	1082.0
440021	0.0	1.0
442673	0.0	0.0
10018	547.0	2170.0
126328	2615.0	1833.0
442676	0.0	0.0
126326	542.0	152.0
1299	180.0	72.0
1298	36.0	245.0
10011	1118.0	6095.0
10010	1359.0	2519.0
10013	1890.0	2197.0
128989	577.0	551.0
10015	4288.0	12758.0
10014	4996.0	1783.0
10017	10.0	9.0
10016	2733.0	6239.0
10020	1509.0	1558.0
114335	0.0	0.0
114336	0.0	0.0
126321	771.0	3325.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	7.0	61.0
10024	2.0	450.0
128977	2672.0	1193.0
103021165	0.0	0.0
10023	237.0	342.0
103021164	0.0	6.0
10026	1424.0	2314.0
10025	2391.0	4949.0
116986	113.0	100.0
116985	4097.0	5413.0
116988	2898.0	3125.0
116987	1156.0	2639.0
114327	350.0	1345.0
440043	0.0	0.0
126308	2664.0	4307.0
440041	0.0	0.0
126306	5.0	8.0
151306	521.0	18.0
100128590	5.0	13.0
100128596	0.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	9.0	6.0
440026	511.0	2119.0
440023	0.0	0.0
10008	270.0	85.0
10007	1357.0	3032.0
10009	915.0	3167.0
116984	153.0	339.0
116983	927.0	1883.0
151313	664.0	1426.0
10000	2289.0	768.0
128954	0.0	0.0
10002	9.0	16.0
10001	465.0	877.0
10004	348.0	102.0
10003	357.0	77.0
10006	1860.0	4163.0
10005	691.0	3199.0
126370	0.0	0.0
285352	56.0	54.0
100128579	0.0	0.0
285359	10.0	8.0
126375	387.0	552.0
126374	2111.0	517.0
153918	0.0	1.0
100128574	0.0	0.0
285362	2115.0	3673.0
285367	964.0	1212.0
285368	143.0	1113.0
100128569	16.0	84.0
126364	216.0	158.0
100128560	11.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	0.0
344191	0.0	1.0
126353	3.0	2306.0
751071	167.0	209.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	16.0
106481282	0.0	0.0
285381	1406.0	1732.0
106481283	0.0	0.0
285382	241.0	366.0
106481280	0.0	0.0
165918	705.0	1309.0
106481281	0.0	0.0
165904	1.0	10.0
285386	971.0	442.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	1.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	902.0	112.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1131.0	1741.0
106481259	0.0	0.0
728716	0.0	0.0
126298	779.0	2000.0
728710	0.0	0.0
126295	87.0	301.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	75.0	635.0
645318	0.0	0.0
645317	14.0	32.0
151242	13.0	35.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	16826.0	73369.0
100287908	0.0	0.0
645332	113.0	215.0
126282	771.0	714.0
100287902	6.0	30.0
163227	251.0	1042.0
100287900	0.0	0.0
163223	53.0	467.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	31.0	22.0
106481278	0.0	0.0
645328	0.0	22.0
151254	40.0	432.0
645326	9.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	7.0
163259	102.0	122.0
645345	155.0	187.0
200403	6.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	127.0	106.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	1.0
728732	2.0	6.0
728734	0.0	0.0
126272	90.0	85.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	433.0	814.0
106481243	0.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	9.0	58.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	26.0
728723	106.0	64.0
106481253	0.0	0.0
107133522	5.0	8.0
106481254	0.0	1.0
107133524	3.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	8.0	0.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	10.0	63.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	166.0	2464.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	0.0	35.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	0.0	17.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	356.0	254.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	2.0
645387	217.0	119.0
645382	0.0	0.0
645381	31.0	12.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	0.0
106481207	0.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	97.0	39.0
3903	2753.0	692.0
106481210	0.0	0.0
3904	3.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2594.0	1541.0
106481211	0.0	0.0
3909	1120.0	1296.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	1.0
151230	310.0	929.0
728798	0.0	0.0
3913	25407.0	24967.0
3914	2130.0	1733.0
3915	19557.0	17292.0
3916	15405.0	21605.0
3918	259.0	1611.0
3910	15669.0	2988.0
3911	4731.0	15243.0
3912	6379.0	5429.0
728782	10.0	3.0
728780	9.0	42.0
3924	3.0	2.0
3925	2148.0	12056.0
3927	12814.0	34264.0
3929	174.0	319.0
3920	4213.0	13151.0
3921	19189.0	31374.0
3923	1.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1491.0	3076.0
3937	603.0	514.0
3938	1.0	3.0
3939	26967.0	39571.0
3930	2149.0	1309.0
100873179	0.0	0.0
3931	314.0	113.0
3932	68.0	196.0
3933	0.0	3.0
3934	29.0	691.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	10.0
3947	3.0	0.0
3948	6.0	75.0
3949	1141.0	2687.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	28508.0	2890.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	25.0	15.0
3958	19735.0	15285.0
3959	25138.0	29960.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	93.0	151.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	237.0	53.0
3952	27928.0	289.0
3953	2791.0	1169.0
3954	2156.0	4509.0
3955	2004.0	4095.0
3956	68064.0	10625.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	31.0	64.0
1303	4653.0	14279.0
107133502	0.0	0.0
1302	34.0	15.0
1301	12.0	2482.0
1300	13.0	4393.0
3960	18.0	1.0
3963	0.0	0.0
3964	2246.0	8178.0
1308	44.0	1580.0
3965	1181.0	1752.0
1307	2922.0	3495.0
151295	6.0	4.0
1306	11656.0	5294.0
100189589	1.0	5.0
728774	0.0	0.0
728773	0.0	1.0
3980	354.0	2387.0
100287932	1777.0	2754.0
3981	337.0	821.0
728776	5.0	62.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10675.0	28252.0
1315	3773.0	15601.0
1314	7491.0	29869.0
1312	3945.0	3008.0
1311	181.0	4736.0
100329135	1.0	0.0
1310	0.0	1.0
574537	0.0	0.0
3972	0.0	3.0
3973	164.0	1.0
3975	0.0	2.0
3976	102.0	118.0
3977	7124.0	2698.0
1318	121.0	70.0
3978	257.0	2288.0
1317	1130.0	3421.0
728763	0.0	14.0
3990	45.0	5.0
645313	6.0	0.0
3991	82945.0	1707.0
645312	0.0	0.0
3992	958.0	1029.0
645311	0.0	0.0
728769	192.0	255.0
1330	0.0	0.0
1327	17977.0	16099.0
1326	1091.0	131.0
1325	43.0	3.0
3982	0.0	0.0
3983	11817.0	6764.0
3984	611.0	2973.0
3985	989.0	2398.0
3987	4525.0	3362.0
3988	4846.0	5147.0
1329	5874.0	5297.0
116809	0.0	0.0
100128416	2.0	9.0
1340	6846.0	6562.0
1337	4262.0	4438.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	354.0	6131.0
100128410	2.0	0.0
3995	6096.0	1471.0
100128412	0.0	0.0
3996	1036.0	2895.0
3998	3707.0	9362.0
1339	0.0	3.0
285440	747.0	1207.0
285441	0.0	0.0
1352	493.0	1273.0
1351	5260.0	6185.0
1350	9304.0	11278.0
1349	3734.0	3128.0
1348	0.0	1.0
1347	4304.0	5135.0
1346	6457.0	263.0
1345	4887.0	8875.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	18.0
1363	5133.0	2485.0
1362	5313.0	15862.0
1361	0.0	22.0
1360	139.0	54760.0
1359	304.0	186.0
1358	62.0	3.0
1357	177.0	5.0
1356	263.0	2338.0
1355	1670.0	2310.0
1353	1175.0	2142.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	32.0	76.0
285464	240.0	627.0
100873200	0.0	0.0
777774	0.0	0.0
1374	1864.0	4038.0
1373	185.0	69.0
1371	503.0	1003.0
1370	9.0	13.0
1369	0.0	1.0
1368	6855.0	1120.0
100873209	0.0	1.0
1366	118.0	10325.0
1365	5.0	7492.0
1364	34.0	20029.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	16.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1568.0	4119.0
116843	495.0	243.0
1384	4622.0	2959.0
116842	18.0	28.0
1382	499.0	41218.0
116844	246.0	4520.0
1381	5.0	40.0
1380	2.0	17.0
440176	1.0	4.0
440184	0.0	92.0
1379	2.0	2.0
1378	50.0	35.0
1376	741.0	1276.0
1375	36.0	22.0
128821	0.0	2.0
100873237	0.0	0.0
128822	0.0	8.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	32.0	26.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	227.0	546.0
1396	184.0	548.0
1395	79.0	4.0
1394	14.0	6.0
1393	395.0	21.0
1392	2.0	0.0
285407	2.0	8.0
116835	3300.0	520.0
1390	953.0	517.0
1389	5612.0	4502.0
1388	2067.0	5825.0
1387	3081.0	23774.0
116841	1016.0	3220.0
1386	1936.0	4496.0
116840	952.0	2517.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	2.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	31.0	59.0
100873255	0.0	0.0
100873254	2.0	1.0
100873253	0.0	2.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	7.0	2.0
100287895	0.0	0.0
285419	17.0	28.0
1399	2872.0	5140.0
1398	4781.0	8870.0
1397	11788.0	15696.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	187.0	87.0
285429	8.0	11.0
100287880	0.0	0.0
440193	827.0	5351.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	4687.0	11521.0
153830	2536.0	938.0
645280	2.0	1.0
440138	144.0	652.0
440132	1.0	1.0
440142	0.0	2.0
10139	2533.0	3496.0
126208	1220.0	1487.0
126206	0.0	6.0
126205	0.0	0.0
107133497	2.0	1.0
126204	0.0	0.0
107133499	0.0	0.0
128866	6035.0	4590.0
10131	1993.0	5232.0
10134	24080.0	16696.0
107133494	0.0	5.0
10133	9965.0	2091.0
128869	730.0	5062.0
10136	0.0	0.0
10135	2415.0	5799.0
100128493	0.0	0.0
103021294	21.0	35.0
10138	516.0	846.0
100128496	0.0	0.0
10137	1682.0	9122.0
128861	0.0	0.0
128862	0.0	2.0
10141	0.0	22.0
10140	2713.0	8073.0
128864	0.0	6.0
440125	1.0	1.0
440131	0.0	2.0
10143	0.0	33462.0
128854	180.0	911.0
10142	935.0	5706.0
10144	6959.0	441.0
10147	714.0	3418.0
100128483	0.0	1.0
10146	5062.0	11792.0
128859	0.0	0.0
10149	252.0	33.0
10148	56.0	41.0
128853	48.0	170.0
440159	0.0	1.0
10117	0.0	0.0
440163	2.0	0.0
10110	1357.0	46.0
10112	19.0	1439.0
10111	1536.0	5872.0
10114	6192.0	8060.0
10113	3084.0	4056.0
128848	0.0	0.0
10116	2345.0	6295.0
165829	2.0	12.0
100128469	0.0	14.0
153842	0.0	2.0
440145	542.0	2067.0
10129	2484.0	2692.0
440153	0.0	0.0
10128	4995.0	14880.0
100033799	0.0	0.0
107133486	4.0	8.0
10121	6908.0	8775.0
100128465	1.0	0.0
10120	3693.0	2677.0
10123	380.0	823.0
138234	2.0	1.0
10125	22.0	1142.0
10124	1285.0	330.0
10127	1047.0	2371.0
10126	678.0	1938.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	1.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	17.0	29.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	8.0	789.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	0.0	1.0
10106	11995.0	8432.0
106481199	1.0	0.0
10109	9496.0	14414.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2381.0	9363.0
10100	674.0	340.0
10103	594.0	15084.0
106481194	0.0	0.0
10102	914.0	1595.0
106481195	0.0	0.0
10105	1262.0	4198.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	177.0	42.0
440119	131.0	53.0
126235	0.0	0.0
126231	29.0	93.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	72.0	81.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	43.0	38.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	2.0
440104	441.0	314.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	6.0	6.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	67.0	5.0
10090	567.0	408.0
10093	5642.0	7764.0
10092	5225.0	16934.0
10095	5964.0	13790.0
645204	1.0	0.0
10094	5303.0	11822.0
645203	0.0	2.0
10097	7087.0	29941.0
10096	4838.0	15295.0
645201	1.0	0.0
163115	110.0	33.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	37.0
106481143	0.0	0.0
114194	0.0	0.0
138162	81.0	731.0
106481144	0.0	0.0
114195	1.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	0.0	1.0
106481145	0.0	0.0
151126	90.0	61.0
106481146	0.0	0.0
10099	29363.0	5138.0
10098	105.0	458.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	199.0	255.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	47.0	24.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	8.0
415116	5756.0	3128.0
645207	0.0	0.0
645206	21.0	7.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	1.0	10.0
114182	0.0	0.0
10071	21.0	12.0
645220	0.0	0.0
728851	3.0	26.0
10073	661.0	898.0
405754	20.0	5.0
405753	0.0	3.0
10072	880.0	5288.0
10075	6204.0	21054.0
106481118	0.0	0.0
200523	0.0	0.0
