id	17ceeaa5-3ce3-4b34-8a52-fadcd8c8e893	130c9498-fa87-4c5b-82b7-60fa417c56d2
106481337	1.0	0.0
106481341	0.0	0.0
106481342	3.0	11.0
106481340	0.0	0.0
85458	9750.0	3415.0
106481345	0.0	0.0
85459	1192.0	2271.0
106481346	0.0	0.0
85456	17341.0	17768.0
442910	1.0	1.0
106481343	0.0	0.0
85457	3669.0	2674.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	105.0	29.0
442913	0.0	0.0
85452	6.0	51.0
442914	0.0	0.0
50	6768.0	5174.0
85453	3678.0	9909.0
442915	0.0	0.0
85450	2402.0	3341.0
51	9055.0	4730.0
442916	0.0	0.0
85451	1866.0	1984.0
52	3969.0	8938.0
442917	0.0	0.0
53	2607.0	3830.0
442918	0.0	0.0
54	1890.0	5124.0
442919	0.0	0.0
55	126.0	253.0
442909	2.0	4.0
56	13.0	43.0
58	1516.0	567.0
59	30080.0	23709.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	619.0	266.0
106481350	2.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	49.0	180.0
106481354	0.0	3.0
85446	313.0	241.0
442900	0.0	0.0
106481355	0.0	0.0
85443	18.0	42.0
442901	0.0	1.0
85444	2103.0	7860.0
442902	0.0	0.0
60	178426.0	451399.0
85441	1641.0	1473.0
442903	22.0	17.0
85442	41.0	184.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	26.0
85440	5071.0	4331.0
442907	4.0	1.0
442908	0.0	1.0
66	0.0	0.0
67	3.0	13.0
68	8.0	2.0
344595	468.0	267.0
69	2.0	10.0
106481316	1.0	1.0
106481317	0.0	0.0
106481314	1.0	8.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	135.0	228.0
106481321	0.0	2.0
85479	34.0	108.0
106481322	0.0	0.0
85476	4872.0	8779.0
85477	1198.0	7732.0
70	15.0	13.0
85474	30.0	16.0
71	122146.0	293460.0
72	2968.0	346.0
73	42.0	131.0
74	0.0	0.0
75	11.0	26.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7154.0	5692.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	3.0	0.0
85465	2665.0	7988.0
81	26997.0	27671.0
85463	2416.0	513.0
82	5.0	8.0
85464	5089.0	2923.0
83	14.0	7.0
85461	4186.0	1982.0
85462	870.0	1442.0
86	3149.0	9736.0
87	18574.0	24854.0
85460	3433.0	3436.0
88	162.0	77.0
89	67.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5355.0	2432.0
106481300	0.0	0.0
91	3511.0	6298.0
92	2067.0	441.0
93	2362.0	2590.0
94	3558.0	908.0
95	174.0	301.0
97	255.0	665.0
98	986.0	814.0
344561	1.0	0.0
728661	6685.0	9388.0
728664	0.0	0.0
106481305	1.0	0.0
261734	663.0	1360.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	37.0	124.0
106481309	8.0	1.0
246119	0.0	0.0
106481307	2.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	6.0	0.0
3805	10.0	0.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	9.0
3809	36.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	716.0	270.0
3800	720.0	555.0
3801	988.0	638.0
3802	8.0	0.0
728695	1.0	10.0
285735	1.0	0.0
261726	3402.0	7953.0
728698	2.0	14.0
3814	1.0	12.0
3815	19431.0	6432.0
3816	63.0	11.0
261729	3454.0	5073.0
3817	25.0	7.0
3818	30.0	8.0
222166	29238.0	1708.0
3811	13.0	0.0
3812	8.0	0.0
285740	0.0	2.0
285741	32.0	12.0
728689	13.0	21.0
3827	3.0	0.0
246100	0.0	0.0
3820	524.0	40.0
3821	59.0	24.0
3822	14.0	70.0
3823	8.0	25.0
3824	610.0	106.0
645402	0.0	0.0
403313	903.0	865.0
403314	2.0	3.0
728637	1.0	3.0
728638	40.0	269.0
728633	0.0	0.0
728632	26.0	45.0
728635	29.0	35.0
3836	4319.0	5383.0
222183	160.0	92.0
3837	19932.0	28318.0
3838	3174.0	23725.0
3839	4640.0	4233.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1854.0	1587.0
3832	717.0	6515.0
3833	350.0	3137.0
3834	27.0	3.0
3835	1854.0	9780.0
728620	2.0	1.0
403300	0.0	0.0
645412	1.0	3.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	417.0	676.0
3848	21.0	0.0
3849	1.0	0.0
222171	330.0	1283.0
728619	7.0	5.0
3840	9997.0	13837.0
3841	1310.0	269.0
3842	11911.0	9750.0
3843	21515.0	15761.0
3844	0.0	0.0
3845	3508.0	8173.0
3846	10.0	14.0
645423	0.0	0.0
3860	2.0	0.0
246126	1.0	0.0
728658	956.0	992.0
728655	1.0	2.0
728657	3.0	0.0
728656	0.0	1.0
3858	1045.0	1665.0
3859	3.0	0.0
246135	1.0	0.0
3850	0.0	0.0
3851	2.0	13.0
3852	12206.0	499.0
645414	0.0	0.0
3853	57.0	337.0
3854	296.0	226.0
3855	8396.0	11781.0
3856	9204.0	64156.0
3857	4.0	1.0
728640	2.0	6.0
645431	10.0	5.0
728642	278.0	437.0
728641	17.0	8.0
645434	54.0	4.0
645432	9.0	6.0
285704	1353.0	1121.0
728643	15.0	2.0
222194	2788.0	3835.0
285708	1.0	0.0
1204	0.0	0.0
1203	1500.0	778.0
1201	1226.0	3443.0
1200	16716.0	21206.0
3861	6022.0	496.0
645426	4.0	8.0
645425	0.0	0.0
1209	7197.0	9495.0
3866	8101.0	663.0
1208	2.0	30.0
1207	4830.0	16514.0
3868	63.0	492.0
285311	5.0	0.0
3880	12832.0	40126.0
3881	1.0	2.0
285313	5208.0	127.0
100128537	1504.0	563.0
3882	5.0	8.0
100128536	0.0	4.0
285314	3.0	5.0
285315	314.0	374.0
1215	330.0	0.0
100141515	5.0	2.0
1213	40357.0	65316.0
1212	2389.0	1921.0
1211	6411.0	7567.0
3872	5469.0	816.0
3875	8712.0	37156.0
3876	4.0	7.0
3879	0.0	0.0
3890	0.0	0.0
3891	2.0	0.0
3892	44.0	33.0
100128525	3.0	4.0
285326	0.0	0.0
1230	919.0	871.0
285329	15.0	22.0
440097	144.0	2.0
440093	13.0	9.0
3883	2.0	1.0
3884	0.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	135.0	126.0
3888	0.0	0.0
100631239	0.0	0.0
3889	7.0	4.0
100128516	105.0	21.0
285331	1354.0	1869.0
100128512	1.0	2.0
285335	12.0	3.0
100128514	0.0	0.0
1241	554.0	429.0
1240	2437.0	516.0
1238	606.0	67.0
1237	10.0	28.0
1236	540.0	100.0
1235	21.0	5.0
1234	616.0	500.0
1233	189.0	36.0
1232	45.0	6.0
3895	23342.0	39613.0
100128511	12.0	24.0
100631247	28.0	10.0
3897	307.0	590.0
100631248	0.0	0.0
3898	927.0	1638.0
100631249	0.0	0.0
3899	4719.0	2186.0
100128505	1.0	3.0
100631250	0.0	0.0
285343	1968.0	3407.0
100631251	2.0	4.0
100631252	0.0	8.0
100631253	0.0	0.0
285346	210.0	112.0
100631254	1.0	1.0
100128503	1.0	0.0
285349	309.0	153.0
574501	1.0	3.0
574502	0.0	0.0
1244	103.0	39.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	3332.0	929.0
1263	643.0	1263.0
1262	17.0	12.0
116966	252.0	90.0
100887755	0.0	2.0
1261	27.0	18.0
100887754	4.0	1.0
1260	0.0	18.0
116969	44.0	12.0
1259	343.0	15.0
1258	8.0	3.0
440061	0.0	0.0
100887750	36.0	18.0
100887746	0.0	1.0
100887744	2.0	1.0
1272	2383.0	405.0
1271	5271.0	12.0
100887749	63.0	47.0
1270	33.0	97.0
100887748	0.0	0.0
440044	15.0	61.0
1269	59.0	3.0
440051	0.0	1.0
1268	606.0	14.0
440050	2.0	5.0
1267	5038.0	4002.0
1266	17319.0	17799.0
100887740	0.0	0.0
1265	9427.0	8317.0
1286	297.0	94.0
1285	85.0	18.0
1284	42775.0	20721.0
1282	56616.0	23410.0
1281	90175.0	417393.0
1280	201.0	15.0
440078	163.0	68.0
440077	1.0	0.0
440087	24.0	97.0
1278	119132.0	268283.0
1277	43141.0	297638.0
440081	57.0	241.0
116938	0.0	0.0
1297	19.0	11.0
116931	106.0	272.0
1296	2259.0	2684.0
1295	7958.0	6854.0
116933	4.0	33.0
1294	506.0	1111.0
1293	71343.0	52808.0
116935	52.0	24.0
1292	41152.0	27583.0
440068	5.0	17.0
1291	24381.0	20975.0
116937	2.0	5.0
440067	31.0	11.0
1290	10959.0	33463.0
440073	660.0	27.0
440072	3.0	5.0
1289	4684.0	19685.0
1288	1236.0	1054.0
1287	2723.0	3844.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3813.0	2383.0
440021	0.0	0.0
442673	8.0	2.0
10018	3733.0	4500.0
126328	1248.0	1570.0
442676	1.0	0.0
126326	268.0	217.0
1299	76.0	33.0
1298	333.0	136.0
10011	1328.0	1944.0
10010	5341.0	2054.0
10013	3679.0	3194.0
128989	1485.0	1468.0
10015	16656.0	20671.0
10014	6170.0	2173.0
10017	52.0	29.0
10016	4471.0	18119.0
10020	4847.0	1400.0
114335	0.0	0.0
114336	0.0	0.0
126321	1191.0	3083.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	1.0	5.0
10024	138.0	2128.0
128977	3802.0	1389.0
103021165	2.0	3.0
10023	613.0	411.0
103021164	3.0	4.0
10026	3841.0	2275.0
10025	1923.0	1289.0
116986	265.0	117.0
116985	7960.0	5244.0
116988	3710.0	5278.0
116987	5842.0	2838.0
114327	1595.0	779.0
440043	0.0	0.0
126308	4434.0	2994.0
440041	0.0	0.0
126306	25.0	4.0
151306	460.0	27.0
100128590	4.0	5.0
100128596	2.0	0.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	21.0	19.0
440026	1765.0	3846.0
440023	0.0	4.0
10008	1154.0	465.0
10007	3301.0	4178.0
10009	5915.0	6344.0
116984	1406.0	1428.0
116983	1215.0	3753.0
151313	625.0	1485.0
10000	7436.0	12827.0
128954	0.0	0.0
10002	17.0	17.0
10001	1284.0	1472.0
10004	342.0	126.0
10003	1341.0	117.0
10006	5844.0	6770.0
10005	909.0	1605.0
126370	0.0	0.0
285352	105.0	133.0
100128579	0.0	0.0
285359	43.0	33.0
126375	874.0	649.0
126374	1050.0	243.0
153918	0.0	1.0
100128574	0.0	0.0
285362	4773.0	8628.0
285367	1043.0	2010.0
285368	273.0	1124.0
100128569	42.0	19.0
126364	659.0	468.0
100128560	9.0	9.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	3.0
344191	0.0	0.0
126353	84.0	373.0
751071	294.0	860.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	10.0
106481282	0.0	0.0
285381	2661.0	2740.0
106481283	0.0	0.0
285382	442.0	161.0
106481280	0.0	1.0
165918	2630.0	3327.0
106481281	3.0	1.0
165904	36.0	54.0
285386	2548.0	2719.0
138307	16.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	1.0
106481290	1.0	0.0
100128541	1.0	12.0
138311	329.0	734.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	28.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	11.0
126299	729.0	1192.0
106481259	0.0	0.0
728716	2.0	0.0
126298	1926.0	2553.0
728710	0.0	0.0
126295	297.0	517.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	11.0
106481269	0.0	1.0
100033603	0.0	0.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	422.0	1646.0
645318	0.0	0.0
645317	23.0	25.0
151242	23.0	5.0
106481260	0.0	0.0
106481261	2.0	1.0
647979	47346.0	43238.0
100287908	0.0	0.0
645332	216.0	346.0
126282	688.0	1381.0
100287902	11.0	45.0
163227	850.0	1544.0
100287900	0.0	0.0
163223	234.0	649.0
106481275	0.0	4.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	2.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	36.0	10.0
106481278	0.0	0.0
645328	1.0	12.0
151254	72.0	12.0
645326	7.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	27.0
163259	502.0	211.0
645345	53.0	164.0
200403	30.0	21.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	574.0	75.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	3.0	15.0
728734	1.0	4.0
126272	135.0	116.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1196.0	2353.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	4.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	192.0	1308.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	5.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	0.0
728723	278.0	87.0
106481253	0.0	0.0
107133522	10.0	5.0
106481254	7.0	0.0
107133524	9.0	1.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	3.0	1.0
645348	0.0	0.0
106481250	1.0	0.0
645369	180.0	28.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2257.0	2627.0
106481218	3.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	10.0
645360	0.0	0.0
106481219	3.0	0.0
106481220	2.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	870.0	444.0
106481228	0.0	0.0
106481229	1.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	5.0
645387	330.0	612.0
645382	0.0	0.0
645381	80.0	30.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	5.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	4.0	1.0
106481207	1.0	1.0
106481204	0.0	2.0
106481205	1.0	1.0
106481208	3.0	0.0
106481209	0.0	0.0
3902	78.0	143.0
3903	2130.0	1823.0
106481210	0.0	0.0
3904	7.0	15.0
3906	340.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	41584.0	541.0
106481211	0.0	0.0
3909	10780.0	4823.0
106481212	0.0	0.0
684959	0.0	0.0
151234	31.0	9.0
151230	1132.0	1487.0
728798	2.0	2.0
3913	33332.0	24735.0
3914	9125.0	3489.0
3915	78004.0	21599.0
3916	23317.0	20489.0
3918	6367.0	8426.0
3910	33488.0	6780.0
3911	4344.0	8715.0
3912	23859.0	10109.0
728782	16.0	10.0
728780	36.0	5.0
3924	8.0	20.0
3925	6550.0	37006.0
3927	18025.0	10817.0
3929	622.0	6294.0
3920	17385.0	25741.0
3921	33133.0	93200.0
3923	0.0	5.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	12987.0	8941.0
3937	2005.0	1324.0
3938	38.0	13.0
3939	32815.0	117057.0
3930	5368.0	5896.0
100873179	0.0	0.0
3931	381.0	158.0
3932	602.0	153.0
3933	0.0	2.0
3934	98.0	490.0
100189512	0.0	0.0
105371027	1.0	1.0
100873166	0.0	1.0
100873165	3.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	5.0
3947	0.0	5.0
3948	10.0	18.0
3949	1894.0	4933.0
100873169	0.0	2.0
3940	1.0	0.0
100873168	0.0	0.0
3945	34617.0	53554.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	1.0	1.0
100873197	0.0	0.0
728758	8.0	14.0
100873192	2.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	71.0	65.0
3958	17463.0	5807.0
3959	18902.0	14583.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	266.0	598.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	377.0	526.0
3952	20547.0	4.0
3953	14796.0	342.0
3954	3145.0	5200.0
3955	1933.0	992.0
3956	27524.0	27302.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	20.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	113.0	100.0
1303	21758.0	38860.0
107133502	0.0	0.0
1302	69.0	39.0
1301	233.0	15462.0
1300	28.0	11787.0
3960	42.0	46.0
3963	13.0	3.0
3964	6866.0	11949.0
1308	14721.0	445.0
3965	1525.0	3088.0
1307	4361.0	2576.0
151295	45.0	30.0
1306	13817.0	6737.0
100189589	3.0	5.0
728774	0.0	1.0
728773	1.0	2.0
3980	1962.0	3027.0
100287932	2541.0	8018.0
3981	1071.0	676.0
728776	23.0	69.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	19255.0	11203.0
1315	11666.0	22637.0
1314	25354.0	53085.0
1312	4569.0	3178.0
1311	68.0	643.0
100329135	3.0	4.0
1310	18.0	0.0
574537	0.0	0.0
3972	3.0	5.0
3973	208.0	0.0
3975	1.0	3.0
3976	293.0	247.0
3977	18744.0	2241.0
1318	267.0	56.0
3978	1169.0	4433.0
1317	4094.0	7247.0
728763	4.0	1.0
3990	110.0	9.0
645313	1.0	3.0
3991	42749.0	194.0
645312	0.0	0.0
3992	1138.0	4221.0
645311	1.0	0.0
728769	309.0	231.0
1330	0.0	0.0
1327	13900.0	14223.0
1326	939.0	897.0
1325	10.0	19.0
3982	1.0	0.0
3983	44658.0	12549.0
3984	1809.0	5912.0
3985	4763.0	3697.0
3987	7313.0	4747.0
3988	9460.0	6344.0
1329	3619.0	5897.0
116809	0.0	0.0
100128416	38.0	14.0
1340	6123.0	10387.0
1337	4795.0	17556.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	1429.0	5166.0
100128410	0.0	0.0
3995	1941.0	1482.0
100128412	0.0	0.0
3996	1921.0	2251.0
3998	14162.0	19534.0
1339	45.0	5.0
285440	2526.0	333.0
285441	3.0	0.0
1352	1065.0	1807.0
1351	3733.0	12124.0
1350	11219.0	13390.0
1349	3755.0	9562.0
1348	0.0	2.0
1347	4174.0	7440.0
1346	1829.0	252.0
1345	6321.0	18634.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	31.0	14.0
1363	28092.0	4341.0
1362	14915.0	9447.0
1361	8.0	0.0
1360	1648.0	933.0
1359	1258.0	176.0
1358	31.0	9.0
1357	158.0	0.0
1356	8053.0	122813.0
1355	3922.0	5456.0
1353	2461.0	2775.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	1.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	77.0	48.0
285464	492.0	393.0
100873200	2.0	0.0
777774	0.0	0.0
1374	9174.0	14965.0
1373	1231.0	4264.0
1371	1120.0	1886.0
1370	3.0	5.0
1369	0.0	0.0
1368	18118.0	959.0
100873209	1.0	1.0
1366	2342.0	11943.0
1365	837.0	654.0
1364	5594.0	6694.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	6.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	28.0	9.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	6349.0	3106.0
116843	1580.0	1492.0
1384	4753.0	12968.0
116842	66.0	115.0
1382	2274.0	24356.0
116844	567.0	2972.0
1381	634.0	1403.0
1380	107.0	3.0
440176	5.0	5.0
440184	9.0	26.0
1379	4.0	7.0
1378	679.0	40.0
1376	1664.0	3930.0
1375	90.0	241.0
128821	0.0	0.0
100873237	1.0	2.0
128822	5.0	5.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	7.0	0.0
102800310	16.0	164.0
100873239	2.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	358.0	1851.0
1396	125.0	302.0
1395	28.0	6.0
1394	54.0	16.0
1393	379.0	12.0
1392	3.0	0.0
285407	13.0	55.0
116835	1343.0	351.0
1390	1288.0	1957.0
1389	13040.0	5149.0
1388	4880.0	7004.0
1387	13868.0	15518.0
116841	1809.0	3676.0
1386	5743.0	3663.0
116840	1601.0	1656.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	175.0	96.0
100873255	1.0	2.0
100873254	6.0	4.0
100873253	0.0	2.0
285412	5.0	0.0
100873252	0.0	0.0
100287898	17.0	25.0
100287895	0.0	0.0
285419	215.0	13.0
1399	8534.0	9144.0
1398	9683.0	7986.0
1397	4309.0	6545.0
100873259	0.0	0.0
100873258	4.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	190.0	219.0
285429	13.0	24.0
100287880	0.0	0.0
440193	2027.0	2416.0
100873248	0.0	0.0
100873247	8.0	4.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9878.0	19770.0
153830	7411.0	5903.0
645280	2.0	0.0
440138	934.0	556.0
440132	2.0	1.0
440142	0.0	0.0
10139	1573.0	1603.0
126208	706.0	1270.0
126206	13.0	0.0
126205	17.0	0.0
107133497	1.0	1.0
126204	14.0	1.0
107133499	0.0	0.0
128866	8802.0	14941.0
10131	3626.0	11774.0
10134	18182.0	28644.0
107133494	1.0	0.0
10133	12671.0	7341.0
128869	1307.0	3853.0
10136	1.0	0.0
10135	10199.0	13853.0
100128493	1.0	0.0
103021294	19.0	27.0
10138	1101.0	2267.0
100128496	0.0	0.0
10137	6358.0	10082.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	9.0
10140	6765.0	6424.0
128864	9.0	22.0
440125	2.0	5.0
440131	2.0	1.0
10143	21.0	132.0
128854	901.0	826.0
10142	11569.0	10544.0
10144	10045.0	1434.0
10147	2685.0	5286.0
100128483	0.0	0.0
10146	15181.0	14396.0
128859	0.0	2.0
10149	1832.0	37.0
10148	86.0	62.0
128853	93.0	524.0
440159	0.0	0.0
10117	43.0	2.0
440163	3.0	2.0
10110	967.0	115.0
10112	382.0	4408.0
10111	7720.0	5605.0
10114	20238.0	8560.0
10113	3794.0	6039.0
128848	0.0	0.0
10116	10638.0	9537.0
165829	77.0	222.0
100128469	14.0	9.0
153842	2.0	0.0
440145	940.0	1759.0
10129	3972.0	3044.0
440153	0.0	0.0
10128	16325.0	30109.0
100033799	0.0	0.0
107133486	8.0	15.0
10121	7705.0	9612.0
100128465	0.0	0.0
10120	4051.0	2543.0
10123	3889.0	3582.0
138234	0.0	0.0
10125	805.0	879.0
10124	3583.0	2677.0
10127	2398.0	6351.0
10126	1171.0	1507.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	9.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	54.0	33.0
106481189	1.0	0.0
106481180	0.0	1.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	2.0
285489	33.0	81.0
100128448	1.0	1.0
126242	0.0	0.0
106481198	3.0	1.0
10107	16.0	0.0
10106	35086.0	30845.0
106481199	1.0	0.0
10109	13552.0	20426.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	5.0	18.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1553.0	4504.0
10100	1292.0	290.0
10103	566.0	672.0
106481194	0.0	0.0
10102	1410.0	4187.0
106481195	0.0	0.0
10105	2734.0	13559.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	276.0	20.0
440119	474.0	52.0
126235	0.0	0.0
126231	292.0	148.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	2.0
442775	65.0	121.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	34.0	85.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	1.0
440107	3.0	3.0
440104	1334.0	1174.0
106481176	3.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	30.0	35.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	0.0
10090	2765.0	504.0
10093	5626.0	12031.0
10092	10943.0	27901.0
10095	4656.0	15269.0
645204	2.0	0.0
10094	9759.0	22273.0
645203	5.0	0.0
10097	21514.0	26049.0
10096	12161.0	18225.0
645201	1.0	0.0
163115	349.0	62.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	28.0	165.0
106481143	0.0	0.0
114194	0.0	0.0
138162	146.0	1276.0
106481144	0.0	0.0
114195	21.0	3.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	10.0	4.0
106481145	0.0	1.0
151126	683.0	3978.0
106481146	0.0	0.0
10099	23355.0	24780.0
10098	1581.0	744.0
114190	0.0	1.0
106481140	0.0	0.0
114192	1.0	0.0
645212	718.0	445.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
