id	5d4c3e4c-0f1b-4e23-af3a-7644cab6c70f	2d71fd22-4dd1-4954-87cf-a7c5879b8bec
85458	4890.0	3827.0
106481345	0.0	0.0
85459	1118.0	1924.0
106481346	0.0	0.0
85456	10270.0	24273.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3996.0	5154.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	284.0	275.0
442913	0.0	0.0
85452	18.0	11.0
442914	0.0	0.0
50	3997.0	4851.0
85453	3473.0	1499.0
442915	0.0	0.0
85450	2365.0	2521.0
51	4752.0	3565.0
442916	0.0	0.0
85451	2786.0	2130.0
52	4390.0	4601.0
442917	0.0	0.0
53	2006.0	3290.0
442918	0.0	0.0
54	1743.0	2673.0
442919	0.0	0.0
55	76.0	260.0
442909	1.0	1.0
56	7.0	5.0
58	19.0	9.0
59	73247.0	26720.0
106481349	1.0	0.0
106481347	0.0	0.0
106481348	19.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	457.0	485.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	1.0
106481354	1.0	4.0
85446	223.0	389.0
442900	0.0	0.0
106481355	0.0	0.0
85443	34.0	20.0
442901	0.0	0.0
85444	1453.0	2039.0
442902	0.0	0.0
60	204244.0	178660.0
85441	1723.0	1586.0
442903	23.0	21.0
85442	77.0	322.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	8.0
85440	4748.0	3444.0
442907	2.0	1.0
442908	0.0	0.0
66	3.0	1.0
67	7.0	3.0
68	2.0	2.0
344595	852.0	2188.0
69	3.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	134.0	198.0
106481321	0.0	0.0
85479	11.0	24.0
106481322	0.0	0.0
85476	3289.0	4522.0
85477	146.0	21230.0
70	7.0	3.0
85474	32.0	32.0
71	163267.0	163438.0
72	12011.0	2198.0
73	54.0	19.0
74	0.0	0.0
75	13.0	37.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4375.0	4071.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	2645.0	2739.0
81	32538.0	27705.0
85463	1222.0	515.0
82	1.0	3.0
85464	1489.0	1291.0
83	15.0	9.0
85461	5652.0	2302.0
85462	478.0	1232.0
86	2572.0	2489.0
87	24202.0	15791.0
85460	1300.0	675.0
88	13.0	9.0
89	2.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3286.0	3096.0
106481300	0.0	0.0
91	4472.0	5461.0
92	2159.0	1296.0
93	1604.0	1373.0
94	1765.0	1056.0
95	153.0	174.0
97	302.0	275.0
98	716.0	708.0
344561	0.0	0.0
728661	4399.0	5221.0
728664	0.0	0.0
106481305	2.0	0.0
261734	989.0	1084.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	23.0
106481309	16.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	3.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	14.0	2.0
3809	7.0	8.0
246123	0.0	0.0
106481311	0.0	0.0
344558	487.0	309.0
3800	889.0	774.0
3801	1569.0	787.0
3802	1.0	2.0
728695	0.0	0.0
285735	0.0	1.0
261726	3248.0	3641.0
728698	9.0	7.0
3814	6.0	8.0
3815	67833.0	6832.0
3816	81.0	48.0
261729	3407.0	13371.0
3817	18.0	15.0
3818	32.0	9.0
222166	6922.0	2559.0
3811	4.0	0.0
3812	0.0	1.0
285740	1.0	0.0
285741	28.0	26.0
728689	11.0	8.0
3827	0.0	0.0
246100	0.0	0.0
3820	246.0	68.0
3821	39.0	8.0
3822	8.0	2.0
3823	3.0	2.0
3824	319.0	94.0
645402	0.0	0.0
403313	1311.0	1207.0
403314	1.0	0.0
728637	0.0	1.0
728638	118.0	184.0
728633	3.0	0.0
728632	12.0	14.0
728635	20.0	20.0
3836	2905.0	3382.0
222183	172.0	193.0
3837	14568.0	16593.0
3838	1529.0	2803.0
3839	2658.0	3319.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2165.0	1516.0
3832	474.0	716.0
3833	239.0	316.0
3834	29.0	10.0
3835	1976.0	2767.0
728620	0.0	4.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	398.0	588.0
3848	1.0	1.0
3849	1.0	0.0
222171	432.0	4104.0
728619	2.0	3.0
3840	5803.0	5769.0
3841	1866.0	953.0
3842	8013.0	10419.0
3843	11819.0	8798.0
3844	0.0	0.0
3845	2501.0	4153.0
3846	6.0	35.0
645423	0.0	0.0
3860	3.0	1.0
246126	0.0	0.0
728658	1137.0	864.0
728655	4.0	1.0
728657	3.0	2.0
728656	1.0	2.0
3858	823.0	868.0
3859	4.0	1.0
246135	6.0	5.0
3850	0.0	1.0
3851	0.0	7.0
3852	54880.0	13941.0
645414	0.0	0.0
3853	170.0	50.0
3854	1576.0	1210.0
3855	22276.0	18770.0
3856	21176.0	35335.0
3857	12.0	3.0
728640	4.0	3.0
645431	15.0	41.0
728642	231.0	249.0
728641	1.0	2.0
645434	12.0	3.0
645432	17.0	8.0
285704	1140.0	695.0
728643	56.0	4.0
222194	2992.0	4373.0
285708	0.0	1.0
1204	0.0	0.0
1203	931.0	1104.0
1201	1100.0	2327.0
1200	6754.0	12567.0
3861	37281.0	15253.0
645426	18.0	11.0
645425	0.0	0.0
1209	6402.0	9092.0
3866	53715.0	7619.0
1208	2.0	6.0
1207	3966.0	5304.0
3868	649.0	269.0
285311	3.0	0.0
3880	46548.0	66755.0
3881	2.0	0.0
285313	2218.0	273.0
100128537	1326.0	766.0
3882	23.0	12.0
100128536	0.0	1.0
285314	2.0	2.0
285315	364.0	195.0
1215	47.0	9.0
100141515	4.0	1.0
1213	23274.0	37154.0
1212	1796.0	1448.0
1211	5129.0	3984.0
3872	18952.0	8323.0
3875	19199.0	29660.0
3876	2.0	9.0
3879	2.0	1.0
3890	0.0	0.0
3891	0.0	0.0
3892	137.0	145.0
100128525	1.0	3.0
285326	0.0	0.0
1230	391.0	251.0
285329	8.0	13.0
440097	28.0	33.0
440093	17.0	6.0
3883	11.0	2.0
3884	4.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	0.0
3887	336.0	407.0
3888	1.0	0.0
100631239	0.0	0.0
3889	47.0	9.0
100128516	91.0	52.0
285331	1120.0	1525.0
100128512	0.0	0.0
285335	36.0	42.0
100128514	0.0	0.0
1241	758.0	458.0
1240	554.0	407.0
1238	159.0	213.0
1237	1.0	4.0
1236	115.0	168.0
1235	6.0	15.0
1234	467.0	267.0
1233	51.0	63.0
1232	3.0	9.0
3895	18392.0	20432.0
100128511	57.0	35.0
100631247	14.0	51.0
3897	157.0	56.0
100631248	0.0	0.0
3898	3073.0	4120.0
100631249	0.0	0.0
3899	4530.0	4394.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1259.0	1248.0
100631251	2.0	16.0
100631252	6.0	39.0
100631253	0.0	0.0
285346	224.0	136.0
100631254	3.0	1.0
100128503	0.0	0.0
285349	318.0	186.0
574501	1.0	0.0
574502	0.0	0.0
1244	57.0	48.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9131.0	1947.0
1263	1330.0	766.0
1262	17.0	8.0
116966	345.0	109.0
100887755	0.0	0.0
1261	1.0	1.0
100887754	6.0	1.0
1260	1.0	0.0
116969	84.0	37.0
1259	196.0	49.0
1258	4.0	2.0
440061	0.0	0.0
100887750	76.0	56.0
100887746	0.0	1.0
100887744	1.0	1.0
1272	3006.0	863.0
1271	825.0	152.0
100887749	17.0	14.0
1270	25.0	45.0
100887748	1.0	0.0
440044	33.0	33.0
1269	8.0	66.0
440051	0.0	3.0
1268	151.0	120.0
440050	4.0	7.0
1267	5038.0	5015.0
1266	11071.0	10883.0
100887740	0.0	0.0
1265	9465.0	6366.0
1286	381.0	127.0
1285	205.0	59.0
1284	14460.0	17914.0
1282	8606.0	14826.0
1281	20190.0	143521.0
1280	288.0	45.0
440078	308.0	118.0
440077	1.0	2.0
440087	19.0	26.0
1278	24433.0	127149.0
1277	14093.0	193397.0
440081	119.0	96.0
116938	0.0	0.0
1297	41.0	8.0
116931	170.0	75.0
1296	3393.0	2708.0
1295	814.0	4979.0
116933	3.0	1.0
1294	2617.0	633.0
1293	16637.0	33080.0
116935	51.0	32.0
1292	16519.0	18276.0
440068	0.0	0.0
1291	14522.0	15921.0
116937	5.0	2.0
440067	72.0	18.0
1290	2891.0	13930.0
440073	249.0	37.0
440072	9.0	9.0
1289	2785.0	13221.0
1288	1279.0	605.0
1287	2834.0	3243.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2334.0	2110.0
440021	0.0	0.0
442673	6.0	9.0
10018	3492.0	3065.0
126328	1382.0	1610.0
442676	1.0	0.0
126326	283.0	341.0
1299	163.0	85.0
1298	1218.0	3758.0
10011	1236.0	1287.0
10010	8328.0	3862.0
10013	3490.0	3032.0
128989	803.0	1110.0
10015	12513.0	14499.0
10014	6189.0	4330.0
10017	47.0	11.0
10016	4125.0	4805.0
10020	5482.0	1730.0
114335	0.0	0.0
114336	0.0	0.0
126321	1466.0	2119.0
10029	0.0	0.0
442668	0.0	1.0
10022	1.0	3.0
10021	17.0	2.0
10024	60.0	102.0
128977	1805.0	1352.0
103021165	0.0	0.0
10023	398.0	439.0
103021164	11.0	11.0
10026	3453.0	3419.0
10025	3140.0	4520.0
116986	235.0	153.0
116985	6149.0	6602.0
116988	4069.0	3778.0
116987	6262.0	3434.0
114327	1739.0	1601.0
440043	0.0	0.0
126308	2431.0	3609.0
440041	0.0	0.0
126306	58.0	35.0
151306	51.0	36.0
100128590	2.0	1.0
100128596	0.0	0.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	9.0	7.0
440026	1989.0	4138.0
440023	0.0	0.0
10008	238.0	158.0
10007	2396.0	2828.0
10009	5406.0	3482.0
116984	1169.0	680.0
116983	1405.0	1604.0
151313	730.0	809.0
10000	3583.0	1705.0
128954	0.0	0.0
10002	30.0	124.0
10001	1276.0	1107.0
10004	358.0	205.0
10003	183.0	70.0
10006	4936.0	4070.0
10005	653.0	772.0
126370	0.0	0.0
285352	85.0	93.0
100128579	0.0	0.0
285359	139.0	94.0
126375	690.0	759.0
126374	1243.0	880.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2863.0	3500.0
285367	1066.0	807.0
285368	275.0	972.0
100128569	81.0	89.0
126364	188.0	156.0
100128560	21.0	9.0
285370	0.0	0.0
285375	0.0	1.0
102682016	1.0	0.0
153932	3.0	1.0
344191	0.0	1.0
126353	101.0	1408.0
751071	155.0	174.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	5.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	19.0
106481282	0.0	0.0
285381	1479.0	1383.0
106481283	0.0	0.0
285382	749.0	312.0
106481280	0.0	0.0
165918	1577.0	1609.0
106481281	1.0	3.0
165904	11.0	4.0
285386	1684.0	8745.0
138307	19.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	487.0	503.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	9.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	768.0	1393.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1731.0	2041.0
728710	0.0	0.0
126295	351.0	520.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	8.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	288.0	451.0
645318	0.0	0.0
645317	24.0	19.0
151242	7.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	34937.0	30296.0
100287908	0.0	0.0
645332	407.0	493.0
126282	677.0	1098.0
100287902	6.0	20.0
163227	883.0	1201.0
100287900	0.0	0.0
163223	55.0	30.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	1.0	4.0
106481279	0.0	3.0
106481277	0.0	0.0
151258	42.0	99.0
106481278	0.0	0.0
645328	4.0	4.0
151254	34.0	41.0
645326	17.0	15.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	35.0	16.0
163259	621.0	233.0
645345	42.0	85.0
200403	39.0	19.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	565.0	235.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	0.0
728732	2.0	2.0
728734	4.0	0.0
126272	171.0	103.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	778.0	835.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	54.0	38.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	1.0
107133516	6.0	2.0
728723	149.0	74.0
106481253	0.0	0.0
107133522	2.0	0.0
106481254	3.0	4.0
107133524	5.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	0.0	0.0
645348	1.0	0.0
106481250	0.0	0.0
645369	316.0	174.0
645368	0.0	0.0
645367	1.0	1.0
106481217	1.0	0.0
200424	2042.0	2027.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	31.0	31.0
645360	0.0	0.0
106481219	2.0	1.0
106481220	28.0	12.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	729.0	530.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	5.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	6.0	2.0
645387	441.0	251.0
645382	0.0	0.0
645381	44.0	64.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	2.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	5.0	4.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	0.0	1.0
106481208	2.0	7.0
106481209	0.0	0.0
3902	115.0	36.0
3903	1083.0	757.0
106481210	0.0	0.0
3904	3.0	1.0
3906	71.0	1.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	3366.0	2423.0
106481211	0.0	0.0
3909	11309.0	3401.0
106481212	0.0	0.0
684959	0.0	0.0
151234	74.0	31.0
151230	729.0	596.0
728798	6.0	4.0
3913	20104.0	13240.0
3914	17717.0	6042.0
3915	17431.0	7245.0
3916	19177.0	20232.0
3918	11551.0	2607.0
3910	6624.0	4024.0
3911	7316.0	5135.0
3912	11820.0	6784.0
728782	31.0	19.0
728780	73.0	72.0
3924	18.0	12.0
3925	2948.0	5626.0
3927	12266.0	22559.0
3929	56.0	103.0
3920	18253.0	13361.0
3921	48755.0	29074.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	3.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6762.0	6149.0
3937	824.0	526.0
3938	20.0	8.0
3939	20475.0	35152.0
3930	2143.0	1545.0
100873179	0.0	0.0
3931	438.0	195.0
3932	408.0	198.0
3933	0.0	0.0
3934	1512.0	965.0
100189512	0.0	0.0
105371027	2.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	5.0	1.0
3947	1.0	1.0
3948	18.0	0.0
3949	8153.0	3656.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15967.0	4939.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	3.0
100873197	1.0	0.0
728758	2.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	93.0	324.0
3958	15738.0	11692.0
3959	16756.0	20677.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	367.0	347.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	502.0	235.0
3952	4945.0	685.0
3953	2923.0	930.0
3954	2503.0	3475.0
3955	2149.0	3430.0
3956	8929.0	5490.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	139.0	164.0
1303	8759.0	8824.0
107133502	0.0	0.0
1302	128.0	34.0
1301	317.0	299.0
1300	19.0	3184.0
3960	42.0	30.0
3963	22.0	7.0
3964	4868.0	9124.0
1308	27255.0	9311.0
3965	1780.0	1799.0
1307	5251.0	4895.0
151295	27.0	33.0
1306	10714.0	6034.0
100189589	5.0	10.0
728774	0.0	0.0
728773	0.0	0.0
3980	2167.0	2641.0
100287932	1851.0	2699.0
3981	819.0	694.0
728776	24.0	23.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	21858.0	10650.0
1315	8955.0	18385.0
1314	15236.0	33217.0
1312	5243.0	3626.0
1311	28.0	1765.0
100329135	0.0	3.0
1310	3.0	1.0
574537	0.0	0.0
3972	10.0	2.0
3973	35.0	1.0
3975	0.0	0.0
3976	880.0	606.0
3977	13143.0	3154.0
1318	202.0	760.0
3978	1993.0	2311.0
1317	3750.0	5017.0
728763	5.0	0.0
3990	27.0	12.0
645313	5.0	4.0
3991	4578.0	2081.0
645312	0.0	0.0
3992	1252.0	817.0
645311	0.0	0.0
728769	496.0	412.0
1330	0.0	0.0
1327	12610.0	6652.0
1326	1175.0	462.0
1325	6.0	11.0
3982	0.0	0.0
3983	16444.0	10362.0
3984	2335.0	2689.0
3985	8781.0	5664.0
3987	3316.0	4246.0
3988	8340.0	5256.0
1329	2590.0	2887.0
116809	0.0	0.0
100128416	22.0	24.0
1340	4883.0	7159.0
1337	3235.0	3685.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2190.0	4208.0
100128410	0.0	1.0
3995	1147.0	778.0
100128412	0.0	0.0
3996	3015.0	2337.0
3998	9308.0	14565.0
1339	1.0	0.0
285440	2329.0	1624.0
285441	1.0	23.0
1352	900.0	896.0
1351	3245.0	5234.0
1350	8866.0	8054.0
1349	3391.0	3124.0
1348	0.0	0.0
1347	2816.0	3239.0
1346	846.0	379.0
1345	4781.0	3585.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	11.0
1363	9940.0	5841.0
1362	9968.0	11822.0
1361	6.0	3.0
1360	11265.0	1264.0
1359	139.0	575.0
1358	13.0	3.0
1357	107.0	18.0
1356	1033.0	2760.0
1355	3141.0	2654.0
1353	2746.0	2300.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	15.0	9.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	161.0	145.0
285464	909.0	1025.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5886.0	12047.0
1373	540.0	322.0
1371	998.0	927.0
1370	6.0	2.0
1369	0.0	0.0
1368	1506.0	756.0
100873209	0.0	0.0
1366	2514.0	5345.0
1365	1973.0	1553.0
1364	12968.0	16596.0
100873204	0.0	2.0
100873203	0.0	0.0
100873202	0.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	32.0	6.0
100873205	2.0	1.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4333.0	3928.0
116843	1520.0	710.0
1384	2314.0	4142.0
116842	74.0	158.0
1382	8836.0	28302.0
116844	401.0	6101.0
1381	1906.0	272.0
1380	168.0	1001.0
440176	2.0	0.0
440184	4.0	6.0
1379	4.0	0.0
1378	63.0	62.0
1376	1357.0	1860.0
1375	87.0	136.0
128821	2.0	0.0
100873237	0.0	0.0
128822	161.0	21.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	10.0	7.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	5.0	4.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	444.0	537.0
1396	106.0	415.0
1395	8.0	11.0
1394	195.0	86.0
1393	151.0	94.0
1392	1.0	0.0
285407	13.0	49.0
116835	724.0	518.0
1390	872.0	732.0
1389	7108.0	4749.0
1388	5721.0	7543.0
1387	11583.0	9988.0
116841	2314.0	2987.0
1386	3943.0	3617.0
116840	2288.0	2363.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	1.0	0.0
116828	202.0	205.0
100873255	3.0	0.0
100873254	5.0	3.0
100873253	0.0	1.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	224.0	92.0
100287895	0.0	0.0
285419	73.0	24.0
1399	6518.0	5995.0
1398	5050.0	5954.0
1397	4995.0	8487.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	278.0	215.0
285429	12.0	19.0
100287880	0.0	0.0
440193	2372.0	6572.0
100873248	0.0	0.0
100873247	9.0	3.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7837.0	9255.0
153830	5999.0	1687.0
645280	7.0	4.0
440138	707.0	660.0
440132	2.0	1.0
440142	6.0	3.0
10139	1313.0	1445.0
126208	901.0	1323.0
126206	115.0	45.0
126205	13.0	7.0
107133497	3.0	0.0
126204	17.0	8.0
107133499	0.0	0.0
128866	7496.0	8946.0
10131	3428.0	3288.0
10134	9534.0	9639.0
107133494	0.0	0.0
10133	6835.0	2476.0
128869	1041.0	1290.0
10136	0.0	0.0
10135	6629.0	5205.0
100128493	0.0	0.0
103021294	21.0	23.0
10138	901.0	810.0
100128496	0.0	0.0
10137	6568.0	6079.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	2.0
10140	8828.0	11226.0
128864	10.0	17.0
440125	0.0	0.0
440131	0.0	1.0
10143	20.0	84509.0
128854	1087.0	702.0
10142	8841.0	15737.0
10144	6232.0	1760.0
10147	3160.0	4395.0
100128483	0.0	1.0
10146	13311.0	9247.0
128859	0.0	3.0
10149	204.0	59.0
10148	58.0	76.0
128853	107.0	223.0
440159	0.0	2.0
10117	42.0	13.0
440163	10.0	3.0
10110	256.0	183.0
10112	103.0	147.0
10111	5349.0	7153.0
10114	10332.0	10430.0
10113	2987.0	3463.0
128848	0.0	0.0
10116	10350.0	7143.0
165829	158.0	31.0
100128469	18.0	9.0
153842	0.0	0.0
440145	928.0	989.0
10129	3558.0	4771.0
440153	0.0	0.0
10128	12545.0	12786.0
100033799	0.0	0.0
107133486	7.0	9.0
10121	5283.0	5978.0
100128465	1.0	0.0
10120	4503.0	3142.0
10123	9616.0	2506.0
138234	1.0	0.0
10125	655.0	321.0
10124	5149.0	2247.0
10127	2594.0	3478.0
10126	1496.0	1978.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	119.0	45.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	2.0	3.0
106481182	0.0	1.0
285489	82.0	572.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	1.0	1.0
10106	24379.0	13655.0
106481199	0.0	0.0
10109	9725.0	10394.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1568.0	2669.0
10100	897.0	674.0
10103	751.0	2128.0
106481194	0.0	0.0
10102	1281.0	1391.0
106481195	0.0	0.0
10105	3424.0	4534.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	169.0	38.0
440119	564.0	1060.0
126235	0.0	2.0
126231	201.0	149.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	39.0	44.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	44.0	43.0
106481167	1.0	1.0
106481168	1.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	0.0
440107	6.0	19.0
440104	1083.0	1226.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	1.0
106481179	2.0	1.0
128876	1.0	0.0
100128420	11.0	6.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	2.0
10090	917.0	416.0
10093	4182.0	4973.0
10092	6810.0	8149.0
10095	2222.0	4210.0
645204	5.0	0.0
10094	6666.0	8663.0
645203	5.0	1.0
10097	13585.0	15177.0
10096	8751.0	9970.0
645201	0.0	0.0
163115	131.0	94.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	7.0
106481143	0.0	0.0
114194	0.0	0.0
138162	136.0	417.0
106481144	0.0	0.0
114195	4.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	27.0	45.0
106481145	0.0	0.0
151126	127.0	155.0
106481146	0.0	0.0
10099	8786.0	13790.0
10098	2440.0	2213.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	866.0	482.0
106481149	2.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	132.0	47.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	273.0	37.0
