id	54a62dcd-c9a6-4a97-85c9-62e364766fca	b140b49a-5eb6-4272-a534-ab9a3685b87e
106481346	0.0	0.0
85456	9673.0	20768.0
442910	1.0	5.0
106481343	0.0	0.0
85457	4139.0	4074.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	183.0	34.0
442913	0.0	0.0
85452	11.0	9.0
442914	0.0	0.0
50	3824.0	2601.0
85453	3368.0	319.0
442915	0.0	0.0
85450	1674.0	1141.0
51	4387.0	4920.0
442916	0.0	0.0
85451	2075.0	2118.0
52	3477.0	4039.0
442917	0.0	0.0
53	2458.0	6166.0
442918	0.0	0.0
54	1827.0	2147.0
442919	0.0	0.0
55	159.0	119.0
442909	3.0	0.0
56	3.0	9.0
58	18.0	351.0
59	77773.0	15209.0
106481349	0.0	0.0
106481347	0.0	1.0
106481348	15.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	679.0	230.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	37.0
106481354	0.0	4.0
85446	368.0	1284.0
442900	0.0	0.0
106481355	0.0	0.0
85443	24.0	11.0
442901	0.0	0.0
85444	1334.0	1829.0
442902	0.0	0.0
60	251893.0	316847.0
85441	1221.0	2241.0
442903	8.0	9.0
85442	82.0	11.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	18.0
85440	3040.0	1186.0
442907	3.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	10.0	10.0
68	5.0	7.0
344595	915.0	370.0
69	9.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	188.0	202.0
106481321	0.0	0.0
85479	5.0	54.0
106481322	0.0	0.0
85476	3654.0	4978.0
85477	301.0	2764.0
70	46.0	15.0
85474	27.0	84.0
71	223156.0	214755.0
72	18308.0	2966.0
73	35.0	51.0
74	0.0	1.0
75	19.0	21.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4685.0	4180.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	2.0
85465	2729.0	1785.0
81	30711.0	31069.0
85463	767.0	85.0
82	3.0	7.0
85464	1159.0	834.0
83	3.0	12.0
85461	3962.0	966.0
85462	746.0	427.0
86	3000.0	3491.0
87	29924.0	16336.0
85460	1238.0	1473.0
88	9.0	1347.0
89	0.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2872.0	2383.0
106481300	0.0	0.0
91	3041.0	3981.0
92	1653.0	1084.0
93	1380.0	673.0
94	1174.0	989.0
95	199.0	594.0
97	281.0	369.0
98	765.0	419.0
344561	0.0	0.0
728661	5892.0	1765.0
728664	0.0	1.0
106481305	0.0	0.0
261734	749.0	506.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	34.0	58.0
106481309	12.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	1.0	9.0
3805	1.0	18.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	0.0
3809	0.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	323.0	276.0
3800	1187.0	104.0
3801	1026.0	553.0
3802	1.0	6.0
728695	0.0	2.0
285735	0.0	0.0
261726	3449.0	4213.0
728698	4.0	6.0
3814	1.0	14.0
3815	17826.0	2781.0
3816	96.0	70.0
261729	2015.0	379.0
3817	17.0	8.0
3818	53.0	4.0
222166	4863.0	3043.0
3811	1.0	5.0
3812	0.0	7.0
285740	0.0	0.0
285741	29.0	22.0
728689	18.0	24.0
3827	0.0	1.0
246100	0.0	0.0
3820	86.0	74.0
3821	31.0	12.0
3822	10.0	15.0
3823	0.0	0.0
3824	237.0	110.0
645402	0.0	0.0
403313	1139.0	1698.0
403314	0.0	15.0
728637	0.0	5.0
728638	28.0	227.0
728633	0.0	0.0
728632	30.0	29.0
728635	30.0	48.0
3836	2853.0	2828.0
222183	177.0	177.0
3837	11625.0	15016.0
3838	2593.0	5860.0
3839	2704.0	2526.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1839.0	2466.0
3832	320.0	994.0
3833	293.0	1587.0
3834	18.0	3.0
3835	2276.0	7288.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	1.0
403302	0.0	0.0
403303	0.0	0.0
728621	530.0	581.0
3848	18.0	30.0
3849	0.0	0.0
222171	693.0	1243.0
728619	8.0	1.0
3840	5330.0	5859.0
3841	1174.0	426.0
3842	7200.0	4185.0
3843	9822.0	7986.0
3844	0.0	0.0
3845	2609.0	3192.0
3846	9.0	15.0
645423	0.0	0.0
3860	63.0	11.0
246126	0.0	0.0
728658	738.0	806.0
728655	0.0	1.0
728657	0.0	1.0
728656	6.0	0.0
3858	758.0	1298.0
3859	6.0	0.0
246135	0.0	0.0
3850	1.0	1.0
3851	4.0	133.0
3852	79485.0	4511.0
645414	0.0	0.0
3853	482.0	33.0
3854	6756.0	941.0
3855	28481.0	91267.0
3856	44912.0	166476.0
3857	25.0	1.0
728640	0.0	5.0
645431	15.0	59.0
728642	229.0	250.0
728641	2.0	2.0
645434	3.0	4.0
645432	3.0	10.0
285704	1205.0	473.0
728643	2.0	2.0
222194	2066.0	1983.0
285708	0.0	0.0
1204	0.0	0.0
1203	1156.0	953.0
1201	1477.0	7016.0
1200	7325.0	20110.0
3861	63078.0	4326.0
645426	12.0	13.0
645425	0.0	0.0
1209	7449.0	9735.0
3866	47372.0	3022.0
1208	2.0	51.0
1207	4297.0	6910.0
3868	1765.0	204.0
285311	0.0	0.0
3880	27873.0	355102.0
3881	4.0	10.0
285313	712.0	158.0
100128537	1234.0	455.0
3882	102.0	18.0
100128536	0.0	0.0
285314	2.0	0.0
285315	497.0	439.0
1215	48.0	51.0
100141515	2.0	5.0
1213	23564.0	27915.0
1212	1865.0	4294.0
1211	4806.0	8559.0
3872	32935.0	6837.0
3875	36921.0	92127.0
3876	10.0	21.0
3879	8.0	4.0
3890	1.0	1.0
3891	0.0	0.0
3892	266.0	189.0
100128525	2.0	3.0
285326	0.0	0.0
1230	259.0	493.0
285329	3.0	15.0
440097	22.0	6.0
440093	16.0	20.0
3883	11.0	18.0
3884	0.0	1.0
3885	0.0	0.0
3886	5.0	3.0
100128521	0.0	3.0
3887	2430.0	5727.0
3888	3.0	0.0
100631239	1.0	0.0
3889	11.0	16.0
100128516	87.0	15.0
285331	1049.0	1335.0
100128512	0.0	0.0
285335	37.0	56.0
100128514	0.0	0.0
1241	599.0	1345.0
1240	206.0	328.0
1238	247.0	308.0
1237	1.0	25.0
1236	86.0	446.0
1235	9.0	4.0
1234	268.0	569.0
1233	19.0	113.0
1232	4.0	18.0
3895	17705.0	32315.0
100128511	53.0	67.0
100631247	35.0	0.0
3897	603.0	169.0
100631248	0.0	0.0
3898	2280.0	750.0
100631249	0.0	0.0
3899	8614.0	3000.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1172.0	1698.0
100631251	4.0	92.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	157.0	140.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	262.0	51.0
574501	4.0	4.0
574502	0.0	0.0
1244	41.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	2.0
574507	0.0	0.0
574508	0.0	2.0
574509	0.0	0.0
1264	17921.0	1821.0
1263	2523.0	374.0
1262	21.0	23.0
116966	283.0	32.0
100887755	0.0	0.0
1261	39.0	1.0
100887754	2.0	0.0
1260	0.0	0.0
116969	29.0	12.0
1259	288.0	455.0
1258	18.0	3.0
440061	0.0	0.0
100887750	44.0	21.0
100887746	0.0	2.0
100887744	0.0	0.0
1272	2208.0	452.0
1271	229.0	1440.0
100887749	15.0	50.0
1270	73.0	8.0
100887748	0.0	0.0
440044	30.0	6.0
1269	3.0	27.0
440051	0.0	2.0
1268	211.0	10.0
440050	0.0	3.0
1267	5103.0	8646.0
1266	14253.0	14520.0
100887740	0.0	0.0
1265	11930.0	7018.0
1286	163.0	32.0
1285	119.0	57.0
1284	9288.0	15887.0
1282	4534.0	16262.0
1281	15137.0	192653.0
1280	396.0	1092.0
440078	221.0	182.0
440077	2.0	0.0
440087	33.0	95.0
1278	18119.0	226124.0
1277	15612.0	366498.0
440081	68.0	61.0
116938	0.0	0.0
1297	16.0	3.0
116931	136.0	42.0
1296	3590.0	4670.0
1295	1122.0	4384.0
116933	1.0	13.0
1294	1831.0	980.0
1293	6832.0	46213.0
116935	61.0	25.0
1292	10945.0	32959.0
440068	3.0	21.0
1291	9541.0	35490.0
116937	6.0	1.0
440067	52.0	6.0
1290	1452.0	21778.0
440073	198.0	42.0
440072	5.0	3.0
1289	1747.0	20868.0
1288	1561.0	130.0
1287	4962.0	1454.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2011.0	1115.0
440021	1.0	0.0
442673	1.0	5.0
10018	2894.0	1638.0
126328	1691.0	1579.0
442676	0.0	0.0
126326	255.0	216.0
1299	151.0	126.0
1298	1045.0	1625.0
10011	1663.0	2065.0
10010	5481.0	1917.0
10013	3408.0	3722.0
128989	1037.0	713.0
10015	11784.0	15615.0
10014	4832.0	3199.0
10017	37.0	15.0
10016	4785.0	5165.0
10020	1647.0	1026.0
114335	0.0	0.0
114336	0.0	0.0
126321	1363.0	1850.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	9.0	2.0
10024	51.0	412.0
128977	1801.0	881.0
103021165	1.0	0.0
10023	292.0	918.0
103021164	2.0	2.0
10026	3914.0	1566.0
10025	3087.0	2451.0
116986	157.0	147.0
116985	4938.0	4268.0
116988	3340.0	3490.0
116987	3629.0	1855.0
114327	1705.0	1894.0
440043	0.0	0.0
126308	2609.0	2434.0
440041	0.0	0.0
126306	10.0	6.0
151306	28.0	19.0
100128590	6.0	3.0
100128596	0.0	0.0
151300	0.0	4.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	17.0	13.0
440026	2033.0	2579.0
440023	0.0	1.0
10008	121.0	160.0
10007	2333.0	2434.0
10009	4077.0	1621.0
116984	946.0	893.0
116983	900.0	970.0
151313	886.0	588.0
10000	3791.0	1068.0
128954	0.0	0.0
10002	35.0	67.0
10001	1032.0	2467.0
10004	426.0	106.0
10003	174.0	45.0
10006	4925.0	3618.0
10005	744.0	1584.0
126370	0.0	0.0
285352	152.0	95.0
100128579	0.0	0.0
285359	137.0	72.0
126375	458.0	410.0
126374	992.0	2249.0
153918	0.0	0.0
100128574	1.0	0.0
285362	5672.0	13141.0
285367	978.0	2652.0
285368	469.0	1410.0
100128569	57.0	35.0
126364	131.0	171.0
100128560	14.0	6.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	1.0	3.0
344191	1.0	1.0
126353	517.0	1431.0
751071	176.0	503.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	0.0
106481282	0.0	0.0
285381	2025.0	1816.0
106481283	0.0	0.0
285382	322.0	1918.0
106481280	0.0	0.0
165918	1340.0	1108.0
106481281	1.0	1.0
165904	3.0	19.0
285386	1075.0	526.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	3.0
106481290	0.0	0.0
100128541	3.0	0.0
138311	284.0	122.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	24.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	793.0	2078.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2203.0	1734.0
728710	0.0	0.0
126295	405.0	244.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	0.0
106481267	0.0	0.0
151246	403.0	370.0
645318	0.0	0.0
645317	29.0	29.0
151242	5.0	0.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26867.0	25722.0
100287908	0.0	0.0
645332	478.0	697.0
126282	712.0	1206.0
100287902	11.0	37.0
163227	523.0	242.0
100287900	0.0	0.0
163223	153.0	111.0
106481275	1.0	2.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	3.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	51.0	59.0
106481278	0.0	0.0
645328	2.0	2.0
151254	33.0	14.0
645326	10.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	14.0
163259	334.0	181.0
645345	46.0	64.0
200403	44.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	506.0	116.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	5.0	6.0
728732	7.0	9.0
728734	1.0	1.0
126272	110.0	74.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	882.0	1907.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	2.0
114299	23.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	13.0
728723	67.0	39.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	6.0	0.0
107133524	7.0	14.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	1.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	207.0	120.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1792.0	1257.0
106481218	3.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	6.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	22.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	563.0	491.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	264.0	279.0
645382	0.0	0.0
645381	33.0	5.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	3.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	4.0	0.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	96.0	318.0
3903	571.0	716.0
106481210	0.0	0.0
3904	6.0	16.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2089.0	1065.0
106481211	0.0	0.0
3909	14272.0	721.0
106481212	0.0	0.0
684959	0.0	0.0
151234	37.0	10.0
151230	751.0	486.0
728798	0.0	2.0
3913	23747.0	33945.0
3914	18491.0	3319.0
3915	11863.0	4523.0
3916	23023.0	34381.0
3918	19514.0	2334.0
3910	2209.0	3214.0
3911	7991.0	5377.0
3912	4692.0	8428.0
728782	14.0	6.0
728780	82.0	12.0
3924	22.0	19.0
3925	3363.0	11652.0
3927	14764.0	14847.0
3929	58.0	468.0
3920	17220.0	11405.0
3921	40635.0	43465.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	9168.0	12632.0
3937	543.0	1035.0
3938	2.0	0.0
3939	20078.0	47331.0
3930	1537.0	1172.0
100873179	0.0	0.0
3931	439.0	168.0
3932	198.0	380.0
3933	0.0	2.0
3934	640.0	150.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	6.0
3947	1.0	0.0
3948	102.0	114.0
3949	3836.0	2057.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13011.0	6289.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	0.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	163.0	111.0
3958	13448.0	20301.0
3959	15353.0	69947.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	445.0	662.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	284.0	95.0
3952	25.0	11.0
3953	1929.0	189.0
3954	2933.0	3919.0
3955	1849.0	3730.0
3956	11169.0	12429.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	94.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	4.0
728746	0.0	0.0
728748	4.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	70.0	61.0
1303	6572.0	17025.0
107133502	0.0	0.0
1302	63.0	411.0
1301	74.0	8366.0
1300	64.0	6141.0
3960	20.0	12.0
3963	0.0	0.0
3964	5747.0	11640.0
1308	27894.0	1657.0
3965	941.0	2091.0
1307	4012.0	5019.0
151295	41.0	9.0
1306	5162.0	5192.0
100189589	6.0	8.0
728774	1.0	0.0
728773	0.0	0.0
3980	1888.0	3906.0
100287932	2279.0	4594.0
3981	969.0	740.0
728776	25.0	49.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	14355.0	3973.0
1315	9965.0	10879.0
1314	14821.0	26522.0
1312	6210.0	8400.0
1311	264.0	10230.0
100329135	5.0	0.0
1310	8.0	2.0
574537	0.0	0.0
3972	3.0	1.0
3973	1.0	0.0
3975	1.0	0.0
3976	974.0	250.0
3977	5876.0	533.0
1318	138.0	89.0
3978	1457.0	2920.0
1317	4359.0	3639.0
728763	0.0	13.0
3990	40.0	7.0
645313	0.0	0.0
3991	586.0	579.0
645312	0.0	0.0
3992	492.0	711.0
645311	2.0	2.0
728769	403.0	253.0
1330	0.0	0.0
1327	12912.0	11977.0
1326	1145.0	552.0
1325	16.0	6.0
3982	1.0	0.0
3983	14321.0	3060.0
3984	1690.0	3658.0
3985	7267.0	4393.0
3987	2734.0	2347.0
3988	6160.0	3712.0
1329	2639.0	4884.0
116809	0.0	0.0
100128416	16.0	12.0
1340	5358.0	15721.0
1337	3837.0	11697.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2682.0	5012.0
100128410	3.0	0.0
3995	774.0	375.0
100128412	0.0	0.0
3996	2695.0	1743.0
3998	10377.0	7235.0
1339	1.0	2.0
285440	2645.0	274.0
285441	0.0	0.0
1352	772.0	1386.0
1351	3156.0	7276.0
1350	8054.0	8587.0
1349	3606.0	5087.0
1348	0.0	0.0
1347	3199.0	2899.0
1346	716.0	282.0
1345	4846.0	9939.0
1343	0.0	2.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	4.0
1363	5957.0	6673.0
1362	9370.0	6234.0
1361	4.0	3.0
1360	3940.0	12.0
1359	84.0	627.0
1358	7.0	4.0
1357	47.0	5.0
1356	1020.0	8463.0
1355	3439.0	3799.0
1353	2227.0	2476.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	129.0	64.0
285464	764.0	274.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4452.0	4469.0
1373	728.0	3515.0
1371	803.0	1283.0
1370	1.0	14.0
1369	0.0	0.0
1368	432.0	661.0
100873209	2.0	1.0
1366	5116.0	11549.0
1365	2318.0	6991.0
1364	14472.0	20624.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	21.0	15.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4246.0	2800.0
116843	1265.0	968.0
1384	2228.0	12774.0
116842	82.0	26.0
1382	13412.0	49772.0
116844	1188.0	5624.0
1381	1019.0	67.0
1380	48.0	10.0
440176	2.0	1.0
440184	1.0	1.0
1379	2.0	12.0
1378	47.0	17.0
1376	1450.0	1838.0
1375	113.0	76.0
128821	2.0	1.0
100873237	0.0	1.0
128822	102.0	24.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	50.0
100873239	3.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	466.0	1210.0
1396	141.0	146.0
1395	23.0	0.0
1394	288.0	30.0
1393	33.0	8.0
1392	2.0	0.0
285407	13.0	44.0
116835	393.0	459.0
1390	864.0	947.0
1389	6482.0	3884.0
1388	6815.0	15033.0
1387	8624.0	8666.0
116841	2044.0	3663.0
1386	3653.0	2735.0
116840	2192.0	3470.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	3.0	2.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	148.0	99.0
100873255	0.0	0.0
100873254	3.0	9.0
100873253	0.0	1.0
285412	3.0	4.0
100873252	0.0	0.0
100287898	123.0	47.0
100287895	0.0	0.0
285419	98.0	55.0
1399	6715.0	3542.0
1398	5608.0	5276.0
1397	7938.0	14663.0
100873259	0.0	0.0
100873258	4.0	1.0
100873257	4.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	119.0	207.0
285429	13.0	15.0
100287880	0.0	0.0
440193	1875.0	3528.0
100873248	0.0	0.0
100873247	10.0	3.0
100873246	1.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9055.0	7398.0
153830	4954.0	1317.0
645280	2.0	3.0
440138	541.0	475.0
440132	1.0	0.0
440142	4.0	16.0
10139	1132.0	2444.0
126208	552.0	2057.0
126206	28.0	0.0
126205	19.0	1.0
107133497	1.0	0.0
126204	26.0	3.0
107133499	0.0	0.0
128866	7789.0	15060.0
10131	2916.0	9229.0
10134	11447.0	19164.0
107133494	0.0	0.0
10133	4520.0	3471.0
128869	1044.0	3288.0
10136	0.0	0.0
10135	4197.0	4584.0
100128493	0.0	0.0
103021294	12.0	15.0
10138	831.0	900.0
100128496	0.0	0.0
10137	6077.0	4063.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	4.0
10140	9234.0	18703.0
128864	6.0	37.0
440125	0.0	2.0
440131	1.0	1.0
10143	2582.0	19.0
128854	1326.0	1580.0
10142	7119.0	3010.0
10144	2579.0	237.0
10147	3130.0	2243.0
100128483	0.0	0.0
10146	13077.0	8067.0
128859	0.0	0.0
10149	74.0	30.0
10148	63.0	80.0
128853	187.0	1080.0
440159	0.0	1.0
10117	4.0	0.0
440163	3.0	1.0
10110	101.0	86.0
10112	90.0	632.0
10111	4789.0	3124.0
10114	9588.0	4175.0
10113	3094.0	2975.0
128848	0.0	0.0
10116	9742.0	3392.0
165829	76.0	63.0
100128469	5.0	15.0
153842	5.0	2.0
440145	916.0	752.0
10129	3794.0	878.0
440153	0.0	0.0
10128	9844.0	8485.0
100033799	0.0	0.0
107133486	20.0	38.0
10121	6863.0	8798.0
100128465	0.0	0.0
10120	4304.0	3429.0
10123	5693.0	1476.0
138234	1.0	1.0
10125	631.0	514.0
10124	4779.0	915.0
10127	2453.0	3321.0
10126	1704.0	1415.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	77.0	41.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	117.0	94.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	1.0
10107	0.0	1.0
10106	21364.0	9665.0
106481199	0.0	0.0
10109	10244.0	10469.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	18.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1477.0	6316.0
10100	759.0	433.0
10103	2439.0	1389.0
106481194	0.0	0.0
10102	1240.0	3706.0
106481195	0.0	0.0
10105	2471.0	3679.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	173.0	53.0
440119	251.0	59.0
126235	0.0	0.0
126231	148.0	163.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	47.0	92.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	59.0	38.0
106481167	3.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	4.0	15.0
440104	1182.0	886.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	1.0
128876	5.0	0.0
100128420	2.0	19.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	0.0	2.0
10090	1222.0	498.0
10093	5174.0	10278.0
10092	8276.0	9059.0
10095	2641.0	4568.0
645204	5.0	1.0
10094	7998.0	17757.0
645203	3.0	4.0
10097	13728.0	13941.0
10096	9909.0	8470.0
645201	0.0	2.0
163115	201.0	134.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	12.0
106481143	0.0	0.0
114194	0.0	0.0
138162	228.0	310.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	14.0	10.0
106481145	0.0	0.0
151126	375.0	32.0
106481146	0.0	1.0
10099	6644.0	7186.0
10098	4348.0	815.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	683.0	256.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	102.0	9.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	131.0	158.0
415116	2567.0	2242.0
645207	0.0	0.0
645206	20.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
