id	3e19bb94-c3f1-4d42-868e-0bbc5defd999	f12fbfdf-efd4-462a-a34c-8c01947bfb78
100820829	3063.0	286.0
101243555	12.0	0.0
196872	59.0	115.0
8501	1486.0	3630.0
8502	5881.0	7338.0
8500	4439.0	8981.0
253128	11.0	2.0
664701	311.0	72.0
255783	391.0	219.0
54207	2.0	1.0
54206	15394.0	6119.0
54205	4488.0	18043.0
664709	22.0	54.0
54209	167.0	1097.0
196883	3364.0	506.0
8512	10.0	11.0
8513	5.0	0.0
8510	15.0	0.0
8511	51.0	30.0
54210	138.0	201.0
81831	147.0	8610.0
81832	11.0	9.0
81833	0.0	0.0
54212	1.0	4.0
170261	26.0	24.0
8505	1102.0	4571.0
8506	1082.0	903.0
8503	4720.0	7587.0
8504	955.0	2295.0
8509	126.0	256.0
8507	1835.0	7977.0
255758	107.0	336.0
8508	1250.0	5234.0
8520	2516.0	5205.0
8521	3.0	9.0
169270	224.0	163.0
8522	8535.0	2270.0
102724605	0.0	0.0
554282	2.0	6.0
56886	5176.0	18170.0
54221	253.0	18.0
56888	4110.0	6552.0
554279	16.0	8.0
664722	0.0	5.0
56882	6405.0	19287.0
664721	1.0	3.0
255762	10.0	14.0
56884	0.0	0.0
8516	1026.0	430.0
8517	225.0	207.0
8514	680.0	189.0
8515	193.0	454.0
56889	17392.0	49775.0
8518	2873.0	10526.0
8519	8717.0	1400.0
8530	127.0	24.0
326624	154.0	658.0
8531	16790.0	2114.0
326625	1493.0	2730.0
8534	207.0	3228.0
326628	0.0	0.0
8535	600.0	7222.0
326627	2.0	0.0
8532	102.0	3.0
8533	2824.0	10226.0
8527	1638.0	2774.0
8528	226.0	214.0
8525	2828.0	5809.0
8526	861.0	6520.0
8529	0.0	5.0
8541	194.0	961.0
326613	0.0	2.0
8542	5923.0	1626.0
326615	0.0	0.0
8540	4357.0	1153.0
326614	1.0	0.0
8545	7371.0	19815.0
326617	0.0	0.0
8546	4007.0	9928.0
326616	3.0	0.0
8543	4143.0	4184.0
8544	1396.0	694.0
253175	0.0	0.0
554300	0.0	0.0
8538	583.0	28.0
8539	6011.0	23814.0
8536	914.0	155.0
8537	172.0	10721.0
8552	92.0	90.0
8553	34618.0	78650.0
8550	1737.0	5740.0
326603	29.0	15.0
8551	0.0	0.0
8556	576.0	707.0
326606	0.0	0.0
8557	19.0	65.0
8554	3144.0	7396.0
8555	3472.0	917.0
326607	1.0	0.0
326609	2.0	1.0
255798	0.0	1.0
8549	260.0	43.0
8547	242.0	55.0
8548	1678.0	5300.0
101409261	2.0	3.0
326611	0.0	0.0
8563	1739.0	1348.0
8564	32.0	190.0
8562	3478.0	12853.0
8567	3265.0	14463.0
8568	669.0	1044.0
8565	3183.0	8997.0
8566	14750.0	4241.0
253152	37.0	997.0
8560	5744.0	6839.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2472.0	6222.0
8558	1107.0	784.0
8559	619.0	1278.0
8574	2696.0	4187.0
8575	2684.0	5786.0
8572	1273.0	220.0
8573	2739.0	10725.0
8578	1665.0	296.0
8576	1201.0	2767.0
8577	2.0	3.0
554354	1.0	1.0
8570	6486.0	7960.0
123811	2243.0	11071.0
8569	2653.0	1005.0
8585	0.0	3.0
8586	0.0	4.0
101928770	1.0	1.0
8583	0.0	0.0
101928773	0.0	6.0
8587	11.0	0.0
8588	0.0	0.0
101928776	0.0	2.0
8581	36.0	2.0
8582	0.0	0.0
8580	0.0	0.0
100132058	3.0	0.0
101409258	18.0	33.0
101409257	2.0	4.0
101409254	0.0	0.0
101409253	2.0	0.0
123803	2556.0	2220.0
8596	0.0	0.0
101928781	6.0	9.0
8594	0.0	0.0
8595	0.0	0.0
101928784	15.0	56.0
8590	0.0	0.0
8591	0.0	0.0
100132066	0.0	5.0
100421113	0.0	0.0
100421114	2.0	0.0
101928790	0.0	6.0
101928795	0.0	0.0
253190	129.0	64.0
100132073	1.0	0.0
100132074	70.0	113.0
100132079	2.0	1.0
554313	0.0	1.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	19.0	19.0
100421125	0.0	0.0
91133	536.0	63.0
100421129	2.0	4.0
91137	4112.0	10825.0
101928720	1.0	1.0
375519	7.0	3.0
100856810	0.0	0.0
100421136	1.0	8.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	154.0	441.0
101928736	58.0	106.0
147837	156.0	317.0
100421131	4.0	3.0
100421133	0.0	0.0
91156	56.0	3.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	0.0	0.0
101928744	1.0	0.0
91151	209.0	753.0
147841	75.0	1115.0
100421143	0.0	0.0
91149	12.0	0.0
101928752	0.0	0.0
91147	547.0	2330.0
387509	1280.0	651.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	654.0	249.0
100506574	1.0	3.0
399520	21.0	0.0
100421178	1.0	0.0
100506564	1.0	1.0
121227	2892.0	573.0
387521	2562.0	3714.0
387522	0.0	0.0
100421172	12.0	69.0
100421175	0.0	0.0
100421177	0.0	0.0
100506599	40.0	403.0
100856877	0.0	1.0
100421189	0.0	0.0
100856878	0.0	5.0
121214	1.0	3.0
387559	0.0	0.0
123876	24.0	2.0
123872	76.0	52.0
100421180	0.0	0.0
147808	293.0	218.0
100421185	0.0	0.0
147804	181.0	416.0
123879	5669.0	1499.0
147807	516.0	191.0
100421188	1.0	0.0
375567	12.0	0.0
399512	519.0	4548.0
399511	136.0	854.0
91181	2.0	10.0
448990	6.0	15.0
101928715	0.0	3.0
100506581	43.0	26.0
100856881	0.0	0.0
100506775	7.0	12.0
100506779	22.0	43.0
160762	1.0	0.0
93953	79.0	29.0
104326057	0.0	0.0
399687	3355.0	3642.0
104326058	1.0	1.0
100506776	46.0	39.0
348094	1086.0	126.0
160760	4360.0	5207.0
348093	1420.0	86.0
387695	0.0	0.0
104326055	4.0	2.0
93948	7.0	0.0
399693	0.0	1.0
104326053	0.0	0.0
399694	87.0	42.0
104326054	0.0	0.0
104326051	1.0	0.0
104326052	8.0	3.0
133150	0.0	0.0
399697	1.0	8.0
100506765	0.0	0.0
387694	13.0	14.0
102724706	0.0	0.0
54361	159.0	193.0
54360	199.0	75.0
54363	0.0	0.0
387684	0.0	0.0
147798	553.0	5895.0
159770	0.0	3.0
100506769	1.0	1.0
93973	1311.0	4035.0
399668	302.0	21.0
100506795	321.0	5.0
399669	100.0	144.0
399664	525.0	811.0
399666	0.0	0.0
93974	1680.0	4791.0
399665	2810.0	18643.0
100506791	0.0	1.0
81993	0.0	11.0
399671	75.0	34.0
399670	0.0	0.0
160777	1.0	4.0
91300	1869.0	3261.0
100506783	155.0	23.0
91304	3486.0	2787.0
100506787	0.0	1.0
100293948	1.0	5.0
204219	8.0	6.0
121130	0.0	0.0
145165	17.0	30.0
54386	6094.0	8239.0
123787	0.0	1.0
652670	0.0	0.0
121129	0.0	0.0
100506733	2.0	0.0
147746	14.0	12.0
255812	326.0	326.0
147741	2.0	0.0
147744	0.0	5.0
100506737	51.0	0.0
100506736	117.0	12.0
160728	0.0	0.0
100506724	0.0	0.0
100506723	5.0	2.0
93986	970.0	92.0
100506721	1.0	3.0
100913183	5.0	1.0
100913182	1.0	1.0
91319	154.0	330.0
93979	8.0	2.0
91316	47.0	64.0
133121	40.0	17.0
93978	0.0	2.0
100506753	153.0	766.0
91355	131.0	125.0
91353	0.0	0.0
100506757	3.0	4.0
100506755	267.0	115.0
91351	1368.0	2398.0
100506759	0.0	0.0
107080641	2.0	0.0
100506742	26.0	22.0
348021	0.0	0.0
107080653	0.0	0.0
255809	75.0	510.0
100506749	3.0	140.0
107080654	0.0	0.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	599.0	313.0
338692	855.0	1850.0
338699	716.0	2411.0
107080628	0.0	0.0
107080629	1.0	0.0
56931	606.0	558.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	1.0
56937	17247.0	4589.0
196792	27.0	144.0
107080620	5.0	4.0
56938	498.0	3372.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	2.0
56934	2.0	0.0
56935	381.0	248.0
56936	3.0	9.0
56940	4444.0	1491.0
107080639	4.0	0.0
56941	4541.0	5990.0
56942	688.0	1532.0
56943	3316.0	12317.0
107080636	14.0	0.0
107080637	0.0	0.0
56948	332.0	1256.0
56949	2252.0	2108.0
107080632	2.0	0.0
56944	11101.0	1612.0
56945	1843.0	3072.0
56946	1638.0	6326.0
56947	3388.0	8074.0
107080630	2.0	2.0
100506713	247.0	353.0
100506712	0.0	2.0
100506710	3599.0	31459.0
338674	0.0	0.0
338675	1.0	0.0
56951	4554.0	15806.0
56952	581.0	195.0
56953	117.0	636.0
102724774	3.0	2.0
56954	2484.0	5492.0
56950	1618.0	3290.0
100506715	2.0	1.0
100506714	340.0	875.0
56955	0.0	0.0
56956	1.0	42.0
56957	3760.0	5641.0
8600	2.0	18.0
8601	44.0	7.0
723790	0.0	0.0
338661	0.0	0.0
338662	0.0	0.0
338657	654.0	429.0
56963	3761.0	106.0
56964	83.0	360.0
56965	2539.0	11868.0
56961	0.0	0.0
56967	2912.0	2505.0
56969	16.0	1.0
8611	9880.0	5809.0
8612	529.0	4223.0
81926	1195.0	493.0
145173	792.0	1827.0
81928	288.0	1471.0
338651	7.0	193.0
81929	2013.0	5344.0
338653	14.0	0.0
81930	58.0	1370.0
56975	4018.0	735.0
81931	128.0	725.0
81932	767.0	939.0
56970	2484.0	5580.0
56971	143.0	68.0
8604	1945.0	2313.0
8605	511.0	348.0
8602	2238.0	6835.0
8603	2146.0	3273.0
8608	15.0	409.0
56977	865.0	186.0
8609	5042.0	1576.0
56978	311.0	37.0
56979	0.0	0.0
8607	1283.0	3141.0
8622	1443.0	2440.0
8623	1818.0	1220.0
8620	0.0	0.0
8621	3244.0	7227.0
338645	182.0	31.0
56984	3550.0	3605.0
56985	524.0	890.0
56986	2112.0	1143.0
338637	0.0	0.0
56987	5695.0	17311.0
102724742	0.0	0.0
56980	669.0	1581.0
56981	1172.0	326.0
56983	1117.0	3633.0
8615	7025.0	17110.0
54329	146.0	215.0
54328	213.0	384.0
8613	33675.0	3011.0
8614	5324.0	26152.0
8618	24.0	226.0
8630	20.0	602.0
8633	597.0	1399.0
8634	1851.0	5502.0
8631	132.0	3904.0
8632	244.0	72.0
56990	3392.0	6270.0
169166	49.0	6.0
554175	0.0	0.0
54332	666.0	14481.0
56995	2826.0	14375.0
255877	3126.0	1407.0
664616	0.0	1.0
56996	1082.0	1349.0
54331	4921.0	1140.0
56997	11708.0	4732.0
664614	0.0	0.0
56998	3277.0	1619.0
664613	0.0	0.0
664612	0.0	0.0
56992	87.0	3399.0
56993	3609.0	5407.0
56994	5184.0	3539.0
8626	1157.0	31.0
8624	686.0	2767.0
8625	1199.0	980.0
56999	3226.0	799.0
664617	0.0	0.0
8629	751.0	2167.0
8641	121.0	68.0
8644	10448.0	1128.0
8645	303.0	106.0
8642	5663.0	1229.0
8643	261.0	39.0
652624	1.0	8.0
196743	226.0	94.0
54346	1.0	0.0
54345	1227.0	229.0
54344	797.0	449.0
8637	348.0	556.0
8638	181.0	65.0
8635	1101.0	2398.0
8636	1173.0	1610.0
8639	68550.0	3024.0
196740	5220.0	794.0
8651	259.0	26.0
8650	5324.0	4516.0
8655	7239.0	17881.0
101928685	4.0	1.0
8653	2.0	2.0
8654	2738.0	11733.0
101928684	0.0	1.0
101928689	3.0	14.0
101928687	1.0	0.0
8648	7699.0	12293.0
8649	2116.0	9778.0
8646	792.0	961.0
8647	175.0	4.0
8662	8717.0	22277.0
8663	321.0	530.0
6001	780.0	2433.0
8660	9684.0	4201.0
8661	17871.0	28503.0
6000	2.0	2.0
6003	33.0	14.0
8666	5751.0	3384.0
8667	13010.0	45226.0
6002	1641.0	2776.0
8664	11303.0	14566.0
6005	9.0	7.0
6004	5071.0	3261.0
8665	11525.0	17114.0
101928698	65.0	0.0
8659	4317.0	1227.0
8658	3787.0	7176.0
8673	1617.0	9298.0
6010	0.0	0.0
8674	1926.0	3898.0
8671	1997.0	346.0
8672	5939.0	11019.0
6011	1.0	3.0
8677	1122.0	1116.0
6014	0.0	0.0
6013	30.0	128.0
8678	3548.0	9567.0
8675	3645.0	5177.0
6016	2024.0	2591.0
8676	2221.0	96.0
6015	1845.0	1326.0
253260	2709.0	7164.0
338707	44.0	736.0
6007	32.0	15.0
6006	37.0	51.0
8668	9338.0	10007.0
6009	3870.0	14730.0
8669	3640.0	6490.0
6008	4.0	12.0
8685	895.0	6.0
8682	23604.0	17908.0
6023	0.0	0.0
8683	2412.0	6817.0
8688	1.0	26.0
8689	0.0	1.0
8686	0.0	52.0
8687	0.0	3.0
253272	9.0	23.0
8681	148.0	42.0
253264	39.0	4.0
6018	2452.0	1902.0
6017	3.0	0.0
6019	25.0	280.0
6031	0.0	4.0
6034	0.0	0.0
8693	40.0	27.0
8694	5474.0	6740.0
6033	0.0	0.0
6036	11.0	88.0
6035	23038.0	1663.0
8697	2129.0	6614.0
6038	570.0	118.0
8698	63.0	2.0
6037	1.0	4.0
101928646	0.0	0.0
554234	0.0	0.0
8692	4321.0	2484.0
6030	1.0	2.0
8690	923.0	293.0
554225	3.0	54.0
554226	2.0	1.0
6029	0.0	0.0
170082	322.0	914.0
6043	0.0	0.0
6045	1187.0	4470.0
6044	0.0	0.0
6047	3412.0	11757.0
6046	13184.0	40278.0
6049	2654.0	8164.0
100421217	0.0	0.0
6048	1695.0	3930.0
100421219	0.0	0.0
101928656	3.0	0.0
6041	1091.0	2973.0
554213	0.0	0.0
554214	0.0	0.0
56904	2659.0	7122.0
56905	2359.0	2068.0
6039	356.0	544.0
56906	139.0	431.0
56907	1446.0	4982.0
56900	4640.0	11788.0
56901	1773.0	526.0
56902	996.0	4951.0
56903	6.0	2.0
100421222	0.0	1.0
375612	1.0	0.0
375611	23.0	38.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	2.0
6059	3815.0	17925.0
554210	0.0	4.0
100528062	208.0	451.0
554212	0.0	0.0
6050	8582.0	5939.0
100528064	2.0	13.0
375616	157.0	134.0
6051	2922.0	5422.0
56910	7725.0	33181.0
554202	5.0	0.0
554203	1280.0	4953.0
56915	476.0	1124.0
56916	2284.0	8600.0
56917	616.0	1666.0
56918	1.0	0.0
56911	249.0	857.0
56912	1639.0	2891.0
56913	2419.0	1395.0
100421220	0.0	0.0
56914	0.0	20.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1283.0	4806.0
6069	0.0	0.0
375607	1.0	133.0
554201	0.0	0.0
6060	0.0	0.0
56920	13208.0	552.0
56926	1830.0	1843.0
56927	2954.0	2599.0
56928	1253.0	1203.0
56929	4266.0	4020.0
56922	3677.0	1289.0
56923	2.0	0.0
56924	7.0	3.0
56925	1090.0	793.0
100421232	0.0	0.0
6076	0.0	0.0
100421245	0.0	3.0
6075	0.0	0.0
6078	0.0	1.0
6079	0.0	1.0
101928601	14.0	17.0
6070	3.0	1.0
91252	2207.0	2151.0
6071	1.0	1.0
6074	0.0	0.0
101928603	0.0	0.0
101928604	0.0	0.0
101928607	19.0	3.0
387612	0.0	0.0
147700	46.0	160.0
387615	1.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	0.0	1.0
123722	11.0	9.0
387601	11.0	4.0
123720	1349.0	1498.0
147710	3.0	0.0
147711	10.0	16.0
147719	5.0	0.0
6098	3.0	21.0
6097	372.0	1004.0
6092	344.0	4169.0
6091	5106.0	4077.0
6094	310.0	96.0
100528020	0.0	0.0
6093	7061.0	7370.0
100528021	0.0	2.0
6096	281.0	866.0
6095	2468.0	3578.0
91272	2323.0	9261.0
147727	2193.0	2555.0
387638	0.0	0.0
100528030	14.0	43.0
101928638	2.0	0.0
100528032	2.0	1.0
100421271	1.0	0.0
100506697	14.0	25.0
100506696	131.0	438.0
91298	681.0	3490.0
100528007	0.0	0.0
123775	107.0	234.0
91289	3743.0	2057.0
399656	1.0	1.0
100506686	465.0	1292.0
100506685	4.0	17.0
100528016	2.0	3.0
100528017	1008.0	1.0
100528018	1.0	0.0
100528019	9.0	0.0
100506681	3.0	4.0
91283	698.0	1131.0
100506680	8.0	2.0
387646	34.0	428.0
387647	0.0	0.0
387644	8.0	4.0
387640	103.0	157.0
100421295	94.0	99.0
387680	3002.0	3480.0
375686	3.0	19.0
123745	1.0	0.0
100506898	36.0	19.0
100506897	2.0	0.0
390992	0.0	0.0
54471	3705.0	4778.0
54470	494.0	691.0
390996	0.0	1.0
390999	0.0	0.0
54475	907.0	1339.0
387338	1616.0	2522.0
54474	0.0	2.0
54472	3101.0	5351.0
389997	0.0	0.0
54478	14.0	1027.0
54477	2487.0	4344.0
387332	2.0	0.0
54476	3461.0	6383.0
91404	11911.0	22085.0
91405	7.0	15.0
91408	3226.0	6025.0
91409	43.0	217.0
375346	204.0	301.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	113.0	402.0
389990	0.0	1.0
102724827	158.0	497.0
54482	572.0	1342.0
102724820	16.0	26.0
100506881	139.0	311.0
54480	2662.0	5061.0
387328	3.0	17.0
387325	0.0	163.0
145497	6.0	0.0
400866	0.0	0.0
387323	0.0	12.0
387321	1.0	1.0
54487	1428.0	2698.0
387322	0.0	0.0
375350	0.0	5.0
723809	7.0	13.0
338391	3.0	0.0
91433	362.0	1302.0
338396	0.0	0.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	0.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	4436.0	9112.0
54491	598.0	709.0
54490	4.0	1.0
54497	3166.0	13877.0
54496	1603.0	1280.0
448835	0.0	0.0
54495	4384.0	5194.0
448834	0.0	1.0
387359	0.0	0.0
387357	28.0	15.0
54499	5111.0	25358.0
121498	0.0	0.0
54498	248.0	227.0
170463	1155.0	778.0
157489	162.0	59.0
338382	935.0	159.0
390980	261.0	177.0
338388	0.0	0.0
448831	1.0	0.0
400841	7.0	1.0
91419	584.0	501.0
91452	2686.0	5888.0
338376	3.0	0.0
145447	79.0	22.0
100313532	2.0	3.0
91442	103.0	406.0
375387	586.0	181.0
91445	3222.0	3459.0
107080554	0.0	1.0
133482	0.0	1.0
100506874	136.0	26.0
100506872	0.0	2.0
169436	56.0	77.0
170425	0.0	44.0
133491	3.0	2.0
91464	0.0	0.0
100506866	380.0	447.0
400892	1.0	88.0
400891	0.0	1.0
91461	4275.0	1283.0
145483	562.0	875.0
145482	691.0	1640.0
338339	10.0	1.0
100506810	49.0	21.0
338328	4544.0	62.0
100506815	2.0	9.0
326337	0.0	0.0
326339	0.0	0.0
338321	2.0	0.0
338322	1.0	0.0
338323	7.0	0.0
338324	0.0	0.0
341965	1.0	10.0
326341	1.0	0.0
326340	0.0	1.0
326343	24.0	45.0
326342	8.0	9.0
54407	17184.0	18571.0
8710	6.0	6.0
100506834	178.0	36.0
8711	309.0	1281.0
54413	128.0	56.0
8703	1662.0	5037.0
101410540	0.0	0.0
8704	2729.0	2289.0
101410541	0.0	2.0
8701	14.0	95.0
101410542	1.0	0.0
54414	3014.0	2012.0
8702	1117.0	4311.0
100506835	62.0	31.0
101410543	10.0	0.0
8707	48.0	9.0
101410544	3.0	1.0
8708	44.0	8.0
101410545	0.0	0.0
101410546	0.0	0.0
8705	564.0	178.0
8706	863.0	16149.0
326315	5.0	2.0
326317	0.0	0.0
8721	6912.0	6664.0
8722	8206.0	1133.0
8720	10961.0	11949.0
101410537	3.0	3.0
101410538	3879.0	2297.0
341947	4.0	4.0
8714	639.0	463.0
8715	3.0	9.0
100506826	20.0	7.0
8712	0.0	1.0
8718	433.0	259.0
101410533	60.0	45.0
101410534	0.0	0.0
326325	0.0	1.0
101410535	67.0	289.0
8717	670.0	176.0
54429	20.0	72.0
101410536	1.0	0.0
326307	378.0	413.0
8732	1123.0	3784.0
8733	4724.0	8856.0
8731	2985.0	4140.0
54431	6560.0	29576.0
400836	1.0	3.0
170487	21.0	52.0
54435	18.0	1.0
54434	4491.0	5413.0
400831	42.0	19.0
54433	559.0	1226.0
400830	1657.0	0.0
54432	1624.0	3112.0
54439	1541.0	4189.0
8725	4520.0	8089.0
8726	799.0	1888.0
54438	4086.0	1819.0
54437	132.0	97.0
8723	2272.0	5726.0
326310	111.0	219.0
8724	13933.0	11395.0
54436	510.0	460.0
8729	5957.0	16461.0
100337589	0.0	1.0
170485	2.0	19.0
8727	4397.0	2032.0
8728	452.0	1108.0
170482	0.0	0.0
8740	97.0	21.0
8743	10067.0	4993.0
8744	236.0	35.0
8741	494.0	925.0
8742	3064.0	1284.0
102724868	1.0	0.0
102724866	1.0	11.0
54442	1081.0	5337.0
54441	16.0	32.0
54440	299.0	413.0
400823	13.0	6.0
102724862	0.0	3.0
54443	168.0	6521.0
8736	2766.0	151.0
8737	3984.0	6123.0
8735	14.0	5.0
326300	1.0	15.0
8738	557.0	1217.0
8739	43.0	359.0
8751	9741.0	6362.0
8754	7099.0	35390.0
8755	0.0	0.0
102724853	5.0	2.0
54453	5959.0	4278.0
255512	133.0	124.0
54457	4.0	12.0
54456	62.0	111.0
554049	3.0	5.0
54455	2521.0	2619.0
54454	850.0	3136.0
8747	13.0	23.0
8748	4.0	2.0
8745	429.0	240.0
54458	3244.0	7126.0
400818	522.0	3297.0
8749	0.0	3.0
8761	9053.0	8604.0
6100	294.0	681.0
8760	7195.0	14014.0
6102	1365.0	2861.0
8766	11314.0	60424.0
6101	9.0	779.0
8763	35699.0	87308.0
6103	1345.0	1547.0
8764	1619.0	640.0
54460	2623.0	2713.0
54464	3785.0	6204.0
54463	2858.0	16751.0
54462	5690.0	8617.0
54461	4139.0	1928.0
54468	1744.0	3667.0
54467	4400.0	14569.0
54466	46.0	9.0
54465	755.0	1430.0
255520	2038.0	12712.0
8759	0.0	0.0
8756	0.0	0.0
54469	5040.0	9137.0
8772	249.0	292.0
8773	3345.0	4407.0
8771	0.0	0.0
8776	1566.0	8491.0
8777	7643.0	8884.0
8774	2190.0	3800.0
8775	4400.0	10586.0
101928566	0.0	0.0
8767	1052.0	2679.0
6120	1979.0	8370.0
101928571	4.0	6.0
8784	37.0	193.0
6122	97818.0	90086.0
8781	0.0	1.0
6121	8.0	5.0
8787	105.0	139.0
6124	83987.0	79959.0
6123	14.0	13.0
8788	102.0	1.0
8785	153.0	0.0
6126	15.0	37.0
8786	504.0	1290.0
6125	52516.0	76663.0
101928578	321.0	671.0
8780	4455.0	2958.0
6117	6134.0	12708.0
8778	11.0	55.0
6119	763.0	3300.0
6118	2439.0	4044.0
8794	119.0	43.0
8795	3152.0	2269.0
6130	47528.0	71558.0
8792	384.0	418.0
6133	30975.0	34765.0
6132	41277.0	74412.0
8793	1020.0	92.0
8798	615.0	954.0
6135	48212.0	24980.0
8799	1384.0	3293.0
6134	72423.0	65669.0
8796	21.0	0.0
6137	36486.0	21798.0
8797	556.0	122.0
6136	28735.0	39845.0
100421307	1.0	0.0
101735302	135.0	121.0
8790	950.0	2102.0
100134444	1.0	0.0
6128	34446.0	42584.0
8789	7.0	65.0
6129	38847.0	104259.0
6142	12449.0	8753.0
6141	22126.0	22487.0
100421311	8.0	20.0
6144	15544.0	16863.0
6143	46488.0	47656.0
100421313	0.0	6.0
6146	19332.0	22335.0
6145	1.0	1.0
6148	0.0	0.0
6147	23361.0	42735.0
100421318	0.0	0.0
100421319	0.0	0.0
100337590	0.0	0.0
100337591	2.0	0.0
6139	1452.0	1754.0
6138	48402.0	81305.0
6152	25058.0	38525.0
6155	27457.0	39286.0
6154	16933.0	34520.0
100421324	0.0	0.0
6157	28271.0	32225.0
6156	31126.0	70456.0
6159	24054.0	23667.0
6158	20843.0	15857.0
100421328	1.0	0.0
6150	692.0	1032.0
101928527	466.0	470.0
6164	27197.0	34268.0
6163	15.0	2.0
6166	9736.0	7052.0
6165	25018.0	33872.0
6168	40030.0	52770.0
6167	29513.0	28450.0
100421338	1.0	4.0
6169	15694.0	20651.0
101928536	0.0	0.0
6160	34697.0	51395.0
101928537	0.0	0.0
6161	45438.0	57306.0
100421331	0.0	0.0
6175	55046.0	101498.0
6174	84.0	209.0
6176	44207.0	47732.0
101928545	116.0	102.0
6171	8625.0	13314.0
6170	5780.0	7382.0
6173	3060.0	5165.0
6172	321.0	457.0
100421340	0.0	2.0
100421341	1.0	1.0
100421354	0.0	1.0
6185	14024.0	45339.0
101928550	6.0	5.0
6188	38919.0	54943.0
6187	27292.0	62464.0
100421357	1.0	3.0
6189	24209.0	40091.0
101928555	400.0	130.0
6182	307.0	309.0
6181	46918.0	23590.0
6184	14055.0	20480.0
101928559	0.0	0.0
6183	544.0	819.0
100421350	5.0	41.0
100421351	6.0	7.0
100421353	1.0	2.0
6197	6452.0	2554.0
6196	7764.0	3866.0
6199	937.0	1402.0
6198	3095.0	7277.0
6191	84273.0	176844.0
6193	20542.0	20791.0
6192	0.0	0.0
91373	652.0	1826.0
6195	690.0	2486.0
6194	85585.0	122971.0
390916	817.0	2690.0
145407	574.0	563.0
100421363	4.0	21.0
100421376	0.0	0.0
100421379	2.0	2.0
91369	9038.0	10531.0
91368	1177.0	3638.0
652489	0.0	1.0
390924	20.0	41.0
389901	5.0	31.0
390928	3.0	4.0
390927	231.0	933.0
100421371	17.0	5.0
100421374	24.0	5.0
389903	0.0	0.0
100421389	0.0	2.0
91392	434.0	182.0
389935	0.0	1.0
389932	1.0	5.0
100421384	17.0	26.0
100421398	6.0	5.0
100421399	0.0	1.0
101928513	8.0	4.0
91380	0.0	0.0
390904	0.0	0.0
145438	24.0	344.0
100421390	2.0	0.0
100421391	0.0	0.0
100421395	9.0	25.0
100421397	0.0	1.0
375316	71.0	57.0
375318	0.0	0.0
390963	89.0	59.0
375307	4.0	117.0
389941	110.0	198.0
389948	0.0	64.0
375337	0.0	3.0
377997	0.0	0.0
387316	0.0	0.0
121456	45.0	25.0
387317	0.0	0.0
121457	1390.0	2509.0
389976	2.0	1.0
375341	610.0	1191.0
387319	0.0	0.0
375323	3.0	0.0
389970	3.0	5.0
390940	190.0	31.0
133418	1360.0	11067.0
390948	0.0	0.0
121441	1436.0	4112.0
390949	1.0	2.0
652411	1.0	3.0
145370	0.0	2.0
102724954	0.0	0.0
54596	27.0	19.0
375484	566.0	1159.0
91526	786.0	1522.0
133396	10.0	2.0
196951	126.0	204.0
91523	516.0	2121.0
91522	43.0	16.0
121391	3.0	0.0
145376	166.0	34.0
400986	266.0	455.0
400984	9.0	6.0
196968	33.0	2.0
157378	1285.0	7172.0
723961	0.0	0.0
145389	584.0	973.0
157381	1.0	5.0
91543	813.0	217.0
91544	471.0	525.0
102724923	1.0	7.0
652423	0.0	2.0
169355	3.0	1.0
400966	19.0	21.0
121364	0.0	0.0
400961	933.0	1202.0
157376	0.0	2.0
91574	838.0	1857.0
157313	36.0	472.0
157317	0.0	3.0
147991	2192.0	6115.0
399495	1.0	27.0
159963	7.0	75.0
100506965	428.0	2605.0
100506963	53.0	77.0
387495	0.0	0.0
387496	1017.0	145.0
387494	0.0	2.0
387491	1.0	1.0
387492	38.0	94.0
387486	0.0	0.0
157310	92.0	11.0
100506994	33.0	933.0
338470	12.0	26.0
170302	5.0	487.0
204010	21.0	6.0
399473	107.0	285.0
399474	1061.0	4150.0
91584	15332.0	353.0
159989	4.0	5.0
91582	1679.0	825.0
107126360	6.0	3.0
133383	551.0	1115.0
100506930	550.0	3884.0
100820741	0.0	0.0
338448	0.0	0.0
8808	59.0	22.0
8809	341.0	56.0
54512	370.0	1140.0
54511	69.0	269.0
54510	7143.0	1004.0
54516	717.0	1169.0
8802	7916.0	7435.0
