id	2d3e6de2-dc7c-4078-8d1c-aecac52b4a44	3fb92a97-b53b-4f00-88b2-958b0ad2b46d
645694	3.0	3.0
391053	0.0	0.0
645693	37.0	43.0
643031	11.0	5.0
8424	620.0	20.0
8425	16206.0	1199.0
643037	0.0	0.0
163589	90.0	556.0
643034	0.0	0.0
440525	36.0	103.0
391059	420.0	485.0
645691	25.0	16.0
163590	4518.0	13161.0
8417	9687.0	5394.0
8418	817.0	267.0
8416	429.0	7338.0
8419	0.0	1.0
8431	0.0	3.0
8435	33.0	0.0
8436	10099.0	257.0
8433	0.0	0.0
8434	7098.0	606.0
391026	0.0	0.0
440556	142.0	29.0
440560	0.0	0.0
8428	4391.0	3721.0
8427	1168.0	1842.0
103157000	0.0	0.0
8443	4148.0	16734.0
8440	2428.0	1157.0
8446	1135.0	1687.0
8447	1689.0	399.0
8444	454.0	1473.0
8445	2496.0	3344.0
391037	5.0	0.0
391039	1.0	3.0
643050	0.0	0.0
285905	26.0	48.0
285908	302.0	245.0
8439	3318.0	3362.0
8437	59.0	598.0
8438	15.0	222.0
8453	3154.0	4942.0
8454	4554.0	4137.0
8451	6201.0	13620.0
8452	5371.0	9003.0
8458	1583.0	2026.0
8455	7597.0	9051.0
8456	12.0	172.0
106481578	1.0	0.0
106481579	0.0	0.0
8450	7346.0	8516.0
106481583	0.0	0.0
106481584	0.0	1.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	17.0	263.0
8449	2159.0	3504.0
106481580	0.0	0.0
8464	468.0	412.0
8462	5022.0	1153.0
8463	1803.0	320.0
8468	4.0	1.0
391099	0.0	1.0
8467	7322.0	15984.0
342184	1210.0	3683.0
246312	1.0	0.0
106481589	0.0	0.0
8460	1479.0	848.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	56.0	116.0
106481599	0.0	0.0
106481596	0.0	0.0
106481597	0.0	0.0
8459	4180.0	1897.0
106481590	0.0	0.0
106481591	2.0	0.0
8476	9664.0	11351.0
8473	12168.0	8499.0
440519	66.0	387.0
440518	0.0	0.0
8479	1161.0	1669.0
440515	1223.0	3163.0
8477	419.0	106.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	1.0	3.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	9.0	1.0
8470	5155.0	2456.0
106481561	1.0	0.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	0.0	2.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	1.0
8487	450.0	681.0
8484	0.0	0.0
391075	2.0	0.0
440508	103.0	6.0
391077	2.0	0.0
391076	0.0	0.0
8488	10.0	15.0
440503	721.0	3919.0
8489	4.0	2.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	1.0	0.0
8482	148.0	560.0
8483	34332.0	23791.0
8480	1491.0	2482.0
8481	1687.0	1989.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	0.0
106481577	0.0	1.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	96.0	91.0
8497	31.0	312.0
728431	157.0	562.0
8498	2496.0	4622.0
728430	1.0	0.0
100128934	0.0	0.0
8495	2034.0	3765.0
8496	7529.0	4507.0
91012	1954.0	2276.0
100128936	53.0	76.0
728432	0.0	0.0
100128930	2.0	0.0
8499	140.0	87.0
106481536	0.0	0.0
8490	31095.0	15696.0
106481537	0.0	0.0
285954	6.0	1.0
285955	19.0	14.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	1488.0	1552.0
54075	0.0	0.0
101669766	3.0	5.0
728434	0.0	0.0
91010	3509.0	1996.0
285958	424.0	630.0
101669767	1.0	0.0
8491	3195.0	4579.0
106481538	0.0	0.0
8492	499.0	24.0
54072	3.0	1.0
106481539	0.0	0.0
101669762	14.0	1.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	4.0	0.0
106481543	0.0	0.0
81694	0.0	0.0
100271059	0.0	0.0
81695	0.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	1.0	0.0
106481542	0.0	0.0
81693	9.0	4.0
100271056	0.0	0.0
100271050	13.0	9.0
100271053	0.0	0.0
93664	2959.0	3593.0
100128923	0.0	0.0
93663	2942.0	3094.0
285961	7.0	5.0
93668	0.0	10.0
285962	139.0	88.0
106481547	0.0	0.0
54082	25.0	36.0
106481548	0.0	0.0
285965	41.0	5.0
285966	355.0	170.0
106481545	2.0	1.0
106481546	0.0	2.0
93661	1.0	0.0
100128927	384.0	5776.0
54084	25.0	164.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	12492.0	34768.0
106481551	0.0	0.0
54089	0.0	0.0
81689	3643.0	2505.0
54088	1.0	0.0
106481554	2.0	0.0
100271047	0.0	1.0
106481555	4.0	1.0
106481552	0.0	0.0
106456574	9.0	0.0
106481553	0.0	0.0
93659	0.0	0.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	2113.0	5999.0
342132	223.0	275.0
285971	527.0	409.0
285972	21.0	3.0
285973	33.0	172.0
100128911	0.0	0.0
728450	1.0	0.0
54093	818.0	1008.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	0.0	0.0
106481513	13.0	7.0
54097	255.0	6653.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	153.0	227.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	10.0	27.0
54098	1.0	0.0
246330	747.0	489.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	6.0	20.0
100271033	13.0	33.0
645619	2.0	2.0
100271031	2.0	3.0
344787	116.0	180.0
100128902	0.0	0.0
728441	3.0	6.0
100128903	2.0	0.0
222389	1290.0	90.0
106481525	2.0	1.0
106481526	0.0	1.0
285987	21.0	6.0
106481523	0.0	0.0
285989	456.0	192.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	34.0	127.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	3.0	0.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	682.0	1434.0
91056	1059.0	1342.0
645641	17.0	1.0
91050	1657.0	837.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	9.0	86.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	15.0	1.0
106481503	0.0	0.0
106481504	3.0	0.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	0.0	1.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	1.0	0.0
283316	1600.0	95.0
106481510	0.0	0.0
106481511	0.0	0.0
100271003	8.0	7.0
283314	232.0	89.0
100271006	0.0	0.0
283310	30.0	18.0
344758	0.0	0.0
100271001	0.0	0.0
344752	36.0	0.0
728411	436.0	368.0
728410	0.0	0.0
643003	4.0	2.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	461.0	5220.0
728409	0.0	0.0
283303	0.0	0.0
344741	1.0	1.0
728400	0.0	0.0
645676	33.0	17.0
285941	3.0	2.0
728405	0.0	0.0
285943	268.0	29.0
728407	136.0	123.0
728402	2.0	0.0
728403	0.0	0.0
643008	21.0	77.0
645668	0.0	3.0
100506658	279.0	4647.0
100506655	12.0	7.0
81849	233.0	27.0
56890	731.0	1080.0
56891	44.0	0.0
100506650	0.0	0.0
81846	6999.0	4963.0
81847	3390.0	3214.0
81848	1957.0	1128.0
56896	2.0	10.0
56897	1834.0	5476.0
81853	2609.0	2242.0
56898	2144.0	874.0
81855	3850.0	1443.0
56899	210.0	417.0
56892	1041.0	383.0
56893	2091.0	5239.0
121275	4.0	2.0
121278	0.0	1.0
56894	6191.0	10141.0
81850	0.0	0.0
145249	1.0	3.0
56895	901.0	279.0
81851	0.0	0.0
649137	1.0	0.0
81839	1948.0	4905.0
121274	2183.0	2639.0
121273	24.0	3.0
145264	1.0	2.0
121270	0.0	0.0
145258	187.0	250.0
121268	56.0	35.0
81844	8759.0	4904.0
145259	5.0	7.0
133283	261.0	341.0
375593	6.0	9.0
100506649	62.0	353.0
100506673	0.0	0.0
121260	2220.0	1339.0
145270	744.0	22.0
100506671	0.0	0.0
81875	1705.0	3704.0
81876	7463.0	13525.0
81870	0.0	0.0
81871	1.0	0.0
121256	0.0	1.0
81872	0.0	0.0
81873	1283.0	3278.0
387597	23.0	402.0
100506668	389.0	1293.0
160897	2473.0	4891.0
649159	0.0	0.0
145282	511.0	1983.0
387590	1722.0	98.0
81856	653.0	721.0
81857	1209.0	1557.0
100506660	5.0	20.0
81858	1566.0	2914.0
135886	0.0	23.0
147872	0.0	1.0
81889	1107.0	1327.0
145200	5.0	0.0
81892	1008.0	852.0
81893	0.0	3.0
81894	1608.0	549.0
81890	706.0	1592.0
135892	45.0	2.0
649179	2.0	0.0
100506600	30.0	3.0
613126	8.0	3.0
81887	2065.0	3320.0
81888	439.0	959.0
145216	1.0	3.0
338591	0.0	12.0
649186	4.0	0.0
338596	354.0	20.0
338599	0.0	3.0
169200	3238.0	3574.0
145226	15.0	7.0
100506637	87.0	57.0
160857	203.0	362.0
160851	1754.0	615.0
91227	0.0	0.0
157206	8.0	6.0
100506622	15.0	2.0
100856809	0.0	0.0
338588	3.0	0.0
145241	1.0	11.0
91219	1.0	1.0
650172	0.0	0.0
102724678	2.0	0.0
338579	1.0	0.0
326591	796.0	687.0
255738	0.0	1.0
338567	0.0	0.0
102724668	13.0	18.0
255743	1402.0	12801.0
56829	5662.0	6347.0
326586	0.0	0.0
102724655	0.0	0.0
554250	7.0	0.0
554251	571.0	429.0
338557	401.0	23.0
56832	1.0	0.0
56833	318.0	150.0
56834	698.0	773.0
554235	22.0	1.0
554236	5.0	3.0
56849	353.0	51.0
255725	0.0	0.0
56848	410.0	409.0
56852	1025.0	1468.0
56853	46.0	97.0
102724631	0.0	0.0
56850	2081.0	4464.0
56851	2946.0	2847.0
100820829	3010.0	61.0
101243555	26.0	1.0
196872	76.0	352.0
8501	948.0	197.0
8502	6786.0	20483.0
8500	5970.0	7107.0
253128	7.0	7.0
664701	302.0	330.0
255783	306.0	167.0
54207	5.0	0.0
54206	6150.0	6254.0
54205	3719.0	7690.0
664709	19.0	56.0
54209	362.0	157.0
196883	2810.0	324.0
8512	39.0	3.0
8513	2.0	0.0
8510	8.0	1.0
8511	0.0	0.0
54210	63.0	3.0
81831	205.0	79.0
81832	22.0	8.0
81833	0.0	0.0
54212	0.0	0.0
170261	15.0	11.0
8505	1349.0	2844.0
8506	733.0	144.0
8503	4795.0	4429.0
8504	921.0	1208.0
8509	141.0	183.0
8507	2238.0	5835.0
255758	110.0	231.0
8508	1271.0	7891.0
8520	2317.0	3404.0
8521	10.0	1.0
169270	341.0	248.0
8522	10967.0	2619.0
102724605	0.0	0.0
554282	3.0	61.0
56886	6535.0	30273.0
54221	102.0	9.0
56888	4189.0	4925.0
554279	1.0	163.0
664722	2.0	6.0
56882	4371.0	16878.0
664721	4.0	9.0
255762	10.0	7.0
56884	2.0	0.0
8516	1891.0	695.0
8517	243.0	272.0
8514	1302.0	1062.0
8515	330.0	176.0
56889	21506.0	20711.0
8518	2913.0	4328.0
8519	5834.0	1034.0
8530	115.0	58.0
326624	135.0	513.0
8531	10931.0	900.0
326625	893.0	851.0
8534	116.0	801.0
326628	0.0	0.0
8535	608.0	6496.0
326627	1.0	2.0
8532	49.0	32.0
8533	2620.0	1893.0
8527	1300.0	7317.0
8528	389.0	550.0
8525	2578.0	3370.0
8526	825.0	3483.0
8529	1.0	62.0
8541	150.0	444.0
326613	0.0	0.0
8542	4669.0	1021.0
326615	0.0	0.0
8540	5264.0	5428.0
326614	0.0	0.0
8545	7643.0	5574.0
326617	0.0	0.0
8546	5166.0	7985.0
326616	2.0	0.0
8543	4167.0	1889.0
8544	1680.0	1449.0
253175	0.0	0.0
554300	0.0	0.0
8538	608.0	761.0
8539	7028.0	11857.0
8536	700.0	117.0
8537	335.0	51051.0
8552	76.0	23.0
8553	5202.0	12048.0
8550	1565.0	2881.0
326603	19.0	21.0
8551	0.0	0.0
8556	704.0	343.0
326606	0.0	0.0
8557	53.0	34.0
8554	3358.0	4082.0
8555	4151.0	294.0
326607	0.0	1.0
326609	1.0	4.0
255798	2.0	1.0
8549	147.0	9.0
8547	124.0	36.0
8548	2054.0	5164.0
101409261	9.0	3.0
326611	0.0	17.0
8563	1583.0	2048.0
8564	57.0	283.0
8562	3915.0	8866.0
8567	3154.0	6547.0
8568	788.0	1622.0
8565	3059.0	3853.0
8566	9147.0	7256.0
253152	40.0	4.0
8560	6748.0	10156.0
100132031	0.0	0.0
100132036	0.0	0.0
253143	2980.0	4758.0
8558	1219.0	888.0
8559	709.0	871.0
8574	1879.0	1260.0
8575	2597.0	2929.0
8572	1005.0	365.0
8573	2832.0	5889.0
8578	1345.0	216.0
8576	922.0	2718.0
8577	0.0	1.0
554354	2.0	2.0
8570	6102.0	15004.0
123811	2366.0	5300.0
8569	2411.0	1009.0
8585	0.0	0.0
8586	0.0	0.0
101928770	0.0	0.0
8583	0.0	0.0
101928773	1.0	1.0
8587	8.0	0.0
8588	1.0	0.0
101928776	0.0	0.0
8581	47.0	1.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	23.0	11.0
101409257	1.0	4.0
101409254	0.0	1.0
101409253	0.0	0.0
123803	2955.0	1359.0
8596	0.0	5.0
101928781	6.0	5.0
8594	0.0	0.0
8595	0.0	0.0
101928784	12.0	70.0
8590	0.0	0.0
8591	0.0	1.0
100132066	1.0	1.0
100421113	0.0	0.0
100421114	0.0	1.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	109.0	77.0
100132073	0.0	0.0
100132074	32.0	692.0
100132079	0.0	0.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	0.0
375513	22.0	6.0
100421125	0.0	0.0
91133	415.0	19.0
100421129	0.0	6.0
91137	4766.0	6087.0
101928720	2.0	2.0
375519	5.0	0.0
100856810	0.0	0.0
100421136	8.0	3.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	161.0	826.0
101928736	33.0	22.0
147837	181.0	541.0
100421131	6.0	4.0
100421133	0.0	0.0
91156	98.0	48.0
100421146	0.0	0.0
160824	1.0	1.0
100421148	1.0	0.0
101928744	0.0	0.0
91151	189.0	90.0
147841	28.0	408.0
100421143	0.0	0.0
91149	16.0	0.0
101928752	1.0	0.0
91147	672.0	1419.0
387509	1419.0	603.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	339.0	155.0
100506574	0.0	3.0
399520	12.0	6.0
100421178	0.0	0.0
100506564	1.0	0.0
121227	3083.0	544.0
387521	1956.0	2093.0
387522	0.0	0.0
100421172	15.0	4.0
100421175	2.0	0.0
100421177	0.0	0.0
100506599	59.0	132.0
100856877	0.0	0.0
100421189	0.0	0.0
100856878	1.0	2.0
121214	3.0	0.0
387559	0.0	0.0
123876	11.0	0.0
123872	18.0	86.0
100421180	0.0	0.0
147808	178.0	158.0
100421185	0.0	0.0
147804	232.0	134.0
123879	2958.0	1108.0
147807	381.0	171.0
100421188	0.0	0.0
375567	16.0	1.0
399512	400.0	1234.0
399511	118.0	274.0
91181	5.0	14.0
448990	11.0	6.0
101928715	3.0	1.0
100506581	49.0	41.0
100856881	0.0	0.0
100506775	4.0	6.0
100506779	31.0	11.0
160762	0.0	0.0
93953	122.0	63.0
104326057	0.0	0.0
399687	3718.0	8821.0
104326058	0.0	0.0
100506776	78.0	23.0
348094	1814.0	110.0
160760	3247.0	2930.0
348093	889.0	40.0
387695	0.0	0.0
104326055	8.0	4.0
93948	8.0	1.0
399693	0.0	26.0
104326053	0.0	0.0
399694	135.0	17.0
104326054	0.0	0.0
104326051	0.0	0.0
104326052	6.0	1.0
133150	0.0	0.0
399697	0.0	0.0
100506765	0.0	0.0
387694	7.0	5.0
102724706	0.0	0.0
54361	93.0	339.0
54360	184.0	28.0
54363	0.0	0.0
387684	0.0	0.0
147798	560.0	4353.0
159770	3.0	0.0
100506769	0.0	0.0
93973	1599.0	1654.0
399668	372.0	133.0
100506795	297.0	16.0
399669	68.0	25.0
399664	488.0	2181.0
399666	0.0	0.0
93974	1634.0	2137.0
399665	2398.0	11386.0
100506791	0.0	0.0
81993	2.0	9.0
399671	64.0	112.0
399670	0.0	0.0
160777	4.0	71.0
91300	1455.0	5781.0
100506783	68.0	48.0
91304	3062.0	4332.0
100506787	1.0	1.0
100293948	3.0	2.0
204219	10.0	4.0
121130	0.0	0.0
145165	33.0	33.0
54386	4928.0	3279.0
123787	0.0	3.0
652670	1.0	0.0
121129	0.0	0.0
100506733	1.0	0.0
147746	21.0	9.0
255812	309.0	217.0
147741	1.0	40.0
147744	0.0	3.0
100506737	67.0	2.0
100506736	144.0	29.0
160728	2.0	0.0
100506724	0.0	0.0
100506723	5.0	6.0
93986	853.0	59.0
100506721	1.0	0.0
100913183	5.0	0.0
100913182	0.0	3.0
91319	297.0	386.0
93979	11.0	3.0
91316	54.0	29.0
133121	68.0	31.0
93978	0.0	0.0
100506753	92.0	180.0
91355	150.0	166.0
91353	0.0	0.0
100506757	0.0	4.0
100506755	272.0	31.0
91351	1900.0	1065.0
100506759	0.0	0.0
107080641	0.0	0.0
100506742	41.0	6.0
348021	0.0	0.0
107080653	0.0	0.0
255809	54.0	35.0
100506749	1.0	2.0
107080654	1.0	2.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	375.0	94.0
338692	789.0	1660.0
338699	743.0	600.0
107080628	0.0	0.0
107080629	1.0	2.0
56931	460.0	864.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	1.0
107080626	0.0	0.0
107080627	0.0	0.0
56937	13650.0	5414.0
196792	36.0	60.0
107080620	2.0	3.0
56938	447.0	133.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	6.0	0.0
56935	318.0	100.0
56936	1.0	3.0
56940	4296.0	1140.0
107080639	4.0	0.0
56941	3585.0	3291.0
56942	737.0	714.0
56943	2821.0	3703.0
107080636	12.0	1.0
107080637	0.0	1.0
56948	337.0	312.0
56949	1844.0	3743.0
107080632	1.0	3.0
56944	7295.0	1887.0
56945	1613.0	2302.0
56946	1764.0	2008.0
56947	3629.0	4047.0
107080630	0.0	4.0
100506713	178.0	106.0
100506712	0.0	3.0
100506710	4604.0	3688.0
338674	0.0	0.0
338675	0.0	0.0
56951	3685.0	8388.0
56952	672.0	216.0
56953	81.0	71.0
102724774	7.0	0.0
56954	2140.0	4395.0
56950	2193.0	11117.0
100506715	2.0	0.0
100506714	222.0	590.0
56955	0.0	21.0
56956	1.0	0.0
56957	5150.0	5143.0
8600	23.0	57.0
8601	34.0	6.0
723790	0.0	1.0
338661	0.0	0.0
338662	0.0	0.0
338657	624.0	233.0
56963	2251.0	351.0
56964	97.0	109.0
56965	2306.0	1708.0
56961	1.0	2.0
56967	3295.0	420.0
56969	9.0	0.0
8611	9860.0	2335.0
8612	626.0	8037.0
81926	1022.0	1433.0
145173	785.0	978.0
81928	260.0	1338.0
338651	17.0	69.0
81929	1884.0	3706.0
338653	7.0	1.0
81930	48.0	522.0
56975	2313.0	766.0
81931	231.0	1121.0
81932	878.0	1274.0
56970	2450.0	8478.0
56971	173.0	335.0
8604	1856.0	1168.0
8605	610.0	239.0
8602	2296.0	2224.0
8603	1816.0	1274.0
8608	41.0	319.0
56977	920.0	200.0
8609	5546.0	890.0
56978	270.0	48.0
56979	0.0	0.0
8607	1325.0	3979.0
8622	3140.0	2476.0
8623	1558.0	1458.0
8620	0.0	0.0
8621	3405.0	7008.0
338645	122.0	10.0
56984	3327.0	3170.0
56985	437.0	215.0
56986	2091.0	2111.0
338637	0.0	0.0
56987	7732.0	2251.0
102724742	0.0	0.0
56980	752.0	1054.0
56981	1087.0	1236.0
56983	1386.0	1735.0
8615	9368.0	12797.0
54329	123.0	59.0
54328	146.0	51.0
8613	19691.0	3438.0
8614	6971.0	3499.0
8618	5.0	28.0
8630	63.0	462.0
8633	672.0	1558.0
8634	1715.0	1676.0
8631	144.0	1322.0
8632	101.0	96.0
56990	3812.0	4444.0
169166	27.0	15.0
554175	1.0	0.0
54332	564.0	3993.0
56995	2694.0	7773.0
255877	1911.0	535.0
664616	0.0	0.0
56996	994.0	1579.0
54331	10369.0	660.0
56997	8828.0	9303.0
664614	0.0	0.0
56998	2104.0	2136.0
664613	0.0	0.0
664612	0.0	0.0
56992	91.0	716.0
56993	2682.0	5110.0
56994	4721.0	3874.0
8626	1543.0	224.0
8624	794.0	1252.0
8625	906.0	2177.0
56999	2060.0	502.0
664617	0.0	0.0
8629	1511.0	1209.0
8641	156.0	15.0
8644	10927.0	294.0
8645	389.0	145.0
8642	5089.0	1609.0
8643	244.0	73.0
652624	1.0	1.0
196743	210.0	110.0
54346	0.0	1.0
54345	1004.0	173.0
54344	329.0	254.0
8637	186.0	265.0
8638	125.0	147.0
8635	1739.0	2324.0
8636	978.0	1653.0
8639	59460.0	1186.0
196740	4837.0	888.0
8651	49.0	20.0
8650	5716.0	3210.0
8655	8077.0	10616.0
101928685	3.0	4.0
8653	0.0	1.0
8654	3377.0	1146.0
101928684	0.0	1.0
101928689	3.0	14.0
101928687	0.0	7.0
8648	7219.0	6133.0
8649	2647.0	3798.0
8646	850.0	107.0
8647	55.0	5.0
8662	8536.0	14689.0
8663	336.0	514.0
6001	1073.0	670.0
8660	7579.0	1963.0
8661	23022.0	19183.0
6000	5.0	485.0
6003	32.0	2.0
8666	4797.0	5251.0
8667	11187.0	27060.0
6002	1635.0	799.0
8664	10175.0	12723.0
6005	2.0	1.0
6004	247.0	4918.0
8665	8606.0	8722.0
101928698	36.0	0.0
8659	6060.0	1721.0
8658	5370.0	4720.0
8673	2194.0	4673.0
6010	0.0	3.0
8674	2441.0	7453.0
8671	1600.0	52.0
8672	6929.0	7809.0
6011	1.0	4.0
8677	959.0	1629.0
6014	1.0	0.0
6013	36.0	5.0
8678	3636.0	12147.0
8675	3272.0	3950.0
6016	2221.0	2371.0
8676	1472.0	36.0
6015	1590.0	1914.0
253260	3852.0	5364.0
338707	87.0	1567.0
6007	68.0	8.0
6006	7.0	56.0
8668	7122.0	4994.0
6009	3878.0	2738.0
8669	4369.0	6295.0
6008	7.0	2.0
8685	2992.0	2.0
8682	28642.0	8535.0
6023	0.0	0.0
8683	2061.0	4584.0
8688	0.0	7.0
8689	0.0	0.0
8686	1.0	4.0
8687	0.0	0.0
253272	10.0	5.0
8681	253.0	82.0
253264	7.0	8.0
6018	2352.0	1097.0
6017	1.0	2.0
6019	17.0	17.0
6031	0.0	3.0
6034	0.0	0.0
8693	45.0	33.0
8694	2849.0	2695.0
6033	0.0	0.0
6036	12.0	2.0
6035	44958.0	1433.0
8697	2112.0	4360.0
6038	736.0	67.0
8698	63.0	11.0
6037	1.0	0.0
101928646	2.0	0.0
554234	1.0	0.0
8692	2530.0	1450.0
6030	2.0	2.0
8690	1395.0	223.0
554225	4.0	7.0
554226	0.0	0.0
6029	0.0	0.0
170082	429.0	342.0
6043	0.0	0.0
6045	1264.0	2787.0
6044	0.0	0.0
6047	3270.0	3211.0
6046	12228.0	18496.0
6049	2794.0	6420.0
100421217	0.0	0.0
6048	1471.0	2002.0
100421219	1.0	0.0
101928656	6.0	0.0
6041	1772.0	3532.0
554213	0.0	0.0
554214	0.0	0.0
56904	2216.0	4078.0
56905	1561.0	1562.0
6039	1043.0	150.0
56906	185.0	520.0
56907	1919.0	3365.0
56900	5182.0	3557.0
56901	759.0	210.0
56902	1124.0	2363.0
56903	7.0	5.0
100421222	0.0	0.0
375612	3.0	0.0
375611	25.0	16.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	3987.0	7846.0
554210	1.0	25.0
100528062	215.0	373.0
554212	0.0	0.0
6050	7664.0	5240.0
100528064	2.0	11.0
375616	86.0	29.0
6051	3553.0	26526.0
56910	9768.0	13605.0
554202	9.0	2.0
554203	1185.0	1190.0
56915	355.0	378.0
56916	2705.0	5354.0
56917	406.0	1107.0
56918	1.0	0.0
56911	216.0	128.0
56912	1327.0	617.0
56913	1742.0	1564.0
100421220	0.0	0.0
56914	0.0	5.0
375601	0.0	0.0
100421236	0.0	0.0
6066	0.0	0.0
56919	1404.0	2225.0
6069	0.0	0.0
375607	0.0	1.0
554201	0.0	1.0
6060	0.0	0.0
56920	27740.0	1210.0
56926	1671.0	5057.0
56927	2768.0	5270.0
56928	1080.0	1931.0
56929	2578.0	3552.0
56922	3107.0	1378.0
56923	0.0	1.0
56924	5.0	1.0
56925	898.0	852.0
100421232	0.0	0.0
6076	1.0	0.0
100421245	1.0	0.0
6075	0.0	0.0
6078	3.0	0.0
6079	0.0	7.0
101928601	28.0	4.0
6070	3.0	0.0
91252	1631.0	1300.0
6071	1.0	0.0
6074	0.0	0.0
101928603	1.0	1.0
101928604	0.0	0.0
101928607	35.0	245.0
387612	0.0	1.0
147700	66.0	44.0
387615	0.0	0.0
6086	1.0	0.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	1.0	2.0
123722	8.0	1.0
387601	9.0	13.0
123720	1464.0	1436.0
147710	0.0	1.0
147711	26.0	34.0
147719	0.0	5.0
6098	1.0	1.0
6097	409.0	1005.0
6092	143.0	7.0
6091	3355.0	1180.0
6094	170.0	89.0
100528020	0.0	0.0
6093	10027.0	10194.0
100528021	4.0	7.0
6096	221.0	133.0
6095	2530.0	959.0
91272	2592.0	2187.0
147727	971.0	306.0
387638	0.0	0.0
100528030	11.0	6.0
101928638	1.0	0.0
100528032	27.0	4.0
100421271	0.0	0.0
100506697	6.0	13.0
100506696	81.0	296.0
91298	1101.0	1933.0
100528007	0.0	0.0
123775	70.0	153.0
91289	2550.0	1963.0
399656	2.0	5.0
100506686	545.0	576.0
100506685	3.0	4.0
100528016	3.0	1.0
100528017	1518.0	12.0
100528018	2.0	0.0
100528019	16.0	0.0
100506681	0.0	2.0
91283	748.0	771.0
100506680	3.0	1.0
387646	92.0	2018.0
387647	0.0	0.0
387644	15.0	58.0
387640	162.0	16.0
100421295	98.0	16.0
387680	2408.0	2497.0
375686	5.0	6.0
123745	0.0	0.0
100506898	51.0	9.0
100506897	0.0	0.0
390992	0.0	0.0
54471	3530.0	4098.0
54470	591.0	561.0
390996	1.0	1.0
390999	0.0	0.0
54475	1136.0	1819.0
387338	1492.0	1997.0
54474	0.0	0.0
54472	2911.0	3567.0
389997	0.0	0.0
54478	8.0	241.0
54477	3233.0	3092.0
387332	1.0	0.0
54476	3472.0	3490.0
91404	16320.0	4797.0
91405	19.0	1.0
91408	2874.0	9828.0
91409	97.0	591.0
375346	175.0	125.0
100506888	0.0	0.0
389992	0.0	0.0
102724826	108.0	163.0
389990	1.0	1.0
102724827	120.0	141.0
54482	828.0	469.0
102724820	30.0	10.0
100506881	141.0	192.0
54480	1866.0	3032.0
387328	3.0	4.0
387325	3.0	80.0
145497	8.0	0.0
400866	0.0	0.0
387323	3.0	0.0
387321	1.0	0.0
54487	1499.0	1794.0
387322	0.0	0.0
375350	1.0	2.0
723809	7.0	7.0
338391	6.0	0.0
91433	343.0	496.0
338396	0.0	18.0
387363	0.0	0.0
387364	0.0	0.0
338398	0.0	0.0
387361	0.0	0.0
102724816	0.0	0.0
338399	1.0	0.0
387362	0.0	0.0
54492	5004.0	4242.0
54491	1369.0	289.0
54490	4.0	0.0
54497	3769.0	6819.0
54496	1122.0	964.0
