id	a0c9781b-0c1e-4dc0-a3f6-84e938b07641	4a775326-e623-47d4-b105-d32fc21afb8a
100128012	6.0	5.0
100128011	0.0	0.0
285045	2.0	12.0
442304	3.0	0.0
442308	0.0	1.0
285051	2.0	8.0
10590	51.0	0.0
10592	1458.0	1210.0
10591	724.0	760.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	1.0	0.0
10594	23623.0	6572.0
100873611	0.0	0.0
10595	27.0	0.0
10598	4942.0	4230.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	1.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	1.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	24.0	82.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	1.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	6.0	10.0
10570	13.0	4.0
116447	418.0	684.0
116449	1.0	8.0
116448	1.0	0.0
10579	8648.0	1244.0
100873639	0.0	0.0
100873638	3.0	1.0
10572	1501.0	589.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	11687.0	7066.0
100873631	0.0	0.0
10573	1725.0	951.0
100873630	0.0	0.0
10576	6467.0	6446.0
100873637	0.0	0.0
10575	9670.0	7858.0
100873636	0.0	0.0
10578	380.0	21.0
100873635	1.0	1.0
10577	5116.0	20057.0
100873634	0.0	0.0
10581	3817.0	969.0
10580	141458.0	1039.0
116437	2.0	0.0
100873629	0.0	0.0
116441	2518.0	712.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	93.0	28.0
116442	14.0	19.0
116444	3.0	0.0
128414	3.0	0.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	1519.0	1063.0
100873620	0.0	0.0
10584	1.0	4.0
10587	949.0	601.0
100873626	0.0	0.0
10586	0.0	4.0
100873625	0.0	0.0
10589	2542.0	904.0
100873624	0.0	0.0
10588	231.0	109.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	30.0	7.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	2.0	0.0
10558	4128.0	3904.0
10557	494.0	816.0
10559	896.0	3753.0
10550	17261.0	9852.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	7731.0	10610.0
100873653	0.0	0.0
10551	6.0	277.0
100873652	0.0	0.0
10554	4385.0	4223.0
100873659	0.0	0.0
10553	1013.0	3148.0
128408	0.0	0.0
100873658	0.0	0.0
10556	1671.0	1216.0
100873657	0.0	2.0
10555	37426.0	757.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	108.0	95.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	2.0
102466725	0.0	0.0
102466724	1.0	2.0
10569	5134.0	3080.0
100287482	6.0	493.0
100287483	1.0	14.0
10568	23.0	415.0
503612	0.0	1.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1064.0	757.0
100873644	0.0	0.0
10560	3090.0	5706.0
100873643	0.0	0.0
10563	4.0	72.0
100873642	0.0	0.0
10562	3420.0	85791.0
100873641	0.0	0.0
10565	4875.0	3532.0
100873648	1.0	0.0
10564	6142.0	5649.0
100873647	0.0	0.0
10567	2030.0	4420.0
100873646	0.0	0.0
10566	178.0	189.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	2.0	0.0
102466731	0.0	0.0
116369	9.0	64.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	5.0	18.0
574036	224.0	603.0
574038	0.0	0.0
83479	1483.0	2096.0
116379	133.0	5048.0
100128092	0.0	1.0
83478	2480.0	779.0
83473	598.0	799.0
83475	175.0	83.0
100128098	40.0	2227.0
102466745	0.0	0.0
102466744	1.0	0.0
102466743	1.0	0.0
102466742	0.0	0.0
128344	96.0	662.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	201.0	221.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	7492.0	412.0
100128083	1.0	12.0
83468	1146.0	164.0
100128081	11.0	10.0
83461	29.0	499.0
128338	6958.0	3237.0
83464	1224.0	977.0
83463	48.0	98.0
83460	55.0	19.0
100189028	1.0	3.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	1.0
102466750	0.0	0.0
153339	8017.0	6847.0
116349	201.0	36.0
102466759	0.0	0.0
102466758	1.0	0.0
102466757	0.0	0.0
100128071	79.0	76.0
346562	11.0	0.0
647415	0.0	0.0
128322	0.0	0.0
1809	10006.0	3529.0
116337	0.0	0.0
153328	14.0	0.0
1800	2.0	12.0
100128061	0.0	0.0
100128060	59.0	108.0
100128062	0.0	0.0
1808	12651.0	16701.0
83483	6223.0	5577.0
1807	4.0	147.0
1806	3984.0	172.0
1805	32739.0	627.0
83480	675.0	537.0
1804	144.0	0.0
1803	1786.0	88.0
1802	668.0	560.0
83482	4.0	0.0
1801	945.0	527.0
83481	45.0	1051.0
131965	683.0	586.0
1811	6.0	1.0
1810	4105.0	2432.0
143941	154.0	4.0
1819	1444.0	406.0
1818	0.0	0.0
1817	1.0	0.0
1816	0.0	0.0
1815	11.0	4.0
100128054	3.0	1.0
1814	2.0	0.0
285084	62.0	5.0
1813	6.0	7.0
1812	89.0	0.0
100128055	0.0	0.0
647436	20.0	16.0
128387	1812.0	1341.0
131973	0.0	0.0
1822	18279.0	13743.0
1821	29.0	2.0
1820	844.0	183.0
100128041	1.0	0.0
1829	8511.0	30317.0
1828	1159.0	34941.0
1827	12531.0	48438.0
285093	6.0	0.0
1826	2.0	9.0
100128043	1.0	0.0
1825	18.0	298.0
100128042	0.0	0.0
1824	2302.0	29958.0
1823	9.0	117.0
100128044	0.0	1.0
407977	10.0	0.0
407975	25.0	116.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	4.0
1832	1988.0	24849.0
1831	9767.0	4670.0
1830	10.0	51.0
574016	5.0	195.0
100128036	0.0	0.0
1839	3038.0	268.0
1838	500.0	4731.0
346528	1.0	0.0
1837	1921.0	4543.0
1836	1796.0	12409.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	303.0	674.0
1843	63566.0	1975.0
1842	23583.0	293.0
1841	607.0	783.0
1840	7238.0	180.0
574028	2.0	196.0
574029	1.0	0.0
100128025	20.0	29.0
1849	1252.0	2029.0
346517	0.0	0.0
1848	11042.0	11571.0
1847	2158.0	410.0
100128020	0.0	0.0
1846	3450.0	8739.0
100128023	0.0	0.0
1845	7658.0	1855.0
153396	664.0	453.0
1855	2240.0	1352.0
1854	2033.0	1719.0
100131671	0.0	2.0
1852	8.0	28.0
1850	1236.0	1657.0
100131678	0.0	0.0
1859	4898.0	8292.0
1857	4887.0	7652.0
1856	1520.0	626.0
724068	0.0	0.0
724067	0.0	0.0
202781	494.0	1619.0
1861	2430.0	2479.0
100131688	0.0	0.0
1869	103.0	191.0
724094	1.0	1.0
1880	441.0	1195.0
1877	615.0	425.0
100131691	88.0	16.0
1876	803.0	855.0
1875	164.0	697.0
83417	1.0	1.0
100131693	8.0	7.0
100327036	1.0	0.0
83416	2.0	5.0
200132	53.0	8.0
1874	2844.0	1829.0
1872	1.0	0.0
1871	606.0	2363.0
1870	22.0	190.0
1879	20297.0	369.0
724087	4.0	7.0
1891	13353.0	4358.0
1890	921.0	228.0
83401	448.0	3.0
1889	24443.0	5751.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	138.0	4825.0
58472	1367.0	1988.0
200149	1.0	0.0
58475	579.0	287.0
724038	0.0	0.0
83439	4337.0	3426.0
1896	868.0	82.0
58477	2716.0	9307.0
58476	4587.0	5422.0
1894	616.0	640.0
1893	2836.0	317.0
1892	30090.0	3414.0
58478	1487.0	4103.0
200150	31.0	4.0
724022	0.0	0.0
58484	67.0	104.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	2488.0	1511.0
724024	0.0	0.0
58486	1950.0	2782.0
58485	2524.0	3655.0
724023	0.0	0.0
58480	1256.0	1008.0
724029	3.0	0.0
200159	1.0	46.0
724028	0.0	0.0
724027	0.0	0.0
58488	1398.0	876.0
58487	1878.0	966.0
200162	690.0	9655.0
58489	286.0	2655.0
58495	18.0	925.0
724059	0.0	0.0
58494	3688.0	504.0
58497	2456.0	3305.0
58496	79.0	87.0
58491	584.0	182.0
58490	2605.0	2595.0
58493	1583.0	2198.0
58492	199.0	466.0
58499	1270.0	6902.0
58498	0.0	1.0
200172	8.0	19.0
83451	494.0	947.0
83450	144.0	190.0
83452	1625.0	711.0
153364	574.0	735.0
83448	1269.0	2194.0
200186	3005.0	2926.0
83447	0.0	0.0
200185	577.0	1625.0
83449	17.0	47.0
83444	75.0	73.0
83443	2695.0	3132.0
83446	0.0	0.0
83445	2.0	2.0
83440	2269.0	3914.0
83442	5781.0	17844.0
114984	690.0	554.0
114987	595.0	306.0
391603	0.0	1.0
10657	8732.0	10202.0
126969	177.0	742.0
10656	1567.0	2139.0
10659	15374.0	259.0
10658	8100.0	6284.0
114990	800.0	1482.0
114991	2110.0	2430.0
10651	1709.0	2018.0
10650	115.0	104.0
10653	1315.0	37649.0
10652	5374.0	3346.0
342667	80.0	1970.0
10655	1951.0	41.0
643812	0.0	0.0
342666	5.0	1.0
10654	2112.0	1215.0
136306	12.0	992.0
126961	0.0	1.0
10668	1073.0	311.0
10667	618.0	350.0
643827	47.0	32.0
10669	761.0	2429.0
10660	0.0	0.0
10661	0.0	7.0
731220	113.0	23.0
138971	0.0	0.0
10664	3669.0	3463.0
10663	19.0	27.0
10666	62.0	90.0
731223	23.0	1.0
10665	1.0	0.0
136319	15642.0	12984.0
163933	45.0	36.0
317691	0.0	0.0
339005	637.0	13.0
10635	43.0	274.0
10634	1499.0	2623.0
10637	9.0	5.0
10636	145.0	215.0
10638	0.0	0.0
114971	1216.0	1738.0
10631	7187.0	9148.0
643836	1018.0	788.0
10630	208.0	167.0
643837	4334.0	628.0
10633	9.0	40.0
643834	1.0	1.0
10632	10455.0	16357.0
100124394	0.0	0.0
10645	6203.0	2944.0
10648	0.0	0.0
10647	58.0	3004.0
148304	145.0	725.0
114960	1.0	0.0
10640	6688.0	1800.0
136332	14.0	18.0
10642	4.0	1.0
643847	3.0	0.0
10641	811.0	862.0
10644	950.0	20.0
10643	10.0	5.0
317671	99.0	104.0
643862	0.0	0.0
391642	0.0	0.0
10609	433.0	666.0
391647	0.0	3.0
10613	3512.0	1899.0
10612	703.0	460.0
10615	192.0	311.0
10614	2345.0	737.0
10617	2720.0	2803.0
401525	0.0	0.0
10616	3157.0	1462.0
10618	22569.0	17073.0
643854	1.0	6.0
643853	69.0	119.0
643859	0.0	0.0
10611	7630.0	14549.0
10610	675.0	206.0
643872	4.0	8.0
643873	332.0	143.0
643870	7.0	10.0
317684	0.0	1.0
391655	1.0	3.0
391657	0.0	0.0
391656	4.0	4.0
317687	1.0	2.0
10623	1912.0	2007.0
10626	742.0	146.0
10625	5440.0	12714.0
10628	155975.0	35132.0
10627	15186.0	30223.0
10629	487.0	161.0
342618	3.0	1.0
643865	0.0	0.0
643866	315.0	44.0
10620	235.0	107.0
10622	203.0	554.0
10621	1016.0	1453.0
101954275	1.0	0.0
101954276	1.0	0.0
643880	0.0	0.0
101954273	12.0	1.0
643884	0.0	0.0
101954277	8.0	10.0
101954278	15.0	3.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	304.0	82.0
83606	8430.0	4765.0
101954271	0.0	1.0
83605	2884.0	664.0
101954272	0.0	17.0
83608	862.0	3760.0
83607	3172.0	1957.0
151903	1171.0	946.0
401507	0.0	0.0
317649	7313.0	1000.0
391627	0.0	0.0
401505	918.0	1339.0
388007	0.0	0.0
317648	800.0	226.0
100419709	5.0	12.0
100419705	0.0	0.0
643875	0.0	1.0
401509	116.0	51.0
401508	0.0	0.0
101954264	4.0	2.0
138948	10.0	4.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	3.0	2.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	2109.0	1190.0
100419711	0.0	6.0
102464825	0.0	0.0
56000	4.0	1.0
391632	0.0	9.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	38.0	16.0
102464824	2.0	0.0
56005	2299.0	3566.0
10602	1829.0	1929.0
56006	773.0	901.0
83604	7407.0	6659.0
10603	44.0	66.0
10606	4042.0	12020.0
100419717	0.0	3.0
56001	0.0	0.0
10605	4040.0	2205.0
10608	6896.0	1891.0
10607	1363.0	948.0
10600	6185.0	4252.0
101929254	0.0	6.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	1.0	1.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	3729.0	5448.0
102464832	0.0	0.0
100271849	25.0	4.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	159.0	241.0
112398	1451.0	441.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	1.0
100419733	0.0	0.0
388021	18.0	0.0
100419734	0.0	0.0
391698	1.0	1.0
100419731	0.0	0.0
100271836	84.0	60.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	2.0	1.0
101954204	0.0	0.0
199953	824.0	1118.0
161357	16.0	369.0
100420734	1.0	1.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	4.0	5.0
731275	70.0	34.0
199920	4.0	22.0
222826	5.0	1.0
101929286	0.0	0.0
391670	0.0	1.0
391672	0.0	1.0
161342	28.0	6.0
148398	27.0	6.0
100419758	86.0	49.0
100419751	1.0	2.0
124359	1232.0	461.0
101929293	115.0	0.0
100420752	1.0	0.0
100420754	0.0	0.0
10691	870.0	1015.0
10690	6.0	68.0
101929212	11.0	58.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	766.0	480.0
10693	281.0	567.0
10692	6.0	102.0
10695	1394.0	3529.0
10694	10418.0	22948.0
10699	17.0	26.0
101929221	1.0	0.0
100420763	0.0	0.0
101929225	1.0	0.0
101929222	13.0	2.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	553.0	6226.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	8.0	4.0
101929238	1.0	1.0
220213	1568.0	478.0
10678	1336.0	2130.0
151987	4624.0	4135.0
10671	2808.0	1411.0
10670	5910.0	5156.0
10673	323.0	150.0
10672	4804.0	1322.0
10675	95.0	106.0
10677	369.0	131.0
100419793	0.0	0.0
100420784	0.0	1.0
100420786	1.0	1.0
101929247	0.0	0.0
100420787	2.0	0.0
101929244	0.0	0.0
220202	4.0	4.0
222865	7.0	7.0
10682	1042.0	1701.0
10681	669.0	746.0
10683	2.0	198.0
10686	3.0	90.0
136371	0.0	0.0
643803	0.0	0.0
10687	90.0	27.0
100419682	0.0	0.0
100420678	5.0	18.0
222894	0.0	0.0
100419687	0.0	0.0
283807	92.0	405.0
653194	0.0	0.0
83598	1.0	7.0
83597	0.0	0.0
653199	106.0	12.0
83594	864.0	609.0
83593	376.0	295.0
83596	284.0	649.0
83595	2008.0	279.0
83590	744.0	1550.0
653190	105.0	0.0
653192	0.0	0.0
83592	189.0	153.0
83591	438.0	438.0
1909	2130.0	914.0
100420689	1.0	1.0
1908	6.0	74.0
161291	433.0	2070.0
653188	0.0	0.0
653189	118.0	50.0
1907	35.0	1430.0
1906	310.0	1895.0
197258	648.0	908.0
1903	1103.0	263.0
197259	930.0	754.0
1902	2302.0	778.0
1901	5061.0	535.0
100420681	0.0	0.0
197257	5099.0	5.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	4290.0	892.0
1917	17.0	81.0
1915	352639.0	266992.0
1912	4377.0	4242.0
1911	595.0	242.0
101929202	9.0	0.0
101929203	7.0	0.0
199899	0.0	16.0
148281	18.0	1016.0
219287	0.0	0.0
161253	12.0	12.0
219285	2676.0	281.0
283849	335.0	79.0
283848	145.0	0.0
1932	1.0	1.0
283847	1.0	2.0
256227	41.0	4.0
256223	0.0	0.0
1939	4636.0	7570.0
1938	169102.0	71030.0
1937	6.0	28.0
1936	4308.0	1989.0
1934	4.0	4.0
1933	13373.0	15081.0
161247	12.0	2.0
219293	127.0	225.0
1943	0.0	0.0
1942	1850.0	14688.0
256236	63.0	101.0
1949	194.0	443.0
199870	1449.0	1181.0
1948	4013.0	1583.0
1947	4731.0	901.0
1946	2183.0	5500.0
1945	220.0	3330.0
1944	125.0	5651.0
161271	0.0	0.0
1954	6228.0	945.0
1953	585.0	37.0
1952	725.0	950.0
1951	60.0	172.0
1950	171.0	5154.0
283820	806.0	334.0
1959	6355.0	723.0
1958	223342.0	11413.0
1956	18441.0	3002.0
1955	5738.0	1935.0
1965	6069.0	2376.0
1964	7022.0	4312.0
199857	1153.0	410.0
1962	3268.0	579.0
1961	6.0	120.0
1960	8499.0	1565.0
220296	2880.0	9.0
1969	1401.0	4188.0
1968	12871.0	12338.0
1967	3940.0	3093.0
114904	368.0	677.0
114905	2033.0	29.0
114907	5405.0	54676.0
114908	6821.0	29648.0
340094	0.0	0.0
643783	270.0	93.0
114900	52.0	1525.0
653108	0.0	0.0
401450	0.0	1.0
114902	0.0	0.0
1975	38204.0	21275.0
1974	25250.0	18510.0
1973	351.0	153.0
283888	2.0	2.0
401447	0.0	3.0
653113	18.0	33.0
1979	52348.0	12146.0
1978	1536.0	1348.0
1977	1833.0	1342.0
643790	4.0	15.0
1990	1.0	1.0
256281	787.0	241.0
1987	0.0	0.0
1986	1.0	6.0
1984	13087.0	16898.0
1983	20863.0	6666.0
1982	74816.0	52922.0
283876	177.0	58.0
1981	24893.0	10609.0
1980	6.0	4.0
283871	615.0	192.0
283870	50.0	3.0
105375616	0.0	0.0
340075	16.0	18.0
340073	0.0	0.0
653125	52.0	1.0
401431	504.0	82.0
83528	0.0	0.0
1998	3089.0	2863.0
1997	4274.0	4007.0
283869	2.0	12.0
1996	21.0	336.0
401428	2.0	2.0
83538	71.0	38.0
1995	1.0	4.0
401427	33.0	159.0
283867	0.0	26.0
1994	3616.0	6370.0
1993	4.0	48.0
1992	4436.0	1990.0
1991	32.0	0.0
283860	3.0	1.0
83530	3.0	5.0
340069	0.0	0.0
1999	436.0	15982.0
105375606	3.0	54.0
340061	1818.0	582.0
653115	74.0	34.0
653121	793.0	337.0
653122	84.0	49.0
283854	1.0	0.0
653123	1.0	0.0
401491	626.0	54.0
100124412	0.0	0.0
653147	4.0	4.0
401498	1.0	0.0
653149	2.0	8.0
401497	0.0	0.0
401494	546.0	1360.0
401492	198.0	2421.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	3100.0	3278.0
83539	70.0	1954.0
83547	1173.0	113.0
83546	0.0	1.0
653140	189.0	4.0
83549	2374.0	1362.0
83548	2240.0	2751.0
83543	6548.0	6372.0
653145	4.0	95.0
83544	1835.0	645.0
83541	160.0	1444.0
83540	28.0	572.0
126917	1389.0	2783.0
340037	3.0	29.0
114926	2203.0	2968.0
114928	1710.0	654.0
339044	4.0	0.0
256297	0.0	0.0
401474	146.0	488.0
653174	0.0	0.0
653175	0.0	2.0
340024	0.0	3.0
114915	991.0	929.0
401466	1372.0	2575.0
653162	18.0	36.0
653163	0.0	0.0
283899	1337.0	882.0
653166	0.0	0.0
283897	143.0	46.0
339145	0.0	2.0
391723	0.0	0.0
391722	3.0	85.0
10778	2666.0	3086.0
10777	25.0	0.0
10772	5462.0	7047.0
340120	1.0	1.0
10771	9965.0	7175.0
10773	707.0	736.0
10776	13709.0	8596.0
10775	1835.0	1714.0
10788	525.0	3633.0
391739	1.0	4.0
10781	1743.0	3524.0
10780	611.0	489.0
10783	2785.0	2117.0
10782	1122.0	740.0
10785	236.0	337.0
10787	17142.0	12678.0
10786	2.0	1.0
102606463	30.0	764.0
731308	1.0	0.0
339122	69.0	33.0
339123	2383.0	2145.0
102606462	34.0	0.0
391701	0.0	0.0
391703	0.0	0.0
151827	424.0	101.0
126826	2.0	1.0
643719	19.0	70.0
10755	3123.0	2537.0
151825	0.0	0.0
10758	1772.0	6581.0
126823	80.0	233.0
126820	42.0	9.0
10750	70.0	9.0
10752	4393.0	1918.0
10751	0.0	0.0
10753	7.0	178.0
643714	0.0	4.0
138864	0.0	3.0
391712	85.0	2.0
391714	0.0	5.0
114836	48.0	31.0
10767	4952.0	3933.0
10766	9350.0	7119.0
151835	7.0	13.0
10769	2342.0	8345.0
391718	0.0	0.0
10768	18413.0	4549.0
126811	1.0	0.0
643723	27.0	42.0
10761	0.0	19.0
10763	6783.0	2331.0
10762	2744.0	5564.0
10765	4339.0	13792.0
101929179	1.0	0.0
388112	1.0	2.0
339105	19.0	10.0
83707	1210.0	518.0
83706	285.0	111.0
10734	167.0	118.0
10733	173.0	364.0
83714	435.0	324.0
10736	186.0	652.0
401648	3.0	2.0
643739	0.0	0.0
10735	10943.0	8819.0
401647	16.0	12.0
10738	3.0	14.0
401646	0.0	0.0
10737	11.0	69.0
10739	1.0	12.0
376132	0.0	0.0
10730	11364.0	8584.0
101929184	1.0	0.0
10732	1138.0	1521.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	22.0	11.0
124221	6.0	2.0
124222	138.0	789.0
114897	6517.0	757.0
114898	232.0	33.0
124220	536.0	20799.0
114899	331.0	178.0
391777	16.0	14.0
10745	1041.0	497.0
56104	71.0	280.0
83700	2416.0	762.0
401638	0.0	5.0
10744	0.0	0.0
56105	184.0	35.0
10747	99.0	100.0
401637	0.0	1.0
56106	330.0	389.0
10746	6536.0	3869.0
56107	231.0	15.0
10749	17398.0	1794.0
56100	447.0	45.0
401634	0.0	0.0
10748	122.0	763.0
56101	322.0	12.0
56102	87.0	32.0
56103	146.0	74.0
643744	5.0	0.0
10741	2028.0	2419.0
56108	75.0	67.0
10740	8.0	6.0
643749	210.0	82.0
56109	219.0	188.0
10743	1075.0	491.0
342732	1.0	4.0
10742	3600.0	263.0
101929198	0.0	4.0
101929196	0.0	5.0
100420811	0.0	0.0
114884	865.0	1328.0
317774	0.0	0.0
114885	2354.0	872.0
401630	0.0	0.0
317772	1.0	0.0
100419821	0.0	0.0
56110	119.0	75.0
317778	0.0	0.0
83729	18.0	4.0
317775	2.0	2.0
83734	726.0	599.0
10712	1223.0	1907.0
83733	816.0	49.0
10714	2040.0	2034.0
126868	33.0	292.0
317769	0.0	0.0
100419829	0.0	0.0
10713	2715.0	4593.0
317768	0.0	0.0
10716	0.0	0.0
100419827	0.0	0.0
56111	352.0	67.0
10715	2.0	2.0
56112	181.0	5.0
56113	351.0	38.0
83732	1423.0	1366.0
10718	26.0	24.0
10717	928.0	688.0
56114	64.0	144.0
388125	677.0	6.0
401629	0.0	0.0
317781	1040.0	768.0
388122	1.0	2.0
83719	3126.0	4575.0
56120	9.0	9.0
56121	334.0	58.0
114876	15846.0	8255.0
388121	332.0	178.0
83716	2541.0	1838.0
83715	9.0	8.0
114879	1595.0	1250.0
100420829	0.0	0.0
10723	2011.0	820.0
56126	187.0	416.0
83723	1.0	5.0
126859	2.0	6.0
56127	190.0	704.0
10725	6186.0	2632.0
56128	60.0	12.0
56129	288.0	37.0
10724	17307.0	7597.0
114880	528.0	57.0
56122	491.0	263.0
388115	344.0	818.0
401613	0.0	0.0
114881	172.0	99.0
10726	5412.0	3758.0
56123	313.0	79.0
401612	265.0	138.0
114882	7703.0	3510.0
56124	172.0	35.0
10728	14602.0	15480.0
114883	5402.0	4184.0
56125	255.0	40.0
643766	0.0	0.0
10721	41.0	202.0
10720	4.0	1.0
100420830	2.0	0.0
136259	176.0	2.0
100420834	0.0	0.0
317751	412.0	7.0
124274	0.0	0.0
388152	12.0	10.0
317754	0.0	0.0
317753	0.0	0.0
317749	1047.0	214.0
342705	2.0	0.0
151888	19.0	20.0
151887	63870.0	2890.0
136263	8.0	7.0
100420841	0.0	0.0
101929145	262.0	170.0
100420843	0.0	0.0
100293090	360.0	524.0
148254	337.0	546.0
317762	430.0	423.0
317761	37.0	0.0
100419854	0.0	0.0
317760	20.0	31.0
317767	7.0	0.0
100271715	37.0	81.0
148252	310.0	1213.0
100271722	245.0	358.0
199834	0.0	0.0
388135	205.0	7.0
101929152	4.0	4.0
100420854	0.0	0.0
222950	78.0	5.0
100419867	0.0	5.0
148266	655.0	477.0
100419868	2.0	14.0
148268	664.0	1348.0
100419866	3.0	0.0
100420859	0.0	0.0
124245	2281.0	3904.0
317729	3.0	5.0
136288	0.0	0.0
199800	35.0	29.0
101930150	0.0	0.0
163882	2338.0	1771.0
388165	113.0	78.0
100419873	0.0	0.0
100271700	38.0	89.0
100271703	0.0	0.0
100271702	1.0	8.0
100420875	0.0	1.0
100420877	1.0	1.0
388199	0.0	0.0
22794	7769.0	2779.0
22795	2284.0	165.0
22796	1777.0	2544.0
22797	56.0	46.0
22798	12.0	5.0
317705	0.0	0.0
317703	0.0	0.0
317702	1.0	0.0
138882	0.0	0.0
138883	0.0	8.0
138881	12.0	107.0
100420881	0.0	0.0
388181	1.0	0.0
100419893	1.0	1.0
222967	5.0	5.0
219333	3737.0	1393.0
136227	4.0	5.0
222962	8932.0	215.0
148213	137.0	336.0
388182	79.0	4.0
100419895	0.0	0.0
317716	0.0	0.0
148203	162.0	583.0
317719	50.0	1.0
148206	290.0	477.0
163859	2345.0	1968.0
101929110	3.0	2.0
101929111	0.0	1.0
219348	2802.0	71.0
219347	189.0	114.0
100420898	0.0	3.0
148223	635.0	299.0
10799	287.0	468.0
136242	2.0	11.0
10791	2069.0	424.0
10794	163.0	67.0
10793	167.0	437.0
10795	1587.0	2884.0
10798	0.0	0.0
10797	504.0	1765.0
101929121	0.0	0.0
101929120	0.0	0.0
101929127	81.0	1.0
317701	0.0	0.0
220323	5835.0	1113.0
148231	0.0	0.0
148229	65.0	18.0
151877	11.0	19.0
151871	0.0	0.0
93035	738.0	6.0
161176	16227.0	183.0
56097	5.0	12.0
56098	7.0	12.0
56099	745.0	38.0
93034	19.0	145.0
283927	500.0	701.0
220359	4.0	1.0
653073	0.0	0.0
653075	9.0	0.0
256302	7059.0	570.0
105373144	0.0	0.0
81050	0.0	0.0
199786	8.0	4.0
256309	64.0	234.0
100420792	0.0	1.0
95681	764.0	821.0
283914	0.0	0.0
81047	0.0	3.0
197131	3558.0	1842.0
197135	28.0	46.0
653061	9.0	4.0
93058	642.0	402.0
161198	3590.0	607.0
283902	0.0	1.0
220382	14.0	66.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	0.0
199777	539.0	33.0
81061	0.0	0.0
653082	395.0	39.0
81090	0.0	0.0
100271649	0.0	0.0
199746	289.0	267.0
100271655	7.0	14.0
81099	0.0	1.0
100271650	2.0	7.0
199745	371.0	219.0
148170	196.0	122.0
256364	3836.0	362.0
163786	275.0	221.0
220388	71.0	6.0
100271639	0.0	0.0
