id	98921931-2f32-470d-97ae-824716d1c034	f6466e05-5aea-4d32-a97a-c65589f327e2
442910	0.0	2.0
106481343	0.0	0.0
85457	2997.0	13054.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	14.0	42.0
442913	0.0	0.0
85452	11.0	80.0
442914	0.0	0.0
50	6207.0	2713.0
85453	1149.0	2111.0
442915	0.0	0.0
85450	2344.0	2181.0
51	8213.0	5854.0
442916	0.0	0.0
85451	959.0	2527.0
52	2510.0	5140.0
442917	0.0	0.0
53	1063.0	4361.0
442918	0.0	0.0
54	210.0	2341.0
442919	0.0	0.0
55	53.0	399.0
442909	1.0	8.0
56	5.0	22.0
58	5.0	140.0
59	12601.0	11228.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	20.0	9.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	184.0	593.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	15.0	8.0
106481354	0.0	2.0
85446	147.0	873.0
442900	0.0	0.0
106481355	0.0	0.0
85443	40.0	38.0
442901	0.0	0.0
85444	1006.0	3054.0
442902	0.0	0.0
60	102897.0	184364.0
85441	775.0	3152.0
442903	5.0	22.0
85442	7.0	24.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	13.0
85440	2862.0	2977.0
442907	2.0	2.0
442908	0.0	1.0
66	0.0	0.0
67	4.0	9.0
68	2.0	3.0
344595	364.0	1392.0
69	1.0	1.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	5.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	30.0	648.0
106481321	0.0	0.0
85479	3.0	50.0
106481322	0.0	1.0
85476	3272.0	5813.0
85477	391.0	887.0
70	17.0	1.0
85474	8.0	91.0
71	52692.0	119283.0
72	2368.0	995.0
73	14.0	25.0
74	0.0	0.0
75	5.0	25.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2996.0	4544.0
106481326	0.0	0.0
106481329	0.0	1.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1090.0	4535.0
81	9646.0	21704.0
85463	1738.0	345.0
82	1.0	5.0
85464	3113.0	2662.0
83	6.0	15.0
85461	2047.0	3430.0
85462	223.0	871.0
86	1458.0	2833.0
87	7102.0	11331.0
85460	2116.0	4704.0
88	11.0	20.0
89	4.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4325.0	3035.0
106481300	0.0	0.0
91	1827.0	4081.0
92	1413.0	1110.0
93	921.0	1755.0
94	1934.0	845.0
95	153.0	366.0
97	127.0	482.0
98	684.0	915.0
344561	0.0	2.0
728661	3473.0	9824.0
728664	1.0	1.0
106481305	0.0	0.0
261734	244.0	1349.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	25.0	21.0
106481309	5.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	3.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	3.0
106481310	4.0	5.0
3809	2.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	368.0	369.0
3800	402.0	11265.0
3801	791.0	447.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	1746.0	2836.0
728698	6.0	3.0
3814	0.0	3.0
3815	5616.0	1264.0
3816	9.0	63.0
261729	2962.0	25848.0
3817	18.0	7.0
3818	15.0	29.0
222166	22353.0	4454.0
3811	0.0	2.0
3812	0.0	4.0
285740	0.0	1.0
285741	40.0	14.0
728689	9.0	15.0
3827	0.0	2.0
246100	0.0	0.0
3820	97.0	211.0
3821	7.0	12.0
3822	1.0	6.0
3823	2.0	3.0
3824	142.0	188.0
645402	0.0	0.0
403313	511.0	1673.0
403314	0.0	148.0
728637	0.0	0.0
728638	3.0	33.0
728633	0.0	0.0
728632	15.0	22.0
728635	12.0	76.0
3836	2023.0	3562.0
222183	73.0	104.0
3837	13737.0	15984.0
3838	565.0	2305.0
3839	2794.0	2876.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	995.0	2615.0
3832	164.0	603.0
3833	36.0	210.0
3834	291.0	80.0
3835	714.0	5133.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	174.0	1478.0
3848	1.0	2.0
3849	0.0	5.0
222171	81.0	5301.0
728619	4.0	2.0
3840	5323.0	7154.0
3841	1363.0	1222.0
3842	6966.0	10928.0
3843	14669.0	12729.0
3844	0.0	0.0
3845	1769.0	3998.0
3846	2.0	34.0
645423	0.0	0.0
3860	2.0	7.0
246126	0.0	0.0
728658	474.0	508.0
728655	1.0	2.0
728657	0.0	2.0
728656	0.0	0.0
3858	619.0	985.0
3859	0.0	5.0
246135	0.0	4.0
3850	0.0	3.0
3851	9.0	1.0
3852	7670.0	6488.0
645414	0.0	0.0
3853	12.0	5.0
3854	118.0	519.0
3855	1711.0	13616.0
3856	2011.0	38204.0
3857	3.0	1.0
728640	2.0	5.0
645431	9.0	33.0
728642	110.0	379.0
728641	30.0	3.0
645434	62.0	5.0
645432	2.0	19.0
285704	1084.0	1970.0
728643	7.0	1.0
222194	1650.0	5905.0
285708	0.0	0.0
1204	0.0	0.0
1203	912.0	1744.0
1201	441.0	3268.0
1200	6889.0	13325.0
3861	4808.0	4775.0
645426	3.0	6.0
645425	0.0	0.0
1209	4516.0	6073.0
3866	4019.0	1405.0
1208	2.0	11.0
1207	2520.0	4892.0
3868	77.0	93.0
285311	2.0	0.0
3880	2384.0	58518.0
3881	0.0	1.0
285313	2510.0	273.0
100128537	938.0	3434.0
3882	3.0	2.0
100128536	0.0	2.0
285314	0.0	2.0
285315	295.0	324.0
1215	164.0	23.0
100141515	2.0	1.0
1213	19776.0	32859.0
1212	1102.0	1935.0
1211	3469.0	4203.0
3872	2666.0	4689.0
3875	1642.0	24207.0
3876	1.0	4.0
3879	0.0	3.0
3890	2.0	0.0
3891	0.0	0.0
3892	7.0	71.0
100128525	6.0	2.0
285326	0.0	0.0
1230	156.0	485.0
285329	5.0	12.0
440097	79.0	25.0
440093	8.0	10.0
3883	1.0	1.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	20.0	294.0
3888	0.0	0.0
100631239	0.0	0.0
3889	5.0	5.0
100128516	98.0	27.0
285331	733.0	1989.0
100128512	0.0	0.0
285335	11.0	150.0
100128514	0.0	0.0
1241	359.0	1346.0
1240	962.0	573.0
1238	200.0	177.0
1237	3.0	44.0
1236	48.0	577.0
1235	2.0	89.0
1234	103.0	1340.0
1233	23.0	640.0
1232	1.0	8.0
3895	15496.0	29070.0
100128511	2.0	42.0
100631247	4.0	799.0
3897	96.0	91.0
100631248	0.0	0.0
3898	236.0	707.0
100631249	0.0	2.0
3899	1123.0	9123.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	2071.0	2379.0
100631251	0.0	2429.0
100631252	0.0	1.0
100631253	0.0	0.0
285346	87.0	318.0
100631254	4.0	1.0
100128503	0.0	0.0
285349	198.0	126.0
574501	0.0	2.0
574502	0.0	0.0
1244	47.0	59.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	6.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1572.0	879.0
1263	763.0	968.0
1262	8.0	28.0
116966	176.0	206.0
100887755	0.0	0.0
1261	1.0	10.0
100887754	2.0	1.0
1260	0.0	0.0
116969	18.0	19.0
1259	40.0	6.0
1258	0.0	3.0
440061	0.0	0.0
100887750	23.0	67.0
100887746	1.0	0.0
100887744	1.0	1.0
1272	1053.0	1042.0
1271	4071.0	11.0
100887749	168.0	26.0
1270	17.0	45.0
100887748	1.0	0.0
440044	5.0	19.0
1269	11.0	100.0
440051	0.0	0.0
1268	448.0	112.0
440050	2.0	9.0
1267	2792.0	4778.0
1266	10436.0	9161.0
100887740	0.0	0.0
1265	7149.0	5462.0
1286	99.0	183.0
1285	74.0	72.0
1284	33899.0	9353.0
1282	42751.0	9831.0
1281	38892.0	222919.0
1280	72.0	27.0
440078	85.0	88.0
440077	0.0	0.0
440087	40.0	36.0
1278	42407.0	181382.0
1277	15597.0	224651.0
440081	45.0	124.0
116938	0.0	0.0
1297	6.0	12.0
116931	105.0	143.0
1296	674.0	3269.0
1295	3295.0	4165.0
116933	0.0	0.0
1294	233.0	1362.0
1293	31849.0	58333.0
116935	23.0	46.0
1292	20619.0	20612.0
440068	0.0	8.0
1291	19112.0	23036.0
116937	0.0	4.0
440067	11.0	38.0
1290	6622.0	23027.0
440073	991.0	74.0
440072	2.0	0.0
1289	2797.0	15821.0
1288	277.0	1124.0
1287	713.0	9863.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1815.0	2438.0
440021	0.0	3.0
442673	0.0	16.0
10018	1736.0	6540.0
126328	826.0	969.0
442676	0.0	1.0
126326	340.0	228.0
1299	29.0	131.0
1298	74.0	3391.0
10011	715.0	1332.0
10010	3867.0	2496.0
10013	2111.0	3265.0
128989	883.0	783.0
10015	8735.0	14069.0
10014	4123.0	3372.0
10017	36.0	5.0
10016	2217.0	5355.0
10020	4195.0	1444.0
114335	0.0	0.0
114336	0.0	0.0
126321	403.0	2140.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	11.0
10021	11.0	6.0
10024	9.0	89.0
128977	2344.0	909.0
103021165	1.0	0.0
10023	170.0	544.0
103021164	6.0	0.0
10026	2117.0	4540.0
10025	1010.0	2907.0
116986	221.0	289.0
116985	3503.0	6298.0
116988	1749.0	4921.0
116987	2272.0	4070.0
114327	942.0	3862.0
440043	0.0	0.0
126308	2613.0	3205.0
440041	0.0	0.0
126306	5.0	13.0
151306	194.0	9.0
100128590	6.0	8.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	17.0	7.0
440026	1217.0	3584.0
440023	0.0	0.0
10008	373.0	144.0
10007	1453.0	2536.0
10009	1856.0	4533.0
116984	367.0	815.0
116983	557.0	3095.0
151313	541.0	1894.0
10000	3819.0	1804.0
128954	0.0	0.0
10002	4.0	51.0
10001	869.0	1831.0
10004	211.0	133.0
10003	3141.0	71.0
10006	2945.0	4517.0
10005	409.0	782.0
126370	0.0	0.0
285352	69.0	233.0
100128579	0.0	0.0
285359	27.0	128.0
126375	325.0	703.0
126374	877.0	545.0
153918	0.0	1.0
100128574	0.0	0.0
285362	1990.0	2622.0
285367	900.0	1014.0
285368	126.0	351.0
100128569	20.0	112.0
126364	138.0	311.0
100128560	27.0	9.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	6.0
344191	2.0	0.0
126353	12.0	314.0
751071	142.0	170.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	19.0	49.0
106481282	0.0	0.0
285381	1736.0	1565.0
106481283	0.0	0.0
285382	414.0	123.0
106481280	0.0	0.0
165918	1196.0	1540.0
106481281	0.0	0.0
165904	8.0	26.0
285386	783.0	3190.0
138307	0.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	6.0	3.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	225.0	334.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	29.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	310.0	1301.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1007.0	3379.0
728710	0.0	0.0
126295	113.0	376.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	9.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	2.0
106481267	0.0	0.0
151246	175.0	1335.0
645318	0.0	0.0
645317	16.0	27.0
151242	8.0	2.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	22989.0	34926.0
100287908	0.0	0.0
645332	120.0	672.0
126282	557.0	623.0
100287902	1.0	16.0
163227	534.0	2348.0
100287900	1.0	0.0
163223	131.0	47.0
106481275	0.0	1.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	1.0	13.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	58.0	148.0
106481278	0.0	1.0
645328	0.0	3.0
151254	94.0	61.0
645326	4.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	27.0
163259	261.0	86.0
645345	46.0	58.0
200403	9.0	180.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	240.0	396.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	4.0
728732	2.0	3.0
728734	1.0	1.0
126272	106.0	76.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	884.0	843.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	124.0	17.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	0.0
728724	5.0	1.0
106481248	0.0	1.0
106481249	0.0	0.0
107133516	3.0	5.0
728723	223.0	74.0
106481253	0.0	2.0
107133522	11.0	7.0
106481254	2.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	1.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	0.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	61.0	238.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	435.0	3730.0
106481218	3.0	7.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	13.0	58.0
645360	0.0	1.0
106481219	0.0	0.0
106481220	2.0	5.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	559.0	751.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	115.0
645387	278.0	190.0
645382	0.0	0.0
645381	46.0	2.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	6.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	2.0
106481207	3.0	7.0
106481204	0.0	1.0
106481205	2.0	2.0
106481208	1.0	7.0
106481209	0.0	0.0
3902	62.0	270.0
3903	2041.0	1174.0
106481210	0.0	0.0
3904	2.0	4.0
3906	228.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	12764.0	3020.0
106481211	0.0	0.0
3909	3461.0	4529.0
106481212	0.0	0.0
684959	0.0	0.0
151234	14.0	6.0
151230	1159.0	1661.0
728798	5.0	25.0
3913	13316.0	20173.0
3914	2648.0	2387.0
3915	42440.0	9166.0
3916	10435.0	32431.0
3918	2169.0	2495.0
3910	28735.0	3892.0
3911	1999.0	11734.0
3912	19376.0	8725.0
728782	9.0	10.0
728780	36.0	34.0
3924	11.0	9.0
3925	1683.0	3775.0
3927	9633.0	22918.0
3929	73.0	1.0
3920	7937.0	20096.0
3921	20303.0	19209.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1855.0	12813.0
3937	561.0	1746.0
3938	14.0	4.0
3939	20891.0	16597.0
3930	3485.0	2976.0
100873179	0.0	0.0
3931	305.0	172.0
3932	94.0	685.0
3933	0.0	1.0
3934	56.0	101.0
100189512	0.0	0.0
105371027	0.0	4.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	1.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	12.0	2.0
3947	5.0	0.0
3948	88.0	176.0
3949	2291.0	1086.0
100873169	3.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	30358.0	3265.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	19.0	82.0
3958	21351.0	3066.0
3959	17927.0	25815.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	137.0	1000.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	200.0	268.0
3952	10302.0	4.0
3953	4974.0	671.0
3954	2110.0	3795.0
3955	913.0	1658.0
3956	21905.0	4829.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	2.0
728747	10.0	2.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	16.0	67.0
1303	11906.0	16337.0
107133502	0.0	0.0
1302	52.0	78.0
1301	54.0	2025.0
1300	28.0	6147.0
3960	23.0	27.0
3963	0.0	0.0
3964	3942.0	6128.0
1308	4331.0	4460.0
3965	446.0	2422.0
1307	1665.0	6076.0
151295	10.0	50.0
1306	12850.0	7545.0
100189589	3.0	9.0
728774	1.0	0.0
728773	4.0	2.0
3980	685.0	4171.0
100287932	1266.0	2220.0
3981	812.0	2066.0
728776	4.0	24.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	37565.0	19244.0
1315	5977.0	11542.0
1314	12682.0	20834.0
1312	1769.0	2511.0
1311	39.0	2180.0
100329135	0.0	3.0
1310	6.0	10.0
574537	0.0	0.0
3972	3.0	3.0
3973	60.0	0.0
3975	0.0	4.0
3976	264.0	356.0
3977	16492.0	5632.0
1318	138.0	94.0
3978	337.0	1488.0
1317	1631.0	4202.0
728763	4.0	170.0
3990	44.0	16.0
645313	31.0	0.0
3991	53678.0	211.0
645312	0.0	0.0
3992	3388.0	560.0
645311	0.0	0.0
728769	207.0	391.0
1330	0.0	0.0
1327	10844.0	4586.0
1326	1262.0	761.0
1325	7.0	18.0
3982	0.0	0.0
3983	15912.0	10441.0
3984	495.0	2391.0
3985	1824.0	2850.0
3987	5959.0	3720.0
3988	5530.0	5887.0
1329	4037.0	2231.0
116809	0.0	0.0
100128416	26.0	56.0
1340	5620.0	4255.0
1337	4374.0	3239.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	356.0	3991.0
100128410	0.0	0.0
3995	2160.0	654.0
100128412	0.0	0.0
3996	915.0	1316.0
3998	9294.0	13970.0
1339	1.0	13.0
285440	2141.0	2010.0
285441	0.0	0.0
1352	873.0	625.0
1351	4127.0	3490.0
1350	10983.0	9880.0
1349	3447.0	2901.0
1348	0.0	5.0
1347	4646.0	3641.0
1346	1672.0	391.0
1345	4390.0	11496.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	1.0
100873210	1.0	0.0
285456	8.0	16.0
1363	10111.0	4343.0
1362	9014.0	20314.0
1361	1.0	18.0
1360	1863.0	6081.0
1359	705.0	1478.0
1358	52.0	1.0
1357	280.0	7.0
1356	208.0	228.0
1355	2722.0	3509.0
1353	1625.0	2549.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	48.0	205.0
285464	368.0	1490.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3805.0	6737.0
1373	772.0	169.0
1371	887.0	899.0
1370	1.0	12.0
1369	0.0	0.0
1368	17886.0	5789.0
100873209	0.0	1.0
1366	323.0	2814.0
1365	171.0	3397.0
1364	843.0	17479.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	10.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	2.0
100873206	13.0	11.0
100873205	3.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3496.0	5546.0
116843	756.0	629.0
1384	3783.0	10387.0
116842	34.0	280.0
1382	1143.0	21738.0
116844	80.0	2313.0
1381	121.0	11.0
1380	83.0	305.0
440176	1.0	0.0
440184	4.0	3.0
1379	1.0	20.0
1378	36.0	59.0
1376	1543.0	2076.0
1375	56.0	184.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	9.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	3.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	156.0	413.0
1396	45.0	827.0
1395	37.0	19.0
1394	59.0	7.0
1393	1708.0	34.0
1392	4.0	0.0
285407	2.0	17.0
116835	907.0	486.0
1390	707.0	942.0
1389	8692.0	6352.0
1388	2864.0	8541.0
1387	6175.0	19128.0
116841	829.0	2532.0
1386	3877.0	4356.0
116840	733.0	1594.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	110.0	183.0
100873255	0.0	0.0
100873254	18.0	6.0
100873253	0.0	3.0
285412	1.0	4.0
100873252	0.0	0.0
100287898	37.0	174.0
100287895	0.0	0.0
285419	100.0	75.0
1399	4238.0	4394.0
1398	5965.0	4077.0
1397	2068.0	24275.0
100873259	0.0	0.0
100873258	1.0	4.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	7.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	167.0	166.0
285429	13.0	24.0
100287880	0.0	0.0
440193	689.0	8151.0
100873248	0.0	0.0
100873247	2.0	8.0
100873246	0.0	0.0
100873245	0.0	3.0
100873249	0.0	0.0
128872	0.0	2.0
10130	3766.0	8445.0
153830	3250.0	1575.0
645280	0.0	3.0
440138	498.0	998.0
440132	1.0	2.0
440142	1.0	59.0
10139	694.0	1862.0
126208	322.0	696.0
126206	0.0	215.0
126205	0.0	215.0
107133497	74.0	2.0
126204	0.0	392.0
107133499	0.0	0.0
128866	3398.0	8800.0
10131	2577.0	4035.0
10134	10815.0	8528.0
107133494	0.0	57.0
10133	8986.0	4128.0
128869	749.0	1165.0
10136	0.0	0.0
10135	5569.0	25780.0
100128493	0.0	0.0
103021294	6.0	29.0
10138	805.0	1057.0
100128496	0.0	0.0
10137	3531.0	6800.0
128861	0.0	1.0
128862	0.0	0.0
10141	1.0	5.0
10140	5738.0	12505.0
128864	1.0	30.0
440125	0.0	3.0
440131	0.0	1.0
10143	18.0	387.0
128854	411.0	1046.0
10142	6323.0	23994.0
10144	15565.0	2653.0
10147	1430.0	5242.0
100128483	0.0	0.0
10146	7312.0	12366.0
128859	0.0	1.0
10149	430.0	41.0
10148	34.0	135.0
128853	33.0	67.0
440159	0.0	1.0
10117	22.0	4.0
440163	2.0	2.0
10110	1268.0	153.0
10112	21.0	279.0
10111	4065.0	7947.0
10114	15382.0	9761.0
10113	2215.0	2549.0
128848	0.0	0.0
10116	5447.0	6804.0
165829	25.0	52.0
100128469	3.0	23.0
153842	2.0	2.0
440145	924.0	1164.0
10129	2206.0	4525.0
440153	0.0	0.0
10128	12722.0	18073.0
100033799	0.0	0.0
107133486	1.0	8.0
10121	4972.0	6200.0
100128465	0.0	0.0
10120	2594.0	3142.0
10123	1072.0	1903.0
138234	1.0	0.0
10125	125.0	545.0
10124	1605.0	974.0
10127	957.0	5310.0
10126	539.0	1171.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	44.0	84.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	7.0
106481182	0.0	0.0
285489	7.0	76.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	3.0	5.0
10107	1.0	0.0
10106	21330.0	21038.0
106481199	0.0	0.0
10109	6980.0	10232.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	20.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	833.0	3703.0
10100	647.0	724.0
10103	97.0	3672.0
106481194	0.0	0.0
10102	766.0	1012.0
106481195	0.0	0.0
10105	1416.0	2620.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	239.0	88.0
440119	135.0	107.0
126235	1.0	1.0
126231	197.0	240.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	4.0
442775	34.0	68.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	45.0	39.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	2.0	7.0
440104	813.0	1876.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	14.0	26.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	44.0	0.0
10090	1303.0	564.0
10093	3016.0	6090.0
10092	4567.0	10212.0
10095	1117.0	3927.0
645204	4.0	4.0
10094	4821.0	8235.0
645203	2.0	8.0
10097	9830.0	20260.0
10096	5735.0	8887.0
645201	1.0	1.0
163115	321.0	86.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	0.0	6.0
106481143	0.0	1.0
114194	0.0	0.0
138162	52.0	732.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	4.0	50.0
106481145	0.0	0.0
151126	162.0	3730.0
106481146	0.0	0.0
10099	26750.0	4724.0
10098	497.0	508.0
114190	0.0	0.0
106481140	0.0	3.0
114192	2.0	0.0
645212	532.0	613.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	102.0	41.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	32.0	35.0
415116	1935.0	2368.0
645207	0.0	0.0
645206	13.0	10.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	9.0	4.0
114182	0.0	1.0
10071	9.0	18.0
645220	1.0	0.0
728851	4.0	22.0
