id	95c0cf0b-7077-4a93-9590-3948e55c6e31	f02c6de4-67f9-465e-bbc1-3d48ae377313
56244	12.0	4.0
56245	19.0	1.0
10849	233.0	465.0
56246	259.0	0.0
643646	71.0	20.0
10840	1865.0	96.0
10842	1.0	0.0
101929093	0.0	0.0
10841	35.0	44.0
643648	0.0	0.0
101929010	3.0	1.0
100420950	0.0	2.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	1.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	4.0	0.0
100419972	0.0	0.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	9.0	1.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	30.0	10.0
391436	0.0	0.0
161582	40.0	29.0
124599	21.0	43.0
101929052	2.0	0.0
391485	4.0	0.0
222611	1.0	2.0
100187716	0.0	0.0
391490	0.0	1.0
391496	0.0	0.0
22899	3215.0	787.0
391462	0.0	0.0
22891	213.0	122.0
22893	2758.0	1132.0
22894	3629.0	2315.0
22895	154.0	7.0
148581	0.0	0.0
22897	2084.0	1164.0
22898	1544.0	723.0
22890	2881.0	2194.0
391470	0.0	0.0
391472	0.0	0.0
391475	0.0	0.0
101929008	45.0	55.0
222659	8.0	4.0
440894	48.0	19.0
222658	7949.0	6407.0
102724035	0.0	0.0
100271575	4.0	0.0
100271577	0.0	0.0
100271571	0.0	0.0
81175	9.0	5.0
81176	9.0	1.0
100271570	1.0	0.0
93145	906.0	9445.0
440888	0.0	0.0
222642	10.0	1.0
222643	100.0	32.0
401289	14.0	4.0
401288	33.0	31.0
401285	3.0	1.0
81166	0.0	0.0
100271564	12.0	7.0
81168	0.0	0.0
100271566	2.0	0.0
81169	0.0	0.0
81162	4.0	0.0
81163	0.0	0.0
100271563	1.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	2.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	1.0	1.0
100271551	0.0	0.0
81198	0.0	0.0
81191	4.0	0.0
81192	0.0	0.0
81193	4.0	2.0
81194	0.0	0.0
450232	3.0	2.0
401260	0.0	0.0
220001	190.0	30.0
222662	9.0	0.0
401265	2749.0	162.0
222663	167.0	402.0
220002	2115.0	1608.0
93166	320.0	168.0
401264	438.0	547.0
220004	163.0	90.0
100271539	0.0	0.0
401262	30.0	12.0
93164	480.0	318.0
100271547	0.0	0.0
100271549	2.0	1.0
81188	0.0	0.0
100271543	0.0	1.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	27.0	5.0
81185	1.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1179.0	852.0
440854	19.0	11.0
222698	84.0	17.0
222696	178.0	28.0
161497	35.0	4.0
100271529	2.0	2.0
222699	18.0	20.0
100271536	0.0	0.0
100271538	5.0	9.0
100271537	0.0	1.0
93190	0.0	4.0
283601	1.0	0.0
100271531	4.0	2.0
283600	0.0	1.0
220042	138.0	484.0
93183	1217.0	1874.0
100271518	0.0	1.0
100271517	0.0	1.0
93185	6371.0	4188.0
100271525	0.0	0.0
100271526	3.0	39.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	4.0	0.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	0.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	1001.0	2068.0
220047	2.0	19.0
100271503	0.0	0.0
10808	7414.0	13974.0
56130	99.0	50.0
10807	1554.0	1139.0
56131	629.0	259.0
56132	592.0	49.0
10809	3047.0	5267.0
220081	10.0	9.0
83756	51.0	9.0
10811	625.0	161.0
56137	94.0	2.0
10810	3285.0	903.0
83755	0.0	0.0
56138	110.0	8.0
83758	215.0	175.0
10813	1308.0	1419.0
56139	158.0	21.0
401207	313.0	141.0
220082	2.0	8.0
83757	1.0	0.0
83752	34788.0	5836.0
56133	308.0	119.0
10815	252.0	406.0
10814	0.0	2.0
56134	37.0	44.0
10817	275.0	222.0
56135	43.0	9.0
10816	9.0	4.0
283643	668.0	373.0
56136	24.0	3.0
643535	2.0	0.0
643536	0.0	0.0
22800	1210.0	826.0
22801	2384.0	2628.0
643550	4.0	3.0
22802	293.0	17.0
22803	6335.0	8279.0
440804	0.0	0.0
22806	347.0	1421.0
22807	863.0	389.0
10819	131.0	103.0
56140	2.0	1.0
10818	2820.0	6526.0
56141	10.0	2.0
56142	45.0	4.0
56143	7.0	15.0
83737	4548.0	3914.0
220070	0.0	1.0
10822	1.0	0.0
283638	4980.0	3679.0
83744	371.0	233.0
10821	21.0	2.0
10824	4.0	1.0
83746	2542.0	1386.0
10823	0.0	0.0
83741	0.0	0.0
283635	2762.0	2055.0
10826	5185.0	532.0
220074	772.0	535.0
56144	72.0	15.0
10825	1194.0	713.0
56145	81.0	371.0
83740	0.0	0.0
83743	2197.0	1758.0
56146	10.0	13.0
10828	3.0	2.0
10827	1478.0	844.0
83742	3085.0	2245.0
56147	8.0	8.0
283631	2.0	0.0
10820	18.0	0.0
440836	612.0	158.0
643563	0.0	2.0
56154	1.0	2.0
81109	0.0	0.0
283629	123.0	23.0
56159	15.0	22.0
81115	1.0	0.0
81116	0.0	0.0
56155	73.0	103.0
283624	1410.0	280.0
102724097	36.0	35.0
256006	66.0	16.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	5.0	4.0
81114	0.0	0.0
81110	0.0	0.0
440829	4.0	2.0
440823	132.0	63.0
440822	0.0	1.0
56163	28.0	1.0
56164	35.0	295.0
256021	30.0	14.0
56165	343.0	1795.0
83759	1115.0	1022.0
56160	871.0	307.0
10800	264.0	2057.0
283617	0.0	0.0
81104	0.0	0.0
10802	4906.0	2259.0
10801	12861.0	9984.0
10804	10.0	4.0
10803	2.0	1.0
56167	0.0	0.0
10806	1484.0	1359.0
56168	0.0	0.0
56169	66.0	19.0
643582	0.0	0.0
643586	7.0	2.0
256076	0.0	4.0
401253	12.0	0.0
56171	238.0	91.0
401251	18.0	3.0
56172	4452.0	2513.0
401250	0.0	1.0
81137	0.0	0.0
81138	8.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	10.0	5.0
283688	0.0	1.0
401247	67.0	30.0
81136	0.0	0.0
283687	158.0	73.0
283685	0.0	0.0
93109	585.0	468.0
283682	8.0	1.0
100126825	0.0	0.0
93107	1.0	1.0
643596	17.0	0.0
56180	534.0	845.0
93100	1830.0	608.0
401242	29.0	6.0
256085	2.0	0.0
56181	4654.0	2485.0
81126	0.0	0.0
81127	0.0	0.0
83787	1728.0	2465.0
283677	1.0	0.0
401237	586.0	305.0
83786	2559.0	2018.0
401236	134.0	464.0
283673	148.0	143.0
93134	3160.0	2391.0
401233	0.0	0.0
401232	137.0	144.0
256051	678.0	509.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	110.0	31.0
81153	0.0	0.0
100271596	1.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	518.0	530.0
283659	219.0	169.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	1.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	25.0	26.0
100271585	1.0	0.0
100271584	0.0	3.0
100271581	1.0	0.0
22998	9700.0	4503.0
22999	1326.0	318.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	6242.0	4196.0
100151671	0.0	0.0
100151672	4.0	5.0
22992	10095.0	7723.0
22993	4453.0	5359.0
100151674	0.0	0.0
22994	828.0	1018.0
83903	87.0	183.0
22995	504.0	210.0
83902	1.0	0.0
22996	1794.0	5328.0
22997	208.0	57.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	1.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	3.0	5.0
100151684	2.0	1.0
100151685	0.0	0.0
100151681	1.0	1.0
56302	30.0	4.0
83901	0.0	0.0
342538	2.0	11.0
83900	0.0	0.0
56300	0.0	2.0
56301	569.0	75.0
124411	896.0	1089.0
22976	1395.0	1355.0
22977	343.0	46.0
22978	2631.0	1959.0
22979	166.0	1167.0
22970	31.0	13.0
22971	413.0	351.0
22974	564.0	5737.0
83932	773.0	860.0
10998	277.0	92.0
83931	5184.0	2750.0
342527	30.0	19.0
148418	55.0	104.0
83933	323.0	107.0
124404	15.0	3.0
10999	1879.0	2456.0
124401	888.0	593.0
124402	955.0	519.0
83930	1243.0	1724.0
56311	2.0	8.0
10990	601.0	41.0
100126693	2.0	0.0
10992	12066.0	10765.0
606500	0.0	0.0
10991	286.0	101.0
10994	5270.0	3149.0
10993	61.0	316.0
22987	153.0	144.0
22989	15.0	5.0
22980	7896.0	5160.0
22981	914.0	1872.0
22982	3413.0	2464.0
22983	45.0	188.0
22984	3277.0	4528.0
22985	10990.0	6279.0
22986	3.0	5.0
58986	3206.0	1359.0
148423	948.0	546.0
58985	133.0	13.0
342510	55.0	35.0
283694	0.0	0.0
283693	25.0	9.0
283692	11.0	5.0
22954	1098.0	754.0
22955	2911.0	3462.0
112487	792.0	796.0
22950	1785.0	1189.0
391524	1.0	0.0
22952	25.0	30.0
22953	53.0	13.0
391526	0.0	0.0
10975	1952.0	2049.0
83953	1.0	1.0
10978	590.0	524.0
83955	23.0	21.0
10979	8481.0	2448.0
112495	1760.0	3597.0
10970	4232.0	6815.0
56339	2573.0	1034.0
10972	19997.0	23989.0
10971	14280.0	22158.0
10974	0.0	0.0
10973	3161.0	3854.0
401409	35.0	33.0
112479	1143.0	1173.0
112476	165.0	58.0
391530	0.0	0.0
83939	6480.0	4506.0
56341	3.0	44.0
391533	0.0	1.0
124460	83.0	289.0
83935	320.0	126.0
83938	185.0	144.0
391538	1.0	1.0
83937	1419.0	624.0
10987	3180.0	1565.0
83943	674.0	752.0
83942	0.0	0.0
10989	5170.0	6733.0
10988	4312.0	4014.0
56342	246.0	1523.0
124454	2298.0	2182.0
56344	0.0	0.0
83941	1124.0	773.0
83940	1075.0	2050.0
643503	0.0	0.0
10981	1315.0	633.0
112483	1673.0	977.0
10980	3653.0	2646.0
10983	25411.0	22715.0
10982	5587.0	1322.0
643507	7.0	3.0
10985	10425.0	6424.0
10984	429.0	147.0
22932	405.0	160.0
22933	4082.0	2009.0
22934	974.0	1048.0
22936	4097.0	982.0
22937	11474.0	4406.0
22938	3696.0	3463.0
112464	752.0	311.0
22930	6965.0	3987.0
22931	5710.0	7208.0
81309	0.0	0.0
391504	1.0	2.0
10954	2461.0	1370.0
10953	1712.0	2456.0
10956	19151.0	14194.0
81315	0.0	0.0
10955	14773.0	5410.0
391508	1.0	0.0
81316	0.0	0.0
10957	6567.0	4052.0
124446	4058.0	3616.0
81310	0.0	0.0
10959	16779.0	23744.0
22929	2881.0	8236.0
10950	1214.0	591.0
10952	3006.0	3173.0
10951	3478.0	8738.0
22943	17.0	796.0
22944	815.0	883.0
22945	0.0	0.0
22947	0.0	0.0
22948	7802.0	17209.0
22949	1855.0	1422.0
83957	2.0	0.0
22941	3048.0	14668.0
83959	854.0	109.0
10965	1654.0	468.0
391518	0.0	0.0
10964	1265.0	1328.0
81304	0.0	0.0
10966	1265.0	1220.0
10969	2226.0	4012.0
81300	0.0	0.0
10961	10152.0	4283.0
10960	8067.0	6585.0
643529	73.0	105.0
10963	7176.0	12688.0
10962	388.0	470.0
148479	2387.0	2194.0
197407	528.0	735.0
391576	1.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1357.0	1583.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	2.0	1.0
391552	0.0	2.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	9.0	3.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	3.0	6.0
207107	35.0	7.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	2.0	0.0
474345	3.0	2.0
474344	2779.0	1058.0
474343	87.0	70.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	6.0	63.0
161406	33.0	9.0
100151649	0.0	1.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	15.0	4.0
100151641	0.0	0.0
246715	1.0	4.0
767557	21.0	8.0
606553	1.0	0.0
606551	45.0	36.0
474354	12.0	3.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	606.0	39.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	1.0	0.0
100151650	1.0	0.0
100151651	0.0	0.0
391589	7.0	8.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	4.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3657.0	1707.0
100151667	0.0	0.0
391598	0.0	1.0
100151661	5.0	0.0
100151663	0.0	0.0
474338	11.0	10.0
474337	1.0	0.0
197370	1850.0	2077.0
220112	7.0	13.0
246744	5.0	0.0
220115	9.0	1.0
93273	30.0	3.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	440.0	102.0
220107	163.0	52.0
100271448	0.0	0.0
100271447	5.0	0.0
100271449	0.0	0.0
100271444	0.0	1.0
100271445	1.0	1.0
81285	6.0	31.0
81282	0.0	0.0
197350	25.0	7.0
246720	3.0	2.0
401399	100.0	37.0
401398	24.0	109.0
246721	1.0	0.0
220134	89.0	445.0
401397	1024.0	998.0
246723	23.0	0.0
220136	97.0	41.0
401393	10.0	0.0
100271437	0.0	0.0
100271439	1.0	0.0
100271438	0.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	604.0	166.0
246731	12.0	2.0
401387	4.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	51.0	90.0
100271420	0.0	0.0
197358	264.0	313.0
199990	1357.0	919.0
246785	29.0	72.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	3.0
220158	0.0	0.0
283726	88.0	34.0
100271414	0.0	0.0
100887075	0.0	3.0
439990	46.0	14.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	139.0	770.0
100271413	6.0	0.0
197320	1155.0	1408.0
439996	0.0	0.0
100887074	0.0	0.0
439992	31.0	50.0
100887073	0.0	0.0
197322	2155.0	750.0
439994	203.0	201.0
102724105	265.0	514.0
220147	1.0	0.0
100271404	0.0	0.0
100887067	9.0	6.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	11.0	1.0
100271400	1.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	20.0	13.0
197335	1914.0	656.0
440993	1486.0	312.0
440992	27.0	17.0
161394	77.0	46.0
199964	93.0	29.0
8000	56.0	82.0
8001	40.0	2.0
246777	68.0	66.0
246778	4.0	5.0
606495	301.0	193.0
199974	5183.0	176.0
8013	2232.0	154.0
22911	1580.0	861.0
439949	93.0	29.0
22913	6885.0	7033.0
643421	2.0	2.0
22914	32.0	3.0
22915	2713.0	369.0
439945	0.0	1.0
22916	3638.0	5218.0
731605	8.0	8.0
22917	57.0	6.0
10929	4090.0	2061.0
10928	5788.0	5480.0
56252	7488.0	5547.0
56253	17.0	67.0
401331	120.0	64.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	1.0	0.0
83877	1782.0	921.0
56259	2106.0	2326.0
83876	116.0	48.0
81215	0.0	0.0
83879	203.0	2258.0
10934	2.0	2.0
83878	706.0	143.0
283768	2.0	2.0
10933	11548.0	10293.0
10936	185.0	33.0
56254	4235.0	3124.0
83873	12.0	2.0
256148	0.0	0.0
81210	1.0	8.0
283767	0.0	0.0
56255	6094.0	3062.0
83872	3370.0	3596.0
10935	8109.0	15260.0
81211	0.0	0.0
56256	2215.0	4336.0
10938	3352.0	2224.0
83875	105.0	15.0
83874	1243.0	1722.0
56257	4505.0	3638.0
22907	5003.0	4212.0
643414	22.0	4.0
439953	7.0	9.0
22908	3916.0	2756.0
83871	1727.0	775.0
22909	1897.0	383.0
283761	0.0	1.0
439954	1.0	2.0
643418	0.0	0.0
10930	9.0	3.0
439950	0.0	0.0
22921	1203.0	1347.0
8022	0.0	0.0
440926	192.0	510.0
22924	1289.0	503.0
440925	97.0	3.0
8028	2553.0	2105.0
22925	3323.0	731.0
8029	407.0	88.0
22926	5693.0	5544.0
439934	0.0	0.0
22927	1108.0	272.0
8027	1289.0	2184.0
22928	6716.0	4837.0
439936	2.0	2.0
56261	4363.0	1424.0
56262	4677.0	4202.0
10939	4255.0	4083.0
401321	170.0	147.0
8021	5836.0	4763.0
83858	1074.0	886.0
22920	2355.0	2855.0
56260	226.0	43.0
10943	1507.0	1784.0
56269	1.0	3.0
83866	0.0	0.0
81203	0.0	0.0
10942	32.0	323.0
81204	0.0	0.0
10945	7731.0	6629.0
83868	0.0	0.0
81205	0.0	0.0
10944	7333.0	6102.0
83867	0.0	0.0
10947	1082.0	3815.0
56265	1344.0	961.0
83862	1817.0	1044.0
401316	52.0	145.0
83861	1689.0	1220.0
283755	539.0	70.0
10946	4456.0	6035.0
56267	2172.0	1311.0
10949	7515.0	10690.0
81201	1.0	0.0
10948	2535.0	1830.0
256158	350.0	156.0
83863	0.0	0.0
81202	0.0	0.0
22918	8283.0	6330.0
22919	7438.0	11660.0
439941	0.0	0.0
83860	1116.0	728.0
8019	2654.0	4959.0
10941	0.0	0.0
643427	28.0	16.0
10940	446.0	759.0
8036	4041.0	3892.0
8034	2486.0	1204.0
440957	418.0	303.0
440956	1.0	0.0
440955	5.0	0.0
8038	1167.0	4683.0
10907	2063.0	1102.0
10906	2972.0	2190.0
440952	112.0	41.0
10908	2622.0	2172.0
93210	3672.0	3178.0
8031	16111.0	8933.0
256130	0.0	0.0
56270	6551.0	8701.0
56271	2073.0	879.0
8030	9323.0	12543.0
10910	2506.0	2129.0
83899	0.0	0.0
81236	0.0	0.0
283748	1.0	3.0
10912	694.0	305.0
283747	3.0	3.0
10911	0.0	0.0
10914	11159.0	14234.0
256126	69.0	194.0
83895	0.0	0.0
10913	76.0	4.0
83894	9.0	5.0
10916	10948.0	38825.0
83897	0.0	0.0
401303	95.0	87.0
10915	3302.0	3103.0
283742	1781.0	1211.0
83896	1.0	2.0
83891	1466.0	1989.0
83890	54.0	10.0
83893	0.0	0.0
81230	0.0	0.0
83892	6761.0	2921.0
22900	2924.0	1747.0
93202	1.0	0.0
22901	793.0	612.0
22902	2526.0	2524.0
8045	1565.0	488.0
22903	2379.0	2049.0
22904	5395.0	2406.0
22905	2898.0	6067.0
8048	0.0	0.0
440944	855.0	531.0
22906	5016.0	3148.0
256144	0.0	0.0
10917	5.0	8.0
10919	3706.0	4410.0
83888	282.0	7.0
10921	4830.0	5396.0
283738	0.0	0.0
83887	5.0	12.0
10920	2958.0	2767.0
81226	0.0	0.0
10923	6428.0	11594.0
10922	3147.0	1730.0
83889	3.0	22.0
81228	0.0	0.0
83884	4.0	0.0
56287	3.0	0.0
81221	0.0	0.0
56288	4810.0	3694.0
10924	2792.0	486.0
10927	7019.0	11192.0
83886	114.0	42.0
81223	0.0	0.0
10926	461.0	1251.0
81224	0.0	0.0
643447	2.0	0.0
643445	0.0	0.0
83882	204.0	364.0
83881	17.0	10.0
439965	14.0	11.0
643446	28.0	17.0
93233	74.0	14.0
256190	0.0	0.0
112401	2.0	0.0
106481976	0.0	0.0
8050	2362.0	1768.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	32.0	26.0
106481975	1.0	1.0
106481978	1.0	1.0
106481979	0.0	1.0
106481980	2.0	5.0
100271499	0.0	0.0
100271498	1.0	0.0
106481981	0.0	0.0
100271495	0.0	1.0
643459	2.0	1.0
81251	1.0	0.0
100271491	2.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	253.0	36.0
8065	2790.0	2664.0
81248	2.0	0.0
10901	1188.0	316.0
10900	20.0	25.0
10903	782.0	331.0
81243	1.0	0.0
10902	3871.0	3536.0
81244	1.0	0.0
100271487	3.0	3.0
10905	5839.0	3807.0
10904	5781.0	2692.0
81246	0.0	0.0
283796	4.0	1.0
100271483	0.0	0.0
81240	0.0	0.0
342574	0.0	1.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	4.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	8260.0	22934.0
440917	16.0	9.0
439927	0.0	0.0
440915	41.0	932.0
8078	5003.0	10576.0
643486	17.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	6132.0	2597.0
106481959	0.0	0.0
8073	11165.0	16107.0
106481956	1.0	1.0
8074	0.0	0.0
106481957	2.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	6.0	1.0
106481962	1.0	0.0
81278	1.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	205.0	74.0
100271472	1.0	0.0
81274	1.0	0.0
100271474	1.0	0.0
643479	0.0	0.0
81270	1.0	1.0
100271470	0.0	0.0
440905	78.0	254.0
439916	0.0	0.0
8089	520.0	1594.0
440902	1.0	2.0
643499	1.0	0.0
439915	0.0	0.0
440900	3.0	1.0
8082	4121.0	3042.0
106481965	0.0	0.0
106481966	1.0	8.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2242.0	974.0
106481969	0.0	0.0
8087	7118.0	7588.0
106481967	18.0	21.0
8085	10461.0	8537.0
106481968	0.0	1.0
102724167	3.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	11.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	0.0	2.0
106481970	0.0	0.0
401335	1.0	0.0
100271467	1.0	3.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	8184.0	2686.0
81264	0.0	0.0
100271460	4.0	4.0
731688	6.0	2.0
728034	0.0	0.0
8099	2792.0	3146.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	1.0
8091	2.0	9.0
106481930	0.0	0.0
8092	11.0	1.0
106481931	1.0	0.0
106481936	0.0	0.0
728039	132.0	129.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	4.0	0.0
56413	140.0	28.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	5.0	9.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	2.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	494.0	1471.0
344838	1.0	0.0
106481918	0.0	0.0
106481919	10.0	2.0
106481916	1.0	0.0
106481917	0.0	0.0
572558	51.0	3.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	1.0	0.0
106481913	0.0	0.0
283349	5833.0	4416.0
100126572	0.0	0.0
106481929	0.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	0.0
728042	0.0	0.0
106481921	4.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	2.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	39.0	3.0
101234262	18.0	13.0
767612	0.0	0.0
767611	0.0	0.0
283337	2629.0	1195.0
344813	1.0	0.0
114548	150.0	124.0
81406	2.0	3.0
81407	0.0	0.0
344807	0.0	0.0
126526	1087.0	798.0
767600	0.0	0.0
344805	1.0	0.0
106481907	1.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	59.0	2.0
102800446	56.0	52.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	14.0	2.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	11.0	10.0
728013	290.0	74.0
283392	1056.0	0.0
728012	0.0	1.0
728015	0.0	0.0
728010	0.0	1.0
81428	1.0	0.0
728019	2.0	1.0
56478	2366.0	2053.0
56479	60.0	90.0
126506	1.0	4.0
56474	1671.0	5760.0
81430	0.0	0.0
56475	10.0	7.0
81431	0.0	0.0
56476	3.0	1.0
56477	7950.0	1311.0
93408	0.0	0.0
283385	58.0	52.0
283383	923.0	379.0
728005	9.0	4.0
81419	0.0	0.0
81421	0.0	0.0
283377	2079.0	257.0
643401	6.0	0.0
283375	13.0	2.0
283373	5009.0	2808.0
151525	900.0	656.0
126567	74.0	25.0
391211	0.0	0.0
151534	176.0	137.0
151531	14.0	7.0
114569	6912.0	14926.0
126549	59.0	51.0
114571	0.0	0.0
100527978	59.0	38.0
126541	0.0	0.0
126536	1.0	0.0
151556	829.0	2492.0
391242	0.0	1.0
728075	0.0	0.0
440699	2.0	5.0
440695	14.0	2.0
728072	0.0	0.0
100527960	4.0	0.0
391253	0.0	0.0
728064	0.0	0.0
100527963	22.0	76.0
728066	2.0	1.0
440689	60.0	17.0
391257	0.0	0.0
391256	8.0	5.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	20.0	19.0
728090	0.0	0.0
728088	6.0	3.0
100527943	4.0	20.0
114599	1.0	1.0
126581	0.0	0.0
151516	119.0	40.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	0.0
100527947	0.0	0.0
100527948	4.0	2.0
100527949	1.0	0.0
643384	1.0	0.0
391160	0.0	0.0
643382	12.0	6.0
391162	0.0	0.0
692312	1.0	18.0
163479	0.0	1.0
391169	0.0	0.0
100271332	2.0	1.0
391171	0.0	0.0
391174	25.0	3.0
643394	2.0	2.0
391175	1.0	2.0
391179	0.0	0.0
93380	2681.0	2288.0
100271323	2.0	1.0
100271322	0.0	0.0
100271325	5.0	4.0
100271321	0.0	0.0
401036	0.0	9.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	7.0	0.0
391155	1.0	0.0
401024	686.0	104.0
163486	1503.0	1099.0
401022	317.0	6943.0
425054	2.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	0.0	2.0
401018	0.0	0.0
100271303	1.0	1.0
100271302	1.0	0.0
401093	423.0	67.0
401097	81.0	166.0
151449	16.0	6.0
401082	0.0	0.0
8100	697.0	722.0
440606	4887.0	0.0
8106	3576.0	2940.0
440603	18.0	14.0
401089	21.0	6.0
391183	0.0	0.0
8110	86.0	35.0
8111	168.0	330.0
391189	0.0	0.0
8115	0.0	13.0
401074	65.0	23.0
222484	1666.0	1402.0
391190	0.0	0.0
391192	0.0	0.0
391191	1.0	0.0
391194	0.0	0.0
8123	245.0	24.0
391196	0.0	0.0
