id	a33fd703-0e9d-4b9a-9650-7b8fcb86aeb2	b5086d62-fa3b-41ad-b0dc-e7c45b726bf7
8818	2592.0	2158.0
54529	5809.0	3341.0
255626	0.0	0.0
8815	4957.0	3966.0
8816	9874.0	4830.0
170394	1014.0	672.0
8831	3542.0	1248.0
8832	1541.0	1178.0
100506953	4.0	0.0
338433	0.0	0.0
338436	0.0	1.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	3763.0	1347.0
54532	13533.0	3613.0
54531	1481.0	1048.0
54538	3918.0	1642.0
8824	4098.0	2138.0
8825	2475.0	287.0
54537	5979.0	2814.0
54536	4362.0	2060.0
8822	11.0	1.0
8823	13.0	14.0
54535	1613.0	1074.0
8828	5478.0	2196.0
8829	14557.0	5687.0
8826	51152.0	42143.0
54539	3331.0	2782.0
8842	10927.0	8128.0
8843	48.0	3.0
8840	211.0	782.0
8841	5882.0	2546.0
100158257	0.0	0.0
54541	1360.0	2009.0
54540	3790.0	1252.0
54545	13060.0	6271.0
54544	0.0	0.0
54543	11000.0	3562.0
54542	13414.0	6681.0
54549	2169.0	1204.0
8835	1948.0	764.0
8836	2038.0	2691.0
8833	11963.0	14125.0
8834	1609.0	1097.0
54546	24.0	0.0
8839	1670.0	1215.0
8837	16462.0	6373.0
8838	158.0	14.0
101928483	30.0	12.0
8850	3312.0	1574.0
101928484	0.0	0.0
8853	3282.0	2215.0
8854	622.0	115.0
8851	536.0	476.0
8852	0.0	1.0
400960	2182.0	565.0
338412	10.0	3.0
338413	2.0	0.0
54552	1701.0	1168.0
400957	0.0	1.0
54551	91.0	28.0
54550	38.0	18.0
196996	2025.0	497.0
400955	48.0	14.0
400954	417.0	108.0
54556	1922.0	469.0
54555	2378.0	2314.0
400952	16.0	9.0
54554	1333.0	354.0
400950	10.0	2.0
8846	1653.0	660.0
100820709	4.0	2.0
8847	298.0	179.0
54558	3500.0	742.0
8844	2011.0	2030.0
54557	1744.0	860.0
8848	21340.0	4779.0
196993	995.0	199.0
8861	9279.0	3835.0
101928492	959.0	353.0
8864	7844.0	2282.0
6201	38245.0	14361.0
6203	37632.0	18233.0
8862	555.0	575.0
101928496	1.0	1.0
8863	7155.0	1787.0
6202	85077.0	30660.0
723972	4.0	1.0
400946	82.0	10.0
400945	189.0	42.0
54567	1182.0	868.0
54566	4432.0	763.0
400941	28.0	8.0
8857	1087.0	165.0
8858	24.0	15.0
54569	1.0	0.0
8856	23.0	4.0
54568	0.0	0.0
8859	1238.0	813.0
8871	7563.0	3313.0
8872	5515.0	3748.0
6210	42355.0	17358.0
8870	7567.0	3760.0
100421500	0.0	0.0
8875	95.0	97.0
8876	110.0	31.0
8874	7535.0	3208.0
100421506	2.0	0.0
100421509	0.0	0.0
54570	2.0	0.0
400935	8.0	10.0
54574	0.0	0.0
54573	0.0	0.0
54572	13.0	0.0
400932	11.0	19.0
54571	3.0	0.0
54578	2.0	0.0
255631	281.0	61.0
400931	394.0	75.0
54577	14.0	0.0
54576	0.0	0.0
54575	2.0	0.0
6205	81394.0	33619.0
100506915	17.0	7.0
8869	1638.0	597.0
6204	12169.0	4774.0
6207	34077.0	12055.0
6206	75747.0	31704.0
8867	2279.0	1063.0
54579	0.0	0.0
6209	11745.0	4900.0
6208	61335.0	21951.0
170384	2737.0	1900.0
100506916	0.0	0.0
8882	3532.0	1823.0
8883	5061.0	2257.0
8880	15008.0	8489.0
8881	8208.0	3628.0
8886	11702.0	6659.0
6223	47647.0	28491.0
100421512	0.0	0.0
8887	22294.0	8725.0
6222	144297.0	45130.0
8884	12147.0	9069.0
6224	62437.0	26568.0
100421515	40.0	9.0
54581	709.0	249.0
54580	0.0	0.0
54585	4545.0	2356.0
54584	243.0	404.0
54583	7529.0	4808.0
54587	5916.0	2420.0
54586	10.0	0.0
8879	15835.0	9799.0
170371	1140.0	615.0
170370	4.0	1.0
8877	1166.0	897.0
6218	54276.0	20317.0
6217	34674.0	19871.0
8878	16178.0	22133.0
6219	4.0	0.0
100506907	0.0	0.0
100506906	432.0	69.0
255649	2.0	1.0
6230	44216.0	14335.0
8893	7360.0	6206.0
8894	7469.0	6355.0
101928440	0.0	0.0
8891	2972.0	1456.0
6232	58617.0	27405.0
8892	2190.0	1387.0
6231	19755.0	9898.0
8897	1430.0	852.0
6234	12653.0	4647.0
8898	3757.0	1818.0
6233	58152.0	17017.0
8895	26418.0	24243.0
6236	62.0	82.0
8896	2893.0	1909.0
6235	23911.0	7727.0
101928442	0.0	0.0
101928448	17.0	10.0
8890	3690.0	2021.0
280659	0.0	0.0
280657	2.0	0.0
280658	0.0	0.0
280655	2.0	2.0
253039	3644.0	1324.0
6227	22592.0	11135.0
6226	18.0	1.0
6229	90458.0	35439.0
8888	14667.0	9402.0
6228	47777.0	15950.0
6241	1654.0	3499.0
6240	8394.0	7401.0
100421411	0.0	0.0
6242	2898.0	2921.0
100421413	7.0	6.0
101928455	1.0	0.0
6244	1.0	1.0
6247	4.0	4.0
100421415	50.0	15.0
6246	0.0	0.0
280644	2.0	13.0
253044	22.0	19.0
6238	16276.0	19878.0
6237	1969.0	1259.0
8899	16674.0	7457.0
6239	10177.0	5575.0
6252	6708.0	4095.0
100421420	2.0	1.0
6251	7758.0	5538.0
100421422	5.0	0.0
6253	642.0	434.0
6256	6920.0	6305.0
100421424	0.0	0.0
6258	49.0	3.0
6257	4444.0	2374.0
100421428	2.0	0.0
101928469	4.0	3.0
100421429	10.0	1.0
280637	1.0	0.0
280636	2410.0	1838.0
253018	91.0	21.0
253017	1.0	0.0
253012	940.0	64.0
6249	13210.0	10788.0
6248	0.0	0.0
6263	1145.0	44.0
100421431	12.0	3.0
6262	82.0	112.0
100421432	5.0	1.0
101928470	0.0	0.0
100421433	4.0	1.0
100421436	34.0	29.0
100421439	0.0	0.0
6261	672.0	221.0
6260	10.0	0.0
6259	8174.0	2710.0
100421430	0.0	0.0
6274	36.0	28.0
6273	141.0	56.0
6276	10.0	1.0
6275	7399.0	1954.0
6278	4.0	3.0
6277	24276.0	6165.0
6279	264.0	511.0
6272	16564.0	9421.0
6271	2113.0	786.0
6285	2338.0	125.0
6284	3947.0	3064.0
100421455	0.0	0.0
6286	456.0	1150.0
6289	4949.0	226.0
6288	28676.0	1279.0
6281	10890.0	8029.0
6280	826.0	1873.0
6283	17.0	30.0
6282	17517.0	21093.0
123920	4116.0	1571.0
100421451	0.0	0.0
6296	495.0	30.0
6295	60.0	8.0
6297	4295.0	1579.0
6299	71.0	184.0
101928420	0.0	0.0
6290	0.0	0.0
6291	37.0	1.0
6294	6331.0	4829.0
6293	5917.0	3404.0
100421478	0.0	0.0
100421479	1.0	0.0
280664	2.0	1.0
54505	9303.0	4162.0
280660	0.0	0.0
54504	2071.0	1693.0
280661	34.0	7.0
54503	3130.0	2210.0
54502	18090.0	18124.0
54509	39.0	46.0
123904	0.0	0.0
54508	60.0	34.0
100421473	0.0	0.0
54507	1227.0	539.0
100421487	1.0	0.0
133308	914.0	694.0
147945	4.0	0.0
123970	5.0	0.0
100421480	1.0	1.0
147947	2505.0	985.0
147948	780.0	222.0
147949	759.0	373.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	1.0	1.0
100421499	1.0	0.0
101060006	1.0	0.0
101060005	14.0	2.0
101060004	1.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	2.0	0.0
147965	979.0	568.0
147968	152.0	54.0
107126289	0.0	0.0
107126287	16.0	3.0
101060039	4.0	373.0
121360	0.0	0.0
101060032	24.0	5.0
135924	0.0	0.0
135927	4.0	1.0
121355	15.0	11.0
147906	425.0	203.0
135932	919.0	129.0
101060045	4.0	2.0
135935	0.0	0.0
101060040	0.0	0.0
147912	620.0	556.0
135942	0.0	0.0
135941	2.0	1.0
121340	13.0	0.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	25.0	12.0
147923	2311.0	733.0
147920	25.0	31.0
147929	675.0	351.0
104326192	4.0	0.0
104326193	7.0	0.0
375444	476.0	297.0
104326189	13.0	0.0
101060020	2.0	0.0
375449	9459.0	5937.0
104326188	0.0	0.0
121328	60.0	38.0
91653	6163.0	1322.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	196.0	42.0
27085	1014.0	541.0
27086	10112.0	6350.0
389756	20.0	1.0
147429	57.0	10.0
27089	8321.0	8928.0
91646	42.0	5.0
91647	1292.0	801.0
642968	1.0	1.0
135458	8.0	0.0
390766	1.0	0.0
27098	1042.0	221.0
27099	7.0	2.0
27097	4380.0	4032.0
389741	150.0	36.0
27090	882.0	2119.0
27091	0.0	0.0
27094	488.0	252.0
27095	5816.0	3358.0
27092	3152.0	4074.0
642976	100.0	5.0
400629	33.0	152.0
27093	14.0	1.0
160428	1599.0	393.0
375133	289.0	82.0
387122	45.0	9.0
390730	4.0	0.0
390732	0.0	0.0
390735	0.0	0.0
387119	1608.0	468.0
27063	41.0	6.0
387117	0.0	0.0
27069	19499.0	10482.0
400612	5.0	4.0
27067	6275.0	4745.0
27068	6963.0	3561.0
221908	511.0	375.0
341799	0.0	0.0
400619	104.0	144.0
642987	411.0	94.0
400618	1252.0	127.0
400617	132.0	18.0
64065	34034.0	9097.0
91662	48.0	38.0
91663	34886.0	31311.0
64064	13.0	7.0
64067	743.0	75.0
64066	57.0	13.0
91661	1775.0	1039.0
91664	1930.0	657.0
147463	2232.0	357.0
387111	13.0	0.0
27076	1915.0	911.0
390748	0.0	3.0
27077	826.0	275.0
400604	40.0	25.0
27074	605.0	789.0
27075	23893.0	17451.0
389766	10.0	5.0
387103	340.0	352.0
387104	8.0	1.0
27079	718.0	557.0
389763	0.0	0.0
341784	3.0	2.0
642996	3.0	1.0
27072	9906.0	4798.0
160419	2.0	2.0
64061	5648.0	2570.0
400609	3.0	0.0
160418	5376.0	2915.0
64063	890.0	1191.0
27071	775.0	556.0
64062	9531.0	3499.0
91695	593.0	292.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	1487.0	24.0
100313770	0.0	1.0
64077	1441.0	721.0
91694	4173.0	1305.0
100313771	1.0	0.0
390790	2.0	1.0
221927	2156.0	1282.0
390792	9.0	1.0
400680	126.0	39.0
27043	5559.0	4900.0
27044	16288.0	11358.0
27042	6341.0	5063.0
389799	4.0	2.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	856.0	202.0
100313777	0.0	0.0
27040	74.0	15.0
100313774	0.0	0.0
64073	442.0	598.0
64087	19043.0	10421.0
221914	108.0	105.0
64089	2788.0	1030.0
100313781	0.0	0.0
91683	1448.0	1488.0
91689	2045.0	1025.0
100313780	0.0	0.0
245908	0.0	0.0
91687	852.0	767.0
245909	0.0	0.0
400673	1057.0	317.0
389792	956.0	637.0
389791	5.0	4.0
387129	1.0	1.0
400668	1.0	1.0
389787	21.0	5.0
64081	1175.0	330.0
64080	555.0	436.0
64083	22364.0	18780.0
64084	16805.0	11500.0
64098	539.0	398.0
64097	1934.0	742.0
400660	51.0	33.0
8909	56.0	12.0
27022	10.0	14.0
8907	3435.0	2204.0
341757	9.0	0.0
400658	44.0	17.0
8908	7232.0	874.0
147407	1.0	2.0
27020	16302.0	9066.0
400657	1712.0	675.0
27023	2.0	1.0
400654	0.0	0.0
64090	12.0	62.0
64092	970.0	1020.0
64091	556.0	123.0
8900	89.0	219.0
64094	15771.0	6042.0
8905	3224.0	2813.0
147409	3.0	1.0
64093	714.0	89.0
8906	3836.0	1271.0
64096	0.0	0.0
8904	8195.0	5474.0
221935	823.0	824.0
221937	5848.0	2732.0
221938	0.0	0.0
400652	17.0	3.0
400650	0.0	2.0
27039	27.0	6.0
27032	12323.0	3816.0
27033	28.0	32.0
27030	4337.0	1564.0
27031	1608.0	347.0
27036	47.0	91.0
400645	0.0	0.0
27037	1505.0	1377.0
400644	12.0	0.0
27034	3173.0	1052.0
400643	0.0	1.0
27035	80.0	58.0
8912	2007.0	3971.0
100313769	4.0	4.0
8913	184.0	172.0
8910	5829.0	815.0
8911	145.0	261.0
8916	5482.0	1950.0
8914	3553.0	4716.0
8915	3009.0	1312.0
245935	0.0	0.0
245936	0.0	0.0
245937	30.0	1.0
245938	0.0	0.0
8930	3740.0	1414.0
245939	0.0	0.0
221960	800.0	430.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	10261.0	5150.0
8927	393.0	94.0
8928	13.0	9.0
8925	17631.0	7780.0
8926	99.0	30.0
221955	1766.0	1040.0
8941	2.0	5.0
8942	318.0	450.0
375189	108.0	28.0
8940	73.0	37.0
245940	0.0	0.0
206338	495.0	27.0
375190	1055.0	357.0
196446	600.0	395.0
8934	3238.0	2131.0
8935	4052.0	1034.0
196441	23617.0	16633.0
8932	10127.0	4925.0
8933	3862.0	2224.0
8938	3234.0	1167.0
8939	6927.0	4426.0
8936	935.0	226.0
326105	20.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	1103.0	798.0
245910	0.0	0.0
206358	1496.0	1155.0
245911	2.0	0.0
245912	10.0	0.0
196415	2.0	1.0
642909	4.0	1.0
642907	1.0	0.0
8945	6704.0	2936.0
54659	0.0	0.0
54658	0.0	0.0
8943	10094.0	7364.0
54657	0.0	0.0
8944	0.0	0.0
196410	60.0	63.0
245927	0.0	0.0
245928	0.0	0.0
6300	402.0	239.0
245929	0.0	0.0
6302	4190.0	3158.0
6301	11009.0	5282.0
160492	1.0	0.0
54662	5032.0	1855.0
54661	37.0	13.0
54660	115.0	33.0
54665	5530.0	1888.0
54664	15366.0	6689.0
54663	1363.0	887.0
8970	43.0	23.0
8971	2970.0	1863.0
101928363	19.0	1.0
8974	2759.0	3478.0
6311	4138.0	1881.0
8975	3800.0	2179.0
6310	6718.0	4802.0
91612	6909.0	2137.0
100421601	0.0	0.0
8972	108.0	22.0
8973	7.0	21.0
245972	48.0	27.0
245973	314.0	153.0
54677	3809.0	925.0
54676	5422.0	3515.0
54675	4838.0	2460.0
147468	0.0	0.0
54674	434.0	36.0
6304	4184.0	1280.0
6303	23549.0	11699.0
8968	3.0	0.0
6305	4649.0	3999.0
91603	1863.0	1298.0
91608	130.0	149.0
6307	5692.0	6740.0
642924	27.0	6.0
8969	23.0	31.0
6309	5871.0	1990.0
91607	4749.0	3616.0
6320	199.0	295.0
6322	2100.0	377.0
8985	2830.0	3294.0
8986	1269.0	1343.0
64002	0.0	0.0
101928378	327.0	114.0
6324	721.0	376.0
64005	554.0	606.0
6323	4.0	0.0
101928376	15.0	8.0
54680	3318.0	1590.0
642938	1054.0	273.0
54682	4249.0	2400.0
54681	2647.0	1694.0
196403	2780.0	1612.0
6315	0.0	0.0
6314	6119.0	3149.0
6317	0.0	0.0
8976	12888.0	7396.0
6319	172674.0	73446.0
6318	0.0	0.0
642935	18.0	2.0
8992	10639.0	6705.0
8993	3.0	2.0
6331	286.0	9.0
8991	8976.0	6261.0
6330	2581.0	335.0
100421621	19.0	6.0
8996	1994.0	1407.0
101928388	7.0	2.0
6332	2770.0	79.0
8997	2546.0	543.0
8994	4051.0	2225.0
6335	330.0	82.0
8995	37.0	22.0
6334	1662.0	447.0
147495	4031.0	299.0
100421629	0.0	0.0
8989	20.0	90.0
6326	889.0	71.0
8987	429.0	268.0
6328	856.0	56.0
91624	2311.0	295.0
6327	383.0	24.0
8988	0.0	0.0
6329	577.0	23.0
642946	201.0	117.0
6340	379.0	22.0
6342	17310.0	7017.0
6341	5687.0	3067.0
6344	37.0	1.0
100421633	0.0	0.0
6343	1.0	10.0
100421634	1.0	0.0
6346	3.0	0.0
6345	88.0	55.0
100421638	0.0	0.0
642958	5.0	0.0
642959	4.0	0.0
6337	11869.0	17280.0
642952	1.0	0.0
6336	0.0	3.0
6339	720.0	171.0
91614	77.0	20.0
8999	136.0	56.0
6338	676.0	109.0
642954	62.0	21.0
6351	692.0	132.0
6352	3226.0	2007.0
6355	1081.0	544.0
6354	7.0	71.0
6357	158.0	114.0
6356	20.0	47.0
100421528	4.0	1.0
6348	398.0	78.0
6347	8366.0	3489.0
196394	983.0	411.0
6362	258.0	146.0
6361	8.0	9.0
6364	23.0	18.0
6363	204.0	1307.0
100421533	39.0	22.0
6366	2964.0	496.0
100421535	0.0	0.0
6368	26.0	20.0
6367	381.0	336.0
101928337	0.0	0.0
6360	14.0	4.0
255349	19.0	2.0
6359	1.0	2.0
6358	566.0	245.0
6373	211.0	423.0
101928340	14.0	6.0
6372	50.0	73.0
100421542	0.0	0.0
6375	96.0	12.0
6374	254.0	12.0
100421545	28.0	26.0
6376	17553.0	2319.0
101928345	0.0	0.0
100421549	1.0	0.0
6370	6.0	0.0
255313	0.0	0.0
196374	1.0	0.0
6369	47.0	7.0
6383	7121.0	2242.0
6386	19501.0	13218.0
6385	44930.0	21438.0
6388	3959.0	3396.0
6387	45822.0	10511.0
6389	7852.0	6744.0
255330	0.0	0.0
6382	8853.0	11890.0
102724246	20.0	8.0
255324	16.0	13.0
196385	208.0	80.0
196383	1902.0	921.0
100421550	2.0	0.0
6397	10851.0	7463.0
100421565	1.0	0.0
6396	6644.0	8824.0
100421566	1.0	0.0
6399	1900.0	1115.0
6398	1261.0	3531.0
6391	12176.0	10428.0
6390	6384.0	3138.0
6392	5372.0	2105.0
282997	132.0	61.0
282996	283.0	90.0
100134229	559.0	324.0
282991	3876.0	2152.0
100421560	0.0	0.0
100421577	76.0	9.0
100421579	10.0	6.0
255394	1621.0	429.0
102724224	60.0	41.0
54600	0.0	0.0
54602	4709.0	1718.0
282980	0.0	0.0
54606	5693.0	3451.0
100421572	0.0	0.0
100421588	8.0	1.0
100421589	101.0	5.0
282974	426.0	410.0
282973	425.0	59.0
54619	2327.0	1162.0
100421581	0.0	3.0
196335	3.0	4.0
100421582	87.0	12.0
54617	5610.0	3070.0
100421598	0.0	0.0
100421599	0.0	1.0
255374	74.0	41.0
282969	193.0	122.0
102724201	16.0	3.0
282966	0.0	0.0
54622	5128.0	1914.0
100134259	96.0	17.0
54621	2165.0	847.0
54620	1139.0	1593.0
54626	687.0	192.0
54625	15624.0	11083.0
54623	5889.0	4882.0
54629	7134.0	1938.0
54627	600.0	288.0
27005	3185.0	2468.0
27006	4.0	1.0
27000	3301.0	2238.0
27004	2.0	9.0
27018	4566.0	2483.0
27019	614.0	146.0
400591	0.0	1.0
27010	434.0	189.0
27012	3.0	0.0
27013	4268.0	3514.0
400581	4.0	3.0
400578	3.0	0.0
400569	870.0	449.0
400566	589.0	316.0
389715	6.0	0.0
100313829	1.0	0.0
390729	3.0	1.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	90.0	49.0
389730	0.0	2.0
100038246	1.0	1.0
389727	0.0	0.0
91775	5287.0	1792.0
390872	0.0	0.0
390874	5.0	0.0
654835	0.0	0.0
400759	283.0	168.0
400757	1.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	9.0	4.0
400752	128.0	24.0
137994	400.0	266.0
642843	42.0	13.0
91768	4256.0	1690.0
64151	733.0	1579.0
64150	255.0	57.0
64168	655.0	57.0
64167	5085.0	3276.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1761.0	1561.0
400746	971.0	143.0
400745	19.0	8.0
389866	12.0	5.0
150962	1085.0	472.0
64175	2334.0	1533.0
162968	455.0	223.0
64174	122.0	107.0
162966	1385.0	494.0
162967	4613.0	1699.0
162962	1235.0	432.0
162963	754.0	72.0
125981	8.0	2.0
149992	0.0	0.0
390856	0.0	0.0
390858	7.0	9.0
27187	3.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	944.0	208.0
149986	3824.0	2981.0
147323	10.0	6.0
326293	0.0	0.0
100313839	0.0	0.0
389898	1.0	0.0
100313837	0.0	0.0
326295	0.0	5.0
27189	2.0	3.0
100313838	0.0	0.0
326294	1.0	0.0
125972	3.0	4.0
642864	6.0	0.0
100313835	0.0	1.0
326296	0.0	0.0
326298	0.0	0.0
375260	226.0	111.0
27183	4368.0	2328.0
64170	170.0	169.0
642869	2.0	0.0
27180	144.0	181.0
27181	79.0	41.0
64172	1299.0	478.0
100313830	1.0	0.0
375248	1327.0	289.0
91782	5004.0	1954.0
27197	38.0	23.0
147339	6095.0	2897.0
27198	2372.0	446.0
27195	0.0	0.0
125965	61.0	10.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	538.0	125.0
400720	1833.0	553.0
149998	20.0	4.0
389884	1.0	1.0
326286	0.0	0.0
27190	205.0	12.0
64180	23.0	7.0
27193	0.0	0.0
100313842	0.0	0.0
642879	2.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	28.0	9.0
64184	8.0	6.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	37.0	2.0
387264	22.0	8.0
387263	4148.0	1415.0
206412	117.0	15.0
27164	9.0	0.0
27165	111.0	26.0
27163	2813.0	964.0
400799	20.0	29.0
400798	97.0	28.0
27166	2546.0	2020.0
400797	1.0	0.0
326272	0.0	0.0
326275	9.0	1.0
326277	2.0	0.0
326279	8.0	1.0
27160	3.0	0.0
27161	8967.0	6165.0
326278	7.0	1.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	1.0
387254	0.0	0.0
400793	6389.0	4869.0
150928	77.0	84.0
27175	2528.0	1278.0
149934	0.0	0.0
27173	10568.0	15826.0
150921	23.0	6.0
27179	0.0	0.0
27177	3.0	0.0
27178	2.0	1.0
341883	20.0	4.0
341880	7.0	4.0
27170	0.0	0.0
326269	3.0	1.0
137964	8546.0	7062.0
390892	4.0	0.0
375298	645.0	484.0
149951	4339.0	2933.0
27148	4474.0	1766.0
390895	0.0	0.0
206426	0.0	1.0
27143	1200.0	451.0
27141	33.0	11.0
27146	136.0	255.0
106029310	0.0	0.0
27147	1097.0	201.0
27145	890.0	401.0
123355	1610.0	699.0
137970	4.0	0.0
375287	2764.0	949.0
387276	0.0	0.0
27159	2.0	0.0
387273	30.0	10.0
150947	2.0	1.0
150946	467.0	324.0
27153	1334.0	1149.0
27154	9470.0	4154.0
400769	1.0	1.0
27151	3077.0	1690.0
27152	4944.0	1817.0
123346	0.0	1.0
27158	939.0	604.0
400765	0.0	1.0
100293516	2431.0	1299.0
387266	0.0	0.0
27156	10.0	9.0
149954	2.0	1.0
387267	0.0	0.0
375295	565.0	619.0
100313886	0.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	14.0	13.0
160365	51.0	27.0
160364	182.0	96.0
102724316	1960.0	1172.0
54754	4.0	3.0
54753	1633.0	889.0
54752	25.0	10.0
54751	4479.0	2689.0
54758	1501.0	644.0
54757	1805.0	747.0
54756	12375.0	1118.0
101928290	111.0	28.0
6401	3322.0	3571.0
6400	28505.0	11376.0
102724307	0.0	1.0
54760	340.0	119.0
54765	18479.0	9722.0
54764	4296.0	1989.0
54763	350.0	0.0
54762	1871.0	151.0
54769	172.0	1.0
54768	296.0	166.0
54766	0.0	1.0
159371	794.0	181.0
100421700	1.0	0.0
100421701	4.0	0.0
100421702	2.0	1.0
100421704	17.0	13.0
100421705	0.0	0.0
100421706	0.0	1.0
100421707	1.0	1.0
100421708	14.0	7.0
100421709	0.0	0.0
54776	2283.0	2086.0
91703	75.0	9.0
6403	1872.0	1841.0
6402	410.0	3236.0
6405	5638.0	4884.0
54778	5858.0	2824.0
6404	964.0	1495.0
54777	414.0	200.0
6407	0.0	0.0
6406	0.0	0.0
64100	0.0	0.0
64102	1470.0	27.0
6421	38814.0	16339.0
100421710	2.0	0.0
64101	197.0	249.0
6423	18470.0	19917.0
6422	73128.0	6958.0
64106	20.0	16.0
64105	405.0	338.0
64108	1408.0	1192.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	43.0	39.0
54780	4116.0	755.0
54785	415.0	508.0
54784	631.0	486.0
6414	33878.0	15845.0
6416	6473.0	4295.0
54788	5290.0	3365.0
6415	10764.0	8025.0
6418	35318.0	23134.0
6419	3180.0	2447.0
6430	33380.0	6259.0
64111	0.0	0.0
162989	1753.0	1441.0
64110	3276.0	3013.0
6432	14886.0	7141.0
6431	29223.0	13619.0
64112	4400.0	1218.0
64115	3461.0	1233.0
6434	15304.0	11514.0
101928243	99.0	28.0
6433	3788.0	1904.0
64114	15761.0	8692.0
101928244	8.0	1.0
100421724	18.0	1.0
64116	3600.0	1724.0
64118	4551.0	4287.0
101928248	14.0	3.0
100421728	1.0	0.0
54790	7536.0	3637.0
100421729	0.0	0.0
104548973	4.0	0.0
104548972	1.0	0.0
54793	5926.0	1176.0
400713	1453.0	246.0
104548971	54.0	25.0
104548970	1.0	0.0
54798	368.0	29.0
255411	2.0	1.0
54797	1667.0	1321.0
54796	1631.0	887.0
54795	3209.0	2111.0
6425	4.0	0.0
6424	10340.0	14835.0
150992	1.0	0.0
6427	15270.0	9021.0
54799	7255.0	2519.0
6426	19108.0	12479.0
6429	7440.0	5104.0
6428	31382.0	14597.0
162979	180.0	110.0
6441	51.0	27.0
64122	1449.0	1207.0
64121	3147.0	1869.0
6440	1.0	0.0
100421731	2.0	2.0
6443	8371.0	4058.0
101928256	0.0	0.0
6442	28.0	27.0
64123	6262.0	3359.0
100421733	0.0	0.0
6445	295.0	65.0
100421734	0.0	0.0
6444	3575.0	752.0
160313	1.0	1.0
100421736	0.0	0.0
64127	909.0	971.0
162972	2588.0	795.0
64129	6111.0	2644.0
255426	166.0	5.0
642818	0.0	0.0
642819	625.0	233.0
400709	90.0	37.0
6439	7.0	5.0
642812	6.0	2.0
64131	3316.0	2120.0
654817	66.0	34.0
6450	573.0	430.0
91750	1637.0	715.0
64130	209.0	111.0
654816	47.0	30.0
6452	7740.0	2753.0
100421741	0.0	0.0
64132	4409.0	5348.0
6451	62494.0	45166.0
64135	5423.0	4234.0
91754	13031.0	5140.0
6453	8311.0	2887.0
6456	31.0	24.0
91752	40.0	10.0
64137	16.0	7.0
6455	3655.0	2751.0
147372	1545.0	174.0
6447	688.0	212.0
6446	8660.0	2487.0
91748	7820.0	2669.0
6449	4241.0	3237.0
135398	1921.0	65.0
91746	13667.0	6864.0
6448	3746.0	1942.0
91749	952.0	333.0
6461	1093.0	1354.0
6462	18.0	2.0
6465	0.0	0.0
100421754	0.0	0.0
64146	47.0	43.0
64145	6681.0	6656.0
6464	12316.0	12189.0
162998	8.0	3.0
100421756	5.0	2.0
101928276	0.0	0.0
64147	659.0	292.0
160335	2705.0	856.0
6466	1.0	5.0
162993	1068.0	198.0
64149	2900.0	1338.0
147381	5.0	2.0
255403	1227.0	433.0
6458	68.0	25.0
6457	16.0	6.0
91734	4.0	0.0
6459	24.0	3.0
6472	4445.0	4918.0
6471	4.0	0.0
6474	640.0	126.0
6473	23.0	7.0
6476	0.0	0.0
6478	8147.0	5464.0
6477	1645.0	611.0
101928200	11.0	1.0
100421648	1.0	0.0
6470	4179.0	1829.0
6469	6.0	4.0
6468	5237.0	2538.0
6483	1426.0	1000.0
6482	12267.0	13162.0
100421652	5.0	0.0
6484	1185.0	1729.0
6487	1105.0	427.0
196294	1119.0	582.0
6489	1434.0	229.0
497661	1392.0	644.0
100421657	5.0	1.0
6480	11744.0	21570.0
102724386	19.0	7.0
6494	1696.0	1630.0
6493	436.0	152.0
6496	10.0	16.0
6495	3697.0	2074.0
6498	15434.0	13683.0
101928223	10.0	0.0
6497	11055.0	4232.0
6499	4520.0	2674.0
6490	268.0	178.0
6492	342.0	18.0
6491	1162.0	1266.0
101928232	0.0	0.0
100124700	580.0	247.0
102724368	9.0	3.0
196264	2916.0	1956.0
54700	9681.0	6423.0
54707	3713.0	1863.0
497634	0.0	0.0
54704	7900.0	3496.0
54708	10132.0	4800.0
