id	9075b4ab-16ef-4cdd-bfe5-855d18b15e11	f828b2e0-2ad4-4669-9f1e-2ef2dd74706d
106481346	0.0	0.0
85456	23326.0	5971.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2502.0	2628.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	215.0	82.0
442913	0.0	0.0
85452	3.0	5.0
442914	0.0	0.0
50	8029.0	2265.0
85453	2944.0	673.0
442915	0.0	0.0
85450	3990.0	1471.0
51	13353.0	3675.0
442916	0.0	0.0
85451	1813.0	948.0
52	5233.0	2172.0
442917	0.0	0.0
53	6146.0	1925.0
442918	0.0	0.0
54	8553.0	1865.0
442919	0.0	0.0
55	145.0	66.0
442909	0.0	1.0
56	9.0	4.0
58	16.0	138.0
59	23787.0	10308.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	61.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1088.0	529.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	53.0	6.0
106481354	1.0	1.0
85446	167.0	174.0
442900	1.0	0.0
106481355	0.0	0.0
85443	111.0	38.0
442901	0.0	0.0
85444	1669.0	2892.0
442902	0.0	0.0
60	442582.0	261560.0
85441	1953.0	1356.0
442903	2.0	5.0
85442	40.0	10.0
442904	0.0	0.0
442905	0.0	0.0
62	32.0	10.0
85440	4697.0	2226.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	13.0	7.0
68	6.0	0.0
344595	473.0	300.0
69	7.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	47.0	16.0
106481321	0.0	0.0
85479	127.0	36.0
106481322	0.0	0.0
85476	5983.0	2930.0
85477	1201.0	392.0
70	208.0	130.0
85474	33.0	17.0
71	270748.0	128291.0
72	1640.0	430.0
73	14.0	9.0
74	0.0	0.0
75	1.0	8.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	9721.0	3308.0
106481326	0.0	0.0
106481329	1.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	4.0	0.0
85465	1270.0	2203.0
81	31324.0	15235.0
85463	1479.0	342.0
82	8.0	2.0
85464	3145.0	1588.0
83	2.0	6.0
85461	4130.0	1566.0
85462	669.0	1027.0
86	3501.0	2155.0
87	17980.0	14446.0
85460	2462.0	885.0
88	23.0	6.0
89	19.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7374.0	2626.0
106481300	0.0	0.0
91	2692.0	1276.0
92	2129.0	919.0
93	912.0	722.0
94	11930.0	1097.0
95	223.0	91.0
97	194.0	86.0
98	1907.0	274.0
344561	0.0	0.0
728661	2707.0	1873.0
728664	0.0	0.0
106481305	0.0	0.0
261734	876.0	494.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	35.0	11.0
106481309	29.0	1.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	11.0	0.0
3805	6.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	0.0
3809	20.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1472.0	500.0
3800	208.0	710.0
3801	2653.0	631.0
3802	3.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	4909.0	2888.0
728698	16.0	3.0
3814	2.0	2.0
3815	1999.0	1498.0
3816	104.0	111.0
261729	3064.0	797.0
3817	0.0	13.0
3818	17.0	1.0
222166	34357.0	1766.0
3811	13.0	0.0
3812	1.0	0.0
285740	0.0	0.0
285741	84.0	6.0
728689	2.0	5.0
3827	0.0	0.0
246100	0.0	0.0
3820	611.0	98.0
3821	32.0	1.0
3822	3.0	4.0
3823	2.0	0.0
3824	336.0	274.0
645402	0.0	0.0
403313	996.0	480.0
403314	1.0	0.0
728637	6.0	2.0
728638	9.0	11.0
728633	0.0	0.0
728632	33.0	9.0
728635	19.0	4.0
3836	5786.0	3072.0
222183	679.0	91.0
3837	18414.0	11740.0
3838	6306.0	3443.0
3839	7981.0	3055.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2235.0	675.0
3832	329.0	772.0
3833	184.0	456.0
3834	397.0	6.0
3835	1710.0	1109.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	265.0	296.0
3848	137.0	37.0
3849	1.0	0.0
222171	84.0	283.0
728619	0.0	1.0
3840	13126.0	6047.0
3841	1127.0	451.0
3842	10530.0	8740.0
3843	21556.0	9548.0
3844	1.0	0.0
3845	4871.0	9836.0
3846	4.0	2.0
645423	0.0	0.0
3860	4.0	0.0
246126	0.0	0.0
728658	1434.0	93.0
728655	1.0	0.0
728657	2.0	0.0
728656	0.0	0.0
3858	2731.0	735.0
3859	7.0	6.0
246135	2.0	1.0
3850	0.0	0.0
3851	0.0	0.0
3852	116.0	149.0
645414	0.0	0.0
3853	0.0	6.0
3854	7.0	39.0
3855	357.0	136.0
3856	683.0	13706.0
3857	1.0	0.0
728640	25.0	5.0
645431	10.0	15.0
728642	314.0	96.0
728641	95.0	7.0
645434	94.0	0.0
645432	9.0	2.0
285704	1546.0	474.0
728643	1.0	0.0
222194	2373.0	2160.0
285708	0.0	0.0
1204	0.0	0.0
1203	2207.0	1254.0
1201	1464.0	1178.0
1200	21304.0	12869.0
3861	41.0	64.0
645426	8.0	6.0
645425	0.0	0.0
1209	8438.0	4693.0
3866	1.0	297.0
1208	0.0	0.0
1207	5964.0	3869.0
3868	31.0	118.0
285311	0.0	0.0
3880	149.0	18238.0
3881	0.0	11.0
285313	1803.0	140.0
100128537	322.0	66.0
3882	0.0	3.0
100128536	1.0	1.0
285314	2.0	2.0
285315	469.0	75.0
1215	1658.0	38.0
100141515	2.0	0.0
1213	46471.0	32652.0
1212	6899.0	1142.0
1211	13876.0	2981.0
3872	27.0	171.0
3875	783.0	6197.0
3876	0.0	0.0
3879	0.0	0.0
3890	0.0	0.0
3891	0.0	1.0
3892	8.0	57.0
100128525	9.0	1.0
285326	0.0	0.0
1230	4715.0	984.0
285329	17.0	16.0
440097	285.0	9.0
440093	17.0	3.0
3883	0.0	53.0
3884	1.0	0.0
3885	0.0	0.0
3886	1.0	4.0
100128521	2.0	1.0
3887	2.0	13.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	0.0
100128516	80.0	18.0
285331	1162.0	595.0
100128512	0.0	0.0
285335	4.0	2.0
100128514	0.0	0.0
1241	442.0	65.0
1240	6860.0	1098.0
1238	460.0	59.0
1237	3.0	49.0
1236	303.0	139.0
1235	5.0	3.0
1234	917.0	512.0
1233	112.0	415.0
1232	36.0	19.0
3895	22729.0	14625.0
100128511	3.0	5.0
100631247	0.0	1.0
3897	794.0	93.0
100631248	0.0	0.0
3898	30.0	2691.0
100631249	0.0	0.0
3899	950.0	5946.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	2571.0	1032.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	121.0	64.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	354.0	92.0
574501	0.0	0.0
574502	0.0	0.0
1244	107.0	20.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2247.0	454.0
1263	3915.0	780.0
1262	6.0	8.0
116966	93.0	15.0
100887755	1.0	0.0
1261	11.0	15.0
100887754	7.0	3.0
1260	0.0	2.0
116969	53.0	12.0
1259	609.0	8.0
1258	0.0	0.0
440061	0.0	0.0
100887750	13.0	11.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	641.0	1264.0
1271	4166.0	36.0
100887749	126.0	10.0
1270	22.0	23.0
100887748	0.0	0.0
440044	9.0	6.0
1269	10.0	6.0
440051	0.0	0.0
1268	769.0	21.0
440050	1.0	1.0
1267	9359.0	3133.0
1266	32199.0	9586.0
100887740	0.0	0.0
1265	8052.0	8022.0
1286	68.0	50.0
1285	15.0	5.0
1284	75749.0	14375.0
1282	74176.0	18094.0
1281	1006546.0	508088.0
1280	9.0	36.0
440078	95.0	50.0
440077	0.0	0.0
440087	22.0	7.0
1278	739258.0	520323.0
1277	671308.0	606804.0
440081	15.0	24.0
116938	0.0	0.0
1297	10.0	0.0
116931	150.0	39.0
1296	4027.0	6425.0
1295	13060.0	11501.0
116933	0.0	1.0
1294	58.0	255.0
1293	137587.0	143428.0
116935	60.0	10.0
1292	149546.0	43149.0
440068	0.0	3.0
1291	99830.0	51052.0
116937	12.0	0.0
440067	0.0	3.0
1290	46052.0	54997.0
440073	976.0	52.0
440072	2.0	4.0
1289	36397.0	43834.0
1288	139.0	56.0
1287	353.0	1832.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	10482.0	2660.0
440021	0.0	0.0
442673	1.0	1.0
10018	1937.0	2823.0
126328	2989.0	686.0
442676	0.0	0.0
126326	1054.0	212.0
1299	151.0	16.0
1298	137.0	152.0
10011	3235.0	965.0
10010	4905.0	1754.0
10013	4165.0	1652.0
128989	3024.0	939.0
10015	15706.0	9541.0
10014	7550.0	1456.0
10017	53.0	3.0
10016	7044.0	2677.0
10020	4050.0	1170.0
114335	0.0	0.0
114336	0.0	0.0
126321	3368.0	1252.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	0.0	1.0
10024	38.0	92.0
128977	4802.0	962.0
103021165	1.0	0.0
10023	538.0	134.0
103021164	3.0	2.0
10026	5267.0	2855.0
10025	3014.0	1272.0
116986	307.0	142.0
116985	11735.0	3531.0
116988	5583.0	1664.0
116987	3232.0	1830.0
114327	952.0	590.0
440043	0.0	0.0
126308	6570.0	2208.0
440041	0.0	0.0
126306	14.0	2.0
151306	1326.0	22.0
100128590	17.0	5.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	17.0	2.0
440026	1936.0	1883.0
440023	0.0	0.0
10008	2035.0	292.0
10007	6325.0	3514.0
10009	2994.0	2562.0
116984	1156.0	776.0
116983	1719.0	589.0
151313	726.0	350.0
10000	8493.0	3882.0
128954	0.0	0.0
10002	9.0	6.0
10001	1845.0	620.0
10004	1011.0	123.0
10003	516.0	50.0
10006	7017.0	3232.0
10005	1261.0	492.0
126370	0.0	0.0
285352	130.0	64.0
100128579	0.0	0.0
285359	10.0	7.0
126375	1040.0	378.0
126374	2275.0	404.0
153918	0.0	0.0
100128574	1.0	0.0
285362	7691.0	4007.0
285367	1705.0	496.0
285368	139.0	571.0
100128569	54.0	34.0
126364	1876.0	364.0
100128560	13.0	12.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	0.0
344191	1.0	0.0
126353	11.0	1379.0
751071	285.0	75.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	4987.0	1408.0
106481283	0.0	0.0
285382	719.0	275.0
106481280	0.0	0.0
165918	2766.0	1085.0
106481281	0.0	1.0
165904	166.0	29.0
285386	1145.0	417.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	0.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	980.0	152.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	15.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	5.0
126299	1703.0	478.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2309.0	1475.0
728710	1.0	0.0
126295	389.0	171.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	507.0	464.0
645318	0.0	0.0
645317	38.0	10.0
151242	49.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	43418.0	26935.0
100287908	0.0	0.0
645332	233.0	247.0
126282	2113.0	749.0
100287902	6.0	2.0
163227	880.0	589.0
100287900	0.0	0.0
163223	324.0	55.0
106481275	1.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	112.0	47.0
106481278	0.0	0.0
645328	0.0	2.0
151254	86.0	15.0
645326	9.0	0.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	24.0
163259	554.0	180.0
645345	113.0	55.0
200403	9.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	307.0	137.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	7.0	1.0
728732	0.0	0.0
728734	0.0	1.0
126272	258.0	66.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	2350.0	1742.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	38.0	23.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	1.0
106481249	0.0	0.0
107133516	2.0	2.0
728723	168.0	29.0
106481253	0.0	0.0
107133522	4.0	7.0
106481254	0.0	0.0
107133524	6.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	9.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	19.0	2.0
151276	6.0	1.0
645348	0.0	0.0
106481250	1.0	0.0
645369	106.0	145.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1208.0	1414.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	1.0	11.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1130.0	408.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	867.0	77.0
645382	0.0	0.0
645381	48.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	2.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	2.0
106481209	0.0	0.0
3902	94.0	29.0
3903	6328.0	1917.0
106481210	0.0	0.0
3904	74.0	12.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	19368.0	2906.0
106481211	0.0	0.0
3909	2942.0	545.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	0.0
151230	790.0	334.0
728798	0.0	0.0
3913	48147.0	14576.0
3914	2214.0	1185.0
3915	64228.0	13693.0
3916	42103.0	19109.0
3918	529.0	270.0
3910	50396.0	9751.0
3911	4915.0	2570.0
3912	27140.0	14376.0
728782	30.0	3.0
728780	13.0	13.0
3924	12.0	5.0
3925	11124.0	6139.0
3927	28687.0	7790.0
3929	450.0	1319.0
3920	19274.0	13878.0
3921	54627.0	14000.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	27811.0	7830.0
3937	3763.0	1454.0
3938	2.0	2.0
3939	73171.0	27835.0
3930	7111.0	2090.0
100873179	0.0	0.0
3931	634.0	103.0
3932	500.0	211.0
3933	0.0	1.0
3934	5.0	3.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	1.0
100873165	4.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	0.0
3947	4.0	0.0
3948	9.0	0.0
3949	3164.0	1700.0
100873169	1.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	55653.0	3172.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	2.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	518.0	39.0
3958	50502.0	7235.0
3959	39053.0	9649.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	155.0	156.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	705.0	112.0
3952	54950.0	32.0
3953	15989.0	921.0
3954	3911.0	1698.0
3955	5845.0	745.0
3956	91212.0	10105.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	1.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	135.0	89.0
1303	23461.0	92437.0
107133502	0.0	0.0
1302	53.0	11.0
1301	358.0	22644.0
1300	192.0	19385.0
3960	27.0	5.0
3963	0.0	0.0
3964	7949.0	4714.0
1308	161.0	125.0
3965	5443.0	1430.0
1307	8985.0	3985.0
151295	17.0	4.0
1306	44184.0	10360.0
100189589	1.0	2.0
728774	1.0	0.0
728773	0.0	1.0
3980	1297.0	1545.0
100287932	5015.0	1212.0
3981	1270.0	827.0
728776	19.0	19.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	44776.0	7412.0
1315	14037.0	10324.0
1314	20991.0	17342.0
1312	7695.0	2413.0
1311	4462.0	12264.0
100329135	0.0	2.0
1310	0.0	1.0
574537	0.0	0.0
3972	0.0	3.0
3973	330.0	0.0
3975	1.0	0.0
3976	1396.0	260.0
3977	10411.0	739.0
1318	412.0	94.0
3978	676.0	1021.0
1317	4578.0	3332.0
728763	10.0	1.0
3990	119.0	40.0
645313	5.0	0.0
3991	63293.0	403.0
645312	0.0	0.0
3992	2373.0	1312.0
645311	1.0	0.0
728769	377.0	147.0
1330	0.0	0.0
1327	27597.0	3543.0
1326	2997.0	239.0
1325	42.0	0.0
3982	3.0	0.0
3983	31891.0	3248.0
3984	3331.0	2544.0
3985	2924.0	6034.0
3987	11714.0	4226.0
3988	33173.0	4889.0
1329	8338.0	1261.0
116809	0.0	0.0
100128416	12.0	14.0
1340	14615.0	3161.0
1337	8496.0	1498.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	469.0	1231.0
100128410	0.0	0.0
3995	7341.0	410.0
100128412	0.0	0.0
3996	2713.0	1292.0
3998	11616.0	8021.0
1339	0.0	0.0
285440	2232.0	953.0
285441	2.0	0.0
1352	1245.0	467.0
1351	7117.0	2124.0
1350	21997.0	4460.0
1349	9961.0	1207.0
1348	1.0	0.0
1347	9840.0	1798.0
1346	8258.0	123.0
1345	11960.0	21275.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	11.0	12.0
1363	23392.0	7287.0
1362	14177.0	8573.0
1361	3.0	1.0
1360	1501.0	304.0
1359	4646.0	3161.0
1358	58.0	0.0
1357	240.0	1.0
1356	744.0	6389.0
1355	3634.0	1354.0
1353	3216.0	1011.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	30.0	12.0
285464	352.0	262.0
100873200	0.0	0.0
777774	0.0	0.0
1374	11427.0	4207.0
1373	896.0	115.0
1371	1642.0	509.0
1370	13.0	73.0
1369	0.0	0.0
1368	15683.0	3168.0
100873209	0.0	0.0
1366	222.0	1480.0
1365	3.0	468.0
1364	90.0	5569.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	18.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	10.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5774.0	3403.0
116843	2748.0	467.0
1384	6520.0	3030.0
116842	39.0	9.0
1382	9336.0	8522.0
116844	745.0	1052.0
1381	6.0	1.0
1380	6.0	2.0
440176	6.0	0.0
440184	1.0	19.0
1379	5.0	2.0
1378	884.0	71.0
1376	1944.0	976.0
1375	68.0	9.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	37.0	12.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	571.0	332.0
1396	1016.0	16.0
1395	123.0	9.0
1394	33.0	10.0
1393	1051.0	21.0
1392	11.0	0.0
285407	7.0	10.0
116835	5484.0	463.0
1390	3107.0	581.0
1389	15759.0	4610.0
1388	5467.0	5572.0
1387	6936.0	5542.0
116841	2198.0	1632.0
1386	5482.0	3060.0
116840	2094.0	714.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	88.0	36.0
100873255	0.0	0.0
100873254	10.0	0.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	14.0	11.0
100287895	0.0	6.0
285419	268.0	5.0
1399	7659.0	3836.0
1398	14523.0	3499.0
1397	14754.0	2282.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	609.0	66.0
285429	11.0	2.0
100287880	0.0	0.0
440193	1691.0	1666.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	14078.0	5635.0
153830	9469.0	1731.0
645280	1.0	0.0
440138	653.0	388.0
440132	21.0	0.0
440142	1.0	0.0
10139	3227.0	769.0
126208	1347.0	462.0
126206	2.0	1.0
126205	0.0	0.0
107133497	0.0	1.0
126204	0.0	0.0
107133499	0.0	0.0
128866	14488.0	5828.0
10131	3139.0	1591.0
10134	32807.0	7086.0
107133494	0.0	0.0
10133	22082.0	3269.0
128869	1667.0	986.0
10136	1.0	0.0
10135	13178.0	4715.0
100128493	0.0	0.0
103021294	28.0	7.0
10138	1667.0	686.0
100128496	0.0	0.0
10137	6451.0	4122.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	5973.0	2976.0
128864	3.0	2.0
440125	1.0	0.0
440131	0.0	0.0
10143	0.0	2212.0
128854	426.0	485.0
10142	3734.0	7531.0
10144	8605.0	532.0
10147	1955.0	1339.0
100128483	1.0	0.0
10146	15764.0	10400.0
128859	0.0	0.0
10149	735.0	128.0
10148	229.0	89.0
128853	78.0	130.0
440159	0.0	0.0
10117	8.0	0.0
440163	2.0	1.0
10110	1505.0	6.0
10112	205.0	736.0
10111	5035.0	4463.0
10114	20998.0	7834.0
10113	7597.0	1850.0
128848	0.0	0.0
10116	8058.0	3896.0
165829	35.0	46.0
100128469	4.0	2.0
153842	2.0	0.0
440145	1830.0	859.0
10129	4466.0	1442.0
440153	0.0	0.0
10128	10913.0	6826.0
100033799	0.0	0.0
107133486	1.0	18.0
10121	17010.0	4023.0
100128465	0.0	0.0
10120	6115.0	2002.0
10123	4756.0	3002.0
138234	3.0	0.0
10125	207.0	513.0
10124	2685.0	416.0
10127	2837.0	1432.0
10126	1339.0	924.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	31.0	36.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	6.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	2.0	0.0
285489	10.0	70.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	1.0	0.0
10107	1.0	0.0
10106	32131.0	11405.0
106481199	0.0	0.0
10109	35324.0	11048.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2694.0	860.0
10100	1663.0	605.0
10103	442.0	517.0
106481194	0.0	0.0
10102	1997.0	573.0
106481195	0.0	0.0
10105	2975.0	10949.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	436.0	39.0
440119	596.0	98.0
126235	0.0	0.0
126231	102.0	143.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	1.0
442775	156.0	61.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	76.0	23.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	6.0	0.0
440104	1516.0	370.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	59.0	6.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	38.0	3.0
10090	2724.0	493.0
10093	12560.0	3326.0
10092	25207.0	8986.0
10095	17712.0	3329.0
645204	0.0	0.0
10094	19973.0	4816.0
645203	7.0	1.0
10097	29835.0	17461.0
10096	22049.0	11377.0
645201	0.0	1.0
163115	471.0	46.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	11.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	149.0	106.0
106481144	0.0	0.0
114195	31.0	12.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	5.0
106481145	0.0	0.0
151126	282.0	335.0
106481146	0.0	0.0
10099	39848.0	4554.0
10098	361.0	2490.0
114190	0.0	1.0
106481140	0.0	0.0
114192	2.0	0.0
645212	569.0	177.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	258.0	8.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	6.0	0.0
415116	7542.0	1197.0
645207	0.0	0.0
645206	27.0	4.0
442707	1.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	13.0	4.0
